ReturnStepMax,ReturnAbsMax,IWMax,delta,TimestepsSoFar,Bound,ReturnLastEpisode,IWMean,ReturnMean,DenMISEMeanLog,LQGsigma_higher,DenMISELogFirst,LQGmu1_actor,LQGmu1_higher,IWMin,DenMISELogLast,Iteration,ReturnMin,ReturnMax,TimeElapsed,IWLastEpisode,IWFirstEpisode
19.216734,17.428602,7.953042,9.496811e-12,10060,53.12572,17.320232,1.0315684,13.759589,-0.7693082,0.11,-0.944451,-0.39789355,-1.0,,-0.35976204,503,,17.428602,25123.93133878708,1.6208319e-06,2.0490018e-17
19.216734,17.428602,5.367228,9.421663e-12,10080,52.757706,17.197515,1.0119711,13.76641,-0.7720427,0.11,-0.9464371,-1.185644,-0.37373737,,-2.1739883,504,,17.428602,25217.1328997612,4.7180856e-11,0.037215598
19.216734,17.428602,6.8042097,9.347257e-12,10100,50.573437,17.01168,0.94681406,13.772836,-0.77153563,0.11,-0.94834536,-0.25012568,-0.1919192,,-0.52515376,505,,17.428602,25307.985758781433,5.330742,2.3157227
19.216734,17.428602,7.875949,9.273587e-12,10120,53.19728,15.748124,1.0347767,13.776741,-0.77159536,0.11,-0.9457485,-0.11116158,-1.0,,-0.7450931,506,,17.428602,25399.861011981964,5.0713265e-14,2.051661e-17
19.216734,17.428602,5.6084394,9.2006385e-12,10140,52.078503,17.331516,0.96294725,13.783752,-0.7709105,0.11,-0.9477229,-0.8453689,-0.7777778,,-0.45419037,507,,17.428602,25493.165225744247,4.7291393,2.1803437e-10
19.216734,17.428602,29.717215,9.128406e-12,10160,36.15357,17.415138,0.9599529,13.7909,-0.7701009,0.11,-0.9496933,-0.64720345,1.0,,-0.31984603,508,,17.428602,25584.417415857315,,5.4409666e-18
19.216734,17.428602,8.524248,9.056881e-12,10180,47.093155,0.35010532,0.9177828,13.764494,-0.7720234,0.11,-0.9516599,0.9805848,-0.07070707,,-1.6926616,509,,17.428602,25677.21391272545,2.8866442e-19,7.986791
19.216734,17.428602,4.883427,8.986056e-12,10200,52.932716,16.578808,1.0616242,13.770012,-0.7719568,0.11,-0.9380533,-0.1608354,-0.5959596,,-0.65144604,510,,17.428602,25768.15767121315,0.0027839104,5.809772e-06
19.216734,17.428602,6.1635857,8.915921e-12,10220,50.817635,17.172977,0.9787826,13.776671,-0.7712337,0.11,-0.94001216,-0.30141965,-0.25252524,,-0.46130383,511,,17.428602,25859.754289865494,5.211421,0.78558236
19.216734,17.428602,6.6787066,8.8464696e-12,10240,50.053543,16.80188,0.9670994,13.782579,-0.7709694,0.11,-0.940431,-0.18145002,-0.1919192,,-0.6115921,512,,17.428602,25951.670698165894,6.6552057,2.2974677
19.216734,17.428602,7.3829193,8.777693e-12,10260,48.941925,15.926273,0.9541288,13.786759,-0.77092624,0.11,-0.9379051,-0.11861886,-0.13131313,,-0.71244895,513,,17.428602,26044.16544818878,7.345783,4.9453044
19.216734,17.428602,13.933229,8.7095825e-12,10280,40.243374,13.93233,0.9247149,13.787042,-0.77118516,0.11,-0.9302587,-0.04438684,0.5555556,,-0.8542341,514,,17.428602,26138.190406799316,2.959143e-06,1.831713e-05
19.216734,17.428602,11.145617,8.642132e-12,10300,43.08257,5.181794,0.9168579,13.770333,-0.77255327,0.11,-0.93220234,0.65640163,0.13131313,,-1.3932016,515,,17.428602,26231.017126083374,0.00016463737,4.1285577
19.216734,17.428602,8.621798,8.575333e-12,10320,46.89418,9.215573,0.9333459,13.761506,-0.77311647,0.11,-0.92615753,0.01852163,-0.05050505,,-0.97456104,516,,17.428602,26324.717220306396,7.8932643,8.499667
19.216734,17.428602,5.564461,8.5091795e-12,10340,51.360878,8.845916,0.9701657,13.751999,-0.77391887,0.11,-0.9117556,0.16857684,-0.75757575,,-1.1168696,517,,17.428602,26417.030415296555,4.479057e-15,7.47656e-10
19.216734,17.428602,5.373783,8.443661e-12,10360,51.815704,17.390184,1.0055501,13.759021,-0.7732608,0.11,-0.91368794,-0.73966604,-0.37373737,,-0.4005167,518,,17.428602,26510.784678936005,0.02140005,0.036016557
19.216734,17.428602,4.9438887,8.378774e-12,10380,52.877132,17.4238,1.0555683,13.766082,-0.7723354,0.11,-0.9155471,-0.58130264,-0.61616164,,-0.29588336,519,,17.428602,26607.319179296494,4.636719,2.0930304e-06
19.216734,17.428602,4.9066734,8.314507e-12,10400,52.920143,17.402029,1.0577327,13.773075,-0.77132756,0.11,-0.917472,-0.61684394,-0.61616164,,-0.30115357,520,,17.428602,26703.541256189346,4.9011545,2.0970622e-06
19.216734,17.428602,11.466503,8.250856e-12,10420,43.513,17.38761,1.0905616,13.780013,-0.77037567,0.11,-0.91939324,-0.6715623,0.2929293,,-0.33043915,521,,17.428602,26798.11940741539,1.0205088e-16,0.21530584
19.216734,17.428602,15.425349,8.187813e-12,10440,38.92118,8.362424,1.0512258,13.769634,-0.77090436,0.11,-0.9208976,0.2855205,0.7171717,,-1.12896,522,,17.428602,26894.500386476517,0.005082297,3.3165852e-09
19.216734,17.428602,5.3180633,8.12537e-12,10460,52.050938,1.3318639,1.0074701,13.745852,-0.7723961,0.11,-0.92281145,0.9239676,-0.7171717,,-1.5921149,523,,17.428602,26989.83744740486,,8.632828e-09
19.216734,17.428602,8.031081,8.063522e-12,10480,52.16361,17.367613,1.0217466,13.752765,-0.7716751,0.11,-0.9247217,-0.7485144,-1.0,,-0.39945996,524,,17.428602,27084.41904759407,0.39628017,2.008972e-17
19.216734,17.428602,5.3860817,8.002261e-12,10500,51.83577,17.204163,0.9947898,13.759338,-0.77122027,0.11,-0.92662823,-0.9981561,-0.7373737,,-0.5497357,525,,17.428602,27179.93634557724,0.37826794,2.6080234e-09
19.216734,17.428602,4.8596134,7.9415806e-12,10520,52.995636,17.390139,1.0603535,13.766241,-0.7704094,0.11,-0.9285312,-0.6887827,-0.61616164,,-0.33680472,526,,17.428602,27279.721031427383,4.0845637,2.1203841e-06
19.216734,17.428602,5.1117873,7.881474e-12,10540,52.44357,17.376068,1.0286307,13.773091,-0.7694674,0.11,-0.93043053,-0.6896732,-0.6969697,,-0.33175752,527,,17.428602,27381.87752556801,5.0424595,2.7945672e-08
19.216734,17.428602,4.851189,7.821936e-12,10560,52.912346,17.413668,1.0564449,13.779985,-0.76849633,0.11,-0.93232626,-0.5318441,-0.5151515,,-0.28270367,528,,17.428602,27481.86741232872,4.756566,0.00022368228
19.216734,17.428602,5.858346,7.762958e-12,10580,51.084732,17.279991,0.9753245,13.786602,-0.76760197,0.11,-0.934218,-0.4202519,-0.2929293,,-0.34922394,529,,17.428602,27582.87238049507,2.6318374,0.3227376
19.216734,17.428602,5.085411,7.704535e-12,10600,52.410965,17.320814,1.0307431,13.793271,-0.7669001,0.11,-0.9354966,-0.39432415,-0.43434343,,-0.36809847,530,,17.428602,27686.066596746445,4.905002,0.0050651534
19.216734,17.428602,8.015511,7.646661e-12,10620,52.160046,17.348875,1.0194737,13.799967,-0.76596117,0.11,-0.9373721,-0.47809485,-1.0,,-0.29654783,531,,17.428602,27790.346070051193,6.310596e-05,2.034546e-17
19.216734,17.428602,4.850398,7.589329e-12,10640,52.91806,17.200027,1.0562958,13.806358,-0.7708512,0.11,-0.93925357,-1.2513145,-0.4949495,,-3.3821318,532,,17.428602,27892.066866636276,5.7761076e-09,0.0005164254
19.216734,17.428602,10.64359,7.5325345e-12,10660,43.801533,17.350576,0.89300597,13.813007,-0.76988727,0.11,-0.9411305,-0.449607,0.07070707,,-0.3107807,533,,17.428602,28004.92644381523,6.8550544e-05,7.193173
19.216734,17.428602,11.312212,7.47627e-12,10680,43.617035,8.8711195,1.0563879,13.803753,-0.77075356,0.11,-0.9295996,0.16015609,0.23232323,,-1.1207486,534,,17.428602,28122.0131418705,8.969898,0.8439044
19.216734,17.428602,12.361537,7.420529e-12,10700,42.441624,8.201476,1.037511,13.793281,-0.7713606,0.11,-0.92989135,0.3149595,0.41414142,,-1.1447252,535,,17.428602,28236.789862155914,7.588028,0.0058143316
19.216734,17.428602,7.9706693,7.365306e-12,10720,52.242256,8.150108,1.0227888,13.782753,-0.7719854,0.11,-0.93174803,0.3237922,-1.0,,-1.1363664,536,,17.428602,28355.16085100174,4.0170977e-31,2.0231382e-17
19.216734,17.428602,5.065009,7.3105974e-12,10740,52.51934,17.19142,1.0349214,13.789101,-0.7726553,0.11,-0.93361187,-1.1027627,-0.43434343,,-1.1496909,537,,17.428602,28461.581948041916,1.09852e-07,0.0050556147
19.216734,17.428602,7.8831816,7.2563943e-12,10760,52.293884,17.372807,1.0252202,13.795761,-0.7717588,0.11,-0.935463,-0.43438363,-1.0,,-0.3227423,538,,17.428602,28562.2826256752,9.085477e-06,2.0306692e-17
19.216734,17.428602,4.8872347,7.2026933e-12,10780,52.89138,17.25781,1.0535293,13.802184,-0.7711361,0.11,-0.93732,-0.934414,-0.47474748,,-0.45661867,539,,17.428602,28665.952063798904,0.00092457666,0.0011425853
19.216734,17.428602,5.3190227,7.149488e-12,10800,51.989838,17.308693,1.0089797,13.808679,-0.7701978,0.11,-0.93917143,-0.43723434,-0.37373737,,-0.3154389,540,,17.428602,28767.37230324745,4.2087646,0.036946177
19.216734,17.428602,6.966052,7.096773e-12,10820,49.58724,17.099447,0.946954,13.814762,-0.7696022,0.11,-0.94095314,-0.2988193,-0.17171717,,-0.45438075,541,,17.428602,28870.531874656677,2.9304533,3.0723538
19.216734,17.428602,5.768175,7.044543e-12,10840,50.512604,15.770791,0.91588247,13.81837,-0.7696158,0.11,-0.93713695,-0.11752042,-0.83838385,,-0.72054875,542,,17.428602,28972.918493032455,3.5227914e-09,3.9232415e-12
19.216734,17.428602,30.007519,6.9927926e-12,10860,35.454277,17.331062,0.9863223,13.82484,-0.7691974,0.11,-0.9389802,-0.8373099,1.0,,-0.4559902,543,,17.428602,29079.26241016388,,5.382996e-18
19.216734,17.428602,8.053389,6.9415172e-12,10880,47.118675,,0.93348837,13.799426,-0.771756,0.11,-0.9408201,1.0649563,-0.09090909,,-2.1317163,544,,17.428602,29185.084046840668,3.2280264e-23,6.996988
19.216734,17.428602,5.535698,6.8907102e-12,10900,50.852325,17.196112,0.99656904,13.805657,-0.7713339,0.11,-0.9298766,-0.2844293,-0.33333334,,-0.47122347,545,,17.428602,29290.768411159515,5.2631683,0.11602324
19.216734,17.428602,4.8539524,6.8403677e-12,10920,52.144356,17.311417,1.0570596,13.812078,-0.7705184,0.11,-0.931497,-0.42668724,-0.47474748,,-0.3200212,546,,17.428602,29396.3246178627,4.539931,0.0011359513
19.216734,17.428602,7.8989477,6.790484e-12,10940,51.445896,17.323124,1.0222546,13.818498,-0.7695791,0.11,-0.93332475,-0.42964786,-1.0,,-0.31127816,547,,17.428602,29502.565274715424,7.191585e-06,2.0263281e-17
19.216734,17.428602,5.728056,6.741054e-12,10960,49.943676,17.212463,0.9293965,13.824691,-0.76907283,0.11,-0.9351512,-0.9846242,-0.8181818,,-0.5098137,548,,17.428602,29609.534769296646,1.9220554,1.5400226e-11
19.216734,17.428602,4.7770324,6.692073e-12,10980,52.331192,17.38196,1.0642886,13.83117,-0.76835555,0.11,-0.9369744,-0.6352002,-0.57575756,,-0.3023074,549,,17.428602,29716.58735227585,4.240301,1.5228362e-05
19.216734,17.428602,5.5072474,6.643536e-12,11000,51.03427,17.230131,1.0056586,13.837351,-0.76761633,0.11,-0.93879426,-0.3213746,-0.33333334,,-0.4236381,550,,17.428602,29823.93147945404,5.5072474,0.11706251
19.216734,17.428602,5.019055,6.5954386e-12,11020,51.880768,17.32632,1.0442222,13.843682,-0.7667583,0.11,-0.940398,-0.4448862,-0.41414142,,-0.29780868,551,,17.428602,29931.89562678337,4.6977587,0.010197562
19.216734,17.428602,11.592064,6.5477753e-12,11040,42.91645,17.172611,1.1139048,13.849713,-0.7660903,0.11,-0.94219273,-0.29772067,0.3131313,,-0.43980098,552,,17.428602,30038.460950374603,1.1327312e-06,0.13103652
19.216734,17.428602,5.7329288,6.5005414e-12,11060,50.60453,8.341506,0.9889892,13.839752,-0.76656556,0.11,-0.9437653,0.28951582,-0.2929293,,-1.1348798,553,,17.428602,30147.652715444565,9.21146e-06,0.32583365
19.216734,17.428602,15.142563,6.453733e-12,11080,38.694515,14.963915,0.9359415,13.841781,-0.7666969,0.11,-0.9449829,-0.066295385,0.6363636,,-0.82560784,554,,17.428602,30257.24158525467,1.1417611e-08,3.291463e-07
19.216734,17.428602,9.840748,6.4073456e-12,11100,44.339783,6.3333244,0.89252675,13.828254,-0.7678689,0.11,-0.9467864,0.55171186,0.01010101,,-1.3455123,555,,17.428602,30368.186987638474,7.577548e-05,9.221178
19.216734,17.428602,11.203299,6.3613737e-12,11120,42.699917,9.003334,0.99001485,13.819574,-0.76865906,0.11,-0.9321084,0.10549072,0.17171717,,-1.0954796,556,,17.428602,30473.196672677994,9.048317,2.422996
19.216734,17.428602,7.92871,6.3158133e-12,11140,51.430435,8.187924,1.0186017,13.809464,-0.76935756,0.11,-0.92955685,0.3173136,-1.0,,-1.1418616,557,,17.428602,30578.726188898087,8.191394e-31,2.0187131e-17
19.216734,17.428602,17.14443,6.2706606e-12,11160,36.75459,17.254389,1.1054666,13.815638,-0.768781,0.11,-0.9313505,-0.9377177,0.83838385,,-0.46171802,558,,17.428602,30684.90137028694,,1.2776852e-12
19.216734,17.428602,13.175583,6.22591e-12,11180,40.639652,3.711379,0.96996874,13.797562,-0.7698787,0.11,-0.9331411,0.76965225,0.47474748,,-1.4766653,559,,17.428602,30790.161942720413,0.4365939,0.00060478394
19.216734,17.428602,4.8884263,6.1815583e-12,11200,52.007225,7.3938236,1.0517439,13.786127,-0.7707538,0.11,-0.9349272,0.4334826,-0.45454547,,-1.2232972,560,,17.428602,30896.615550994873,8.6824936e-14,0.0024429888
19.216734,17.428602,4.979024,6.1376013e-12,11220,51.89968,17.39749,1.041238,13.792564,-0.76978064,0.11,-0.936707,-0.5581205,-0.6363636,,-0.27406502,561,,17.428602,31004.850454092026,3.7040496,7.6156476e-07
19.216734,17.428602,4.735999,6.094034e-12,11240,52.320435,17.39541,1.0662014,13.798975,-0.76881796,0.11,-0.93848795,-0.51850635,-0.53535354,,-0.26758212,562,,17.428602,31111.2810382843,4.6841764,9.490517e-05
19.216734,17.428602,6.715397,6.050852e-12,11260,49.055363,17.35445,0.94861597,13.80529,-0.76784587,0.11,-0.94026566,-0.45322904,-0.1919192,,-0.285359,563,,17.428602,31219.21753692627,0.28710425,2.2970877
19.216734,17.428602,5.8244076,6.0080526e-12,11280,49.622692,16.240881,0.9124993,13.809608,-0.76779413,0.11,-0.9379685,-0.13702722,-0.83838385,,-0.6842114,564,,17.428602,31328.16681909561,1.0690152e-08,3.9265054e-12
19.216734,17.428602,4.8464727,5.9656303e-12,11300,52.0976,17.387861,1.0555645,13.815941,-0.76736146,0.11,-0.93973994,-0.7746877,-0.45454547,,-0.43360412,565,,17.428602,31439.279401302338,0.08100641,0.0024547735
19.216734,17.428602,11.560388,5.923582e-12,11320,42.88565,17.340584,1.1277058,13.822169,-0.766464,0.11,-0.941504,-0.41157538,0.33333334,,-0.31252432,566,,17.428602,31551.07218647003,5.459826e-10,0.075314686
19.216734,17.428602,5.0780687,5.8819035e-12,11340,51.61911,8.01913,1.031928,13.811935,-0.7669223,0.11,-0.9431361,0.34529302,-0.3939394,,-1.1462803,567,,17.428602,31661.66775536537,1.7801566e-09,0.019806722
19.219166,17.430923,4.7175465,5.840591e-12,11360,52.351063,17.430923,1.0656748,13.818306,-0.7659749,0.11,-0.9448633,-0.52794415,-0.5555556,,-0.2583135,568,,17.430923,31771.615297317505,4.550086,3.8939754e-05
19.219166,17.430923,7.9854946,5.7996403e-12,11380,51.30405,17.38519,1.0131683,13.824574,-0.764961,0.11,-0.94662225,-0.5164927,-1.0,,-0.25238833,569,,17.430923,31882.41211080551,0.00029765442,2.0534542e-17
19.219166,17.430923,7.810448,5.759048e-12,11400,47.60996,17.19791,0.93542874,13.830493,-0.76494646,0.11,-0.9483782,-1.0506388,-0.11111111,,-0.7653767,570,,17.430923,31993.96010160446,1.1238714e-15,6.03659
19.219166,17.430923,4.6848116,5.7188104e-12,11420,52.437122,16.350254,1.0707442,13.834907,-0.764921,0.11,-0.9395963,-0.13756478,-0.5151515,,-0.68222207,571,,17.430923,32107.062065839767,0.01982452,0.00022531435
19.219166,17.430923,5.3701887,5.6789235e-12,11440,51.009697,17.363192,0.98740435,13.841074,-0.7638999,0.11,-0.9413457,-0.521612,-0.7171717,,-0.24921453,572,,17.430923,32215.47487640381,0.95813787,8.794318e-09
19.219166,17.430923,4.67759,5.639384e-12,11460,52.536415,17.3668,1.0765911,13.847227,-0.7630357,0.11,-0.94309235,-0.4954349,-0.4949495,,-0.2537354,573,,17.430923,32327.819476127625,4.674219,0.0005184116
19.219166,17.430923,4.6478124,5.6001874e-12,11480,52.5688,17.366913,1.0781895,13.853359,-0.7620108,0.11,-0.9448352,-0.4903987,-0.4949495,,-0.24890196,574,,17.430923,32446.754467487335,4.647747,0.0005193158
19.219166,17.430923,6.9284563,5.5613318e-12,11500,48.857136,17.337688,0.9486303,13.859419,-0.76105106,0.11,-0.94657487,-0.42316616,-0.17171717,,-0.285997,575,,17.430923,32559.663019418716,0.35404342,3.0896747
19.219166,17.430923,7.971855,5.522812e-12,11520,51.34307,15.217179,1.0135957,13.861775,-0.7611847,0.11,-0.9429536,-0.08421007,-1.0,,-0.78351176,576,,17.430923,32670.09036374092,7.06245e-15,2.0459403e-17
19.219166,17.430923,4.735989,5.484625e-12,11540,52.369865,17.191057,1.067736,13.867546,-0.76105964,0.11,-0.94468814,-1.0378528,-0.45454547,,-0.6981994,577,,17.430923,32780.05848670006,5.710102e-06,0.0024669513
19.219166,17.430923,9.156268,5.4467676e-12,11560,45.55668,17.301409,0.9099836,13.873487,-0.7602933,0.11,-0.9464154,-0.33722886,-0.030303031,,-0.38347858,578,,17.430923,32889.83957314491,0.10851248,9.154964
19.219166,17.430923,7.903981,5.409236e-12,11580,51.380848,9.917989,1.0150163,13.866655,-0.76075745,0.11,-0.9324292,-0.006746942,-1.0,,-0.9350367,579,,17.430923,33003.2284655571,1.8234353e-17,2.02452e-17
19.219166,17.430923,5.2808867,5.3720275e-12,11600,51.22486,17.201012,1.0102801,13.872404,-0.76041955,0.11,-0.9341548,-1.0084413,-0.35353535,,-0.5754074,580,,17.430923,33115.152331352234,1.2951485e-07,0.06656122
19.219166,17.430923,16.204288,5.335138e-12,11620,37.978096,17.29558,1.044894,13.878296,-0.759539,0.11,-0.93576276,-0.45538634,0.7373737,,-0.25680006,581,,17.430923,33225.81642913818,1.3791654e-25,9.862059e-10
19.219166,17.430923,4.6221614,5.2985645e-12,11640,52.599113,4.041291,1.0780251,13.861394,-0.7607063,0.11,-0.93748236,0.7457406,-0.4949495,,-1.4740096,582,,17.430923,33335.544905900955,3.7592242e-27,0.00051551143
19.219166,17.430923,11.3794155,5.2623045e-12,11660,42.622276,17.402706,0.97785795,13.867468,-0.7598277,0.11,-0.93919826,-0.6586196,0.17171717,,-0.32415104,583,,17.430923,33445.33176231384,2.1243487e-12,2.4402356
19.219166,17.430923,5.8711367,5.2263536e-12,11680,49.57724,8.709748,0.904504,13.858637,-0.7605098,0.11,-0.9367351,0.20826408,-0.83838385,,-1.1305214,584,,17.430923,33554.349474191666,2.4609344e-19,3.921663e-12
19.219166,17.430923,4.843877,5.1907094e-12,11700,52.156975,17.359564,1.0496594,13.864622,-0.75988925,0.11,-0.938446,-0.6330383,-0.61616164,,-0.2998438,585,,17.430923,33657.30839586258,4.8375616,2.141511e-06
19.219166,17.430923,13.885201,5.155369e-12,11720,40.109226,17.352655,0.92894965,13.870574,-0.7592705,0.11,-0.9401539,-0.7768434,0.5151515,,-0.44461513,586,,17.430923,33761.11881160736,6.2539057e-30,0.00011355271
19.219166,17.430923,5.2560935,5.120328e-12,11740,51.292984,6.502245,0.9997402,13.858021,-0.76038134,0.11,-0.9418587,0.5346333,-0.6969697,,-1.3339843,587,,17.430923,33866.0353345871,8.2692406e-27,2.8266838e-08
19.219166,17.430923,4.7963085,5.0855843e-12,11760,52.16232,17.373169,1.0492088,13.863998,-0.75962526,0.11,-0.94356084,-0.65742606,-0.61616164,,-0.31329092,588,,17.430923,33970.72034049034,4.6240253,2.1524918e-06
19.219166,17.430923,11.649698,5.051136e-12,11780,42.98284,17.380836,1.126573,13.869969,-0.7587484,0.11,-0.94526017,-0.6403215,0.33333334,,-0.29009628,589,,17.430923,34077.440959692,4.7051932e-17,0.075598106
19.219166,17.430923,7.211263,5.016978e-12,11800,48.547577,8.372314,0.9458542,13.860652,-0.7591782,0.11,-0.9468281,0.28361183,-0.15151516,,-1.1314449,590,,17.430923,34181.724799633026,0.0044985516,3.9936469
19.219166,17.430923,7.9588046,4.983108e-12,11820,51.37646,17.127413,1.0118222,13.866179,-0.75877655,0.11,-0.94177556,-0.28308657,-1.0,,-0.46440724,591,,17.430923,34291.5490334034,3.4479926e-09,2.0435299e-17
19.219166,17.430923,5.60968,4.9495234e-12,11840,50.688896,17.195286,0.98372835,13.871803,-0.75873965,0.11,-0.9434662,-1.0469484,-0.3131313,,-0.7443583,592,,17.430923,34398.63734483719,1.6560098e-09,0.19905856
19.219166,17.430923,30.981009,4.916222e-12,11860,34.721046,17.117237,0.9819639,13.877275,-0.75821185,0.11,-0.9448178,-0.30576867,1.0,,-0.42713886,593,,17.430923,34504.56119632721,1.4009714e-30,5.4145055e-18
19.219166,17.430923,4.897064,4.8831993e-12,11880,51.251396,,1.0402601,13.853913,-0.76522636,0.11,-0.9465027,1.2582341,-0.6363636,,-4.8917356,594,,17.430923,34611.58874487877,,7.690618e-07
19.219166,17.430923,7.9062014,4.850454e-12,11900,50.718075,17.308857,1.0179952,13.859719,-0.76468045,0.11,-0.9481847,-0.8718107,-1.0,,-0.47839397,595,,17.430923,34719.7095913887,2.967445,2.0566685e-17
19.219166,17.430923,7.815638,4.817983e-12,11920,50.766815,17.193596,1.0205917,13.8653145,-0.76628983,0.11,-0.94986403,-1.1555122,-1.0,,-1.7376506,596,,17.430923,34827.17341709137,7.5885925,2.0601233e-17
19.219166,17.430923,5.762287,4.7857824e-12,11940,49.705624,17.227625,0.9759181,13.870947,-0.76578736,0.11,-0.95154047,-0.96739894,-0.2929293,,-0.48267347,597,,17.430923,34935.110345840454,4.0300836e-08,0.32837695
19.219166,17.430923,5.8414755,4.7538505e-12,11960,48.887753,17.268345,0.90633106,13.876627,-0.76513845,0.11,-0.95266426,-0.36419117,-0.83838385,,-0.35124272,598,,17.430923,35043.23811841011,0.00047504407,3.984628e-12
19.219166,17.430923,5.02649,4.722185e-12,11980,51.03421,17.334288,1.0348902,13.882399,-0.76480156,0.11,-0.9543351,-0.8299472,-0.3939394,,-0.46758318,599,,17.430923,35151.813396692276,0.0022438404,0.020029785
19.219166,17.430923,10.829797,4.690782e-12,12000,42.318905,17.218178,0.8844577,13.887959,-0.7641021,0.11,-0.9559697,-0.3391807,0.07070707,,-0.37776536,600,,17.430923,35259.58970093727,0.0051109106,7.3007097
19.219166,17.430923,5.791685,4.65964e-12,12020,49.11132,9.134858,0.91792345,13.88005,-0.764686,0.11,-0.94554055,0.019225933,-0.8181818,,-0.99528426,601,,17.430923,35372.093188762665,2.553077e-12,1.556106e-11
19.219166,17.430923,7.791682,4.6287566e-12,12040,50.814186,17.30315,1.0218228,13.8857355,-0.76431745,0.11,-0.94720304,-0.8906465,-1.0,,-0.45859247,602,,17.430923,35489.83750581741,3.500091,2.0546531e-17
19.219166,17.430923,5.1386046,4.598128e-12,12060,50.847134,17.192532,1.0253125,13.891221,-0.7649607,0.11,-0.9488628,-1.1069039,-0.37373737,,-1.1698905,603,,17.430923,35607.194276332855,2.6363058e-09,0.03730598
19.219166,17.430923,6.0686884,4.567752e-12,12080,49.30538,17.081825,0.9649449,13.896503,-0.7644041,0.11,-0.95045793,-0.28499052,-0.25252524,,-0.4518026,604,,17.430923,35721.84390068054,5.455289,0.7938314
19.219166,17.430923,7.7304564,4.5376272e-12,12100,50.864292,16.529064,1.0240129,13.900854,-0.76423806,0.11,-0.95079875,-0.17047656,-1.0,,-0.626391,605,,17.430923,35839.103723526,3.038871e-12,2.0620496e-17
19.219166,17.430923,15.165336,4.50775e-12,12120,38.24575,17.188965,0.92376447,13.9062805,-0.7653099,0.11,-0.9524503,-1.1326706,0.61616164,,-1.4336561,606,,17.430923,35955.28930020332,,9.562461e-07
19.219166,17.430923,8.151012,4.478118e-12,12140,46.536957,5.5523777,0.9355485,13.892519,-0.76651305,0.11,-0.95409906,0.62462825,-0.09090909,,-1.4126292,607,,17.430923,36072.47583985329,9.654948e-09,7.0905204
19.219166,17.430923,6.0222054,4.4487296e-12,12160,49.447754,16.938501,0.97226346,13.897529,-0.766212,0.11,-0.9441317,-0.23792048,-0.25252524,,-0.51541483,608,,17.430923,36188.46863126755,6.019097,0.7888253
19.219166,17.430923,7.6833916,4.4195815e-12,12180,50.920376,16.743008,1.026314,13.902201,-0.76590765,0.11,-0.94447845,-0.20971662,-1.0,,-0.5506089,609,,17.430923,36306.68377161026,3.894725e-11,2.0490566e-17
19.219166,17.430923,6.1685743,4.390672e-12,12200,49.240414,17.218092,0.9691192,13.907637,-0.7653816,0.11,-0.94611907,-0.966936,-0.23232323,,-0.46721745,610,,17.430923,36423.71252965927,1.1960072e-09,1.168918
19.219166,17.430923,11.534709,4.361998e-12,12220,42.42383,16.789663,1.0909247,13.912353,-0.7651145,0.11,-0.94584274,-0.19438109,0.25252524,,-0.5687656,611,,17.430923,36540.70161676407,0.0016682034,0.5645828
19.219166,17.430923,17.958893,4.3335583e-12,12240,35.819183,8.385968,1.0829532,13.903322,-0.7655997,0.11,-0.9465544,0.28095558,0.85858583,,-1.1461192,612,,17.430923,36660.56610965729,1.17340805e-05,3.10426e-13
19.219166,17.430923,5.5299582,4.3053495e-12,12260,49.856728,1.8710654,0.9645472,13.883694,-0.7668401,0.11,-0.94818705,0.89134365,-0.7373737,,-1.5985489,613,,17.430923,36778.422488212585,,2.6648594e-09
19.219166,17.430923,6.1468554,4.27737e-12,12280,49.164074,17.388783,0.9720971,13.889403,-0.76624924,0.11,-0.94981706,-0.69613,-0.23232323,,-0.36640817,614,,17.430923,36893.92327809334,0.00072135765,1.1732488
19.219166,17.430923,4.888523,4.2496176e-12,12300,51.14825,15.180095,1.0375603,13.891501,-0.7663339,0.11,-0.94953537,-0.08189808,-0.61616164,,-0.7878148,615,,17.430923,37016.38208460808,6.014284e-05,2.165391e-06
19.219166,17.430923,4.9121456,4.22209e-12,12320,51.10601,17.339367,1.0415925,13.8970995,-0.7654663,0.11,-0.9511602,-0.46650058,-0.41414142,,-0.2672847,616,,17.430923,37137.36211848259,4.2305703,0.010307903
19.219166,17.430923,7.687335,4.194785e-12,12340,50.771835,17.31465,1.0241379,13.902638,-0.7647221,0.11,-0.95276546,-0.35777134,-1.0,,-0.34576768,617,,17.430923,37256.26619005203,2.0309352e-07,2.0661125e-17
19.219166,17.430923,12.673206,4.1677e-12,12360,41.02266,17.222792,1.0446928,13.9080105,-0.76422775,0.11,-0.95438486,-0.9741321,0.41414142,,-0.47929204,618,,17.430923,37375.283472299576,1.5142073e-34,0.0059585045
19.219166,17.430923,7.748318,4.1408335e-12,12380,47.06604,7.116998,0.9476625,13.897039,-0.76500225,0.11,-0.95599204,0.46723866,-0.11111111,,-1.2817377,619,,17.430923,37505.188484191895,1.2984381e-05,6.0827265
19.219166,17.430923,4.9944806,4.114183e-12,12400,50.95627,15.363645,1.0338153,13.899405,-0.7650985,0.11,-0.9478276,-0.088431805,-0.3939394,,-0.7689085,620,,17.430923,37637.60636591911,0.16537012,0.019899862
