IWLastEpisode,ReturnMean,TimeElapsed,Iteration,MinEpLen,ActionIn1,ReturnLastEpisode,Delta,IWMin,MountainCar_std1_higher,ReturnMax,MountainCar_std0_higher,IWMean,TimestepsSoFar,ReturnAbsMax,ReturnStepMax,NumTrajectories,AvgEpLen,MountainCar_mu1_higher,Regret/t,IWMax,Bound,DenMISELogLast,DenMISELogFirst,NumTrainableParams,ReturnMin,IWFirstEpisode,MountainCar_mu0_higher,DenMISEMeanLog,Regret,GridSize
,-1.1144568,1366.9722604751587,737,252,1.8036919,-0.30308488,5.596114e-09,,0.14999999,7.261121,0.14999999,0.95804435,671596,13.593301,144.20976,737,911.2564450474898,1.5789474,6.1144567,121.28942,51.492912,-3.1821685,-4.3599863,,-13.593301,7.217149e-29,0.05263158,-3.458285,4506.3545,400
,-1.1132711,1369.2483851909637,738,252,-10.27489,-0.23947625,5.5809593e-09,,0.14999999,7.261121,0.14999999,1.0606703,672595,13.593301,144.20976,738,911.3753387533875,-10.0,6.113271,124.537796,51.496105,-2.826598,-4.3613424,,-13.593301,,-0.15789473,-3.4575512,4511.594,400
,-1.1119758,1371.462299823761,739,252,-6.6906204,-0.15602499,5.565865e-09,,0.14999999,7.261121,0.14999999,0.53410614,673594,13.593301,144.20976,739,911.4939106901218,-5.7894735,6.1119757,167.08443,51.499523,-2.7434711,-4.3626966,,-13.593301,,-1.0,-3.456589,4516.75,400
0.003279019,-1.1123794,1373.638013601303,740,252,-5.7235312,-1.4106511,5.550832e-09,,0.14999999,7.261121,0.14999999,1.1372923,674593,13.593301,144.20976,740,911.6121621621621,-5.7894735,6.1123796,121.01681,51.502407,-2.8154175,-4.364049,,-13.593301,,-0.15789473,-3.4563954,4523.1606,400
,-1.1109633,1375.8595824241638,741,252,5.828221,-0.06307939,5.53586e-09,,0.14999999,7.261121,0.14999999,0.64375633,675592,13.593301,144.20976,741,911.7300944669365,5.7894735,6.1109633,122.24706,51.505993,-3.6757257,-4.3653994,,-13.593301,,0.05263158,-3.4565895,4528.2236,400
,-1.1095027,1378.0380640029907,742,252,-2.5870152,-0.027093537,5.520949e-09,,0.14999999,7.261121,0.14999999,1.0241505,676591,13.593301,144.20976,742,911.8477088948787,-2.631579,6.109503,121.50627,51.499435,-3.1265457,-4.366748,,-13.593301,,0.15789473,-3.4566562,4533.251,400
,-1.1080273,1380.3158943653107,743,252,0.8336626,-0.013323099,5.5060974e-09,,0.14999999,7.261121,0.14999999,0.81224746,677590,13.593301,144.20976,743,911.9650067294751,0.5263158,6.1080275,125.272224,51.49706,-2.7494373,-4.3680944,,-13.593301,0.0020123613,0.15789473,-3.4557457,4538.264,400
,-1.1068435,1382.4867782592773,744,252,2.8711255,-0.22732931,5.491306e-09,,0.14999999,7.261121,0.14999999,0.84639114,678589,13.593301,144.20976,744,912.0819892473119,2.631579,6.1068435,122.913925,51.474655,-2.7777233,-4.3694367,,-13.593301,,0.05263158,-3.4551384,4543.4917,400
,-1.1053983,1384.764927148819,745,252,7.4431167,-0.030166777,5.476574e-09,,0.14999999,7.261121,0.14999999,1.3283716,679588,13.593301,144.20976,745,912.1986577181208,7.894737,6.105398,121.56213,51.472378,-3.1360912,-4.37078,,-13.593301,,-0.47368422,-3.4549778,4548.5215,400
,-1.1004596,1386.686295747757,746,252,-6.7736993,2.578894,5.4619016e-09,,0.14999999,7.261121,0.14999999,0.7202926,679926,13.593301,144.20976,746,911.4289544235925,-6.8421054,6.1004596,115.57877,51.46697,-2.7436693,-4.3721213,,-13.593301,,0.15789473,-3.4536915,4550.943,400
,-1.0990567,1388.9361927509308,747,252,-3.3911142,-0.05255887,5.4472875e-09,,0.14999999,7.261121,0.14999999,0.684273,680925,13.593301,144.20976,747,911.5461847389558,-3.6842105,6.0990567,117.19975,51.46663,-2.8253822,-4.3734612,,-13.593301,,0.05263158,-3.4532676,4555.995,400
2.4541335e-30,-1.0975921,1391.1892774105072,748,252,-1.5281022,-0.0034771918,5.432732e-09,,0.14999999,7.261121,0.14999999,0.8317719,681924,13.593301,144.20976,748,911.663101604278,-1.5789474,6.0975924,112.10984,51.451096,-4.438276,-4.374799,,-13.593301,2.675831e-16,0.15789473,-3.4550447,4560.999,400
,-1.0961518,1393.4093282222748,749,252,5.207661,-0.018805051,5.418235e-09,,0.14999999,7.261121,0.14999999,1.1548598,682923,13.593301,144.20976,749,911.7797062750334,4.736842,6.096152,136.67532,51.444614,-2.762072,-4.376135,,-13.593301,,0.57894737,-3.4543943,4566.0176,400
,-1.0958182,1395.547934293747,750,252,-2.7764487,-0.8459498,5.4037965e-09,,0.14999999,7.261121,0.14999999,1.2265662,683922,13.593301,144.20976,750,911.896,-2.631579,6.095818,121.9456,51.43835,-2.8052258,-4.377469,,-13.593301,,-0.15789473,-3.45342,4571.864,400
,-1.0944264,1397.7659754753113,751,252,-9.491659,-0.05050914,5.3894147e-09,,0.14999999,7.261121,0.14999999,1.190842,684921,13.593301,144.20976,751,912.0119840213049,-10.0,6.094426,130.84544,51.439495,-2.7093902,-4.3788013,,-13.593301,,0.47368422,-3.452213,4576.914,400
,-1.094309,1399.9805510044098,752,252,5.011048,-1.0061977,5.3750906e-09,,0.14999999,7.261121,0.14999999,0.86621904,685920,13.593301,144.20976,752,912.1276595744681,4.736842,6.094309,118.99306,51.420788,-2.8615458,-4.380132,,-13.593301,,0.15789473,-3.4512622,4582.9204,400
,-1.0933864,1402.268140077591,753,252,-5.8806996,-0.39966673,5.360824e-09,,0.14999999,7.261121,0.14999999,1.2760187,686919,13.593301,144.20976,753,912.2430278884462,-5.7894735,6.0933867,124.18716,51.422268,-2.8986864,-4.381461,,-13.593301,,0.15789473,-3.4507637,4588.32,400
,-1.0919502,1404.4627907276154,754,252,-1.9356503,-0.010394127,5.346614e-09,,0.14999999,7.261121,0.14999999,0.79744285,687918,13.593301,144.20976,754,912.3580901856764,-1.5789474,6.0919504,119.57567,51.39159,-3.0549948,-4.382788,,-13.593301,2.4416847e-16,-0.15789473,-3.4499655,4593.3306,400
,-1.0907947,1406.7175948619843,755,252,-7.089931,-0.21958426,5.3324594e-09,,0.14999999,7.261121,0.14999999,1.1855065,688917,13.593301,144.20976,755,912.4728476821192,-6.8421054,6.0907946,123.27103,51.377186,-2.811509,-4.384114,,-13.593301,,-0.15789473,-3.449435,4598.55,400
,-1.0894066,1408.9345784187317,756,252,0.75885415,-0.041389056,5.3183618e-09,,0.14999999,7.261121,0.14999999,0.86216843,689916,13.593301,144.20976,756,912.5873015873016,1.5789474,6.0894065,123.39282,51.369667,-3.0284104,-4.3854375,,-13.593301,1.5295433e-29,-0.2631579,-3.4487276,4603.5913,400
1.1935666e-05,-1.0888915,1411.0310966968536,757,252,0.19963558,-0.69951886,5.30432e-09,,0.14999999,7.261121,0.14999999,1.2038496,690915,13.593301,144.20976,757,912.7014531043593,0.5263158,6.0888915,123.288956,51.3728,-4.3517685,-4.3867593,,-13.593301,0.0018559729,-0.15789473,-3.4501667,4609.291,400
,-1.0874575,1413.3283553123474,758,252,-7.7733746,-0.0019632156,5.2903335e-09,,0.14999999,7.261121,0.14999999,1.116161,691914,13.593301,144.20976,758,912.8153034300792,-7.894737,6.0874577,124.11842,51.36928,-4.6262584,-4.388077,,-13.593301,,0.15789473,-3.4515333,4614.293,400
,-1.0860382,1415.504997253418,759,252,-9.829121,-0.010196209,5.2764024e-09,,0.14999999,7.261121,0.14999999,0.90560883,692913,13.593301,144.20976,759,912.9288537549407,-10.0,6.086038,120.926414,51.36921,-2.945615,-4.389395,,-13.593301,,0.15789473,-3.450796,4619.303,400
,-1.0847917,1417.742610692978,760,252,-8.309606,-0.13860866,5.2625264e-09,,0.14999999,7.261121,0.14999999,0.84038293,693912,13.593301,144.20976,760,913.0421052631579,-7.894737,6.0847917,123.859344,51.354935,-2.76208,-4.390712,,-13.593301,,-0.2631579,-3.450072,4624.4414,400
,-1.0837055,1420.0029304027557,761,252,-4.801034,-0.25823963,5.248705e-09,,0.14999999,7.261121,0.14999999,0.93895346,694911,13.593301,144.20976,761,913.1550591327201,-4.736842,6.0837054,119.170334,51.32913,-2.8952541,-4.392027,,-13.593301,,0.15789473,-3.4496028,4629.6997,400
,-1.082294,1422.1671245098114,762,252,6.3133655,-0.008125294,5.2349387e-09,,0.14999999,7.261121,0.14999999,0.5221066,695910,13.593301,144.20976,762,913.2677165354331,6.8421054,6.082294,80.1652,51.326145,-2.7180681,-4.39334,,-13.593301,,-0.57894737,-3.4487722,4634.708,400
,-1.0819404,1424.1865396499634,763,252,-0.25548494,-0.8125191,5.2212257e-09,,0.14999999,7.261121,0.14999999,0.83428013,696484,13.593301,144.20976,763,912.8230668414154,-0.5263158,6.0819407,126.12429,51.264935,-3.6911702,-4.3946514,,-13.593301,14.320108,0.2631579,-3.4497385,4640.5205,400
,-1.0809091,1426.3307538032532,764,252,-10.355312,-0.2940344,5.2075664e-09,,0.14999999,7.261121,0.14999999,0.707343,697483,13.593301,144.20976,764,912.9358638743455,-10.0,6.0809093,88.50701,51.141598,-2.7713492,-4.377367,,-13.593301,,-0.47368422,-3.4491146,4645.8145,400
,-1.079749,1428.6175017356873,765,252,-0.32060474,-0.19335255,5.193961e-09,,0.14999999,7.261121,0.14999999,0.77113277,698482,13.593301,144.20976,765,913.0483660130719,0.5263158,6.079749,168.2176,51.13111,-2.8173285,-4.378675,,-13.593301,5.487432e-13,-1.0,-3.448705,4651.008,400
,-1.0806415,1430.791405916214,766,252,3.3262827,-1.7634668,5.180408e-09,,0.14999999,7.261121,0.14999999,0.76914686,699481,13.593301,144.20976,766,913.1605744125326,3.6842105,6.0806417,114.59827,51.134457,-3.123381,-4.3799815,,-13.593301,,-0.47368422,-3.4486501,4657.7715,400
,-1.0795808,1432.9695599079132,767,252,-9.852285,-0.2670743,5.166909e-09,,0.14999999,7.261121,0.14999999,0.7030908,700480,13.593301,144.20976,767,913.2724902216428,-8.947369,6.079581,230.17236,51.08868,-2.7959945,-4.381286,,-13.593301,,-1.0,-3.4481452,4663.0386,400
,-1.0799268,1435.1394913196564,768,252,9.982947,-1.3453436,5.153462e-09,,0.14999999,7.261121,0.14999999,1.2943717,701479,13.593301,144.20976,768,913.3841145833334,10.0,6.079927,111.20849,50.99012,-2.973779,-4.382589,,-13.593301,,-0.15789473,-3.4479835,4669.384,400
,-1.0776505,1437.2537615299225,769,252,-1.9513485,0.6705461,5.140068e-09,,0.14999999,7.261121,0.14999999,0.6240583,701967,13.593301,144.20976,769,912.8309492847854,-2.631579,6.0776505,122.03739,50.983456,-2.886925,-4.38389,,-13.593301,,0.47368422,-3.446962,4673.7134,400
,-1.0770801,1439.5022237300873,770,252,-6.2402787,-0.63850266,5.1267257e-09,,0.14999999,7.261121,0.14999999,0.8966166,702966,13.593301,144.20976,770,912.9428571428572,-5.7894735,6.0770802,124.05901,50.9851,-3.9880826,-4.3851895,,-13.593301,,-0.47368422,-3.4481905,4679.3516,400
,-1.0765271,1441.7065143585205,771,252,4.0340285,-0.6506479,5.1134355e-09,,0.14999999,7.261121,0.14999999,1.3616422,703965,13.593301,144.20976,771,913.0544747081713,4.736842,6.076527,122.46013,50.968063,-2.913594,-4.3864875,,-13.593301,,-0.47368422,-3.4476793,4685.0024,400
,-1.0760841,1443.8212351799011,772,252,-0.0110321045,-0.73452204,5.1001967e-09,,0.14999999,7.261121,0.14999999,0.94309324,704947,13.593301,144.20976,772,913.1437823834196,0.5263158,6.076084,127.08459,50.948586,-3.0999365,-4.387784,,-13.593301,1.6487336e-06,-0.57894737,-3.4468453,4690.737,400
,-1.0755553,1446.0505158901215,773,252,-8.489828,-0.66736394,5.087009e-09,,0.14999999,7.261121,0.14999999,1.0109316,705946,13.593301,144.20976,773,913.254851228978,-7.894737,6.0755553,109.576904,50.942345,-2.7344432,-4.389078,,-13.593301,,-0.57894737,-3.4460564,4696.4043,400
,-1.0751874,1448.1814935207367,774,252,-2.575351,-0.79079056,5.073873e-09,,0.14999999,7.261121,0.14999999,1.1176342,706945,13.593301,144.20976,774,913.3656330749354,-1.5789474,6.0751877,127.818794,50.902885,-2.7535958,-4.3903713,,-13.593301,2.183305e-19,-0.57894737,-3.445212,4702.1953,400
,-1.0753727,1450.433946609497,775,252,-7.2439437,-1.2187514,5.0607873e-09,,0.14999999,7.261121,0.14999999,0.983366,707944,13.593301,144.20976,775,913.4761290322581,-6.8421054,6.0753727,125.85119,50.905754,-4.0695887,-4.391662,,-13.593301,,-0.57894737,-3.4459372,4708.414,400
,-1.0752031,1452.608985900879,776,252,1.7760483,-0.9437277,5.0477524e-09,,0.14999999,7.261121,0.14999999,0.852257,708943,13.593301,144.20976,776,913.5863402061856,0.5263158,6.075203,123.314766,50.875828,-4.3757286,-4.392952,,-13.593301,2.7095113e-05,0.47368422,-3.4472232,4714.3574,400
,-1.077905,1454.8836488723755,777,252,-5.7086387,-3.1746316,5.0347677e-09,,0.14999999,7.261121,0.14999999,0.84861434,709942,13.593301,144.20976,777,913.6962676962677,-4.736842,6.077905,206.97179,50.866295,-5.9744616,-4.3942394,,-13.593301,,-1.0,-3.450723,4722.532,400
0.09605283,-1.0791646,1457.0919077396393,778,252,-5.611472,-2.057903,5.0218336e-09,,0.14999999,7.261121,0.14999999,1.1130966,710941,13.593301,144.20976,778,913.8059125964011,-4.736842,6.0791645,122.28374,50.866623,-3.2492619,-4.395526,,-13.593301,,-0.47368422,-3.4507513,4729.59,400
,-1.07843,1459.2492170333862,779,252,0.91375524,-0.50694525,5.008949e-09,,0.14999999,7.261121,0.14999999,1.0526444,711940,13.593301,144.20976,779,913.9152759948652,1.5789474,6.07843,127.36098,50.86553,-6.3014483,-4.39681,,-13.593301,3.8001046e-32,-0.57894737,-3.454341,4735.097,400
,-1.0784811,1461.5075466632843,780,252,-2.8676894,-1.1181304,4.9961133e-09,,0.14999999,7.261121,0.14999999,1.3928077,712939,13.593301,144.20976,780,914.024358974359,-3.6842105,6.078481,127.35533,50.852566,-2.9068565,-4.398093,,-13.593301,,0.36842105,-3.4536476,4741.2153,400
,-1.0800134,1463.7354588508606,781,252,5.963196,-2.275243,4.9833275e-09,,0.14999999,7.261121,0.14999999,1.171997,713938,13.593301,144.20976,781,914.1331626120359,6.8421054,6.0800133,220.62772,50.83944,-2.9795442,-4.3993745,,-13.593301,,-1.0,-3.4526355,4748.49,400
,-1.0806631,1465.8636782169342,782,252,-9.788935,-1.5881189,4.9705906e-09,,0.14999999,7.261121,0.14999999,1.1528432,714724,13.593301,144.20976,782,913.9693094629156,-8.947369,6.080663,130.48363,50.791798,-2.837478,-4.400654,,-13.593301,,-0.57894737,-3.4517658,4755.0786,400
,-1.0806755,1468.0644001960754,783,252,5.1441607,-1.0903507,4.9579025e-09,,0.14999999,7.261121,0.14999999,1.505368,715723,13.593301,144.20976,783,914.0779054916986,5.7894735,6.0806756,128.95177,50.786293,-3.0604515,-4.401932,,-13.593301,,-0.57894737,-3.4511464,4761.169,400
1.5426244e-26,-1.0786145,1470.0472786426544,784,252,7.6142106,0.53506327,4.9452624e-09,,0.14999999,7.261121,0.14999999,1.1134297,716132,13.593301,144.20976,784,913.4336734693877,6.8421054,6.078614,140.70886,50.770195,-2.7752352,-4.4032083,,-13.593301,,0.68421054,-3.4497602,4765.634,400
,-1.0797123,1472.190494298935,785,252,3.1332064,-1.9403118,4.932671e-09,,0.14999999,7.261121,0.14999999,1.0466893,717131,13.593301,144.20976,785,913.5426751592356,3.6842105,6.0797124,173.90344,50.74387,-3.188977,-4.404483,,-13.593301,,-1.0,-3.4493706,4772.574,400
,-1.0801147,1474.380663394928,786,252,-4.1045356,-1.396031,4.9201274e-09,,0.14999999,7.261121,0.14999999,0.8796576,718130,13.593301,144.20976,786,913.6513994910941,-4.736842,6.080115,130.02365,50.726505,-4.553139,-4.405756,,-13.593301,,0.57894737,-3.4508078,4778.97,400
,-1.0813868,1476.5973386764526,787,252,-2.7385583,-2.0812778,4.907632e-09,,0.14999999,7.261121,0.14999999,0.99815434,719129,13.593301,144.20976,787,913.7598475222363,-1.5789474,6.0813866,195.83907,50.710083,-3.1513743,-4.4070272,,-13.593301,7.4563194e-26,-1.0,-3.4506302,4786.0513,400
3.6474336e-07,-1.082756,1478.837355852127,788,252,-3.54538,-2.1603203,4.8951843e-09,,0.14999999,7.261121,0.14999999,1.0237423,720128,13.593301,144.20976,788,913.8680203045685,-2.631579,6.082756,214.88292,50.70516,-3.3801708,-4.408297,,-13.593301,,-1.0,-3.4506426,4793.212,400
,-1.0836433,1480.9820222854614,789,252,0.88967407,-1.7827572,4.8827844e-09,,0.14999999,7.261121,0.14999999,1.0538067,721127,13.593301,144.20976,789,913.9759188846641,1.5789474,6.0836434,179.06747,50.697742,-2.9381232,-4.4095654,,-13.593301,1.2927291e-38,-1.0,-3.4500697,4799.9946,400
,-1.0842172,1483.198849439621,790,252,-6.2412786,-1.5369989,4.8704307e-09,,0.14999999,7.261121,0.14999999,1.1782564,722126,13.593301,144.20976,790,914.0835443037975,-6.8421054,6.084217,128.81496,50.69245,-3.4984827,-4.410832,,-13.593301,,0.47368422,-3.4501576,4806.5317,400
,-1.084203,1485.5804715156555,791,252,-1.8051822,-1.0730428,4.8581237e-09,,0.14999999,7.261121,0.14999999,0.98936695,723125,13.593301,144.20976,791,914.1908975979773,-0.5263158,6.084203,192.29164,50.67328,-2.7918074,-4.412097,,-13.593301,1.018409e-08,-1.0,-3.4491842,4812.6045,400
,-1.0855459,1487.7482874393463,792,252,-7.4284105,-2.1477773,4.8458633e-09,,0.14999999,7.261121,0.14999999,0.8860568,724124,13.593301,144.20976,792,914.2979797979798,-7.894737,6.085546,128.71948,50.612755,-4.2395706,-4.4133606,,-13.593301,,0.57894737,-3.450302,4819.7524,400
,-1.0852689,1489.939287662506,793,252,-4.2749667,-0.86581403,4.833649e-09,,0.14999999,7.261121,0.14999999,1.036176,725123,13.593301,144.20976,793,914.4047919293821,-3.6842105,6.085269,235.90889,50.576023,-2.8100734,-4.4146223,,-13.593301,,-1.0,-3.4496932,4825.618,400
,-1.0855792,1492.1345880031586,794,252,-8.291113,-1.3317205,4.8214814e-09,,0.14999999,7.261121,0.14999999,1.036574,726122,13.593301,144.20976,794,914.5113350125945,-8.947369,6.085579,131.44865,50.406193,-3.9056597,-4.4158826,,-13.593301,,0.57894737,-3.4503245,4831.9497,400
4.7932863,-1.0859369,1494.3742055892944,795,252,-8.160688,-1.3699617,4.80936e-09,,0.14999999,7.261121,0.14999999,1.1507063,727121,13.593301,144.20976,795,914.617610062893,-8.947369,6.085937,257.35895,50.41752,-2.8109868,-4.4171414,,-13.593301,,1.0,-3.4495428,4838.32,400
,-1.087986,1496.625593662262,796,252,-7.574093,-2.7169614,4.7972835e-09,,0.14999999,7.261121,0.14999999,1.1472222,728120,13.593301,144.20976,796,914.7236180904523,-6.8421054,6.087986,207.3688,50.300518,-2.9254396,-4.4183984,,-13.593301,,-1.0,-3.4488351,4846.037,400
,-1.0884675,1498.8111772537231,797,252,-11.090767,-1.4716961,4.7852526e-09,,0.14999999,7.261121,0.14999999,1.1275878,729119,13.593301,144.20976,797,914.8293601003764,-10.0,6.0884676,224.13832,50.27248,-3.1736927,-4.419654,,-13.593301,,-1.0,-3.4484372,4852.509,400
,-1.0895581,1501.0975863933563,798,252,10.354561,-1.9589236,4.773267e-09,,0.14999999,7.261121,0.14999999,0.98955625,730118,13.593301,144.20976,798,914.9348370927319,10.0,6.089558,131.77274,50.26757,-3.1384494,-4.420908,,-13.593301,,0.57894737,-3.448022,4859.4673,400
,-1.0896481,1503.258618593216,799,252,1.7889743,-1.1614126,4.7613264e-09,,0.14999999,7.261121,0.14999999,1.1798329,731117,13.593301,144.20976,799,915.0400500625782,2.631579,6.0896482,210.39218,50.220455,-3.0151732,-4.42216,,-13.593301,,-1.0,-3.447554,4865.629,400
,-1.09026,1505.5602073669434,800,252,-9.369821,-1.5791811,4.74943e-09,,0.14999999,7.261121,0.14999999,1.3215799,732116,13.593301,144.20976,800,915.145,-10.0,6.09026,137.07672,50.18608,-2.871619,-4.423411,,-13.593301,,0.68421054,-3.446739,4872.208,400
,-1.0900757,1507.8994545936584,801,252,-8.916342,-0.9426337,4.737579e-09,,0.14999999,7.261121,0.14999999,1.2666519,733115,13.593301,144.20976,801,915.2496878901374,-7.894737,6.0900755,197.70888,50.095463,-2.9645352,-4.42466,,-13.593301,,-1.0,-3.4458282,4878.1504,400
,-1.0914794,1510.2406725883484,802,252,0.44252473,-2.215796,4.7257718e-09,,0.14999999,7.261121,0.14999999,1.2847047,734114,13.593301,144.20976,802,915.354114713217,-0.5263158,6.0914793,132.53952,50.07977,-3.4996312,-4.4259076,,-13.593301,0.044288695,0.57894737,-3.4457116,4885.366,400
,-1.0928369,1512.4172501564026,803,252,9.537304,-2.1815631,4.714009e-09,,0.14999999,7.261121,0.14999999,0.71925753,735113,13.593301,144.20976,803,915.4582814445828,8.947369,6.092837,129.32536,50.003326,-3.8898697,-4.4270988,,-13.593301,,0.68421054,-3.445993,4892.548,400
,-1.0968728,1514.622409105301,804,252,4.626086,-4.337772,4.70229e-09,,0.14999999,7.261121,0.14999999,0.62181956,736112,13.593301,144.20976,804,915.5621890547263,3.6842105,6.096873,147.80559,49.884464,-4.4811344,-4.4283433,,-13.593301,,1.0,-3.447676,4901.8857,400
,-1.0994835,1516.7952108383179,805,252,-2.7563276,-3.1984549,4.690614e-09,,0.14999999,7.261121,0.14999999,0.89051485,737111,13.593301,144.20976,805,915.6658385093168,-3.6842105,6.0994835,137.00027,49.81607,-3.1442025,-4.4295864,,-13.593301,,0.7894737,-3.44782,4910.084,400
,-1.1027571,1519.0751705169678,806,252,6.767008,-3.7379756,4.678982e-09,,0.14999999,7.261121,0.14999999,1.2587192,738110,13.593301,144.20976,806,915.7692307692307,6.8421054,6.102757,127.06326,49.787186,-3.0385365,-4.4308276,,-13.593301,,0.05263158,-3.4475086,4918.8223,400
,-1.1013439,1521.1489310264587,807,252,0.41078487,0.037722412,4.6673936e-09,,0.14999999,7.261121,0.14999999,0.7180429,738868,13.593301,144.20976,807,915.5737298636927,-0.5263158,6.101344,197.5937,49.522766,-2.7650287,-4.432068,,-13.593301,1.9518751e-08,1.0,-3.4464262,4923.7847,400
,-1.1028309,1523.4305822849274,808,252,8.584318,-2.3028107,4.6558477e-09,,0.14999999,7.261121,0.14999999,1.111122,739867,13.593301,144.20976,808,915.6769801980198,7.894737,6.102831,132.69913,49.445236,-3.4717171,-4.433306,,-13.593301,,0.68421054,-3.4468641,4931.0874,400
,-1.1056511,1525.6587767601013,809,252,9.199638,-3.3844433,4.644345e-09,,0.14999999,7.261121,0.14999999,0.8809993,740866,13.593301,144.20976,809,915.7799752781211,10.0,6.105651,112.84391,49.41515,-3.7755556,-4.434543,,-13.593301,,-0.57894737,-3.4472077,4939.4717,400
,-1.0964901,1527.476235151291,810,252,-3.4584486,6.314734,4.6328843e-09,,0.14999999,7.261121,0.14999999,1.0076869,741122,13.593301,144.20976,810,914.9654320987654,-2.631579,6.09649,127.99158,49.33047,-2.9115899,-4.435778,,-13.593301,,-0.7894737,-3.4467452,4938.157,400
,-1.0970218,1529.6863994598389,811,252,-8.755966,-1.52771,4.621466e-09,,0.14999999,7.261121,0.14999999,0.808021,742121,13.593301,144.20976,811,915.0690505548705,-8.947369,6.097022,122.045715,49.315666,-2.8202317,-4.437012,,-13.593301,,0.05263158,-3.446028,4944.6846,400
,-1.0956963,1531.943042755127,812,252,-4.976512,-0.020724384,4.6100905e-09,,0.14999999,7.261121,0.14999999,0.91899115,743120,13.593301,144.20976,812,915.1724137931035,-5.7894735,6.0956964,133.42232,49.226017,-3.0075724,-4.4382443,,-13.593301,,0.7894737,-3.4457672,4949.7056,400
