ReturnMean,GridSize,LQGmu1_higher,Bound,IWMax,TimeElapsed,Iteration,IWMin,ReturnLastEpisode,Delta,LQGsigma_higher,IWLastEpisode,IWFirstEpisode,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnAbsMax,Regret,Regret/t,ReturnMin,IWMean,LQGmu1_actor,ReturnMax,ReturnStepMax,DenMISEMeanLog
0.87989366,10,-0.5555556,1.3930163,7.8454194,11446.861779928207,4229,,0.9560879,3.3991954e-10,0.10836801,0.0007662298,,-3.4987364,0.39829063,84580,0.9565882,360.42236,0.08522636,,0.9958147,-0.6284298,0.9565882,0.99958307,-0.698632
0.87991166,10,-0.5555556,1.3931017,6.0914073,11452.056487321854,4230,,0.95607024,3.3975883e-10,0.1690133,5.5523033,1.1170092e-19,-3.498973,-0.94832927,84600,0.9565882,360.4314,0.08520836,,1.0028007,-0.62581336,0.9565882,0.99958307,-0.6986921
0.87992966,10,-0.5555556,1.3936174,8.934805,11457.323503255844,4231,,0.9559496,3.3959827e-10,0.069483444,8.663767,,-3.4992092,-0.9226276,84620,0.9565882,360.44043,0.085190356,,0.99015427,-0.50416553,0.9565882,0.99958307,-0.69874454
0.87994766,10,-0.5555556,1.3935804,7.810441,11462.48252248764,4232,,0.9562138,3.3943778e-10,0.10836801,6.4103127,,-3.4994457,-0.6670655,84640,0.9565882,360.44946,0.085172355,,0.9977148,-0.8233909,0.9565882,0.99958307,-0.69873935
0.87996566,10,-0.11111111,1.3928382,15.784247,11467.655071735382,4233,,0.95616627,3.392774e-10,0.01831564,,,-3.499682,-0.4783121,84660,0.9565882,360.45825,0.085154355,,1.0070521,-0.067256585,0.9565882,0.99958307,-0.698688
0.8799837,10,-0.11111111,1.3932762,8.565361,11472.883739948273,4234,,0.9563323,3.3911718e-10,0.10836801,5.7653666,8.8659214e-26,-3.499918,-0.5304685,84680,0.9565882,360.46704,0.085136294,,0.99754727,-0.080221996,0.9565882,0.99958307,-0.69864684
0.8800014,10,-0.11111111,1.3931882,10.270308,11478.05395102501,4235,,0.95500016,3.38957e-10,0.0285655,9.630682,,-3.5001543,-0.21298878,84700,0.9565882,360.47705,0.08511859,,1.0092472,-0.15182197,0.9565882,0.99958307,-0.69853294
0.8800187,10,-0.11111111,1.393085,9.17791,11483.094822645187,4236,,0.95324165,3.3879702e-10,0.069483444,7.3858433,,-3.5003903,-0.42348063,84720,0.9565882,360.489,0.08510131,,1.005012,-0.10294942,0.9565882,0.99958307,-0.69846594
0.88003606,10,-0.11111111,1.3928485,10.238361,11488.321997642517,4237,,0.95351034,3.3863715e-10,0.0285655,10.12891,,-3.5006263,0.2804057,84740,0.9565882,360.50073,0.08508396,,1.0099455,-0.113847174,0.9565882,0.99958307,-0.69823396
0.8800536,10,-1.0,1.3928397,9.412032,11493.552882671356,4238,,0.9541445,3.3847733e-10,0.044551425,,,-3.5008624,0.32611102,84760,0.9565882,360.51172,0.08506644,,0.9971244,-1.0442578,0.9565882,0.99958307,-0.6979903
0.8800714,10,-1.0,1.3926791,9.393392,11498.760014533997,4239,,0.9557533,3.3831765e-10,0.044551425,9.313774,,-3.5010984,-0.53275186,84780,0.9565882,360.52124,0.085048616,,0.99767953,-1.004384,0.9565882,0.99958307,-0.6979521
0.8800893,10,-0.5555556,1.3925016,4.3093085,11503.941358327866,4240,,0.9560071,3.3815808e-10,0.26359713,0.2289215,1.3525165e-07,-3.5013342,0.4391668,84800,0.9565882,360.53027,0.085030735,,1.0030459,-0.96574116,0.9565882,0.99958307,-0.69768447
0.8801072,10,-1.0,1.3938792,9.275902,11509.146236658096,4241,,0.9560358,3.3799863e-10,0.0285655,8.385158,,-3.50157,-0.20901634,84820,0.9565882,360.5393,0.08501279,,1.023297,-1.0116328,0.9565882,0.99958307,-0.69756866
0.8801251,10,-1.0,1.3934268,13.793632,11514.16417479515,4242,,0.9561132,3.3783928e-10,0.01831564,12.521722,,-3.5018058,0.35190204,84840,0.9565882,360.54834,0.08499491,,1.033347,-0.9933033,0.9565882,0.99958307,-0.69731593
0.880143,10,-1.0,1.3933368,9.240053,11519.414191484451,4243,,0.9560612,3.3768005e-10,0.0285655,8.8618355,,-3.5020416,0.4273837,84860,0.9565882,360.55737,0.08497703,,1.0233346,-1.0124245,0.9565882,0.99958307,-0.6970434
0.8801609,10,-1.0,1.3935838,13.726879,11524.554750680923,4244,,0.9561193,3.3752093e-10,0.01831564,12.287299,,-3.5022771,0.3424139,84880,0.9565882,360.56616,0.08495909,,1.0345331,-1.0231986,0.9565882,0.99958307,-0.69679314
0.8801788,10,-1.0,1.3928975,9.351835,11529.759392261505,4245,,0.95606756,3.3736192e-10,0.044551425,7.166641,,-3.5025127,0.0871634,84900,0.9565882,360.57544,0.08494121,,0.9986418,-1.0143213,0.9565882,0.99958307,-0.6966006
0.88019675,10,-1.0,1.3933628,13.670952,11534.834649801254,4246,,0.95615107,3.3720307e-10,0.01831564,11.7757635,,-3.5027483,0.30932018,84920,0.9565882,360.58398,0.08492327,,1.035174,-1.007362,0.9565882,0.99958307,-0.69636416
0.8802145,10,-1.0,1.3932364,13.630285,11539.984645605087,4247,,0.95583844,3.3704428e-10,0.01831564,13.13526,,-3.5029838,0.42497858,84940,0.9565882,360.59375,0.084905505,,1.0356015,-0.99612504,0.9565882,0.99958307,-0.696092
0.88023233,10,-1.0,1.3931835,13.58988,11545.133157491684,4248,,0.95599765,3.368856e-10,0.01831564,13.43074,,-3.5032191,0.4611354,84960,0.9565882,360.60303,0.08488768,,1.0361031,-1.03572,0.9565882,0.99958307,-0.69581157
0.88025016,10,-1.0,1.3925911,9.1398535,11550.34146118164,4249,,0.9556684,3.3672706e-10,0.0285655,8.474049,,-3.5034547,-0.28221557,84980,0.9565882,360.61206,0.08486986,,1.0236315,-1.0307993,0.9565882,0.99958307,-0.6957061
0.8802679,10,-1.0,1.3923397,9.320656,11555.61436009407,4250,,0.9558759,3.365686e-10,0.044551425,8.038296,,-3.50369,-0.13100588,85000,0.9565882,360.62158,0.0848521,,0.9987546,-1.0868462,0.9565882,0.99958307,-0.6955677
0.8802857,10,-1.0,1.3928192,10.148349,11560.870811462402,4251,,0.9559236,3.364103e-10,0.069483444,9.852751,,-3.503925,-1.3211273,85020,0.9565882,360.6306,0.08483434,,0.9873394,-1.0079328,0.9565882,0.99958307,-0.69571537
0.88030344,10,-0.11111111,1.3923391,10.249144,11566.073215723038,4252,,0.9560146,3.3625208e-10,0.0285655,,,-3.5041604,0.42742917,85040,0.9565882,360.64014,0.084816575,,1.0100416,-0.11914618,0.9565882,0.99958307,-0.6954545
0.88032126,10,-1.0,1.392278,25.28061,11571.322327375412,4253,,0.9559393,3.3609393e-10,1.0,0.20333669,1.4618301,-3.5043955,0.28600195,85060,0.9565882,360.64893,0.08479875,,0.9561075,-2.401331,0.9565882,0.99958307,-0.6952214
0.8802333,10,-1.0,1.3920947,25.137133,11576.52566742897,4254,,0.5059211,3.3593597e-10,1.0,19.825056,1.4616716,-3.504287,-4.887749,85080,0.9565882,361.10815,0.08488673,,0.95956886,-1.8324935,0.9565882,0.99958307,-0.69621754
0.8802506,10,-1.0,1.3924407,24.99534,11581.78046131134,4255,,0.95367986,3.3577807e-10,1.0,12.84433,1.461513,-3.5041785,-3.8183637,85100,0.9565882,361.1194,0.084869444,,0.96137404,-0.24277228,0.9565882,0.99958307,-0.69696087
0.8802681,10,-0.11111111,1.3922716,7.107166,11586.979197025299,4256,,0.95506835,3.356203e-10,0.1690133,5.0077677,5.4690186e-10,-3.50407,-1.0555706,85120,0.9565882,361.12964,0.08485192,,0.9970991,-0.04718115,0.9565882,0.99958307,-0.6970544
0.88028574,10,-0.11111111,1.3924389,9.335862,11592.263227701187,4257,,0.9552852,3.3546266e-10,0.044551425,7.7873936,,-3.504305,-0.88990307,85140,0.9565882,361.13965,0.08483428,,1.0117818,-0.07213838,0.9565882,0.99958307,-0.6971004
0.8803023,10,-0.11111111,1.3923751,9.16273,11597.449624061584,4258,,0.9506766,3.353051e-10,0.069483444,7.40367,,-3.50454,-0.41154772,85160,0.9565882,361.1538,0.08481771,,1.0054547,-0.17595203,0.9565882,0.99958307,-0.6970307
0.8803201,10,-0.11111111,1.3926532,8.539357,11602.642431974411,4259,,0.95598996,3.351477e-10,0.10836801,6.967266,8.909114e-26,-3.5047746,-0.8169444,85180,0.9565882,361.1631,0.084799945,,0.9984603,-0.13263589,0.9565882,0.99958307,-0.69705766
0.8803376,10,-0.11111111,1.3921369,9.292153,11607.84776687622,4260,,0.9552288,3.3499034e-10,0.044551425,7.6164265,,-3.5050094,0.045151036,85200,0.9565882,361.17285,0.08478242,,1.0130273,0.017432429,0.9565882,0.99958307,-0.696884
0.88035494,10,-0.11111111,1.3925605,7.07515,11613.037101507187,4261,,0.95380384,3.348331e-10,0.1690133,6.784338,5.4754484e-10,-3.5052443,-1.3449976,85220,0.9565882,361.18408,0.08476508,,0.99821097,0.10220084,0.9565882,0.99958307,-0.69703335
0.88036734,10,0.11111111,1.3949809,23.998243,11618.27228140831,4262,,0.933427,3.34676e-10,0.01831564,22.476768,,-3.5054789,-0.14975435,85240,0.9565882,361.21582,0.08475268,,0.98909914,0.13355006,0.9565882,0.99958307,-0.6969052
0.88035804,10,0.11111111,1.3930161,23.86947,11623.593382120132,4263,,0.8406192,3.3451905e-10,0.01831564,15.786946,,-3.5057135,-0.42858797,85260,0.9565882,361.34033,0.08476198,,0.98838973,0.08676873,0.9565882,0.99958307,-0.69684535
0.88036716,10,0.11111111,1.3929679,15.230852,11628.907290697098,4264,,0.9192843,3.3436218e-10,0.069483444,8.438798,,-3.505948,-0.44647846,85280,0.9565882,361.38647,0.08475286,,0.98328555,0.028896727,0.9565882,0.99958307,-0.6967898
0.8803845,10,0.11111111,1.3934935,14.429529,11634.27121591568,4265,,0.95452183,3.342054e-10,0.10836801,10.330679,9.847438e-17,-3.5061824,-1.3196161,85300,0.9565882,361.39697,0.08473551,,0.9967232,0.080785856,0.9565882,0.99958307,-0.69694
0.88040084,10,0.11111111,1.3927091,12.035725,11639.488909721375,4266,,0.95001465,3.340487e-10,0.1690133,4.211532,2.8613217e-06,-3.5064168,-0.59508395,85320,0.9565882,361.4121,0.08471918,,1.005657,0.14329469,0.9565882,0.99958307,-0.6969174
0.880375,10,0.11111111,1.3938193,15.666459,11644.766667842865,4267,,0.77036256,3.3389216e-10,0.0285655,14.741697,,-3.5066514,-0.68874323,85340,0.9565882,361.6067,0.08474499,,0.99103177,0.12572134,0.9565882,0.99958307,-0.6969139
0.88036984,10,0.11111111,1.3928943,15.612805,11650.009228467941,4268,,0.8582468,3.3373573e-10,0.0285655,15.516955,,-3.5068855,-0.23611411,85360,0.9565882,361.71387,0.084750175,,0.9914292,0.12245,0.9565882,0.99958307,-0.6968087
0.880358,10,0.11111111,1.3923656,14.836554,11655.27443575859,4269,,0.8296712,3.335794e-10,0.044551425,10.31421,,-3.50712,-0.17373827,85380,0.9565882,361.84888,0.08476204,,0.98582727,0.123678714,0.9565882,0.99958307,-0.6966885
0.88033277,10,-0.11111111,1.3920403,5.175649,11660.519121646881,4270,,0.7728597,3.3342318e-10,0.26359713,1.2336286,0.0013075678,-3.507354,-0.19225138,85400,0.9565882,362.0415,0.08478725,,1.0022804,-0.42736655,0.9565882,0.99958307,-0.6965738
0.88035065,10,0.11111111,1.3916197,23.482573,11665.793641090393,4271,,0.956272,3.3326703e-10,0.01831564,,,-3.507588,-1.0961558,85420,0.9565882,362.0503,0.08476937,,0.9930186,0.09672347,0.9565882,0.99958307,-0.6966669
0.88033736,10,-0.33333334,1.3915212,4.3129106,11671.140686750412,4272,,0.8238395,3.3311104e-10,0.26359713,0.49246997,1.903892e-05,-3.507822,-0.20816745,85440,0.9565882,362.1914,0.08478266,,1.0031469,-0.7354029,0.9565882,0.99958307,-0.6965547
0.8803551,10,-0.7777778,1.3919071,8.790329,11676.379485607147,4273,,0.9560622,3.3295514e-10,0.044551425,8.761921,,-3.5080562,-0.4305818,85460,0.9565882,362.20068,0.0847649,,1.0327978,-0.841041,0.9565882,0.99958307,-0.69649154
0.8803728,10,-0.7777778,1.3913465,8.016215,11681.635585784912,4274,,0.9561165,3.3279934e-10,0.069483444,7.962779,,-3.50829,-0.74153614,85480,0.9565882,362.20947,0.084747195,,1.0300417,-0.79005384,0.9565882,0.99958307,-0.69649494
0.8803905,10,-0.7777778,1.3909727,8.761888,11686.928092718124,4275,,0.95594907,3.326437e-10,0.044551425,7.104327,,-3.5085242,0.19350524,85500,0.9565882,362.21875,0.08472949,,1.0328339,-0.7318306,0.9565882,0.99958307,-0.6962797
0.8804081,10,0.5555556,1.3908908,35.944263,11692.496979951859,4276,,0.95572966,3.3248812e-10,0.10836801,1.3593607e-30,0.00039947178,-3.508758,-0.49055773,85520,0.9565882,362.22803,0.08471191,,1.0356687,0.5707996,0.9565882,0.99958307,-0.6962241
0.88031036,10,-0.5555556,1.3908479,6.107549,11697.78880238533,4277,,0.46232006,3.3233266e-10,0.1690133,2.1984516e-09,1.1282548e-19,-3.5089917,-1.4120872,85540,0.9565882,362.73096,0.08480966,,1.0023842,-0.65726376,0.9565882,0.99958307,-0.69638383
0.88032806,10,-0.7777778,1.3910449,7.9895315,11703.064321756363,4278,,0.95624554,3.321773e-10,0.069483444,3.755509,,-3.5092256,-1.0796161,85560,0.9565882,362.73975,0.08479196,,1.0304078,-0.8018265,0.9565882,0.99958307,-0.6964727
0.8803459,10,-0.33333334,1.3908514,2.9013753,11708.34491610527,4279,,0.9562748,3.3202205e-10,0.41111228,0.52204615,0.07416587,-3.5094593,-0.029365562,85580,0.9565882,362.74854,0.08477414,,1.0019696,-0.1108809,0.9565882,0.99958307,-0.6963099
0.8803636,10,-1.0,1.39048,10.182333,11713.591723442078,4280,,0.9560437,3.3186692e-10,0.069483444,1.1479075e-35,,-3.5096755,0.3298085,85600,0.9565882,362.7578,0.084756434,,0.98581773,-0.92455584,0.9565882,0.99958307,-0.6960698
0.8803811,10,-1.0,1.3905482,12.265362,11718.905012130737,4281,,0.95585436,3.317119e-10,0.6411804,1.575777,0.09730058,-3.5099092,-0.9361651,85620,0.9565882,362.7671,0.08473891,,0.9946822,-1.3487071,0.9565882,0.99958307,-0.69612926
0.8803987,10,-1.0,1.3906491,12.233179,11724.175941944122,4282,,0.9553122,3.31557e-10,0.6411804,8.59755,0.09732109,-3.51012,-2.7738588,85640,0.9565882,362.77686,0.08472133,,0.9956318,-0.156421,0.9565882,0.99958307,-0.6966158
0.88041604,10,-0.11111111,1.3904357,10.220643,11729.544478654861,4283,,0.9547877,3.314022e-10,0.0285655,6.629863,,-3.5103307,-0.5129433,85660,0.9565882,362.7871,0.08470398,,1.0109938,-0.1570283,0.9565882,0.99958307,-0.6965741
0.8804337,10,-0.11111111,1.3904508,9.27747,11734.77324962616,4284,,0.9559411,3.312475e-10,0.044551425,8.886264,,-3.5105643,-0.52345985,85680,0.9565882,362.7964,0.08468634,,1.0125818,-0.13103354,0.9565882,0.99958307,-0.6965312
0.88045055,10,0.11111111,1.3903008,15.503259,11740.04213643074,4285,,0.9525637,3.3109288e-10,0.0285655,3.201404e-15,,-3.5107977,0.08355331,85700,0.9565882,362.8086,0.08466947,,0.99194753,0.12225639,0.9565882,0.99958307,-0.6963466
0.8804421,10,0.11111111,1.3903725,23.347385,11745.313655614853,4286,,0.84419245,3.309384e-10,0.01831564,21.305424,,-3.511031,-0.1630433,85720,0.9565882,362.9297,0.084677935,,0.99446654,0.083784044,0.9565882,0.99958307,-0.6962242
0.8804561,10,-0.11111111,1.390007,9.103732,11750.555176258087,4287,,0.9406625,3.3078404e-10,0.069483444,0.18583575,,-3.5112643,-0.50315386,85740,0.9565882,362.95435,0.08466393,,1.0053114,-0.15881035,0.9565882,0.99958307,-0.69618076
0.8804736,10,-0.11111111,1.3900158,8.483635,11755.804987668991,4288,,0.9554676,3.3062977e-10,0.10836801,5.8161535,8.969198e-26,-3.5114975,-0.55422574,85760,0.9565882,362.96362,0.084646404,,0.99818885,-0.27975982,0.9565882,0.99958307,-0.69614697
0.880491,10,-0.33333334,1.3901334,9.036522,11761.070937395096,4289,,0.9551377,3.3047565e-10,0.069483444,8.840144,,-3.5117307,-0.7288151,85780,0.9565882,362.97388,0.084629,,1.0042326,-0.17934279,0.9565882,0.99958307,-0.69615495
0.88050824,10,-0.11111111,1.3899584,8.470831,11766.276004314423,4290,,0.95455337,3.3032158e-10,0.10836801,7.0648985,8.973373e-26,-3.5119638,-0.85007143,85800,0.9565882,362.98438,0.08461177,,0.99886024,0.07260699,0.9565882,0.99958307,-0.69619006
0.88051105,10,0.11111111,1.3916386,15.405363,11771.520873069763,4291,,0.8922768,3.3016762e-10,0.0285655,12.290554,,-3.512197,-0.7806636,85820,0.9565882,363.05713,0.08460897,,0.99472344,0.16956171,0.9565882,0.99958307,-0.69620997
0.8804962,10,0.11111111,1.3918512,14.749861,11776.672282218933,4292,,0.81686777,3.300138e-10,0.044551425,13.723087,,-3.51243,-1.2875534,85840,0.9565882,363.20532,0.08462381,,0.98759913,0.19050276,0.9565882,0.99958307,-0.6963495
0.88045615,10,0.11111111,1.3909229,15.042734,11781.899819850922,4293,,0.70876366,3.2986006e-10,0.069483444,14.696743,,-3.512663,-1.592663,85860,0.9565882,363.4619,0.08466387,,0.9861112,0.045676276,0.9565882,0.99958307,-0.6965612
0.88046014,10,0.11111111,1.3902926,14.993701,11787.070902109146,4294,,0.8973327,3.2970643e-10,0.069483444,12.239372,,-3.5128958,-1.2003601,85880,0.9565882,363.5298,0.084659874,,0.9867866,0.095446706,0.9565882,0.99958307,-0.6966821
0.8804757,10,-1.0,1.3900695,25.072311,11792.339299917221,4295,,0.9473414,3.295529e-10,1.0,0.27281758,1.4746526,-3.5131288,-0.21998835,85900,0.9565882,363.54736,0.08464432,,0.959837,-0.69371897,0.9565882,0.99958307,-0.69657445
0.8804933,10,-0.7777778,1.3911183,8.000013,11797.491943597794,4296,,0.9561537,3.2939954e-10,0.069483444,7.138594,,-3.5130181,-0.94955635,85920,0.9565882,363.55664,0.084626734,,1.0312686,-0.9051448,0.9565882,0.99958307,-0.6966428
0.8805109,10,-0.7777778,1.3906825,7.0349646,11802.664640665054,4297,,0.95617056,3.292462e-10,0.10836801,5.256109,,-3.5132508,-1.046795,85940,0.9565882,363.5652,0.08460909,,1.0166504,-0.7886618,0.9565882,0.99958307,-0.6967172
0.88052845,10,-1.0,1.3902127,10.187864,11807.878737449646,4298,,0.95579576,3.29093e-10,0.069483444,0.04547915,,-3.5134835,0.21267876,85960,0.9565882,363.5747,0.08459157,,0.9865715,-1.0511489,0.9565882,0.99958307,-0.6965018
0.880546,10,-1.0,1.3900836,10.166136,11813.040968418121,4299,,0.9557963,3.2893996e-10,0.069483444,8.801253,,-3.5137162,-0.69811004,85980,0.9565882,363.58374,0.084574044,,0.9871961,-1.0054961,0.9565882,0.99958307,-0.6965054
0.88056344,10,-0.11111111,1.3897228,7.009626,11818.258240938187,4300,,0.9558691,3.2878697e-10,0.1690133,1.2556607e-06,5.52331e-10,-3.513949,0.4451014,86000,0.9565882,363.59326,0.08455658,,0.99796057,-0.25981176,0.9565882,0.99958307,-0.69624317
0.88058114,10,-0.33333334,1.3899057,4.3182654,11823.51107597351,4301,,0.9563014,3.286341e-10,0.26359713,3.7676494,1.9160376e-05,-3.5141814,-0.9509537,86020,0.9565882,363.60156,0.08453888,,1.0033853,-0.82786006,0.9565882,0.99958307,-0.69630265
0.88059866,10,-0.7777778,1.3905461,7.9823346,11828.721771001816,4302,,0.9562046,3.2848133e-10,0.069483444,7.71966,,-3.5144138,-0.5558038,86040,0.9565882,363.61084,0.08452135,,1.0317179,-0.8091396,0.9565882,0.99958307,-0.69626933
0.8806162,10,-0.7777778,1.390569,8.736316,11833.88316822052,4303,,0.9559602,3.283287e-10,0.044551425,8.487228,,-3.5146463,-0.19416,86060,0.9565882,363.62012,0.08450383,,1.0348114,-0.7699311,0.9565882,0.99958307,-0.69614553
0.8806337,10,-0.7777778,1.390651,10.488827,11839.135949134827,4304,,0.95601374,3.281761e-10,0.0285655,10.484928,,-3.5148787,0.24895059,86080,0.9565882,363.6289,0.084486306,,1.0154984,-0.76550376,0.9565882,0.99958307,-0.6959181
0.88065124,10,-0.7777778,1.39032,10.46576,11844.372607946396,4305,,0.956369,3.2802366e-10,0.0285655,10.46208,,-3.515111,0.19654731,86100,0.9565882,363.63818,0.08446878,,1.0157793,-0.7755486,0.9565882,0.99958307,-0.6957071
0.88066876,10,-0.7777778,1.3901926,16.25182,11849.65934419632,4306,,0.955838,3.278713e-10,0.01831564,16.184834,,-3.5153432,0.2895802,86120,0.9565882,363.64697,0.08445126,,1.0026349,-0.7779192,0.9565882,0.99958307,-0.6954752
0.8806863,10,-0.7777778,1.3902977,16.194475,11854.901937484741,4307,,0.9562074,3.277191e-10,0.01831564,16.194416,,-3.5155754,0.29636532,86140,0.9565882,363.65625,0.084433734,,1.0034267,-0.77972794,0.9565882,0.99958307,-0.6952444
0.8807038,10,-0.7777778,1.3903856,16.137554,11860.138803005219,4308,,0.95624626,3.2756697e-10,0.01831564,16.08628,,-3.5158076,0.29742646,86160,0.9565882,363.6648,0.08441621,,1.0041976,-0.7815633,0.9565882,0.99958307,-0.69501364
0.8807213,10,-0.7777778,1.3904366,16.08106,11865.47133231163,4309,,0.95606273,3.2741496e-10,0.01831564,15.889732,,-3.5160396,0.29402983,86180,0.9565882,363.67407,0.08439875,,1.0049272,-0.76152277,0.9565882,0.99958307,-0.69478345
0.88073885,10,-0.7777778,1.3902539,10.312437,11870.674373149872,4310,,0.9562257,3.2726305e-10,0.0285655,10.2836275,,-3.5162718,0.1441586,86200,0.9565882,363.6831,0.08438116,,1.0163163,-0.7871186,0.9565882,0.99958307,-0.69458765
0.8807564,10,-0.7777778,1.3903518,15.990588,11875.980397224426,4311,,0.9562281,3.2711123e-10,0.01831564,14.854427,,-3.5165038,0.25271764,86220,0.9565882,363.69165,0.08436364,,1.0060518,-0.7681723,0.9565882,0.99958307,-0.69436455
0.88077384,10,-0.7777778,1.3901721,15.935186,11881.136850357056,4312,,0.95605195,3.2695952e-10,0.01831564,14.747287,,-3.5167356,0.25248334,86240,0.9565882,363.70093,0.084346175,,1.0065317,-0.7598346,0.9565882,0.99958307,-0.6941439
0.8807913,10,-0.7777778,1.3900279,10.22802,11886.386062860489,4313,,0.9562113,3.2680791e-10,0.0285655,10.177471,,-3.5169675,0.11915891,86260,0.9565882,363.70947,0.08432871,,1.0166922,-0.76863986,0.9565882,0.99958307,-0.6939541
0.8808088,10,-0.7777778,1.3899468,15.846468,11891.643637418747,4314,,0.95616364,3.2665642e-10,0.01831564,14.779155,,-3.5171993,0.26338628,86280,0.9565882,363.71875,0.08431125,,1.0074944,-0.76870257,0.9565882,0.99958307,-0.69372857
0.88082623,10,-0.7777778,1.3897918,15.792133,11896.94330072403,4315,,0.95611984,3.2650505e-10,0.01831564,14.74639,,-3.517431,0.2673078,86300,0.9565882,363.72754,0.08429378,,1.0079917,-0.8201903,0.9565882,0.99958307,-0.69350433
0.8808437,10,1.0,1.3894337,107.154335,11902.20685505867,4316,,0.95628744,3.2635375e-10,1.0,0.11498217,13.379017,-3.5176628,-0.4125065,86320,0.9565882,363.73657,0.08427632,,1.067959,1.2449981,0.9565882,0.99958307,-0.69343776
0.8806722,10,0.33333334,1.3892123,54.400867,11907.469093322754,4317,,0.14064421,3.262026e-10,0.01831564,,,-3.5147994,-4.4107213,86340,0.9565882,364.56128,0.0844478,,0.9788959,0.33999264,0.9565882,0.99958307,-0.694284
0.8806115,10,-0.7777778,1.3890848,10.150582,11912.765988111496,4318,,0.61838245,3.260515e-10,0.0285655,,,-3.515031,-0.9343408,86360,0.9565882,364.9077,0.08450854,,1.0163116,-0.7853206,0.9565882,0.99958307,-0.6943457
0.88062894,10,-1.0,1.3889009,13.673203,11918.022325515747,4319,,0.9559099,3.2590056e-10,0.01831564,2.3989772e-29,,-3.5152626,0.28890896,86380,0.9565882,364.917,0.084491074,,1.0335757,-1.0207893,0.9565882,0.99958307,-0.69411445
0.8806464,10,-0.7777778,1.3888462,8.6292515,11923.238327741623,4320,,0.9562198,3.2574968e-10,0.044551425,2.6527205e-06,,-3.515494,0.15561198,86400,0.9565882,364.92578,0.08447361,,1.033492,-0.7681939,0.9565882,0.99958307,-0.6939102
0.8806639,10,-0.7777778,1.3888475,10.117628,11928.426283121109,4321,,0.9561968,3.2559894e-10,0.0285655,10.106722,,-3.5157256,0.26713446,86420,0.9565882,364.93506,0.084456146,,1.0171717,-0.7884617,0.9565882,0.99958307,-0.69368017
0.8806814,10,-0.7777778,1.3892664,15.663132,11933.617561340332,4322,,0.95617694,3.2544828e-10,0.01831564,14.233324,,-3.5159569,0.25534382,86440,0.9565882,364.9436,0.08443862,,1.0095001,-0.79833883,0.9565882,0.99958307,-0.6934568
0.88069874,10,-1.0,1.3888528,9.194733,11938.923767328262,4323,,0.9558673,3.252977e-10,0.0285655,1.9422398e-10,,-3.5161884,0.07961151,86460,0.9565882,364.95312,0.08442128,,1.0220492,-1.0021384,0.9565882,0.99958307,-0.6932762
0.8807161,10,-0.11111111,1.38866,5.1670017,11944.290663957596,4324,,0.9556033,3.2514727e-10,0.26359713,0.003137886,0.0013194757,-3.5164196,0.4655165,86480,0.9565882,364.9629,0.08440393,,1.0019565,0.09218659,0.9565882,0.99958307,-0.69300336
0.8807223,10,0.11111111,1.3891654,14.702035,11949.543922662735,4325,,0.90751874,3.2499692e-10,0.044551425,10.987215,,-3.5166507,-0.2947783,86500,0.9565882,365.02026,0.08439773,,0.9886631,0.1582805,0.9565882,0.99958307,-0.69291073
0.88070786,10,-1.0,1.3886313,13.624564,11954.854058504105,4326,,0.8182547,3.248467e-10,0.01831564,,,-3.5168817,-1.0524226,86520,0.9565882,365.16724,0.08441216,,1.0342578,-1.009838,0.9565882,0.99958307,-0.6929968
0.8807252,10,0.11111111,1.3885498,14.985545,11960.119086503983,4327,,0.9557592,3.2469658e-10,0.069483444,,,-3.517113,0.39503866,86540,0.9565882,365.17627,0.08439481,,0.9869892,0.12577358,0.9565882,0.99958307,-0.6927379
0.88071316,10,-0.7777778,1.3885307,10.078648,11965.398123979568,4328,,0.8286354,3.2454653e-10,0.0285655,,,-3.517344,-0.2171896,86560,0.9565882,365.313,0.08440685,,1.0174295,-0.8211676,0.9565882,0.99958307,-0.69263107
0.8807306,10,-1.0,1.3884312,13.591208,11970.590426921844,4329,,0.9562343,3.2439662e-10,0.01831564,6.637579e-20,,-3.517575,-0.42704138,86580,0.9565882,365.32153,0.08438939,,1.0345826,-1.0515333,0.9565882,0.99958307,-0.69256586
0.88074803,10,-1.0,1.3892299,10.2113285,11975.869819879532,4330,,0.9561043,3.242468e-10,0.069483444,8.872844,,-3.517806,-0.71029943,86600,0.9565882,365.3308,0.084371984,,0.98693097,-0.9301248,0.9565882,0.99958307,-0.6925622
0.8807654,10,-1.0,1.3892264,10.779991,11981.176097631454,4331,,0.95589405,3.2409708e-10,0.10836801,7.2448854,,-3.5180368,-0.88489246,86620,0.9565882,365.33984,0.08435464,,0.986909,-0.8180591,0.9565882,0.99958307,-0.69260985
0.88078266,10,-0.7777778,1.3899914,8.600056,11986.55847620964,4332,,0.9556793,3.2394748e-10,0.044551425,8.578148,,-3.5182679,-0.36579147,86640,0.9565882,365.34937,0.08433735,,1.0352238,-0.81499815,0.9565882,0.99958307,-0.6925374
0.8808,10,-0.7777778,1.3897445,8.584996,11991.882334709167,4333,,0.95583653,3.2379796e-10,0.044551425,8.523366,,-3.5184987,-0.2996246,86660,0.9565882,365.3589,0.08432001,,1.0355098,-0.8224767,0.9565882,0.99958307,-0.692439
