ReturnMax,BoundBonus,BoundMISE,ReturnStepMax,Iteration,IWMax,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,MountainCar_mu0_higher,IWMean,MountainCar_mu1_higher,Regret,IWMin,DenMISELogFirst,TimestepsSoFar,Delta,ReturnMin,Bound,MountainCar_std0_higher,AvgEpLen,TimeElapsed,IWLastEpisode,DenMISEMeanLog,GridSize,ReturnLastEpisode,MountainCar_std1_higher,NumTrainableParams,ReturnMean,Regret/t,NumTrajectories,ActionIn1,MinEpLen
99.389305,45.347183,87.00729,107.17791,4082,7.4098415,-3.1532886,107.17791,0.00039205718,-0.8666667,1.0090288,10.0,-200791.84,,-4.6184454,2661064,2.8392419e-11,-107.17791,132.35448,0.14999999,651.9020088192062,16690.597416877747,4.9664626,-3.9125543,256,92.868965,3.0,,54.189575,-49.189575,4082,8.816143,164
99.389305,204.01549,-71.670135,107.17791,4083,269.7995,-3.2749543,107.17791,1.5385154e-20,1.0,1.0427372,10.0,-200873.75,,-4.6186905,2661586,2.8378511e-11,-107.17791,132.34535,0.14999999,651.8701934851824,16696.407312631607,,-3.912396,256,86.90261,3.0,,54.197586,-49.197586,4083,11.2318535,164
99.389305,47.366917,84.96481,107.17791,4084,13.345432,-6.2011003,107.17791,1.5554193e-05,-1.0,1.0110813,10.0,-200789.81,,-4.618935,2662585,2.8364616e-11,-107.17791,132.33173,0.14999999,651.9551909892263,16702.43665623665,,-3.912949,256,-78.94632,3.0,,54.16499,-49.16499,4084,12.296835,164
99.389305,45.2692,87.08169,107.17791,4085,7.3918858,-3.556322,107.17791,0.00039234536,-0.8666667,1.0097557,10.0,-200878.88,,-4.61918,2662766,2.835073e-11,-107.17791,132.35089,0.14999999,651.8399020807833,16708.245950460434,7.114756,-3.9128594,256,94.06388,3.0,,54.174755,-49.174755,4085,11.8753395,164
99.389305,45.21531,87.14371,107.17791,4086,7.380341,-3.400387,107.17791,0.00039244135,-0.8666667,1.0103376,10.0,-200968.25,,-4.619425,2662947,2.8336855e-11,-107.17791,132.35901,0.14999999,651.7246696035243,16713.88288116455,6.9823313,-3.9127316,256,94.378494,3.0,,54.184593,-49.184593,4086,7.6827345,164
99.389305,45.16161,87.168236,107.17791,4087,7.3688383,-3.0266151,107.17791,0.00039253736,-0.8666667,1.0106337,10.0,-201050.27,,-4.6196694,2663449,2.832299e-11,-107.17791,132.32985,0.14999999,651.6880352336677,16719.649024248123,5.8150306,-3.9125123,256,87.0151,3.0,,54.192627,-49.192627,4087,10.0795355,164
99.389305,56.54048,75.77053,107.17791,4088,12.641333,-2.8564959,107.17791,2.8473234e-05,0.2,1.0038623,10.0,-201137.06,,-4.619914,2664056,2.8309136e-11,-107.17791,132.311,0.14999999,651.6771037181996,16725.49650120735,1.6246281e-06,-3.9122517,256,91.79635,3.0,,54.201824,-49.201824,4088,9.592577,164
99.389305,42.0404,90.24982,107.17791,4089,6.1551924,-3.2484136,107.17791,0.05499958,-0.46666667,0.9913897,10.0,-201229.94,,-4.620158,2664490,2.8295291e-11,-107.17791,132.29022,0.14999999,651.6238689166055,16731.45123243332,0.0011887519,-3.9120886,256,97.878105,3.0,,54.212505,-49.212505,4089,8.71101,164
99.389305,40.33897,91.96977,107.17791,4090,5.8635287,-2.730162,107.17791,0.058828693,-0.33333334,0.999528,10.0,-201321.47,,-4.6203895,2664934,2.8281454e-11,-107.17791,132.30875,0.14999999,651.5731051344743,16737.313883543015,5.073756,-3.911802,256,96.53617,3.0,,54.222855,-49.222855,4090,4.822468,164
99.389305,65.259445,67.16397,107.17791,4091,11.8331375,-3.4071667,107.17791,2.6150413,-0.46666667,0.9913118,6.0,-201413.33,,-4.62062,2665501,2.8267631e-11,-107.17791,132.42342,0.14999999,651.552432168174,16743.21187019348,8.527701,-3.9116783,256,96.84777,3.0,,54.233276,-49.233276,4091,4.1849365,164
99.389305,81.9174,50.37564,107.17791,4092,17.24498,-3.6043444,107.17791,3.3099341,-0.2,0.99948496,4.6666665,-201405.23,,-4.620225,2666500,2.8253816e-11,-107.17791,132.29303,0.14999999,651.6373411534702,16749.609234809875,10.523497,-3.9116054,256,-3.0975065,3.0,,54.219265,-49.219265,4092,7.2365136,164
99.389305,133.83728,-1.5594326,107.17791,4093,42.358013,-2.9138198,107.17791,3.3920076,-0.2,1.0389075,-6.0,-201498.27,,-4.619661,2666954,2.8240011e-11,-107.17791,132.27785,0.14999999,651.5890544832641,16755.49127149582,0.00026452026,-3.911363,256,98.041374,3.0,,54.22997,-49.22997,4093,-9.034698,164
99.389305,40.298443,91.970825,107.17791,4094,5.8607197,-4.854288,107.17791,0.058751516,-0.33333334,0.9999485,10.0,-201493.25,,-4.6190767,2667953,2.8226218e-11,-107.17791,132.26927,0.14999999,651.6739130434783,16761.838559150696,7.5036795e-09,-3.9115844,256,-0.012738147,3.0,,54.21672,-49.21672,4094,10.167126,164
99.389305,40.59746,91.712975,107.17791,4095,5.8179245,-2.7581441,107.17791,0.028516866,-0.2,0.99376124,10.0,-201586.0,,-4.6193066,2668548,2.8212436e-11,-107.17791,132.31044,0.14999999,651.6600732600732,16767.835567474365,5.470228,-3.9113014,256,97.753174,3.0,,54.227352,-49.227352,4095,12.357407,164
99.389305,141.22725,-8.642689,107.17791,4096,46.04219,-3.164895,107.17791,3.118734e-06,0.46666667,0.9717238,-0.6666667,-201677.34,,-4.6195436,2669006,2.4989847e-11,-107.17791,132.58456,0.14999999,651.61279296875,16773.69903087616,6.556058e-07,-3.911121,256,96.33077,3.0,,54.237633,-49.237633,4096,3.9706652,164
99.389305,147.36952,-14.635552,107.17791,4097,51.20698,-4.6981225,107.17791,7.7916124e-10,0.625,0.9694452,-6.25,-201664.69,,-4.6197877,2670005,2.4977648e-11,-107.17791,132.73396,0.14999999,651.6975835977545,16779.987721920013,0.047373347,-3.9113204,289,-7.6485934,3.0,,54.222527,-49.222527,4097,-10.317108,164
99.389305,128.99057,3.681311,107.17791,4098,36.12059,-5.492172,107.17791,1.3994669e-05,0.375,0.9591139,5.0,-201634.7,,-4.620032,2671004,2.496546e-11,-107.17791,132.67188,0.14999999,651.7823328452904,18031.159818172455,8.258859e-07,-3.9117148,289,-24.987358,3.0,,54.203197,-49.203197,4098,8.973065,164
99.389305,81.67,50.893913,107.17791,4099,16.815798,-4.599568,107.17791,1.2694129,-0.125,1.004153,5.0,-201611.23,,-4.620276,2672003,2.495328e-11,-107.17791,132.5639,0.14999999,651.8670407416444,18037.676680088043,0.0018034708,-3.9118927,289,-18.465654,3.0,,54.185467,-49.185467,4099,5.913491,164
99.389305,132.19653,0.33692002,107.17791,4100,40.236908,-3.8541133,107.17791,6.381029,-0.125,0.98649985,-2.5,-201603.0,,-4.62021,2673002,2.4941108e-11,-107.17791,132.53345,0.14999999,651.9517073170732,18044.151109933853,0.055161383,-3.9118783,289,-3.2221396,3.0,,54.171463,-49.171463,4100,-4.133778,164
99.389305,137.94235,-5.469672,107.17791,4101,44.448578,-4.7555346,107.17791,1.5120564e-05,0.375,0.98671603,-6.25,-201597.64,,-4.618899,2674001,2.4928948e-11,-107.17791,132.47269,0.14999999,652.0363326018045,18050.698271751404,0.13694814,-3.9120874,289,-0.37189883,3.0,,54.158165,-49.158165,4101,-6.466382,164
99.389305,43.350693,89.04872,107.17791,4102,6.7764015,-4.8967795,107.17791,0.003456728,-0.75,1.0116918,10.0,-201584.64,,-4.6191425,2675000,2.4916794e-11,-107.17791,132.39941,0.14999999,652.1209166260361,18057.113192796707,8.967305e-21,-3.9123316,289,-8.000794,3.0,,54.143013,-49.143013,4102,7.756527,164
99.389305,75.13847,57.24061,107.17791,4103,15.030226,-2.8433473,107.17791,5.9213796,-0.375,0.9968911,5.0,-201673.19,,-4.6193857,2675422,2.490465e-11,-107.17791,132.37909,0.14999999,652.0648306117475,18063.21511554718,0.96809906,-3.9120693,289,93.5432,3.0,,54.15262,-49.15262,4103,2.4021688,164
99.389305,48.864964,83.5032,107.17791,4104,9.396711,-4.012973,107.17791,0.00017848598,0.125,1.0189373,10.0,-201656.44,,-4.6181874,2676421,2.4892517e-11,-107.17791,132.36816,0.14999999,652.1493664717349,18069.68715786934,8.156286e-08,-3.9120946,289,-11.737955,3.0,,54.13656,-49.13656,4104,3.6615167,164
99.389305,141.40994,-9.046526,107.17791,4105,74.50398,-4.5397224,107.17791,0.08377865,-0.625,1.0784713,-10.0,-201648.12,,-4.6184306,2677420,2.4880388e-11,-107.17791,132.36342,0.14999999,652.2338611449452,18076.057734251022,2.8074973e-11,-3.912243,289,-3.3346455,3.0,,54.122562,-49.122562,4105,-11.802426,164
99.389305,130.73834,1.623171,107.17791,4106,62.330067,-5.2531476,107.17791,0.0071975966,-1.0,1.0069655,1.25,-201637.84,,-4.618654,2678419,2.4868272e-11,-107.17791,132.36151,0.14999999,652.318314661471,18082.31911587715,2.4436504e-05,-3.9125514,289,-5.267027,3.0,,54.108097,-49.108097,4106,-0.39923942,164
99.389305,43.305367,89.01584,107.17791,4107,6.773468,-5.63906,107.17791,0.0034558743,-0.75,1.0116415,10.0,-201607.66,,-4.6188955,2679418,2.4856164e-11,-107.17791,132.3212,0.14999999,652.4027270513757,18088.731264591217,0.020593476,-3.9129708,289,-25.185823,3.0,,54.088787,-49.088787,4107,5.284387,164
99.389305,157.43968,-25.120378,107.17791,4108,57.846375,-3.3372622,107.17791,9.162421e-12,0.75,1.0223523,-2.5,-201689.94,,-4.6191382,2680025,2.4844063e-11,-107.17791,132.3193,0.14999999,652.3916747809153,18094.94358420372,1.0857398e-27,-3.9128282,289,87.26782,3.0,,54.09687,-49.09687,4108,-0.48410797,164
99.389305,41.388172,90.91795,107.17791,4109,6.0035744,-5.5040593,107.17791,0.013418486,-0.125,0.9910526,10.0,-201641.69,,-4.619382,2681024,2.4831973e-11,-107.17791,132.30612,0.14999999,652.476028230713,18101.28160715103,5.663271e-14,-3.913211,289,-43.2343,3.0,,54.073177,-49.073177,4109,9.24641,164
99.389305,40.25421,92.04837,107.17791,4110,5.7731047,-2.72851,107.17791,0.041040014,-0.25,0.9970527,10.0,-201733.97,,-4.6196218,2681446,2.481989e-11,-107.17791,132.30258,0.14999999,652.4199513381996,18107.14723920822,5.039742,-3.9129252,289,97.272194,3.0,,54.08369,-49.08369,4110,4.916703,164
99.389305,77.10922,55.24047,107.17791,4111,15.784233,-3.3672397,107.17791,1.7197273,-0.625,0.9754084,5.0,-201824.1,,-4.619855,2681935,2.4807817e-11,-107.17791,132.3497,0.14999999,652.3801994648504,18113.011744976044,8.294823,-3.912793,289,95.11572,3.0,,54.093674,-49.093674,4111,4.9898863,164
99.389305,43.258724,89.04575,107.17791,4112,6.7704487,-3.3431375,107.17791,0.0034585863,-0.75,1.0118995,10.0,-201911.34,,-4.61968,2682481,2.479575e-11,-107.17791,132.30447,0.14999999,652.3543287937744,18119.037590265274,3.436516,-3.9126606,289,92.269936,3.0,,54.102955,-49.102955,4112,7.813653,164
99.389305,43.21199,89.07681,107.17791,4113,6.7609606,-2.8590927,107.17791,0.003459424,-0.75,1.0122,10.0,-201999.4,,-4.619922,2682815,2.4783696e-11,-107.17791,132.2888,0.14999999,652.2769268174083,18124.85757946968,5.409542,-3.9124024,289,93.06272,3.0,,54.112427,-49.112427,4113,5.4517493,164
99.389305,76.828865,55.514973,107.17791,4114,15.728552,-3.2328913,107.17791,1.7202604,-0.625,0.9774621,5.0,-202084.31,,-4.620165,2683573,2.4771648e-11,-107.17791,132.34384,0.14999999,652.3026251823044,18130.974175453186,7.755127,-3.9122343,289,89.89229,3.0,,54.121124,-49.121124,4114,4.26052,164
99.389305,63.84336,68.46709,107.17791,4115,11.682906,-3.5264096,107.17791,0.13607062,-0.75,0.9984979,6.25,-202171.6,,-4.61999,2684289,2.4759611e-11,-107.17791,132.31046,0.14999999,652.3181044957473,18137.16207933426,6.130158,-3.9121459,289,92.28546,3.0,,54.130398,-49.130398,4115,4.3916883,164
99.389305,63.692665,68.613594,107.17791,4116,11.652662,-3.4939628,107.17791,0.13609917,-0.75,0.9997867,6.25,-202255.11,,-4.6201997,2685040,2.474758e-11,-107.17791,132.30626,0.14999999,652.3420796890184,18143.51973414421,10.636862,-3.9120448,289,88.51477,3.0,,54.138752,-49.138752,4116,5.183198,164
99.389305,62.822006,69.61215,107.17791,4117,11.064139,-3.3006394,107.17791,1.8806179,-0.5,0.9927618,6.25,-202344.83,,-4.6204095,2685720,2.4735559e-11,-107.17791,132.43416,0.14999999,652.348797668205,18149.98509335518,9.2363205,-3.9118965,289,94.72215,3.0,,54.14861,-49.14861,4117,3.8832042,164
99.389305,62.67844,69.76448,107.17791,4118,11.037165,-3.634152,107.17791,1.8802153,-0.5,0.99397475,6.25,-202434.8,,-4.6201954,2686538,2.472355e-11,-107.17791,132.44292,0.14999999,652.3890237979601,18156.41304707527,10.012038,-3.9118304,289,94.972115,3.0,,54.158524,-49.158524,4118,-0.4992975,164
99.389305,74.659355,57.611137,107.17791,4119,14.948181,-4.6206903,107.17791,5.92491,-0.375,0.9983551,5.0,-202429.56,,-4.619982,2687537,2.4711545e-11,-107.17791,132.2705,0.14999999,652.4731731002671,18162.86241054535,1.2238557,-3.9120038,289,-0.23419659,3.0,,54.145317,-49.145317,4119,9.210338,164
99.389305,42.389587,89.83755,107.17791,4120,6.191714,-2.721338,107.17791,0.047738094,-0.5,0.98971903,10.0,-202520.84,,-4.6187873,2687979,2.4699551e-11,-107.17791,132.22714,0.14999999,652.4220873786408,18168.97688293457,3.7213902,-3.9117165,289,96.27816,3.0,,54.155544,-49.155544,4120,8.726342,164
99.389305,40.216053,92.03461,107.17791,4121,5.777773,-2.73819,107.17791,0.041015267,-0.25,0.9967268,10.0,-202611.16,,-4.6190186,2688532,2.4687564e-11,-107.17791,132.25066,0.14999999,652.3979616597913,18175.109278678894,2.9408464,-3.911434,289,95.32239,3.0,,54.16553,-49.16553,4121,11.675372,164
99.389305,41.310776,90.93999,107.17791,4122,6.001296,-2.988755,107.17791,0.013416734,-0.125,0.9911499,10.0,-202704.28,,-4.6192513,2688874,2.4675588e-11,-107.17791,132.25076,0.14999999,652.3226589034449,18180.96065402031,5.8643827,-3.91121,289,98.10884,3.0,,54.176197,-49.176197,4122,5.292341,164
99.389305,101.04877,31.231874,107.17791,4123,22.606743,-3.5317767,107.17791,0.016892003,0.125,1.0371113,5.0,-202798.2,,-4.61949,2689668,2.466362e-11,-107.17791,132.28064,0.14999999,652.3570215862236,18187.10681962967,5.41292,-3.9111207,289,98.9325,3.0,,54.18705,-49.18705,4123,5.2146072,164
99.389305,147.99173,-15.78845,107.17791,4124,53.079487,-4.1816306,107.17791,0.033570763,-0.875,1.0000086,-6.25,-202789.25,,-4.6197286,2690667,2.4651657e-11,-107.17791,132.20328,0.14999999,652.4410766246363,18193.608850955963,3.2988423e-14,-3.9111774,289,-3.963072,3.0,,54.17295,-49.17295,4124,-8.0091305,164
99.389305,41.27077,90.91403,107.17791,4125,5.996914,-5.0555553,107.17791,0.013426288,-0.125,0.9908296,10.0,-202767.5,,-4.619963,2691666,2.463971e-11,-107.17791,132.1848,0.14999999,652.5250909090909,18199.97273659706,2.9865637e-12,-3.9114559,289,-16.740131,3.0,,54.155758,-49.155758,4125,12.488795,164
99.389305,40.1424,92.06577,107.17791,4126,5.7660265,-3.1880732,107.17791,0.041063838,-0.25,0.99697435,10.0,-202858.36,,-4.620202,2691972,2.4627767e-11,-107.17791,132.20818,0.14999999,652.4411051866214,18205.866418600082,5.611157,-3.9112835,289,95.84594,3.0,,54.165867,-49.165867,4126,11.220293,164
99.389305,40.105103,92.10271,107.17791,4127,5.7593765,-2.8899534,107.17791,0.041073393,-0.25,0.99734265,10.0,-202949.78,,-4.6204348,2692452,2.4615834e-11,-107.17791,132.20781,0.14999999,652.399321541071,18211.92616057396,5.161886,-3.9110374,289,96.420135,3.0,,54.176105,-49.176105,4127,10.211895,164
99.389305,40.067913,92.14673,107.17791,4128,5.752743,-2.7470064,107.17791,0.041082934,-0.25,0.9977611,10.0,-203042.94,,-4.620667,2692904,2.4603907e-11,-107.17791,132.21465,0.14999999,652.3507751937984,18218.018486499786,5.369412,-3.9107556,289,98.16153,3.0,,54.18676,-49.18676,4128,11.442593,164
99.389305,40.03083,92.17182,107.17791,4129,5.746127,-2.925023,107.17791,0.041092474,-0.25,0.9980047,10.0,-203134.53,,-4.620899,2693287,2.4591993e-11,-107.17791,132.20265,0.14999999,652.2855412932913,18224.031247138977,4.64811,-3.9105182,289,96.59781,3.0,,54.19703,-49.19703,4129,11.345008,164
99.389305,41.15041,91.03095,107.17791,4130,5.971532,-3.0967565,107.17791,0.013441983,-0.125,0.9919614,10.0,-203227.55,,-4.6211314,2693671,2.4580083e-11,-107.17791,132.18137,0.14999999,652.2205811138015,18230.062824249268,3.3442173,-3.9103208,289,98.0119,3.0,,54.207638,-49.207638,4130,10.112647,164
99.389305,48.78824,83.47887,107.17791,4131,9.424987,-3.1006489,107.17791,0.00017905506,0.125,1.0195305,10.0,-203320.0,,-4.6213703,2694110,2.4568186e-11,-107.17791,132.2671,0.14999999,652.1689663519729,18236.050604104996,7.831568,-3.910126,289,97.45761,3.0,,54.218105,-49.218105,4131,10.015193,164
99.389305,48.721104,83.56132,107.17791,4132,9.4058075,-3.3083835,107.17791,0.00017909845,0.125,1.0202112,10.0,-203412.45,,-4.621612,2694511,2.4556296e-11,-107.17791,132.28242,0.14999999,652.1081800580832,18242.030139923096,8.890928,-3.9099758,289,97.45568,3.0,,54.22857,-49.22857,4132,11.894587,164
99.389305,42.648876,89.55834,107.17791,4133,6.777337,-3.1109097,107.17791,0.0021967639,,1.0097524,10.0,-203505.22,,-4.6218543,2694818,2.4544413e-11,-107.17791,132.20721,0.14999999,652.0246794096298,18247.989983081818,6.501827,-3.9097776,289,97.76047,3.0,,54.239105,-49.239105,4133,12.308102,164
99.389305,41.08619,91.07328,107.17791,4134,5.9579678,-3.1259067,107.17791,0.0134549495,-0.125,0.9923114,10.0,-203596.44,,-4.6220956,2695299,2.4532541e-11,-107.17791,132.15947,0.14999999,651.9833091436865,18254.0304980278,5.0934215,-3.9095855,289,96.22939,3.0,,54.24926,-49.24926,4134,11.238608,164
99.389305,42.58202,89.591644,107.17791,4135,6.7629743,-3.0012698,107.17791,0.002197818,,1.010011,10.0,-203689.84,,-4.622334,2695685,2.4520675e-11,-107.17791,132.17366,0.14999999,651.9189842805321,18259.943724393845,6.523076,-3.909368,289,98.40616,3.0,,54.259937,-49.259937,4135,13.492896,164
99.389305,48.58457,83.613106,107.17791,4136,9.371045,-3.7418275,107.17791,0.00017927104,0.125,1.0203944,10.0,-203781.88,,-4.6225753,2695918,2.450882e-11,-107.17791,132.19768,0.14999999,651.8176982591876,18265.74735879898,7.7618895,-3.9093254,289,97.01835,3.0,,54.27028,-49.27028,4136,13.1360445,164
99.389305,48.518284,83.698105,107.17791,4137,9.352122,-4.025601,107.17791,0.00017931429,0.125,1.0211279,10.0,-203873.19,,-4.622817,2696347,2.4496974e-11,-107.17791,132.21638,0.14999999,651.763838530336,18271.74994468689,9.092171,-3.9093487,289,96.32863,3.0,,54.28044,-49.28044,4137,7.4348927,164
99.389305,136.38362,-4.2493773,107.17791,4138,70.70571,-3.753219,107.17791,0.28994146,-0.375,1.1178577,-10.0,-203861.75,,-4.623059,2697346,2.4485134e-11,-107.17791,132.13425,0.14999999,651.8477525374577,18278.20512986183,2.2744276e-10,-3.9093058,289,-6.4576497,3.0,,54.26577,-49.26577,4138,-11.653455,164
99.389305,131.14967,0.97015005,107.17791,4139,38.922928,-5.2192454,107.17791,1.9279227,-0.75,0.920471,,-203850.78,,-4.6232305,2698345,2.4473305e-11,-107.17791,132.11983,0.14999999,651.9316259966175,18284.537419319153,0.01934981,-3.9095953,289,-5.9436336,3.0,,54.251217,-49.251217,4139,-1.4794226,164
99.389305,133.51889,-1.4325881,107.17791,4140,41.065056,-4.756562,107.17791,29.87527,-0.375,0.96884245,-2.5,-203831.56,,-4.6230063,2699344,2.4461485e-11,-107.17791,132.0863,0.14999999,652.0154589371981,18290.923716783524,0.2578687,-3.90982,289,-14.230168,3.0,,54.234676,-49.234676,4140,-8.564078,164
99.389305,43.15169,88.91661,107.17791,4141,6.791919,-4.894953,107.17791,0.00344608,-0.75,1.0101446,10.0,-203819.47,,-4.6160574,2700343,2.444967e-11,-107.17791,132.0683,0.14999999,652.0992513885535,18297.41391992569,3.375011e-07,-3.9100657,289,-7.088818,3.0,,54.219868,-49.219868,4141,1.8567636,164
99.389305,132.90518,-0.84143555,107.17791,4142,41.914154,-4.1296372,107.17791,0.08464693,0.125,1.0376437,-2.5,-203807.38,,-4.616298,2701342,2.4437867e-11,-107.17791,132.06375,0.14999999,652.1830033800096,18303.660999298096,0.0009330104,-3.9101167,289,-7.0853834,3.0,,54.205063,-49.205063,4142,-4.827118,164
99.389305,85.19899,46.822563,107.17791,4143,27.66955,-4.7683086,107.17791,1.4754556e-07,0.375,0.96592563,10.0,-203802.17,,-4.616519,2702341,2.442607e-11,-107.17791,132.02155,0.14999999,652.2667149408641,18309.95034456253,2.0359084e-06,-3.9103155,289,-0.20820995,3.0,,54.191933,-49.191933,4143,8.66545,164
99.389305,48.451023,83.675995,107.17791,4144,9.335072,-3.2860615,107.17791,0.00017823151,0.125,1.0222696,10.0,-203894.69,,-4.6167603,2702988,2.4414283e-11,-107.17791,132.12701,0.14999999,652.265444015444,18316.238035678864,8.134914,-3.9101732,289,97.50494,3.0,,54.202385,-49.202385,4144,10.191682,164
99.389305,48.385296,83.718185,107.17791,4145,9.316338,-3.771862,107.17791,0.00017827452,0.125,1.0225387,10.0,-203987.05,,-4.6170015,2703405,2.4402504e-11,-107.17791,132.10349,0.14999999,652.2086851628468,18322.358469963074,7.1774464,-3.9101346,289,97.3619,3.0,,54.2128,-49.2128,4145,11.104665,164
99.389305,48.31983,83.76902,107.17791,4146,9.297689,-3.1285963,107.17791,0.00017831754,0.125,1.0228908,10.0,-204079.72,,-4.617243,2703865,2.4390734e-11,-107.17791,132.08885,0.14999999,652.162325132658,18328.505073547363,7.5158043,-3.9099405,289,97.67396,3.0,,54.22328,-49.22328,4146,13.658634,164
99.389305,48.254646,83.850945,107.17791,4147,9.279122,-3.9219832,107.17791,0.00017836057,0.125,1.0235689,10.0,-204172.06,,-4.617484,2704102,2.4378973e-11,-107.17791,132.10559,0.14999999,652.0622136484205,18334.510083913803,8.86301,-3.909938,289,97.34065,3.0,,54.233677,-49.233677,4147,6.5981607,164
99.389305,42.408516,89.64549,107.17791,4148,6.7166986,-3.232186,107.17791,0.0021877112,,1.0106275,10.0,-204265.88,,-4.617725,2704977,2.436722e-11,-107.17791,132.05402,0.14999999,652.1159594985535,18340.793331623077,4.6427946,-3.9097693,289,98.81746,3.0,,54.244427,-49.244427,4148,6.503089,164
99.389305,42.36452,89.66439,107.17791,4149,6.7074556,-3.3646119,107.17791,0.002188238,,1.0107542,10.0,-204359.75,,-4.6179657,2705680,2.4355474e-11,-107.17791,132.02892,0.14999999,652.1282236683538,18346.93528151512,5.015526,-3.909635,289,98.86128,3.0,,54.25518,-49.25518,4149,9.005377,164
99.389305,42.320667,89.71083,107.17791,4150,6.698244,-2.9394243,107.17791,0.002188764,,1.0111629,10.0,-204453.38,,-4.618206,2706142,2.4343739e-11,-107.17791,132.0315,0.14999999,652.0824096385542,18353.049486875534,6.183056,-3.909399,289,98.639114,3.0,,54.265873,-49.265873,4150,14.819329,164
99.389305,42.276947,89.763885,107.17791,4151,6.6890616,-4.249679,107.17791,0.0021892902,,1.0116888,10.0,-204543.94,,-4.6184464,2706487,2.433201e-11,-107.17791,132.04083,0.14999999,652.008431703204,18359.01173377037,6.6686826,-3.9094787,289,95.563286,3.0,,54.27582,-49.27582,4151,10.973615,164
99.389305,42.233364,89.78982,107.17791,4152,6.6799073,-2.879674,107.17791,0.0021898164,,1.0119,10.0,-204636.84,,-4.6186867,2706902,2.4320294e-11,-107.17791,132.02318,0.14999999,651.9513487475915,18364.99546432495,5.3618765,-3.9092283,289,97.887535,3.0,,54.28633,-49.28633,4152,7.933651,164
99.389305,40.918213,91.10694,107.17791,4153,5.926307,-2.8344827,107.17791,0.013412383,-0.125,0.9923947,10.0,-204730.03,,-4.618927,2707500,2.4308585e-11,-107.17791,132.02515,0.14999999,651.9383578136287,18371.147536754608,4.6534843,-3.9089668,289,98.197296,3.0,,54.2969,-49.2969,4153,7.112799,164
99.389305,47.349667,84.65596,107.17791,4154,13.518527,-2.9545903,107.17791,1.5557767e-05,-1.0,1.007265,10.0,-204822.97,,-4.6191645,2708175,2.4296882e-11,-107.17791,132.00563,0.14999999,651.9439094848339,18377.45156311989,2.4935337e-06,-3.9087386,289,97.94564,3.0,,54.307407,-49.307407,4154,6.667021,164
99.389305,39.931183,92.068726,107.17791,4155,5.7439957,-3.0399375,107.17791,0.04103113,-0.25,0.9967701,10.0,-204910.34,,-4.6194053,2708572,2.4285188e-11,-107.17791,131.99991,0.14999999,651.882551143201,18383.372706651688,0.002452381,-3.908528,289,92.36794,3.0,,54.31657,-49.31657,4155,11.33577,164
99.389305,40.859646,91.17563,107.17791,4156,5.916318,-2.8943346,107.17791,0.013421897,-0.125,0.9930474,10.0,-205003.44,,-4.619636,2708840,2.4273503e-11,-107.17791,132.03528,0.14999999,651.7901828681424,18389.250646352768,5.3569717,-3.908284,289,98.10088,3.0,,54.327103,-49.327103,4156,12.187457,164
99.389305,63.51214,68.47898,107.17791,4157,11.690769,-3.2670424,107.17791,0.1360548,-0.75,0.9977977,6.25,-205095.89,,-4.6198735,2709075,2.4261825e-11,-107.17791,131.99112,0.14999999,651.6899206158287,18395.056502580643,4.030885e-07,-3.9081326,289,97.441475,3.0,,54.337475,-49.337475,4157,7.675149,164
99.389305,40.82073,91.16172,107.17791,4158,5.9107513,-2.9934087,107.17791,0.013427876,-0.125,0.9928828,10.0,-205074.64,,-4.6200814,2710074,2.4250157e-11,-107.17791,131.98245,0.14999999,651.7734487734488,18401.514973402023,6.5860218e-06,-3.9079123,289,-16.245842,3.0,,54.3205,-49.3205,4158,9.491803,164
99.389305,42.124237,89.87816,107.17791,4159,6.659607,-2.819081,107.17791,0.0021933925,,1.0126419,10.0,-205168.53,,-4.6203184,2710391,2.4238498e-11,-107.17791,132.0024,0.14999999,651.6929550372686,18407.521854877472,5.6740103,-3.9076524,289,98.890686,3.0,,54.33122,-49.33122,4159,15.726674,164
99.389305,42.08113,89.91204,107.17791,4160,6.6505566,-4.899147,107.17791,0.0021939187,,1.0129724,10.0,-205258.78,,-4.6205583,2710662,2.4226844e-11,-107.17791,131.99316,0.14999999,651.6014423076923,18413.417560100555,5.8496356,-3.9078877,289,95.24971,3.0,,54.341053,-49.341053,4160,9.1086035,164
99.389305,42.038166,89.95621,107.17791,4161,6.6415405,-2.9069874,107.17791,0.0021944449,,1.0133708,10.0,-205351.6,,-4.620798,2711111,2.4215203e-11,-107.17791,131.99437,0.14999999,651.5527517423697,18419.33618760109,6.1316395,-3.9076438,289,97.8114,3.0,,54.3515,-49.3515,4161,8.490199,164
99.389305,41.995323,89.99248,107.17791,4162,6.6325493,-3.0931084,107.17791,0.0021949713,,1.0136766,10.0,-205445.25,,-4.621038,2711762,2.4203566e-11,-107.17791,131.9878,0.14999999,651.5526189332052,18425.436198234558,5.7463417,-3.9074447,289,98.658264,3.0,,54.362144,-49.362144,4162,4.7647567,164
99.389305,81.00481,51.02405,107.17791,4163,16.807606,-3.5175672,107.17791,1.2706852,-0.125,1.0002599,5.0,-205538.92,,-4.621278,2712377,2.4191942e-11,-107.17791,132.02885,0.14999999,651.5438385779486,18431.54196715355,10.704226,-3.9073482,289,98.68195,3.0,,54.372787,-49.372787,4163,0.44527745,164
