ReturnAbsMax,IWMax,MountainCar_mu0_higher,ReturnMin,ReturnMax,Delta,TimestepsSoFar,ActionIn1,NumTrajectories,MountainCar_std1_higher,IWMin,ReturnLastEpisode,MountainCar_mu1_higher,DenMISELogFirst,DenMISELogLast,ReturnStepMax,BoundMISE,ReturnMean,TimeElapsed,Bound,IWLastEpisode,IWMean,Regret/t,NumTrainableParams,DenMISEMeanLog,MinEpLen,IWFirstEpisode,Iteration,GridSize,Regret,AvgEpLen,MountainCar_std0_higher,BoundBonus
116.43876,8.324894,-0.23076923,-116.43876,99.24042,8.902533e-11,1864826,8.305051,2633,3.0,,-8.188405,10.0,-4.6656895,-4.3985505,116.43876,92.9787,44.62,7837.174713611603,155.04521,0.0014145739,0.99398446,-39.62,,-4.0656676,160,1.7857356e-07,2633,196,-104319.45,708.2514242309153,0.14999999,62.066513
116.43876,9.021226,-0.07692308,-116.43876,99.24042,8.8957744e-11,1865141,12.834783,2634,3.0,,98.87496,10.0,-4.6660695,-3.067627,116.43876,89.89491,44.640594,7841.151262521744,155.00557,6.4727645,0.98287076,-39.640594,,-4.065291,160,1.6421514e-05,2634,196,-104413.33,708.1021260440394,0.14999999,65.11066
116.43876,82.58873,1.0,-116.43876,99.24042,8.8890235e-11,1865564,0.7800497,2635,3.0,,96.13506,-0.7692308,-4.666449,-3.6776316,116.43876,-45.326656,44.660133,7845.264612436295,155.00264,7.310719e-15,0.93355596,-39.660133,,-4.065151,160,0.1685648,2635,196,-104504.45,707.9939278937381,0.14999999,200.3293
116.43876,32.63224,0.07692308,-116.43876,99.24042,8.882281e-11,1866563,-2.9317617,2636,3.0,,-61.868073,-5.3846154,-4.6667643,-5.488622,116.43876,-0.8901631,44.619724,7849.775212049484,154.99873,4.2920947e-09,1.0240912,-39.619724,,-4.0657187,160,0.23939605,2636,196,-104437.59,708.1043247344461,0.14999999,155.8889
116.43876,9.000674,-0.07692308,-116.43876,99.24042,8.875544e-11,1867562,5.623776,2637,3.0,,-0.0061007235,10.0,-4.6670527,-4.508309,116.43876,90.02794,44.602802,7854.291429519653,154.99823,0.0026041728,0.9842411,-39.602802,,-4.0658784,160,1.6437685e-05,2637,196,-104432.586,708.2146378460371,0.14999999,64.9703
116.43876,31.406954,0.23076923,-116.43876,99.24042,8.868817e-11,1868561,4.5932355,2638,3.0,,-0.9409314,0.7692308,-4.6674323,-3.4811769,116.43876,-0.7311005,44.585537,7858.684965610504,154.91571,0.39940345,0.96079195,-39.585537,,-4.065664,160,5.457096,2638,196,-104426.65,708.3248673237301,0.14999999,155.6468
116.43876,16.018223,0.23076923,-116.43876,99.24042,8.862097e-11,1869560,14.761462,2639,3.0,,-11.262745,10.0,-4.665745,-4.547976,116.43876,67.74463,44.564377,7863.209902763367,154.8775,1.5701369,1.0288957,-39.564377,,-4.0658617,160,0.0059099114,2639,196,-104410.39,708.4350132625995,0.14999999,87.132866
116.43876,11.095467,0.07692308,-116.43876,99.24042,8.8553845e-11,1869868,6.3324766,2640,3.0,,96.45496,10.0,-4.666121,-4.7785525,116.43876,81.72361,44.58403,7867.189172506332,154.824,10.612423,0.98608327,-39.58403,,-4.0661216,160,0.0005272495,2640,196,-104501.84,708.2833333333333,0.14999999,73.100395
116.43876,9.28477,-0.84615386,-116.43876,99.24042,8.8486794e-11,1870867,9.781204,2641,3.0,,-1.8242347,10.0,-4.6664996,-3.824019,116.43876,88.814735,44.56646,7871.750390052795,154.81894,6.807641e-10,1.0178151,-39.56646,,-4.0660353,160,6.75972e-20,2641,196,-104495.016,708.3934115865203,0.14999999,66.0042
116.43876,16.08475,-1.0,-116.43876,99.24042,8.841983e-11,1871322,1.35906,2642,3.0,,88.14142,10.0,-4.666878,-3.3441663,116.43876,85.300064,44.58295,7875.90611243248,154.84006,9.590115,1.0037823,-39.58295,,-4.0657554,160,3.8229765e-24,2642,196,-104578.16,708.2975018925057,0.14999999,69.539986
116.43876,52.464794,-0.3846154,-116.43876,99.24042,8.8352936e-11,1872321,-12.463651,2643,3.0,,-22.139637,-10.0,-4.667257,-4.598467,116.43876,-3.6498992,44.557705,7880.37842464447,154.8091,8.103533e-08,0.9832582,-39.557705,,-4.0659566,160,1.14533165e-08,2643,196,-104551.016,708.4074914869467,0.14999999,158.459
116.43876,22.648212,-0.6923077,-116.43876,99.24042,8.828611e-11,1873320,-0.39486873,2644,3.0,,-4.9764566,2.3076923,-4.667635,-5.1529875,116.43876,24.020645,44.53897,7884.881260871887,154.72826,0.00022781227,0.9429626,-39.53897,,-4.0663757,160,2.3841126e-13,2644,196,-104541.04,708.517397881997,0.14999999,130.70761
116.43876,9.372502,-0.23076923,-116.43876,99.24042,8.821937e-11,1874319,10.247928,2645,3.0,,-10.131471,6.923077,-4.668013,-4.346119,116.43876,79.584335,44.518303,7889.350234508514,154.67117,0.020739736,1.0020864,-39.518303,,-4.0665035,160,4.9876217e-06,2645,196,-104525.91,708.6272211720227,0.14999999,75.08684
116.43876,8.068675,-0.3846154,-116.43876,99.24042,8.8152693e-11,1874660,12.077875,2646,3.0,,96.10474,10.0,-4.668391,-3.0296872,116.43876,91.99245,44.537796,7893.278804779053,154.77628,6.868737,0.9917673,-39.537796,,-4.0661116,160,6.8031114e-10,2646,196,-104617.01,708.48828420257,0.14999999,62.78382
116.43876,8.289663,-0.23076923,-116.43876,99.24042,8.8086094e-11,1874958,9.724584,2647,3.0,,96.81592,10.0,-4.668769,-3.3898318,116.43876,93.03526,44.55755,7897.234458684921,154.81717,7.6488748,0.9953596,-39.55755,,-4.0658593,160,1.7912431e-07,2647,196,-104708.83,708.333207404609,0.14999999,61.781914
116.43876,8.287246,-0.6923077,-116.43876,99.24042,8.8019585e-11,1875286,11.737282,2648,3.0,,95.233246,10.0,-4.6691465,-3.0116134,116.43876,92.296364,44.576687,7901.2972819805145,154.70206,6.905627,1.0291722,-39.576687,,-4.065462,160,4.1870914e-16,2648,196,-104799.06,708.1895770392749,0.14999999,62.405693
116.43876,8.034939,-0.3846154,-116.43876,99.24042,8.7953145e-11,1875968,11.192799,2649,3.0,,93.637314,10.0,-4.669524,-3.3330998,116.43876,92.15793,44.595203,7905.653807878494,154.76945,7.231674,0.99349934,-39.595203,,-4.0651755,160,6.810823e-10,2649,196,-104887.695,708.1796904492261,0.14999999,62.611526
116.43876,7.9433208,-0.53846157,-116.43876,99.24042,8.788678e-11,1876232,5.6409163,2650,3.0,,94.29554,10.0,-4.669902,-3.2167578,116.43876,93.370415,44.61396,7909.615631341934,154.76944,7.452876,1.0210588,-39.61396,,-4.064858,160,9.0412253e-13,2650,196,-104976.99,708.0120754716982,0.14999999,61.39903
116.43876,8.255441,-0.6923077,-116.43876,99.24042,8.782049e-11,1876642,7.704021,2651,3.0,,92.06578,10.0,-4.670279,-3.2341275,116.43876,92.30649,44.63186,7913.679844379425,154.54303,3.9524636,1.0292429,-39.63186,,-4.064538,160,4.191838e-16,2651,196,-105064.06,707.8996605054697,0.14999999,62.236538
116.43876,7.909746,-0.53846157,-116.43876,99.24042,8.775426e-11,1877155,10.641539,2652,3.0,,92.47252,10.0,-4.670656,-2.964992,116.43876,93.29024,44.6499,7917.851894378662,154.52904,4.5825763,1.0202157,-39.6499,,-4.064112,160,9.0480396e-13,2652,196,-105151.53,707.82616892911,0.14999999,61.238796
116.43876,24.824417,0.3846154,-116.43876,99.24042,8.768813e-11,1877695,10.958345,2653,3.0,,94.10688,10.0,-4.671033,-3.0934854,116.43876,46.986427,44.66854,7921.951011896133,154.52704,1.08381016e-07,1.0693878,-39.66854,,-4.063739,160,0.023267776,2653,196,-105240.64,707.7629099133057,0.14999999,107.54062
116.43876,7.892171,-0.53846157,-116.43876,99.24042,8.7622055e-11,1878694,11.309522,2654,3.0,,-27.590178,10.0,-4.671401,-4.5949216,116.43876,93.38202,44.641315,7926.473180532455,154.50339,2.8080328e-11,1.021178,-39.641315,,-4.0639143,160,9.05479e-13,2654,196,-105208.05,707.8726450640543,0.14999999,61.121365
116.43876,7.9873567,-0.3846154,-116.43876,99.24042,8.755607e-11,1879134,10.723176,2655,3.0,,95.48529,10.0,-4.6717777,-3.206922,116.43876,92.22921,44.660465,7930.602627277374,154.58444,7.3734956,0.9942238,-39.660465,,-4.063584,160,6.8261824e-10,2655,196,-105298.53,707.7717514124294,0.14999999,62.355236
116.43876,7.9663982,-0.3846154,-116.43876,99.24042,8.749014e-11,1879535,10.22369,2656,3.0,,94.68097,10.0,-4.6721544,-3.1004999,116.43876,92.28281,44.679295,7934.673025131226,154.51302,5.831934,0.9947908,-39.679295,,-4.0632234,160,6.8287476e-10,2656,196,-105388.21,707.65625,0.14999999,62.230206
116.43876,8.2181015,-0.6923077,-116.43876,99.24042,8.7424304e-11,1880171,10.664782,2657,3.0,,91.46094,10.0,-4.672531,-3.0716126,116.43876,92.464584,44.696903,7938.835795164108,154.49104,7.2080693,1.0309327,-39.696903,,-4.0628524,160,4.201283e-16,2657,196,-105474.67,707.6292811441475,0.14999999,62.026455
116.43876,9.231684,-0.84615386,-116.43876,99.24042,8.735853e-11,1880528,9.61211,2658,3.0,,90.56848,10.0,-4.6729074,-3.318499,116.43876,88.86328,44.714157,7942.887109041214,154.52231,8.417017,1.0183412,-39.714157,,-4.062561,160,6.8031806e-20,2658,196,-105560.234,707.497366440933,0.14999999,65.65903
116.43876,9.203194,-0.84615386,-116.43876,99.24042,8.729283e-11,1880885,13.891447,2659,3.0,,92.476364,10.0,-4.6732836,-3.0732036,116.43876,88.93398,44.732124,7946.850824594498,154.44699,7.1682663,1.0190306,-39.732124,,-4.0621824,160,6.805724e-20,2659,196,-105647.72,707.3655509590071,0.14999999,65.513
116.43876,32.139572,-0.3846154,-116.43876,99.24042,8.722722e-11,1881138,-7.59871,2660,3.0,,90.07115,-2.3076923,-4.6736593,-4.5566907,116.43876,-1.5326185,44.74917,7950.842016220093,154.4369,9.150227e-09,0.9345518,-39.74917,,-4.062361,160,7.484369e-07,2660,196,-105732.79,707.1947368421053,0.14999999,155.96953
116.43876,42.53688,0.6923077,-116.43876,99.24042,8.716166e-11,1882137,2.8897285,2661,3.0,,-9.798251,2.3076923,-4.674035,-4.653609,116.43876,-23.524536,44.728672,7955.363698244095,154.43916,2.1472924e-19,0.9832303,-39.728672,,-4.0626087,160,8.696206,2661,196,-105717.99,707.304396843292,0.14999999,177.9637
116.43876,9.181799,-0.84615386,-116.43876,99.24042,8.709619e-11,1883136,10.010523,2662,3.0,,-15.959541,10.0,-4.6711483,-4.769688,116.43876,89.05831,44.70587,7959.897841691971,154.42839,2.610818e-22,1.0203853,-39.70587,,-4.0628815,160,6.7912265e-20,2662,196,-105697.03,707.4139744552967,0.14999999,65.37008
116.43876,9.153673,-0.84615386,-116.43876,99.24042,8.703079e-11,1883464,10.090917,2663,3.0,,93.29696,10.0,-4.671524,-3.1833875,116.43876,89.16362,44.724117,7963.949454069138,154.38962,8.10345,1.0214226,-39.724117,,-4.062544,160,6.793766e-20,2663,196,-105785.33,707.2714983101765,0.14999999,65.226
116.43876,8.144915,-0.6923077,-116.43876,99.24042,8.696546e-11,1883787,10.885194,2664,3.0,,93.80805,10.0,-4.6718993,-3.0908906,116.43876,92.656136,44.742542,7967.97558259964,154.39348,7.0330706,1.0328758,-39.742542,,-4.0621715,160,4.1986235e-16,2664,196,-105874.13,707.1272522522522,0.14999999,61.737347
116.43876,8.269713,-0.23076923,-116.43876,99.24042,8.690021e-11,1884049,13.805329,2665,3.0,,96.18399,10.0,-4.6722746,-3.12037,116.43876,92.86467,44.761845,7971.970121860504,154.40878,4.481334,0.993557,-39.761845,,-4.061806,160,1.7975337e-07,2665,196,-105965.31,706.960225140713,0.14999999,61.54411
116.43876,8.247224,-0.23076923,-116.43876,99.24042,8.683504e-11,1884317,9.563612,2666,3.0,,97.38223,10.0,-4.67265,-4.029555,116.43876,92.92244,44.781586,7975.898512601852,154.34639,6.201265,0.99412197,-39.781586,,-4.061796,160,1.7982074e-07,2666,196,-106057.7,706.7955738934734,0.14999999,61.423946
116.43876,8.224874,-0.23076923,-116.43876,99.24042,8.6769925e-11,1884765,5.168422,2667,3.0,,97.24121,10.0,-4.6730247,-2.9671056,116.43876,93.00381,44.80125,7979.979640007019,154.30832,6.8545027,0.9949332,-39.80125,,-4.0613885,160,1.7988833e-07,2667,196,-106149.94,706.6985376827896,0.14999999,61.304504
116.43876,51.758568,-0.07692308,-116.43876,99.24042,8.670489e-11,1885411,-11.706817,2668,3.0,,98.242195,-10.0,-4.6734,-3.3860896,116.43876,-0.7499272,44.821285,7984.222126722336,154.25523,1.0059249e-05,0.9363049,-39.821285,,-4.061138,160,0.00027881388,2668,196,-106243.19,706.6757871064468,0.14999999,155.00516
116.43876,7.929848,-0.3846154,-116.43876,99.24042,8.663993e-11,1886410,6.3260956,2669,3.0,,-0.15655391,10.0,-4.6737742,-5.0500717,116.43876,92.20656,44.804432,7988.809817075729,154.19035,2.1021238e-12,0.9938428,-39.804432,,-4.061534,160,6.8398276e-10,2669,196,-106238.03,706.7853128512552,0.14999999,61.9838
116.43876,11.150372,0.07692308,-116.43876,99.24042,8.6575046e-11,1886824,7.8860183,2670,3.0,,96.86092,10.0,-4.674149,-3.1178043,116.43876,81.24207,44.82393,7992.866545200348,154.15895,0.017710207,0.98280483,-39.82393,,-4.061183,160,0.0005314993,2670,196,-106329.89,706.6756554307116,0.14999999,72.91688
116.43876,51.13305,0.23076923,-116.43876,99.24042,8.651023e-11,1887823,-14.714832,2671,3.0,,-6.463146,-10.0,-4.6745234,-3.8232026,116.43876,-2.2299676,44.804726,7997.329279184341,154.14821,5.0817727e-07,0.9691309,-39.804726,,-4.0611005,160,0.10048717,2671,196,-106318.42,706.7850992137776,0.14999999,156.37817
116.43876,16.134626,-1.0,-116.43876,99.24042,8.64455e-11,1888822,11.98721,2672,3.0,,-0.30928898,10.0,-4.67486,-6.2677965,116.43876,84.98579,44.78784,8001.830302000046,154.13245,4.6412834e-25,1.0003107,-39.78784,,-4.0619392,160,3.8536076e-24,2672,196,-106313.12,706.8944610778443,0.14999999,69.14667
116.43876,9.118938,-0.84615386,-116.43876,99.24042,8.638082e-11,1889004,9.704092,2673,3.0,,94.86219,10.0,-4.6752343,-3.660189,116.43876,89.20092,44.80658,8005.792192935944,154.19308,8.687266,1.0215114,-39.80658,,-4.06179,160,6.8190295e-20,2673,196,-106402.984,706.6980920314254,0.14999999,64.992165
116.43876,9.091333,-0.84615386,-116.43876,99.24042,8.631623e-11,1889464,9.758727,2674,3.0,,88.84318,10.0,-4.675608,-3.1709034,116.43876,89.2831,44.823048,8009.849269866943,154.13371,7.8286495,1.022442,-39.823048,,-4.0614486,160,6.821579e-20,2674,196,-106486.83,706.6058339566193,0.14999999,64.85062
116.43876,8.1127,-0.6923077,-116.43876,99.24042,8.625171e-11,1889961,7.9174004,2675,3.0,,90.66897,10.0,-4.675982,-3.0567677,116.43876,92.635666,44.840183,8013.961468219757,154.17302,6.5934434,1.0325916,-39.840183,,-4.0610647,160,4.2158122e-16,2675,196,-106572.49,706.5274766355141,0.14999999,61.53735
116.43876,7.8224497,-0.53846157,-116.43876,99.24042,8.618725e-11,1890365,7.9441323,2676,3.0,,95.81584,10.0,-4.676356,-2.9365664,116.43876,93.397125,44.859234,8018.0939745903015,154.15921,5.8355455,1.0211134,-39.859234,,-4.060633,160,9.099753e-13,2676,196,-106663.31,706.4144245142003,0.14999999,60.762077
116.43876,7.914481,-0.3846154,-116.43876,99.24042,8.612287e-11,1890957,9.767302,2677,3.0,,94.80253,10.0,-4.676729,-2.94075,116.43876,92.31122,44.877888,8022.322814464569,154.13435,5.232258,0.9948765,-39.877888,,-4.0602074,160,6.860066e-10,2677,196,-106753.11,706.3716847217034,0.14999999,61.82313
116.43876,7.7936215,-0.53846157,-116.43876,99.24042,8.605857e-11,1891215,12.580802,2678,3.0,,95.67503,10.0,-4.677103,-2.9763749,116.43876,93.527695,44.89686,8026.308485507965,154.13461,6.5243645,1.0224324,-39.89686,,-4.059805,160,9.106559e-13,2678,196,-106843.79,706.2042569081405,0.14999999,60.606915
116.43876,32.406845,0.07692308,-116.43876,99.24042,8.599433e-11,1891477,0.6629777,2679,3.0,,96.9203,-2.3076923,-4.6774764,-3.5450892,116.43876,-0.2959758,44.91628,8030.32320690155,154.07367,1.2574199e-06,1.0302618,-39.91628,,-4.0596046,160,0.58359027,2679,196,-106935.71,706.0384471817842,0.14999999,154.36964
116.43876,8.203402,-0.23076923,-116.43876,99.24042,8.5930166e-11,1892476,9.063864,2680,3.0,,-1.0047033,10.0,-4.677632,-4.4850063,116.43876,92.947845,44.899143,8034.922325134277,154.05688,0.004438408,0.99426854,-39.899143,,-4.059753,160,1.8071886e-07,2680,196,-106929.7,706.1477611940298,0.14999999,61.109043
116.43876,7.777561,-0.53846157,-116.43876,99.24042,8.586607e-11,1893062,9.197037,2681,3.0,,92.01374,10.0,-4.6780047,-2.9287815,116.43876,93.60716,44.916718,8039.131356954575,154.09961,6.0460286,1.023292,-39.916718,,-4.0593333,160,9.114778e-13,2681,196,-107016.72,706.1029466616934,0.14999999,60.492455
116.43876,35.68562,-0.53846157,-116.43876,99.24042,8.580205e-11,1893394,-8.034725,2682,3.0,,95.7673,-6.923077,-4.6783776,-2.9234378,116.43876,-6.5118513,44.935677,8043.16511964798,154.0611,1.3642123e-06,0.93843544,-39.935677,,-4.058902,160,1.7957268e-10,2682,196,-107107.484,705.9634601043997,0.14999999,160.57295
116.43876,7.7608495,-0.53846157,-116.43876,99.24042,8.5738104e-11,1894393,7.40759,2683,3.0,,-10.58924,10.0,-4.6787505,-4.6683097,116.43876,93.68009,44.914978,8047.77690911293,154.0595,1.1200075e-06,1.0240098,-39.914978,,-4.0591526,160,9.121578e-13,2683,196,-107091.89,706.0726798360045,0.14999999,60.3794
116.43876,8.063788,-0.6923077,-116.43876,99.24042,8.567423e-11,1894939,4.9465227,2684,3.0,,92.928604,10.0,-4.679123,-2.9679515,116.43876,92.75376,44.93287,8051.912408828735,154.00916,4.736672,1.0337,-39.93287,,-4.0587373,160,4.2290685e-16,2684,196,-107179.82,706.0130402384501,0.14999999,61.2554
116.43876,8.930907,-0.53846157,-116.43876,99.24042,8.561042e-11,1895505,3.6155326,2685,3.0,,93.5561,6.923077,-4.679496,-3.3335288,116.43876,80.92651,44.950977,8056.092478513718,154.05421,8.516963,1.0295876,-39.950977,,-4.058455,160,2.5436682e-11,2685,196,-107268.375,705.9608938547486,0.14999999,73.1277
116.43876,35.462498,0.3846154,-116.43876,99.24042,8.5546695e-11,1896504,-2.6450312,2686,3.0,,-6.615299,-2.3076923,-4.6798677,-3.6198053,116.43876,-6.746688,44.93178,8060.681957244873,154.01218,2.1325699e-08,1.1036034,-39.93178,,-4.058281,160,25.689291,2686,196,-107256.766,706.0699925539836,0.14999999,160.75887
116.43876,23.110855,-0.07692308,-116.43876,99.24042,8.548303e-11,1897503,1.2736884,2687,3.0,,-1.5823233,2.3076923,-4.6707215,-4.5564003,116.43876,21.91221,44.91447,8065.236797571182,153.96242,0.94181263,0.97243017,-39.91447,,-4.058429,160,0.009408183,2687,196,-107250.18,706.1790100483811,0.14999999,132.0502
116.43876,125.20922,1.0,-116.43876,99.24042,8.5419435e-11,1898502,-8.710802,2688,3.0,,-0.03576271,-10.0,-4.67109,-4.3290606,116.43876,-39.404343,44.897747,8069.677458524704,153.94943,2.4551966e-11,0.9174435,-39.897747,,-4.05854,160,0.002491662,2688,196,-107245.14,706.2879464285714,0.14999999,193.35378
116.43876,33.321377,-0.23076923,-116.43876,99.24042,8.535591e-11,1899501,-1.6089227,2689,3.0,,-47.04787,-5.3846154,-4.671461,-5.3427753,116.43876,-1.6110183,44.863552,8074.138654708862,153.77655,1.023793e-14,1.0218592,-39.863552,,-4.0590515,160,8.1497674e-05,2689,196,-107193.09,706.3968017850502,0.14999999,155.38757
116.43876,7.7412977,-0.53846157,-116.43876,99.24042,8.529247e-11,1900500,8.401504,2690,3.0,,-1.4838573,10.0,-4.671833,-4.445228,116.43876,93.56043,44.846325,8078.6298751831055,153.75275,0.0033438622,1.02344,-39.846325,,-4.0591884,160,9.0586935e-13,2690,196,-107186.61,706.5055762081785,0.14999999,60.192318
116.43876,9.073815,-0.84615386,-116.43876,99.24042,8.5229095e-11,1900761,8.597987,2691,3.0,,95.092476,10.0,-4.6722045,-2.9829118,116.43876,89.18788,44.864994,8082.579852819443,153.8049,6.0038114,1.0212415,-39.864994,,-4.058781,160,6.798381e-20,2691,196,-107276.7,706.340022296544,0.14999999,64.61702
116.43876,21.988632,-1.0,-116.43876,99.24042,8.5165784e-11,1901185,4.0552053,2692,3.0,,90.67192,5.3846154,-4.672576,-3.1293774,116.43876,60.164806,44.88201,8086.742875814438,153.78731,2.7795665,1.0109595,-39.88201,,-4.058428,160,3.812044e-22,2692,196,-107362.375,706.2351411589896,0.14999999,93.622505
116.43876,57.24877,0.6923077,-116.43876,99.24042,8.5102536e-11,1901583,8.126599,2693,3.0,,84.23975,10.0,-4.6729474,-5.584612,116.43876,-10.9585705,44.896626,8090.860042333603,153.7377,1.9218325e-36,0.8818297,-39.896626,,-4.0589905,160,0.015232997,2693,196,-107441.62,706.1206832528778,0.14999999,164.69627
116.43876,21.826683,-1.0,-116.43876,99.24042,8.503937e-11,1902582,3.5362477,2694,3.0,,-20.075882,5.3846154,-4.673313,-4.572099,116.43876,60.534824,44.87251,8095.411854982376,153.73584,8.163317e-24,1.0139965,-39.87251,,-4.0592275,160,3.8148516e-22,2694,196,-107416.54,706.2293986636971,0.14999999,93.20101
116.43876,9.029243,-0.07692308,-116.43876,99.24042,8.4976276e-11,1903571,10.326297,2695,3.0,,76.93402,10.0,-4.673684,-3.8136237,116.43876,89.18877,44.884407,8099.995077848434,153.70035,1.7474784e-08,0.9776025,-39.884407,,-4.0591316,160,1.6547045e-05,2695,196,-107488.48,706.3343228200371,0.14999999,64.51157
116.43876,11.188772,0.07692308,-116.43876,99.24042,8.491325e-11,1903962,5.7948074,2696,3.0,,97.604996,10.0,-4.674055,-3.2382805,116.43876,81.05786,44.90396,8104.0400466918945,153.73091,8.2135515,0.98269916,-39.90396,,-4.058835,160,0.00053144933,2696,196,-107581.08,706.2173590504451,0.14999999,72.67305
116.43876,21.783216,-0.3846154,-116.43876,99.24042,8.485029e-11,1904961,1.5963774,2697,3.0,,-2.719407,2.3076923,-4.674426,-3.9353657,116.43876,25.799627,44.886303,8108.6133913993835,153.69185,0.009009948,0.9592076,-39.886303,,-4.0587964,160,3.9030135e-07,2697,196,-107573.36,706.3259176863181,0.14999999,127.89222
116.43876,16.15734,-1.0,-116.43876,99.24042,8.4787406e-11,1905960,8.372984,2698,3.0,,-2.688565,10.0,-4.6747966,-4.0700955,116.43876,84.8921,44.86867,8113.225973367691,153.68044,2.2296294e-05,0.99869496,-39.86867,,-4.058816,160,3.853372e-24,2698,196,-107565.67,706.4343958487768,0.14999999,68.78834
116.43876,119.459236,1.0,-116.43876,99.24042,8.472459e-11,1906521,5.857896,2699,3.0,,85.92486,5.3846154,-4.675167,-3.2285683,116.43876,-74.20055,44.88388,8117.413783311844,153.6521,4.7347437e-38,1.1100066,-39.88388,,-4.05851,160,0.01471717,2699,196,-107646.59,706.3805113004817,0.14999999,227.85265
116.43876,9.051733,-0.84615386,-116.43876,99.24042,8.466184e-11,1907520,8.676491,2700,3.0,,-64.34581,10.0,-4.6755323,-5.430685,116.43876,89.19612,44.843426,8122.0192630290985,153.62453,3.9911574e-33,1.0212239,-39.843426,,-4.058981,160,6.8210586e-20,2700,196,-107577.25,706.4888888888889,0.14999999,64.428406
116.43876,16.07085,-1.0,-116.43876,99.24042,8.4599154e-11,1908385,9.780399,2701,3.0,,81.10175,10.0,-4.6759024,-3.1820235,116.43876,85.00138,44.85685,8126.411404371262,153.56544,8.12181,1.0001876,-39.85685,,-4.058649,160,3.8576375e-24,2701,196,-107653.35,706.5475749722325,0.14999999,68.564064
116.43876,9.007075,-0.84615386,-116.43876,99.24042,8.453655e-11,1908642,9.829771,2702,3.0,,90.40654,10.0,-4.6762724,-3.2831762,116.43876,89.290794,44.873707,8130.492132902145,153.53418,6.913903,1.0224344,-39.873707,,-4.0583625,160,6.826108e-20,2702,196,-107738.76,706.3811991117691,0.14999999,64.24339
116.43876,15.979559,-1.0,-116.43876,99.24042,8.447402e-11,1908964,12.505593,2703,3.0,,92.21265,10.0,-4.6766424,-3.289503,116.43876,85.18838,44.89122,8134.504070043564,153.5293,8.831471,1.0020053,-39.89122,,-4.0580707,160,3.860493e-24,2703,196,-107825.97,706.2389937106918,0.14999999,68.34093
116.43876,15.891528,-1.0,-116.43876,99.24042,8.441155e-11,1909145,5.5514226,2704,3.0,,91.4143,10.0,-4.6770124,-4.3963943,116.43876,85.37498,44.908424,8138.463453531265,153.55142,13.01539,1.0038841,-39.908424,,-4.0581956,160,3.8619222e-24,2704,196,-107912.38,706.0447485207101,0.14999999,68.17644
116.43876,9.008173,-0.3846154,-116.43876,99.24042,8.434915e-11,1909622,5.2635975,2705,3.0,,88.44232,6.923077,-4.6773825,-3.2951972,116.43876,79.53856,44.924522,8142.7151753902435,153.47382,0.02763344,1.0044653,-39.924522,,-4.057912,160,1.9128414e-08,2705,196,-107995.83,705.9600739371534,0.14999999,73.93525
116.43876,13.314724,-0.84615386,-116.43876,99.24042,8.4286814e-11,1910621,0.78907406,2706,3.0,,-5.6163344,5.3846154,-4.677752,-3.2823985,116.43876,60.76365,44.90584,8147.2142033576965,153.44394,0.5736705,0.9808167,-39.90584,,-4.0576243,160,6.7779308e-18,2706,196,-107985.21,706.0683665927569,0.14999999,92.6803
116.43876,16.119862,0.23076923,-116.43876,99.24042,8.422455e-11,1911620,6.4880347,2707,3.0,,-18.055529,10.0,-4.6781216,-4.287012,116.43876,67.02176,44.882584,8151.943462610245,153.42862,7.0303557e-15,1.0286139,-39.882584,,-4.0577164,160,0.0059835115,2707,196,-107962.16,706.1765792390099,0.14999999,86.40685
116.43876,39.973812,-0.84615386,-116.43876,99.24042,8.4162365e-11,1912619,-5.698587,2708,3.0,,-5.1629424,-6.923077,-4.6784887,-3.926152,116.43876,-15.183827,44.864105,8156.499190092087,153.40929,1.073241e-14,1.040536,-39.864105,,-4.057658,160,1.3473099e-17,2708,196,-107952.0,706.2847119645495,0.14999999,168.59311
116.43876,9.015704,-0.07692308,-116.43876,99.24042,8.4100234e-11,1913618,6.2896733,2709,3.0,,-15.191725,10.0,-4.678858,-4.7136807,116.43876,89.00309,44.841934,8161.05485868454,153.33841,1.3899797e-10,0.9765539,-39.841934,,-4.057887,160,1.6632875e-05,2709,196,-107931.8,706.3927648578812,0.14999999,64.33533
116.43876,14.692678,-0.07692308,-116.43876,99.24042,8.403817e-11,1914214,6.981636,2710,3.0,,98.266624,5.3846154,-4.679227,-3.261943,116.43876,55.852512,44.86165,8165.406241416931,153.45206,7.590983,0.99815375,-39.86165,,-4.057602,160,0.0016497176,2710,196,-108025.06,706.3520295202952,0.14999999,97.59954
116.43876,27.323572,0.23076923,-116.43876,99.24042,8.397619e-11,1914695,4.84911,2711,3.0,,98.82093,3.8461537,-4.679595,-3.6564152,116.43876,8.979782,44.881554,8169.6212911605835,153.50815,6.883856,1.0001945,-39.881554,,-4.0574546,160,1.6250979,2711,196,-108118.89,706.2689044632976,0.14999999,144.52837
116.43876,55.04634,0.53846157,-116.43876,99.24042,8.391428e-11,1915694,-9.502741,2712,3.0,,-1.985409,-10.0,-4.6793647,-4.2298813,116.43876,-10.277581,44.86427,8174.3329656124115,153.33192,2.9418874e-05,0.89204025,-39.86427,,-4.057519,160,0.5408984,2712,196,-108111.9,706.3768436578171,0.14999999,163.60951
