TimestepsSoFar,MountainCar_mu0_higher,GridSize,DenMISELogFirst,MountainCar_std0_higher,TimeElapsed,IWMax,ReturnMean,DenMISEMeanLog,Iteration,Regret,ActionIn1,MountainCar_std1_higher,ReturnLastEpisode,IWMin,ReturnMin,IWMean,NumTrainableParams,Delta,IWFirstEpisode,Bound,BoundMISE,BoundBonus,AvgEpLen,MountainCar_mu1_higher,MinEpLen,Regret/t,DenMISELogLast,NumTrajectories,IWLastEpisode,ReturnAbsMax,ReturnMax,ReturnStepMax
1667891,-0.3846154,196,-4.39873,0.14999999,6344.793932199478,8.087168,38.91224,-4.128696,2278,-77252.08,3.5100057,3.0,97.1647,,-121.05606,1.0448433,,1.1893449e-10,0.0011499362,164.19002,96.18159,68.00843,732.1733977172959,10.0,163,-33.91224,-3.0589707,2278,7.2965994,121.05606,99.33329,121.05606
1668890,-0.07692308,196,-4.399168,0.14999999,6348.853818655014,28.750282,38.892746,-4.1284733,2279,-77241.57,-5.669908,3.0,-5.5053334,,-121.05606,0.90436566,,1.1883014e-10,24.260597,164.08365,-0.29492572,164.37857,732.2904782799474,-3.8461537,163,-33.892746,-3.662682,2279,0.03741771,121.05606,99.33329,121.05606
1669889,-0.84615386,196,-4.3890176,0.14999999,6352.891850471497,52.319885,38.873714,-4.128664,2280,-77232.07,-8.644566,3.0,-4.497209,,-121.05606,1.0001265,,1.1872592e-10,2.2818886e-06,163.98901,-14.508234,178.49725,732.4074561403509,-10.0,163,-33.873714,-4.4665685,2280,0.22492974,121.05606,99.33329,121.05606
1670888,-0.23076923,196,-4.3894563,0.14999999,6356.9321365356445,8.587115,38.852955,-4.128851,2281,-77218.59,11.540096,3.0,-8.476149,,-121.05606,1.0014364,,1.1862185e-10,0.005221119,163.88919,92.85246,71.03673,732.5243314335818,10.0,163,-33.852955,-4.549289,2281,1.5087382e-08,121.05606,99.33329,121.05606
1671655,-1.0,196,-4.389892,0.14999999,6360.813792467117,17.135456,38.878227,-4.128478,2282,-77310.12,10.011807,3.0,96.52303,,-121.05606,1.004114,,1.185179e-10,6.979931e-11,163.86462,83.27506,80.58956,732.5394390885189,10.0,163,-33.878227,-3.2790258,2282,3.08722e-05,121.05606,99.33329,121.05606
1671838,-0.84615386,196,-4.3903303,0.14999999,6364.202851295471,11.03013,38.902527,-4.1281815,2283,-77399.47,9.050332,3.0,94.353714,,-121.05606,0.9691132,,1.1841411e-10,2.1506327e-08,163.89189,82.17974,81.71215,732.2987297415681,10.0,163,-33.902527,-3.4536095,2283,8.550312,121.05606,99.33329,121.05606
1672167,-0.23076923,196,-4.390768,0.14999999,6367.6261949539185,8.566159,38.9249,-4.127839,2284,-77484.47,7.8731894,3.0,89.99871,,-121.05606,1.0026954,,1.1831043e-10,0.0052279728,163.8429,92.97667,70.86623,732.1221541155867,10.0,163,-33.9249,-3.312222,2284,0.000280119,121.05606,99.33329,121.05606
1672729,0.23076923,196,-4.391204,0.14999999,6371.27518248558,14.904291,38.950836,-4.1273675,2285,-77577.664,11.477475,3.0,98.19408,,-121.05606,1.0162103,,1.182069e-10,0.00091361767,163.81851,71.864876,91.95363,732.0477024070021,10.0,163,-33.950836,-3.053756,2285,0.05524472,121.05606,99.33329,121.05606
1672970,0.07692308,196,-4.3916407,0.14999999,6374.70730304718,11.064722,38.97648,-4.1271467,2286,-77670.23,7.378102,3.0,97.56491,,-121.05606,0.9804198,,1.181035e-10,0.0046815714,163.85126,83.9044,79.946846,731.832895888014,10.0,163,-33.97648,-3.6379638,2286,8.932396,121.05606,99.33329,121.05606
1673969,-0.23076923,196,-4.392076,0.14999999,6378.748273611069,24.422565,38.959156,-4.12679,2287,-77664.586,4.9230604,3.0,-0.641028,,-121.05606,0.9047719,,1.1800025e-10,11.287227,163.79214,11.823349,151.9688,731.949715784871,0.7692308,163,-33.959156,-3.2906094,2287,0.34474477,121.05606,99.33329,121.05606
1674615,-0.23076923,196,-4.38759,0.14999999,6382.4753222465515,12.85398,38.985107,-4.126554,2288,-77757.93,9.133096,3.0,98.34301,,-121.05606,0.9682696,,1.1789712e-10,0.79023194,163.87823,60.876495,103.00174,731.9121503496503,5.3846154,163,-33.985107,-3.4888637,2288,11.515059,121.05606,99.33329,121.05606
1675139,-0.23076923,196,-4.3876815,0.14999999,6386.1143798828125,8.547448,39.010914,-4.1261077,2289,-77850.984,12.881276,3.0,98.05087,,-121.05606,1.0063018,,1.1779414e-10,0.005211861,163.92474,93.24384,70.68089,731.8213193534294,10.0,163,-34.010914,-3.0705733,2289,6.2475896,121.05606,99.33329,121.05606
1675636,-0.07692308,196,-4.3881164,0.14999999,6389.776660680771,9.47373,39.035954,-4.125954,2290,-77942.336,10.838572,3.0,96.35428,,-121.05606,0.97021204,,1.1769129e-10,0.008345402,163.89948,88.65449,75.24499,731.7187772925764,10.0,163,-34.035954,-3.7821288,2290,8.238447,121.05606,99.33329,121.05606
1676635,-0.84615386,196,-4.3885493,0.14999999,6393.801546096802,34.03172,39.018612,-4.1255617,2291,-77936.64,-4.9619975,3.0,-0.69836545,,-121.05606,0.96911573,,1.1758855e-10,4.0149214e-05,163.7602,-13.848887,177.60909,731.8354430379746,-5.3846154,163,-34.018612,-3.1942983,2291,4.8069222e-11,121.05606,99.33329,121.05606
1677634,-0.84615386,196,-4.3889856,0.14999999,6397.944907426834,11.020348,38.99344,-4.125848,2292,-77912.96,11.348081,3.0,-18.674265,,-121.05606,0.9701917,,1.1748597e-10,2.1477387e-08,163.74414,82.28333,81.4608,731.9520069808028,10.0,163,-33.99344,-4.7490387,2292,0.00050431234,121.05606,99.33329,121.05606
1677892,-0.3846154,196,-4.3894215,0.14999999,6401.467053413391,8.065221,39.017773,-4.125524,2293,-78002.75,11.603281,3.0,94.78741,,-121.05606,1.0450071,,1.1738352e-10,0.0011392819,163.7512,96.043335,67.70787,731.7453118185783,10.0,163,-34.017773,-3.3508763,2293,5.1943107,121.05606,99.33329,121.05606
1678155,0.3846154,196,-4.3898573,0.14999999,6405.072711467743,50.17879,39.04293,-4.1251345,2294,-78094.484,-10.29385,3.0,96.736755,,-121.05606,0.93172365,,1.172812e-10,0.0066098166,163.72197,-5.3935304,169.1155,731.5409764603313,-10.0,163,-34.04293,-3.2771833,2294,1.6987738e-16,121.05606,99.33329,121.05606
1679154,-0.3846154,196,-4.3902903,0.14999999,6409.134361743927,8.0439625,39.019985,-4.125522,2295,-78075.87,5.394183,3.0,-13.619325,,-121.05606,1.045986,,1.1717902e-10,0.0011402721,163.70273,96.143425,67.559296,731.6575163398693,10.0,163,-34.019985,-4.94122,2295,2.75538e-19,121.05606,99.33329,121.05606
1679942,-0.53846157,196,-4.390725,0.14999999,6413.054475307465,29.55559,39.045727,-4.125189,2296,-78168.99,-7.771,3.0,98.124245,,-121.05606,1.0192093,,1.1707697e-10,0.29541993,163.61684,-4.535299,168.15213,731.682055749129,-2.3076923,163,-34.045727,-3.4054167,2296,0.030461716,121.05606,99.33329,121.05606
1680941,-0.84615386,196,-4.391032,0.14999999,6417.222764015198,27.092161,39.02387,-4.1253653,2297,-78152.83,-1.5572178,3.0,-11.161172,,-121.05606,1.0849311,,1.1697505e-10,4.6404144e-05,163.57965,2.3876793,161.19197,731.7984327383543,0.7692308,163,-34.02387,-4.546462,2297,0.84829813,121.05606,99.33329,121.05606
1681940,-0.07692308,196,-4.391467,0.14999999,6421.183580875397,9.4609,39.003353,-4.125439,2298,-78139.7,7.7259183,3.0,-8.121238,,-121.05606,0.9715044,,1.1687329e-10,0.008373411,163.51355,88.47059,75.04297,731.9147084421236,10.0,163,-34.003353,-4.3775935,2298,6.75262e-05,121.05606,99.33329,121.05606
1682550,0.07692308,196,-4.3918986,0.14999999,6424.954573869705,17.287231,39.029408,-4.125085,2299,-78233.61,11.349574,3.0,98.903015,,-121.05606,0.96183795,,1.1677163e-10,0.7100769,163.65906,39.38746,124.2716,731.8616789908656,5.3846154,163,-34.029408,-3.2842357,2299,6.033689,121.05606,99.33329,121.05606
1682866,-0.07692308,196,-4.392025,0.14999999,6428.4490604400635,9.429878,39.054455,-4.124738,2300,-78325.25,10.096691,3.0,96.64194,,-121.05606,0.9743496,,1.166701e-10,0.008378085,163.6094,88.77589,74.83352,731.6808695652173,10.0,163,-34.054455,-3.2853217,2300,7.730287,121.05606,99.33329,121.05606
1683183,0.07692308,196,-4.392456,0.14999999,6431.960028171539,11.004507,39.080048,-4.1244016,2301,-78418.19,11.31427,3.0,97.93585,,-121.05606,0.98596567,,1.1656874e-10,0.0046853903,163.63858,84.202545,79.436035,731.5006518904823,10.0,163,-34.080048,-3.32352,2301,9.752457,121.05606,99.33329,121.05606
1683496,0.07692308,196,-4.392888,0.14999999,6435.5702867507935,10.956886,39.1055,-4.1241403,2302,-78510.86,9.755185,3.0,97.67347,,-121.05606,0.9875868,,1.1646747e-10,0.004687415,163.57089,84.377075,79.19382,731.3188531711555,10.0,163,-34.1055,-3.5055888,2302,10.118135,121.05606,99.33329,121.05606
1683888,0.23076923,196,-4.3933206,0.14999999,6439.0567219257355,30.257923,39.131065,-4.1237745,2303,-78603.84,-1.2368505,3.0,97.98172,,-121.05606,1.1304424,,1.16366354e-10,2.8264332,163.47235,-2.4099116,165.88226,731.1715154146765,-0.7692308,163,-34.131065,-3.26998,2303,0.011994582,121.05606,99.33329,121.05606
1684887,0.07692308,196,-4.392528,0.14999999,6443.129978179932,10.914455,39.112747,-4.1238723,2304,-78595.766,11.288796,3.0,-3.08286,,-121.05606,0.9887055,,1.1626536e-10,0.004685728,163.46965,84.51432,78.95533,731.2877604166666,10.0,163,-34.112747,-4.473601,2304,0.0053479476,121.05606,99.33329,121.05606
1685222,-0.23076923,196,-4.39296,0.14999999,6446.817293167114,8.465723,39.137833,-4.1234837,2305,-78687.7,10.713167,3.0,96.941376,,-121.05606,1.010336,,1.161645e-10,0.005239445,163.60373,93.37842,70.22531,731.1158351409978,10.0,163,-34.137833,-3.2200813,2305,7.759203,121.05606,99.33329,121.05606
1685496,-0.23076923,196,-4.3933916,0.14999999,6450.270332336426,8.438406,39.16358,-4.12306,2306,-78781.22,6.497295,3.0,98.511765,,-121.05606,1.0113628,,1.1606378e-10,0.0052417065,163.54526,93.48714,70.05811,730.9176062445794,10.0,163,-34.16358,-3.1538815,2306,7.2030606,121.05606,99.33329,121.05606
1686369,-0.3846154,196,-4.3938227,0.14999999,6454.212978363037,12.178376,39.18837,-4.1226377,2307,-78872.57,10.819544,3.0,96.355835,,-121.05606,0.998682,,1.1596318e-10,0.17351793,163.43558,63.55016,99.885414,730.9791937581274,5.3846154,163,-34.18837,-3.16182,2307,6.365386,121.05606,99.33329,121.05606
1686724,-0.23076923,196,-4.394181,0.14999999,6457.849532842636,8.414796,39.213356,-4.122235,2308,-78964.42,7.100347,3.0,96.85511,,-121.05606,1.0130649,,1.1586271e-10,0.005245845,163.55267,93.664696,69.88798,730.8162911611785,10.0,163,-34.213356,-3.189133,2308,6.4346347,121.05606,99.33329,121.05606
1687143,-1.0,196,-4.394612,0.14999999,6461.418085098267,17.198242,39.238888,-4.1217895,2309,-79057.59,5.713576,3.0,98.16726,,-121.05606,1.0027553,,1.1576238e-10,7.012946e-11,163.42021,83.22048,80.19973,730.6812472932005,10.0,163,-34.238888,-3.1056721,2309,1.9818048e-05,121.05606,99.33329,121.05606
1687673,-0.23076923,196,-4.395045,0.14999999,6465.189708709717,8.391496,39.259445,-4.1215787,2310,-79139.32,11.374573,3.0,86.73302,,-121.05606,1.013264,,1.1566216e-10,0.005250379,163.41559,93.69107,69.724525,730.5943722943723,10.0,163,-34.259445,-3.634966,2310,9.930068e-06,121.05606,99.33329,121.05606
1688170,-0.07692308,196,-4.3954754,0.14999999,6468.928897619247,9.281016,39.28434,-4.1212206,2311,-79231.11,8.917801,3.0,96.78874,,-121.05606,0.9796236,,1.1556209e-10,0.008407042,163.49503,89.341675,74.15335,730.4932929467763,10.0,163,-34.28434,-3.3062782,2311,8.560494,121.05606,99.33329,121.05606
1688768,-0.07692308,196,-4.3959045,0.14999999,6472.8115670681,9.247893,39.309868,-4.1207776,2312,-79324.414,8.989579,3.0,98.30065,,-121.05606,0.98044264,,1.1546214e-10,0.008410651,163.3867,89.43025,73.95645,730.4359861591696,10.0,163,-34.309868,-3.0760632,2312,7.0625324,121.05606,99.33329,121.05606
1689113,1.0,196,-4.396333,0.14999999,6476.397141218185,115.16617,39.33508,-4.120303,2313,-79417.04,-9.277135,3.0,97.62101,,-121.05606,1.0902512,,1.15362324e-10,3.8844626e-12,163.37688,-47.215153,210.59203,730.2693471681798,-10.0,163,-34.33508,-3.0037394,2313,9.098856e-23,121.05606,99.33329,121.05606
1690112,-0.23076923,196,-4.396765,0.14999999,6480.441367864609,8.336231,39.303013,-4.1206856,2314,-79377.17,17.639217,3.0,-34.863968,,-121.05606,1.0154734,,1.1526264e-10,0.00525942,163.3711,93.92077,69.45033,730.3854796888505,10.0,163,-34.303013,-5.082714,2314,1.6597594e-21,121.05606,99.33329,121.05606
1690513,-0.23076923,196,-4.3971953,0.14999999,6484.049127340317,8.309895,39.326458,-4.121749,2315,-79465.75,12.477763,3.0,93.57986,,-121.05606,1.0169619,,1.1516309e-10,0.0052616824,163.34592,94.05725,69.28867,730.2431965442764,10.0,163,-34.326458,-6.598908,2315,8.26762,121.05606,99.33329,121.05606
1690822,-0.23076923,196,-4.397625,0.14999999,6487.572155237198,8.2837515,39.350792,-4.121481,2316,-79556.44,10.64905,3.0,95.68973,,-121.05606,1.0182966,,1.15063646e-10,0.005263943,163.3147,94.18654,69.12815,730.0613126079447,10.0,163,-34.350792,-3.515566,2316,7.9200077,121.05606,99.33329,121.05606
1691164,-1.0,196,-4.398054,0.14999999,6491.1206822395325,24.28323,39.375675,-4.121035,2317,-79648.44,3.895795,3.0,96.98991,,-121.05606,1.0392047,,1.1496436e-10,1.0670799e-08,163.268,49.654335,113.61368,729.8938282261545,5.3846154,163,-34.375675,-3.106882,2317,9.283967e-07,121.05606,99.33329,121.05606
1692056,-0.23076923,196,-4.3984857,0.14999999,6495.043155431747,8.2613535,39.38942,-4.12128,2318,-79714.67,9.664586,3.0,71.24061,,-121.05606,1.0194088,,1.1486519e-10,0.005268476,163.26877,94.29872,68.97005,729.9637618636756,10.0,163,-34.38942,-4.7242494,2318,3.4044003e-08,121.05606,99.33329,121.05606
1692452,-0.23076923,196,-4.398915,0.14999999,6498.700180768967,8.235568,39.41415,-4.1207857,2319,-79806.414,-0.8154437,3.0,96.73908,,-121.05606,1.0203584,,1.1476615e-10,0.005270737,163.2061,94.394356,68.811745,729.8197498921949,10.0,163,-34.41415,-2.9922783,2319,7.040698,121.05606,99.33329,121.05606
1693451,-0.6923077,196,-4.3993435,0.14999999,6502.74037861824,10.333811,39.39637,-4.1208572,2320,-79799.58,11.67011,3.0,-1.839394,,-121.05606,0.9564434,,1.1466722e-10,2.3342739e-06,163.15434,83.724525,79.42982,729.935775862069,10.0,163,-34.39637,-4.3079762,2320,0.0010828912,121.05606,99.33329,121.05606
1693707,-0.53846157,196,-4.3997746,0.14999999,6506.319065093994,9.126344,39.41976,-4.1206365,2321,-79888.266,10.531405,3.0,93.693,,-121.05606,1.0063821,,1.1456844e-10,8.773209e-05,163.05377,90.81418,72.2396,729.7315812149935,10.0,163,-34.41976,-3.563231,2321,7.823483,121.05606,99.33329,121.05606
1693968,-0.3846154,196,-4.400205,0.14999999,6509.904511451721,7.950718,39.444572,-4.1201963,2322,-79980.3,10.145678,3.0,97.034485,,-121.05606,1.0453143,,1.14469774e-10,0.001151634,163.04265,96.14059,66.90206,729.5297157622739,10.0,163,-34.444572,-3.103937,2322,6.784158,121.05606,99.33329,121.05606
1694479,-0.07692308,196,-4.4006352,0.14999999,6513.664119958878,9.160611,39.46948,-4.119762,2323,-80072.6,10.930389,3.0,97.30572,,-121.05606,0.9830422,,1.1437124e-10,0.008450533,163.1298,89.697525,73.43228,729.4356435643564,10.0,163,-34.46948,-3.1574285,2323,8.139289,121.05606,99.33329,121.05606
1694929,-0.07692308,196,-4.401062,0.14999999,6517.402292966843,9.128557,39.494602,-4.11938,2324,-80165.45,7.0055323,3.0,97.85127,,-121.05606,0.9844063,,1.1427284e-10,0.00845414,163.07916,89.838,73.241165,729.315404475043,10.0,163,-34.494602,-3.2141845,2324,8.308212,121.05606,99.33329,121.05606
1695424,-1.0,196,-4.401489,0.14999999,6521.095796585083,17.186502,39.52,-4.1189785,2325,-80259.0,8.258127,3.0,98.541145,,-121.05606,1.0011896,,1.14174566e-10,7.0613466e-11,163.02664,83.08063,79.94602,729.214623655914,10.0,163,-34.52,-3.1691518,2325,1.0683722e-06,121.05606,99.33329,121.05606
1695685,-0.6923077,196,-4.401919,0.14999999,6524.661727905273,10.27774,39.54404,-4.118583,2326,-80349.44,9.136138,3.0,95.44475,,-121.05606,0.9587281,,1.14076415e-10,2.3402922e-06,163.07019,83.96664,79.10356,729.0133276010318,10.0,163,-34.54404,-3.1972332,2326,7.9499955,121.05606,99.33329,121.05606
1696148,0.3846154,196,-4.4023485,0.14999999,6528.370748996735,32.228558,39.566963,-4.1182146,2327,-80437.32,-7.5746098,3.0,92.87593,,-121.05606,1.0764818,,1.1397839e-10,0.11781486,162.99486,-6.022274,169.01714,728.8990116029222,-5.3846154,163,-34.566963,-3.2204773,2327,2.5099343e-17,121.05606,99.33329,121.05606
1697147,-0.6923077,196,-4.4027276,0.14999999,6532.454255104065,10.2413225,39.54885,-4.1183457,2328,-80429.73,9.214917,3.0,-2.590789,,-121.05606,0.9601689,,1.1388048e-10,2.3421856e-06,162.97308,84.10701,78.86607,729.0150343642612,10.0,163,-34.54885,-4.4984818,2328,3.2450388e-16,121.05606,99.33329,121.05606
1697506,0.84615386,196,-4.403157,0.14999999,6535.891178846359,44.025932,39.57212,-4.117988,2329,-80518.47,1.0997658,3.0,93.74563,,-121.05606,1.0411425,,1.1378272e-10,1.1200668e-07,162.96005,-34.632736,197.59279,728.8561614426793,-0.7692308,163,-34.57212,-3.2417736,2329,2.0780295e-27,121.05606,99.33329,121.05606
1698505,-0.53846157,196,-4.4035864,0.14999999,6539.840382814407,50.8786,39.531563,-4.118405,2330,-80458.54,-7.769269,3.0,-54.930588,,-121.05606,1.0084553,,1.1368506e-10,0.009356498,162.88057,-6.978197,169.85876,728.9721030042919,-10.0,163,-34.531563,-5.126005,2330,1.5921833e-24,121.05606,99.33329,121.05606
1699504,-0.07692308,196,-4.4040112,0.14999999,6543.843999624252,9.120221,39.509987,-4.1185904,2331,-80442.78,10.780719,3.0,-10.762098,,-121.05606,0.9840723,,1.1358755e-10,0.008479111,162.87363,89.81385,73.05977,729.0879450879451,10.0,163,-34.509987,-4.5535254,2331,3.5920855e-10,121.05606,99.33329,121.05606
1699957,-0.84615386,196,-4.4044366,0.14999999,6547.491574287415,14.816387,39.53505,-4.1182103,2332,-80535.734,5.169635,3.0,97.95537,,-121.05606,1.0085909,,1.1349014e-10,3.3074493e-06,162.86642,51.071552,111.79487,728.9695540308747,5.3846154,163,-34.53505,-3.2140224,2332,1.2972938e-06,121.05606,99.33329,121.05606
1700500,-0.84615386,196,-4.4048653,0.14999999,6551.21301984787,11.000265,39.556366,-4.117945,2333,-80620.0,6.582156,3.0,89.26275,,-121.05606,0.96756077,,1.1339288e-10,2.1821183e-08,162.92636,82.15526,80.771095,728.8898414059151,10.0,163,-34.556366,-3.5079799,2333,4.8738875,121.05606,99.33329,121.05606
1701386,-0.6923077,196,-4.405294,0.14999999,6555.128373384476,13.671805,39.57784,-4.1175904,2334,-80704.68,2.662703,3.0,89.68482,,-121.05606,1.002747,,1.1329573e-10,0.00035607163,162.96571,57.419205,105.54651,728.9571550985432,5.3846154,163,-34.57784,-3.2573528,2334,7.52873,121.05606,99.33329,121.05606
1702283,-1.0,196,-4.405722,0.14999999,6559.161961078644,24.153877,39.59652,-4.1175146,2335,-80782.875,7.291226,3.0,83.19598,,-121.05606,1.0437399,,1.1319871e-10,1.0752933e-08,162.95506,50.358624,112.59644,729.0291220556745,5.3846154,163,-34.59652,-3.9406419,2335,11.698822,121.05606,99.33329,121.05606
1702745,-0.6923077,196,-4.4061503,0.14999999,6562.784356594086,10.2008705,39.61844,-4.117141,2336,-80868.67,5.283065,3.0,90.79222,,-121.05606,0.9627251,,1.1310181e-10,2.3502182e-06,162.90613,84.37951,78.52662,728.9148116438356,10.0,163,-34.61844,-3.286543,2336,3.5227823,121.05606,99.33329,121.05606
1703157,-0.84615386,196,-4.406578,0.14999999,6566.353444099426,14.626457,39.64007,-4.116889,2337,-80953.84,10.056734,3.0,90.17634,,-121.05606,1.0182716,,1.1300504e-10,3.3145413e-06,162.88216,52.30066,110.5815,728.7792041078305,5.3846154,163,-34.64007,-3.4906366,2337,11.207111,121.05606,99.33329,121.05606
1703652,-0.84615386,196,-4.4070063,0.14999999,6569.996943950653,10.940678,39.66251,-4.116541,2338,-81040.945,11.428764,3.0,92.0983,,-121.05606,0.97069645,,1.1290839e-10,2.186793e-08,162.89426,82.500694,80.393555,728.6792130025663,10.0,163,-34.66251,-3.3213065,2338,7.673912,121.05606,99.33329,121.05606
1703904,0.6923077,196,-4.4074335,0.14999999,6573.553089857101,39.453068,39.683807,-4.116528,2339,-81125.43,4.1107144,3.0,89.48224,,-121.05606,0.94182605,,1.1281187e-10,1.9019202e-06,162.83519,-25.552246,188.38744,728.4754168448055,5.3846154,163,-34.683807,-4.054888,2339,5.7209828e-30,121.05606,99.33329,121.05606
1704903,-0.07692308,196,-4.407861,0.14999999,6577.6349930763245,9.119751,39.661217,-4.11674,2340,-81107.25,10.436161,3.0,-13.178935,,-121.05606,0.98538476,,1.12715476e-10,0.008511818,162.83261,89.9501,72.88251,728.5910256410257,10.0,163,-34.661217,-4.552498,2340,0.00090687274,121.05606,99.33329,121.05606
1705172,-0.23076923,196,-4.4082847,0.14999999,6581.238235712051,8.189465,39.686234,-4.116298,2341,-81200.47,8.058459,3.0,98.22498,,-121.05606,1.0206631,,1.126192e-10,0.0053203558,162.86491,94.46001,68.40491,728.3947031183255,10.0,163,-34.686234,-3.0652072,2341,7.357161,121.05606,99.33329,121.05606
1705873,-1.0,196,-4.4087095,0.14999999,6585.078233718872,56.24904,39.710964,-4.1158185,2342,-81293.08,-3.3156838,3.0,97.59974,,-121.05606,1.0322928,,1.1252304e-10,2.4167662e-07,162.78302,-16.69795,179.48097,728.3830059777968,-2.3076923,163,-34.710964,-3.013101,2342,2.3576105e-08,121.05606,99.33329,121.05606
1706872,0.07692308,196,-4.4091363,0.14999999,6589.31401014328,27.107473,39.685684,-4.116086,2343,-81268.555,-1.2797213,3.0,-19.518305,,-121.05606,1.0324737,,1.1242702e-10,10.272497,162.77255,3.9506192,158.82193,728.4985061886471,0.7692308,163,-34.685684,-4.7674084,2343,9.315752e-11,121.05606,99.33329,121.05606
1707871,-0.23076923,196,-4.4051886,0.14999999,6593.380316019058,8.171377,39.66846,-4.116208,2344,-81262.875,9.976754,3.0,-0.6805443,,-121.05606,1.0211259,,1.123311e-10,0.0053039086,162.76794,94.51479,68.25314,728.6139078498294,10.0,163,-34.66846,-4.4328103,2344,0.0007966819,121.05606,99.33329,121.05606
1708541,-0.23076923,196,-4.4056125,0.14999999,6597.17257475853,8.146462,39.693462,-4.115743,2345,-81356.17,9.634482,3.0,98.295105,,-121.05606,1.0219085,,1.12235325e-10,0.0053061573,162.69841,94.598526,68.099884,728.5889125799573,10.0,163,-34.693462,-3.0472827,2345,6.6582494,121.05606,99.33329,121.05606
1708883,-0.07692308,196,-4.406037,0.14999999,6600.80299949646,9.055104,39.718338,-4.115281,2346,-81449.22,8.962558,3.0,98.0452,,-121.05606,0.9875742,,1.1213966e-10,0.008496303,162.70595,90.19896,72.50699,728.424126172208,10.0,163,-34.718338,-3.0521858,2346,7.084991,121.05606,99.33329,121.05606
1709405,0.23076923,196,-4.4064593,0.14999999,6604.543319225311,14.968691,39.743042,-4.1149807,2347,-81541.92,9.820601,3.0,97.70332,,-121.05606,1.0123785,,1.1204412e-10,0.0009276622,162.86186,71.76662,91.095245,728.3361738389433,10.0,163,-34.743042,-3.395102,2347,8.285265,121.05606,99.33329,121.05606
