BatchSize,J,ReturnMean,AvgRet,VarJ,NatGrad2Norm,Iteration,StepSize,NatGradInftyNorm,ReturnMax,AvgEpLen
100,-0.045232583501584406,-0.06162329220498938,-0.22810695993752322,3.394184439687282e-05,0.0015838568,355,1.0,0.0013954976,-1.008852662755283e-08,500.0
100,-0.06934048561656551,-0.06164496971457247,-0.3502161577041857,8.762691962218104e-05,0.003141971,356,1.0,0.0023415715,-1.008852662755283e-08,500.0
100,-0.07825111983592364,-0.061691485541242916,-0.3948352912308787,0.000153944113529283,0.011327473,357,1.0,0.011147616,-1.008852662755283e-08,500.0
100,-0.05747018746306112,-0.06167969420582901,-0.28966476912964095,0.00010692562442969346,0.004608845,358,1.0,0.004537926,-1.008852662755283e-08,500.0
100,-0.06279027629659036,-0.061682787749257305,-0.31681144112172555,6.143821271028425e-05,0.0016404773,359,1.0,0.0016190822,-1.008852662755283e-08,500.0
100,-0.048587273742760145,-0.06164641132146148,-0.24477752030670433,5.330234102928521e-05,0.0042727445,360,1.0,0.0036743334,-1.008852662755283e-08,500.0
100,-0.06461696341949216,-0.06165463999763331,-0.326052178636197,5.694860630479168e-05,0.00408438,361,1.0,0.0032116056,-1.008852662755283e-08,500.0
100,-0.05163193763040127,-0.06162695297451941,-0.2607132988833414,3.803513406455692e-05,0.0012092686,362,1.0,0.0008995267,-1.008852662755283e-08,500.0
100,-0.059555756027458016,-0.06162124719780574,-0.30050463092408686,4.683644072897171e-05,0.002916108,363,1.0,0.0025108159,-1.008852662755283e-08,500.0
100,-0.0839763005809805,-0.06168266217962766,-0.42362903368770477,0.00014539337300540665,0.006235894,364,1.0,0.0055244137,-1.008852662755283e-08,500.0
100,-0.05317687015409308,-0.06165935863983167,-0.26824958894425843,4.9505079153786764e-05,0.0002882257,365,1.0,0.00028710815,-1.008852662755283e-08,500.0
100,-0.06356207094657576,-0.06166455730733643,-0.3210998807598422,7.274909859654035e-05,0.0028017357,366,1.0,0.0026779082,-1.008852662755283e-08,500.0
100,-0.05225975512354732,-0.06163893114334791,-0.2634275653632267,6.114058503668271e-05,0.0032791803,367,1.0,0.0026766276,-1.008852662755283e-08,500.0
100,-0.05361112217814262,-0.061617116445072895,-0.270423729953443,6.013003122018862e-05,0.0014209206,368,1.0,0.0010673199,-1.008852662755283e-08,500.0
100,-0.06763885289322126,-0.06163343551403807,-0.34171851760649685,8.563459590891218e-05,0.0038965135,369,1.0,0.0032255668,-1.008852662755283e-08,500.0
100,-0.06576750855255278,-0.061644608684412426,-0.3318417988714114,5.945620336886895e-05,0.0052661146,370,1.0,0.0051432056,-1.008852662755283e-08,500.0
100,-0.046165569116851345,-0.06160288620579366,-0.23299736230492965,3.450272317518167e-05,0.0007545112,371,1.0,0.00065371144,-1.008852662755283e-08,500.0
100,-0.06666787025263114,-0.06161650175430667,-0.33686184896454435,9.18610102853188e-05,0.0020172514,372,1.0,0.0020014092,-1.008852662755283e-08,500.0
100,-0.06951318762540598,-0.061637672493907475,-0.3511697870318887,8.818114630007499e-05,0.0038662618,373,1.0,0.0038652082,-1.008852662755283e-08,500.0
100,-0.06637407206876723,-0.061650336663893725,-0.3351141772700194,9.838133875071887e-05,0.0075085685,374,1.0,0.007489019,-1.008852662755283e-08,500.0
100,-0.056715664447542904,-0.06163717753798346,-0.2866174150528467,7.286629528319917e-05,0.0014572147,375,1.0,0.0013233016,-1.008852662755283e-08,500.0
100,-0.05892983547929192,-0.06162997716016779,-0.29788338050201424,6.303134412504922e-05,0.0010689646,376,1.0,0.0010382738,-1.008852662755283e-08,500.0
100,-0.07887800956457727,-0.061675727909251105,-0.39851770097165246,9.053263445296413e-05,0.002202952,377,1.0,0.0022008664,-1.008852662755283e-08,500.0
100,-0.055653883790025054,-0.06165979710470289,-0.2811135772264133,5.236710869410986e-05,0.002164623,378,1.0,0.0016905894,-1.008852662755283e-08,500.0
100,-0.06876586557805506,-0.06167854662574076,-0.3475866656287593,9.531608881472396e-05,0.009335448,379,1.0,0.009320865,-1.008852662755283e-08,500.0
100,-0.06584509120862445,-0.06168951121674835,-0.33209864500104236,7.406293485998379e-05,0.005682168,380,1.0,0.005337557,-1.008852662755283e-08,500.0
100,-0.0650074189359861,-0.061698219635958944,-0.32815660221273085,9.316744144536586e-05,0.005856441,381,1.0,0.0058022956,-1.008852662755283e-08,500.0
100,-0.05801012699695799,-0.0616885649431867,-0.2926139549135592,0.00010604449696351402,0.0044451384,382,1.0,0.004186323,-1.008852662755283e-08,500.0
100,-0.048599805860642845,-0.06165439063748814,-0.24532655742205559,5.135764281437182e-05,0.0038120374,383,1.0,0.0038119012,-1.008852662755283e-08,500.0
100,-0.07687035965705274,-0.06169401555680993,-0.3884815960621559,0.0001113797595737176,0.0021097816,384,1.0,0.0020080202,-1.008852662755283e-08,500.0
100,-0.0643825710583748,-0.061700998817852945,-0.32481822812083083,9.508232736281553e-05,0.004552454,385,1.0,0.004417517,-1.008852662755283e-08,500.0
100,-0.07273309549854065,-0.061729579379201885,-0.3670532982481189,0.00010140394571799929,0.00093067216,386,1.0,0.0006804752,-1.008852662755283e-08,500.0
100,-0.06134170833319964,-0.06172857712843702,-0.30983848689408044,0.00010630871744756807,0.0016451221,387,1.0,0.0016383243,-1.008852662755283e-08,500.0
100,-0.05583025843167223,-0.06171337527612577,-0.28210999799570285,6.016884140801588e-05,0.0015867152,388,1.0,0.0013633475,-1.008852662755283e-08,500.0
100,-0.06885911943345893,-0.06173174479838113,-0.34798662581779916,7.338131934536849e-05,0.0028591445,389,1.0,0.00255832,-1.008852662755283e-08,500.0
100,-0.0504498360990929,-0.06170281682735731,-0.2545181641806937,5.095124357659117e-05,0.0027492535,390,1.0,0.002331631,-1.008852662755283e-08,500.0
100,-0.05627453771246471,-0.061688933760567305,-0.2841717133144438,5.905002229095914e-05,0.0010213512,391,1.0,0.00092272076,-1.008852662755283e-08,500.0
100,-0.0605939941747836,-0.061686140547338265,-0.3057623978940593,6.303204266044259e-05,0.002850923,392,1.0,0.0027526577,-1.008852662755283e-08,500.0
100,-0.047713550134664454,-0.06165058688216606,-0.24060226184006694,5.884315592758842e-05,0.0012215821,393,1.0,0.0011662347,-1.008852662755283e-08,500.0
100,-0.06647786419399832,-0.06166283885503873,-0.3351853033120171,0.00012012780027709384,0.0020105261,394,1.0,0.0018451806,-1.008852662755283e-08,500.0
100,-0.04764462759889947,-0.061627349712618136,-0.24015470372822667,5.5519268322585886e-05,0.004247229,395,1.0,0.004233979,-1.008852662755283e-08,500.0
100,-0.07288321692660778,-0.061655773619724165,-0.36764119924644023,8.205580707063546e-05,0.004328828,396,1.0,0.0035870394,-1.008852662755283e-08,500.0
100,-0.07804656916232593,-0.06169706025837052,-0.3943240739031003,0.0001553601523160912,0.0066874544,397,1.0,0.0065348633,-1.008852662755283e-08,500.0
100,-0.05850340267250267,-0.06168903599307939,-0.29532105950763066,4.481307112061987e-05,0.00082704786,398,1.0,0.0006726711,-1.008852662755283e-08,500.0
100,-0.060936913492129215,-0.061687150974280014,-0.3075285751768873,6.640534828949471e-05,0.0020283433,399,1.0,0.0020248333,-1.008852662755283e-08,500.0
100,-0.057265079664507515,-0.06167609579600559,-0.2890396000500385,5.891450252377527e-05,0.0022658093,400,1.0,0.0019409875,-1.008852662755283e-08,500.0
100,-0.056158870322374585,-0.061662337128989046,-0.2829734500317226,7.142535248166728e-05,0.0023797273,401,1.0,0.0021876814,-1.008852662755283e-08,500.0
100,-0.06416990885557654,-0.06166857486960244,-0.3235728014735534,6.15965802777387e-05,0.005626491,402,1.0,0.0052352836,-1.008852662755283e-08,500.0
100,-0.05593297903434966,-0.06165434262187229,-0.28239133832371427,5.1539518015380315e-05,0.0026566559,403,1.0,0.0023966546,-1.008852662755283e-08,500.0
100,-0.056216452344211326,-0.06164088249742263,-0.2830746292602081,5.802261536443288e-05,0.004929798,404,1.0,0.0049292115,-1.008852662755283e-08,500.0
100,-0.07958637160736978,-0.061685192347076825,-0.40139921231763764,0.00010887916887259104,0.0019784018,405,1.0,0.0016226914,-1.008852662755283e-08,500.0
100,-0.06122886880577175,-0.061684068397467706,-0.3090846598292597,8.368474256689164e-05,0.00094751664,406,1.0,0.0008165938,-1.008852662755283e-08,500.0
100,-0.05788280297463345,-0.06167472867898408,-0.2922283501260652,4.2417904416930843e-05,0.0023483308,407,1.0,0.002275616,-1.008852662755283e-08,500.0
100,-0.055497851401566774,-0.06165958927389237,-0.2798693432689876,6.888193879126529e-05,0.0043982794,408,1.0,0.00435731,-1.008852662755283e-08,500.0
100,-0.06161985269838702,-0.061659492118451044,-0.3112737784051625,6.325645485946585e-05,0.0013375764,409,1.0,0.0012973554,-1.008852662755283e-08,500.0
100,-0.06397961369549961,-0.0616651509515658,-0.32315924577724625,5.263323296780375e-05,0.001100624,410,1.0,0.0009927874,-1.008852662755283e-08,500.0
100,-0.051031125923514296,-0.06163927741135156,-0.25755854644794474,3.6379053301536563e-05,0.0033136893,411,1.0,0.0032957762,-1.008852662755283e-08,500.0
100,-0.059300224476470306,-0.06163360009840282,-0.29933470543044355,8.382079476871043e-05,0.0024440407,412,1.0,0.0018667026,-1.008852662755283e-08,500.0
100,-0.05396094756969811,-0.06161502224724373,-0.2723982132775395,8.165733775570178e-05,0.004328993,413,1.0,0.0038050225,-1.008852662755283e-08,500.0
100,-0.06736787204917138,-0.06162891801971215,-0.33992345862463813,7.830120169032904e-05,0.0010985684,414,1.0,0.0010955242,-1.008852662755283e-08,500.0
100,-0.058482338182310994,-0.06162133589962202,-0.2951725159776218,8.151900667382285e-05,0.00093107135,415,1.0,0.0009305737,-1.008852662755283e-08,500.0
100,-0.05949456767569035,-0.0616162234760068,-0.30033366277587376,9.25901511560855e-05,0.0027854096,416,1.0,0.0020714393,-3.3643175770460936e-09,500.0
100,-0.06386449623607894,-0.061621615017397866,-0.32259903662085576,6.911973143336437e-05,0.004876415,417,1.0,0.004872571,-3.3643175770460936e-09,500.0
100,-0.07359335610063444,-0.061650255546305134,-0.37128156268237594,0.00010221125626580242,0.0021647387,418,1.0,0.0017644953,-3.3643175770460936e-09,500.0
100,-0.05156133705685446,-0.06162617698189116,-0.260073741783972,6.0752030660564986e-05,0.004115085,419,1.0,0.0036398862,-3.3643175770460936e-09,500.0
100,-0.07455060630801041,-0.06165694943266764,-0.37661103256432854,5.135393969299923e-05,0.003445133,420,1.0,0.0025454299,-3.3643175770460936e-09,500.0
100,-0.058751559763166095,-0.06165004826955718,-0.29676256254201683,6.891172288403649e-05,0.0049489373,421,1.0,0.0039703064,-3.3643175770460936e-09,500.0
100,-0.04771828055950407,-0.06161703460199782,-0.2408609650443592,3.285067285782627e-05,0.0005379195,422,1.0,0.00039237016,-3.3643175770460936e-09,500.0
100,-0.059761087917579836,-0.061612647021183596,-0.30164914558673867,5.029754371574947e-05,0.005279858,423,1.0,0.004879406,-3.3643175770460936e-09,500.0
100,-0.05347393061451453,-0.06159345193531881,-0.27004951558217133,7.059818557690809e-05,0.0005182617,424,1.0,0.00051165547,-3.3643175770460936e-09,500.0
100,-0.05807983076424218,-0.06158518459138686,-0.29270155923152186,6.902283494968031e-05,0.0023898606,425,1.0,0.001941678,-3.3643175770460936e-09,500.0
100,-0.08211125321105502,-0.06163336785105744,-0.4145946053839634,0.00013663011900397283,0.008347521,426,1.0,0.0083397655,-3.3643175770460936e-09,500.0
100,-0.05609155382420586,-0.061620389363875115,-0.28278801719115865,5.954115095430821e-05,0.006010088,427,1.0,0.0057122707,-3.3643175770460936e-09,500.0
100,-0.07173133939416616,-0.06164401307889917,-0.36240059946962433,0.00012119391042919677,0.0034152747,428,1.0,0.003415221,-3.3643175770460936e-09,500.0
100,-0.053328958943819164,-0.06162463066832788,-0.2690434802174568,5.2966474066360414e-05,0.0020960155,429,1.0,0.001675404,-3.3643175770460936e-09,500.0
100,-0.06017561001149861,-0.06162126085284689,-0.3035684618326183,6.44418215038424e-05,0.006082368,430,1.0,0.006074239,-3.3643175770460936e-09,500.0
100,-0.060652207965069434,-0.06161901247027663,-0.30605513084302016,5.400953113149278e-05,0.003258814,431,1.0,0.0030693952,-3.3643175770460936e-09,500.0
100,-0.08736398015518343,-0.061678607302880585,-0.44095845257109884,0.00012155377635489809,0.002909886,432,1.0,0.0028887594,-3.3643175770460936e-09,500.0
100,-0.06818859859570882,-0.06169364192480398,-0.34448723963949385,0.00011163075825854555,0.0019711186,433,1.0,0.0018017577,-3.3643175770460936e-09,500.0
100,-0.059552864445993954,-0.06168870925780211,-0.3005317054617963,6.082370074467829e-05,0.0031885942,434,1.0,0.002407435,-3.3643175770460936e-09,500.0
100,-0.06001294732373912,-0.0616848569315169,-0.30309454059858604,6.627024775469866e-05,0.0067113154,435,1.0,0.006704135,-3.3643175770460936e-09,500.0
100,-0.06717032130515334,-0.06169743827182342,-0.33894327202997265,6.412812541324199e-05,0.0026941448,436,1.0,0.002573765,-3.3643175770460936e-09,500.0
100,-0.05447119041993121,-0.06168090223554906,-0.274863325490157,4.785942153863805e-05,0.0034542202,437,1.0,0.0029633911,-3.3643175770460936e-09,500.0
100,-0.04826713390737388,-0.06165027719370391,-0.24352343032995782,3.850324176854088e-05,0.0021826336,438,1.0,0.0018937819,-3.3643175770460936e-09,500.0
100,-0.052459973222070085,-0.06162934256051112,-0.2649422766752837,4.2323300674806506e-05,0.0058212164,439,1.0,0.004450805,-3.3643175770460936e-09,500.0
100,-0.0714655239225161,-0.06165169751815204,-0.36107169729153304,0.00011918533806286207,0.0031156342,440,1.0,0.0023044804,-3.3643175770460936e-09,500.0
100,-0.049731548029306835,-0.06162466770071702,-0.2511453544825294,6.969257646426086e-05,0.0017071572,441,1.0,0.0013932398,-3.3643175770460936e-09,500.0
100,-0.05737766549697332,-0.06161505909844611,-0.2895120490435287,4.837453158242038e-05,0.0032962172,442,1.0,0.0032680375,-3.3643175770460936e-09,500.0
100,-0.04948001777201234,-0.06158766622863475,-0.24991072196664468,5.5290842886282934e-05,0.003035557,443,1.0,0.0023772782,-3.3643175770460936e-09,500.0
100,-0.057540959515573226,-0.06157855202432605,-0.29070287001356954,5.5995973092206045e-05,0.0027434668,444,1.0,0.0026587013,-3.3643175770460936e-09,500.0
100,-0.05560163314279599,-0.06156512074594059,-0.280436352348972,4.3060261014262597e-05,0.0028529249,445,1.0,0.002663645,-3.3643175770460936e-09,500.0
100,-0.06380877644043251,-0.06157015136408967,-0.32221098653570124,0.00010506137937588912,0.00068659097,446,1.0,0.00055628415,-3.3643175770460936e-09,500.0
100,-0.07573893679130783,-0.061601848870638264,-0.3824932399197572,7.151431041935453e-05,0.0027488058,447,1.0,0.002722133,-3.3643175770460936e-09,500.0
100,-0.06227139019261092,-0.06160334338251766,-0.314564783303912,4.9086276288937276e-05,0.0020389194,448,1.0,0.0019955623,-3.3643175770460936e-09,500.0
100,-0.061139923448805034,-0.06160231126685237,-0.30859035587288924,7.272953935161616e-05,0.002725564,449,1.0,0.0022070527,-3.3643175770460936e-09,500.0
100,-0.05891579092366472,-0.06159634122164529,-0.29747455530378847,6.482261553960628e-05,0.0007441828,450,1.0,0.00067231554,-3.3643175770460936e-09,500.0
100,-0.06568678241213607,-0.06160541093603662,-0.33119328875194526,0.00010331306037877565,0.009549205,451,1.0,0.009432395,-3.3643175770460936e-09,500.0
100,-0.0704137894567016,-0.06162489849913544,-0.3555967780928897,8.77367509382456e-05,0.0063131168,452,1.0,0.0061319983,-3.3643175770460936e-09,500.0
100,-0.07207922378954207,-0.06164797647990897,-0.36361402014540367,8.99939623306418e-05,0.0009926896,453,1.0,0.0008394864,-3.3643175770460936e-09,500.0
100,-0.06114604797121617,-0.06164687091050656,-0.308474554413505,7.446928293727433e-05,0.0074347425,454,1.0,0.0073984796,-3.3643175770460936e-09,500.0
100,-0.06366376255208196,-0.06165130363938914,-0.3211387036838114,9.439508446677477e-05,0.00059636356,455,1.0,0.00059621915,-3.3643175770460936e-09,500.0
100,-0.06318339351427232,-0.06165466348560599,-0.31888021726918153,6.304546849179461e-05,0.0029753335,456,1.0,0.0025463395,-3.3643175770460936e-09,500.0
100,-0.0663124560082287,-0.061664855591782405,-0.33467000644413397,9.475809352646506e-05,0.0019654846,457,1.0,0.0018588663,-3.3643175770460936e-09,500.0
100,-0.06236283229015515,-0.06166637955837274,-0.3147064110778379,8.883632427424007e-05,0.002417315,458,1.0,0.0023466041,-3.3643175770460936e-09,500.0
100,-0.05897528518280227,-0.06166051660766344,-0.2978253452309192,6.427751837172056e-05,0.0016863471,459,1.0,0.0015327454,-3.3643175770460936e-09,500.0
100,-0.061559947983171055,-0.06166029798021889,-0.31071299317101364,6.546839687420001e-05,0.002609497,460,1.0,0.002332732,-3.3643175770460936e-09,500.0
100,-0.06323865430557542,-0.061663721746651336,-0.31929179860324675,8.317495442584708e-05,0.0015430191,461,1.0,0.0015279658,-3.3643175770460936e-09,500.0
100,-0.06688055506325634,-0.06167501359365697,-0.3374304049373212,0.00010255756220729977,0.0011287148,462,1.0,0.001081796,-3.3643175770460936e-09,500.0
100,-0.042401204680396536,-0.06163338549665209,-0.21385741852267462,2.82864939388317e-05,0.0009347566,463,1.0,0.0007962416,-3.3643175770460936e-09,500.0
100,-0.06553335496747432,-0.06164179060327025,-0.3304459523526506,6.679396568987292e-05,0.0045122886,464,1.0,0.004382233,-3.3643175770460936e-09,500.0
100,-0.058480237172296716,-0.06163499156363374,-0.2949382172956893,4.341474853841514e-05,0.0026319649,465,1.0,0.0022416145,-3.3643175770460936e-09,500.0
100,-0.057394899257776154,-0.061625892653106154,-0.29000610773820124,7.760009026607873e-05,0.0016235274,466,1.0,0.001226207,-3.3643175770460936e-09,500.0
100,-0.06908904518657029,-0.06164187370778166,-0.3490264444425844,8.463761651418165e-05,0.0025717956,467,1.0,0.0025275932,-3.3643175770460936e-09,500.0
100,-0.05535283549846838,-0.0616284355919498,-0.27890266358645666,4.926757007725976e-05,0.0003217855,468,1.0,0.00026447105,-3.3643175770460936e-09,500.0
100,-0.056246724354922485,-0.06161696072790496,-0.2835997047239601,7.42846503553648e-05,0.0037331362,469,1.0,0.0029689039,-3.3643175770460936e-09,500.0
100,-0.06610406281189739,-0.06162650775361558,-0.3333532751144358,7.744537608116346e-05,0.00029986692,470,1.0,0.00024665386,-3.3643175770460936e-09,500.0
100,-0.058651514067172214,-0.061620191418824834,-0.29556290053327544,4.306971887862348e-05,0.0015375135,471,1.0,0.0013622432,-3.3643175770460936e-09,500.0
100,-0.06989424414346387,-0.06163772119154653,-0.35311037910975224,9.514862858183774e-05,0.0013195337,472,1.0,0.0013089034,-3.3643175770460936e-09,500.0
100,-0.0731632171816671,-0.061662087990679966,-0.36993554263659795,0.00011364542149252225,0.0029339902,473,1.0,0.0029200132,-3.3643175770460936e-09,500.0
100,-0.056147054758195536,-0.0616504528994722,-0.28333616103159054,4.9521138605362196e-05,0.0030482411,474,1.0,0.0026677651,-3.3643175770460936e-09,500.0
100,-0.07085988190722506,-0.06166984117106746,-0.3576338903273589,0.00010549078938133236,0.0024175704,475,1.0,0.0018392617,-3.3643175770460936e-09,500.0
100,-0.05930870477919245,-0.061664880800496306,-0.2995256447952472,5.90811362034634e-05,0.0027739734,476,1.0,0.0022106112,-3.3643175770460936e-09,500.0
100,-0.0598117287143922,-0.061660995785640736,-0.3020995861529139,7.164837563197793e-05,0.0038789005,477,1.0,0.0034274862,-3.3643175770460936e-09,500.0
100,-0.06346425594621354,-0.06166476829643691,-0.3203160435342584,8.189886042596918e-05,0.0014680711,478,1.0,0.0014099465,-3.3643175770460936e-09,500.0
100,-0.07000934132494671,-0.06168218911695573,-0.35305298614107694,9.923091256278747e-05,0.0013328935,479,1.0,0.0012631633,-3.3643175770460936e-09,500.0
100,-0.06772024688229418,-0.06169476840396684,-0.3413171634022628,8.68695148294047e-05,0.0047466215,480,1.0,0.004694464,-3.3643175770460936e-09,500.0
100,-0.05618605339641327,-0.06168331577401351,-0.28342228925077145,5.028962195228428e-05,0.001597618,481,1.0,0.0013372464,-3.3643175770460936e-09,500.0
100,-0.06007521972706836,-0.06167997947516093,-0.3032374465520948,5.670062569953252e-05,0.0051639043,482,1.0,0.0051626177,-3.3643175770460936e-09,500.0
100,-0.08672835423085916,-0.06173183946430317,-0.4374409599348617,0.00013220003042017055,0.0066832537,483,1.0,0.0063686455,-3.3643175770460936e-09,500.0
100,-0.059705602555540194,-0.061727653024409024,-0.3016096325674381,7.391963379131868e-05,0.0058821505,484,1.0,0.005851846,-3.3643175770460936e-09,500.0
100,-0.05300883829663339,-0.061709676086825975,-0.26754356486605196,5.9962218154178397e-05,0.0022064236,485,1.0,0.0021532115,-3.3643175770460936e-09,500.0
100,-0.04298938555516104,-0.06167115697050569,-0.21693760856773395,4.607528995264864e-05,0.0018876744,486,1.0,0.001808198,-3.3643175770460936e-09,500.0
100,-0.04642948153329262,-0.06163985989568595,-0.23404523701526736,3.7783229414636906e-05,0.0039395452,487,1.0,0.002974046,-3.3643175770460936e-09,500.0
100,-0.05483925968105773,-0.061625924239508426,-0.27678837948063184,7.694677456000297e-05,0.0045000454,488,1.0,0.0044671274,-3.3643175770460936e-09,500.0
100,-0.05820031278435099,-0.06161891889910934,-0.29382924809432465,6.130644262945461e-05,0.0033884398,489,1.0,0.00338012,-3.3643175770460936e-09,500.0
100,-0.08838809612550085,-0.061673549873040745,-0.4456251699594434,0.0001449334853179823,0.008747142,490,1.0,0.008739266,-3.3643175770460936e-09,500.0
100,-0.04980014062865218,-0.06164936777681999,-0.25153602600307234,2.5784962101561985e-05,0.0013331207,491,1.0,0.0009839659,-3.3643175770460936e-09,500.0
100,-0.057827490098173326,-0.0616415997327577,-0.2914106495627099,6.522393295955822e-05,0.0076837316,492,1.0,0.0074238544,-3.3643175770460936e-09,500.0
100,-0.06912921451303529,-0.06165678759235258,-0.34867530226033966,0.0001302218783042397,0.0032220234,493,1.0,0.0029405302,-3.3643175770460936e-09,500.0
100,-0.05736933900251853,-0.06164810854662418,-0.28975103857687584,4.5665412752299235e-05,0.0023486787,494,1.0,0.0020526892,-3.3643175770460936e-09,500.0
100,-0.07313040899696455,-0.061671305113190515,-0.36939378115226573,0.00011543731175378053,0.00038454653,495,1.0,0.00037590618,-3.3643175770460936e-09,500.0
100,-0.06689972399319032,-0.06168184628028729,-0.33731939811603,6.526834472530566e-05,0.0025304845,496,1.0,0.0024432049,-3.3643175770460936e-09,500.0
100,-0.06929881955892701,-0.061697172182256385,-0.3498982591043622,6.491632886711603e-05,0.001521277,497,1.0,0.0015167717,-3.3643175770460936e-09,500.0
100,-0.06228304069836846,-0.061698348625059816,-0.31447225376528026,7.597020135962652e-05,0.008064309,498,1.0,0.007640592,-3.3643175770460936e-09,500.0
100,-0.05891262508083808,-0.06169276601274675,-0.2975185824315247,7.572431692474977e-05,0.0039087324,499,1.0,0.003857302,-3.3643175770460936e-09,500.0
100,-0.07393576363479779,-0.06171725200799086,-0.37330764422179386,0.00012148201405956821,0.0017327571,500,1.0,0.0012366582,-3.3643175770460936e-09,500.0
100,-0.07020535144449984,-0.06173419432223539,-0.35386596383720886,0.00011327208315650525,0.001306117,501,1.0,0.0011211396,-3.3643175770460936e-09,500.0
100,-0.05991967929508804,-0.061730579750468154,-0.3021580563281952,4.8402558984378996e-05,0.0038612657,502,1.0,0.003838932,-3.3643175770460936e-09,500.0
100,-0.06589170980583361,-0.061738852374832696,-0.33272884787668777,7.328868719955181e-05,0.0013661594,503,1.0,0.001166939,-3.3643175770460936e-09,500.0
100,-0.056625138275442674,-0.06172870611669899,-0.2859484423784924,6.225172914527161e-05,0.0025006249,504,1.0,0.0022491028,-3.3643175770460936e-09,500.0
100,-0.057291851676943714,-0.061719920266323246,-0.28930173581963375,5.233157906650991e-05,0.003543234,505,1.0,0.002858319,-3.3643175770460936e-09,500.0
100,-0.060091795169111596,-0.0617167026277912,-0.30346438214499627,6.684173510088296e-05,0.002579332,506,1.0,0.0024992265,-3.3643175770460936e-09,500.0
100,-0.055536223268150504,-0.061704512333196244,-0.28056777097263236,6.006192736344967e-05,0.002872064,507,1.0,0.002871876,-3.3643175770460936e-09,500.0
100,-0.07050408176818194,-0.06172183432027299,-0.35589128463432446,0.00013548760641040307,0.0040118746,508,1.0,0.0037658522,-3.3643175770460936e-09,500.0
100,-0.06277016611793661,-0.06172389391123108,-0.31709424749817755,7.373720737184e-05,0.004674865,509,1.0,0.0046721892,-3.3643175770460936e-09,500.0
100,-0.07419883504440378,-0.06174835458011965,-0.374739429813619,0.00011409779886176353,0.00488814,510,1.0,0.004555986,-3.3643175770460936e-09,500.0
100,-0.049277647552287106,-0.06172395006538808,-0.24862092590510612,4.014853615443208e-05,0.0042798244,511,1.0,0.004272647,-3.3643175770460936e-09,500.0
100,-0.062405299359848225,-0.06172528082572882,-0.31435032767890825,6.499493532586517e-05,0.0048109884,512,1.0,0.0047964575,-3.3643175770460936e-09,500.0
100,-0.0733447125945688,-0.061747930790190496,-0.3698472516560934,9.656905131679297e-05,0.001638625,513,1.0,0.0014554136,-3.3643175770460936e-09,500.0
100,-0.07701906782268005,-0.06177764117352219,-0.3887814209604059,0.00013601251015309666,0.0045758467,514,1.0,0.004529342,-3.3643175770460936e-09,500.0
100,-0.058230686173622835,-0.06177075388226024,-0.29386135188685036,6.217198030699296e-05,0.0014773529,515,1.0,0.0012208998,-3.3643175770460936e-09,500.0
100,-0.066512940150128,-0.061779944165725104,-0.33583119688512825,0.0001064739205507278,0.0012994568,516,1.0,0.00129858,-3.3643175770460936e-09,500.0
100,-0.05754213046501915,-0.06177174723400227,-0.29014784737633004,5.8554477838406215e-05,0.00485027,517,1.0,0.00471745,-3.3643175770460936e-09,500.0
100,-0.04937317394868446,-0.061747811764339494,-0.249071616866514,5.1448701807157235e-05,0.0010510336,518,1.0,0.0010140811,-3.3643175770460936e-09,500.0
100,-0.06273102784600906,-0.061749706207656775,-0.3168318209500933,6.709172199451628e-05,0.004971293,519,1.0,0.004129028,-3.3643175770460936e-09,500.0
100,-0.06420310361178382,-0.06175442427958779,-0.32434675974363636,7.986052426783506e-05,0.0057817604,520,1.0,0.0057744873,-3.3643175770460936e-09,500.0
100,-0.0520819790347125,-0.061735859125566915,-0.26259636758235244,3.455320039352815e-05,0.0045370995,521,1.0,0.004448677,-3.3643175770460936e-09,500.0
100,-0.05110803410147426,-0.0617154993075131,-0.2583639969169163,4.697250503649582e-05,0.002691307,522,1.0,0.002201963,-3.3643175770460936e-09,500.0
100,-0.07085169049832139,-0.061732968124321524,-0.3576317977007361,0.00011831344111631347,0.0056658364,523,1.0,0.0055790283,-3.3643175770460936e-09,500.0
100,-0.0687586169372003,-0.06174637585106366,-0.3471033010258946,8.067935451872947e-05,0.003335765,524,1.0,0.0032923485,-3.3643175770460936e-09,500.0
100,-0.061700814867620545,-0.06174628906823806,-0.3116673204218248,7.171563798161274e-05,0.0027976087,525,1.0,0.002761435,-3.3643175770460936e-09,500.0
100,-0.05490973256362633,-0.06173329181252587,-0.2768270982407808,6.233243623109567e-05,0.004733726,526,1.0,0.0047327965,-3.3643175770460936e-09,500.0
100,-0.056685597361373866,-0.06172371364468687,-0.2862140153671324,8.303386251731487e-05,0.0014673887,527,1.0,0.0014654909,-3.3643175770460936e-09,500.0
100,-0.054527445196622795,-0.06171008434838372,-0.2746297211028915,5.235696250985373e-05,0.0043005547,528,1.0,0.0039782412,-3.3643175770460936e-09,500.0
100,-0.05476280412955908,-0.06169695149352772,-0.27653801790723115,5.946512076901708e-05,0.001654992,529,1.0,0.0014404635,-3.3643175770460936e-09,500.0
100,-0.06299424319754093,-0.06169939921372397,-0.31781210656888315,6.865650949738127e-05,0.0019878729,530,1.0,0.0018966476,-3.3643175770460936e-09,500.0
