StepSize,VarJ,J,AvgRet,Iteration,AvgEpLen,NatGradInftyNorm,BatchSize,NatGrad2Norm,ReturnMax,ReturnMean
1.0,4.164917494860398e-05,-0.05107952496579659,-0.2576214253069377,355,500.0,0.0010916231,100,0.0013771802,-3.2189796894832803e-08,-0.06282369926609312
1.0,6.597089296710002e-05,-0.06011410451214177,-0.3035485524356554,356,500.0,0.0011617535,100,0.0014216547,-3.2189796894832803e-08,-0.06281608804487415
1.0,2.6007105848166132e-05,-0.038718543070528987,-0.19516027901114433,357,500.0,0.00037933557,100,0.00047171873,-3.2189796894832803e-08,-0.06274858791889561
1.0,8.651596669910436e-05,-0.05988418758315569,-0.30238481074155316,358,500.0,0.0044048633,100,0.004884173,-3.2189796894832803e-08,-0.06274058680063933
1.0,7.398678693492569e-05,-0.057135915904987816,-0.2891805289810733,359,500.0,0.0060059875,100,0.006041842,-3.2189796894832803e-08,-0.06272497490399408
1.0,6.367234046731685e-05,-0.059781390251007274,-0.30185587802909625,360,500.0,0.0042024083,100,0.004376213,-3.2189796894832803e-08,-0.06271679827995799
1.0,5.3562292335306956e-05,-0.055900419640708875,-0.2826239636347331,361,500.0,0.0010220688,100,0.0010228889,-3.2189796894832803e-08,-0.06269791634466922
1.0,5.817033845359556e-05,-0.06276445935823723,-0.31672759473098916,362,500.0,0.0030050047,100,0.00308473,-3.2189796894832803e-08,-0.06269810016514869
1.0,8.731518192806003e-05,-0.06657381177798075,-0.3360747891940712,363,500.0,0.0015192876,100,0.0020576199,-3.2189796894832803e-08,-0.0627087770566441
1.0,6.908156292912855e-05,-0.06776658396597444,-0.34203354770489924,364,500.0,0.0004622525,100,0.0006395823,-3.2189796894832803e-08,-0.06272267213057083
1.0,7.1816165607946e-05,-0.06130374936798706,-0.3089761376106268,365,500.0,0.00809304,100,0.008098109,-3.2189796894832803e-08,-0.06271878467094731
1.0,5.757331882417062e-05,-0.054734759799221565,-0.2767741366052467,366,500.0,0.004861969,100,0.004872044,-3.2189796894832803e-08,-0.0626969703953415
1.0,8.80982299271457e-05,-0.07340652507858336,-0.3705102996564927,367,500.0,0.0019017035,100,0.0021018372,-3.2189796894832803e-08,-0.06272615174325223
1.0,4.666533309956789e-05,-0.05490364067849636,-0.2768116921691525,368,500.0,0.004630037,100,0.004840803,-3.2189796894832803e-08,-0.06270489491970671
1.0,5.279636613964253e-05,-0.06167748893955308,-0.3109411374502136,369,500.0,0.00042034732,100,0.0005884518,-3.2189796894832803e-08,-0.06270211062165751
1.0,0.0001362567886843074,-0.06815565108410424,-0.3438186579979296,370,500.0,0.0077661634,100,0.008598637,-3.2189796894832803e-08,-0.06271684992020467
1.0,7.629893748318043e-05,-0.07505892764564202,-0.3791375526609906,371,500.0,0.0015035181,100,0.0020008606,-3.2189796894832803e-08,-0.06275011697606837
1.0,0.0001057464483452876,-0.06783283206710869,-0.34215526610251357,372,500.0,0.00469269,100,0.004706498,-3.2189796894832803e-08,-0.0627637801886787
1.0,4.5911357065746844e-05,-0.051567534036907586,-0.26005229520182327,373,500.0,0.0011377952,100,0.0011655525,-3.2189796894832803e-08,-0.0627337634429635
1.0,5.0950216433621064e-05,-0.05689349999440881,-0.2872009060273723,374,500.0,0.0018984168,100,0.0019539897,-3.2189796894832803e-08,-0.06271814776529357
1.0,0.00013762720732435777,-0.08353802875296124,-0.42175199193443696,375,500.0,0.0010409642,100,0.0010900686,-3.2189796894832803e-08,-0.06277366744792734
1.0,4.997508603880403e-05,-0.05683363286773284,-0.28681355297890293,376,500.0,0.002464253,100,0.0032166983,-3.2189796894832803e-08,-0.06275786948361832
1.0,0.00019331738884582572,-0.08448258538560495,-0.42616907093417467,377,500.0,0.004311791,100,0.005718694,-3.2189796894832803e-08,-0.06281549472473764
1.0,9.313847839752043e-05,-0.07197071820065322,-0.36343770869252545,378,500.0,0.002075122,100,0.0023585532,-3.2189796894832803e-08,-0.06283971489266335
1.0,0.00010647312506950451,-0.06837348930592003,-0.3444983215375442,379,500.0,0.0042520873,100,0.004654489,-3.2189796894832803e-08,-0.06285431588056112
1.0,4.0523633565416484e-05,-0.051155380906985244,-0.2581024889226071,380,500.0,0.001671517,100,0.0021072335,-3.2189796894832803e-08,-0.06282352920957802
1.0,4.442982430893167e-05,-0.052543387573301174,-0.265504287762208,381,500.0,0.0016530562,100,0.0017403782,-3.2189796894832803e-08,-0.06279654721053268
1.0,6.583812461743756e-05,-0.05743439556135232,-0.28980469259568564,382,500.0,0.0024821202,100,0.0024836424,-3.2189796894832803e-08,-0.06278251016433063
1.0,0.0001105502869105826,-0.06527663962674965,-0.33002784778074523,383,500.0,0.006596339,100,0.0065966593,-3.2189796894832803e-08,-0.06278902225169987
1.0,8.305566807601698e-05,-0.06049403695890167,-0.3052145257027136,384,500.0,0.0022421614,100,0.0022750958,-3.2189796894832803e-08,-0.06278304572749988
1.0,7.5813540163877e-05,-0.06793108898996811,-0.34222546433102735,385,500.0,0.007220452,100,0.0075901416,-3.2189796894832803e-08,-0.06279641726844136
1.0,6.140506343740295e-05,-0.06715728794035702,-0.33916480180700165,386,500.0,0.0023882778,100,0.002729999,-3.2189796894832803e-08,-0.06280771486085565
1.0,8.486347463134714e-05,-0.06636193378011934,-0.33484895980945495,387,500.0,0.0014537764,100,0.0019405714,-3.2189796894832803e-08,-0.0628168988890708
1.0,6.332798416493646e-05,-0.05902081315542193,-0.29774215319245073,388,500.0,0.0027755843,100,0.002877185,-3.2189796894832803e-08,-0.06280711516295315
1.0,6.645173542393755e-05,-0.05635860473696501,-0.2847864286777197,389,500.0,0.0044761403,100,0.0044878316,-3.2189796894832803e-08,-0.06279053801532851
1.0,4.8500961777596515e-05,-0.0557385454060775,-0.28153532208965903,390,500.0,0.00093759823,100,0.0011557458,-3.2189796894832803e-08,-0.06277245598299709
1.0,4.537681259133052e-05,-0.05072566567931517,-0.2562050954007106,391,500.0,0.0013651924,100,0.00158129,-3.2189796894832803e-08,-0.06274164577761683
1.0,4.843535343341112e-05,-0.056836847339477,-0.2874668711573431,392,500.0,0.0007383061,100,0.00090048346,-3.2189796894832803e-08,-0.06272658251629504
1.0,6.513464842869735e-05,-0.06100542732663485,-0.30798878419930886,393,500.0,0.0038519888,100,0.0038544112,-3.2189796894832803e-08,-0.06272220298655036
1.0,8.64311358026253e-05,-0.07183073420953279,-0.36255040484450485,394,500.0,0.0026463997,100,0.0028768175,-3.2189796894832803e-08,-0.06274532108610106
1.0,0.00010354908906831042,-0.059364989884626025,-0.2993455993049066,395,500.0,0.0020259514,100,0.0025548341,-3.2189796894832803e-08,-0.06273676328559101
1.0,8.094633178711821e-05,-0.06161801032276423,-0.3111009116005732,396,500.0,0.00075675506,100,0.0008436687,-3.2189796894832803e-08,-0.0627339381518465
1.0,8.833154102279784e-05,-0.0627662050210743,-0.31656524470066527,397,500.0,0.0043353504,100,0.0043568113,-3.2189796894832803e-08,-0.06273401942859518
1.0,7.590360367531458e-05,-0.05576327608421469,-0.2812205372513197,398,500.0,0.0030429321,100,0.004097827,-3.2189796894832803e-08,-0.06271650499808167
1.0,7.985354649211164e-05,-0.06198409116820333,-0.31308972642653055,399,500.0,0.0049062674,100,0.004975765,-3.2189796894832803e-08,-0.06271466937444788
1.0,6.740681596475962e-05,-0.05968876029500516,-0.30091915496541044,400,500.0,0.0023386725,100,0.0026385132,-3.2189796894832803e-08,-0.06270710460174928
1.0,6.287751360438282e-05,-0.053444630036412526,-0.270083942556366,401,500.0,0.00058097986,100,0.0005820856,-3.2189796894832803e-08,-0.06268400616143671
1.0,8.943574173225785e-05,-0.06908257038272504,-0.34854536861114943,402,500.0,0.004218271,100,0.0044348994,-3.2189796894832803e-08,-0.06269992298785783
1.0,6.0310320720728435e-05,-0.05987668855216058,-0.302517171275284,403,500.0,0.0012317101,100,0.0015533209,-3.2189796894832803e-08,-0.06269291744335238
1.0,4.375379735235469e-05,-0.05001084900173353,-0.25201501623718625,404,500.0,0.0044259448,100,0.0044951686,-3.2189796894832803e-08,-0.06266152618483352
1.0,8.23789921113282e-05,-0.07467135220730432,-0.376851486707378,405,500.0,0.0033869734,100,0.003463904,-3.2189796894832803e-08,-0.06269118007624704
1.0,0.0001116086218664903,-0.06935600712623761,-0.3499114052325727,406,500.0,0.0018686267,100,0.0020487362,-3.2189796894832803e-08,-0.06270759590641942
1.0,5.6521071464105267e-05,-0.05678085129945729,-0.28682191623776754,407,500.0,0.0029412652,100,0.0036583848,-3.2189796894832803e-08,-0.06269303388035809
1.0,3.680875268300438e-05,-0.04740204068064409,-0.2391553737281873,408,500.0,0.0027503876,100,0.0034634264,-3.2189796894832803e-08,-0.06265555595584898
1.0,5.4464072507877665e-05,-0.05340267552702766,-0.2697382563003531,409,500.0,0.0011649043,100,0.0011798526,-3.2189796894832803e-08,-0.06263293277631642
1.0,7.74999705644396e-05,-0.05492647447252483,-0.2771937537802243,410,500.0,0.0024045203,100,0.0032055695,-3.2189796894832803e-08,-0.06261413653655108
1.0,0.00010001413638564683,-0.06453924078460643,-0.32495776681057464,411,500.0,0.006685555,100,0.006872962,-3.2189796894832803e-08,-0.06261882048849282
1.0,6.053761717221369e-05,-0.05475433305390273,-0.2761127311191989,412,500.0,0.0026168886,100,0.0030302722,-3.2189796894832803e-08,-0.06259973192675837
1.0,0.0001039636247221707,-0.0701251043776319,-0.3541597826886125,413,500.0,0.004084891,100,0.0041632657,-3.2189796894832803e-08,-0.06261795316755951
1.0,5.591876197185569e-05,-0.050990645628935675,-0.2572443598433182,414,500.0,0.002047108,100,0.0020880925,-3.2189796894832803e-08,-0.0625898678836498
1.0,4.836602244789651e-05,-0.04854726726101734,-0.24503631971584114,415,500.0,0.0011319141,100,0.001522066,-3.2189796894832803e-08,-0.06255603029178804
1.0,0.00012341811766087345,-0.07285268264050498,-0.3681723524994566,416,500.0,0.012319158,100,0.0123205315,-3.2189796894832803e-08,-0.06258078185993399
1.0,5.1943567872622116e-05,-0.04820085811532779,-0.243444984870521,417,500.0,0.0032957073,100,0.0032957082,-3.2189796894832803e-08,-0.06254629763033062
1.0,7.814299676818508e-05,-0.06132224396231484,-0.3096954253166617,418,500.0,0.00033728423,100,0.00036510342,-3.2189796894832803e-08,-0.06254336927227316
1.0,6.41080561952518e-05,-0.057366148163343664,-0.2894003455206542,419,500.0,0.0036216774,100,0.0036408056,-3.2189796894832803e-08,-0.06253101313597499
1.0,7.175047663994969e-05,-0.05546688183120645,-0.2800672220960888,420,500.0,0.0015576455,100,0.0020383087,-3.2189796894832803e-08,-0.06251419377572555
1.0,5.2822708404950725e-05,-0.05587967250543251,-0.2818044163070363,421,500.0,0.002321213,100,0.0032309692,-3.2189796894832803e-08,-0.06249843481783887
1.0,5.807213007704544e-05,-0.05829603457420635,-0.2942844981686883,422,500.0,0.0033118671,100,0.0036684317,-3.2189796894832803e-08,-0.062488476523422674
1.0,7.222620801244648e-05,-0.06318706299519875,-0.3190887666835311,423,500.0,0.0027557889,100,0.0028766901,-3.2189796894832803e-08,-0.06249012802808408
1.0,0.00013708561176684246,-0.0854791094790285,-0.4311817987885578,424,500.0,0.0013881132,100,0.0015297745,-3.2189796894832803e-08,-0.06254434732395896
1.0,9.492779104170455e-05,-0.06469113194414314,-0.3262754189981423,425,500.0,0.011408255,100,0.011456402,-3.2189796894832803e-08,-0.0625493985818888
1.0,3.143369521736095e-05,-0.049606957158800855,-0.2504454246629798,426,500.0,0.0012249816,100,0.0014481879,-3.2189796894832803e-08,-0.06251901726399423
1.0,6.983119002822662e-05,-0.06432937581428727,-0.3247868054267263,427,500.0,0.0003456278,100,0.00034563,-3.2189796894832803e-08,-0.06252325697956869
1.0,7.508932219427914e-05,-0.06487904908956695,-0.3280091457079741,428,500.0,0.0035810543,100,0.0035952402,-3.2189796894832803e-08,-0.06252876116674158
1.0,6.226692912250956e-05,-0.056870184856246064,-0.28755802240801864,429,500.0,0.003586197,100,0.003644348,-3.2189796894832803e-08,-0.06251557101217166
1.0,8.586340284048668e-05,-0.05992620195670397,-0.30243453186998775,430,500.0,0.0016310507,100,0.0019533595,-3.2189796894832803e-08,-0.06250954922367057
1.0,6.24425732136094e-05,-0.06751475927098417,-0.34069713021695697,431,500.0,0.006319954,100,0.0063272417,-3.2189796894832803e-08,-0.06252116224002165
1.0,0.0001353463030092019,-0.08228198507758315,-0.4156499883618402,432,500.0,0.00033463765,100,0.00036212368,-3.2189796894832803e-08,-0.06256690488547896
1.0,8.538360307842243e-05,-0.059361533928723904,-0.29989518501761275,433,500.0,0.0010804111,100,0.0010804345,-3.2189796894832803e-08,-0.06255950218119084
1.0,0.00011409516593617917,-0.07738078850720921,-0.3903224453282396,434,500.0,0.006865729,100,0.0069502727,-3.2189796894832803e-08,-0.06259365261051347
1.0,5.410011893735512e-05,-0.05189350924706037,-0.2622748099144792,435,500.0,0.0012845378,100,0.0013130762,-3.2189796894832803e-08,-0.0625690545797929
1.0,0.00010886538366200921,-0.06423029915707906,-0.32447943327558404,436,500.0,0.006244438,100,0.0062801,-3.2189796894832803e-08,-0.06257286477377748
1.0,0.0001250675142144485,-0.07241959794442701,-0.36555503101692854,437,500.0,0.00092882855,100,0.0010185228,-3.2189796894832803e-08,-0.06259539734396205
1.0,7.06459837288142e-05,-0.056481825386287356,-0.28522911543692453,438,500.0,0.00299998,100,0.0031451087,-3.2189796894832803e-08,-0.06258143941711804
1.0,8.68434917037001e-05,-0.06916302508143342,-0.34884865091450634,439,500.0,0.0048796986,100,0.0049018655,-3.2189796894832803e-08,-0.062596431639588
1.0,6.205341473301315e-05,-0.053310788178212505,-0.2694949020085871,440,500.0,0.0030499722,100,0.0031766098,-3.2189796894832803e-08,-0.06257532790444852
1.0,4.918539031015015e-05,-0.05717643713012024,-0.2886024758029148,441,500.0,0.0007442891,100,0.00078439235,-3.2189796894832803e-08,-0.06256308552174028
1.0,0.0001395787709275452,-0.07915242304617241,-0.3994814308226416,442,500.0,0.0024090728,100,0.0024097706,-3.2189796894832803e-08,-0.06260061795957837
1.0,6.106110386004778e-05,-0.05407720902039035,-0.273049642481115,443,500.0,0.0018228405,100,0.001878788,-3.2189796894832803e-08,-0.0625813777588127
1.0,2.6382370366017273e-05,-0.04452210868722948,-0.22463341342420395,444,500.0,0.0021252201,100,0.0021996838,-3.2189796894832803e-08,-0.0625407037293722
1.0,0.00013385576663986243,-0.07459073014848927,-0.37691604402913925,445,500.0,0.0037076331,100,0.004469938,-3.2189796894832803e-08,-0.0625677824404264
1.0,8.851460885319402e-05,-0.06739595718609814,-0.3397481249972877,446,500.0,0.0023568557,100,0.0024259288,-3.2189796894832803e-08,-0.06257860794434046
1.0,0.0001479785449840042,-0.07509294731197393,-0.3786043095002909,447,500.0,0.0051525943,100,0.0067044585,-3.2189796894832803e-08,-0.06260660422927923
1.0,9.55352514964106e-05,-0.07015159240839117,-0.35420320983883974,448,500.0,0.0006678283,100,0.00085857685,-3.2189796894832803e-08,-0.06262344572075047
1.0,7.376648137503747e-05,-0.05879246295574461,-0.29679256450983155,449,500.0,0.005394012,100,0.0055231215,-3.2189796894832803e-08,-0.06261491346514912
1.0,5.5335499450605275e-05,-0.05777570272330219,-0.29139256679370706,450,500.0,0.0013912135,100,0.0014290541,-3.2189796894832803e-08,-0.06260415966350057
1.0,7.361047043859712e-05,-0.06611559545821738,-0.3339123079370484,451,500.0,0.0065549747,100,0.0069462103,-3.2189796894832803e-08,-0.06261194555218065
1.0,0.00010753133120883385,-0.06696224233114836,-0.33778830213047617,452,500.0,0.004170393,100,0.0047200317,-3.2189796894832803e-08,-0.0626215701025766
1.0,7.744345269118412e-05,-0.07063517342236135,-0.35617531694411547,453,500.0,0.00541984,100,0.005422652,-3.2189796894832803e-08,-0.06263926017613021
1.0,0.00012259788755921192,-0.07534962972323211,-0.3807726893852344,454,500.0,0.005443338,100,0.00544361,-3.2189796894832803e-08,-0.06266725658482428
1.0,4.3702289385020154e-05,-0.053463641108881285,-0.26963658338211277,455,500.0,0.0016410442,100,0.002317512,-3.2189796894832803e-08,-0.06264702885850351
1.0,4.147077260085777e-05,-0.05304885205101544,-0.26766734283259336,456,500.0,0.005606972,100,0.005608131,-3.2189796894832803e-08,-0.06262598022515375
1.0,6.139547390456257e-05,-0.07096198569620832,-0.35779365807195573,457,500.0,0.0033876235,100,0.0034117533,-3.2189796894832803e-08,-0.06264422093734424
1.0,4.8835507499335595e-05,-0.054815074563151024,-0.27667939971506295,458,500.0,0.0032061916,100,0.003213738,-3.2189796894832803e-08,-0.06262712673128706
1.0,8.709762955568849e-05,-0.061403493205485986,-0.30976862881547773,459,500.0,0.0032122852,100,0.0032509575,-3.2189796894832803e-08,-0.06262446086303912
1.0,8.433587345104779e-05,-0.07082684243881739,-0.35767586514442135,460,500.0,0.0010245796,100,0.0011302421,-3.2189796894832803e-08,-0.0626422921273343
1.0,6.574745464630626e-05,-0.06349868179116361,-0.3204650646429713,461,500.0,0.002644886,100,0.0028933547,-3.2189796894832803e-08,-0.06264414980556386
1.0,7.825070899323826e-05,-0.06441158886231958,-0.32487601066102073,462,500.0,0.004036999,100,0.0040373616,-3.2189796894832803e-08,-0.06264797543122784
1.0,9.356855585020188e-05,-0.07843290913039347,-0.3960233770153849,463,500.0,0.0019961891,100,0.0020232238,-3.2189796894832803e-08,-0.06268206816059968
1.0,5.996418866488825e-05,-0.06381794245850853,-0.3219607874658865,464,500.0,0.0032205402,100,0.0033109381,-3.2189796894832803e-08,-0.06268451616555207
1.0,0.00012231989265735303,-0.07045580809236472,-0.3558418338911682,465,500.0,0.0035426444,100,0.0049121235,-3.2189796894832803e-08,-0.06270122862130866
1.0,0.00011077411671954354,-0.06635635897188424,-0.33493289820403993,466,500.0,0.0012027591,100,0.0014354903,-3.2189796894832803e-08,-0.06270907224867041
1.0,7.741140553072011e-05,-0.06412211768867161,-0.32394391345114587,467,500.0,0.0011154424,100,0.0015351723,-3.2189796894832803e-08,-0.06271209804190382
1.0,7.72436088371526e-05,-0.06634659665363903,-0.33420740958214706,468,500.0,0.0011252228,100,0.00117944,-3.2189796894832803e-08,-0.06271986406457847
1.0,7.20999562119594e-05,-0.04850795195913161,-0.24524766726661515,469,500.0,0.0022259683,100,0.002421518,-3.2189796894832803e-08,-0.06268956148013188
1.0,8.399365116663695e-05,-0.06845534704296022,-0.34530714082482733,470,500.0,0.0015318933,100,0.0017259656,-3.2189796894832803e-08,-0.06270182910898896
1.0,6.234515436763756e-05,-0.05384708843461325,-0.2720924504394971,471,500.0,0.004350454,100,0.004542423,-3.2189796894832803e-08,-0.0626830292349457
1.0,8.091913223294229e-05,-0.0652480609330671,-0.3291840238359826,472,500.0,0.0035234978,100,0.004296776,-3.2189796894832803e-08,-0.06268846362413663
1.0,4.75102015358281e-05,-0.058856003968053835,-0.29740164414826803,473,500.0,0.00096638786,100,0.0010604778,-3.2189796894832803e-08,-0.06268036117243245
1.0,6.557160069837427e-05,-0.054485195945978886,-0.27505258226981466,474,500.0,0.0034087612,100,0.0034929065,-3.2189796894832803e-08,-0.06266307179431757
1.0,6.180116514576283e-05,-0.05655294630806996,-0.28517280507389936,475,500.0,0.002488798,100,0.0031154135,-3.2189796894832803e-08,-0.06265020837224126
1.0,7.844856363470994e-05,-0.07067039859169418,-0.3568928513817695,476,500.0,0.0007065483,100,0.00071130996,-3.2189796894832803e-08,-0.06266705751135775
1.0,6.949554650592564e-05,-0.06677286913240088,-0.33717426535390244,477,500.0,0.002249837,100,0.0026401102,-3.2189796894832803e-08,-0.06267566508289034
1.0,5.933290059514365e-05,-0.06859154262053833,-0.34658415705976175,478,500.0,0.0029792846,100,0.0040962086,-3.2189796894832803e-08,-0.0626880413957306
1.0,3.918051260150353e-05,-0.049239347540048856,-0.24830288812200355,479,500.0,0.0028868427,100,0.003058499,-3.2189796894832803e-08,-0.06265996479060391
1.0,6.19055105111407e-05,-0.06360213286207832,-0.3208790203090458,480,500.0,0.008237958,100,0.008244303,-3.2189796894832803e-08,-0.06266192764075282
1.0,0.00013228826218474773,-0.07639811182052036,-0.38490185407348554,481,500.0,0.0041021775,100,0.0041305213,-3.2189796894832803e-08,-0.06269048519622011
1.0,8.509226705320026e-05,-0.07220624639271792,-0.36422365155299863,482,500.0,0.0047279005,100,0.0047907224,-3.2189796894832803e-08,-0.06271022743936638
1.0,8.856990962725655e-05,-0.05871763216662765,-0.29610100270133377,483,500.0,0.002564415,100,0.0025736205,-3.2189796894832803e-08,-0.06270196119656568
1.0,5.077921330069586e-05,-0.05995156709869945,-0.30261444447595354,484,500.0,0.0020491774,100,0.00262411,-3.2189796894832803e-08,-0.06269627856413207
1.0,6.809153723021956e-05,-0.05839150178465534,-0.29435095402527145,485,500.0,0.0013154574,100,0.0017726199,-3.2189796894832803e-08,-0.06268740273572078
1.0,5.884265065255966e-05,-0.05253712791039984,-0.26490216710661196,486,500.0,0.0006135095,100,0.0006884068,-3.2189796894832803e-08,-0.06266651739657403
1.0,5.6335454105786965e-05,-0.056145968949138876,-0.2832638837894939,487,500.0,0.0017341382,100,0.0020415443,-3.2189796894832803e-08,-0.06265312818004952
1.0,8.470787450755752e-05,-0.06604558030939345,-0.33311488121297717,488,500.0,0.0045356425,100,0.004599684,-3.2189796894832803e-08,-0.06266007992621621
1.0,5.503671857107454e-05,-0.056434257664692594,-0.28512071926403737,489,500.0,0.00091215654,100,0.0009660909,-3.2189796894832803e-08,-0.0626473481833501
1.0,7.779247651550674e-05,-0.05934652476941343,-0.29922340296507244,490,500.0,0.0074066026,100,0.007485559,-3.2189796894832803e-08,-0.06264061180903595
1.0,7.436788319230658e-05,-0.06294625753852673,-0.31745110666635795,491,500.0,0.003408712,100,0.0036816774,-3.2189796894832803e-08,-0.06264123430543003
1.0,6.016333639777721e-05,-0.06008673954472084,-0.30312171268248084,492,500.0,0.004287912,100,0.0042961882,-3.2189796894832803e-08,-0.06263604224290825
1.0,6.325040209827642e-05,-0.061922886355076416,-0.3124042312938557,493,500.0,0.0017694917,100,0.0023071642,-3.2189796894832803e-08,-0.06263459567924125
1.0,7.24274672865965e-05,-0.07117097022256184,-0.3586809443598451,494,500.0,0.0019175118,100,0.0023922606,-3.2189796894832803e-08,-0.06265187578965284
1.0,5.814301819736185e-05,-0.05535327681170872,-0.2792850635944389,495,500.0,0.0017439226,100,0.0018168495,-3.2189796894832803e-08,-0.06263713114525295
1.0,0.00010435075205151899,-0.06344963256873078,-0.3200305611329718,496,500.0,0.00232787,100,0.0023591446,-3.2189796894832803e-08,-0.06263876925296158
1.0,5.252400230563644e-05,-0.0526541628506074,-0.26575453997069265,497,500.0,0.0019253679,100,0.0021525428,-3.2189796894832803e-08,-0.06261867950164898
1.0,5.383080245313302e-05,-0.04880001167940061,-0.24641572771076167,498,500.0,0.0011657302,100,0.0012764526,-3.2189796894832803e-08,-0.06259093117268864
1.0,5.79458129825854e-05,-0.056608622348965826,-0.2853825392509462,499,500.0,0.002553076,100,0.0027029067,-3.2189796894832803e-08,-0.06257894257785153
1.0,5.3257597148112366e-05,-0.057893319640519,-0.29174627366719613,500,500.0,0.0015958677,100,0.0016115031,-3.2189796894832803e-08,-0.06256957133197687
1.0,0.00016012804280844862,-0.059647180537970454,-0.30027250007616013,501,500.0,0.0034277318,100,0.003571943,-3.2189796894832803e-08,-0.06256373821661956
1.0,0.00010316975699348595,-0.07155753825529171,-0.3616128418307274,502,500.0,0.005102334,100,0.0053526377,-3.2189796894832803e-08,-0.06258165415295158
1.0,7.420025398798875e-05,-0.06613439950443176,-0.33415819760731863,503,500.0,0.00094634655,100,0.00110034,-3.2189796894832803e-08,-0.06258871726498236
1.0,0.00010908419597286131,-0.06400241367440226,-0.3227055735778439,504,500.0,0.0035137061,100,0.0035165313,-3.2189796894832803e-08,-0.06259152221817565
1.0,9.329268867916944e-05,-0.06194434555102739,-0.3124587023063592,505,500.0,0.0030509287,100,0.0032400736,-2.8757975266344296e-08,-0.0625902406802209
1.0,4.540700374271625e-05,-0.05245730214897206,-0.2645572054928562,506,500.0,0.001276439,100,0.0015472725,-2.8757975266344296e-08,-0.06257021511000105
1.0,4.629441850694932e-05,-0.05116698099254371,-0.2582910202281331,507,500.0,0.0040018144,100,0.0046331757,-2.8757975266344296e-08,-0.06254772352397056
1.0,5.956254825384536e-05,-0.05710019614540721,-0.28788535383796543,508,500.0,0.0057281936,100,0.0058468543,-5.117108562093831e-09,-0.0625370000448789
1.0,5.974525915526922e-05,-0.054753938970191235,-0.27622080564017826,509,500.0,0.0016473276,100,0.0017116917,-5.117108562093831e-09,-0.06252170915868109
1.0,5.921522704000803e-05,-0.06822236447915385,-0.34425960632718483,510,500.0,0.0021210732,100,0.0021257172,-5.117108562093831e-09,-0.06253288691421142
1.0,5.3236878812123635e-05,-0.05358226086312321,-0.27082825084879397,511,500.0,0.0011443018,100,0.0013699359,-5.117108562093831e-09,-0.0625153710119588
1.0,4.779848256737631e-05,-0.052670456597605095,-0.2654669398174044,512,500.0,0.0015400226,100,0.0015631403,-5.117108562093831e-09,-0.062496142663493265
1.0,4.35848255064676e-05,-0.046487354416390306,-0.23458094819167788,513,500.0,0.0013308683,100,0.0013670359,-5.117108562093831e-09,-0.06246493644858663
1.0,0.00011917901960872128,-0.07592894488277732,-0.3826935124672163,514,500.0,0.0007038693,100,0.00090735813,-5.117108562093831e-09,-0.062491131017524744
1.0,5.933243394487032e-05,-0.0709508834996142,-0.3584381305460837,515,500.0,0.0013957492,100,0.0015748322,-5.117108562093831e-09,-0.06250755772137347
1.0,0.00011571025062544297,-0.07866063530131641,-0.3967860934315264,516,500.0,0.0019785566,100,0.0020958923,-5.117108562093831e-09,-0.06253886213528809
1.0,0.00010582935609194348,-0.06582916328829415,-0.33247277743700643,517,500.0,0.0041310512,100,0.004147539,-5.117108562093831e-09,-0.0625452263541527
1.0,8.295996864286686e-05,-0.07219654966468318,-0.3643439187341052,518,500.0,0.0006741807,100,0.00074850087,-5.117108562093831e-09,-0.06256385825243557
1.0,7.334112991770885e-05,-0.05596379415731252,-0.2819300145013365,519,500.0,0.0012889352,100,0.0013202343,-5.117108562093831e-09,-0.06255114136593244
1.0,4.6683213463922245e-05,-0.05941849476886099,-0.3000327653084457,520,500.0,0.0031652888,100,0.0035691704,-5.117108562093831e-09,-0.06254511704555346
1.0,6.1888184945903e-05,-0.06297580481683872,-0.31782586387029804,521,500.0,0.0050587896,100,0.0056253565,-5.117108562093831e-09,-0.06254594370154441
1.0,6.975787519464262e-05,-0.06539222063975401,-0.3302444298808856,522,500.0,0.0016252273,100,0.002000504,-5.117108562093831e-09,-0.06255139633935708
1.0,5.347241518991104e-05,-0.06211344960132832,-0.3135534232931127,523,500.0,0.002663659,100,0.0029921464,-5.117108562093831e-09,-0.06255055896509698
1.0,6.946684867002662e-05,-0.06798860914496684,-0.342851617662446,524,500.0,0.004516621,100,0.00460664,-5.117108562093831e-09,-0.06256093692345552
1.0,0.00010673240775004021,-0.05489157717191638,-0.2777250640611344,525,500.0,0.008464089,100,0.008772917,-5.117108562093831e-09,-0.06254632861916687
1.0,6.204774840049377e-05,-0.062140701796823405,-0.31370191432617406,526,500.0,0.0033551164,100,0.003945814,-5.117108562093831e-09,-0.06254555746551221
1.0,5.2275957249903317e-05,-0.051795376230122,-0.26124125818591637,527,500.0,0.0026128206,100,0.0028422065,-5.117108562093831e-09,-0.06252515863963862
1.0,6.714251418665402e-05,-0.05764976487089493,-0.29087779449475926,528,500.0,0.0027769082,100,0.0031288578,-5.117108562093831e-09,-0.06251592493931903
1.0,3.801337408547175e-05,-0.04899382961264547,-0.24693922054364031,529,500.0,0.0018643972,100,0.0020058395,-5.117108562093831e-09,-0.06249036332244441
