Iteration,ReturnMax,ReturnMean,BatchSize,AvgEpLen,AvgRet,NatGrad2Norm,J,VarJ,NatGradInftyNorm,StepSize
364,-3.245116181929793e-08,-0.0974296156382656,100,500.0,-0.5520908330296573,0.016568867,-0.10915579915864221,0.00018554582197682345,0.016428765,0.001
365,-3.245116181929793e-08,-0.097365380801606,100,500.0,-0.3737493226994951,0.004742838,-0.07398390025751331,9.434536237222056e-05,0.0047378,0.001
366,-3.245116181929793e-08,-0.09737406347520597,100,500.0,-0.5085930767209667,0.018149275,-0.10054323933919669,0.00020219292064919058,0.0181487,0.001
367,-3.245116181929793e-08,-0.09739964516856427,100,500.0,-0.5395172676905787,0.018036492,-0.10676254493769828,0.00024248202599274957,0.018025253,0.001
368,-3.245116181929793e-08,-0.09732915748385909,100,500.0,-0.36105235751711023,0.0069654672,-0.07146017719706076,9.363833643700343e-05,0.00695059,0.001
369,-3.245116181929793e-08,-0.09731813451972192,100,500.0,-0.4710489059089724,0.013692303,-0.09326168371723882,0.00015255731281807342,0.013381557,0.001
370,-3.245116181929793e-08,-0.0973344282175151,100,500.0,-0.5214467868264194,0.024231918,-0.10334680270319897,0.00038541083881064435,0.023624623,0.001
371,-3.245116181929793e-08,-0.09739127900348425,100,500.0,-0.5984796811104454,0.020728758,-0.11842606981207351,0.0002368783107639995,0.020352332,0.001
372,-3.245116181929793e-08,-0.09739318900051831,100,500.0,-0.49584188454972,0.011469385,-0.09810179790015416,0.00018767477366412146,0.011372702,0.001
373,-3.245116181929793e-08,-0.09738041367451261,100,500.0,-0.46805981841847133,0.013979109,-0.09262799240038978,0.00014513442115003143,0.013884907,0.001
374,-3.245116181929793e-08,-0.09734621550598165,100,500.0,-0.4270673640813212,0.013707235,-0.08459029864393312,0.00016750980671085102,0.013589575,0.001
375,-3.245116181929793e-08,-0.09741620479568562,100,500.0,-0.6244258836626948,0.021386338,-0.12359219914497346,0.00032390055437292204,0.021319533,0.001
376,-3.245116181929793e-08,-0.0974470974874617,100,500.0,-0.5512148385738859,0.017807798,-0.10903185690349071,0.0001618451204105229,0.017192584,0.001
377,-3.245116181929793e-08,-0.09748777183611505,100,500.0,-0.5697842351284211,0.017017698,-0.11278132692977479,0.0003459318899038752,0.015614365,0.001
378,-3.245116181929793e-08,-0.09752410397835128,100,500.0,-0.5625433704886514,0.018670876,-0.11122132160140438,0.00024277933759346028,0.018452903,0.001
379,-3.245116181929793e-08,-0.09750226613479394,100,500.0,-0.4503645646576637,0.011196903,-0.08924756127012104,0.00020710987855966003,0.010900357,0.001
380,-3.245116181929793e-08,-0.0974617286935307,100,500.0,-0.4151981198775545,0.010644276,-0.0820980384547647,0.00010991860680277043,0.010267689,0.001
381,-3.245116181929793e-08,-0.09742760523050635,100,500.0,-0.427146948386193,0.0136273755,-0.08446068928125403,0.00015609792354187693,0.01357607,0.001
382,-3.245116181929793e-08,-0.09741980566397095,100,500.0,-0.4777716185220807,0.011475085,-0.09444817081398131,0.0001306648473590896,0.0108494125,0.001
383,-3.245116181929793e-08,-0.09745182226592804,100,500.0,-0.5545957857115356,0.022259288,-0.10968216421353918,0.0003124402090967003,0.02223982,0.001
384,-3.245116181929793e-08,-0.09744499519525739,100,500.0,-0.479396196611301,0.016846247,-0.09483022712839763,0.0002364079336829183,0.01683635,0.001
385,-3.245116181929793e-08,-0.09741188494847942,100,500.0,-0.4279700431424089,0.0076700347,-0.08469755018573749,0.00012431685982646377,0.0076095588,0.001
386,-3.245116181929793e-08,-0.097402234292377,100,500.0,-0.4742617774808404,0.013502176,-0.09368673169294645,0.00016908799600965155,0.013425097,0.001
387,-3.245116181929793e-08,-0.09743965611415689,100,500.0,-0.5652609735378847,0.017091807,-0.111884479321193,0.00020466284631170202,0.016998608,0.001
388,-3.245116181929793e-08,-0.09744035135671003,100,500.0,-0.49398086518618506,0.015479726,-0.09770941022478025,0.00016944507171214415,0.01456682,0.001
389,-3.245116181929793e-08,-0.09739643981531194,100,500.0,-0.40726351391969823,0.007709311,-0.08035876175284953,0.00011611343031036432,0.0076502785,0.001
390,-3.245116181929793e-08,-0.09734485121102528,100,500.0,-0.3911567074852333,0.010897219,-0.07727688414351279,0.0001397849050974399,0.010867165,0.001
391,-3.245116181929793e-08,-0.09732212284219713,100,500.0,-0.4484189751393547,0.012890465,-0.08845805899922368,0.00013634728261509096,0.0127919465,0.001
392,-3.245116181929793e-08,-0.09730127075262938,100,500.0,-0.45146739123950774,0.012216096,-0.0891481037316364,0.00013387874152807517,0.011981674,0.001
393,-3.245116181929793e-08,-0.09731769663231156,100,500.0,-0.5246170178111295,0.018138085,-0.10375664146772232,0.00020306082445149055,0.017981043,0.001
394,-3.245116181929793e-08,-0.09735100668396024,100,500.0,-0.5579909875976721,0.019414173,-0.1104418569818951,0.00024738616983440575,0.01941355,0.001
395,-3.245116181929793e-08,-0.09732595401834945,100,500.0,-0.44180249514888376,0.011630161,-0.08745520376769664,0.00020498541451909692,0.011426373,0.001
396,-3.245116181929793e-08,-0.09729781789917995,100,500.0,-0.43510225477752984,0.013195729,-0.08618405082722978,0.00020392534238577062,0.01319383,0.001
397,-1.2022710019983603e-09,-0.09728218614352166,100,500.0,-0.46023864362526545,0.009489364,-0.09109201090283736,0.00015247969436306261,0.009468432,0.001
398,-1.2022710019983603e-09,-0.09729337246094903,100,500.0,-0.514076062860784,0.017086683,-0.1017343404796186,0.00019271311022059004,0.01616416,0.001
399,-1.2022710019983603e-09,-0.09734288536080084,100,500.0,-0.591903738457514,0.020499485,-0.11704901950181675,0.00022625058006649584,0.020490821,0.001
400,-1.2022710019983603e-09,-0.09731301355180905,100,500.0,-0.43175477738573464,0.012326073,-0.08539416176408558,0.00017085849129135677,0.012277052,0.001
401,-1.2022710019983603e-09,-0.09730789189396338,100,500.0,-0.4820508189553577,0.012501458,-0.09525922875569677,0.00014439494096568005,0.012501435,0.001
402,-1.2022710019983603e-09,-0.09730565200119536,100,500.0,-0.48717571609893073,0.011197428,-0.09640745500121924,0.00016881121074220986,0.011162906,0.001
403,-1.2022710019983603e-09,-0.09727757020398178,100,500.0,-0.4353399835739393,0.014297367,-0.08598868772412528,0.00018567783769652134,0.014215353,0.001
404,-1.2022710019983603e-09,-0.09720581512169026,100,500.0,-0.34543110880475214,0.005880246,-0.06828851695819915,7.841409874218328e-05,0.005780069,0.001
405,-1.2022710019983603e-09,-0.09724854375689293,100,500.0,-0.5784854626997301,0.01996999,-0.11451091237878089,0.00023943395787176587,0.019967968,0.001
406,-1.2022710019983603e-09,-0.09723607640122305,100,500.0,-0.4659532374939152,0.012969284,-0.0921867973549166,0.0002310610118359576,0.012860809,0.001
407,-1.2022710019983603e-09,-0.09724307373189349,100,500.0,-0.5061132167294428,0.015869774,-0.10008398998409256,0.0001643179321223264,0.01536084,0.001
408,-1.2022710019983603e-09,-0.09718867380483395,100,500.0,-0.3794848250711361,0.0093192905,-0.07504790349160481,8.804205405295953e-05,0.0081617255,0.001
409,-1.2022710019983603e-09,-0.09715424944925753,100,500.0,-0.42040338904900454,0.010391139,-0.08310911237407759,0.00013003315917903822,0.010352974,0.001
410,-1.2022710019983603e-09,-0.09714448266790422,100,500.0,-0.4704277455312035,0.01515431,-0.09314986909440019,0.00019481322165535556,0.014760607,0.001
411,-1.2022710019983603e-09,-0.0971081366557018,100,500.0,-0.414945654859846,0.0063932277,-0.08220627165270743,0.00014595234599545633,0.006374983,0.001
412,-1.2022710019983603e-09,-0.09707748365164129,100,500.0,-0.42688179934514325,0.0136044575,-0.08447909898277128,0.000163142305219501,0.012811154,0.001
413,-1.2022710019983603e-09,-0.09709707144121428,100,500.0,-0.5318648603407287,0.019144414,-0.1051672407452838,0.00026971528889318933,0.019099629,0.001
414,-1.2022710019983603e-09,-0.09705118613204945,100,500.0,-0.3948802020681027,0.00887429,-0.07810055344697817,0.00011728001858362572,0.0087717725,0.001
415,-1.2022710019983603e-09,-0.09700071150502028,100,500.0,-0.38460004863979513,0.011879518,-0.07610421591494354,0.0001426783506764209,0.011394741,0.001
416,-1.2022710019983603e-09,-0.097092384247132,100,500.0,-0.6830061562063314,0.030400557,-0.13513657222349548,0.00036580431328765944,0.030348593,0.001
417,-1.2022710019983603e-09,-0.09708429360851031,100,500.0,-0.47406889371903055,0.016238088,-0.09371858794189275,0.00018320659753687005,0.01621534,0.001
418,-1.2022710019983603e-09,-0.09709231729990729,100,500.0,-0.5080818673032812,0.016230805,-0.10043819661244546,0.0002105723335184012,0.016162494,0.001
419,-1.2022710019983603e-09,-0.09704903756334811,100,500.0,-0.3992191005069828,0.009656452,-0.07895810768161082,0.00014030633366306344,0.009646735,0.001
420,-1.2022710019983603e-09,-0.09704644996507888,100,500.0,-0.485105408155476,0.015858589,-0.09596224629027268,0.0002015606525341756,0.01572905,0.001
421,-1.2022710019983603e-09,-0.0970351218387009,100,500.0,-0.46695896357383804,0.011781687,-0.09227730875994875,0.00012370116804478153,0.011613488,0.001
422,-1.2022710019983603e-09,-0.09706676364854971,100,500.0,-0.5582181286499681,0.019099463,-0.11038796559490359,0.00019553099605251978,0.018989488,0.001
423,-1.2022710019983603e-09,-0.09705659484916776,100,500.0,-0.4691051707174791,0.0168046,-0.0927653615099768,0.00022308657020891676,0.01626768,0.001
424,-1.2022710019983603e-09,-0.09712708445316236,100,500.0,-0.6412773055456091,0.023451256,-0.12694418694287327,0.00034692612671383767,0.023342,0.001
425,-1.2022710019983603e-09,-0.0970882395789663,100,500.0,-0.40811056456806905,0.0029213757,-0.08061801291984598,8.169254443800155e-05,0.0028902679,0.001
426,-1.2022710019983603e-09,-0.097050057065505,100,500.0,-0.40875830388056394,0.010825891,-0.08082248884444866,0.00010262877340561671,0.01052077,0.001
427,-1.2022710019983603e-09,-0.0970561774585936,100,500.0,-0.5043722238546109,0.014561703,-0.0996634649143398,0.00017646558608280251,0.014415881,0.001
428,-1.2022710019983603e-09,-0.0970739514125801,100,500.0,-0.5289465946740007,0.018935453,-0.1046634297648086,0.00023677499870735264,0.018925996,0.001
429,-1.2022710019983603e-09,-0.09709061052840781,100,500.0,-0.5273778760963083,0.018210683,-0.10422071210267442,0.00020155086562101152,0.018127987,0.001
430,-1.2022710019983603e-09,-0.09709508716903165,100,500.0,-0.5003066603738288,0.013288439,-0.0990155659966599,0.00018073326635636037,0.013251897,0.001
431,-1.2022710019983603e-09,-0.09706470932790673,100,500.0,-0.42505089885296227,0.008223632,-0.08400223764418431,0.00011661417574132543,0.008223423,0.001
432,-1.2022710019983603e-09,-0.09708826952205737,100,500.0,-0.5422960168957739,0.017823407,-0.10724271320099103,0.00030808785894996554,0.017759865,0.001
433,-1.2022710019983603e-09,-0.09707650078017405,100,500.0,-0.4656067695141158,0.013358954,-0.0919924042865696,0.00019448268623939728,0.013358734,0.001
434,-1.2022710019983603e-09,-0.09707985751769861,100,500.0,-0.498089484769213,0.009373705,-0.09853332486584178,0.0001838970996941726,0.009371165,0.001
435,-1.2022710019983603e-09,-0.09705062251651646,100,500.0,-0.4271088124447486,0.010664736,-0.08436263200345571,0.00012812979425094116,0.010640565,0.001
436,-1.2022710019983603e-09,-0.09705580959715308,100,500.0,-0.5023882339100644,0.020135742,-0.09931218967408714,0.00029184391733314983,0.020055138,0.001
437,-1.2022710019983603e-09,-0.09709581965311842,100,500.0,-0.5784811981165118,0.017644474,-0.11454020405400628,0.00026201084959238366,0.017630164,0.001
438,-1.2022710019983603e-09,-0.09706723518165586,100,500.0,-0.427577285866022,0.00969329,-0.08457582115251121,0.00013537417874752964,0.0092878975,0.001
439,-1.2022710019983603e-09,-0.09706364363438867,100,500.0,-0.4822048746067001,0.009631834,-0.09549054593136415,0.00014835590210950626,0.009556059,0.001
440,-1.2022710019983603e-09,-0.09703479619882349,100,500.0,-0.42684408253237566,0.014345405,-0.08437077198571855,0.00018241202867989696,0.014206405,0.001
441,-1.2022710019983603e-09,-0.09701871612084287,100,500.0,-0.4548726863746549,0.011693997,-0.08994348180936529,0.00012501383363139183,0.011485683,0.001
442,-1.2022710019983603e-09,-0.09705189860716328,100,500.0,-0.5641354835176545,0.019397445,-0.11168537507446176,0.00031371839020758125,0.019241598,0.001
443,-1.2022710019983603e-09,-0.09701659667092304,100,500.0,-0.4117195317963685,0.009741808,-0.08141314085273628,0.00013183632170300403,0.0096170725,0.001
444,-1.2022710019983603e-09,-0.09696181872347343,100,500.0,-0.36777064219172934,0.0071695447,-0.07269518800329358,6.511808559813994e-05,0.007136824,0.001
445,-1.2022710019983603e-09,-0.09701153046701909,100,500.0,-0.6018842360404991,0.020490078,-0.11908354460129633,0.0002915832268618731,0.020045243,0.001
446,-1.2022710019983603e-09,-0.09700862712028414,100,500.0,-0.4832417538137676,0.011878145,-0.09571663782322602,0.00017733234508458478,0.011870144,0.001
447,-1.2022710019983603e-09,-0.09704010479156565,100,500.0,-0.560274577889563,0.022104694,-0.11107914618312506,0.0003489681117101611,0.02143246,0.001
448,-1.2022710019983603e-09,-0.09704713844840851,100,500.0,-0.5070302937859567,0.016158758,-0.10019118305716396,0.00023625078558943546,0.016135078,0.001
449,-1.2022710019983603e-09,-0.09705289769083167,100,500.0,-0.5037359794653062,0.019486392,-0.09963303829640609,0.00023995009677294353,0.019367106,0.001
450,-1.2022710019983603e-09,-0.09702129837820299,100,500.0,-0.41822557320113896,0.014566132,-0.08283320700792564,0.0001893458552757534,0.014555631,0.001
451,-1.2022710019983603e-09,-0.09706835235345562,100,500.0,-0.5982317045470239,0.024616517,-0.11824264121714272,0.0002693709749393655,0.024019532,0.001
452,-1.2022710019983603e-09,-0.09709277101750166,100,500.0,-0.5457653825654496,0.01997701,-0.10810558850226243,0.00028972426968444735,0.019854033,0.001
453,-1.2022710019983603e-09,-0.09706174933854304,100,500.0,-0.41950480822194774,0.010601426,-0.08303995044924965,0.00017167540959757375,0.010557968,0.001
454,-1.2022710019983603e-09,-0.09712172307825961,100,500.0,-0.6285476992920426,0.025442438,-0.12428982716987086,0.00034871764091098825,0.025391858,0.001
455,-1.2022710019983603e-09,-0.0971020226134728,100,500.0,-0.44607661334331056,0.012485131,-0.08815801160025095,0.00012756920064133293,0.01213646,0.001
456,-1.2022710019983603e-09,-0.09704291412744652,100,500.0,-0.35553846180043225,0.0062254756,-0.07014855298549551,7.229797228200839e-05,0.006219536,0.001
457,-1.2022710019983603e-09,-0.09703746265391139,100,500.0,-0.4779942722626041,0.013094158,-0.09455159072189337,0.00016127160545972654,0.012823768,0.001
458,-1.2022710019983603e-09,-0.09699586975688967,100,500.0,-0.39458854857443415,0.0088744955,-0.0779879158179653,0.00011011690721972464,0.00886198,0.001
459,-1.2022710019983603e-09,-0.0970098272088686,100,500.0,-0.5222816730648002,0.017996488,-0.10340234021521574,0.00023272176567672794,0.017958988,0.001
460,-1.2022710019983603e-09,-0.09705056322853998,100,500.0,-0.5853091832765416,0.018516015,-0.11574839625770603,0.00021766862804448742,0.018486077,0.001
461,-1.2022710019983603e-09,-0.09704245418379828,100,500.0,-0.4725818485737573,0.012197988,-0.09331229360261363,0.0001512461329594845,0.012018691,0.001
462,-1.2022710019983603e-09,-0.09703180079708315,100,500.0,-0.4657836118761153,0.010298985,-0.09212058952140645,0.0001476157975521612,0.010296368,0.001
463,-1.2022710019983603e-09,-0.0970843345123369,100,500.0,-0.6136538657194412,0.020061059,-0.12135491095957525,0.0002425236487782945,0.020060845,0.001
464,-1.2022710019983603e-09,-0.09710221166906183,100,500.0,-0.5328858802345828,0.01619543,-0.10537933523269867,0.00016791949630214916,0.015820296,0.001
465,-1.2022710019983603e-09,-0.0971433623995028,100,500.0,-0.587485826907418,0.020899637,-0.11623730132411803,0.00029692546252003634,0.020520426,0.001
466,-1.2022710019983603e-09,-0.09715954273462983,100,500.0,-0.5291533277428564,0.017287016,-0.10468339856868981,0.00025842122034429874,0.017270906,0.001
467,-1.2022710019983603e-09,-0.09717670937315816,100,500.0,-0.5320986292856069,0.016953422,-0.10517636292736592,0.00020789852125292828,0.016942494,0.001
468,-1.2022710019983603e-09,-0.09717811209444942,100,500.0,-0.49390785670390996,0.015551501,-0.0978331829374656,0.0002042965101540936,0.015411198,0.001
469,-1.2022710019983603e-09,-0.09715701027758555,100,500.0,-0.44190835591868777,0.014505982,-0.08728135998530004,0.00019800337387617672,0.014482541,0.001
470,-1.2022710019983603e-09,-0.0971694762937723,100,500.0,-0.5206686437687289,0.017709365,-0.10301603788534601,0.00023631162154140537,0.017606873,0.001
471,-1.2022710019983603e-09,-0.09718873477972469,100,500.0,-0.5374866560720454,0.019415893,-0.10624022317735062,0.0002146366431666113,0.019361893,0.001
472,-1.2022710019983603e-09,-0.09719890563147857,100,500.0,-0.5160407063907402,0.013793968,-0.10198937680755991,0.00016642792790892282,0.01316086,0.001
473,-1.2022710019983603e-09,-0.09719169134422706,100,500.0,-0.4748249590027436,0.013720921,-0.09378654776150619,0.00014632474296306908,0.013688133,0.001
474,-1.2022710019983603e-09,-0.09720211048179857,100,500.0,-0.516228479198739,0.018417949,-0.1021303625531261,0.00021270027759451852,0.018133512,0.001
475,-1.2022710019983603e-09,-0.09720817324378898,100,500.0,-0.5058496944413098,0.017866924,-0.1000819224272471,0.00020800583104233348,0.017747506,0.001
476,-1.2022710019983603e-09,-0.09724326757391129,100,500.0,-0.5756513129870836,0.019783948,-0.11391307438200463,0.0002355997208134393,0.019713333,0.001
477,-1.2022710019983603e-09,-0.09726725589531206,100,500.0,-0.5500413925535077,0.019443354,-0.10868569688207781,0.00022984813945450347,0.019416396,0.001
478,-1.2022710019983603e-09,-0.09732136837909354,100,500.0,-0.6229205397247293,0.023063675,-0.12313302314286673,0.00023028514214237865,0.02287368,0.001
479,-1.2022710019983603e-09,-0.09728918246690653,100,500.0,-0.41410726604617765,0.012366625,-0.0819043164415082,0.00013051876963413354,0.012035478,0.001
480,-1.2022710019983603e-09,-0.09724215189484021,100,500.0,-0.3784574958135748,0.0060558934,-0.0747145078750838,8.919707413631954e-05,0.00605086,0.001
481,-1.2022710019983603e-09,-0.09723075120741043,100,500.0,-0.4631529840383108,0.013163141,-0.09175842124111312,0.0002666973780851149,0.013163038,0.001
482,-1.2022710019983603e-09,-0.09725575984359144,100,500.0,-0.5524961736614314,0.012610234,-0.10928491384665726,0.0001547884795406771,0.0126102185,0.001
483,-1.2022710019983603e-09,-0.09724270757649517,100,500.0,-0.459512319848527,0.010848572,-0.09095151483608932,0.00016664219898341115,0.010827238,0.001
484,-1.2022710019983603e-09,-0.09721625095904235,100,500.0,-0.4271310052180832,0.010898509,-0.08443770472933634,0.00013204132443986541,0.010820082,0.001
485,-1.2022710019983603e-09,-0.09719363969184035,100,500.0,-0.4358326426760248,0.014196299,-0.08624978636607082,0.00018757118405765913,0.013958628,0.001
486,-1.2022710019983603e-09,-0.09715218286004805,100,500.0,-0.38947972394625474,0.011109366,-0.07704561944078621,0.000150366552139715,0.010937631,0.001
487,-1.2022710019983603e-09,-0.09714960494471973,100,500.0,-0.484437814849315,0.01427821,-0.0958967380951513,0.00015405238277946715,0.014078304,0.001
488,-1.2022710019983603e-09,-0.09714125266424818,100,500.0,-0.47059181149062845,0.0097513255,-0.09307369207460094,0.00014754892165997886,0.009705609,0.001
489,-1.2022710019983603e-09,-0.09712145154307207,100,500.0,-0.44245719505588404,0.013142505,-0.08745850440913122,0.0001555031564194049,0.013020728,0.001
490,-1.2022710019983603e-09,-0.09705510286638076,100,500.0,-0.32647189153510775,0.003965153,-0.06461059996432737,0.00010654430301337271,0.0035644625,0.001
491,-1.2022710019983603e-09,-0.09706176799965172,100,500.0,-0.5066245744045981,0.016384842,-0.10032768330242657,0.00019630428167185385,0.01636261,0.001
492,-1.2022710019983603e-09,-0.09707264810760995,100,500.0,-0.5175614299619284,0.017543387,-0.10241478111509515,0.00018576726155846397,0.017469948,0.001
493,-1.2022710019983603e-09,-0.09708098274744673,100,500.0,-0.5116997782355175,0.016525488,-0.10118162554714422,0.00017465873460009195,0.015675113,0.001
494,-1.2022710019983603e-09,-0.09708848349758153,100,500.0,-0.5089903453166403,0.017166996,-0.10078635331404376,0.0002139505816802026,0.016973076,0.001
495,-1.2022710019983603e-09,-0.09705937763651136,100,500.0,-0.41803159922650673,0.011734968,-0.0826810822678485,0.0001518501223526513,0.011597682,0.001
496,-1.2022710019983603e-09,-0.0970607686099777,100,500.0,-0.49388458568591176,0.015057188,-0.09774930047581581,0.00022403754305507542,0.0146502415,0.001
497,-1.2022710019983603e-09,-0.0970546579193097,100,500.0,-0.47526670291204176,0.014464085,-0.09402375534798109,0.00015546064534282546,0.014404999,0.001
498,-1.2022710019983603e-09,-0.09702677341110824,100,500.0,-0.42121586208835304,0.0111894505,-0.08316817283498149,0.00013022247164808294,0.010787397,0.001
499,-1.2022710019983603e-09,-0.09699067258815273,100,500.0,-0.39950798328860665,0.009909732,-0.07901246275630684,0.0001296078825156218,0.0095329415,0.001
500,-1.2022710019983603e-09,-0.09698714793242176,100,500.0,-0.4812163821788722,0.01155065,-0.0952283447226646,0.00011820507631268044,0.011447694,0.001
501,-1.2022710019983603e-09,-0.09695777710728089,100,500.0,-0.4155079702008762,0.016124457,-0.08227236453684507,0.0003515206570234232,0.016114656,0.001
502,-1.2022710019983603e-09,-0.09699258736581615,100,500.0,-0.5786368405780199,0.022099797,-0.1144325268919813,0.00029171948339449285,0.02205904,0.001
503,-1.2022710019983603e-09,-0.09699764367067325,100,500.0,-0.5037187066780776,0.015110962,-0.09953590870893807,0.00019265110431125019,0.015030129,0.001
504,-1.2022710019983603e-09,-0.0969611277229077,100,500.0,-0.39677234344956475,0.010075275,-0.07859360599683742,0.00020969052005135106,0.0100655025,0.001
505,-1.2022710019983603e-09,-0.09692791527213171,100,500.0,-0.4051173866787562,0.010072533,-0.08018884008103123,0.00018566954330122965,0.009963151,0.001
506,-1.2022710019983603e-09,-0.09690444174756041,100,500.0,-0.4295437510095367,0.012556158,-0.08505031183905812,0.00013831147146816983,0.012540277,0.001
507,-1.2022710019983603e-09,-0.09691709041765237,100,500.0,-0.522773065638616,0.017093834,-0.10331731748417752,0.00015617340951291182,0.016854938,0.001
508,-1.2022710019983603e-09,-0.09688101800396724,100,500.0,-0.39763189842247065,0.0065855933,-0.07859230426561233,9.173087013913363e-05,0.0064619984,0.001
509,-1.2022710019983603e-09,-0.09683843582699256,100,500.0,-0.3800271528189384,0.009662344,-0.07520668992385539,0.00014101070036687472,0.009597665,0.001
510,-1.2022710019983603e-09,-0.09685816885889434,100,500.0,-0.5404555590172719,0.014935542,-0.10690228209689565,0.00015235722848490154,0.014830115,0.001
511,-1.2022710019983603e-09,-0.09681981081690376,100,500.0,-0.3909282457995257,0.010460794,-0.07725720940171169,0.00013557148714491733,0.010282136,0.001
512,-1.2022710019983603e-09,-0.09679007444055117,100,500.0,-0.4124326981862547,0.011488559,-0.08159478612437523,0.0001319214967704158,0.011353959,0.001
513,-1.2022710019983603e-09,-0.09673424201755337,100,500.0,-0.34449835058788997,0.008158627,-0.06814804144268313,0.00010511682485455543,0.008039119,0.001
514,-1.2022710019983603e-09,-0.09674483684716945,100,500.0,-0.5159918103339366,0.016218279,-0.10217998444021148,0.0002683079699418066,0.01621015,0.001
515,-1.2022710019983603e-09,-0.09675889240558481,100,500.0,-0.5260083336752935,0.016501881,-0.1039834494310827,0.0001823378962420322,0.016458463,0.001
516,-1.2022710019983603e-09,-0.09679643219389109,100,500.0,-0.5863909514150685,0.016599782,-0.11612942317162676,0.0002341840463429544,0.01638288,0.001
517,-1.2022710019983603e-09,-0.09681959663344285,100,500.0,-0.5500210933909642,0.018987492,-0.10877244744215239,0.0002548518906150206,0.01892721,0.001
518,-1.2022710019983603e-09,-0.09684635390696798,100,500.0,-0.5596234484270625,0.01568381,-0.1106798643194606,0.00019120881820749108,0.015663467,0.001
519,-1.2022710019983603e-09,-0.09682853209140863,100,500.0,-0.4422005771544631,0.01376612,-0.08759683163166225,0.00018600946851162945,0.013700841,0.001
520,-1.2022710019983603e-09,-0.09683715437315846,100,500.0,-0.5126526505950207,0.01732462,-0.10131211860131949,0.00017199312384774936,0.017196883,0.001
521,-1.2022710019983603e-09,-0.09680275762197527,100,500.0,-0.3995714026184032,0.009262748,-0.07891644700671412,0.00012064460531390999,0.008065622,0.001
522,-1.2022710019983603e-09,-0.09679953761162473,100,500.0,-0.48141684922271183,0.012664695,-0.09512191221900101,0.00016206843821090872,0.0124693755,0.001
523,-1.2022710019983603e-09,-0.09677821424428645,100,500.0,-0.43285923871361026,0.010324323,-0.08564741649370504,0.00012446597509450835,0.010108802,0.001
524,-1.2022710019983603e-09,-0.09677596890367444,100,500.0,-0.4831925751105793,0.009273367,-0.09560165576359242,0.00012099603571684363,0.009269027,0.001
525,-1.2022710019983603e-09,-0.09676984018142751,100,500.0,-0.4728754518882951,0.020468371,-0.093558389724025,0.00029052513277864347,0.020175898,0.001
526,-1.2022710019983603e-09,-0.09674062502383246,100,500.0,-0.4117407187734788,0.011262341,-0.08140266728644314,0.00015005835409922147,0.010632356,0.001
527,-1.2022710019983603e-09,-0.09672083716096931,100,500.0,-0.4366664147159286,0.008936922,-0.08631242129495545,9.446920254873681e-05,0.008542916,0.001
528,-1.2022710019983603e-09,-0.09668619370473257,100,500.0,-0.3967314008805577,0.008554055,-0.07842909226796738,0.0001326287605452999,0.008536644,0.001
529,-1.2022710019983603e-09,-0.09663517866657144,100,500.0,-0.35164653280510516,0.010419678,-0.06969923851749728,0.0001210077319167889,0.010171711,0.001
530,-1.2022710019983603e-09,-0.09665015300870335,100,500.0,-0.5291990643627461,0.014520856,-0.10457157999647974,0.00023528293481816357,0.014428042,0.001
531,-1.2022710019983603e-09,-0.09664046159910342,100,500.0,-0.4630714055574801,0.014802444,-0.09150401451114008,0.00016359942155864772,0.014802251,0.001
532,-1.2022710019983603e-09,-0.09662626845022285,100,500.0,-0.4504878974977145,0.016365392,-0.08908970639463794,0.00020357301686135338,0.01614346,0.001
533,-1.2022710019983603e-09,-0.09667542615409265,100,500.0,-0.6212241279135367,0.017296847,-0.12282732461282769,0.00023351709947187386,0.017012762,0.001
534,-1.2022710019983603e-09,-0.09663916876010158,100,500.0,-0.3910646928163217,0.007396607,-0.0773139777628584,0.00011754528966993797,0.007396598,0.001
535,-1.2022710019983603e-09,-0.09662488032739804,100,500.0,-0.45045822883773773,0.013350597,-0.08899485726370558,0.00013386008427782264,0.01314242,0.001
536,-1.2022710019983603e-09,-0.09661443685679873,100,500.0,-0.4596846602428502,0.012985109,-0.091027180086171,0.00016619842981773403,0.012984882,0.001
537,-1.2022710019983603e-09,-0.09664714908251032,100,500.0,-0.5763212882794277,0.026787264,-0.11418090206392893,0.00043203159765941137,0.026123943,0.001
538,-1.2022710019983603e-09,-0.0966317473205853,100,500.0,-0.44678615366097396,0.014627034,-0.0883610011668493,0.00019429898178945787,0.014590476,0.001
539,-1.2022710019983603e-09,-0.0966209044059436,100,500.0,-0.4595164539926199,0.008474489,-0.09078741632870535,0.00011901405136660956,0.008464966,0.001
540,-1.2022710019983603e-09,-0.0965800190643868,100,500.0,-0.3768094641519247,0.0066898973,-0.07454281996527662,0.00014911103310500098,0.006631626,0.001
541,-1.2022710019983603e-09,-0.09655654069883032,100,500.0,-0.42471442005702653,0.01121125,-0.08387822329832866,0.00016522218471324876,0.011168248,0.001
542,-1.2022710019983603e-09,-0.0965733574818901,100,500.0,-0.5350188457502173,0.018948682,-0.10567123711722261,0.00025516139635346064,0.018893389,0.001
543,-1.2022710019983603e-09,-0.09657015959741813,100,500.0,-0.48017875738190596,0.013340813,-0.09483690621362059,0.00014181079640505524,0.013321184,0.001
544,-1.2022710019983603e-09,-0.09654687137797276,100,500.0,-0.42427201366568473,0.013304758,-0.0839013682191278,0.00017950283037034118,0.013052531,0.001
