AvgEpLen,VarJ,StepSize,ReturnMax,NatGradInftyNorm,Iteration,BatchSize,AvgRet,J,NatGrad2Norm,ReturnMean
500.0,2.6162851001794693e-05,0.1,-6.658524634751643e-08,0.000412027,357,100,-0.19452603055053688,-0.03857659764632533,0.00049180316,-0.06608847294404518
500.0,8.660973749082741e-05,0.1,-6.658524634751643e-08,0.0044883513,358,100,-0.30171842694802087,-0.05972718963439366,0.004635936,-0.06607070399625287
500.0,7.839669797190464e-05,0.1,-6.658524634751643e-08,0.006719952,359,100,-0.292385350413745,-0.057761111656397635,0.0067551783,-0.06604755749948446
500.0,6.171354841340513e-05,0.1,-6.658524634751643e-08,0.002903211,360,100,-0.2957760157980861,-0.05856925209369475,0.0031834356,-0.06602678442891283
500.0,5.445111045149285e-05,0.1,-6.658524634751643e-08,0.0010959025,361,100,-0.28270069696871686,-0.05590958594075114,0.0013523981,-0.0659987589483362
500.0,5.7543745400009506e-05,0.1,-6.658524634751643e-08,0.0021085143,362,100,-0.31358311498031677,-0.062137247027370626,0.0022093765,-0.06598809178833354
500.0,8.724088934966798e-05,0.1,-6.658524634751643e-08,0.0015350557,363,100,-0.3373932624003993,-0.06682341385808392,0.0017221161,-0.06599039295106011
500.0,6.924826614884721e-05,0.1,-6.658524634751643e-08,0.00045383326,364,100,-0.3426877223158563,-0.06788704383147155,0.00045438588,-0.0659956035304019
500.0,7.044564283982435e-05,0.1,-6.658524634751643e-08,0.0077720266,365,100,-0.3062698533949509,-0.06077073532204107,0.007777099,-0.06598128882298175
500.0,5.507729489888278e-05,0.1,-6.658524634751643e-08,0.004345527,366,100,-0.27392359229069363,-0.05417589225517254,0.004356331,-0.06594903364110248
500.0,8.80166139196989e-05,0.1,-6.658524634751643e-08,0.001902001,367,100,-0.370382893339224,-0.07338947763799589,0.0020944106,-0.06596930733046731
500.0,4.647603148583333e-05,0.1,-6.658524634751643e-08,0.0045558084,368,100,-0.27618215558131703,-0.054780103521143986,0.0047673024,-0.06593890188533329
500.0,5.2477692791609066e-05,0.1,-6.658524634751643e-08,0.0008479052,369,100,-0.3110574486721634,-0.061702273804228804,0.0009949583,-0.06592742050841971
500.0,0.00013148256326109557,0.1,-6.658524634751643e-08,0.007222271,370,100,-0.3432873973361592,-0.06805265381242265,0.008082818,-0.06593316438221432
500.0,7.715766681753376e-05,0.1,-6.658524634751643e-08,0.001989136,371,100,-0.38000846139015065,-0.07522623265895251,0.002423643,-0.06595821308376887
500.0,0.00010483911907397527,0.1,-6.658524634751643e-08,0.0040898677,372,100,-0.3409624343803365,-0.0675914427902711,0.004110591,-0.06596260348620571
500.0,4.591164925269839e-05,0.1,-6.658524634751643e-08,0.0011639443,373,100,-0.26003703149579716,-0.051561710965616764,0.0011900854,-0.06592399519526579
500.0,5.121772426362316e-05,0.1,-6.658524634751643e-08,0.001884675,374,100,-0.2867156931195588,-0.05681059582077182,0.0019795117,-0.06589962781725912
500.0,0.0001382556508496162,0.1,-6.658524634751643e-08,0.0013205478,375,100,-0.42193743003925904,-0.0835741903696697,0.0013521169,-0.06594675998406554
500.0,5.042676154843366e-05,0.1,-6.658524634751643e-08,0.002497144,376,100,-0.288557470269884,-0.057178977598116444,0.0034422637,-0.06592344141389014
500.0,0.00019384710963819607,0.1,-6.658524634751643e-08,0.0038466395,377,100,-0.42460805027453963,-0.08417223374282642,0.0052526584,-0.06597184669858229
500.0,9.320221695693939e-05,0.1,-6.658524634751643e-08,0.0020729403,378,100,-0.36335895175115157,-0.07195642462591087,0.0023883048,-0.06598767891532126
500.0,0.00010627320823970717,0.1,-6.658524634751643e-08,0.004058513,379,100,-0.3434710678195401,-0.06816594780989417,0.0044790823,-0.06599342632665257
500.0,4.0602146050573675e-05,0.1,-6.658524634751643e-08,0.0016419613,380,100,-0.2582661303421068,-0.05118858129824759,0.0022413179,-0.06595446620815677
500.0,4.3395233638938885e-05,0.1,-6.658524634751643e-08,0.001278268,381,100,-0.26553582091956957,-0.052557771075033094,0.0013872363,-0.06591930427867351
500.0,6.613741659867158e-05,0.1,-6.658524634751643e-08,0.0027110574,382,100,-0.2893909702644034,-0.057352999493997615,0.0027112546,-0.06589687939703824
500.0,0.0001067430314077499,0.1,-6.658524634751643e-08,0.0060232407,383,100,-0.3276207075046124,-0.06480695732511112,0.0060232626,-0.06589403364750318
500.0,8.381397714912555e-05,0.1,-6.658524634751643e-08,0.0024589312,384,100,-0.3050610234557253,-0.06045730812144625,0.0024897482,-0.0658798755081124
500.0,7.425200004212338e-05,0.1,-6.658524634751643e-08,0.0067263423,385,100,-0.33912333440672593,-0.06730115183929912,0.0070859417,-0.06588356713494666
500.0,6.112541865252748e-05,0.1,-6.658524634751643e-08,0.002418101,386,100,-0.3398121933419752,-0.06728706181930097,0.0029516327,-0.06588720313153824
500.0,8.400895137698427e-05,0.1,-6.658524634751643e-08,0.0014516097,387,100,-0.3324848626318468,-0.06589441932979255,0.0016370611,-0.06588722177804536
500.0,6.287048434779599e-05,0.1,-6.658524634751643e-08,0.0027325202,388,100,-0.2969532909930301,-0.05886881284759382,0.0027670255,-0.06586913309523493
500.0,6.692355614392103e-05,0.1,-6.658524634751643e-08,0.0046977377,389,100,-0.28544821736883713,-0.05649887735349496,0.0047079967,-0.06584504503420219
500.0,4.772699164446035e-05,0.1,-6.658524634751643e-08,0.001341549,390,100,-0.28421186028535467,-0.05628335733307702,0.001634543,-0.06582052788625058
500.0,4.424605979654584e-05,0.1,-6.658524634751643e-08,0.0007832206,391,100,-0.2541622738797011,-0.050329821328397736,0.0010471997,-0.0657809097109108
500.0,4.818725791762231e-05,0.1,-6.658524634751643e-08,0.0011148164,392,100,-0.2872258444315663,-0.05680629344859493,0.0013001185,-0.06575801528167019
500.0,6.261695268787509e-05,0.1,-6.658524634751643e-08,0.0031494736,393,100,-0.30500261728002714,-0.06042187655346425,0.003157388,-0.06574443732052972
500.0,8.542857742885744e-05,0.1,-6.658524634751643e-08,0.0023366841,394,100,-0.3618947739975539,-0.07170825775246549,0.0026073714,-0.06575957392061078
500.0,0.00010347531383994636,0.1,-6.658524634751643e-08,0.0019927397,395,100,-0.29913896975521875,-0.059319282748404624,0.0025297701,-0.06574326938599759
500.0,8.042053864818331e-05,0.1,-6.658524634751643e-08,0.00077021646,396,100,-0.3115311169840007,-0.06171018222110884,0.0009543915,-0.0657330848224499
500.0,8.869430202892936e-05,0.1,-6.658524634751643e-08,0.0045630247,397,100,-0.3168573105865862,-0.06282968598626076,0.0045848913,-0.06572577147525546
500.0,7.395500816529282e-05,0.1,-6.658524634751643e-08,0.0026404294,398,100,-0.2773509698306006,-0.05500404147817692,0.0035648046,-0.06569883245516231
500.0,7.836644347030063e-05,0.1,-6.658524634751643e-08,0.0045295996,399,100,-0.3100207848140833,-0.061373881807693514,0.0046063405,-0.06568799297985536
500.0,6.751685799941207e-05,0.1,-6.658524634751643e-08,0.0023143024,400,100,-0.3002333035634855,-0.059540010783990696,0.002536783,-0.0656726230243657
500.0,6.284131842648e-05,0.1,-6.658524634751643e-08,0.00053897715,401,100,-0.27011985179885206,-0.05345311485016777,0.00054022117,-0.06564215043540261
500.0,8.937820110077004e-05,0.1,-6.658524634751643e-08,0.0042309053,402,100,-0.34844501900332586,-0.06906809637748593,0.0044473787,-0.06565067268898989
500.0,5.897083440558076e-05,0.1,-6.658524634751643e-08,0.00093245844,403,100,-0.3034448151659461,-0.060069335468076204,0.0012039451,-0.0656368232169777
500.0,4.4503853666007746e-05,0.1,-6.658524634751643e-08,0.004691474,404,100,-0.2536821785305057,-0.05034208444569974,0.004756159,-0.06559896495269235
500.0,7.922872170808789e-05,0.1,-6.658524634751643e-08,0.002371457,405,100,-0.37395195726006675,-0.07410366167362563,0.002489202,-0.06561996420385516
500.0,0.000110892097278353,0.1,-6.658524634751643e-08,0.0023573353,406,100,-0.35126222046779904,-0.06963049161754775,0.0025065588,-0.06562984235019428
500.0,5.52086681990928e-05,0.1,-6.658524634751643e-08,0.0028804452,407,100,-0.2838851605599855,-0.056200775100506827,0.003283278,-0.06560667510879457
500.0,3.7189664805902385e-05,0.1,-6.658524634751643e-08,0.0027270066,408,100,-0.23972435036026687,-0.047519770783126185,0.003633579,-0.06556234446093753
500.0,5.436541207133332e-05,0.1,-6.658524634751643e-08,0.0017033032,409,100,-0.2699966968665126,-0.05346432550789143,0.0017188861,-0.06553276495249488
500.0,7.530823187139407e-05,0.1,-6.658524634751643e-08,0.0020489148,410,100,-0.275106815629136,-0.05452098307890081,0.0026833164,-0.06550590694792514
500.0,0.00010127856585691784,0.1,-6.658524634751643e-08,0.00715916,411,100,-0.32733356663137037,-0.06501507555895109,0.007351616,-0.065504712710969
500.0,5.778739852038537e-05,0.1,-6.658524634751643e-08,0.0024808256,412,100,-0.2759512194881459,-0.0547286813169929,0.0025220388,-0.06547855729496421
500.0,9.866373216206976e-05,0.1,-6.658524634751643e-08,0.0029042163,413,100,-0.35198999942190967,-0.0697083731128895,0.003005166,-0.06548879897975338
500.0,5.621962265447461e-05,0.1,-6.658524634751643e-08,0.002501002,414,100,-0.2580370171697266,-0.05115528526199418,0.002526499,-0.06545417696594237
500.0,4.679078661743295e-05,0.1,-6.658524634751643e-08,0.00090741814,415,100,-0.24583896666697258,-0.048718521528901215,0.0010446208,-0.06541385008537118
500.0,0.0001167627156095976,0.1,-6.658524634751643e-08,0.011517523,416,100,-0.3604443705591212,-0.07132451982421055,0.011518031,-0.06542805842608954
500.0,5.437140132101086e-05,0.1,-6.658524634751643e-08,0.0038871986,417,100,-0.24588029768687883,-0.04867307316124431,0.0038876107,-0.06538787860531053
500.0,8.015464678086101e-05,0.1,-6.658524634751643e-08,0.0014284442,418,100,-0.3105012419160507,-0.06146795310505469,0.0014286127,-0.06537850079310897
500.0,6.323100382653608e-05,0.1,-6.658524634751643e-08,0.0026264542,419,100,-0.2838326957191935,-0.05625364127181205,0.0026428758,-0.06535672308542091
500.0,7.350794672847778e-05,0.1,-6.658524634751643e-08,0.002195505,420,100,-0.2811701922192368,-0.05568294286931837,0.0025809575,-0.06533369027538256
500.0,5.177645894113469e-05,0.1,-6.658524634751643e-08,0.002202409,421,100,-0.2818376539072073,-0.05586470108852184,0.0026861094,-0.06531119861460619
500.0,5.9772207162562003e-05,0.1,-6.658524634751643e-08,0.0038990916,422,100,-0.29762578385928135,-0.058952346487868554,0.004209892,-0.06529613024463761
500.0,7.502290563098973e-05,0.1,-6.658524634751643e-08,0.0028064689,423,100,-0.31684705049817663,-0.06273289771174823,0.00333314,-0.06529007059325961
500.0,0.0001413618166208634,0.1,-6.658524634751643e-08,0.002841493,424,100,-0.4326915927103318,-0.0857714451907095,0.002933606,-0.06533837572202719
500.0,8.72138081178537e-05,0.1,-6.658524634751643e-08,0.010263606,425,100,-0.31811349281669987,-0.06305667677491253,0.0103055155,-0.06533300701862221
500.0,3.141817376627176e-05,0.1,-6.658524634751643e-08,0.0012213782,426,100,-0.25041088913160325,-0.049606582501955404,0.001491846,-0.06529609052914646
500.0,6.961812572145177e-05,0.1,-6.658524634751643e-08,0.000545029,427,100,-0.3244645552847679,-0.06426646696429356,0.00054594484,-0.06529367923274165
500.0,7.394291156067241e-05,0.1,-6.658524634751643e-08,0.003332212,428,100,-0.32721615990022057,-0.064724340939254,0.00334704,-0.06529234900308398
500.0,6.276770686309653e-05,0.1,-6.658524634751643e-08,0.0037501378,429,100,-0.2882225258951872,-0.05699942430992273,0.0038073992,-0.0652730181762934
500.0,8.579820600721474e-05,0.1,-6.658524634751643e-08,0.0010871266,430,100,-0.3030685130636047,-0.06004595768770352,0.0015303609,-0.06526086222166877
500.0,6.133885827512876e-05,0.1,-6.658524634751643e-08,0.0059144236,431,100,-0.33816782385163385,-0.06701044201297632,0.0059212404,-0.06526492157153259
500.0,0.00013407550847482333,0.1,-6.658524634751643e-08,0.0005720906,432,100,-0.41633914497093777,-0.08243237425130086,0.0006489061,-0.06530466104532835
500.0,8.480492370087493e-05,0.1,-6.658524634751643e-08,0.001101058,433,100,-0.29971825024613447,-0.05933502756846365,0.0011456216,-0.06529087436293374
500.0,0.00011486926035912194,0.1,-6.658524634751643e-08,0.0072662225,434,100,-0.3914895503949829,-0.07761783591997877,0.007348678,-0.06531927750016195
500.0,5.3659530876769705e-05,0.1,-6.658524634751643e-08,0.0012969854,435,100,-0.26107343315495746,-0.05167240443637908,0.0017568513,-0.06528790537817625
500.0,0.00010111643668939442,0.1,-6.658524634751643e-08,0.005069347,436,100,-0.32206611937897023,-0.0637678172012812,0.0050958004,-0.06528441893740355
500.0,0.00012405420190073586,0.1,-6.658524634751643e-08,0.00045709935,437,100,-0.363945532672214,-0.07210972813622864,0.00061856007,-0.0653000374939226
500.0,7.090280333964099e-05,0.1,-6.658524634751643e-08,0.0032621939,438,100,-0.2855258212149877,-0.05655440882852979,0.0033812716,-0.06528007030518883
500.0,8.817767282274386e-05,0.1,-6.658524634751643e-08,0.0055591203,439,100,-0.3498685808942279,-0.06938258240460918,0.0055859764,-0.06528941543525585
500.0,5.78315798637007e-05,0.1,-6.658524634751643e-08,0.0020405324,440,100,-0.2686417028447753,-0.0531592678185343,0.002204176,-0.06526184691794512
500.0,4.9221165640853344e-05,0.1,-6.658524634751643e-08,0.0014836707,441,100,-0.2877892889998013,-0.05702690651469105,0.0014901257,-0.06524317358369737
500.0,0.00013531989114022223,0.1,-6.658524634751643e-08,0.0012769459,442,100,-0.39856935735636734,-0.0789814487853684,0.0012853491,-0.06527425565428939
500.0,6.111191871065949e-05,0.1,-6.658524634751643e-08,0.0023384066,443,100,-0.2737370682281653,-0.054216400489303256,0.0024006169,-0.06524929435594856
500.0,2.7507238156478834e-05,0.1,-6.658524634751643e-08,0.0026871113,444,100,-0.22519165565696486,-0.04464420004876712,0.0027454954,-0.06520288648588735
500.0,0.00012932474263175985,0.1,-6.658524634751643e-08,0.002458045,445,100,-0.3708500484508652,-0.0733941363879485,0.003428804,-0.06522129378903804
500.0,8.857669426983029e-05,0.1,-6.658524634751643e-08,0.0029944503,446,100,-0.34020574826325306,-0.06749717696864013,0.0030620098,-0.06522639666612234
500.0,0.00014188305973660323,0.1,-6.658524634751643e-08,0.004247096,447,100,-0.3765339309319119,-0.07468420585629792,0.00590633,-0.06524755507594376
500.0,9.473809402761547e-05,0.1,-6.658524634751643e-08,0.0005336371,448,100,-0.35420062241393324,-0.07015155581014025,0.0006501512,-0.06525850150615403
500.0,7.273807079674184e-05,0.1,-6.658524634751643e-08,0.0052166814,449,100,-0.2960953623954839,-0.05865282717353289,0.005350244,-0.06524378953659363
500.0,5.6555281385730326e-05,0.1,-6.658524634751643e-08,0.0017844955,450,100,-0.2899873198269637,-0.05749205484615152,0.0018182758,-0.06522656345950377
500.0,7.69713351735361e-05,0.1,-6.658524634751643e-08,0.0071911765,451,100,-0.33730615361160987,-0.06677489648523013,0.007569664,-0.06522999657042554
500.0,0.0001128324576570178,0.1,-6.658524634751643e-08,0.0039154594,452,100,-0.339535268159425,-0.06729583752127523,0.005341855,-0.06523456701500707
500.0,7.62503963735164e-05,0.1,-6.658524634751643e-08,0.003785534,453,100,-0.3439767682777486,-0.06820114912317116,0.003792178,-0.06524111576138271
500.0,0.00012818568019196472,0.1,-6.658524634751643e-08,0.006575431,454,100,-0.3846160160101478,-0.07610244670272161,0.006576814,-0.06526503939781737
500.0,4.3275096272770546e-05,0.1,-6.658524634751643e-08,0.0016812279,455,100,-0.2682799833536434,-0.05316395314527376,0.0017209587,-0.06523844360385575
500.0,3.775386580522631e-05,0.1,-6.658524634751643e-08,0.00457347,456,100,-0.25938178911802157,-0.051386512007435776,0.0045749093,-0.06520806656088114
500.0,6.103596487660929e-05,0.1,-6.658524634751643e-08,0.0026536388,457,100,-0.35516132108082843,-0.07042197143396663,0.0026962545,-0.06521947554309795
500.0,4.850517288091767e-05,0.1,-6.658524634751643e-08,0.0029744937,458,100,-0.2755917936937552,-0.054602558231165915,0.0029830728,-0.06519629450093217
500.0,8.674031734925558e-05,0.1,-6.658524634751643e-08,0.0031212803,459,100,-0.3093883529984274,-0.06133287651536578,0.0031606692,-0.06518787746828386
500.0,8.469536927778138e-05,0.1,-6.658524634751643e-08,0.0013356002,460,100,-0.35856440480616747,-0.07099697375799144,0.0014239013,-0.06520050593847888
500.0,6.546078084854133e-05,0.1,-6.658524634751643e-08,0.0022613404,461,100,-0.3197571899874188,-0.06334607503106604,0.0025064773,-0.06519648331178168
500.0,7.806522265839497e-05,0.1,-6.658524634751643e-08,0.0039548352,462,100,-0.32458718127856284,-0.0643526162108338,0.0039551943,-0.06519465675961514
500.0,9.256834788067526e-05,0.1,-6.658524634751643e-08,0.0015168005,463,100,-0.39436147684228523,-0.078109968731236,0.0015552235,-0.06522255160188645
500.0,5.977513959980734e-05,0.1,-6.658524634751643e-08,0.0032313245,464,100,-0.32136533622315366,-0.06369629542860766,0.003289996,-0.06521926225668541
500.0,0.00012182851352725497,0.1,-6.658524634751643e-08,0.0035393476,465,100,-0.35537045243655024,-0.07036068755195063,0.004859805,-0.06523031908527738
500.0,0.0001116462796549299,0.1,-6.658524634751643e-08,0.0015535614,466,100,-0.335304561460713,-0.06641938472589692,0.0017358435,-0.065232870728283
500.0,7.827571341356846e-05,0.1,-6.658524634751643e-08,0.0015278254,467,100,-0.3248624369593061,-0.06430457551967086,0.0018508544,-0.06523088294411039
500.0,7.811591792337265e-05,0.1,-6.658524634751643e-08,0.0011488452,468,100,-0.3334949775683858,-0.06619728429573513,0.0011763506,-0.06523294790426343
500.0,7.36629427347587e-05,0.1,-6.658524634751643e-08,0.0026352224,469,100,-0.2458512887087175,-0.04862445490513568,0.0027975375,-0.06519753533923331
500.0,8.601995222664864e-05,0.1,-6.658524634751643e-08,0.0016360693,470,100,-0.34498693507768174,-0.06837793688598195,0.0022360932,-0.0652043021510349
500.0,6.563022257034321e-05,0.1,-6.658524634751643e-08,0.005113758,471,100,-0.27660852067390684,-0.05473360363908414,0.0052767945,-0.0651820713686316
500.0,7.913118864528534e-05,0.1,-6.658524634751643e-08,0.0026112439,472,100,-0.32888264337580414,-0.0651591905188933,0.0033847345,-0.06518202289225504
500.0,4.769697357366871e-05,0.1,-6.658524634751643e-08,0.00043826358,473,100,-0.29693736459207687,-0.058754844497875186,0.00045278604,-0.06516843477725635
500.0,6.829771715458821e-05,0.1,-6.658524634751643e-08,0.004123533,474,100,-0.2780136364656977,-0.055064705686691084,0.0042144656,-0.06514711889309904
500.0,6.537822231818462e-05,0.1,-6.658524634751643e-08,0.0035689014,475,100,-0.2875655816355971,-0.05701026002214887,0.004009774,-0.06512998866389703
500.0,8.134825755229216e-05,0.1,-6.658524634751643e-08,0.0023468884,476,100,-0.3591558545681839,-0.07111947450072138,0.0023549995,-0.06514257161733575
500.0,7.33338309613919e-05,0.1,-6.658524634751643e-08,0.002992995,477,100,-0.33880979898778335,-0.06707330114987588,0.0036559713,-0.06514661926834737
500.0,6.395570015196523e-05,0.1,-6.658524634751643e-08,0.0048345807,478,100,-0.3543771557669932,-0.07011628099877748,0.0055595245,-0.0651570160502102
500.0,3.981250583594905e-05,0.1,-6.658524634751643e-08,0.002834101,479,100,-0.2441257775678562,-0.04839253425999734,0.002873727,-0.06512201713206779
500.0,5.479682578736561e-05,0.1,-6.658524634751643e-08,0.006567071,480,100,-0.3052404428149784,-0.06047626401084152,0.0065720277,-0.0651123384797319
500.0,0.00013318278359159173,0.1,-6.658524634751643e-08,0.0030827776,481,100,-0.3788550133852131,-0.07519371287947524,0.0031077804,-0.06513329767806816
500.0,8.401198712904354e-05,0.1,-6.658524634751643e-08,0.0042841514,482,100,-0.3643437042247109,-0.07222002559589956,0.0043513575,-0.06514800043308441
500.0,8.85871586266283e-05,0.1,-6.658524634751643e-08,0.0027033025,483,100,-0.29603112288263395,-0.05869909054955218,0.0027132425,-0.06513464865278724
500.0,5.082153558836722e-05,0.1,-6.658524634751643e-08,0.002463104,484,100,-0.303695106811974,-0.060167075791938564,0.0029718548,-0.06512438507249622
500.0,6.639084078827758e-05,0.1,-6.658524634751643e-08,0.001132703,485,100,-0.2951930842957044,-0.0585602991885003,0.0013307194,-0.06511085087479727
500.0,5.821577988830996e-05,0.1,-6.658524634751643e-08,0.0007329644,486,100,-0.2661970571584215,-0.0527998922352298,0.00092665985,-0.06508551968418087
500.0,5.566380773478656e-05,0.1,-6.658524634751643e-08,0.0017446058,487,100,-0.28166556142350563,-0.05583616924664818,0.0018421272,-0.06506652717814898
500.0,8.547648691274612e-05,0.1,-6.658524634751643e-08,0.004958018,488,100,-0.33379510414514024,-0.06618345435901624,0.005015285,-0.06506881596335568
500.0,5.352836393244254e-05,0.1,-6.658524634751643e-08,0.00021587388,489,100,-0.28490581181433866,-0.05640901701375138,0.00023108211,-0.06505110676304973
500.0,8.009331842615034e-05,0.1,-6.658524634751643e-08,0.008136994,490,100,-0.306816262637426,-0.06086189191212155,0.008204199,-0.06504255734498662
500.0,6.918057529766768e-05,0.1,-6.658524634751643e-08,0.0017649845,491,100,-0.31161431349100266,-0.06180618248951797,0.002235292,-0.06503596595016896
500.0,5.596795749132418e-05,0.1,-6.658524634751643e-08,0.0031012823,492,100,-0.29702093345182606,-0.058886350782500575,0.003127979,-0.0650234667323485
500.0,6.192980517134072e-05,0.1,-6.658524634751643e-08,0.001295879,493,100,-0.3100996165864573,-0.06147233975021901,0.0016664842,-0.06501626363502166
500.0,7.094964286715811e-05,0.1,-6.658524634751643e-08,0.0019214037,494,100,-0.3589426418812351,-0.07122431419639105,0.0020984185,-0.06502883053899206
500.0,5.7693401441530664e-05,0.1,-6.658524634751643e-08,0.0017353768,495,100,-0.27972004461309685,-0.0554346370019695,0.0019178204,-0.06500944832982634
500.0,0.00010350546901890303,0.1,-6.658524634751643e-08,0.0022995612,496,100,-0.319564458544194,-0.06336085646537802,0.002299679,-0.06500612455590608
500.0,5.184307371978527e-05,0.1,-6.658524634751643e-08,0.0016216964,497,100,-0.2644495799501863,-0.05240184517766942,0.0018865113,-0.06498076383281104
500.0,5.3706772297627044e-05,0.1,-6.658524634751643e-08,0.001159367,498,100,-0.2461902766740428,-0.04875062737138272,0.0013171554,-0.06494817319734633
500.0,5.798608389861338e-05,0.1,-6.658524634751643e-08,0.0027184768,499,100,-0.2859307475548575,-0.05671275060639319,0.0028547025,-0.06493166934445865
500.0,5.373373728398783e-05,0.1,-6.658524634751643e-08,0.0020327647,500,100,-0.29066855616386034,-0.057680023315967895,0.002050881,-0.06491716605240166
500.0,0.00015507984281188883,0.1,-6.658524634751643e-08,0.0027915675,501,100,-0.30214509207020684,-0.06002482143309615,0.0029662396,-0.0649074008934809
500.0,0.0001016458849097679,0.1,-6.658524634751643e-08,0.004795616,502,100,-0.36044329644263196,-0.07133398032347643,0.005062956,-0.06492020284453666
500.0,7.447783314960937e-05,0.1,-6.658524634751643e-08,0.000949115,503,100,-0.3338804888793242,-0.06607876105270324,0.0009754572,-0.06492250614117318
500.0,0.00010915820923810644,0.1,-6.658524634751643e-08,0.0032571235,504,100,-0.32086495297812134,-0.06363606317534122,0.0032607527,-0.06491995367497112
500.0,9.312236143649557e-05,0.1,-6.658524634751643e-08,0.0031914695,505,100,-0.31302557903172035,-0.06205931124201654,0.0033730997,-0.06491428903649003
500.0,4.47521358985424e-05,0.1,-6.658524634751643e-08,0.0013068167,506,100,-0.26428733350058664,-0.05241753533302635,0.0013876853,-0.06488959189478358
500.0,4.5244785580150555e-05,0.1,-6.658524634751643e-08,0.003680118,507,100,-0.25536150811048774,-0.05058452163634188,0.004353912,-0.0648613767660687
500.0,5.9292957565386976e-05,0.1,-6.658524634751643e-08,0.005661408,508,100,-0.2874682066325698,-0.05701257070780791,0.0057810103,-0.06484592636044222
500.0,5.938156602142238e-05,0.1,-6.658524634751643e-08,0.0021450438,509,100,-0.27833634806698265,-0.055177682229695095,0.002190168,-0.06482693177472365
500.0,5.9123773959040814e-05,0.1,-6.658524634751643e-08,0.0021637431,510,100,-0.341849119461751,-0.0677562406232448,0.002367903,-0.06483267551756389
500.0,5.261835364595785e-05,0.1,-6.658524634751643e-08,0.0014008625,511,100,-0.27261067319254717,-0.05395061805150624,0.0017840714,-0.06481137990608432
500.0,4.6959539028336976e-05,0.1,-6.658524634751643e-08,0.0015710256,512,100,-0.2657697088228217,-0.052733881196803466,0.0016290579,-0.06478779104141777
500.0,4.350597271670786e-05,0.1,-6.658524634751643e-08,0.0019158053,513,100,-0.2370503579868597,-0.04698482508293291,0.0019327945,-0.06475308740407179
500.0,0.00011583355418160234,0.1,-6.658524634751643e-08,0.0007511357,514,100,-0.3838059333244631,-0.07614832840166358,0.00094391196,-0.06477525713363909
500.0,5.756948854001223e-05,0.1,-6.658524634751643e-08,0.0008636341,515,100,-0.35722467551205456,-0.07072894553430098,0.0009585121,-0.06478681769364038
500.0,0.00011501572384377516,0.1,-6.658524634751643e-08,0.0019604627,516,100,-0.39481881216142034,-0.07827864034835608,0.002504373,-0.06481296463676967
500.0,0.00010255736378657863,0.1,-6.658524634751643e-08,0.003319724,517,100,-0.32867517498576027,-0.06509204324562005,0.0033333993,-0.06481350444065526
500.0,8.272112192762289e-05,0.1,-6.658524634751643e-08,0.001001471,518,100,-0.36344457075582143,-0.07201581215191034,0.0010504171,-0.0648274085095959
500.0,7.246917097281078e-05,0.1,-6.658524634751643e-08,0.00097388716,519,100,-0.28180761378866886,-0.055938412674195845,0.0010265867,-0.06481028134999012
500.0,4.609226780909716e-05,0.1,-6.658524634751643e-08,0.0029657586,520,100,-0.2991512311091276,-0.05924649141932102,0.003392428,-0.0647995817539696
500.0,6.158247065414227e-05,0.1,-6.658524634751643e-08,0.004908665,521,100,-0.3167569801205125,-0.06276263127887019,0.0054996004,-0.06479567206015943
500.0,6.961547901837411e-05,0.1,-6.658524634751643e-08,0.0020631857,522,100,-0.3302273316982658,-0.06539553443629602,0.0023551115,-0.06479682122179954
500.0,5.388965754442314e-05,0.1,-6.658524634751643e-08,0.0032467626,523,100,-0.31494023590254483,-0.062404999507964624,0.003515568,-0.06479224794892414
500.0,7.167036971766955e-05,0.1,-6.658524634751643e-08,0.0054642414,524,100,-0.34334945294007896,-0.0680998513823201,0.0055539142,-0.06479856016921688
500.0,9.481713951168923e-05,0.1,-6.658524634751643e-08,0.00720464,525,100,-0.2716229173195153,-0.05369284668835931,0.0075375377,-0.06477740642925334
500.0,6.181696314862068e-05,0.1,-6.658524634751643e-08,0.003371416,526,100,-0.3152976712730777,-0.0624602076361371,0.004186395,-0.06477300110835389
500.0,5.3416325686225925e-05,0.1,-6.658524634751643e-08,0.0031399343,527,100,-0.26005144500978705,-0.05156425315414479,0.0033182176,-0.0647479370704901
500.0,6.757658657003921e-05,0.1,-6.658524634751643e-08,0.003625624,528,100,-0.29375246674301064,-0.058228061836115154,0.0039391117,-0.06473558882194015
500.0,3.590027042953407e-05,0.1,-6.658524634751643e-08,0.0018812155,529,100,-0.25054787382680055,-0.04972224534093646,0.0018948497,-0.06470720821044487
500.0,0.00012202668693408388,0.1,-6.658524634751643e-08,0.0010411963,530,100,-0.34515564169796464,-0.06832818222818776,0.0010719136,-0.06471404023689345
500.0,4.97499483089469e-05,0.1,-6.658524634751643e-08,0.0019934177,531,100,-0.28178521662766104,-0.05580140754292682,0.0020695888,-0.06469725561788409
500.0,6.474178374250619e-05,0.1,-6.658524634751643e-08,0.003523088,532,100,-0.2776272244324009,-0.05503714628832755,0.0038628562,-0.06467909751764056
500.0,0.00011821026518648893,0.1,-6.658524634751643e-08,0.003134334,533,100,-0.41427761828287857,-0.08205814465434955,0.0035852697,-0.0647117036098295
