NatGradInftyNorm,BatchSize,Iteration,NatGrad2Norm,ReturnMean,AvgRet,StepSize,J,AvgEpLen,VarJ,ReturnMax
0.009585075,100,363,0.009768289,-0.08579185465104164,-0.44052906817006815,0.01,-0.08709276877049649,500.0,0.00013158410795213512,-3.48825323231284e-09
0.010421638,100,364,0.010498369,-0.08579440325474129,-0.43848619690486246,0.01,-0.08671954639771393,500.0,0.00011919803633831836,-3.48825323231284e-09
0.00045751812,100,365,0.0005007517,-0.08572831964145082,-0.31133070141236774,0.01,-0.06167388440372184,500.0,6.724132054982112e-05,-3.48825323231284e-09
0.012964051,100,366,0.012967104,-0.08570225241726316,-0.3855546005914326,0.01,-0.07618771558876408,500.0,0.00012807689418455135,-3.48825323231284e-09
0.011815836,100,367,0.01185912,-0.08570605353284172,-0.4400677378582969,0.01,-0.0870972618346004,500.0,0.00015964889278333646,-3.48825323231284e-09
0.0029498201,100,368,0.0030381947,-0.08563034133858358,-0.2921334957396706,0.01,-0.05784396604584281,500.0,5.895486799072994e-05,-3.48825323231284e-09
0.008202134,100,369,0.008377177,-0.08559942036667606,-0.3747209761306327,0.01,-0.0742205027047112,500.0,9.422086100431338e-05,-3.48825323231284e-09
0.017591048,100,370,0.018219693,-0.08559207068458903,-0.4181556235053324,0.01,-0.08288003799447122,500.0,0.0002643738448108405,-3.48825323231284e-09
0.013538061,100,371,0.013859323,-0.08561743866111866,-0.4802165147679952,0.01,-0.09500358997708803,500.0,0.0001502311261796455,-3.48825323231284e-09
0.0057534124,100,372,0.0058672465,-0.0856004739934472,-0.40062629897897983,0.01,-0.07930658228732895,500.0,0.00013384038167395213,-3.48825323231284e-09
0.009096818,100,373,0.0091584,-0.08555849228178326,-0.3532345686321689,0.01,-0.06994129554279979,500.0,8.987619720874166e-05,-3.48825323231284e-09
0.00886428,100,374,0.009003996,-0.08550828264007658,-0.337149088893771,0.01,-0.06678008628348313,500.0,0.00010416849152156655,-3.48825323231284e-09
0.013895945,100,375,0.013935417,-0.08555011750713439,-0.5113284404465483,0.01,-0.10119635778675579,500.0,0.00022411940759095575,-3.48825323231284e-09
0.011486935,100,376,0.012072631,-0.08554129602909744,-0.4155632521310036,0.01,-0.08223324176524048,500.0,0.00010006125453704627,-3.48825323231284e-09
0.0086075775,100,377,0.010256691,-0.08556510950221381,-0.47731676797917655,0.01,-0.09451897539397333,500.0,0.000259232062247954,-3.48825323231284e-09
0.011980011,100,378,0.012211387,-0.08557413028904677,-0.4499250130178194,0.01,-0.0889749669250691,500.0,0.0001604444028607123,-3.48825323231284e-09
0.0054836567,100,379,0.0059134173,-0.08554287542337896,-0.37179096384353527,0.01,-0.0737285362009486,500.0,0.00014547220710547758,-3.48825323231284e-09
0.005867261,100,380,0.0063509177,-0.08548338639904639,-0.31812546894183164,0.01,-0.06293704617700085,500.0,6.604341149337539e-05,-3.48825323231284e-09
0.008963226,100,381,0.009001314,-0.08542935871363547,-0.32825413682822024,0.01,-0.06489883825748889,500.0,9.43647929820086e-05,-3.48825323231284e-09
0.00570596,100,382,0.0061186715,-0.08539657544630447,-0.3686040192692948,0.01,-0.0729061505931874,500.0,8.64060958780781e-05,-3.48825323231284e-09
0.015990742,100,383,0.016005043,-0.08539595739225837,-0.4306874605353018,0.01,-0.08515986074665399,500.0,0.00020905195225602856,-3.48825323231284e-09
0.011410975,100,384,0.01142414,-0.08536689590311553,-0.3751519455613884,0.01,-0.07423634556140443,500.0,0.0001560087553293093,-3.48825323231284e-09
0.0024147131,100,385,0.0024222077,-0.08532815270447269,-0.35570347914274897,0.01,-0.07045076442562441,500.0,8.345437829056286e-05,-3.48825323231284e-09
0.007789229,100,386,0.0079802815,-0.08530412007626753,-0.3848868798082619,0.01,-0.07605155821728125,500.0,0.00010427666660544574,-3.48825323231284e-09
0.0106824925,100,387,0.010800201,-0.08530799472415969,-0.43837547194700177,0.01,-0.08680360881053222,500.0,0.0001347589019070925,-3.48825323231284e-09
0.009117813,100,388,0.009999812,-0.08528224210539782,-0.38061404949269645,0.01,-0.075315978644558,500.0,0.00010753809452864981,-3.48825323231284e-09
0.0030456837,100,389,0.0031308238,-0.08522656701666578,-0.32229458007056827,0.01,-0.06362463258863067,500.0,7.830278887371633e-05,-3.48825323231284e-09
0.006327431,100,390,0.0063927867,-0.08516613091467388,-0.311984547175117,0.01,-0.0616564872398283,500.0,8.501501716536793e-05,-3.48825323231284e-09
0.008070051,100,391,0.00815086,-0.08511771044848584,-0.335553775595389,0.01,-0.06623372863514876,500.0,8.275962061601741e-05,-3.48825323231284e-09
0.0069483286,100,392,0.0071474053,-0.0850769330042888,-0.3500651358412027,0.01,-0.0691329523232399,500.0,8.069764946175792e-05,-3.48825323231284e-09
0.012142558,100,393,0.012199165,-0.08506272092853219,-0.40187683390719964,0.01,-0.07949158723194821,500.0,0.00012649253887566397,-3.48825323231284e-09
0.012782745,100,394,0.01278539,-0.08506992411669798,-0.4440154551439857,0.01,-0.08790077706584959,500.0,0.00015819627797362804,-3.48825323231284e-09
0.0063060313,100,395,0.006630025,-0.08502912227014164,-0.3481835334757517,0.01,-0.06895319472695063,500.0,0.0001443400804002113,-3.48825323231284e-09
0.007973008,100,396,0.00797446,-0.08498887218335857,-0.34887156450090534,0.01,-0.06909008790404458,500.0,0.00013350903999428704,-3.48825323231284e-09
0.004090189,100,397,0.004094075,-0.08495747945406447,-0.3662426386626788,0.01,-0.072525958653594,500.0,0.00010631151458173118,-3.48825323231284e-09
0.010628983,100,398,0.011435845,-0.08493493886433559,-0.38378237196361176,0.01,-0.07598632474197223,500.0,0.00012652480985145641,-3.48825323231284e-09
0.014000541,100,399,0.014016797,-0.08494196919966868,-0.44368816342319256,0.01,-0.08774004266224074,500.0,0.00014600083549946817,-3.48825323231284e-09
0.0071785655,100,400,0.007319844,-0.08489877181828767,-0.3418556692982988,0.01,-0.06766301664726226,500.0,0.00010937360605861726,-3.48825323231284e-09
0.007293904,100,401,0.0072944174,-0.08486486665250291,-0.3607896753049381,0.01,-0.07130280033860202,500.0,9.335038151211158e-05,-3.48825323231284e-09
0.0052275006,100,402,0.0052284086,-0.08484797579338214,-0.39435784093300336,0.01,-0.07807474128595487,500.0,0.00011389969378229743,-3.48825323231284e-09
0.00901207,100,403,0.00909974,-0.08480665933119776,-0.3451834883958073,0.01,-0.0681974415330735,500.0,0.00011405806548603718,-3.48825323231284e-09
0.0018250117,100,404,0.0020534093,-0.08472949499622137,-0.27101466494083476,0.01,-0.05363226800073581,500.0,4.9001514489225935e-05,-3.48825323231284e-09
0.01294664,100,405,0.012954991,-0.08474491410271039,-0.45954275221720087,0.01,-0.09097423312427058,500.0,0.0001486057996139839,-3.48825323231284e-09
0.006982521,100,406,0.0070650633,-0.08472256369360796,-0.3823194930730969,0.01,-0.07567064800712756,500.0,0.00015900373412400996,-3.48825323231284e-09
0.009751418,100,407,0.01039029,-0.08469893243498357,-0.37977153626414717,0.01,-0.07510464143348185,500.0,0.00010046960443021445,-3.48825323231284e-09
0.004011707,100,408,0.0053759194,-0.0846299441129535,-0.28575726676435725,0.01,-0.05655169704671326,500.0,5.1674267294617186e-05,-3.48825323231284e-09
0.0055779098,100,409,0.005592152,-0.08457885616359127,-0.3223336177265632,0.01,-0.06373497282380178,500.0,8.098678762139225e-05,-3.48825323231284e-09
0.009479892,100,410,0.00990304,-0.08454379107612638,-0.35443873523147107,0.01,-0.07020217030298377,500.0,0.00012708138223880528,-3.48825323231284e-09
0.0011676246,100,411,0.001213889,-0.08450300837471612,-0.3417385308634859,0.01,-0.0677821007965162,500.0,0.00010750442328814129,-3.48825323231284e-09
0.007871864,100,412,0.008655517,-0.08445577401930829,-0.32841534329820066,0.01,-0.06504245394668771,500.0,0.00010129492409114068,-3.48825323231284e-09
0.012561401,100,413,0.0126068555,-0.08445317029147525,-0.421620624511196,0.01,-0.08338043442426507,500.0,0.00017481880619228107,-3.48825323231284e-09
0.0042891465,100,414,0.004413535,-0.0843934752186772,-0.30186147663296564,0.01,-0.05973941015307721,500.0,7.534487737789786e-05,-3.48825323231284e-09
0.007047331,100,415,0.0073976154,-0.08432881576537488,-0.29081790378078143,0.01,-0.05755980209821509,500.0,8.658052690719304e-05,-3.48825323231284e-09
0.022376893,100,416,0.022403097,-0.08437084160220565,-0.5147242366683816,0.01,-0.10181156388698036,500.0,0.00023811505027428786,-3.48825323231284e-09
0.01108897,100,417,0.01110453,-0.08433148272293878,-0.34371909717375304,0.01,-0.06795818894791976,500.0,0.00011285460000702364,-3.48825323231284e-09
0.010168266,100,418,0.0102068065,-0.08431410161656873,-0.38979688819590746,0.01,-0.0770661802602579,500.0,0.00013506985982305052,-3.48825323231284e-09
0.0048266673,100,419,0.004830827,-0.08426110396158895,-0.3138482696462465,0.01,-0.06210808418003848,500.0,8.969142042160734e-05,-3.48825323231284e-09
0.010168704,100,420,0.010325846,-0.08423196433120603,-0.36403759383076806,0.01,-0.07202245920076374,500.0,0.00012884225644416587,-3.48825323231284e-09
0.0062566376,100,421,0.006558048,-0.08419782687589344,-0.3532473520476961,0.01,-0.06986009564460521,500.0,7.472113827943764e-05,-3.48825323231284e-09
0.012655487,100,422,0.012785108,-0.08419230304086972,-0.4138472624839262,0.01,-0.08186676849588341,500.0,0.00011869045705506489,-3.48825323231284e-09
0.01045179,100,423,0.011025209,-0.08416552310109467,-0.36846073711557514,0.01,-0.07286438851602368,500.0,0.00013937957638913528,-3.48825323231284e-09
0.0149859,100,424,0.015068539,-0.0842087641588723,-0.5176540399643711,0.01,-0.1024997315988093,500.0,0.00023090730406090048,-3.48825323231284e-09
0.0022433128,100,425,0.0022452865,-0.084165171912459,-0.33214161319200036,0.01,-0.0656820594332144,500.0,6.410682440801868e-05,-3.48825323231284e-09
0.005877435,100,426,0.006156719,-0.08410938123554268,-0.3053207026863308,0.01,-0.0603983435461149,500.0,5.5902587177791945e-05,-3.48825323231284e-09
0.00827024,100,427,0.008368962,-0.08409386808741252,-0.39193626972230733,0.01,-0.07748526698396872,500.0,0.00010937216190789628,-3.48825323231284e-09
0.012448054,100,428,0.012457028,-0.08408565052995987,-0.4074183197065627,0.01,-0.08057675349767081,500.0,0.0001445928839302371,-3.48825323231284e-09
0.012052246,100,429,0.012114819,-0.08406944971360596,-0.39040830480705624,0.01,-0.07713550031413167,500.0,0.00012288488044582803,-3.48825323231284e-09
0.0073057483,100,430,0.00739282,-0.0840490447796111,-0.3804296546464322,0.01,-0.07529532809581989,500.0,0.00011977053198571052,-3.48825323231284e-09
0.0026251695,100,431,0.0026256766,-0.08401473558010375,-0.35018748940039457,0.01,-0.06926177979193925,500.0,7.173195031214427e-05,-3.48825323231284e-09
0.010322476,100,432,0.010373332,-0.08402696614254236,-0.45156361469918593,0.01,-0.08929833855358675,500.0,0.00020601818725497298,-3.48825323231284e-09
0.00769629,100,433,0.0077109416,-0.08399638154525402,-0.3581438588724349,0.01,-0.07078383551668833,500.0,0.00012732302775167456,-3.48825323231284e-09
0.0026468222,100,434,0.002718755,-0.08399216174856244,-0.4150806083210216,0.01,-0.08216498978111593,500.0,0.00012922614712511501,-3.48825323231284e-09
0.0056897122,100,435,0.005787515,-0.08394414412036981,-0.3193959356491372,0.01,-0.06310449348475693,500.0,7.869844944007417e-05,-3.48825323231284e-09
0.013754853,100,436,0.013828527,-0.08392785263503438,-0.38865348636124053,0.01,-0.0768410565141274,500.0,0.00018738708274534328,-3.48825323231284e-09
0.010356886,100,437,0.010370074,-0.08393985465017106,-0.4503135008443473,0.01,-0.08917273324976105,500.0,0.00017781699770837243,-3.48825323231284e-09
0.0040862258,100,438,0.004622952,-0.08389706111936338,-0.3295363663189125,0.01,-0.0651962881564061,500.0,8.873160111793756e-05,-3.48825323231284e-09
0.0033060445,100,439,0.00334225,-0.08388117086247983,-0.38823847040412496,0.01,-0.07692123834748694,500.0,9.983576921338953e-05,-3.48825323231284e-09
0.0090727275,100,440,0.0091755865,-0.08383515466675424,-0.321959852738807,0.01,-0.06363404474322434,500.0,0.00010997916300097456,-3.48825323231284e-09
0.0060010077,100,441,0.006137801,-0.08380033899298815,-0.34617441630535306,0.01,-0.06848144253590689,500.0,7.313814734308648e-05,-3.48825323231284e-09
0.0116646085,100,442,0.011763945,-0.08381497598826959,-0.4558977315813144,0.01,-0.09026989090738383,500.0,0.0002089340938085469,-3.48825323231284e-09
0.004605566,100,443,0.004654098,-0.08376638449800554,-0.31489345375951067,0.01,-0.06228894580129804,500.0,8.289080345303083e-05,-3.48825323231284e-09
0.002991565,100,444,0.0030552105,-0.0836975918583844,-0.26902129724612034,0.01,-0.05322245250621101,500.0,3.416304222902856e-05,-3.48825323231284e-09
0.012406867,100,445,0.012850468,-0.08371638042968782,-0.46536301329175417,0.01,-0.09205850608841634,500.0,0.00019511987397819304,-3.48825323231284e-09
0.005597836,100,446,0.0055985055,-0.08369939889666637,-0.3841782312464116,0.01,-0.07614261670211532,500.0,0.00011630589310962947,-3.48825323231284e-09
0.01398817,100,447,0.014779782,-0.08370896790608308,-0.4436497081955665,0.01,-0.08797674610593653,500.0,0.00023158887252616722,-3.48825323231284e-09
0.009437838,100,448,0.009465777,-0.08370012417735886,-0.4033967470400259,0.01,-0.07974697743763558,500.0,0.0001501512606221063,-3.48825323231284e-09
0.013199817,100,449,0.013286733,-0.08367962260775078,-0.37655807993703666,0.01,-0.07449491942332612,500.0,0.00014589556434650561,-3.48825323231284e-09
0.009178969,100,450,0.009197139,-0.08363667229638243,-0.3248793537581798,0.01,-0.0643519824919951,500.0,0.0001113176530570505,-3.48825323231284e-09
0.016600832,100,451,0.01702839,-0.08364757147301133,-0.44792455760815414,0.01,-0.0885522009560156,500.0,0.00016158576951356388,-3.48825323231284e-09
0.012844851,100,452,0.013126205,-0.08364597615268052,-0.41864382168266084,0.01,-0.08292648668348238,500.0,0.00018795488131674733,-3.48825323231284e-09
0.0046759895,100,453,0.0047132503,-0.08361341129595307,-0.3478928031243616,0.01,-0.0688940960551452,500.0,0.00010752183044935379,-3.48825323231284e-09
0.017170718,100,454,0.01719574,-0.08364044978864436,-0.4849728945773007,0.01,-0.09588888697780633,500.0,0.00022441415789922376,-3.48825323231284e-09
0.006753753,100,455,0.007110043,-0.08360028270294975,-0.33057381325154617,0.01,-0.06536442579759402,500.0,7.197119860811398e-05,-3.48825323231284e-09
0.001758013,100,456,0.0017665776,-0.08353597880409071,-0.2747847737720186,0.01,-0.054277704823225435,500.0,4.046273433907019e-05,-3.48825323231284e-09
0.006295206,100,457,0.006490472,-0.08352034920047953,-0.38599594281483973,0.01,-0.0763932499537831,500.0,9.312893966923242e-05,-3.48825323231284e-09
0.0038626255,100,458,0.0038805427,-0.08346935092658858,-0.3041868591556962,0.01,-0.06016313975842353,500.0,6.47923342565532e-05,-3.48825323231284e-09
0.011427134,100,459,0.011453993,-0.08345635390955225,-0.39131275862780135,0.01,-0.0775037201069131,500.0,0.0001465112563852549,-3.48825323231284e-09
0.010938381,100,460,0.01097351,-0.0834676032365699,-0.44817803227292047,0.01,-0.08863104433767578,500.0,0.00013376124528054304,-3.48825323231284e-09
0.005876678,100,461,0.00592758,-0.08344390289168745,-0.36704901050952166,0.01,-0.07254174424575437,500.0,9.142314470927979e-05,-3.48825323231284e-09
0.004176915,100,462,0.0041772113,-0.08341980777969718,-0.36532748643570967,0.01,-0.07231196115218502,500.0,9.498832469128813e-05,-3.48825323231284e-09
0.011874217,100,463,0.011874441,-0.08344436921445977,-0.4792016405273315,0.01,-0.0947917520747791,500.0,0.00014833561025697251,-3.48825323231284e-09
0.009080415,100,464,0.009587545,-0.08343577529465979,-0.40160090763875284,0.01,-0.07945679042726182,500.0,9.748895990542937e-05,-3.48825323231284e-09
0.012856272,100,465,0.013395872,-0.08344650429767952,-0.44687691931907764,0.01,-0.08842476169883984,500.0,0.00019277651630254306,-3.48825323231284e-09
0.010345061,100,466,0.010366966,-0.08343953204528015,-0.40531330391127696,0.01,-0.08019743467957134,500.0,0.00016916905103946187,-3.48825323231284e-09
0.0101082735,100,467,0.010108285,-0.08343113371655078,-0.4021984751871542,0.01,-0.07951751252866629,500.0,0.00012714003903089652,-3.48825323231284e-09
0.008805454,100,468,0.008951294,-0.08341566346203479,-0.384370663084472,0.01,-0.0761910546030665,500.0,0.00012468578807834727,-3.48825323231284e-09
0.009194752,100,469,0.0092314975,-0.08337111450615552,-0.3165605168944569,0.01,-0.06252220315465812,500.0,0.0001245478179246652,-3.48825323231284e-09
0.010601009,100,470,0.010723902,-0.08336393249667344,-0.40421067329653476,0.01,-0.07999557004957607,500.0,0.0001444398042858503,-3.48825323231284e-09
0.012873908,100,471,0.012942691,-0.08334785460469016,-0.38337368630730617,0.01,-0.07579124537255055,500.0,0.0001280585892304004,-3.48825323231284e-09
0.006419553,100,472,0.0073121795,-0.08333639001154401,-0.3940979461695342,0.01,-0.07793656663970495,500.0,0.00010426531091692939,-3.48825323231284e-09
0.007599786,100,473,0.0076244846,-0.08330924968539784,-0.3568704438713848,0.01,-0.07049901574440619,500.0,8.10472670683813e-05,-3.48825323231284e-09
0.011787908,100,474,0.01197388,-0.08328862328213886,-0.3715862772500998,0.01,-0.0735323345406439,500.0,0.00012753954331625047,-3.48825323231284e-09
0.011389741,100,475,0.011529265,-0.08326742648539465,-0.36990263080297653,0.01,-0.07322014482863683,500.0,0.00012313040036270793,-3.48825323231284e-09
0.01199031,100,476,0.012028165,-0.08327555955825795,-0.4403141213115325,0.01,-0.08713876916832888,500.0,0.0001402281533207333,-3.48825323231284e-09
0.012111776,100,477,0.012193459,-0.08327367767139567,-0.4167511704441914,0.01,-0.08237789952494792,500.0,0.00013477339245818198,-3.48825323231284e-09
0.01472504,100,478,0.014969838,-0.08329149774810862,-0.464373251722536,0.01,-0.09179167434018362,500.0,0.0001298473491649977,-3.48825323231284e-09
0.006940009,100,479,0.0074674534,-0.08324099849804702,-0.2986407822149841,0.01,-0.059102356968601104,500.0,7.215958769013776e-05,-3.48825323231284e-09
0.0007524534,100,480,0.0007653054,-0.08319320673873523,-0.30512724699181976,0.01,-0.060300954028385825,500.0,5.3816476702775806e-05,-3.48825323231284e-09
0.0062336414,100,481,0.006234405,-0.08317907141002993,-0.3852868001169136,0.01,-0.07639411363148697,500.0,0.00018070222326232804,-3.48825323231284e-09
0.0051018335,100,482,0.00512018,-0.0831825464550309,-0.42876928872459,0.01,-0.08485404310049617,500.0,9.722389149287303e-05,-3.48825323231284e-09
0.004815198,100,483,0.0048312624,-0.08315243239891053,-0.3466153356020301,0.01,-0.06863745734889436,500.0,0.00011037331261682335,-3.48825323231284e-09
0.004999996,100,484,0.0051800464,-0.08311628559696488,-0.33200108940414425,0.01,-0.06565738025722069,500.0,7.403338222253543e-05,-3.48825323231284e-09
0.008087298,100,485,0.008302021,-0.08308091796711815,-0.33305867200174966,0.01,-0.06596298512130533,500.0,0.00011149535889988471,-3.48825323231284e-09
0.005804633,100,486,0.0059491764,-0.08302986914975048,-0.2943130350253356,0.01,-0.05827119272642123,500.0,8.988403141144149e-05,-3.48825323231284e-09
0.0079301195,100,487,0.0081461985,-0.08300319059472508,-0.353641215507587,0.01,-0.07003741285237919,500.0,8.908407335050547e-05,-3.48825323231284e-09
0.0032069094,100,488,0.0033283196,-0.08298288630661413,-0.3692282602601625,0.01,-0.07309469799658626,500.0,9.6572420730244e-05,-3.48825323231284e-09
0.0071952743,100,489,0.0072772508,-0.08294735696041376,-0.33185649588873517,0.01,-0.06560903601462864,500.0,8.854299601360409e-05,-3.48825323231284e-09
0.0014097522,100,490,0.00195828,-0.08289045141881085,-0.2779517127933762,0.01,-0.05506364157499632,500.0,7.657343489489451e-05,-3.48825323231284e-09
0.009655502,100,491,0.009739409,-0.08287453142955326,-0.37888578906924747,0.01,-0.0750737366933222,500.0,0.0001155221814372993,-3.48825323231284e-09
0.010798298,100,492,0.010814799,-0.0828582492070669,-0.37810173241150763,0.01,-0.07486367796627319,500.0,0.00010471403032983775,-3.48825323231284e-09
0.0089425305,100,493,0.009557678,-0.08284296313640038,-0.38060294904130876,0.01,-0.07532221636846997,500.0,0.0001007909612028993,-3.48825323231284e-09
0.009694023,100,494,0.00991664,-0.08283625135491703,-0.4014022820256683,0.01,-0.07952734308362136,500.0,0.00012254220628808336,-3.48825323231284e-09
0.006001392,100,495,0.006272667,-0.08279500332494756,-0.31541280398268196,0.01,-0.06241847652003654,500.0,8.84686287891281e-05,-3.48825323231284e-09
0.007941318,100,496,0.008451842,-0.08277775520638929,-0.37486818553523454,0.01,-0.07423993652004061,500.0,0.0001455631821683936,-3.48825323231284e-09
0.008437719,100,497,0.00850179,-0.08274639095673537,-0.33952805029309246,0.01,-0.06718972312839248,500.0,8.850919051515557e-05,-3.48825323231284e-09
0.0055280793,100,498,0.005826419,-0.08269986721963403,-0.3015012292312407,0.01,-0.05957756988027018,500.0,7.722214630565894e-05,-3.48825323231284e-09
0.0040485887,100,499,0.0044040233,-0.08265630570705801,-0.30795596657747504,0.01,-0.06096267244420355,500.0,7.700532929900561e-05,-3.48825323231284e-09
0.0051943506,100,500,0.0052302396,-0.0826314177559095,-0.354434068440287,0.01,-0.07021233013279443,500.0,6.825671208748527e-05,-3.48825323231284e-09
0.010098859,100,501,0.010137837,-0.08259468952530057,-0.3237748866624661,0.01,-0.0642305742208434,500.0,0.00023643676386279102,-3.48825323231284e-09
0.014000553,100,502,0.014077026,-0.0826030262692395,-0.4388839934089204,0.01,-0.08677973498264141,500.0,0.00017628511552275462,-6.011913140542139e-10
0.008019326,100,503,0.008109059,-0.08259043949146097,-0.3859563140254465,0.01,-0.07627187704664418,500.0,0.00011353910183226824,-6.011913140542139e-10
0.0041619563,100,504,0.0041835075,-0.08255322061193399,-0.32209476136573767,0.01,-0.06383212420984935,500.0,0.00014130852020398106,-6.011913140542139e-10
0.004069882,100,505,0.004254301,-0.0825164382277595,-0.32300847558763407,0.01,-0.0639781166038231,500.0,0.00012107646526957736,-6.011913140542139e-10
0.006931982,100,506,0.0069874963,-0.08247621864618027,-0.31373505564898785,0.01,-0.0621653299486652,500.0,7.587061587440003e-05,-6.011913140542139e-10
0.010477891,100,507,0.010787408,-0.08245373001731274,-0.3594071810745194,0.01,-0.07107448381034313,500.0,8.62160993996138e-05,-6.011913140542139e-10
0.0011304498,100,508,0.001495208,-0.08241101717402387,-0.30699289829669424,0.01,-0.060755605626568766,500.0,5.7691409373172555e-05,-6.011913140542139e-10
0.0042746323,100,509,0.0043441798,-0.08236328406998125,-0.2935280939442682,0.01,-0.05811486721633357,500.0,8.35613302417094e-05,-6.011913140542139e-10
0.007391098,100,510,0.0076166093,-0.08236044464415064,-0.40880926215215724,0.01,-0.08091517689637079,500.0,8.472869519616593e-05,-6.011913140542139e-10
0.0049183066,100,511,0.0051455735,-0.08231400042690963,-0.29664052654060746,0.01,-0.058627449633991836,500.0,7.765710525630745e-05,-6.011913140542139e-10
0.00586389,100,512,0.006049426,-0.08227111970814377,-0.3047486754119382,0.01,-0.060359072418793326,500.0,7.332467853406165e-05,-6.011913140542139e-10
0.0034824596,100,513,0.0035782207,-0.0822092284611351,-0.2552500486122615,0.01,-0.05052090999268996,500.0,6.005971935357329e-05,-6.011913140542139e-10
0.008419003,100,514,0.008433737,-0.08220927287408648,-0.4149204117610401,0.01,-0.082232056718146,500.0,0.00016849853503629795,-6.011913140542139e-10
0.008903863,100,515,0.008907808,-0.08220620560649154,-0.40779176807996864,0.01,-0.08062963006269655,500.0,9.785167679856204e-05,-6.011913140542139e-10
0.007880397,100,516,0.00819748,-0.08222248771139204,-0.45734683331823706,0.01,-0.09060777173514621,500.0,0.0001499467139263322,-6.011913140542139e-10
0.011409061,100,517,0.01144913,-0.08221907517576554,-0.40668368132143917,0.01,-0.08045820679249818,500.0,0.00015861758033809334,-6.011913140542139e-10
0.0077253347,100,518,0.007747472,-0.08222383241866106,-0.42793387855713033,0.01,-0.08468332699564353,500.0,0.00011384135158533488,-6.011913140542139e-10
0.0076710773,100,519,0.00768913,-0.08219052312574336,-0.327532678644131,0.01,-0.06493630939437288,500.0,0.00011180134366526779,-6.011913140542139e-10
0.010325987,100,520,0.010485498,-0.08217416048135301,-0.37264830376417746,0.01,-0.0736819480427569,500.0,9.037181724489253e-05,-6.011913140542139e-10
0.0035329484,100,521,0.00412169,-0.08213835319553642,-0.3212600798838669,0.01,-0.06351856457091073,500.0,7.193500787445225e-05,-6.011913140542139e-10
0.0055904463,100,522,0.00583455,-0.08212137913343565,-0.37065026074288626,0.01,-0.07327789277893655,500.0,9.471882339246278e-05,-6.011913140542139e-10
0.0038490186,100,523,0.0041848933,-0.08209233145020223,-0.33817690053719124,0.01,-0.06692944080235247,500.0,6.960712448186561e-05,-6.011913140542139e-10
0.0022857545,100,524,0.0023035174,-0.08207848263447604,-0.3778601712934508,0.01,-0.07483555200967412,500.0,7.470946952892075e-05,-6.011913140542139e-10
0.0138180535,100,525,0.0140915485,-0.08204942475262819,-0.3380161521203766,0.01,-0.06682309466435817,500.0,0.00017448178055823744,-6.011913140542139e-10
0.004510586,100,526,0.005607649,-0.08201642285188049,-0.32702750859558355,0.01,-0.064690424959343,500.0,8.643194090637443e-05,-6.011913140542139e-10
0.0028782766,100,527,0.0033603518,-0.08197847047552487,-0.3133912218059239,0.01,-0.062015520512463576,500.0,5.7365534627250935e-05,-6.011913140542139e-10
0.0028100712,100,528,0.0029505282,-0.08193898662889694,-0.3089358447387754,0.01,-0.061130999455980495,500.0,8.179455674072908e-05,-6.011913140542139e-10
0.005266635,100,529,0.005605928,-0.08188344861887534,-0.2650403755045715,0.01,-0.05255937932747289,500.0,6.292457972226314e-05,-6.011913140542139e-10
0.0068873465,100,530,0.006923854,-0.08187895007989594,-0.40212967178032366,0.01,-0.07949922295978867,500.0,0.0001561639948117626,-6.011913140542139e-10
0.0085257385,100,531,0.008533841,-0.08185032940435102,-0.3372700923527329,0.01,-0.06668137136555334,500.0,8.821216804181823e-05,-6.011913140542139e-10
0.009979721,100,532,0.010192063,-0.08181876215112333,-0.3286991690853647,0.01,-0.06505655068720674,500.0,0.0001159004480579765,-6.011913140542139e-10
0.00784555,100,533,0.008412592,-0.08184441697221016,-0.4827182526225553,0.01,-0.09549278179041443,500.0,0.00014893041849264258,-6.011913140542139e-10
0.0017852598,100,534,0.0018025491,-0.08180316853829787,-0.30228585109697453,0.01,-0.05981775326305086,500.0,7.437764080663774e-05,-6.011913140542139e-10
0.0073083793,100,535,0.0075346595,-0.08176707114966553,-0.3161780748450191,0.01,-0.062491065619980316,500.0,7.118880584059993e-05,-6.011913140542139e-10
0.0063744383,100,536,0.00637714,-0.081744026953868,-0.3502963605059559,0.01,-0.06941538220219347,500.0,9.59099087716718e-05,-6.011913140542139e-10
0.01758446,100,537,0.018258179,-0.08175248651826286,-0.4356763247789383,0.01,-0.08628681303390685,500.0,0.0002730101132799612,-6.011913140542139e-10
0.008326232,100,538,0.008360841,-0.08172216493781813,-0.33068709074216224,0.01,-0.06543947623900427,500.0,0.00011321467950298933,-6.011913140542139e-10
0.0018857291,100,539,0.0020339906,-0.08169938469204927,-0.3512392456779363,0.01,-0.06944361246840415,500.0,7.574085825436508e-05,-6.011913140542139e-10
0.0016578279,100,540,0.0017437863,-0.08166512322173182,-0.3190806067516385,0.01,-0.06319819072061718,500.0,9.947406718912215e-05,-6.011913140542139e-10
0.005408824,100,541,0.0054167407,-0.08162665670428433,-0.30812965799458286,0.01,-0.060854737282651,500.0,0.00010328620870984335,-6.011913140542139e-10
0.011060566,100,542,0.011151689,-0.08162424762852992,-0.40644475477634473,0.01,-0.08032093764538764,500.0,0.00015065860145921684,-6.011913140542139e-10
