Iteration,AvgEpLen,StepSize,NatGradInftyNorm,VarJ,J,ReturnMean,BatchSize,ReturnMax,AvgRet,NatGrad2Norm
540,500.0,0.0001,0.015638337,0.00017450723373461954,-0.099782703102922,-0.09926234673823561,100,-5.663552416225411e-10,-0.5050468055899457,0.015663093
541,500.0,0.0001,0.012660823,0.00015569654303877086,-0.08974897240529761,-0.0992447619427958,100,-5.663552416225411e-10,-0.45445116525100393,0.012676315
542,500.0,0.0001,0.015183264,0.00021258545005536683,-0.08695859061932058,-0.09922209373002187,100,-5.663552416225411e-10,-0.4394943556939653,0.015188997
543,500.0,0.0001,0.021354737,0.0002942445132957649,-0.11792462073046259,-0.09925653668950703,100,-5.663552416225411e-10,-0.5965352465916294,0.022087302
544,500.0,0.0001,0.015246827,0.00019249780129132856,-0.09728191329945651,-0.09925290686709885,100,-5.663552416225411e-10,-0.4920823986364209,0.015251072
545,500.0,0.0001,0.025366286,0.0002635584611523626,-0.13200889719450232,-0.09931300960164455,100,-5.663552416225411e-10,-0.667319376891253,0.025480377
546,500.0,0.0001,0.029039541,0.0004939645582224613,-0.12806322415976434,-0.09936566567226382,100,-5.663552416225411e-10,-0.6467472951466174,0.029125333
547,500.0,0.0001,0.010001845,0.00013958008181687835,-0.08029573790094541,-0.0993308029158263,100,-5.663552416225411e-10,-0.40597221572479214,0.010184443
548,500.0,0.0001,0.018668447,0.00017373853097149078,-0.11773467595130616,-0.09936438662574505,100,-5.663552416225411e-10,-0.5955445288039177,0.018668465
549,500.0,0.0001,0.008263738,0.00011587383198513868,-0.07300682726578638,-0.09931637649940632,100,-5.663552416225411e-10,-0.36904803124368035,0.00828231
550,500.0,0.0001,0.01044148,0.00016184886294866703,-0.10885444251742811,-0.09933371843762091,100,-5.663552416225411e-10,-0.5506704699485409,0.010461852
551,500.0,0.0001,0.016590107,0.000246684385046445,-0.09338917054405343,-0.09932292978445656,100,-5.663552416225411e-10,-0.4721292525422882,0.016594078
552,500.0,0.0001,0.020768812,0.0003457916634525506,-0.1080990148213004,-0.09933882848923344,100,-5.663552416225411e-10,-0.5457265223322358,0.021028962
553,500.0,0.0001,0.02204815,0.00021745527556937979,-0.1329805019815692,-0.09939966334184164,100,-5.663552416225411e-10,-0.6723233038331735,0.022555413
554,500.0,0.0001,0.010241763,0.00015856309814694597,-0.09314803495079717,-0.09938837881405999,100,-5.663552416225411e-10,-0.4708044772102363,0.010454751
555,500.0,0.0001,0.017466476,0.00020014219244632078,-0.10675834599806588,-0.09940165803421133,100,-5.663552416225411e-10,-0.5409026042202276,0.01774968
556,500.0,0.0001,0.01049578,0.00016665878175918858,-0.08784717017749358,-0.09938087658123163,100,-5.663552416225411e-10,-0.4443673645952802,0.01162365
557,500.0,0.0001,0.010699653,0.00011891518345183118,-0.08824232966707438,-0.09936087919000333,100,-5.663552416225411e-10,-0.4460666849543843,0.01088077
558,500.0,0.0001,0.01529166,0.00020937808114692184,-0.09970096870581145,-0.09936148866942235,100,-5.663552416225411e-10,-0.5038366920052325,0.015335354
559,500.0,0.0001,0.016106939,0.00027412182753080804,-0.10738745555907232,-0.09937584639194408,100,-5.663552416225411e-10,-0.5416053473874496,0.016392255
560,500.0,0.0001,0.021473559,0.00027882728923165343,-0.10976023251469258,-0.09939438993859186,100,-5.663552416225411e-10,-0.5546467417428925,0.021747455
561,500.0,0.0001,0.016233347,0.00027113633551719134,-0.10803139381923683,-0.09940978566743436,100,-5.663552416225411e-10,-0.5462060323362128,0.016318336
562,500.0,0.0001,0.011857554,0.0001555133675272431,-0.08915366888453483,-0.09939153634931532,100,-5.663552416225411e-10,-0.4512289848819075,0.011890083
563,500.0,0.0001,0.010818241,0.00012318974333206563,-0.08204026203641535,-0.09936071703437233,100,-5.663552416225411e-10,-0.41474547584635807,0.010828069
564,500.0,0.0001,0.025047434,0.0003679303811374785,-0.1193654813089076,-0.0993961864745754,100,-5.663552416225411e-10,-0.6032155187053287,0.02523931
565,500.0,0.0001,0.014611203,0.0001809323443284741,-0.10346394087356721,-0.09940338603988336,100,-5.663552416225411e-10,-0.523319229508921,0.01462926
566,500.0,0.0001,0.0059749386,8.567216727752923e-05,-0.08048857574813098,-0.09936996764714175,100,-5.663552416225411e-10,-0.4064183749692117,0.006592618
567,500.0,0.0001,0.022487668,0.0002450161982834088,-0.12570291595937452,-0.09941641023675768,100,-5.663552416225411e-10,-0.6354729566683684,0.022499315
568,500.0,0.0001,0.012529956,0.00018086209978809603,-0.0975083235035027,-0.0994130509291287,100,-5.663552416225411e-10,-0.49293361470581226,0.012621686
569,500.0,0.0001,0.012607325,0.0001461331941988544,-0.0914710493756024,-0.0993990931056603,100,-5.663552416225411e-10,-0.4633098694980315,0.01270476
570,500.0,0.0001,0.017857198,0.0002958148526369244,-0.11046749431849,-0.0994185113534021,100,-5.663552416225411e-10,-0.558020006015346,0.017870726
571,500.0,0.0001,0.018814797,0.0002273184589857646,-0.10982375937537218,-0.09943673420457894,100,-5.663552416225411e-10,-0.5555651995244416,0.01881544
572,500.0,0.0001,0.017107243,0.00025191747721677233,-0.10323724241279049,-0.09944337844969818,100,-5.663552416225411e-10,-0.521360739446719,0.01825492
573,500.0,0.0001,0.01893319,0.00020256967740516743,-0.1078141451159056,-0.09945798711752751,100,-5.663552416225411e-10,-0.5455265054245789,0.019328505
574,500.0,0.0001,0.018495636,0.00020520178675600595,-0.10900089645780806,-0.09947461239512383,100,-5.663552416225411e-10,-0.5509497716822953,0.01850326
575,500.0,0.0001,0.015061416,0.00015239576387206038,-0.10123132167986185,-0.09947766754170598,100,-5.663552416225411e-10,-0.5128538833165408,0.0153217
576,500.0,0.0001,0.018492782,0.00023017888503918952,-0.10794485201708674,-0.09949236751475353,100,-5.663552416225411e-10,-0.5454955517037471,0.018492874
577,500.0,0.0001,0.01305387,0.00018028938369485292,-0.08877008623812843,-0.09947378470491534,100,-5.663552416225411e-10,-0.4485406037716873,0.013132938
578,500.0,0.0001,0.01288997,0.00018717187781860256,-0.10277198773728534,-0.09947949093853535,100,-5.663552416225411e-10,-0.5198756359789014,0.013351886
579,500.0,0.0001,0.017345889,0.0001759897158452049,-0.10812447282624468,-0.09949442182262468,100,-5.663552416225411e-10,-0.5470230374114057,0.017944213
580,500.0,0.0001,0.016472388,0.00022306732993361694,-0.097803382740837,-0.0994915062380009,100,-5.663552416225411e-10,-0.49365557227126716,0.017165937
581,500.0,0.0001,0.008260618,0.00011762130818374613,-0.08417463078245105,-0.09946514328540959,100,-5.663552416225411e-10,-0.42535387788643036,0.008549456
582,500.0,0.0001,0.010553316,0.00013146593890298706,-0.09511063720581053,-0.09945766131620067,100,-5.663552416225411e-10,-0.4810184072773596,0.010670625
583,500.0,0.0001,0.011865323,0.00016903687914896086,-0.0973833127436048,-0.09945410325689946,100,-5.663552416225411e-10,-0.49272578994995647,0.013793284
584,500.0,0.0001,0.01425375,0.00017966530700400725,-0.09726639471092095,-0.09945035718062209,100,-5.663552416225411e-10,-0.4918504527338913,0.014253751
585,500.0,0.0001,0.011908003,0.00018488962762336423,-0.0930866707292966,-0.09943947908412411,100,-5.663552416225411e-10,-0.4705494300435935,0.012309865
586,500.0,0.0001,0.0098653,0.00012013380746322391,-0.08215299795429494,-0.09940997996956809,100,-5.663552416225411e-10,-0.4160029633085109,0.009901193
587,500.0,0.0001,0.008060107,0.00019234245061014915,-0.09531603792316667,-0.09940300562195924,100,-5.663552416225411e-10,-0.48099989751628597,0.008158122
588,500.0,0.0001,0.008146402,0.00010711897294364615,-0.09273651468576494,-0.09939166805233986,100,-5.663552416225411e-10,-0.4693206827060567,0.008373263
589,500.0,0.0001,0.0063792467,0.00011011668611469651,-0.0866774350678907,-0.09937008191824061,100,-5.663552416225411e-10,-0.43761092572458293,0.006949222
590,500.0,0.0001,0.014124121,0.00020463111829915003,-0.10252437331954711,-0.099375428174853,100,-5.663552416225411e-10,-0.5177808431965107,0.014474872
591,500.0,0.0001,0.012598268,0.00014223882190291288,-0.08725825690236226,-0.09935492534698076,100,-5.663552416225411e-10,-0.4419454183060884,0.012678911
592,500.0,0.0001,0.023754226,0.00031776207953502155,-0.11874463241408324,-0.09938767823054005,100,-5.663552416225411e-10,-0.6000176556606195,0.023918614
593,500.0,0.0001,0.0064351037,8.193908702369801e-05,-0.06662661024012163,-0.0993324319101515,100,-5.663552416225411e-10,-0.3369347481572696,0.006567752
594,500.0,0.0001,0.022757169,0.0004924247062848226,-0.1138649096923394,-0.09935689736096326,100,-5.663552416225411e-10,-0.5748325019876102,0.022834498
595,500.0,0.0001,0.024748232,0.00027502535418278757,-0.13134989892328913,-0.09941066711148817,100,-5.663552416225411e-10,-0.6648247988727802,0.025004514
596,500.0,0.0001,0.017493108,0.00018786670203233536,-0.1021340623242775,-0.09941523656654319,100,-5.663552416225411e-10,-0.5161025393672922,0.019142991
597,500.0,0.0001,0.021953229,0.0002729129215655988,-0.1195553531874001,-0.0994489721052716,100,-5.663552416225411e-10,-0.6052374885678932,0.021962946
598,500.0,0.0001,0.016795833,0.00016950171172046177,-0.1015290901176689,-0.09945245056348631,100,-5.663552416225411e-10,-0.5132575352570391,0.017203175
599,500.0,0.0001,0.017445862,0.0002682999564567659,-0.09337012988177823,-0.099442296438809,100,-5.663552416225411e-10,-0.47167623136573633,0.017503997
600,500.0,0.0001,0.010037028,0.00010712141188916883,-0.08963697678199199,-0.09942595423938096,100,-5.663552416225411e-10,-0.45329425861444733,0.01006427
601,500.0,0.0001,0.016275445,0.0002617000785985327,-0.09025869543875872,-0.09941070089695064,100,-5.663552416225411e-10,-0.4561326666282586,0.016533894
602,500.0,0.0001,0.014289244,0.00019518442795504504,-0.08085740214794802,-0.09937988146381277,100,-5.663552416225411e-10,-0.40949283613056514,0.014468603
603,500.0,0.0001,0.0071205916,0.0001416615159551892,-0.09861101528748371,-0.099378606395527,100,-5.663552416225411e-10,-0.49838390663629684,0.007202287
604,500.0,0.0001,0.020677634,0.0002553225777783891,-0.11167954784728072,-0.09939897219263254,100,-5.663552416225411e-10,-0.5651043771143482,0.02114259
605,500.0,0.0001,0.021968909,0.00019881671428703999,-0.1301251267613603,-0.09944975922497755,100,-5.663552416225411e-10,-0.6581349253289094,0.021969877
606,500.0,0.0001,0.022032056,0.00029646328212951263,-0.11604570238880965,-0.09947714526980235,100,-5.663552416225411e-10,-0.5867127033601459,0.022053948
607,500.0,0.0001,0.014184528,0.0001844894023905255,-0.10560584446432345,-0.09948724197358245,100,-5.663552416225411e-10,-0.5334846054960473,0.014520623
608,500.0,0.0001,0.014282509,0.00022289866067385405,-0.09085876299126157,-0.0994730503963089,100,-5.663552416225411e-10,-0.45875806113591705,0.014987022
609,500.0,0.0001,0.014349179,0.00018775235789939302,-0.09418003989435762,-0.09946435908185577,100,-5.663552416225411e-10,-0.4766844789372939,0.014555331
610,500.0,0.0001,0.015988149,0.00022032939332100772,-0.0988776416053929,-0.09946339724992714,100,-5.663552416225411e-10,-0.5000297975725004,0.016566014
611,500.0,0.0001,0.01268994,0.0001522473602873639,-0.08915540348937641,-0.09944652655637469,100,-5.663552416225411e-10,-0.4507676214069103,0.012759651
612,500.0,0.0001,0.022052672,0.0002379805727417704,-0.11758784340331227,-0.09947616923096118,100,-5.663552416225411e-10,-0.5954836099717816,0.022631064
613,500.0,0.0001,0.021976132,0.0003456951107963188,-0.10714262182892192,-0.09948867567891871,100,-5.663552416225411e-10,-0.541135381221733,0.021979708
614,500.0,0.0001,0.017872775,0.00027389033836661207,-0.1130641541127869,-0.09951078557864813,100,-5.663552416225411e-10,-0.571532683301518,0.01809234
615,500.0,0.0001,0.015380422,0.00016088675747935968,-0.1091624581398649,-0.09952647935517044,100,-5.663552416225411e-10,-0.5522066698012046,0.015459099
616,500.0,0.0001,0.010079539,0.00012871627186197178,-0.08898280340929908,-0.09950936299811544,100,-5.663552416225411e-10,-0.44962047152749773,0.01014988
617,500.0,0.0001,0.015850075,0.0002037388371961767,-0.0927782027381366,-0.0994984535001252,100,-5.663552416225411e-10,-0.46923252993426673,0.015854262
618,500.0,0.0001,0.015058229,0.00019757988901805075,-0.09308599852929511,-0.0994880773593957,100,-5.663552416225411e-10,-0.4708183853866986,0.015185115
619,500.0,0.0001,0.016476978,0.0002519066986022595,-0.11437043988536784,-0.09951211994829066,100,-5.663552416225411e-10,-0.5781097564632536,0.016489066
620,500.0,0.0001,0.02264103,0.0002958461007857569,-0.1168294132226537,-0.09954005106647512,100,-5.663552416225411e-10,-0.589981476479133,0.022718085
621,500.0,0.0001,0.0114911515,0.00017234725021321397,-0.09141488042716121,-0.09952696705578379,100,-5.663552416225411e-10,-0.46246008500932767,0.011936354
622,500.0,0.0001,0.014737018,0.00023248540940979594,-0.08809704249009646,-0.09950859097127304,100,-5.663552416225411e-10,-0.4452507807061386,0.016062386
623,500.0,0.0001,0.021166421,0.00024318768615095248,-0.12269642405087546,-0.09954581060703484,100,-5.663552416225411e-10,-0.6205076290640215,0.021188162
624,500.0,0.0001,0.012277591,0.00018479210830535947,-0.0950990698072546,-0.09953868441985571,100,-5.663552416225411e-10,-0.4805514756077007,0.012285091
625,500.0,0.0001,0.01904901,0.00025298704433449537,-0.10956894829653821,-0.09955473284205839,100,-5.663552416225411e-10,-0.5538368432775576,0.019050352
626,500.0,0.0001,0.007263575,7.826353648278129e-05,-0.0748777204987978,-0.0995153126945452,100,-5.663552416225411e-10,-0.3784173925206769,0.0072895787
627,500.0,0.0001,0.014168083,0.00019997422273018958,-0.10173714211848668,-0.0995188562821432,100,-5.663552416225411e-10,-0.513758343341517,0.014678282
628,500.0,0.0001,0.012903057,0.00020540162424864607,-0.09396965156530616,-0.09951001996889983,100,-5.663552416225411e-10,-0.47503498007339573,0.013675445
629,500.0,0.0001,0.024679065,0.00034766339750826394,-0.13449157558662464,-0.09956563452473087,100,-5.663552416225411e-10,-0.680359782295757,0.024929654
630,500.0,0.0001,0.024454141,0.00032097939049268267,-0.1257763096697826,-0.09960723877099285,100,-5.663552416225411e-10,-0.6355617316656977,0.024483819
631,500.0,0.0001,0.013031094,0.00017021209586273465,-0.08806360050185322,-0.09958894457405286,100,-5.663552416225411e-10,-0.4454023986885843,0.013037313
632,500.0,0.0001,0.010201838,0.00014993167602881172,-0.08949148587330052,-0.09957296758243775,100,-5.663552416225411e-10,-0.45196278238650917,0.010466189
633,500.0,0.0001,0.01157377,0.00017689249433489512,-0.10017359965210211,-0.09957391644826659,100,-5.663552416225411e-10,-0.5063957432784485,0.011733585
634,500.0,0.0001,0.01137171,0.0002006596852188858,-0.08648144303909387,-0.09955326585929314,100,-5.663552416225411e-10,-0.4375670572491538,0.01141139
635,500.0,0.0001,0.009999045,0.0001398454616263195,-0.08100907093508307,-0.09952406240271956,100,-5.663552416225411e-10,-0.4096653625223907,0.010018885
636,500.0,0.0001,0.015682647,0.00021847950027112706,-0.11087632174867786,-0.09954191186710001,100,-5.663552416225411e-10,-0.5606337936853896,0.016260885
637,500.0,0.0001,0.021079319,0.00026222237442277355,-0.10924620134784478,-0.09955714623049207,100,-5.663552416225411e-10,-0.5513064959838188,0.021243809
638,500.0,0.0001,0.012540963,0.00015171038068639663,-0.09580744653619036,-0.09955126895824395,100,-5.663552416225411e-10,-0.48430682206709524,0.012590774
639,500.0,0.0001,0.013239196,0.0001464334687980772,-0.08945108499905675,-0.09953546272356603,100,-5.663552416225411e-10,-0.4524104225423596,0.013516634
640,500.0,0.0001,0.011733401,0.00012790152393056927,-0.08945402144897598,-0.0995197104715745,100,-5.663552416225411e-10,-0.45288100201621634,0.011798776
641,500.0,0.0001,0.008304664,0.00015978713775984598,-0.08553973341448685,-0.09949790083497996,100,-5.663552416225411e-10,-0.4323581119008831,0.008967439
642,500.0,0.0001,0.020282641,0.00021624997406058497,-0.11736608474841118,-0.09952573289715043,100,-5.663552416225411e-10,-0.5947334255095861,0.020296158
643,500.0,0.0001,0.015004572,0.000167651965658463,-0.1042699728212058,-0.09953311118630137,100,-5.663552416225411e-10,-0.5273814525946733,0.01504925
644,500.0,0.0001,0.018481549,0.00020872429709846332,-0.11752590775465623,-0.09956105031140751,100,-5.663552416225411e-10,-0.5952894983978536,0.018483324
645,500.0,0.0001,0.0077833706,0.00015561138117753227,-0.09986360123147499,-0.09956151938260141,100,-5.663552416225411e-10,-0.5055966711040376,0.008154088
646,500.0,0.0001,0.017882492,0.00020966243333503346,-0.10672841151970652,-0.09957261364287556,100,-5.663552416225411e-10,-0.5403126310978008,0.017885216
647,500.0,0.0001,0.011494394,0.00015833323862496956,-0.0861791621497993,-0.0995519127904906,100,-5.663552416225411e-10,-0.43592306882404047,0.011784707
648,500.0,0.0001,0.013887615,0.0002084985240855004,-0.09269476381495444,-0.09954133077046663,100,-5.663552416225411e-10,-0.46823601802660925,0.013914241
649,500.0,0.0001,0.019901106,0.00029181659249487535,-0.10905461765409762,-0.09955598914779117,100,-5.663552416225411e-10,-0.5516391418099094,0.019912584
650,500.0,0.0001,0.011276807,0.00018117926095632936,-0.0985197211401706,-0.09955439488931792,100,-5.663552416225411e-10,-0.49821240156035274,0.012622941
651,500.0,0.0001,0.014435892,0.0001725943940303006,-0.09292905839254897,-0.0995442177211201,100,-5.663552416225411e-10,-0.4705744961087364,0.014801597
652,500.0,0.0001,0.007902294,0.00012400287436650545,-0.08095334556920797,-0.09951570411352514,100,-5.663552416225411e-10,-0.40927323195684856,0.0079839965
653,500.0,0.0001,0.013856836,0.00012952591853196115,-0.09531807219399868,-0.09950927588700215,100,-5.663552416225411e-10,-0.4828542833663612,0.014095329
654,500.0,0.0001,0.012298765,0.00017008308256014242,-0.08596037645597802,-0.09948855891539507,100,-5.663552416225411e-10,-0.434664953669895,0.0124720745
655,500.0,0.0001,0.015848039,0.00019061064609343482,-0.09858118579404061,-0.09948717361291971,100,-5.663552416225411e-10,-0.4985211382713653,0.016248083
656,500.0,0.0001,0.019318733,0.00021530704387560842,-0.11016466473322963,-0.09950345027621287,100,-5.663552416225411e-10,-0.5575745747579122,0.019550707
657,500.0,0.0001,0.0112043,0.00011018503268243383,-0.0938647142302787,-0.09949486772515362,100,-5.663552416225411e-10,-0.4753597353076533,0.011388193
658,500.0,0.0001,0.0141547285,0.00016410209425051162,-0.09644983127969473,-0.09949024001019091,100,-5.663552416225411e-10,-0.48803404107659804,0.014253268
659,500.0,0.0001,0.017818296,0.0001985081396608097,-0.09965147189082948,-0.09949048467161828,100,-5.663552416225411e-10,-0.5051333615250198,0.018465336
660,500.0,0.0001,0.015249513,0.00022350702938924466,-0.10257316091811695,-0.09949515539320389,100,-5.663552416225411e-10,-0.5180432360601105,0.015249958
661,500.0,0.0001,0.016631708,0.0001759675402819495,-0.10192873317644235,-0.09949883705399548,100,-5.663552416225411e-10,-0.5161986039773998,0.016666109
662,500.0,0.0001,0.007640788,0.00010092005682382579,-0.08069437438509061,-0.09947043152126299,100,-5.663552416225411e-10,-0.4077649960712574,0.0076445946
663,500.0,0.0001,0.014831307,0.00018305651951998014,-0.09161420028092877,-0.0994585820020468,100,-5.663552416225411e-10,-0.46354662526607143,0.0149035845
664,500.0,0.0001,0.010766674,0.0001411362057463288,-0.09608254864520414,-0.09945349761446119,100,-5.663552416225411e-10,-0.4856254060044812,0.010805206
665,500.0,0.0001,0.014728497,0.00019791186641260114,-0.1056252853319077,-0.09946277849824682,100,-5.663552416225411e-10,-0.5343078610179021,0.015143868
666,500.0,0.0001,0.0085390685,0.00010736444701170219,-0.07224785385490681,-0.0994219152480316,100,-5.663552416225411e-10,-0.3654487046027582,0.008781954
667,500.0,0.0001,0.009918705,0.00010520758321036901,-0.07558266129719325,-0.09938617423761055,100,-5.663552416225411e-10,-0.38250267568356544,0.010096397
668,500.0,0.0001,0.012418016,0.0002221294884395816,-0.10240378071538507,-0.09939069161257728,100,-5.663552416225411e-10,-0.5172411193691228,0.012609701
669,500.0,0.0001,0.011299133,0.00013817098602854954,-0.08996668300006107,-0.09937660490314154,100,-5.663552416225411e-10,-0.45519135209416395,0.011339254
670,500.0,0.0001,0.013896085,0.00017141881459976915,-0.09663598233921178,-0.09937251442170282,100,-5.663552416225411e-10,-0.48895075277003847,0.01390065
671,500.0,0.0001,0.017518269,0.00025163200926700243,-0.1121399964411959,-0.09939154196569612,100,-5.663552416225411e-10,-0.566545701146686,0.017564641
672,500.0,0.0001,0.012627865,0.00018420332267156245,-0.08720279550640932,-0.0993734039501317,100,-5.663552416225411e-10,-0.44046197076510524,0.013239892
673,500.0,0.0001,0.0108286,0.00015979662294730116,-0.09573393714142235,-0.09936799612426438,100,-5.663552416225411e-10,-0.4837459825455766,0.010829373
674,500.0,0.0001,0.0257949,0.000424938857590768,-0.1192174074848606,-0.09939744628948781,100,-5.663552416225411e-10,-0.6017329371340809,0.02748219
675,500.0,0.0001,0.011814359,0.00019428388403109915,-0.09661827409406999,-0.09939332899734644,100,-5.663552416225411e-10,-0.48842308802519413,0.011860152
676,500.0,0.0001,0.0049560517,7.515393376634867e-05,-0.06457340413912312,-0.09934182023276329,100,-5.663552416225411e-10,-0.32661662002445035,0.005049729
677,500.0,0.0001,0.0045531658,9.800749891565902e-05,-0.08145063750808054,-0.09931539307955105,100,-5.663552416225411e-10,-0.41176167727478136,0.0045774407
678,500.0,0.0001,0.013164573,0.00016317326456734927,-0.08767288833407888,-0.09929822124364328,100,-5.663552416225411e-10,-0.44355102590969137,0.013166478
679,500.0,0.0001,0.015440403,0.00020221409542148136,-0.08896204503403532,-0.0992829985982683,100,-5.663552416225411e-10,-0.44946615327108735,0.015660705
680,500.0,0.0001,0.020418337,0.000259190333835174,-0.11648294251174784,-0.09930829263343517,100,-5.663552416225411e-10,-0.5892973425972445,0.020496188
681,500.0,0.0001,0.019707084,0.00021476095455572687,-0.11632751514123649,-0.09933328414959935,100,-5.663552416225411e-10,-0.5885922973114188,0.01977244
682,500.0,0.0001,0.005718401,9.544141136725382e-05,-0.06842579126389023,-0.09928796524507486,100,-5.663552416225411e-10,-0.3456424290717836,0.005722138
683,500.0,0.0001,0.01280144,0.00020170441165885,-0.09350066794820253,-0.09927949189617752,100,-5.663552416225411e-10,-0.47241869781138945,0.012889101
684,500.0,0.0001,0.01701055,0.00022744915753440412,-0.10394085831441247,-0.09928630675936209,100,-5.663552416225411e-10,-0.5253807664866433,0.017010668
685,500.0,0.0001,0.021015387,0.00030038482514464814,-0.10335572488850221,-0.09929224751575498,100,-5.663552416225411e-10,-0.5222121840355649,0.021282239
686,500.0,0.0001,0.015436292,0.0002467557504129351,-0.09443640002260953,-0.09928516902086701,100,-5.663552416225411e-10,-0.47686286019949164,0.015744656
687,500.0,0.0001,0.008618362,0.00012027083731131914,-0.08160962841473575,-0.09925944043192068,100,-5.663552416225411e-10,-0.4125517570050878,0.008628411
688,500.0,0.0001,0.012581952,0.00016024484403171207,-0.0930667113936098,-0.09925043937227197,100,-5.663552416225411e-10,-0.47055488603342743,0.012741003
689,500.0,0.0001,0.011555277,0.00012488890809038203,-0.08076566563010919,-0.09922361096335737,100,-5.663552416225411e-10,-0.40883182497696835,0.0115745375
690,500.0,0.0001,0.016597452,0.0002107804370175555,-0.09709509152779666,-0.09922052615258119,100,-5.663552416225411e-10,-0.49150434439187196,0.01662552
691,500.0,0.0001,0.014901315,0.0002111277274041716,-0.09936579303001826,-0.09922073637961076,100,-5.663552416225411e-10,-0.5022773866100261,0.014913372
692,500.0,0.0001,0.01295569,0.00014933214458143576,-0.09152162291699685,-0.0992096104931041,100,-5.663552416225411e-10,-0.4631883191731322,0.012987233
693,500.0,0.0001,0.010262147,0.00011947817389087671,-0.08711908677307685,-0.09919216384992947,100,-5.663552416225411e-10,-0.4406593939827377,0.010267311
694,500.0,0.0001,0.025879309,0.0005608037200529,-0.12704341597859142,-0.09923229533714656,100,-5.663552416225411e-10,-0.6413960920170374,0.026474886
695,500.0,0.0001,0.011594788,0.00012245858717227053,-0.09281618210962948,-0.099223063519553,100,-5.663552416225411e-10,-0.46962409025832075,0.0116595905
696,500.0,0.0001,0.0105974255,0.0001377715488932235,-0.08430100406833782,-0.09920162377896218,100,-5.663552416225411e-10,-0.4264337573741945,0.010721745
697,500.0,0.0001,0.017703442,0.00019954710568247347,-0.09595819402244808,-0.09919697036467737,100,-5.663552416225411e-10,-0.484889519646042,0.018242141
698,500.0,0.0001,0.009001368,0.00019210129883952983,-0.1021342026286649,-0.09920117843382349,100,-5.663552416225411e-10,-0.5168234445300627,0.009001398
699,500.0,0.0001,0.010161331,0.00014571202834112653,-0.08831427022748733,-0.09918560345784876,100,-5.663552416225411e-10,-0.44757316141256476,0.010299693
700,500.0,0.0001,0.011289391,0.000112840241204617,-0.08447984068586735,-0.09916459522531734,100,-5.663552416225411e-10,-0.42714114994577734,0.011964176
701,500.0,0.0001,0.018507274,0.0002934991825715046,-0.09847240409262156,-0.09916360779146187,100,-5.663552416225411e-10,-0.49789895728323225,0.018599113
702,500.0,0.0001,0.0072807684,0.00011439251684432528,-0.07594457558707214,-0.09913053224701117,100,-5.663552416225411e-10,-0.38391939028631017,0.00732048
703,500.0,0.0001,0.022199908,0.0002878029385755888,-0.11909388028801066,-0.0991589296126456,100,-5.663552416225411e-10,-0.6014201192895853,0.022242043
704,500.0,0.0001,0.013809134,0.00018540563810547311,-0.10873285021821527,-0.09917252893168758,100,-5.663552416225411e-10,-0.5498044236337121,0.014111648
705,500.0,0.0001,0.005252899,0.00010516236313948546,-0.07829901020170567,-0.0991429211037018,100,-5.663552416225411e-10,-0.39605176165206174,0.0052531925
706,500.0,0.0001,0.013705766,0.00018333459611728932,-0.0908833213228986,-0.09913122195387064,100,-5.663552416225411e-10,-0.45929541073708585,0.013813603
707,500.0,0.0001,0.01642545,0.0002434355324298427,-0.11019991639321189,-0.09914687781587819,100,-5.663552416225411e-10,-0.5575934045629866,0.016426515
708,500.0,0.0001,0.018801002,0.00021248928978794733,-0.11378906142165056,-0.09916755886616882,100,-5.663552416225411e-10,-0.575827593970942,0.01897425
709,500.0,0.0001,0.01568146,0.00027725714361077105,-0.0946666918304344,-0.0991612106757094,100,-5.663552416225411e-10,-0.4785493874719361,0.016953653
710,500.0,0.0001,0.016899401,0.000220842193473269,-0.11491869424467197,-0.09918340431453893,100,-5.663552416225411e-10,-0.5803365271906678,0.01725898
711,500.0,0.0001,0.01619697,0.0002322510937340507,-0.10204741273321151,-0.09918743245577474,100,-5.663552416225411e-10,-0.5159509823643852,0.016204534
712,500.0,0.0001,0.016561907,0.00019973095439558019,-0.11256943774753872,-0.09920622740702723,100,-5.663552416225411e-10,-0.5691102847315209,0.016616838
713,500.0,0.0001,0.019294988,0.00033821921662951447,-0.10704221751573043,-0.09921721757548263,100,-5.663552416225411e-10,-0.5405898675592633,0.01936396
714,500.0,0.0001,0.0155182,0.00025209773919882906,-0.10039024267388306,-0.09921886046777731,100,-5.663552416225411e-10,-0.5080388887077405,0.015577861
715,500.0,0.0001,0.018659478,0.00036281816234433355,-0.09407374931572537,-0.09921166450812409,100,-5.663552416225411e-10,-0.47586950010623846,0.019197764
716,500.0,0.0001,0.014355498,0.0001907333896940922,-0.09408750657100526,-0.09920450786296052,100,-5.663552416225411e-10,-0.4755570844963335,0.014644679
717,500.0,0.0001,0.015907425,0.0002555214029053679,-0.09973815278318547,-0.09920525213760518,100,-5.663552416225411e-10,-0.504001525180529,0.015913535
718,500.0,0.0001,0.013825155,0.00018955610760863637,-0.09252225490439399,-0.09919594434201576,100,-5.663552416225411e-10,-0.4677687216843889,0.014252421
719,500.0,0.0001,0.008738265,0.00012476845197282192,-0.07651580783610908,-0.09916440034131213,100,-5.663552416225411e-10,-0.3868347929327458,0.008741846
