ReturnMean,NatGradInftyNorm,AvgRet,NatGrad2Norm,BatchSize,J,StepSize,Iteration,AvgEpLen,ReturnMax,VarJ
-0.08630067403367243,0.004369208,-0.3693363479131453,0.0056210314,100,-0.07312025670019183,0.01,363,500.0,-3.131078914160755e-11,7.525461171645383e-05
-0.08629708053874745,0.006856574,-0.42928082612850527,0.0068942057,100,-0.08499264188098085,0.01,364,500.0,-3.131078914160755e-11,0.00012597720321700143
-0.08622857129559504,0.005076206,-0.30963493901324485,0.005359788,100,-0.06129120678812029,0.01,365,500.0,-3.131078914160755e-11,7.037210255585495e-05
-0.08617566114992667,0.0060498156,-0.3381468428888386,0.006337003,100,-0.06686345798096995,0.01,366,500.0,-3.131078914160755e-11,6.051595029239018e-05
-0.0861407918237368,0.008355188,-0.3711235319096852,0.008376834,100,-0.07337861843824166,0.01,367,500.0,-3.131078914160755e-11,0.00010801595763254638
-0.08611999846425422,0.009734744,-0.39614103430471664,0.010010143,100,-0.07848883553414657,0.01,368,500.0,-3.131078914160755e-11,0.00019458368505808916
-0.08607808713396906,0.008142073,-0.35751448024345867,0.008203277,100,-0.07065471758902947,0.01,369,500.0,-3.131078914160755e-11,8.741604177035703e-05
-0.08603727467280044,0.010659763,-0.35927807786467997,0.0106863575,100,-0.07097747650157737,0.01,370,500.0,-3.131078914160755e-11,0.00011152503820754592
-0.08604447418292668,0.010139308,-0.44823710940320205,0.01035112,100,-0.08870829292964327,0.01,371,500.0,-3.131078914160755e-11,0.00012810167234071315
-0.08601259766836096,0.0073164967,-0.3749824819520957,0.0074387323,100,-0.07418641076447956,0.01,372,500.0,-3.131078914160755e-11,9.29506685867899e-05
-0.08595477938547,0.007863599,-0.32571117320833737,0.008105784,100,-0.06444637815002954,0.01,373,500.0,-3.131078914160755e-11,0.0001153757395472557
-0.08588070542769004,0.0040461794,-0.2946074095663977,0.004092247,100,-0.05825111917576435,0.01,374,500.0,-3.131078914160755e-11,6.416024084103594e-05
-0.08587317174828805,0.014352578,-0.42003459800185056,0.014512389,100,-0.08305557565194778,0.01,375,500.0,-3.131078914160755e-11,0.00016158383313303153
-0.08582485611545076,0.008747406,-0.3423952322706297,0.008779238,100,-0.0677064938014663,0.01,376,500.0,-3.131078914160755e-11,8.597753659916994e-05
-0.08579908656789705,0.012198316,-0.38535283071841675,0.013215547,100,-0.07610973668769402,0.01,377,500.0,-3.131078914160755e-11,0.00010581424861627034
-0.08582934455546579,0.017001575,-0.4915211189884633,0.017074635,100,-0.09723660586888813,0.01,378,500.0,-3.131078914160755e-11,0.0001890800739648449
-0.08587605755973683,0.024743216,-0.5226084088734066,0.024821497,100,-0.10353357317418915,0.01,379,500.0,-3.131078914160755e-11,0.00030089006545458853
-0.08589102042689892,0.00934493,-0.46285257660592727,0.01036097,100,-0.09156194708132881,0.01,380,500.0,-3.131078914160755e-11,0.00015890752171482554
-0.08586528679608922,0.0123473955,-0.38498315159850244,0.012435779,100,-0.07608650708840507,0.01,381,500.0,-3.131078914160755e-11,0.00011113269476208656
-0.0858024186877538,0.0030581611,-0.31306095499669906,0.0040478036,100,-0.06184966941195879,0.01,382,500.0,-3.131078914160755e-11,6.195655306131012e-05
-0.08579905153287841,0.014737877,-0.42732329588345364,0.014754338,100,-0.08451279837048013,0.01,383,500.0,-3.131078914160755e-11,0.00017786500526987121
-0.08578054375982688,0.008254052,-0.3975846433453693,0.008268995,100,-0.07869206668108983,0.01,384,500.0,-3.131078914160755e-11,0.0001212907071140828
-0.08576300227163013,0.0094970735,-0.39934514727343623,0.009498635,100,-0.07902707080407248,0.01,385,500.0,-3.131078914160755e-11,0.00012093025700286652
-0.08569656224887627,0.009032484,-0.30408698765392084,0.009055869,100,-0.060117153488644944,0.01,386,500.0,-3.131078914160755e-11,7.798414430085764e-05
-0.0856972988109964,0.009629379,-0.4349632925246112,0.010988875,100,-0.08598161178936692,0.01,387,500.0,-3.131078914160755e-11,0.00013413559477775219
-0.0856555956614241,0.008091005,-0.3512971688380277,0.008439688,100,-0.06951647677694367,0.01,388,500.0,-3.131078914160755e-11,0.00010526589974752086
-0.0856060389646379,0.007032818,-0.3355164049917134,0.0070929057,100,-0.06637804061159237,0.01,389,500.0,-3.131078914160755e-11,8.294693415617097e-05
-0.08559680777995292,0.012473818,-0.41496733860786905,0.01252823,100,-0.08200587693749617,0.01,390,500.0,-3.131078914160755e-11,0.00012291599358423228
-0.08555910318718908,0.008828342,-0.3581389627446112,0.008835543,100,-0.07085431200929423,0.01,391,500.0,-3.131078914160755e-11,0.00011430846904678712
-0.08551461684054773,0.0062489896,-0.34433762046162036,0.006331825,100,-0.06812045530377653,0.01,392,500.0,-3.131078914160755e-11,0.00010152395211247462
-0.08549541210504515,0.01398553,-0.39367500441029146,0.014194827,100,-0.07796715578803556,0.01,393,500.0,-3.131078914160755e-11,0.00019839402265991974
-0.0854608024125577,0.010649914,-0.3630854707031162,0.010781803,100,-0.07185919326498826,0.01,394,500.0,-3.131078914160755e-11,0.00012437612661652284
-0.08539370051839716,0.0046863477,-0.2980695481092181,0.004838838,100,-0.05895555421914416,0.01,395,500.0,-3.131078914160755e-11,5.928663208213481e-05
-0.08537608252278635,0.006972409,-0.39627311163318235,0.006984511,100,-0.07841697425651764,0.01,396,500.0,-3.131078914160755e-11,0.00011018978363208127
-0.08536179517616169,0.012672521,-0.4030014466459369,0.0131121,100,-0.07970400591279297,0.01,397,500.0,-3.131078914160755e-11,0.00015018755435563394
-0.08534637661789156,0.010828708,-0.40066446003047995,0.010928696,100,-0.07922520898465174,0.01,398,500.0,-3.131078914160755e-11,0.0001186416150675037
-0.08533327448321172,0.00783899,-0.4053219580577741,0.008034993,100,-0.08011862488063333,0.01,399,500.0,-3.131078914160755e-11,8.283638794245333e-05
-0.08524743747713269,0.004345526,-0.25785381882686964,0.004776227,100,-0.05099847205160055,0.01,400,500.0,-3.131078914160755e-11,4.946099404037888e-05
-0.08518859847004924,0.0045786714,-0.3113198983501066,0.0045915265,100,-0.06165299563666997,0.01,401,500.0,-3.131078914160755e-11,6.406343076256082e-05
-0.08518697064911562,0.015497683,-0.42740321299391704,0.01589622,100,-0.08453421445473783,0.01,402,500.0,-3.131078914160755e-11,0.0001778124934129566
-0.08517683263987619,0.012349641,-0.40943988800494374,0.012351048,100,-0.081101352925619,0.01,403,500.0,-3.131078914160755e-11,0.00018820378860853436
-0.08512326164595373,0.0061605773,-0.32109952304118683,0.0070388527,100,-0.06353415109520846,0.01,404,500.0,-3.131078914160755e-11,9.522477133820305e-05
-0.08505757227540778,0.0049488903,-0.2955449740627131,0.0056481985,100,-0.05851906657484121,0.01,405,500.0,-3.131078914160755e-11,4.700573302334946e-05
-0.08507731317046989,0.018333513,-0.470550321673619,0.01870475,100,-0.0930723756706276,0.01,406,500.0,-3.131078914160755e-11,0.000252054044167218
-0.08509391209140348,0.017535154,-0.46429956546715884,0.017653935,100,-0.09183307399043393,0.01,407,500.0,-3.131078914160755e-11,0.0001823450695356419
-0.08506020661318617,0.008252068,-0.3598466807293414,0.008382906,100,-0.07134207697874484,0.01,408,500.0,-3.131078914160755e-11,9.189133807731331e-05
-0.0850328078901056,0.008448709,-0.37360261240324355,0.008767113,100,-0.07385412887323105,0.01,409,500.0,-3.131078914160755e-11,0.00010603598091281004
-0.08496922061480881,0.005310624,-0.2983064529610981,0.0065196985,100,-0.0589620250184233,0.01,410,500.0,-3.131078914160755e-11,6.977753122978966e-05
-0.08492864475017856,0.005939981,-0.3454751741761361,0.007031121,100,-0.06829254025177363,0.01,411,500.0,-3.131078914160755e-11,9.863936928848895e-05
-0.08489885348299506,0.010359777,-0.3671896412123822,0.010475471,100,-0.0726546426705752,0.01,412,500.0,-3.131078914160755e-11,0.00011638900552832368
-0.0848533149528426,0.006143312,-0.3343849901942891,0.0066737724,100,-0.0660914405300295,0.01,413,500.0,-3.131078914160755e-11,0.00010069858734596696
-0.08483175485101226,0.0115620075,-0.383734379160199,0.012041228,100,-0.07592743279508243,0.01,414,500.0,-3.131078914160755e-11,0.0001260673481448004
-0.08486068343143048,0.0143183675,-0.4903400884326329,0.01473077,100,-0.096837115724577,0.01,415,500.0,-3.131078914160755e-11,0.0001495901579489553
-0.08485962747822817,0.008540075,-0.4264939351123543,0.008884531,100,-0.08442140689926952,0.01,416,500.0,-3.131078914160755e-11,0.00013796473264102437
-0.08485012988825275,0.002460981,-0.4082935186501691,0.0028304004,100,-0.08089913245847391,0.01,417,500.0,-3.131078914160755e-11,0.00011462497534498581
-0.08487860107180456,0.013188695,-0.4891412543845075,0.013598262,100,-0.09675108461291204,0.01,418,500.0,-3.131078914160755e-11,0.0002026955808953271
-0.0848338429555754,0.009026796,-0.3338542429980663,0.009354985,100,-0.06612495037179277,0.01,419,500.0,-3.131078914160755e-11,0.0001068953200387879
-0.08480083495995283,0.008905551,-0.358570750822407,0.008917737,100,-0.07097048479409046,0.01,420,500.0,-3.131078914160755e-11,0.00012267304895526916
-0.08476265484796351,0.008808736,-0.34741772061273457,0.008808981,100,-0.06872700781245142,0.01,421,500.0,-3.131078914160755e-11,8.757057798704287e-05
-0.08471515534351397,0.004743178,-0.32717002593828753,0.0047575287,100,-0.06471786397025489,0.01,422,500.0,-3.131078914160755e-11,5.5828408045178465e-05
-0.0846835523269286,0.008637795,-0.3607357924410963,0.008749559,100,-0.07134707932790658,0.01,423,500.0,-3.131078914160755e-11,0.0001472405037802302
-0.08465143741122562,0.0035136037,-0.3584988202299046,0.0041081933,100,-0.07106682806885878,0.01,424,500.0,-3.131078914160755e-11,0.00011920858075313208
-0.0846422791037726,0.009413008,-0.40807024738038633,0.009485309,100,-0.08075915674369728,0.01,425,500.0,-3.131078914160755e-11,0.00019688696181965952
-0.08467896255539874,0.016801927,-0.5070530739308652,0.016814064,100,-0.10026942949650769,0.01,426,500.0,-3.131078914160755e-11,0.0001899441790498584
-0.08464784129831969,0.009084342,-0.3610543847868541,0.009423058,100,-0.07139018578264296,0.01,427,500.0,-3.131078914160755e-11,9.336130132049552e-05
-0.08462681616631425,0.0070529366,-0.38280836428185594,0.0071501527,100,-0.07564908479998947,0.01,428,500.0,-3.131078914160755e-11,0.00012047778651874654
-0.08460369049716282,0.008065767,-0.37753368113690355,0.008571899,100,-0.07470590410035159,0.01,429,500.0,-3.131078914160755e-11,0.00016563483896037825
-0.08458924430892216,0.010868777,-0.3961423422726183,0.011304429,100,-0.07839182955367932,0.01,430,500.0,-3.131078914160755e-11,0.00013714136110132554
-0.08457029048789891,0.0043000258,-0.38578968020549687,0.0044000214,100,-0.07642014744790022,0.01,431,500.0,-3.131078914160755e-11,0.00012006294803910659
-0.08456381801449728,0.008473578,-0.4130951596789241,0.009217903,100,-0.08177418197839482,0.01,432,500.0,-3.131078914160755e-11,0.00011544135686150121
-0.0845478954481331,0.011472507,-0.39234972049068867,0.011674118,100,-0.07766934677880773,0.01,433,500.0,-3.131078914160755e-11,0.00012887380329682774
-0.08448876436751702,0.0075748684,-0.29759115899197064,0.0076801153,100,-0.05888500646075667,0.01,434,500.0,-3.131078914160755e-11,9.921620284601861e-05
-0.08444220175122659,0.006431871,-0.32479347645548223,0.006431925,100,-0.06423402628117725,0.01,435,500.0,-3.131078914160755e-11,7.961388027648075e-05
-0.08444673746646723,0.00866637,-0.4371902882123478,0.008726838,100,-0.08641977359614826,0.01,436,500.0,-3.131078914160755e-11,0.00012690749184585506
-0.08440637752658367,0.0041909725,-0.3374497254739459,0.004401106,100,-0.06680944373735163,0.01,437,500.0,-3.131078914160755e-11,0.00010244772910645383
-0.08439403225767503,0.00831668,-0.3991721008550897,0.008554289,100,-0.07899914974459356,0.01,438,500.0,-3.131078914160755e-11,0.00011861415464121883
-0.08436808803334146,0.0038725715,-0.36889348696975743,0.004710834,100,-0.07300451777524279,0.01,439,500.0,-3.131078914160755e-11,7.89330449166465e-05
-0.08435893817261692,0.0076408777,-0.40608754777760503,0.0077583035,100,-0.08034214931453988,0.01,440,500.0,-3.131078914160755e-11,9.786661656406046e-05
-0.08433430045921371,0.009673925,-0.3708446812496116,0.009875901,100,-0.07349370656180587,0.01,441,500.0,-3.131078914160755e-11,0.0001106987108697412
-0.08428914449785392,0.007244816,-0.3251692413857149,0.007319599,100,-0.06437536553818927,0.01,442,500.0,-3.131078914160755e-11,9.175251401603201e-05
-0.08429154172131169,0.011621486,-0.4310433828675576,0.011621695,100,-0.08535111448964319,0.01,443,500.0,-3.131078914160755e-11,0.00016868465204515797
-0.08427631901830532,0.0077471184,-0.3919346332925845,0.008428375,100,-0.07753266158648246,0.01,444,500.0,-3.131078914160755e-11,0.00012553449274242508
-0.08424103279922743,0.0030378809,-0.3464002283509312,0.0032453777,100,-0.06857395152864441,0.01,445,500.0,-3.131078914160755e-11,7.095879247446347e-05
-0.08418676104818221,0.008911531,-0.3035264201651546,0.008919452,100,-0.06003583183305446,0.01,446,500.0,-3.131078914160755e-11,0.00012640728651143191
-0.08416704766809388,0.007869807,-0.38071520073439025,0.008202692,100,-0.075374880148701,0.01,447,500.0,-3.131078914160755e-11,8.706727353924213e-05
-0.08411995080269123,0.0052780877,-0.31879381750864094,0.0056087016,100,-0.06306765196770814,0.01,448,500.0,-3.131078914160755e-11,6.980563875586717e-05
-0.08413411187638056,0.015549228,-0.4573101503418798,0.015549359,100,-0.09047827288920615,0.01,449,500.0,-3.131078914160755e-11,0.0001664252027054779
-0.08411973853678459,0.009590614,-0.39265579953656543,0.009629543,100,-0.07766610905818755,0.01,450,500.0,-3.131078914160755e-11,0.00013060167198306296
-0.08405911619837549,0.0044852262,-0.28705415685303765,0.004513439,100,-0.05677906391427885,0.01,451,500.0,-3.131078914160755e-11,5.8705862943752976e-05
-0.0840521610277585,0.014977602,-0.4085668514647886,0.015522379,100,-0.08091537907950025,0.01,452,500.0,-3.131078914160755e-11,0.00017833030373608452
-0.08404717066578692,0.015922118,-0.4134548021321228,0.016074648,100,-0.08179152705462915,0.01,453,500.0,-3.131078914160755e-11,0.0002060212310289658
-0.0840219642172492,0.009020914,-0.3667181245710163,0.009066008,100,-0.07260344302965817,0.01,454,500.0,-3.131078914160755e-11,0.00010574632903412014
-0.08400399229542017,0.010389161,-0.38283287442575265,0.010420152,100,-0.07584473978504874,0.01,455,500.0,-3.131078914160755e-11,0.00010364748937880166
-0.08394189943052334,0.006006317,-0.2816592288066313,0.0061899084,100,-0.055689645902463274,0.01,456,500.0,-3.131078914160755e-11,6.873811036895335e-05
-0.08387153982748409,0.0029542812,-0.26123159898868337,0.0029552253,100,-0.051787560841586956,0.01,457,500.0,-3.131078914160755e-11,6.066103550986467e-05
-0.08386981690338077,0.010042619,-0.41991096777513887,0.010642509,100,-0.08308244058816411,0.01,458,500.0,-3.131078914160755e-11,0.0001520249511168071
-0.08383902574515438,0.003433065,-0.351789563005463,0.0048410716,100,-0.0697366752774693,0.01,459,500.0,-3.131078914160755e-11,8.626690286573732e-05
-0.08383748941935178,0.012904268,-0.42036680805905563,0.013000379,100,-0.08313231587595446,0.01,460,500.0,-3.131078914160755e-11,0.00012182607450883016
-0.08378115288892825,0.00074224634,-0.29230105629532843,0.00087409694,100,-0.057866348894105954,0.01,461,500.0,-3.131078914160755e-11,5.734595002183688e-05
-0.08381583524356938,0.01902851,-0.5050642133506547,0.019055786,100,-0.09980440073313054,0.01,462,500.0,-3.131078914160755e-11,0.00019620041430109048
-0.08385216532537773,0.015803399,-0.5089695895601886,0.015814861,100,-0.10063666312083598,0.01,463,500.0,-3.131078914160755e-11,0.00019400625192336312
-0.08384787851747043,0.004003463,-0.41332146133926245,0.005501064,100,-0.08186308645638947,0.01,464,500.0,-3.131078914160755e-11,0.0001533890963773642
-0.08382171420374195,0.004907288,-0.36254559590193564,0.004907699,100,-0.07168147263372845,0.01,465,500.0,-3.131078914160755e-11,8.384680406502479e-05
-0.08375455187687125,0.0012117937,-0.26527002576990805,0.0012179847,100,-0.052524069881995136,0.01,466,500.0,-3.131078914160755e-11,6.515181593705672e-05
-0.08368556675196755,0.00024704527,-0.26007310227901814,0.00027373733,100,-0.05153849854684417,0.01,467,500.0,-3.131078914160755e-11,6.0961456705270385e-05
-0.08367699316493364,0.01752141,-0.40214022574850966,0.017534478,100,-0.07967312802009935,0.01,468,500.0,-3.131078914160755e-11,0.0002775610564657822
-0.08366378864302186,0.012877407,-0.3914847313374179,0.012996262,100,-0.07748407238830426,0.01,469,500.0,-3.131078914160755e-11,0.00015018657777273522
-0.08364350904729619,0.003826269,-0.3744803374635821,0.0041447533,100,-0.07413237865195815,0.01,470,500.0,-3.131078914160755e-11,7.207831196111431e-05
-0.08364026893562723,0.0086787585,-0.414795993781609,0.008724538,100,-0.08211741645122002,0.01,471,500.0,-3.131078914160755e-11,0.00014135214596477683
-0.08358769502730219,0.0035472743,-0.29662029590332656,0.0043080333,100,-0.05882538420620354,0.01,472,500.0,-3.131078914160755e-11,7.181875792302753e-05
-0.08351870222669507,0.0035247875,-0.25785566813140826,0.0035455879,100,-0.050954100340132286,0.01,473,500.0,-3.131078914160755e-11,4.3731025563870294e-05
-0.0834760943982748,0.0004979816,-0.3193379625304274,0.0005617618,100,-0.06332259155549438,0.01,474,500.0,-3.131078914160755e-11,7.180765252820783e-05
-0.08344362131038235,0.005854417,-0.3438551026016897,0.005905675,100,-0.06805137764936017,0.01,475,500.0,-3.131078914160755e-11,0.00010891673017211404
-0.08344281042876613,0.008628973,-0.41889043500781215,0.00863231,100,-0.0830576416610608,0.01,476,500.0,-3.131078914160755e-11,0.00017236672666508666
-0.08337667072147187,0.001196072,-0.26239952510887976,0.0012751244,100,-0.0518941700493993,0.01,477,500.0,-3.131078914160755e-11,4.6052606770262235e-05
-0.0833846707309413,0.011957481,-0.44078109742766214,0.012349823,100,-0.08720067524786587,0.01,478,500.0,-3.131078914160755e-11,0.00014235447667943618
-0.08334172074901652,0.0058166343,-0.3175456421252459,0.0058565005,100,-0.0628116293889687,0.01,479,500.0,-3.131078914160755e-11,6.928407188215574e-05
-0.08336431037830576,0.014236664,-0.47534638654291905,0.014238011,100,-0.09418474280785212,0.01,480,500.0,-3.131078914160755e-11,0.00024948126981367647
-0.08333880520636908,0.0039419937,-0.35950493853979765,0.003952158,100,-0.07109632267675925,0.01,481,500.0,-3.131078914160755e-11,7.624930344546897e-05
-0.08330274111087636,0.0102254655,-0.3333338833510109,0.010227334,100,-0.06595591117888462,0.01,482,500.0,-3.131078914160755e-11,0.00014601786385954848
-0.08332045538638638,0.009518049,-0.4637470209339623,0.010172178,100,-0.09185873618221425,0.01,483,500.0,-3.131078914160755e-11,0.00022028199148588733
-0.08331202524075745,0.0059752385,-0.4008607488900423,0.0068761343,100,-0.0792402649019819,0.01,484,500.0,-3.131078914160755e-11,0.00010900487528897997
-0.08322398432632266,0.0018920555,-0.20556900775155873,0.0021180003,100,-0.04061218173988424,0.01,485,500.0,-3.131078914160755e-11,2.7395613093083196e-05
-0.08320106262529693,0.008931705,-0.36428620538928363,0.008984409,100,-0.072084037627817,0.01,486,500.0,-3.131078914160755e-11,0.0001281321842724694
-0.08318849327548747,0.013710628,-0.3891334269242341,0.013873464,100,-0.07707978926809038,0.01,487,500.0,-3.131078914160755e-11,0.00013342687066116073
-0.08317608879253681,0.0130872,-0.3903148705506075,0.014058961,100,-0.07713510559556883,0.01,488,500.0,-3.131078914160755e-11,0.00011887373044702013
-0.08313807071158304,0.0054262797,-0.32589770509297233,0.005649855,100,-0.06458524720613638,0.01,489,500.0,-3.131078914160755e-11,8.936935421899205e-05
-0.08309941352167496,0.007969367,-0.3245551287388053,0.007969957,100,-0.06419604765663117,0.01,490,500.0,-3.131078914160755e-11,0.00010140759844061393
-0.0830649997966836,0.007892462,-0.3344608539509505,0.008044822,100,-0.06620227455090819,0.01,491,500.0,-3.131078914160755e-11,0.00011094495881479106
-0.08302220467771178,0.0020355512,-0.3134113094112513,0.0026223387,100,-0.062009801262553996,0.01,492,500.0,-3.131078914160755e-11,5.348858428242965e-05
-0.08299793728000221,0.007533242,-0.35930981960557473,0.0077252155,100,-0.07105837760689455,0.01,493,500.0,-3.131078914160755e-11,0.00013287551309913953
-0.08297507726850796,0.005849149,-0.3623970442631774,0.0059295627,100,-0.07170509160184393,0.01,494,500.0,-3.131078914160755e-11,0.00011139381148597044
-0.08293570408615802,0.001484514,-0.32072395395800285,0.0020423725,100,-0.06348535200528527,0.01,495,500.0,-3.131078914160755e-11,7.478079644463316e-05
-0.0829283256094152,0.013290156,-0.40075966340758123,0.014326953,100,-0.07927597962171685,0.01,496,500.0,-3.131078914160755e-11,0.00020264042958971135
-0.08292992323746719,0.009954851,-0.42281955719196185,0.009954859,100,-0.08372234675126228,0.01,497,500.0,-3.131078914160755e-11,0.00017376871316526941
-0.08289562903946064,0.005567664,-0.3324040308027479,0.005691297,100,-0.0658514126302027,0.01,498,500.0,-3.131078914160755e-11,8.938249021622234e-05
-0.08287267422778812,0.005996163,-0.3614191268641479,0.005999075,100,-0.07144117801487058,0.01,499,500.0,-3.131078914160755e-11,8.169096760571311e-05
-0.08287786529682752,0.01601202,-0.4316110453457732,0.016480286,100,-0.08546820874748162,0.01,500,500.0,-3.131078914160755e-11,0.0001978916455423204
-0.08282461365264815,0.0018815291,-0.28411982835216276,0.0019673419,100,-0.05619879156297304,0.01,501,500.0,-3.131078914160755e-11,4.4621430916796344e-05
-0.08275521851016536,0.0032869934,-0.24207958060900617,0.0034392604,100,-0.047988252126286796,0.01,502,500.0,-3.131078914160755e-11,4.0533513001998276e-05
-0.08275862328983244,0.009505216,-0.4268186084297747,0.009508841,100,-0.08446782268270413,0.01,503,500.0,-3.131078914160755e-11,0.0001367045247195015
-0.08270804681394382,0.0043545254,-0.28903553975316076,0.004803917,100,-0.05726807944197033,0.01,504,500.0,-3.131078914160755e-11,6.976515322334862e-05
-0.08268985498432156,0.0019771394,-0.3717773431954545,0.0022658128,100,-0.07352117285470029,0.01,505,500.0,-3.131078914160755e-11,0.00010428403267577043
-0.08266949575997729,0.011786329,-0.36576603478098785,0.011941541,100,-0.07238808746612252,0.01,506,500.0,-3.131078914160755e-11,0.00016614613830212574
-0.08265453789238336,0.0038978192,-0.3794366093804208,0.0040149703,100,-0.07508585688985585,0.01,507,500.0,-3.131078914160755e-11,9.765097335293702e-05
-0.08262943340032741,0.004028516,-0.3533672023240863,0.005195684,100,-0.06990145592795831,0.01,508,500.0,-3.131078914160755e-11,6.89773484997865e-05
-0.08259915100567419,0.001722679,-0.33977616789706877,0.0019154374,100,-0.06721569452184258,0.01,509,500.0,-3.131078914160755e-11,9.447260211303331e-05
-0.08256519283168358,0.0036756333,-0.32971048244122936,0.0038105475,100,-0.06528048227045999,0.01,510,500.0,-3.131078914160755e-11,9.520364449136212e-05
-0.08254763602835027,0.011567047,-0.37195346117029254,0.01170658,100,-0.07359366632836495,0.01,511,500.0,-3.131078914160755e-11,0.0001493513808793479
-0.08255173830320763,0.013912049,-0.42719687475968565,0.013921543,100,-0.08464800075530916,0.01,512,500.0,-3.131078914160755e-11,0.0001947415309709718
-0.08253502346399022,0.010643395,-0.3733812661569819,0.010984418,100,-0.073977025784679,0.01,513,500.0,-3.131078914160755e-11,0.00018915974760931327
-0.08252856364470872,0.0071513983,-0.4004981061931532,0.007592157,100,-0.07921467635330201,0.01,514,500.0,-3.131078914160755e-11,0.00013646881440722216
-0.0825119302759165,0.00916021,-0.3738077461664847,0.009187931,100,-0.07396237871670747,0.01,515,500.0,-3.131078914160755e-11,9.774074133043632e-05
-0.0824715371870539,0.008549329,-0.3118637020556174,0.0085612275,100,-0.06166909642282681,0.01,516,500.0,-3.131078914160755e-11,9.205701984176295e-05
-0.08242487017222427,0.0004284536,-0.2946185361911077,0.00051345746,100,-0.05834469052012921,0.01,517,500.0,-3.131078914160755e-11,7.083445291237592e-05
-0.08241220734215712,0.012233057,-0.3838161754310317,0.012262615,100,-0.07586552419744629,0.01,518,500.0,-3.131078914160755e-11,0.0001321795871698768
-0.08238651165920031,0.0048482954,-0.3493608449523565,0.0051259203,100,-0.06907614788757112,0.01,519,500.0,-3.131078914160755e-11,7.44015406110423e-05
-0.082392383354011,0.015543366,-0.4309772730021336,0.016337935,100,-0.08543979296076282,0.01,520,500.0,-3.131078914160755e-11,0.00025985209473967865
-0.0823778493159471,0.012319519,-0.37878054987455256,0.012319601,100,-0.07482014952271591,0.01,521,500.0,-3.131078914160755e-11,0.00013320731207075123
-0.0823365875215622,0.007091742,-0.3073857463065255,0.007117356,100,-0.06083919264703153,0.01,522,500.0,-3.131078914160755e-11,8.721395471114146e-05
-0.08230327133311986,0.005511558,-0.32826578646510884,0.0056794016,100,-0.06491222096621162,0.01,523,500.0,-3.131078914160755e-11,7.825138411769278e-05
-0.08229708121818961,0.013752812,-0.4002759763900211,0.013952325,100,-0.07905965110967511,0.01,524,500.0,-3.131078914160755e-11,0.00016079187590584923
-0.08227201566263599,0.011497559,-0.3496111770913378,0.011914122,100,-0.06913766455253771,0.01,525,500.0,-3.131078914160755e-11,0.00011008749876504368
-0.08221680836740852,0.006514835,-0.2694532780171326,0.006539089,100,-0.053232978372988286,0.01,526,500.0,-3.131078914160755e-11,9.033982599655757e-05
-0.08217810973967514,0.0052560484,-0.3119649523386121,0.005464011,100,-0.061822631551912914,0.01,527,500.0,-3.131078914160755e-11,7.255604419358456e-05
-0.08212934291696765,0.0005314787,-0.2851768658279412,0.00059624313,100,-0.05642922735011635,0.01,528,500.0,-3.131078914160755e-11,6.202756980409442e-05
-0.08210284096954855,0.002495196,-0.3437467834883829,0.0025001245,100,-0.06810981273226037,0.01,529,500.0,-3.131078914160755e-11,5.5405052656304165e-05
-0.08205987953946121,0.0047686407,-0.29956928093033863,0.004785166,100,-0.05933328302326945,0.01,530,500.0,-3.131078914160755e-11,7.367468068950913e-05
-0.08204528007606286,0.011423436,-0.37527545193553274,0.012155716,100,-0.07430756447493331,0.01,531,500.0,-3.131078914160755e-11,0.0001159057381348194
-0.08201791633757598,0.0066647413,-0.3410340679434571,0.00666558,100,-0.06748777120104092,0.01,532,500.0,-3.131078914160755e-11,7.12636622574238e-05
-0.08199701015045191,0.008811099,-0.35828956455055705,0.008958905,100,-0.07087491860045296,0.01,533,500.0,-3.131078914160755e-11,0.00010399765282745343
-0.08194660914651651,0.0013589063,-0.2780343738150057,0.0013842274,100,-0.05508287404894605,0.01,534,500.0,-3.131078914160755e-11,5.635606929121911e-05
-0.08195126297153593,0.012326069,-0.4267482496267455,0.013507434,100,-0.0844364055319022,0.01,535,500.0,-3.131078914160755e-11,0.0001283549201846757
-0.08194141560558842,0.011786073,-0.3879053675106515,0.01187884,100,-0.07667307482366531,0.01,536,500.0,-3.131078914160755e-11,0.00016873925828800153
-0.08190723677743601,0.0034574165,-0.32132460206478525,0.0035319626,100,-0.06358738488775491,0.01,537,500.0,-3.131078914160755e-11,5.4750785542149364e-05
-0.08188553632145382,0.003783026,-0.3553937909425296,0.004129593,100,-0.07023239145900999,0.01,538,500.0,-3.131078914160755e-11,5.760982868214642e-05
-0.08186949892037003,0.008948205,-0.3702263242399826,0.009139655,100,-0.0732413771372913,0.01,539,500.0,-3.131078914160755e-11,0.00012504590417103346
-0.08184117914511495,0.008306427,-0.33683654735795643,0.008398558,100,-0.06657682028262546,0.01,540,500.0,-3.131078914160755e-11,8.904757009322601e-05
-0.08180557452472706,0.0057632993,-0.3167896405267043,0.005795788,100,-0.06257907951527616,0.01,541,500.0,-3.131078914160755e-11,8.043854499715083e-05
-0.08176641746738551,0.008441939,-0.30597380144940045,0.008446135,100,-0.06058244944560598,0.01,542,500.0,-3.131078914160755e-11,0.00011431585007701025
