Iteration,J,ReturnMean,NatGradInftyNorm,ReturnMax,NatGrad2Norm,AvgRet,StepSize,AvgEpLen,VarJ,BatchSize
529,-0.054672860947272583,-0.0638357403463787,0.001280744,-1.8919566708739726e-09,0.0015136136,-0.2760918760370218,0.1,500.0,5.920277060553146e-05,100
530,-0.06300886037066168,-0.06383418019548112,0.001914236,-1.8919566708739726e-09,0.0020044278,-0.3178967926742296,0.1,500.0,6.867934742882628e-05,100
531,-0.05505392633951391,-0.06381764487748495,0.004631457,-1.8919566708739726e-09,0.0047272034,-0.27803077153604194,0.1,500.0,5.058481777233643e-05,100
532,-0.062002566240124735,-0.06381423307553503,0.0036062424,-1.8919566708739726e-09,0.0037182225,-0.31263313953851646,0.1,500.0,6.587479663222029e-05,100
533,-0.06060513297878902,-0.06380821224983757,0.004203845,-1.8919566708739726e-09,0.0042206985,-0.30586069910237096,0.1,500.0,0.00014228923958627476,100
534,-0.05475559081249688,-0.06379125977523581,0.005228527,-1.8919566708739726e-09,0.005244892,-0.2760858102601511,0.1,500.0,5.434323615921252e-05,100
535,-0.0507388433882622,-0.06376686273526017,0.001984269,-1.8919566708739726e-09,0.002179713,-0.255944745308554,0.1,500.0,4.091093796964758e-05,100
536,-0.051319587161354055,-0.06374364020620436,0.0014782054,-1.8919566708739726e-09,0.0017812146,-0.2593787066791108,0.1,500.0,5.119983418374447e-05,100
537,-0.05755879619781948,-0.0637321228058163,0.00015965904,-1.8919566708739726e-09,0.0001602792,-0.290119486953653,0.1,500.0,5.7910095056474776e-05,100
538,-0.0697934069071002,-0.06374338913314212,0.0058532134,-1.8919566708739726e-09,0.0059219254,-0.3522691771898142,0.1,500.0,8.600649018980753e-05,100
539,-0.05853897393314266,-0.06373373344631467,0.0041910266,-1.8919566708739726e-09,0.004243353,-0.29512870305225775,0.1,500.0,8.51281367724751e-05,100
540,-0.06494553550687548,-0.06373597752420458,0.0043572737,-1.8919566708739726e-09,0.00435817,-0.32715526826542096,0.1,500.0,7.293143086579138e-05,100
541,-0.06844060802382061,-0.0637446736988804,0.0045043924,-1.8919566708739726e-09,0.0055366834,-0.3450328101063742,0.1,500.0,9.07685084293436e-05,100
542,-0.05594965391299858,-0.06373029174355589,0.005802788,-1.8919566708739726e-09,0.0058071795,-0.2820525695322672,0.1,500.0,6.887708227308606e-05,100
543,-0.06875388765718689,-0.06373954330140788,0.007082776,-1.8919566708739726e-09,0.007283695,-0.3471433562345616,0.1,500.0,7.455728253417846e-05,100
544,-0.06560151448897718,-0.06374296604256151,0.0022616314,-1.8919566708739726e-09,0.0025027369,-0.330511197231142,0.1,500.0,6.86336468178847e-05,100
545,-0.05817421653368884,-0.0637327481535544,0.00024033837,-1.8919566708739726e-09,0.00024056749,-0.29346697321515014,0.1,500.0,7.769259106100399e-05,100
546,-0.07521080161427512,-0.06375377022948979,0.0014866412,-1.8919566708739726e-09,0.0015242955,-0.3797043319668751,0.1,500.0,9.685082579162335e-05,100
547,-0.04037993423583643,-0.06371103926789261,0.0017107616,-1.8919566708739726e-09,0.002140473,-0.20398370672779736,0.1,500.0,3.232069888020962e-05,100
548,-0.06024815243680159,-0.06370472013133953,0.0035684388,-1.8919566708739726e-09,0.0040022805,-0.30412284152728064,0.1,500.0,9.040901443907573e-05,100
549,-0.05224579748934153,-0.06368384777680036,0.0011628722,-1.8919566708739726e-09,0.0011677563,-0.2638235596492066,0.1,500.0,4.956156206324923e-05,100
550,-0.05927544395213842,-0.06367583249711917,0.0071271267,-1.8919566708739726e-09,0.0076024374,-0.29987115097803185,0.1,500.0,8.554426299256005e-05,100
551,-0.05430248504004585,-0.06365882097723337,0.002508545,-1.8919566708739726e-09,0.0025790883,-0.2737657748286775,0.1,500.0,6.904515005994148e-05,100
552,-0.055473130205302264,-0.06364399182728421,0.00073063246,-1.8919566708739726e-09,0.0010262793,-0.28043796768861085,0.1,500.0,5.228958373165046e-05,100
553,-0.05534004340172244,-0.06362897564568284,0.0019095922,-1.8919566708739726e-09,0.0019121908,-0.2799123112903781,0.1,500.0,5.433702588979231e-05,100
554,-0.049856630715635376,-0.06360411581728925,0.0020409713,-1.8919566708739726e-09,0.0020504217,-0.2518588596996173,0.1,500.0,4.183768662910532e-05,100
555,-0.056163787098688495,-0.06359070981959808,0.0020185767,-1.8919566708739726e-09,0.0026740003,-0.2833182045259347,0.1,500.0,6.182938320677985e-05,100
556,-0.045394595568347976,-0.06355798299540519,0.0016057548,-1.8919566708739726e-09,0.0016380706,-0.2289109702863363,0.1,500.0,5.759424103864571e-05,100
557,-0.049482766190193254,-0.06353271330634735,0.0027033363,-1.8919566708739726e-09,0.0029125935,-0.249601513097211,0.1,500.0,3.848063478879468e-05,100
558,-0.05957482761128058,-0.06352562032123074,0.0036074892,-1.8919566708739726e-09,0.0037015455,-0.3002534110728899,0.1,500.0,8.235941736326445e-05,100
559,-0.05522630096735214,-0.06351077359608964,0.0015230249,-1.8919566708739726e-09,0.0017576001,-0.2788093857021657,0.1,500.0,5.03131871806795e-05,100
560,-0.07500650382893671,-0.06353130168579116,0.002050566,-1.8919566708739726e-09,0.0028559736,-0.37873904368689165,0.1,500.0,7.517026789588289e-05,100
561,-0.06599864783469686,-0.0635356998072687,0.0016215594,-1.8919566708739726e-09,0.0017288236,-0.33232747750199915,0.1,500.0,7.29939084966109e-05,100
562,-0.08122355477918956,-0.06356717285882016,0.003923107,-1.8919566708739726e-09,0.003958063,-0.40993714715607893,0.1,500.0,0.00010271012087318053,100
563,-0.06951714519480484,-0.06357774119334234,0.0011961584,-1.8919566708739726e-09,0.0015217264,-0.350532536671317,0.1,500.0,7.815117570279909e-05,100
564,-0.07329276825339474,-0.06359496641862612,0.00076983444,-1.8919566708739726e-09,0.00077445654,-0.3696662577401842,0.1,500.0,8.698475374995959e-05,100
565,-0.07356404883736854,-0.06361261081228761,0.00670766,-1.8919566708739726e-09,0.007090239,-0.371332842722369,0.1,500.0,0.00011785771717572078,100
566,-0.07442446952606595,-0.06363171303616355,0.006942411,-1.8919566708739726e-09,0.0069455085,-0.37564525776654756,0.1,500.0,0.00011730791363956215,100
567,-0.05714557721060098,-0.06362027364317313,0.0026009912,-1.8919566708739726e-09,0.002682133,-0.2883562572840586,0.1,500.0,0.00010688491203659279,100
568,-0.0457983408029229,-0.06358889700084876,0.00259818,-1.8919566708739726e-09,0.0031112016,-0.23083823026402917,0.1,500.0,4.1027557597266386e-05,100
569,-0.04626733451557643,-0.06355845488751787,0.0039776047,-1.8919566708739726e-09,0.004028876,-0.23393934263714214,0.1,500.0,3.8092108308813274e-05,100
570,-0.07415141535256482,-0.06357703902868461,0.00803932,-1.8919566708739726e-09,0.008050073,-0.37428198558468273,0.1,500.0,8.609603819272009e-05,100
571,-0.06835763206974572,-0.06358541134574426,0.0043187933,-1.8919566708739726e-09,0.0043728654,-0.34494895759204275,0.1,500.0,9.541794846461045e-05,100
572,-0.0603936274502386,-0.06357983130396891,0.00086340663,-1.8919566708739726e-09,0.0010067684,-0.3054090185323886,0.1,500.0,6.317310526197051e-05,100
573,-0.05063661839055566,-0.06355724279975702,0.0054982672,-1.8919566708739726e-09,0.005637257,-0.25543564301546906,0.1,500.0,5.1288687671061216e-05,100
574,-0.059138620991601075,-0.06354954485235606,0.0019690283,-1.8919566708739726e-09,0.0020626904,-0.2990837306322536,0.1,500.0,6.222284388234768e-05,100
575,-0.0817180180108343,-0.0635811421969795,0.002355681,-1.8919566708739726e-09,0.0025056235,-0.412363453492997,0.1,500.0,0.00011087344599267428,100
576,-0.06460239522862925,-0.063582915205715,0.007909738,-1.8919566708739726e-09,0.0079152,-0.32551232359377574,0.1,500.0,7.794874524227842e-05,100
577,-0.05871777517898885,-0.06357448342057335,0.0041279267,-1.8919566708739726e-09,0.004201275,-0.29629220727344857,0.1,500.0,5.510795636592892e-05,100
578,-0.05918444550368041,-0.06356688819926386,0.0051084426,-1.8919566708739726e-09,0.005433972,-0.2984068271832968,0.1,500.0,6.695704682566359e-05,100
579,-0.0649662223284964,-0.06356930501123144,0.0017593924,-1.8919566708739726e-09,0.0018040625,-0.3279154504184506,0.1,500.0,0.00010255079150253314,100
580,-0.060332416806892164,-0.06356372416949982,0.003769457,-1.8919566708739726e-09,0.0037771536,-0.304527906435452,0.1,500.0,4.337397545368278e-05,100
581,-0.06083140025923543,-0.06355902137447354,0.0019036705,-1.8919566708739726e-09,0.0019667584,-0.30682837222225123,0.1,500.0,7.405231320606632e-05,100
582,-0.0681275779789756,-0.06356687112808954,0.0016783518,-1.8919566708739726e-09,0.0016951278,-0.344003729976906,0.1,500.0,7.38937307600225e-05,100
583,-0.047706371391130195,-0.0635396661542697,0.002360516,-1.8919566708739726e-09,0.0024966963,-0.24090595119559882,0.1,500.0,5.5030237513344794e-05,100
584,-0.06389717195431045,-0.06354027832173553,0.00036446357,-1.8919566708739726e-09,0.00039619586,-0.32244362627263695,0.1,500.0,9.37102340263619e-05,100
585,-0.060627987794677624,-0.0635353000473303,0.0015277484,-1.8919566708739726e-09,0.0020187309,-0.30598420781580055,0.1,500.0,5.872071362059254e-05,100
586,-0.06266340700672124,-0.06353381217524735,0.004315746,-1.8919566708739726e-09,0.004558491,-0.3162226294566951,0.1,500.0,5.721121790277264e-05,100
587,-0.05444591141854329,-0.06351833023187989,0.00074060756,-1.8919566708739726e-09,0.0008343958,-0.27468116768376993,0.1,500.0,3.2895980428271185e-05,100
588,-0.05365036853821336,-0.06350154798410154,0.0022854037,-1.8919566708739726e-09,0.002345554,-0.2705980919533961,0.1,500.0,4.382765131996757e-05,100
589,-0.0607018318939063,-0.06349679464608762,0.00035320132,-1.8919566708739726e-09,0.00038631944,-0.30628556038222254,0.1,500.0,6.624118636546979e-05,100
590,-0.07614901688791648,-0.0635182390905653,0.0037264726,-1.8919566708739726e-09,0.0042223595,-0.3839128307971727,0.1,500.0,0.00018323267523225777,100
591,-0.05510999880952227,-0.06350401194964983,0.004913845,-1.8919566708739726e-09,0.005429487,-0.277873067726043,0.1,500.0,5.299563123520841e-05,100
592,-0.04994772580820503,-0.06348111281765415,0.003520585,-1.8919566708739726e-09,0.0037211608,-0.2523541282564082,0.1,500.0,4.301322741717956e-05,100
593,-0.06408266132645626,-0.06348212723335195,0.0028455718,-1.8919566708739726e-09,0.0028558876,-0.32324119176226906,0.1,500.0,0.00010170879869185364,100
594,-0.06536813548561721,-0.06348530233141975,0.004651718,-1.8919566708739726e-09,0.0051477016,-0.32966842871043844,0.1,500.0,8.412756757580931e-05,100
595,-0.06963906495132079,-0.06349564478960446,0.0023184805,-1.8919566708739726e-09,0.0024063191,-0.35131563287783474,0.1,500.0,0.0001070318252676371,100
596,-0.07732090181958756,-0.06351884152958764,0.009417864,-1.8919566708739726e-09,0.009510597,-0.3907152767804293,0.1,500.0,0.00014632263453849846,100
597,-0.05955503577289416,-0.06351220198895666,0.0010283384,-1.8919566708739726e-09,0.0010509845,-0.3003526956852489,0.1,500.0,4.657619920034625e-05,100
598,-0.054891649839581946,-0.06349778634991089,0.0015031584,-1.8919566708739726e-09,0.0015095415,-0.2767756544892792,0.1,500.0,5.021189014872873e-05,100
599,-0.05519151572173804,-0.06348391945403747,0.0014946039,-1.8919566708739726e-09,0.0016406304,-0.2784816705192089,0.1,500.0,8.736761644519329e-05,100
600,-0.06249926576960124,-0.06348227836456341,0.003207559,-1.8919566708739726e-09,0.0033188956,-0.315151230536151,0.1,500.0,8.956301827901975e-05,100
601,-0.05728661879646805,-0.06347196944681284,0.009581926,-1.8919566708739726e-09,0.009803483,-0.2893401232023907,0.1,500.0,6.861736539209811e-05,100
602,-0.060409388900349185,-0.0634668821037124,0.008211673,-1.8919566708739726e-09,0.0082960315,-0.3045991329784876,0.1,500.0,6.206983296100808e-05,100
603,-0.05504841396878818,-0.06345292112836427,0.0035405934,-1.8919566708739726e-09,0.0035451683,-0.27812311879234564,0.1,500.0,6.365319452284637e-05,100
604,-0.0597283526004943,-0.06344675462417906,0.0010337203,-1.8919566708739726e-09,0.0010594111,-0.3016079638214064,0.1,500.0,4.1170991151196036e-05,100
605,-0.07295671821429103,-0.06346247357226188,0.0032980654,-1.8919566708739726e-09,0.004279117,-0.36821064720714575,0.1,500.0,9.299183952194089e-05,100
606,-0.04720533014588871,-0.06343564660291144,0.0033348473,-1.8919566708739726e-09,0.0033655113,-0.23808767145514664,0.1,500.0,4.1422450409921387e-05,100
607,-0.07304330965658114,-0.06345147471337877,0.001649654,-1.8919566708739726e-09,0.001831457,-0.3684902914870334,0.1,500.0,0.00011691943831966744,100
608,-0.06409392033582151,-0.06345253136736305,0.001353579,-1.8919566708739726e-09,0.0015937546,-0.32345906423468046,0.1,500.0,7.462073440047864e-05,100
609,-0.06852799758130375,-0.06346086546623651,0.0029641727,-1.8919566708739726e-09,0.0029648764,-0.3449165187007053,0.1,500.0,0.00019392563288610904,100
610,-0.07976689647216748,-0.06348759666460689,0.005565472,-1.8919566708739726e-09,0.006420972,-0.4019402636987159,0.1,500.0,0.0001507379536496036,100
611,-0.07147826560100316,-0.06350067468250607,0.00094558275,-1.8919566708739726e-09,0.00097031455,-0.36060919578083156,0.1,500.0,0.00010191058003313294,100
612,-0.06134142245276559,-0.0634971464925882,0.0033442434,-1.8919566708739726e-09,0.0033830432,-0.30973104777160926,0.1,500.0,7.523945760193643e-05,100
613,-0.06700979015713504,-0.06350287674326445,0.005113635,-1.8919566708739726e-09,0.0054285936,-0.33785280078903673,0.1,500.0,6.479749317507472e-05,100
614,-0.07524679925709378,-0.06352200365289609,0.0035542643,-1.8919566708739726e-09,0.0041958643,-0.37952450208640043,0.1,500.0,0.00019775756662062283,100
615,-0.06787050969265626,-0.06352907439442416,0.0014817317,-1.8919566708739726e-09,0.001854747,-0.3427938978653728,0.1,500.0,8.729833943481846e-05,100
616,-0.060951191301991905,-0.06352488951927411,0.0026157,-1.8919566708739726e-09,0.0026352801,-0.3079794574776839,0.1,500.0,4.415127359670846e-05,100
617,-0.07063668092969486,-0.06353641592350494,0.0029385777,-1.8919566708739726e-09,0.003312427,-0.3567532943664788,0.1,500.0,0.00010560751916904016,100
618,-0.07057260833067905,-0.06354780134811201,0.0056644753,-1.8919566708739726e-09,0.0058104373,-0.3561238584193754,0.1,500.0,0.00021181670829584554,100
619,-0.059422144674500375,-0.0635411363130981,0.002071248,-1.8919566708739726e-09,0.0021975623,-0.30002093662274776,0.1,500.0,5.7613516527480664e-05,100
620,-0.0669601730596685,-0.0635466508884958,0.002204911,-1.8919566708739726e-09,0.0025765002,-0.3374280395671938,0.1,500.0,0.0001004113394478305,100
621,-0.06036614851664937,-0.06354152930657656,0.001880183,-1.8919566708739726e-09,0.002330061,-0.3046535158260616,0.1,500.0,6.938690634399785e-05,100
622,-0.07208010191521315,-0.06355525691527211,0.0013742804,-1.8919566708739726e-09,0.0014418272,-0.3635219857493348,0.1,500.0,9.577059316736516e-05,100
623,-0.04794287299159856,-0.06353019690897409,0.0022208882,-1.8919566708739726e-09,0.0022310887,-0.2419073118179879,0.1,500.0,4.1751355439618866e-05,100
624,-0.05578190991081986,-0.06351777978237448,0.003983495,-1.8919566708739726e-09,0.0039854394,-0.2810148046132321,0.1,500.0,6.219930467416508e-05,100
625,-0.05593914373779975,-0.06350565396470316,0.0010434424,-1.8919566708739726e-09,0.0010799443,-0.28221653528125923,0.1,500.0,5.028034227710999e-05,100
626,-0.047566159670477434,-0.06348019151375392,0.001172139,-1.8919566708739726e-09,0.0015710982,-0.24008105691513287,0.1,500.0,3.5307271750321043e-05,100
627,-0.06443980891946997,-0.06348172200403417,0.0010234142,-1.8919566708739726e-09,0.0011617254,-0.3250093853562598,0.1,500.0,7.043536846309341e-05,100
628,-0.06870372666290414,-0.06349003729807695,0.003550226,-1.8919566708739726e-09,0.0035980307,-0.3465609153706508,0.1,500.0,6.187593192499013e-05,100
629,-0.051972768386985925,-0.06347172685465709,0.00283136,-1.8919566708739726e-09,0.0030039933,-0.26211576359403393,0.1,500.0,5.2051000416662724e-05,100
630,-0.08045043497025704,-0.06349867718499931,0.0011308001,-1.8919566708739726e-09,0.0011308652,-0.4059381727417779,0.1,500.0,0.00012364537883484335,100
631,-0.05669802559420909,-0.06348789960720091,0.0025567359,-1.8919566708739726e-09,0.002910213,-0.28611226915687193,0.1,500.0,7.810407083385528e-05,100
632,-0.061054550909347666,-0.0634840493719195,0.0013309318,-1.8919566708739726e-09,0.0015199136,-0.3079630041207771,0.1,500.0,8.517778841563858e-05,100
633,-0.062119668740472235,-0.06348189395228056,0.005360542,-1.8919566708739726e-09,0.0053859907,-0.31314960028530603,0.1,500.0,6.397277346901991e-05,100
634,-0.06702836801187818,-0.06348748775994555,0.00023637197,-1.8919566708739726e-09,0.0003009181,-0.33785079075317126,0.1,500.0,0.00010654631895848998,100
635,-0.06585362363213208,-0.06349121395816947,0.0011029312,-1.8919566708739726e-09,0.0014354476,-0.33200104584826784,0.1,500.0,7.457006516411259e-05,100
636,-0.06568315448219829,-0.06349466040553428,0.0058563156,-1.8919566708739726e-09,0.006110379,-0.33244356087690613,0.1,500.0,6.016658825923344e-05,100
637,-0.0842691367103437,-0.0635272733981635,0.0033909488,-1.8919566708739726e-09,0.003768546,-0.4250972451462237,0.1,500.0,0.0001235835144774369,100
638,-0.0688215565698909,-0.06353557164764896,0.0051441197,-1.8919566708739726e-09,0.005158031,-0.347104179669179,0.1,500.0,7.17292070495207e-05,100
639,-0.07197403580141856,-0.06354877738184891,0.0021602795,-1.8919566708739726e-09,0.0025405528,-0.36301953588334707,0.1,500.0,0.00010162292513038176,100
640,-0.0722301033514402,-0.0635623419536764,0.0024028851,-1.8919566708739726e-09,0.0025185111,-0.36457333044640167,0.1,500.0,0.00010366489378704866,100
641,-0.060114222307857526,-0.06355696267185766,0.0019066634,-1.8919566708739726e-09,0.0026658743,-0.30358271640989387,0.1,500.0,5.863395104444463e-05,100
642,-0.06561457855921916,-0.063560167681028,0.005032244,-1.8919566708739726e-09,0.0058470806,-0.33138079496690864,0.1,500.0,8.29557303822612e-05,100
643,-0.059312182682050345,-0.06355356117247593,0.0061682053,-1.8919566708739726e-09,0.0063717426,-0.2992547395392986,0.1,500.0,6.503014509961482e-05,100
644,-0.07858085325434332,-0.06357689547695089,0.0066379397,-1.8919566708739726e-09,0.0067018783,-0.3961372230500295,0.1,500.0,0.00016284009486737042,100
645,-0.06048496327929734,-0.06357210178362119,0.005808085,-1.8919566708739726e-09,0.005808535,-0.3053927760260823,0.1,500.0,9.6175332088741e-05,100
646,-0.052038782682654876,-0.06355424834848038,0.0007010845,-1.8919566708739726e-09,0.0007446532,-0.2627052609333175,0.1,500.0,5.945278443982152e-05,100
647,-0.05955365761459475,-0.06354806505522863,0.0017219296,-1.8919566708739726e-09,0.0020447578,-0.3006032598732739,0.1,500.0,6.449838399120983e-05,100
648,-0.060748201074333236,-0.06354374427748033,0.003932023,-1.8919566708739726e-09,0.003965237,-0.3061207678323868,0.1,500.0,5.759759094512202e-05,100
649,-0.059174701599866666,-0.06353701231649787,0.0025917108,-1.8919566708739726e-09,0.0032838522,-0.299058863722635,0.1,500.0,5.938078989077943e-05,100
650,-0.06365544683170836,-0.06353719452344435,0.0027030394,-1.8919566708739726e-09,0.002710532,-0.32099898748463107,0.1,500.0,9.190133937379769e-05,100
651,-0.05708266103064294,-0.06352727972545233,0.0008415675,-1.8919566708739726e-09,0.000898852,-0.2878829817557047,0.1,500.0,6.435397648965323e-05,100
652,-0.05221614746111821,-0.06350993136308372,0.0008161109,-1.8919566708739726e-09,0.0009069823,-0.2637196836393956,0.1,500.0,4.384415345791832e-05,100
653,-0.06292777292780069,-0.06350903984940029,0.005907602,-1.8919566708739726e-09,0.0059335204,-0.31759527501794366,0.1,500.0,0.00015607743327545977,100
654,-0.06457795240835638,-0.0635106742722733,0.002702843,-1.8919566708739726e-09,0.0027961368,-0.32636858704930916,0.1,500.0,8.369319136719713e-05,100
655,-0.0634986575404507,-0.06351065592611785,0.0034754293,-1.8919566708739726e-09,0.004077662,-0.3204881298350625,0.1,500.0,0.00010716991049156596,100
656,-0.07358297510801369,-0.0635260100712122,0.0039060742,-1.8919566708739726e-09,0.004306251,-0.37112869647474284,0.1,500.0,0.00011930394419563496,100
657,-0.061862398062517594,-0.06352347793725681,0.00580535,-1.8919566708739726e-09,0.0058133085,-0.3129139641171463,0.1,500.0,9.094896031110487e-05,100
658,-0.06409641606386773,-0.06352434866389299,0.0010017824,-1.8919566708739726e-09,0.0013418965,-0.3234263857581883,0.1,500.0,7.665821665078182e-05,100
659,-0.06611968613116606,-0.06352828696050493,0.007883177,-1.8919566708739726e-09,0.007942024,-0.3346272577710576,0.1,500.0,8.88890576299365e-05,100
660,-0.06917906343621033,-0.06353684874304388,0.002677066,-1.8919566708739726e-09,0.0027229367,-0.3488175191127134,0.1,500.0,8.314951207186463e-05,100
661,-0.06801355900751886,-0.06354362137581919,0.0067428714,-1.8919566708739726e-09,0.0067971116,-0.3436222671452354,0.1,500.0,0.00010357164940943698,100
662,-0.07105580409904086,-0.06355496908386031,0.0064078434,-1.8919566708739726e-09,0.0071716607,-0.35891976218446187,0.1,500.0,0.00011338382476369217,100
663,-0.06233631988225114,-0.06355313100059996,0.0043864218,-1.8919566708739726e-09,0.00438878,-0.3140843784429935,0.1,500.0,5.222611072344807e-05,100
664,-0.05417782245261266,-0.06353901156001565,0.0053147497,-1.8919566708739726e-09,0.005387549,-0.2736481275873859,0.1,500.0,5.772164257484771e-05,100
665,-0.06683330940495316,-0.06354396539136141,0.0003036365,-1.8919566708739726e-09,0.0003535971,-0.337209987976244,0.1,500.0,6.951941672482133e-05,100
666,-0.0631088322941435,-0.0635433120383626,0.0017830875,-1.8919566708739726e-09,0.0022551503,-0.318139594000968,0.1,500.0,0.00012195659947237633,100
667,-0.06465296834038996,-0.06354497569098931,0.001132181,-1.8919566708739726e-09,0.0011609164,-0.3260956474464088,0.1,500.0,8.668175486917722e-05,100
668,-0.06397538727844633,-0.06354562001971306,0.0019237766,-1.8919566708739726e-09,0.0023141408,-0.3226812224998516,0.1,500.0,7.327349154375156e-05,100
669,-0.06519370095293288,-0.06354808351886586,0.0017990042,-1.8919566708739726e-09,0.0018300173,-0.3288531839997674,0.1,500.0,5.7185587020321575e-05,100
670,-0.07328605671947411,-0.06356261780722497,0.008484997,-1.8919566708739726e-09,0.008485594,-0.37021335296811747,0.1,500.0,0.0001297668043864627,100
671,-0.06993620467640864,-0.06357211644637427,0.0032598076,-1.8919566708739726e-09,0.003400428,-0.3531677241723417,0.1,500.0,0.00011854871333665651,100
672,-0.062247383266276726,-0.06357014511723721,0.0022267995,-1.8919566708739726e-09,0.0027556075,-0.3143493854398563,0.1,500.0,6.82885618473645e-05,100
673,-0.07926142399660355,-0.06359346053904906,0.00696825,-1.8919566708739726e-09,0.006974874,-0.40038333420762867,0.1,500.0,0.00014088064059189997,100
674,-0.06730725117611104,-0.06359897061417824,0.0017318568,-1.8919566708739726e-09,0.0022315755,-0.3395899652909111,0.1,500.0,8.161472728360486e-05,100
675,-0.054149377827985526,-0.06358497121745794,0.0034672914,-1.8919566708739726e-09,0.0035919268,-0.273040106388079,0.1,500.0,5.251661356940428e-05,100
676,-0.051839841844194705,-0.06356759676572235,0.0024865686,-1.8919566708739726e-09,0.0030044862,-0.26138107993947224,0.1,500.0,4.77410886049762e-05,100
677,-0.06463125288623216,-0.0635691678973627,0.0037610866,-1.8919566708739726e-09,0.003774661,-0.3262051411218148,0.1,500.0,5.1979691379106985e-05,100
678,-0.06462870140890917,-0.06357073063115554,0.0066571445,-1.8919566708739726e-09,0.0066644885,-0.3259230388658787,0.1,500.0,8.392636588357895e-05,100
679,-0.05836307727455458,-0.06356306103858322,0.0008495305,-1.8919566708739726e-09,0.0008503036,-0.2947799971558986,0.1,500.0,7.878671555353709e-05,100
680,-0.05930751056347728,-0.06355680287611983,0.0037108345,-1.8919566708739726e-09,0.0042337477,-0.2994676937773,0.1,500.0,6.502321878805866e-05,100
681,-0.05500680567865435,-0.06354424781415585,0.0007671823,-1.8919566708739726e-09,0.00079397793,-0.277668198808711,0.1,500.0,8.110739039078972e-05,100
682,-0.05979180437186557,-0.06353874569767155,0.0031021861,-1.8919566708739726e-09,0.0032552546,-0.3013452239791246,0.1,500.0,7.12283152565413e-05,100
683,-0.05767577696358137,-0.06353016155604038,0.0043278546,-1.8919566708739726e-09,0.004707949,-0.2912977341994376,0.1,500.0,8.043152084879753e-05,100
684,-0.0705522783722757,-0.0635404278086957,0.0030601602,-1.8919566708739726e-09,0.003240682,-0.3562790755627879,0.1,500.0,8.473296634410035e-05,100
685,-0.06062874305088932,-0.06353617717401278,0.0031638856,-1.8919566708739726e-09,0.0036425828,-0.30577181820945504,0.1,500.0,7.990090695504827e-05,100
686,-0.0478201184625002,-0.06351326746743623,0.0022536542,-1.8919566708739726e-09,0.002465376,-0.24123592558136,0.1,500.0,4.063428198813647e-05,100
687,-0.05425686289841287,-0.0634997938072193,0.00048939255,-1.8919566708739726e-09,0.0006073973,-0.2735395045362187,0.1,500.0,3.671588563785778e-05,100
688,-0.05038515073093532,-0.06348073182600376,0.004376589,-1.8919566708739726e-09,0.0043824837,-0.25407858074851375,0.1,500.0,4.226314032727974e-05,100
689,-0.05922142057068199,-0.06347454995190316,0.0025928474,-1.8919566708739726e-09,0.0025929008,-0.2986350372869548,0.1,500.0,6.877912918882126e-05,100
690,-0.06306951742508157,-0.0634739629482411,0.002777161,-1.8919566708739726e-09,0.0028122645,-0.3183260867139257,0.1,500.0,6.3187220434226e-05,100
691,-0.056806348395634816,-0.06346431372312879,0.00052166305,-1.8919566708739726e-09,0.00052472827,-0.2868901544696692,0.1,500.0,5.474348900279673e-05,100
692,-0.06375015065281445,-0.06346472678227574,0.0037755936,-1.8919566708739726e-09,0.0039058016,-0.32168674619920085,0.1,500.0,6.892781858908848e-05,100
693,-0.06477486953034836,-0.06346661732015174,0.002266967,-1.8919566708739726e-09,0.0023803003,-0.32682271544254676,0.1,500.0,6.472166568197911e-05,100
694,-0.07620627324072755,-0.06348497417306323,0.005855608,-1.8919566708739726e-09,0.0067521054,-0.38514793462769253,0.1,500.0,0.00012088602087328369,100
695,-0.0660203151966187,-0.063488622145759,0.006755676,-1.8919566708739726e-09,0.006758313,-0.3328515072320938,0.1,500.0,8.648753507005229e-05,100
696,-0.06984343984445221,-0.06349775263095828,0.0034143268,-1.8919566708739726e-09,0.0047698105,-0.3520546465069247,0.1,500.0,8.671038242631135e-05,100
697,-0.050986992435684504,-0.063479803190219,0.00072823075,-1.8919566708739726e-09,0.0008046251,-0.2573689756468425,0.1,500.0,4.642492408865739e-05,100
698,-0.06396721010179998,-0.06348050148092327,0.0031837327,-1.8919566708739726e-09,0.003189336,-0.32273322816106953,0.1,500.0,0.00011290339529026592,100
699,-0.05975821280613486,-0.0634751763182984,0.0035772715,-1.8919566708739726e-09,0.0035791856,-0.3015250395275656,0.1,500.0,8.966600018162382e-05,100
700,-0.06641601236272708,-0.06347937751264757,0.0011607163,-1.8919566708739726e-09,0.0014032196,-0.33515626219983896,0.1,500.0,6.909290751154536e-05,100
701,-0.06802093449743163,-0.06348585619593543,0.005950058,-1.8919566708739726e-09,0.0060182884,-0.34283660337004096,0.1,500.0,7.756308810190952e-05,100
702,-0.06930770753951006,-0.06349414943146758,0.0073698643,-1.8919566708739726e-09,0.007987033,-0.34918322677334707,0.1,500.0,0.00011259200646422986,100
703,-0.05336394762246633,-0.06347973947156858,0.0011234618,-1.8919566708739726e-09,0.001191699,-0.2691725186305164,0.1,500.0,7.144789804121135e-05,100
704,-0.07036543979078776,-0.06348952029588564,0.0041368166,-1.8919566708739726e-09,0.0043160454,-0.3547221086854357,0.1,500.0,0.00012587069801447523,100
