IWMax,IWFirstEpisode,TimestepsSoFar,ReturnMin,BoundBonus,InvPendulum_std3_higher,InvPendulum_std0_higher,GridSize,IWLastEpisode,MinEpLen,DenMISEMeanLog,InvPendulum_mu3_higher,AvgEpLen,Regret/t,InvPendulum_std2_higher,ReturnMax,NumTrajectories,Delta,DenMISELogLast,InvPendulum_mu1_higher,ReturnLastEpisode,InvPendulum_mu0_higher,BoundMISE,Bound,DenMISELogFirst,ActionIn1,InvPendulum_std1_higher,NumTrainableParams,Iteration,ReturnAbsMax,IWMin,InvPendulum_mu2_higher,TimeElapsed,IWMean,Regret,ReturnMean
0.0033880558,,113255,-580.3206,18444077000.0,0.01,0.01,2401,,11,5.293135,0.13333334,66.07642940490082,145.88333,0.01,82.20315,1714,1.7230063e-11,5.3909307,0.2,-116.05897,-0.06666667,-0.00027337542,18444077000.0,6.334372,0.11361779,0.01,,1714,580.3206,,-0.2,18753.35151576996,2.4000476e-06,250044.03,-140.88333
0.00015603764,,113274,-580.3206,18444510000.0,0.01,0.01,2401,,11,5.290783,-0.2,66.04897959183674,145.86824,0.01,82.20315,1715,1.7209976e-11,2.2582421,0.2,-115.002975,-0.06666667,-1.2309278e-05,18444510000.0,6.333789,-0.19857731,0.01,,1715,580.3206,,-0.13333334,18766.16171169281,1.0985191e-07,250164.03,-140.86824
0.043198247,,113288,-580.3206,18444943000.0,0.01,0.01,2401,,11,5.290162,0.2,66.01864801864802,145.84825,0.01,82.20315,1716,1.7189921e-11,5.224784,0.2,-106.56446,-0.06666667,-0.0031076078,18444943000.0,6.333206,0.21305291,0.01,,1716,580.3206,,-0.13333334,18777.52088880539,2.5924317e-05,250275.6,-140.84825
0.1121943,,113321,-580.3206,18445380000.0,0.01,0.01,2401,,11,5.290537,-0.2,65.9994175888177,145.8379,0.01,82.20315,1717,1.7169906e-11,6.932864,0.2,-123.09596,-0.06666667,-0.007875529,18445380000.0,6.3326235,0.047110453,0.01,,1717,580.3206,,0.13333334,18791.261196136475,6.543931e-05,250403.69,-140.8379
0.0030527753,,113342,-580.3206,18445810000.0,0.01,0.01,2401,,11,5.2902584,0.2,65.97322467986031,145.81981,0.01,82.20315,1718,1.7149922e-11,5.812741,0.2,-109.744896,-0.06666667,-0.000269584,18445810000.0,6.3320413,0.4716797,0.01,,1718,580.3206,,0.13333334,18804.768461465836,2.410353e-06,250518.42,-140.81981
15.447008,,113394,-580.3206,18446244000.0,0.01,0.01,2401,,11,5.2896004,-0.13333334,65.96509598603839,145.81865,0.01,82.20315,1719,1.7129976e-11,5.1585884,0.2,-138.82568,-0.06666667,-1.0398251,18446244000.0,6.331459,0.20850694,0.01,,1719,580.3206,,0.2,18818.5931725502,0.00898837,250662.25,-140.81865
30.17371,,113407,-580.3206,18446676000.0,0.01,0.01,2401,,11,5.288995,0.13333334,65.9343023255814,145.798,0.01,82.20315,1720,1.7110063e-11,5.2380137,0.2,-105.322754,-0.06666667,-1.9524099,18446676000.0,6.330878,0.47121662,0.01,,1720,580.3206,,0.2,18833.581030368805,0.017542906,250772.56,-140.798
0.0030688678,,113425,-580.3206,18447108000.0,0.01,0.01,2401,,11,5.287555,-0.13333334,65.90644973852412,145.78076,0.01,82.20315,1721,1.7090185e-11,3.794878,0.2,-111.11907,0.06666667,-0.00019473456,18447108000.0,6.3302965,-0.06657685,0.01,,1721,580.3206,,-0.2,18848.004521369934,1.8036551e-06,250888.69,-140.78076
132.4205,,113438,-580.3206,18447542000.0,0.01,0.01,2401,,11,5.288034,0.13333334,65.87572590011614,145.76039,0.01,82.20315,1722,1.707034e-11,7.1111083,0.2,-105.72972,0.06666667,-8.5953455,18447542000.0,6.3297157,0.205126,0.01,,1722,580.3206,,-0.2,18861.790368556976,0.07689926,250999.4,-140.76039
0.029574007,,113462,-580.3206,18447972000.0,0.01,0.01,2401,,11,5.288114,-0.2,65.85142193847939,145.7468,0.01,82.20315,1723,1.7050531e-11,6.3533344,0.2,-117.313515,0.06666667,-0.0019070774,18447972000.0,6.329135,-0.0842893,0.01,,1723,580.3206,,-0.13333334,18875.200454473495,1.7871722e-05,251121.72,-140.7468
0.00044496878,,113481,-580.3206,18448404000.0,0.01,0.01,2401,,11,5.288017,0.2,65.82424593967518,145.72977,0.01,82.20315,1724,1.7030757e-11,6.117313,0.2,-111.37697,0.06666667,-5.1166808e-05,18448404000.0,6.3285546,0.32868248,0.01,,1724,580.3206,,-0.13333334,18889.097232818604,3.9914937e-07,251238.11,-140.72977
0.008544786,,113516,-580.3206,18448837000.0,0.01,0.01,2401,,11,5.2881136,-0.2,65.8063768115942,145.72302,0.01,82.20315,1725,1.7011016e-11,6.4552803,0.2,-129.09302,0.06666667,-0.000546741,18448837000.0,6.327975,0.20137557,0.01,,1725,580.3206,,0.13333334,18902.385418653488,4.9580176e-06,251372.2,-140.72302
0.0002494283,,113532,-580.3206,18449267000.0,0.01,0.01,2401,,11,5.288164,0.2,65.77752027809966,145.7029,0.01,82.20315,1726,1.6991311e-11,6.3748198,0.2,-105.99604,0.06666667,-1.6849805e-05,18449267000.0,6.3273954,0.6316313,0.01,,1726,580.3206,,0.13333334,18915.10098195076,1.4453484e-07,251483.2,-140.7029
0.0037230372,,113556,-580.3206,18449699000.0,0.01,0.01,2401,,11,5.2853746,-0.13333334,65.7533294730747,145.68764,0.01,82.20315,1727,1.697164e-11,1.4710356,0.2,-114.33921,0.06666667,-0.00024228089,18449699000.0,6.326816,0.3370533,0.01,,1727,580.3206,,0.2,18928.25200843811,2.2983634e-06,251602.55,-140.68764
25.187561,,113594,-580.3206,18450129000.0,0.01,0.01,2401,,11,5.2850285,0.13333334,65.73726851851852,145.67686,0.01,82.20315,1728,1.6952002e-11,5.6869855,0.2,-122.064705,0.06666667,-1.7205412,18450129000.0,6.326237,0.61912465,0.01,,1728,580.3206,,0.2,18941.94233751297,0.014576712,251729.61,-140.67686
23.510975,,113617,-580.3206,18450560000.0,0.01,0.01,2401,,11,5.2852035,-0.06666667,65.71255060728745,145.66238,0.01,82.20315,1729,1.6932398e-11,6.5736127,0.2,-115.64351,0.13333334,-1.4689391,18450560000.0,6.325659,0.09346871,0.01,,1729,580.3206,,-0.2,18956.956218481064,0.013599029,251850.25,-140.66238
0.0064405906,,113644,-580.3206,18450990000.0,0.01,0.01,2401,4.905623e-29,11,5.284824,0.06666667,65.69017341040463,145.64983,0.01,82.20315,1730,1.6912829e-11,5.613798,0.2,-118.92089,0.13333334,-0.00041777763,18450990000.0,6.3250804,0.21639319,0.01,,1730,580.3206,,-0.2,18972.61442041397,3.8463104e-06,251974.19,-140.64983
0.27145636,,113657,-580.3206,18451421000.0,0.01,0.01,2401,,11,5.2836103,-0.2,65.65973425765453,145.62987,0.01,82.20315,1731,1.6893296e-11,4.1843596,0.2,-106.13388,0.13333334,-0.017013924,18451421000.0,6.3245025,0.08466306,0.01,,1731,580.3206,,-0.06666667,18986.68964123726,0.00015698098,252085.31,-140.62987
0.014020953,,113673,-580.3206,18451850000.0,0.01,0.01,2401,,11,5.2834005,0.2,65.6310623556582,145.61163,0.01,82.20315,1732,1.687379e-11,5.9207897,0.2,-109.05517,0.13333334,-0.00096510974,18451850000.0,6.323925,0.45093912,0.01,,1732,580.3206,,-0.06666667,19002.09081029892,8.09891e-06,252199.36,-140.61163
0.0017774572,,113702,-580.3206,18452280000.0,0.01,0.01,2401,,11,5.2836785,-0.2,65.60992498557415,145.60254,0.01,82.20315,1733,1.6854323e-11,6.7621098,0.2,-124.84605,0.13333334,-0.0001355452,18452280000.0,6.323348,0.15906371,0.01,,1733,580.3206,,0.06666667,19016.547203540802,1.0265853e-06,252329.2,-140.60254
0.008970526,,113730,-580.3206,18452707000.0,0.01,0.01,2401,,11,5.282649,0.2,65.58823529411765,145.5836,0.01,82.20315,1734,1.683489e-11,4.5008864,0.2,-107.75626,0.13333334,-0.0006031091,18452707000.0,6.322771,0.5884548,0.01,,1734,580.3206,,0.06666667,19030.594156980515,5.1733755e-06,252441.97,-140.5836
0.006735522,,113755,-580.3206,18453137000.0,0.01,0.01,2401,,11,5.2823353,-0.06666667,65.56484149855908,145.57327,0.01,82.20315,1735,1.6815488e-11,5.736151,0.2,-122.666916,0.13333334,-0.00042712866,18453137000.0,6.3221946,0.44375923,0.01,,1735,580.3206,,0.2,19044.5369617939,3.886767e-06,252569.62,-140.57327
0.019877149,,113776,-580.3206,18453565000.0,0.01,0.01,2401,,11,5.2821536,0.06666667,65.53917050691244,145.55777,0.01,82.20315,1736,1.6796124e-11,5.9653,0.2,-113.65922,0.13333334,-0.0013105059,18453565000.0,6.3216186,0.59448695,0.01,,1736,580.3206,,0.2,19057.847091913223,1.1854589e-05,252688.28,-140.55777
0.77509564,,113801,-580.3206,18453993000.0,0.01,0.01,2401,,11,5.2818036,-0.06666667,65.51583189407023,145.5441,0.01,82.20315,1737,1.6776788e-11,5.677033,0.2,-116.82042,0.2,-0.051741906,18453993000.0,6.3210425,0.20077026,0.01,,1737,580.3206,,-0.13333334,19071.235032320023,0.00044685838,252810.1,-140.5441
3.9519813,,113815,-580.3206,18454422000.0,0.01,0.01,2401,,11,5.281863,0.06666667,65.4861910241657,145.52557,0.01,82.20315,1738,1.6757486e-11,6.384,0.2,-108.337395,0.2,-0.26344028,18454422000.0,6.320467,0.31826517,0.01,,1738,580.3206,,-0.13333334,19085.380707979202,0.0022738853,252923.44,-140.52557
2.0741775,,113829,-580.3206,18454850000.0,0.01,0.01,2401,,11,5.2816772,-0.13333334,65.45658424381828,145.50728,0.01,82.20315,1739,1.673822e-11,5.9549675,0.2,-108.71959,0.2,-0.12477984,18454850000.0,6.319892,0.21795774,0.01,,1739,580.3206,,-0.06666667,19098.448939800262,0.001192793,253037.16,-140.50728
0.00024988782,,113852,-580.3206,18455278000.0,0.01,0.01,2401,,11,5.28094,0.13333334,65.43218390804597,145.49486,0.01,82.20315,1740,1.6718987e-11,4.997611,0.2,-118.90556,0.2,-1.6696398e-05,18455278000.0,6.319317,0.46581712,0.01,,1740,580.3206,,-0.06666667,19110.77365040779,1.440736e-07,253161.06,-140.49486
0.0019232885,,113873,-580.3206,18455704000.0,0.01,0.01,2401,,11,5.2810884,-0.13333334,65.40666283744974,145.48161,0.01,82.20315,1741,1.6699786e-11,6.5411015,0.2,-117.43646,0.2,-0.00013382551,18455704000.0,6.3187423,0.39049083,0.01,,1741,580.3206,,0.06666667,19123.285910844803,1.1074864e-06,253283.5,-140.48161
0.17028232,,113886,-580.3206,18456132000.0,0.01,0.01,2401,2.241294e-06,11,5.27917,-0.06666667,65.37657864523536,145.46349,0.01,82.20315,1742,1.668062e-11,2.9364336,0.2,-108.885506,0.2,-0.013007882,18456132000.0,6.318168,0.493344,0.01,,1742,580.3206,,0.13333334,19134.935888528824,0.00010190536,253397.39,-140.46349
361458.0,,113897,-580.3206,18456558000.0,0.01,0.01,2401,,11,5.2773175,-0.2,65.34538152610442,145.44398,0.01,82.20315,1743,1.6661483e-11,3.0502226,0.13333334,-106.47293,-0.2,-21961.184,18456535000.0,6.317594,-0.3494522,0.01,,1743,580.3206,,-0.06666667,19147.67709994316,207.37694,253508.88,-140.44398
28.796333,,113926,-580.3206,2205116000.0,0.01,0.01,2401,,11,5.2787404,,65.32454128440367,145.43217,0.01,82.20315,1744,1.6642385e-11,3.4198172,-0.13333334,-119.857185,-0.13333334,-8.160156,2205116000.0,6.3170204,-0.33664173,0.01,,1744,580.3206,,-0.06666667,19163.21597313881,0.01692927,253633.72,-140.43217
0.04370191,,114426,-580.3206,2205166800.0,0.01,0.01,2401,1.1844857e-13,11,5.2789946,-0.06666667,65.57363896848138,145.59981,0.01,82.20315,1745,1.6623316e-11,6.7048855,-0.13333334,-432.91763,-0.13333334,-0.010041033,2205166800.0,6.3164473,-0.30457965,0.01,,1745,580.3206,,,19177.48091173172,3.750639e-05,254071.66,-140.59981
0.035895642,,114926,-580.3206,2205218000.0,0.01,0.01,2401,,11,5.2775598,0.06666667,65.82245131729668,145.57289,0.01,82.20315,1746,1.6604279e-11,3.7744048,-0.13333334,-93.621895,-0.13333334,-0.010300718,2205218000.0,6.3158746,-0.19737719,0.01,,1746,580.3206,,,19193.47305226326,2.0682883e-05,254170.27,-140.57289
0.004009823,,115426,-580.3206,2205268500.0,0.01,0.01,2401,1.0284128e-27,11,5.2756724,,66.07097882083572,145.77718,0.01,82.20315,1747,1.6585277e-11,2.9796653,-0.13333334,-497.45834,-0.13333334,-0.0011649958,2205268500.0,6.315302,-0.18400651,0.01,,1747,580.3206,,0.06666667,19208.383457660675,2.4018557e-06,254672.72,-140.77718
20.473555,,115926,-580.3206,2205319400.0,0.01,0.01,2401,,11,5.27537,,66.31922196796339,145.98122,0.01,82.20315,1748,1.6566304e-11,5.7463617,-0.13333334,-497.4193,-0.06666667,-1.3790764,2205319400.0,6.3147297,-0.33300382,0.01,,1748,580.3206,,-0.13333334,19223.47466135025,0.011723459,255175.16,-140.98122
0.017553408,,115960,-580.3206,2205370400.0,0.01,0.01,2401,,11,5.2759356,,66.30074328187536,145.97409,0.01,82.20315,1749,1.6547368e-11,7.2521143,-0.13333334,-128.55563,-0.06666667,-0.004101606,2205370400.0,6.314158,-0.077470526,0.01,,1749,580.3206,,0.13333334,19237.213038682938,2.9867198e-05,255308.69,-140.97409
161.56622,,115999,-580.3206,2205421300.0,0.01,0.01,2401,,11,5.2752852,-0.06666667,66.28514285714286,145.97206,0.01,82.20315,1750,1.6528461e-11,5.138567,-0.13333334,-137.39,,-11.893592,2205421300.0,6.313586,-0.3550191,0.01,,1750,580.3206,,-0.13333334,19251.471777915955,0.09236066,255451.1,-140.97206
0.03925796,,116037,-580.3206,2205472000.0,0.01,0.01,2401,2.3200803e-31,11,5.2746515,0.06666667,66.26898914905769,145.96442,0.01,82.20315,1751,1.6509589e-11,5.078052,-0.13333334,-127.60658,,-0.003920186,2205472000.0,6.313015,-0.2024229,0.01,,1751,580.3206,,-0.13333334,19262.700251579285,2.9732168e-05,255583.69,-140.96442
0.067940846,,116060,-580.3206,2205523000.0,0.01,0.01,2401,,11,5.2737813,-0.06666667,66.24429223744292,145.95189,0.01,82.20315,1752,1.6490746e-11,4.7474394,-0.13333334,-119.03492,,-0.004573419,2205523000.0,6.3124437,-0.039397,0.01,,1752,580.3206,,0.13333334,19276.875631809235,3.9143e-05,255707.72,-140.95189
2.9871645,,116099,-580.3206,2205573400.0,0.01,0.01,2401,2.3912013e-37,11,5.2731614,0.06666667,66.22875071306332,145.93666,0.01,82.20315,1753,1.6471938e-11,5.1863494,-0.13333334,-114.2514,,-0.2432935,2205573400.0,6.3118734,0.07262664,0.01,,1753,580.3206,,0.13333334,19291.189192295074,0.0020032532,255826.97,-140.93666
0.021216333,,116133,-580.3206,2205624000.0,0.01,0.01,2401,,11,5.2726293,,66.2103762827822,145.93132,0.01,82.20315,1754,1.645316e-11,5.339111,-0.13333334,-131.56418,0.06666667,-0.0026243157,2205624000.0,6.311303,-0.17805314,0.01,,1754,580.3206,,-0.13333334,19305.40879535675,2.0003912e-05,255963.55,-140.93132
0.0020500545,,116155,-580.3206,2205674800.0,0.01,0.01,2401,,11,5.272082,,66.18518518518519,145.91765,0.01,82.20315,1755,1.6434415e-11,5.311485,-0.13333334,-116.91145,0.06666667,-0.00021385778,2205674800.0,6.3107333,0.07120425,0.01,,1755,580.3206,,0.13333334,19318.189628839493,1.4639957e-06,256085.47,-140.91765
0.012079143,,116197,-580.3206,2205725200.0,0.01,0.01,2401,,11,5.2718525,,66.17141230068337,145.91078,0.01,82.20315,1756,1.6415704e-11,5.8679385,-0.13333334,-128.87854,0.13333334,-0.0009155054,2205725200.0,6.3101635,-0.073504426,0.01,,1756,580.3206,,-0.06666667,19333.67262482643,7.33578e-06,256219.34,-140.91078
1.1763079,,116235,-580.3206,2205776000.0,0.01,0.01,2401,1.4111577e-14,11,5.271422,-0.06666667,66.15537848605578,145.90572,0.01,82.20315,1757,1.6397023e-11,5.5165873,-0.13333334,-132.00865,0.13333334,-0.089177094,2205776000.0,6.309594,-0.04354147,0.01,,1757,580.3206,,,19348.61163020134,0.0006696859,256356.34,-140.90572
68.176,,116283,-580.3206,2205826300.0,0.01,0.01,2401,6.83988e-25,11,5.270872,0.06666667,66.14505119453925,145.90439,0.01,82.20315,1758,1.6378374e-11,5.3029966,-0.13333334,-138.56703,0.13333334,-5.744433,2205826300.0,6.3090253,0.102561355,0.01,,1758,580.3206,,,19361.412002801895,0.03878117,256499.9,-140.90439
0.005238658,,116358,-580.3206,2205877000.0,0.01,0.01,2401,1.901362e-15,11,5.269901,,66.15008527572485,145.91916,0.01,82.20315,1759,1.6359757e-11,4.5235324,-0.13333334,-166.88487,0.13333334,-0.00053204497,2205877000.0,6.3084564,0.03363133,0.01,,1759,580.3206,,0.06666667,19375.491762638092,3.803207e-06,256671.8,-140.91916
0.14601366,,116448,-580.3206,2205927400.0,0.01,0.01,2401,,11,5.268346,,66.16363636363636,145.9453,0.01,82.20315,1760,1.6341171e-11,3.5343544,-0.06666667,-186.92224,-0.13333334,-0.010310242,2205927400.0,6.307888,-0.34767324,0.01,,1760,580.3206,,-0.13333334,19390.883937835693,8.4982064e-05,256863.72,-140.9453
0.072209485,,116482,-580.3206,2205977900.0,0.01,0.01,2401,,11,5.267252,,66.14537194775696,145.93715,0.01,82.20315,1761,1.6322619e-11,4.340816,-0.06666667,-126.58405,-0.13333334,-0.0059144422,2205977900.0,6.30732,-0.09378051,0.01,,1761,580.3206,,0.13333334,19404.952603816986,4.509546e-05,256995.31,-140.93715
2.125301,,116514,-580.3206,2206028300.0,0.01,0.01,2401,,11,5.266897,-0.13333334,66.12599318955732,145.92722,0.01,82.20315,1762,1.6304097e-11,5.6410236,-0.06666667,-123.44641,,-0.13340877,2206028300.0,6.306752,-0.33541203,0.01,,1762,580.3206,,-0.13333334,19418.38950610161,0.0012100028,257123.75,-140.92722
0.06965477,,116540,-580.3206,2206078500.0,0.01,0.01,2401,,11,5.266759,0.13333334,66.1032331253545,145.9143,0.01,82.20315,1763,1.6285603e-11,6.0229683,-0.06666667,-118.17447,,-0.0065470766,2206078500.0,6.3061852,-0.04752645,0.01,,1763,580.3206,,-0.13333334,19432.552228450775,5.316441e-05,257246.92,-140.9143
0.13197337,,116587,-580.3206,2206129000.0,0.01,0.01,2401,,11,5.2670116,-0.13333334,66.0924036281179,145.91293,0.01,82.20315,1764,1.6267144e-11,6.711411,-0.06666667,-138.49564,,-0.018727137,2206129000.0,6.305618,-0.07835957,0.01,,1764,580.3206,,0.13333334,19445.28666973114,0.00014892423,257390.4,-140.91293
1.7487059,,116608,-580.3206,2206179300.0,0.01,0.01,2401,,11,5.266748,0.13333334,66.06685552407932,145.8949,0.01,82.20315,1765,1.6248718e-11,5.8020453,-0.06666667,-109.09072,,-0.1269624,2206179300.0,6.3050513,0.17571476,0.01,,1765,580.3206,,0.13333334,19458.669462919235,0.0009917904,257504.5,-140.8949
2.4872344,,116639,-580.3206,2206229500.0,0.01,0.01,2401,,11,5.26638,,66.04699886749717,145.88815,0.01,82.20315,1766,1.623032e-11,5.6140137,-0.06666667,-128.97708,0.13333334,-0.18129832,2206229500.0,6.304485,-0.05602315,0.01,,1766,580.3206,,-0.13333334,19472.443212509155,0.0014103052,257638.48,-140.88815
14.561193,,116661,-580.3206,2206280000.0,0.01,0.01,2401,,11,5.265636,,66.02207130730051,145.87274,0.01,82.20315,1767,1.6211957e-11,4.950728,-0.06666667,-113.64642,0.13333334,-1.0505528,2206280000.0,6.303919,0.17364709,0.01,,1767,580.3206,,0.13333334,19486.49032640457,0.008506871,257757.12,-140.87274
0.0029247645,,116701,-580.3206,2206330000.0,0.01,0.01,2401,,11,5.2655377,-0.06666667,66.00735294117646,145.86966,0.01,82.20315,1768,1.6193621e-11,6.0845127,,-135.43839,-0.13333334,-0.00023048799,2206330000.0,6.303353,-0.28610402,0.01,,1768,580.3206,,-0.13333334,19502.45929479599,1.8978157e-06,257897.56,-140.86966
0.067841716,,116723,-580.3206,2206380500.0,0.01,0.01,2401,1.7041216e-24,11,5.263854,0.06666667,65.98247597512719,145.85695,0.01,82.20315,1769,1.6175318e-11,3.284821,,-118.390915,-0.13333334,-0.005624837,2206380500.0,6.3027873,-0.18843071,0.01,,1769,580.3206,,-0.13333334,19515.773416757584,4.7549063e-05,258020.95,-140.85695
0.10273146,,116746,-580.3206,2206430500.0,0.01,0.01,2401,,11,5.2636986,-0.06666667,65.95819209039549,145.84529,0.01,82.20315,1770,1.6157046e-11,5.9894557,,-120.21683,-0.13333334,-0.0061748526,2206430500.0,6.3022223,-0.0667025,0.01,,1770,580.3206,,0.13333334,19528.764337062836,5.851761e-05,258146.17,-140.84529
0.3415184,,116779,-580.3206,2206480600.0,0.01,0.01,2401,1.3958488e-32,11,5.2625237,0.06666667,65.93958215697346,145.83406,0.01,82.20315,1771,1.6138806e-11,4.1837645,,-120.952,-0.13333334,-0.030138696,2206480600.0,6.3016577,0.07349387,0.01,,1771,580.3206,,0.13333334,19541.8820438385,0.00021738054,258272.12,-140.83406
7.0987453,,116813,-580.3206,2206530800.0,0.01,0.01,2401,,11,5.262689,-0.13333334,65.92155756207674,145.82825,0.01,82.20315,1772,1.6120594e-11,6.5537405,,-130.52707,-0.06666667,-0.4538014,2206530800.0,6.301093,-0.36937428,0.01,,1772,580.3206,,-0.13333334,19556.77648115158,0.004006558,258407.66,-140.82825
0.0002409555,,116834,-580.3206,2206580700.0,0.01,0.01,2401,,11,5.2599363,0.13333334,65.89622109419064,145.80876,0.01,82.20315,1773,1.6102415e-11,1.3776616,,-106.26429,-0.06666667,-1.975859e-05,2206580700.0,6.300529,-0.059132665,0.01,,1773,580.3206,,-0.13333334,19572.2460167408,1.5795415e-07,258518.92,-140.80876
0.0100558875,,116856,-580.3206,2206631000.0,0.01,0.01,2401,,11,5.2596226,-0.13333334,65.87147688838782,145.7957,0.01,82.20315,1774,1.6084266e-11,5.7033753,,-117.65929,-0.06666667,-0.0006395975,2206631000.0,6.299965,-0.036316745,0.01,,1774,580.3206,,0.13333334,19585.96545433998,6.087576e-06,258641.58,-140.7957
32.558575,,116878,-580.3206,2206680800.0,0.01,0.01,2401,,11,5.258775,0.13333334,65.84676056338029,145.7826,0.01,82.20315,1775,1.6066148e-11,4.7539783,,-117.50545,-0.06666667,-2.268029,2206680800.0,6.2994013,0.18078935,0.01,,1775,580.3206,,0.13333334,19599.734263658524,0.018345527,258764.1,-140.7826
0.42922452,,116910,-580.3206,2206731000.0,0.01,0.01,2401,,11,5.258701,-0.13333334,65.82770270270271,145.77632,0.01,82.20315,1776,1.604806e-11,6.111086,,-129.65337,0.06666667,-0.028606193,2206731000.0,6.298838,-0.16736601,0.01,,1776,580.3206,,-0.13333334,19613.610169649124,0.0002579258,258898.75,-140.77632
0.020388654,,116927,-580.3206,2206781000.0,0.01,0.01,2401,,11,5.257377,0.13333334,65.80022509848058,145.75638,0.01,82.20315,1777,1.6030005e-11,3.9042091,,-105.35484,0.06666667,-0.0015367089,2206781000.0,6.2982755,0.082149826,0.01,,1777,580.3206,,-0.13333334,19626.715934038162,1.1539167e-05,259009.1,-140.75638
0.40071017,,116949,-580.3206,2206830800.0,0.01,0.01,2401,,11,5.257318,-0.13333334,65.7755905511811,145.74384,0.01,82.20315,1778,1.6011978e-11,6.151166,,-118.42777,0.06666667,-0.025821747,2206830800.0,6.297713,0.05602607,0.01,,1778,580.3206,,0.13333334,19641.027415275574,0.00023361298,259132.53,-140.74384
0.006549734,,116973,-580.3206,2206880800.0,0.01,0.01,2401,,11,5.2576704,0.13333334,65.75210792580101,145.73181,0.01,82.20315,1779,1.5993982e-11,6.884515,,-119.36861,0.06666667,-0.00065951486,2206880800.0,6.2971506,0.3358057,0.01,,1779,580.3206,,0.13333334,19653.774602413177,5.0246335e-06,259256.89,-140.73181
0.28275,,116999,-580.3206,2206930400.0,0.01,0.01,2401,,11,5.2577763,-0.06666667,65.72977528089888,145.72208,0.01,82.20315,1780,1.5976014e-11,6.446894,,-123.402306,0.13333334,-0.017505657,2206930400.0,6.2965884,-0.06952659,0.01,,1780,580.3206,,-0.13333334,19666.65757751465,0.00015912471,259385.3,-140.72208
1.5678611,,117019,-580.3206,2206980600.0,0.01,0.01,2401,6.6273217e-38,11,5.2578897,0.06666667,65.70409882088714,145.70692,0.01,82.20315,1781,1.595808e-11,6.458796,,-113.72556,0.13333334,-0.10142673,2206980600.0,6.2960267,0.079915345,0.01,,1781,580.3206,,-0.13333334,19680.246599674225,0.0009050179,259504.03,-140.70692
0.01644635,,117037,-580.3206,2207030500.0,0.01,0.01,2401,,11,5.257486,-0.06666667,65.67732884399551,145.69196,0.01,82.20315,1782,1.5940176e-11,5.5344014,,-114.04519,0.13333334,-0.0011929498,2207030500.0,6.2954655,0.20014873,0.01,,1782,580.3206,,0.13333334,19692.719638824463,1.0319761e-05,259623.06,-140.69196
1.3473569,,117074,-580.3206,2207080200.0,0.01,0.01,2401,1.0462824e-28,11,5.2573633,0.06666667,65.66124509254067,145.68404,0.01,82.20315,1783,1.59223e-11,6.0401583,,-126.5737,0.13333334,-0.09500527,2207080200.0,6.2949047,0.33052152,0.01,,1783,580.3206,,0.13333334,19706.646515846252,0.0007569314,259754.64,-140.68404
