InvPendulum_mu0_higher,NumTrajectories,IWFirstEpisode,GridSize,ReturnMean,IWLastEpisode,AvgEpLen,InvPendulum_std3_higher,ReturnMin,ReturnMax,BoundBonus,ReturnAbsMax,IWMin,ActionIn1,InvPendulum_mu2_higher,TimestepsSoFar,InvPendulum_std2_higher,BoundMISE,ReturnLastEpisode,Bound,MinEpLen,InvPendulum_std1_higher,InvPendulum_std0_higher,DenMISEMeanLog,Delta,DenMISELogFirst,IWMax,DenMISELogLast,Regret/t,InvPendulum_mu3_higher,Regret,Iteration,IWMean,InvPendulum_mu1_higher,NumTrainableParams,TimeElapsed
0.028571429,3985,,4096,-142.90459,0.002282483,68.267252195734,0.01,-525.9653,103.003845,6237330.5,525.9653,,0.18190418,0.2,272045,0.01,-2.048633,-125.87213,6237328.5,10,0.01,0.01,4.5514007,1.868783e-12,5.552538,63.937836,5.267174,147.90459,0.028571429,589399.75,3985,0.016528174,-0.08571429,,75016.29393053055
-0.028571429,3986,,4096,-142.89912,,68.25765178123432,0.01,-525.9653,103.003845,6237389.0,525.9653,,-0.11246274,-0.2,272075,0.01,-2.1786113,-121.133736,6237387.0,10,0.01,0.01,4.5515037,1.8678453e-12,5.552287,75.39023,5.941751,147.89912,0.028571429,589525.94,3986,0.019074185,0.08571429,,75037.95753192902
0.028571429,3987,,4096,-142.88985,,68.24454477050413,0.01,-525.9653,103.003845,6237447.0,525.9653,,-0.027534902,0.028571429,272091,0.01,-2.490375,-105.852684,6237444.5,10,0.01,0.01,4.551716,1.8669085e-12,5.5520363,92.15152,6.383924,147.88985,-0.2,589636.8,3987,0.023125518,0.08571429,,75059.29468011856
0.08571429,3988,,4096,-142.88077,,68.23019057171514,0.01,-525.9653,103.003845,6237504.5,525.9653,,0.28707397,0.028571429,272102,0.01,-3.2418063,-106.702774,6237501.5,10,0.01,0.01,4.5516677,1.8659724e-12,5.5517855,93.64211,5.337817,147.88077,0.2,589748.5,3988,0.026027637,-0.028571429,,75080.63113093376
-0.08571429,3989,,4096,-142.89948,,68.24291802456756,0.01,-525.9653,103.003845,6237562.5,525.9653,,0.1341936,0.2,272221,0.01,-3.0730696,-217.528,6237559.5,10,0.01,0.01,4.551472,1.865037e-12,5.5515347,77.75452,4.744462,147.89948,-0.028571429,589971.0,3989,0.027608382,0.028571429,,75102.43861865997
-0.2,3990,,4096,-142.89131,,68.23032581453634,0.01,-525.9653,103.003845,6237620.5,525.9653,,-0.107030176,-0.028571429,272239,0.01,-2.9844682,-110.27319,6237617.5,10,0.01,0.01,4.551456,1.8641022e-12,5.5512843,26.793718,5.4567003,147.89131,0.028571429,590086.3,3990,0.013177216,0.08571429,,75123.17081284523
-0.028571429,3991,,4096,-142.89423,,68.22951641192684,0.01,-525.9653,103.003845,6237678.5,525.9653,,0.304558,0.028571429,272304,0.01,-3.0512888,-154.58615,6237675.5,10,0.01,0.01,4.551432,1.863168e-12,5.5510335,106.65304,5.4426293,147.89423,0.2,590245.9,3991,0.026998661,0.08571429,,75148.1010491848
0.028571429,3992,,4096,-142.88567,,68.21643286573146,0.01,-525.9653,103.003845,6237736.5,525.9653,,-0.05392764,-0.2,272320,0.01,-3.106991,-108.66487,6237733.5,10,0.01,0.01,4.55117,1.862235e-12,5.550783,100.250565,4.4771547,147.88567,0.028571429,590359.56,3992,0.028150335,0.08571429,,75172.68086528778
-0.08571429,3993,,4096,-142.87642,,68.20435762584523,0.01,-525.9653,103.003845,6237794.0,525.9653,,-0.369873,-0.028571429,272340,0.01,-3.4022384,-106.01646,6237790.5,10,0.01,0.01,4.551318,1.8613021e-12,5.5505323,28.243618,6.1155047,147.87642,-0.028571429,590470.56,3993,0.0070790765,-0.2,,75196.96884441376
0.2,3994,,4096,-142.94574,,68.31246870305458,0.01,-525.9653,103.003845,6237852.0,525.9653,,0.0997779,0.028571429,272840,0.01,-3.656556,-419.754,6237848.5,10,0.01,0.01,4.550999,1.8603706e-12,5.550282,81.651726,4.2637577,147.94574,-0.028571429,590895.3,3994,0.026131261,-0.08571429,,75219.72279930115
-0.028571429,3995,,4096,-142.94006,,68.30212765957447,0.01,-525.9653,103.003845,6237913.0,525.9653,,0.037277624,0.2,272867,0.01,-6.625005,-120.26168,6237906.5,10,0.01,0.01,4.5511274,1.859439e-12,5.5500317,215.63129,6.0403066,147.94006,-0.08571429,591020.56,3995,0.055512685,-0.028571429,,75241.55140972137
0.028571429,3996,,4096,-142.93419,5.2589844e-13,68.29104104104104,0.01,-525.9653,103.003845,6237970.5,525.9653,,0.16033359,0.2,272891,0.01,-6.4136415,-119.40842,6237964.0,10,0.01,0.01,4.5507517,1.8585084e-12,5.5497813,212.77661,3.9971745,147.93419,-0.08571429,591145.0,3996,0.053331606,0.028571429,,75263.21454524994
0.028571429,3997,,4096,-142.925,,68.27745809357017,0.01,-525.9653,103.003845,6238025.5,525.9653,,0.29421604,0.08571429,272905,0.01,-3.6818008,-106.23528,6238022.0,10,0.01,0.01,4.5505514,1.8575788e-12,5.5495315,116.128,4.6987295,147.925,-0.028571429,591256.25,3997,0.030065648,0.2,,75284.82339859009
0.08571429,3998,,4096,-142.91661,,68.26413206603301,0.01,-525.9653,103.003845,6238083.5,525.9653,,0.31282625,-0.028571429,272920,0.01,-3.5003216,-109.348,6238080.0,10,0.01,0.01,4.550551,1.8566496e-12,5.549281,111.74355,5.518792,147.91661,0.028571429,591370.6,3998,0.029762315,0.2,,75306.02089977264
-0.028571429,3999,,4096,-142.91354,,68.25556389097274,0.01,-525.9653,103.003845,6238141.0,525.9653,,0.116607204,0.028571429,272954,0.01,-3.7610936,-130.6353,6238137.0,10,0.01,0.01,4.5504375,1.855721e-12,5.5490313,57.05498,5.063603,147.91354,0.2,591506.25,3999,0.016846642,-0.08571429,,75326.987357378
0.2,4000,,4096,-142.92564,,68.2625,0.01,-525.9653,103.003845,6238199.0,525.9653,,0.11409171,-0.08571429,273050,0.01,-3.8032837,-191.35278,6238195.0,10,0.01,0.01,4.5500784,1.8547932e-12,5.548781,118.90106,4.09875,147.92564,0.028571429,591702.56,4000,0.031445734,-0.028571429,,75353.45985221863
-0.2,4001,,4096,-142.92892,,68.26118470382404,0.01,-525.9653,103.003845,6238259.0,525.9653,,-0.11335956,0.028571429,273113,0.01,-7.1923485,-156.06027,6238252.0,10,0.01,0.01,4.5499406,1.8538662e-12,5.548531,56.05861,4.9686656,147.92892,0.08571429,591863.6,4001,0.014926265,-0.028571429,,75377.63564634323
-0.08571429,4002,,4096,-143.01758,,68.36906546726637,0.01,-525.9653,103.003845,6238314.0,525.9653,,-0.2746705,-0.2,273613,0.01,-4.121967,-497.76572,6238310.0,10,0.01,0.01,4.54932,1.8529401e-12,5.548281,80.11869,3.0512393,148.01758,0.028571429,592366.4,4002,0.037083454,0.028571429,,75401.50505971909
0.08571429,4003,,4096,-143.01144,,68.3579815138646,0.01,-525.9653,103.003845,6238371.5,525.9653,,0.2854223,-0.028571429,273637,0.01,-4.2253494,-118.450096,6238367.5,10,0.01,0.01,4.5485973,1.8520144e-12,5.5480313,146.04216,2.6230545,148.01144,-0.028571429,592489.8,4003,0.03878774,0.2,,75423.65549397469
0.028571429,4004,,4096,-143.00339,,68.34640359640359,0.01,-525.9653,103.003845,6238429.5,525.9653,,0.33793753,0.028571429,273659,0.01,-4.892668,-110.7456,6238424.5,10,0.01,0.01,4.5480075,1.8510894e-12,5.5477815,152.80898,3.1491377,148.00339,0.2,592605.56,4004,0.039731562,0.08571429,,75446.26397061348
0.08571429,4005,,4096,-142.9985,,68.33558052434456,0.01,-525.9653,103.003845,6238487.0,525.9653,,-0.17212722,-0.028571429,273684,0.01,-5.7619495,-123.4555,6238481.0,10,0.01,0.01,4.5473943,1.850165e-12,5.5475316,214.78827,3.0538561,147.9985,-0.2,592734.0,4005,0.056410585,-0.028571429,,75467.69916820526
-0.08571429,4006,,4096,-142.98955,,68.32451323015476,0.01,-525.9653,103.003845,6238544.5,525.9653,,0.16587986,0.2,273708,0.01,-6.1347117,-107.11272,6238538.5,10,0.01,0.01,4.5472183,1.8492415e-12,5.547282,232.91255,4.7851014,147.98955,0.028571429,592846.1,4006,0.05837788,0.028571429,,75489.20138454437
0.2,4007,,4096,-142.98106,,68.31170451709508,0.01,-525.9653,103.003845,6238602.5,525.9653,,0.26859266,0.028571429,273725,0.01,-5.9652205,-108.97771,6238596.5,10,0.01,0.01,4.54731,1.8483186e-12,5.5470324,197.71445,5.860093,147.98106,-0.028571429,592960.1,4007,0.049643632,0.08571429,,75510.55837798119
-0.028571429,4008,,4096,-142.97359,,68.2994011976048,0.01,-525.9653,103.003845,6238663.5,525.9653,,0.090341195,0.028571429,273744,0.01,-9.005937,-112.99785,6238654.5,10,0.01,0.01,4.5466905,1.8473964e-12,5.546783,191.5586,3.01566,147.97359,-0.08571429,593078.1,4008,0.08563802,0.2,,75534.22580766678
-0.08571429,4009,,4096,-142.96716,,68.28785233225243,0.01,-525.9653,103.003845,6238717.0,525.9653,,-0.35683393,-0.028571429,273766,0.01,-6.5418787,-117.23588,6238710.5,10,0.01,0.01,4.546464,1.846475e-12,5.5465336,198.5109,4.5540824,147.96716,-0.2,593200.4,4009,0.061508857,-0.028571429,,75559.00082564354
-0.2,4010,,4096,-142.92018,,68.39551122194514,0.01,-525.9653,103.003845,6238778.0,525.9653,,-0.3615958,-0.028571429,274266,0.01,-9.86634,45.41418,6238768.0,10,0.01,0.01,4.546586,1.845554e-12,5.546284,241.60823,5.976476,147.92018,-0.08571429,593159.94,4010,0.09456475,-0.028571429,,75582.73444080353
-0.2,4011,,4096,-142.9063,,68.46098229867863,0.01,-525.9653,103.003845,6238832.5,525.9653,,-0.022762883,0.08571429,274597,0.01,-6.79948,-87.21039,6238825.5,10,0.01,0.01,4.5464544,1.8446338e-12,5.546035,218.31879,4.926065,147.9063,0.028571429,593252.1,4011,0.054499216,0.028571429,,75606.67742562294
-0.08571429,4012,,4096,-142.90051,,68.4499002991027,0.01,-525.9653,103.003845,6238890.0,525.9653,,0.17775364,0.028571429,274621,0.01,-7.2311473,-119.71767,6238883.0,10,0.01,0.01,4.5456405,1.8437144e-12,5.5457854,247.78876,2.2266548,147.90051,0.2,593376.9,4012,0.06267374,0.028571429,,75628.99645113945
0.028571429,4013,,4096,-142.90582,,68.44953899825568,0.01,-525.9653,103.003845,6238951.0,525.9653,,0.2647925,-0.028571429,274688,0.01,-10.034647,-164.15659,6238941.0,10,0.01,0.01,4.545574,1.8427957e-12,5.545536,291.02203,5.217528,147.90582,0.08571429,593546.06,4013,0.07263699,0.2,,75650.68368172646
-0.028571429,4014,,4096,-142.90378,,68.44195316392626,0.01,-525.9653,103.003845,6239008.5,525.9653,,-0.12876536,0.08571429,274726,0.01,-11.065572,-134.68419,6238997.5,10,0.01,0.01,4.545639,1.8418778e-12,5.545287,421.93542,5.737837,147.90378,-0.2,593685.75,4014,0.10761395,-0.028571429,,75672.0950744152
0.2,4015,,4096,-142.89682,,68.43437110834371,0.01,-525.9653,103.003845,6239063.0,525.9653,,0.058558043,-0.08571429,274764,0.01,-8.041711,-115.03122,6239055.0,10,0.01,0.01,4.545254,1.8409603e-12,5.545038,214.32553,3.8944938,147.89682,-0.028571429,593805.75,4015,0.06665673,-0.028571429,,75693.8414299488
-0.028571429,4016,,4096,-142.88843,,68.42056772908367,0.01,-525.9653,103.003845,6239120.0,525.9653,,-0.36105865,-0.028571429,274777,0.01,-8.269609,-109.22282,6239111.5,10,0.01,0.01,4.5454087,1.8400435e-12,5.544789,326.44934,6.09665,147.88843,-0.2,593919.94,4016,0.082025245,-0.08571429,,75715.40150618553
-0.028571429,4017,,4096,-142.88559,,68.41598207617625,0.01,-525.9653,103.003845,6239178.0,525.9653,,0.25047532,0.08571429,274827,0.01,-8.366789,-131.47696,6239169.5,10,0.01,0.01,4.5454345,1.8391276e-12,5.54454,301.18912,5.5715995,147.88559,-0.028571429,594056.44,4017,0.07503082,0.2,,75739.5882742405
-0.028571429,4018,,4096,-142.87944,,68.4044300647088,0.01,-525.9653,103.003845,6239235.5,525.9653,,-0.31943688,-0.08571429,274849,0.01,-9.21987,-118.092445,6239226.5,10,0.01,0.01,4.5452213,1.8382123e-12,5.544291,261.37872,4.6161056,147.87944,0.028571429,594179.56,4018,0.065313965,-0.2,,75763.78507852554
-0.2,4019,,4096,-142.87886,,68.39985070913163,0.01,-525.9653,103.003845,6239293.0,525.9653,,-0.25545144,-0.08571429,274899,0.01,-8.77722,-140.59492,6239284.0,10,0.01,0.01,4.5450187,1.8372975e-12,5.544042,247.50758,4.668328,147.87886,-0.028571429,594325.1,4019,0.063147366,0.028571429,,75787.37372016907
-0.2,4020,,4096,-142.89085,,68.41268656716417,0.01,-525.9653,103.003845,6239350.5,525.9653,,-0.11409983,0.08571429,275019,0.01,-8.98124,-191.0901,6239341.5,10,0.01,0.01,4.5444264,1.8363835e-12,5.5437937,143.59964,3.1051908,147.89085,-0.028571429,594521.25,4020,0.050826326,0.028571429,,75809.94819402695
-0.028571429,4021,,4096,-142.88667,,68.40338224322308,0.01,-525.9653,103.003845,6239410.5,525.9653,,-0.2682721,-0.08571429,275050,0.01,-13.354295,-126.101616,6239397.0,10,0.01,0.01,4.544234,1.8354704e-12,5.543545,397.19238,4.717325,147.88667,-0.2,594652.3,4021,0.116512455,0.028571429,,75831.8559627533
-0.028571429,4022,,4096,-142.87944,,68.39433117851814,0.01,-525.9653,103.003845,6239465.0,525.9653,,-0.3101561,-0.2,275082,0.01,-11.262066,-113.778885,6239453.5,10,0.01,0.01,4.544216,1.8345577e-12,5.543296,360.64484,5.3616357,147.87944,-0.028571429,594771.1,4022,0.0977302,-0.08571429,,75853.36961174011
0.028571429,4023,,4096,-142.87427,,68.38354461844395,0.01,-525.9653,103.003845,6239522.5,525.9653,,-0.117581725,-0.2,275107,0.01,-11.539233,-122.06889,6239511.0,10,0.01,0.01,4.543869,1.8336459e-12,5.5430474,444.35016,4.0520406,147.87427,-0.028571429,594898.2,4023,0.11099965,0.08571429,,75875.31564545631
-0.2,4024,,4096,-142.86504,,68.37102385685884,0.01,-525.9653,103.003845,6239580.0,525.9653,,-0.36178702,-0.028571429,275125,0.01,-12.03653,-105.6626,6239568.0,10,0.01,0.01,4.5437512,1.8327345e-12,5.542799,90.83175,4.9638405,147.86504,-0.028571429,595008.9,4024,0.028478375,-0.08571429,,75896.68100881577
-0.028571429,4025,,4096,-142.88481,,68.47826086956522,0.01,-525.9653,103.003845,6239637.0,525.9653,,0.05368891,-0.08571429,275625,0.01,-11.929263,-222.52281,6239625.0,10,0.01,0.01,4.543208,1.831824e-12,5.5425506,434.09985,3.32805,147.88481,-0.028571429,595236.4,4025,0.1100484,0.2,,75918.47692990303
-0.08571429,4026,,4096,-142.87654,,68.46547441629409,0.01,-525.9653,103.003845,6239694.5,525.9653,,0.10050735,0.028571429,275642,0.01,-12.436398,-109.505516,6239682.0,10,0.01,0.01,4.5430503,1.8309141e-12,5.542302,216.07903,4.804292,147.87654,0.2,595350.94,4026,0.06627523,-0.028571429,,75944.22734594345
-0.08571429,4027,,4096,-142.96509,,68.57263471566924,0.01,-525.9653,103.003845,6239752.0,525.9653,,-0.26195192,0.028571429,276142,0.01,-12.565352,-499.5327,6239739.5,10,0.01,0.01,4.5431905,1.830005e-12,5.5420537,450.27908,6.0437675,147.96509,-0.2,595855.44,4027,0.11397745,0.028571429,,75969.19576120377
-0.028571429,4028,,4096,-142.95578,,68.5598311817279,0.01,-525.9653,103.003845,6239812.5,525.9653,,0.2601387,0.028571429,276159,0.01,-15.504443,-105.47381,6239797.0,10,0.01,0.01,4.542802,1.8290963e-12,5.5418053,551.15894,3.8722906,147.95578,0.08571429,595965.9,4028,0.13704073,0.2,,75992.64346885681
0.2,4029,,4096,-142.95021,,68.54976420948127,0.01,-525.9653,103.003845,6239869.5,525.9653,,0.11211907,-0.028571429,276187,0.01,-18.005268,-120.44335,6239851.5,10,0.01,0.01,4.542842,1.8281884e-12,5.5415573,598.109,5.5745387,147.95021,-0.08571429,596091.4,4029,0.14856024,0.028571429,,76014.44747948647
-0.028571429,4030,,4096,-142.94852,,68.5424317617866,0.01,-525.9653,103.003845,6239926.5,525.9653,,-0.3678612,-0.2,276226,0.01,-19.228233,-136.1249,6239907.5,10,0.01,0.01,4.5425878,1.8272812e-12,5.541309,671.77435,4.3820567,147.94852,-0.08571429,596232.5,4030,0.1679125,-0.028571429,,76036.58995270729
0.2,4031,,4096,-142.94337,,68.53262217811957,0.01,-525.9653,103.003845,6239981.0,525.9653,,0.34326738,0.028571429,276255,0.01,-15.773526,-122.268524,6239965.0,10,0.01,0.01,4.5420594,1.8263748e-12,5.541061,570.97003,3.2562687,147.94337,0.028571429,596359.75,4031,0.14486912,0.08571429,,76058.2628788948
-0.08571429,4032,,4096,-142.93712,,68.52108134920636,0.01,-525.9653,103.003845,6240038.5,525.9653,,0.16006836,0.2,276277,0.01,-18.618967,-117.69067,6240020.0,10,0.01,0.01,4.5422335,1.825469e-12,5.540813,588.103,6.1074104,147.93712,0.028571429,596482.44,4032,0.14715838,-0.028571429,,76080.01465797424
-0.2,4033,,4096,-142.9306,,68.5090503347384,0.01,-525.9653,103.003845,6240095.5,525.9653,,-0.27860638,-0.08571429,276297,0.01,-18.936935,-116.734795,6240076.5,10,0.01,0.01,4.5418267,1.824564e-12,5.540565,574.4144,3.7665248,147.9306,0.028571429,596604.1,4033,0.14663321,-0.028571429,,76101.4815723896
0.028571429,4034,,4096,-143.0141,,68.61601388200297,0.01,-525.9653,103.003845,6240153.0,525.9653,,-0.10771419,-0.028571429,276797,0.01,-18.877253,-479.73746,6240134.0,10,0.01,0.01,4.541755,1.8236593e-12,5.540317,591.7602,5.118276,148.0141,-0.2,597088.9,4034,0.14843795,0.08571429,,76124.03420042992
0.08571429,4035,,4096,-143.005,,68.6091697645601,0.01,-525.9653,103.003845,6240210.0,525.9653,,0.24209823,-0.028571429,276838,0.01,-19.877605,-106.31212,6240190.0,10,0.01,0.01,4.5416894,1.8227555e-12,5.540069,519.4217,5.138059,148.005,0.2,597200.2,4035,0.1477535,-0.028571429,,76150.3882625103
-0.028571429,4036,,4096,-143.02652,,68.62487611496532,0.01,-525.9653,103.003845,6240270.0,525.9653,,0.21291097,0.2,276970,0.01,-28.882647,-229.87859,6240241.0,10,0.01,0.01,4.541147,1.8218523e-12,5.539821,946.7373,3.2136948,148.02652,0.08571429,597435.06,4036,0.23591955,-0.028571429,,76174.44656419754
-0.028571429,4037,,4096,-143.0221,,68.61555610601933,0.01,-525.9653,103.003845,6240327.5,525.9653,,-0.2852761,0.028571429,277001,0.01,-34.310516,-125.11906,6240293.0,10,0.01,0.01,4.540567,1.8209499e-12,5.5395737,809.8352,2.9826841,148.0221,-0.08571429,597565.2,4037,0.20248125,-0.2,,76197.73039126396
-0.08571429,4038,,4096,-143.02501,,68.61986131748391,0.01,-525.9653,103.003845,6240382.0,525.9653,,0.032231227,-0.028571429,277087,0.01,-36.27789,-154.79675,6240345.5,10,0.01,0.01,4.540558,1.820048e-12,5.5393257,547.23285,5.320829,148.02501,0.2,597725.0,4038,0.13702284,-0.028571429,,76219.92022228241
0.028571429,4039,,4096,-143.03432,,68.6236692250557,0.01,-525.9653,103.003845,6240438.5,525.9653,,0.31274348,0.2,277171,0.01,-38.278038,-180.59204,6240400.0,10,0.01,0.01,4.540467,1.819147e-12,5.539078,901.68396,5.043002,148.03432,0.028571429,597910.6,4039,0.33704346,0.08571429,,76241.59791135788
0.2,4040,,4096,-143.02559,,68.60965346534654,0.01,-525.9653,103.003845,6240499.0,525.9653,,0.28231785,-0.028571429,277183,0.01,-50.323135,-107.742546,6240448.5,10,0.01,0.01,4.540311,1.8182465e-12,5.5388308,1341.7164,4.5984364,148.02559,0.08571429,598023.4,4040,0.42379618,0.028571429,,76262.91690778732
-0.028571429,4041,,4096,-143.0193,,68.59811927740658,0.01,-525.9653,103.003845,6240553.5,525.9653,,-0.30902112,-0.08571429,277205,0.01,-52.316223,-117.648926,6240501.0,10,0.01,0.01,4.540306,1.817347e-12,5.5385833,1433.8984,5.147537,148.0193,-0.028571429,598146.0,4041,0.35527468,-0.2,,76284.585293293
0.028571429,4042,,4096,-143.02203,,68.59698169223157,0.01,-525.9653,103.003845,6240610.0,525.9653,,0.28358376,0.2,277269,0.01,-61.86407,-154.07576,6240548.0,10,0.01,0.01,4.5399857,1.8164479e-12,5.538336,2302.9304,3.9357862,148.02203,-0.028571429,598305.06,4042,0.5867076,0.08571429,,76305.96008229256
0.2,4043,,4096,-143.0132,,68.58298293346525,0.01,-525.9653,103.003845,6240667.0,525.9653,,0.17385924,0.028571429,277281,0.01,-81.81946,-107.35185,6240585.0,10,0.01,0.01,4.540253,1.8155494e-12,5.5380883,2254.6667,6.1581655,148.0132,0.028571429,598417.4,4043,0.55981016,-0.08571429,,76328.5281496048
0.08571429,4044,,4096,-143.00989,,68.57492581602374,0.01,-525.9653,103.003845,6240724.5,525.9653,,0.28494573,-0.028571429,277317,0.01,-85.735245,-129.56735,6240639.0,10,0.01,0.01,4.5402913,1.8146516e-12,5.537841,2675.2217,5.2481856,148.00989,0.2,598552.0,4044,0.6691544,0.028571429,,76353.76610684395
0.028571429,4045,,4096,-143.00441,4.90609e-22,68.56390605686032,0.01,-525.9653,103.003845,6240784.0,525.9653,,0.081829,-0.08571429,277341,0.01,-90.34413,-120.86223,6240693.5,10,0.01,0.01,4.5398226,1.8137547e-12,5.537594,2813.049,3.1279938,148.00441,0.2,598677.8,4045,0.695624,-0.028571429,,76377.66529250145
0.2,4046,,4096,-143.00449,,68.55857637172517,0.01,-525.9653,103.003845,6240841.5,525.9653,,0.06757635,-0.028571429,277388,0.01,-96.57654,-143.3084,6240745.0,10,0.01,0.01,4.5396743,1.8128582e-12,5.537347,2480.9697,4.4090137,148.00449,-0.08571429,598826.1,4046,0.61341983,-0.028571429,,76400.68364572525
0.2,4047,,4096,-143.0031,2.50148e-13,68.5554731900173,0.01,-525.9653,103.003845,6240896.0,525.9653,,0.120535545,-0.08571429,277444,0.01,-94.672264,-137.39113,6240801.5,10,0.01,0.01,4.539143,1.8119621e-12,5.5370994,3107.4517,2.9106972,148.0031,-0.028571429,598968.56,4047,0.7679905,0.028571429,,76422.8671681881
-0.08571429,4048,,4096,-143.00323,,68.550395256917,0.01,-525.9653,103.003845,6240952.5,525.9653,,-0.30165318,-0.028571429,277492,0.01,-107.67996,-143.53282,6240845.0,10,0.01,0.01,4.539233,1.8110671e-12,5.5368524,883.0105,5.33314,148.00323,0.028571429,599117.1,4048,0.21824385,-0.2,,76444.93463468552
0.08571429,4049,,4096,-143.08922,,68.6569523339096,0.01,-525.9653,103.003845,6241009.5,525.9653,,0.3345931,0.2,277992,0.01,-109.49854,-491.1847,6240900.0,10,0.01,0.01,4.5393014,1.8101726e-12,5.5366054,4050.3037,5.6181107,148.08922,0.028571429,599613.25,4049,1.0016849,0.028571429,,76467.4375398159
-0.2,4050,,4096,-143.08029,,68.64641975308642,0.01,-525.9653,103.003845,6241067.0,525.9653,,-0.3362214,-0.08571429,278018,0.01,-120.69401,-106.912674,6240946.5,10,0.01,0.01,4.539071,1.8092789e-12,5.5363584,2132.5696,3.914479,148.08029,-0.028571429,599725.2,4050,0.5309831,-0.028571429,,76489.02134370804
0.028571429,4051,,4096,-143.07509,,68.63638607751173,0.01,-525.9653,103.003845,6241126.5,525.9653,,-0.14112455,0.08571429,278046,0.01,-140.274,-122.00336,6240986.0,10,0.01,0.01,4.539056,1.8083857e-12,5.5361114,5431.4854,5.048421,148.07509,-0.2,599852.2,4051,1.3456988,-0.028571429,,76510.08246970177
-0.08571429,4052,,4096,-143.06831,,68.6246298124383,0.01,-525.9653,103.003845,6241181.0,525.9653,,-0.3207176,-0.2,278067,0.01,-142.09732,-115.61702,6241039.0,10,0.01,0.01,4.539246,1.8074932e-12,5.535865,5039.0454,5.4562526,148.06831,-0.028571429,599972.8,4052,1.2439688,-0.028571429,,76535.4448401928
-0.2,4053,,4096,-143.05978,,68.61139896373057,0.01,-525.9653,103.003845,6241237.0,525.9653,,-0.15248129,0.08571429,278082,0.01,-142.51395,-108.51912,6241094.5,10,0.01,0.01,4.5394077,1.8066013e-12,5.535618,4738.7275,5.3872356,148.05978,-0.028571429,600086.3,4053,1.2040193,-0.028571429,,76560.33532071114
0.08571429,4054,,4096,-143.05838,,68.60754810064134,0.01,-525.9653,103.003845,6241294.5,525.9653,,-0.09265372,-0.2,278135,0.01,-145.79738,-137.37541,6241148.5,10,0.01,0.01,4.5395207,1.8057103e-12,5.5353713,5524.042,5.1884403,148.05838,0.028571429,600228.7,4054,1.3627536,-0.028571429,,76583.88725614548
0.028571429,4055,,4096,-143.05151,,68.596794081381,0.01,-525.9653,103.003845,6241351.0,525.9653,,0.29384378,-0.028571429,278160,0.01,-154.34647,-115.15883,6241196.5,10,0.01,0.01,4.5394235,1.8048199e-12,5.535125,4111.643,4.28407,148.05151,0.2,600348.9,4055,1.0390629,0.08571429,,76606.0897693634
0.08571429,4056,,4096,-143.0448,,68.58481262327416,0.01,-525.9653,103.003845,6241408.5,525.9653,,-0.15979166,-0.2,278180,0.01,-159.1506,-115.85984,6241249.5,10,0.01,0.01,4.539474,1.8039298e-12,5.5348783,5506.9844,5.020048,148.0448,-0.028571429,600469.7,4056,1.3577662,-0.028571429,,76628.56431818008
0.08571429,4057,,4096,-143.03503,,68.57086517130885,0.01,-525.9653,103.003845,6241465.5,525.9653,,-0.13814777,0.028571429,278192,0.01,-160.19536,-103.414055,6241305.5,10,0.01,0.01,4.539492,1.8030408e-12,5.5346317,3254.1165,4.751914,148.03503,-0.2,600578.1,4057,1.4004874,-0.028571429,,76650.29437637329
-0.2,4058,,4096,-143.02815,,68.5685066535239,0.01,-525.9653,103.003845,6241525.5,525.9653,,-0.08494796,-0.028571429,278251,0.01,-271.0682,-115.188705,6241254.5,10,0.01,0.01,4.539671,1.8021522e-12,5.534385,5184.0996,5.206068,148.02815,0.08571429,600698.25,4058,1.2782793,0.028571429,,76672.15292334557
0.028571429,4059,,4096,-143.04909,,68.58585858585859,0.01,-525.9653,103.003845,6241581.5,525.9653,,-0.10282686,-0.028571429,278390,0.01,-1349.6398,-227.93378,6240232.0,10,0.01,0.01,4.5391345,1.8012643e-12,5.5341387,20200.346,2.5414681,148.04909,0.08571429,600931.25,4059,5.0382023,-0.2,,76693.7446603775
0.08571429,4060,,4096,-143.04756,,68.58103448275862,0.01,-525.9653,103.003845,6241635.5,525.9653,,0.25890794,0.2,278439,0.01,-2134.4834,-136.87648,6239501.0,10,0.01,0.01,4.5392013,1.8003772e-12,5.533892,79170.87,3.9579966,148.04756,-0.028571429,601073.1,4060,19.501919,0.028571429,,76714.93731117249
-0.08571429,4061,,4096,-143.03859,,68.56857916769269,0.01,-525.9653,103.003845,6241693.0,525.9653,,0.12080122,-0.028571429,278457,0.01,-3905.0686,-106.5771,6237788.0,10,0.01,0.01,4.5389347,1.7994905e-12,5.533646,60467.367,1.4341078,148.03859,0.2,601184.7,4061,14.8904705,0.028571429,,76740.7173268795
0.028571429,4062,,4096,-143.03581,,68.5600689315608,0.01,-525.9653,103.003845,6241752.5,525.9653,,0.10107724,0.2,278491,0.01,-7535.8047,-131.7782,6234216.5,10,0.01,0.01,4.5395846,1.7986047e-12,5.5334,246682.95,5.414593,148.03581,-0.08571429,601321.5,4062,60.746048,-0.028571429,,76764.83934521675
