ReturnLastEpisode,IWFirstEpisode,InvPendulum_std1_higher,ReturnMin,IWMax,GridSize,Iteration,ActionIn1,AvgEpLen,ReturnMax,DenMISELogLast,NumTrainableParams,BoundMISE,InvPendulum_mu2_higher,TimeElapsed,ReturnAbsMax,InvPendulum_std0_higher,InvPendulum_mu0_higher,ReturnMean,Bound,Delta,InvPendulum_std3_higher,TimestepsSoFar,IWMean,Regret/t,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,Regret,InvPendulum_mu1_higher,IWMin,InvPendulum_mu3_higher,MinEpLen,NumTrajectories,BoundBonus,InvPendulum_std2_higher
-122.685936,,0.01,-543.07495,554929.75,4096,4062,-0.023008006,68.52067946824225,105.12258,4.6055036,,-19811.244,0.08571429,71149.40468597412,543.07495,0.01,0.028571429,-143.27077,6424983.0,1.7986047e-12,0.01,278331,136.65154,148.27077,4.496122,,2.4314187,602275.9,-0.2,,0.028571429,11,4062,6444794.0,0.01
-129.48125,,0.01,-543.07495,576949.25,4096,4063,-0.09265922,68.51267536303224,105.12258,4.303818,,-21872.71,0.028571429,71173.73216533661,543.07495,0.01,0.08571429,-143.26738,6422980.0,1.7977194e-12,0.01,278367,142.03673,148.26738,4.4970493,1.5307232e-13,2.4311726,602410.4,-0.2,,0.028571429,11,4063,6444852.5,0.01
-233.72115,,0.01,-543.07495,40.767307,4096,4064,-0.23715815,68.53346456692914,105.12258,4.148745,,0.6449649,-0.028571429,71197.07144141197,543.07495,0.01,-0.08571429,-143.28963,6217041.0,1.7968349e-12,0.01,278520,0.010653715,148.28963,4.497947,,2.4309266,602649.06,-0.08571429,,-0.08571429,11,4064,6217040.5,0.01
-97.66677,,0.01,-543.07495,43.859905,4096,4065,-0.25495312,68.63960639606395,105.12258,3.9119284,,0.13160327,0.028571429,71219.71716189384,543.07495,0.01,-0.08571429,-143.27841,6217097.0,1.7959508e-12,0.01,279020,0.018076416,148.27841,4.49756,20.617622,2.4306805,602751.75,-0.08571429,,-0.08571429,11,4065,6217097.0,0.01
-32.799305,,0.01,-543.07495,0.5705658,4096,4066,-0.05230529,68.74569601574028,105.12258,3.8575885,,-0.022939561,0.028571429,71241.82560253143,543.07495,0.01,0.08571429,-143.25124,6217153.5,1.7950676e-12,0.01,279520,0.00016154003,148.25124,4.497161,,2.4304345,602789.5,-0.08571429,,-0.08571429,11,4066,6217153.5,0.01
-151.68323,,0.01,-543.07495,0.25560552,4096,4067,0.1023303,68.74403737398573,105.12258,4.735934,,-0.017626498,0.028571429,71263.71494078636,543.07495,0.01,0.08571429,-143.25333,6217210.0,1.794185e-12,0.01,279582,0.00012990809,148.25333,4.4969735,,2.4301887,602946.25,-0.08571429,,0.08571429,11,4067,6217210.0,0.01
-250.90877,,0.01,-543.07495,0.3273303,4096,4068,-0.086526625,68.76474926253687,105.12258,4.6326747,,-0.016009178,-0.08571429,71285.76625823975,543.07495,0.01,-0.08571429,-143.27977,6217266.5,1.793303e-12,0.01,279735,0.00011604517,148.27977,4.4967613,,2.4299426,603202.1,-0.028571429,,0.08571429,11,4068,6217266.5,0.01
-128.83127,,0.01,-543.07495,4.3920956,4096,4069,-0.118345946,68.75546817399852,105.12258,3.337411,,-0.14199758,0.08571429,71307.054220438,543.07495,0.01,-0.08571429,-143.27621,6217322.5,1.7924216e-12,0.01,279766,0.0012490653,148.27621,4.496231,,2.429697,603335.94,-0.028571429,,-0.08571429,11,4069,6217322.5,0.01
-113.54888,,0.01,-543.07495,0.12196027,4096,4070,-0.15069653,68.75651105651106,105.12258,2.2030706,,-0.0089412,-0.08571429,71332.99250102043,543.07495,0.01,0.08571429,-143.26892,6217379.0,1.7915409e-12,0.01,279839,7.173322e-05,148.26892,4.495422,,2.4294512,603454.5,-0.028571429,,-0.08571429,11,4070,6217379.0,0.01
-146.03972,,0.01,-543.07495,0.18211713,4096,4071,-0.06944603,68.75313190862197,105.12258,3.9155252,,-0.0060901996,-0.08571429,71357.98905515671,543.07495,0.01,-0.08571429,-143.26959,6217436.5,1.7906608e-12,0.01,279894,5.100811e-05,148.26959,4.495034,,2.4292054,603605.5,0.028571429,,0.08571429,11,4071,6217436.5,0.01
-113.862236,,0.01,-543.07495,0.124267705,4096,4072,0.089440785,68.74042239685659,105.12258,3.8484323,,-0.009357703,-0.028571429,71381.65538477898,543.07495,0.01,0.08571429,-143.26237,6217492.5,1.7897815e-12,0.01,279911,7.2659874e-05,148.26237,4.49463,,2.4289598,603724.4,0.08571429,,-0.08571429,11,4072,6217492.5,0.01
-106.35596,,0.01,-543.07495,1.2649276,4096,4073,0.29020834,68.7269825681316,105.12258,4.8575587,,-0.03980071,0.028571429,71404.00157928467,543.07495,0.01,0.08571429,-143.25331,6217549.0,1.7889028e-12,0.01,279925,0.00032083815,148.25331,4.494474,,2.4287143,603835.75,0.08571429,,0.08571429,11,4073,6217549.0,0.01
-139.8444,,0.01,-543.07495,6.363878,4096,4074,-0.33223194,68.72091310751105,105.12258,5.358548,,-0.28120527,-0.08571429,71426.34383773804,543.07495,0.01,-0.028571429,-143.25249,6217604.5,1.7880245e-12,0.01,279969,0.0021427362,148.25249,4.4944406,,2.428469,603980.6,-0.08571429,,-0.08571429,11,4074,6217605.0,0.01
-133.28049,,0.01,-543.07495,13.244684,4096,4075,0.024994671,68.71288343558282,105.12258,3.1087234,,-0.5319405,0.08571429,71448.06367945671,543.07495,0.01,-0.028571429,-143.25003,6217661.0,1.787147e-12,0.01,280005,0.0037552558,148.25003,4.493856,,2.4282234,604118.9,-0.08571429,,0.08571429,11,4075,6217661.5,0.01
-137.02771,,0.01,-543.07495,8.440841,4096,4076,0.08904325,68.70559371933268,105.12258,4.826553,,-0.4621266,0.08571429,71469.60473394394,543.07495,0.01,-0.08571429,-143.2485,6217718.0,1.7862702e-12,0.01,280044,0.0035785488,148.2485,4.4936934,7.19887e-35,2.427978,604260.9,0.028571429,,0.08571429,11,4076,6217718.5,0.01
-121.72091,,0.01,-543.07495,10.658186,4096,4077,0.2752137,68.69487368162865,105.12258,3.4598582,,-0.5126218,0.08571429,71491.05010533333,543.07495,0.01,0.08571429,-143.24323,6217773.5,1.7853942e-12,0.01,280069,0.0037996697,148.24323,4.493195,,2.4277327,604387.6,0.028571429,,0.08571429,11,4077,6217774.0,0.01
-128.84056,,0.01,-543.07495,11.579788,4096,4078,-0.13667306,68.6863658656204,105.12258,6.191795,,-0.5084552,-0.08571429,71512.32863759995,543.07495,0.01,-0.028571429,-143.2397,6217830.0,1.7845188e-12,0.01,280103,0.0045067533,148.2397,4.4933677,,2.4274876,604521.5,0.08571429,,-0.08571429,11,4078,6217830.5,0.01
-117.916664,,0.01,-543.07495,6.070998,4096,4079,-0.037632696,68.67786222113263,105.12258,5.2365723,,-0.82382596,0.028571429,71539.04814076424,543.07495,0.01,-0.08571429,-143.23349,6217886.5,1.7836438e-12,0.01,280137,0.0016703625,148.23349,4.493306,,2.4272423,604644.4,-0.08571429,,0.08571429,11,4079,6217887.5,0.01
-493.46567,,0.01,-543.07495,19.790167,4096,4080,0.09314951,68.78357843137255,105.12258,5.305844,,-0.9925171,-0.028571429,71564.00789475441,543.07495,0.01,0.08571429,-143.31934,6217943.0,1.7827696e-12,0.01,280637,0.004958889,148.31934,4.49326,,2.4269972,605142.9,-0.08571429,,0.08571429,11,4080,6217944.0,0.01
-245.8323,,0.01,-543.07495,41.056908,4096,4081,0.13610217,68.80274442538594,105.12258,3.5352612,,-1.200642,-0.08571429,71588.30323672295,543.07495,0.01,0.08571429,-143.34447,6217999.0,1.781896e-12,0.01,280784,0.010460011,148.34447,4.492782,5.266993e-25,2.426752,605393.75,0.028571429,,0.08571429,11,4081,6218000.0,0.01
-144.50331,,0.01,-543.07495,20.761486,4096,4082,-0.10516743,68.79789318961294,105.12258,4.897884,,-0.77589023,-0.028571429,71610.31176280975,543.07495,0.01,-0.08571429,-143.34474,6218055.0,1.7810231e-12,0.01,280833,0.006298702,148.34474,4.492638,,2.4265072,605543.25,0.08571429,,-0.08571429,11,4082,6218056.0,0.01
-132.3007,,0.01,-543.07495,15.322776,4096,4083,0.14563626,68.79941219691403,105.12258,4.8176246,,-0.7520397,-0.08571429,71632.44282460213,543.07495,0.01,0.028571429,-143.34203,6218111.5,1.7801507e-12,0.01,280908,0.00618972,148.34203,4.492475,,2.4262621,605680.5,0.08571429,,0.08571429,11,4083,6218112.5,0.01
-112.994514,,0.01,-543.07495,19.600395,4096,4084,0.069125086,68.78672869735553,105.12258,4.9689493,,-1.2596815,-0.08571429,71654.3304078579,543.07495,0.01,-0.028571429,-143.3346,6218167.5,1.779279e-12,0.01,280925,0.010978579,148.3346,4.492348,1.2117118e-05,2.4260173,605798.5,0.08571429,,0.08571429,11,4084,6218169.0,0.01
-120.24991,,0.01,-543.07495,51.200024,4096,4085,0.2055642,68.77576499388005,105.12258,6.050404,,-1.4597144,-0.028571429,71676.28833055496,543.07495,0.01,0.08571429,-143.32895,6218223.5,1.778408e-12,0.01,280949,0.012753224,148.32895,4.492488,4.5572347e-30,2.4257724,605923.75,0.08571429,,0.08571429,11,4085,6218225.0,0.01
-148.13512,,0.01,-543.07495,25.819065,4096,4086,0.17040592,68.77141458639257,105.12258,4.479151,,-1.6779948,0.028571429,71697.79344987869,543.07495,0.01,0.08571429,-143.33012,6218279.5,1.7775378e-12,0.01,281000,0.013212291,148.33012,4.492243,,2.4255278,606076.9,0.08571429,,-0.08571429,11,4086,6218281.0,0.01
-153.16641,,0.01,-543.07495,20.596962,4096,4087,-0.102160685,68.76951309028627,105.12258,1.8127486,,-2.546936,-0.028571429,71718.8568558693,543.07495,0.01,-0.08571429,-143.33252,6218335.0,1.7766678e-12,0.01,281061,0.005238375,148.33252,4.4913454,,2.425283,606235.0,-0.08571429,,0.08571429,11,4087,6218337.5,0.01
-492.30423,,0.01,-543.07495,2.4087534,4096,4088,-0.089562714,68.875,105.12258,5.6987233,,-0.084678926,0.08571429,71745.8649365902,543.07495,0.01,-0.08571429,-143.41788,6218391.0,1.7757988e-12,0.01,281561,0.0006495975,148.41788,4.491398,,2.4250383,606732.3,-0.08571429,,-0.028571429,11,4088,6218391.0,0.01
-136.26149,,0.01,-543.07495,91.39742,4096,4089,0.056246527,68.86842748838347,105.12258,2.9282267,,-2.751641,-0.08571429,71770.54478955269,543.07495,0.01,0.08571429,-143.41614,6218447.0,1.7749304e-12,0.01,281603,0.023856377,148.41614,4.490771,,2.4247937,606873.56,-0.028571429,,0.08571429,11,4089,6218450.0,0.01
-117.49611,,0.01,-543.07495,95.53549,4096,4090,0.044577718,68.85696821515893,105.12258,5.73373,,-3.0475614,0.08571429,71793.85100841522,543.07495,0.01,0.08571429,-143.40979,6218503.0,1.7740625e-12,0.01,281625,0.024291879,148.40979,4.490836,,2.424549,606996.06,-0.028571429,,-0.08571429,11,4090,6218506.0,0.01
-132.88391,,0.01,-543.07495,96.43508,4096,4091,0.24171345,68.85064776338304,105.12258,3.9697163,,-2.8279974,0.08571429,71816.33067083359,543.07495,0.01,0.08571429,-143.40723,6218559.0,1.7731954e-12,0.01,281668,0.024505593,148.40723,4.490471,,2.4243047,607133.94,-0.028571429,,0.08571429,11,4091,6218562.0,0.01
-123.91707,,0.01,-543.07495,4.9940243,4096,4092,-0.1159967,68.84042033235582,105.12258,6.041762,,-0.23796737,-0.08571429,71838.24584126472,543.07495,0.01,-0.08571429,-143.40247,6218615.5,1.7723287e-12,0.01,281695,0.00203345,148.40247,4.490611,,2.4240603,607262.9,0.08571429,,-0.028571429,11,4092,6218615.5,0.01
-108.12179,,0.01,-543.07495,7.759706,4096,4093,0.035577897,68.82726606401172,105.12258,6.316481,,-0.24519064,0.08571429,71860.09443306923,543.07495,0.01,-0.08571429,-143.39384,6218672.0,1.7714628e-12,0.01,281710,0.0020044032,148.39384,4.4908133,,2.423816,607376.0,0.08571429,,-0.028571429,11,4093,6218672.0,0.01
-114.8949,,0.01,-543.07495,0.69468194,4096,4094,0.031947337,68.81656082071324,105.12258,3.2645175,,-0.045530934,-0.08571429,71881.58438301086,543.07495,0.01,0.08571429,-143.38687,6218728.0,1.7705976e-12,0.01,281735,0.00037144174,148.38687,4.49027,,2.4235716,607495.9,0.08571429,,-0.028571429,11,4094,6218728.0,0.01
-114.163895,,0.01,-543.07495,0.91461813,4096,4095,0.13736895,68.8041514041514,105.12258,5.451498,,-0.04101962,-0.08571429,71903.1995370388,543.07495,0.01,0.08571429,-143.37975,6218783.5,1.769733e-12,0.01,281753,0.00033629625,148.37975,4.4902606,1.6052405e-05,2.4233274,607615.06,0.08571429,,0.028571429,11,4095,6218783.5,0.01
-108.27178,,0.01,-543.07495,1.1371117,4096,4096,0.22551739,68.792236328125,105.12258,4.7803273,,-0.03745583,0.08571429,71925.45675635338,543.07495,0.01,0.08571429,-143.37119,6218840.0,1.7688688e-12,0.01,281773,0.00032124884,148.37119,4.490087,,2.4230833,607728.4,0.08571429,,-0.028571429,11,4096,6218840.0,0.01
-121.09992,,0.01,-543.07495,1837.7115,6561,4097,-0.51085585,68.78130339272639,105.12258,4.304185,,-50.432537,-0.2,71951.2094130516,543.07495,0.01,-0.15,-143.36574,43792306000.0,1.1038583e-12,0.01,281797,0.4485742,148.36574,4.489798,,2.4228392,607854.44,-0.15,,,11,4097,43792306000.0,0.01
-116.115364,,0.01,-543.07495,0.017790258,6561,4098,-0.46625954,68.76988775012201,105.12258,2.9167228,,-0.00075816904,,105388.04334378242,543.07495,0.01,-0.15,-143.3591,43792695000.0,1.1033197e-12,0.01,281819,6.7460196e-06,148.3591,4.4892607,,2.422595,607975.56,-0.15,,-0.2,11,4098,43792695000.0,0.01
-94.54699,,0.01,-543.07495,0.025941543,6561,4099,-0.14290473,68.77311539399854,105.12258,-0.21328403,,-0.0032554166,,105419.7531132698,543.07495,0.01,-0.15,-143.34718,43793084000.0,1.1027814e-12,0.01,281901,6.5374015e-06,148.34718,4.4878697,,2.4223511,608075.1,-0.15,,0.2,11,4099,43793084000.0,0.01
-494.50275,,0.01,-543.07495,1088.2034,6561,4100,-0.19623023,68.87829268292683,105.12258,3.1473193,,-29.868036,-0.2,105451.95909929276,543.07495,0.01,0.15,-143.43283,43793474000.0,1.1022435e-12,0.01,282401,0.2654159,148.43283,4.4872985,,2.4221072,608574.6,-0.15,,,11,4100,43793474000.0,0.01
-123.18467,,0.01,-543.07495,15385.239,6561,4101,-0.17910926,68.86856864179468,105.12258,6.244877,,-504.2509,,105483.13459968567,543.07495,0.01,0.15,-143.42789,43793860000.0,1.101706e-12,0.01,282430,3.7516198,148.42789,4.4875407,,2.4218633,608702.75,-0.15,,-0.2,11,4101,43793860000.0,0.01
-101.34086,,0.01,-543.07495,0.41038832,6561,4102,0.2041768,68.86811311555338,105.12258,4.3749976,,-0.01437034,,105519.15751194954,543.07495,0.01,0.15,-143.41763,43794248000.0,1.1011689e-12,0.01,282497,0.000106182844,148.41763,4.4876494,,2.4216194,608809.1,-0.15,,0.2,11,4102,43794248000.0,0.01
-191.82663,,0.01,-543.07495,1.0409423,6561,4103,0.22920994,68.8739946380697,105.12258,5.390606,,-0.031497497,0.2,105552.86886405945,543.07495,0.01,0.15,-143.42944,43794637000.0,1.1006322e-12,0.01,282590,0.00025398796,148.42944,4.487625,,2.4213758,609006.0,-0.15,,,11,4103,43794637000.0,0.01
-122.11534,,0.01,-543.07495,0.22526827,6561,4104,0.09159361,68.86574074074075,105.12258,3.254355,,-0.011539324,,105584.4660243988,543.07495,0.01,0.15,-143.42426,43794993000.0,1.100096e-12,0.01,282625,8.3296574e-05,148.42426,4.487082,,2.421132,609133.1,-0.2,,0.15,11,4104,43794993000.0,0.01
-143.60312,,0.01,-543.07495,2.1159616,6561,4105,-0.17595194,68.86017052375152,105.12258,5.303843,,-0.2540145,,105615.96447134018,543.07495,0.01,-0.2,-143.42429,43795380000.0,1.09956e-12,0.01,282671,0.00051607005,148.42429,4.487037,,2.4208884,609281.7,-0.15,,0.15,11,4105,43795380000.0,0.01
-495.82816,,0.01,-543.07495,4.017316,6561,4106,-0.53233826,68.96517291768144,105.12258,5.029913,,-0.11574179,-0.2,105647.90425825119,543.07495,0.01,,-143.5101,43795767000.0,1.0990245e-12,0.01,283171,0.0010524803,148.5101,4.4869256,,2.4206448,609782.5,-0.15,,-0.15,11,4106,43795767000.0,0.01
-106.858055,,0.01,-543.07495,0.016107013,6561,4107,-0.17695506,68.9517896274653,105.12258,2.5835288,,-0.0013367491,-0.2,105680.57225298882,543.07495,0.01,,-143.50119,43796156000.0,1.0984895e-12,0.01,283185,1.0942731e-05,148.50119,4.4862194,,2.4204013,609894.4,-0.15,,0.15,11,4107,43796156000.0,0.01
-121.354195,,0.01,-543.07495,0.58718497,6561,4108,-0.4996873,68.94133398247322,105.12258,5.4168873,,-0.023420824,-0.15,105716.1217827797,543.07495,0.01,,-143.4958,43796540000.0,1.0979545e-12,0.01,283211,0.00017691258,148.4958,4.4862027,,2.420158,610020.75,-0.15,,-0.2,11,4108,43796540000.0,0.01
-113.64445,,0.01,-543.07495,0.36279428,6561,4109,-0.08478862,68.93161353127282,105.12258,5.6544824,,-0.013785002,-0.15,105749.68576455116,543.07495,0.01,,-143.48853,43796930000.0,1.0974203e-12,0.01,283240,9.069579e-05,148.48853,4.486244,,2.4199145,610139.4,-0.15,,0.2,11,4109,43796930000.0,0.01
-141.2517,,0.01,-543.07495,89.81656,6561,4110,-0.19838344,68.9257907542579,105.12258,4.596396,,-2.750204,0.15,105781.75758624077,543.07495,0.01,,-143.48799,43797320000.0,1.0968864e-12,0.01,283285,0.021860875,148.48799,4.486027,,2.419671,610285.6,-0.15,,-0.2,11,4110,43797320000.0,0.01
-114.37172,,0.01,-543.07495,0.16650546,6561,4111,0.18187541,68.91826806129896,105.12258,5.7468953,,-0.0067275725,0.15,105813.01497745514,543.07495,0.01,,-143.48091,43797700000.0,1.0963528e-12,0.01,283323,4.6576908e-05,148.48091,4.486096,,2.4194279,610405.0,-0.15,,0.2,11,4111,43797700000.0,0.01
-133.31319,,0.01,-543.07495,97.19783,6561,4112,-0.11613375,68.9102626459144,105.12258,2.8402338,,-2.7084856,0.2,105844.22273874283,543.07495,0.01,,-143.47844,43798090000.0,1.0958195e-12,0.01,283359,0.023658799,148.47844,4.485452,,2.4191847,610543.3,-0.15,,-0.15,11,4112,43798090000.0,0.01
-128.26385,,0.01,-543.07495,1.2657766,6561,4113,0.18199587,68.90080233406273,105.12258,5.8263907,,-0.045691628,0.2,105878.92463874817,543.07495,0.01,,-143.47473,43798475000.0,1.0952867e-12,0.01,283389,0.00040249317,148.47473,4.485541,,2.4189415,610676.56,-0.15,,0.15,11,4113,43798475000.0,0.01
-133.07338,,0.01,-543.07495,7.0779614,6561,4114,-0.13881885,68.89329120077784,105.12258,1.6991395,,-0.94496566,,105913.81737422943,543.07495,0.01,,-143.4722,945019260.0,1.0947544e-12,0.01,283427,0.001755952,148.4722,4.484621,,2.4186983,610814.6,-0.15,,,11,4114,945019260.0,0.01
-483.42474,,0.01,-543.07495,0.00046059059,6561,4115,-0.10759763,68.99805589307412,105.12258,4.1247587,,-7.643476e-05,,105947.59464716911,543.07495,0.01,-0.15,-143.55481,945027600.0,1.0942224e-12,0.01,283927,1.789037e-07,148.55481,4.4842906,,2.4184554,611303.06,,,,11,4115,945027600.0,0.01
-570.1141,,0.01,-570.1141,0.025167383,6561,4116,-0.16210198,69.1008260447036,105.12258,2.717226,,-0.0008887365,-0.15,105980.08100748062,570.1141,0.01,,-143.65845,992088400.0,1.0936907e-12,0.01,284419,7.563593e-06,148.65845,4.4836187,,2.4182124,611878.2,,,,11,4116,992088400.0,0.01
-113.59726,,0.01,-570.1141,10.3903675,6561,4117,-0.164366,69.09035705610881,105.12258,5.7150984,,-0.4947426,,106011.83963084221,570.1141,0.01,,-143.65115,992096960.0,1.0931595e-12,0.01,284445,0.004672129,148.65115,4.483675,,2.4179695,611996.8,,,-0.15,11,4117,992096960.0,0.01
-135.74638,,0.01,-570.1141,0.58047664,6561,4118,0.13013342,69.08572122389509,105.12258,5.2697945,,-0.047781035,,106043.21433329582,570.1141,0.01,,-143.64923,992105860.0,1.0926286e-12,0.01,284495,0.00019630436,148.64923,4.4836235,,2.4177265,612137.56,,,0.15,11,4118,992105860.0,0.01
-498.95804,,0.01,-570.1141,0.25170404,6561,4119,0.16437142,69.19033746054868,105.12258,2.0378199,,-0.010514534,0.15,106077.8258728981,570.1141,0.01,,-143.73549,992114560.0,1.0920981e-12,0.01,284995,9.3441326e-05,148.73549,4.4827876,,2.4174838,612641.5,,,,11,4119,992114560.0,0.01
-110.22414,,0.01,-570.1141,0.11856333,6561,4120,0.1292268,69.17815533980583,105.12258,4.505847,,-0.0050908225,,106112.87496352196,570.1141,0.01,0.15,-143.72737,992123260.0,1.0915681e-12,0.01,285014,3.700295e-05,148.72737,4.4825497,,2.417241,612756.75,,,,11,4120,992123260.0,0.01
-138.79982,,0.01,-570.1141,0.076517925,6561,4121,0.0979227,69.17495753457898,105.12258,4.0832257,,-0.004808046,,106146.3274011612,570.1141,0.01,,-143.72617,992132100.0,1.0910384e-12,0.01,285070,4.0389947e-05,148.72617,4.482211,,2.4169984,612900.5,0.15,,,11,4121,992132100.0,0.01
-165.90466,,0.01,-570.1141,0.1580902,6561,4122,-0.38203984,69.17661329451722,105.12258,0.7467558,,-0.018539242,,106178.4079670906,570.1141,0.01,-0.15,-143.73155,992140700.0,1.0905091e-12,0.01,285146,3.9472525e-05,148.73155,4.481062,,2.4167557,613071.44,-0.2,,,11,4122,992140700.0,0.01
-388.63174,,0.01,-570.1141,0.067803234,6561,4123,-0.3158987,69.28110599078342,105.12258,3.0676706,,-0.0027211104,-0.15,106210.31746387482,570.1141,0.01,,-143.79094,992149400.0,1.0899801e-12,0.01,285646,2.1642465e-05,148.79094,4.4804764,,2.4165132,613465.06,-0.2,,,11,4123,992149400.0,0.01
-129.25388,,0.01,-570.1141,16.641613,6561,4124,-0.3433882,69.2727934044617,105.12258,1.1554255,,0.42410445,,106241.48153614998,570.1141,0.01,,-143.78741,992158140.0,1.0894516e-12,0.01,285681,0.0040362584,148.78741,4.479428,,2.4162707,613599.3,-0.2,,-0.15,11,4124,992158140.0,0.01
18.31858,,0.01,-570.1141,0.30760336,6561,4125,-0.060959548,69.37721212121212,105.12258,5.8105087,,-0.07849766,,106277.4206123352,570.1141,0.01,,-143.74812,992166800.0,1.0889234e-12,0.01,286181,0.00018788147,148.74812,4.479509,,2.4160283,613586.0,-0.2,,0.15,11,4125,992166800.0,0.01
-559.16797,,0.01,-570.1141,0.5409876,6561,4126,-0.019550003,69.47212796897722,105.12258,5.383028,,-0.031360958,0.15,106313.06102061272,570.1141,0.01,,-143.8488,992175550.0,1.0883956e-12,0.01,286642,0.0002447819,148.8488,4.4794855,,2.4157858,614150.1,-0.2,,,11,4126,992175550.0,0.01
-134.10074,,0.01,-570.1141,0.4265082,6561,4127,-0.030935489,69.46401744608674,105.12258,3.5144074,,-0.014628645,,106345.93253684044,570.1141,0.01,0.15,-143.84644,992184260.0,1.0878684e-12,0.01,286678,0.00011322904,148.84644,4.47901,,2.4155436,614289.25,-0.2,,,11,4127,992184260.0,0.01
-144.44916,,0.01,-570.1141,0.8933254,6561,4128,-0.36688974,69.45857558139535,105.12258,3.0453835,,-0.110790804,,106377.76254749298,570.1141,0.01,-0.2,-143.8466,992192960.0,1.0873413e-12,0.01,286725,0.0002307469,148.8466,4.4784203,,2.415301,614438.75,-0.15,,,11,4128,992192960.0,0.01
-430.44244,,0.01,-570.1141,2.3993502,6561,4129,-0.36208612,69.56284814725115,105.12258,2.7255666,,-0.06678309,-0.2,106410.02460813522,570.1141,0.01,,-143.91599,992201800.0,1.0868147e-12,0.01,287225,0.00058891333,148.91599,4.4777536,,2.4150589,614874.1,-0.15,,,11,4129,992201800.0,0.01
-117.438034,,0.01,-570.1141,73.753105,6561,4130,-0.36178935,69.55472154963681,105.12258,2.3486843,,-1.842003,,106441.59572005272,570.1141,0.01,,-143.90959,992210400.0,1.0862883e-12,0.01,287261,0.017868964,148.90959,4.4769964,,2.4148169,614996.6,-0.15,,-0.2,11,4130,992210400.0,0.01
-92.169334,,0.01,-570.1141,0.15625149,6561,4131,0.056771368,69.55313483418058,105.12258,5.3713126,,-0.018969567,,106476.27743196487,570.1141,0.01,,-143.89706,992219200.0,1.0857626e-12,0.01,287324,3.8275342e-05,148.89706,4.4769754,,2.4145746,615093.75,-0.15,,0.2,11,4131,992219200.0,0.01
-292.8356,,0.01,-570.1141,4.929804,6561,4132,0.08640944,69.58325266214908,105.12258,5.550928,,-0.1547088,0.2,106511.11158204079,570.1141,0.01,,-143.9331,992227900.0,1.085237e-12,0.01,287518,0.0013276669,148.9331,4.476993,,2.4143326,615391.56,-0.15,,,11,4132,992227900.0,0.01
-116.782936,,0.01,-570.1141,213.9103,6561,4133,0.042655632,69.57125574643116,105.12258,-0.5858741,,-6.8497777,,106544.056255579,570.1141,0.01,0.2,-143.92653,992236600.0,1.084712e-12,0.01,287538,0.051842075,148.92653,4.475527,,2.4140906,615513.4,-0.15,,,11,4133,992236600.0,0.01
-140.94316,,0.01,-570.1141,6.192344,6561,4134,-0.34777084,69.56507014997581,105.12258,4.4013505,,-0.16475148,-0.15,106575.40128517151,570.1141,0.01,-0.2,-143.92581,992245300.0,1.0841872e-12,0.01,287582,0.0014980454,148.92581,4.4752793,,2.4138486,615659.3,,,,11,4134,992245300.0,0.01
-125.31632,,0.01,-570.1141,0.04511305,6561,4135,-0.37030965,69.55719467956469,105.12258,5.6657476,,-0.0024676046,,106606.92117857933,570.1141,0.01,-0.2,-143.92131,992254000.0,1.0836629e-12,0.01,287619,2.5669053e-05,148.92131,4.475326,,2.413607,615789.6,,,-0.15,11,4135,992254000.0,0.01
-82.40571,,0.01,-570.1141,70.83215,6561,4136,-0.04668291,69.57325918762089,105.12258,3.406207,,-3.7877455,,106638.2168405056,570.1141,0.01,-0.2,-143.90643,992262700.0,1.083139e-12,0.01,287755,0.017284533,148.90643,4.474826,,2.4133651,615877.0,,,0.15,11,4136,992262700.0,0.01
-155.62837,,0.01,-570.1141,0.015560507,6561,4137,-0.030421391,69.57239545564418,105.12258,3.9602487,,-0.00077088334,0.15,106673.1994292736,570.1141,0.01,-0.2,-143.90927,992271500.0,1.0826154e-12,0.01,287821,6.4547526e-06,148.90927,4.474464,,2.4131234,616037.6,,,,11,4137,992271500.0,0.01
-112.823845,,0.01,-570.1141,0.013110986,6561,4138,-0.35047323,69.56283228612857,105.12258,3.3450978,,-0.0003727295,-0.2,106707.33420562744,570.1141,0.01,-0.15,-143.90176,992280060.0,1.0820922e-12,0.01,287851,3.1839465e-06,148.90176,4.4739494,,2.4128816,616155.5,,,,11,4138,992280060.0,0.01
-118.052635,,0.01,-570.1141,0.20889816,6561,4139,-0.35771686,69.55109929934767,105.12258,6.1415114,,-0.006262416,,106739.275421381,570.1141,0.01,-0.15,-143.89551,992288900.0,1.0815694e-12,0.01,287872,6.239799e-05,148.89551,4.4741106,,2.41264,616278.5,,,-0.2,11,4139,992288900.0,0.01
-93.25734,,0.01,-570.1141,1.0699855,6561,4140,0.039573118,69.59227053140097,105.12258,6.026867,,-0.1294612,,106771.32009673119,570.1141,0.01,-0.15,-143.88327,992297600.0,1.081047e-12,0.01,288112,0.00032765634,148.88327,4.474244,,2.4123983,616376.75,,,0.2,11,4140,992297600.0,0.01
-446.84024,,0.01,-570.1141,1.1740994,6561,4141,0.05221465,69.66119294856315,105.12258,5.6550317,,-0.03360688,0.2,106803.47710752487,570.1141,0.01,-0.15,-143.95644,992306300.0,1.080525e-12,0.01,288467,0.0002840221,148.95644,4.474288,,2.4121568,616828.6,,,,11,4141,992306300.0,0.01
