NumTrainableParams,InvPendulum_mu2_higher,DenMISELogLast,Delta,InvPendulum_std1_higher,IWMin,BoundMISE,MinEpLen,ReturnLastEpisode,DenMISELogFirst,InvPendulum_std3_higher,InvPendulum_mu3_higher,BoundBonus,Regret,TimestepsSoFar,DenMISEMeanLog,TimeElapsed,ReturnMax,InvPendulum_mu0_higher,Bound,ReturnMin,IWMean,IWFirstEpisode,IWLastEpisode,ActionIn1,IWMax,AvgEpLen,GridSize,ReturnAbsMax,ReturnMean,Regret/t,InvPendulum_std2_higher,Iteration,NumTrajectories,InvPendulum_std0_higher,InvPendulum_mu1_higher
,,5.335502,2.4371286e-07,0.01,,,12,-115.502625,9.784724,0.01,-0.2,inf,11227.959,4497,8.249964,39.999659061431885,-83.0463,0.2,inf,-499.9033,,,,0.21190038,,57.65384615384615,81,499.9033,-138.9482,143.9482,0.01,78,78,0.01,0.2
,,7.8805923,2.3758197e-07,0.01,,,12,-107.51577,9.771985,0.01,,inf,11340.475,4511,8.232711,40.547993898391724,-83.0463,0.2,inf,-499.9033,,,,0.39554337,,57.10126582278481,81,499.9033,-138.55031,143.55031,0.01,79,79,0.01,0.2
,,10.168426,2.3167952e-07,0.01,,,12,-114.35865,9.759406,0.01,0.2,inf,11459.833,4531,8.244486,41.17250180244446,-83.0463,0.2,inf,-499.9033,,,,0.6057647,,56.6375,81,499.9033,-138.24791,143.24791,0.01,80,80,0.01,0.2
,0.2,6.60102,2.2599437e-07,0.01,,,12,-115.876755,9.746984,0.01,,inf,11580.709,4551,8.211927,41.7735276222229,-83.0463,0.2,inf,-499.9033,,,,0.61173826,,56.18518518518518,81,499.9033,-137.97171,142.97171,0.01,81,81,0.01,0.2
,-0.06666667,8.545497,7.0359164e-08,0.01,,-6.483971e-21,12,-108.65253,9.734714,0.01,-0.06666667,inf,11694.362,4568,8.203875,42.353283405303955,-83.0463,-0.2,inf,-499.9033,1.3082468e-23,,,-0.49640885,1.0727624e-21,55.707317073170735,256,499.9033,-137.61418,142.61418,0.01,82,82,0.01,-0.2
,-0.06666667,7.6638165,6.867397e-08,0.01,,-9.746235e-15,12,-279.47583,9.722592,0.01,0.06666667,inf,11978.838,5068,8.185393,78.05225467681885,-83.0463,-0.2,inf,-499.9033,1.9664618e-17,,4.8365635e-26,-0.35576305,1.6321632e-15,61.06024096385542,256,499.9033,-139.32335,144.32335,0.01,83,83,0.01,-0.2
,0.06666667,3.9554892,6.704861e-08,0.01,,-6.2734405e-20,12,-499.24265,9.710616,0.01,-0.06666667,inf,12483.08,5568,8.123202,80.11341166496277,-83.0463,-0.2,inf,-499.9033,1.2657688e-22,,,-0.438891,1.06324584e-20,66.28571428571429,256,499.9033,-143.6081,148.6081,0.01,84,84,0.01,-0.2
,0.06666667,7.9923577,6.5480286e-08,0.01,,-9.4297894e-14,12,-212.44606,9.698782,0.01,0.06666667,inf,12700.526,6068,8.109969,82.18142318725586,-83.0463,-0.2,inf,-499.9033,1.9026136e-16,,,-0.24812835,1.6172215e-14,71.38823529411765,256,499.9033,-144.41795,149.41795,0.01,85,85,0.01,-0.2
,-0.2,9.297737,6.396634e-08,0.01,,-4.182225e-18,12,-498.19324,9.687085,0.01,-0.06666667,inf,13203.72,6568,8.11222,84.04488611221313,-83.0463,-0.06666667,inf,-499.9033,3.5386454e-20,,,-0.5379999,3.0432351e-18,76.37209302325581,256,499.9033,-148.53163,153.53163,0.01,86,86,0.01,-0.2
,-0.2,7.510149,6.250429e-08,0.01,,-7.1456174e-14,12,-125.81965,9.675525,0.01,0.06666667,inf,13334.54,6601,8.093871,85.34350085258484,-83.0463,-0.06666667,inf,-499.9033,6.0460174e-16,,,-0.40295464,5.260035e-14,75.8735632183908,256,499.9033,-148.27057,153.27057,0.01,87,87,0.01,-0.2
,-0.06666667,8.49475,6.109181e-08,0.01,,-6.5369786e-22,12,-128.4667,9.664096,0.01,-0.2,inf,13468.007,6635,8.087128,86.68266034126282,-83.0463,-0.06666667,inf,-499.9033,5.4142e-24,,,-0.5433646,4.764496e-22,75.39772727272727,256,499.9033,-148.04553,153.04553,0.01,88,88,0.01,-0.2
,-0.06666667,9.086207,5.972668e-08,0.01,,-1.0988439e-21,12,-115.330444,9.652797,0.01,-0.06666667,inf,13588.337,6680,8.087181,88.12997627258301,-83.0463,-0.06666667,inf,-499.9033,2.4248176e-24,,,-0.41281623,2.1580877e-22,75.0561797752809,256,499.9033,-147.67795,152.67795,0.01,89,89,0.01,-0.2
,-0.06666667,9.889777,5.8406794e-08,0.01,,-3.7972325e-26,12,-171.03722,9.6416235,0.01,0.06666667,inf,13764.374,6804,8.09616,89.63799500465393,-83.0463,-0.06666667,inf,-499.9033,8.368644e-29,,2.2281041e-38,-0.28507423,7.437028e-27,75.6,256,499.9033,-147.93748,152.93748,0.01,90,90,0.01,-0.2
,-0.06666667,9.451417,5.7130176e-08,0.01,,-4.502548e-06,12,-197.95915,9.630573,0.01,0.2,inf,13967.333,6908,8.100125,91.04159617424011,-83.0463,-0.06666667,inf,-499.9033,2.0639694e-08,,,-0.10095881,1.8782122e-06,75.91208791208791,256,499.9033,-148.48718,153.48718,0.01,91,91,0.01,-0.2
,0.06666667,8.315535,5.5894976e-08,0.01,,-1.0167321e-23,12,-294.0845,9.619644,0.01,-0.2,inf,14266.418,7108,8.091657,92.66234683990479,-83.0463,-0.06666667,inf,-499.9033,8.4210026e-26,,,-0.42064878,7.7473225e-24,77.26086956521739,256,499.9033,-150.06976,155.06976,0.01,92,92,0.01,-0.2
,0.06666667,8.005801,5.469939e-08,0.01,,-2.468752e-27,12,-114.00207,9.608833,0.01,-0.06666667,inf,14385.42,7163,8.080039,94.06062364578247,-83.0463,-0.06666667,inf,-499.9033,5.4477923e-30,,2.0447948e-38,-0.27352738,5.0664466e-28,77.02150537634408,256,499.9033,-149.68193,154.68193,0.01,93,93,0.01,-0.2
,0.06666667,8.542004,5.3541758e-08,0.01,,-1.0130732e-30,12,-216.28818,9.598138,0.01,0.06666667,inf,14606.708,7301,8.074371,95.52445721626282,-83.0463,-0.06666667,inf,-499.9033,2.050274e-33,,,-0.1683454,1.7527455e-31,77.67021276595744,256,499.9033,-150.39052,155.39052,0.01,94,94,0.01,-0.2
,0.06666667,6.219137,5.2420493e-08,0.01,,-8.7527115e-24,12,-497.02643,9.587556,0.01,0.2,inf,15108.734,7801,8.044373,97.44367527961731,-83.0463,-0.06666667,inf,-499.9033,4.0122455e-26,,,-0.018330455,3.811633e-24,82.11578947368422,256,499.9033,-154.0393,159.0393,0.01,95,95,0.01,-0.2
,0.2,9.482127,5.1334098e-08,0.01,,-2.7916237e-21,12,-498.79694,9.577085,0.01,-0.06666667,inf,15612.531,8301,8.048986,99.39262509346008,-83.0463,-0.06666667,inf,-499.9033,2.30326e-23,,,-0.11273284,2.2111297e-21,86.46875,256,499.9033,-157.63054,162.63054,0.01,96,96,0.01,-0.2
,0.2,7.60186,5.0281113e-08,0.01,,-3.6725974e-19,12,-116.944046,9.566722,0.01,0.06666667,inf,15734.475,8331,8.034121,100.98386788368225,-83.0463,-0.06666667,inf,-499.9033,3.030117e-21,,,-0.05269523,2.9392136e-19,85.88659793814433,256,499.9033,-157.21107,162.21107,0.01,97,97,0.01,-0.2
,-0.2,6.534791,4.92602e-08,0.01,,-4.865685e-22,12,-129.56454,9.556465,0.01,-0.06666667,inf,15869.04,8372,8.00867,102.47063493728638,-83.0463,0.06666667,inf,-499.9033,4.1169314e-24,,,-0.44356668,4.0345926e-22,85.42857142857143,256,499.9033,-156.92899,161.92899,0.01,98,98,0.01,-0.2
,-0.2,5.6231723,4.8270078e-08,0.01,,-8.313362e-18,12,-105.75101,9.546313,0.01,0.06666667,inf,15979.791,8392,7.9745235,103.9904522895813,-83.0463,0.06666667,inf,-499.9033,7.034064e-20,,,-0.28309822,6.963723e-18,84.76767676767676,256,499.9033,-156.41203,161.41203,0.01,99,99,0.01,-0.2
,-0.06666667,4.685174,4.7309502e-08,0.01,,-3.5687605e-12,12,-121.36199,9.5362625,0.01,-0.2,inf,16106.152,8416,7.9316807,105.42185616493225,-83.0463,0.06666667,inf,-499.9033,2.9557974e-14,,,-0.3794878,2.9557975e-12,84.16,256,499.9033,-156.06152,161.06152,0.01,100,100,0.01,-0.2
,-0.06666667,8.89308,4.6377316e-08,0.01,,-3.0312267e-22,12,-127.88942,9.526312,0.01,-0.06666667,inf,16239.042,8458,7.9313474,106.92578458786011,-83.0463,0.06666667,inf,-499.9033,6.6890045e-25,,4.0975478e-38,-0.24050924,6.7558944e-23,83.74257425742574,256,499.9033,-155.7826,160.7826,0.01,101,101,0.01,-0.2
,-0.06666667,8.57691,4.5472408e-08,0.01,,-1.6582306e-26,12,-132.39726,9.51646,0.01,0.06666667,inf,16376.439,8511,7.9279213,108.4221134185791,-83.0463,0.06666667,inf,-499.9033,7.422539e-29,,9.9162865e-29,-0.14520404,5.1467446e-27,83.44117647058823,256,499.9033,-155.55333,160.55333,0.01,102,102,0.01,-0.2
,-0.06666667,8.013542,4.4593747e-08,0.01,,-1.3533378e-11,12,-182.55206,9.506703,0.01,0.2,inf,16563.992,8604,7.919091,109.99722409248352,-83.0463,0.06666667,inf,-499.9033,6.2037045e-14,,8.453269e-35,0.024783552,6.3898158e-12,83.53398058252426,256,499.9033,-155.81544,160.81544,0.01,103,103,0.01,-0.2
,0.06666667,8.577462,4.3740293e-08,0.01,,-5.5506838e-14,12,-269.40088,9.497042,0.01,-0.2,inf,16838.393,8779,7.9158525,111.69105625152588,-83.0463,0.06666667,inf,-499.9033,4.59731e-16,,,-0.28205153,4.781202e-14,84.41346153846153,256,499.9033,-156.90762,161.90762,0.01,104,104,0.01,-0.2
,0.06666667,5.736293,4.291111e-08,0.01,,-6.810421e-28,12,-90.255684,9.487473,0.01,-0.06666667,inf,16933.648,8851,7.885616,113.19678115844727,-83.0463,0.06666667,inf,-499.9033,1.5028954e-30,,,-0.13157052,1.5779586e-28,84.29523809523809,256,499.9033,-156.27284,161.27284,0.01,105,105,0.01,-0.2
,0.06666667,8.859722,4.210529e-08,0.01,,-6.8146593e-32,12,-132.97833,9.477994,0.01,0.06666667,inf,17071.627,8896,7.8854175,114.52326965332031,-83.0463,0.06666667,inf,-499.9033,2.9738134e-34,,,-0.004753478,2.6093812e-32,83.9245283018868,256,499.9033,-156.05309,161.05309,0.01,106,106,0.01,-0.2
,0.06666667,8.932725,4.132195e-08,0.01,,-2.129638e-27,12,-178.99156,9.468604,0.01,0.2,inf,17255.617,8980,7.885902,115.99004673957825,-83.0463,0.06666667,inf,-499.9033,7.928031e-30,,,0.15448457,8.353955e-28,83.92523364485982,256,499.9033,-156.26746,161.26746,0.01,107,107,0.01,-0.2
,0.2,8.389836,4.056027e-08,0.01,,-9.95633e-17,12,-179.3025,9.459302,0.01,-0.06666667,inf,17439.92,9064,7.881353,117.48545169830322,-83.0463,0.06666667,inf,-499.9033,8.2145807e-19,,,-0.007532757,8.871747e-17,83.92592592592592,256,499.9033,-156.48074,161.48074,0.01,108,108,0.01,-0.2
,0.2,9.434188,3.9819465e-08,0.01,,-1.30982956e-14,12,-121.71262,9.450085,0.01,0.06666667,inf,17566.633,9089,7.886467,118.9603910446167,-83.0463,0.06666667,inf,-499.9033,1.0806894e-16,,3.792095e-33,0.14025077,1.1779514e-14,83.38532110091744,256,499.9033,-156.16177,161.16177,0.01,109,109,0.01,-0.2
,-0.06666667,7.275572,3.909876e-08,0.01,,-1.386202e-15,12,-131.9341,9.440952,0.01,-0.06666667,inf,17703.566,9125,7.8718634,120.34459948539734,-83.0463,0.2,inf,-499.9033,1.0314522e-17,,,-0.097283795,1.1345975e-15,82.95454545454545,256,499.9033,-155.94151,160.94151,0.01,110,110,0.01,-0.2
,-0.06666667,8.080924,3.8397452e-08,0.01,,-7.4426197e-22,12,-124.834694,9.431903,0.01,0.06666667,inf,17833.402,9157,7.864778,121.71297907829285,-83.0463,0.2,inf,-499.9033,5.5379424e-24,,4.3370752e-32,0.019667767,6.147116e-22,82.49549549549549,256,499.9033,-155.66129,160.66129,0.01,111,111,0.01,-0.2
,0.06666667,9.199971,3.771484e-08,0.01,,-6.040429e-14,12,-134.51204,9.422934,0.01,-0.06666667,inf,17972.914,9194,7.8678107,123.18313193321228,-83.0463,0.2,inf,-499.9033,4.494593e-16,,,-0.008551396,5.0339442e-14,82.08928571428571,256,499.9033,-155.47244,160.47244,0.01,112,112,0.01,-0.2
,0.06666667,8.273836,3.705028e-08,0.01,,-3.243165e-20,12,-137.97406,9.414045,0.01,0.06666667,inf,18115.887,9290,7.862594,124.73080062866211,-83.0463,0.2,inf,-499.9033,2.413191e-22,,,0.13710433,2.7269056e-20,82.21238938053098,256,499.9033,-155.31758,160.31758,0.01,113,113,0.01,-0.2
,-0.2,8.153666,3.6403126e-08,0.01,,-2.0849081e-18,12,-143.496,9.405234,0.01,-0.06666667,inf,18264.383,9340,7.856414,126.38818144798279,-83.0463,-0.2,inf,-499.9033,1.9198256e-20,,,-0.54885083,2.1886012e-18,81.9298245614035,256,499.9033,-155.21388,160.21388,0.01,114,114,0.01,-0.06666667
,-0.2,8.201397,3.577278e-08,0.01,,-1.3864394e-15,12,-123.140686,9.396501,0.01,0.06666667,inf,18392.523,9371,7.8507557,127.9157178401947,-83.0463,-0.2,inf,-499.9033,1.2766614e-17,,,-0.39670274,1.4681606e-15,81.48695652173913,256,499.9033,-154.93498,159.93498,0.01,115,115,0.01,-0.06666667
,-0.06666667,8.541451,3.515867e-08,0.01,,-2.0790188e-16,12,-118.011475,9.387842,0.01,-0.2,inf,18515.535,9393,7.8481264,129.5017535686493,-83.0463,-0.2,inf,-499.9033,1.9048065e-18,,,-0.5440379,2.2095754e-16,80.97413793103448,256,499.9033,-154.61668,159.61668,0.01,116,116,0.01,-0.06666667
,-0.06666667,8.365964,3.4560234e-08,0.01,,-9.732287e-25,12,-108.55747,9.379259,0.01,-0.06666667,inf,18629.094,9460,7.8440423,131.1980538368225,-83.0463,-0.2,inf,-499.9033,2.4440442e-27,,5.4677835e-34,-0.4264453,2.8595318e-25,80.85470085470085,256,499.9033,-154.22302,159.22302,0.01,117,117,0.01,-0.06666667
,-0.06666667,8.177291,3.397695e-08,0.01,,-3.9687578e-32,12,-35.10313,9.3707485,0.01,0.06666667,inf,18669.195,9960,7.8384285,133.50021409988403,-35.10313,-0.2,inf,-499.9033,3.2598892e-34,,,-0.24320285,3.7954106e-32,84.40677966101696,256,499.9033,-153.21352,158.21352,0.01,118,118,0.01,-0.06666667
,-0.06666667,6.9172344,3.3408302e-08,0.01,,-1.3002228e-23,12,-498.3769,9.362309,0.01,0.2,inf,19172.574,10460,7.8223195,135.6881823539734,-35.10313,-0.2,inf,-499.9033,4.3329634e-26,,1.4919568e-24,-0.108802706,3.6642696e-24,87.89915966386555,256,499.9033,-156.11407,161.11407,0.01,119,119,0.01,-0.06666667
,0.06666667,7.0008802,3.2853823e-08,0.01,,-4.6381183e-18,12,-493.6141,9.353941,0.01,-0.2,inf,19671.188,10960,7.807175,138.01393508911133,-35.10313,-0.2,inf,-499.9033,4.2494646e-20,,,-0.4148301,5.0993575e-18,91.33333333333333,256,499.9033,-158.92656,163.92656,0.01,120,120,0.01,-0.06666667
,0.06666667,8.287364,3.2313025e-08,0.01,,-6.41724e-20,12,-109.37726,9.345642,0.01,-0.06666667,inf,19785.562,10983,7.8029137,139.64809894561768,-35.10313,-0.2,inf,-499.9033,1.6115449e-22,,1.6534005e-38,-0.25435057,1.9499692e-20,90.76859504132231,256,499.9033,-158.51704,163.51704,0.01,121,121,0.01,-0.06666667
,0.06666667,5.4234495,3.1785476e-08,0.01,,-1.1405869e-28,12,-141.34474,9.337412,0.01,0.06666667,inf,19931.91,11483,7.7752466,141.82241535186768,-35.10313,-0.2,inf,-499.9033,2.8643424e-31,,3.1943467e-34,-0.14986315,3.4944615e-29,94.12295081967213,256,499.9033,-158.37631,163.37631,0.01,122,122,0.01,-0.06666667
,0.06666667,8.815194,3.127074e-08,0.01,,-1.2542906e-16,12,-495.47528,9.329248,0.01,0.2,inf,20432.385,11983,7.775605,144.11185145378113,-35.10313,-0.2,inf,-499.9033,5.718566e-19,,1.7286499e-37,-0.032760724,7.033836e-17,97.42276422764228,256,499.9033,-161.11694,166.11694,0.01,123,123,0.01,-0.06666667
,0.2,5.762326,3.0768405e-08,0.01,,-2.2984624e-20,12,-497.9477,9.321151,0.01,-0.06666667,inf,20935.332,12483,7.7513366,146.34506154060364,-35.10313,-0.2,inf,-499.9033,1.9147853e-22,,,-0.12327342,2.3743337e-20,100.66935483870968,256,499.9033,-163.83333,168.83333,0.01,124,124,0.01,-0.06666667
,0.2,8.619837,3.027808e-08,0.01,,-1.7177777e-13,12,-119.67395,9.313119,0.01,0.06666667,inf,21060.008,12509,7.7503166,147.83888053894043,-35.10313,-0.2,inf,-499.9033,1.431033e-15,,3.195649e-35,-0.005133368,1.7887913e-13,100.072,256,499.9033,-163.48006,168.48006,0.01,125,125,0.01,-0.06666667
,-0.2,8.328153,2.9799383e-08,0.01,,-4.300922e-15,12,-121.221855,9.305151,0.01,-0.2,inf,21186.229,12541,7.7469983,149.31997275352478,-35.10313,-0.06666667,inf,-499.9033,4.0595933e-17,,,-0.5781815,5.1150875e-15,99.53174603174604,256,499.9033,-163.14467,168.14467,0.01,126,126,0.01,-0.06666667
,-0.2,4.630162,2.9331952e-08,0.01,,-5.106862e-28,12,-106.40643,9.297246,0.01,-0.06666667,inf,21297.635,12556,7.714613,151.01399445533752,-35.10313,-0.06666667,inf,-499.9033,4.291242e-30,,2.7894766e-34,-0.36987838,5.4491853e-28,98.86614173228347,256,499.9033,-162.6979,167.6979,0.01,127,127,0.01,-0.06666667
,-0.2,8.524915,2.8875428e-08,0.01,,-8.348944e-20,12,-113.154434,9.289403,0.01,0.06666667,inf,21415.79,12573,7.7131615,152.61240553855896,-35.10313,-0.06666667,inf,-499.9033,7.015579e-22,,3.1533967e-36,-0.24576655,8.979941e-20,98.2265625,256,499.9033,-162.31085,167.31085,0.01,128,128,0.01,-0.06666667
,-0.2,9.120862,2.842948e-08,0.01,,-1.4936952e-12,12,-118.29276,9.28162,0.01,0.2,inf,21539.082,12601,7.716352,154.31423568725586,-35.10313,-0.06666667,inf,-499.9033,1.2706888e-14,,5.7251134e-36,-0.12906641,1.6391885e-12,97.68217054263566,256,499.9033,-161.96964,166.96964,0.01,129,129,0.01,-0.06666667
,-0.06666667,4.9201126,2.799379e-08,0.01,,-4.0994966e-25,12,-119.58625,9.273898,0.01,-0.2,inf,21663.668,12625,7.6871796,156.01342391967773,-35.10313,-0.06666667,inf,-499.9033,3.797318e-27,,,-0.39128667,4.9365136e-25,97.11538461538461,256,499.9033,-161.6436,166.6436,0.01,130,130,0.01,-0.06666667
,-0.06666667,7.705494,2.7568035e-08,0.01,,-8.0095693e-32,12,-123.07246,9.266235,0.01,-0.06666667,inf,21791.74,12698,7.6797156,157.9683322906494,-35.10313,-0.06666667,inf,-499.9033,7.078447e-34,,,-0.24961233,9.2727526e-32,96.93129770992367,256,499.9033,-161.34917,166.34917,0.01,131,131,0.01,-0.06666667
,-0.06666667,7.9264746,2.7151916e-08,0.01,,-1.5918814e-31,12,-143.03902,9.258631,0.01,0.06666667,inf,21939.78,12746,7.674037,159.8724639415741,-35.10313,-0.06666667,inf,-499.9033,1.3456911e-33,,4.2311393e-36,-0.119014174,1.7762634e-31,96.56060606060606,256,499.9033,-161.21045,166.21045,0.01,132,132,0.01,-0.06666667
,-0.06666667,7.4907403,2.6745152e-08,0.01,,-7.8917877e-25,12,-176.51578,9.251083,0.01,0.2,inf,22121.295,12824,7.6651692,161.77991557121277,-35.10313,-0.06666667,inf,-499.9033,1.5988026e-27,,,0.0014921427,2.1263452e-25,96.42105263157895,256,499.9033,-161.32553,166.32553,0.01,133,133,0.01,-0.06666667
,0.06666667,5.342238,2.6347461e-08,0.01,,-2.705117e-29,12,-145.2089,9.243593,0.01,-0.2,inf,22271.504,12871,7.6403985,163.63089299201965,-35.10313,-0.06666667,inf,-499.9033,2.1979896e-31,,,-0.23691453,2.945282e-29,96.05223880597015,256,499.9033,-161.20525,166.20525,0.01,134,134,0.01,-0.06666667
,0.06666667,7.5852904,2.5958576e-08,0.01,,-1.4211993e-33,12,-100.77371,9.236158,0.01,-0.06666667,inf,22377.277,12921,7.63261,165.47261261940002,-35.10313,-0.06666667,inf,-499.9033,8.7157755e-36,,5.467147e-38,-0.14292455,8.549297e-34,95.71111111111111,256,499.9033,-160.75761,165.75761,0.01,135,135,0.01,-0.06666667
,0.06666667,9.206922,2.5578233e-08,0.01,,-4.1525287e-26,12,-120.83344,9.228778,0.01,0.06666667,inf,22503.113,12962,7.6368604,167.35799717903137,-35.10313,-0.06666667,inf,-499.9033,2.3524972e-28,,,-0.020023495,3.199396e-26,95.30882352941177,256,499.9033,-160.46407,165.46407,0.01,136,136,0.01,-0.06666667
,0.06666667,7.3344927,2.5206193e-08,0.01,,-2.5342711e-37,12,-149.52818,9.221452,0.01,0.2,inf,22657.64,13015,7.627381,168.98836708068848,-35.10313,-0.06666667,inf,-499.9033,,,,0.123110935,6.960651e-38,95.0,256,499.9033,-160.38423,165.38423,0.01,137,137,0.01,-0.06666667
,0.2,8.145565,2.484221e-08,0.01,,-2.0699637e-22,12,-148.17696,9.214179,0.01,-0.2,inf,22810.816,13066,7.6239157,170.73853397369385,-35.10313,-0.06666667,inf,-499.9033,1.866065e-24,,,-0.13367352,2.57517e-22,94.68115942028986,256,499.9033,-160.29578,165.29578,0.01,138,138,0.01,-0.06666667
,0.2,7.276657,2.448605e-08,0.01,,-3.8333386e-26,12,-116.918945,9.206959,0.01,-0.06666667,inf,22932.734,13098,7.614249,172.42057013511658,-35.10313,-0.06666667,inf,-499.9033,3.2779253e-28,,2.8055843e-31,-0.01740821,4.5562877e-26,94.23021582733813,256,499.9033,-159.9837,164.9837,0.01,139,139,0.01,-0.06666667
,0.2,7.1143355,2.4137499e-08,0.01,,-3.1690758e-18,12,-110.888435,9.19979,0.01,0.06666667,inf,23048.623,13119,7.603562,173.88010716438293,-35.10313,-0.06666667,inf,-499.9033,2.751504e-20,,1.1843111e-33,0.13320622,3.8521053e-18,93.70714285714286,256,499.9033,-159.63303,164.63303,0.01,140,140,0.01,-0.06666667
,0.2,9.250409,2.3796341e-08,0.01,,-2.2904251e-08,12,-117.71684,9.192673,0.01,0.2,inf,23171.34,13141,7.6081734,175.58888006210327,-35.10313,-0.06666667,inf,-499.9033,1.9796466e-10,,,0.24815634,2.7913018e-08,93.19858156028369,256,499.9033,-159.33574,164.33574,0.01,141,141,0.01,-0.06666667
,-0.2,9.095754,2.3462357e-08,0.01,,-2.475726e-15,12,-129.34627,9.185606,0.01,-0.2,inf,23305.688,13176,7.6116323,177.21793150901794,-35.10313,0.06666667,inf,-499.9033,2.3368104e-17,,,-0.3832044,3.3182708e-15,92.78873239436619,256,499.9033,-159.12456,164.12456,0.01,142,142,0.01,-0.06666667
,-0.2,6.4417973,2.313536e-08,0.01,,-2.557187e-32,12,-117.50252,9.178588,0.01,-0.06666667,inf,23428.19,13197,7.596483,178.85715579986572,-35.10313,0.06666667,inf,-499.9033,2.2604325e-34,,,-0.28108275,3.2209265e-32,92.2867132867133,256,499.9033,-158.8335,163.8335,0.01,143,143,0.01,-0.06666667
,-0.2,9.373301,2.2815154e-08,0.01,,-3.1409727e-29,12,-105.43777,9.171619,0.01,0.06666667,inf,23538.629,13217,7.6019025,180.5458812713623,-35.10313,0.06666667,inf,-499.9033,2.6393448e-31,,,-0.13457182,3.8006467e-29,91.78472222222223,256,499.9033,-158.4627,163.4627,0.01,144,144,0.01,-0.06666667
,-0.2,7.7190537,2.2501547e-08,0.01,,-8.113428e-12,12,-110.983955,9.164699,0.01,0.2,inf,23654.613,13235,7.595837,182.13164043426514,-35.10313,0.06666667,inf,-499.9033,6.9021056e-14,,,-0.009831071,1.0008053e-11,91.27586206896552,256,499.9033,-158.13527,163.13527,0.01,145,145,0.01,-0.06666667
,-0.06666667,6.9726596,2.2194362e-08,0.01,,-2.2166512e-24,12,-105.27546,9.157826,0.01,-0.2,inf,23764.887,13247,7.5847435,183.6645793914795,-35.10313,0.06666667,inf,-499.9033,2.0468532e-26,,,-0.2701433,2.8827194e-24,90.73287671232876,256,499.9033,-157.7732,162.7732,0.01,146,146,0.01,-0.06666667
,-0.06666667,8.327377,2.1893422e-08,0.01,,-1.4752898e-36,12,-105.39761,9.151,0.01,-0.06666667,inf,23875.285,13313,7.5830154,185.33472561836243,-35.10313,0.06666667,inf,-499.9033,,,2.1718124e-38,-0.138781,1.6207175e-36,90.56462585034014,256,499.9033,-157.4169,162.4169,0.01,147,147,0.01,-0.06666667
,-0.06666667,7.968404,2.1598566e-08,0.01,,-1.4703145e-32,12,-136.18652,9.14422,0.01,0.06666667,inf,24016.47,13352,7.5788856,186.85167145729065,-35.10313,0.06666667,inf,-499.9033,1.0606002e-34,,1.4745013e-32,0.0233667,1.4745013e-32,90.21621621621621,256,499.9033,-157.27345,162.27345,0.01,148,148,0.01,-0.06666667
,-0.06666667,7.4836636,2.1309626e-08,0.01,,-8.442561e-25,12,-173.59416,9.137486,0.01,0.2,inf,24195.064,13430,7.571558,188.48418354988098,-35.10313,0.06666667,inf,-499.9033,3.7996583e-27,,,0.14439744,5.66149e-25,90.13422818791946,256,499.9033,-157.38298,162.38298,0.01,149,149,0.01,-0.06666667
,0.06666667,9.081476,2.1026443e-08,0.01,,-1.2480512e-26,12,-179.9842,9.130797,0.01,-0.2,inf,24380.049,13514,7.574979,190.02059268951416,-35.10313,0.06666667,inf,-499.9033,1.3821861e-28,,,-0.15283206,2.065441e-26,90.09333333333333,256,499.9033,-157.53366,162.53366,0.01,150,150,0.01,-0.06666667
,0.06666667,7.9508524,2.0748871e-08,0.01,,-1.7957995e-30,12,-105.373856,9.124153,0.01,-0.06666667,inf,24490.422,13531,7.5708685,191.3787660598755,-35.10313,0.06666667,inf,-499.9033,1.3504655e-32,,,0.011157371,2.0388523e-30,89.6092715231788,256,499.9033,-157.18822,162.18822,0.01,151,151,0.01,-0.06666667
,0.06666667,9.255824,2.0476758e-08,0.01,,-2.3811862e-31,12,-143.03445,9.117552,0.01,0.06666667,inf,24638.457,13576,7.575396,192.7786750793457,-35.10313,0.06666667,inf,-499.9033,1.3618672e-33,,2.0475112e-38,0.14191341,1.5439039e-31,89.3157894736842,256,499.9033,-157.09511,162.09511,0.01,152,152,0.01,-0.06666667
,0.06666667,8.125729,2.0209962e-08,0.01,,-1.5046832e-32,12,-124.92356,9.110995,0.01,0.2,inf,24768.383,13603,7.572479,194.20174860954285,-35.10313,0.06666667,inf,-499.9033,9.861064e-35,,8.125221e-33,0.29695314,8.125221e-33,88.90849673202614,256,499.9033,-156.88486,161.88486,0.01,153,153,0.01,-0.06666667
,0.2,6.020594,1.9948349e-08,0.01,,-2.0538882e-21,12,-148.42142,9.10448,0.01,-0.2,inf,24921.803,13653,7.5559287,195.6886866092682,-35.10313,0.06666667,inf,-499.9033,1.851573e-23,,,0.00056651235,2.8514224e-21,88.65584415584415,256,499.9033,-156.8299,161.8299,0.01,154,154,0.01,-0.06666667
,0.2,8.633429,1.969178e-08,0.01,,-1.3216802e-35,12,-115.47948,9.098007,0.01,-0.06666667,inf,25042.281,13688,7.55645,196.98507976531982,-35.10313,0.06666667,inf,-499.9033,9.3076e-38,,5.4154863e-37,0.12120733,1.3885231e-35,88.30967741935484,256,499.9033,-156.56311,161.56311,0.01,155,155,0.01,-0.06666667
