ReturnMax,InvPendulum_std2_higher,Delta,InvPendulum_std0_higher,NumTrainableParams,NumTrajectories,DenMISELogFirst,TimeElapsed,Iteration,IWMax,IWMean,IWFirstEpisode,MinEpLen,Regret,DenMISEMeanLog,BoundMISE,IWMin,ActionIn1,InvPendulum_std3_higher,InvPendulum_mu3_higher,GridSize,InvPendulum_std1_higher,DenMISELogLast,InvPendulum_mu0_higher,Regret/t,ReturnAbsMax,AvgEpLen,IWLastEpisode,BoundBonus,TimestepsSoFar,ReturnLastEpisode,InvPendulum_mu2_higher,InvPendulum_mu1_higher,Bound,ReturnMean,ReturnMin
104.32669,0.01,2.227562e-12,0.01,,3650,5.691985,67279.78800845146,3650,245.6932,0.0676507,,11,540231.75,4.585657,-9.531417,,0.12919275,0.01,0.028571429,4096,0.01,3.450015,-0.028571429,148.0087,589.52704,69.40739726027397,1.0052935e-30,13510331.0,253337,-148.99806,0.028571429,0.08571429,13510321.0,-143.0087,-589.52704
104.32669,0.01,2.226342e-12,0.01,,3651,5.691711,67304.29154419899,3651,324.50687,0.09013993,,11,540382.6,4.585352,-10.660482,,0.11338618,0.01,0.028571429,4096,0.01,4.4049015,0.028571429,148.00949,589.52704,69.40153382634895,2.8780598e-17,13510468.0,253385,-145.90973,-0.028571429,0.08571429,13510457.0,-143.00949,-589.52704
104.32669,0.01,2.2251229e-12,0.01,,3652,5.6914372,67328.17380952835,3652,518.042,0.14511631,,11,540504.2,4.5851674,-18.84399,,0.16430816,0.01,0.028571429,4096,0.01,4.824086,0.028571429,148.00224,589.52704,69.39019715224535,,13510613.0,253413,-116.5685,0.08571429,-0.028571429,13510594.0,-143.00224,-589.52704
104.32669,0.01,2.2239047e-12,0.01,,3653,5.6911635,67351.2065114975,3653,1285.3408,0.3521316,,11,540636.44,4.58455,-38.39492,,0.0331593,0.01,0.028571429,4096,0.01,3.1941621,0.028571429,147.99792,589.52704,69.37941418012592,,13510752.0,253443,-127.237495,-0.08571429,0.028571429,13510714.0,-142.99792,-589.52704
104.32669,0.01,2.2226877e-12,0.01,,3654,5.69089,67373.17535185814,3654,291.6156,0.08504172,,11,540764.56,4.584131,-42.137608,,-0.13092443,0.01,0.028571429,4096,0.01,3.7529893,-0.08571429,147.9925,589.52704,69.36754241926656,,13510883.0,253469,-123.116776,-0.028571429,-0.028571429,13510841.0,-142.9925,-589.52704
104.32669,0.01,2.2214717e-12,0.01,,3655,5.690616,67394.9924223423,3655,1268.4878,0.42172024,,11,540907.6,4.583318,-50.716488,,-0.04038553,0.01,0.028571429,4096,0.01,2.5273006,-0.028571429,147.99113,589.52704,69.36306429548564,5.3151567e-08,13511028.0,253522,-138.06158,-0.08571429,0.028571429,13510977.0,-142.99113,-589.52704
104.32669,0.01,2.2202565e-12,0.01,,3656,5.6903424,67416.55243611336,3656,2236.2942,0.61177975,,11,541046.9,4.583551,-74.58871,,0.14862457,0.01,0.08571429,4096,0.01,6.069169,0.028571429,147.98875,589.52704,69.35503282275711,7.064063e-16,13511166.0,253562,-134.24773,-0.028571429,0.028571429,13511091.0,-142.98875,-589.52704
104.32669,0.01,2.2190424e-12,0.01,,3657,5.690069,67437.77698612213,3657,1127.7566,0.30888233,,11,541217.6,4.583045,-92.76195,,-0.056643203,0.01,-0.028571429,4096,0.01,3.254011,-0.08571429,147.99496,589.52704,69.35466229149576,,13511295.0,253630,-165.73306,0.028571429,0.028571429,13511202.0,-142.99496,-589.52704
104.32669,0.01,2.2178294e-12,0.01,,3658,5.6897955,67458.62884092331,3658,3213.4668,0.8785667,,11,541337.9,4.583056,-102.21521,,-0.033216313,0.01,-0.028571429,4096,0.01,5.3546968,-0.028571429,147.9874,589.52704,69.34581738655002,1.5347139e-24,13511434.0,253667,-115.27891,-0.028571429,0.08571429,13511332.0,-142.9874,-589.52704
104.32669,0.01,2.216617e-12,0.01,,3659,5.6895223,67479.55248737335,3659,5759.52,1.5759991,,11,541461.1,4.582564,-190.28587,,0.09363331,0.01,0.028571429,4096,0.01,3.1528678,-0.028571429,147.98062,589.52704,69.33615742006013,,13511579.0,253701,-118.20496,0.08571429,0.028571429,13511389.0,-142.98062,-589.52704
104.32669,0.01,2.215406e-12,0.01,,3660,5.689249,67504.5851097107,3660,2151.8027,0.59316266,,11,541607.25,4.5826545,-222.29631,,-0.17434059,0.01,-0.028571429,4096,0.01,4.967644,-0.08571429,147.98013,589.52704,69.32978142076503,9.0504616e-38,13511708.0,253747,-141.18935,-0.028571429,-0.028571429,13511486.0,-142.98013,-589.52704
104.32669,0.01,2.214196e-12,0.01,,3661,5.688976,67529.45449280739,3661,6053.4033,1.6563379,,11,541864.06,4.58293,-497.15814,,-0.021058664,0.01,0.028571429,4096,0.01,6.1217885,-0.08571429,148.00986,589.52704,69.44741873804972,5.0505694e-19,13511847.0,254247,-251.76308,0.028571429,0.028571429,13511350.0,-143.00986,-589.52704
104.32669,0.01,2.212987e-12,0.01,,3662,5.6887026,67552.32411766052,3662,69317.32,19.63326,,11,542000.7,4.582815,-2701.1064,,-0.04211583,0.01,0.028571429,4096,0.01,4.183686,-0.08571429,148.00674,589.52704,69.43828509011469,40.57922,13511984.0,254283,-131.64131,-0.028571429,0.028571429,13509283.0,-143.00674,-589.52704
104.32669,0.01,2.211779e-12,0.01,,3663,5.68843,67574.6546318531,3663,228998.94,62.51763,,11,542143.1,4.583178,-10477.345,,-0.07198799,0.01,0.028571429,4096,0.01,3.3800852,0.028571429,148.00522,589.52704,69.43243243243244,,13512121.0,254331,-137.46571,-0.028571429,-0.08571429,13501644.0,-143.00522,-589.52704
104.32669,0.01,2.2105716e-12,0.01,,3664,5.6881566,67596.53557133675,3664,0.1820882,7.1715556e-05,,11,542337.44,4.584063,-0.0030560212,,-0.55405354,0.01,-0.14285715,4096,0.01,4.6739097,-0.2,148.01785,589.52704,69.43831877729258,,11901604.0,254422,-189.29181,-0.028571429,-0.2,11901604.0,-143.01785,-589.52704
104.32669,0.01,2.2093653e-12,0.01,,3665,5.687884,67618.13156151772,3665,0.04679573,1.9911697e-05,,11,542390.94,4.5841527,-0.009867248,,-0.21322855,0.01,0.028571429,4096,0.01,5.911963,-0.2,147.99207,589.52704,69.50150068212824,,11901726.0,254723,-48.49937,0.14285715,-0.2,11901726.0,-142.99207,-589.52704
104.32669,0.01,2.2081603e-12,0.01,,3666,5.687611,67639.96193408966,3666,0.26123703,7.278474e-05,,11,542894.7,4.5843062,-0.009347475,,-0.58044803,0.01,-0.028571429,4096,0.01,6.144765,-0.14285715,148.08911,589.52704,69.6189307146754,,11901846.0,255223,-498.74738,-0.2,-0.2,11901846.0,-143.08911,-589.52704
104.32669,0.01,2.2069562e-12,0.01,,3667,5.6873384,67661.33541560173,3667,1.1014203,0.00030111356,,11,543020.9,4.584477,-0.035670105,,-0.5228107,0.01,0.028571429,4096,0.01,6.2112913,-0.14285715,148.08315,589.52704,69.60785383146987,1.2342987e-05,11901968.0,255252,-121.20491,-0.2,-0.2,11901968.0,-143.08315,-589.52704
104.32669,0.01,2.205753e-12,0.01,,3668,5.6870656,67682.15043830872,3668,0.513112,0.00019078478,,11,543153.1,4.5841217,-0.09526684,,-0.15372498,0.01,0.2,4096,0.01,4.282335,-0.14285715,148.07883,589.52704,69.59705561613958,,11902089.0,255282,-127.25579,-0.028571429,-0.2,11902089.0,-143.07883,-589.52704
104.32669,0.01,2.2045506e-12,0.01,,3669,5.686793,67708.0271987915,3669,0.18963689,5.5184657e-05,,11,543647.56,4.5836306,-0.027040008,,-0.109285444,0.01,0.2,4096,0.01,3.7788517,-0.14285715,148.17322,589.52704,69.71436358680839,0.18963689,11902209.0,255782,-489.40472,0.028571429,-0.2,11902209.0,-143.17322,-589.52704
104.32669,0.01,2.2033495e-12,0.01,,3670,5.6865206,67732.3299651146,3670,0.03584098,1.1892437e-05,,11,544150.8,4.583782,-0.0013181405,,-0.5616859,0.01,-0.14285715,4096,0.01,6.1415806,-0.028571429,148.26997,589.52704,69.8316076294278,,11902331.0,256282,-498.24588,-0.2,-0.2,11902331.0,-143.26997,-589.52704
104.32669,0.01,2.2021493e-12,0.01,,3671,5.686248,67755.99399232864,3671,11.085629,0.0030243518,,11,544283.94,4.5836296,-0.3547704,,-0.5620483,0.01,-0.2,4096,0.01,5.0230846,-0.028571429,148.26585,589.52704,69.82075728684282,4.7767036e-16,11902452.0,256312,-128.14128,-0.14285715,-0.2,11902452.0,-143.26585,-589.52704
104.32669,0.01,2.2009501e-12,0.01,,3672,5.6859756,67778.13391017914,3672,0.5236317,0.00019665978,,11,544397.6,4.582945,-0.021496845,,-0.26831836,0.01,-0.2,4096,0.01,3.0655768,-0.028571429,148.25644,589.52704,69.80664488017429,,11902571.0,256330,-108.66365,0.14285715,-0.2,11902571.0,-143.25644,-589.52704
104.32669,0.01,2.1997517e-12,0.01,,3673,5.6857033,67799.600689888,3673,1.8402482,0.0005175183,,11,544539.5,4.581605,-0.06959958,,0.15180534,0.01,0.2,4096,0.01,0.6629995,-0.028571429,148.2547,589.52704,69.80043561121698,,11902692.0,256377,-136.86269,0.14285715,-0.2,11902692.0,-143.2547,-589.52704
104.32669,0.01,2.1985543e-12,0.01,,3674,5.685431,67820.88857245445,3674,2.341764,0.0006380899,,11,544686.2,4.5806627,-0.08383256,,-0.2097074,0.01,-0.14285715,4096,0.01,2.1191828,-0.028571429,148.25427,589.52704,69.7936853565596,,11902814.0,256422,-141.68642,0.2,-0.2,11902814.0,-143.25427,-589.52704
104.32669,0.01,2.1973582e-12,0.01,,3675,5.685159,67842.1666624546,3675,10.855633,0.0029701036,,11,544815.25,4.579812,-0.33339855,,-0.23433088,0.01,0.14285715,4096,0.01,2.4543643,0.028571429,148.24905,589.52704,69.78421768707483,,11902934.0,256457,-124.11055,-0.2,-0.2,11902934.0,-143.24905,-589.52704
104.32669,0.01,2.1961627e-12,0.01,,3676,5.684887,67863.3647890091,3676,0.41376868,0.00012154805,,11,544949.25,4.5795403,-0.01483818,,-0.10899967,0.01,0.2,4096,0.01,4.5754747,0.028571429,148.24518,589.52704,69.77366702937977,7.484369e-09,11903055.0,256488,-128.93771,-0.14285715,-0.2,11903055.0,-143.24518,-589.52704
104.32669,0.01,2.1949684e-12,0.01,,3677,5.684615,67884.1452536583,3677,0.51686114,0.0001511999,,11,545072.25,4.5797725,-0.016300466,,-0.18238209,0.01,-0.2,4096,0.01,6.43849,0.028571429,148.23831,589.52704,69.76040250203971,,11903176.0,256509,-118.0124,0.14285715,-0.2,11903176.0,-143.23831,-589.52704
104.32669,0.01,2.193775e-12,0.01,,3678,5.684343,67909.00073599815,3678,1.1135026,0.00032349647,,11,545185.94,4.579016,-0.04153212,,-0.10307272,0.01,-0.14285715,4096,0.01,2.7913606,0.028571429,148.22891,589.52704,69.75285481239804,0.00042021342,11903295.0,256551,-108.724846,0.2,-0.2,11903295.0,-143.22891,-589.52704
104.32669,0.01,2.1925825e-12,0.01,,3679,5.684071,67933.20798635483,3679,0.0010549848,3.8068765e-07,,11,545314.4,4.5787163,-4.9126418e-05,,0.19849801,0.01,0.14285715,4096,0.01,4.4756007,0.028571429,148.22353,589.52704,69.741777656972,,11903416.0,256580,-123.44838,0.2,-0.2,11903416.0,-143.22353,-589.52704
104.32669,0.01,2.191391e-12,0.01,,3680,5.6837993,67956.45859360695,3680,0.08542,2.3394758e-05,,11,545439.1,4.578485,-0.0025142871,,-0.2899188,0.01,-0.028571429,4096,0.01,4.7268515,0.14285715,148.21715,589.52704,69.72907608695652,,11903537.0,256603,-119.76027,-0.2,-0.2,11903537.0,-143.21715,-589.52704
104.32669,0.01,2.1902005e-12,0.01,,3681,5.6835275,67978.70902252197,3681,0.5422774,0.00015074442,,11,545563.4,4.57868,-0.017943338,,-0.22292861,0.01,0.028571429,4096,0.01,6.2972455,0.14285715,148.21065,589.52704,69.71964140179298,0.00044939868,11903657.0,256638,-119.23496,-0.2,-0.2,11903657.0,-143.21065,-589.52704
104.32669,0.01,2.1890111e-12,0.01,,3682,5.683256,68000.44892144203,3682,1.384948,0.0005894106,,11,545688.1,4.578775,-0.0781075,,0.17814225,0.01,0.2,4096,0.01,5.9280057,0.14285715,148.20427,589.52704,69.70912547528518,,11903778.0,256669,-119.69627,0.028571429,-0.2,11903778.0,-143.20427,-589.52704
104.32669,0.01,2.1878224e-12,0.01,,3683,5.6829844,68022.16235160828,3683,0.29195854,8.1102706e-05,,11,545810.1,4.578268,-0.010372413,,0.10975072,0.01,-0.028571429,4096,0.01,3.7133415,0.14285715,148.19716,589.52704,69.696986152593,,11903899.0,256694,-117.0493,0.2,-0.2,11903899.0,-143.19716,-589.52704
104.32669,0.01,2.1866348e-12,0.01,,3684,5.682713,68043.20340323448,3684,0.10490419,2.8582557e-05,,11,545934.75,4.5784717,-0.003631138,,0.1784981,0.01,0.028571429,4096,0.01,6.3265915,0.14285715,148.19075,589.52704,69.68838219326818,0.0001325491,11904018.0,256732,-119.65183,0.2,-0.2,11904018.0,-143.19075,-589.52704
104.32669,0.01,2.1854482e-12,0.01,,3685,5.6824417,68064.0301721096,3685,2.122025,0.00088961597,,11,546060.1,4.5784793,-0.10019604,,-0.09625314,0.01,0.028571429,4096,0.01,5.6069875,0.2,148.18457,589.52704,69.67815468113976,,11904138.0,256764,-120.32244,-0.14285715,-0.2,11904138.0,-143.18457,-589.52704
104.32669,0.01,2.1842625e-12,0.01,,3686,5.6821704,68084.9227719307,3686,0.08403371,2.6203648e-05,,11,546193.6,4.578066,-0.0031402032,,-0.19495583,0.01,-0.14285715,4096,0.01,4.0554423,0.2,148.18059,589.52704,69.66739012479653,,11904259.0,256794,-128.53416,-0.028571429,-0.2,11904259.0,-143.18059,-589.52704
104.32669,0.01,2.183078e-12,0.01,,3687,5.681899,68110.50313210487,3687,2.0948129,0.000607515,,11,546311.3,4.577575,-0.07842093,,0.12973227,0.01,0.14285715,4096,0.01,3.7654,0.2,148.17232,589.52704,69.65961486303227,,11904379.0,256835,-112.727905,-0.028571429,-0.2,11904379.0,-143.17232,-589.52704
104.32669,0.01,2.1818942e-12,0.01,,3688,5.6816278,68134.45642447472,3688,0.02603318,1.7398084e-05,,11,546437.1,4.5773144,-0.0022353209,,-0.08584786,0.01,-0.14285715,4096,0.01,4.614865,0.2,148.16624,589.52704,69.6477765726681,,11904500.0,256861,-120.832245,0.028571429,-0.2,11904500.0,-143.16624,-589.52704
104.32669,0.01,2.1807116e-12,0.01,,3689,5.681357,68156.85003447533,3689,9.627115,0.0026111223,,11,546558.9,4.577174,-0.40644026,,0.17352226,0.01,0.14285715,4096,0.01,5.0600176,0.2,148.15909,589.52704,69.64543236649499,,11904621.0,256922,-116.66293,0.028571429,-0.2,11904621.0,-143.15909,-589.52704
104.32669,0.01,2.1795296e-12,0.01,,3690,5.6810856,68179.42154598236,3690,1.8869245,0.00061706954,,11,546679.75,4.576955,-0.09155268,,0.11392333,0.01,-0.028571429,4096,0.01,4.764669,0.2,148.15169,589.52704,69.63333333333334,,11904739.0,256947,-115.91779,0.14285715,-0.2,11904739.0,-143.15169,-589.52704
104.32669,0.01,2.1783486e-12,0.01,,3691,5.6808147,68201.61332058907,3691,6.8730993,0.0018898951,,11,546815.44,4.577103,-0.25946313,,-0.5550915,0.01,-0.028571429,4096,0.01,6.1238384,-0.2,148.14832,589.52704,69.62449200758601,,11904860.0,256984,-130.69078,-0.2,-0.14285715,11904860.0,-143.14832,-589.52704
104.32669,0.01,2.1771688e-12,0.01,,3692,5.680544,68222.5737297535,3692,0.5476544,0.00014838192,,11,546944.7,4.5765605,-0.01871917,,-0.5233868,0.01,0.028571429,4096,0.01,3.572372,-0.2,148.1432,589.52704,69.61457204767063,1.0368324e-05,11904981.0,257017,-124.22307,-0.2,-0.14285715,11904981.0,-143.1432,-589.52704
104.32669,0.01,2.1759899e-12,0.01,,3693,5.680273,68243.76837682724,3693,0.35233325,0.00018814519,,11,547072.06,4.5761714,-0.09385282,,-0.14097671,0.01,0.2,4096,0.01,4.140986,-0.2,148.13757,589.52704,69.60438667749797,,11905100.0,257049,-122.404,-0.028571429,-0.14285715,11905100.0,-143.13757,-589.52704
104.32669,0.01,2.174812e-12,0.01,,3694,5.680002,68265.74111032486,3694,0.16290985,4.4168683e-05,,11,547570.8,4.5760016,-0.0040146518,,-0.49652684,0.01,-0.2,4096,0.01,4.9481196,-0.2,148.23248,589.52704,69.7208987547374,,11905221.0,257549,-493.74115,0.028571429,-0.14285715,11905221.0,-143.23248,-589.52704
104.32669,0.01,2.1736352e-12,0.01,,3695,5.6797314,68286.95248651505,3695,0.3361916,9.117696e-05,,11,547686.44,4.5757666,-0.045018718,,-0.12544177,0.01,0.2,4096,0.01,4.709922,-0.2,148.22366,589.52704,69.71907983761841,,11905340.0,257612,-110.60899,0.028571429,-0.14285715,11905340.0,-143.22366,-589.52704
104.32669,0.01,2.172459e-12,0.01,,3696,5.679461,68312.21296238899,3696,0.012562023,4.728137e-06,,11,548183.06,4.5755806,-0.0006061535,,-0.1716607,0.01,-0.028571429,4096,0.01,4.886104,-0.2,148.31793,589.52704,69.83549783549783,,11905460.0,258112,-491.6599,0.2,-0.14285715,11905460.0,-143.31793,-589.52704
104.32669,0.01,2.1712838e-12,0.01,,3697,5.6791906,68335.70878839493,3697,5.6990485,0.0021102815,,11,548312.94,4.575039,-0.26294005,,-0.11692387,0.01,0.028571429,4096,0.01,3.5680437,-0.2,148.31294,589.52704,69.8247227481742,5.6990485,11905581.0,258142,-124.83987,0.2,-0.14285715,11905581.0,-143.31294,-589.52704
104.32669,0.01,2.17011e-12,0.01,,3698,5.67892,68359.45443105698,3698,0.7292503,0.00024195222,,11,548440.44,4.57504,-0.02624299,,-0.59082544,0.01,-0.2,4096,0.01,5.580169,-0.028571429,148.30731,589.52704,69.8169280692266,,11905701.0,258183,-122.49505,-0.2,-0.14285715,11905701.0,-143.30731,-589.52704
104.32669,0.01,2.1689365e-12,0.01,,3699,5.6786494,68381.43049168587,3699,1.2841889,0.00047231046,,11,548548.1,4.574887,-0.0596151,,-0.18770617,0.01,0.2,4096,0.01,5.0086217,-0.028571429,148.29633,589.52704,69.80427142470938,,11905819.0,258206,-102.684845,-0.2,-0.14285715,11905819.0,-143.29633,-589.52704
104.32669,0.01,2.1677642e-12,0.01,,3700,5.6783795,68402.3808991909,3700,13.356108,0.0036483519,,11,548671.5,4.5746236,-0.42415825,,-0.14189552,0.01,-0.2,4096,0.01,4.6011057,-0.028571429,148.2896,589.52704,69.79135135135135,,11905940.0,258228,-118.35951,0.2,-0.14285715,11905940.0,-143.2896,-589.52704
104.32669,0.01,2.1665929e-12,0.01,,3701,5.678109,68423.28041291237,3701,0.58618456,0.00016026341,,11,548799.9,4.5743637,-0.019252764,,-0.47970474,0.01,-0.2,4096,0.01,4.6100082,0.028571429,148.28421,589.52704,69.78168062685761,,11906060.0,258262,-123.38585,-0.2,-0.14285715,11906060.0,-143.28421,-589.52704
104.32669,0.01,2.1654226e-12,0.01,,3702,5.677839,68444.39556694031,3702,1.9951831,0.00090596796,,11,548925.5,4.5740457,-0.10830506,,-0.10829365,0.01,0.2,4096,0.01,4.398687,0.028571429,148.27809,589.52704,69.77147487844408,,11906179.0,258294,-120.586235,-0.2,-0.14285715,11906179.0,-143.27809,-589.52704
104.32669,0.01,2.1642532e-12,0.01,,3703,5.677569,68465.41877818108,3703,8.524552,0.0035975527,,11,549055.94,4.573345,-0.44459864,,-0.106951475,0.01,-0.2,4096,0.01,2.9763422,0.028571429,148.27327,589.52704,69.76046448825277,,11906300.0,258323,-125.470665,0.2,-0.14285715,11906300.0,-143.27327,-589.52704
104.32669,0.01,2.1630848e-12,0.01,,3704,5.677299,68485.98917913437,3704,2.5767353,0.0007351636,,11,549186.9,4.5733657,-0.09613168,,0.2970234,0.01,0.2,4096,0.01,5.645185,0.028571429,148.2686,589.52704,69.74946004319655,,11906419.0,258352,-125.95237,0.2,-0.14285715,11906419.0,-143.2686,-589.52704
104.32669,0.01,2.1619173e-12,0.01,,3705,5.6770287,68509.52757763863,3705,11.209679,0.0030258656,,11,549325.3,4.572631,-0.3527049,,-0.17120627,0.01,-0.028571429,4096,0.01,2.850746,0.2,148.26595,589.52704,69.74197031039137,,11906538.0,258394,-133.43233,-0.2,-0.14285715,11906538.0,-143.26595,-589.52704
104.32669,0.01,2.1607507e-12,0.01,,3706,5.676759,68534.12808132172,3706,3.0213919,0.0008356665,,11,549451.56,4.5727587,-0.09818092,,-0.13904126,0.01,0.028571429,4096,0.01,6.0419226,0.2,148.26,589.52704,69.72962763086886,7.833247e-06,11906658.0,258418,-121.28609,-0.2,-0.14285715,11906658.0,-143.26,-589.52704
104.32669,0.01,2.1595854e-12,0.01,,3707,5.6764894,68556.96279811859,3707,0.0031892755,9.474111e-07,,11,549564.6,4.571316,-0.000107914224,,-0.1673483,0.01,-0.2,4096,0.01,0.22370705,0.2,148.2505,589.52704,69.71729161046669,,11906778.0,258442,-108.03562,-0.028571429,-0.14285715,11906778.0,-143.2505,-589.52704
104.32669,0.01,2.1584204e-12,0.01,,3708,5.6762195,68578.90311908722,3708,0.16609651,4.4796692e-05,,11,549676.25,4.5713143,-0.0046058125,,-0.10990996,0.01,-0.2,4096,0.01,5.566182,0.2,148.24063,589.52704,69.7165587918015,3.5871906e-06,11906897.0,258509,-106.58028,0.028571429,-0.14285715,11906897.0,-143.24063,-589.52704
104.32669,0.01,2.157257e-12,0.01,,3709,5.67595,68600.2794919014,3709,7.7274547,0.002084595,,11,549766.75,4.571214,-0.23787005,,0.23020057,0.01,-0.028571429,4096,0.01,5.1983056,0.2,148.22507,589.52704,69.71555675384201,,11907017.0,258575,-85.56515,0.2,-0.14285715,11907017.0,-143.22507,-589.52704
104.32669,0.01,2.156094e-12,0.01,,3710,5.67568,68621.87718200684,3710,3.425183,0.00092360756,,11,549884.6,4.571358,-0.10665065,,0.27849197,0.01,0.028571429,4096,0.01,6.1034064,0.2,148.21687,589.52704,69.70134770889487,0.0013054479,11907137.0,258592,-112.80203,0.2,-0.14285715,11907137.0,-143.21687,-589.52704
104.32669,0.01,2.1549325e-12,0.01,,3711,5.6754107,68642.98066210747,3711,4.781904,0.0012922006,,11,550004.6,4.5705786,-0.1441987,,-0.20759556,0.01,-0.14285715,4096,0.01,2.676851,-0.2,148.20927,589.52704,69.68741579089195,,11907256.0,258610,-115.08081,0.2,-0.028571429,11907256.0,-143.20927,-589.52704
104.32669,0.01,2.1537715e-12,0.01,,3712,5.6751413,68664.2473783493,3712,12.164742,0.0032801696,,11,550130.9,4.5695796,-0.4283009,,0.128024,0.01,0.14285715,4096,0.01,1.8646196,-0.2,148.20335,589.52704,69.68426724137932,,11907375.0,258668,-121.22624,0.2,-0.028571429,11907375.0,-143.20335,-589.52704
104.32669,0.01,2.1526116e-12,0.01,,3713,5.674872,68684.82894849777,3713,0.6432519,0.00017376787,,11,550246.06,4.5695353,-0.018726848,,-0.5893271,0.01,-0.2,4096,0.01,5.398332,-0.14285715,148.19447,589.52704,69.6698087799623,,11907495.0,258684,-110.195915,-0.2,-0.028571429,11907495.0,-143.19447,-589.52704
104.32669,0.01,2.1514524e-12,0.01,,3714,5.6746025,68709.34556722641,3714,5.593215,0.0015181121,,11,550355.9,4.56923,-0.15866786,,-0.16111335,0.01,-0.2,4096,0.01,4.4382124,-0.14285715,148.18413,589.52704,69.65562735595046,,11907614.0,258701,-104.829926,0.2,-0.028571429,11907614.0,-143.18413,-589.52704
104.32669,0.01,2.1502947e-12,0.01,,3715,5.6743336,68733.92201662064,3715,0.010804321,3.7370041e-06,,11,550464.6,4.5689282,-0.00046120974,,0.12454772,0.01,0.2,4096,0.01,4.4433208,0.14285715,148.17352,589.52704,69.64172274562584,,11907734.0,258719,-103.75671,-0.2,-0.028571429,11907734.0,-143.17352,-589.52704
104.32669,0.01,2.1491372e-12,0.01,,3716,5.674064,68757.06064772606,3716,0.02097198,7.2628227e-06,,11,550592.3,4.568894,-0.00079563836,,0.09004082,0.01,-0.2,4096,0.01,5.4399366,0.14285715,148.168,589.52704,69.6310548977395,,11907853.0,258749,-122.649704,0.2,-0.028571429,11907853.0,-143.168,-589.52704
104.32669,0.01,2.147981e-12,0.01,,3717,5.673795,68779.16943764687,3717,12.96044,0.0034975004,,11,550703.0,4.5684423,-0.4593357,,0.49510705,0.01,0.2,4096,0.01,3.8910923,0.14285715,148.15793,589.52704,69.61716437987624,,11907972.0,258767,-105.74563,0.2,-0.028571429,11907972.0,-143.15793,-589.52704
104.32669,0.01,2.1468257e-12,0.01,,3718,5.6735263,68800.56219863892,3718,9.1834955,0.0030018392,,11,550822.6,4.567847,-0.31603014,,-0.15053846,0.01,-0.14285715,4096,0.01,3.351165,0.2,148.15025,589.52704,69.60355029585799,,11908091.0,258786,-114.61818,-0.2,-0.028571429,11908091.0,-143.15025,-589.52704
104.32669,0.01,2.1456712e-12,0.01,,3719,5.6732574,68821.9032804966,3719,0.28875807,7.8051235e-05,,11,550939.5,4.5673037,-0.008586264,,0.13561699,0.01,0.14285715,4096,0.01,3.5461476,0.2,148.14185,589.52704,69.59209464909922,,11908211.0,258813,-111.77918,-0.2,-0.028571429,11908211.0,-143.14185,-589.52704
104.32669,0.01,2.1445179e-12,0.01,,3720,5.6729884,68843.20887422562,3720,1.9404438,0.00055573543,,11,551062.0,4.567313,-0.058709074,,-0.16113022,0.01,-0.2,4096,0.01,5.6018944,0.2,148.13495,589.52704,69.58064516129032,,11908329.0,258840,-117.551605,-0.14285715,-0.028571429,11908329.0,-143.13495,-589.52704
104.32669,0.01,2.1433653e-12,0.01,,3721,5.6727195,68864.52009391785,3721,4.6533527,0.002004564,,11,551177.25,4.567414,-0.2109037,,0.091807455,0.01,-0.2,4096,0.01,5.939734,0.2,148.12611,589.52704,69.56705186777748,,11908449.0,258859,-110.27481,0.14285715,-0.028571429,11908449.0,-143.12611,-589.52704
104.32669,0.01,2.142214e-12,0.01,,3722,5.672451,68885.4087510109,3722,0.9220285,0.00024783175,,11,551301.6,4.5669613,-0.029614732,,0.190591,0.01,-0.14285715,4096,0.01,3.8815136,0.2,148.11972,589.52704,69.55642127888233,4.7577367e-12,11908568.0,258889,-119.33954,0.2,-0.028571429,11908568.0,-143.11972,-589.52704
104.32669,0.01,2.1410634e-12,0.01,,3723,5.6721826,68909.34600043297,3723,8.75826,0.0023542063,,11,551411.3,4.566644,-0.2887621,,-0.52398425,0.01,-0.14285715,4096,0.01,4.385405,-0.2,148.1094,589.52704,69.54203599247919,,11908686.0,258905,-104.67342,-0.2,0.028571429,11908686.0,-143.1094,-589.52704
104.32669,0.01,2.1399135e-12,0.01,,3724,5.6719136,68933.4589934349,3724,1.8356051,0.00051048154,,11,551524.6,4.56661,-0.060002897,,-0.2557681,0.01,0.14285715,4096,0.01,5.439325,-0.2,148.10007,589.52704,69.53007518796993,,11908806.0,258930,-108.35958,-0.2,0.028571429,11908806.0,-143.10007,-589.52704
104.32669,0.01,2.1387646e-12,0.01,,3725,5.671645,68956.99561095238,3725,7.6540027,0.0020578124,,11,551643.5,4.565912,-0.21650442,,-0.51334274,0.01,-0.2,4096,0.01,2.9641464,-0.2,148.09221,589.52704,69.51677852348993,,11908925.0,258950,-113.91422,-0.14285715,0.028571429,11908925.0,-143.09221,-589.52704
104.32669,0.01,2.137617e-12,0.01,,3726,5.6713767,68979.06258177757,3726,2.9373531,0.00079291215,,11,551751.75,4.566004,-0.09854861,,-0.075945094,0.01,0.2,4096,0.01,5.9043303,-0.2,148.08153,589.52704,69.50456253354804,,11909044.0,258974,-103.23942,-0.14285715,0.028571429,11909044.0,-143.08153,-589.52704
