LQGsigma_higher,MinEpLen,LQGmu1_higher,ReturnMean,NumTrajectories,NumTrainableParams,TimeElapsed,AvgEpLen,Iteration,LQGmu1_actor,TimestepsSoFar
0.14999999,20,-0.67,0.04583121,591,,6.827255964279175,20.0,591,-0.73792285,11820
0.14999999,20,-0.67,0.045831144,592,,6.837511777877808,20.0,592,-0.8642782,11840
0.14999999,20,-0.67,0.045831185,593,,6.8555309772491455,20.0,593,-0.8457054,11860
0.14999999,20,-0.67,0.045831192,594,,6.867110729217529,20.0,594,-0.576623,11880
0.14999999,20,-0.67,0.045831196,595,,6.877280950546265,20.0,595,-0.73413515,11900
0.14999999,20,-0.67,0.045831237,596,,6.88932991027832,20.0,596,-0.6314771,11920
0.14999999,20,-0.67,0.045831166,597,,6.899392366409302,20.0,597,-0.48884994,11940
0.14999999,20,-0.67,0.045831133,598,,6.912970542907715,20.0,598,-0.72785485,11960
0.14999999,20,-0.67,0.045831166,599,,6.940223217010498,20.0,599,-0.5464256,11980
0.14999999,20,-0.67,0.045831207,600,,6.963653564453125,20.0,600,-0.6186291,12000
0.14999999,20,-0.67,0.04583115,601,,6.996586799621582,20.0,601,-0.97528714,12020
0.14999999,20,-0.67,0.045831118,602,,7.011040925979614,20.0,602,-0.8638424,12040
0.14999999,20,-0.67,0.045831136,603,,7.026628732681274,20.0,603,-0.7016717,12060
0.14999999,20,-0.67,0.045831155,604,,7.040801763534546,20.0,604,-0.59599566,12080
0.14999999,20,-0.67,0.04583117,605,,7.052786827087402,20.0,605,-0.76332295,12100
0.14999999,20,-0.67,0.04583119,606,,7.072791576385498,20.0,606,-0.70930696,12120
0.14999999,20,-0.67,0.045831226,607,,7.084994554519653,20.0,607,-1.0783967,12140
0.14999999,20,-0.67,0.045831233,608,,7.100029230117798,20.0,608,-0.8002316,12160
0.14999999,20,-0.67,0.04583126,609,,7.112109184265137,20.0,609,-0.5061417,12180
0.14999999,20,-0.67,0.045831274,610,,7.136776447296143,20.0,610,-0.7599181,12200
0.14999999,20,-0.67,0.04583126,611,,7.155078172683716,20.0,611,-0.7772325,12220
0.14999999,20,-0.67,0.045831233,612,,7.165688991546631,20.0,612,-0.58017033,12240
0.14999999,20,-0.67,0.04583112,613,,7.184755563735962,20.0,613,-0.62849164,12260
0.14999999,20,-0.67,0.04583115,614,,7.203813314437866,20.0,614,-0.55991924,12280
0.14999999,20,-0.67,0.04583118,615,,7.217214107513428,20.0,615,-0.8867862,12300
0.14999999,20,-0.67,0.045831177,616,,7.229962587356567,20.0,616,-0.5025224,12320
0.14999999,20,-0.67,0.0458312,617,,7.240938663482666,20.0,617,-0.6563617,12340
0.14999999,20,-0.67,0.045831237,618,,7.252956867218018,20.0,618,-1.1466019,12360
0.14999999,20,-0.67,0.04583124,619,,7.264115810394287,20.0,619,-0.6511766,12380
0.14999999,20,-0.67,0.045831267,620,,7.2770280838012695,20.0,620,-0.7754007,12400
0.14999999,20,-0.67,0.045831304,621,,7.287117004394531,20.0,621,-0.58141124,12420
0.14999999,20,-0.67,0.045831233,622,,7.296650171279907,20.0,622,-0.44965866,12440
0.14999999,20,-0.67,0.045831267,623,,7.308051347732544,20.0,623,-0.65410566,12460
0.14999999,20,-0.67,0.04583129,624,,7.317465782165527,20.0,624,-0.610114,12480
0.14999999,20,-0.67,0.045831304,625,,7.327373743057251,20.0,625,-0.6413668,12500
0.14999999,20,-0.67,0.045831278,626,,7.3402040004730225,20.0,626,-0.63565207,12520
0.14999999,20,-0.67,0.045831263,627,,7.350650787353516,20.0,627,-0.9403804,12540
0.14999999,20,-0.67,0.045831304,628,,7.362261772155762,20.0,628,-0.7139631,12560
0.14999999,20,-0.67,0.045831334,629,,7.373376131057739,20.0,629,-0.63215214,12580
0.14999999,20,-0.67,0.045831364,630,,7.383859634399414,20.0,630,-0.5410989,12600
0.14999999,20,-0.67,0.045831375,631,,7.395416975021362,20.0,631,-0.63549733,12620
0.14999999,20,-0.67,0.0458314,632,,7.40519905090332,20.0,632,-0.7157769,12640
0.14999999,20,-0.67,0.045831393,633,,7.414886951446533,20.0,633,-0.6289448,12660
0.14999999,20,-0.67,0.045831423,634,,7.427583456039429,20.0,634,-0.5141254,12680
0.14999999,20,-0.67,0.045831453,635,,7.437110185623169,20.0,635,-0.6481536,12700
0.14999999,20,-0.67,0.045831483,636,,7.446519613265991,20.0,636,-0.6665174,12720
0.14999999,20,-0.67,0.045831505,637,,7.457731485366821,20.0,637,-0.7246033,12740
0.14999999,20,-0.67,0.045831505,638,,7.467916011810303,20.0,638,-0.6047029,12760
0.14999999,20,-0.67,0.045831535,639,,7.477910995483398,20.0,639,-0.60015947,12780
0.14999999,20,-0.67,0.04583157,640,,7.489879846572876,20.0,640,-0.55336016,12800
0.14999999,20,-0.67,0.045831528,641,,7.501479387283325,20.0,641,-0.65867525,12820
0.14999999,20,-0.67,0.04583156,642,,7.514561891555786,20.0,642,-0.5611122,12840
0.14999999,20,-0.67,0.045831583,643,,7.525402545928955,20.0,643,-0.60166603,12860
0.14999999,20,-0.67,0.045831606,644,,7.535168170928955,20.0,644,-0.7888789,12880
0.14999999,20,-0.67,0.045831617,645,,7.547447204589844,20.0,645,-0.7120889,12900
0.14999999,20,-0.67,0.04583151,646,,7.556111812591553,20.0,646,-0.9869075,12920
0.14999999,20,-0.67,0.04583114,647,,7.565129041671753,20.0,647,-0.6552616,12940
0.14999999,20,-0.67,0.045831166,648,,7.577334880828857,20.0,648,-0.5413643,12960
0.14999999,20,-0.67,0.0458312,649,,7.587163686752319,20.0,649,-0.65675944,12980
0.14999999,20,-0.67,0.04583101,650,,7.597618341445923,20.0,650,-0.61373305,13000
0.14999999,20,-0.67,0.04583101,651,,7.6088175773620605,20.0,651,-0.4565651,13020
0.14999999,20,-0.67,0.045831,652,,7.6174139976501465,20.0,652,-0.49346218,13040
0.14999999,20,-0.67,0.045831025,653,,7.626429319381714,20.0,653,-0.5808037,13060
0.14999999,20,-0.67,0.04583105,654,,7.6374287605285645,20.0,654,-0.5522592,13080
0.14999999,20,-0.67,0.045831084,655,,7.646331787109375,20.0,655,-0.8189822,13100
0.14999999,20,-0.67,0.045830853,656,,7.656355857849121,20.0,656,-0.6100349,13120
0.14999999,20,-0.67,0.045830887,657,,7.66655707359314,20.0,657,-0.8577466,13140
0.14999999,20,-0.67,0.04583092,658,,7.676892518997192,20.0,658,-0.6980252,13160
0.14999999,20,-0.67,0.045830894,659,,7.686339378356934,20.0,659,-0.7062498,13180
0.14999999,20,-0.67,0.045830928,660,,7.697857618331909,20.0,660,-0.61152124,13200
0.14999999,20,-0.67,0.045830928,661,,7.7076990604400635,20.0,661,-0.7518266,13220
0.14999999,20,-0.67,0.045830924,662,,7.717749834060669,20.0,662,-0.56687367,13240
0.14999999,20,-0.67,0.045830954,663,,7.73192572593689,20.0,663,-0.44773272,13260
0.14999999,20,-0.67,0.04583091,664,,7.742137908935547,20.0,664,-0.4340293,13280
0.14999999,20,-0.67,0.04583091,665,,7.7512688636779785,20.0,665,-0.77303416,13300
0.14999999,20,-0.67,0.045830943,666,,7.762490749359131,20.0,666,-0.57440007,13320
0.14999999,20,-0.67,0.045830972,667,,7.770877122879028,20.0,667,-0.5631007,13340
0.14999999,20,-0.67,0.04583094,668,,7.779876232147217,20.0,668,-0.7053681,13360
0.14999999,20,-0.67,0.04583096,669,,7.792187452316284,20.0,669,-0.33232942,13380
0.14999999,20,-0.67,0.045830987,670,,7.801614761352539,20.0,670,-0.351959,13400
0.14999999,20,-0.67,0.045831002,671,,7.810503959655762,20.0,671,-0.73652184,13420
0.14999999,20,-0.67,0.04583104,672,,7.820525884628296,20.0,672,-0.5801634,13440
0.14999999,20,-0.67,0.04583107,673,,7.829397678375244,20.0,673,-0.8071201,13460
0.14999999,20,-0.67,0.04583093,674,,7.839609861373901,20.0,674,-0.51942146,13480
0.14999999,20,-0.67,0.045830958,675,,7.849874496459961,20.0,675,-0.79735684,13500
0.14999999,20,-0.67,0.04583099,676,,7.859867572784424,20.0,676,-0.6439821,13520
0.14999999,20,-0.67,0.045831025,677,,7.868230581283569,20.0,677,-0.8389441,13540
0.14999999,20,-0.67,0.045831054,678,,7.878127336502075,20.0,678,-0.56917286,13560
0.14999999,20,-0.67,0.04583103,679,,7.887301921844482,20.0,679,-0.9116713,13580
0.14999999,20,-0.67,0.045831062,680,,7.895622730255127,20.0,680,-0.65143466,13600
0.14999999,20,-0.67,0.045831088,681,,7.905858516693115,20.0,681,-0.7526113,13620
0.14999999,20,-0.67,0.04583109,682,,7.917961597442627,20.0,682,-0.63886803,13640
0.14999999,20,-0.67,0.04583112,683,,7.927811622619629,20.0,683,-0.59664106,13660
0.14999999,20,-0.67,0.04583111,684,,7.94629979133606,20.0,684,-0.66810864,13680
0.14999999,20,-0.67,0.04583111,685,,7.9722044467926025,20.0,685,-0.89680135,13700
0.14999999,20,-0.67,0.04583113,686,,7.991946220397949,20.0,686,-0.67925,13720
0.14999999,20,-0.67,0.045831155,687,,8.01580262184143,20.0,687,-0.76017076,13740
0.14999999,20,-0.67,0.045831107,688,,8.032007455825806,20.0,688,-0.57243854,13760
0.14999999,20,-0.67,0.045831136,689,,8.045872688293457,20.0,689,-0.6639433,13780
0.14999999,20,-0.67,0.04583116,690,,8.06592869758606,20.0,690,-0.62958664,13800
0.14999999,20,-0.67,0.045831162,691,,8.08789873123169,20.0,691,-0.7949666,13820
0.14999999,20,-0.67,0.04583119,692,,8.107375860214233,20.0,692,-0.44429824,13840
0.14999999,20,-0.67,0.045831162,693,,8.129312992095947,20.0,693,-0.5878979,13860
0.14999999,20,-0.67,0.04583119,694,,8.144779443740845,20.0,694,-0.35249546,13880
0.14999999,20,-0.67,0.045831155,695,,8.158530712127686,20.0,695,-0.81135166,13900
0.14999999,20,-0.67,0.045831177,696,,8.16820478439331,20.0,696,-0.60505086,13920
0.14999999,20,-0.67,0.04583113,697,,8.184176921844482,20.0,697,-0.3399807,13940
0.14999999,20,-0.67,0.045831162,698,,8.202315330505371,20.0,698,-0.58101964,13960
0.14999999,20,-0.67,0.045831192,699,,8.215795755386353,20.0,699,-0.5239728,13980
0.14999999,20,-0.67,0.04583122,700,,8.226413249969482,20.0,700,-0.7533934,14000
0.14999999,20,-0.67,0.045831177,701,,8.243803262710571,20.0,701,-0.2578599,14020
0.14999999,20,-0.67,0.045831203,702,,8.252609014511108,20.0,702,-0.55002135,14040
0.14999999,20,-0.67,0.045831226,703,,8.262733936309814,20.0,703,-0.7286355,14060
0.14999999,20,-0.67,0.04583126,704,,8.275386095046997,20.0,704,-0.49181867,14080
0.14999999,20,-0.67,0.045831244,705,,8.285527229309082,20.0,705,-0.6826333,14100
0.14999999,20,-0.67,0.04583121,706,,8.296296834945679,20.0,706,-0.65620255,14120
0.14999999,20,-0.67,0.045831207,707,,8.309563159942627,20.0,707,-0.7803933,14140
0.14999999,20,-0.67,0.045831237,708,,8.319565773010254,20.0,708,-0.78577036,14160
0.14999999,20,-0.67,0.045831222,709,,8.32958984375,20.0,709,-0.7033468,14180
0.14999999,20,-0.67,0.045831222,710,,8.33991527557373,20.0,710,-0.7106709,14200
0.14999999,20,-0.67,0.045831256,711,,8.351510286331177,20.0,711,-0.49540272,14220
0.14999999,20,-0.67,0.04583123,712,,8.363992691040039,20.0,712,-0.5690826,14240
0.14999999,20,-0.67,0.04583126,713,,8.373249769210815,20.0,713,-0.57867783,14260
0.14999999,20,-0.67,0.045831278,714,,8.382514953613281,20.0,714,-0.55586207,14280
0.14999999,20,-0.67,0.045831308,715,,8.393983602523804,20.0,715,-0.78457344,14300
0.14999999,20,-0.67,0.04583128,716,,8.40403413772583,20.0,716,-0.6771719,14320
0.14999999,20,-0.67,0.045831304,717,,8.414051294326782,20.0,717,-0.22825256,14340
0.14999999,20,-0.67,0.045831323,718,,8.43005084991455,20.0,718,-0.38686186,14360
0.14999999,20,-0.67,0.045831352,719,,8.440668821334839,20.0,719,-0.49633005,14380
0.14999999,20,-0.67,0.045831382,720,,8.451873540878296,20.0,720,-0.45175034,14400
0.14999999,20,-0.67,0.04583141,721,,8.461948871612549,20.0,721,-0.781786,14420
0.14999999,20,-0.67,0.04583143,722,,8.470732927322388,20.0,722,-0.6113587,14440
0.14999999,20,-0.67,0.045831397,723,,8.479957818984985,20.0,723,-0.7212829,14460
0.14999999,20,-0.67,0.045831427,724,,8.49178409576416,20.0,724,-0.6710078,14480
0.14999999,20,-0.67,0.045831457,725,,8.501204252243042,20.0,725,-0.68131375,14500
0.14999999,20,-0.67,0.045831464,726,,8.511715412139893,20.0,726,-0.61062413,14520
0.14999999,20,-0.67,0.045831494,727,,8.521201133728027,20.0,727,-0.39562663,14540
0.14999999,20,-0.67,0.045831524,728,,8.529809474945068,20.0,728,-0.4107472,14560
0.14999999,20,-0.67,0.04583153,729,,8.538799047470093,20.0,729,-0.4386285,14580
0.14999999,20,-0.67,0.04583151,730,,8.550622463226318,20.0,730,-0.6917733,14600
0.14999999,20,-0.67,0.045831535,731,,8.562194585800171,20.0,731,-0.90329885,14620
0.14999999,20,-0.67,0.04583151,732,,8.574992656707764,20.0,732,-0.6149974,14640
0.14999999,20,-0.67,0.04583153,733,,8.585794925689697,20.0,733,-0.7782737,14660
0.14999999,20,-0.67,0.04583154,734,,8.596847772598267,20.0,734,-0.75646245,14680
0.14999999,20,-0.67,0.045831554,735,,8.607099771499634,20.0,735,-0.68432665,14700
0.14999999,20,-0.67,0.04583152,736,,8.615768671035767,20.0,736,-0.85118854,14720
0.14999999,20,-0.67,0.045831524,737,,8.626008749008179,20.0,737,-0.5541047,14740
0.14999999,20,-0.67,0.04583155,738,,8.63898229598999,20.0,738,-0.7099287,14760
0.14999999,20,-0.67,0.045831375,739,,8.647765636444092,20.0,739,-0.43798244,14780
0.14999999,20,-0.67,0.045831393,740,,8.656791925430298,20.0,740,-0.65298533,14800
0.14999999,20,-0.67,0.045831416,741,,8.667619466781616,20.0,741,-0.79321194,14820
0.14999999,20,-0.67,0.045831427,742,,8.676443099975586,20.0,742,-0.57743466,14840
0.14999999,20,-0.67,0.045831453,743,,8.6864173412323,20.0,743,-0.7324365,14860
0.14999999,20,-0.67,0.045831405,744,,8.696999788284302,20.0,744,-0.65324134,14880
0.14999999,20,-0.67,0.04583143,745,,8.705765008926392,20.0,745,-0.55463755,14900
0.14999999,20,-0.67,0.045831446,746,,8.717574119567871,20.0,746,-0.55765545,14920
0.14999999,20,-0.67,0.045831442,747,,8.728071451187134,20.0,747,-0.7996096,14940
0.14999999,20,-0.67,0.045831446,748,,8.738026142120361,20.0,748,-0.32457384,14960
0.14999999,20,-0.67,0.045831434,749,,8.752059936523438,20.0,749,-0.48142198,14980
0.14999999,20,-0.67,0.045831468,750,,8.762928009033203,20.0,750,-0.5632843,15000
0.14999999,20,-0.67,0.045831196,751,,8.771682024002075,20.0,751,-0.7143533,15020
0.14999999,20,-0.67,0.045831203,752,,8.782180547714233,20.0,752,-1.0747026,15040
0.14999999,20,-0.67,0.045831148,753,,8.791633129119873,20.0,753,-0.7733456,15060
0.14999999,20,-0.67,0.04583113,754,,8.801756143569946,20.0,754,-0.62986773,15080
0.14999999,20,-0.67,0.045831148,755,,8.813225507736206,20.0,755,-0.60754156,15100
0.14999999,20,-0.67,0.04583116,756,,8.822785139083862,20.0,756,-0.5909747,15120
0.14999999,20,-0.67,0.045831185,757,,8.865706205368042,20.0,757,-0.7921561,15140
0.14999999,20,-0.67,0.045831118,758,,8.880192279815674,20.0,758,-0.5175271,15160
0.14999999,20,-0.67,0.04583114,759,,8.892589092254639,20.0,759,-0.77396846,15180
0.14999999,20,-0.67,0.045831148,760,,8.9080491065979,20.0,760,-0.49304807,15200
0.14999999,20,-0.67,0.045831136,761,,8.922126531600952,20.0,761,-0.65364635,15220
0.14999999,20,-0.67,0.045831125,762,,8.933328866958618,20.0,762,-0.7624317,15240
0.14999999,20,-0.67,0.04583115,763,,8.949272394180298,20.0,763,-0.7460433,15260
0.14999999,20,-0.67,0.04583117,764,,8.963677167892456,20.0,764,-0.5101332,15280
0.14999999,20,-0.67,0.0458312,765,,8.97744631767273,20.0,765,-0.81047,15300
0.14999999,20,-0.67,0.045831077,766,,8.989826679229736,20.0,766,-0.59364176,15320
0.14999999,20,-0.67,0.045831084,767,,9.007976770401001,20.0,767,-0.82403797,15340
0.14999999,20,-0.67,0.045831073,768,,9.025209665298462,20.0,768,-0.80463445,15360
0.14999999,20,-0.67,0.0458311,769,,9.03929090499878,20.0,769,-0.64888245,15380
0.14999999,20,-0.67,0.045831107,770,,9.052518844604492,20.0,770,-0.7005363,15400
0.14999999,20,-0.67,0.045831084,771,,9.068150043487549,20.0,771,-0.51966053,15420
0.14999999,20,-0.67,0.04583111,772,,9.081656217575073,20.0,772,-0.79534507,15440
0.14999999,20,-0.67,0.04583112,773,,9.098190546035767,20.0,773,-0.6574067,15460
0.14999999,20,-0.67,0.04583113,774,,9.112083911895752,20.0,774,-0.62727565,15480
0.14999999,20,-0.67,0.045831148,775,,9.130388259887695,20.0,775,-0.68748224,15500
0.14999999,20,-0.67,0.04583117,776,,9.14406943321228,20.0,776,-1.0876715,15520
0.14999999,20,-0.67,0.04583119,777,,9.161794185638428,20.0,777,-0.6060705,15540
0.14999999,20,-0.67,0.045831185,778,,9.177447319030762,20.0,778,-0.83791816,15560
0.14999999,20,-0.67,0.045831125,779,,9.192397356033325,20.0,779,-0.7089061,15580
0.14999999,20,-0.67,0.045831114,780,,9.209553956985474,20.0,780,-0.6573929,15600
0.14999999,20,-0.67,0.04583114,781,,9.223569869995117,20.0,781,-0.6265325,15620
0.14999999,20,-0.67,0.045831148,782,,9.240524530410767,20.0,782,-0.8942634,15640
0.14999999,20,-0.67,0.045831155,783,,9.256246328353882,20.0,783,-0.56117797,15660
0.14999999,20,-0.67,0.045831185,784,,9.272634506225586,20.0,784,-0.6320101,15680
0.14999999,20,-0.67,0.04583114,785,,9.28571367263794,20.0,785,-0.6991917,15700
0.14999999,20,-0.67,0.045831103,786,,9.299129962921143,20.0,786,-0.57235646,15720
0.14999999,20,-0.67,0.04583113,787,,9.314547538757324,20.0,787,-0.68485636,15740
0.14999999,20,-0.67,0.0458311,788,,9.33385705947876,20.0,788,-0.7128852,15760
0.14999999,20,-0.67,0.045831125,789,,9.349268436431885,20.0,789,-0.7106384,15780
0.14999999,20,-0.67,0.045831114,790,,9.37125825881958,20.0,790,-0.51407105,15800
0.14999999,20,-0.67,0.04583112,791,,9.385213851928711,20.0,791,-0.7072276,15820
0.14999999,20,-0.67,0.045831133,792,,9.401196956634521,20.0,792,-0.5375613,15840
0.14999999,20,-0.67,0.04583113,793,,9.426174402236938,20.0,793,-0.6353371,15860
0.14999999,20,-0.67,0.045831155,794,,9.435060739517212,20.0,794,-0.6266259,15880
0.14999999,20,-0.67,0.045831185,795,,9.443593502044678,20.0,795,-0.7838722,15900
0.14999999,20,-0.67,0.04583115,796,,9.456352233886719,20.0,796,-0.3951683,15920
0.14999999,20,-0.67,0.04583118,797,,9.466607570648193,20.0,797,-0.63995653,15940
0.14999999,20,-0.67,0.045831054,798,,9.47681474685669,20.0,798,-0.5575875,15960
0.14999999,20,-0.67,0.045831077,799,,9.487152576446533,20.0,799,-0.6734903,15980
0.14999999,20,-0.67,0.0458311,800,,9.498152017593384,20.0,800,-0.6714115,16000
0.14999999,20,-0.67,0.045831017,801,,9.50911808013916,20.0,801,-0.8584247,16020
0.14999999,20,-0.67,0.04583102,802,,9.519796371459961,20.0,802,-0.48413348,16040
0.14999999,20,-0.67,0.045831047,803,,9.529966354370117,20.0,803,-0.5091908,16060
0.14999999,20,-0.67,0.045831073,804,,9.545745372772217,20.0,804,-0.69853985,16080
0.14999999,20,-0.67,0.045831103,805,,9.554300546646118,20.0,805,-0.79804313,16100
0.14999999,20,-0.67,0.045831107,806,,9.565170526504517,20.0,806,-0.69494146,16120
0.14999999,20,-0.67,0.045831114,807,,9.578155040740967,20.0,807,-0.81735873,16140
0.14999999,20,-0.67,0.045831133,808,,9.58817172050476,20.0,808,-0.4308945,16160
0.14999999,20,-0.67,0.045831002,809,,9.597065448760986,20.0,809,-0.751346,16180
0.14999999,20,-0.67,0.04583101,810,,9.6085364818573,20.0,810,-0.3811833,16200
0.14999999,20,-0.67,0.04583104,811,,9.618868827819824,20.0,811,-0.75680983,16220
0.14999999,20,-0.67,0.045831047,812,,9.628527402877808,20.0,812,-0.65481687,16240
0.14999999,20,-0.67,0.045831062,813,,9.637873888015747,20.0,813,-0.64723593,16260
0.14999999,20,-0.67,0.045831077,814,,9.646577835083008,20.0,814,-0.61634463,16280
0.14999999,20,-0.67,0.045831054,815,,9.656388759613037,20.0,815,-0.9593376,16300
0.14999999,20,-0.67,0.04583108,816,,9.667313814163208,20.0,816,-0.5933713,16320
0.14999999,20,-0.67,0.045831103,817,,9.677981853485107,20.0,817,-0.67337865,16340
0.14999999,20,-0.67,0.04583107,818,,9.687385320663452,20.0,818,-0.6830668,16360
0.14999999,20,-0.67,0.045831095,819,,9.699503898620605,20.0,819,-0.5538232,16380
0.14999999,20,-0.67,0.045831114,820,,9.70816946029663,20.0,820,-0.5620321,16400
0.14999999,20,-0.67,0.045831133,821,,9.718034267425537,20.0,821,-0.7433313,16420
0.14999999,20,-0.67,0.045831166,822,,9.730396270751953,20.0,822,-0.4095134,16440
0.14999999,20,-0.67,0.04583118,823,,9.738570213317871,20.0,823,-0.6737192,16460
0.14999999,20,-0.67,0.045831162,824,,9.74855661392212,20.0,824,-0.6997686,16480
0.14999999,20,-0.67,0.04583119,825,,9.75971508026123,20.0,825,-0.7188175,16500
0.14999999,20,-0.67,0.045831077,826,,9.76898193359375,20.0,826,-0.5994278,16520
0.14999999,20,-0.67,0.045831025,827,,9.778443813323975,20.0,827,-0.659199,16540
0.14999999,20,-0.67,0.045831006,828,,9.792128562927246,20.0,828,-0.8092313,16560
0.14999999,20,-0.67,0.045831032,829,,9.800877809524536,20.0,829,-0.57386035,16580
0.14999999,20,-0.67,0.04583106,830,,9.810189485549927,20.0,830,-0.7291827,16600
0.14999999,20,-0.67,0.04583106,831,,9.821789026260376,20.0,831,-0.81634784,16620
0.14999999,20,-0.67,0.04583099,832,,9.8313729763031,20.0,832,-0.67778724,16640
0.14999999,20,-0.67,0.04583101,833,,9.8419029712677,20.0,833,-0.41259074,16660
0.14999999,20,-0.67,0.045831017,834,,9.852957487106323,20.0,834,-0.8413044,16680
0.14999999,20,-0.67,0.045831,835,,9.86302924156189,20.0,835,-0.66878176,16700
0.14999999,20,-0.67,0.045831017,836,,9.875976800918579,20.0,836,-0.74901974,16720
0.14999999,20,-0.67,0.045830976,837,,9.886398553848267,20.0,837,-0.5114836,16740
0.14999999,20,-0.67,0.045831002,838,,9.89740777015686,20.0,838,-0.7986389,16760
0.14999999,20,-0.67,0.04583101,839,,9.909126996994019,20.0,839,-0.5154727,16780
0.14999999,20,-0.67,0.045830995,840,,9.919771671295166,20.0,840,-0.6223972,16800
0.14999999,20,-0.67,0.04583102,841,,9.929009199142456,20.0,841,-0.81647,16820
0.14999999,20,-0.67,0.045831043,842,,9.9417405128479,20.0,842,-0.56792414,16840
0.14999999,20,-0.67,0.045831054,843,,9.95169472694397,20.0,843,-0.7013873,16860
0.14999999,20,-0.67,0.045831043,844,,9.962517499923706,20.0,844,-0.53270614,16880
0.14999999,20,-0.67,0.04583092,845,,9.97450852394104,20.0,845,-0.7917287,16900
0.14999999,20,-0.67,0.045830935,846,,9.984474182128906,20.0,846,-0.88645124,16920
0.14999999,20,-0.67,0.045830943,847,,9.994147777557373,20.0,847,-0.47728306,16940
0.14999999,20,-0.67,0.045830905,848,,10.004877090454102,20.0,848,-0.7182664,16960
0.14999999,20,-0.67,0.04583093,849,,10.014062643051147,20.0,849,-0.46410438,16980
0.14999999,20,-0.67,0.04583095,850,,10.025967836380005,20.0,850,-0.746391,17000
0.14999999,20,-0.67,0.045830917,851,,10.037244081497192,20.0,851,-0.81638354,17020
0.14999999,20,-0.67,0.045830943,852,,10.047199010848999,20.0,852,-0.5407681,17040
0.14999999,20,-0.67,0.04583091,853,,10.05888056755066,20.0,853,-0.8487004,17060
0.14999999,20,-0.67,0.045830935,854,,10.06825304031372,20.0,854,-0.6568854,17080
0.14999999,20,-0.67,0.045830905,855,,10.077627420425415,20.0,855,-0.64205664,17100
0.14999999,20,-0.67,0.045830905,856,,10.088124752044678,20.0,856,-0.6305346,17120
0.14999999,20,-0.67,0.045830894,857,,10.09842848777771,20.0,857,-0.50857925,17140
0.14999999,20,-0.67,0.045830913,858,,10.108016729354858,20.0,858,-0.5335484,17160
0.14999999,20,-0.67,0.045830935,859,,10.12093186378479,20.0,859,-0.7962411,17180
0.14999999,20,-0.67,0.045830943,860,,10.131188869476318,20.0,860,-0.69269764,17200
0.14999999,20,-0.67,0.04583097,861,,10.143230438232422,20.0,861,-0.6193254,17220
0.14999999,20,-0.67,0.045830954,862,,10.157419204711914,20.0,862,-0.8964432,17240
0.14999999,20,-0.67,0.04583095,863,,10.16784381866455,20.0,863,-0.7175629,17260
0.14999999,20,-0.67,0.04583093,864,,10.179964065551758,20.0,864,-0.5141288,17280
0.14999999,20,-0.67,0.04583095,865,,10.190445899963379,20.0,865,-0.43651247,17300
0.14999999,20,-0.67,0.04583098,866,,10.201258182525635,20.0,866,-0.66818964,17320
0.14999999,20,-0.67,0.045830995,867,,10.213409662246704,20.0,867,-0.6310146,17340
0.14999999,20,-0.67,0.045830987,868,,10.222259283065796,20.0,868,-0.67142254,17360
0.14999999,20,-0.67,0.04583094,869,,10.230918645858765,20.0,869,-0.8062025,17380
0.14999999,20,-0.67,0.045830928,870,,10.242780685424805,20.0,870,-0.51236504,17400
0.14999999,20,-0.67,0.04583087,871,,10.253429651260376,20.0,871,-0.3994537,17420
0.14999999,20,-0.67,0.045830887,872,,10.263456106185913,20.0,872,-0.8241083,17440
0.14999999,20,-0.67,0.045830876,873,,10.274880170822144,20.0,873,-0.55712706,17460
0.14999999,20,-0.67,0.04583089,874,,10.285027027130127,20.0,874,-0.63905406,17480
0.14999999,20,-0.67,0.04583079,875,,10.293684720993042,20.0,875,-0.9465607,17500
0.14999999,20,-0.67,0.04583082,876,,10.309982299804688,20.0,876,-0.6372502,17520
0.14999999,20,-0.67,0.045830827,877,,10.320670366287231,20.0,877,-0.54676914,17540
0.14999999,20,-0.67,0.04583085,878,,10.333466053009033,20.0,878,-0.5388104,17560
0.14999999,20,-0.67,0.045830876,879,,10.34302020072937,20.0,879,-0.73722833,17580
0.14999999,20,-0.67,0.0458309,880,,10.353721857070923,20.0,880,-0.53924465,17600
0.14999999,20,-0.67,0.04583089,881,,10.365576267242432,20.0,881,-0.48679382,17620
0.14999999,20,-0.67,0.04583092,882,,10.375470399856567,20.0,882,-0.5053294,17640
0.14999999,20,-0.67,0.04583094,883,,10.386108636856079,20.0,883,-0.7974685,17660
0.14999999,20,-0.67,0.0458309,884,,10.3964684009552,20.0,884,-0.6257444,17680
0.14999999,20,-0.67,0.045830928,885,,10.406040906906128,20.0,885,-0.43415684,17700
0.14999999,20,-0.67,0.04583093,886,,10.414482831954956,20.0,886,-0.82992315,17720
0.14999999,20,-0.67,0.04583096,887,,10.424358606338501,20.0,887,-0.7514675,17740
0.14999999,20,-0.67,0.045830894,888,,10.438204050064087,20.0,888,-0.89339,17760
0.14999999,20,-0.67,0.045830913,889,,10.44847846031189,20.0,889,-0.905925,17780
0.14999999,20,-0.67,0.045830872,890,,10.461026668548584,20.0,890,-0.8720435,17800
0.14999999,20,-0.67,0.04583086,891,,10.47014594078064,20.0,891,-0.8839454,17820
0.14999999,20,-0.67,0.045830835,892,,10.482715606689453,20.0,892,-1.0356617,17840
