InvPendulum_std1_higher,BoundBonus,DenMISELogLast,Bound,InvPendulum_mu2_higher,ReturnLastEpisode,InvPendulum_std3_higher,Regret/t,InvPendulum_std0_higher,Delta,InvPendulum_mu1_higher,ReturnAbsMax,IWMean,InvPendulum_mu0_higher,IWMax,Regret,AvgEpLen,TimestepsSoFar,IWMin,InvPendulum_mu3_higher,GridSize,TimeElapsed,IWFirstEpisode,InvPendulum_std2_higher,ActionIn1,DenMISEMeanLog,MinEpLen,DenMISELogFirst,BoundMISE,NumTrainableParams,ReturnMax,ReturnMin,ReturnMean,IWLastEpisode,NumTrajectories,Iteration
0.0009999999,2773.653,18.159052,2668.3608,0.2,-104.8535,0.0009999999,146.41283,0.0009999999,5.13062e-08,0.2,547.86273,1.0000005,0.2,85.00004,24890.18,61.95882352941177,10533,,-0.2,81,33.48874592781067,,0.0009999999,0.39928347,17.26863,11,14.815385,-105.29221,,-77.61992,-547.86273,-141.41283,,170,170
0.0009999999,2774.622,18.976206,2668.4153,-0.2,-105.54049,0.0009999999,146.20306,0.0009999999,5.070788e-08,0.2,547.86273,1.0,0.2,85.50004,25000.723,61.666666666666664,10545,,,81,33.70519232749939,,0.0009999999,0.19969045,17.277527,11,14.80952,-106.20685,,-77.61992,-547.86273,-141.20306,,171,171
0.0009999999,2775.5852,17.939878,2668.985,0.2,-110.83826,0.0009999999,146.0265,0.0009999999,5.011997e-08,,547.86273,1.0000004,-0.2,86.00003,25116.559,61.41279069767442,10563,,-0.2,81,33.92436385154724,,0.0009999999,-0.20065692,17.280296,11,14.803689,-106.60002,,-77.61992,-547.86273,-141.0265,,172,172
0.0009999999,2776.5422,17.222504,2669.2197,0.2,-122.44092,0.0009999999,145.91908,0.0009999999,4.9542216e-08,0.2,547.86273,0.99999964,,86.49997,25244.0,61.20809248554913,10589,,-0.2,81,34.14758896827698,,0.0009999999,0.19531918,17.278885,11,14.797892,-107.322495,,-77.61992,-547.86273,-140.91908,,173,173
0.0009999999,2777.4937,16.745308,2669.9377,0.2,-113.48351,0.0009999999,145.7614,0.0009999999,4.8974403e-08,0.2,547.86273,0.99999994,0.2,86.99999,25362.484,60.97126436781609,10609,,,81,34.36499238014221,,0.0009999999,0.6023669,17.274748,11,14.792128,-107.5558,,-77.61992,-547.86273,-140.7614,,174,174
0.0009999999,2778.4392,18.593365,2670.8425,-0.2,-105.50504,0.0009999999,145.55994,0.0009999999,4.8416293e-08,0.2,547.86273,1.0000008,-0.2,87.50008,25472.988,60.70857142857143,10624,,-0.2,81,34.581490993499756,,0.0009999999,-0.40087914,17.28122,11,14.786397,-107.59673,,-77.61992,-547.86273,-140.55994,,175,175
0.0009999999,2779.379,19.393106,2671.713,0.2,-112.35549,0.0009999999,145.39967,0.0009999999,4.786767e-08,0.2,547.86273,1.0000001,0.2,88.00001,25590.344,60.50568181818182,10649,,0.2,81,34.80659294128418,,0.0009999999,0.79807425,17.292162,11,14.7807,-107.66613,,-77.61992,-547.86273,-140.39967,,176,176
0.0009999999,2780.313,17.797096,2672.3735,0.2,-123.0593,0.0009999999,145.30171,0.0009999999,4.7328328e-08,-0.2,547.86273,0.99999917,,88.49992,25718.402,60.333333333333336,10679,,-0.2,81,35.03554582595825,,0.0009999999,-0.1974592,17.293962,11,14.775034,-107.93953,,-77.61992,-547.86273,-140.30171,,177,177
0.0009999999,2781.2415,17.733873,2673.098,-0.2,-106.92071,0.0009999999,145.11418,0.0009999999,4.6798043e-08,0.2,547.86273,0.99999964,0.2,88.99997,25830.324,60.1123595505618,10700,,0.2,81,35.25525379180908,,0.0009999999,0.39992785,17.295387,11,14.7694,-108.14355,,-77.61992,-547.86273,-140.11418,,178,178
0.0009999999,2782.1643,14.907549,2673.4878,-0.2,-110.57104,0.0009999999,144.94913,0.0009999999,4.6276615e-08,0.2,547.86273,0.99999964,-0.2,89.500015,25945.895,59.865921787709496,10716,,,81,35.47430658340454,,0.0009999999,-0.1978171,17.281008,11,14.763798,-108.67648,,-77.61992,-547.86273,-139.94913,,179,179
0.0009999999,2783.082,17.058231,2674.3162,-0.2,-105.09808,0.0009999999,144.75551,0.0009999999,4.576386e-08,0.2,547.86273,0.9999996,,89.99996,26055.992,59.62222222222222,10732,,-0.2,81,35.69471001625061,,0.0009999999,-0.20319833,17.278734,11,14.758226,-108.765976,,-77.61992,-547.86273,-139.75551,,180,180
0.0009999999,2783.9941,18.125961,2674.9941,-0.2,-106.67407,0.0009999999,144.57275,0.0009999999,4.525958e-08,,547.86273,1.0000002,-0.2,90.50002,26167.668,59.408839779005525,10753,,-0.2,81,35.91948866844177,,0.0009999999,-0.5986297,17.282385,11,14.7526865,-109.0,,-77.61992,-547.86273,-139.57275,,181,181
0.0009999999,2784.9011,14.607985,2675.5508,0.2,-118.90107,0.0009999999,144.45917,0.0009999999,4.4763585e-08,0.2,547.86273,0.9999995,,91.0,26291.568,59.20879120879121,10776,,0.2,81,36.14647197723389,,0.0009999999,0.60151285,17.266666,11,14.747176,-109.35046,,-77.61992,-547.86273,-139.45917,,182,182
0.0009999999,2785.8027,15.708851,2676.3118,0.2,-112.82607,0.0009999999,144.31363,0.0009999999,4.42757e-08,,547.86273,0.9999998,-0.2,91.50003,26409.395,58.994535519125684,10796,,,81,36.37124848365784,,0.0009999999,-0.0008052578,17.257137,11,14.741697,-109.49088,,-77.61992,-547.86273,-139.31363,,183,183
0.0009999999,2786.6992,18.228556,2677.0867,0.2,-129.33649,0.0009999999,144.2594,0.0009999999,4.3795758e-08,,547.86273,1.0,0.2,92.00009,26543.73,58.84782608695652,10828,,-0.2,81,36.601990699768066,,0.0009999999,0.19975153,17.261402,11,14.736247,-109.61254,,-77.61992,-547.86273,-139.2594,,184,184
0.0009999999,2787.5906,17.557734,2677.6692,-0.2,-105.8521,0.0009999999,144.07883,0.0009999999,4.3323567e-08,0.2,547.86273,0.99999964,0.2,92.49997,26654.582,58.605405405405406,10842,,-0.2,81,36.82428503036499,,0.0009999999,-0.0003375709,17.262,11,14.730827,-109.92139,,-77.61992,-547.86273,-139.07883,,185,185
0.0009999999,2788.4768,17.471582,2678.4888,,-106.47839,0.0009999999,143.90356,0.0009999999,4.285897e-08,,547.86273,1.0000004,-0.2,93.000084,26766.062,58.36021505376344,10855,,-0.2,81,37.04438662528992,,0.0009999999,-0.40195277,17.262123,11,14.725436,-109.98815,,-77.61992,-547.86273,-138.90356,,186,186
0.0009999999,2789.3577,17.85461,2678.5808,-0.2,-110.03049,0.0009999999,143.74916,0.0009999999,4.2401812e-08,0.2,547.86273,1.0000005,,93.500046,26881.092,58.160427807486634,10876,,,81,37.2711660861969,,0.0009999999,0.0016508356,17.264294,11,14.720075,-110.776825,,-77.61992,-547.86273,-138.74916,,187,187
0.0009999999,2790.2341,18.544998,2679.2678,0.2,-108.06095,0.0009999999,143.58592,0.0009999999,4.1951928e-08,,547.86273,1.0000001,,94.000015,26994.152,57.920212765957444,10889,,-0.2,81,37.49113893508911,,0.0009999999,-0.00047717988,17.270115,11,14.714742,-110.96639,,-77.61992,-547.86273,-138.58592,,188,188
0.0009999999,2791.105,17.541294,2679.9036,0.2,-108.16903,0.0009999999,143.42499,0.0009999999,4.1509164e-08,-0.2,547.86273,0.9999998,-0.2,94.50003,27107.322,57.714285714285715,10908,,-0.2,81,37.71809673309326,,0.0009999999,-0.40168196,17.270563,11,14.709436,-111.2014,,-77.61992,-547.86273,-138.42499,,189,189
0.0009999999,2791.972,19.013239,2680.7039,,-116.998085,0.0009999999,143.31221,0.0009999999,4.1073374e-08,0.2,547.86273,1.0,,95.0,27229.32,57.589473684210525,10942,,-0.2,81,37.952759742736816,,0.0009999999,-0.00052054226,17.278755,11,14.704159,-111.26799,,-77.61992,-547.86273,-138.31221,,190,190
0.0009999999,2792.8333,18.847755,2681.5078,-0.2,-117.394226,0.0009999999,143.2027,0.0009999999,4.0644423e-08,0.2,547.86273,0.9999997,-0.2,95.49997,27351.715,57.397905759162306,10963,,0.2,81,38.19299364089966,,0.0009999999,-0.0018660873,17.285994,11,14.69891,-111.3254,,-77.61992,-547.86273,-138.2027,,191,191
0.0009999999,2793.6902,19.03656,2682.0776,-0.2,-114.79837,0.0009999999,143.0808,0.0009999999,4.0222144e-08,-0.2,547.86273,1.0,0.2,96.0,27471.512,57.197916666666664,10982,,,81,38.44055938720703,,0.0009999999,-0.19892773,17.294138,11,14.693687,-111.61262,,-77.61992,-547.86273,-138.0808,,192,192
0.0009999999,2794.5422,18.720142,2682.8572,-0.2,-111.975075,0.0009999999,142.94554,0.0009999999,3.9806412e-08,,547.86273,1.0000008,0.2,96.50008,27588.488,57.0,11001,,-0.2,81,38.66743731498718,,0.0009999999,-0.19704905,17.300562,11,14.688493,-111.685074,,-77.61992,-547.86273,-137.94554,,193,193
0.0009999999,2795.39,16.932405,2683.4329,,-108.129105,0.0009999999,142.79184,0.0009999999,3.9397094e-08,,547.86273,0.9999998,0.2,96.999985,27701.617,56.77835051546392,11015,,-0.2,81,38.89344143867493,,0.0009999999,-0.002082646,17.297703,11,14.683325,-111.95709,,-77.61992,-547.86273,-137.79184,,194,194
0.0009999999,2796.2324,16.441961,2684.2327,-0.2,-112.908554,0.0009999999,142.66423,0.0009999999,3.8994052e-08,,547.86273,1.0000001,,97.50006,27819.525,56.58974358974359,11035,,-0.2,81,39.12661147117615,,0.0009999999,-0.39763832,17.292358,11,14.678184,-111.9998,,-77.61992,-547.86273,-137.66423,,195,195
0.0009999999,2797.0708,17.801619,2684.94,,-108.71123,0.0009999999,142.51651,0.0009999999,3.8597168e-08,,547.86273,0.99999917,,97.999916,27933.236,56.39795918367347,11054,,-0.2,81,39.35320210456848,,0.0009999999,-0.19669956,17.294004,11,14.673069,-112.13086,,-77.61992,-547.86273,-137.51651,,196,196
0.0009999999,2797.9045,15.231451,2685.7075,0.2,-119.2643,0.0009999999,142.42386,0.0009999999,3.8206313e-08,,547.86273,0.9999998,0.2,98.499985,28057.5,56.3756345177665,11106,,,81,39.59956097602844,,0.0009999999,0.39787376,17.282587,11,14.667979,-112.19697,,-77.61992,-547.86273,-137.42386,,197,197
0.0009999999,2798.734,17.06607,2686.2693,-0.2,-114.657524,0.0009999999,142.30888,0.0009999999,3.7821373e-08,-0.2,547.86273,0.99999964,,98.99996,28177.158,56.22222222222222,11132,,-0.2,81,39.832480669021606,,0.0009999999,-0.60041493,17.280552,11,14.662916,-112.46465,,-77.61992,-547.86273,-137.30888,,198,198
0.0009999999,2799.5588,16.727945,2686.7595,-0.2,-128.37888,0.0009999999,142.264,0.0009999999,3.7442213e-08,-0.2,547.86273,0.9999991,0.2,99.49991,28310.537,56.095477386934675,11163,,-0.2,81,40.06989884376526,,0.0009999999,-0.40061337,17.276836,11,14.657879,-112.799385,,-77.61992,-547.86273,-137.264,,199,199
0.0009999999,2800.3794,18.488043,2686.882,-0.2,-120.8518,0.0009999999,142.18195,0.0009999999,3.7068727e-08,,547.86273,0.9999991,0.2,99.99991,28436.39,55.95,11190,,,81,40.3036949634552,,0.0009999999,0.0012946499,17.28196,11,14.652866,-113.49725,,-77.61992,-547.86273,-137.18195,,200,200
0.0009999999,2801.1953,19.14593,2685.835,0.2,-113.56737,0.0009999999,142.06447,0.0009999999,3.67008e-08,,547.86273,0.9999997,0.2,100.50002,28554.957,55.76119402985075,11208,,0.2,81,40.539417028427124,,0.0009999999,0.59980774,17.290306,11,14.647879,-115.36023,,-77.61992,-547.86273,-137.06447,,201,201
0.0009999999,2802.0073,17.291271,2686.2039,0.2,-120.461365,0.0009999999,141.98227,0.0009999999,3.6338324e-08,,547.86273,0.9999994,,100.99994,28680.418,55.603960396039604,11232,,,81,40.77198529243469,,0.0009999999,0.20011054,17.289387,11,14.642916,-115.80335,,-77.61992,-547.86273,-136.98227,,202,202
0.0009999999,2802.815,16.827953,2686.791,-0.2,-108.43286,0.0009999999,141.84163,0.0009999999,3.598119e-08,0.2,547.86273,0.9999992,,101.49992,28793.852,55.41379310344828,11249,,0.2,81,41.00005602836609,,0.0009999999,0.20006666,17.286196,11,14.637978,-116.02394,,-77.61992,-547.86273,-136.84163,,203,203
0.0009999999,2803.6184,16.147755,2687.4414,-0.2,-124.31608,0.0009999999,141.78023,0.0009999999,3.56293e-08,,547.86273,1.0000005,0.2,102.000046,28923.166,55.299019607843135,11281,,0.2,81,41.245195388793945,,0.0009999999,0.20350018,17.2797,11,14.633063,-116.17705,,-77.61992,-547.86273,-136.78023,,204,204
0.0009999999,2804.4177,17.853886,2687.8333,-0.2,-151.5788,0.0009999999,141.85242,0.0009999999,3.5282547e-08,,547.86273,1.0,-0.2,102.5001,29079.746,55.33170731707317,11343,,,81,41.50255870819092,,0.0009999999,-0.40089017,17.281591,11,14.628173,-116.584435,,-77.61992,-547.86273,-136.85242,,205,205
0.0009999999,2805.213,17.256344,2688.3096,,-118.47045,0.0009999999,141.76318,0.0009999999,3.494083e-08,0.2,547.86273,1.0000005,-0.2,103.000046,29203.215,55.19417475728155,11370,,-0.2,81,41.7401909828186,,0.0009999999,-0.20156305,17.280561,11,14.623307,-116.903366,,-77.61992,-547.86273,-136.76318,,206,206
0.0009999999,2806.0037,18.93339,2688.5923,,-111.290665,0.0009999999,141.64014,0.0009999999,3.4604053e-08,0.2,547.86273,1.0,-0.2,103.50005,29319.508,55.08212560386473,11402,,,81,41.98044967651367,,0.0009999999,-0.000771803,17.287645,11,14.618464,-117.41146,,-77.61992,-547.86273,-136.64014,,207,207
0.0009999999,2806.791,18.939957,2688.7002,0.2,-107.10464,0.0009999999,141.49814,0.0009999999,3.427212e-08,0.2,547.86273,0.99999917,-0.2,103.999916,29431.611,54.92307692307692,11424,,,81,42.214123487472534,,0.0009999999,0.2007149,17.294691,11,14.613646,-118.09091,,-77.61992,-547.86273,-136.49814,,208,208
0.0009999999,2807.574,18.579912,2689.2595,,-105.290726,0.0009999999,141.34882,0.0009999999,3.3944943e-08,0.2,547.86273,1.0,,104.5,29541.902,54.73205741626794,11439,,,81,42.44471573829651,,0.0009999999,0.20220907,17.299948,11,14.608849,-118.31446,,-77.61992,-547.86273,-136.34882,,209,209
0.0009999999,2808.3533,15.773489,2689.72,,-142.3308,0.0009999999,141.3773,0.0009999999,3.3622424e-08,0.2,547.86273,1.0000008,0.2,105.00009,29689.234,54.69047619047619,11485,,0.2,81,42.693575620651245,,0.0009999999,0.6000457,17.291788,11,14.604075,-118.63333,,-77.61992,-547.86273,-136.3773,,210,210
0.0009999999,2809.1284,19.090635,2690.2925,-0.2,-120.424706,0.0009999999,141.30171,0.0009999999,3.330448e-08,-0.2,547.86273,0.9999996,-0.2,105.499954,29814.66,54.54502369668246,11509,,-0.2,81,42.95245146751404,,0.0009999999,-0.7984787,17.299429,11,14.599325,-118.83594,,-77.61992,-547.86273,-136.30171,,211,211
0.0009999999,2809.8994,17.906662,2691.033,0.2,-109.94443,0.0009999999,141.17737,0.0009999999,3.2991036e-08,0.2,547.86273,0.9999997,-0.2,105.99997,29929.602,54.39150943396226,11531,,0.2,81,43.186986446380615,,0.0009999999,0.39588982,17.301413,11,14.594597,-118.866486,,-77.61992,-547.86273,-136.17737,,212,212
0.0009999999,2810.6672,17.112091,2690.7092,0.2,-114.965904,0.0009999999,141.07779,0.0009999999,3.2681985e-08,-0.2,547.86273,1.0000002,0.2,106.50002,30049.568,54.225352112676056,11550,,-0.2,81,43.42034459114075,,0.0009999999,0.0057346374,17.299648,11,14.589891,-119.95804,,-77.61992,-547.86273,-136.07779,,213,213
0.0009999999,2811.4307,13.554101,2691.398,0.2,-120.88811,0.0009999999,141.0068,0.0009999999,3.2377258e-08,-0.2,547.86273,0.9999999,0.2,106.999985,30175.457,54.08411214953271,11574,,,81,43.65912938117981,,0.0009999999,0.19660671,17.281273,11,14.585207,-120.03277,,-77.61992,-547.86273,-136.0068,,214,214
0.0009999999,2812.1904,17.369564,2691.2073,,-118.11415,0.0009999999,140.92358,0.0009999999,3.2076777e-08,,547.86273,0.9999999,0.2,107.50004,30298.57,53.93953488372093,11597,,0.2,81,43.89803385734558,,0.0009999999,0.40192914,17.280813,11,14.580545,-120.9831,,-77.61992,-547.86273,-135.92358,,215,215
0.0009999999,2812.9468,17.776459,2691.927,-0.2,-114.98612,0.0009999999,140.82664,0.0009999999,3.1780456e-08,-0.2,547.86273,0.9999996,,107.999954,30418.557,53.782407407407405,11617,,0.2,81,44.13347315788269,,0.0009999999,-0.20181791,17.282244,11,14.575905,-121.01968,,-77.61992,-547.86273,-135.82664,,216,216
0.0009999999,2813.6995,14.3957205,2692.4863,-0.2,-126.93859,0.0009999999,140.78569,0.0009999999,3.1488224e-08,,547.86273,1.0000002,,108.50003,30550.496,53.67741935483871,11648,,0.2,81,44.37640380859375,,0.0009999999,0.001511082,17.268084,11,14.571286,-121.21306,,-77.61992,-547.86273,-135.78569,,217,217
0.0009999999,2814.4482,17.120966,2693.0825,0.2,-114.12119,0.0009999999,140.68631,0.0009999999,3.1200006e-08,,547.86273,0.9999997,,109.00002,30669.617,53.51376146788991,11666,,0.2,81,44.6123628616333,,0.0009999999,0.39718366,17.266552,11,14.566689,-121.36575,,-77.61992,-547.86273,-135.68631,,218,218
0.0009999999,2815.1934,16.643486,2693.4885,,-126.581985,0.0009999999,140.64474,0.0009999999,3.0915725e-08,0.2,547.86273,1.0000002,0.2,109.50002,30801.2,53.4337899543379,11702,,,81,44.861491203308105,,0.0009999999,0.39769801,17.262854,11,14.562112,-121.70493,,-77.61992,-547.86273,-135.64474,,219,219
0.0009999999,2815.935,18.60278,2693.7747,,-109.3177,0.0009999999,140.52507,0.0009999999,3.063531e-08,0.2,547.86273,1.0000001,,110.000015,30915.516,53.277272727272724,11721,,0.2,81,45.0987184047699,,0.0009999999,0.39667165,17.268095,11,14.557556,-122.16041,,-77.61992,-547.86273,-135.52507,,220,220
0.0009999999,2816.6729,17.735975,2693.709,-0.2,-114.9999,0.0009999999,140.43219,0.0009999999,3.0358695e-08,-0.2,547.86273,0.99999964,,110.49996,31035.516,53.12217194570136,11740,,,81,45.333873987197876,,0.0009999999,-0.40071777,17.269365,11,14.5530205,-122.96388,,-77.61992,-547.86273,-135.43219,,221,221
0.0009999999,2817.4075,17.28479,2693.2866,-0.2,-118.30398,0.0009999999,140.35504,0.0009999999,3.0085808e-08,,547.86273,0.99999964,-0.2,110.99996,31158.82,52.990990990990994,11764,,0.2,81,45.57772779464722,,0.0009999999,-0.20153868,17.268593,11,14.548506,-124.12085,,-77.61992,-547.86273,-135.35504,,222,222
0.0009999999,2818.1384,16.165586,2692.898,0.2,-109.60611,0.0009999999,140.23958,0.0009999999,2.9816583e-08,,547.86273,1.0000008,-0.2,111.5001,31273.426,52.82062780269058,11779,,0.2,81,45.81264138221741,,0.0009999999,0.19781294,17.26281,11,14.544011,-125.24041,,-77.61992,-547.86273,-135.23958,,223,223
0.0009999999,2818.8662,18.015177,2693.6096,0.2,-128.58157,0.0009999999,140.20985,0.0009999999,2.9550957e-08,-0.2,547.86273,0.9999999,,112.00004,31407.008,52.72767857142857,11811,,0.2,81,46.05842709541321,,0.0009999999,0.19855452,17.265335,11,14.539537,-125.256485,,-77.61992,-547.86273,-135.20985,,224,224
0.0009999999,2819.59,19.16937,2693.4216,-0.2,-117.65414,0.0009999999,140.13184,0.0009999999,2.928887e-08,-0.2,547.86273,1.0000006,0.2,112.50006,31529.662,52.59111111111111,11833,,0.2,81,46.306265354156494,,0.0009999999,-0.003488496,17.272966,11,14.535083,-126.16854,,-77.61992,-547.86273,-135.13184,,225,225
0.0009999999,2820.311,16.76633,2693.8845,0.2,-117.14149,0.0009999999,140.05223,0.0009999999,2.9030252e-08,-0.2,547.86273,1.0000001,,113.00006,31651.803,52.45575221238938,11855,,,81,46.56985545158386,,0.0009999999,0.0017356947,17.2699,11,14.530648,-126.426544,,-77.61992,-547.86273,-135.05223,,226,226
0.0009999999,2821.0283,17.300135,2691.5325,,-118.240685,0.0009999999,139.97816,0.0009999999,2.8775041e-08,,547.86273,0.9999991,,113.4999,31775.043,52.330396475770925,11879,,0.2,81,46.81331658363342,,0.0009999999,0.19978969,17.269209,11,14.526234,-129.49594,,-77.61992,-547.86273,-134.97816,,227,227
0.0009999999,2821.7424,18.316772,2691.0657,,-150.75432,0.0009999999,140.04735,0.0009999999,2.8523182e-08,,547.86273,1.0,0.2,114.0,31930.797,52.328947368421055,11931,,,81,47.074671030044556,,0.0009999999,0.20001708,17.272982,11,14.521837,-130.67677,,-77.61992,-547.86273,-135.04735,,228,228
0.0009999999,2822.4534,18.536976,2690.9438,-0.2,-147.95168,0.0009999999,140.10371,0.0009999999,2.8274613e-08,-0.2,547.86273,1.000001,-0.2,114.50011,32083.75,52.3231441048035,11982,,0.2,81,47.336565256118774,,0.0009999999,-0.39731547,17.277685,11,14.517461,-131.50961,,-77.61992,-547.86273,-135.10371,,229,229
0.0009999999,2823.161,16.198856,2690.803,0.2,-131.76428,0.0009999999,140.0892,0.0009999999,2.802928e-08,-0.2,547.86273,1.0000001,-0.2,115.00001,32220.516,52.243478260869566,12016,,,81,47.585444688797,,0.0009999999,-0.2002683,17.272182,11,14.513104,-132.35799,,-77.61992,-547.86273,-135.0892,,230,230
0.0009999999,2823.865,19.236727,2691.4917,0.2,-130.47672,0.0009999999,140.06923,0.0009999999,2.7787129e-08,-0.2,547.86273,1.0000008,0.2,115.5001,32355.992,52.18181818181818,12054,,0.2,81,47.83772015571594,,0.0009999999,0.39860743,17.279879,11,14.508765,-132.37323,,-77.61992,-547.86273,-135.06923,,231,231
0.0009999999,2824.5657,17.119411,2688.9011,-0.2,-136.10616,0.0009999999,140.0737,0.0009999999,2.7548104e-08,-0.2,547.86273,0.99999946,-0.2,115.99994,32497.098,52.12931034482759,12094,,,81,48.104225635528564,,0.0009999999,-0.6021883,17.278381,11,14.504446,-135.66446,,-77.61992,-547.86273,-135.0737,,232,232
0.0009999999,2825.2637,18.286028,2687.6255,,-116.02643,0.0009999999,139.99194,0.0009999999,2.7312147e-08,0.2,547.86273,0.9999994,-0.2,116.49993,32618.123,52.047210300429185,12127,,0.2,81,48.3586323261261,,0.0009999999,0.20078279,17.281904,11,14.500145,-137.63808,,-77.61992,-547.86273,-134.99194,,233,233
0.0009999999,2825.9585,18.553228,2686.3965,0.2,-145.41403,0.0009999999,140.03648,0.0009999999,2.7079208e-08,-0.2,547.86273,1.0000002,-0.2,117.00008,32768.54,52.034188034188034,12176,,0.2,81,48.61867880821228,,0.0009999999,-1.37239695e-05,17.286537,11,14.495862,-139.56203,,-77.61992,-547.86273,-135.03648,,234,234
0.0009999999,2826.65,18.448486,2678.0227,,-137.17087,0.0009999999,140.04556,0.0009999999,2.6849236e-08,-0.2,547.86273,0.9999992,0.2,117.49991,32910.707,51.98723404255319,12217,,,81,48.873881340026855,,0.0009999999,0.0017367364,17.290688,11,14.491598,-148.62709,,-77.61992,-547.86273,-135.04556,,235,235
0.0009999999,2827.3384,18.7457,2656.817,,-123.02923,0.0009999999,139.99466,0.0009999999,2.6622182e-08,,547.86273,1.0000001,,118.00007,33038.74,51.8728813559322,12242,,,81,49.127222776412964,,0.0009999999,-0.00015290442,17.29606,11,14.487351,-170.52145,,-77.61992,-547.86273,-134.99466,,236,236
0.0009999999,2828.024,19.015657,2653.6836,,-257.9334,0.0009999999,140.51338,0.0009999999,2.6397995e-08,-0.2,547.86273,1.0000004,0.2,118.5001,33301.67,52.36286919831224,12410,,0.2,81,49.461328983306885,,0.0009999999,0.2008533,17.302528,11,14.483123,-174.34045,,-77.61992,-547.86273,-135.51338,,237,237
0.0009999999,2828.7058,18.813988,2449.0967,,-156.57664,0.0009999999,140.60187,0.0009999999,2.6176627e-08,,547.86273,0.9999998,-0.2,118.99998,33463.246,52.38655462184874,12468,,0.2,81,49.73153018951416,,0.0009999999,0.0030225515,17.30809,11,14.478912,-379.60904,,-77.61992,-547.86273,-135.60187,,238,238
0.0009999999,2829.3853,17.193998,2388.9062,,-248.97046,0.0009999999,141.07623,0.0009999999,2.5958036e-08,,547.86273,0.9999993,-0.2,119.499916,33717.22,52.81589958158996,12623,,,81,50.04767084121704,,0.0009999999,-0.20128289,17.306831,11,14.47472,-440.47906,,-77.61992,-547.86273,-136.07623,,239,239
0.0009999999,2830.0618,17.632431,2341.494,,-477.9,0.0009999999,142.50049,0.0009999999,2.5742173e-08,-0.2,547.86273,0.9999991,-0.2,119.99989,34200.117,54.67916666666667,13123,,,81,50.54289937019348,,0.0009999999,-0.40107048,17.30741,11,14.470545,-488.56778,,-77.61992,-547.86273,-137.50049,,240,240
0.0009999999,2830.7346,16.437943,2338.3848,,-496.59537,0.0009999999,143.99051,0.0009999999,2.5528987e-08,-0.2,547.86273,0.9999991,,120.49989,34701.71,56.52697095435685,13623,,,81,51.098689556121826,,0.0009999999,-0.20259733,17.303026,11,14.466387,-492.3498,,-77.61992,-547.86273,-138.99051,,241,241
0.0009999999,2831.4053,18.497028,2333.9583,,-496.28345,0.0009999999,145.46692,0.0009999999,2.5318437e-08,-0.2,547.86273,0.99999964,-0.2,121.000015,35202.996,58.35950413223141,14123,,0.2,81,51.72198748588562,,0.0009999999,-0.20583212,17.30719,11,14.462246,-497.44693,,-77.61992,-547.86273,-140.46692,,242,242
0.0009999999,2832.0725,13.372915,2334.4924,,-489.855,0.0009999999,146.90474,0.0009999999,2.5110484e-08,-0.2,547.86273,0.9999991,,121.49989,35697.85,60.17695473251029,14623,,0.2,81,52.39709663391113,,0.0009999999,-0.002341047,17.290228,11,14.458122,-497.58005,,-77.61992,-547.86273,-141.90474,,243,243
0.0009999999,inf,14.942032,inf,-0.2,-499.37524,0.0009999999,148.36978,0.0009999999,7.946369e-09,-0.2,547.86273,,-0.2,,36202.227,61.97950819672131,15123,,-0.06666667,256,53.094831228256226,,0.0009999999,-0.66729546,17.279837,11,14.454015,,,-77.61992,-547.86273,-143.36978,,244,244
0.0009999999,inf,18.069069,inf,-0.2,-110.98623,0.0009999999,148.2376,0.0009999999,7.881633e-09,-0.2,547.86273,,-0.2,,36318.21,61.857142857142854,15155,,0.06666667,256,78.96674156188965,,0.0009999999,-0.5335815,17.278986,11,14.449925,,,-77.61992,-547.86273,-143.2376,,245,245
0.0009999999,inf,17.525417,inf,-0.06666667,-127.936226,0.0009999999,148.1754,0.0009999999,7.817685e-09,-0.2,547.86273,,-0.2,,36451.15,61.739837398373986,15188,,-0.2,256,79.50469851493835,,0.0009999999,-0.66969025,17.27593,11,14.445851,,,-77.61992,-547.86273,-143.1754,,246,246
0.0009999999,inf,17.221334,inf,-0.06666667,-116.52172,0.0009999999,148.0675,0.0009999999,7.754513e-09,-0.2,547.86273,,-0.2,,36572.67,61.73684210526316,15249,,-0.06666667,256,80.2229413986206,,0.0009999999,-0.5307056,17.271667,11,14.441795,,,-77.61992,-547.86273,-143.0675,,247,247
0.0009999999,inf,13.566779,inf,-0.06666667,-166.75165,0.0009999999,148.163,0.0009999999,7.692101e-09,-0.2,547.86273,,-0.2,,36744.42,63.50403225806452,15749,,0.06666667,256,81.12491202354431,,0.0009999999,-0.39851132,17.252705,11,14.437755,,,-77.61992,-547.86273,-143.163,,248,248
0.0009999999,inf,14.49549,inf,-0.06666667,-492.50342,0.0009999999,149.56596,0.0009999999,7.630442e-09,-0.2,547.86273,,-0.2,,37241.926,65.2570281124498,16249,,0.2,256,82.01376557350159,,0.0009999999,-0.26699236,17.237625,11,14.43373,,,-77.61992,-547.86273,-144.56596,,249,249
0.0009999999,inf,17.56082,inf,0.06666667,-498.52637,0.0009999999,150.98181,0.0009999999,7.56952e-09,-0.2,547.86273,,-0.2,,37745.453,66.996,16749,,-0.2,256,82.88864374160767,,0.0009999999,-0.5338788,17.234926,11,14.429723,,,-77.61992,-547.86273,-145.98181,,250,250
