ReturnLastEpisode,IWFirstEpisode,NumTrajectories,GridSize,BoundBonus,IWLastEpisode,LQGmu1_actor,DenMISELogFirst,Delta,LQGsigma_higher,ReturnMean,LQGmu1_higher,ReturnMin,NumTrainableParams,Regret,IWMean,TimestepsSoFar,ReturnMax,DenMISELogLast,ReturnStepMax,IWMax,ReturnAbsMax,AvgEpLen,TimeElapsed,MinEpLen,Bound,Regret/t,DenMISEMeanLog,BoundMISE,IWMin,Iteration
0.7606663,0.303568,183,20,19.027311,9.1025155e-05,-7.865899,-2.9950323,9.0765184e-08,3.0,6.5955243,-5.7894735,,,-291.98096,0.97767574,3660,18.194775,-3.6644387,19.98523,2.7962341,18.194775,20.0,68.53113269805908,20,26.945738,-1.5955243,-3.3441164,7.9184265,,183
6.9592857,0.0061156116,184,20,20.514212,2.4056485,-8.166256,-2.9988244,8.97813e-08,3.0,6.597501,-10.0,,,-293.9402,0.9748769,3680,18.194775,-3.1483917,19.98523,5.4053407,18.194775,20.0,69.30602431297302,20,26.86416,-1.5975008,-3.3431885,6.349949,,184
6.7785125,1.5773379,185,20,16.797052,0.57232964,-2.698144,-3.0042112,8.881331e-08,3.0,6.5984797,-2.631579,,,-295.71875,0.98611087,3700,18.194775,-3.1613245,19.98523,2.4167523,18.194775,20.0,70.22936487197876,20,26.805172,-1.5984797,-3.3423748,10.008119,,185
8.322912,0.3054193,186,20,18.744612,1.4120603,-3.4958892,-3.0011122,8.78609e-08,3.0,6.6077514,-5.7894735,,,-299.04175,0.98525476,3720,18.194775,-2.8935072,19.98523,2.7590237,18.194775,20.0,71.19405364990234,20,26.706394,-1.6077514,-3.3400471,7.961783,,186
7.567579,2.5427845,187,20,16.88212,1.4934853,0.27158576,-3.0048335,8.692371e-08,3.0,6.6128845,-0.5263158,,,-301.60938,1.0127233,3740,18.194775,-2.9085727,19.98523,2.5528388,18.194775,20.0,71.861971616745,20,26.696568,-1.6128845,-3.3378325,9.814448,,187
13.279726,2.522087,188,20,16.743122,2.5304623,-3.8829489,-2.9966605,8.600145e-08,3.0,6.6483455,-0.5263158,,,-309.88892,1.0158479,3760,18.194775,-2.981322,19.98523,2.5319257,18.194775,20.0,72.72576093673706,20,26.6237,-1.6483455,-3.3358817,9.880576,,188
7.2554774,0.016817613,189,20,25.90943,5.50776e-05,11.067755,-2.9886394,8.509379e-08,3.0,6.6515584,10.0,,,-312.14453,1.0164605,3780,18.194775,-2.9183547,19.98523,8.923139,18.194775,20.0,73.65298247337341,20,26.616137,-1.6515584,-3.333602,0.7067072,,189
0.4952345,0.0060851322,190,20,20.260113,1.4483002e-10,-9.0352745,-2.9938276,8.420042e-08,3.0,6.619156,-10.0,,,-307.63965,0.9627517,3800,18.194775,-4.020439,19.98523,5.4192433,18.194775,20.0,74.32846570014954,20,26.537407,-1.6191559,-3.3371944,6.277293,,190
6.272419,1.0278308,191,20,17.09441,0.68926585,-1.4145851,-2.999045,8.332106e-08,3.0,6.617341,-3.6842105,,,-308.9121,0.99124044,3820,18.194775,-3.236194,19.98523,2.4825625,18.194775,20.0,75.23530721664429,20,26.535786,-1.617341,-3.3368924,9.441376,,191
18.17282,2.1179194,192,20,16.169806,2.3940964,-5.340181,-2.9989,8.2455394e-08,3.0,6.677526,-1.5789474,,,-322.08496,1.0100408,3840,18.194775,-2.8920574,19.98523,2.3941061,18.194775,20.0,76.07015299797058,20,26.537172,-1.677526,-3.334631,10.367367,,192
7.2401247,0.5474368,193,20,24.584656,0.0027151892,5.928203,-2.9931242,8.160315e-08,3.0,6.680441,5.7894735,,,-324.32507,1.0277903,3860,18.194775,-2.9902794,19.98523,4.7266636,18.194775,20.0,76.87023973464966,20,26.499489,-1.6804409,-3.3328063,1.9148332,,193
1.0731114,0.13749216,194,20,19.002323,0.0005342078,-10.043083,-2.9954598,8.076404e-08,3.0,6.651537,-6.8421054,,,-320.3982,0.995987,3880,18.194775,-3.542869,19.98523,2.95534,18.194775,20.0,77.69920873641968,20,26.446295,-1.651537,-3.333777,7.4439716,,194
6.481447,2.0550618,195,20,20.77538,0.0005120214,5.321445,-2.9998927,7.993781e-08,3.0,6.650665,2.631579,,,-321.87964,1.0062902,3900,18.194775,-3.3652444,19.98523,3.5708444,18.194775,20.0,78.49270343780518,20,26.320908,-1.6506648,-3.3339741,5.545529,,195
1.1671028,0.00608937,196,20,19.967443,9.501026e-06,-9.714171,-2.9945242,7.91242e-08,3.0,6.6226873,-10.0,,,-318.04675,0.9714505,3920,18.194775,-3.4949234,19.98523,5.425687,18.194775,20.0,79.33622193336487,20,26.301641,-1.6226873,-3.3347812,6.334198,,196
5.884865,1.0283833,197,20,16.835993,0.48322415,-0.2901919,-2.9995823,7.832295e-08,3.0,6.6189423,-3.6842105,,,-318.93164,0.9849629,3940,18.194775,-3.3102996,19.98523,2.4766293,18.194775,20.0,80.40565752983093,20,26.259533,-1.6189423,-3.3348315,9.423539,,197
18.190184,2.5291038,198,20,16.396238,2.5167055,2.9654193,-2.9994388,7.753381e-08,3.0,6.677383,-0.5263158,,,-332.12183,1.0064036,3960,18.194775,-2.943599,19.98523,2.538169,18.194775,20.0,81.22359251976013,20,26.312159,-1.677383,-3.3329408,9.91592,,198
1.3701941,0.016870582,199,20,25.406448,0.22228728,10.482476,-2.9917843,7.6756535e-08,3.0,6.650714,10.0,,,-328.49207,1.0226096,3980,18.194775,-3.262951,19.98523,8.96974,18.194775,20.0,82.30561971664429,20,26.118002,-1.6507139,-3.3325686,0.71155274,,199
0.4952345,2.5222168,200,20,16.274672,0.007969415,2.9377356,-2.996712,7.599088e-08,3.0,6.6199365,-0.5263158,,,-323.9873,1.0049309,4000,18.194775,-3.9183793,19.98523,2.531205,18.194775,20.0,83.38611197471619,20,26.09443,-1.6199365,-3.3354437,9.819759,,200
1.3733506,0.006056838,201,20,19.758526,0.00031687506,-6.77352,-2.9891675,7.523664e-08,3.0,6.593834,-10.0,,,-320.3606,0.9681641,4020,18.194775,-3.2597165,19.98523,5.4140286,18.194775,20.0,84.30380129814148,20,26.060251,-1.5938339,-3.3350534,6.301725,,201
7.194874,0.30328515,202,20,18.108873,2.7337162,-4.9820566,-2.9941,7.449356e-08,3.0,6.596809,-5.7894735,,,-322.55542,0.98361117,4040,18.194775,-3.07701,19.98523,2.7607253,18.194775,20.0,85.19429302215576,20,26.039038,-1.5968089,-3.333962,7.930165,,202
7.2418756,0.5498584,203,20,24.01257,0.0041121207,1.4984093,-2.997538,7.376145e-08,3.0,6.599987,5.7894735,,,-324.79736,1.0571202,4060,18.194775,-2.9696157,19.98523,4.72723,18.194775,20.0,86.11748266220093,20,25.952744,-1.599987,-3.3322592,1.9401739,,203
2.1055562,1.5703121,204,20,15.97079,1.1447543,-7.545856,-2.999747,7.304006e-08,3.0,6.5779552,-2.631579,,,-321.90283,0.9903832,4080,18.194775,-3.1003408,19.98523,2.390204,18.194775,20.0,87.29680037498474,20,25.922253,-1.5779552,-3.3308723,9.951464,,204
6.539297,0.13769983,205,20,18.462908,2.933392,-6.119434,-2.996969,7.232922e-08,3.0,6.5777664,-6.8421054,,,-323.44214,1.0002534,4100,18.194775,-3.1212249,19.98523,2.9355469,18.194775,20.0,88.22513747215271,20,25.902716,-1.5777664,-3.329905,7.439808,,205
7.1643825,2.0576754,206,20,20.30797,0.038935784,0.7864089,-3.0011637,7.1628705e-08,3.0,6.5806136,2.631579,,,-325.60645,1.0262016,4120,18.194775,-3.0261664,19.98523,3.5808218,18.194775,20.0,89.11505842208862,20,25.798176,-1.5806136,-3.3284433,5.490205,,206
6.1598344,0.13757569,207,20,18.287245,0.10798864,-6.960132,-2.996067,7.0938306e-08,3.0,6.5785813,-6.8421054,,,-326.76636,1.0024778,4140,18.194775,-3.0248344,19.98523,2.922186,18.194775,20.0,90.14493656158447,20,25.741695,-1.5785813,-3.3268673,7.4544497,,207
7.1033506,1.571058,208,20,15.829449,1.0123103,-0.80570304,-3.000222,7.025785e-08,3.0,6.5811048,-2.631579,,,-328.86975,0.9891492,4160,18.194775,-3.0706956,19.98523,2.381897,18.194775,20.0,91.19632339477539,20,25.70634,-1.5811048,-3.3256373,9.876893,,208
18.193714,2.5241883,209,20,15.985297,2.4346383,-2.6984768,-2.9974933,6.958713e-08,3.0,6.6366673,-0.5263158,,,-342.06348,1.0125091,4180,18.194775,-2.9116855,19.98523,2.532289,18.194775,20.0,92.31270933151245,20,25.746838,-1.6366673,-3.323717,9.761539,,209
8.4535885,0.00606347,210,20,19.40331,0.12195094,-10.65348,-2.9902616,6.892597e-08,3.0,6.6453195,-10.0,,,-345.5171,0.95709467,4200,18.194775,-2.8752055,19.98523,5.487099,18.194775,20.0,93.13178277015686,20,25.64899,-1.6453195,-3.3215322,6.245679,,210
7.114211,0.01692464,211,20,24.948017,2.1574217e-10,13.324234,-2.9949832,6.827419e-08,3.0,6.647542,10.0,,,-347.63135,1.0108248,4220,18.194775,-3.4587362,19.98523,9.098559,18.194775,20.0,93.69754910469055,20,25.646122,-1.647542,-3.3224106,0.69810534,,211
0.4952345,1.5701301,212,20,15.658794,1.0784498e-05,-0.48937416,-2.9996312,6.7631625e-08,3.0,6.618521,-2.631579,,,-343.12646,0.99254006,4240,18.194775,-4.7239246,19.98523,2.3781028,18.194775,20.0,94.3330066204071,20,25.61815,-1.6185212,-3.3290234,9.959356,,212
18.189602,2.662223,213,20,16.847273,2.3433154,3.7331967,-2.996958,6.699807e-08,3.0,6.672846,0.5263158,,,-356.31616,1.0205725,4260,18.194775,-2.9264302,19.98523,2.805647,18.194775,20.0,94.92745041847229,20,25.664186,-1.6728458,-3.3271763,8.816914,,213
1.3184805,2.0975182,214,20,15.323864,0.7967308,-1.2568725,-2.9892206,6.637338e-08,3.0,6.6478252,-1.5789474,,,-352.63464,1.0001007,4280,18.194775,-3.3580277,19.98523,2.3697402,18.194775,20.0,95.57042503356934,20,25.487427,-1.6478252,-3.3272357,10.163563,,214
18.183504,2.0868654,215,20,15.221602,2.3551497,3.3161464,-2.984129,6.575739e-08,3.0,6.7014794,-1.5789474,,,-365.8181,1.0027137,4300,18.194775,-2.879918,19.98523,2.3551497,18.194775,20.0,96.13473200798035,20,25.487675,-1.7014794,-3.3251636,10.266072,,215
1.3483473,0.0059962273,216,20,19.219944,0.00019183387,-11.170228,-2.9791098,6.514993e-08,3.0,6.676697,-10.0,,,-362.1665,0.9567181,4320,18.194775,-3.3097675,19.98523,5.5001054,18.194775,20.0,96.7175235748291,20,25.47627,-1.6766968,-3.325088,6.256326,,216
6.0758367,0.54230237,217,20,23.492413,5.439404e-07,0.94480085,-2.983701,6.455086e-08,3.0,6.6739273,5.7894735,,,-363.2422,1.0394851,4340,18.194775,-3.5726516,19.98523,4.797618,18.194775,20.0,97.13955020904541,20,25.424416,-1.6739273,-3.3264525,1.9320023,,217
3.906962,0.30077907,218,20,17.453835,0.22196329,-2.2414668,-2.9858027,6.3960016e-08,3.0,6.661235,-5.7894735,,,-362.14917,0.9832358,4360,18.194775,-3.031777,19.98523,2.7473335,18.194775,20.0,97.6329665184021,20,25.384491,-1.6612349,-3.3249445,7.9306574,,218
11.167381,2.502842,219,20,15.52436,1.9879766,-2.0065658,-2.9890006,6.3377236e-08,3.0,6.6818113,-0.5263158,,,-368.31665,1.0258353,4380,18.194775,-2.8680983,19.98523,2.5092301,18.194775,20.0,98.16071271896362,20,25.39786,-1.6818113,-3.322945,9.8735,,219
18.03685,2.0828288,220,20,15.033129,2.3074703,1.3412334,-2.9821928,6.2802386e-08,3.0,6.7334247,-1.5789474,,,-381.3534,1.0121006,4400,18.194775,-2.8638613,19.98523,2.3487937,18.194775,20.0,98.7019374370575,20,25.38883,-1.7334247,-3.320751,10.355701,,220
2.4341533,2.009163,221,20,19.649778,2.6050591,1.9795148,-2.977305,6.223532e-08,3.0,6.713971,2.631579,,,-378.7876,1.0402689,4420,18.194775,-3.0675056,19.98523,3.5748618,18.194775,20.0,99.38044047355652,20,25.249577,-1.7139711,-3.3195586,5.5997972,,221
1.9068387,0.0059583313,222,20,19.013922,0.0010525286,-10.065207,-2.9727695,6.167591e-08,3.0,6.6923175,-10.0,,,-375.69446,0.954072,4440,18.194775,-3.133701,19.98523,5.509836,18.194775,20.0,99.9518609046936,20,25.248478,-1.6923175,-3.318555,6.2345567,,222
5.8896832,0.016626937,223,20,24.51471,7.470003e-10,10.726388,-2.977237,6.1124e-08,3.0,6.688718,10.0,,,-376.5841,1.0083152,4460,18.194775,-3.369955,19.98523,9.216667,18.194775,20.0,100.52623629570007,20,25.206078,-1.6887178,-3.3190145,0.69136894,,223
0.4952345,1.010093,224,20,15.80521,7.016245e-05,-5.623049,-2.9816368,6.057946e-08,3.0,6.6610684,-3.6842105,,,-372.07935,0.9779254,4480,18.194775,-3.9898186,19.98523,2.4492428,18.194775,20.0,101.05709195137024,20,25.192951,-1.6610684,-3.3220203,9.387742,,224
7.2526207,0.1355986,225,20,17.740835,2.4644067,-5.1760883,-2.981592,6.004219e-08,3.0,6.6636977,-6.8421054,,,-374.33203,0.98809475,4500,18.194775,-3.002063,19.98523,2.9409657,18.194775,20.0,101.60319304466248,20,25.129883,-1.6636977,-3.3207037,7.3890486,,225
7.3081245,2.08957,226,20,14.878376,1.2629656,-1.6473075,-2.985424,5.9512015e-08,3.0,6.666549,-1.5789474,,,-376.64014,1.0119032,4520,18.194775,-2.9698703,19.98523,2.3537414,18.194775,20.0,102.21532273292542,20,25.083138,-1.6665492,-3.3192153,10.204761,,226
18.156872,1.5405862,227,20,14.984169,2.2083278,-1.0688322,-2.9806356,5.8988835e-08,3.0,6.7171674,-2.631579,,,-389.797,0.9977628,4540,18.194775,-2.8636081,19.98523,2.329183,18.194775,20.0,102.82229852676392,20,25.08691,-1.7171674,-3.3171635,10.102742,,227
18.185844,2.4761221,228,20,15.12749,2.3197656,-1.935394,-2.9782674,5.847252e-08,3.0,6.767469,-0.5263158,,,-402.9829,1.0324162,4560,18.194775,-2.8753684,19.98523,2.4804657,18.194775,20.0,103.3407289981842,20,25.106335,-1.7674689,-3.3152423,9.978846,,228
18.038162,2.0613818,229,20,14.626109,2.2821016,-4.282355,-2.9718423,5.7962957e-08,3.0,6.8166857,-1.5789474,,,-416.021,1.0189413,4580,18.194775,-2.8497062,19.98523,2.3154867,18.194775,20.0,103.8942699432373,20,25.114738,-1.8166857,-3.3130767,10.488628,,229
7.3255043,0.576608,230,20,16.22004,2.416588,-6.532623,-2.9672382,5.7460028e-08,3.0,6.8188977,-4.736842,,,-418.34644,0.98599243,4600,18.194775,-2.911383,19.98523,2.5543585,18.194775,20.0,104.47494077682495,20,25.039858,-1.8188977,-3.311256,8.8198185,,230
7.232224,0.005936344,231,20,18.780043,1.4374013,-7.714431,-2.9690728,5.6963614e-08,3.0,6.8206873,-10.0,,,-420.57874,0.95145065,4620,18.194775,-3.0483155,19.98523,5.584903,18.194775,20.0,105.03463983535767,20,25.000195,-1.8206873,-3.3101854,6.2201524,,231
6.964557,0.29706177,232,20,16.843542,2.4700065,-9.665706,-2.9733667,5.6473613e-08,3.0,6.8213077,-5.7894735,,,-422.54333,0.9944555,4640,18.194775,-3.1276305,19.98523,2.7141087,18.194775,20.0,105.64325428009033,20,24.956848,-1.8213077,-3.3096287,8.113305,,232
6.830276,0.5383511,233,20,23.03009,6.321598e-06,6.5053353,-2.9763882,5.59899e-08,3.0,6.821346,5.7894735,,,-424.37354,1.0098829,4660,18.194775,-3.316154,19.98523,4.910417,18.194775,20.0,106.32237887382507,20,24.912804,-1.8213458,-3.3096893,1.8827128,,233
1.0355905,2.0748675,234,20,14.510032,0.13157965,0.55378807,-2.978363,5.5512377e-08,3.0,6.7966204,-1.5789474,,,-420.40918,1.010411,4680,18.194775,-3.6202765,19.98523,2.3211544,18.194775,20.0,106.82879114151001,20,24.873875,-1.7966204,-3.3109958,10.363843,,234
9.474087,0.005964471,235,20,18.579218,0.005393556,-10.443377,-2.9737995,5.5040932e-08,3.0,6.8080134,-10.0,,,-424.88318,0.95551133,4700,18.194775,-2.9829137,19.98523,5.544927,18.194775,20.0,107.39450550079346,20,24.835718,-1.8080134,-3.3095624,6.2565002,,235
6.155766,2.0106008,236,20,19.258352,0.00030895424,8.817175,-2.9780204,5.4575473e-08,3.0,6.8052497,2.631579,,,-426.03894,1.0271255,4720,18.194775,-3.4327033,19.98523,3.6283398,18.194775,20.0,108.26132392883301,20,24.82885,-1.8052497,-3.310293,5.5704966,,236
0.6826965,0.016569318,237,20,24.116587,5.4193516,6.713773,-2.9737654,5.4115883e-08,3.0,6.7794166,10.0,,,-421.72168,1.0312186,4740,18.194775,-3.7852535,19.98523,9.404726,18.194775,20.0,109.20636177062988,20,24.821466,-1.7794166,-3.3121955,0.7048797,,237
0.9815676,0.29841328,238,20,16.690731,0.00084798783,-6.765993,-2.977906,5.3662085e-08,3.0,6.755055,-5.7894735,,,-417.70312,0.98750186,4760,18.194775,-3.6299715,19.98523,2.7268605,18.194775,20.0,109.94874668121338,20,24.732765,-1.755055,-3.313445,8.042033,,238
7.030127,2.080025,239,20,14.413907,0.6356302,-6.378267,-2.9808457,5.3213974e-08,3.0,6.7562065,-1.5789474,,,-419.7334,1.0037597,4780,18.194775,-3.0591593,19.98523,2.3298297,18.194775,20.0,110.45845985412598,20,24.693884,-1.7562065,-3.3124413,10.279977,,239
7.1824813,0.005979735,240,20,18.389748,1.3346096,-10.565087,-2.9763558,5.2771455e-08,3.0,6.7579823,-10.0,,,-421.91577,0.96389985,4800,18.194775,-3.0349092,19.98523,5.5298686,18.194775,20.0,111.28514623641968,20,24.70191,-1.7579823,-3.3112762,6.3121624,,240
5.9884634,0.1354491,241,20,17.077585,1.9455376,-8.319038,-2.9804888,5.233442e-08,3.0,6.75479,-6.8421054,,,-422.9043,1.0070765,4820,18.194775,-3.4531221,19.98523,2.9025278,18.194775,20.0,112.24767827987671,20,24.626375,-1.7547898,-3.312034,7.5487905,,241
6.651196,2.0227964,242,20,19.050045,0.0040162085,-0.9753449,-2.9840677,5.19028e-08,3.0,6.754361,2.631579,,,-424.55542,1.0179065,4840,18.194775,-3.162135,19.98523,3.6447594,18.194775,20.0,112.83302307128906,20,24.524822,-1.7543612,-3.3113954,5.4747777,,242
18.189405,2.0779912,243,20,14.3243475,2.3236444,-4.119294,-2.9798675,5.1476494e-08,3.0,6.8014193,-1.5789474,,,-437.74487,1.0007524,4860,18.194775,-2.8809285,19.98523,2.331853,18.194775,20.0,113.42347002029419,20,24.640007,-1.8014193,-3.3095624,10.3156595,,243
7.190558,1.0038725,244,20,15.008688,2.391186,-1.9503424,-2.9754593,5.105542e-08,3.0,6.803014,-3.6842105,,,-439.93542,0.98866993,4880,18.194775,-2.8998568,19.98523,2.391186,18.194775,20.0,113.95558881759644,20,24.559334,-1.8030138,-3.307887,9.550647,,244
17.976791,2.0688183,245,20,14.193732,2.2721639,-1.7912719,-2.9754434,5.063949e-08,3.0,6.8486214,-1.5789474,,,-452.91223,1.0035632,4900,18.194775,-2.8459463,19.98523,2.312761,18.194775,20.0,114.62513852119446,20,24.572235,-1.8486214,-3.3060536,10.378504,,245
18.051743,2.059869,246,20,14.113709,2.276775,3.0872703,-2.9711082,5.0228625e-08,3.0,6.8941627,-1.5789474,,,-465.964,1.0056022,4920,18.194775,-2.8428152,19.98523,2.3004847,18.194775,20.0,115.21530866622925,20,24.574375,-1.8941627,-3.304162,10.460666,,246
1.3630238,0.005923024,247,20,18.179165,0.0002630223,-8.718111,-2.9668262,4.982274e-08,3.0,6.8717694,-10.0,,,-462.32703,0.96627086,4940,18.194775,-3.2896492,19.98523,5.5549307,18.194775,20.0,116.05305099487305,20,24.50402,-1.8717694,-3.3040872,6.3248568,,247
6.811063,0.016520966,248,20,23.775658,1.1538788e-08,7.9644723,-2.9708428,4.942175e-08,3.0,6.871525,10.0,,,-464.13818,1.0137597,4960,18.194775,-3.2048676,19.98523,9.465607,18.194775,20.0,116.65310287475586,20,24.47338,-1.8715248,-3.3038418,0.69772077,,248
0.7823085,0.29748794,249,20,16.294771,0.00015077589,-5.5605884,-2.9748003,4.9025587e-08,3.0,6.8470697,-5.7894735,,,-459.9204,0.998819,4980,18.194775,-3.7273362,19.98523,2.7067194,18.194775,20.0,117.26248288154602,20,24.464104,-1.8470697,-3.305528,8.169333,,249
7.212629,1.5359384,250,20,14.1858225,1.6145363,-2.9605618,-2.9776142,4.8634167e-08,3.0,6.848532,-2.631579,,,-462.13306,0.9934026,5000,18.194775,-2.973215,19.98523,2.2860973,18.194775,20.0,117.85958099365234,20,24.405647,-1.8485322,-3.304211,10.219826,,250
7.7886996,0.5378631,251,20,22.454277,0.032489073,6.067279,-2.9754813,4.8247415e-08,3.0,6.8522778,5.7894735,,,-464.92175,1.0290154,5020,18.194775,-2.844206,19.98523,4.966683,18.194775,20.0,118.39637780189514,20,24.332129,-1.8522778,-3.30241,1.8778512,,251
1.1123862,0.13502015,252,20,16.721792,0.0004651179,-5.6523967,-2.9773169,4.7865257e-08,3.0,6.8295,-6.8421054,,,-461.03406,1.0103884,5040,18.194775,-3.6027849,19.98523,2.9033542,18.194775,20.0,118.98842453956604,20,24.329395,-1.8295002,-3.3035064,7.607603,,252
7.3025603,1.5407497,253,20,14.101189,1.5691767,-0.20631647,-2.9807417,4.7487628e-08,3.0,6.8313704,-2.631579,,,-463.33667,0.9967358,5060,18.194775,-2.9750652,19.98523,2.2842116,18.194775,20.0,119.53701162338257,20,24.318058,-1.8313704,-3.3021765,10.21687,,253
18.195705,2.476983,254,20,14.386055,2.449732,1.0316173,-2.978615,4.7114447e-08,3.0,6.876112,-0.5263158,,,-476.53247,1.0137045,5080,18.195705,-2.9192183,19.98591,2.4780653,18.195705,20.0,120.03689670562744,20,24.342201,-1.876112,-3.3006868,9.956147,,254
3.2610638,0.005958746,255,20,17.95894,0.00320179,-10.864079,-2.9728396,4.6745644e-08,3.0,6.861935,-10.0,,,-474.79346,0.9549176,5100,18.195705,-3.0344276,19.98591,5.5984955,18.195705,20.0,120.62717700004578,20,24.217464,-1.8619351,-3.299596,6.258523,,255
6.066769,2.4723184,256,20,14.306212,0.011807345,-3.1812983,-2.97673,4.6381153e-08,3.0,6.8588285,-0.5263158,,,-475.8601,1.0151898,5120,18.195705,-3.5157034,19.98591,2.4733756,18.195705,20.0,121.18253469467163,20,24.207794,-1.8588285,-3.3006332,9.901583,,256
7.7498035,0.99942344,257,20,14.524288,2.2604284,-1.5049584,-2.9710176,4.6020915e-08,3.0,6.8622956,-3.6842105,,,-478.61,0.9920407,5140,18.195705,-2.8471563,19.98591,2.356444,18.195705,20.0,121.82617092132568,20,24.143593,-1.8622956,-3.2988162,9.619305,,257
18.169216,2.059687,258,20,13.731366,2.2760828,-0.9759678,-2.9710197,4.566485e-08,3.0,6.906121,-1.5789474,,,-491.77917,1.0092587,5160,18.195705,-2.8403108,19.98591,2.2830248,18.195705,20.0,122.32499313354492,20,24.174366,-1.9061208,-3.297075,10.442999,,258
18.186699,2.0512946,259,20,13.659364,2.2671547,-2.169802,-2.9669368,4.531291e-08,3.0,6.949675,-1.5789474,,,-504.96582,1.0111682,5180,18.195705,-2.8562756,19.98591,2.2717705,18.195705,20.0,122.87569522857666,20,24.18116,-1.9496751,-3.2953432,10.521795,,259
12.06622,2.0430331,260,20,13.588533,2.188228,0.21714449,-2.9629014,4.4965024e-08,3.0,6.969354,-1.5789474,,,-512.0321,1.012767,5200,18.195705,-2.8200378,19.98591,2.2607126,18.195705,20.0,123.43725228309631,20,24.131392,-1.9693542,-3.2934783,10.542858,,260
14.874055,1.9725484,261,20,18.560513,1.8097721,0.35998487,-2.958913,4.4621125e-08,3.0,6.999641,2.631579,,,-521.90625,1.0162541,5220,18.195705,-2.9346125,19.98591,3.6863496,18.195705,20.0,123.96146488189697,20,24.162731,-1.999641,-3.2920597,5.602219,,261
11.319785,2.4196777,262,20,13.9692745,2.420661,-0.123736024,-2.955208,4.428116e-08,3.0,7.01613,-0.5263158,,,-528.2261,1.025302,5240,18.195705,-2.945232,19.98591,2.420661,18.195705,20.0,124.44608950614929,20,24.14296,-2.01613,-3.2906845,10.173684,,262
18.158178,2.4066863,263,20,13.893463,2.3864765,-1.899666,-2.9498246,4.3945054e-08,3.0,7.058495,-0.5263158,,,-541.38416,1.0271624,5260,18.195705,-2.8963728,19.98591,2.4076557,18.195705,20.0,124.94742059707642,20,24.153015,-2.058495,-3.2890952,10.259551,,263
18.004396,2.0058029,264,20,13.392228,2.198567,-4.295568,-2.9445102,4.361277e-08,3.0,7.0999565,-1.5789474,,,-554.38855,1.0200629,5280,18.195705,-2.8110712,19.98591,2.2296867,18.195705,20.0,125.62030601501465,20,24.162743,-2.0999565,-3.2871885,10.7705145,,264
7.2197394,0.016030759,265,20,23.429922,2.7860562e-05,6.4071255,-2.940722,4.3284235e-08,3.0,7.1004086,10.0,,,-556.6083,0.9983324,5300,18.195705,-2.882769,19.98591,9.740889,18.195705,20.0,126.14257168769836,20,24.12252,-2.1004086,-3.285592,0.6925983,,265
1.0258633,0.13065171,266,20,16.503357,0.00029871854,-8.908834,-2.944428,4.29594e-08,3.0,7.077572,-6.8421054,,,-552.63416,1.0014577,5320,18.195705,-3.653883,19.98591,2.9527907,18.195705,20.0,126.67867612838745,20,24.08418,-2.0775719,-3.287019,7.5808244,,266
6.532303,0.0058107506,267,20,17.783415,3.201901,-9.459031,-2.9476893,4.2638213e-08,3.0,7.07553,-10.0,,,-554.1665,0.9580543,5340,18.195705,-3.2474422,19.98591,5.7280965,18.195705,20.0,127.13973140716553,20,24.058693,-2.07553,-3.2868736,6.275278,,267
6.104857,2.019682,268,20,13.331301,0.11493216,-1.6285313,-2.9514058,4.232061e-08,3.0,7.071908,-1.5789474,,,-555.27136,1.0167416,5360,18.195705,-3.3038995,19.98591,2.2408905,18.195705,20.0,127.68625092506409,20,24.03744,-2.071908,-3.2871094,10.706139,,268
18.17311,2.012055,269,20,13.265734,2.2197208,0.9041399,-2.9476223,4.200654e-08,3.0,7.1131763,-1.5789474,,,-568.44446,1.0184036,5380,18.195705,-2.8150687,19.98591,2.2306006,18.195705,20.0,128.29170846939087,20,24.043438,-2.1131763,-3.2852974,10.777704,,269
4.800671,0.52113223,270,20,22.057833,0.70483303,5.7715926,-2.943881,4.169596e-08,3.0,7.1046114,5.7894735,,,-568.2451,1.0227123,5400,18.195705,-2.9936724,19.98591,5.0984993,18.195705,20.0,128.83307647705078,20,23.977552,-2.1046114,-3.284155,1.9197203,,270
1.1052206,0.28894112,271,20,15.734891,0.0029096717,-10.495863,-2.9456496,4.1388805e-08,3.0,7.0824738,-5.7894735,,,-564.35034,0.99425244,5420,18.195705,-3.6032934,19.98591,2.7127352,18.195705,20.0,129.40786170959473,20,23.931414,-2.0824738,-3.2852664,8.196523,,271
6.352689,0.00581411,272,20,17.61868,4.2325063,-7.994793,-2.9482672,4.1085034e-08,3.0,7.079791,-10.0,,,-565.7031,0.96728563,5440,18.195705,-3.4740052,19.98591,5.7104464,18.195705,20.0,129.9152009487152,20,23.947487,-2.079791,-3.2859874,6.328809,,272
6.310169,2.0207117,273,20,13.20023,0.31552202,-1.5445375,-2.9519155,4.07846e-08,3.0,7.0769715,-1.5789474,,,-567.0132,1.0145073,5460,18.195705,-3.1508613,19.98591,2.2378018,18.195705,20.0,130.47235989570618,20,23.889084,-2.0769715,-3.285628,10.688854,,273
18.160442,2.0132122,274,20,13.136707,2.220646,3.2273488,-2.9481974,4.0487446e-08,3.0,7.1174216,-1.5789474,,,-580.1736,1.0161566,5480,18.195705,-2.815415,19.98591,2.2277381,18.195705,20.0,131.03106331825256,20,23.895916,-2.1174216,-3.283864,10.759208,,274
