AvgEpLen,TimestepsSoFar,MinEpLen,LQGmu1_higher,Iteration,NumTrajectories,NumTrainableParams,LQGsigma_higher,LQGmu1_actor,ReturnMean,TimeElapsed
20.0,18000,20,-0.67,900,900,,0.14999999,-0.8758591,0.04583083,9.109172105789185
20.0,18020,20,-0.67,901,901,,0.14999999,-0.6030411,0.045830853,9.117167234420776
20.0,18040,20,-0.67,902,902,,0.14999999,-0.9037738,0.04583071,9.125094890594482
20.0,18060,20,-0.67,903,903,,0.14999999,-0.9241441,0.045830738,9.134512901306152
20.0,18080,20,-0.67,904,904,,0.14999999,-0.48161206,0.045830745,9.142865896224976
20.0,18100,20,-0.67,905,905,,0.14999999,-0.9814694,0.045830723,9.153510332107544
20.0,18120,20,-0.67,906,906,,0.14999999,-0.43393576,0.04583074,9.165040254592896
20.0,18140,20,-0.67,907,907,,0.14999999,-0.6717944,0.045830738,9.175609827041626
20.0,18160,20,-0.67,908,908,,0.14999999,-0.68090135,0.045830734,9.183224439620972
20.0,18180,20,-0.67,909,909,,0.14999999,-0.6709777,0.04583076,9.194059610366821
20.0,18200,20,-0.67,910,910,,0.14999999,-0.8196985,0.04583077,9.205666780471802
20.0,18220,20,-0.67,911,911,,0.14999999,-0.6978498,0.045830704,9.215392351150513
20.0,18240,20,-0.67,912,912,,0.14999999,-0.7297517,0.045830727,9.22466492652893
20.0,18260,20,-0.67,913,913,,0.14999999,-0.74910533,0.04583075,9.239395380020142
20.0,18280,20,-0.67,914,914,,0.14999999,-0.63992953,0.045830775,9.248870611190796
20.0,18300,20,-0.67,915,915,,0.14999999,-0.59775233,0.045830797,9.262773513793945
20.0,18320,20,-0.67,916,916,,0.14999999,-0.6728721,0.045830823,9.27166199684143
20.0,18340,20,-0.67,917,917,,0.14999999,-0.7389638,0.045830846,9.284360885620117
20.0,18360,20,-0.67,918,918,,0.14999999,-0.5139985,0.045830864,9.296323776245117
20.0,18380,20,-0.67,919,919,,0.14999999,-0.40682915,0.045830894,9.30658769607544
20.0,18400,20,-0.67,920,920,,0.14999999,-0.73821205,0.04583091,9.317184686660767
20.0,18420,20,-0.67,921,921,,0.14999999,-0.66689384,0.045830924,9.325848579406738
20.0,18440,20,-0.67,922,922,,0.14999999,-0.66776,0.045830954,9.336530208587646
20.0,18460,20,-0.67,923,923,,0.14999999,-0.700968,0.045830976,9.346496105194092
20.0,18480,20,-0.67,924,924,,0.14999999,-0.41892803,0.045830984,9.356898546218872
20.0,18500,20,-0.67,925,925,,0.14999999,-0.576929,0.045830928,9.366957426071167
20.0,18520,20,-0.67,926,926,,0.14999999,-0.51301575,0.045830924,9.377334117889404
20.0,18540,20,-0.67,927,927,,0.14999999,-0.9266052,0.045830935,9.387263536453247
20.0,18560,20,-0.67,928,928,,0.14999999,-0.69837326,0.04583094,9.398506164550781
20.0,18580,20,-0.67,929,929,,0.14999999,-0.567603,0.04583095,9.410148859024048
20.0,18600,20,-0.67,930,930,,0.14999999,-0.7090319,0.045830976,9.419785976409912
20.0,18620,20,-0.67,931,931,,0.14999999,-0.83733696,0.045831002,9.429506778717041
20.0,18640,20,-0.67,932,932,,0.14999999,-0.9001579,0.045830727,9.439645290374756
20.0,18660,20,-0.67,933,933,,0.14999999,-0.699417,0.04583075,9.450788497924805
20.0,18680,20,-0.67,934,934,,0.14999999,-0.45327955,0.045830753,9.458755254745483
20.0,18700,20,-0.67,935,935,,0.14999999,-0.7721866,0.045830734,9.469854354858398
20.0,18720,20,-0.67,936,936,,0.14999999,-0.52271754,0.045830693,9.478178262710571
20.0,18740,20,-0.67,937,937,,0.14999999,-0.27653444,0.04583072,9.486193418502808
20.0,18760,20,-0.67,938,938,,0.14999999,-0.7766516,0.045830745,9.49750018119812
20.0,18780,20,-0.67,939,939,,0.14999999,-0.6247499,0.045830764,9.506583213806152
20.0,18800,20,-0.67,940,940,,0.14999999,-0.7944216,0.045830764,9.524445533752441
20.0,18820,20,-0.67,941,941,,0.14999999,-0.4292634,0.045830783,9.538993120193481
20.0,18840,20,-0.67,942,942,,0.14999999,-0.6739011,0.045830674,9.549960613250732
20.0,18860,20,-0.67,943,943,,0.14999999,-0.49743655,0.04583067,9.562785387039185
20.0,18880,20,-0.67,944,944,,0.14999999,-0.6317451,0.04583062,9.574019193649292
20.0,18900,20,-0.67,945,945,,0.14999999,-0.8338251,0.045830637,9.585776090621948
20.0,18920,20,-0.67,946,946,,0.14999999,-0.5675537,0.04583066,9.601771593093872
20.0,18940,20,-0.67,947,947,,0.14999999,-0.7025426,0.04583068,9.612826108932495
20.0,18960,20,-0.67,948,948,,0.14999999,-0.7103437,0.04583069,9.629740238189697
20.0,18980,20,-0.67,949,949,,0.14999999,-0.6587373,0.04583067,9.653442144393921
20.0,19000,20,-0.67,950,950,,0.14999999,-0.77233475,0.04583067,9.666350603103638
20.0,19020,20,-0.67,951,951,,0.14999999,-0.61968,0.04583069,9.676508903503418
20.0,19040,20,-0.67,952,952,,0.14999999,-0.65070087,0.045830674,9.685739755630493
20.0,19060,20,-0.67,953,953,,0.14999999,-0.8202534,0.045830674,9.6947500705719
20.0,19080,20,-0.67,954,954,,0.14999999,-0.62115157,0.045830663,9.70373272895813
20.0,19100,20,-0.67,955,955,,0.14999999,-0.75771195,0.04583067,9.714467525482178
20.0,19120,20,-0.67,956,956,,0.14999999,-0.87668395,0.045830674,9.72544002532959
20.0,19140,20,-0.67,957,957,,0.14999999,-0.81062233,0.045830697,9.734108686447144
20.0,19160,20,-0.67,958,958,,0.14999999,-0.67718995,0.045830704,9.743523359298706
20.0,19180,20,-0.67,959,959,,0.14999999,-0.5455295,0.045830727,9.752162456512451
20.0,19200,20,-0.67,960,960,,0.14999999,-0.8041738,0.045830745,9.76003623008728
20.0,19220,20,-0.67,961,961,,0.14999999,-0.5931774,0.045830753,9.771040439605713
20.0,19240,20,-0.67,962,962,,0.14999999,-1.012917,0.045830775,9.780099391937256
20.0,19260,20,-0.67,963,963,,0.14999999,-0.7304744,0.045830764,9.788383960723877
20.0,19280,20,-0.67,964,964,,0.14999999,-0.5668046,0.045830786,9.796532392501831
20.0,19300,20,-0.67,965,965,,0.14999999,-0.54697156,0.0458308,9.806631803512573
20.0,19320,20,-0.67,966,966,,0.14999999,-0.5620094,0.0458308,9.815861701965332
20.0,19340,20,-0.67,967,967,,0.14999999,-0.83522516,0.045830823,9.825651168823242
20.0,19360,20,-0.67,968,968,,0.14999999,-0.4174298,0.045830842,9.835933446884155
20.0,19380,20,-0.67,969,969,,0.14999999,-0.51232624,0.04583086,9.84433913230896
20.0,19400,20,-0.67,970,970,,0.14999999,-0.82531303,0.045830827,9.853946447372437
20.0,19420,20,-0.67,971,971,,0.14999999,-0.97815645,0.045830775,9.862026929855347
20.0,19440,20,-0.67,972,972,,0.14999999,-0.7430385,0.045830753,9.870885133743286
20.0,19460,20,-0.67,973,973,,0.14999999,-1.0753056,0.045830753,9.881629228591919
20.0,19480,20,-0.67,974,974,,0.14999999,-0.57715356,0.045830753,9.891969919204712
20.0,19500,20,-0.67,975,975,,0.14999999,-0.5801531,0.045830768,9.901941061019897
20.0,19520,20,-0.67,976,976,,0.14999999,-0.79989725,0.045830745,9.910268306732178
20.0,19540,20,-0.67,977,977,,0.14999999,-0.8088293,0.045830768,9.920034408569336
20.0,19560,20,-0.67,978,978,,0.14999999,-0.7824172,0.045830786,9.928810358047485
20.0,19580,20,-0.67,979,979,,0.14999999,-0.6150585,0.04583081,9.938140392303467
20.0,19600,20,-0.67,980,980,,0.14999999,-1.0272251,0.04583083,9.948450088500977
20.0,19620,20,-0.67,981,981,,0.14999999,-0.72447354,0.045830846,9.963030815124512
20.0,19640,20,-0.67,982,982,,0.14999999,-0.5901965,0.04583087,9.972481489181519
20.0,19660,20,-0.67,983,983,,0.14999999,-0.5360703,0.04583089,9.982256174087524
20.0,19680,20,-0.67,984,984,,0.14999999,-0.6857291,0.045830894,9.992664098739624
20.0,19700,20,-0.67,985,985,,0.14999999,-0.646245,0.045830913,10.00076699256897
20.0,19720,20,-0.67,986,986,,0.14999999,-0.4588627,0.045830894,10.008679151535034
20.0,19740,20,-0.67,987,987,,0.14999999,-0.74360526,0.045830913,10.018037796020508
20.0,19760,20,-0.67,988,988,,0.14999999,-0.71383965,0.045830928,10.026159524917603
20.0,19780,20,-0.67,989,989,,0.14999999,-0.5346894,0.045830954,10.03488302230835
20.0,19800,20,-0.67,990,990,,0.14999999,-0.54609096,0.045830976,10.046273946762085
20.0,19820,20,-0.67,991,991,,0.14999999,-0.78820616,0.045830958,10.056369066238403
20.0,19840,20,-0.67,992,992,,0.14999999,-0.45323658,0.04583098,10.064422845840454
20.0,19860,20,-0.67,993,993,,0.14999999,-0.6709572,0.045830995,10.074852466583252
20.0,19880,20,-0.67,994,994,,0.14999999,-0.5800492,0.045831017,10.086429834365845
20.0,19900,20,-0.67,995,995,,0.14999999,-0.62667006,0.045831013,10.094176054000854
20.0,19920,20,-0.67,996,996,,0.14999999,-0.7475641,0.045831025,10.10248327255249
20.0,19940,20,-0.67,997,997,,0.14999999,-0.4390334,0.04583103,10.11190676689148
20.0,19960,20,-0.67,998,998,,0.14999999,-0.6187384,0.04583104,10.119852781295776
20.0,19980,20,-0.67,999,999,,0.14999999,-0.83755356,0.045831062,10.131707906723022
20.0,20000,20,-0.67,1000,1000,,0.14999999,-0.83755356,0.045831077,10.142383575439453
