InvPendulum_std0_higher,ActionIn1,ReturnMean,InvPendulum_mu3_higher,NumTrainableParams,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,InvPendulum_std1_higher,NumTrajectories,InvPendulum_std2_higher,AvgEpLen,InvPendulum_mu0_higher,InvPendulum_mu1_higher,Iteration,TimeElapsed,MinEpLen
0.01,-0.42655885,-12.946042,-0.10712334,,189657,0.0034825685,0.01,0.01,499,0.01,380.0741482965932,-0.18568558,-0.11102458,499,106.01816034317017,68
0.01,-0.39882693,-12.802991,-0.10712334,,190157,0.0034825685,0.01,0.01,500,0.01,380.314,-0.18568558,-0.11102458,500,106.29720711708069,68
0.01,-0.424162,-12.880876,-0.10712334,,190334,0.0034825685,0.01,0.01,501,0.01,379.9081836327345,-0.18568558,-0.11102458,501,106.4004774093628,68
0.01,-0.43307173,-12.993023,-0.10712334,,190560,0.0034825685,0.01,0.01,502,0.01,379.601593625498,-0.18568558,-0.11102458,502,106.52784729003906,68
0.01,-0.38657412,-12.905607,-0.10712334,,191060,0.0034825685,0.01,0.01,503,0.01,379.84095427435386,-0.18568558,-0.11102458,503,106.79389119148254,68
0.01,-0.39027482,-12.975567,-0.10712334,,191560,0.0034825685,0.01,0.01,504,0.01,380.07936507936506,-0.18568558,-0.11102458,504,107.07692551612854,68
0.01,-0.40847245,-12.887159,-0.10712334,,192060,0.0034825685,0.01,0.01,505,0.01,380.3168316831683,-0.18568558,-0.11102458,505,107.36863803863525,68
0.01,-0.36551002,-12.792341,-0.10712334,,192560,0.0034825685,0.01,0.01,506,0.01,380.55335968379444,-0.18568558,-0.11102458,506,107.7582221031189,68
0.01,-0.4203413,-12.682458,-0.10712334,,193060,0.0034825685,0.01,0.01,507,0.01,380.7889546351085,-0.18568558,-0.11102458,507,108.05878162384033,68
0.01,-0.39469776,-12.580084,-0.10712334,,193560,0.0034825685,0.01,0.01,508,0.01,381.0236220472441,-0.18568558,-0.11102458,508,108.36081862449646,68
0.01,-0.37456173,-12.685323,-0.10712334,,193840,0.0034825685,0.01,0.01,509,0.01,380.82514734774065,-0.18568558,-0.11102458,509,108.51258301734924,68
0.01,-0.37518144,-12.541156,-0.10712334,,194340,0.0034825685,0.01,0.01,510,0.01,381.05882352941177,-0.18568558,-0.11102458,510,108.80725812911987,68
0.01,-0.41089377,-12.534232,-0.10712334,,194840,0.0034825685,0.01,0.01,511,0.01,381.2915851272016,-0.18568558,-0.11102458,511,109.0935070514679,68
0.01,-0.3894678,-12.649187,-0.10712334,,194998,0.0034825685,0.01,0.01,512,0.01,380.85546875,-0.18568558,-0.11102458,512,109.18338108062744,68
0.01,-0.39699352,-12.529847,-0.10712334,,195498,0.0034825685,0.01,0.01,513,0.01,381.0877192982456,-0.18568558,-0.11102458,513,109.47405743598938,68
0.01,-0.36803123,-12.316539,-0.10712334,,195998,0.0034825685,0.01,0.01,514,0.01,381.3190661478599,-0.18568558,-0.11102458,514,109.7855978012085,68
0.01,-0.413427,-12.197378,-0.10712334,,196498,0.0034825685,0.01,0.01,515,0.01,381.5495145631068,-0.18568558,-0.11102458,515,110.0841429233551,68
0.01,-0.41404793,-11.98208,-0.10712334,,196998,0.0034825685,0.01,0.01,516,0.01,381.77906976744185,-0.18568558,-0.11102458,516,110.36368322372437,68
0.01,-0.4231673,-12.109591,-0.10712334,,197152,0.0034825685,0.01,0.01,517,0.01,381.3384912959381,-0.18568558,-0.11102458,517,110.45162844657898,68
0.01,-0.4300985,-11.993667,-0.10712334,,197652,0.0034825685,0.01,0.01,518,0.01,381.56756756756755,-0.18568558,-0.11102458,518,110.74072861671448,68
0.01,-0.42919546,-12.057452,-0.10712334,,198152,0.0034825685,0.01,0.01,519,0.01,381.79576107899805,-0.18568558,-0.11102458,519,111.00465297698975,68
0.01,-0.406599,-12.22725,-0.10712334,,198248,0.0034825685,0.01,0.01,520,0.01,381.24615384615385,-0.18568558,-0.11102458,520,111.06260943412781,68
0.01,-0.4010697,-12.140841,-0.10712334,,198748,0.0034825685,0.01,0.01,521,0.01,381.4740882917466,-0.18568558,-0.11102458,521,111.32228899002075,68
0.01,-0.4121101,-12.012007,-0.10712334,,199248,0.0034825685,0.01,0.01,522,0.01,381.7011494252874,-0.18568558,-0.11102458,522,111.5927562713623,68
0.01,-0.37074262,-11.909861,-0.10712334,,199748,0.0034825685,0.01,0.01,523,0.01,381.92734225621416,-0.18568558,-0.11102458,523,111.85799479484558,68
0.01,-0.42506987,-12.049147,-0.10712334,,199925,0.0034825685,0.01,0.01,524,0.01,381.53625954198475,-0.18568558,-0.11102458,524,111.95462989807129,68
0.01,-0.41083372,-12.171712,-0.10712334,,200151,0.0034825685,0.01,0.01,525,0.01,381.24,-0.18568558,-0.11102458,525,112.07401871681213,68
0.01,-0.37258136,-12.321453,-0.10712334,,200233,0.0034825685,0.01,0.01,526,0.01,380.67110266159693,-0.18568558,-0.11102458,526,112.12125062942505,68
0.01,-0.4001765,-12.407828,-0.10712334,,200502,0.0034825685,0.01,0.01,527,0.01,380.4592030360531,-0.18568558,-0.11102458,527,112.2668673992157,68
0.01,-0.37372804,-12.255166,-0.10712334,,201002,0.0034825685,0.01,0.01,528,0.01,380.68560606060606,-0.18568558,-0.11102458,528,112.53055429458618,68
0.01,-0.41987187,-12.2596655,-0.10712334,,201502,0.0034825685,0.01,0.01,529,0.01,380.9111531190926,-0.18568558,-0.11102458,529,112.79035115242004,68
0.01,-0.41481465,-12.4268055,-0.10712334,,201590,0.0034825685,0.01,0.01,530,0.01,380.35849056603774,-0.18568558,-0.11102458,530,112.84335684776306,68
0.01,-0.4010894,-12.253887,-0.10712334,,202090,0.0034825685,0.01,0.01,531,0.01,380.5838041431262,-0.18568558,-0.11102458,531,113.10351300239563,68
0.01,-0.37883797,-12.408045,-0.10712334,,202265,0.0034825685,0.01,0.01,532,0.01,380.19736842105266,-0.18568558,-0.11102458,532,113.1984555721283,68
0.01,-0.39527738,-12.196241,-0.10712334,,202765,0.0034825685,0.01,0.01,533,0.01,380.422138836773,-0.18568558,-0.11102458,533,113.4603590965271,68
0.01,-0.36825505,-12.141419,-0.10712334,,203265,0.0034825685,0.01,0.01,534,0.01,380.64606741573033,-0.18568558,-0.11102458,534,113.71763634681702,68
0.01,-0.39445275,-12.133545,-0.10712334,,203765,0.0034825685,0.01,0.01,535,0.01,380.86915887850466,-0.18568558,-0.11102458,535,113.98346996307373,68
0.01,-0.39654788,-12.174457,-0.10712334,,204265,0.0034825685,0.01,0.01,536,0.01,381.0914179104478,-0.18568558,-0.11102458,536,114.24408793449402,68
0.01,-0.39776,-12.254512,-0.10712334,,204698,0.0034825685,0.01,0.01,537,0.01,381.1880819366853,-0.18568558,-0.11102458,537,114.48337388038635,68
0.01,-0.41049507,-12.393554,-0.10712334,,204900,0.0034825685,0.01,0.01,538,0.01,380.8550185873606,-0.18568558,-0.11102458,538,114.59522843360901,68
0.01,-0.39994216,-12.294478,-0.10712334,,205400,0.0034825685,0.01,0.01,539,0.01,381.0760667903525,-0.18568558,-0.11102458,539,114.86420845985413,68
0.01,-0.41144595,-12.164681,-0.10712334,,205900,0.0034825685,0.01,0.01,540,0.01,381.2962962962963,-0.18568558,-0.11102458,540,115.13153266906738,68
0.01,-0.40276632,-12.111923,-0.10712334,,206400,0.0034825685,0.01,0.01,541,0.01,381.51571164510165,-0.18568558,-0.11102458,541,115.40040969848633,68
0.01,-0.35948408,-12.042228,-0.10712334,,206900,0.0034825685,0.01,0.01,542,0.01,381.7343173431734,-0.18568558,-0.11102458,542,115.66856098175049,68
0.01,-0.3879285,-12.017931,-0.10712334,,207400,0.0034825685,0.01,0.01,543,0.01,381.95211786372005,-0.18568558,-0.11102458,543,115.93680119514465,68
0.01,-0.39417496,-12.1229515,-0.10712334,,207673,0.0034825685,0.01,0.01,544,0.01,381.75183823529414,-0.18568558,-0.11102458,544,116.08541512489319,68
0.01,-0.38737848,-12.180843,-0.10712334,,207970,0.0034825685,0.01,0.01,545,0.01,381.5963302752294,-0.18568558,-0.11102458,545,116.2464280128479,68
0.01,-0.38820407,-12.004227,-0.10712334,,208470,0.0034825685,0.01,0.01,546,0.01,381.8131868131868,-0.18568558,-0.11102458,546,116.5136866569519,68
0.01,-0.40521103,-12.129764,-0.10712334,,208970,0.0034825685,0.01,0.01,547,0.01,382.0292504570384,-0.18568558,-0.11102458,547,116.8100254535675,68
0.01,-0.40118536,-12.252687,-0.10712334,,209126,0.0034825685,0.01,0.01,548,0.01,381.61678832116786,-0.18568558,-0.11102458,548,116.89598274230957,68
0.01,-0.41413152,-12.407235,-0.10712334,,209215,0.0034825685,0.01,0.01,549,0.01,381.08378870673954,-0.18568558,-0.11102458,549,116.94818687438965,68
0.01,-0.38958073,-12.46087,-0.10712334,,209715,0.0034825685,0.01,0.01,550,0.01,381.3,-0.18568558,-0.11102458,550,117.20926213264465,68
0.01,-0.3727821,-12.65441,-0.10712334,,209839,0.0034825685,0.01,0.01,551,0.01,380.83303085299457,-0.18568558,-0.11102458,551,117.27977657318115,68
0.01,-0.38005468,-12.502323,-0.10712334,,210339,0.0034825685,0.01,0.01,552,0.01,381.04891304347825,-0.18568558,-0.11102458,552,117.5402557849884,68
0.01,-0.3965764,-12.433137,-0.10712334,,210839,0.0034825685,0.01,0.01,553,0.01,381.2640144665461,-0.18568558,-0.11102458,553,117.80112791061401,68
0.01,-0.39566463,-12.463538,-0.10712334,,211088,0.0034825685,0.01,0.01,554,0.01,381.02527075812276,-0.18568558,-0.11102458,554,117.93289947509766,68
0.01,-0.39597768,-12.369333,-0.10712334,,211588,0.0034825685,0.01,0.01,555,0.01,381.2396396396396,-0.18568558,-0.11102458,555,118.18945336341858,68
0.01,-0.41928837,-12.276518,-0.10712334,,212088,0.0034825685,0.01,0.01,556,0.01,381.45323741007195,-0.18568558,-0.11102458,556,118.45037245750427,68
0.01,-0.41683847,-12.080475,-0.10712334,,212588,0.0034825685,0.01,0.01,557,0.01,381.66606822262116,-0.18568558,-0.11102458,557,118.70907616615295,68
0.01,-0.40017503,-12.279082,-0.10712334,,212721,0.0034825685,0.01,0.01,558,0.01,381.2204301075269,-0.18568558,-0.11102458,558,118.78088021278381,68
0.01,-0.44735783,-12.38862,-0.10712334,,212899,0.0034825685,0.01,0.01,559,0.01,380.8568872987478,-0.18568558,-0.11102458,559,118.88046407699585,68
0.01,-0.37850565,-12.509029,-0.10712334,,213119,0.0034825685,0.01,0.01,560,0.01,380.56964285714287,-0.18568558,-0.11102458,560,118.99893236160278,68
0.01,-0.41704684,-12.448845,-0.10712334,,213619,0.0034825685,0.01,0.01,561,0.01,380.7825311942959,-0.18568558,-0.11102458,561,119.25782823562622,68
0.01,-0.37517792,-12.542614,-0.10712334,,213873,0.0034825685,0.01,0.01,562,0.01,380.55693950177937,-0.18568558,-0.11102458,562,119.39928483963013,68
0.01,-0.4216001,-12.473144,-0.10712334,,214373,0.0034825685,0.01,0.01,563,0.01,380.7690941385435,-0.18568558,-0.11102458,563,119.66030144691467,68
0.01,-0.4162831,-12.534334,-0.10712334,,214614,0.0034825685,0.01,0.01,564,0.01,380.52127659574467,-0.18568558,-0.11102458,564,119.79039287567139,68
0.01,-0.35872203,-12.547822,-0.10712334,,215022,0.0034825685,0.01,0.01,565,0.01,380.5699115044248,-0.18568558,-0.11102458,565,120.0269684791565,68
0.01,-0.41441834,-12.47155,-0.10712334,,215522,0.0034825685,0.01,0.01,566,0.01,380.7809187279152,-0.18568558,-0.11102458,566,120.30757880210876,68
0.01,-0.39995658,-12.613746,-0.10712334,,215617,0.0034825685,0.01,0.01,567,0.01,380.27689594356264,-0.18568558,-0.11102458,567,120.3656656742096,68
0.01,-0.40557116,-12.744776,-0.10712334,,215798,0.0034825685,0.01,0.01,568,0.01,379.92605633802816,-0.18568558,-0.11102458,568,120.47058081626892,68
0.01,-0.40477455,-12.821474,-0.10712334,,216113,0.0034825685,0.01,0.01,569,0.01,379.81195079086115,-0.18568558,-0.11102458,569,120.63569617271423,68
0.01,-0.37459177,-12.931281,-0.10712334,,216263,0.0034825685,0.01,0.01,570,0.01,379.4087719298246,-0.18568558,-0.11102458,570,120.7241804599762,68
0.01,-0.43717372,-13.107381,-0.10712334,,216455,0.0034825685,0.01,0.01,571,0.01,379.08056042031524,-0.18568558,-0.11102458,571,120.8401346206665,68
0.01,-0.38695484,-13.291965,-0.10712334,,216647,0.0034825685,0.01,0.01,572,0.01,378.7534965034965,-0.18568558,-0.11102458,572,120.9470784664154,68
0.01,-0.41522685,-13.409785,-0.10712334,,216764,0.0034825685,0.01,0.01,573,0.01,378.2966841186736,-0.18568558,-0.11102458,573,121.01214623451233,68
0.01,-0.40709716,-13.514116,-0.10712334,,216928,0.0034825685,0.01,0.01,574,0.01,377.9233449477352,-0.18568558,-0.11102458,574,121.10079884529114,68
0.01,-0.37072545,-13.365214,-0.10712334,,217428,0.0034825685,0.01,0.01,575,0.01,378.13565217391306,-0.18568558,-0.11102458,575,121.35830593109131,68
0.01,-0.41043916,-13.458522,-0.10712334,,217724,0.0034825685,0.01,0.01,576,0.01,377.99305555555554,-0.18568558,-0.11102458,576,121.51172256469727,68
0.01,-0.39370525,-13.543413,-0.10712334,,218016,0.0034825685,0.01,0.01,577,0.01,377.844020797227,-0.18568558,-0.11102458,577,121.66697144508362,68
