MinEpLen,Regret/t,TimestepsSoFar,IWMin,IWMean,TimeElapsed,Iteration,IWFirstEpisode,LQGsigma_higher,BoundMISE,DenMISELogLast,ReturnStepMax,ReturnMax,NumTrajectories,GridSize,ReturnLastEpisode,Delta,LQGmu1_higher,LQGmu1_actor,Bound,BoundBonus,AvgEpLen,DenMISELogFirst,ReturnAbsMax,IWMax,IWLastEpisode,DenMISEMeanLog,Regret,ReturnMean,ReturnMin,NumTrainableParams
20,-10.819138,7320,,1.005101,64.48204302787781,366,1.0982131e-09,0.14999999,17.614973,-0.55089295,19.99088,18.200357,366,20,18.10881,4.322152e-08,-0.05263158,0.13480526,35.34755,17.732574,20.0,-1.767774,18.200357,4.77381,4.606518,-0.80629176,-3959.8042,15.819138,,
20,-10.818108,7340,,1.0134971,64.69674110412598,367,6.050836e-06,0.14999999,15.175168,-0.8128701,19.99088,18.200357,367,20,15.441266,4.2986304e-08,0.15789473,0.18115553,35.43516,20.259995,20.0,-1.7705026,18.200357,6.306649,5.9251404,-0.8063041,-3970.2456,15.818108,,
20,-10.813342,7360,,0.97864234,64.8697817325592,368,4.2328e-37,0.14999999,17.799963,-0.86010414,19.99088,18.200357,368,20,14.064442,4.2753e-08,-1.0,-0.8757018,35.29956,17.499598,20.0,-1.7732236,18.200357,7.325407,2.1576778e-13,-0.8064272,-3979.31,15.813342,,
20,-10.819797,7380,,0.94652593,65.06284403800964,369,1.6498861e-29,0.14999999,17.219002,-0.6024296,19.99088,18.200357,369,20,18.195236,4.252159e-08,-0.7894737,-0.97222686,35.345222,18.126223,20.0,-1.7759373,18.200357,4.88165,4.118062,-0.8059469,-3992.505,15.819797,,
20,-10.826199,7400,,1.0639656,65.23871302604675,370,7.4515543,0.14999999,6.6722975,-0.6726662,19.99088,18.200357,370,20,18.187977,4.2292054e-08,0.7894737,0.5620331,35.29699,28.624691,20.0,-1.7786436,18.200357,12.569463,5.810942e-30,-0.80573946,-4005.6934,15.826199,,
20,-10.809706,7420,,0.91617537,65.41283369064331,371,0.060776774,0.14999999,9.586238,-1.3811564,19.99088,18.200357,371,20,9.707568,4.2064368e-08,0.47368422,0.46221235,35.379055,25.792816,20.0,-1.7614034,18.200357,9.844448,8.89849,-0.8071508,-4010.401,15.809706,,
20,-10.795912,7440,,1.016762,65.58902788162231,372,6.0112075e-06,0.14999999,15.206664,-1.2578965,19.99088,18.200357,372,20,10.677864,4.1838522e-08,0.15789473,0.26358432,35.241783,20.03512,20.0,-1.7639315,18.200357,6.2670803,1.1949388,-0.8086053,-4016.079,15.795912,,
20,-10.788937,7460,,0.9824646,65.76594543457031,373,4.204926e-37,0.14999999,17.869541,-0.9677024,19.99088,18.200357,373,20,13.194861,4.1614484e-08,-1.0,-0.7594369,35.207703,17.33816,20.0,-1.766616,18.200357,7.277313,2.7282027e-15,-0.8090001,-4024.2734,15.788937,,
20,-10.79537,7480,,0.95133394,66.00866866111755,374,1.6389586e-29,0.14999999,17.30648,-0.60718906,19.99088,18.200357,374,20,18.194483,4.1392248e-08,-0.7894737,-0.73165095,35.25248,17.945997,20.0,-1.7692934,18.200357,4.860312,4.7842126,-0.8085216,-4037.4683,15.79537,,
20,-10.801763,7500,,0.95828384,66.33457159996033,375,8.910113e-23,0.14999999,17.43343,-0.6004598,19.99088,18.200357,375,20,18.192944,4.117178e-08,-0.57894737,-0.47331443,35.246716,17.813286,20.0,-1.7719636,18.200357,4.7208295,2.887684,-0.80810463,-4050.6611,15.801763,,
20,-10.808119,7520,,0.9742735,66.68140816688538,376,0.004656527,0.14999999,11.715893,-0.48856702,19.99088,18.200357,376,20,18.191664,4.0953072e-08,0.36842105,0.48946068,35.176422,23.460531,20.0,-1.7746267,18.200357,8.474487,6.296433e-07,-0.8073728,-4063.8525,15.808119,,
20,-10.792824,7540,,1.0040011,67.00213599205017,377,9.964528e-20,0.14999999,18.263643,-1.2820548,19.99088,18.200357,377,20,10.041611,4.0736104e-08,-0.47368422,-0.552193,35.134914,16.871271,20.0,-1.7772704,18.200357,4.3774347,1.0687767e-08,-0.808716,-4068.8945,15.792824,,
20,-10.799179,7560,,0.96418834,67.32795882225037,378,8.9812634e-23,0.14999999,17.540869,-0.540534,19.99088,18.200357,378,20,18.195265,4.0520852e-08,-0.57894737,-0.5569574,35.103455,17.562586,20.0,-1.7799194,18.200357,4.6561446,4.4942956,-0.808003,-4082.0898,15.799179,,
20,-10.805495,7580,,0.9499604,67.5087239742279,379,1.6608484e-29,0.14999999,17.28151,-0.5343337,19.99088,18.200357,379,20,18.193047,4.0307306e-08,-0.7894737,-1.1671708,35.0283,17.746792,20.0,-1.7825614,18.200357,4.807308,1.3649211,-0.80738246,-4095.2827,15.805495,,
20,-10.811757,7600,,1.07416,67.68801927566528,380,2.8367372e-14,0.14999999,19.49782,-1.5715309,19.99088,18.200357,380,20,18.185331,4.0095436e-08,-0.2631579,-0.18604437,35.009304,15.511484,20.0,-1.7851964,18.200357,3.9518645,1.6601923e-07,-0.8095327,-4108.468,15.811757,,
20,-10.817924,7620,,0.99712336,67.871426820755,381,1.1204545e-09,0.14999999,17.450077,-0.42621636,19.99088,18.200357,381,20,18.161375,3.9885247e-08,-0.05263158,-0.1877869,34.997818,17.54774,20.0,-1.7878246,18.200357,4.824232,2.742487,-0.80833954,-4121.629,15.817924,,
20,-10.824084,7640,,0.95020235,68.05155777931213,382,0.5057045,0.14999999,8.518327,-0.42039832,19.99088,18.200357,382,20,18.171202,3.9676696e-08,0.57894737,0.4830152,34.98905,26.470726,20.0,-1.7904458,18.200357,10.761017,8.585369e-06,-0.8073392,-4134.8003,15.824084,,
20,-10.810289,7660,,0.97955847,68.2335033416748,383,4.311907e-37,0.14999999,17.816643,-1.2695317,19.99088,18.200357,383,20,10.540477,3.946978e-08,-1.0,-0.4314744,34.990692,17.174051,20.0,-1.7917372,18.200357,7.324059,5.628855e-21,-0.80869544,-4140.341,15.810289,,
20,-10.816494,7680,,1.0653381,68.41288924217224,384,6.8908195e-17,0.14999999,19.37234,-0.4524751,19.99088,18.200357,384,20,18.192972,3.9264474e-08,-0.36842105,-0.5009565,35.13009,15.757751,20.0,-1.7943448,18.200357,4.0312037,3.8278646,-0.8078346,-4153.5337,15.816494,,
20,-10.822669,7700,,1.0185796,68.59212350845337,385,1.01625336e-19,0.14999999,18.528864,-0.49907294,19.99088,18.200357,385,20,18.19389,3.906077e-08,-0.47368422,-0.30133283,35.09884,16.569977,20.0,-1.7969456,18.200357,4.3178473,4.309087,-0.8068701,-4166.7275,15.822669,,
20,-10.828748,7720,,1.0859525,68.77314257621765,386,2.8777185e-14,0.14999999,19.712145,-0.38160518,19.99088,18.200357,386,20,18.168999,3.885864e-08,-0.2631579,-0.38036418,35.03697,15.324823,20.0,-1.7995397,18.200357,3.9124537,3.7712317,-0.8057271,-4179.8965,15.828748,,
20,-10.834863,7740,,1.0139127,68.95502805709839,387,15.864692,0.14999999,4.0130734,-0.40025944,19.99088,18.200357,387,20,18.19529,3.865808e-08,1.0,0.96589154,34.97678,30.963705,20.0,-1.802127,18.200357,24.20155,1.6203305e-18,-0.80446464,-4193.092,15.834863,,
20,-10.8029585,7760,,1.0700049,69.13638877868652,388,6.688398e-17,0.14999999,19.457134,-1.7484415,19.99088,18.200357,388,20,3.4558296,3.8459063e-08,-0.36842105,-0.55699456,34.97818,15.521048,20.0,-1.7645315,18.200357,3.966372,1.00376786e-16,-0.8069101,-4191.548,15.8029585,,
20,-10.809097,7780,,0.9745747,69.38133907318115,389,8.866916e-23,0.14999999,17.729784,-0.53235424,19.99088,18.200357,389,20,18.190842,3.826159e-08,-0.57894737,-0.5494054,35.007015,17.277231,20.0,-1.7671056,18.200357,4.617845,4.4809103,-0.80603135,-4204.739,15.809097,,
20,-10.815202,7800,,1.0255525,69.65933132171631,390,9.8890954e-20,0.14999999,18.655603,-0.51797813,19.99088,18.200357,390,20,18.190285,3.806562e-08,-0.47368422,-0.48748457,34.935066,16.27946,20.0,-1.769673,18.200357,4.2370396,3.9304116,-0.80536467,-4217.9287,15.815202,,
20,-10.821281,7820,,1.0191731,69.8467149734497,391,0.00021465021,0.14999999,13.710659,-0.46131387,19.99088,18.200357,391,20,18.19179,3.7871164e-08,0.2631579,0.1769348,34.900352,21.189693,20.0,-1.7722337,18.200357,7.354476,1.5387868e-05,-0.8044262,-4231.121,15.821281,,
20,-10.818966,7840,,0.9801066,70.03046774864197,392,8.9353006e-23,0.14999999,17.83039,-0.8713484,19.99088,18.200357,392,20,14.913832,3.7678188e-08,-0.57894737,-0.57092834,34.87973,17.04934,20.0,-1.7747875,18.200357,4.5600533,1.9456838e-05,-0.80456233,-4241.0347,15.818966,,
20,-10.825015,7860,,1.0308584,70.22381043434143,393,9.965174e-20,0.14999999,18.752157,-0.5200116,19.99088,18.200357,393,20,18.196138,3.7486686e-08,-0.47368422,-0.51875883,34.841377,16.089222,20.0,-1.7773353,18.200357,4.1851764,3.625711,-0.8038956,-4254.231,15.825015,,
20,-10.831037,7880,,0.98691744,70.41049289703369,394,8.980887e-23,0.14999999,17.954382,-0.47359282,19.99088,18.200357,394,20,18.197206,3.729664e-08,-0.57894737,-0.46075836,34.78245,16.82807,20.0,-1.7798766,18.200357,4.493532,3.9403548,-0.8029855,-4267.428,15.831037,,
20,-10.837022,7900,,1.0369105,70.59468531608582,395,1.00158615e-19,0.14999999,18.862345,-0.42467248,19.99088,18.200357,395,20,18.195654,3.7108045e-08,-0.47368422,-0.36761573,34.76577,15.903423,20.0,-1.7824115,18.200357,4.1254826,4.051718,-0.80206746,-4280.6235,15.837022,,
20,-10.842955,7920,,1.0095805,70.77604961395264,396,6.13883e-06,0.14999999,15.073067,-0.37219906,19.99088,18.200357,396,20,18.186485,3.6920863e-08,0.15789473,0.26409614,34.75187,19.678802,20.0,-1.7849399,18.200357,6.3784976,0.008341296,-0.80089533,-4293.81,15.842955,,
20,-10.835359,7940,,1.0747627,70.95965075492859,397,6.843535e-17,0.14999999,19.54375,-0.97980887,19.99088,18.200357,397,20,12.8269615,3.67351e-08,-0.36842105,-0.33948046,34.74473,15.200982,20.0,-1.7874619,18.200357,3.8724136,0.0009754283,-0.80133355,-4301.637,15.835359,,
20,-10.841291,7960,,0.9443447,71.14397478103638,398,0.06253846,0.14999999,9.904888,-0.36258787,19.99088,18.200357,398,20,18.196611,3.655073e-08,0.47368422,0.34940255,34.685005,24.780115,20.0,-1.7899777,18.200357,9.770195,1.5874477e-06,-0.8000499,-4314.834,15.841291,,
20,-10.831498,7980,,1.0764992,71.32771730422974,399,6.8769546e-17,0.14999999,19.575405,-1.0960578,19.99088,18.200357,399,20,11.933821,3.636775e-08,-0.36842105,-0.20358576,34.680416,15.10501,20.0,-1.7923299,18.200357,3.8543267,8.47146e-05,-0.80094737,-4321.7676,15.831498,,
20,-10.837415,8000,,1.0433886,71.51228833198547,400,7.272069e-12,0.14999999,18.784697,-0.41385186,19.99088,18.200357,400,20,18.198595,3.6186137e-08,-0.15789473,0.030783236,34.68811,15.903413,20.0,-1.7948331,18.200357,4.27879,3.8406463,-0.7997949,-4334.966,15.837415,,
20,-10.8432,8020,,0.99760336,71.69637274742126,401,7.0837746e-07,0.14999999,15.692422,-0.7012805,19.99088,18.200357,401,21,18.157063,3.436925e-08,0.1,0.018658891,34.74845,19.05603,20.0,-1.7973299,18.200357,5.9174104,4.821071,-0.799448,-4348.123,15.8432,,
20,-10.848651,8040,,0.9822804,75.85144853591919,402,1.17433885e-08,0.14999999,16.723524,-0.67671895,19.99088,18.200357,402,21,18.034412,3.419847e-08,,0.0026167892,34.698586,17.975061,20.0,-1.7998207,18.200357,5.2014823,5.1922317,-0.7991582,-4361.1577,15.848651,,
20,-10.853812,8060,,0.9866117,76.03574752807617,403,1.177261e-08,0.14999999,16.806616,-0.6461712,19.99088,18.200357,403,21,17.928583,3.402896e-08,,0.08929514,34.619564,17.812948,20.0,-1.8023051,18.200357,5.1478143,5.074361,-0.7988298,-4374.0864,15.853812,,
20,-10.858749,8080,,0.96204346,76.23400950431824,404,4.36853e-37,0.14999999,17.498068,-0.742992,19.99088,18.200357,404,21,17.848267,3.386071e-08,-1.0,-0.961634,34.603333,17.105265,20.0,-1.8047833,18.200357,7.580652,1.9768815e-11,-0.79873186,-4386.9346,15.858749,,
20,-10.864499,8100,,1.0188065,76.42619347572327,405,0.0006896381,0.14999999,13.22453,-0.6905507,19.99088,18.200357,405,21,18.187494,3.3693702e-08,0.3,0.37771082,34.590797,21.366268,20.0,-1.8072556,18.200357,7.6309257,2.3070022e-15,-0.7985709,-4400.122,15.864499,,
20,-10.852561,8120,,1.015799,76.61776924133301,406,1.2575324e-10,0.14999999,18.079762,-1.130065,19.99088,18.200357,406,21,11.017441,3.3527932e-08,-0.1,-0.17903373,34.502216,16.422455,20.0,-1.8097199,18.200357,4.515394,0.051661905,-0.79935443,-4406.1396,15.852561,,
20,-10.858207,8140,,1.061042,76.82951354980469,407,8.57027e-13,0.14999999,19.194124,-0.4238806,19.99088,18.200357,407,21,18.150614,3.3363374e-08,-0.2,-0.0084115565,34.483322,15.289197,20.0,-1.81218,18.200357,4.024388,4.024069,-0.7983998,-4419.29,15.858207,,
20,-10.863928,8160,,0.96226054,77.02815103530884,408,4.4117705e-37,0.14999999,17.502016,-0.6152019,19.99088,18.200357,408,21,18.192177,3.3200024e-08,-1.0,-0.6305292,34.474976,16.972958,20.0,-1.814634,18.200357,7.5147023,1.594721e-09,-0.7978076,-4432.4824,15.863928,,
20,-10.869611,8180,,0.9742311,77.22662019729614,409,2.1605083e-23,0.14999999,17.723648,-0.56606805,19.99088,18.200357,409,21,18.188734,3.3037885e-08,-0.6,-0.59453756,34.535633,16.811985,20.0,-1.8170819,18.200357,4.60965,4.5884285,-0.7973453,-4445.671,15.869611,,
20,-10.875277,8200,,0.97778744,77.41882038116455,410,2.1657894e-23,0.14999999,17.788343,-0.53093237,19.99088,18.200357,410,21,18.192411,3.287692e-08,-0.6,-0.6480976,34.467987,16.679644,20.0,-1.8195239,18.200357,4.5694213,4.519723,-0.79676455,-4458.8633,15.875277,,
20,-10.880907,8220,,1.0053675,77.61368370056152,411,7.260418e-07,0.14999999,15.888386,-0.5605798,19.99088,18.200357,411,21,18.189348,3.271713e-08,0.1,0.32624215,34.466614,18.578228,20.0,-1.82196,18.200357,5.7809296,1.8496903e-05,-0.79625005,-4472.0527,15.880907,,
20,-10.8707285,8240,,0.9880894,77.84216642379761,412,0.011182925,0.14999999,11.4027195,-1.060489,19.99088,18.200357,412,21,11.687402,3.25585e-08,0.4,0.55757284,34.459724,23.057005,20.0,-1.8243902,18.200357,8.832606,6.80581,-0.7968873,-4478.74,15.8707285,,
20,-10.85492,8260,,1.0347064,78.03887033462524,413,8.49909,0.14999999,6.3652954,-1.3722764,19.99088,18.200357,413,21,9.3415365,3.2401022e-08,0.8,0.8738042,34.49962,28.134323,20.0,-1.8267872,18.200357,13.198943,2.8417983,-0.79832375,-4483.082,15.85492,,
20,-10.828663,8280,,0.9289529,78.23571681976318,414,7.4571865e-30,0.14999999,16.899178,-1.6402334,19.99088,18.200357,414,21,4.9843564,3.2244685e-08,-0.8,-1.1286068,34.413803,17.514624,20.0,-1.8088356,18.200357,4.9616456,1.2553031e-26,-0.8002999,-4483.0664,15.828663,,
20,-10.834345,8300,,1.0187671,78.43292164802551,415,1.8693747e-20,0.14999999,18.532845,-1.323989,19.99088,18.200357,415,21,18.18697,3.2089474e-08,-0.5,-0.5677974,34.317764,15.784919,20.0,-1.8112482,18.200357,4.225959,0.0015355523,-0.80173945,-4496.253,15.834345,,
20,-10.84002,8320,,0.9800135,78.6295051574707,416,2.15312e-23,0.14999999,17.82883,-0.50092685,19.99088,18.200357,416,21,18.195368,3.1935386e-08,-0.6,-0.5931147,34.286476,16.457644,20.0,-1.8136549,18.200357,4.524216,4.2890434,-0.8009771,-4509.448,15.84002,,
20,-10.845666,8340,,0.95874244,78.82576775550842,417,4.4180353e-37,0.14999999,17.437994,-0.5120102,19.99088,18.200357,417,21,18.19442,3.17824e-08,-1.0,-0.9404689,34.270187,16.832191,20.0,-1.8160559,18.200357,7.538203,0.11204848,-0.80033803,-4522.6426,15.845666,,
20,-10.85128,8360,,1.0117222,79.02607226371765,418,1.2685611e-10,0.14999999,18.01194,-0.6614489,19.99088,18.200357,418,21,18.191885,3.1630513e-08,-0.1,-0.15948647,34.236164,16.224224,20.0,-1.818451,18.200357,4.5344243,7.847651e-07,-0.800116,-4535.835,15.85128,,
20,-10.8568535,8380,,1.0172184,79.21908903121948,419,16.164375,0.14999999,4.0410357,-0.4480932,19.99088,18.200357,419,21,18.186544,3.147971e-08,1.0,0.85387486,34.226234,30.1852,20.0,-1.8208406,18.200357,24.587116,4.4110839e-13,-0.7992543,-4549.0215,15.8568535,,
20,-10.832319,8400,,0.9580268,79.41542911529541,420,0.7203404,0.14999999,8.3395605,-1.613114,19.99088,18.200357,420,21,5.5527096,3.1329986e-08,0.6,0.69754964,34.237522,25.897963,20.0,-1.7853714,18.200357,11.046532,3.1868057,-0.8011928,-4549.574,15.832319,,
20,-10.8133,8420,,1.0527706,79.610680103302,421,1.01718516e-17,0.14999999,19.147165,-1.4841949,19.99088,18.200357,421,21,7.8253303,3.1181326e-08,-0.4,-0.26677918,34.22603,15.078863,20.0,-1.7860359,18.200357,3.96059,2.7775796e-11,-0.8029318,-4552.3994,15.8133,,
20,-10.81894,8440,,1.0571221,79.80452728271484,422,8.368946e-13,0.14999999,19.12501,-0.3827446,19.99088,18.200357,422,21,18.193604,3.103372e-08,-0.2,-0.13923074,34.259636,15.134625,20.0,-1.7884084,18.200357,4.069717,3.5318682,-0.8018167,-4565.593,15.81894,,
20,-10.824452,8460,,1.0588455,79.99948501586914,423,8.388779e-13,0.14999999,19.156208,-0.4655016,19.99088,18.200357,423,21,18.150223,3.0887172e-08,-0.2,-0.322295,34.194744,15.038536,20.0,-1.7907753,18.200357,4.0403957,3.9025044,-0.8008926,-4578.743,15.824452,,
20,-10.830005,8480,,0.9242766,80.19583201408386,424,7.341013e-30,0.14999999,16.81412,-0.3650608,19.99088,18.200357,424,21,18.17853,3.0741646e-08,-0.8,-0.51567703,34.147415,17.333294,20.0,-1.7931366,18.200357,4.9628077,0.024042895,-0.79973197,-4591.922,15.830005,,
20,-10.835563,8500,,1.0589132,80.38777160644531,425,1.0268499e-17,0.14999999,19.258793,-0.46204174,19.99088,18.200357,425,21,18.19253,3.059715e-08,-0.4,-0.51901567,34.21625,14.957459,20.0,-1.7954923,18.200357,3.9321764,3.1357355,-0.7991215,-4605.1143,15.835563,,
20,-10.841085,8520,,0.9858477,80.58295679092407,426,2.1193427e-23,0.14999999,17.93493,-0.45967823,19.99088,18.200357,426,21,18.188204,3.045367e-08,-0.6,-0.5988872,34.22558,16.290648,20.0,-1.7978425,18.200357,4.521619,3.6404815,-0.79819196,-4618.3022,15.841085,,
20,-10.846604,8540,,1.0311598,80.77836751937866,427,1.8488084e-20,0.14999999,18.758286,-0.51540333,19.99088,18.200357,427,21,18.197498,3.03112e-08,-0.5,-0.84395957,34.175884,15.417599,20.0,-1.8001871,18.200357,4.152613,3.5832882,-0.7975687,-4631.5,15.846604,,
20,-10.852094,8560,,0.95785236,80.98807740211487,428,4.3586754e-37,0.14999999,17.421898,-0.6238768,19.99088,18.200357,428,21,18.196388,3.016972e-08,-1.0,-0.6706009,34.12174,16.69984,20.0,-1.8025264,18.200357,7.5963726,2.889195,-0.7970958,-4644.6963,15.852094,,
20,-10.857558,8580,,0.9941595,81.1922619342804,429,2.1342627e-23,0.14999999,18.08624,-0.56353205,19.99088,18.200357,429,21,18.196154,3.002923e-08,-0.6,-0.4972103,34.184387,16.098146,20.0,-1.80486,18.200357,4.469224,4.1826596,-0.79666054,-4657.8926,15.857558,,
20,-10.863002,8600,,1.0186335,81.39842891693115,430,0.0006895914,0.14999999,13.157588,-0.4272516,19.99088,18.200357,430,21,18.197948,2.9889723e-08,0.3,0.33160192,34.101326,20.943739,20.0,-1.8071883,18.200357,7.7404933,2.9973698e-06,-0.7958208,-4671.091,15.863002,,
20,-10.852057,8620,,0.9944301,81.60342121124268,431,2.1442104e-23,0.14999999,18.091202,-1.0750816,19.99088,18.200357,431,21,11.146108,2.9751183e-08,-0.6,-0.6346499,34.0759,15.984699,20.0,-1.8095096,18.200357,4.443765,3.2794297e-08,-0.7964377,-4677.237,15.852057,,
20,-10.857481,8640,,0.9974046,81.80481457710266,432,2.1491892e-23,0.14999999,18.14534,-0.52527744,19.99088,18.200357,432,21,18.195145,2.9613606e-08,-0.6,-0.58676577,34.016937,15.871598,20.0,-1.8118271,18.200357,4.4086213,4.378817,-0.7958285,-4690.4316,15.857481,,
20,-10.862878,8660,,1.035806,82.00371098518372,433,1.8747879e-20,0.14999999,18.84292,-0.4809551,19.99088,18.200357,433,21,18.194525,2.9476979e-08,-0.5,-0.4995166,33.97562,15.1327,20.0,-1.8141392,18.200357,4.0693016,3.6394808,-0.79511285,-4703.626,15.862878,,
20,-10.86825,8680,,0.9745191,82.20290541648865,434,1.1940271e-08,0.14999999,16.618492,-0.41369307,19.99088,18.200357,434,21,18.194315,2.9341297e-08,,0.025389316,33.967476,17.348984,20.0,-1.8164461,18.200357,5.2266045,0.015718065,-0.79415697,-4716.8203,15.86825,,
20,-10.873268,8700,,1.0233476,82.39920854568481,435,2.8060684e-05,0.14999999,14.651832,-0.679927,19.99088,18.200357,435,21,18.051376,2.920655e-08,0.2,0.31859276,33.950424,19.298592,20.0,-1.8187475,18.200357,6.6761227,2.6659954,-0.7939592,-4729.8716,15.873268,,
20,-10.864583,8720,,1.0604422,82.60008144378662,436,8.450416,0.14999999,6.521954,-1.0532228,19.99088,18.200357,436,21,12.086416,2.9072735e-08,0.8,0.5416908,33.92499,27.403036,20.0,-1.8210437,18.200357,13.165497,0.044216298,-0.7945107,-4736.958,15.864583,,
20,-10.8506565,8740,,1.0016462,82.79916763305664,437,0.010958735,0.14999999,11.504941,-1.3671237,19.99088,18.200357,437,21,9.7786255,2.8939828e-08,0.4,0.25833192,33.97198,22.46704,20.0,-1.8041384,18.200357,8.86133,6.6803164,-0.79570764,-4741.737,15.8506565,,
20,-10.842353,8760,,1.056552,83.00159001350403,438,1.03811035e-17,0.14999999,19.215971,-0.9602638,19.99088,18.200357,438,21,12.21374,2.8807834e-08,-0.4,-0.29094458,33.92388,14.707909,20.0,-1.806399,18.200357,3.8905087,0.00045615018,-0.7960927,-4748.9507,15.842353,,
20,-10.847708,8780,,1.049326,83.2031319141388,439,8.540327e-13,0.14999999,18.984552,-0.37454957,19.99088,18.200357,439,21,18.192858,2.8676741e-08,-0.2,-0.17854612,33.906788,14.922236,20.0,-1.8086796,18.200357,4.0946827,3.2185564,-0.79500866,-4762.1436,15.847708,,
20,-10.852987,8800,,0.9232322,83.40886068344116,440,7.4729625e-30,0.14999999,16.795244,-0.43470287,19.99088,18.200357,440,21,18.170757,2.854654e-08,-0.8,-0.6936901,33.891403,17.09616,20.0,-1.8109548,18.200357,4.950804,0.0007697465,-0.79408324,-4775.3145,15.852987,,
20,-10.858296,8820,,1.0009743,83.60960555076599,441,2.1521921e-23,0.14999999,18.210323,-0.56341326,19.99088,18.200357,441,21,18.194271,2.8417224e-08,-0.6,-0.59823626,33.879513,15.66919,20.0,-1.813225,18.200357,4.3845644,3.8440702,-0.7937398,-4788.509,15.858296,,
20,-10.86358,8840,,1.0592024,83.81378078460693,442,1.1426449e-13,0.14999999,19.208567,-0.48393974,19.99088,18.200357,442,22,18.193445,2.7058835e-08,-0.23809524,-0.35699883,33.856342,14.647776,20.0,-1.81549,18.200357,3.9651425,0.24168107,-0.79304206,-4801.702,15.86358,,
20,-10.868825,8860,,0.9959497,87.96821308135986,443,5.6627453e-24,0.14999999,18.118961,-0.36210874,19.99088,18.200357,443,22,18.187588,2.6936812e-08,-0.61904764,-0.43919435,33.865124,15.746161,20.0,-1.8177499,18.200357,4.4259167,0.830522,-0.79194105,-4814.8896,15.868825,,
20,-10.874059,8880,,1.0585127,88.17239332199097,444,1.8075404e-18,0.14999999,19.253542,-0.381754,19.99088,18.200357,444,22,18.192463,2.6815613e-08,-0.42857143,-0.5830753,33.91368,14.660139,20.0,-1.8200047,18.200357,3.886454,3.8861845,-0.79103166,-4828.082,15.874059,,
20,-10.879264,8900,,1.0394031,88.3885703086853,445,0.00010092645,0.14999999,14.258536,-0.46333286,19.99088,18.200357,445,22,18.19042,2.6695226e-08,0.23809524,0.10748702,33.81411,19.555573,20.0,-1.8222544,18.200357,7.0077233,1.3127324e-06,-0.7901688,-4841.2725,15.879264,,
20,-10.883041,8920,,0.97906095,88.60079193115234,446,8.973096e-08,0.14999999,16.156572,-0.78519374,19.99088,18.200357,446,22,17.56403,2.6575652e-08,0.04761905,0.28062913,33.851685,17.695112,20.0,-1.8244989,18.200357,5.506935,5.38559,-0.79008025,-4853.8364,15.883041,,
20,-10.878615,8940,,1.0568458,88.82071828842163,447,1.8197585e-18,0.14999999,19.223227,-0.98980486,19.99088,18.200357,447,22,13.904842,2.6456878e-08,-0.42857143,-0.5419808,33.800476,14.577248,20.0,-1.8267385,18.200357,3.8785827,0.00010013168,-0.79058045,-4862.741,15.878615,,
20,-10.883794,8960,,1.0012878,89.02897214889526,448,5.7266553e-24,0.14999999,18.216097,-0.4322757,19.99088,18.200357,448,22,18.198296,2.6338897e-08,-0.61904764,-0.69994795,33.819687,15.603588,20.0,-1.8289732,18.200357,4.398541,3.5911508,-0.7896586,-4875.9395,15.883794,,
20,-10.8889265,8980,,0.96816486,89.23429107666016,449,1.0258236,0.14999999,8.1925535,-0.5547931,19.99088,18.200357,449,22,18.188538,2.6221706e-08,0.61904764,0.8996465,33.77606,25.583504,20.0,-1.8312027,18.200357,11.286724,7.506898e-17,-0.789138,-4889.128,15.8889265,,
20,-10.865646,9000,,1.0032756,89.43977332115173,450,5.739121e-24,0.14999999,18.252224,-1.6926259,19.99088,18.200357,450,22,5.4130044,2.6105297e-08,-0.61904764,-1.0476781,33.753277,15.501054,20.0,-1.8311454,18.200357,4.3752203,7.953685e-22,-0.79123235,-4889.541,15.865646,,
20,-10.870782,9020,,0.9505117,89.67639517784119,451,4.4951825e-37,0.14999999,17.28827,-0.9547065,19.99088,18.200357,451,22,18.18163,2.5989662e-08,-1.0,-0.9080521,33.904907,16.616638,20.0,-1.8333652,18.200357,7.86153,6.569071,-0.79159266,-4902.7227,15.870782,,
20,-10.875912,9040,,0.9270376,89.88332748413086,452,3.6090046e-30,0.14999999,16.864294,-0.66272974,19.99088,18.200357,452,22,18.188929,2.5874789e-08,-0.8095238,-1.1372122,33.755558,16.891264,20.0,-1.83558,18.200357,4.9350605,4.158614,-0.7914273,-4915.912,15.875912,,
20,-10.881,9060,,0.9590313,90.0858633518219,453,4.5151177e-37,0.14999999,17.443123,-1.4136819,19.99088,18.200357,453,22,18.1812,2.5760677e-08,-1.0,-0.74600637,33.910362,16.46724,20.0,-1.8377899,18.200357,7.7570834,7.195685,-0.79296726,-4929.093,15.881,,
20,-10.88608,9080,,1.0423357,90.29537963867188,454,0.000102732985,0.14999999,14.338392,-0.57619137,19.99088,18.200357,454,22,18.186928,2.564732e-08,0.23809524,0.2849064,33.666428,19.328037,20.0,-1.839995,18.200357,6.993873,2.1305806e-09,-0.79259014,-4942.2803,15.88608,,
20,-10.879167,9100,,0.9501699,90.5029878616333,455,4.5350377e-37,0.14999999,17.281958,-0.99703944,19.99088,18.200357,455,22,12.741037,2.5534707e-08,-1.0,-1.2077693,33.62845,16.34649,20.0,-1.842195,18.200357,7.6601605,8.3983883e-16,-0.792957,-4950.021,15.879167,,
