Delta,Iteration,GridSize,IWMean,Regret,DenMISELogFirst,ReturnAbsMax,MinEpLen,ReturnMax,ReturnMean,AvgEpLen,MountainCar_mu1_higher,BoundBonus,ReturnStepMax,IWLastEpisode,MountainCar_std1_higher,Bound,IWMin,ReturnMin,MountainCar_mu0_higher,NumTrainableParams,ActionIn1,TimeElapsed,IWMax,IWFirstEpisode,NumTrajectories,TimestepsSoFar,MountainCar_std0_higher,DenMISEMeanLog,BoundMISE,Regret/t,DenMISELogLast,ReturnLastEpisode
4.186754e-08,241,49,1.0529109,1321.8065,-3.8601093,14.467577,183,14.467577,-0.48467416,861.7551867219917,,43.93493,116.43876,2.4523983e-05,3.0,43.633015,,-11.010139,-0.33333334,,3.9141116,215.85831427574158,15.456896,2.319004e-06,241,207683,0.14999999,-4.4118667,-0.30191427,5.484674,-3.857495,-0.6858252
4.1522238e-08,242,49,1.1205726,1327.3185,-3.86425,14.467577,183,14.467577,-0.48478705,860.8099173553719,-10.0,44.61121,116.43876,9.97162e-05,3.0,43.569683,,-11.010139,-0.6666667,,-8.935651,216.80140805244446,39.942287,1.2202726e-14,242,208316,0.14999999,-4.409307,-1.0415256,5.484787,-3.827848,-0.5119948
4.1181192e-08,243,49,0.910077,1333.033,-3.8683736,14.467577,183,14.467577,-0.4857323,861.3786008230453,-6.6666665,45.20501,116.43876,0.2864679,3.0,43.45656,,-11.010139,-1.0,,-2.6263351,218.02947759628296,28.86565,3.9654715e-22,243,209315,0.14999999,-4.4069977,-1.748452,5.485732,-3.9290037,-0.7144761
4.0844334e-08,244,49,1.1020306,1340.761,-3.8724804,14.467577,183,14.467577,-0.49492192,861.9426229508197,6.6666665,42.927,116.43876,0.75405645,3.0,42.9312,,-11.010139,-1.0,,1.0417551,219.16410088539124,24.759163,6.057146e-23,244,210314,0.14999999,-4.4126186,0.004200263,5.4949217,-5.6555157,-2.728009
4.051159e-08,245,49,1.0186745,1347.3947,-3.8765705,14.467577,183,14.467577,-0.49956983,862.5020408163265,-6.6666665,44.272804,116.43876,1.9571493e-24,3.0,42.42958,,-11.010139,0.6666667,,-12.121428,220.26758766174316,23.751823,1.9266348,245,211313,0.14999999,-4.412198,-1.8432251,5.49957,-4.378679,-1.6336566
4.01829e-08,246,49,0.9790834,1354.3779,-3.8728108,14.467577,183,14.467577,-0.50560147,863.0569105691056,6.6666665,49.21735,116.43876,9.417666e-09,3.0,42.327667,,-11.010139,1.0,,8.866743,221.63550734519958,34.80856,0.0023331991,246,212312,0.14999999,-4.415431,-6.8896832,5.5056014,-5.199989,-1.9833512
3.9858193e-08,247,49,0.9846008,1365.331,-3.876858,14.467577,183,14.467577,-0.52765596,863.6072874493927,3.3333333,42.797737,116.43876,2.697248e-25,3.0,42.129444,,-11.010139,-0.6666667,,2.1155934,222.97207236289978,16.137398,2.622919e-13,247,213311,0.14999999,-4.4158735,-0.6682932,5.527656,-4.468017,-5.9530673
3.95374e-08,248,49,1.3687142,1371.1321,-3.8808985,14.467577,183,14.467577,-0.5287583,863.9032258064516,-10.0,49.21333,116.43876,9.898264e-28,3.0,42.12039,,-11.010139,1.0,,-12.042368,224.3630621433258,56.827698,0.0011306112,248,214248,0.14999999,-4.413764,-7.092936,5.528758,-3.861113,-0.80102193
3.922047e-08,249,49,1.1563579,1382.1959,-3.884918,14.467577,183,14.467577,-0.5509878,864.4457831325301,10.0,37.215916,116.43876,2.102191e-24,3.0,42.069668,,-11.010139,,,8.618728,225.72095561027527,22.515854,4.859149e-05,249,215247,0.14999999,-4.418915,4.8537526,5.5509877,-5.974132,-6.063913
3.8907334e-08,250,49,1.0150906,1387.1091,-3.8889258,14.467577,183,14.467577,-0.5484363,863.732,-3.3333333,42.845173,116.43876,1.2620704e-06,3.0,41.93681,,-11.010139,-0.6666667,,-4.0270896,226.8950309753418,21.343416,6.806618e-13,250,215933,0.14999999,-4.416301,-0.90836304,5.548436,-3.8926513,0.0868855
3.8597932e-08,251,49,1.1058799,1392.8269,-3.8929179,14.467577,183,14.467577,-0.54911107,864.2709163346614,10.0,36.63162,116.43876,0.0005865802,3.0,41.933437,,-11.010139,-0.6666667,,8.488193,228.26635479927063,28.013256,7.4505574e-16,251,216932,0.14999999,-4.41411,5.301818,5.549111,-3.860995,-0.71781147
3.8292207e-08,252,49,1.2912793,1398.4999,-3.896894,14.467577,183,14.467577,-0.54960257,862.6666666666666,10.0,44.681522,116.43876,7.606672e-23,3.0,41.7617,,-11.010139,0.6666667,,14.529172,229.11529922485352,35.402157,0.0085299555,252,217392,0.14999999,-4.413358,-2.919824,5.5496025,-4.2968354,-0.6729639
3.79901e-08,253,49,0.9666613,1411.9653,-3.9008207,14.467577,183,14.467577,-0.5808904,863.205533596838,-10.0,42.22746,116.43876,5.16502e-18,3.0,41.73749,,-11.010139,0.33333334,,-5.57105,230.5315203666687,29.873568,0.12945195,253,218391,0.14999999,-4.418454,-0.48996684,5.5808907,-5.9406853,-8.465428
3.769156e-08,254,49,0.9198935,1416.9714,-3.904254,14.467577,183,14.467577,-0.57862765,863.7401574803149,-6.6666665,41.993744,116.43876,0.83115464,3.0,41.667725,,-11.010139,-0.33333334,,-4.8656125,232.03991222381592,17.3469,5.2607413e-07,254,219390,0.14999999,-4.4170403,-0.32601783,5.5786276,-3.994928,-0.00614956
3.7396514e-08,255,49,0.8777734,1422.2789,-3.908183,14.467577,183,14.467577,-0.57756436,864.2705882352941,3.3333333,43.215122,116.43876,3.5367306e-11,3.0,41.609005,,-11.010139,0.6666667,,3.947881,233.48847460746765,24.893631,3.086166,255,220389,0.14999999,-4.415245,-1.6061178,5.5775642,-3.8658392,-0.30749252
3.7104925e-08,256,49,0.94305086,1429.2493,-3.900067,14.467577,183,14.467577,-0.58300483,864.796875,-6.6666665,41.586414,116.43876,1.99009e-06,3.0,41.53911,,-11.010139,,,-3.9247408,234.6928563117981,17.82001,0.011371518,256,221388,0.14999999,-4.414856,-0.04730507,5.583005,-4.1764617,-1.9703255
3.6816733e-08,257,49,0.88297945,1434.3109,-3.9039214,14.467577,183,14.467577,-0.5809761,865.3190661478599,6.6666665,40.9718,116.43876,0.00017425162,3.0,41.463993,,-11.010139,-0.33333334,,4.9062467,235.86143827438354,17.603378,8.000025e-08,257,222387,0.14999999,-4.413331,0.49219164,5.580976,-3.9499307,-0.061626818
3.653188e-08,258,49,1.2610606,1439.5555,-3.9078047,14.467577,183,14.467577,-0.57967275,865.6937984496124,-10.0,43.8958,116.43876,1.6091151e-09,3.0,41.38113,,-11.010139,-1.0,,-9.692134,237.12818670272827,50.73385,3.0161832e-23,258,223349,0.14999999,-4.4117117,-2.5146716,5.579673,-3.863601,-0.24470146
3.6250327e-08,259,49,1.2110815,1446.3137,-3.9116733,14.467577,183,14.467577,-0.584223,866.2084942084942,,41.125732,116.43876,4.5616902e-10,3.0,41.08156,,-11.010139,,,-3.3244703,238.56153655052185,19.861334,0.05300118,259,224348,0.14999999,-4.4108067,-0.044173095,5.584223,-4.3640656,-1.7581915
3.5972022e-08,260,49,1.0304164,1451.3678,-3.9153223,14.467577,183,14.467577,-0.58218396,866.7192307692308,10.0,37.746357,116.43876,3.4581232e-16,3.0,41.07933,,-11.010139,-1.0,,9.385553,239.92770838737488,31.197178,1.8030378e-24,260,225347,0.14999999,-4.40831,3.3329725,5.582184,-3.9500906,-0.054071665
3.5696903e-08,261,49,0.97408104,1456.4491,-3.919161,14.467577,183,14.467577,-0.5802646,864.919540229885,-3.3333333,42.810535,116.43876,1.0240434e-28,3.0,41.054306,,-11.010139,0.6666667,,4.962565,240.6840238571167,18.85286,8.000046,261,225744,0.14999999,-4.4079065,-1.7562312,5.5802646,-4.297188,-0.08123366
3.5424925e-08,262,49,1.0900412,1464.8406,-3.892794,14.467577,183,14.467577,-0.59099454,865.4312977099237,,43.15165,116.43876,2.6694244e-34,3.0,40.894215,,-11.010139,-1.0,,-4.8963547,241.83487343788147,29.525826,1.8720927e-21,262,226743,0.14999999,-4.4085813,-2.2574346,5.5909944,-4.53937,-3.3915129
3.515604e-08,263,49,0.90295714,1471.9567,-3.8966036,14.467577,183,14.467577,-0.5967933,865.9391634980989,6.6666665,40.614883,116.43876,6.8716955e-21,3.0,40.723618,,-11.010139,0.33333334,,0.6468053,243.04577827453613,17.381012,0.26818117,263,227742,0.14999999,-4.408409,0.108733855,5.596793,-4.4184384,-2.116054
3.4890213e-08,264,49,0.9402366,1477.1326,-3.8993793,14.467577,183,14.467577,-0.59519935,866.4431818181819,6.6666665,39.67918,116.43876,0.5955179,3.0,40.67679,,-11.010139,,,7.453973,244.19754481315613,17.470573,0.0017286558,264,228741,0.14999999,-4.4072404,0.9976068,5.5951996,-3.9901752,-0.17600012
3.4627387e-08,265,49,0.90704805,1481.9757,-3.9031537,14.467577,183,14.467577,-0.59236103,865.5433962264151,,40.938107,116.43876,0.026281249,3.0,40.500233,,-11.010139,0.33333334,,2.737812,245.26091027259827,16.44152,8.1754265,265,229369,0.14999999,-4.4055037,-0.43787238,5.592361,-3.873017,0.15696509
3.4367517e-08,266,49,0.71290815,1487.2871,-3.8765357,14.467577,183,14.467577,-0.591305,866.0451127819549,-6.6666665,40.781292,116.43876,0.17260663,3.0,40.45472,,-11.010139,0.33333334,,-8.011291,246.76745009422302,17.165274,1.7279209,266,230368,0.14999999,-4.404001,-0.3265731,5.591305,-3.9009814,-0.31146544
3.411057e-08,267,49,1.0282835,1492.6667,-3.8738132,14.467577,183,14.467577,-0.5905124,866.5430711610487,,40.648422,116.43876,1.0080847e-05,3.0,40.342278,,-11.010139,-0.33333334,,1.1638103,248.337256193161,15.644302,2.3510029e-06,267,231367,0.14999999,-4.40345,-0.30614474,5.5905123,-3.9611325,-0.37966284
3.3856487e-08,268,49,1.0581012,1497.7963,-3.8775513,14.467577,183,14.467577,-0.5887922,867.0373134328358,-10.0,41.199345,116.43876,0.00018414154,3.0,40.234203,,-11.010139,-0.6666667,,-9.583078,249.76129126548767,36.97757,1.236613e-14,268,232366,0.14999999,-4.401627,-0.96514195,5.5887923,-3.9283738,-0.12951107
3.3605236e-08,269,49,1.1527416,1503.8386,-3.881276,14.467577,183,14.467577,-0.59047836,867.5278810408922,,46.283947,116.43876,5.679692e-29,3.0,40.13463,,-11.010139,1.0,,5.1657395,251.36214327812195,35.15262,0.071263224,269,233365,0.14999999,-4.400749,-6.1493196,5.5904784,-4.1924686,-1.0423732
3.335677e-08,270,49,1.0817016,1512.9094,-3.8847215,14.467577,183,14.467577,-0.6033682,868.0148148148148,-10.0,41.61104,116.43876,8.545869e-05,3.0,39.84071,,-11.010139,0.6666667,,-11.77732,252.50219464302063,38.5401,0.14202909,270,234364,0.14999999,-4.400752,-1.7703278,5.6033683,-4.5087395,-4.070741
3.3111046e-08,271,49,0.62998664,1519.0459,-3.8878925,14.467577,183,14.467577,-0.6053353,868.4981549815498,-10.0,39.6874,116.43876,0.012235878,3.0,39.641083,,-11.010139,,,-9.550296,253.8681833744049,25.922417,0.0008214271,271,235363,0.14999999,-4.4013696,-0.04631783,5.605335,-4.610583,-1.1364355
3.286803e-08,272,49,1.0157647,1524.2292,-3.8915727,14.467577,183,14.467577,-0.6037838,868.9779411764706,-6.6666665,44.531227,116.43876,3.7137266e-05,3.0,39.596153,,-11.010139,1.0,,-4.5516214,255.04727125167847,29.861149,0.015628278,272,236362,0.14999999,-4.401684,-4.9350753,5.6037836,-4.1042175,-0.183314
3.262768e-08,273,49,1.059814,1537.3374,-3.895185,14.467577,183,14.467577,-0.6312727,869.4542124542124,10.0,34.719837,116.43876,,3.0,39.456486,,-11.010139,-0.6666667,,13.759292,256.23212003707886,26.775991,7.467459e-16,273,237361,0.14999999,-4.4074025,4.7366476,5.631273,-5.945569,-8.108242
3.238996e-08,274,49,0.98663956,1535.7634,-3.8988414,14.467577,183,14.467577,-0.6049759,867.2299270072992,,40.324753,116.43876,0.00016677007,3.0,39.45202,,-11.010139,-0.6666667,,-2.8509135,256.909708738327,23.062225,7.9591693e-13,274,237621,0.14999999,-4.4099245,-0.87273216,5.6049757,-5.1302567,6.574021
3.2154823e-08,275,49,0.9159214,1541.3934,-3.9024842,14.467577,183,14.467577,-0.60506713,867.709090909091,10.0,36.687096,116.43876,0.0015703599,3.0,39.44874,,-11.010139,-0.33333334,,10.535084,258.0394723415375,22.544565,2.2782407e-09,275,238620,0.14999999,-4.4080133,2.7616425,5.6050673,-3.8541229,-0.63005435
3.1922237e-08,276,49,0.9254216,1546.6075,-3.906114,14.467577,183,14.467577,-0.6036505,866.4565217391304,,41.111427,116.43876,5.7139976e-17,3.0,39.435715,,-11.010139,0.6666667,,1.5563836,258.9646987915039,19.862404,9.142323,276,239142,0.14999999,-4.406881,-1.6757109,5.6036506,-3.994024,-0.21409348
3.1692167e-08,277,49,1.042995,1553.7756,-3.8771431,14.467577,183,14.467577,-0.60929847,866.9350180505415,-6.6666665,40.24868,116.43876,4.693677e-20,3.0,39.33239,,-11.010139,-0.6666667,,-5.1096096,260.17948055267334,18.691896,1.6905147e-13,277,240141,0.14999999,-4.4068546,-0.9162891,5.6092987,-4.309824,-2.1681366
3.1464577e-08,278,49,0.85080886,1559.5317,-3.8807466,14.467577,183,14.467577,-0.6098265,867.410071942446,10.0,36.7765,116.43876,1.0597759e-12,3.0,39.32401,,-11.010139,0.33333334,,15.569172,261.5197365283966,24.84911,0.0075279,278,241140,0.14999999,-4.404935,2.5475078,5.6098266,-3.8973331,-0.7560852
3.1239427e-08,279,49,0.987525,1547.3541,-3.8843102,17.177608,167,17.177608,-0.54607224,864.899641577061,6.6666665,48.888214,116.43876,0.6884251,3.0,46.87488,,-11.010139,0.6666667,,5.33307,262.38410568237305,21.987942,0.29535866,279,241307,0.14999999,-4.410145,-2.0133328,5.546072,-5.692994,17.177608
3.101669e-08,280,49,0.9237758,1553.6705,-3.88683,17.177608,167,17.177608,-0.54882324,865.3785714285714,-6.6666665,48.478924,116.43876,7.631245e-27,3.0,46.693703,,-11.010139,-1.0,,-5.6163626,263.5610988140106,27.144012,4.039336e-22,280,242306,0.14999999,-4.4085283,-1.7852193,5.5488234,-3.926984,-1.3163335
3.0796322e-08,281,49,0.7896621,1559.6472,-3.8903952,17.177608,167,17.177608,-0.55034584,865.8540925266904,-10.0,46.863697,116.43876,0.34084877,3.0,46.561367,,-11.010139,-0.33333334,,-12.218176,264.7278914451599,24.948776,3.7937344e-08,281,243305,0.14999999,-4.4077,-0.30232882,5.550346,-4.072104,-0.9766993
3.05783e-08,282,49,1.0067784,1564.7373,-3.8939476,17.177608,167,17.177608,-0.54871386,866.3262411347517,3.3333333,46.42979,116.43876,3.0258914e-05,3.0,46.509262,,-11.010139,,,0.9000115,265.938294172287,18.331953,0.017540881,282,244304,0.14999999,-4.40884,0.07947134,5.5487137,-4.5046163,-0.09009722
3.036258e-08,283,49,1.0493194,1569.7404,-3.8974252,17.177608,167,17.177608,-0.5467856,866.7950530035336,6.6666665,46.52513,116.43876,2.7518228e-09,3.0,46.42265,,-11.010139,-1.0,,5.0296626,267.0576093196869,24.092188,6.210138e-23,283,245303,0.14999999,-4.4073596,-0.10248366,5.5467854,-3.9836316,-0.0030371347
3.014913e-08,284,49,1.2605152,1575.9917,-3.9009526,17.177608,167,17.177608,-0.5492665,865.1478873239437,-3.3333333,46.45394,116.43876,1.1799927e-15,3.0,46.39932,,-11.010139,,,-6.4492636,267.86329889297485,19.354275,0.045289673,284,245702,0.14999999,-4.410859,-0.054623406,5.5492663,-5.42494,-1.251369
2.993793e-08,285,49,1.2172756,1581.0017,-3.904308,17.177608,167,17.177608,-0.54737455,865.6175438596491,3.3333333,53.289856,116.43876,3.0913647e-11,3.0,46.001934,,-11.010139,1.0,,11.404268,269.2499330043793,31.749271,0.02456589,285,246701,0.14999999,-4.4084244,-7.2879214,5.5473747,-3.9534905,-0.010034556
2.972894e-08,286,49,1.1709641,1592.8308,-3.9077244,17.177608,167,17.177608,-0.5693387,866.083916083916,10.0,48.0104,116.43876,1.0852413,3.0,45.94356,,-11.010139,0.6666667,,9.944537,270.69865322113037,33.67062,0.00862284,286,247700,0.14999999,-4.409783,-2.0668373,5.569339,-4.969782,-6.8291273
2.9522127e-08,287,49,0.92994696,1599.5386,-3.9111845,17.177608,167,17.177608,-0.57330513,866.5470383275261,3.3333333,46.36791,116.43876,1.5357918e-16,3.0,45.738663,,-11.010139,-0.6666667,,2.2382174,272.1854636669159,16.141441,2.714518e-13,287,248699,0.14999999,-4.408149,-0.6292443,5.573305,-4.0721946,-1.7077099
2.9317473e-08,288,49,1.1221566,1604.587,-3.9146628,17.177608,167,17.177608,-0.5714829,867.0069444444445,10.0,41.246002,116.43876,0.49483836,3.0,45.591858,,-11.010139,,,11.463749,273.676780462265,22.989584,5.005856e-05,288,249698,0.14999999,-4.4069505,4.3458548,5.5714827,-3.9796958,-0.04851933
2.9114933e-08,289,49,1.0162846,1608.9602,-3.918129,17.177608,167,17.177608,-0.5673363,865.4602076124568,,47.559124,116.43876,7.7970166e-23,3.0,45.462044,,-11.010139,-1.0,,-3.5314875,274.62740898132324,28.733335,1.920125e-21,289,250118,0.14999999,-4.405739,-2.0970795,5.567336,-4.1541657,0.626868
2.8914489e-08,290,49,1.0052907,1616.0071,-3.9215832,17.177608,167,17.177608,-0.572438,865.9206896551724,-10.0,45.87634,116.43876,1.3484867e-18,3.0,45.385128,,-11.010139,0.33333334,,-11.5793295,275.7871730327606,29.635212,0.13216779,290,251117,0.14999999,-4.4054437,-0.4912126,5.5724382,-4.3083186,-2.0467994
2.8716105e-08,291,49,0.90687096,1621.2955,-3.9245698,17.177608,167,17.177608,-0.57146233,866.3780068728522,-6.6666665,45.632725,116.43876,0.00059112016,3.0,45.305393,,-11.010139,-0.33333334,,-4.0246434,276.93226957321167,17.213076,5.368712e-07,291,252116,0.14999999,-4.405761,-0.32733092,5.571462,-4.4758735,-0.288532
2.8519755e-08,292,49,0.8819659,1626.5798,-3.9280005,17.177608,167,17.177608,-0.5704791,866.832191780822,-6.6666665,46.756474,116.43876,1.9761408e-09,3.0,45.196213,,-11.010139,0.6666667,,-10.334758,278.20161390304565,22.685913,2.0283139,292,253115,0.14999999,-4.4044433,-1.5602591,5.570479,-3.9160962,-0.28434503
2.8325411e-08,293,49,0.89008737,1632.462,-3.924497,17.177608,167,17.177608,-0.5715429,867.283276450512,6.6666665,44.717857,116.43876,8.7825783e-14,3.0,45.19688,,-11.010139,-0.33333334,,7.122185,279.4990084171295,17.723265,8.166342e-08,293,254114,0.14999999,-4.404302,0.47902256,5.5715427,-4.2280674,-0.8821682
2.8133048e-08,294,49,1.1496294,1636.3923,-3.9279041,17.177608,167,17.177608,-0.5659605,865.734693877551,-10.0,47.372295,116.43876,3.8006545e-10,3.0,45.111073,,-11.010139,-1.0,,-14.991333,280.3239336013794,47.987274,3.077421e-23,294,254526,0.14999999,-4.40275,-2.2612243,5.5659604,-3.824578,1.0696592
2.7942644e-08,295,49,0.8964679,1643.5747,-3.9312997,17.177608,167,17.177608,-0.5714397,866.1864406779661,,45.4999,116.43876,5.574828e-23,3.0,45.071396,,-11.010139,0.33333334,,-3.5652332,281.5280270576477,16.8788,8.408801,295,255525,0.14999999,-4.4069815,-0.42850497,5.5714397,-5.746671,-2.1823041
2.775416e-08,296,49,0.8748111,1648.7941,-3.906578,17.177608,167,17.177608,-0.57025033,866.6351351351351,6.6666665,44.562405,116.43876,1.6839972e-10,3.0,44.973248,,-11.010139,-0.6666667,,9.834271,282.77528524398804,19.805346,2.6484454e-14,296,256524,0.14999999,-4.405867,0.41084465,5.5702505,-3.96251,-0.21939269
2.7567577e-08,297,49,1.3084095,1651.6267,-3.9099507,17.177608,167,17.177608,-0.5610326,864.8080808080808,-10.0,52.00743,116.43876,,3.0,44.973114,,-11.010139,1.0,,-7.729997,283.710871219635,53.96734,0.0011639397,297,256848,0.14999999,-4.4064636,-7.034318,5.561033,-4.4439692,2.1674216
2.738287e-08,298,49,1.066609,1660.2347,-3.9133081,17.177608,167,17.177608,-0.57125765,865.2583892617449,,45.202744,116.43876,1.3281592e-16,3.0,44.895195,,-11.010139,-0.33333334,,-4.412888,284.92511558532715,15.955392,2.4457127e-06,298,257847,0.14999999,-4.4058213,-0.30754998,5.5712576,-4.450848,-3.6080902
2.7200013e-08,299,49,0.9091262,1665.3052,-3.9166584,17.177608,167,17.177608,-0.56958264,865.7056856187291,10.0,41.350388,116.43876,1.2455077e-06,3.0,44.756523,,-11.010139,0.33333334,,0.64453745,286.2548840045929,24.062555,0.0078031514,299,258846,0.14999999,-4.404222,3.4061358,5.5695825,-3.9799721,-0.07043459
2.701898e-08,300,49,1.0587782,1671.0259,-3.919971,17.177608,167,17.177608,-0.57008624,866.15,10.0,41.79399,116.43876,2.766234e-22,3.0,44.72682,,-11.010139,-1.0,,6.0424175,287.5281071662903,30.756071,1.8114418e-24,300,259845,0.14999999,-4.4029584,2.9328327,5.5700865,-3.9174707,-0.7206644
2.6839754e-08,301,49,1.0708193,1678.9293,-3.9232988,17.177608,167,17.177608,-0.57783836,866.2823920265781,-3.3333333,45.60828,116.43876,3.932418e-05,3.0,44.67094,,-11.010139,-0.6666667,,1.6241997,288.8800709247589,20.384014,7.044645e-13,301,260751,0.14999999,-4.409161,-0.9373408,5.5778384,-6.296755,-2.9034984
2.6662299e-08,302,49,1.1282015,1684.9641,-3.9266157,17.177608,167,17.177608,-0.5793513,866.7218543046357,6.6666665,52.028973,116.43876,1.0792526e-27,3.0,44.630253,,-11.010139,1.0,,3.4787543,290.40861082077026,33.59902,0.0024621752,302,261750,0.14999999,-4.4079347,-7.398721,5.5793514,-4.0910106,-1.0347345
2.6486601e-08,303,49,0.9912601,1693.437,-3.9299133,17.177608,167,17.177608,-0.5889008,867.1584158415842,-6.6666665,44.520924,116.43876,3.1343532e-09,3.0,44.46619,,-11.010139,,,-4.5645537,291.9370267391205,19.334686,0.011716029,303,262749,0.14999999,-4.407826,-0.054734018,5.5889006,-4.468511,-3.4728558
2.6312636e-08,304,49,0.8104189,1698.8302,-3.9331696,17.177608,167,17.177608,-0.5882572,867.5921052631579,-6.6666665,44.550194,116.43876,6.041164e-05,3.0,44.19757,,-11.010139,0.33333334,,-12.647382,293.20171546936035,17.493448,1.828604,304,263748,0.14999999,-4.4062357,-0.35262132,5.5882573,-3.9010446,-0.39323494
2.6140375e-08,305,49,1.2070489,1704.6189,-3.9304564,17.177608,167,17.177608,-0.58891463,868.0229508196721,,44.071564,116.43876,1.3222683e-05,3.0,44.02079,,-11.010139,,,4.0721774,294.4342646598816,19.42938,0.054006115,305,264747,0.14999999,-4.408501,-0.050774485,5.588915,-4.897996,-0.788778
2.59698e-08,306,49,1.0129927,1709.4832,-3.9335527,17.177608,167,17.177608,-0.5865462,867.2450980392157,-10.0,44.936626,116.43876,2.5275347e-07,3.0,44.008236,,-11.010139,-0.6666667,,-10.061594,295.53018522262573,35.790295,1.3078387e-14,306,265377,0.14999999,-4.406463,-0.92838883,5.586546,-3.9730933,0.13583449
2.5800892e-08,307,49,0.8738161,1715.3047,-3.9368153,17.177608,167,17.177608,-0.58731186,867.6742671009772,-3.3333333,45.568264,116.43876,2.0241119e-16,3.0,44.00249,,-11.010139,0.6666667,,1.637489,296.8336853981018,17.803156,8.142534,307,266376,0.14999999,-4.405365,-1.5657747,5.5873117,-4.057174,-0.8216202
2.5633629e-08,308,49,1.0153961,1720.9752,-3.9138901,17.177608,167,17.177608,-0.587582,868.1006493506494,3.3333333,45.90488,116.43876,4.9504805,3.0,43.967075,,-11.010139,0.6666667,,5.335632,298.16474866867065,23.750305,3.1038291,308,267375,0.14999999,-4.404305,-1.9378036,5.587582,-3.9390008,-0.6705034
2.5467983e-08,309,49,1.0564889,1727.7388,-3.9071047,17.177608,167,17.177608,-0.5913874,868.5242718446602,,49.419548,116.43876,0.6680796,3.0,43.95915,,-11.010139,1.0,,5.9315567,299.4881684780121,32.649994,0.07312785,309,268374,0.14999999,-4.4033623,-5.4604006,5.5913873,-4.111245,-1.7634577
2.5303939e-08,310,49,0.8626479,1739.4012,-3.910099,17.177608,167,17.177608,-0.6109717,868.9451612903226,6.6666665,43.65788,116.43876,0.0007429682,3.0,43.7919,,-11.010139,0.33333334,,2.2000341,300.7668979167938,17.48215,0.27182493,310,269373,0.14999999,-4.403425,0.13402082,5.6109715,-4.4475665,-6.662522
2.5141473e-08,311,49,0.9322539,1744.9839,-3.9124432,17.177608,167,17.177608,-0.6108805,869.3633440514469,6.6666665,42.86651,116.43876,0.091644645,3.0,43.756996,,-11.010139,,,6.8646855,302.1718740463257,17.502201,0.0017513869,311,270372,0.14999999,-4.402385,0.8904876,5.6108804,-3.9331594,-0.58258855
2.4980569e-08,312,49,1.1131531,1748.1692,-3.9156477,17.177608,167,17.177608,-0.60310656,867.8461538461538,-10.0,45.34297,116.43876,1.9827999e-10,3.0,43.629494,,-11.010139,0.6666667,,-9.486166,303.05078744888306,36.879726,0.14649014,312,270768,0.14999999,-4.4009695,-1.7134794,5.6031065,-3.880452,1.8145776
2.4821201e-08,313,49,0.8646523,1754.877,-3.9183784,17.177608,167,17.177608,-0.6066355,868.2651757188498,-3.3333333,45.398438,116.43876,3.5832047e-28,3.0,43.601784,,-11.010139,-1.0,,-3.9166937,304.2542095184326,28.24708,1.6588479e-21,313,271767,0.14999999,-4.400443,-1.7966523,5.6066356,-4.316233,-1.7076769
2.4663356e-08,314,49,0.65580505,1762.6707,-3.9215682,17.177608,167,17.177608,-0.6136008,868.6815286624204,-10.0,43.59396,116.43876,1.7613189e-15,3.0,43.541737,,-11.010139,,,-11.806723,305.4956045150757,25.938936,0.00084955984,314,272766,0.14999999,-4.405827,-0.05222232,5.6136007,-5.934615,-2.7937403
2.4507013e-08,315,49,1.1107135,1767.6783,-3.924745,17.177608,167,17.177608,-0.6116774,869.0952380952381,3.3333333,45.351284,116.43876,3.4717522e-15,3.0,43.514812,,-11.010139,-1.0,,0.9160184,306.7513659000397,26.81963,6.5112756e-22,315,273765,0.14999999,-4.4071884,-1.8364717,5.611677,-4.4797006,-0.0077380664
2.435215e-08,316,49,0.8843128,1774.5796,-3.9279149,17.177608,167,17.177608,-0.61575824,869.506329113924,10.0,40.78661,116.43876,8.7601e-05,3.0,43.341034,,-11.010139,-0.33333334,,5.6620417,308.09673833847046,23.209297,2.3369209e-09,316,274764,0.14999999,-4.4063945,2.5544226,5.6157584,-4.2390037,-1.901203
2.4198751e-08,317,49,0.82191163,1779.483,-3.9310744,17.177608,167,17.177608,-0.613511,868.5457413249211,-3.3333333,43.709816,116.43876,2.4651426e-05,3.0,43.347164,,-11.010139,0.33333334,,-4.6197605,309.25181007385254,17.891815,7.261159,317,275329,0.14999999,-4.4052663,-0.3626515,5.613511,-3.918494,0.096596174
2.4046798e-08,318,49,1.0431368,1784.8765,-3.9115765,17.177608,167,17.177608,-0.61281896,868.9559748427673,10.0,38.867302,116.43876,5.7238425e-15,3.0,43.238625,,-11.010139,-0.6666667,,9.678491,310.51396131515503,27.460403,7.590872e-16,318,276328,0.14999999,-4.4042864,4.3713217,5.6128187,-3.9072855,-0.3934299
2.389627e-08,319,49,0.79155314,1787.3567,-3.9147162,17.177608,167,17.177608,-0.60299885,867.2507836990595,-10.0,43.378857,116.43876,7.420864e-11,3.0,43.08848,,-11.010139,-0.33333334,,-12.184636,311.36582589149475,24.983849,3.8871313e-08,319,276653,0.14999999,-4.40352,-0.29037377,5.6029987,-4.179016,2.5197983
