LQGmu1_higher,Iteration,LQGmu1_actor,ReturnMean,TimeElapsed,NumTrajectories,TimestepsSoFar,NumTrainableParams,AvgEpLen,MinEpLen,LQGsigma_higher
-0.67,598,-0.72785485,0.045831133,5.120833873748779,598,11960,,20.0,20,0.14999999
-0.67,599,-0.5464256,0.045831166,5.128045558929443,599,11980,,20.0,20,0.14999999
-0.67,600,-0.6186291,0.045831207,5.135179281234741,600,12000,,20.0,20,0.14999999
-0.67,601,-0.97528714,0.04583115,5.142709255218506,601,12020,,20.0,20,0.14999999
-0.67,602,-0.8638424,0.045831118,5.151484966278076,602,12040,,20.0,20,0.14999999
-0.67,603,-0.7016717,0.045831136,5.1587231159210205,603,12060,,20.0,20,0.14999999
-0.67,604,-0.59599566,0.045831155,5.165985345840454,604,12080,,20.0,20,0.14999999
-0.67,605,-0.76332295,0.04583117,5.173257827758789,605,12100,,20.0,20,0.14999999
-0.67,606,-0.70930696,0.04583119,5.181782960891724,606,12120,,20.0,20,0.14999999
-0.67,607,-1.0783967,0.045831226,5.189001083374023,607,12140,,20.0,20,0.14999999
-0.67,608,-0.8002316,0.045831233,5.196522235870361,608,12160,,20.0,20,0.14999999
-0.67,609,-0.5061417,0.04583126,5.206741571426392,609,12180,,20.0,20,0.14999999
-0.67,610,-0.7599181,0.045831274,5.214427709579468,610,12200,,20.0,20,0.14999999
-0.67,611,-0.7772325,0.04583126,5.221622467041016,611,12220,,20.0,20,0.14999999
-0.67,612,-0.58017033,0.045831233,5.229164123535156,612,12240,,20.0,20,0.14999999
-0.67,613,-0.62849164,0.04583112,5.237264633178711,613,12260,,20.0,20,0.14999999
-0.67,614,-0.55991924,0.04583115,5.244669198989868,614,12280,,20.0,20,0.14999999
-0.67,615,-0.8867862,0.04583118,5.25167179107666,615,12300,,20.0,20,0.14999999
-0.67,616,-0.5025224,0.045831177,5.259034633636475,616,12320,,20.0,20,0.14999999
-0.67,617,-0.6563617,0.0458312,5.266807317733765,617,12340,,20.0,20,0.14999999
-0.67,618,-1.1466019,0.045831237,5.274365663528442,618,12360,,20.0,20,0.14999999
-0.67,619,-0.6511766,0.04583124,5.2820398807525635,619,12380,,20.0,20,0.14999999
-0.67,620,-0.7754007,0.045831267,5.289470911026001,620,12400,,20.0,20,0.14999999
-0.67,621,-0.58141124,0.045831304,5.2970452308654785,621,12420,,20.0,20,0.14999999
-0.67,622,-0.44965866,0.045831233,5.30575156211853,622,12440,,20.0,20,0.14999999
-0.67,623,-0.65410566,0.045831267,5.312928915023804,623,12460,,20.0,20,0.14999999
-0.67,624,-0.610114,0.04583129,5.32050895690918,624,12480,,20.0,20,0.14999999
-0.67,625,-0.6413668,0.045831304,5.328075885772705,625,12500,,20.0,20,0.14999999
-0.67,626,-0.63565207,0.045831278,5.336195230484009,626,12520,,20.0,20,0.14999999
-0.67,627,-0.9403804,0.045831263,5.343835830688477,627,12540,,20.0,20,0.14999999
-0.67,628,-0.7139631,0.045831304,5.351105213165283,628,12560,,20.0,20,0.14999999
-0.67,629,-0.63215214,0.045831334,5.359133243560791,629,12580,,20.0,20,0.14999999
-0.67,630,-0.5410989,0.045831364,5.367495775222778,630,12600,,20.0,20,0.14999999
