NumTrainableParams,ReturnStepMax,NumTrajectories,ReturnMax,DenMISELogLast,LQGmu1_actor,ReturnMean,BoundMISE,TimestepsSoFar,BoundBonus,IWMean,ReturnMin,ReturnLastEpisode,Regret/t,GridSize,Regret,ReturnAbsMax,Delta,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,IWMax,Iteration,TimeElapsed,LQGmu1_higher,LQGsigma_higher,IWMin,AvgEpLen,IWFirstEpisode,MinEpLen,Bound
,19.987955,276,18.19769,-3.2938664,2.693202,6.135462,8.200787,5520,12.953499,0.98319894,,1.8361486,-1.1354618,20,-313.38745,18.19769,3.9902798e-08,-3.430726,1.7639993,-3.1437829,2.1153018,276,124.94677376747131,-1.5789474,4.0,,20.0,2.0763085,20,21.154285
,19.987955,277,18.19769,-3.3459723,8.466236,6.1185994,0.86382824,5540,20.273169,1.0919263,,1.4645951,-1.1185994,20,-309.85205,18.19769,3.961521e-08,-3.430484,0.5338309,-3.1399047,7.49164,277,125.55340957641602,10.0,4.0,,20.0,0.120278664,20,21.136997
,19.987955,278,18.19769,-3.810342,-10.718128,6.0991483,6.653934,5560,14.485485,0.9909904,,0.7110119,-1.0991483,20,-305.56323,18.19769,3.9330722e-08,-3.431549,0.000106092484,-3.1430743,3.8776724,278,126.17503190040588,-10.0,4.0,,20.0,0.08505702,20,21.13942
,19.987955,279,18.19769,-3.3821397,-7.838208,6.102537,6.6724267,5580,14.401183,0.9927519,,7.0447636,-1.1025372,20,-307.6079,18.19769,3.9049283e-08,-3.4314137,2.8886552,-3.146359,3.8380852,279,127.07457828521729,-10.0,4.0,,20.0,0.085336864,20,21.07361
,19.987955,280,18.19769,-3.0914843,5.333679,6.103486,4.856844,5600,16.214031,0.96374863,,6.368216,-1.1034861,20,-308.97607,18.19769,3.877086e-08,-3.4302342,0.07141389,-3.149631,3.0290055,280,127.71106386184692,2.631579,4.0,,20.0,1.9572647,20,21.070875
,19.987955,281,18.19769,-3.5762343,-1.6675079,6.0858517,8.311925,5620,12.719448,0.99967134,,1.1481864,-1.0858517,20,-305.12427,18.19769,3.8495408e-08,-3.4308891,0.14983365,-3.1462302,1.9768435,281,128.4550061225891,-4.736842,4.0,,20.0,1.056077,20,21.031372
,19.987955,282,18.19769,-3.0313072,1.0856661,6.1286473,8.207889,5640,12.8520775,0.9835585,,18.154226,-1.1286473,20,-318.27856,18.19769,3.822287e-08,-3.4294765,2.0664437,-3.1460314,2.1205275,282,129.16870069503784,-1.5789474,4.0,,20.0,2.0809824,20,21.059967
,19.987955,283,18.19769,-3.2055216,-2.6208792,6.1174016,8.176967,5660,12.793716,0.9850757,,2.9460518,-1.1174016,20,-316.2246,18.19769,3.795322e-08,-3.4287467,1.970739,-3.1422188,2.1121643,283,129.83364748954773,-1.5789474,4.0,,20.0,2.0730636,20,20.970684
,19.987955,284,18.19769,-2.9918404,-0.80672073,6.1244006,8.051871,5680,12.89432,1.005224,,8.105191,-1.1244006,20,-319.32983,18.19769,3.7686412e-08,-3.4272642,1.4518778,-3.1384475,2.022572,284,130.88863158226013,-5.7894735,4.0,,20.0,0.72768635,20,20.94619
,19.987955,285,18.19769,-3.066823,3.787901,6.166746,7.7369895,5700,13.261557,0.9870146,,18.192865,-1.1667461,20,-332.5227,18.19769,3.742241e-08,-3.4259844,2.1364233,-3.1394036,2.2700882,285,131.46623826026917,-0.5263158,4.0,,20.0,2.2566183,20,20.998547
,19.987955,286,18.19769,-3.4468877,-0.3536477,6.149798,3.0446708,5720,17.896606,0.9772581,,1.3195137,-1.1497979,20,-328.84216,18.19769,3.7161172e-08,-3.426107,3.045042,-3.1350193,3.603649,286,132.2270109653473,4.736842,4.0,,20.0,1.2324175,20,20.941277
,19.987955,287,18.19769,-3.0907822,0.43388832,6.19177,8.349696,5740,12.66429,0.9926652,,18.195732,-1.1917701,20,-342.03796,18.19769,3.690266e-08,-3.425026,2.0930696,-3.1342099,2.0967042,287,132.77668833732605,-1.5789474,4.0,,20.0,2.056527,20,21.013987
,19.987955,288,18.19769,-3.1420212,-2.0726452,6.2072997,8.373798,5760,12.608582,0.9943413,,10.664302,-1.2072997,20,-347.70227,18.19769,3.664684e-08,-3.4240718,2.0343547,-3.1305482,2.0887501,288,133.45191740989685,-1.5789474,4.0,,20.0,2.0490103,20,20.98238
,19.987955,289,18.19769,-2.9990075,-3.7377024,6.2465644,8.443351,5780,12.553638,0.99584156,,17.554901,-1.2465644,20,-360.25708,18.19769,3.639367e-08,-3.4226243,1.9860698,-3.126925,2.080911,289,133.96787428855896,-1.5789474,4.0,,20.0,2.0415998,20,20.99699
,19.987955,290,18.19769,-2.967125,-6.026544,6.2498755,8.684945,5800,12.251368,0.9981162,,7.2068324,-1.2498755,20,-362.46387,18.19769,3.614311e-08,-3.421071,1.8657395,-3.1233397,1.9750971,290,134.4810893535614,-2.631579,4.0,,20.0,1.73888,20,20.936314
,19.987955,291,18.19769,-3.0061371,8.891581,6.253216,0.8673443,5820,20.04397,1.080225,,7.2218847,-1.2532158,20,-364.6858,18.19769,3.589513e-08,-3.4196544,0.00065842323,-3.1208038,7.6564994,291,135.3261103630066,10.0,4.0,,20.0,0.11800304,20,20.911314
,19.987955,292,18.19769,-3.8614342,-15.131941,6.234013,6.603531,5840,14.3023405,0.9795636,,0.64588463,-1.2340131,20,-360.3318,18.19769,3.5649695e-08,-3.4209194,6.795477e-05,-3.123829,3.9537814,292,135.95544481277466,-10.0,4.0,,20.0,0.083435714,20,20.905872
,19.987955,293,18.19769,-4.4555697,-4.6534753,6.232023,8.443592,5860,12.413027,1.0006348,,5.6509175,-1.2320228,20,-360.98267,18.19769,3.5406764e-08,-3.4245286,0.2933238,-3.126962,1.9594685,293,136.5470108985901,-4.736842,4.0,,20.0,1.035923,20,20.856619
,19.987955,294,18.19769,-2.9712691,-5.793369,6.2352853,6.6170173,5880,14.209739,0.98312604,,7.191141,-1.2352853,20,-363.17383,18.19769,3.5166313e-08,-3.4229877,0.7967173,-3.1268399,3.925389,294,137.2493336200714,-10.0,4.0,,20.0,0.08368732,20,20.826756
,19.987955,295,18.19769,-2.9971287,-7.6770244,6.2389994,8.668516,5900,12.167779,0.9991507,,7.3311634,-1.2389994,20,-365.50488,18.19769,3.4928306e-08,-3.4216094,1.4615424,-3.1299508,1.9807811,295,137.9521656036377,-2.631579,4.0,,20.0,1.750414,20,20.836296
,19.987955,296,18.19769,-3.085649,-8.918438,6.241031,8.4634,5920,12.315029,1.0058984,,6.840356,-1.2410312,20,-367.3452,18.19769,3.46927e-08,-3.4204798,1.6657411,-3.1274188,1.9495703,296,138.65055203437805,-4.736842,4.0,,20.0,1.0363964,20,20.778429
,19.987955,297,18.19769,-3.180575,-11.6496725,6.2404637,6.639864,5940,14.119067,0.98677623,,6.072404,-1.2404637,20,-368.41772,18.19769,3.445947e-08,-3.4196548,2.313558,-3.1272962,3.910548,297,139.28963255882263,-10.0,4.0,,20.0,0.08372551,20,20.75893
,19.987955,298,18.19769,-3.5377147,7.9003034,6.2386312,3.064926,5960,17.695625,0.9638121,,5.6945267,-1.2386312,20,-369.11218,18.19769,3.4228588e-08,-3.4201035,0.00077806466,-3.1303756,3.6436656,298,139.91502213478088,4.736842,4.0,,20.0,1.2267078,20,20.760551
,19.987955,299,18.19769,-3.7893248,-15.150452,6.220583,6.647674,5980,14.044259,0.9891697,,0.8421446,-1.220583,20,-364.95435,18.19769,3.4000013e-08,-3.4214668,0.00019764078,-3.1296177,3.8857186,299,140.53260207176208,-10.0,4.0,,20.0,0.08392011,20,20.691933
,19.987955,300,18.19769,-4.4456067,11.695751,6.2225237,0.8682127,6000,19.81117,1.0817583,,6.802751,-1.2225237,20,-366.75708,18.19769,3.3773727e-08,-3.4249244,2.2122665e-08,-3.1326761,7.68544,300,141.07424402236938,10.0,4.0,,20.0,0.119412355,20,20.679382
,19.987955,301,18.19769,-4.2241583,-3.2231116,6.203496,8.405114,6020,12.254613,1.0000142,,0.4952345,-1.203496,20,-362.25232,18.19769,3.3549693e-08,-3.4273334,0.0014743812,-3.1356058,1.9572701,301,141.7448492050171,-4.736842,4.0,,20.0,1.0449163,20,20.659727
,19.987955,302,18.19769,-2.9723525,9.096958,6.208683,5.999501,6040,14.635871,0.9685929,,7.7699237,-1.208683,20,-365.02234,18.19769,3.3327876e-08,-3.4258296,0.94790757,-3.1354573,2.744631,302,142.2422375679016,1.5789474,4.0,,20.0,2.1759713,20,20.635372
,19.987955,303,18.19769,-3.8895922,-7.9216595,6.1902175,6.6616497,6060,13.962206,0.99074703,,0.6134873,-1.1902175,20,-360.63586,18.19769,3.310825e-08,-3.4274676,5.4772485e-05,-3.1315837,3.8850033,303,142.88367676734924,-10.0,4.0,,20.0,0.084085256,20,20.623856
,19.987955,304,18.19769,-3.0980985,-3.542645,6.192135,8.3933525,6080,12.195576,1.000004,,6.7730837,-1.1921349,20,-362.40894,18.19769,3.2890792e-08,-3.4264226,1.6094539,-3.134601,1.9549677,304,143.43577575683594,-4.736842,4.0,,20.0,1.043867,20,20.588928
,19.987955,305,18.19769,-2.9680324,0.3628068,6.1960754,8.548003,6100,12.001588,0.9895521,,7.3939657,-1.1960754,20,-364.80298,18.19769,3.267547e-08,-3.4249225,1.8905364,-3.134457,1.9844311,305,144.07135701179504,-2.631579,4.0,,20.0,1.7583199,20,20.549591
,19.987955,306,18.19769,-3.1384132,0.2711457,6.213481,7.757847,6120,12.774275,0.9798628,,11.522334,-1.213481,20,-371.3252,18.19769,3.246225e-08,-3.424023,2.2444847,-3.131982,2.255922,306,144.75638461112976,-0.5263158,4.0,,20.0,2.2399328,20,20.532122
,19.987955,307,18.19769,-3.1272943,6.093822,6.2336607,4.0051827,6140,16.517946,0.9640744,,12.408631,-1.2336607,20,-378.7339,18.19769,3.2251116e-08,-3.423125,1.580956,-3.1279514,3.3271925,307,145.30573558807373,3.6842105,4.0,,20.0,1.58489,20,20.523129
,19.987955,308,18.19769,-3.6464334,-8.753695,6.216877,6.6185565,6160,13.88146,0.98403394,,1.0642841,-1.216877,20,-374.7981,18.19769,3.204204e-08,-3.4239724,0.0011674927,-3.1260543,3.896532,308,145.84558176994324,-10.0,4.0,,20.0,0.0836216,20,20.500017
,19.987955,309,18.19769,-3.1624625,3.9997253,6.2176304,8.311615,6180,12.18077,0.98505807,,6.4497275,-1.2176304,20,-376.2478,18.19769,3.183498e-08,-3.4231853,0.47169322,-3.1290243,2.0823586,309,146.39344668388367,-1.5789474,4.0,,20.0,2.04589,20,20.492386
,19.987955,310,18.19769,-3.4652278,5.6949244,6.2017617,0.88386947,6200,19.608019,1.1003648,,1.2982601,-1.2017617,20,-372.54614,18.19769,3.1629924e-08,-3.423372,1.0355077,-3.1256561,7.7407994,310,146.88016772270203,10.0,4.0,,20.0,0.11857702,20,20.491888
,19.987955,311,18.19769,-3.614166,-8.527515,6.185355,8.042527,6220,12.378967,1.0005966,,1.0993562,-1.1853552,20,-368.6455,18.19769,3.142684e-08,-3.4236867,0.06004429,-3.1284943,2.0194108,311,147.42210984230042,-5.7894735,4.0,,20.0,0.7204794,20,20.421494
,19.987955,312,18.19769,-3.145638,-4.603112,6.1873426,6.620502,6240,13.790036,0.98442996,,6.8054023,-1.1873426,20,-370.45093,18.19769,3.122571e-08,-3.4227965,2.1654942,-3.1293905,3.8931184,312,147.9600727558136,-10.0,4.0,,20.0,0.08390105,20,20.410538
,19.987955,313,18.19769,-2.9693124,-4.5340457,6.1901746,8.268597,6260,12.120902,0.98654157,,7.073714,-1.1901746,20,-372.52466,18.19769,3.1026502e-08,-3.4214046,1.4597722,-3.1323216,2.0876532,313,148.4978952407837,-1.5789474,4.0,,20.0,2.052647,20,20.3895
,19.987955,314,18.19769,-2.9670806,-7.5531735,6.1937265,8.065748,6280,12.296628,1.005385,,7.3055553,-1.1937265,20,-374.83008,18.19769,3.0829195e-08,-3.4200034,1.8452128,-3.128975,2.0106552,314,149.08126997947693,-5.7894735,4.0,,20.0,0.7208258,20,20.362377
,19.987955,315,18.19769,-3.0711684,9.928064,6.1965194,3.0666394,6300,17.260864,0.98030674,,7.0734997,-1.1965194,20,-376.90356,18.19769,3.0633768e-08,-3.4188817,0.019173905,-3.1298616,3.6486173,315,149.59793210029602,4.736842,4.0,,20.0,1.2260774,20,20.327503
,19.987955,316,18.19769,-3.9877214,-8.482028,6.1785736,8.0634165,6320,12.2482605,1.0057651,,0.5255144,-1.1785736,20,-372.4292,18.19769,3.044019e-08,-3.4207509,0.002387419,-3.1291463,2.0103137,316,150.12015342712402,-5.7894735,4.0,,20.0,0.7209494,20,20.311676
,19.987955,317,18.19769,-3.137641,-8.005096,6.179356,6.617233,6340,13.67883,0.98359656,,6.426863,-1.1793561,20,-373.85596,18.19769,3.024844e-08,-3.4198425,2.1391327,-3.130027,3.8976023,317,150.67521595954895,-10.0,4.0,,20.0,0.08395447,20,20.296062
,19.987955,318,18.19769,-3.098275,16.306622,6.1803117,0.88045514,6360,19.3873,1.09781,,6.4831185,-1.1803117,20,-375.3391,18.19769,3.0058498e-08,-3.4188898,8.8042376e-05,-3.132912,7.741844,318,151.1654450893402,10.0,4.0,,20.0,0.11944051,20,20.267756
,19.987955,319,18.19769,-5.551554,-9.878489,6.1624904,8.35725,6380,11.903542,1.0017661,,0.4952345,-1.1624904,20,-370.83447,18.19769,2.9870336e-08,-3.4252915,2.511525e-05,-3.1356761,1.9482,319,151.70373439788818,-4.736842,4.0,,20.0,1.0449897,20,20.260792
,19.987955,320,18.19769,-3.2738647,-16.594439,6.1610894,6.6319914,6400,13.601002,0.9869644,,5.7141056,-1.1610894,20,-371.54858,18.19769,2.9683939e-08,-3.4248147,2.6331224,-3.1355355,3.8846385,320,152.5482096672058,-10.0,4.0,,20.0,0.08441821,20,20.232994
,19.987955,321,18.19769,-5.007314,-10.497972,6.159913,6.6542764,6420,13.532232,0.9915315,,5.783585,-1.1599131,20,-372.33203,18.19769,2.9499281e-08,-3.4297922,3.8309944,-3.1383917,3.85004,321,153.24882769584656,-10.0,4.0,,20.0,0.084659666,20,20.186508
,19.987955,322,18.19769,-3.342063,-0.9252447,6.1588144,5.900153,6440,14.279317,0.96251315,,5.806066,-1.1588144,20,-373.13818,18.19769,2.9316341e-08,-3.4295526,0.029568557,-3.1412385,2.7670326,322,153.98680758476257,1.5789474,4.0,,20.0,2.1885874,20,20.17947
,19.987955,323,18.19769,-3.0565832,-3.554316,6.196063,8.230805,6460,12.000025,0.9765504,,18.19017,-1.196063,20,-386.32837,18.19769,2.9135096e-08,-3.4285183,2.0917401,-3.1375654,2.0979702,323,154.6144666671753,-1.5789474,4.0,,20.0,2.0634391,20,20.230831
,19.987955,324,18.19769,-2.966551,-9.118271,6.2006226,8.36924,6480,11.820302,1.0008843,,7.6734967,-1.2006226,20,-389.0017,18.19769,2.895553e-08,-3.427167,1.8545077,-3.1342885,1.944661,324,155.19805335998535,-4.736842,4.0,,20.0,1.0435407,20,20.18954
,19.987955,325,18.19769,-3.1874473,-12.715233,6.200243,6.68207,6500,13.458584,0.9966049,,6.0772705,-1.200243,20,-390.07898,18.19769,2.8777615e-08,-3.4264295,2.3582485,-3.1341546,3.8496854,325,155.84311294555664,-10.0,4.0,,20.0,0.08430171,20,20.140654
,19.987955,326,18.19769,-3.7397904,4.222892,6.200794,8.187067,6520,11.930872,0.9732812,,6.3798122,-1.2007942,20,-391.45886,18.19769,2.8601338e-08,-3.427407,0.087076396,-3.1369674,2.094757,326,156.4551248550415,-1.5789474,4.0,,20.0,2.0622056,20,20.117939
,19.987955,327,18.19769,-3.4999735,7.2391806,6.185735,0.8805861,6540,19.210978,1.102309,,1.2765123,-1.1857352,20,-387.73535,18.19769,2.8426673e-08,-3.4277134,1.1638954,-3.1337245,7.7714667,327,156.98035049438477,10.0,4.0,,20.0,0.1195376,20,20.091564
,19.987955,328,18.19769,-3.7487187,-12.98974,6.1696362,6.688706,6560,13.395973,0.99795365,,0.90528363,-1.1696362,20,-383.64062,18.19769,2.8253604e-08,-3.428402,0.0003922219,-3.1364124,3.839608,328,157.5758876800537,-10.0,4.0,,20.0,0.084492266,20,20.084679
,19.987955,329,18.19769,-3.802286,-3.742175,6.1709704,3.0343835,6580,17.007908,0.97617126,,6.6086025,-1.1709704,20,-385.24927,18.19769,2.8082109e-08,-3.4295514,0.00024294216,-3.139199,3.6716812,329,158.14933490753174,4.736842,4.0,,20.0,1.2375795,20,20.042292
,19.987955,330,18.19769,-2.968619,-4.813173,6.175035,8.325966,6600,11.744599,0.9983157,,7.512268,-1.175035,20,-387.76147,18.19769,2.791217e-08,-3.428233,1.8822516,-3.1384792,1.9495573,330,158.69022393226624,-4.736842,4.0,,20.0,1.0479231,20,20.070564
,19.987955,331,18.19769,-2.969519,-7.4502797,6.178544,6.716708,6620,13.323184,1.0016189,,7.336612,-1.178544,20,-390.09814,18.19769,2.7743772e-08,-3.4268548,0.83825064,-3.1383345,3.8279576,331,159.21782302856445,-10.0,4.0,,20.0,0.08465482,20,20.039892
,19.987955,332,18.19769,-3.0583634,-5.151127,6.181352,8.343095,6640,11.694834,1.0013875,,7.1109114,-1.1813521,20,-392.20898,18.19769,2.7576892e-08,-3.425746,1.6871569,-3.1410954,1.9446963,332,159.64087009429932,-4.736842,4.0,,20.0,1.0506681,20,20.03793
,19.987955,333,18.19769,-2.9720657,-5.2373433,6.1843004,8.346599,6660,11.651677,1.0027516,,7.1631503,-1.1843004,20,-394.37207,18.19769,2.7411515e-08,-3.4243817,1.9376371,-3.1409433,1.939195,333,160.05699229240417,-4.736842,4.0,,20.0,1.0505084,20,19.998276
,19.987955,334,18.19769,-2.9708207,1.0163155,6.1868005,8.436554,6680,11.523308,0.9838824,,7.019117,-1.1868005,20,-396.39136,18.19769,2.7247621e-08,-3.4230177,1.5736533,-3.140792,1.9846436,334,160.44875574111938,-2.631579,4.0,,20.0,1.7694938,20,19.959862
,19.987955,335,18.19769,-3.200298,-10.943501,6.176478,6.6859508,6700,13.240031,0.99658465,,2.728672,-1.1764779,20,-394.12012,18.19769,2.7085187e-08,-3.4224033,0.055165906,-3.1384976,3.825766,335,160.82797050476074,-10.0,4.0,,20.0,0.08466863,20,19.925982
,19.987955,336,18.19769,-3.4003139,6.1352224,6.178987,4.844542,6720,15.053863,0.9594305,,7.01967,-1.178987,20,-396.13965,18.19769,2.6924207e-08,-3.4223535,0.009430956,-3.1412256,3.079393,336,161.30029916763306,2.631579,4.0,,20.0,1.9408818,20,19.898405
,19.987955,337,18.19769,-3.6695435,8.477435,6.163825,0.8761644,6740,19.00416,1.0915766,,1.0694244,-1.163825,20,-392.20898,18.19769,2.6764658e-08,-3.423212,2.4535718,-3.1384375,7.81739,337,161.6607837677002,10.0,4.0,,20.0,0.12010232,20,19.880323
,19.987955,338,18.19769,-3.849902,-14.352659,6.1476674,6.698554,6760,13.1814,0.9978134,,0.7023888,-1.1476674,20,-387.91162,18.19769,2.660652e-08,-3.424224,0.000108955624,-3.1410441,3.8164408,338,162.04263830184937,-10.0,4.0,,20.0,0.08488452,20,19.879955
,19.987955,339,18.19769,-4.167495,-0.9444854,6.1458807,8.278536,6780,11.568328,0.99784493,,5.5420585,-1.1458807,20,-388.4536,18.19769,2.644978e-08,-3.426429,0.3579951,-3.1437473,1.941167,339,162.43826174736023,-4.736842,4.0,,20.0,1.0534582,20,19.846863
,19.987955,340,18.19769,-3.0584779,3.3299742,6.1812954,7.606398,6800,12.288774,0.9688472,,18.186844,-1.1812954,20,-401.64038,18.19769,2.6294428e-08,-3.4253554,2.112306,-3.14359,2.2842753,340,162.8136444091797,-0.5263158,4.0,,20.0,2.2660851,20,19.895172
,19.987955,341,18.19769,-3.4203253,3.8839912,6.167136,8.1128845,6820,11.705049,0.9738986,,1.3530982,-1.1671362,20,-397.9934,18.19769,2.6140432e-08,-3.425434,1.4362636,-3.139884,2.098912,341,163.19243693351746,-1.5789474,4.0,,20.0,2.068229,20,19.817932
,19.987955,342,18.19769,-3.472769,-5.2860045,6.15295,6.6775117,6840,13.11349,0.9959544,,1.3154958,-1.1529498,20,-394.30884,18.19769,2.5987788e-08,-3.4256513,0.0077786176,-3.1367655,3.8164608,342,163.5742325782776,-10.0,4.0,,20.0,0.0845221,20,19.791002
,19.987955,343,18.19769,-2.9720123,-0.48361397,6.1560864,3.021036,6860,16.742537,0.98857343,,7.228742,-1.1560864,20,-396.5376,18.19769,2.5836476e-08,-3.4243462,0.08437233,-3.1394382,3.702238,343,163.95426559448242,4.736842,4.0,,20.0,1.2378755,20,19.763573
,19.987955,344,18.19769,-3.0838053,-0.35976517,6.191078,8.187352,6880,11.661505,0.9786112,,18.193247,-1.1910782,20,-409.73096,18.19769,2.5686482e-08,-3.4233956,2.0982006,-3.1387467,2.0982006,344,164.36296105384827,-1.5789474,4.0,,20.0,2.0658782,20,19.848858
,19.987955,345,18.19769,-3.0889347,1.7813383,6.2258706,8.256003,6900,11.61883,0.98027927,,18.194479,-1.2258706,20,-422.9253,18.19769,2.5537789e-08,-3.4224906,2.0901828,-3.135662,2.0915427,345,164.75639581680298,-1.5789474,4.0,,20.0,2.0595155,20,19.874832
,19.987955,346,18.19769,-3.263365,-1.8390771,6.213854,8.225159,6920,11.576643,0.9811904,,2.06795,-1.2138538,20,-419.9934,18.19769,2.5390387e-08,-3.4220898,1.8317505,-3.1326046,2.0849652,346,165.13410878181458,-1.5789474,4.0,,20.0,2.0532281,20,19.801802
,19.987955,347,18.19769,-3.0014548,-4.1307707,6.248091,8.288151,6940,11.534933,0.98259264,,18.094366,-1.2480912,20,-433.08765,18.19769,2.5244256e-08,-3.420934,2.0019212,-3.1295738,2.0784664,347,165.66356205940247,-1.5789474,4.0,,20.0,2.0470147,20,19.823084
,19.987955,348,18.19769,-2.956392,-7.108017,6.2512727,8.3755865,6960,11.405802,0.99855447,,7.355182,-1.2512727,20,-435.44287,18.19769,2.5099382e-08,-3.419651,1.8958749,-3.1265697,1.9312443,348,166.21769738197327,-4.736842,4.0,,20.0,1.0355169,20,19.781387
,19.987955,349,18.19769,-3.0384133,-3.9355721,6.2535143,8.374534,6980,11.365975,0.9993473,,7.03352,-1.2535143,20,-437.47656,18.19769,2.495575e-08,-3.4185643,1.7462633,-3.126468,1.9261048,349,166.73593950271606,-4.736842,4.0,,20.0,1.0354115,20,19.740509
,19.987955,350,18.19769,-2.951114,1.9178511,6.2559195,8.260157,7000,11.451717,0.98252034,,7.0954857,-1.2559195,20,-439.57178,18.19769,2.4813351e-08,-3.4172332,1.603724,-3.1263669,2.0694168,350,167.26033449172974,-1.5789474,4.0,,20.0,2.0404606,20,19.711874
,19.987955,351,18.19769,-3.2713778,16.449196,6.2441363,0.8778855,7020,18.822489,1.0822134,,2.119829,-1.2441363,20,-436.6919,18.19769,2.4672165e-08,-3.4168694,0.34124988,-3.123407,7.9524546,351,167.79788827896118,10.0,4.0,,20.0,0.11831061,20,19.700375
,19.987955,352,18.19769,-5.6389313,-10.318407,6.227804,6.6355634,7040,13.045651,0.98778796,,0.4952345,-1.2278042,20,-432.187,18.19769,2.453218e-08,-3.4229674,8.986434e-09,-3.1259148,3.880338,352,168.34585213661194,-10.0,4.0,,20.0,0.08360994,20,19.681215
,19.987955,353,18.19769,-3.3233466,-5.672816,6.2269845,8.341262,7060,11.302941,0.9984394,,5.9383407,-1.2269845,20,-433.1255,18.19769,2.4393389e-08,-3.4227257,1.045563,-3.1285143,1.9252894,353,168.86506843566895,-4.736842,4.0,,20.0,1.0375324,20,19.644203
,19.987955,354,18.19769,-2.976003,11.751036,6.230132,3.9477804,7080,15.678159,0.97294694,,7.341429,-1.2301321,20,-435.4668,18.19769,2.4255769e-08,-3.42147,0.12678143,-3.1284082,3.3931425,354,169.3945198059082,3.6842105,4.0,,20.0,1.5856142,20,19.625938
,19.987955,355,18.19769,-4.277125,-20.267689,6.2139773,6.637694,7100,12.97882,0.98855186,,0.4952345,-1.2139773,20,-430.9619,18.19769,2.4119307e-08,-3.423961,2.7258798e-06,-3.12676,3.868896,355,169.9881420135498,-10.0,4.0,,20.0,0.08368064,20,19.616514
,19.987955,356,18.19769,-6.978506,-5.8728476,6.2127604,6.6598682,7120,12.9197035,0.9930279,,5.780471,-1.2127604,20,-431.74268,18.19769,2.3983997e-08,-3.4339833,3.9698503,-3.1293373,3.9698503,356,170.65365648269653,-10.0,4.0,,20.0,0.083896585,20,19.57957
,19.987955,357,18.19769,-2.9838572,-9.433879,6.215704,8.467763,7140,11.120112,0.9844849,,7.263831,-1.215704,20,-434.00635,18.19769,2.384982e-08,-3.4327471,1.4195181,-3.1319067,1.9673702,357,171.31743502616882,-2.631579,4.0,,20.0,1.7538412,20,19.587875
,19.987955,358,18.19769,-3.2136416,-1.4227433,6.215107,8.030304,7160,11.512141,1.0038424,,6.0021205,-1.215107,20,-435.0083,18.19769,2.3716765e-08,-3.4321802,1.6378034,-3.1298032,1.9834033,358,172.10592341423035,-5.7894735,4.0,,20.0,0.7214231,20,19.542446
,19.987955,359,18.19769,-3.0172124,-12.186018,6.2484326,8.234346,7180,11.342498,0.9782581,,18.178827,-1.2484326,20,-448.18726,18.19769,2.3584823e-08,-3.431016,2.036468,-3.1305795,2.0767076,359,172.70060777664185,-1.5789474,4.0,,20.0,2.0490744,20,19.576843
,19.987955,360,18.19769,-3.629413,-9.676077,6.2485514,6.698139,7200,12.845081,0.99888325,,6.2914467,-1.2485514,20,-449.47852,18.19769,2.3453977e-08,-3.4316297,3.2376456,-3.1276696,3.9684043,360,173.28610157966614,-10.0,4.0,,20.0,0.08375678,20,19.54322
,19.987955,361,18.19769,-3.235799,7.1080093,6.249252,0.8814184,7220,18.651764,1.1000187,,6.5013494,-1.2492518,20,-450.97998,18.19769,2.3324219e-08,-3.4310951,1.4121537e-05,-3.1302109,7.9958467,361,173.8325424194336,10.0,4.0,,20.0,0.11911833,20,19.533182
,19.987955,362,18.19769,-3.7606068,-5.781854,6.2344356,8.331924,7240,11.168446,0.99560857,,0.8855829,-1.2344356,20,-446.86572,18.19769,2.3195533e-08,-3.4317482,0.05344955,-3.1326473,1.9221581,362,174.40483379364014,-4.736842,4.0,,20.0,1.0418293,20,19.50037
,19.987955,363,18.19769,-2.9767807,-12.526506,6.237249,6.7024956,7260,12.781482,0.9992373,,7.2557983,-1.2372489,20,-449.12134,18.19769,2.306791e-08,-3.4305086,1.1224616,-3.132532,3.9572253,363,174.95724868774414,-10.0,4.0,,20.0,0.08416502,20,19.483978
,19.987955,364,18.19769,-3.69247,3.4536524,6.2393374,4.9051127,7280,14.571569,0.9635693,,6.9975243,-1.2393374,20,-451.1189,18.19769,2.2941338e-08,-3.4312358,0.0030488286,-3.1350513,3.101717,364,175.52738976478577,2.631579,4.0,,20.0,1.9289352,20,19.476683
,19.987955,365,18.19769,-3.4344614,-7.419406,6.225808,6.7209387,7300,12.727148,1.0013769,,1.3010263,-1.2258081,20,-447.41992,18.19769,2.2815803e-08,-3.4313483,0.010812578,-3.1325095,3.9361198,365,176.1313545703888,-10.0,4.0,,20.0,0.08416314,20,19.448086
,19.987955,366,18.19769,-3.0479097,0.26147366,6.2282934,8.321744,7320,11.121416,0.99615693,,7.135484,-1.2282934,20,-449.55542,18.19769,2.2691296e-08,-3.430302,1.6783266,-3.1350148,1.9222777,366,176.68485474586487,-4.736842,4.0,,20.0,1.0442989,20,19.443161
,19.987955,367,18.19769,-3.133414,0.093972266,6.244681,7.660434,7340,11.791013,0.9723837,,12.242365,-1.2446809,20,-456.79785,18.19769,2.2567809e-08,-3.429505,2.2451832,-3.1348941,2.2678077,367,177.2143337726593,-0.5263158,4.0,,20.0,2.246465,20,19.451447
