TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,LQGmu1_higher,TimeElapsed,LQGmu1_actor
22560,0.9560861,1128,0.14999999,-0.8,42.470794916152954,-0.5737106
22580,0.9560858,1129,0.14999999,-0.8,42.50257468223572,-1.0303811
22600,0.9560858,1130,0.14999999,-0.8,42.53442573547363,-0.77513665
22620,0.95608586,1131,0.14999999,-0.8,42.56679129600525,-0.80776834
22640,0.956086,1132,0.14999999,-0.8,42.59838628768921,-1.0148779
22660,0.9560858,1133,0.14999999,-0.8,42.630802392959595,-0.9295654
22680,0.95608604,1134,0.14999999,-0.8,42.67131972312927,-0.79672873
22700,0.95608586,1135,0.14999999,-0.8,42.71702432632446,-0.8756623
22720,0.956086,1136,0.14999999,-0.8,42.762603521347046,-0.5608447
22740,0.95608634,1137,0.14999999,-0.8,42.79356551170349,-0.6583238
22760,0.95608646,1138,0.14999999,-0.8,42.825239419937134,-0.7425283
22780,0.9560864,1139,0.14999999,-0.8,42.85729193687439,-0.7118716
22800,0.9560866,1140,0.14999999,-0.8,42.8884437084198,-0.7667825
22820,0.9560866,1141,0.14999999,-0.8,42.9206326007843,-0.83989865
22840,0.9560865,1142,0.14999999,-0.8,42.95214486122131,-0.81887573
22860,0.9560863,1143,0.14999999,-0.8,42.982924699783325,-0.72742003
22880,0.9560864,1144,0.14999999,-0.8,43.01936650276184,-0.6886277
22900,0.95608634,1145,0.14999999,-0.8,43.05593395233154,-0.83045316
22920,0.95608646,1146,0.14999999,-0.8,43.08716559410095,-0.52357984
22940,0.95608664,1147,0.14999999,-0.8,43.11736583709717,-0.5003095
22960,0.9560868,1148,0.14999999,-0.8,43.153202295303345,-0.7175647
22980,0.9560866,1149,0.14999999,-0.8,43.18394446372986,-0.72589016
23000,0.9560864,1150,0.14999999,-0.8,43.22291922569275,-0.5413615
23020,0.9560865,1151,0.14999999,-0.8,43.26262927055359,-0.4857544
23040,0.9560867,1152,0.14999999,-0.8,43.30678367614746,-0.8314281
23060,0.95608664,1153,0.14999999,-0.8,43.34553599357605,-0.843822
23080,0.9560864,1154,0.14999999,-0.8,43.37907934188843,-0.9824146
23100,0.95608616,1155,0.14999999,-0.8,43.414961099624634,-0.7105848
23120,0.95608616,1156,0.14999999,-0.8,43.47165656089783,-0.9127937
23140,0.9560862,1157,0.14999999,-0.8,43.51170015335083,-0.9617231
23160,0.95608634,1158,0.14999999,-0.8,43.55690622329712,-0.6724119
23180,0.9560867,1159,0.14999999,-0.8,43.611804246902466,-0.7120347
23200,0.9560867,1160,0.14999999,-0.8,43.668277978897095,-0.7926073
23220,0.95608675,1161,0.14999999,-0.8,43.72023940086365,-0.75844043
23240,0.9560868,1162,0.14999999,-0.8,43.762189865112305,-1.2320539
23260,0.956086,1163,0.14999999,-0.8,43.81213331222534,-0.87366873
23280,0.95608616,1164,0.14999999,-0.8,43.86562943458557,-0.94208264
23300,0.9560859,1165,0.14999999,-0.8,43.93332004547119,-0.8386076
23320,0.9560857,1166,0.14999999,-0.8,43.975791931152344,-0.8551123
23340,0.9560856,1167,0.14999999,-0.8,44.022345542907715,-0.8455453
23360,0.9560856,1168,0.14999999,-0.8,44.07300019264221,-0.6027248
23380,0.9560855,1169,0.14999999,-0.8,44.11348628997803,-0.8471035
23400,0.95608544,1170,0.14999999,-0.8,44.146207332611084,-0.8753917
23420,0.95608544,1171,0.14999999,-0.8,44.23252534866333,-0.8280151
23440,0.9560855,1172,0.14999999,-0.8,44.27468991279602,-0.5992993
23460,0.9560857,1173,0.14999999,-0.8,44.31414532661438,-0.9253477
23480,0.95608556,1174,0.14999999,-0.8,44.36134910583496,-0.78620446
23500,0.9560856,1175,0.14999999,-0.8,44.415342807769775,-0.9908216
23520,0.9560856,1176,0.14999999,-0.8,44.46039843559265,-0.71625173
23540,0.9560856,1177,0.14999999,-0.8,44.502890825271606,-0.5535302
23560,0.95608556,1178,0.14999999,-0.8,44.54363489151001,-0.9252803
23580,0.95608556,1179,0.14999999,-0.8,44.57641959190369,-0.7857432
23600,0.9560855,1180,0.14999999,-0.8,44.60955500602722,-0.82658094
23620,0.9560855,1181,0.14999999,-0.8,44.65084981918335,-0.94050217
23640,0.95608526,1182,0.14999999,-0.8,44.68362879753113,-0.6994662
23660,0.9560853,1183,0.14999999,-0.8,44.720194816589355,-0.727284
23680,0.9560854,1184,0.14999999,-0.8,44.75218057632446,-0.8586739
23700,0.9560854,1185,0.14999999,-0.8,44.78882074356079,-1.2425216
23720,0.95608515,1186,0.14999999,-0.8,44.820921659469604,-0.8935668
23740,0.9560852,1187,0.14999999,-0.8,44.86385369300842,-0.9797106
23760,0.9560851,1188,0.14999999,-0.8,44.90172028541565,-0.74765074
23780,0.95608526,1189,0.14999999,-0.8,44.95344305038452,-0.66180766
23800,0.956085,1190,0.14999999,-0.8,44.99239683151245,-0.9344544
23820,0.9560852,1191,0.14999999,-0.8,45.035884141922,-0.8700792
23840,0.9560852,1192,0.14999999,-0.8,45.073113441467285,-0.89050883
23860,0.95608497,1193,0.14999999,-0.8,45.11946630477905,-0.84334576
23880,0.956085,1194,0.14999999,-0.8,45.15999960899353,-0.83944225
23900,0.9560847,1195,0.14999999,-0.8,45.20348906517029,-0.82163537
23920,0.95608467,1196,0.14999999,-0.8,45.249760150909424,-0.83879447
23940,0.9560848,1197,0.14999999,-0.8,45.29206895828247,-0.8077154
23960,0.95608485,1198,0.14999999,-0.8,45.34023714065552,-0.90829515
23980,0.956085,1199,0.14999999,-0.8,45.38035321235657,-0.9579565
24000,0.9560852,1200,0.14999999,-0.8,45.41158604621887,-0.9815824
24020,0.9560851,1201,0.14999999,-0.8,45.44140625,-0.9217508
24040,0.95608515,1202,0.14999999,-0.8,45.47590255737305,-0.84789157
24060,0.95608515,1203,0.14999999,-0.8,45.51489233970642,-0.97369957
24080,0.956085,1204,0.14999999,-0.8,45.551491498947144,-0.7142278
24100,0.95608526,1205,0.14999999,-0.8,45.58823895454407,-0.7747467
24120,0.95608526,1206,0.14999999,-0.8,45.61982846260071,-0.82549864
24140,0.95608544,1207,0.14999999,-0.8,45.65394353866577,-0.828416
24160,0.9560854,1208,0.14999999,-0.8,45.69417095184326,-0.6909669
24180,0.95608556,1209,0.14999999,-0.8,45.73783564567566,-0.9199863
24200,0.95608574,1210,0.14999999,-0.8,45.79116249084473,-0.7214928
24220,0.95608616,1211,0.14999999,-0.8,45.83885216712952,-0.7116809
24240,0.9560861,1212,0.14999999,-0.8,45.89972376823425,-1.0031844
24260,0.9560863,1213,0.14999999,-0.8,45.96312236785889,-1.1053525
24280,0.95608586,1214,0.14999999,-0.8,46.014742851257324,-0.6532929
24300,0.95608544,1215,0.14999999,-0.8,46.04560661315918,-0.8964655
24320,0.9560854,1216,0.14999999,-0.8,46.09018063545227,-0.94851214
24340,0.9560854,1217,0.14999999,-0.8,46.133485078811646,-0.75139284
24360,0.95608556,1218,0.14999999,-0.8,46.17245054244995,-0.68202555
24380,0.9560849,1219,0.14999999,-0.8,46.21074366569519,-0.5333878
24400,0.9560849,1220,0.14999999,-0.8,46.259687662124634,-0.7326627
24420,0.9560851,1221,0.14999999,-0.8,46.3092315196991,-0.81661445
24440,0.95608515,1222,0.14999999,-0.8,46.3482506275177,-0.7550686
24460,0.9560853,1223,0.14999999,-0.8,46.38883113861084,-0.73204213
24480,0.9560854,1224,0.14999999,-0.8,46.43787622451782,-0.72998714
24500,0.9560854,1225,0.14999999,-0.8,46.484397649765015,-0.7952653
24520,0.956085,1226,0.14999999,-0.8,46.5339138507843,-0.85891145
24540,0.95608515,1227,0.14999999,-0.8,46.57793045043945,-0.66290385
24560,0.9560852,1228,0.14999999,-0.8,46.61880660057068,-0.9139487
24580,0.95608526,1229,0.14999999,-0.8,46.663803577423096,-0.6984288
24600,0.95608544,1230,0.14999999,-0.8,46.705849170684814,-0.7580861
24620,0.9560855,1231,0.14999999,-0.8,46.76208972930908,-0.85080093
24640,0.9560856,1232,0.14999999,-0.8,46.81734347343445,-0.77931947
24660,0.9560858,1233,0.14999999,-0.8,46.85137057304382,-0.76336026
24680,0.9560859,1234,0.14999999,-0.8,46.886622190475464,-0.6834397
24700,0.9560861,1235,0.14999999,-0.8,46.922202587127686,-0.6087606
24720,0.956086,1236,0.14999999,-0.8,46.96880650520325,-0.7466481
24740,0.95608604,1237,0.14999999,-0.8,47.003644943237305,-0.65295887
24760,0.95608604,1238,0.14999999,-0.8,47.035807847976685,-0.8613418
24780,0.9560859,1239,0.14999999,-0.8,47.07361888885498,-0.5647761
24800,0.956086,1240,0.14999999,-0.8,47.108659982681274,-0.6043903
24820,0.95608634,1241,0.14999999,-0.8,47.14471411705017,-0.76134425
24840,0.9560865,1242,0.14999999,-0.8,47.19273567199707,-0.76446635
24860,0.9560866,1243,0.14999999,-0.8,47.230722188949585,-0.61964154
24880,0.9560867,1244,0.14999999,-0.8,47.27298140525818,-0.84470844
24900,0.9560866,1245,0.14999999,-0.8,47.314470529556274,-0.59141874
24920,0.95608664,1246,0.14999999,-0.8,47.35237169265747,-0.81589586
24940,0.9560868,1247,0.14999999,-0.8,47.3940851688385,-0.8065601
24960,0.95608675,1248,0.14999999,-0.8,47.43069291114807,-1.0096442
24980,0.95608675,1249,0.14999999,-0.8,47.471423864364624,-1.0299817
25000,0.9560865,1250,0.14999999,-0.8,47.505661964416504,-0.82951826
25020,0.9560866,1251,0.14999999,-0.8,47.54612994194031,-0.607368
25040,0.9560867,1252,0.14999999,-0.8,47.594900369644165,-0.5354464
25060,0.9560868,1253,0.14999999,-0.8,47.62945485115051,-0.5936765
25080,0.9560867,1254,0.14999999,-0.8,47.67395234107971,-0.716817
25100,0.9560868,1255,0.14999999,-0.8,47.708239793777466,-0.62731725
25120,0.95608646,1256,0.14999999,-0.8,47.746381521224976,-0.8664286
25140,0.9560865,1257,0.14999999,-0.8,47.78431057929993,-0.82994473
25160,0.95608634,1258,0.14999999,-0.8,47.82240629196167,-0.910555
25180,0.9560861,1259,0.14999999,-0.8,47.86113214492798,-0.83604807
25200,0.9560861,1260,0.14999999,-0.8,47.89950132369995,-0.70550925
25220,0.95608604,1261,0.14999999,-0.8,47.93852615356445,-0.91548026
25240,0.9560859,1262,0.14999999,-0.8,47.97961664199829,-0.8568113
25260,0.9560861,1263,0.14999999,-0.8,48.01504445075989,-0.87971556
25280,0.95608616,1264,0.14999999,-0.8,48.051878213882446,-1.0644898
25300,0.95608616,1265,0.14999999,-0.8,48.08762073516846,-0.91233784
25320,0.9560862,1266,0.14999999,-0.8,48.12034511566162,-0.74308527
25340,0.9560863,1267,0.14999999,-0.8,48.1711962223053,-0.6951554
25360,0.9560863,1268,0.14999999,-0.8,48.218610525131226,-0.76479197
25380,0.95608604,1269,0.14999999,-0.8,48.26078224182129,-0.7784591
25400,0.9560862,1270,0.14999999,-0.8,48.30055832862854,-0.6031054
25420,0.9560861,1271,0.14999999,-0.8,48.344566822052,-0.88174874
25440,0.956086,1272,0.14999999,-0.8,48.38167190551758,-0.79803646
25460,0.95608574,1273,0.14999999,-0.8,48.41335415840149,-0.733117
25480,0.95608556,1274,0.14999999,-0.8,48.45121216773987,-0.9692702
25500,0.9560857,1275,0.14999999,-0.8,48.49076962471008,-0.8810226
25520,0.95608556,1276,0.14999999,-0.8,48.52966523170471,-0.80676454
25540,0.95608586,1277,0.14999999,-0.8,48.56946778297424,-0.7091336
25560,0.9560858,1278,0.14999999,-0.8,48.614121437072754,-0.8025106
25580,0.956086,1279,0.14999999,-0.8,48.65142488479614,-0.96125215
25600,0.956086,1280,0.14999999,-0.8,48.68842625617981,-1.0020759
25620,0.9560859,1281,0.14999999,-0.8,48.72307014465332,-0.8468062
25640,0.9560859,1282,0.14999999,-0.8,48.758824825286865,-0.7458483
25660,0.9560861,1283,0.14999999,-0.8,48.80125284194946,-0.7113775
25680,0.95608586,1284,0.14999999,-0.8,48.8460795879364,-1.0923264
25700,0.9560857,1285,0.14999999,-0.8,48.8809130191803,-0.8100036
25720,0.9560858,1286,0.14999999,-0.8,48.91791915893555,-0.57658786
25740,0.9560857,1287,0.14999999,-0.8,48.95096206665039,-0.7705046
25760,0.9560857,1288,0.14999999,-0.8,48.98781752586365,-0.9880729
25780,0.9560857,1289,0.14999999,-0.8,49.02438187599182,-0.83352864
25800,0.95608556,1290,0.14999999,-0.8,49.05679655075073,-1.0118421
25820,0.95608515,1291,0.14999999,-0.8,49.10619783401489,-0.9224853
25840,0.9560853,1292,0.14999999,-0.8,49.15686297416687,-0.6622922
25860,0.95608526,1293,0.14999999,-0.8,49.209630489349365,-0.9415531
25880,0.95608526,1294,0.14999999,-0.8,49.242799043655396,-1.087249
25900,0.956085,1295,0.14999999,-0.8,49.28279995918274,-0.5999203
25920,0.956085,1296,0.14999999,-0.8,49.32318687438965,-0.7384167
25940,0.9560848,1297,0.14999999,-0.8,49.36242127418518,-0.57590145
25960,0.95608497,1298,0.14999999,-0.8,49.41844439506531,-0.92175704
25980,0.95608497,1299,0.14999999,-0.8,49.45745348930359,-0.88205093
26000,0.95608485,1300,0.14999999,-0.8,49.49543642997742,-0.7627315
26020,0.9560849,1301,0.14999999,-0.8,49.53562927246094,-0.6157346
26040,0.95608485,1302,0.14999999,-0.8,49.57527160644531,-1.1008412
26060,0.95608467,1303,0.14999999,-0.8,49.624621629714966,-0.81617385
26080,0.95608485,1304,0.14999999,-0.8,49.69164824485779,-0.9707566
26100,0.9560848,1305,0.14999999,-0.8,49.74204921722412,-0.8055296
26120,0.95608467,1306,0.14999999,-0.8,49.78585481643677,-0.7004938
26140,0.9560848,1307,0.14999999,-0.8,49.8362820148468,-0.8708469
26160,0.95608455,1308,0.14999999,-0.8,49.88095474243164,-0.8702425
26180,0.9560846,1309,0.14999999,-0.8,49.922038078308105,-0.6853562
26200,0.9560848,1310,0.14999999,-0.8,49.96428632736206,-0.6509659
26220,0.95608485,1311,0.14999999,-0.8,49.99520516395569,-0.8176927
26240,0.9560847,1312,0.14999999,-0.8,50.03386116027832,-0.85008514
26260,0.9560847,1313,0.14999999,-0.8,50.06960654258728,-0.6770382
26280,0.9560848,1314,0.14999999,-0.8,50.107417583465576,-0.92280954
26300,0.95608485,1315,0.14999999,-0.8,50.14266920089722,-0.4653346
26320,0.9560851,1316,0.14999999,-0.8,50.180798292160034,-0.7559414
26340,0.956085,1317,0.14999999,-0.8,50.22792077064514,-0.8976529
26360,0.9560851,1318,0.14999999,-0.8,50.279789686203,-0.7624217
26380,0.9560852,1319,0.14999999,-0.8,50.3153555393219,-0.7317412
26400,0.9560854,1320,0.14999999,-0.8,50.363123416900635,-0.9761504
26420,0.9560854,1321,0.14999999,-0.8,50.3979058265686,-1.0574358
26440,0.95608497,1322,0.14999999,-0.8,50.438926458358765,-0.7413062
26460,0.95608497,1323,0.14999999,-0.8,50.47809362411499,-0.7313627
26480,0.9560852,1324,0.14999999,-0.8,50.51495838165283,-0.742328
26500,0.95608526,1325,0.14999999,-0.8,50.54903602600098,-0.7443465
26520,0.95608544,1326,0.14999999,-0.8,50.58511734008789,-0.7729348
26540,0.9560856,1327,0.14999999,-0.8,50.62272834777832,-0.42930487
26560,0.9560857,1328,0.14999999,-0.8,50.65971064567566,-0.5655193
26580,0.9560858,1329,0.14999999,-0.8,50.700048208236694,-0.8927332
26600,0.9560858,1330,0.14999999,-0.8,50.73831558227539,-0.7820221
26620,0.9560858,1331,0.14999999,-0.8,50.77652287483215,-0.67317796
26640,0.9560859,1332,0.14999999,-0.8,50.818825483322144,-0.8464665
26660,0.9560858,1333,0.14999999,-0.8,50.86718511581421,-0.9749552
26680,0.9560859,1334,0.14999999,-0.8,50.90149998664856,-0.9121546
26700,0.9560858,1335,0.14999999,-0.8,50.94023942947388,-0.797924
26720,0.9560857,1336,0.14999999,-0.8,50.97107648849487,-0.7146559
26740,0.9560856,1337,0.14999999,-0.8,51.00232648849487,-1.1112262
26760,0.9560853,1338,0.14999999,-0.8,51.033527851104736,-0.9079836
26780,0.95608515,1339,0.14999999,-0.8,51.06479620933533,-0.5803982
26800,0.9560849,1340,0.14999999,-0.8,51.105199337005615,-0.8238762
26820,0.9560849,1341,0.14999999,-0.8,51.148775577545166,-0.7352711
26840,0.9560848,1342,0.14999999,-0.8,51.18015480041504,-0.5648241
26860,0.95608467,1343,0.14999999,-0.8,51.211947202682495,-0.63108814
26880,0.95608485,1344,0.14999999,-0.8,51.242634296417236,-0.661666
26900,0.95608485,1345,0.14999999,-0.8,51.27306842803955,-0.8355684
26920,0.9560848,1346,0.14999999,-0.8,51.302571058273315,-0.8393365
26940,0.95608497,1347,0.14999999,-0.8,51.331201791763306,-0.7653557
26960,0.956085,1348,0.14999999,-0.8,51.36075448989868,-0.7418938
26980,0.95608485,1349,0.14999999,-0.8,51.3898708820343,-0.77344084
27000,0.9560849,1350,0.14999999,-0.8,51.431742906570435,-0.75008637
27020,0.95608467,1351,0.14999999,-0.8,51.46272826194763,-0.8515817
27040,0.9560845,1352,0.14999999,-0.8,51.50791788101196,-1.0267545
27060,0.95608425,1353,0.14999999,-0.8,51.547319412231445,-0.91800874
27080,0.95608443,1354,0.14999999,-0.8,51.595258474349976,-0.46823147
27100,0.95608443,1355,0.14999999,-0.8,51.637563943862915,-0.862623
27120,0.9560844,1356,0.14999999,-0.8,51.68739914894104,-0.7173216
27140,0.95608455,1357,0.14999999,-0.8,51.72251772880554,-0.7650131
27160,0.95608455,1358,0.14999999,-0.8,51.764354944229126,-0.63680506
27180,0.9560845,1359,0.14999999,-0.8,51.80176043510437,-0.65469486
27200,0.95608455,1360,0.14999999,-0.8,51.840019941329956,-0.95077217
27220,0.9560845,1361,0.14999999,-0.8,51.87821578979492,-0.7284251
27240,0.95608443,1362,0.14999999,-0.8,51.91693162918091,-0.8011218
27260,0.95608425,1363,0.14999999,-0.8,51.95533347129822,-0.6759143
27280,0.9560844,1364,0.14999999,-0.8,51.9945170879364,-0.78534013
27300,0.95608455,1365,0.14999999,-0.8,52.033087968826294,-0.71185046
27320,0.95608455,1366,0.14999999,-0.8,52.070685386657715,-0.5455812
27340,0.9560846,1367,0.14999999,-0.8,52.10653805732727,-0.73792124
27360,0.9560845,1368,0.14999999,-0.8,52.13899493217468,-0.64496416
27380,0.9560843,1369,0.14999999,-0.8,52.18044424057007,-0.72947055
27400,0.95608425,1370,0.14999999,-0.8,52.23663091659546,-0.6483839
27420,0.95608443,1371,0.14999999,-0.8,52.26621150970459,-0.8215834
27440,0.9560845,1372,0.14999999,-0.8,52.312577962875366,-0.65784204
27460,0.95608467,1373,0.14999999,-0.8,52.35799479484558,-0.8892892
27480,0.9560847,1374,0.14999999,-0.8,52.40824484825134,-0.6311259
27500,0.95608467,1375,0.14999999,-0.8,52.439109325408936,-1.1467495
27520,0.9560846,1376,0.14999999,-0.8,52.47997570037842,-0.63311255
27540,0.95608455,1377,0.14999999,-0.8,52.51462244987488,-0.7195798
27560,0.9560846,1378,0.14999999,-0.8,52.54989266395569,-0.8938006
27580,0.9560846,1379,0.14999999,-0.8,52.585890769958496,-1.0378938
27600,0.95608467,1380,0.14999999,-0.8,52.622413873672485,-0.9458465
27620,0.95608467,1381,0.14999999,-0.8,52.66250443458557,-0.7790395
27640,0.9560844,1382,0.14999999,-0.8,52.70058751106262,-0.6281447
27660,0.9560842,1383,0.14999999,-0.8,52.734614610672,-0.91440696
27680,0.95608413,1384,0.14999999,-0.8,52.764002084732056,-0.90553707
27700,0.95608395,1385,0.14999999,-0.8,52.817869901657104,-0.7271128
27720,0.95608413,1386,0.14999999,-0.8,52.8578827381134,-0.5154242
27740,0.9560842,1387,0.14999999,-0.8,52.891332387924194,-0.88328993
27760,0.9560841,1388,0.14999999,-0.8,52.93143320083618,-1.2060049
27780,0.9560839,1389,0.14999999,-0.8,52.964545488357544,-0.7537236
27800,0.956084,1390,0.14999999,-0.8,53.00241541862488,-0.7676895
27820,0.9560841,1391,0.14999999,-0.8,53.051040172576904,-0.7170416
27840,0.9560843,1392,0.14999999,-0.8,53.09054398536682,-0.7864668
27860,0.9560844,1393,0.14999999,-0.8,53.11718797683716,-0.6601837
27880,0.95608455,1394,0.14999999,-0.8,53.148505210876465,-0.81959593
27900,0.95608443,1395,0.14999999,-0.8,53.17947483062744,-0.85317993
27920,0.95608443,1396,0.14999999,-0.8,53.215033292770386,-1.0224268
27940,0.95608425,1397,0.14999999,-0.8,53.258004903793335,-0.6947739
27960,0.9560844,1398,0.14999999,-0.8,53.29406929016113,-0.8258125
27980,0.95608425,1399,0.14999999,-0.8,53.324236154556274,-0.8573998
28000,0.95608413,1400,0.14999999,-0.8,53.354278802871704,-0.730202
28020,0.9560843,1401,0.14999999,-0.8,53.38594079017639,-1.0222528
28040,0.9560845,1402,0.14999999,-0.8,53.42192769050598,-1.0211912
28060,0.9560844,1403,0.14999999,-0.8,53.45901370048523,-0.77476954
28080,0.9560845,1404,0.14999999,-0.8,53.488364934921265,-0.5455772
28100,0.95608455,1405,0.14999999,-0.8,53.523255586624146,-0.8000651
28120,0.95608455,1406,0.14999999,-0.8,53.55185413360596,-0.95587045
28140,0.9560844,1407,0.14999999,-0.8,53.595396518707275,-0.8054145
28160,0.9560845,1408,0.14999999,-0.8,53.64621376991272,-0.6721929
28180,0.95608467,1409,0.14999999,-0.8,53.67108154296875,-0.8158482
28200,0.95608467,1410,0.14999999,-0.8,53.700793981552124,-0.6924466
28220,0.9560846,1411,0.14999999,-0.8,53.72884559631348,-0.66015077
28240,0.95608443,1412,0.14999999,-0.8,53.757240295410156,-0.77445096
28260,0.95608443,1413,0.14999999,-0.8,53.78671097755432,-0.81395036
28280,0.9560842,1414,0.14999999,-0.8,53.836979389190674,-0.8678439
28300,0.9560842,1415,0.14999999,-0.8,53.8756844997406,-0.74306965
28320,0.9560842,1416,0.14999999,-0.8,53.916077613830566,-0.8668371
28340,0.9560841,1417,0.14999999,-0.8,53.95989108085632,-0.9425799
28360,0.95608395,1418,0.14999999,-0.8,53.99908709526062,-0.86559445
28380,0.95608413,1419,0.14999999,-0.8,54.024808406829834,-0.9651518
28400,0.9560841,1420,0.14999999,-0.8,54.05329346656799,-0.5759402
28420,0.9560839,1421,0.14999999,-0.8,54.08995723724365,-0.9036958
28440,0.9560839,1422,0.14999999,-0.8,54.13116264343262,-0.83184737
28460,0.95608366,1423,0.14999999,-0.8,54.16820502281189,-0.8824748
28480,0.95608383,1424,0.14999999,-0.8,54.20373177528381,-0.56972873
28500,0.956084,1425,0.14999999,-0.8,54.24222469329834,-0.62334704
28520,0.95608413,1426,0.14999999,-0.8,54.28367733955383,-0.91271544
28540,0.95608413,1427,0.14999999,-0.8,54.32051634788513,-0.92111135
28560,0.9560841,1428,0.14999999,-0.8,54.35021162033081,-0.9096506
28580,0.9560841,1429,0.14999999,-0.8,54.37972855567932,-0.7926926
28600,0.95608395,1430,0.14999999,-0.8,54.415539026260376,-0.7976471
28620,0.956084,1431,0.14999999,-0.8,54.45256185531616,-0.65641886
28640,0.9560842,1432,0.14999999,-0.8,54.492995262145996,-0.918665
28660,0.95608413,1433,0.14999999,-0.8,54.53049111366272,-0.8108739
28680,0.95608395,1434,0.14999999,-0.8,54.581095933914185,-0.6903321
28700,0.95608413,1435,0.14999999,-0.8,54.614116191864014,-0.7599161
28720,0.9560841,1436,0.14999999,-0.8,54.67302989959717,-0.7811434
28740,0.9560839,1437,0.14999999,-0.8,54.75450253486633,-0.7833623
28760,0.9560839,1438,0.14999999,-0.8,54.82370090484619,-1.0805942
28780,0.9560834,1439,0.14999999,-0.8,54.87425518035889,-0.7958138
28800,0.9560834,1440,0.14999999,-0.8,54.921947956085205,-0.7448648
28820,0.9560833,1441,0.14999999,-0.8,54.971670627593994,-0.84265053
28840,0.9560835,1442,0.14999999,-0.8,55.01489734649658,-0.8522283
28860,0.9560835,1443,0.14999999,-0.8,55.058088302612305,-0.8396449
28880,0.95608354,1444,0.14999999,-0.8,55.10753154754639,-0.75283915
28900,0.9560838,1445,0.14999999,-0.8,55.148730993270874,-0.9235581
28920,0.9560837,1446,0.14999999,-0.8,55.19979166984558,-0.77975875
28940,0.9560838,1447,0.14999999,-0.8,55.269972801208496,-0.7876607
28960,0.95608413,1448,0.14999999,-0.8,55.315173387527466,-0.7682372
28980,0.95608425,1449,0.14999999,-0.8,55.35793733596802,-0.76717436
29000,0.9560843,1450,0.14999999,-0.8,55.40552115440369,-0.65372777
29020,0.9560843,1451,0.14999999,-0.8,55.46563220024109,-0.76682174
29040,0.95608425,1452,0.14999999,-0.8,55.51396560668945,-0.8149705
29060,0.95608443,1453,0.14999999,-0.8,55.56023192405701,-1.007585
29080,0.95608443,1454,0.14999999,-0.8,55.59876894950867,-0.9119352
29100,0.9560844,1455,0.14999999,-0.8,55.64480113983154,-0.6892116
29120,0.9560844,1456,0.14999999,-0.8,55.69696879386902,-0.6965614
29140,0.9560844,1457,0.14999999,-0.8,55.74399256706238,-1.068068
29160,0.9560843,1458,0.14999999,-0.8,55.790055990219116,-0.69584763
29180,0.9560845,1459,0.14999999,-0.8,55.84791421890259,-0.8387771
29200,0.9560846,1460,0.14999999,-0.8,55.885371685028076,-0.7586775
29220,0.9560846,1461,0.14999999,-0.8,55.922873973846436,-0.8844915
29240,0.95608443,1462,0.14999999,-0.8,55.96949243545532,-0.78613245
29260,0.9560844,1463,0.14999999,-0.8,56.00701665878296,-0.99043924
29280,0.9560842,1464,0.14999999,-0.8,56.04594135284424,-0.6868834
29300,0.9560844,1465,0.14999999,-0.8,56.09488844871521,-0.86295736
29320,0.9560843,1466,0.14999999,-0.8,56.14664363861084,-0.8916536
29340,0.95608425,1467,0.14999999,-0.8,56.18290734291077,-0.8184891
29360,0.9560843,1468,0.14999999,-0.8,56.234742403030396,-1.0014912
29380,0.95608425,1469,0.14999999,-0.8,56.29693865776062,-0.92755514
29400,0.9560843,1470,0.14999999,-0.8,56.34759020805359,-0.53763664
29420,0.9560845,1471,0.14999999,-0.8,56.411454916000366,-0.7265842
29440,0.9560846,1472,0.14999999,-0.8,56.468021869659424,-0.52088803
29460,0.95608485,1473,0.14999999,-0.8,56.52305889129639,-0.9996586
29480,0.95608485,1474,0.14999999,-0.8,56.579914569854736,-0.87634045
29500,0.9560847,1475,0.14999999,-0.8,56.61985230445862,-0.57335687
29520,0.95608497,1476,0.14999999,-0.8,56.690590620040894,-0.8135934
29540,0.9560848,1477,0.14999999,-0.8,56.72910213470459,-0.8994546
29560,0.9560849,1478,0.14999999,-0.8,56.766289710998535,-0.83056647
29580,0.9560849,1479,0.14999999,-0.8,56.811298847198486,-0.6425126
29600,0.956085,1480,0.14999999,-0.8,56.84225797653198,-0.81665725
29620,0.95608485,1481,0.14999999,-0.8,56.871020793914795,-0.7838671
29640,0.95608485,1482,0.14999999,-0.8,56.9049506187439,-0.8406836
29660,0.95608497,1483,0.14999999,-0.8,56.93361258506775,-0.9542738
29680,0.9560846,1484,0.14999999,-0.8,56.96567749977112,-0.59853804
29700,0.9560848,1485,0.14999999,-0.8,56.990257024765015,-0.89145213
29720,0.9560846,1486,0.14999999,-0.8,57.02021837234497,-1.0155089
29740,0.95608455,1487,0.14999999,-0.8,57.044475078582764,-0.68562233
29760,0.9560844,1488,0.14999999,-0.8,57.075804710388184,-0.5137388
29780,0.9560844,1489,0.14999999,-0.8,57.10542964935303,-0.750693
29800,0.9560845,1490,0.14999999,-0.8,57.13531136512756,-0.781805
29820,0.95608443,1491,0.14999999,-0.8,57.173588514328,-0.8245395
29840,0.9560843,1492,0.14999999,-0.8,57.21817636489868,-0.6105012
29860,0.9560843,1493,0.14999999,-0.8,57.249653816223145,-0.8225006
29880,0.95608425,1494,0.14999999,-0.8,57.286407709121704,-0.7166718
29900,0.95608425,1495,0.14999999,-0.8,57.31706690788269,-0.8385551
