LQGsigma_higher,ReturnMean,TimeElapsed,LQGmu1_actor,Iteration,LQGmu1_higher,TimestepsSoFar
0.14999999,0.95612556,31.9878191947937,-0.75334555,753,-0.65,15060
0.14999999,0.9561255,32.016122817993164,-0.6098677,754,-0.65,15080
0.14999999,0.9561251,32.05158019065857,-0.5875415,755,-0.65,15100
0.14999999,0.95612544,32.08963370323181,-0.5709746,756,-0.65,15120
0.14999999,0.9561255,32.11949682235718,-0.77215606,757,-0.65,15140
0.14999999,0.95612556,32.143893241882324,-0.49752706,758,-0.65,15160
0.14999999,0.9561247,32.17186427116394,-0.7539684,759,-0.65,15180
0.14999999,0.9561247,32.189059257507324,-0.47304803,760,-0.65,15200
0.14999999,0.956125,32.207026720047,-0.6336463,761,-0.65,15220
0.14999999,0.95612526,32.24861192703247,-0.74243164,762,-0.65,15240
0.14999999,0.9561254,32.28432822227478,-0.7260433,763,-0.65,15260
0.14999999,0.9561255,32.331687927246094,-0.49013317,764,-0.65,15280
0.14999999,0.95612586,32.39029598236084,-0.79047,765,-0.65,15300
0.14999999,0.95612544,32.45958471298218,-0.5736417,766,-0.65,15320
0.14999999,0.95612544,32.50736951828003,-0.8040379,767,-0.65,15340
0.14999999,0.9561251,32.539015769958496,-0.78463435,768,-0.65,15360
0.14999999,0.9561254,32.56911301612854,-0.6288824,769,-0.65,15380
0.14999999,0.95612574,32.61343598365784,-0.68053627,770,-0.65,15400
0.14999999,0.9561256,32.67311358451843,-0.4996605,771,-0.65,15420
0.14999999,0.9561259,32.72101283073425,-0.775345,772,-0.65,15440
0.14999999,0.9561259,32.77569937705994,-0.63740665,773,-0.65,15460
0.14999999,0.9561263,32.87313199043274,-0.6072756,774,-0.65,15480
0.14999999,0.9561266,32.9084997177124,-0.66748226,775,-0.65,15500
0.14999999,0.95612687,32.970030784606934,-1.0676715,776,-0.65,15520
0.14999999,0.9561264,33.07330775260925,-0.5860705,777,-0.65,15540
0.14999999,0.9561266,33.12082314491272,-0.8179181,778,-0.65,15560
0.14999999,0.95612645,33.167765617370605,-0.6889061,779,-0.65,15580
0.14999999,0.9561258,33.19770574569702,-0.6373929,780,-0.65,15600
0.14999999,0.9561257,33.21811580657959,-0.60653245,781,-0.65,15620
0.14999999,0.9561256,33.24095892906189,-0.8742634,782,-0.65,15640
0.14999999,0.9561258,33.31856417655945,-0.54117787,783,-0.65,15660
0.14999999,0.95612633,33.36880445480347,-0.61201006,784,-0.65,15680
0.14999999,0.9561265,33.42125225067139,-0.67919165,785,-0.65,15700
0.14999999,0.95612645,33.49389290809631,-0.5523564,786,-0.65,15720
0.14999999,0.95612663,33.534164905548096,-0.6648563,787,-0.65,15740
0.14999999,0.9561263,33.55201840400696,-0.69288516,788,-0.65,15760
0.14999999,0.95612645,33.5738263130188,-0.69063836,789,-0.65,15780
0.14999999,0.95612663,33.609413146972656,-0.494071,790,-0.65,15800
0.14999999,0.9561269,33.64562916755676,-0.6872276,791,-0.65,15820
0.14999999,0.95612687,33.689919233322144,-0.5175613,792,-0.65,15840
0.14999999,0.95612687,33.76620888710022,-0.6153371,793,-0.65,15860
0.14999999,0.9561269,33.829028367996216,-0.60662585,794,-0.65,15880
0.14999999,0.956127,33.890421628952026,-0.76387215,795,-0.65,15900
0.14999999,0.9561269,33.9823362827301,-0.37516826,796,-0.65,15920
0.14999999,0.9561273,34.07755136489868,-0.6199565,797,-0.65,15940
0.14999999,0.95612735,34.11902689933777,-0.53758746,798,-0.65,15960
0.14999999,0.9561276,34.154871225357056,-0.65349025,799,-0.65,15980
0.14999999,0.95612746,34.19875192642212,-0.6514115,800,-0.65,16000
0.14999999,0.95612746,34.23183274269104,-0.8384247,801,-0.65,16020
0.14999999,0.95612717,34.2585015296936,-0.46413344,802,-0.65,16040
0.14999999,0.9561276,34.28492856025696,-0.48919076,803,-0.65,16060
0.14999999,0.95612764,34.31003999710083,-0.6785398,804,-0.65,16080
0.14999999,0.9561279,34.35323882102966,-0.7780431,805,-0.65,16100
0.14999999,0.9561278,34.48882532119751,-0.6749414,806,-0.65,16120
0.14999999,0.95612806,34.57885026931763,-0.79735875,807,-0.65,16140
0.14999999,0.9561275,34.623130559921265,-0.41089445,808,-0.65,16160
0.14999999,0.9561276,34.668994665145874,-0.73134595,809,-0.65,16180
0.14999999,0.95612776,34.7281551361084,-0.36118326,810,-0.65,16200
0.14999999,0.95612776,34.7790904045105,-0.7368098,811,-0.65,16220
0.14999999,0.95612776,34.849279165267944,-0.6348168,812,-0.65,16240
0.14999999,0.95612794,34.909778356552124,-0.6272359,813,-0.65,16260
0.14999999,0.9561283,34.962825298309326,-0.5963446,814,-0.65,16280
0.14999999,0.95612836,35.00330400466919,-0.9393375,815,-0.65,16300
0.14999999,0.956128,35.043801069259644,-0.57337123,816,-0.65,16320
0.14999999,0.956128,35.10200643539429,-0.6533786,817,-0.65,16340
0.14999999,0.95612794,35.15673828125,-0.66306674,818,-0.65,16360
0.14999999,0.9561278,35.196852922439575,-0.53382313,819,-0.65,16380
0.14999999,0.95612824,35.23275804519653,-0.54203206,820,-0.65,16400
0.14999999,0.9561284,35.25882411003113,-0.7233313,821,-0.65,16420
0.14999999,0.95612836,35.28827929496765,-0.38951337,822,-0.65,16440
0.14999999,0.9561281,35.32025718688965,-0.6537192,823,-0.65,16460
0.14999999,0.956128,35.33879542350769,-0.67976856,824,-0.65,16480
0.14999999,0.95612794,35.35909700393677,-0.69881743,825,-0.65,16500
0.14999999,0.9561277,35.38373589515686,-0.5794278,826,-0.65,16520
0.14999999,0.9561275,35.4248788356781,-0.63919896,827,-0.65,16540
0.14999999,0.95612705,35.477675437927246,-0.7892313,828,-0.65,16560
0.14999999,0.95612735,35.537946701049805,-0.5538603,829,-0.65,16580
0.14999999,0.9561276,35.61729955673218,-0.7091827,830,-0.65,16600
0.14999999,0.9561275,35.67350673675537,-0.7963478,831,-0.65,16620
0.14999999,0.9561277,35.703527212142944,-0.6577872,832,-0.65,16640
0.14999999,0.9561278,35.74476146697998,-0.3925907,833,-0.65,16660
0.14999999,0.956128,35.791128635406494,-0.8213044,834,-0.65,16680
0.14999999,0.956128,35.83898639678955,-0.6487817,835,-0.65,16700
0.14999999,0.9561283,35.92216658592224,-0.7290197,836,-0.65,16720
0.14999999,0.9561278,36.00682806968689,-0.49148357,837,-0.65,16740
0.14999999,0.95612794,36.11883568763733,-0.77863884,838,-0.65,16760
0.14999999,0.9561282,36.157387256622314,-0.49547267,839,-0.65,16780
0.14999999,0.956128,36.19030213356018,-0.6023972,840,-0.65,16800
0.14999999,0.9561281,36.22421193122864,-0.79647,841,-0.65,16820
0.14999999,0.9561282,36.25441551208496,-0.5479241,842,-0.65,16840
0.14999999,0.9561283,36.283716917037964,-0.68138725,843,-0.65,16860
0.14999999,0.9561286,36.32706379890442,-0.51270604,844,-0.65,16880
0.14999999,0.95612824,36.38284730911255,-0.77172863,845,-0.65,16900
0.14999999,0.9561278,36.43298625946045,-0.8664512,846,-0.65,16920
0.14999999,0.95612806,36.49728870391846,-0.45728302,847,-0.65,16940
0.14999999,0.95612764,36.55052351951599,-0.6982664,848,-0.65,16960
0.14999999,0.9561276,36.581435203552246,-0.44410434,849,-0.65,16980
0.14999999,0.9561277,36.615057945251465,-0.72639096,850,-0.65,17000
0.14999999,0.9561277,36.632879972457886,-0.7963835,851,-0.65,17020
0.14999999,0.95612746,36.657713174819946,-0.52076805,852,-0.65,17040
0.14999999,0.9561269,36.67447328567505,-0.8287003,853,-0.65,17060
0.14999999,0.956127,36.69616174697876,-0.63688534,854,-0.65,17080
0.14999999,0.95612735,36.76463985443115,-0.6220566,855,-0.65,17100
0.14999999,0.9561272,36.79845094680786,-0.61053455,856,-0.65,17120
0.14999999,0.9561273,36.83549404144287,-0.4885792,857,-0.65,17140
0.14999999,0.95612746,36.898183822631836,-0.5135484,858,-0.65,17160
0.14999999,0.9561274,36.93018364906311,-0.77624106,859,-0.65,17180
0.14999999,0.9561276,36.975733041763306,-0.6726976,860,-0.65,17200
0.14999999,0.95612764,37.06173086166382,-0.5993253,861,-0.65,17220
0.14999999,0.9561275,37.12562370300293,-0.87644315,862,-0.65,17240
0.14999999,0.9561274,37.15294599533081,-0.6975629,863,-0.65,17260
0.14999999,0.9561274,37.185142040252686,-0.49412876,864,-0.65,17280
0.14999999,0.9561275,37.26393437385559,-0.41651243,865,-0.65,17300
0.14999999,0.9561277,37.30060911178589,-0.6481896,866,-0.65,17320
0.14999999,0.95612776,37.348541259765625,-0.6110146,867,-0.65,17340
0.14999999,0.9561274,37.41117310523987,-0.6514225,868,-0.65,17360
0.14999999,0.9561273,37.446171283721924,-0.78620243,869,-0.65,17380
0.14999999,0.95612735,37.47888803482056,-0.492365,870,-0.65,17400
0.14999999,0.95612735,37.51448059082031,-0.37945366,871,-0.65,17420
0.14999999,0.95612764,37.550116539001465,-0.80410826,872,-0.65,17440
0.14999999,0.9561277,37.586241483688354,-0.537127,873,-0.65,17460
0.14999999,0.9561279,37.621058225631714,-0.6190541,874,-0.65,17480
0.14999999,0.95612776,37.66567301750183,-0.92656064,875,-0.65,17500
0.14999999,0.9561274,37.73114275932312,-0.61725014,876,-0.65,17520
0.14999999,0.9561272,37.80376696586609,-0.5267691,877,-0.65,17540
0.14999999,0.9561273,37.87520956993103,-0.5188103,878,-0.65,17560
0.14999999,0.95612705,37.921470165252686,-0.7172283,879,-0.65,17580
0.14999999,0.95612717,37.9520046710968,-0.5192446,880,-0.65,17600
0.14999999,0.9561273,37.98646378517151,-0.46679378,881,-0.65,17620
0.14999999,0.95612717,38.04933023452759,-0.48532933,882,-0.65,17640
0.14999999,0.9561273,38.08639478683472,-0.77746844,883,-0.65,17660
0.14999999,0.95612717,38.12407970428467,-0.60574436,884,-0.65,17680
0.14999999,0.9561274,38.160796880722046,-0.4141568,885,-0.65,17700
0.14999999,0.9561276,38.19137978553772,-0.8099231,886,-0.65,17720
0.14999999,0.9561278,38.215004205703735,-0.7314675,887,-0.65,17740
0.14999999,0.9561279,38.23624897003174,-0.87338996,888,-0.65,17760
0.14999999,0.9561276,38.26645755767822,-0.88592494,889,-0.65,17780
0.14999999,0.95612764,38.293864727020264,-0.85204345,890,-0.65,17800
0.14999999,0.9561277,38.31699275970459,-0.86394536,891,-0.65,17820
0.14999999,0.95612746,38.345484018325806,-1.0156617,892,-0.65,17840
0.14999999,0.956127,38.38327503204346,-0.4955712,893,-0.65,17860
0.14999999,0.95612717,38.411104679107666,-0.47131598,894,-0.65,17880
0.14999999,0.9561268,38.43994688987732,-0.7460102,895,-0.65,17900
0.14999999,0.9561266,38.466296672821045,-0.514272,896,-0.65,17920
0.14999999,0.9561267,38.497984886169434,-0.29104465,897,-0.65,17940
0.14999999,0.9561268,38.53052473068237,-0.88022566,898,-0.65,17960
0.14999999,0.9561268,38.56016802787781,-0.68932205,899,-0.65,17980
0.14999999,0.95612687,38.5867760181427,-0.85585904,900,-0.65,18000
0.14999999,0.95612675,38.62036681175232,-0.5830411,901,-0.65,18020
0.14999999,0.9561264,38.64625930786133,-0.88377374,902,-0.65,18040
0.14999999,0.95612633,38.670039892196655,-0.90414405,903,-0.65,18060
0.14999999,0.9561261,38.69910478591919,-0.46161202,904,-0.65,18080
0.14999999,0.95612633,38.72801733016968,-0.9614694,905,-0.65,18100
0.14999999,0.95612645,38.749361515045166,-0.41393572,906,-0.65,18120
0.14999999,0.9561266,38.776187896728516,-0.6517944,907,-0.65,18140
0.14999999,0.95612675,38.80540370941162,-0.6609013,908,-0.65,18160
0.14999999,0.956127,38.82897400856018,-0.6509777,909,-0.65,18180
0.14999999,0.9561269,38.85133767127991,-0.7996985,910,-0.65,18200
0.14999999,0.9561269,38.87886929512024,-0.67784977,911,-0.65,18220
0.14999999,0.95612705,38.90886998176575,-0.70975167,912,-0.65,18240
0.14999999,0.9561271,38.946394205093384,-0.7291053,913,-0.65,18260
0.14999999,0.95612675,39.013057470321655,-0.6199295,914,-0.65,18280
0.14999999,0.9561269,39.04291009902954,-0.5777523,915,-0.65,18300
0.14999999,0.956127,39.081307888031006,-0.6528721,916,-0.65,18320
0.14999999,0.95612717,39.117642402648926,-0.71896374,917,-0.65,18340
0.14999999,0.9561274,39.16141629219055,-0.49399844,918,-0.65,18360
0.14999999,0.9561275,39.20083546638489,-0.3868291,919,-0.65,18380
0.14999999,0.9561274,39.25629663467407,-0.718212,920,-0.65,18400
0.14999999,0.9561275,39.284696102142334,-0.6468938,921,-0.65,18420
0.14999999,0.9561277,39.314884424209595,-0.64776,922,-0.65,18440
0.14999999,0.956128,39.348308801651,-0.6809679,923,-0.65,18460
0.14999999,0.9561281,39.38231801986694,-0.398928,924,-0.65,18480
0.14999999,0.9561278,39.417720794677734,-0.556929,925,-0.65,18500
0.14999999,0.95612806,39.44627118110657,-0.4930157,926,-0.65,18520
0.14999999,0.9561283,39.49455809593201,-0.90660524,927,-0.65,18540
0.14999999,0.95612794,39.53450798988342,-0.6783732,928,-0.65,18560
0.14999999,0.9561283,39.61916899681091,-0.54760295,929,-0.65,18580
0.14999999,0.9561284,39.70134425163269,-0.68903184,930,-0.65,18600
0.14999999,0.95612836,39.78194856643677,-0.8173369,931,-0.65,18620
0.14999999,0.95612764,39.856035232543945,-0.8801579,932,-0.65,18640
0.14999999,0.9561276,39.933531522750854,-0.67941695,933,-0.65,18660
0.14999999,0.95612764,40.01417374610901,-0.4332795,934,-0.65,18680
0.14999999,0.9561268,40.084235191345215,-0.75218654,935,-0.65,18700
0.14999999,0.95612675,40.179466247558594,-0.5027175,936,-0.65,18720
0.14999999,0.95612663,40.21814250946045,-0.2565344,937,-0.65,18740
0.14999999,0.9561265,40.24928331375122,-0.7566516,938,-0.65,18760
0.14999999,0.9561266,40.27453565597534,-0.60474986,939,-0.65,18780
0.14999999,0.95612675,40.29366898536682,-0.7744216,940,-0.65,18800
0.14999999,0.9561267,40.343494176864624,-0.40926337,941,-0.65,18820
0.14999999,0.95612645,40.41718053817749,-0.65390104,942,-0.65,18840
0.14999999,0.95612645,40.51947069168091,-0.4774365,943,-0.65,18860
0.14999999,0.9561265,40.57516264915466,-0.61174506,944,-0.65,18880
0.14999999,0.95612675,40.6143741607666,-0.813825,945,-0.65,18900
0.14999999,0.9561267,40.6871497631073,-0.54755366,946,-0.65,18920
0.14999999,0.9561267,40.73680830001831,-0.68254256,947,-0.65,18940
0.14999999,0.95612675,40.785189151763916,-0.6903437,948,-0.65,18960
0.14999999,0.95612687,40.83916401863098,-0.63873726,949,-0.65,18980
0.14999999,0.956127,40.91703271865845,-0.7523347,950,-0.65,19000
0.14999999,0.9561271,41.0405592918396,-0.59967995,951,-0.65,19020
0.14999999,0.9561271,41.150261878967285,-0.6307008,952,-0.65,19040
0.14999999,0.95612717,41.21636915206909,-0.80025333,953,-0.65,19060
0.14999999,0.95612735,41.283406019210815,-0.6011515,954,-0.65,19080
0.14999999,0.95612735,41.36062169075012,-0.7377119,955,-0.65,19100
0.14999999,0.956127,41.443222761154175,-0.8566839,956,-0.65,19120
0.14999999,0.95612687,41.50862669944763,-0.79062223,957,-0.65,19140
0.14999999,0.95612705,41.57567000389099,-0.6571899,958,-0.65,19160
0.14999999,0.95612645,41.63801908493042,-0.52552944,959,-0.65,19180
0.14999999,0.95612663,41.690778493881226,-0.7841737,960,-0.65,19200
0.14999999,0.956127,41.734817028045654,-0.57317734,961,-0.65,19220
0.14999999,0.9561267,41.798060178756714,-0.99291694,962,-0.65,19240
0.14999999,0.9561265,41.8569495677948,-0.7104744,963,-0.65,19260
0.14999999,0.9561262,41.94959044456482,-0.54680455,964,-0.65,19280
0.14999999,0.95612615,42.03802490234375,-0.52697146,965,-0.65,19300
0.14999999,0.95612633,42.13710021972656,-0.54200935,966,-0.65,19320
0.14999999,0.95612586,42.17884850502014,-0.8152251,967,-0.65,19340
0.14999999,0.95612586,42.25259327888489,-0.39742976,968,-0.65,19360
0.14999999,0.956126,42.30340337753296,-0.49232617,969,-0.65,19380
0.14999999,0.9561258,42.388041734695435,-0.805313,970,-0.65,19400
0.14999999,0.9561253,42.426918029785156,-0.9581564,971,-0.65,19420
0.14999999,0.95612514,42.495943784713745,-0.72303843,972,-0.65,19440
0.14999999,0.95612496,42.531089544296265,-1.0553055,973,-0.65,19460
0.14999999,0.9561245,42.55855369567871,-0.5571535,974,-0.65,19480
0.14999999,0.9561244,42.616283893585205,-0.56015307,975,-0.65,19500
0.14999999,0.9561241,42.66717529296875,-0.7798972,976,-0.65,19520
0.14999999,0.956124,42.71595740318298,-0.78882927,977,-0.65,19540
0.14999999,0.9561238,42.75203800201416,-0.76241714,978,-0.65,19560
0.14999999,0.9561238,42.78774046897888,-0.59505844,979,-0.65,19580
0.14999999,0.9561236,42.83439517021179,-1.0072252,980,-0.65,19600
0.14999999,0.95612365,42.87288165092468,-0.7044735,981,-0.65,19620
0.14999999,0.9561238,42.909050941467285,-0.57019645,982,-0.65,19640
0.14999999,0.9561241,42.96722435951233,-0.51607025,983,-0.65,19660
0.14999999,0.9561243,43.04866051673889,-0.66572905,984,-0.65,19680
0.14999999,0.9561242,43.12321996688843,-0.62624496,985,-0.65,19700
0.14999999,0.95612437,43.19585990905762,-0.43886265,986,-0.65,19720
0.14999999,0.9561243,43.22884392738342,-0.7236052,987,-0.65,19740
0.14999999,0.9561245,43.25571894645691,-0.6938396,988,-0.65,19760
0.14999999,0.9561246,43.28690505027771,-0.51468945,989,-0.65,19780
0.14999999,0.95612466,43.31241035461426,-0.5260909,990,-0.65,19800
0.14999999,0.9561248,43.345375537872314,-0.7682061,991,-0.65,19820
0.14999999,0.9561247,43.39052128791809,-0.43323654,992,-0.65,19840
0.14999999,0.9561245,43.451573848724365,-0.65095717,993,-0.65,19860
0.14999999,0.9561244,43.51281714439392,-0.5600492,994,-0.65,19880
0.14999999,0.9561247,43.580106258392334,-0.60667,995,-0.65,19900
0.14999999,0.95612454,43.631160497665405,-0.72756404,996,-0.65,19920
0.14999999,0.9561245,43.714816093444824,-0.41903335,997,-0.65,19940
0.14999999,0.95612484,43.80010366439819,-0.5987384,998,-0.65,19960
0.14999999,0.956125,43.852715492248535,-0.8175535,999,-0.65,19980
0.14999999,0.9561245,43.95296025276184,-0.48334312,1000,-0.65,20000
0.14999999,0.95612466,44.027034521102905,-0.9299346,1001,-0.65,20020
0.14999999,0.95612454,44.1104531288147,-0.6907512,1002,-0.65,20040
0.14999999,0.9561248,44.15478467941284,-0.6827853,1003,-0.65,20060
0.14999999,0.95612484,44.22417950630188,-0.6381218,1004,-0.65,20080
0.14999999,0.9561248,44.28899908065796,-0.7114165,1005,-0.65,20100
0.14999999,0.95612496,44.34547781944275,-0.3754793,1006,-0.65,20120
0.14999999,0.9561248,44.41051697731018,-0.7498724,1007,-0.65,20140
0.14999999,0.95612484,44.45499897003174,-0.60358113,1008,-0.65,20160
0.14999999,0.9561248,44.50789189338684,-0.6286335,1009,-0.65,20180
0.14999999,0.9561249,44.563639402389526,-0.87514114,1010,-0.65,20200
0.14999999,0.9561247,44.6040575504303,-0.75688654,1011,-0.65,20220
0.14999999,0.95612454,44.65503287315369,-0.88992393,1012,-0.65,20240
0.14999999,0.95612466,44.69687819480896,-0.7027382,1013,-0.65,20260
0.14999999,0.9561245,44.72267532348633,-0.34474844,1014,-0.65,20280
0.14999999,0.9561246,44.749106645584106,-0.6163323,1015,-0.65,20300
0.14999999,0.9561246,44.77357816696167,-0.6147652,1016,-0.65,20320
0.14999999,0.9561249,44.86667585372925,-0.85516393,1017,-0.65,20340
0.14999999,0.9561247,44.921600103378296,-0.7015537,1018,-0.65,20360
0.14999999,0.9561249,44.99139857292175,-0.7735249,1019,-0.65,20380
0.14999999,0.95612484,45.04425024986267,-0.71523124,1020,-0.65,20400
0.14999999,0.95612496,45.06536817550659,-0.6531237,1021,-0.65,20420
0.14999999,0.956125,45.0910005569458,-0.67367685,1022,-0.65,20440
0.14999999,0.9561253,45.11767888069153,-0.92208946,1023,-0.65,20460
0.14999999,0.9561252,45.1405074596405,-0.6403603,1024,-0.65,20480
0.14999999,0.9561252,45.16212749481201,-0.6174696,1025,-0.65,20500
0.14999999,0.956125,45.18460154533386,-0.65277374,1026,-0.65,20520
0.14999999,0.95612514,45.20625686645508,-0.65832925,1027,-0.65,20540
0.14999999,0.9561252,45.22801661491394,-0.7378343,1028,-0.65,20560
0.14999999,0.95612514,45.24984693527222,-0.67524034,1029,-0.65,20580
0.14999999,0.95612496,45.27844834327698,-0.59314823,1030,-0.65,20600
0.14999999,0.95612454,45.29521322250366,-0.40073705,1031,-0.65,20620
0.14999999,0.95612437,45.318018198013306,-0.7884884,1032,-0.65,20640
0.14999999,0.9561244,45.353962898254395,-0.7345477,1033,-0.65,20660
0.14999999,0.9561243,45.37867021560669,-0.6132592,1034,-0.65,20680
0.14999999,0.95612407,45.40625739097595,-0.6116703,1035,-0.65,20700
0.14999999,0.95612407,45.43359708786011,-0.7530669,1036,-0.65,20720
0.14999999,0.956124,45.489328384399414,-0.9175961,1037,-0.65,20740
0.14999999,0.956124,45.536057472229004,-0.46169603,1038,-0.65,20760
0.14999999,0.9561243,45.57520318031311,-0.47264177,1039,-0.65,20780
0.14999999,0.9561242,45.66258764266968,-0.84284544,1040,-0.65,20800
0.14999999,0.9561241,45.72069025039673,-0.6278627,1041,-0.65,20820
0.14999999,0.956124,45.800936460494995,-0.5922647,1042,-0.65,20840
0.14999999,0.9561238,45.88920259475708,-0.5898276,1043,-0.65,20860
0.14999999,0.9561241,45.966214656829834,-0.68855214,1044,-0.65,20880
0.14999999,0.95612407,46.01492166519165,-0.71872663,1045,-0.65,20900
0.14999999,0.95612437,46.048627853393555,-0.79626584,1046,-0.65,20920
0.14999999,0.95612466,46.0901358127594,-0.8097527,1047,-0.65,20940
0.14999999,0.9561246,46.1234016418457,-0.59340197,1048,-0.65,20960
0.14999999,0.9561244,46.152815103530884,-0.52532554,1049,-0.65,20980
0.14999999,0.95612437,46.18319296836853,-0.559582,1050,-0.65,21000
0.14999999,0.9561245,46.20686078071594,-0.69934773,1051,-0.65,21020
0.14999999,0.9561246,46.23001146316528,-0.7189919,1052,-0.65,21040
0.14999999,0.9561246,46.259042739868164,-0.56153524,1053,-0.65,21060
0.14999999,0.9561244,46.30286931991577,-0.5734467,1054,-0.65,21080
0.14999999,0.9561244,46.367226123809814,-0.60209817,1055,-0.65,21100
0.14999999,0.95612437,46.406075954437256,-0.81639063,1056,-0.65,21120
0.14999999,0.9561243,46.45021605491638,-0.6241113,1057,-0.65,21140
0.14999999,0.9561242,46.52480435371399,-0.55676454,1058,-0.65,21160
0.14999999,0.9561242,46.58468270301819,-0.46571806,1059,-0.65,21180
0.14999999,0.9561245,46.64423108100891,-0.549771,1060,-0.65,21200
0.14999999,0.9561247,46.727511167526245,-0.43721595,1061,-0.65,21220
0.14999999,0.9561244,46.787822008132935,-0.6907334,1062,-0.65,21240
0.14999999,0.9561245,46.837332248687744,-0.28265217,1063,-0.65,21260
0.14999999,0.95612425,46.91216778755188,-0.8430023,1064,-0.65,21280
0.14999999,0.95612395,46.95564317703247,-0.542899,1065,-0.65,21300
0.14999999,0.95612395,46.98970580101013,-0.6922976,1066,-0.65,21320
0.14999999,0.9561241,47.018911838531494,-0.57703805,1067,-0.65,21340
0.14999999,0.9561244,47.04975628852844,-0.38579485,1068,-0.65,21360
0.14999999,0.956124,47.075284242630005,-0.79338956,1069,-0.65,21380
0.14999999,0.9561239,47.0953094959259,-0.43324396,1070,-0.65,21400
0.14999999,0.9561241,47.127254247665405,-0.47339475,1071,-0.65,21420
0.14999999,0.95612437,47.19822978973389,-0.47308546,1072,-0.65,21440
0.14999999,0.9561243,47.23446202278137,-0.7208909,1073,-0.65,21460
0.14999999,0.956124,47.29781413078308,-0.6256684,1074,-0.65,21480
0.14999999,0.9561242,47.34850811958313,-0.4422083,1075,-0.65,21500
0.14999999,0.9561241,47.37260985374451,-0.82414645,1076,-0.65,21520
0.14999999,0.9561242,47.44867706298828,-0.7949066,1077,-0.65,21540
0.14999999,0.9561244,47.51800847053528,-0.59180874,1078,-0.65,21560
0.14999999,0.9561245,47.559611558914185,-0.81915,1079,-0.65,21580
0.14999999,0.95612454,47.60619854927063,-0.74053967,1080,-0.65,21600
0.14999999,0.9561247,47.66095566749573,-0.33679572,1081,-0.65,21620
0.14999999,0.95612466,47.74095964431763,-0.45212615,1082,-0.65,21640
0.14999999,0.95612437,47.796032428741455,-0.9735706,1083,-0.65,21660
0.14999999,0.9561245,47.84814214706421,-0.62113935,1084,-0.65,21680
0.14999999,0.95612466,47.94509553909302,-0.5352044,1085,-0.65,21700
0.14999999,0.9561245,48.02266883850098,-0.74557924,1086,-0.65,21720
0.14999999,0.95612454,48.10338306427002,-0.33481959,1087,-0.65,21740
0.14999999,0.9561241,48.19763231277466,-0.6452529,1088,-0.65,21760
0.14999999,0.9561242,48.27212619781494,-0.61423635,1089,-0.65,21780
0.14999999,0.956124,48.319392919540405,-0.5144193,1090,-0.65,21800
0.14999999,0.95612395,48.35222005844116,-0.6179424,1091,-0.65,21820
0.14999999,0.956124,48.38107228279114,-0.7366952,1092,-0.65,21840
0.14999999,0.95612395,48.41893649101257,-0.7369318,1093,-0.65,21860
0.14999999,0.956124,48.45947504043579,-0.73658955,1094,-0.65,21880
0.14999999,0.95612425,48.51040744781494,-0.55725026,1095,-0.65,21900
0.14999999,0.9561242,48.55867409706116,-0.4978056,1096,-0.65,21920
0.14999999,0.95612437,48.617756843566895,-0.5365896,1097,-0.65,21940
0.14999999,0.9561245,48.67067313194275,-0.540009,1098,-0.65,21960
0.14999999,0.9561244,48.73093557357788,-0.8369673,1099,-0.65,21980
0.14999999,0.9561241,48.78356051445007,-0.9014871,1100,-0.65,22000
0.14999999,0.95612407,48.80739235877991,-0.8153925,1101,-0.65,22020
0.14999999,0.9561241,48.839287996292114,-0.30940852,1102,-0.65,22040
0.14999999,0.9561242,48.88758850097656,-0.5416656,1103,-0.65,22060
0.14999999,0.9561241,48.97209930419922,-0.60166734,1104,-0.65,22080
0.14999999,0.95612395,49.0678026676178,-0.6534875,1105,-0.65,22100
0.14999999,0.9561241,49.133732080459595,-0.58246076,1106,-0.65,22120
0.14999999,0.9561242,49.20701861381531,-0.7328423,1107,-0.65,22140
0.14999999,0.9561243,49.24843168258667,-0.41920403,1108,-0.65,22160
0.14999999,0.956124,49.27594542503357,-0.15847436,1109,-0.65,22180
0.14999999,0.9561233,49.29433250427246,-0.47515917,1110,-0.65,22200
0.14999999,0.95612323,49.322564363479614,-0.39485487,1111,-0.65,22220
0.14999999,0.95612353,49.346439361572266,-0.59629405,1112,-0.65,22240
0.14999999,0.9561236,49.400453090667725,-0.6071624,1113,-0.65,22260
0.14999999,0.9561236,49.43592023849487,-0.64484775,1114,-0.65,22280
0.14999999,0.95612353,49.468087673187256,-0.47736347,1115,-0.65,22300
0.14999999,0.9561236,49.513612508773804,-0.3119572,1116,-0.65,22320
0.14999999,0.95612353,49.56221795082092,-0.8041916,1117,-0.65,22340
0.14999999,0.9561235,49.6078155040741,-0.54135096,1118,-0.65,22360
0.14999999,0.95612365,49.64520001411438,-0.63605934,1119,-0.65,22380
0.14999999,0.9561236,49.700355529785156,-0.74087995,1120,-0.65,22400
0.14999999,0.9561237,49.765342473983765,-0.70275915,1121,-0.65,22420
0.14999999,0.95612365,49.811591148376465,-0.53115004,1122,-0.65,22440
0.14999999,0.9561236,49.848349809646606,-0.5885897,1123,-0.65,22460
0.14999999,0.95612353,49.86734366416931,-0.60993284,1124,-0.65,22480
0.14999999,0.9561235,49.89246726036072,-0.8162157,1125,-0.65,22500
0.14999999,0.9561234,49.91801452636719,-0.66333795,1126,-0.65,22520
