TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,ReturnMean,TimeElapsed,LQGmu1_higher,Iteration
22520,0.14999999,-0.683338,0.9561231,31.053353548049927,-0.67,1126
22540,0.14999999,-0.82907414,0.95612335,31.09750270843506,-0.67,1127
22560,0.14999999,-0.44371063,0.9561232,31.12937045097351,-0.67,1128
22580,0.14999999,-0.9003811,0.9561228,31.165439128875732,-0.67,1129
22600,0.14999999,-0.64513665,0.95612276,31.215787172317505,-0.67,1130
22620,0.14999999,-0.67776835,0.9561228,31.234545946121216,-0.67,1131
22640,0.14999999,-0.8848779,0.9561228,31.27064609527588,-0.67,1132
22660,0.14999999,-0.79956543,0.95612276,31.29633116722107,-0.67,1133
22680,0.14999999,-0.66672873,0.95612293,31.324514150619507,-0.67,1134
22700,0.14999999,-0.74566233,0.9561229,31.351149082183838,-0.67,1135
22720,0.14999999,-0.43084472,0.95612305,31.380935668945312,-0.67,1136
22740,0.14999999,-0.5283238,0.95612353,31.408982276916504,-0.67,1137
22760,0.14999999,-0.6125283,0.95612353,31.43787717819214,-0.67,1138
22780,0.14999999,-0.5818716,0.9561235,31.465165376663208,-0.67,1139
22800,0.14999999,-0.6367825,0.95612377,31.50190019607544,-0.67,1140
22820,0.14999999,-0.70989865,0.9561237,31.53648591041565,-0.67,1141
22840,0.14999999,-0.68887573,0.95612377,31.620084524154663,-0.67,1142
22860,0.14999999,-0.59742004,0.9561235,31.67916440963745,-0.67,1143
22880,0.14999999,-0.5586277,0.9561236,31.708556652069092,-0.67,1144
22900,0.14999999,-0.70045316,0.95612353,31.737961292266846,-0.67,1145
22920,0.14999999,-0.3935798,0.9561237,31.796933889389038,-0.67,1146
22940,0.14999999,-0.37030953,0.95612365,31.882169723510742,-0.67,1147
22960,0.14999999,-0.5875647,0.9561239,31.963704347610474,-0.67,1148
22980,0.14999999,-0.59589016,0.95612353,32.00580906867981,-0.67,1149
23000,0.14999999,-0.41136152,0.9561235,32.06220817565918,-0.67,1150
23020,0.14999999,-0.3557544,0.9561234,32.13616228103638,-0.67,1151
23040,0.14999999,-0.7014281,0.9561236,32.19290781021118,-0.67,1152
23060,0.14999999,-0.713822,0.95612353,32.26549506187439,-0.67,1153
23080,0.14999999,-0.8524146,0.95612323,32.31077170372009,-0.67,1154
23100,0.14999999,-0.5805848,0.9561232,32.351221323013306,-0.67,1155
23120,0.14999999,-0.7827937,0.9561231,32.39008402824402,-0.67,1156
23140,0.14999999,-0.8317231,0.9561233,32.42701435089111,-0.67,1157
23160,0.14999999,-0.5424119,0.9561234,32.46061038970947,-0.67,1158
23180,0.14999999,-0.5820347,0.9561236,32.49541926383972,-0.67,1159
23200,0.14999999,-0.6626073,0.95612353,32.52911925315857,-0.67,1160
23220,0.14999999,-0.62844044,0.95612365,32.551817655563354,-0.67,1161
23240,0.14999999,-1.1020539,0.9561238,32.60281467437744,-0.67,1162
23260,0.14999999,-0.74366874,0.95612335,32.6426956653595,-0.67,1163
23280,0.14999999,-0.81208265,0.95612335,32.67776155471802,-0.67,1164
23300,0.14999999,-0.7086076,0.95612323,32.719797134399414,-0.67,1165
23320,0.14999999,-0.7251123,0.95612305,32.75941491127014,-0.67,1166
23340,0.14999999,-0.7155453,0.9561231,32.79671096801758,-0.67,1167
23360,0.14999999,-0.47272483,0.95612305,32.82493543624878,-0.67,1168
23380,0.14999999,-0.7171035,0.956123,32.848477840423584,-0.67,1169
23400,0.14999999,-0.7453917,0.95612293,32.865315675735474,-0.67,1170
23420,0.14999999,-0.6980151,0.9561229,32.880815505981445,-0.67,1171
23440,0.14999999,-0.46929932,0.95612293,32.89726448059082,-0.67,1172
23460,0.14999999,-0.7953477,0.95612293,32.91240620613098,-0.67,1173
23480,0.14999999,-0.65620446,0.9561231,32.943400382995605,-0.67,1174
23500,0.14999999,-0.8608216,0.95612305,32.96093416213989,-0.67,1175
23520,0.14999999,-0.58625174,0.956123,32.97744345664978,-0.67,1176
23540,0.14999999,-0.42353025,0.95612293,32.99365949630737,-0.67,1177
23560,0.14999999,-0.7952803,0.95612276,33.00886082649231,-0.67,1178
23580,0.14999999,-0.6557432,0.95612293,33.03511667251587,-0.67,1179
23600,0.14999999,-0.69658095,0.95612276,33.05157780647278,-0.67,1180
23620,0.14999999,-0.8105022,0.95612293,33.06695747375488,-0.67,1181
23640,0.14999999,-0.56946623,0.9561229,33.08882212638855,-0.67,1182
23660,0.14999999,-0.597284,0.9561228,33.1075918674469,-0.67,1183
23680,0.14999999,-0.7286739,0.95612276,33.13889455795288,-0.67,1184
23700,0.14999999,-1.1125216,0.95612276,33.171152114868164,-0.67,1185
23720,0.14999999,-0.7635668,0.95612264,33.188642740249634,-0.67,1186
23740,0.14999999,-0.8497106,0.95612276,33.20375037193298,-0.67,1187
23760,0.14999999,-0.61765075,0.9561227,33.221445083618164,-0.67,1188
23780,0.14999999,-0.53180766,0.95612276,33.23718476295471,-0.67,1189
23800,0.14999999,-0.8044544,0.9561225,33.259912967681885,-0.67,1190
23820,0.14999999,-0.7400792,0.95612276,33.27706718444824,-0.67,1191
23840,0.14999999,-0.76050884,0.9561227,33.311777114868164,-0.67,1192
23860,0.14999999,-0.71334577,0.95612264,33.334274768829346,-0.67,1193
23880,0.14999999,-0.70944226,0.95612276,33.35896062850952,-0.67,1194
23900,0.14999999,-0.6916354,0.95612234,33.38551688194275,-0.67,1195
23920,0.14999999,-0.7087945,0.9561223,33.40718626976013,-0.67,1196
23940,0.14999999,-0.6777154,0.9561223,33.43450379371643,-0.67,1197
23960,0.14999999,-0.77829516,0.95612234,33.480804204940796,-0.67,1198
23980,0.14999999,-0.8279565,0.9561225,33.50452184677124,-0.67,1199
24000,0.14999999,-0.8515824,0.95612276,33.52702236175537,-0.67,1200
24020,0.14999999,-0.7917508,0.9561227,33.55494928359985,-0.67,1201
24040,0.14999999,-0.7178916,0.9561228,33.577632665634155,-0.67,1202
24060,0.14999999,-0.8436996,0.956123,33.62238359451294,-0.67,1203
24080,0.14999999,-0.5842278,0.9561228,33.64595341682434,-0.67,1204
24100,0.14999999,-0.6447467,0.95612305,33.66410040855408,-0.67,1205
24120,0.14999999,-0.69549865,0.956123,33.68954300880432,-0.67,1206
24140,0.14999999,-0.698416,0.9561232,33.709320306777954,-0.67,1207
24160,0.14999999,-0.5609669,0.9561231,33.727211236953735,-0.67,1208
24180,0.14999999,-0.7899863,0.95612323,33.74537110328674,-0.67,1209
24200,0.14999999,-0.59149283,0.9561235,33.764082193374634,-0.67,1210
24220,0.14999999,-0.5816809,0.9561238,33.78034281730652,-0.67,1211
24240,0.14999999,-0.87318444,0.9561239,33.79600191116333,-0.67,1212
24260,0.14999999,-0.9753525,0.9561241,33.81339883804321,-0.67,1213
24280,0.14999999,-0.5232929,0.95612377,33.833794355392456,-0.67,1214
24300,0.14999999,-0.7664655,0.9561231,33.85183501243591,-0.67,1215
24320,0.14999999,-0.81851214,0.9561232,33.87324571609497,-0.67,1216
24340,0.14999999,-0.62139285,0.9561232,33.895493030548096,-0.67,1217
24360,0.14999999,-0.55202556,0.95612323,33.916489124298096,-0.67,1218
24380,0.14999999,-0.40338778,0.9561224,33.932782888412476,-0.67,1219
24400,0.14999999,-0.6026627,0.9561224,33.956125259399414,-0.67,1220
24420,0.14999999,-0.68661445,0.95612246,33.97216868400574,-0.67,1221
24440,0.14999999,-0.6250686,0.95612264,33.98885107040405,-0.67,1222
24460,0.14999999,-0.60204214,0.95612276,34.005847215652466,-0.67,1223
24480,0.14999999,-0.59998715,0.9561228,34.0231568813324,-0.67,1224
24500,0.14999999,-0.6652653,0.95612264,34.04011344909668,-0.67,1225
24520,0.14999999,-0.72891146,0.9561224,34.0621235370636,-0.67,1226
24540,0.14999999,-0.53290385,0.95612246,34.08047413825989,-0.67,1227
24560,0.14999999,-0.7839487,0.95612246,34.09959578514099,-0.67,1228
24580,0.14999999,-0.5684288,0.95612264,34.116339683532715,-0.67,1229
24600,0.14999999,-0.6280861,0.95612276,34.13641619682312,-0.67,1230
24620,0.14999999,-0.72080094,0.95612293,34.16009306907654,-0.67,1231
24640,0.14999999,-0.64931947,0.95612305,34.181158781051636,-0.67,1232
24660,0.14999999,-0.63336027,0.9561232,34.20081329345703,-0.67,1233
24680,0.14999999,-0.5534397,0.9561234,34.224825859069824,-0.67,1234
24700,0.14999999,-0.4787606,0.9561236,34.244584798812866,-0.67,1235
24720,0.14999999,-0.6166481,0.9561234,34.261956453323364,-0.67,1236
24740,0.14999999,-0.5229589,0.9561235,34.28028583526611,-0.67,1237
24760,0.14999999,-0.7313418,0.95612353,34.29792022705078,-0.67,1238
24780,0.14999999,-0.43477613,0.95612323,34.3191659450531,-0.67,1239
24800,0.14999999,-0.47439033,0.9561234,34.33856821060181,-0.67,1240
24820,0.14999999,-0.63134426,0.9561237,34.35588049888611,-0.67,1241
24840,0.14999999,-0.63446635,0.9561239,34.37286424636841,-0.67,1242
24860,0.14999999,-0.48964155,0.95612395,34.39060950279236,-0.67,1243
24880,0.14999999,-0.71470845,0.95612407,34.40991139411926,-0.67,1244
24900,0.14999999,-0.46141872,0.9561238,34.42902708053589,-0.67,1245
24920,0.14999999,-0.68589586,0.9561238,34.44643497467041,-0.67,1246
24940,0.14999999,-0.6765601,0.956124,34.46434020996094,-0.67,1247
24960,0.14999999,-0.87964416,0.95612395,34.48566818237305,-0.67,1248
24980,0.14999999,-0.89998174,0.956124,34.504737854003906,-0.67,1249
25000,0.14999999,-0.69951826,0.95612395,34.52390789985657,-0.67,1250
25020,0.14999999,-0.477368,0.95612395,34.54635787010193,-0.67,1251
25040,0.14999999,-0.40544638,0.9561239,34.57213282585144,-0.67,1252
25060,0.14999999,-0.4636765,0.9561238,34.597506523132324,-0.67,1253
25080,0.14999999,-0.586817,0.9561238,34.62214398384094,-0.67,1254
25100,0.14999999,-0.49731725,0.9561238,34.65941071510315,-0.67,1255
25120,0.14999999,-0.7364286,0.9561235,34.69551992416382,-0.67,1256
25140,0.14999999,-0.69994473,0.9561235,34.73208951950073,-0.67,1257
25160,0.14999999,-0.780555,0.9561234,34.7681622505188,-0.67,1258
25180,0.14999999,-0.7060481,0.95612323,34.79810833930969,-0.67,1259
25200,0.14999999,-0.57550925,0.9561233,34.82814908027649,-0.67,1260
25220,0.14999999,-0.78548026,0.95612305,34.86197209358215,-0.67,1261
25240,0.14999999,-0.7268113,0.956123,34.89335823059082,-0.67,1262
25260,0.14999999,-0.74971557,0.95612323,34.92254567146301,-0.67,1263
25280,0.14999999,-0.93448985,0.95612323,34.94608426094055,-0.67,1264
25300,0.14999999,-0.78233784,0.9561234,34.97164583206177,-0.67,1265
25320,0.14999999,-0.61308527,0.95612353,34.995001792907715,-0.67,1266
25340,0.14999999,-0.5651554,0.95612365,35.01939010620117,-0.67,1267
25360,0.14999999,-0.634792,0.9561236,35.05022478103638,-0.67,1268
25380,0.14999999,-0.6484591,0.95612335,35.08169198036194,-0.67,1269
25400,0.14999999,-0.47310543,0.9561233,35.129706382751465,-0.67,1270
25420,0.14999999,-0.75174874,0.9561232,35.15706276893616,-0.67,1271
25440,0.14999999,-0.66803646,0.956123,35.18172836303711,-0.67,1272
25460,0.14999999,-0.603117,0.95612293,35.212730884552,-0.67,1273
25480,0.14999999,-0.83927023,0.95612264,35.2416729927063,-0.67,1274
25500,0.14999999,-0.7510226,0.95612264,35.27213978767395,-0.67,1275
25520,0.14999999,-0.67676455,0.95612264,35.29341793060303,-0.67,1276
25540,0.14999999,-0.5791336,0.9561228,35.327141761779785,-0.67,1277
25560,0.14999999,-0.6725106,0.9561229,35.365429639816284,-0.67,1278
25580,0.14999999,-0.83125216,0.956123,35.39247417449951,-0.67,1279
25600,0.14999999,-0.8720759,0.9561232,35.42348790168762,-0.67,1280
25620,0.14999999,-0.71680623,0.9561231,35.45132875442505,-0.67,1281
25640,0.14999999,-0.6158483,0.95612323,35.478155851364136,-0.67,1282
25660,0.14999999,-0.5813775,0.9561233,35.51034092903137,-0.67,1283
25680,0.14999999,-0.9623264,0.95612305,35.53930306434631,-0.67,1284
25700,0.14999999,-0.6800036,0.9561231,35.56626749038696,-0.67,1285
25720,0.14999999,-0.44658786,0.95612323,35.60010743141174,-0.67,1286
25740,0.14999999,-0.6405046,0.956123,35.633848428726196,-0.67,1287
25760,0.14999999,-0.8580729,0.95612293,35.67742323875427,-0.67,1288
25780,0.14999999,-0.70352864,0.95612305,35.714473485946655,-0.67,1289
25800,0.14999999,-0.88184214,0.956123,35.77359175682068,-0.67,1290
25820,0.14999999,-0.7924853,0.9561226,35.82770037651062,-0.67,1291
25840,0.14999999,-0.5322922,0.9561227,35.86604404449463,-0.67,1292
25860,0.14999999,-0.8115531,0.95612264,35.900360107421875,-0.67,1293
25880,0.14999999,-0.957249,0.9561227,35.94957518577576,-0.67,1294
25900,0.14999999,-0.46992028,0.95612264,35.975839376449585,-0.67,1295
25920,0.14999999,-0.6084167,0.9561225,35.99652457237244,-0.67,1296
25940,0.14999999,-0.44590145,0.9561223,36.027533292770386,-0.67,1297
25960,0.14999999,-0.79175705,0.9561222,36.04470992088318,-0.67,1298
25980,0.14999999,-0.75205094,0.95612234,36.06485390663147,-0.67,1299
26000,0.14999999,-0.6327315,0.9561223,36.08126401901245,-0.67,1300
26020,0.14999999,-0.48573455,0.9561222,36.102216482162476,-0.67,1301
26040,0.14999999,-0.97084117,0.9561222,36.12528419494629,-0.67,1302
26060,0.14999999,-0.68617386,0.95612216,36.154481649398804,-0.67,1303
26080,0.14999999,-0.8407566,0.9561223,36.171459674835205,-0.67,1304
26100,0.14999999,-0.6755296,0.9561224,36.18834328651428,-0.67,1305
26120,0.14999999,-0.5704938,0.95612216,36.20692420005798,-0.67,1306
26140,0.14999999,-0.74084693,0.9561223,36.26008462905884,-0.67,1307
26160,0.14999999,-0.7402425,0.95612204,36.29463529586792,-0.67,1308
26180,0.14999999,-0.5553562,0.9561222,36.32158827781677,-0.67,1309
26200,0.14999999,-0.52096593,0.95612234,36.35353398323059,-0.67,1310
26220,0.14999999,-0.6876927,0.9561223,36.38002824783325,-0.67,1311
26240,0.14999999,-0.72008514,0.9561222,36.400923013687134,-0.67,1312
26260,0.14999999,-0.5470382,0.95612216,36.49053716659546,-0.67,1313
26280,0.14999999,-0.79280955,0.95612234,36.53264284133911,-0.67,1314
26300,0.14999999,-0.3353346,0.95612234,36.57752203941345,-0.67,1315
26320,0.14999999,-0.6259414,0.9561224,36.64309120178223,-0.67,1316
26340,0.14999999,-0.7676529,0.95612234,36.68881273269653,-0.67,1317
26360,0.14999999,-0.63242173,0.9561224,36.73620414733887,-0.67,1318
26380,0.14999999,-0.6017412,0.95612264,36.783429861068726,-0.67,1319
26400,0.14999999,-0.8461504,0.9561228,36.832019567489624,-0.67,1320
26420,0.14999999,-0.92743576,0.9561229,36.86932396888733,-0.67,1321
26440,0.14999999,-0.6113062,0.95612264,36.91740965843201,-0.67,1322
26460,0.14999999,-0.6013627,0.9561226,36.950881481170654,-0.67,1323
26480,0.14999999,-0.612328,0.95612293,36.972657918930054,-0.67,1324
26500,0.14999999,-0.6143465,0.95612293,36.99274158477783,-0.67,1325
26520,0.14999999,-0.6429348,0.956123,37.01946663856506,-0.67,1326
26540,0.14999999,-0.29930487,0.9561231,37.04179310798645,-0.67,1327
26560,0.14999999,-0.43551928,0.95612323,37.06253099441528,-0.67,1328
26580,0.14999999,-0.7627332,0.9561234,37.08449029922485,-0.67,1329
26600,0.14999999,-0.6520221,0.95612335,37.109023332595825,-0.67,1330
26620,0.14999999,-0.54317796,0.95612335,37.12655186653137,-0.67,1331
26640,0.14999999,-0.7164665,0.9561234,37.142454385757446,-0.67,1332
26660,0.14999999,-0.8449552,0.95612335,37.163514375686646,-0.67,1333
26680,0.14999999,-0.7821546,0.9561234,37.19998025894165,-0.67,1334
26700,0.14999999,-0.667924,0.95612335,37.23878002166748,-0.67,1335
26720,0.14999999,-0.5846559,0.95612323,37.271740436553955,-0.67,1336
26740,0.14999999,-0.9812262,0.9561232,37.3155722618103,-0.67,1337
26760,0.14999999,-0.7779836,0.95612293,37.36729025840759,-0.67,1338
26780,0.14999999,-0.45039818,0.9561229,37.417139768600464,-0.67,1339
26800,0.14999999,-0.6938762,0.9561226,37.467814445495605,-0.67,1340
26820,0.14999999,-0.6052711,0.9561226,37.496692180633545,-0.67,1341
26840,0.14999999,-0.4348241,0.95612246,37.529502153396606,-0.67,1342
26860,0.14999999,-0.50108814,0.95612234,37.56439232826233,-0.67,1343
26880,0.14999999,-0.531666,0.95612246,37.596574783325195,-0.67,1344
26900,0.14999999,-0.70556843,0.9561224,37.62834620475769,-0.67,1345
26920,0.14999999,-0.7093365,0.95612234,37.67618012428284,-0.67,1346
26940,0.14999999,-0.6353557,0.95612246,37.72508645057678,-0.67,1347
26960,0.14999999,-0.61189383,0.9561226,37.79702711105347,-0.67,1348
26980,0.14999999,-0.64344084,0.9561224,37.847739696502686,-0.67,1349
27000,0.14999999,-0.6200864,0.9561224,37.90628504753113,-0.67,1350
27020,0.14999999,-0.7215817,0.9561223,37.95957922935486,-0.67,1351
27040,0.14999999,-0.89675456,0.95612204,38.04353451728821,-0.67,1352
27060,0.14999999,-0.78800875,0.956122,38.102723121643066,-0.67,1353
27080,0.14999999,-0.33823147,0.9561221,38.1405873298645,-0.67,1354
27100,0.14999999,-0.732623,0.9561219,38.17250156402588,-0.67,1355
27120,0.14999999,-0.5873216,0.95612204,38.21117043495178,-0.67,1356
27140,0.14999999,-0.6350131,0.95612216,38.27984976768494,-0.67,1357
27160,0.14999999,-0.50680506,0.9561222,38.325626611709595,-0.67,1358
27180,0.14999999,-0.52469486,0.9561222,38.36057186126709,-0.67,1359
27200,0.14999999,-0.8207722,0.9561223,38.40736937522888,-0.67,1360
27220,0.14999999,-0.5984251,0.9561222,38.44463849067688,-0.67,1361
27240,0.14999999,-0.6711218,0.95612216,38.47337770462036,-0.67,1362
27260,0.14999999,-0.5459143,0.9561221,38.49396872520447,-0.67,1363
27280,0.14999999,-0.65534014,0.95612234,38.51485347747803,-0.67,1364
27300,0.14999999,-0.58185047,0.95612246,38.537275075912476,-0.67,1365
27320,0.14999999,-0.41558126,0.9561222,38.559123516082764,-0.67,1366
27340,0.14999999,-0.60792124,0.9561224,38.57990622520447,-0.67,1367
27360,0.14999999,-0.51496416,0.9561222,38.60208797454834,-0.67,1368
27380,0.14999999,-0.59947056,0.9561219,38.650055170059204,-0.67,1369
27400,0.14999999,-0.5183839,0.9561218,38.68195700645447,-0.67,1370
27420,0.14999999,-0.6915834,0.9561218,38.71688985824585,-0.67,1371
27440,0.14999999,-0.52784204,0.95612186,38.7488226890564,-0.67,1372
27460,0.14999999,-0.7592892,0.9561221,38.78835582733154,-0.67,1373
27480,0.14999999,-0.50112593,0.9561222,38.82337665557861,-0.67,1374
27500,0.14999999,-1.0167494,0.956122,38.84842371940613,-0.67,1375
27520,0.14999999,-0.50311255,0.9561219,38.888360261917114,-0.67,1376
27540,0.14999999,-0.5895798,0.95612186,38.92379927635193,-0.67,1377
27560,0.14999999,-0.7638006,0.9561219,38.974491357803345,-0.67,1378
27580,0.14999999,-0.9078938,0.956122,39.00456380844116,-0.67,1379
27600,0.14999999,-0.8158465,0.9561219,39.05774188041687,-0.67,1380
27620,0.14999999,-0.6490395,0.95612204,39.11583948135376,-0.67,1381
27640,0.14999999,-0.4981447,0.9561216,39.164766788482666,-0.67,1382
27660,0.14999999,-0.78440696,0.95612144,39.192386627197266,-0.67,1383
27680,0.14999999,-0.7755371,0.95612144,39.237669944763184,-0.67,1384
27700,0.14999999,-0.59711283,0.9561214,39.28226566314697,-0.67,1385
27720,0.14999999,-0.3854242,0.95612144,39.328356981277466,-0.67,1386
27740,0.14999999,-0.75328994,0.9561214,39.36517357826233,-0.67,1387
27760,0.14999999,-1.0760049,0.9561213,39.40100455284119,-0.67,1388
27780,0.14999999,-0.6237236,0.9561213,39.451467514038086,-0.67,1389
27800,0.14999999,-0.63768953,0.9561215,39.491281270980835,-0.67,1390
27820,0.14999999,-0.5870416,0.95612156,39.52297115325928,-0.67,1391
27840,0.14999999,-0.6564668,0.95612186,39.56007385253906,-0.67,1392
27860,0.14999999,-0.53018373,0.9561219,39.58448362350464,-0.67,1393
27880,0.14999999,-0.68959594,0.95612204,39.61599111557007,-0.67,1394
27900,0.14999999,-0.72317994,0.95612204,39.64734363555908,-0.67,1395
27920,0.14999999,-0.89242685,0.9561219,39.672022581100464,-0.67,1396
27940,0.14999999,-0.5647739,0.9561218,39.701313495635986,-0.67,1397
27960,0.14999999,-0.6958125,0.95612186,39.729907274246216,-0.67,1398
27980,0.14999999,-0.7273998,0.9561218,39.762256383895874,-0.67,1399
28000,0.14999999,-0.600202,0.95612174,39.78844404220581,-0.67,1400
28020,0.14999999,-0.89225286,0.956122,39.81968116760254,-0.67,1401
28040,0.14999999,-0.8911913,0.9561221,39.84636116027832,-0.67,1402
28060,0.14999999,-0.64476955,0.95612204,39.876120805740356,-0.67,1403
28080,0.14999999,-0.41557723,0.95612216,39.90808176994324,-0.67,1404
28100,0.14999999,-0.6700651,0.9561223,39.92738366127014,-0.67,1405
28120,0.14999999,-0.82587045,0.9561222,39.94630694389343,-0.67,1406
28140,0.14999999,-0.6754145,0.9561221,39.96725845336914,-0.67,1407
28160,0.14999999,-0.5421929,0.9561222,39.989349603652954,-0.67,1408
28180,0.14999999,-0.6858482,0.95612234,40.037811040878296,-0.67,1409
28200,0.14999999,-0.5624466,0.9561224,40.066991329193115,-0.67,1410
28220,0.14999999,-0.5301508,0.95612234,40.09872055053711,-0.67,1411
28240,0.14999999,-0.64445096,0.9561221,40.148369550704956,-0.67,1412
28260,0.14999999,-0.68395036,0.956122,40.19768238067627,-0.67,1413
28280,0.14999999,-0.73784393,0.95612186,40.23850679397583,-0.67,1414
28300,0.14999999,-0.61306965,0.95612186,40.26174187660217,-0.67,1415
28320,0.14999999,-0.7368371,0.95612174,40.28226613998413,-0.67,1416
28340,0.14999999,-0.81257993,0.9561216,40.30285048484802,-0.67,1417
28360,0.14999999,-0.73559445,0.95612156,40.3236722946167,-0.67,1418
28380,0.14999999,-0.8351518,0.9561216,40.34367322921753,-0.67,1419
28400,0.14999999,-0.4459402,0.95612174,40.363550662994385,-0.67,1420
28420,0.14999999,-0.7736958,0.9561215,40.38243556022644,-0.67,1421
28440,0.14999999,-0.7018474,0.95612144,40.400466442108154,-0.67,1422
28460,0.14999999,-0.7524748,0.95612127,40.422027587890625,-0.67,1423
28480,0.14999999,-0.43972874,0.9561214,40.439109086990356,-0.67,1424
28500,0.14999999,-0.49334708,0.9561215,40.45505237579346,-0.67,1425
28520,0.14999999,-0.78271544,0.9561216,40.47564148902893,-0.67,1426
28540,0.14999999,-0.79111135,0.95612174,40.49043655395508,-0.67,1427
28560,0.14999999,-0.7796506,0.95612156,40.5141282081604,-0.67,1428
28580,0.14999999,-0.6626926,0.9561217,40.54258489608765,-0.67,1429
28600,0.14999999,-0.6676471,0.95612144,40.57260823249817,-0.67,1430
28620,0.14999999,-0.52641886,0.95612156,40.59860706329346,-0.67,1431
28640,0.14999999,-0.788665,0.9561217,40.621631383895874,-0.67,1432
28660,0.14999999,-0.68087393,0.95612174,40.6760892868042,-0.67,1433
28680,0.14999999,-0.5603321,0.9561216,40.73217988014221,-0.67,1434
28700,0.14999999,-0.62991613,0.9561216,40.791404485702515,-0.67,1435
28720,0.14999999,-0.65114343,0.9561217,40.842302560806274,-0.67,1436
28740,0.14999999,-0.65336233,0.9561214,40.86998510360718,-0.67,1437
28760,0.14999999,-0.9505942,0.9561214,40.90082097053528,-0.67,1438
28780,0.14999999,-0.6658138,0.9561211,40.955763816833496,-0.67,1439
28800,0.14999999,-0.6148648,0.95612115,40.9948091506958,-0.67,1440
28820,0.14999999,-0.71265054,0.9561211,41.03455209732056,-0.67,1441
28840,0.14999999,-0.7222283,0.9561212,41.09822463989258,-0.67,1442
28860,0.14999999,-0.7096449,0.9561212,41.14251685142517,-0.67,1443
28880,0.14999999,-0.62283915,0.9561212,41.173572301864624,-0.67,1444
28900,0.14999999,-0.7935581,0.95612144,41.220019817352295,-0.67,1445
28920,0.14999999,-0.64975876,0.95612156,41.25770831108093,-0.67,1446
28940,0.14999999,-0.6576607,0.9561217,41.3088059425354,-0.67,1447
28960,0.14999999,-0.6382372,0.956122,41.33264493942261,-0.67,1448
28980,0.14999999,-0.63717437,0.95612216,41.355875730514526,-0.67,1449
29000,0.14999999,-0.5237278,0.9561222,41.37565279006958,-0.67,1450
29020,0.14999999,-0.63682175,0.95612234,41.394821882247925,-0.67,1451
29040,0.14999999,-0.6849705,0.9561223,41.42054891586304,-0.67,1452
29060,0.14999999,-0.87758505,0.95612246,41.453672885894775,-0.67,1453
29080,0.14999999,-0.7819352,0.95612246,41.486305475234985,-0.67,1454
29100,0.14999999,-0.5592116,0.95612246,41.51699900627136,-0.67,1455
29120,0.14999999,-0.5665614,0.9561223,41.548747062683105,-0.67,1456
29140,0.14999999,-0.93806803,0.9561222,41.577438831329346,-0.67,1457
29160,0.14999999,-0.56584764,0.95612234,41.60657978057861,-0.67,1458
29180,0.14999999,-0.7087771,0.9561225,41.63722252845764,-0.67,1459
29200,0.14999999,-0.6286775,0.95612264,41.667990922927856,-0.67,1460
29220,0.14999999,-0.7544915,0.9561225,41.697041273117065,-0.67,1461
29240,0.14999999,-0.65613246,0.95612234,41.727530002593994,-0.67,1462
29260,0.14999999,-0.86043924,0.9561223,41.760010957717896,-0.67,1463
29280,0.14999999,-0.5568834,0.9561222,41.792263984680176,-0.67,1464
29300,0.14999999,-0.73295736,0.95612234,41.8235981464386,-0.67,1465
29320,0.14999999,-0.7616536,0.9561224,41.856541872024536,-0.67,1466
29340,0.14999999,-0.6884891,0.9561223,41.881115436553955,-0.67,1467
29360,0.14999999,-0.8714912,0.9561224,41.90263819694519,-0.67,1468
29380,0.14999999,-0.79755515,0.95612234,41.93217945098877,-0.67,1469
29400,0.14999999,-0.40763664,0.95612246,41.95060181617737,-0.67,1470
29420,0.14999999,-0.5965842,0.9561226,41.967231035232544,-0.67,1471
29440,0.14999999,-0.39088804,0.9561227,41.990888833999634,-0.67,1472
29460,0.14999999,-0.8696586,0.956123,42.02718806266785,-0.67,1473
29480,0.14999999,-0.74634045,0.95612293,42.056482553482056,-0.67,1474
29500,0.14999999,-0.44335687,0.9561229,42.075161933898926,-0.67,1475
29520,0.14999999,-0.6835934,0.956123,42.09521460533142,-0.67,1476
29540,0.14999999,-0.7694546,0.9561229,42.1154351234436,-0.67,1477
29560,0.14999999,-0.7005665,0.95612305,42.13506817817688,-0.67,1478
29580,0.14999999,-0.5125126,0.95612305,42.1553373336792,-0.67,1479
29600,0.14999999,-0.68665725,0.9561232,42.18063044548035,-0.67,1480
29620,0.14999999,-0.6538671,0.956123,42.20847773551941,-0.67,1481
29640,0.14999999,-0.7106836,0.95612305,42.22947430610657,-0.67,1482
29660,0.14999999,-0.8242738,0.956123,42.25281238555908,-0.67,1483
29680,0.14999999,-0.46853805,0.9561228,42.276535749435425,-0.67,1484
29700,0.14999999,-0.76145214,0.95612293,42.30698919296265,-0.67,1485
29720,0.14999999,-0.8855089,0.9561229,42.34180736541748,-0.67,1486
29740,0.14999999,-0.55562234,0.9561228,42.384881258010864,-0.67,1487
29760,0.14999999,-0.38373882,0.95612264,42.43465256690979,-0.67,1488
29780,0.14999999,-0.620693,0.9561224,42.46455407142639,-0.67,1489
29800,0.14999999,-0.651805,0.9561225,42.484458446502686,-0.67,1490
29820,0.14999999,-0.6945395,0.95612246,42.505258560180664,-0.67,1491
29840,0.14999999,-0.48050123,0.9561223,42.52613282203674,-0.67,1492
