LQGsigma_higher,TimeElapsed,Iteration,LQGmu1_actor,ReturnMean,TimestepsSoFar,LQGmu1_higher
0.14999999,39.529536485672,1127,-0.8790741,0.95611554,22540,-0.72
0.14999999,39.56325173377991,1128,-0.49371064,0.9561155,22560,-0.72
0.14999999,39.59543442726135,1129,-0.9503811,0.956115,22580,-0.72
0.14999999,39.63064503669739,1130,-0.69513667,0.95611495,22600,-0.72
0.14999999,39.65997529029846,1131,-0.72776836,0.9561151,22620,-0.72
0.14999999,39.69790768623352,1132,-0.9348779,0.9561152,22640,-0.72
0.14999999,39.72537112236023,1133,-0.8495655,0.956115,22660,-0.72
0.14999999,39.75487947463989,1134,-0.71672875,0.9561152,22680,-0.72
0.14999999,39.77815532684326,1135,-0.79566234,0.9561151,22700,-0.72
0.14999999,39.80418086051941,1136,-0.48084474,0.9561153,22720,-0.72
0.14999999,39.82361102104187,1137,-0.57832384,0.95611566,22740,-0.72
0.14999999,39.8799192905426,1138,-0.66252834,0.9561157,22760,-0.72
0.14999999,39.921573638916016,1139,-0.6318717,0.9561158,22780,-0.72
0.14999999,39.95280909538269,1140,-0.68678254,0.95611596,22800,-0.72
0.14999999,39.98274254798889,1141,-0.75989866,0.9561159,22820,-0.72
0.14999999,40.01679348945618,1142,-0.73887575,0.95611596,22840,-0.72
0.14999999,40.052772760391235,1143,-0.64742005,0.95611566,22860,-0.72
0.14999999,40.0887246131897,1144,-0.60862774,0.9561157,22880,-0.72
0.14999999,40.11125040054321,1145,-0.7504532,0.95611566,22900,-0.72
0.14999999,40.13383197784424,1146,-0.44357982,0.95611584,22920,-0.72
0.14999999,40.156147956848145,1147,-0.42030954,0.9561159,22940,-0.72
0.14999999,40.177241802215576,1148,-0.6375647,0.95611614,22960,-0.72
0.14999999,40.19797706604004,1149,-0.6458902,0.9561159,22980,-0.72
0.14999999,40.234790086746216,1150,-0.46136153,0.9561157,23000,-0.72
0.14999999,40.257835149765015,1151,-0.40575442,0.9561158,23020,-0.72
0.14999999,40.278942346572876,1152,-0.7514281,0.9561157,23040,-0.72
0.14999999,40.301138401031494,1153,-0.763822,0.9561158,23060,-0.72
0.14999999,40.32113218307495,1154,-0.9024146,0.9561156,23080,-0.72
0.14999999,40.347179889678955,1155,-0.63058484,0.95611554,23100,-0.72
0.14999999,40.373241662979126,1156,-0.8327937,0.9561154,23120,-0.72
0.14999999,40.396777629852295,1157,-0.8817231,0.9561155,23140,-0.72
0.14999999,40.423149824142456,1158,-0.59241194,0.9561156,23160,-0.72
0.14999999,40.4470534324646,1159,-0.6320348,0.9561159,23180,-0.72
0.14999999,40.470484256744385,1160,-0.7126073,0.95611584,23200,-0.72
0.14999999,40.49274659156799,1161,-0.67844045,0.9561159,23220,-0.72
0.14999999,40.53352451324463,1162,-1.1520538,0.956116,23240,-0.72
0.14999999,40.57672739028931,1163,-0.79366875,0.9561155,23260,-0.72
0.14999999,40.63028001785278,1164,-0.86208266,0.9561155,23280,-0.72
0.14999999,40.6619827747345,1165,-0.7586076,0.95611537,23300,-0.72
0.14999999,40.693105936050415,1166,-0.77511233,0.9561152,23320,-0.72
0.14999999,40.729235887527466,1167,-0.76554525,0.9561151,23340,-0.72
0.14999999,40.769041299819946,1168,-0.52272487,0.95611507,23360,-0.72
0.14999999,40.80756616592407,1169,-0.76710343,0.95611507,23380,-0.72
0.14999999,40.855225801467896,1170,-0.79539174,0.956115,23400,-0.72
0.14999999,40.89676070213318,1171,-0.7480151,0.95611495,23420,-0.72
0.14999999,40.92773079872131,1172,-0.5192993,0.956115,23440,-0.72
0.14999999,40.96315407752991,1173,-0.8453477,0.95611507,23460,-0.72
0.14999999,40.99895167350769,1174,-0.7062045,0.9561151,23480,-0.72
0.14999999,41.051971673965454,1175,-0.9108216,0.9561151,23500,-0.72
0.14999999,41.08999490737915,1176,-0.63625175,0.9561151,23520,-0.72
0.14999999,41.12760663032532,1177,-0.47353026,0.95611507,23540,-0.72
0.14999999,41.154823303222656,1178,-0.8452803,0.9561149,23560,-0.72
0.14999999,41.186302185058594,1179,-0.7057432,0.95611495,23580,-0.72
0.14999999,41.21163296699524,1180,-0.74658096,0.9561149,23600,-0.72
0.14999999,41.23600792884827,1181,-0.8605021,0.95611507,23620,-0.72
0.14999999,41.2681097984314,1182,-0.6194662,0.95611477,23640,-0.72
0.14999999,41.28692626953125,1183,-0.64728403,0.9561148,23660,-0.72
0.14999999,41.30901741981506,1184,-0.7786739,0.9561149,23680,-0.72
0.14999999,41.32580900192261,1185,-1.1625216,0.9561148,23700,-0.72
0.14999999,41.34534239768982,1186,-0.8135668,0.9561146,23720,-0.72
0.14999999,41.36489510536194,1187,-0.8997106,0.95611477,23740,-0.72
0.14999999,41.38937520980835,1188,-0.66765076,0.9561147,23760,-0.72
0.14999999,41.413827419281006,1189,-0.5818077,0.9561148,23780,-0.72
0.14999999,41.43666458129883,1190,-0.8544544,0.9561146,23800,-0.72
0.14999999,41.45906686782837,1191,-0.79007924,0.95611477,23820,-0.72
0.14999999,41.50219964981079,1192,-0.81050885,0.9561147,23840,-0.72
0.14999999,41.54503273963928,1193,-0.7633458,0.95611465,23860,-0.72
0.14999999,41.58080983161926,1194,-0.75944227,0.9561148,23880,-0.72
0.14999999,41.62205672264099,1195,-0.7416354,0.95611435,23900,-0.72
0.14999999,41.6636438369751,1196,-0.7587945,0.9561143,23920,-0.72
0.14999999,41.699312925338745,1197,-0.72771543,0.95611423,23940,-0.72
0.14999999,41.74690651893616,1198,-0.8282952,0.9561144,23960,-0.72
0.14999999,41.77849245071411,1199,-0.8779565,0.95611453,23980,-0.72
0.14999999,41.80912518501282,1200,-0.9015824,0.9561147,24000,-0.72
0.14999999,41.851834774017334,1201,-0.8417508,0.95611465,24020,-0.72
0.14999999,41.891716957092285,1202,-0.7678916,0.9561148,24040,-0.72
0.14999999,41.93288731575012,1203,-0.8936996,0.95611495,24060,-0.72
0.14999999,41.98775243759155,1204,-0.6342278,0.9561147,24080,-0.72
0.14999999,42.02595567703247,1205,-0.69474673,0.9561149,24100,-0.72
0.14999999,42.06829595565796,1206,-0.74549866,0.9561149,24120,-0.72
0.14999999,42.10408616065979,1207,-0.748416,0.95611507,24140,-0.72
0.14999999,42.1228985786438,1208,-0.6109669,0.956115,24160,-0.72
0.14999999,42.146793842315674,1209,-0.8399863,0.95611525,24180,-0.72
0.14999999,42.16881060600281,1210,-0.64149284,0.9561154,24200,-0.72
0.14999999,42.19786190986633,1211,-0.6316809,0.9561158,24220,-0.72
0.14999999,42.22487139701843,1212,-0.9231845,0.95611584,24240,-0.72
0.14999999,42.24152636528015,1213,-1.0253526,0.95611596,24260,-0.72
0.14999999,42.263551235198975,1214,-0.5732929,0.9561156,24280,-0.72
0.14999999,42.28869009017944,1215,-0.8164655,0.95611495,24300,-0.72
0.14999999,42.31062340736389,1216,-0.86851215,0.9561151,24320,-0.72
0.14999999,42.33554530143738,1217,-0.67139286,0.95611507,24340,-0.72
0.14999999,42.35373783111572,1218,-0.60202557,0.95611525,24360,-0.72
0.14999999,42.37467956542969,1219,-0.4533878,0.95611435,24380,-0.72
0.14999999,42.402164459228516,1220,-0.6526627,0.9561144,24400,-0.72
0.14999999,42.42956852912903,1221,-0.73661447,0.9561145,24420,-0.72
0.14999999,42.45258140563965,1222,-0.6750686,0.95611465,24440,-0.72
0.14999999,42.487860918045044,1223,-0.65204215,0.95611477,24460,-0.72
0.14999999,42.52503037452698,1224,-0.6499872,0.9561148,24480,-0.72
0.14999999,42.550294160842896,1225,-0.71526533,0.95611477,24500,-0.72
0.14999999,42.56907105445862,1226,-0.7789115,0.9561144,24520,-0.72
0.14999999,42.58909797668457,1227,-0.58290386,0.9561146,24540,-0.72
0.14999999,42.60862326622009,1228,-0.83394873,0.9561147,24560,-0.72
0.14999999,42.6277596950531,1229,-0.6184288,0.9561147,24580,-0.72
0.14999999,42.64849829673767,1230,-0.6780861,0.95611495,24600,-0.72
0.14999999,42.66674780845642,1231,-0.77080095,0.95611507,24620,-0.72
0.14999999,42.685540199279785,1232,-0.6993195,0.9561151,24640,-0.72
0.14999999,42.70357155799866,1233,-0.6833603,0.9561153,24660,-0.72
0.14999999,42.723644971847534,1234,-0.6034397,0.95611554,24680,-0.72
0.14999999,42.75794267654419,1235,-0.5287606,0.9561156,24700,-0.72
0.14999999,42.776429176330566,1236,-0.6666481,0.95611554,24720,-0.72
0.14999999,42.800249099731445,1237,-0.5729589,0.9561156,24740,-0.72
0.14999999,42.81929922103882,1238,-0.7813418,0.9561156,24760,-0.72
0.14999999,42.841716289520264,1239,-0.48477614,0.95611537,24780,-0.72
0.14999999,42.861393213272095,1240,-0.52439034,0.95611554,24800,-0.72
0.14999999,42.88410687446594,1241,-0.6813443,0.9561158,24820,-0.72
0.14999999,42.900630474090576,1242,-0.68446636,0.9561159,24840,-0.72
0.14999999,42.915446043014526,1243,-0.53964156,0.95611596,24860,-0.72
0.14999999,42.93740487098694,1244,-0.76470846,0.95611614,24880,-0.72
0.14999999,42.9538950920105,1245,-0.5114187,0.95611584,24900,-0.72
0.14999999,42.973477602005005,1246,-0.7358959,0.956116,24920,-0.72
0.14999999,42.989781856536865,1247,-0.7265601,0.95611614,24940,-0.72
0.14999999,43.009557247161865,1248,-0.92964417,0.95611614,24960,-0.72
0.14999999,43.02976632118225,1249,-0.94998175,0.9561161,24980,-0.72
0.14999999,43.04491639137268,1250,-0.7495183,0.956116,25000,-0.72
0.14999999,43.062809228897095,1251,-0.527368,0.9561161,25020,-0.72
0.14999999,43.08436346054077,1252,-0.4554464,0.95611614,25040,-0.72
0.14999999,43.1037962436676,1253,-0.5136765,0.9561161,25060,-0.72
0.14999999,43.125502824783325,1254,-0.63681704,0.956116,25080,-0.72
0.14999999,43.14395499229431,1255,-0.54731727,0.95611614,25100,-0.72
0.14999999,43.16900086402893,1256,-0.78642863,0.9561157,25120,-0.72
0.14999999,43.188472747802734,1257,-0.74994475,0.95611566,25140,-0.72
0.14999999,43.206321477890015,1258,-0.830555,0.9561156,25160,-0.72
0.14999999,43.22696089744568,1259,-0.7560481,0.95611537,25180,-0.72
0.14999999,43.252320528030396,1260,-0.62550926,0.9561153,25200,-0.72
0.14999999,43.27288818359375,1261,-0.8354803,0.9561152,25220,-0.72
0.14999999,43.29482412338257,1262,-0.7768113,0.95611525,25240,-0.72
0.14999999,43.318838119506836,1263,-0.7997156,0.95611537,25260,-0.72
0.14999999,43.34027051925659,1264,-0.98448986,0.95611554,25280,-0.72
0.14999999,43.3621506690979,1265,-0.83233786,0.9561155,25300,-0.72
0.14999999,43.38743233680725,1266,-0.6630853,0.9561156,25320,-0.72
0.14999999,43.407001972198486,1267,-0.61515534,0.9561158,25340,-0.72
0.14999999,43.42695498466492,1268,-0.684792,0.9561157,25360,-0.72
0.14999999,43.4488365650177,1269,-0.6984591,0.9561155,25380,-0.72
0.14999999,43.47617816925049,1270,-0.52310544,0.95611554,25400,-0.72
0.14999999,43.50286316871643,1271,-0.80174875,0.95611537,25420,-0.72
0.14999999,43.52530360221863,1272,-0.7180365,0.9561151,25440,-0.72
0.14999999,43.54961562156677,1273,-0.653117,0.9561151,25460,-0.72
0.14999999,43.57531428337097,1274,-0.88927025,0.95611477,25480,-0.72
0.14999999,43.603198289871216,1275,-0.8010226,0.9561148,25500,-0.72
0.14999999,43.623388051986694,1276,-0.72676456,0.95611477,25520,-0.72
0.14999999,43.64263439178467,1277,-0.6291337,0.9561151,25540,-0.72
0.14999999,43.663997173309326,1278,-0.72251064,0.95611507,25560,-0.72
0.14999999,43.68253183364868,1279,-0.88125217,0.9561152,25580,-0.72
0.14999999,43.70182943344116,1280,-0.92207587,0.95611537,25600,-0.72
0.14999999,43.721747398376465,1281,-0.76680624,0.9561153,25620,-0.72
0.14999999,43.74853825569153,1282,-0.6658483,0.95611537,25640,-0.72
0.14999999,43.76910758018494,1283,-0.63137746,0.95611537,25660,-0.72
0.14999999,43.78970456123352,1284,-1.0123265,0.9561151,25680,-0.72
0.14999999,43.80952072143555,1285,-0.7300036,0.9561151,25700,-0.72
0.14999999,43.830268144607544,1286,-0.49658787,0.95611525,25720,-0.72
0.14999999,43.84980750083923,1287,-0.69050467,0.956115,25740,-0.72
0.14999999,43.86981534957886,1288,-0.9080729,0.95611495,25760,-0.72
0.14999999,43.891396045684814,1289,-0.7535286,0.956115,25780,-0.72
0.14999999,43.91291284561157,1290,-0.93184215,0.95611495,25800,-0.72
0.14999999,43.93467926979065,1291,-0.8424853,0.95611465,25820,-0.72
0.14999999,43.95728921890259,1292,-0.5822922,0.95611477,25840,-0.72
0.14999999,43.97821235656738,1293,-0.86155313,0.9561147,25860,-0.72
0.14999999,43.99996066093445,1294,-1.007249,0.9561147,25880,-0.72
0.14999999,44.02148723602295,1295,-0.5199203,0.95611465,25900,-0.72
0.14999999,44.041706800460815,1296,-0.6584167,0.9561146,25920,-0.72
0.14999999,44.0679497718811,1297,-0.49590147,0.95611435,25940,-0.72
0.14999999,44.09352087974548,1298,-0.84175706,0.9561144,25960,-0.72
0.14999999,44.12794208526611,1299,-0.80205095,0.9561145,25980,-0.72
0.14999999,44.15681195259094,1300,-0.6827315,0.9561143,26000,-0.72
0.14999999,44.18509864807129,1301,-0.53573453,0.95611435,26020,-0.72
0.14999999,44.22303819656372,1302,-1.0208412,0.9561143,26040,-0.72
0.14999999,44.25760054588318,1303,-0.73617387,0.9561142,26060,-0.72
0.14999999,44.28669619560242,1304,-0.8907566,0.9561143,26080,-0.72
0.14999999,44.328412771224976,1305,-0.7255296,0.95611435,26100,-0.72
0.14999999,44.366353034973145,1306,-0.6204938,0.9561141,26120,-0.72
0.14999999,44.40312647819519,1307,-0.79084694,0.9561143,26140,-0.72
0.14999999,44.438496828079224,1308,-0.79024243,0.95611405,26160,-0.72
0.14999999,44.48512244224548,1309,-0.6053562,0.9561142,26180,-0.72
0.14999999,44.53356099128723,1310,-0.5709659,0.95611435,26200,-0.72
0.14999999,44.578965187072754,1311,-0.7376927,0.9561143,26220,-0.72
0.14999999,44.60078310966492,1312,-0.77008516,0.9561141,26240,-0.72
0.14999999,44.62006688117981,1313,-0.5970382,0.9561142,26260,-0.72
0.14999999,44.6402702331543,1314,-0.84280956,0.95611435,26280,-0.72
0.14999999,44.668808937072754,1315,-0.3853346,0.95611435,26300,-0.72
0.14999999,44.689231634140015,1316,-0.67594135,0.95611453,26320,-0.72
0.14999999,44.71022891998291,1317,-0.81765294,0.95611435,26340,-0.72
0.14999999,44.733248710632324,1318,-0.68242174,0.9561144,26360,-0.72
0.14999999,44.75655126571655,1319,-0.6517412,0.95611465,26380,-0.72
0.14999999,44.78092360496521,1320,-0.89615047,0.95611477,26400,-0.72
0.14999999,44.8006808757782,1321,-0.9774358,0.95611477,26420,-0.72
0.14999999,44.82064127922058,1322,-0.6613062,0.95611453,26440,-0.72
0.14999999,44.84439730644226,1323,-0.6513627,0.9561145,26460,-0.72
0.14999999,44.87092685699463,1324,-0.662328,0.9561148,26480,-0.72
0.14999999,44.899972438812256,1325,-0.6643465,0.95611495,26500,-0.72
0.14999999,44.93491983413696,1326,-0.6929348,0.9561149,26520,-0.72
0.14999999,44.957680463790894,1327,-0.34930488,0.956115,26540,-0.72
0.14999999,44.97988533973694,1328,-0.4855193,0.9561152,26560,-0.72
0.14999999,45.0024299621582,1329,-0.81273323,0.9561153,26580,-0.72
0.14999999,45.04523038864136,1330,-0.70202214,0.95611525,26600,-0.72
0.14999999,45.08820295333862,1331,-0.593178,0.9561153,26620,-0.72
0.14999999,45.124616861343384,1332,-0.7664665,0.95611537,26640,-0.72
0.14999999,45.15565538406372,1333,-0.8949552,0.9561153,26660,-0.72
0.14999999,45.18325757980347,1334,-0.83215463,0.95611525,26680,-0.72
0.14999999,45.212615966796875,1335,-0.717924,0.95611525,26700,-0.72
0.14999999,45.24009895324707,1336,-0.6346559,0.9561152,26720,-0.72
0.14999999,45.27658748626709,1337,-1.0312263,0.95611507,26740,-0.72
0.14999999,45.31140613555908,1338,-0.8279836,0.9561148,26760,-0.72
0.14999999,45.341753005981445,1339,-0.50039816,0.95611477,26780,-0.72
0.14999999,45.37110447883606,1340,-0.7438762,0.9561145,26800,-0.72
0.14999999,45.40065240859985,1341,-0.6552711,0.9561144,26820,-0.72
0.14999999,45.43046832084656,1342,-0.48482412,0.95611435,26840,-0.72
0.14999999,45.46042728424072,1343,-0.55108815,0.95611423,26860,-0.72
0.14999999,45.49582290649414,1344,-0.581666,0.9561143,26880,-0.72
0.14999999,45.52686405181885,1345,-0.7555684,0.95611423,26900,-0.72
0.14999999,45.54968976974487,1346,-0.7593366,0.95611435,26920,-0.72
0.14999999,45.56968832015991,1347,-0.6853557,0.9561145,26940,-0.72
0.14999999,45.5903217792511,1348,-0.66189384,0.95611453,26960,-0.72
0.14999999,45.614171266555786,1349,-0.69344085,0.9561143,26980,-0.72
0.14999999,45.63476848602295,1350,-0.6700864,0.95611435,27000,-0.72
0.14999999,45.655807971954346,1351,-0.7715817,0.95611423,27020,-0.72
0.14999999,45.67647099494934,1352,-0.9467546,0.956114,27040,-0.72
0.14999999,45.69651746749878,1353,-0.83800876,0.95611376,27060,-0.72
0.14999999,45.71821856498718,1354,-0.3882315,0.956114,27080,-0.72
0.14999999,45.74013543128967,1355,-0.782623,0.956114,27100,-0.72
0.14999999,45.76111030578613,1356,-0.6373216,0.95611393,27120,-0.72
0.14999999,45.78668284416199,1357,-0.6850131,0.95611405,27140,-0.72
0.14999999,45.82543349266052,1358,-0.5568051,0.956114,27160,-0.72
0.14999999,45.852049827575684,1359,-0.5746949,0.9561142,27180,-0.72
0.14999999,45.89154934883118,1360,-0.87077224,0.9561141,27200,-0.72
0.14999999,45.92762565612793,1361,-0.6484251,0.95611405,27220,-0.72
0.14999999,45.9585075378418,1362,-0.7211218,0.956114,27240,-0.72
0.14999999,45.996826171875,1363,-0.5959143,0.956114,27260,-0.72
0.14999999,46.02685618400574,1364,-0.70534015,0.9561141,27280,-0.72
0.14999999,46.057276487350464,1365,-0.6318505,0.95611435,27300,-0.72
0.14999999,46.07959270477295,1366,-0.46558127,0.95611423,27320,-0.72
0.14999999,46.10244417190552,1367,-0.65792125,0.9561142,27340,-0.72
0.14999999,46.118951082229614,1368,-0.5649642,0.9561141,27360,-0.72
0.14999999,46.13415479660034,1369,-0.64947057,0.9561139,27380,-0.72
0.14999999,46.14999556541443,1370,-0.56838393,0.9561139,27400,-0.72
0.14999999,46.168784618377686,1371,-0.7415834,0.9561138,27420,-0.72
0.14999999,46.19093680381775,1372,-0.57784206,0.95611393,27440,-0.72
0.14999999,46.20968985557556,1373,-0.8092892,0.95611405,27460,-0.72
0.14999999,46.236756801605225,1374,-0.55112594,0.95611423,27480,-0.72
0.14999999,46.256253242492676,1375,-1.0667495,0.95611405,27500,-0.72
0.14999999,46.27624225616455,1376,-0.55311257,0.95611393,27520,-0.72
0.14999999,46.29724311828613,1377,-0.6395799,0.95611393,27540,-0.72
0.14999999,46.31998896598816,1378,-0.81380063,0.95611405,27560,-0.72
0.14999999,46.34689545631409,1379,-0.9578938,0.956114,27580,-0.72
0.14999999,46.378390312194824,1380,-0.8658465,0.95611393,27600,-0.72
0.14999999,46.40842819213867,1381,-0.6990395,0.956114,27620,-0.72
0.14999999,46.4565646648407,1382,-0.5481447,0.9561137,27640,-0.72
0.14999999,46.48052382469177,1383,-0.834407,0.95611346,27660,-0.72
0.14999999,46.50870203971863,1384,-0.8255371,0.95611346,27680,-0.72
0.14999999,46.52985739707947,1385,-0.64711285,0.9561134,27700,-0.72
0.14999999,46.5520339012146,1386,-0.4354242,0.9561135,27720,-0.72
0.14999999,46.57399320602417,1387,-0.80328995,0.95611346,27740,-0.72
0.14999999,46.59473657608032,1388,-1.1260049,0.95611346,27760,-0.72
0.14999999,46.61428475379944,1389,-0.6737237,0.9561134,27780,-0.72
0.14999999,46.63521075248718,1390,-0.68768954,0.9561135,27800,-0.72
0.14999999,46.65991687774658,1391,-0.6370416,0.9561136,27820,-0.72
0.14999999,46.679290533065796,1392,-0.7064668,0.9561138,27840,-0.72
0.14999999,46.70140051841736,1393,-0.58018374,0.9561138,27860,-0.72
0.14999999,46.719191551208496,1394,-0.73959595,0.956114,27880,-0.72
0.14999999,46.74057626724243,1395,-0.77317995,0.95611393,27900,-0.72
0.14999999,46.76584482192993,1396,-0.9424269,0.9561138,27920,-0.72
0.14999999,46.7892484664917,1397,-0.6147739,0.95611376,27940,-0.72
0.14999999,46.82129144668579,1398,-0.74581254,0.9561138,27960,-0.72
0.14999999,46.86204957962036,1399,-0.77739984,0.95611376,27980,-0.72
0.14999999,46.90186166763306,1400,-0.65020204,0.9561137,28000,-0.72
0.14999999,46.93184018135071,1401,-0.9422529,0.9561139,28020,-0.72
0.14999999,46.97289061546326,1402,-0.9411913,0.956114,28040,-0.72
0.14999999,47.004130363464355,1403,-0.69476956,0.95611393,28060,-0.72
0.14999999,47.04753565788269,1404,-0.46557724,0.95611405,28080,-0.72
0.14999999,47.08966064453125,1405,-0.7200651,0.9561141,28100,-0.72
0.14999999,47.13592195510864,1406,-0.87587047,0.95611405,28120,-0.72
0.14999999,47.172064781188965,1407,-0.7254145,0.95611405,28140,-0.72
0.14999999,47.204930543899536,1408,-0.5921929,0.9561142,28160,-0.72
0.14999999,47.239158391952515,1409,-0.7358482,0.95611423,28180,-0.72
0.14999999,47.27759408950806,1410,-0.6124466,0.95611423,28200,-0.72
0.14999999,47.313087701797485,1411,-0.5801508,0.95611423,28220,-0.72
0.14999999,47.35118651390076,1412,-0.694451,0.956114,28240,-0.72
0.14999999,47.4004430770874,1413,-0.7339504,0.9561139,28260,-0.72
0.14999999,47.44478368759155,1414,-0.78784394,0.95611376,28280,-0.72
0.14999999,47.489492893218994,1415,-0.66306967,0.95611376,28300,-0.72
0.14999999,47.5370876789093,1416,-0.7868371,0.95611376,28320,-0.72
0.14999999,47.59444069862366,1417,-0.86257994,0.95611364,28340,-0.72
0.14999999,47.63781499862671,1418,-0.78559446,0.9561136,28360,-0.72
0.14999999,47.67973470687866,1419,-0.8851518,0.95611364,28380,-0.72
0.14999999,47.71965551376343,1420,-0.4959402,0.95611364,28400,-0.72
0.14999999,47.75102925300598,1421,-0.82369584,0.95611346,28420,-0.72
0.14999999,47.78964114189148,1422,-0.7518474,0.9561134,28440,-0.72
0.14999999,47.86079239845276,1423,-0.8024748,0.9561132,28460,-0.72
0.14999999,47.90430212020874,1424,-0.48972875,0.95611334,28480,-0.72
0.14999999,47.943835735321045,1425,-0.5433471,0.95611346,28500,-0.72
0.14999999,47.98327326774597,1426,-0.83271545,0.9561136,28520,-0.72
0.14999999,48.029908180236816,1427,-0.84111136,0.95611364,28540,-0.72
0.14999999,48.07205033302307,1428,-0.82965064,0.9561135,28560,-0.72
0.14999999,48.10584568977356,1429,-0.7126926,0.9561135,28580,-0.72
0.14999999,48.141277551651,1430,-0.71764714,0.9561134,28600,-0.72
0.14999999,48.17867732048035,1431,-0.5764189,0.95611346,28620,-0.72
0.14999999,48.21192979812622,1432,-0.838665,0.9561137,28640,-0.72
0.14999999,48.2449848651886,1433,-0.73087394,0.95611364,28660,-0.72
0.14999999,48.281434059143066,1434,-0.61033213,0.9561135,28680,-0.72
0.14999999,48.30934262275696,1435,-0.67991614,0.9561136,28700,-0.72
0.14999999,48.34204649925232,1436,-0.70114344,0.9561137,28720,-0.72
0.14999999,48.378316164016724,1437,-0.70336235,0.9561133,28740,-0.72
0.14999999,48.42659878730774,1438,-1.0005941,0.95611346,28760,-0.72
0.14999999,48.46714448928833,1439,-0.7158138,0.95611304,28780,-0.72
0.14999999,48.527952909469604,1440,-0.66486484,0.956113,28800,-0.72
0.14999999,48.59422302246094,1441,-0.76265055,0.956113,28820,-0.72
0.14999999,48.63744568824768,1442,-0.7722283,0.9561131,28840,-0.72
0.14999999,48.67586398124695,1443,-0.7596449,0.95611304,28860,-0.72
0.14999999,48.71615242958069,1444,-0.67283916,0.9561131,28880,-0.72
0.14999999,48.756298303604126,1445,-0.84355813,0.95611334,28900,-0.72
0.14999999,48.79458951950073,1446,-0.69975877,0.95611334,28920,-0.72
0.14999999,48.83613038063049,1447,-0.70766073,0.9561134,28940,-0.72
0.14999999,48.87546110153198,1448,-0.6882372,0.95611376,28960,-0.72
0.14999999,48.92465257644653,1449,-0.6871744,0.956114,28980,-0.72
0.14999999,48.99580407142639,1450,-0.57372785,0.95611393,29000,-0.72
0.14999999,49.05063986778259,1451,-0.68682176,0.956114,29020,-0.72
0.14999999,49.10913896560669,1452,-0.7349705,0.95611393,29040,-0.72
0.14999999,49.15966606140137,1453,-0.92758507,0.9561142,29060,-0.72
0.14999999,49.20626902580261,1454,-0.8319352,0.9561141,29080,-0.72
0.14999999,49.25208926200867,1455,-0.6092116,0.9561142,29100,-0.72
0.14999999,49.3007755279541,1456,-0.6165614,0.95611405,29120,-0.72
0.14999999,49.34871530532837,1457,-0.988068,0.956114,29140,-0.72
0.14999999,49.390488147735596,1458,-0.61584765,0.9561141,29160,-0.72
0.14999999,49.438003063201904,1459,-0.75877714,0.95611423,29180,-0.72
0.14999999,49.49028825759888,1460,-0.6786775,0.9561144,29200,-0.72
0.14999999,49.53705048561096,1461,-0.8044915,0.95611423,29220,-0.72
0.14999999,49.57764983177185,1462,-0.7061325,0.9561141,29240,-0.72
0.14999999,49.61886262893677,1463,-0.91043925,0.9561141,29260,-0.72
0.14999999,49.65923833847046,1464,-0.6068834,0.956114,29280,-0.72
0.14999999,49.69847226142883,1465,-0.7829574,0.956114,29300,-0.72
0.14999999,49.731584548950195,1466,-0.8116536,0.9561141,29320,-0.72
0.14999999,49.77170991897583,1467,-0.7384891,0.95611393,29340,-0.72
0.14999999,49.81170392036438,1468,-0.9214912,0.95611405,29360,-0.72
0.14999999,49.850483417510986,1469,-0.84755516,0.956114,29380,-0.72
0.14999999,49.88466835021973,1470,-0.45763665,0.9561142,29400,-0.72
0.14999999,49.91814613342285,1471,-0.64658415,0.9561143,29420,-0.72
0.14999999,49.95134925842285,1472,-0.44088805,0.9561144,29440,-0.72
0.14999999,49.990564584732056,1473,-0.91965854,0.9561146,29460,-0.72
0.14999999,50.02694344520569,1474,-0.79634047,0.95611465,29480,-0.72
0.14999999,50.07456159591675,1475,-0.49335688,0.95611453,29500,-0.72
0.14999999,50.126187801361084,1476,-0.7335934,0.9561147,29520,-0.72
0.14999999,50.16431736946106,1477,-0.8194546,0.95611453,29540,-0.72
0.14999999,50.19822645187378,1478,-0.7505665,0.95611465,29560,-0.72
0.14999999,50.24511742591858,1479,-0.56251264,0.9561146,29580,-0.72
0.14999999,50.28071665763855,1480,-0.73665726,0.9561148,29600,-0.72
0.14999999,50.308937072753906,1481,-0.70386714,0.9561147,29620,-0.72
0.14999999,50.34295725822449,1482,-0.7606836,0.95611465,29640,-0.72
0.14999999,50.381131410598755,1483,-0.87427384,0.9561147,29660,-0.72
0.14999999,50.41796278953552,1484,-0.51853806,0.9561144,29680,-0.72
0.14999999,50.45896363258362,1485,-0.81145215,0.95611453,29700,-0.72
0.14999999,50.51172971725464,1486,-0.9355089,0.9561145,29720,-0.72
0.14999999,50.55097436904907,1487,-0.6056224,0.9561145,29740,-0.72
0.14999999,50.590542793273926,1488,-0.43373883,0.95611423,29760,-0.72
0.14999999,50.64233446121216,1489,-0.67069304,0.9561141,29780,-0.72
0.14999999,50.690940380096436,1490,-0.701805,0.95611423,29800,-0.72
0.14999999,50.733919858932495,1491,-0.7445395,0.9561141,29820,-0.72
0.14999999,50.77631402015686,1492,-0.53050125,0.956114,29840,-0.72
0.14999999,50.809643030166626,1493,-0.7425006,0.95611405,29860,-0.72
0.14999999,50.848817110061646,1494,-0.63667184,0.956114,29880,-0.72
