LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimestepsSoFar,Iteration,TimeElapsed
-0.8562157,0.14999999,-0.69,0.9561211,22500,1125,27.390730142593384
-0.70333797,0.14999999,-0.69,0.956121,22520,1126,27.428485870361328
-0.8490741,0.14999999,-0.69,0.9561212,22540,1127,27.465790271759033
-0.4637106,0.14999999,-0.69,0.956121,22560,1128,27.503203630447388
-0.92038107,0.14999999,-0.69,0.95612067,22580,1129,27.536354303359985
-0.66513664,0.14999999,-0.69,0.9561206,22600,1130,27.568507432937622
-0.69776833,0.14999999,-0.69,0.9561207,22620,1131,27.603392362594604
-0.9048779,0.14999999,-0.69,0.9561208,22640,1132,27.63122820854187
-0.8195654,0.14999999,-0.69,0.9561206,22660,1133,27.667816638946533
-0.6867287,0.14999999,-0.69,0.9561208,22680,1134,27.706167697906494
-0.7656623,0.14999999,-0.69,0.95612085,22700,1135,27.72860074043274
-0.4508447,0.14999999,-0.69,0.9561209,22720,1136,27.75494909286499
-0.5483238,0.14999999,-0.69,0.95612127,22740,1137,27.787057638168335
-0.6325283,0.14999999,-0.69,0.9561213,22760,1138,27.81611466407776
-0.6018716,0.14999999,-0.69,0.9561213,22780,1139,27.84814953804016
-0.6567825,0.14999999,-0.69,0.9561215,22800,1140,27.88137936592102
-0.72989863,0.14999999,-0.69,0.95612144,22820,1141,27.912400245666504
-0.7088757,0.14999999,-0.69,0.9561216,22840,1142,27.942802906036377
-0.61742,0.14999999,-0.69,0.9561213,22860,1143,27.976234912872314
-0.5786277,0.14999999,-0.69,0.9561215,22880,1144,28.00801730155945
-0.72045314,0.14999999,-0.69,0.9561213,22900,1145,28.04103136062622
-0.4135798,0.14999999,-0.69,0.9561214,22920,1146,28.073271989822388
-0.3903095,0.14999999,-0.69,0.9561215,22940,1147,28.10418939590454
-0.6075647,0.14999999,-0.69,0.9561217,22960,1148,28.131488800048828
-0.61589015,0.14999999,-0.69,0.9561214,22980,1149,28.167304039001465
-0.4313615,0.14999999,-0.69,0.9561213,23000,1150,28.194759130477905
-0.3757544,0.14999999,-0.69,0.95612127,23020,1151,28.21866798400879
-0.7214281,0.14999999,-0.69,0.95612144,23040,1152,28.242305040359497
-0.733822,0.14999999,-0.69,0.9561214,23060,1153,28.274163007736206
-0.8724146,0.14999999,-0.69,0.95612115,23080,1154,28.30669593811035
-0.6005848,0.14999999,-0.69,0.9561211,23100,1155,28.347759008407593
-0.8027937,0.14999999,-0.69,0.956121,23120,1156,28.373541593551636
-0.8517231,0.14999999,-0.69,0.95612115,23140,1157,28.393871068954468
-0.5624119,0.14999999,-0.69,0.9561213,23160,1158,28.41536784172058
-0.6020347,0.14999999,-0.69,0.95612144,23180,1159,28.469805240631104
-0.6826073,0.14999999,-0.69,0.9561214,23200,1160,28.510200262069702
-0.6484404,0.14999999,-0.69,0.95612156,23220,1161,28.54588222503662
-1.1220539,0.14999999,-0.69,0.9561216,23240,1162,28.575172185897827
-0.7636687,0.14999999,-0.69,0.956121,23260,1163,28.603826999664307
-0.8320826,0.14999999,-0.69,0.95612115,23280,1164,28.63686442375183
-0.7286076,0.14999999,-0.69,0.956121,23300,1165,28.66632843017578
-0.7451123,0.14999999,-0.69,0.95612085,23320,1166,28.689961910247803
-0.7355453,0.14999999,-0.69,0.9561208,23340,1167,28.71712613105774
-0.4927248,0.14999999,-0.69,0.9561207,23360,1168,28.740439891815186
-0.73710346,0.14999999,-0.69,0.95612067,23380,1169,28.761977672576904
-0.7653917,0.14999999,-0.69,0.9561206,23400,1170,28.788620948791504
-0.7180151,0.14999999,-0.69,0.95612055,23420,1171,28.815617322921753
-0.4892993,0.14999999,-0.69,0.9561207,23440,1172,28.848423719406128
-0.8153477,0.14999999,-0.69,0.95612085,23460,1173,28.887486457824707
-0.67620444,0.14999999,-0.69,0.9561208,23480,1174,28.921520709991455
-0.8808216,0.14999999,-0.69,0.95612085,23500,1175,28.950427055358887
-0.6062517,0.14999999,-0.69,0.9561208,23520,1176,28.97970485687256
-0.44353023,0.14999999,-0.69,0.95612067,23540,1177,29.0082049369812
-0.81528026,0.14999999,-0.69,0.9561206,23560,1178,29.045064210891724
-0.67574316,0.14999999,-0.69,0.9561207,23580,1179,29.07090163230896
-0.7165809,0.14999999,-0.69,0.9561206,23600,1180,29.09980297088623
-0.83050215,0.14999999,-0.69,0.9561207,23620,1181,29.122972011566162
-0.5894662,0.14999999,-0.69,0.9561205,23640,1182,29.14544677734375
-0.617284,0.14999999,-0.69,0.95612055,23660,1183,29.174360275268555
-0.74867386,0.14999999,-0.69,0.95612055,23680,1184,29.19786763191223
-1.1325216,0.14999999,-0.69,0.9561206,23700,1185,29.219650983810425
-0.7835668,0.14999999,-0.69,0.9561204,23720,1186,29.24907898902893
-0.86971056,0.14999999,-0.69,0.9561205,23740,1187,29.276500463485718
-0.6376507,0.14999999,-0.69,0.95612055,23760,1188,29.313544750213623
-0.55180764,0.14999999,-0.69,0.9561206,23780,1189,29.34622073173523
-0.82445437,0.14999999,-0.69,0.9561203,23800,1190,29.375290155410767
-0.7600792,0.14999999,-0.69,0.9561205,23820,1191,29.402976036071777
-0.7805088,0.14999999,-0.69,0.95612043,23840,1192,29.446074724197388
-0.73334575,0.14999999,-0.69,0.9561204,23860,1193,29.4748375415802
-0.72944224,0.14999999,-0.69,0.95612043,23880,1194,29.50760531425476
-0.71163535,0.14999999,-0.69,0.9561201,23900,1195,29.538061380386353
-0.72879446,0.14999999,-0.69,0.95612,23920,1196,29.565222024917603
-0.6977154,0.14999999,-0.69,0.9561201,23940,1197,29.593575716018677
-0.79829514,0.14999999,-0.69,0.9561202,23960,1198,29.61981225013733
-0.8479565,0.14999999,-0.69,0.9561204,23980,1199,29.643418788909912
-0.8715824,0.14999999,-0.69,0.9561206,24000,1200,29.668114185333252
-0.81175077,0.14999999,-0.69,0.95612055,24020,1201,29.70320153236389
-0.73789155,0.14999999,-0.69,0.9561206,24040,1202,29.728214979171753
-0.86369956,0.14999999,-0.69,0.9561207,24060,1203,29.75977325439453
-0.6042278,0.14999999,-0.69,0.9561206,24080,1204,29.786282300949097
-0.6647467,0.14999999,-0.69,0.9561207,24100,1205,29.81342124938965
-0.7154986,0.14999999,-0.69,0.9561208,24120,1206,29.84579300880432
-0.718416,0.14999999,-0.69,0.9561209,24140,1207,29.8753559589386
-0.5809669,0.14999999,-0.69,0.95612085,24160,1208,29.89650869369507
-0.8099863,0.14999999,-0.69,0.95612115,24180,1209,29.93917679786682
-0.6114928,0.14999999,-0.69,0.95612127,24200,1210,29.975504398345947
-0.6016809,0.14999999,-0.69,0.9561215,24220,1211,30.008336782455444
-0.8931844,0.14999999,-0.69,0.95612156,24240,1212,30.04108428955078
-0.9953525,0.14999999,-0.69,0.9561217,24260,1213,30.067816019058228
-0.5432929,0.14999999,-0.69,0.95612144,24280,1214,30.098044395446777
-0.78646547,0.14999999,-0.69,0.95612097,24300,1215,30.127914667129517
-0.8385121,0.14999999,-0.69,0.95612097,24320,1216,30.161970615386963
-0.6413928,0.14999999,-0.69,0.9561209,24340,1217,30.19347071647644
-0.57202554,0.14999999,-0.69,0.956121,24360,1218,30.223872661590576
-0.42338777,0.14999999,-0.69,0.9561202,24380,1219,30.25381875038147
-0.62266266,0.14999999,-0.69,0.95612025,24400,1220,30.28126335144043
-0.70661443,0.14999999,-0.69,0.95612025,24420,1221,30.311668157577515
-0.6450686,0.14999999,-0.69,0.95612043,24440,1222,30.34122109413147
-0.6220421,0.14999999,-0.69,0.95612055,24460,1223,30.370105504989624
-0.61998713,0.14999999,-0.69,0.9561206,24480,1224,30.39747667312622
-0.6852653,0.14999999,-0.69,0.95612043,24500,1225,30.425012588500977
-0.74891144,0.14999999,-0.69,0.9561202,24520,1226,30.44936466217041
-0.55290383,0.14999999,-0.69,0.9561204,24540,1227,30.471196174621582
-0.8039487,0.14999999,-0.69,0.9561205,24560,1228,30.502259492874146
-0.5884288,0.14999999,-0.69,0.95612043,24580,1229,30.528989791870117
-0.6480861,0.14999999,-0.69,0.95612067,24600,1230,30.556909322738647
-0.7408009,0.14999999,-0.69,0.95612085,24620,1231,30.58050298690796
-0.66931945,0.14999999,-0.69,0.95612085,24640,1232,30.61627697944641
-0.65336025,0.14999999,-0.69,0.95612115,24660,1233,30.64365291595459
-0.57343966,0.14999999,-0.69,0.9561214,24680,1234,30.670535564422607
-0.49876058,0.14999999,-0.69,0.9561215,24700,1235,30.699965000152588
-0.63664806,0.14999999,-0.69,0.95612127,24720,1236,30.7246515750885
-0.54295886,0.14999999,-0.69,0.9561214,24740,1237,30.756415128707886
-0.75134176,0.14999999,-0.69,0.9561213,24760,1238,30.79420495033264
-0.4547761,0.14999999,-0.69,0.9561212,24780,1239,30.824893474578857
-0.4943903,0.14999999,-0.69,0.9561212,24800,1240,30.854310035705566
-0.65134424,0.14999999,-0.69,0.95612156,24820,1241,30.88357925415039
-0.65446633,0.14999999,-0.69,0.95612174,24840,1242,30.91759705543518
-0.5096415,0.14999999,-0.69,0.95612174,24860,1243,30.94618010520935
-0.7347084,0.14999999,-0.69,0.9561218,24880,1244,30.97296953201294
-0.4814187,0.14999999,-0.69,0.9561217,24900,1245,30.995969533920288
-0.70589584,0.14999999,-0.69,0.9561217,24920,1246,31.019283294677734
-0.6965601,0.14999999,-0.69,0.95612186,24940,1247,31.04426097869873
-0.89964414,0.14999999,-0.69,0.95612186,24960,1248,31.076698780059814
-0.9199817,0.14999999,-0.69,0.9561218,24980,1249,31.103572368621826
-0.71951824,0.14999999,-0.69,0.9561217,25000,1250,31.127634286880493
-0.49736798,0.14999999,-0.69,0.9561218,25020,1251,31.156574487686157
-0.42544636,0.14999999,-0.69,0.95612186,25040,1252,31.195733785629272
-0.4836765,0.14999999,-0.69,0.9561218,25060,1253,31.22774338722229
-0.606817,0.14999999,-0.69,0.95612174,25080,1254,31.26090145111084
-0.51731724,0.14999999,-0.69,0.9561218,25100,1255,31.29406428337097
-0.7564286,0.14999999,-0.69,0.9561214,25120,1256,31.317368030548096
-0.7199447,0.14999999,-0.69,0.9561215,25140,1257,31.339003801345825
-0.800555,0.14999999,-0.69,0.95612127,25160,1258,31.36114001274109
-0.72604805,0.14999999,-0.69,0.9561212,25180,1259,31.387157678604126
-0.59550923,0.14999999,-0.69,0.95612115,25200,1260,31.410288095474243
-0.80548024,0.14999999,-0.69,0.9561209,25220,1261,31.437963485717773
-0.7468113,0.14999999,-0.69,0.95612097,25240,1262,31.466676712036133
-0.76971555,0.14999999,-0.69,0.9561212,25260,1263,31.491495847702026
-0.9544898,0.14999999,-0.69,0.95612115,25280,1264,31.520055770874023
-0.8023378,0.14999999,-0.69,0.95612127,25300,1265,31.547250747680664
-0.63308525,0.14999999,-0.69,0.9561214,25320,1266,31.581664562225342
-0.58515537,0.14999999,-0.69,0.95612156,25340,1267,31.61093282699585
-0.65479195,0.14999999,-0.69,0.9561215,25360,1268,31.64275860786438
-0.66845906,0.14999999,-0.69,0.95612127,25380,1269,31.678735733032227
-0.4931054,0.14999999,-0.69,0.9561212,25400,1270,31.711196899414062
-0.7717487,0.14999999,-0.69,0.956121,25420,1271,31.745004415512085
-0.68803644,0.14999999,-0.69,0.9561209,25440,1272,31.77950167655945
-0.62311697,0.14999999,-0.69,0.95612085,25460,1273,31.813867568969727
-0.8592702,0.14999999,-0.69,0.9561205,25480,1274,31.84926199913025
-0.77102256,0.14999999,-0.69,0.95612055,25500,1275,31.882841110229492
-0.6967645,0.14999999,-0.69,0.9561205,25520,1276,31.918272495269775
-0.5991336,0.14999999,-0.69,0.95612085,25540,1277,31.957294464111328
-0.6925106,0.14999999,-0.69,0.9561208,25560,1278,31.991741180419922
-0.85125214,0.14999999,-0.69,0.9561209,25580,1279,32.02035689353943
-0.8920759,0.14999999,-0.69,0.9561211,25600,1280,32.05116653442383
-0.7368062,0.14999999,-0.69,0.956121,25620,1281,32.0845308303833
-0.6358483,0.14999999,-0.69,0.956121,25640,1282,32.11089301109314
-0.6013775,0.14999999,-0.69,0.9561211,25660,1283,32.141411781311035
-0.9823264,0.14999999,-0.69,0.95612085,25680,1284,32.1670925617218
-0.70000356,0.14999999,-0.69,0.9561208,25700,1285,32.1927387714386
-0.46658784,0.14999999,-0.69,0.95612115,25720,1286,32.21510624885559
-0.6605046,0.14999999,-0.69,0.9561208,25740,1287,32.2511944770813
-0.87807286,0.14999999,-0.69,0.9561207,25760,1288,32.28022789955139
-0.7235286,0.14999999,-0.69,0.9561209,25780,1289,32.314669370651245
-0.9018421,0.14999999,-0.69,0.95612085,25800,1290,32.34475350379944
-0.8124853,0.14999999,-0.69,0.9561205,25820,1291,32.373039960861206
-0.55229217,0.14999999,-0.69,0.9561206,25840,1292,32.40123248100281
-0.8315531,0.14999999,-0.69,0.9561204,25860,1293,32.43222689628601
-0.97724897,0.14999999,-0.69,0.95612055,25880,1294,32.462995767593384
-0.48992026,0.14999999,-0.69,0.9561204,25900,1295,32.495112895965576
-0.62841666,0.14999999,-0.69,0.9561203,25920,1296,32.52596712112427
-0.46590143,0.14999999,-0.69,0.95612,25940,1297,32.55249834060669
-0.811757,0.14999999,-0.69,0.95612013,25960,1298,32.5976357460022
-0.7720509,0.14999999,-0.69,0.9561202,25980,1299,32.62982797622681
-0.6527315,0.14999999,-0.69,0.95612,26000,1300,32.66389560699463
-0.50573456,0.14999999,-0.69,0.9561201,26020,1301,32.695489168167114
-0.99084115,0.14999999,-0.69,0.95612,26040,1302,32.733489751815796
-0.70617384,0.14999999,-0.69,0.95612,26060,1303,32.76490545272827
-0.8607566,0.14999999,-0.69,0.95612,26080,1304,32.80141735076904
-0.6955296,0.14999999,-0.69,0.9561202,26100,1305,32.83823347091675
-0.5904938,0.14999999,-0.69,0.95612,26120,1306,32.878772258758545
-0.7608469,0.14999999,-0.69,0.9561201,26140,1307,32.91801404953003
-0.76024246,0.14999999,-0.69,0.95611984,26160,1308,32.95039343833923
-0.5753562,0.14999999,-0.69,0.95611995,26180,1309,32.981356620788574
-0.5409659,0.14999999,-0.69,0.9561201,26200,1310,33.017327308654785
-0.7076927,0.14999999,-0.69,0.9561201,26220,1311,33.04710268974304
-0.7400851,0.14999999,-0.69,0.95612,26240,1312,33.07929277420044
-0.5670382,0.14999999,-0.69,0.95611995,26260,1313,33.10855770111084
-0.8128095,0.14999999,-0.69,0.9561201,26280,1314,33.13573384284973
-0.35533458,0.14999999,-0.69,0.95612025,26300,1315,33.16356158256531
-0.6459414,0.14999999,-0.69,0.9561204,26320,1316,33.19609785079956
-0.7876529,0.14999999,-0.69,0.95612013,26340,1317,33.2255756855011
-0.6524217,0.14999999,-0.69,0.95612025,26360,1318,33.248228311538696
-0.6217412,0.14999999,-0.69,0.9561205,26380,1319,33.275893449783325
-0.8661504,0.14999999,-0.69,0.9561207,26400,1320,33.30424165725708
-0.94743574,0.14999999,-0.69,0.95612067,26420,1321,33.32841420173645
-0.6313062,0.14999999,-0.69,0.95612025,26440,1322,33.35918116569519
-0.6213627,0.14999999,-0.69,0.9561204,26460,1323,33.39337372779846
-0.632328,0.14999999,-0.69,0.9561207,26480,1324,33.427984952926636
-0.6343465,0.14999999,-0.69,0.9561207,26500,1325,33.45667052268982
-0.6629348,0.14999999,-0.69,0.9561208,26520,1326,33.48276352882385
-0.31930485,0.14999999,-0.69,0.9561209,26540,1327,33.51605772972107
-0.45551926,0.14999999,-0.69,0.956121,26560,1328,33.53799605369568
-0.7827332,0.14999999,-0.69,0.9561212,26580,1329,33.56479787826538
-0.6720221,0.14999999,-0.69,0.95612115,26600,1330,33.59377336502075
-0.56317794,0.14999999,-0.69,0.9561211,26620,1331,33.619202613830566
-0.73646647,0.14999999,-0.69,0.9561212,26640,1332,33.650254249572754
-0.8649552,0.14999999,-0.69,0.9561211,26660,1333,33.67167639732361
-0.8021546,0.14999999,-0.69,0.95612115,26680,1334,33.70498871803284
-0.68792397,0.14999999,-0.69,0.9561211,26700,1335,33.734437465667725
-0.60465586,0.14999999,-0.69,0.956121,26720,1336,33.76665186882019
-1.0012262,0.14999999,-0.69,0.95612097,26740,1337,33.799784660339355
-0.7979836,0.14999999,-0.69,0.9561207,26760,1338,33.822559118270874
-0.47039816,0.14999999,-0.69,0.95612067,26780,1339,33.850362062454224
-0.7138762,0.14999999,-0.69,0.95612025,26800,1340,33.880029916763306
-0.6252711,0.14999999,-0.69,0.9561203,26820,1341,33.906026124954224
-0.4548241,0.14999999,-0.69,0.9561202,26840,1342,33.93068194389343
-0.5210881,0.14999999,-0.69,0.95612,26860,1343,33.96616315841675
-0.55166596,0.14999999,-0.69,0.9561202,26880,1344,34.004860639572144
-0.7255684,0.14999999,-0.69,0.95612013,26900,1345,34.03840088844299
-0.7293365,0.14999999,-0.69,0.9561202,26920,1346,34.07282996177673
-0.6553557,0.14999999,-0.69,0.9561203,26940,1347,34.10806894302368
-0.6318938,0.14999999,-0.69,0.95612043,26960,1348,34.13496136665344
-0.6634408,0.14999999,-0.69,0.9561202,26980,1349,34.1766242980957
-0.64008635,0.14999999,-0.69,0.95612013,27000,1350,34.20038628578186
-0.7415817,0.14999999,-0.69,0.95612013,27020,1351,34.23256850242615
-0.91675454,0.14999999,-0.69,0.9561199,27040,1352,34.266457080841064
-0.80800873,0.14999999,-0.69,0.95611966,27060,1353,34.30263710021973
-0.35823146,0.14999999,-0.69,0.95611995,27080,1354,34.35459089279175
-0.75262296,0.14999999,-0.69,0.9561197,27100,1355,34.38662552833557
-0.60732156,0.14999999,-0.69,0.95611966,27120,1356,34.419498443603516
-0.6550131,0.14999999,-0.69,0.95612,27140,1357,34.45159959793091
-0.52680504,0.14999999,-0.69,0.95611995,27160,1358,34.48155975341797
-0.54469484,0.14999999,-0.69,0.95612,27180,1359,34.517069578170776
-0.84077215,0.14999999,-0.69,0.95612,27200,1360,34.57577633857727
-0.6184251,0.14999999,-0.69,0.95611995,27220,1361,34.62579894065857
-0.69112176,0.14999999,-0.69,0.95611995,27240,1362,34.673574924468994
-0.5659143,0.14999999,-0.69,0.9561198,27260,1363,34.734397649765015
-0.6753401,0.14999999,-0.69,0.95612,27280,1364,34.77348256111145
-0.60185045,0.14999999,-0.69,0.9561203,27300,1365,34.82052659988403
-0.43558124,0.14999999,-0.69,0.9561201,27320,1366,34.87644863128662
-0.6279212,0.14999999,-0.69,0.95612013,27340,1367,34.934173583984375
-0.53496414,0.14999999,-0.69,0.95612,27360,1368,34.98677039146423
-0.61947054,0.14999999,-0.69,0.9561197,27380,1369,35.04567790031433
-0.5383839,0.14999999,-0.69,0.95611954,27400,1370,35.08711075782776
-0.7115834,0.14999999,-0.69,0.9561196,27420,1371,35.14261746406555
-0.547842,0.14999999,-0.69,0.95611966,27440,1372,35.194297313690186
-0.7792892,0.14999999,-0.69,0.95611984,27460,1373,35.2486617565155
-0.5211259,0.14999999,-0.69,0.95612,27480,1374,35.29611587524414
-1.0367494,0.14999999,-0.69,0.95611984,27500,1375,35.336909532547
-0.52311254,0.14999999,-0.69,0.9561198,27520,1376,35.38813877105713
-0.6095798,0.14999999,-0.69,0.9561198,27540,1377,35.445576190948486
-0.7838006,0.14999999,-0.69,0.9561198,27560,1378,35.494264125823975
-0.92789376,0.14999999,-0.69,0.95611984,27580,1379,35.54676532745361
-0.8358465,0.14999999,-0.69,0.9561198,27600,1380,35.579984188079834
-0.6690395,0.14999999,-0.69,0.9561199,27620,1381,35.610145807266235
-0.51814467,0.14999999,-0.69,0.95611954,27640,1382,35.64415454864502
-0.80440694,0.14999999,-0.69,0.9561193,27660,1383,35.67775249481201
-0.79553705,0.14999999,-0.69,0.95611924,27680,1384,35.71235918998718
-0.6171128,0.14999999,-0.69,0.9561192,27700,1385,35.760679483413696
-0.40542418,0.14999999,-0.69,0.95611936,27720,1386,35.808799505233765
-0.7732899,0.14999999,-0.69,0.9561193,27740,1387,35.84436798095703
-1.0960048,0.14999999,-0.69,0.95611924,27760,1388,35.876811027526855
-0.6437236,0.14999999,-0.69,0.9561192,27780,1389,35.9104950428009
-0.6576895,0.14999999,-0.69,0.9561193,27800,1390,35.95202374458313
-0.6070416,0.14999999,-0.69,0.9561195,27820,1391,36.00103306770325
-0.67646676,0.14999999,-0.69,0.95611966,27840,1392,36.0392119884491
-0.5501837,0.14999999,-0.69,0.9561197,27860,1393,36.085102796554565
-0.7095959,0.14999999,-0.69,0.95611984,27880,1394,36.12682628631592
-0.7431799,0.14999999,-0.69,0.9561198,27900,1395,36.16666913032532
-0.9124268,0.14999999,-0.69,0.9561197,27920,1396,36.195385694503784
-0.5847739,0.14999999,-0.69,0.9561197,27940,1397,36.2242112159729
-0.7158125,0.14999999,-0.69,0.95611966,27960,1398,36.25360178947449
-0.7473998,0.14999999,-0.69,0.9561196,27980,1399,36.2840051651001
-0.620202,0.14999999,-0.69,0.95611954,28000,1400,36.315150022506714
-0.91225284,0.14999999,-0.69,0.9561197,28020,1401,36.348018646240234
-0.9111913,0.14999999,-0.69,0.95611984,28040,1402,36.38116240501404
-0.66476953,0.14999999,-0.69,0.9561198,28060,1403,36.412497758865356
-0.4355772,0.14999999,-0.69,0.9561199,28080,1404,36.4442925453186
-0.6900651,0.14999999,-0.69,0.95612,28100,1405,36.474849462509155
-0.84587044,0.14999999,-0.69,0.9561201,28120,1406,36.505017042160034
-0.6954145,0.14999999,-0.69,0.95611995,28140,1407,36.53613615036011
-0.56219286,0.14999999,-0.69,0.9561201,28160,1408,36.566627502441406
-0.70584816,0.14999999,-0.69,0.9561202,28180,1409,36.59797406196594
-0.5824466,0.14999999,-0.69,0.95612013,28200,1410,36.62863278388977
-0.55015075,0.14999999,-0.69,0.9561201,28220,1411,36.67250680923462
-0.66445094,0.14999999,-0.69,0.9561199,28240,1412,36.70584511756897
-0.70395035,0.14999999,-0.69,0.95611984,28260,1413,36.74071216583252
-0.7578439,0.14999999,-0.69,0.9561198,28280,1414,36.772371768951416
-0.63306963,0.14999999,-0.69,0.9561197,28300,1415,36.80242109298706
-0.75683707,0.14999999,-0.69,0.95611954,28320,1416,36.83674144744873
-0.8325799,0.14999999,-0.69,0.9561195,28340,1417,36.87642240524292
-0.75559443,0.14999999,-0.69,0.9561194,28360,1418,36.910661458969116
-0.8551518,0.14999999,-0.69,0.9561195,28380,1419,36.94934272766113
-0.46594018,0.14999999,-0.69,0.9561195,28400,1420,36.98270511627197
-0.7936958,0.14999999,-0.69,0.95611936,28420,1421,37.00881600379944
-0.72184736,0.14999999,-0.69,0.95611924,28440,1422,37.03995323181152
-0.77247477,0.14999999,-0.69,0.9561191,28460,1423,37.09123992919922
-0.45972872,0.14999999,-0.69,0.95611924,28480,1424,37.127506256103516
-0.513347,0.14999999,-0.69,0.9561195,28500,1425,37.17042589187622
-0.8027154,0.14999999,-0.69,0.9561195,28520,1426,37.23819923400879
-0.81111133,0.14999999,-0.69,0.95611954,28540,1427,37.27308702468872
-0.7996506,0.14999999,-0.69,0.9561195,28560,1428,37.30408334732056
-0.6826926,0.14999999,-0.69,0.9561194,28580,1429,37.33629488945007
-0.6876471,0.14999999,-0.69,0.9561193,28600,1430,37.37115240097046
-0.54641885,0.14999999,-0.69,0.95611936,28620,1431,37.40341639518738
-0.808665,0.14999999,-0.69,0.95611954,28640,1432,37.435678243637085
-0.7008739,0.14999999,-0.69,0.9561196,28660,1433,37.469305992126465
-0.5803321,0.14999999,-0.69,0.9561195,28680,1434,37.502471685409546
-0.6499161,0.14999999,-0.69,0.95611954,28700,1435,37.54564356803894
-0.6711434,0.14999999,-0.69,0.95611966,28720,1436,37.58820676803589
-0.6733623,0.14999999,-0.69,0.95611924,28740,1437,37.63017416000366
-0.97059417,0.14999999,-0.69,0.95611936,28760,1438,37.66089463233948
-0.6858138,0.14999999,-0.69,0.956119,28780,1439,37.69185519218445
-0.6348648,0.14999999,-0.69,0.95611894,28800,1440,37.722349882125854
-0.7326505,0.14999999,-0.69,0.9561189,28820,1441,37.754913330078125
-0.74222827,0.14999999,-0.69,0.956119,28840,1442,37.78737211227417
-0.7296449,0.14999999,-0.69,0.956119,28860,1443,37.81715631484985
-0.64283913,0.14999999,-0.69,0.956119,28880,1444,37.872268199920654
-0.8135581,0.14999999,-0.69,0.95611924,28900,1445,37.92476749420166
-0.66975874,0.14999999,-0.69,0.95611936,28920,1446,37.97336173057556
-0.6776607,0.14999999,-0.69,0.9561195,28940,1447,38.00261950492859
-0.65823716,0.14999999,-0.69,0.9561198,28960,1448,38.05598163604736
-0.65717435,0.14999999,-0.69,0.9561199,28980,1449,38.102761030197144
-0.54372776,0.14999999,-0.69,0.95611995,29000,1450,38.15438222885132
-0.6568217,0.14999999,-0.69,0.95611995,29020,1451,38.20506024360657
-0.7049705,0.14999999,-0.69,0.95611995,29040,1452,38.23772668838501
-0.89758503,0.14999999,-0.69,0.9561202,29060,1453,38.28203558921814
-0.8019352,0.14999999,-0.69,0.9561202,29080,1454,38.331676959991455
-0.5792116,0.14999999,-0.69,0.9561202,29100,1455,38.36036252975464
-0.5865614,0.14999999,-0.69,0.95612,29120,1456,38.391215801239014
-0.958068,0.14999999,-0.69,0.95612,29140,1457,38.42123460769653
-0.5858476,0.14999999,-0.69,0.95612013,29160,1458,38.459580421447754
-0.7287771,0.14999999,-0.69,0.9561203,29180,1459,38.487772703170776
-0.64867747,0.14999999,-0.69,0.95612043,29200,1460,38.518712759017944
-0.7744915,0.14999999,-0.69,0.9561202,29220,1461,38.554431438446045
-0.67613244,0.14999999,-0.69,0.95612013,29240,1462,38.58936667442322
-0.8804392,0.14999999,-0.69,0.9561201,29260,1463,38.61567783355713
-0.5768834,0.14999999,-0.69,0.95611995,29280,1464,38.645663261413574
-0.75295734,0.14999999,-0.69,0.95612,29300,1465,38.682459354400635
-0.7816536,0.14999999,-0.69,0.95612013,29320,1466,38.71382427215576
-0.70848906,0.14999999,-0.69,0.95611995,29340,1467,38.74278783798218
-0.8914912,0.14999999,-0.69,0.9561201,29360,1468,38.783419609069824
-0.8175551,0.14999999,-0.69,0.9561201,29380,1469,38.81384897232056
-0.42763662,0.14999999,-0.69,0.95612013,29400,1470,38.85152840614319
-0.6165842,0.14999999,-0.69,0.95612025,29420,1471,38.8767352104187
-0.41088802,0.14999999,-0.69,0.95612043,29440,1472,38.9126341342926
-0.8896586,0.14999999,-0.69,0.95612067,29460,1473,38.9409282207489
-0.76634043,0.14999999,-0.69,0.9561206,29480,1474,38.9623818397522
-0.46335685,0.14999999,-0.69,0.95612055,29500,1475,38.98933172225952
-0.7035934,0.14999999,-0.69,0.9561208,29520,1476,39.014201402664185
-0.7894546,0.14999999,-0.69,0.95612067,29540,1477,39.04263997077942
-0.72056645,0.14999999,-0.69,0.9561208,29560,1478,39.0684130191803
-0.5325126,0.14999999,-0.69,0.9561207,29580,1479,39.09599256515503
-0.70665723,0.14999999,-0.69,0.95612085,29600,1480,39.1197464466095
-0.6738671,0.14999999,-0.69,0.9561208,29620,1481,39.15425133705139
-0.73068357,0.14999999,-0.69,0.9561207,29640,1482,39.188658714294434
-0.8442738,0.14999999,-0.69,0.9561207,29660,1483,39.215320110321045
-0.48853803,0.14999999,-0.69,0.9561205,29680,1484,39.23838710784912
-0.7814521,0.14999999,-0.69,0.9561206,29700,1485,39.261780738830566
-0.9055089,0.14999999,-0.69,0.95612055,29720,1486,39.28309750556946
-0.5756223,0.14999999,-0.69,0.95612055,29740,1487,39.31477379798889
-0.4037388,0.14999999,-0.69,0.9561203,29760,1488,39.34405255317688
-0.640693,0.14999999,-0.69,0.9561202,29780,1489,39.37799835205078
-0.67180496,0.14999999,-0.69,0.9561203,29800,1490,39.4107871055603
-0.71453947,0.14999999,-0.69,0.9561202,29820,1491,39.44125175476074
-0.5005012,0.14999999,-0.69,0.9561201,29840,1492,39.46655297279358
