ReturnMean,LQGmu1_actor,TimeElapsed,Iteration,TimestepsSoFar,LQGmu1_higher,LQGsigma_higher
0.9561231,-1.0247025,52.73005223274231,752,15040,-0.62,0.14999999
0.95612246,-0.7233456,52.76563239097595,753,15060,-0.62,0.14999999
0.9561225,-0.5798677,52.8144154548645,754,15080,-0.62,0.14999999
0.9561221,-0.55754155,52.863314628601074,755,15100,-0.62,0.14999999
0.9561224,-0.5409746,52.90141153335571,756,15120,-0.62,0.14999999
0.9561226,-0.7421561,52.9907751083374,757,15140,-0.62,0.14999999
0.9561226,-0.4675271,53.059727907180786,758,15160,-0.62,0.14999999
0.95612156,-0.72396845,53.12638807296753,759,15180,-0.62,0.14999999
0.9561217,-0.44304806,53.17429161071777,760,15200,-0.62,0.14999999
0.956122,-0.60364634,53.20247220993042,761,15220,-0.62,0.14999999
0.9561223,-0.71243167,53.26396656036377,762,15240,-0.62,0.14999999
0.9561225,-0.6960433,53.36905336380005,763,15260,-0.62,0.14999999
0.9561225,-0.4601332,53.41974449157715,764,15280,-0.62,0.14999999
0.956123,-0.76047003,53.47734570503235,765,15300,-0.62,0.14999999
0.9561226,-0.54364175,53.542739391326904,766,15320,-0.62,0.14999999
0.95612246,-0.77403796,53.649025440216064,767,15340,-0.62,0.14999999
0.95612216,-0.7546344,53.738163232803345,768,15360,-0.62,0.14999999
0.95612246,-0.59888244,53.79783892631531,769,15380,-0.62,0.14999999
0.95612276,-0.6505363,53.87191295623779,770,15400,-0.62,0.14999999
0.95612276,-0.46966052,53.92118167877197,771,15420,-0.62,0.14999999
0.956123,-0.74534506,54.004197120666504,772,15440,-0.62,0.14999999
0.95612305,-0.6074067,54.05860757827759,773,15460,-0.62,0.14999999
0.95612335,-0.57727563,54.11435508728027,774,15480,-0.62,0.14999999
0.95612377,-0.6374823,54.17207050323486,775,15500,-0.62,0.14999999
0.95612407,-1.0376716,54.22676157951355,776,15520,-0.62,0.14999999
0.95612365,-0.5560705,54.27209734916687,777,15540,-0.62,0.14999999
0.9561239,-0.78791815,54.3212103843689,778,15560,-0.62,0.14999999
0.9561239,-0.6589061,54.36580514907837,779,15580,-0.62,0.14999999
0.9561232,-0.6073929,54.465877294540405,780,15600,-0.62,0.14999999
0.956123,-0.5765325,54.530712604522705,781,15620,-0.62,0.14999999
0.9561229,-0.84426343,54.591965675354004,782,15640,-0.62,0.14999999
0.9561231,-0.5111779,54.64245653152466,783,15660,-0.62,0.14999999
0.9561236,-0.5820101,54.69879364967346,784,15680,-0.62,0.14999999
0.9561239,-0.6491917,54.75776505470276,785,15700,-0.62,0.14999999
0.9561237,-0.52235645,54.7986524105072,786,15720,-0.62,0.14999999
0.956124,-0.63485634,54.85567498207092,787,15740,-0.62,0.14999999
0.95612353,-0.6628852,54.90575695037842,788,15760,-0.62,0.14999999
0.95612377,-0.6606384,54.96021556854248,789,15780,-0.62,0.14999999
0.956124,-0.46407104,55.00824165344238,790,15800,-0.62,0.14999999
0.9561243,-0.65722764,55.09534239768982,791,15820,-0.62,0.14999999
0.9561243,-0.48756132,55.13446521759033,792,15840,-0.62,0.14999999
0.95612425,-0.5853371,55.166463136672974,793,15860,-0.62,0.14999999
0.9561243,-0.5766259,55.28012251853943,794,15880,-0.62,0.14999999
0.9561244,-0.7338722,55.35511302947998,795,15900,-0.62,0.14999999
0.9561243,-0.3451683,55.479536056518555,796,15920,-0.62,0.14999999
0.95612454,-0.5899565,55.57030534744263,797,15940,-0.62,0.14999999
0.9561247,-0.5075875,55.65572237968445,798,15960,-0.62,0.14999999
0.95612496,-0.6234903,55.836448431015015,799,15980,-0.62,0.14999999
0.9561248,-0.6214115,56.08112144470215,800,16000,-0.62,0.14999999
0.9561248,-0.8084247,56.14757251739502,801,16020,-0.62,0.14999999
0.95612454,-0.43413347,56.182846546173096,802,16040,-0.62,0.14999999
0.9561249,-0.4591908,56.21266031265259,803,16060,-0.62,0.14999999
0.9561249,-0.64853984,56.24368166923523,804,16080,-0.62,0.14999999
0.95612514,-0.7480431,56.27227997779846,805,16100,-0.62,0.14999999
0.9561252,-0.64494145,56.30122947692871,806,16120,-0.62,0.14999999
0.9561253,-0.7673588,56.32960653305054,807,16140,-0.62,0.14999999
0.95612484,-0.38089448,56.35634708404541,808,16160,-0.62,0.14999999
0.9561249,-0.701346,56.40497446060181,809,16180,-0.62,0.14999999
0.9561252,-0.33118328,56.47644090652466,810,16200,-0.62,0.14999999
0.95612514,-0.7068098,56.57983756065369,811,16220,-0.62,0.14999999
0.95612514,-0.60481685,56.60959529876709,812,16240,-0.62,0.14999999
0.9561253,-0.5972359,56.66545629501343,813,16260,-0.62,0.14999999
0.9561257,-0.5663446,56.70370030403137,814,16280,-0.62,0.14999999
0.95612574,-0.9093375,56.804433822631836,815,16300,-0.62,0.14999999
0.95612544,-0.54337126,56.9301278591156,816,16320,-0.62,0.14999999
0.9561254,-0.62337863,56.9838171005249,817,16340,-0.62,0.14999999
0.95612544,-0.6330668,57.048142194747925,818,16360,-0.62,0.14999999
0.9561252,-0.50382316,57.14861583709717,819,16380,-0.62,0.14999999
0.9561257,-0.5120321,57.24595665931702,820,16400,-0.62,0.14999999
0.95612586,-0.6933313,57.31064033508301,821,16420,-0.62,0.14999999
0.9561258,-0.3595134,57.37385845184326,822,16440,-0.62,0.14999999
0.95612544,-0.6237192,57.41870403289795,823,16460,-0.62,0.14999999
0.95612526,-0.6497686,57.466801166534424,824,16480,-0.62,0.14999999
0.95612526,-0.66881746,57.52299237251282,825,16500,-0.62,0.14999999
0.95612496,-0.5494278,57.56694269180298,826,16520,-0.62,0.14999999
0.9561248,-0.609199,57.608542680740356,827,16540,-0.62,0.14999999
0.9561244,-0.7592313,57.651243686676025,828,16560,-0.62,0.14999999
0.9561247,-0.52386034,57.68547344207764,829,16580,-0.62,0.14999999
0.95612484,-0.6791827,57.721935987472534,830,16600,-0.62,0.14999999
0.9561249,-0.7663478,57.798189640045166,831,16620,-0.62,0.14999999
0.956125,-0.62778723,57.8513605594635,832,16640,-0.62,0.14999999
0.95612526,-0.36259073,57.97271251678467,833,16660,-0.62,0.14999999
0.9561254,-0.7913044,58.05086803436279,834,16680,-0.62,0.14999999
0.9561253,-0.61878175,58.14348793029785,835,16700,-0.62,0.14999999
0.9561257,-0.69901973,58.282700538635254,836,16720,-0.62,0.14999999
0.9561252,-0.4614836,58.38437461853027,837,16740,-0.62,0.14999999
0.9561253,-0.74863887,58.482787132263184,838,16760,-0.62,0.14999999
0.9561256,-0.4654727,58.57826566696167,839,16780,-0.62,0.14999999
0.9561254,-0.57239723,58.65889596939087,840,16800,-0.62,0.14999999
0.95612544,-0.76647,58.84683895111084,841,16820,-0.62,0.14999999
0.95612556,-0.51792413,58.982460260391235,842,16840,-0.62,0.14999999
0.9561256,-0.6513873,59.07831358909607,843,16860,-0.62,0.14999999
0.9561259,-0.4827061,59.197078704833984,844,16880,-0.62,0.14999999
0.95612556,-0.74172866,59.27527689933777,845,16900,-0.62,0.14999999
0.9561252,-0.83645123,59.40999722480774,846,16920,-0.62,0.14999999
0.9561254,-0.42728305,59.612289905548096,847,16940,-0.62,0.14999999
0.956125,-0.6682664,59.88432836532593,848,16960,-0.62,0.14999999
0.9561249,-0.41410437,60.065834045410156,849,16980,-0.62,0.14999999
0.9561251,-0.696391,60.319403409957886,850,17000,-0.62,0.14999999
0.956125,-0.7663835,60.58617568016052,851,17020,-0.62,0.14999999
0.95612496,-0.49076807,60.759252071380615,852,17040,-0.62,0.14999999
0.95612437,-0.79870033,60.850547552108765,853,17060,-0.62,0.14999999
0.9561244,-0.6068854,60.94215798377991,854,17080,-0.62,0.14999999
0.9561248,-0.59205663,61.01620435714722,855,17100,-0.62,0.14999999
0.95612454,-0.5805346,61.11270880699158,856,17120,-0.62,0.14999999
0.9561246,-0.45857924,61.303380489349365,857,17140,-0.62,0.14999999
0.95612484,-0.4835484,61.647061824798584,858,17160,-0.62,0.14999999
0.9561247,-0.7462411,61.92190480232239,859,17180,-0.62,0.14999999
0.956125,-0.64269763,62.10680842399597,860,17200,-0.62,0.14999999
0.95612514,-0.5693253,62.293541431427,861,17220,-0.62,0.14999999
0.956125,-0.8464432,62.52829933166504,862,17240,-0.62,0.14999999
0.95612484,-0.6675629,62.684213638305664,863,17260,-0.62,0.14999999
0.9561249,-0.4641288,62.83789849281311,864,17280,-0.62,0.14999999
0.95612496,-0.38651246,62.98401737213135,865,17300,-0.62,0.14999999
0.95612526,-0.61818963,63.08054208755493,866,17320,-0.62,0.14999999
0.9561252,-0.58101463,63.14050340652466,867,17340,-0.62,0.14999999
0.95612484,-0.6214225,63.216301679611206,868,17360,-0.62,0.14999999
0.95612484,-0.75620246,63.327892780303955,869,17380,-0.62,0.14999999
0.95612484,-0.46236503,63.45871925354004,870,17400,-0.62,0.14999999
0.95612484,-0.3494537,63.58254313468933,871,17420,-0.62,0.14999999
0.9561251,-0.7741083,63.67465400695801,872,17440,-0.62,0.14999999
0.95612514,-0.50712705,63.7376663684845,873,17460,-0.62,0.14999999
0.9561255,-0.5890541,63.85380172729492,874,17480,-0.62,0.14999999
0.95612526,-0.89656067,64.15167760848999,875,17500,-0.62,0.14999999
0.95612496,-0.5872502,64.37171864509583,876,17520,-0.62,0.14999999
0.9561247,-0.49676916,64.54722857475281,877,17540,-0.62,0.14999999
0.9561248,-0.48881033,64.71624827384949,878,17560,-0.62,0.14999999
0.95612454,-0.6872283,64.85972857475281,879,17580,-0.62,0.14999999
0.9561247,-0.48924464,64.98732805252075,880,17600,-0.62,0.14999999
0.9561248,-0.4367938,65.15333437919617,881,17620,-0.62,0.14999999
0.9561246,-0.45532936,65.28852653503418,882,17640,-0.62,0.14999999
0.95612466,-0.7474685,65.38832426071167,883,17660,-0.62,0.14999999
0.95612454,-0.5757444,65.53406286239624,884,17680,-0.62,0.14999999
0.9561248,-0.38415682,65.70194458961487,885,17700,-0.62,0.14999999
0.956125,-0.77992314,65.89064073562622,886,17720,-0.62,0.14999999
0.95612526,-0.7014675,66.07595825195312,887,17740,-0.62,0.14999999
0.9561253,-0.84339,66.16539430618286,888,17760,-0.62,0.14999999
0.95612514,-0.85592496,66.26476073265076,889,17780,-0.62,0.14999999
0.956125,-0.8220435,66.43766713142395,890,17800,-0.62,0.14999999
0.95612526,-0.8339454,66.59837651252747,891,17820,-0.62,0.14999999
0.956125,-0.98566175,66.75781750679016,892,17840,-0.62,0.14999999
0.95612454,-0.46557122,66.9188117980957,893,17860,-0.62,0.14999999
0.9561247,-0.441316,67.06397795677185,894,17880,-0.62,0.14999999
0.95612437,-0.7160102,67.21627306938171,895,17900,-0.62,0.14999999
0.9561241,-0.484272,67.38353085517883,896,17920,-0.62,0.14999999
0.95612425,-0.26104468,67.56455564498901,897,17940,-0.62,0.14999999
0.9561243,-0.8502257,67.68931555747986,898,17960,-0.62,0.14999999
0.95612437,-0.6593221,67.83248996734619,899,17980,-0.62,0.14999999
0.9561244,-0.82585907,67.94590735435486,900,18000,-0.62,0.14999999
0.9561243,-0.5530411,68.13836717605591,901,18020,-0.62,0.14999999
0.956124,-0.8537738,68.30459380149841,902,18040,-0.62,0.14999999
0.9561239,-0.8741441,68.42146158218384,903,18060,-0.62,0.14999999
0.95612377,-0.43161204,68.59355854988098,904,18080,-0.62,0.14999999
0.95612395,-0.93146944,68.9741563796997,905,18100,-0.62,0.14999999
0.95612407,-0.38393575,69.21712565422058,906,18120,-0.62,0.14999999
0.9561242,-0.6217944,69.29142498970032,907,18140,-0.62,0.14999999
0.9561243,-0.63090134,69.5268657207489,908,18160,-0.62,0.14999999
0.95612466,-0.6209777,69.75828218460083,909,18180,-0.62,0.14999999
0.9561246,-0.7696985,70.00685667991638,910,18200,-0.62,0.14999999
0.95612454,-0.6478498,70.17302775382996,911,18220,-0.62,0.14999999
0.95612466,-0.6797517,70.34442114830017,912,18240,-0.62,0.14999999
0.9561247,-0.6991053,70.53076410293579,913,18260,-0.62,0.14999999
0.9561245,-0.5899295,70.8847427368164,914,18280,-0.62,0.14999999
0.9561246,-0.5477523,71.11300754547119,915,18300,-0.62,0.14999999
0.95612466,-0.6228721,71.29229497909546,916,18320,-0.62,0.14999999
0.95612484,-0.6889638,71.44974637031555,917,18340,-0.62,0.14999999
0.95612514,-0.46399847,71.5827329158783,918,18360,-0.62,0.14999999
0.95612526,-0.35682914,71.7810275554657,919,18380,-0.62,0.14999999
0.956125,-0.68821204,72.01506543159485,920,18400,-0.62,0.14999999
0.9561252,-0.6168938,72.15539169311523,921,18420,-0.62,0.14999999
0.9561254,-0.61776,72.33913135528564,922,18440,-0.62,0.14999999
0.9561258,-0.65096796,72.4715690612793,923,18460,-0.62,0.14999999
0.9561259,-0.36892802,72.60525441169739,924,18480,-0.62,0.14999999
0.95612556,-0.526929,72.89340472221375,925,18500,-0.62,0.14999999
0.95612574,-0.46301574,73.07005667686462,926,18520,-0.62,0.14999999
0.9561259,-0.8766053,73.32246208190918,927,18540,-0.62,0.14999999
0.9561256,-0.64837325,73.52884316444397,928,18560,-0.62,0.14999999
0.9561259,-0.517603,73.73007869720459,929,18580,-0.62,0.14999999
0.9561261,-0.65903187,73.90395283699036,930,18600,-0.62,0.14999999
0.95612603,-0.78733695,74.06040501594543,931,18620,-0.62,0.14999999
0.9561254,-0.8501579,74.21826338768005,932,18640,-0.62,0.14999999
0.95612526,-0.649417,74.32973384857178,933,18660,-0.62,0.14999999
0.9561254,-0.40327954,74.69001531600952,934,18680,-0.62,0.14999999
0.9561245,-0.72218657,74.95291662216187,935,18700,-0.62,0.14999999
0.9561245,-0.47271752,75.30070424079895,936,18720,-0.62,0.14999999
0.95612425,-0.22653443,75.6355791091919,937,18740,-0.62,0.14999999
0.9561241,-0.7266516,75.95359563827515,938,18760,-0.62,0.14999999
0.95612425,-0.5747499,76.00174641609192,939,18780,-0.62,0.14999999
0.9561244,-0.7444216,76.42131972312927,940,18800,-0.62,0.14999999
0.95612437,-0.3792634,76.74034404754639,941,18820,-0.62,0.14999999
0.956124,-0.62390107,76.9866783618927,942,18840,-0.62,0.14999999
0.956124,-0.44743654,77.2107286453247,943,18860,-0.62,0.14999999
0.95612407,-0.5817451,77.44455552101135,944,18880,-0.62,0.14999999
0.9561243,-0.78382504,77.61046576499939,945,18900,-0.62,0.14999999
0.95612425,-0.5175537,77.74619269371033,946,18920,-0.62,0.14999999
0.9561243,-0.6525426,77.84502935409546,947,18940,-0.62,0.14999999
0.95612437,-0.6603437,77.99550652503967,948,18960,-0.62,0.14999999
0.9561245,-0.6087373,78.11915636062622,949,18980,-0.62,0.14999999
0.9561246,-0.72233474,78.2457594871521,950,19000,-0.62,0.14999999
0.9561248,-0.56968,78.33844304084778,951,19020,-0.62,0.14999999
0.9561248,-0.60070086,78.45642852783203,952,19040,-0.62,0.14999999
0.95612484,-0.77025336,78.57401371002197,953,19060,-0.62,0.14999999
0.9561251,-0.57115155,78.68998122215271,954,19080,-0.62,0.14999999
0.95612496,-0.70771194,78.84502363204956,955,19100,-0.62,0.14999999
0.9561246,-0.82668394,79.09693837165833,956,19120,-0.62,0.14999999
0.9561246,-0.76062226,79.30024743080139,957,19140,-0.62,0.14999999
0.9561248,-0.62718993,79.4488627910614,958,19160,-0.62,0.14999999
0.9561242,-0.49552947,79.52960062026978,959,19180,-0.62,0.14999999
0.95612437,-0.75417376,79.6008768081665,960,19200,-0.62,0.14999999
0.95612466,-0.54317737,79.66665577888489,961,19220,-0.62,0.14999999
0.95612437,-0.962917,79.70515322685242,962,19240,-0.62,0.14999999
0.9561241,-0.6804744,79.75659465789795,963,19260,-0.62,0.14999999
0.9561239,-0.5168046,79.79501819610596,964,19280,-0.62,0.14999999
0.9561238,-0.49697152,79.83275556564331,965,19300,-0.62,0.14999999
0.956124,-0.5120094,79.88816499710083,966,19320,-0.62,0.14999999
0.9561235,-0.78522515,79.94816637039185,967,19340,-0.62,0.14999999
0.95612353,-0.3674298,79.9852204322815,968,19360,-0.62,0.14999999
0.9561236,-0.4623262,80.01678776741028,969,19380,-0.62,0.14999999
0.9561234,-0.775313,80.10344886779785,970,19400,-0.62,0.14999999
0.95612293,-0.92815644,80.16765284538269,971,19420,-0.62,0.14999999
0.95612276,-0.69303846,80.26888394355774,972,19440,-0.62,0.14999999
0.9561226,-1.0253055,80.36294150352478,973,19460,-0.62,0.14999999
0.95612216,-0.52715355,80.44718813896179,974,19480,-0.62,0.14999999
0.95612204,-0.5301531,80.52609062194824,975,19500,-0.62,0.14999999
0.95612174,-0.74989724,80.64409279823303,976,19520,-0.62,0.14999999
0.9561217,-0.7588293,80.73907709121704,977,19540,-0.62,0.14999999
0.95612144,-0.73241717,80.78353261947632,978,19560,-0.62,0.14999999
0.9561215,-0.56505847,80.86051535606384,979,19580,-0.62,0.14999999
0.9561212,-0.9772252,80.94248795509338,980,19600,-0.62,0.14999999
0.95612127,-0.6744735,81.06005072593689,981,19620,-0.62,0.14999999
0.95612156,-0.5401965,81.21789050102234,982,19640,-0.62,0.14999999
0.95612174,-0.48607028,81.35533475875854,983,19660,-0.62,0.14999999
0.9561219,-0.6357291,81.44013261795044,984,19680,-0.62,0.14999999
0.956122,-0.596245,81.56940746307373,985,19700,-0.62,0.14999999
0.95612216,-0.40886268,81.70139765739441,986,19720,-0.62,0.14999999
0.956122,-0.69360524,81.80655074119568,987,19740,-0.62,0.14999999
0.9561222,-0.66383964,81.90090727806091,988,19760,-0.62,0.14999999
0.95612234,-0.48468944,82.07790899276733,989,19780,-0.62,0.14999999
0.95612234,-0.49609092,82.25527596473694,990,19800,-0.62,0.14999999
0.9561225,-0.73820615,82.35795974731445,991,19820,-0.62,0.14999999
0.9561225,-0.40323657,82.4387698173523,992,19840,-0.62,0.14999999
0.9561222,-0.6209572,82.49682545661926,993,19860,-0.62,0.14999999
0.9561221,-0.5300492,82.54507970809937,994,19880,-0.62,0.14999999
0.9561224,-0.57667005,82.59785628318787,995,19900,-0.62,0.14999999
0.9561222,-0.69756407,82.65713667869568,996,19920,-0.62,0.14999999
0.95612216,-0.38903338,82.71108770370483,997,19940,-0.62,0.14999999
0.9561225,-0.5687384,82.76872968673706,998,19960,-0.62,0.14999999
0.9561227,-0.78755355,82.82030487060547,999,19980,-0.62,0.14999999
0.9561222,-0.45334315,82.88479447364807,1000,20000,-0.62,0.14999999
0.9561224,-0.89993465,82.95849013328552,1001,20020,-0.62,0.14999999
0.9561223,-0.6607512,83.022305727005,1002,20040,-0.62,0.14999999
0.9561225,-0.6527853,83.09856939315796,1003,20060,-0.62,0.14999999
0.9561226,-0.6081218,83.19698715209961,1004,20080,-0.62,0.14999999
0.95612246,-0.6814165,83.33407711982727,1005,20100,-0.62,0.14999999
0.9561227,-0.34547934,83.46564602851868,1006,20120,-0.62,0.14999999
0.95612246,-0.7198724,83.55731081962585,1007,20140,-0.62,0.14999999
0.95612264,-0.57358116,83.62561368942261,1008,20160,-0.62,0.14999999
0.9561226,-0.5986335,83.71930742263794,1009,20180,-0.62,0.14999999
0.95612264,-0.8451412,83.79034662246704,1010,20200,-0.62,0.14999999
0.95612246,-0.7268866,83.8284204006195,1011,20220,-0.62,0.14999999
0.95612234,-0.85992396,83.87381076812744,1012,20240,-0.62,0.14999999
0.95612246,-0.67273825,84.0363290309906,1013,20260,-0.62,0.14999999
0.95612234,-0.31474847,84.08576917648315,1014,20280,-0.62,0.14999999
0.9561224,-0.5863323,84.12074947357178,1015,20300,-0.62,0.14999999
0.95612246,-0.58476526,84.17239809036255,1016,20320,-0.62,0.14999999
0.95612276,-0.82516396,84.25834035873413,1017,20340,-0.62,0.14999999
0.9561226,-0.67155373,84.35063743591309,1018,20360,-0.62,0.14999999
0.95612276,-0.7435249,84.43007016181946,1019,20380,-0.62,0.14999999
0.9561227,-0.68523127,84.4952642917633,1020,20400,-0.62,0.14999999
0.9561228,-0.6231237,84.54587936401367,1021,20420,-0.62,0.14999999
0.9561229,-0.6436769,84.59100008010864,1022,20440,-0.62,0.14999999
0.9561232,-0.8920895,84.62872338294983,1023,20460,-0.62,0.14999999
0.9561231,-0.6103603,84.66608262062073,1024,20480,-0.62,0.14999999
0.9561232,-0.58746964,84.71048903465271,1025,20500,-0.62,0.14999999
0.956123,-0.62277377,84.80755758285522,1026,20520,-0.62,0.14999999
0.9561231,-0.6283293,84.91402459144592,1027,20540,-0.62,0.14999999
0.9561232,-0.7078343,85.01179933547974,1028,20560,-0.62,0.14999999
0.95612305,-0.64524037,85.08430242538452,1029,20580,-0.62,0.14999999
0.95612293,-0.56314826,85.19473361968994,1030,20600,-0.62,0.14999999
0.9561225,-0.37073708,85.3015501499176,1031,20620,-0.62,0.14999999
0.9561223,-0.7584884,85.35749697685242,1032,20640,-0.62,0.14999999
0.95612234,-0.7045477,85.40020823478699,1033,20660,-0.62,0.14999999
0.9561222,-0.5832592,85.42966318130493,1034,20680,-0.62,0.14999999
0.956122,-0.58167034,85.45902419090271,1035,20700,-0.62,0.14999999
0.9561221,-0.7230669,85.5007152557373,1036,20720,-0.62,0.14999999
0.956122,-0.88759613,85.53585290908813,1037,20740,-0.62,0.14999999
0.956122,-0.43169606,85.57656764984131,1038,20760,-0.62,0.14999999
0.9561222,-0.4426418,85.61795425415039,1039,20780,-0.62,0.14999999
0.95612216,-0.81284547,85.65482020378113,1040,20800,-0.62,0.14999999
0.9561221,-0.5978627,85.68900561332703,1041,20820,-0.62,0.14999999
0.9561219,-0.56226474,85.72662091255188,1042,20840,-0.62,0.14999999
0.9561218,-0.5598276,85.7597062587738,1043,20860,-0.62,0.14999999
0.95612204,-0.65855217,85.78720116615295,1044,20880,-0.62,0.14999999
0.95612204,-0.68872666,85.82293820381165,1045,20900,-0.62,0.14999999
0.9561223,-0.76626587,85.91506695747375,1046,20920,-0.62,0.14999999
0.9561225,-0.77975273,85.96448826789856,1047,20940,-0.62,0.14999999
0.9561226,-0.563402,86.01248455047607,1048,20960,-0.62,0.14999999
0.9561224,-0.49532557,86.06574296951294,1049,20980,-0.62,0.14999999
0.9561223,-0.529582,86.09341931343079,1050,21000,-0.62,0.14999999
0.9561224,-0.66934776,86.1280415058136,1051,21020,-0.62,0.14999999
0.9561225,-0.6889919,86.15771293640137,1052,21040,-0.62,0.14999999
0.9561225,-0.53153527,86.21873331069946,1053,21060,-0.62,0.14999999
0.95612234,-0.5434467,86.27284407615662,1054,21080,-0.62,0.14999999
0.95612234,-0.5720982,86.33780884742737,1055,21100,-0.62,0.14999999
0.9561224,-0.78639066,86.36280632019043,1056,21120,-0.62,0.14999999
0.9561223,-0.5941113,86.39486384391785,1057,21140,-0.62,0.14999999
0.9561221,-0.5267646,86.43890881538391,1058,21160,-0.62,0.14999999
0.9561221,-0.4357181,86.47896146774292,1059,21180,-0.62,0.14999999
0.95612234,-0.51977104,86.52851819992065,1060,21200,-0.62,0.14999999
0.9561226,-0.40721598,86.5583074092865,1061,21220,-0.62,0.14999999
0.9561222,-0.6607334,86.60111141204834,1062,21240,-0.62,0.14999999
0.9561224,-0.2526522,86.62575936317444,1063,21260,-0.62,0.14999999
0.95612216,-0.81300235,86.65237545967102,1064,21280,-0.62,0.14999999
0.95612186,-0.51289904,86.68012690544128,1065,21300,-0.62,0.14999999
0.95612186,-0.6622976,86.70374655723572,1066,21320,-0.62,0.14999999
0.9561221,-0.5470381,86.73397541046143,1067,21340,-0.62,0.14999999
0.95612234,-0.35579488,86.76643681526184,1068,21360,-0.62,0.14999999
0.9561218,-0.7633896,86.79530572891235,1069,21380,-0.62,0.14999999
0.95612174,-0.403244,86.82910108566284,1070,21400,-0.62,0.14999999
0.9561219,-0.44339478,86.90698146820068,1071,21420,-0.62,0.14999999
0.9561222,-0.4430855,86.98379421234131,1072,21440,-0.62,0.14999999
0.9561223,-0.6908909,87.0121123790741,1073,21460,-0.62,0.14999999
0.95612186,-0.59566844,87.04988145828247,1074,21480,-0.62,0.14999999
0.95612204,-0.41220832,87.08241295814514,1075,21500,-0.62,0.14999999
0.9561221,-0.7941465,87.11530804634094,1076,21520,-0.62,0.14999999
0.95612204,-0.76490664,87.14863920211792,1077,21540,-0.62,0.14999999
0.9561223,-0.56180876,87.18545317649841,1078,21560,-0.62,0.14999999
0.95612234,-0.78915,87.2176558971405,1079,21580,-0.62,0.14999999
0.9561224,-0.7105397,87.27770495414734,1080,21600,-0.62,0.14999999
0.9561227,-0.30679575,87.3454852104187,1081,21620,-0.62,0.14999999
0.9561225,-0.42212617,87.39300227165222,1082,21640,-0.62,0.14999999
0.95612234,-0.9435706,87.45101189613342,1083,21660,-0.62,0.14999999
0.95612246,-0.5911394,87.50195956230164,1084,21680,-0.62,0.14999999
0.95612264,-0.50520444,87.60379338264465,1085,21700,-0.62,0.14999999
0.95612234,-0.7155793,87.6453115940094,1086,21720,-0.62,0.14999999
0.9561223,-0.3048196,87.68663024902344,1087,21740,-0.62,0.14999999
0.9561218,-0.6152529,87.72960162162781,1088,21760,-0.62,0.14999999
0.9561219,-0.5842364,87.75843977928162,1089,21780,-0.62,0.14999999
0.9561217,-0.48441935,87.79916262626648,1090,21800,-0.62,0.14999999
0.9561216,-0.5879424,87.83929395675659,1091,21820,-0.62,0.14999999
0.9561216,-0.7066952,87.86055302619934,1092,21840,-0.62,0.14999999
0.9561217,-0.7069318,87.89285707473755,1093,21860,-0.62,0.14999999
0.95612174,-0.7065896,87.92520546913147,1094,21880,-0.62,0.14999999
0.95612204,-0.5272503,87.96686577796936,1095,21900,-0.62,0.14999999
0.956122,-0.46780562,88.01794028282166,1096,21920,-0.62,0.14999999
0.956122,-0.50658965,88.0696473121643,1097,21940,-0.62,0.14999999
0.9561223,-0.51000905,88.12137937545776,1098,21960,-0.62,0.14999999
0.9561222,-0.8069673,88.16193103790283,1099,21980,-0.62,0.14999999
0.9561219,-0.87148714,88.22058582305908,1100,22000,-0.62,0.14999999
0.95612186,-0.7853925,88.2667007446289,1101,22020,-0.62,0.14999999
0.95612204,-0.27940854,88.32770705223083,1102,22040,-0.62,0.14999999
0.956122,-0.51166564,88.43975758552551,1103,22060,-0.62,0.14999999
0.9561219,-0.5716674,88.5456075668335,1104,22080,-0.62,0.14999999
0.9561216,-0.62348753,88.62060618400574,1105,22100,-0.62,0.14999999
0.9561218,-0.5524608,88.67048716545105,1106,22120,-0.62,0.14999999
0.956122,-0.70284235,88.70716619491577,1107,22140,-0.62,0.14999999
0.9561221,-0.38920406,88.7400004863739,1108,22160,-0.62,0.14999999
0.9561219,-0.12847438,88.76784825325012,1109,22180,-0.62,0.14999999
0.956121,-0.4451592,88.80142021179199,1110,22200,-0.62,0.14999999
0.95612085,-0.3648549,88.82960438728333,1111,22220,-0.62,0.14999999
0.95612097,-0.5662941,88.88273978233337,1112,22240,-0.62,0.14999999
0.956121,-0.57716244,88.97421765327454,1113,22260,-0.62,0.14999999
0.95612097,-0.6148478,89.07893490791321,1114,22280,-0.62,0.14999999
0.956121,-0.4473635,89.18140459060669,1115,22300,-0.62,0.14999999
0.9561212,-0.28195724,89.25888323783875,1116,22320,-0.62,0.14999999
0.9561209,-0.7741916,89.33419823646545,1117,22340,-0.62,0.14999999
0.95612097,-0.511351,89.40844368934631,1118,22360,-0.62,0.14999999
0.95612115,-0.6060594,89.47590136528015,1119,22380,-0.62,0.14999999
0.95612115,-0.71088,89.54761791229248,1120,22400,-0.62,0.14999999
0.9561213,-0.6727592,89.59989404678345,1121,22420,-0.62,0.14999999
0.95612127,-0.5011501,89.65630912780762,1122,22440,-0.62,0.14999999
0.9561211,-0.55858976,89.70579838752747,1123,22460,-0.62,0.14999999
0.956121,-0.57993287,89.75136542320251,1124,22480,-0.62,0.14999999
0.9561211,-0.7862157,89.79731750488281,1125,22500,-0.62,0.14999999
