TimestepsSoFar,LQGmu1_actor,Iteration,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimeElapsed
29860,-0.6225006,1493,0.14999999,-0.6,0.95611733,49.60865783691406
29880,-0.51667184,1494,0.14999999,-0.6,0.9561173,49.63688802719116
29900,-0.6385551,1495,0.14999999,-0.6,0.95611733,49.665104389190674
29920,-0.8298185,1496,0.14999999,-0.6,0.9561175,49.69727897644043
29940,-0.6755419,1497,0.14999999,-0.6,0.95611745,49.73006582260132
29960,-0.3274894,1498,0.14999999,-0.6,0.9561176,49.75895833969116
29980,-0.71195364,1499,0.14999999,-0.6,0.9561171,49.78802251815796
30000,-0.7921713,1500,0.14999999,-0.6,0.9561172,49.817864656448364
30020,-0.5832518,1501,0.14999999,-0.6,0.95611715,49.842814445495605
30040,-0.4707869,1502,0.14999999,-0.6,0.9561171,49.87429118156433
30060,-0.5200421,1503,0.14999999,-0.6,0.95611733,49.902905225753784
30080,-0.72623044,1504,0.14999999,-0.6,0.95611733,49.93320345878601
30100,-0.40807927,1505,0.14999999,-0.6,0.9561176,49.96884226799011
30120,-0.47921157,1506,0.14999999,-0.6,0.9561169,49.999659061431885
30140,-0.72361636,1507,0.14999999,-0.6,0.9561168,50.02531981468201
30160,-0.81861746,1508,0.14999999,-0.6,0.95611686,50.05503249168396
30180,-0.73745435,1509,0.14999999,-0.6,0.956117,50.085936307907104
30200,-0.88230336,1510,0.14999999,-0.6,0.9561168,50.1043815612793
30220,-0.5696631,1511,0.14999999,-0.6,0.95611674,50.132604122161865
30240,-0.4814585,1512,0.14999999,-0.6,0.9561167,50.163081407547
30260,-0.8985888,1513,0.14999999,-0.6,0.95611674,50.2013897895813
30280,-0.67038536,1514,0.14999999,-0.6,0.9561167,50.22907781600952
30300,-0.46876878,1515,0.14999999,-0.6,0.95611674,50.25968861579895
30320,-0.57067645,1516,0.14999999,-0.6,0.95611686,50.279069662094116
30340,-0.73448396,1517,0.14999999,-0.6,0.9561168,50.30153822898865
30360,-0.7046384,1518,0.14999999,-0.6,0.9561166,50.3367977142334
30380,-0.53946507,1519,0.14999999,-0.6,0.95611674,50.38807988166809
30400,-0.53342956,1520,0.14999999,-0.6,0.9561167,50.42227911949158
30420,-0.6707826,1521,0.14999999,-0.6,0.9561166,50.45953297615051
30440,-0.2888693,1522,0.14999999,-0.6,0.9561169,50.48513722419739
30460,-0.81290674,1523,0.14999999,-0.6,0.9561164,50.51656699180603
30480,-0.6204685,1524,0.14999999,-0.6,0.95611626,50.56490731239319
30500,-0.7521455,1525,0.14999999,-0.6,0.9561163,50.59236145019531
30520,-0.63658947,1526,0.14999999,-0.6,0.95611614,50.62963151931763
30540,-0.5567473,1527,0.14999999,-0.6,0.95611626,50.66790699958801
30560,-0.33206984,1528,0.14999999,-0.6,0.9561164,50.7089946269989
30580,-0.41453403,1529,0.14999999,-0.6,0.9561166,50.734742164611816
30600,-0.811514,1530,0.14999999,-0.6,0.9561165,50.767500162124634
30620,-0.55767274,1531,0.14999999,-0.6,0.95611656,50.79312229156494
30640,-0.6588385,1532,0.14999999,-0.6,0.9561164,50.81509327888489
30660,-0.45348263,1533,0.14999999,-0.6,0.9561164,50.84107232093811
30680,-0.50318164,1534,0.14999999,-0.6,0.9561164,50.86585974693298
30700,-0.41852236,1535,0.14999999,-0.6,0.95611626,50.89453601837158
30720,-0.5222719,1536,0.14999999,-0.6,0.9561164,50.91926455497742
30740,-0.56548995,1537,0.14999999,-0.6,0.9561163,50.948503255844116
30760,-0.67350733,1538,0.14999999,-0.6,0.95611644,50.977471113204956
30780,-0.6318517,1539,0.14999999,-0.6,0.95611614,51.0057053565979
30800,-0.45902732,1540,0.14999999,-0.6,0.95611614,51.0341157913208
30820,-0.66765416,1541,0.14999999,-0.6,0.95611614,51.07290601730347
30840,-0.59363455,1542,0.14999999,-0.6,0.9561164,51.10222816467285
30860,-0.70121914,1543,0.14999999,-0.6,0.95611626,51.13296437263489
30880,-0.4211846,1544,0.14999999,-0.6,0.95611614,51.17500591278076
30900,-0.56255406,1545,0.14999999,-0.6,0.9561159,51.20439577102661
30920,-0.62994564,1546,0.14999999,-0.6,0.9561158,51.24060535430908
30940,-0.63091594,1547,0.14999999,-0.6,0.9561158,51.26731061935425
30960,-0.6049481,1548,0.14999999,-0.6,0.9561159,51.30167841911316
30980,-0.7794045,1549,0.14999999,-0.6,0.95611584,51.33690309524536
31000,-0.4954719,1550,0.14999999,-0.6,0.9561159,51.36587429046631
31020,-0.69168067,1551,0.14999999,-0.6,0.95611566,51.39099740982056
31040,-0.88830066,1552,0.14999999,-0.6,0.9561157,51.41675877571106
31060,-0.19582993,1553,0.14999999,-0.6,0.95611554,51.45374536514282
31080,-0.66418153,1554,0.14999999,-0.6,0.9561144,51.487237215042114
31100,-0.65108746,1555,0.14999999,-0.6,0.95611435,51.52122235298157
31120,-0.66207886,1556,0.14999999,-0.6,0.95611453,51.547646284103394
31140,-0.60032135,1557,0.14999999,-0.6,0.95611453,51.57164645195007
31160,-0.7515949,1558,0.14999999,-0.6,0.9561147,51.60053992271423
31180,-0.7544749,1559,0.14999999,-0.6,0.95611477,51.63266611099243
31200,-0.42964762,1560,0.14999999,-0.6,0.95611477,51.66207027435303
31220,-0.20601118,1561,0.14999999,-0.6,0.95611435,51.69220447540283
31240,-0.94679546,1562,0.14999999,-0.6,0.95611393,51.71417474746704
31260,-0.51138175,1563,0.14999999,-0.6,0.9561138,51.74089527130127
31280,-0.33941364,1564,0.14999999,-0.6,0.95611376,51.77230429649353
31300,-0.7497313,1565,0.14999999,-0.6,0.9561138,51.821420669555664
31320,-0.689354,1566,0.14999999,-0.6,0.95611393,51.863945722579956
31340,-0.68620455,1567,0.14999999,-0.6,0.9561139,51.89901614189148
31360,-0.62304515,1568,0.14999999,-0.6,0.9561141,51.93343448638916
31380,-0.63942856,1569,0.14999999,-0.6,0.9561141,51.97026777267456
31400,-0.5864667,1570,0.14999999,-0.6,0.9561142,52.0120062828064
31420,-0.43262124,1571,0.14999999,-0.6,0.95611435,52.06130266189575
31440,-0.5099468,1572,0.14999999,-0.6,0.95611435,52.08518409729004
31460,-0.43513113,1573,0.14999999,-0.6,0.9561143,52.13313317298889
31480,-0.6635146,1574,0.14999999,-0.6,0.95611435,52.17691445350647
31500,-0.657714,1575,0.14999999,-0.6,0.95611435,52.2224817276001
31520,-0.51029867,1576,0.14999999,-0.6,0.95611435,52.25822615623474
31540,-0.5566675,1577,0.14999999,-0.6,0.9561138,52.29977345466614
31560,-0.7955011,1578,0.14999999,-0.6,0.9561138,52.333354473114014
31580,-0.46626306,1579,0.14999999,-0.6,0.9561138,52.36204290390015
31600,-0.70091414,1580,0.14999999,-0.6,0.956114,52.392040491104126
31620,-0.50983596,1581,0.14999999,-0.6,0.95611405,52.419833183288574
31640,-0.8175664,1582,0.14999999,-0.6,0.9561141,52.44615173339844
31660,-0.6582428,1583,0.14999999,-0.6,0.95611423,52.47502565383911
31680,-0.52908415,1584,0.14999999,-0.6,0.95611405,52.500468730926514
31700,-0.66432583,1585,0.14999999,-0.6,0.95611405,52.52667760848999
31720,-0.9121974,1586,0.14999999,-0.6,0.9561142,52.55930042266846
31740,-0.41037887,1587,0.14999999,-0.6,0.9561142,52.58566689491272
31760,-0.5809472,1588,0.14999999,-0.6,0.9561142,52.61162996292114
31780,-0.556885,1589,0.14999999,-0.6,0.9561143,52.64045834541321
31800,-0.7917902,1590,0.14999999,-0.6,0.95611435,52.66611051559448
31820,-0.76082265,1591,0.14999999,-0.6,0.9561145,52.682565212249756
31840,-0.47133014,1592,0.14999999,-0.6,0.9561145,52.718790769577026
31860,-0.4600004,1593,0.14999999,-0.6,0.9561146,52.74546933174133
31880,-0.4412519,1594,0.14999999,-0.6,0.9561144,52.77623701095581
31900,-0.61377877,1595,0.14999999,-0.6,0.9561144,52.82986330986023
31920,-0.6307341,1596,0.14999999,-0.6,0.95611405,52.86784243583679
31940,-0.71779615,1597,0.14999999,-0.6,0.956114,52.90198373794556
31960,-0.46384925,1598,0.14999999,-0.6,0.956114,52.96376347541809
31980,-0.4823106,1599,0.14999999,-0.6,0.95611376,52.996593713760376
32000,-0.24493217,1600,0.14999999,-0.6,0.956114,53.05218982696533
32020,-0.7474953,1601,0.14999999,-0.6,0.9561139,53.084914445877075
32040,-0.63628525,1602,0.14999999,-0.6,0.956114,53.11680221557617
32060,-0.69863236,1603,0.14999999,-0.6,0.9561142,53.14899134635925
32080,-0.62696904,1604,0.14999999,-0.6,0.9561142,53.1802704334259
32100,-0.42724556,1605,0.14999999,-0.6,0.9561142,53.21163725852966
32120,-0.43946427,1606,0.14999999,-0.6,0.9561141,53.24271583557129
32140,-0.43682107,1607,0.14999999,-0.6,0.95611393,53.274099349975586
32160,-0.51276577,1608,0.14999999,-0.6,0.95611405,53.3043110370636
32180,-0.7743131,1609,0.14999999,-0.6,0.9561143,53.334084272384644
32200,-0.72091806,1610,0.14999999,-0.6,0.9561144,53.364726066589355
32220,-0.44480747,1611,0.14999999,-0.6,0.9561145,53.394619941711426
32240,-0.5456955,1612,0.14999999,-0.6,0.95611453,53.42394685745239
32260,-0.7111809,1613,0.14999999,-0.6,0.95611465,53.45413374900818
32280,-0.73392427,1614,0.14999999,-0.6,0.9561148,53.48655867576599
32300,-0.8351894,1615,0.14999999,-0.6,0.956115,53.54008483886719
32320,-0.34416756,1616,0.14999999,-0.6,0.95611495,53.57457160949707
32340,-0.40159437,1617,0.14999999,-0.6,0.95611465,53.61609244346619
32360,-0.5584283,1618,0.14999999,-0.6,0.95611453,53.651474475860596
32380,-0.7256058,1619,0.14999999,-0.6,0.9561144,53.69019913673401
32400,-0.53901833,1620,0.14999999,-0.6,0.95611423,53.72015690803528
32420,-0.6897731,1621,0.14999999,-0.6,0.9561142,53.76025581359863
32440,-0.6698844,1622,0.14999999,-0.6,0.9561141,53.81072545051575
32460,-0.5680771,1623,0.14999999,-0.6,0.95611423,53.84337091445923
32480,-0.6673269,1624,0.14999999,-0.6,0.95611435,53.87143135070801
32500,-0.327937,1625,0.14999999,-0.6,0.95611435,53.894108295440674
32520,-0.540551,1626,0.14999999,-0.6,0.9561142,53.927953481674194
32540,-0.7603465,1627,0.14999999,-0.6,0.9561138,53.957194805145264
32560,-0.62751305,1628,0.14999999,-0.6,0.95611364,53.99080562591553
32580,-0.7158809,1629,0.14999999,-0.6,0.9561138,54.029263734817505
32600,-0.7968195,1630,0.14999999,-0.6,0.9561139,54.07292580604553
32620,-0.7252768,1631,0.14999999,-0.6,0.95611376,54.1129047870636
32640,-0.5138387,1632,0.14999999,-0.6,0.95611376,54.145883321762085
32660,-0.63781637,1633,0.14999999,-0.6,0.95611376,54.17851233482361
32680,-0.7208977,1634,0.14999999,-0.6,0.9561139,54.20880460739136
32700,-0.5727002,1635,0.14999999,-0.6,0.9561138,54.24106454849243
32720,-0.6099142,1636,0.14999999,-0.6,0.95611393,54.2708842754364
32740,-0.54286736,1637,0.14999999,-0.6,0.95611405,54.30061888694763
32760,-0.6254268,1638,0.14999999,-0.6,0.9561142,54.33174705505371
32780,-0.5645105,1639,0.14999999,-0.6,0.9561141,54.362138748168945
32800,-0.33743042,1640,0.14999999,-0.6,0.956114,54.40855288505554
32820,-0.4435951,1641,0.14999999,-0.6,0.9561141,54.4501473903656
32840,-0.5140589,1642,0.14999999,-0.6,0.95611393,54.488587379455566
32860,-0.7900461,1643,0.14999999,-0.6,0.9561138,54.53411555290222
32880,-0.34001964,1644,0.14999999,-0.6,0.95611364,54.57098746299744
32900,-0.57612926,1645,0.14999999,-0.6,0.9561138,54.6075336933136
32920,-0.5682132,1646,0.14999999,-0.6,0.95611393,54.660590171813965
32940,-0.45107827,1647,0.14999999,-0.6,0.9561137,54.71199822425842
32960,-0.37492248,1648,0.14999999,-0.6,0.9561136,54.750107288360596
32980,-0.44363546,1649,0.14999999,-0.6,0.9561137,54.787355184555054
33000,-0.58096665,1650,0.14999999,-0.6,0.9561136,54.8196005821228
33020,-0.63510346,1651,0.14999999,-0.6,0.9561135,54.850085496902466
33040,-0.6635046,1652,0.14999999,-0.6,0.9561136,54.88513684272766
33060,-0.56061214,1653,0.14999999,-0.6,0.95611364,54.92333006858826
33080,-0.5764101,1654,0.14999999,-0.6,0.95611376,54.964375495910645
33100,-0.6554969,1655,0.14999999,-0.6,0.9561137,55.000473976135254
33120,-0.7117246,1656,0.14999999,-0.6,0.95611393,55.03518724441528
33140,-0.54758286,1657,0.14999999,-0.6,0.95611393,55.07131099700928
33160,-0.66149163,1658,0.14999999,-0.6,0.95611405,55.105366945266724
33180,-0.6379871,1659,0.14999999,-0.6,0.9561141,55.138779163360596
33200,-0.55105656,1660,0.14999999,-0.6,0.9561142,55.179168939590454
33220,-0.54638714,1661,0.14999999,-0.6,0.9561143,55.219181299209595
33240,-0.630962,1662,0.14999999,-0.6,0.95611435,55.25237250328064
33260,-0.9035865,1663,0.14999999,-0.6,0.9561144,55.29510855674744
33280,-0.6248402,1664,0.14999999,-0.6,0.95611435,55.332579135894775
33300,-0.6482217,1665,0.14999999,-0.6,0.9561143,55.36452102661133
33320,-0.6773876,1666,0.14999999,-0.6,0.9561145,55.40039038658142
33340,-0.5481861,1667,0.14999999,-0.6,0.9561146,55.44563698768616
33360,-0.471771,1668,0.14999999,-0.6,0.9561147,55.4875967502594
33380,-0.53940374,1669,0.14999999,-0.6,0.9561148,55.528985023498535
33400,-0.6011734,1670,0.14999999,-0.6,0.95611495,55.567994117736816
33420,-0.4722512,1671,0.14999999,-0.6,0.9561149,55.6237633228302
33440,-0.48395866,1672,0.14999999,-0.6,0.9561147,55.67093634605408
33460,-0.7277023,1673,0.14999999,-0.6,0.95611453,55.71671175956726
33480,-0.40504354,1674,0.14999999,-0.6,0.95611435,55.76883149147034
33500,-0.44168043,1675,0.14999999,-0.6,0.9561142,55.824674129486084
33520,-0.6419525,1676,0.14999999,-0.6,0.956114,55.88063836097717
33540,-0.8649986,1677,0.14999999,-0.6,0.9561141,55.944626569747925
33560,-0.9876145,1678,0.14999999,-0.6,0.9561139,55.98032855987549
33580,-0.45759797,1679,0.14999999,-0.6,0.9561139,56.00806784629822
33600,-0.541948,1680,0.14999999,-0.6,0.95611405,56.04013633728027
33620,-0.63119763,1681,0.14999999,-0.6,0.9561141,56.07517194747925
33640,-0.4250936,1682,0.14999999,-0.6,0.95611405,56.11160063743591
33660,-0.7000325,1683,0.14999999,-0.6,0.9561142,56.14316415786743
33680,-0.5008261,1684,0.14999999,-0.6,0.9561143,56.172804832458496
33700,-0.7459476,1685,0.14999999,-0.6,0.9561141,56.215678691864014
33720,-0.7562075,1686,0.14999999,-0.6,0.95611376,56.26746463775635
33740,-0.7238945,1687,0.14999999,-0.6,0.956114,56.32589650154114
33760,-0.4606893,1688,0.14999999,-0.6,0.9561138,56.367045402526855
33780,-0.7849672,1689,0.14999999,-0.6,0.95611346,56.40923619270325
33800,-0.5454972,1690,0.14999999,-0.6,0.95611346,56.4498176574707
33820,-0.51276356,1691,0.14999999,-0.6,0.9561136,56.493473529815674
33840,-0.2939044,1692,0.14999999,-0.6,0.9561137,56.53452944755554
33860,-0.678452,1693,0.14999999,-0.6,0.9561136,56.57802367210388
33880,-0.84143335,1694,0.14999999,-0.6,0.9561137,56.61019325256348
33900,-0.8653494,1695,0.14999999,-0.6,0.9561138,56.65327072143555
33920,-0.6199144,1696,0.14999999,-0.6,0.9561139,56.692976236343384
33940,-0.69630265,1697,0.14999999,-0.6,0.95611393,56.73281383514404
33960,-0.7009383,1698,0.14999999,-0.6,0.95611405,56.76986861228943
33980,-0.5506309,1699,0.14999999,-0.6,0.95611405,56.82357168197632
34000,-0.5130686,1700,0.14999999,-0.6,0.95611423,56.8561954498291
34020,-0.524539,1701,0.14999999,-0.6,0.95611423,56.8955078125
34040,-0.7332295,1702,0.14999999,-0.6,0.95611423,56.93365550041199
34060,-0.48114365,1703,0.14999999,-0.6,0.95611435,56.967533349990845
34080,-0.5739105,1704,0.14999999,-0.6,0.9561143,57.00159573554993
34100,-0.3536408,1705,0.14999999,-0.6,0.95611423,57.0504310131073
34120,-0.80493855,1706,0.14999999,-0.6,0.95611435,57.090601205825806
34140,-0.64056826,1707,0.14999999,-0.6,0.95611435,57.138797760009766
34160,-0.727542,1708,0.14999999,-0.6,0.9561146,57.19525742530823
34180,-0.7244597,1709,0.14999999,-0.6,0.9561146,57.233906269073486
34200,-0.5366301,1710,0.14999999,-0.6,0.95611435,57.274787187576294
34220,-0.5501189,1711,0.14999999,-0.6,0.95611435,57.318143129348755
34240,-0.6420146,1712,0.14999999,-0.6,0.9561143,57.375845193862915
34260,-0.65800965,1713,0.14999999,-0.6,0.95611423,57.42106008529663
34280,-0.4602003,1714,0.14999999,-0.6,0.95611423,57.453548431396484
34300,-0.58378226,1715,0.14999999,-0.6,0.9561142,57.48664975166321
34320,-0.56447524,1716,0.14999999,-0.6,0.9561142,57.52057981491089
34340,-0.58871526,1717,0.14999999,-0.6,0.9561141,57.549641370773315
34360,-0.5489372,1718,0.14999999,-0.6,0.95611423,57.58183574676514
34380,-0.90688777,1719,0.14999999,-0.6,0.9561143,57.613529920578
34400,-0.48649248,1720,0.14999999,-0.6,0.9561142,57.64445471763611
34420,-0.37282503,1721,0.14999999,-0.6,0.9561143,57.673797607421875
34440,-0.51211053,1722,0.14999999,-0.6,0.95611423,57.70797371864319
34460,-0.29362214,1723,0.14999999,-0.6,0.9561144,57.74067711830139
34480,-0.58834773,1724,0.14999999,-0.6,0.9561145,57.77112698554993
34500,-0.7077207,1725,0.14999999,-0.6,0.9561143,57.80232071876526
34520,-0.73426443,1726,0.14999999,-0.6,0.95611435,57.83830523490906
34540,-0.36273056,1727,0.14999999,-0.6,0.9561145,57.87062644958496
34560,-0.56738096,1728,0.14999999,-0.6,0.9561143,57.90304183959961
34580,-0.4843229,1729,0.14999999,-0.6,0.9561143,57.9340283870697
34600,-0.57107514,1730,0.14999999,-0.6,0.9561143,57.97479748725891
34620,-0.70634854,1731,0.14999999,-0.6,0.95611435,58.02802848815918
34640,-0.6714763,1732,0.14999999,-0.6,0.9561143,58.079373836517334
34660,-0.7817701,1733,0.14999999,-0.6,0.95611435,58.13479828834534
34680,-0.5242913,1734,0.14999999,-0.6,0.9561141,58.18583703041077
34700,-0.8830301,1735,0.14999999,-0.6,0.956114,58.222914695739746
34720,-0.6976975,1736,0.14999999,-0.6,0.956114,58.254719734191895
34740,-0.7399182,1737,0.14999999,-0.6,0.95611405,58.288612604141235
34760,-0.66769326,1738,0.14999999,-0.6,0.95611423,58.32229018211365
34780,-0.4958935,1739,0.14999999,-0.6,0.95611435,58.364474058151245
34800,-0.78997254,1740,0.14999999,-0.6,0.95611423,58.40262055397034
34820,-0.54366493,1741,0.14999999,-0.6,0.9561143,58.46097731590271
34840,-0.6068043,1742,0.14999999,-0.6,0.95611423,58.497761487960815
34860,-0.5855055,1743,0.14999999,-0.6,0.95611435,58.534996032714844
34880,-0.48362854,1744,0.14999999,-0.6,0.95611435,58.56976342201233
34900,-0.59535927,1745,0.14999999,-0.6,0.956114,58.60392212867737
34920,-0.64116275,1746,0.14999999,-0.6,0.956114,58.65539503097534
34940,-0.5314052,1747,0.14999999,-0.6,0.95611405,58.702617168426514
34960,-0.5531926,1748,0.14999999,-0.6,0.9561142,58.75010132789612
34980,-0.68846655,1749,0.14999999,-0.6,0.95611435,58.78902578353882
35000,-0.70865905,1750,0.14999999,-0.6,0.9561144,58.822808265686035
35020,-0.43100187,1751,0.14999999,-0.6,0.95611435,58.85442399978638
35040,-0.40655762,1752,0.14999999,-0.6,0.9561144,58.88516545295715
35060,-0.74906737,1753,0.14999999,-0.6,0.9561146,58.91598153114319
35080,-0.66611195,1754,0.14999999,-0.6,0.95611453,58.946829319000244
35100,-0.59213835,1755,0.14999999,-0.6,0.95611453,58.99339580535889
35120,-0.64132994,1756,0.14999999,-0.6,0.95611453,59.044394969940186
35140,-0.50716794,1757,0.14999999,-0.6,0.9561144,59.08898878097534
35160,-0.5027102,1758,0.14999999,-0.6,0.9561144,59.12739562988281
35180,-0.33353102,1759,0.14999999,-0.6,0.95611435,59.16477108001709
35200,-0.5023185,1760,0.14999999,-0.6,0.95611393,59.20378375053406
35220,-0.67338085,1761,0.14999999,-0.6,0.95611405,59.234391927719116
35240,-0.89412695,1762,0.14999999,-0.6,0.9561141,59.28475499153137
35260,-0.66582465,1763,0.14999999,-0.6,0.9561141,59.32982325553894
35280,-0.5786292,1764,0.14999999,-0.6,0.95611435,59.36910128593445
35300,-0.44014877,1765,0.14999999,-0.6,0.9561145,59.39893960952759
35320,-0.60870624,1766,0.14999999,-0.6,0.9561147,59.4300537109375
35340,-0.6192102,1767,0.14999999,-0.6,0.9561147,59.46066093444824
35360,-0.47814885,1768,0.14999999,-0.6,0.9561146,59.49162483215332
35380,-0.6101151,1769,0.14999999,-0.6,0.9561147,59.52146029472351
35400,-0.73739403,1770,0.14999999,-0.6,0.9561147,59.551082134246826
35420,-0.68137443,1771,0.14999999,-0.6,0.95611465,59.579875469207764
35440,-0.68800545,1772,0.14999999,-0.6,0.95611477,59.60825514793396
35460,-0.60558015,1773,0.14999999,-0.6,0.9561147,59.65511751174927
35480,-0.50082624,1774,0.14999999,-0.6,0.9561147,59.72084093093872
35500,-0.3639288,1775,0.14999999,-0.6,0.95611465,59.780661821365356
35520,-0.68145674,1776,0.14999999,-0.6,0.9561145,59.84164357185364
35540,-0.60498154,1777,0.14999999,-0.6,0.9561142,59.89886260032654
35560,-0.21339709,1778,0.14999999,-0.6,0.9561143,59.960949659347534
35580,-0.5086696,1779,0.14999999,-0.6,0.956114,60.010408878326416
35600,-0.71206725,1780,0.14999999,-0.6,0.95611405,60.072500705718994
35620,-0.52742314,1781,0.14999999,-0.6,0.95611405,60.12197709083557
35640,-0.6141448,1782,0.14999999,-0.6,0.9561138,60.17216968536377
35660,-0.66246814,1783,0.14999999,-0.6,0.9561138,60.227142572402954
35680,-0.5398023,1784,0.14999999,-0.6,0.9561138,60.27596044540405
35700,-0.74559283,1785,0.14999999,-0.6,0.95611405,60.335153341293335
35720,-0.48566565,1786,0.14999999,-0.6,0.956114,60.391496419906616
35740,-0.6952485,1787,0.14999999,-0.6,0.956114,60.465189933776855
35760,-0.6693699,1788,0.14999999,-0.6,0.95611393,60.51389980316162
35780,-0.7778324,1789,0.14999999,-0.6,0.95611405,60.543118715286255
35800,-0.4664597,1790,0.14999999,-0.6,0.956114,60.56951189041138
35820,-0.5374241,1791,0.14999999,-0.6,0.9561141,60.63016724586487
35840,-0.52349937,1792,0.14999999,-0.6,0.95611393,60.66937875747681
35860,-0.6698117,1793,0.14999999,-0.6,0.95611405,60.7109158039093
35880,-0.5823304,1794,0.14999999,-0.6,0.9561142,60.74879860877991
35900,-0.7470707,1795,0.14999999,-0.6,0.95611423,60.793323278427124
35920,-0.6869205,1796,0.14999999,-0.6,0.9561141,60.83541941642761
35940,-0.61380833,1797,0.14999999,-0.6,0.95611405,60.87297320365906
35960,-0.6112903,1798,0.14999999,-0.6,0.9561139,60.92564129829407
35980,-0.71388173,1799,0.14999999,-0.6,0.956114,60.97747468948364
36000,-0.749098,1800,0.14999999,-0.6,0.9561141,61.015029430389404
36020,-0.6090695,1801,0.14999999,-0.6,0.9561142,61.05712938308716
36040,-0.6943785,1802,0.14999999,-0.6,0.9561143,61.093279123306274
36060,-0.5035077,1803,0.14999999,-0.6,0.9561144,61.14457154273987
36080,-0.5399124,1804,0.14999999,-0.6,0.95611435,61.19865679740906
36100,-0.49304917,1805,0.14999999,-0.6,0.9561146,61.24950098991394
36120,-0.47373337,1806,0.14999999,-0.6,0.9561142,61.30318307876587
36140,-0.6430224,1807,0.14999999,-0.6,0.9561142,61.33367848396301
36160,-0.7124752,1808,0.14999999,-0.6,0.9561141,61.364511489868164
36180,-0.62775517,1809,0.14999999,-0.6,0.9561141,61.39519262313843
36200,-0.4684378,1810,0.14999999,-0.6,0.95611405,61.429136753082275
36220,-0.63745695,1811,0.14999999,-0.6,0.9561143,61.458980083465576
36240,-0.60941803,1812,0.14999999,-0.6,0.95611435,61.48955273628235
36260,-0.60953784,1813,0.14999999,-0.6,0.95611435,61.5205512046814
36280,-0.63719916,1814,0.14999999,-0.6,0.9561145,61.554691791534424
36300,-0.58645284,1815,0.14999999,-0.6,0.95611453,61.5859649181366
36320,-0.49260506,1816,0.14999999,-0.6,0.95611453,61.616868019104004
36340,-0.5765631,1817,0.14999999,-0.6,0.9561146,61.653905153274536
36360,-0.5528874,1818,0.14999999,-0.6,0.9561146,61.684011459350586
36380,-0.268736,1819,0.14999999,-0.6,0.9561146,61.71531271934509
36400,-0.5436001,1820,0.14999999,-0.6,0.95611465,61.74601674079895
36420,-0.64676315,1821,0.14999999,-0.6,0.95611453,61.77638006210327
36440,-0.47521985,1822,0.14999999,-0.6,0.9561146,61.807713985443115
36460,-0.7102897,1823,0.14999999,-0.6,0.9561146,61.839014530181885
36480,-0.85530484,1824,0.14999999,-0.6,0.95611465,61.8699095249176
36500,-0.54200476,1825,0.14999999,-0.6,0.9561146,61.900803565979004
36520,-0.7591884,1826,0.14999999,-0.6,0.9561146,61.92973804473877
36540,-0.72117084,1827,0.14999999,-0.6,0.95611465,61.96860671043396
36560,-0.6348147,1828,0.14999999,-0.6,0.9561147,62.0102698802948
36580,-0.6825,1829,0.14999999,-0.6,0.95611477,62.04491996765137
36600,-0.53596485,1830,0.14999999,-0.6,0.9561148,62.08236289024353
36620,-0.5455293,1831,0.14999999,-0.6,0.9561148,62.12405061721802
36640,-0.93645287,1832,0.14999999,-0.6,0.9561148,62.16088080406189
36660,-0.6046694,1833,0.14999999,-0.6,0.9561149,62.221195697784424
36680,-0.4809531,1834,0.14999999,-0.6,0.95611477,62.268070220947266
36700,-0.76546526,1835,0.14999999,-0.6,0.9561149,62.32921504974365
36720,-0.7062071,1836,0.14999999,-0.6,0.95611495,62.38769173622131
36740,-0.61399156,1837,0.14999999,-0.6,0.956115,62.43831205368042
36760,-0.7636763,1838,0.14999999,-0.6,0.9561151,62.49547839164734
36780,-0.32239717,1839,0.14999999,-0.6,0.95611507,62.54454207420349
36800,-0.5020086,1840,0.14999999,-0.6,0.95611507,62.59765553474426
36820,-0.41319054,1841,0.14999999,-0.6,0.9561152,62.63763785362244
36840,-0.5068757,1842,0.14999999,-0.6,0.95611525,62.66905355453491
36860,-0.55123675,1843,0.14999999,-0.6,0.95611525,62.70033597946167
36880,-0.6787394,1844,0.14999999,-0.6,0.9561153,62.73199200630188
36900,-0.73460615,1845,0.14999999,-0.6,0.9561152,62.76267695426941
36920,-0.69584984,1846,0.14999999,-0.6,0.9561151,62.79873442649841
36940,-0.45013708,1847,0.14999999,-0.6,0.9561153,62.838083028793335
36960,-0.53786147,1848,0.14999999,-0.6,0.95611525,62.88241720199585
36980,-0.6082314,1849,0.14999999,-0.6,0.9561153,62.91638255119324
37000,-0.588533,1850,0.14999999,-0.6,0.95611537,62.9519522190094
37020,-0.5302284,1851,0.14999999,-0.6,0.9561154,62.99736404418945
37040,-0.7235101,1852,0.14999999,-0.6,0.95611554,63.05110430717468
37060,-0.6951084,1853,0.14999999,-0.6,0.95611566,63.091801166534424
37080,-0.59154624,1854,0.14999999,-0.6,0.9561157,63.134602546691895
37100,-0.5258419,1855,0.14999999,-0.6,0.9561158,63.165968894958496
37120,-0.6533218,1856,0.14999999,-0.6,0.9561157,63.20414161682129
37140,-0.43565807,1857,0.14999999,-0.6,0.95611584,63.25123119354248
37160,-0.75137925,1858,0.14999999,-0.6,0.9561159,63.291157484054565
37180,-0.75305927,1859,0.14999999,-0.6,0.956116,63.337615966796875
