LQGmu1_higher,Iteration,ReturnMean,TimestepsSoFar,LQGmu1_actor,LQGsigma_higher,TimeElapsed
-0.64,754,0.95612496,15080,-0.5998677,0.14999999,36.80535364151001
-0.64,755,0.95612454,15100,-0.57754153,0.14999999,36.86012101173401
-0.64,756,0.9561249,15120,-0.5609746,0.14999999,36.98323106765747
-0.64,757,0.956125,15140,-0.76215607,0.14999999,37.09040069580078
-0.64,758,0.9561251,15160,-0.48752707,0.14999999,37.173131704330444
-0.64,759,0.9561242,15180,-0.7439684,0.14999999,37.27360153198242
-0.64,760,0.95612425,15200,-0.46304804,0.14999999,37.35187101364136
-0.64,761,0.9561245,15220,-0.6236463,0.14999999,37.38199424743652
-0.64,762,0.9561248,15240,-0.73243165,0.14999999,37.430031538009644
-0.64,763,0.9561249,15260,-0.7160433,0.14999999,37.464264154434204
-0.64,764,0.95612496,15280,-0.48013318,0.14999999,37.50410342216492
-0.64,765,0.9561254,15300,-0.78047,0.14999999,37.55456733703613
-0.64,766,0.95612496,15320,-0.5636417,0.14999999,37.58843016624451
-0.64,767,0.9561249,15340,-0.79403794,0.14999999,37.64661955833435
-0.64,768,0.95612454,15360,-0.77463436,0.14999999,37.69624185562134
-0.64,769,0.95612484,15380,-0.6188824,0.14999999,37.74727177619934
-0.64,770,0.9561251,15400,-0.6705363,0.14999999,37.787261724472046
-0.64,771,0.95612514,15420,-0.4896605,0.14999999,37.81819224357605
-0.64,772,0.95612544,15440,-0.76534504,0.14999999,37.856345415115356
-0.64,773,0.95612544,15460,-0.62740666,0.14999999,37.900145292282104
-0.64,774,0.95612574,15480,-0.5972756,0.14999999,37.94325375556946
-0.64,775,0.9561261,15500,-0.65748227,0.14999999,37.98872900009155
-0.64,776,0.9561264,15520,-1.0576715,0.14999999,38.04020571708679
-0.64,777,0.95612603,15540,-0.5760705,0.14999999,38.10240960121155
-0.64,778,0.9561262,15560,-0.80791813,0.14999999,38.15472769737244
-0.64,779,0.95612615,15580,-0.6789061,0.14999999,38.220139503479004
-0.64,780,0.95612544,15600,-0.6273929,0.14999999,38.28453254699707
-0.64,781,0.95612526,15620,-0.59653246,0.14999999,38.322919845581055
-0.64,782,0.95612526,15640,-0.8642634,0.14999999,38.370198488235474
-0.64,783,0.9561253,15660,-0.5311779,0.14999999,38.418046712875366
-0.64,784,0.95612586,15680,-0.6020101,0.14999999,38.46732234954834
-0.64,785,0.95612615,15700,-0.66919166,0.14999999,38.51293730735779
-0.64,786,0.95612603,15720,-0.54235643,0.14999999,38.55666494369507
-0.64,787,0.95612633,15740,-0.6548563,0.14999999,38.606982469558716
-0.64,788,0.9561258,15760,-0.68288517,0.14999999,38.64976239204407
-0.64,789,0.9561261,15780,-0.6806384,0.14999999,38.68402981758118
-0.64,790,0.9561262,15800,-0.48407102,0.14999999,38.724421977996826
-0.64,791,0.9561265,15820,-0.6772276,0.14999999,38.788060903549194
-0.64,792,0.9561265,15840,-0.5075613,0.14999999,38.84012722969055
-0.64,793,0.9561266,15860,-0.6053371,0.14999999,38.87246823310852
-0.64,794,0.9561266,15880,-0.59662586,0.14999999,38.909554958343506
-0.64,795,0.9561266,15900,-0.75387216,0.14999999,38.93913984298706
-0.64,796,0.9561265,15920,-0.36516827,0.14999999,38.98132514953613
-0.64,797,0.9561268,15940,-0.6099565,0.14999999,39.033087730407715
-0.64,798,0.95612705,15960,-0.5275875,0.14999999,39.09617495536804
-0.64,799,0.95612717,15980,-0.64349025,0.14999999,39.172030210494995
-0.64,800,0.956127,16000,-0.6414115,0.14999999,39.232117891311646
-0.64,801,0.956127,16020,-0.8284247,0.14999999,39.261555910110474
-0.64,802,0.9561267,16040,-0.45413345,0.14999999,39.3202965259552
-0.64,803,0.9561272,16060,-0.47919077,0.14999999,39.40172791481018
-0.64,804,0.9561273,16080,-0.6685398,0.14999999,39.455000162124634
-0.64,805,0.95612746,16100,-0.7680431,0.14999999,39.49792408943176
-0.64,806,0.95612746,16120,-0.66494143,0.14999999,39.55365061759949
-0.64,807,0.9561276,16140,-0.78735876,0.14999999,39.62683701515198
-0.64,808,0.9561271,16160,-0.40089446,0.14999999,39.672078132629395
-0.64,809,0.95612717,16180,-0.72134596,0.14999999,39.762853384017944
-0.64,810,0.95612746,16200,-0.35118327,0.14999999,39.83144998550415
-0.64,811,0.9561274,16220,-0.7268098,0.14999999,39.887362003326416
-0.64,812,0.95612735,16240,-0.62481683,0.14999999,39.94136929512024
-0.64,813,0.9561276,16260,-0.6172359,0.14999999,39.98549151420593
-0.64,814,0.9561279,16280,-0.5863446,0.14999999,40.07128596305847
-0.64,815,0.95612794,16300,-0.9293375,0.14999999,40.12990355491638
-0.64,816,0.95612764,16320,-0.56337124,0.14999999,40.17198300361633
-0.64,817,0.9561276,16340,-0.6433786,0.14999999,40.210062742233276
-0.64,818,0.9561276,16360,-0.65306675,0.14999999,40.24309158325195
-0.64,819,0.9561274,16380,-0.52382314,0.14999999,40.28393864631653
-0.64,820,0.9561279,16400,-0.5320321,0.14999999,40.3120002746582
-0.64,821,0.956128,16420,-0.7133313,0.14999999,40.34366774559021
-0.64,822,0.956128,16440,-0.37951338,0.14999999,40.38370132446289
-0.64,823,0.95612764,16460,-0.6437192,0.14999999,40.412358045578
-0.64,824,0.9561276,16480,-0.6697686,0.14999999,40.448846101760864
-0.64,825,0.95612746,16500,-0.68881744,0.14999999,40.49275588989258
-0.64,826,0.9561272,16520,-0.5694278,0.14999999,40.57759356498718
-0.64,827,0.9561271,16540,-0.62919897,0.14999999,40.655168533325195
-0.64,828,0.9561267,16560,-0.7792313,0.14999999,40.704490661621094
-0.64,829,0.956127,16580,-0.5438603,0.14999999,40.80574059486389
-0.64,830,0.95612717,16600,-0.6991827,0.14999999,40.89174771308899
-0.64,831,0.95612717,16620,-0.7863478,0.14999999,41.016613245010376
-0.64,832,0.9561273,16640,-0.6477872,0.14999999,41.1170551776886
-0.64,833,0.9561275,16660,-0.3825907,0.14999999,41.23749113082886
-0.64,834,0.9561276,16680,-0.8113044,0.14999999,41.3210825920105
-0.64,835,0.95612764,16700,-0.6387817,0.14999999,41.383188247680664
-0.64,836,0.9561278,16720,-0.7190197,0.14999999,41.47344422340393
-0.64,837,0.95612746,16740,-0.48148358,0.14999999,41.56551790237427
-0.64,838,0.9561276,16760,-0.76863885,0.14999999,41.6723690032959
-0.64,839,0.9561279,16780,-0.48547268,0.14999999,41.76229691505432
-0.64,840,0.95612764,16800,-0.5923972,0.14999999,41.93563437461853
-0.64,841,0.9561277,16820,-0.78647,0.14999999,42.06781005859375
-0.64,842,0.95612776,16840,-0.5379241,0.14999999,42.18124747276306
-0.64,843,0.9561278,16860,-0.67138726,0.14999999,42.31343364715576
-0.64,844,0.9561282,16880,-0.50270605,0.14999999,42.405637979507446
-0.64,845,0.95612776,16900,-0.76172864,0.14999999,42.48047590255737
-0.64,846,0.9561274,16920,-0.8564512,0.14999999,42.550875425338745
-0.64,847,0.9561276,16940,-0.44728303,0.14999999,42.61949062347412
-0.64,848,0.9561272,16960,-0.6882664,0.14999999,42.6850688457489
-0.64,849,0.95612717,16980,-0.43410435,0.14999999,42.78641629219055
-0.64,850,0.9561272,17000,-0.71639097,0.14999999,42.951972007751465
-0.64,851,0.9561273,17020,-0.7863835,0.14999999,43.0731086730957
-0.64,852,0.9561271,17040,-0.51076806,0.14999999,43.131998777389526
-0.64,853,0.9561265,17060,-0.8187003,0.14999999,43.22335481643677
-0.64,854,0.9561266,17080,-0.62688535,0.14999999,43.31605863571167
-0.64,855,0.9561269,17100,-0.6120566,0.14999999,43.36639475822449
-0.64,856,0.95612687,17120,-0.60053456,0.14999999,43.48625183105469
-0.64,857,0.9561269,17140,-0.47857922,0.14999999,43.54585409164429
-0.64,858,0.9561271,17160,-0.5035484,0.14999999,43.60349893569946
-0.64,859,0.95612705,17180,-0.7662411,0.14999999,43.69988179206848
-0.64,860,0.9561272,17200,-0.6626976,0.14999999,43.76024127006531
-0.64,861,0.9561273,17220,-0.5893253,0.14999999,43.81344413757324
-0.64,862,0.95612717,17240,-0.86644316,0.14999999,43.85055327415466
-0.64,863,0.95612705,17260,-0.6875629,0.14999999,43.8947389125824
-0.64,864,0.95612705,17280,-0.48412877,0.14999999,43.955012798309326
-0.64,865,0.9561271,17300,-0.40651244,0.14999999,43.99862790107727
-0.64,866,0.95612735,17320,-0.6381896,0.14999999,44.05301904678345
-0.64,867,0.9561274,17340,-0.6010146,0.14999999,44.13176989555359
-0.64,868,0.95612705,17360,-0.6414225,0.14999999,44.24366021156311
-0.64,869,0.956127,17380,-0.77620244,0.14999999,44.34809923171997
-0.64,870,0.9561269,17400,-0.482365,0.14999999,44.476078033447266
-0.64,871,0.956127,17420,-0.36945367,0.14999999,44.59733843803406
-0.64,872,0.9561272,17440,-0.7941083,0.14999999,44.67183780670166
-0.64,873,0.9561273,17460,-0.527127,0.14999999,44.80595254898071
-0.64,874,0.9561276,17480,-0.6090541,0.14999999,44.99862599372864
-0.64,875,0.95612735,17500,-0.91656065,0.14999999,45.160236835479736
-0.64,876,0.9561271,17520,-0.60725015,0.14999999,45.19441318511963
-0.64,877,0.9561268,17540,-0.5167691,0.14999999,45.241602659225464
-0.64,878,0.95612687,17560,-0.5088103,0.14999999,45.26456546783447
-0.64,879,0.95612663,17580,-0.7072283,0.14999999,45.320250511169434
-0.64,880,0.9561268,17600,-0.5092446,0.14999999,45.404682874679565
-0.64,881,0.95612687,17620,-0.45679379,0.14999999,45.451600074768066
-0.64,882,0.9561268,17640,-0.47532934,0.14999999,45.540252923965454
-0.64,883,0.95612687,17660,-0.76746845,0.14999999,45.60497426986694
-0.64,884,0.95612675,17680,-0.5957444,0.14999999,45.64114022254944
-0.64,885,0.956127,17700,-0.4041568,0.14999999,45.67735004425049
-0.64,886,0.95612717,17720,-0.7999231,0.14999999,45.717544078826904
-0.64,887,0.9561274,17740,-0.7214675,0.14999999,45.831539154052734
-0.64,888,0.9561275,17760,-0.86338997,0.14999999,45.962719202041626
-0.64,889,0.9561273,17780,-0.87592494,0.14999999,46.01598310470581
-0.64,890,0.9561272,17800,-0.84204346,0.14999999,46.07251715660095
-0.64,891,0.95612746,17820,-0.8539454,0.14999999,46.09532880783081
-0.64,892,0.9561272,17840,-1.0056617,0.14999999,46.11935567855835
-0.64,893,0.95612675,17860,-0.4855712,0.14999999,46.154752254486084
-0.64,894,0.95612687,17880,-0.461316,0.14999999,46.188743591308594
-0.64,895,0.9561265,17900,-0.7360102,0.14999999,46.21951413154602
-0.64,896,0.9561262,17920,-0.504272,0.14999999,46.25301766395569
-0.64,897,0.95612633,17940,-0.28104466,0.14999999,46.298304319381714
-0.64,898,0.95612645,17960,-0.87022567,0.14999999,46.36549639701843
-0.64,899,0.95612645,17980,-0.67932206,0.14999999,46.42532658576965
-0.64,900,0.9561265,18000,-0.84585905,0.14999999,46.47791600227356
-0.64,901,0.95612645,18020,-0.5730411,0.14999999,46.5364089012146
-0.64,902,0.9561261,18040,-0.87377375,0.14999999,46.61605906486511
-0.64,903,0.956126,18060,-0.89414406,0.14999999,46.679779052734375
-0.64,904,0.95612586,18080,-0.45161203,0.14999999,46.71553683280945
-0.64,905,0.95612603,18100,-0.9514694,0.14999999,46.74689030647278
-0.64,906,0.9561261,18120,-0.40393573,0.14999999,46.801618576049805
-0.64,907,0.9561263,18140,-0.6417944,0.14999999,46.83512592315674
-0.64,908,0.9561264,18160,-0.6509013,0.14999999,46.87238526344299
-0.64,909,0.9561267,18180,-0.6409777,0.14999999,46.90996956825256
-0.64,910,0.9561266,18200,-0.7896985,0.14999999,46.95899295806885
-0.64,911,0.95612663,18220,-0.6678498,0.14999999,46.99801993370056
-0.64,912,0.9561267,18240,-0.6997517,0.14999999,47.029853105545044
-0.64,913,0.9561268,18260,-0.7191053,0.14999999,47.11512899398804
-0.64,914,0.95612645,18280,-0.6099295,0.14999999,47.19866871833801
-0.64,915,0.9561267,18300,-0.5677523,0.14999999,47.2577748298645
-0.64,916,0.9561267,18320,-0.6428721,0.14999999,47.32809329032898
-0.64,917,0.9561268,18340,-0.70896375,0.14999999,47.39082860946655
-0.64,918,0.95612717,18360,-0.48399845,0.14999999,47.423946380615234
-0.64,919,0.9561273,18380,-0.37682912,0.14999999,47.46770000457764
-0.64,920,0.9561271,18400,-0.708212,0.14999999,47.524060010910034
-0.64,921,0.95612717,18420,-0.6368938,0.14999999,47.588825941085815
-0.64,922,0.9561275,18440,-0.63776,0.14999999,47.63821196556091
-0.64,923,0.9561278,18460,-0.67096794,0.14999999,47.6829035282135
-0.64,924,0.9561279,18480,-0.388928,0.14999999,47.755510330200195
-0.64,925,0.9561275,18500,-0.546929,0.14999999,47.838276624679565
-0.64,926,0.95612776,18520,-0.48301572,0.14999999,47.96085238456726
-0.64,927,0.95612806,18540,-0.89660525,0.14999999,48.03769588470459
-0.64,928,0.9561277,18560,-0.6683732,0.14999999,48.145400285720825
-0.64,929,0.95612794,18580,-0.53760296,0.14999999,48.202197313308716
-0.64,930,0.95612806,18600,-0.67903185,0.14999999,48.26067352294922
-0.64,931,0.95612806,18620,-0.8073369,0.14999999,48.28865885734558
-0.64,932,0.9561274,18640,-0.8701579,0.14999999,48.31689977645874
-0.64,933,0.9561273,18660,-0.66941696,0.14999999,48.37962627410889
-0.64,934,0.9561274,18680,-0.42327952,0.14999999,48.418212890625
-0.64,935,0.9561266,18700,-0.74218655,0.14999999,48.46039295196533
-0.64,936,0.9561265,18720,-0.4927175,0.14999999,48.514206647872925
-0.64,937,0.95612633,18740,-0.2465344,0.14999999,48.55914902687073
-0.64,938,0.9561263,18760,-0.7466516,0.14999999,48.62017202377319
-0.64,939,0.95612633,18780,-0.59474987,0.14999999,48.64727449417114
-0.64,940,0.9561265,18800,-0.7644216,0.14999999,48.67885613441467
-0.64,941,0.95612645,18820,-0.39926338,0.14999999,48.704479455947876
-0.64,942,0.95612615,18840,-0.64390105,0.14999999,48.73876905441284
-0.64,943,0.95612615,18860,-0.46743652,0.14999999,48.77188968658447
-0.64,944,0.9561262,18880,-0.60174507,0.14999999,48.80467438697815
-0.64,945,0.95612645,18900,-0.803825,0.14999999,48.83462309837341
-0.64,946,0.9561264,18920,-0.53755367,0.14999999,48.857216358184814
-0.64,947,0.95612633,18940,-0.6725426,0.14999999,48.89880585670471
-0.64,948,0.9561264,18960,-0.6803437,0.14999999,48.929160594940186
-0.64,949,0.9561266,18980,-0.6287373,0.14999999,48.957192182540894
-0.64,950,0.95612663,19000,-0.7423347,0.14999999,48.98701095581055
-0.64,951,0.9561268,19020,-0.58967996,0.14999999,49.039807081222534
-0.64,952,0.9561268,19040,-0.62070084,0.14999999,49.07832908630371
-0.64,953,0.95612687,19060,-0.79025334,0.14999999,49.1113760471344
-0.64,954,0.9561271,19080,-0.59115154,0.14999999,49.14198899269104
-0.64,955,0.95612705,19100,-0.7277119,0.14999999,49.17612409591675
-0.64,956,0.9561267,19120,-0.8466839,0.14999999,49.22413396835327
-0.64,957,0.95612663,19140,-0.78062224,0.14999999,49.25121450424194
-0.64,958,0.9561268,19160,-0.6471899,0.14999999,49.28295111656189
-0.64,959,0.9561262,19180,-0.51552945,0.14999999,49.32281684875488
-0.64,960,0.9561264,19200,-0.77417374,0.14999999,49.3622260093689
-0.64,961,0.9561267,19220,-0.56317735,0.14999999,49.397162675857544
-0.64,962,0.9561264,19240,-0.98291695,0.14999999,49.46446871757507
-0.64,963,0.95612615,19260,-0.7004744,0.14999999,49.54323744773865
-0.64,964,0.956126,19280,-0.53680456,0.14999999,49.604557275772095
-0.64,965,0.9561259,19300,-0.51697147,0.14999999,49.63575220108032
-0.64,966,0.9561261,19320,-0.53200936,0.14999999,49.67228031158447
-0.64,967,0.95612556,19340,-0.80522513,0.14999999,49.705700635910034
-0.64,968,0.95612556,19360,-0.38742977,0.14999999,49.73716711997986
-0.64,969,0.9561257,19380,-0.48232618,0.14999999,49.807560205459595
-0.64,970,0.9561255,19400,-0.795313,0.14999999,49.84789824485779
-0.64,971,0.9561251,19420,-0.9481564,0.14999999,49.872830390930176
-0.64,972,0.9561249,19440,-0.71303844,0.14999999,49.93309497833252
-0.64,973,0.9561246,19460,-1.0453055,0.14999999,49.96459460258484
-0.64,974,0.95612425,19480,-0.54715353,0.14999999,50.02287197113037
-0.64,975,0.95612407,19500,-0.5501531,0.14999999,50.05017566680908
-0.64,976,0.9561237,19520,-0.7698972,0.14999999,50.10350441932678
-0.64,977,0.9561237,19540,-0.7788293,0.14999999,50.140135765075684
-0.64,978,0.9561236,19560,-0.75241715,0.14999999,50.211061000823975
-0.64,979,0.95612353,19580,-0.58505845,0.14999999,50.27944087982178
-0.64,980,0.95612323,19600,-0.99722517,0.14999999,50.35929584503174
-0.64,981,0.9561233,19620,-0.6944735,0.14999999,50.45646095275879
-0.64,982,0.95612353,19640,-0.56019646,0.14999999,50.53116273880005
-0.64,983,0.95612377,19660,-0.50607026,0.14999999,50.585084676742554
-0.64,984,0.95612395,19680,-0.65572906,0.14999999,50.61478614807129
-0.64,985,0.95612395,19700,-0.616245,0.14999999,50.66716170310974
-0.64,986,0.9561241,19720,-0.42886266,0.14999999,50.708794832229614
-0.64,987,0.95612407,19740,-0.7136052,0.14999999,50.74347972869873
-0.64,988,0.95612425,19760,-0.6838396,0.14999999,50.782681465148926
-0.64,989,0.9561243,19780,-0.50468946,0.14999999,50.81722140312195
-0.64,990,0.95612437,19800,-0.5160909,0.14999999,50.850178480148315
-0.64,991,0.95612454,19820,-0.7582061,0.14999999,50.88917541503906
-0.64,992,0.9561245,19840,-0.42323655,0.14999999,50.939364194869995
-0.64,993,0.95612425,19860,-0.6409572,0.14999999,50.99567008018494
-0.64,994,0.9561241,19880,-0.5500492,0.14999999,51.07539486885071
-0.64,995,0.9561244,19900,-0.59667003,0.14999999,51.12905812263489
-0.64,996,0.95612425,19920,-0.71756405,0.14999999,51.16673493385315
-0.64,997,0.9561242,19940,-0.40903336,0.14999999,51.241798400878906
-0.64,998,0.95612454,19960,-0.5887384,0.14999999,51.30133247375488
-0.64,999,0.9561247,19980,-0.8075535,0.14999999,51.3408579826355
-0.64,1000,0.9561242,20000,-0.47334313,0.14999999,51.40167164802551
-0.64,1001,0.9561244,20020,-0.91993463,0.14999999,51.43469452857971
-0.64,1002,0.9561243,20040,-0.6807512,0.14999999,51.4912223815918
-0.64,1003,0.95612454,20060,-0.6727853,0.14999999,51.525702714920044
-0.64,1004,0.95612454,20080,-0.6281218,0.14999999,51.577303409576416
-0.64,1005,0.9561245,20100,-0.7014165,0.14999999,51.64028716087341
-0.64,1006,0.9561247,20120,-0.36547932,0.14999999,51.68774628639221
-0.64,1007,0.9561245,20140,-0.7398724,0.14999999,51.73378872871399
-0.64,1008,0.9561246,20160,-0.59358114,0.14999999,51.78864073753357
-0.64,1009,0.9561246,20180,-0.6186335,0.14999999,51.82003045082092
-0.64,1010,0.95612466,20200,-0.86514115,0.14999999,51.87055420875549
-0.64,1011,0.9561244,20220,-0.74688655,0.14999999,51.91121983528137
-0.64,1012,0.9561243,20240,-0.87992394,0.14999999,51.941445112228394
-0.64,1013,0.9561244,20260,-0.69273823,0.14999999,51.9941611289978
-0.64,1014,0.95612425,20280,-0.33474845,0.14999999,52.07050538063049
-0.64,1015,0.95612437,20300,-0.6063323,0.14999999,52.13092613220215
-0.64,1016,0.9561244,20320,-0.60476524,0.14999999,52.19507122039795
-0.64,1017,0.95612466,20340,-0.84516394,0.14999999,52.256688833236694
-0.64,1018,0.9561245,20360,-0.6915537,0.14999999,52.31041383743286
-0.64,1019,0.95612466,20380,-0.7635249,0.14999999,52.34304618835449
-0.64,1020,0.95612466,20400,-0.70523125,0.14999999,52.40219759941101
-0.64,1021,0.9561247,20420,-0.6431237,0.14999999,52.45590806007385
-0.64,1022,0.9561248,20440,-0.66367686,0.14999999,52.545849561691284
-0.64,1023,0.9561251,20460,-0.91208947,0.14999999,52.58222198486328
-0.64,1024,0.956125,20480,-0.6303603,0.14999999,52.62923312187195
-0.64,1025,0.956125,20500,-0.6074696,0.14999999,52.661320209503174
-0.64,1026,0.9561248,20520,-0.64277375,0.14999999,52.680245876312256
-0.64,1027,0.95612496,20540,-0.64832926,0.14999999,52.703619718551636
-0.64,1028,0.95612496,20560,-0.7278343,0.14999999,52.72461795806885
-0.64,1029,0.9561249,20580,-0.66524035,0.14999999,52.74662780761719
-0.64,1030,0.95612484,20600,-0.58314824,0.14999999,52.77770781517029
-0.64,1031,0.9561244,20620,-0.39073706,0.14999999,52.82563805580139
-0.64,1032,0.9561242,20640,-0.7784884,0.14999999,52.8710515499115
-0.64,1033,0.9561242,20660,-0.7245477,0.14999999,52.92440152168274
-0.64,1034,0.9561241,20680,-0.6032592,0.14999999,52.969791412353516
-0.64,1035,0.9561239,20700,-0.6016703,0.14999999,53.0322539806366
-0.64,1036,0.95612395,20720,-0.7430669,0.14999999,53.07068753242493
-0.64,1037,0.9561238,20740,-0.9075961,0.14999999,53.13532471656799
-0.64,1038,0.9561238,20760,-0.45169604,0.14999999,53.20752167701721
-0.64,1039,0.9561241,20780,-0.46264178,0.14999999,53.27616596221924
-0.64,1040,0.956124,20800,-0.83284545,0.14999999,53.321008920669556
-0.64,1041,0.956124,20820,-0.6178627,0.14999999,53.37386202812195
-0.64,1042,0.9561238,20840,-0.5822647,0.14999999,53.425169944763184
-0.64,1043,0.95612377,20860,-0.5798276,0.14999999,53.46807026863098
-0.64,1044,0.95612395,20880,-0.67855215,0.14999999,53.51663684844971
-0.64,1045,0.95612395,20900,-0.70872664,0.14999999,53.589770793914795
-0.64,1046,0.9561242,20920,-0.78626585,0.14999999,53.65269088745117
-0.64,1047,0.9561244,20940,-0.7997527,0.14999999,53.69489574432373
-0.64,1048,0.9561245,20960,-0.583402,0.14999999,53.733511209487915
-0.64,1049,0.95612425,20980,-0.51532555,0.14999999,53.766804456710815
-0.64,1050,0.9561242,21000,-0.549582,0.14999999,53.7985634803772
-0.64,1051,0.9561243,21020,-0.68934774,0.14999999,53.83002328872681
-0.64,1052,0.9561244,21040,-0.7089919,0.14999999,53.86836791038513
-0.64,1053,0.9561244,21060,-0.55153525,0.14999999,53.895713090896606
-0.64,1054,0.95612425,21080,-0.5634467,0.14999999,53.93282508850098
-0.64,1055,0.95612425,21100,-0.5920982,0.14999999,53.96400260925293
-0.64,1056,0.95612425,21120,-0.80639064,0.14999999,54.00742149353027
-0.64,1057,0.9561242,21140,-0.6141113,0.14999999,54.062350034713745
-0.64,1058,0.956124,21160,-0.54676455,0.14999999,54.109023332595825
-0.64,1059,0.956124,21180,-0.45571807,0.14999999,54.172109842300415
-0.64,1060,0.95612425,21200,-0.539771,0.14999999,54.22667622566223
-0.64,1061,0.9561245,21220,-0.42721596,0.14999999,54.2666015625
-0.64,1062,0.9561242,21240,-0.6807334,0.14999999,54.302549600601196
-0.64,1063,0.9561243,21260,-0.27265218,0.14999999,54.34679627418518
-0.64,1064,0.9561241,21280,-0.8330023,0.14999999,54.39039206504822
-0.64,1065,0.9561238,21300,-0.532899,0.14999999,54.42540216445923
-0.64,1066,0.9561237,21320,-0.6822976,0.14999999,54.46772885322571
-0.64,1067,0.9561239,21340,-0.56703806,0.14999999,54.51042103767395
-0.64,1068,0.9561242,21360,-0.37579486,0.14999999,54.550549030303955
-0.64,1069,0.95612377,21380,-0.78338957,0.14999999,54.58778691291809
-0.64,1070,0.95612365,21400,-0.42324397,0.14999999,54.623541593551636
-0.64,1071,0.9561239,21420,-0.46339476,0.14999999,54.66237187385559
-0.64,1072,0.9561241,21440,-0.46308547,0.14999999,54.69636607170105
-0.64,1073,0.95612407,21460,-0.7108909,0.14999999,54.74642252922058
-0.64,1074,0.95612377,21480,-0.6156684,0.14999999,54.79395341873169
-0.64,1075,0.95612395,21500,-0.4322083,0.14999999,54.83665108680725
-0.64,1076,0.9561239,21520,-0.81414646,0.14999999,54.88094902038574
-0.64,1077,0.95612407,21540,-0.7849066,0.14999999,54.925315141677856
-0.64,1078,0.9561242,21560,-0.58180875,0.14999999,54.98715424537659
-0.64,1079,0.95612425,21580,-0.80915,0.14999999,55.064966678619385
-0.64,1080,0.9561243,21600,-0.7305397,0.14999999,55.137410402297974
-0.64,1081,0.9561245,21620,-0.32679573,0.14999999,55.17662167549133
-0.64,1082,0.9561244,21640,-0.44212615,0.14999999,55.20221424102783
-0.64,1083,0.95612425,21660,-0.9635706,0.14999999,55.23003911972046
-0.64,1084,0.9561245,21680,-0.61113936,0.14999999,55.26410436630249
-0.64,1085,0.95612454,21700,-0.5252044,0.14999999,55.28735661506653
-0.64,1086,0.95612425,21720,-0.73557925,0.14999999,55.30971932411194
-0.64,1087,0.9561243,21740,-0.3248196,0.14999999,55.33740305900574
-0.64,1088,0.9561239,21760,-0.6352529,0.14999999,55.360881328582764
-0.64,1089,0.95612395,21780,-0.60423636,0.14999999,55.38603234291077
-0.64,1090,0.95612365,21800,-0.5044193,0.14999999,55.411994218826294
-0.64,1091,0.9561236,21820,-0.6079424,0.14999999,55.432427644729614
-0.64,1092,0.95612353,21840,-0.7266952,0.14999999,55.46572256088257
-0.64,1093,0.9561237,21860,-0.7269318,0.14999999,55.51687431335449
-0.64,1094,0.95612365,21880,-0.72658956,0.14999999,55.54035973548889
-0.64,1095,0.956124,21900,-0.5472503,0.14999999,55.604695320129395
-0.64,1096,0.95612395,21920,-0.4878056,0.14999999,55.66291546821594
-0.64,1097,0.9561239,21940,-0.52658963,0.14999999,55.727503538131714
-0.64,1098,0.9561243,21960,-0.53000903,0.14999999,55.78905940055847
-0.64,1099,0.95612425,21980,-0.8269673,0.14999999,55.82317042350769
-0.64,1100,0.95612395,22000,-0.8914871,0.14999999,55.847105503082275
-0.64,1101,0.9561239,22020,-0.8053925,0.14999999,55.87107491493225
-0.64,1102,0.95612395,22040,-0.29940853,0.14999999,55.91255521774292
-0.64,1103,0.9561238,22060,-0.5316656,0.14999999,55.94965481758118
-0.64,1104,0.9561239,22080,-0.59166735,0.14999999,55.98955821990967
-0.64,1105,0.95612365,22100,-0.6434875,0.14999999,56.03226709365845
-0.64,1106,0.95612377,22120,-0.5724608,0.14999999,56.05727791786194
-0.64,1107,0.95612395,22140,-0.72284234,0.14999999,56.08412575721741
-0.64,1108,0.956124,22160,-0.40920404,0.14999999,56.109424352645874
-0.64,1109,0.9561238,22180,-0.14847437,0.14999999,56.13921856880188
-0.64,1110,0.9561231,22200,-0.46515918,0.14999999,56.17295742034912
-0.64,1111,0.95612293,22220,-0.38485488,0.14999999,56.23466086387634
-0.64,1112,0.95612305,22240,-0.58629405,0.14999999,56.268413066864014
-0.64,1113,0.9561231,22260,-0.5971624,0.14999999,56.29841732978821
-0.64,1114,0.9561232,22280,-0.63484776,0.14999999,56.34221887588501
-0.64,1115,0.95612323,22300,-0.46736348,0.14999999,56.37785506248474
-0.64,1116,0.9561232,22320,-0.30195722,0.14999999,56.412585735321045
-0.64,1117,0.9561231,22340,-0.7941916,0.14999999,56.439220666885376
-0.64,1118,0.9561232,22360,-0.531351,0.14999999,56.461618185043335
-0.64,1119,0.9561232,22380,-0.62605935,0.14999999,56.48541212081909
-0.64,1120,0.95612323,22400,-0.73087996,0.14999999,56.50579476356506
-0.64,1121,0.9561234,22420,-0.69275916,0.14999999,56.52839183807373
-0.64,1122,0.95612323,22440,-0.52115005,0.14999999,56.55076551437378
-0.64,1123,0.9561232,22460,-0.57858974,0.14999999,56.57760310173035
-0.64,1124,0.9561231,22480,-0.59993285,0.14999999,56.599499464035034
-0.64,1125,0.9561232,22500,-0.8062157,0.14999999,56.624470710754395
-0.64,1126,0.9561232,22520,-0.65333796,0.14999999,56.64667820930481
-0.64,1127,0.95612335,22540,-0.79907405,0.14999999,56.66680073738098
