TimestepsSoFar,LQGmu1_higher,TimeElapsed,LQGsigma_higher,LQGmu1_actor,Iteration,ReturnMean
22540,-0.4,42.99695062637329,0.14999999,-0.5590741,1127,0.9555525
22560,-0.4,43.05649375915527,0.14999999,-0.17371061,1128,0.95555276
22580,-0.4,43.11655044555664,0.14999999,-0.6303811,1129,0.95555234
22600,-0.4,43.15367674827576,0.14999999,-0.37513667,1130,0.9555528
22620,-0.4,43.18939924240112,0.14999999,-0.40776834,1131,0.9555535
22640,-0.4,43.220170736312866,0.14999999,-0.6148779,1132,0.9555539
22660,-0.4,43.25258922576904,0.14999999,-0.52956545,1133,0.95555454
22680,-0.4,43.2951283454895,0.14999999,-0.39672872,1134,0.9555552
22700,-0.4,43.35145831108093,0.14999999,-0.4756623,1135,0.95555574
22720,-0.4,43.3905987739563,0.14999999,-0.16084473,1136,0.95555633
22740,-0.4,43.44147276878357,0.14999999,-0.25832382,1137,0.95555717
22760,-0.4,43.476295948028564,0.14999999,-0.3425283,1138,0.9555576
22780,-0.4,43.50942397117615,0.14999999,-0.31187165,1139,0.95555806
22800,-0.4,43.568259477615356,0.14999999,-0.3667825,1140,0.9555589
22820,-0.4,43.61581039428711,0.14999999,-0.4398986,1141,0.95555925
22840,-0.4,43.67934823036194,0.14999999,-0.41887572,1142,0.95555997
22860,-0.4,43.742393493652344,0.14999999,-0.32742,1143,0.9555599
22880,-0.4,43.80118155479431,0.14999999,-0.28862768,1144,0.95556045
22900,-0.4,43.86411190032959,0.14999999,-0.43045315,1145,0.9555606
22920,-0.4,43.920459270477295,0.14999999,-0.1235798,1146,0.9555614
22940,-0.4,43.97526550292969,0.14999999,-0.10030952,1147,0.9555613
22960,-0.4,44.02065634727478,0.14999999,-0.3175647,1148,0.9555622
22980,-0.4,44.055707931518555,0.14999999,-0.32589015,1149,0.9555613
23000,-0.4,44.09337854385376,0.14999999,-0.1413615,1150,0.95556176
23020,-0.4,44.12691283226013,0.14999999,-0.085754395,1151,0.95556206
23040,-0.4,44.1671245098114,0.14999999,-0.4314281,1152,0.9555609
23060,-0.4,44.20066499710083,0.14999999,-0.44382203,1153,0.95556134
23080,-0.4,44.23309659957886,0.14999999,-0.5824146,1154,0.9555615
23100,-0.4,44.2675564289093,0.14999999,-0.31058478,1155,0.955562
23120,-0.4,44.3000214099884,0.14999999,-0.51279366,1156,0.955562
23140,-0.4,44.33793067932129,0.14999999,-0.5617231,1157,0.9555626
23160,-0.4,44.371877908706665,0.14999999,-0.27241194,1158,0.95556337
23180,-0.4,44.40736722946167,0.14999999,-0.31203473,1159,0.9555638
23200,-0.4,44.43977355957031,0.14999999,-0.39260727,1160,0.95556355
23220,-0.4,44.47096347808838,0.14999999,-0.35844043,1161,0.9555641
23240,-0.4,44.50521492958069,0.14999999,-0.8320539,1162,0.95556474
23260,-0.4,44.539618730545044,0.14999999,-0.47366875,1163,0.95556515
23280,-0.4,44.5708122253418,0.14999999,-0.5420826,1164,0.9555656
23300,-0.4,44.60079860687256,0.14999999,-0.43860757,1165,0.9555661
23320,-0.4,44.633129358291626,0.14999999,-0.4551123,1166,0.9555663
23340,-0.4,44.66409659385681,0.14999999,-0.44554526,1167,0.95556664
23360,-0.4,44.69370150566101,0.14999999,-0.20272481,1168,0.95556724
23380,-0.4,44.72350096702576,0.14999999,-0.44710344,1169,0.95556724
23400,-0.4,44.75327777862549,0.14999999,-0.47539175,1170,0.95556766
23420,-0.4,44.78359913825989,0.14999999,-0.42801505,1171,0.9555681
23440,-0.4,44.81392788887024,0.14999999,-0.19929929,1172,0.9555687
23460,-0.4,44.848302602767944,0.14999999,-0.5253477,1173,0.9555687
23480,-0.4,44.878278732299805,0.14999999,-0.38620442,1174,0.9555693
23500,-0.4,44.90964221954346,0.14999999,-0.5908216,1175,0.9555695
23520,-0.4,44.93925452232361,0.14999999,-0.31625172,1176,0.95557016
23540,-0.4,44.97159147262573,0.14999999,-0.15353024,1177,0.95557016
23560,-0.4,45.024420976638794,0.14999999,-0.52528024,1178,0.95556974
23580,-0.4,45.07782006263733,0.14999999,-0.38574317,1179,0.95557034
23600,-0.4,45.121418714523315,0.14999999,-0.42658094,1180,0.9555705
23620,-0.4,45.168272256851196,0.14999999,-0.54050213,1181,0.9555713
23640,-0.4,45.211082458496094,0.14999999,-0.2994662,1182,0.95557135
23660,-0.4,45.25722861289978,0.14999999,-0.32728404,1183,0.95557135
23680,-0.4,45.29646825790405,0.14999999,-0.45867383,1184,0.95557165
23700,-0.4,45.33928418159485,0.14999999,-0.84252167,1185,0.9555722
23720,-0.4,45.37950110435486,0.14999999,-0.49356678,1186,0.95557266
23740,-0.4,45.42043352127075,0.14999999,-0.5797106,1187,0.9555734
23760,-0.4,45.459609031677246,0.14999999,-0.3476507,1188,0.9555738
23780,-0.4,45.501707553863525,0.14999999,-0.26180765,1189,0.955574
23800,-0.4,45.531681537628174,0.14999999,-0.53445435,1190,0.95557356
23820,-0.4,45.57015061378479,0.14999999,-0.47007924,1191,0.9555742
23840,-0.4,45.60021448135376,0.14999999,-0.4905088,1192,0.9555745
23860,-0.4,45.63432264328003,0.14999999,-0.44334576,1193,0.955575
23880,-0.4,45.679444313049316,0.14999999,-0.43944225,1194,0.9555756
23900,-0.4,45.71331548690796,0.14999999,-0.42163536,1195,0.9555754
23920,-0.4,45.7513153553009,0.14999999,-0.43879443,1196,0.9555759
23940,-0.4,45.782204389572144,0.14999999,-0.4077154,1197,0.9555762
23960,-0.4,45.81729865074158,0.14999999,-0.5082951,1198,0.9555768
23980,-0.4,45.85044622421265,0.14999999,-0.55795646,1199,0.9555775
24000,-0.4,45.88466811180115,0.14999999,-0.5815824,1200,0.9555782
24020,-0.4,45.92153358459473,0.14999999,-0.5217508,1201,0.9555786
24040,-0.4,45.95518088340759,0.14999999,-0.44789156,1202,0.9555792
24060,-0.4,45.988141775131226,0.14999999,-0.5736996,1203,0.9555797
24080,-0.4,46.029043197631836,0.14999999,-0.3142278,1204,0.95558
24100,-0.4,46.06397843360901,0.14999999,-0.37474674,1205,0.9555805
24120,-0.4,46.09715533256531,0.14999999,-0.42549866,1206,0.9555806
24140,-0.4,46.12923240661621,0.14999999,-0.42841598,1207,0.9555812
24160,-0.4,46.159053564071655,0.14999999,-0.2909669,1208,0.95558155
24180,-0.4,46.18795704841614,0.14999999,-0.5199863,1209,0.95558214
24200,-0.4,46.21750831604004,0.14999999,-0.32149282,1210,0.955583
24220,-0.4,46.24743700027466,0.14999999,-0.31168088,1211,0.95558363
24240,-0.4,46.277093172073364,0.14999999,-0.60318446,1212,0.95558393
24260,-0.4,46.31203770637512,0.14999999,-0.70535254,1213,0.9555847
24280,-0.4,46.349159717559814,0.14999999,-0.25329292,1214,0.9555849
24300,-0.4,46.391067028045654,0.14999999,-0.49646544,1215,0.9555837
24320,-0.4,46.42827892303467,0.14999999,-0.5485121,1216,0.9555843
24340,-0.4,46.470603704452515,0.14999999,-0.35139284,1217,0.95558465
24360,-0.4,46.519548416137695,0.14999999,-0.28202555,1218,0.95558506
24380,-0.4,46.58150863647461,0.14999999,-0.13338777,1219,0.9555832
24400,-0.4,46.63653826713562,0.14999999,-0.33266264,1220,0.9555828
24420,-0.4,46.69716238975525,0.14999999,-0.41661444,1221,0.9555832
24440,-0.4,46.73643708229065,0.14999999,-0.35506862,1222,0.9555838
24460,-0.4,46.76801538467407,0.14999999,-0.33204213,1223,0.95558435
24480,-0.4,46.80038785934448,0.14999999,-0.32998717,1224,0.95558476
24500,-0.4,46.831490993499756,0.14999999,-0.3952653,1225,0.95558465
24520,-0.4,46.862083435058594,0.14999999,-0.45891148,1226,0.9555845
24540,-0.4,46.89337635040283,0.14999999,-0.26290387,1227,0.9555851
24560,-0.4,46.92417812347412,0.14999999,-0.51394874,1228,0.9555855
24580,-0.4,46.955020904541016,0.14999999,-0.29842883,1229,0.9555861
24600,-0.4,46.98385715484619,0.14999999,-0.35808608,1230,0.9555867
24620,-0.4,47.01548361778259,0.14999999,-0.4508009,1231,0.9555872
24640,-0.4,47.05391049385071,0.14999999,-0.3793195,1232,0.9555876
24660,-0.4,47.103819131851196,0.14999999,-0.36336023,1233,0.9555884
24680,-0.4,47.14221262931824,0.14999999,-0.2834397,1234,0.95558906
24700,-0.4,47.179346561431885,0.14999999,-0.20876059,1235,0.95558953
24720,-0.4,47.2154643535614,0.14999999,-0.3466481,1236,0.9555893
24740,-0.4,47.247392892837524,0.14999999,-0.2529589,1237,0.9555897
24760,-0.4,47.27743911743164,0.14999999,-0.4613418,1238,0.9555899
24780,-0.4,47.310054540634155,0.14999999,-0.16477612,1239,0.95559025
24800,-0.4,47.352142572402954,0.14999999,-0.20439032,1240,0.95559084
24820,-0.4,47.39356446266174,0.14999999,-0.36134425,1241,0.9555914
24840,-0.4,47.43201661109924,0.14999999,-0.36446637,1242,0.955592
24860,-0.4,47.46796941757202,0.14999999,-0.21964152,1243,0.95559216
24880,-0.4,47.50948095321655,0.14999999,-0.44470847,1244,0.95559233
24900,-0.4,47.552868604660034,0.14999999,-0.1914187,1245,0.9555924
24920,-0.4,47.593971967697144,0.14999999,-0.41589588,1246,0.9555921
24940,-0.4,47.63369035720825,0.14999999,-0.4065601,1247,0.95559275
24960,-0.4,47.66835427284241,0.14999999,-0.6096441,1248,0.9555932
24980,-0.4,47.70189833641052,0.14999999,-0.62998176,1249,0.95559376
25000,-0.4,47.743348836898804,0.14999999,-0.42951825,1250,0.9555941
25020,-0.4,47.77697038650513,0.14999999,-0.20736799,1251,0.9555946
25040,-0.4,47.805996894836426,0.14999999,-0.13544637,1252,0.9555945
25060,-0.4,47.83705973625183,0.14999999,-0.1936765,1253,0.9555939
25080,-0.4,47.867167472839355,0.14999999,-0.31681702,1254,0.95559424
25100,-0.4,47.89804816246033,0.14999999,-0.22731726,1255,0.9555946
25120,-0.4,47.932493925094604,0.14999999,-0.46642858,1256,0.955594
25140,-0.4,47.96217322349548,0.14999999,-0.4299447,1257,0.95559436
25160,-0.4,47.99230694770813,0.14999999,-0.51055497,1258,0.9555947
25180,-0.4,48.02269506454468,0.14999999,-0.43604803,1259,0.955595
25200,-0.4,48.05354642868042,0.14999999,-0.30550924,1260,0.9555955
25220,-0.4,48.08337950706482,0.14999999,-0.5154802,1261,0.95559525
25240,-0.4,48.114564657211304,0.14999999,-0.45681125,1262,0.9555958
25260,-0.4,48.14722537994385,0.14999999,-0.47971553,1263,0.9555964
25280,-0.4,48.18020415306091,0.14999999,-0.66448987,1264,0.9555969
25300,-0.4,48.21011471748352,0.14999999,-0.51233786,1265,0.95559746
25320,-0.4,48.244226932525635,0.14999999,-0.34308526,1266,0.95559824
25340,-0.4,48.28742074966431,0.14999999,-0.29515535,1267,0.9555986
25360,-0.4,48.32001090049744,0.14999999,-0.36479196,1268,0.9555988
25380,-0.4,48.353718519210815,0.14999999,-0.37845907,1269,0.95559853
25400,-0.4,48.38405728340149,0.14999999,-0.2031054,1270,0.9555989
25420,-0.4,48.41447472572327,0.14999999,-0.4817487,1271,0.9555984
25440,-0.4,48.453015089035034,0.14999999,-0.39803645,1272,0.9555985
25460,-0.4,48.4941885471344,0.14999999,-0.33311698,1273,0.95559853
25480,-0.4,48.541035652160645,0.14999999,-0.56927025,1274,0.95559824
25500,-0.4,48.57905435562134,0.14999999,-0.48102254,1275,0.95559865
25520,-0.4,48.610381841659546,0.14999999,-0.40676454,1276,0.95559925
25540,-0.4,48.63974404335022,0.14999999,-0.30913365,1277,0.95559984
25560,-0.4,48.67504048347473,0.14999999,-0.4025106,1278,0.9556
25580,-0.4,48.705610036849976,0.14999999,-0.5612521,1279,0.95560056
25600,-0.4,48.74101996421814,0.14999999,-0.6020759,1280,0.9556011
25620,-0.4,48.781085729599,0.14999999,-0.44680625,1281,0.9556016
25640,-0.4,48.81720972061157,0.14999999,-0.3458483,1282,0.9556021
25660,-0.4,48.847806215286255,0.14999999,-0.31137747,1283,0.9556026
25680,-0.4,48.8790123462677,0.14999999,-0.6923264,1284,0.9556027
25700,-0.4,48.90974307060242,0.14999999,-0.41000357,1285,0.95560324
25720,-0.4,48.94717717170715,0.14999999,-0.17658786,1286,0.955604
25740,-0.4,48.98866152763367,0.14999999,-0.37050462,1287,0.9556031
25760,-0.4,49.02653932571411,0.14999999,-0.5880729,1288,0.95560354
25780,-0.4,49.06788420677185,0.14999999,-0.4335286,1289,0.9556043
25800,-0.4,49.10594582557678,0.14999999,-0.61184216,1290,0.95560443
25820,-0.4,49.139098167419434,0.14999999,-0.5224853,1291,0.9556047
25840,-0.4,49.168174743652344,0.14999999,-0.26229218,1292,0.9556052
25860,-0.4,49.2042031288147,0.14999999,-0.54155314,1293,0.9556051
25880,-0.4,49.23300504684448,0.14999999,-0.68724895,1294,0.9556056
25900,-0.4,49.26262140274048,0.14999999,-0.19992028,1295,0.95560616
25920,-0.4,49.29095149040222,0.14999999,-0.33841667,1296,0.95560634
25940,-0.4,49.323845863342285,0.14999999,-0.17590144,1297,0.9556059
25960,-0.4,49.36307430267334,0.14999999,-0.52175707,1298,0.9556059
25980,-0.4,49.40802454948425,0.14999999,-0.48205096,1299,0.9556065
26000,-0.4,49.44163775444031,0.14999999,-0.36273152,1300,0.9556069
26020,-0.4,49.472408056259155,0.14999999,-0.21573454,1301,0.9556071
26040,-0.4,49.50627398490906,0.14999999,-0.7008412,1302,0.9556072
26060,-0.4,49.540318727493286,0.14999999,-0.41617385,1303,0.95560765
26080,-0.4,49.57774543762207,0.14999999,-0.5707566,1304,0.9556081
26100,-0.4,49.607501745224,0.14999999,-0.4055296,1305,0.9556085
26120,-0.4,49.64971375465393,0.14999999,-0.30049378,1306,0.95560867
26140,-0.4,49.67919731140137,0.14999999,-0.4708469,1307,0.955609
26160,-0.4,49.71346306800842,0.14999999,-0.47024244,1308,0.95560914
26180,-0.4,49.74844193458557,0.14999999,-0.2853562,1309,0.9556097
26200,-0.4,49.78925538063049,0.14999999,-0.2509659,1310,0.95560986
26220,-0.4,49.842469453811646,0.14999999,-0.4176927,1311,0.9556103
26240,-0.4,49.882164478302,0.14999999,-0.45008513,1312,0.9556105
26260,-0.4,49.91528081893921,0.14999999,-0.27703816,1313,0.9556109
26280,-0.4,49.94473838806152,0.14999999,-0.52280957,1314,0.95561147
26300,-0.4,49.99261665344238,0.14999999,-0.06533459,1315,0.95561206
26320,-0.4,50.03778266906738,0.14999999,-0.35594136,1316,0.9556106
26340,-0.4,50.086278438568115,0.14999999,-0.49765292,1317,0.95561063
26360,-0.4,50.148003339767456,0.14999999,-0.36242175,1318,0.95561105
26380,-0.4,50.199283599853516,0.14999999,-0.33174115,1319,0.95561165
26400,-0.4,50.25416111946106,0.14999999,-0.5761504,1320,0.95561206
26420,-0.4,50.29587507247925,0.14999999,-0.6574358,1321,0.9556126
26440,-0.4,50.32702326774597,0.14999999,-0.34130615,1322,0.95561284
26460,-0.4,50.35732555389404,0.14999999,-0.33136266,1323,0.95561326
26480,-0.4,50.3884003162384,0.14999999,-0.342328,1324,0.955614
26500,-0.4,50.41843104362488,0.14999999,-0.34434646,1325,0.9556143
26520,-0.4,50.44871425628662,0.14999999,-0.37293476,1326,0.95561445
26540,-0.4,50.47904396057129,0.14999999,-0.029304862,1327,0.955615
26560,-0.4,50.50939989089966,0.14999999,-0.16551925,1328,0.9556144
26580,-0.4,50.53866910934448,0.14999999,-0.49273318,1329,0.9556143
26600,-0.4,50.56909680366516,0.14999999,-0.3820221,1330,0.95561486
26620,-0.4,50.59888815879822,0.14999999,-0.27317798,1331,0.9556152
26640,-0.4,50.62814664840698,0.14999999,-0.44646645,1332,0.95561534
26660,-0.4,50.65634727478027,0.14999999,-0.57495517,1333,0.9556156
26680,-0.4,50.684351682662964,0.14999999,-0.51215464,1334,0.9556161
26700,-0.4,50.71265935897827,0.14999999,-0.39792398,1335,0.95561653
26720,-0.4,50.74157214164734,0.14999999,-0.31465584,1336,0.95561665
26740,-0.4,50.769211530685425,0.14999999,-0.7112262,1337,0.9556164
26760,-0.4,50.797855615615845,0.14999999,-0.5079836,1338,0.95561683
26780,-0.4,50.82659840583801,0.14999999,-0.18039817,1339,0.9556172
26800,-0.4,50.85428810119629,0.14999999,-0.4238762,1340,0.9556164
26820,-0.4,50.88353204727173,0.14999999,-0.3352711,1341,0.95561683
26840,-0.4,50.91173195838928,0.14999999,-0.1648241,1342,0.9556169
26860,-0.4,50.93998956680298,0.14999999,-0.23108815,1343,0.95561624
26880,-0.4,50.96876072883606,0.14999999,-0.261666,1344,0.95561665
26900,-0.4,50.99811387062073,0.14999999,-0.4355684,1345,0.9556169
26920,-0.4,51.02824068069458,0.14999999,-0.43933654,1346,0.9556172
26940,-0.4,51.0586838722229,0.14999999,-0.36535573,1347,0.9556177
26960,-0.4,51.08926057815552,0.14999999,-0.3418938,1348,0.955618
26980,-0.4,51.1287796497345,0.14999999,-0.37344083,1349,0.9556178
27000,-0.4,51.16663146018982,0.14999999,-0.35008636,1350,0.95561814
27020,-0.4,51.207046031951904,0.14999999,-0.4515817,1351,0.95561844
27040,-0.4,51.24582099914551,0.14999999,-0.6267545,1352,0.9556186
27060,-0.4,51.282559633255005,0.14999999,-0.5180087,1353,0.9556189
27080,-0.4,51.312946796417236,0.14999999,-0.06823146,1354,0.9556195
27100,-0.4,51.353604555130005,0.14999999,-0.46262297,1355,0.95561904
27120,-0.4,51.38685154914856,0.14999999,-0.31732154,1356,0.95561945
27140,-0.4,51.41797423362732,0.14999999,-0.36501306,1357,0.9556201
27160,-0.4,51.44790959358215,0.14999999,-0.23680507,1358,0.95562035
27180,-0.4,51.47755479812622,0.14999999,-0.25469485,1359,0.95562065
27200,-0.4,51.50945162773132,0.14999999,-0.5507722,1360,0.955621
27220,-0.4,51.53986477851868,0.14999999,-0.3284251,1361,0.9556213
27240,-0.4,51.56973481178284,0.14999999,-0.4011218,1362,0.9556216
27260,-0.4,51.60040616989136,0.14999999,-0.27591428,1363,0.95562214
27280,-0.4,51.630765438079834,0.14999999,-0.38534015,1364,0.9556225
27300,-0.4,51.666712284088135,0.14999999,-0.31185043,1365,0.9556231
27320,-0.4,51.704509258270264,0.14999999,-0.14558125,1366,0.95562255
27340,-0.4,51.740442991256714,0.14999999,-0.3379212,1367,0.95562196
27360,-0.4,51.779539823532104,0.14999999,-0.24496417,1368,0.95562184
27380,-0.4,51.81413459777832,0.14999999,-0.32947055,1369,0.95562124
27400,-0.4,51.850343227386475,0.14999999,-0.24838391,1370,0.9556213
27420,-0.4,51.881094455718994,0.14999999,-0.42158338,1371,0.9556214
27440,-0.4,51.9118549823761,0.14999999,-0.257842,1372,0.95562166
27460,-0.4,51.94189238548279,0.14999999,-0.48928916,1373,0.95562196
27480,-0.4,51.97671127319336,0.14999999,-0.23112594,1374,0.9556224
27500,-0.4,52.012030601501465,0.14999999,-0.7467494,1375,0.95562154
27520,-0.4,52.04857683181763,0.14999999,-0.23311256,1376,0.95562196
27540,-0.4,52.080657720565796,0.14999999,-0.31957984,1377,0.95562226
27560,-0.4,52.11461567878723,0.14999999,-0.49380064,1378,0.9556224
27580,-0.4,52.145447969436646,0.14999999,-0.6378938,1379,0.9556229
27600,-0.4,52.17811942100525,0.14999999,-0.54584646,1380,0.95562327
27620,-0.4,52.20648455619812,0.14999999,-0.37903953,1381,0.95562375
27640,-0.4,52.238741397857666,0.14999999,-0.22814466,1382,0.9556234
27660,-0.4,52.26893854141235,0.14999999,-0.514407,1383,0.9556231
27680,-0.4,52.3051974773407,0.14999999,-0.5055371,1384,0.95562357
27700,-0.4,52.33401823043823,0.14999999,-0.32711282,1385,0.95562387
27720,-0.4,52.37624788284302,0.14999999,-0.115424186,1386,0.9556243
27740,-0.4,52.40852236747742,0.14999999,-0.48328993,1387,0.955624
27760,-0.4,52.44335341453552,0.14999999,-0.8060049,1388,0.95562416
27780,-0.4,52.47313642501831,0.14999999,-0.35372365,1389,0.9556247
27800,-0.4,52.51029109954834,0.14999999,-0.36768952,1390,0.95562506
27820,-0.4,52.54063296318054,0.14999999,-0.3170416,1391,0.9556255
27840,-0.4,52.575207233428955,0.14999999,-0.3864668,1392,0.95562595
27860,-0.4,52.60928511619568,0.14999999,-0.26018372,1393,0.9556264
27880,-0.4,52.64252495765686,0.14999999,-0.41959596,1394,0.95562685
27900,-0.4,52.681485176086426,0.14999999,-0.45317993,1395,0.95562714
27920,-0.4,52.71123814582825,0.14999999,-0.62242687,1396,0.95562726
27940,-0.4,52.747652530670166,0.14999999,-0.29477388,1397,0.95562756
27960,-0.4,52.778297662734985,0.14999999,-0.4258125,1398,0.9556277
27980,-0.4,52.81748414039612,0.14999999,-0.45739985,1399,0.95562804
28000,-0.4,52.855284690856934,0.14999999,-0.330202,1400,0.9556282
28020,-0.4,52.890297651290894,0.14999999,-0.6222528,1401,0.9556288
28040,-0.4,52.920886754989624,0.14999999,-0.62119126,1402,0.95562947
28060,-0.4,52.95820212364197,0.14999999,-0.37476954,1403,0.95562965
28080,-0.4,52.98882174491882,0.14999999,-0.14557722,1404,0.9556301
28100,-0.4,53.01935172080994,0.14999999,-0.40006506,1405,0.95563
28120,-0.4,53.059130907058716,0.14999999,-0.5558704,1406,0.9556304
28140,-0.4,53.09382390975952,0.14999999,-0.4054145,1407,0.9556306
28160,-0.4,53.12981939315796,0.14999999,-0.27219284,1408,0.9556311
28180,-0.4,53.16602110862732,0.14999999,-0.41584817,1409,0.9556312
28200,-0.4,53.204323291778564,0.14999999,-0.29244655,1410,0.9556317
28220,-0.4,53.24630618095398,0.14999999,-0.2601508,1411,0.9556318
28240,-0.4,53.28794598579407,0.14999999,-0.37445095,1412,0.95563185
28260,-0.4,53.33622074127197,0.14999999,-0.41395035,1413,0.9556321
28280,-0.4,53.37879824638367,0.14999999,-0.4678439,1414,0.9556322
28300,-0.4,53.419820070266724,0.14999999,-0.34306964,1415,0.9556323
28320,-0.4,53.46185874938965,0.14999999,-0.46683708,1416,0.95563227
28340,-0.4,53.49856400489807,0.14999999,-0.5425799,1417,0.9556325
28360,-0.4,53.531068563461304,0.14999999,-0.46559447,1418,0.95563287
28380,-0.4,53.56516623497009,0.14999999,-0.56515175,1419,0.95563316
28400,-0.4,53.606643199920654,0.14999999,-0.17594019,1420,0.9556337
28420,-0.4,53.644832372665405,0.14999999,-0.5036958,1421,0.9556329
28440,-0.4,53.68780279159546,0.14999999,-0.4318474,1422,0.9556331
28460,-0.4,53.7230806350708,0.14999999,-0.4824748,1423,0.9556332
28480,-0.4,53.76402568817139,0.14999999,-0.16972871,1424,0.95563376
28500,-0.4,53.79946208000183,0.14999999,-0.22334707,1425,0.95563424
28520,-0.4,53.83906435966492,0.14999999,-0.5127154,1426,0.95563453
28540,-0.4,53.877941846847534,0.14999999,-0.5211113,1427,0.95563483
28560,-0.4,53.926942110061646,0.14999999,-0.50965065,1428,0.95563495
28580,-0.4,53.96716856956482,0.14999999,-0.3926926,1429,0.95563525
28600,-0.4,53.9984827041626,0.14999999,-0.3976471,1430,0.955635
28620,-0.4,54.02945113182068,0.14999999,-0.25641888,1431,0.9556353
28640,-0.4,54.06948804855347,0.14999999,-0.51866496,1432,0.95563596
28660,-0.4,54.11041450500488,0.14999999,-0.4108739,1433,0.9556363
28680,-0.4,54.15183711051941,0.14999999,-0.29033208,1434,0.95563656
28700,-0.4,54.197521686553955,0.14999999,-0.35991615,1435,0.9556367
28720,-0.4,54.24001741409302,0.14999999,-0.3811434,1436,0.95563716
28740,-0.4,54.278862953186035,0.14999999,-0.38336232,1437,0.95563674
28760,-0.4,54.310946464538574,0.14999999,-0.68059415,1438,0.9556373
28780,-0.4,54.35731530189514,0.14999999,-0.39581376,1439,0.9556375
28800,-0.4,54.39202427864075,0.14999999,-0.34486485,1440,0.9556378
28820,-0.4,54.433892488479614,0.14999999,-0.44265056,1441,0.955638
28840,-0.4,54.463109731674194,0.14999999,-0.45222828,1442,0.9556385
28860,-0.4,54.49241042137146,0.14999999,-0.43964493,1443,0.955639
28880,-0.4,54.521960973739624,0.14999999,-0.3528391,1444,0.9556393
28900,-0.4,54.55275797843933,0.14999999,-0.5235581,1445,0.9556397
28920,-0.4,54.58156871795654,0.14999999,-0.37975875,1446,0.9556404
28940,-0.4,54.60908365249634,0.14999999,-0.38766074,1447,0.95564073
28960,-0.4,54.63708019256592,0.14999999,-0.36823714,1448,0.95564127
28980,-0.4,54.66517758369446,0.14999999,-0.36717436,1449,0.9556418
29000,-0.4,54.69226288795471,0.14999999,-0.2537278,1450,0.95564216
29020,-0.4,54.72032618522644,0.14999999,-0.36682177,1451,0.95564264
29040,-0.4,54.74795866012573,0.14999999,-0.41497052,1452,0.95564294
29060,-0.4,54.775612354278564,0.14999999,-0.6075851,1453,0.95564336
29080,-0.4,54.80379915237427,0.14999999,-0.5119352,1454,0.95564383
29100,-0.4,54.83269691467285,0.14999999,-0.2892116,1455,0.95564425
29120,-0.4,54.860931634902954,0.14999999,-0.2965614,1456,0.95564395
29140,-0.4,54.89003896713257,0.14999999,-0.668068,1457,0.95564413
29160,-0.4,54.91921353340149,0.14999999,-0.2958476,1458,0.9556446
29180,-0.4,54.960715532302856,0.14999999,-0.43877712,1459,0.95564497
29200,-0.4,55.001195430755615,0.14999999,-0.35867745,1460,0.9556453
29220,-0.4,55.03767800331116,0.14999999,-0.4844915,1461,0.95564526
29240,-0.4,55.07148241996765,0.14999999,-0.38613245,1462,0.9556455
29260,-0.4,55.10537672042847,0.14999999,-0.5904392,1463,0.9556455
29280,-0.4,55.14084577560425,0.14999999,-0.28688338,1464,0.9556458
29300,-0.4,55.17466378211975,0.14999999,-0.46295732,1465,0.95564604
29320,-0.4,55.23147892951965,0.14999999,-0.49165362,1466,0.9556465
29340,-0.4,55.28546690940857,0.14999999,-0.41848904,1467,0.9556465
29360,-0.4,55.33814191818237,0.14999999,-0.6014912,1468,0.95564705
29380,-0.4,55.39175343513489,0.14999999,-0.52755517,1469,0.9556475
29400,-0.4,55.442749977111816,0.14999999,-0.13763663,1470,0.9556479
29420,-0.4,55.501744747161865,0.14999999,-0.32658416,1471,0.95564806
29440,-0.4,55.53249406814575,0.14999999,-0.120888025,1472,0.95564866
29460,-0.4,55.56670641899109,0.14999999,-0.59965855,1473,0.95564896
29480,-0.4,55.603453397750854,0.14999999,-0.47634047,1474,0.9556494
29500,-0.4,55.66560196876526,0.14999999,-0.17335688,1475,0.95564973
29520,-0.4,55.70866632461548,0.14999999,-0.4135934,1476,0.95564985
29540,-0.4,55.74797558784485,0.14999999,-0.49945462,1477,0.95564985
29560,-0.4,55.77787947654724,0.14999999,-0.43056646,1478,0.9556503
29580,-0.4,55.810526847839355,0.14999999,-0.24251261,1479,0.9556505
29600,-0.4,55.86105132102966,0.14999999,-0.41665727,1480,0.95565087
29620,-0.4,55.925007820129395,0.14999999,-0.38386708,1481,0.955651
29640,-0.4,55.9732711315155,0.14999999,-0.44068357,1482,0.95565116
29660,-0.4,56.044718980789185,0.14999999,-0.55427384,1483,0.9556515
29680,-0.4,56.10977053642273,0.14999999,-0.19853804,1484,0.95565164
29700,-0.4,56.1730682849884,0.14999999,-0.4914521,1485,0.9556516
29720,-0.4,56.24820256233215,0.14999999,-0.6155089,1486,0.95565194
29740,-0.4,56.32445406913757,0.14999999,-0.28562236,1487,0.95565236
29760,-0.4,56.387935638427734,0.14999999,-0.113738805,1488,0.95565206
29780,-0.4,56.450313568115234,0.14999999,-0.35069302,1489,0.9556505
29800,-0.4,56.51972842216492,0.14999999,-0.38180494,1490,0.9556509
29820,-0.4,56.58013677597046,0.14999999,-0.4245395,1491,0.9556509
29840,-0.4,56.63701248168945,0.14999999,-0.21050122,1492,0.955651
29860,-0.4,56.68650507926941,0.14999999,-0.42250058,1493,0.9556513
