LQGmu1_higher,TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,TimeElapsed,LQGmu1_actor
-0.66,15040,0.9561263,752,0.14999999,18.157262802124023,-1.0647026
-0.66,15060,0.9561256,753,0.14999999,18.183523178100586,-0.7633456
-0.66,15080,0.9561256,754,0.14999999,18.20239758491516,-0.61986774
-0.66,15100,0.9561252,755,0.14999999,18.23178505897522,-0.5975416
-0.66,15120,0.95612556,756,0.14999999,18.263442993164062,-0.5809747
-0.66,15140,0.9561256,757,0.14999999,18.2946298122406,-0.7821561
-0.66,15160,0.95612574,758,0.14999999,18.31283688545227,-0.5075271
-0.66,15180,0.9561249,759,0.14999999,18.333329677581787,-0.76396847
-0.66,15200,0.9561249,760,0.14999999,18.35080051422119,-0.48304808
-0.66,15220,0.9561251,761,0.14999999,18.37186288833618,-0.64364636
-0.66,15240,0.95612544,762,0.14999999,18.38750720024109,-0.7524317
-0.66,15260,0.95612556,763,0.14999999,18.40817666053772,-0.73604333
-0.66,15280,0.9561256,764,0.14999999,18.433111906051636,-0.5001332
-0.66,15300,0.95612603,765,0.14999999,18.452945947647095,-0.80047
-0.66,15320,0.9561257,766,0.14999999,18.472525358200073,-0.58364177
-0.66,15340,0.9561256,767,0.14999999,18.48943257331848,-0.814038
-0.66,15360,0.95612526,768,0.14999999,18.510143280029297,-0.79463446
-0.66,15380,0.9561255,769,0.14999999,18.52844762802124,-0.63888246
-0.66,15400,0.9561258,770,0.14999999,18.54885196685791,-0.6905363
-0.66,15420,0.9561258,771,0.14999999,18.56504535675049,-0.50966054
-0.66,15440,0.956126,772,0.14999999,18.585090398788452,-0.7853451
-0.66,15460,0.9561261,773,0.14999999,18.601396560668945,-0.6474067
-0.66,15480,0.9561263,774,0.14999999,18.622467517852783,-0.61727566
-0.66,15500,0.9561267,775,0.14999999,18.640515089035034,-0.67748225
-0.66,15520,0.95612687,776,0.14999999,18.66107678413391,-1.0776715
-0.66,15540,0.9561265,777,0.14999999,18.682787895202637,-0.5960705
-0.66,15560,0.9561267,778,0.14999999,18.703014612197876,-0.8279182
-0.66,15580,0.95612663,779,0.14999999,18.72378706932068,-0.6989061
-0.66,15600,0.9561259,780,0.14999999,18.74845290184021,-0.6473929
-0.66,15620,0.9561257,781,0.14999999,18.767839431762695,-0.6165325
-0.66,15640,0.95612574,782,0.14999999,18.790257930755615,-0.8842634
-0.66,15660,0.9561258,783,0.14999999,18.80810546875,-0.551178
-0.66,15680,0.95612633,784,0.14999999,18.831822872161865,-0.6220101
-0.66,15700,0.95612663,785,0.14999999,18.855257987976074,-0.6891917
-0.66,15720,0.9561265,786,0.14999999,18.874227285385132,-0.5623565
-0.66,15740,0.9561268,787,0.14999999,18.89413356781006,-0.67485636
-0.66,15760,0.9561263,788,0.14999999,18.91217350959778,-0.7028852
-0.66,15780,0.95612645,789,0.14999999,18.938963651657104,-0.7006384
-0.66,15800,0.9561267,790,0.14999999,18.970445156097412,-0.50407106
-0.66,15820,0.956127,791,0.14999999,18.99266815185547,-0.6972276
-0.66,15840,0.956127,792,0.14999999,19.01419162750244,-0.5275613
-0.66,15860,0.956127,793,0.14999999,19.040273427963257,-0.6253371
-0.66,15880,0.95612705,794,0.14999999,19.063868522644043,-0.6166259
-0.66,15900,0.956127,795,0.14999999,19.086321115493774,-0.7738722
-0.66,15920,0.956127,796,0.14999999,19.10431742668152,-0.3851683
-0.66,15940,0.9561273,797,0.14999999,19.12997055053711,-0.62995654
-0.66,15960,0.9561274,798,0.14999999,19.15701460838318,-0.5475875
-0.66,15980,0.95612764,799,0.14999999,19.186125993728638,-0.6634903
-0.66,16000,0.9561275,800,0.14999999,19.209418773651123,-0.6614115
-0.66,16020,0.95612746,801,0.14999999,19.236536502838135,-0.84842473
-0.66,16040,0.95612717,802,0.14999999,19.26357364654541,-0.4741335
-0.66,16060,0.95612764,803,0.14999999,19.289932250976562,-0.4991908
-0.66,16080,0.9561277,804,0.14999999,19.317569732666016,-0.68853986
-0.66,16100,0.95612794,805,0.14999999,19.35162091255188,-0.78804314
-0.66,16120,0.95612794,806,0.14999999,19.380425453186035,-0.6849415
-0.66,16140,0.95612806,807,0.14999999,19.405946493148804,-0.80735874
-0.66,16160,0.9561276,808,0.14999999,19.426119327545166,-0.4208945
-0.66,16180,0.95612764,809,0.14999999,19.4561505317688,-0.741346
-0.66,16200,0.9561279,810,0.14999999,19.477081537246704,-0.3711833
-0.66,16220,0.9561278,811,0.14999999,19.501423597335815,-0.74680984
-0.66,16240,0.9561279,812,0.14999999,19.529067993164062,-0.6448169
-0.66,16260,0.95612794,813,0.14999999,19.555026054382324,-0.63723594
-0.66,16280,0.9561283,814,0.14999999,19.58222246170044,-0.60634464
-0.66,16300,0.95612836,815,0.14999999,19.601235151290894,-0.9493376
-0.66,16320,0.956128,816,0.14999999,19.62483501434326,-0.5833713
-0.66,16340,0.95612806,817,0.14999999,19.649818420410156,-0.66337866
-0.66,16360,0.95612806,818,0.14999999,19.672809839248657,-0.6730668
-0.66,16380,0.9561279,819,0.14999999,19.69981288909912,-0.5438232
-0.66,16400,0.9561283,820,0.14999999,19.716452598571777,-0.5520321
-0.66,16420,0.9561284,821,0.14999999,19.739372730255127,-0.7333313
-0.66,16440,0.9561284,822,0.14999999,19.763060092926025,-0.39951342
-0.66,16460,0.9561282,823,0.14999999,19.781424522399902,-0.66371924
-0.66,16480,0.956128,824,0.14999999,19.803497791290283,-0.6897686
-0.66,16500,0.956128,825,0.14999999,19.82514262199402,-0.7088175
-0.66,16520,0.9561277,826,0.14999999,19.848063945770264,-0.5894278
-0.66,16540,0.9561276,827,0.14999999,19.8712420463562,-0.649199
-0.66,16560,0.9561272,828,0.14999999,19.889373064041138,-0.7992313
-0.66,16580,0.9561274,829,0.14999999,19.91670036315918,-0.56386036
-0.66,16600,0.95612764,830,0.14999999,19.940701007843018,-0.7191827
-0.66,16620,0.9561277,831,0.14999999,19.958876371383667,-0.80634785
-0.66,16640,0.95612776,832,0.14999999,19.98246455192566,-0.66778725
-0.66,16660,0.9561279,833,0.14999999,19.99810290336609,-0.40259075
-0.66,16680,0.956128,834,0.14999999,20.025497674942017,-0.83130443
-0.66,16700,0.956128,835,0.14999999,20.049987316131592,-0.65878177
-0.66,16720,0.9561283,836,0.14999999,20.069298028945923,-0.73901975
-0.66,16740,0.9561279,837,0.14999999,20.092122316360474,-0.5014836
-0.66,16760,0.95612806,838,0.14999999,20.109110355377197,-0.7886389
-0.66,16780,0.9561283,839,0.14999999,20.132934093475342,-0.5054727
-0.66,16800,0.95612806,840,0.14999999,20.158872604370117,-0.6123972
-0.66,16820,0.9561281,841,0.14999999,20.17958426475525,-0.80647004
-0.66,16840,0.95612824,842,0.14999999,20.200214862823486,-0.55792415
-0.66,16860,0.9561284,843,0.14999999,20.218718767166138,-0.6913873
-0.66,16880,0.9561286,844,0.14999999,20.23820185661316,-0.52270615
-0.66,16900,0.95612824,845,0.14999999,20.26237416267395,-0.7817287
-0.66,16920,0.9561278,846,0.14999999,20.279006242752075,-0.87645125
-0.66,16940,0.95612806,847,0.14999999,20.301424026489258,-0.46728307
-0.66,16960,0.95612764,848,0.14999999,20.32148003578186,-0.70826644
-0.66,16980,0.9561276,849,0.14999999,20.348665952682495,-0.4541044
-0.66,17000,0.95612764,850,0.14999999,20.367639541625977,-0.736391
-0.66,17020,0.95612764,851,0.14999999,20.385822057724,-0.80638355
-0.66,17040,0.95612746,852,0.14999999,20.403757572174072,-0.5307681
-0.66,17060,0.9561269,853,0.14999999,20.42595148086548,-0.8387004
-0.66,17080,0.956127,854,0.14999999,20.452938556671143,-0.6468854
-0.66,17100,0.95612735,855,0.14999999,20.478310585021973,-0.63205665
-0.66,17120,0.9561271,856,0.14999999,20.502053260803223,-0.6205346
-0.66,17140,0.95612717,857,0.14999999,20.529621601104736,-0.49857926
-0.66,17160,0.9561274,858,0.14999999,20.551504135131836,-0.5235484
-0.66,17180,0.9561273,859,0.14999999,20.57529354095459,-0.7862411
-0.66,17200,0.9561276,860,0.14999999,20.60007119178772,-0.68269765
-0.66,17220,0.95612764,861,0.14999999,20.62111783027649,-0.6093254
-0.66,17240,0.9561275,862,0.14999999,20.645994663238525,-0.8864432
-0.66,17260,0.9561274,863,0.14999999,20.672945261001587,-0.7075629
-0.66,17280,0.9561274,864,0.14999999,20.702884912490845,-0.5041288
-0.66,17300,0.9561275,865,0.14999999,20.72413420677185,-0.42651248
-0.66,17320,0.9561277,866,0.14999999,20.752394199371338,-0.65818965
-0.66,17340,0.95612776,867,0.14999999,20.78383779525757,-0.6210146
-0.66,17360,0.9561274,868,0.14999999,20.810288906097412,-0.66142255
-0.66,17380,0.9561273,869,0.14999999,20.833024740219116,-0.7962025
-0.66,17400,0.95612735,870,0.14999999,20.870607137680054,-0.50236505
-0.66,17420,0.95612735,871,0.14999999,20.89296054840088,-0.3894537
-0.66,17440,0.95612764,872,0.14999999,20.92091727256775,-0.8141083
-0.66,17460,0.9561277,873,0.14999999,20.941888093948364,-0.54712707
-0.66,17480,0.9561279,874,0.14999999,20.97559356689453,-0.62905407
-0.66,17500,0.95612776,875,0.14999999,21.004503965377808,-0.9365607
-0.66,17520,0.9561274,876,0.14999999,21.033831119537354,-0.6272502
-0.66,17540,0.9561272,877,0.14999999,21.06215262413025,-0.53676915
-0.66,17560,0.9561273,878,0.14999999,21.082385540008545,-0.5288104
-0.66,17580,0.95612705,879,0.14999999,21.111671924591064,-0.72722834
-0.66,17600,0.9561272,880,0.14999999,21.13154435157776,-0.52924466
-0.66,17620,0.9561273,881,0.14999999,21.151140928268433,-0.47679383
-0.66,17640,0.9561272,882,0.14999999,21.166499614715576,-0.49532938
-0.66,17660,0.95612735,883,0.14999999,21.183130264282227,-0.7874685
-0.66,17680,0.9561272,884,0.14999999,21.203304052352905,-0.6157444
-0.66,17700,0.95612746,885,0.14999999,21.219642639160156,-0.42415684
-0.66,17720,0.9561277,886,0.14999999,21.24716281890869,-0.81992316
-0.66,17740,0.9561279,887,0.14999999,21.267491340637207,-0.74146754
-0.66,17760,0.9561279,888,0.14999999,21.28956651687622,-0.88339
-0.66,17780,0.9561276,889,0.14999999,21.316964387893677,-0.895925
-0.66,17800,0.95612764,890,0.14999999,21.334268808364868,-0.8620435
-0.66,17820,0.9561277,891,0.14999999,21.35759925842285,-0.8739454
-0.66,17840,0.95612746,892,0.14999999,21.381935596466064,-1.0256617
-0.66,17860,0.956127,893,0.14999999,21.400394201278687,-0.50557125
-0.66,17880,0.95612717,894,0.14999999,21.41933798789978,-0.48131603
-0.66,17900,0.9561268,895,0.14999999,21.445029258728027,-0.75601023
-0.66,17920,0.95612663,896,0.14999999,21.46887969970703,-0.524272
-0.66,17940,0.9561267,897,0.14999999,21.485635995864868,-0.3010447
-0.66,17960,0.95612687,898,0.14999999,21.50661015510559,-0.8902257
-0.66,17980,0.9561268,899,0.14999999,21.522859573364258,-0.6993221
-0.66,18000,0.95612687,900,0.14999999,21.5405912399292,-0.8658591
-0.66,18020,0.95612675,901,0.14999999,21.583788871765137,-0.5930411
-0.66,18040,0.9561264,902,0.14999999,21.6191349029541,-0.8937738
-0.66,18060,0.9561263,903,0.14999999,21.663495540618896,-0.9141441
-0.66,18080,0.9561261,904,0.14999999,21.719201803207397,-0.47161207
-0.66,18100,0.95612633,905,0.14999999,21.764476776123047,-0.9714694
-0.66,18120,0.9561264,906,0.14999999,21.82309365272522,-0.42393577
-0.66,18140,0.9561266,907,0.14999999,21.874054193496704,-0.6617944
-0.66,18160,0.9561267,908,0.14999999,21.947468519210815,-0.67090136
-0.66,18180,0.9561269,909,0.14999999,22.002779960632324,-0.6609777
-0.66,18200,0.95612687,910,0.14999999,22.046769618988037,-0.8096985
-0.66,18220,0.9561269,911,0.14999999,22.107900381088257,-0.6878498
-0.66,18240,0.956127,912,0.14999999,22.15056872367859,-0.7197517
-0.66,18260,0.9561271,913,0.14999999,22.205957651138306,-0.73910534
-0.66,18280,0.95612675,914,0.14999999,22.245734453201294,-0.62992954
-0.66,18300,0.95612687,915,0.14999999,22.276610851287842,-0.58775234
-0.66,18320,0.9561269,916,0.14999999,22.302950620651245,-0.66287214
-0.66,18340,0.9561271,917,0.14999999,22.33579158782959,-0.7289638
-0.66,18360,0.95612735,918,0.14999999,22.387596607208252,-0.5039985
-0.66,18380,0.9561275,919,0.14999999,22.455495595932007,-0.39682916
-0.66,18400,0.9561274,920,0.14999999,22.504028797149658,-0.72821206
-0.66,18420,0.95612746,921,0.14999999,22.535833597183228,-0.65689385
-0.66,18440,0.95612764,922,0.14999999,22.586074590682983,-0.65776
-0.66,18460,0.95612794,923,0.14999999,22.62099027633667,-0.69096804
-0.66,18480,0.956128,924,0.14999999,22.66630506515503,-0.40892804
-0.66,18500,0.9561278,925,0.14999999,22.721657514572144,-0.566929
-0.66,18520,0.956128,926,0.14999999,22.756909608840942,-0.50301576
-0.66,18540,0.95612824,927,0.14999999,22.796369791030884,-0.91660523
-0.66,18560,0.9561278,928,0.14999999,22.893144845962524,-0.68837327
-0.66,18580,0.9561281,929,0.14999999,22.95409059524536,-0.557603
-0.66,18600,0.9561283,930,0.14999999,23.025067806243896,-0.6990319
-0.66,18620,0.95612824,931,0.14999999,23.07809829711914,-0.82733697
-0.66,18640,0.9561276,932,0.14999999,23.12846803665161,-0.89015794
-0.66,18660,0.9561275,933,0.14999999,23.171841144561768,-0.689417
-0.66,18680,0.95612764,934,0.14999999,23.205615758895874,-0.44327956
-0.66,18700,0.95612687,935,0.14999999,23.245338439941406,-0.7621866
-0.66,18720,0.95612675,936,0.14999999,23.292952060699463,-0.51271755
-0.66,18740,0.95612663,937,0.14999999,23.351173639297485,-0.26653445
-0.66,18760,0.9561265,938,0.14999999,23.399089097976685,-0.76665163
-0.66,18780,0.9561266,939,0.14999999,23.46884250640869,-0.6147499
-0.66,18800,0.95612687,940,0.14999999,23.502260446548462,-0.7844216
-0.66,18820,0.95612675,941,0.14999999,23.5478036403656,-0.41926342
-0.66,18840,0.95612645,942,0.14999999,23.61141347885132,-0.6639011
-0.66,18860,0.9561265,943,0.14999999,23.645130157470703,-0.48743656
-0.66,18880,0.9561266,944,0.14999999,23.719160556793213,-0.6217451
-0.66,18900,0.9561268,945,0.14999999,23.832152605056763,-0.8238251
-0.66,18920,0.9561267,946,0.14999999,23.88077712059021,-0.5575537
-0.66,18940,0.9561267,947,0.14999999,23.945967435836792,-0.6925426
-0.66,18960,0.9561268,948,0.14999999,24.032291889190674,-0.7003437
-0.66,18980,0.9561269,949,0.14999999,24.092315673828125,-0.6487373
-0.66,19000,0.95612705,950,0.14999999,24.149539470672607,-0.76233476
-0.66,19020,0.95612717,951,0.14999999,24.205395698547363,-0.60968
-0.66,19040,0.9561271,952,0.14999999,24.26815128326416,-0.6407009
-0.66,19060,0.95612717,953,0.14999999,24.330254793167114,-0.8102534
-0.66,19080,0.95612735,954,0.14999999,24.383870124816895,-0.6111516
-0.66,19100,0.9561274,955,0.14999999,24.450526237487793,-0.74771196
-0.66,19120,0.95612705,956,0.14999999,24.51168155670166,-0.86668396
-0.66,19140,0.9561269,957,0.14999999,24.557008743286133,-0.80062234
-0.66,19160,0.9561271,958,0.14999999,24.58409857749939,-0.66718996
-0.66,19180,0.9561266,959,0.14999999,24.603296279907227,-0.5355295
-0.66,19200,0.95612663,960,0.14999999,24.65001344680786,-0.79417384
-0.66,19220,0.956127,961,0.14999999,24.673036336898804,-0.5831774
-0.66,19240,0.95612675,962,0.14999999,24.698689222335815,-1.002917
-0.66,19260,0.95612645,963,0.14999999,24.72496509552002,-0.7204744
-0.66,19280,0.95612615,964,0.14999999,24.751360654830933,-0.5568046
-0.66,19300,0.95612615,965,0.14999999,24.774596691131592,-0.53697157
-0.66,19320,0.95612633,966,0.14999999,24.79369044303894,-0.5520094
-0.66,19340,0.95612586,967,0.14999999,24.815540313720703,-0.8252252
-0.66,19360,0.9561259,968,0.14999999,24.844278573989868,-0.4074298
-0.66,19380,0.956126,969,0.14999999,24.865177869796753,-0.50232625
-0.66,19400,0.9561258,970,0.14999999,24.886518478393555,-0.81531304
-0.66,19420,0.9561254,971,0.14999999,24.911433219909668,-0.96815646
-0.66,19440,0.9561252,972,0.14999999,24.932185888290405,-0.7330385
-0.66,19460,0.95612496,973,0.14999999,24.954161167144775,-1.0653056
-0.66,19480,0.9561245,974,0.14999999,24.978220462799072,-0.5671536
-0.66,19500,0.9561244,975,0.14999999,24.995923042297363,-0.5701531
-0.66,19520,0.9561241,976,0.14999999,25.019444704055786,-0.78989726
-0.66,19540,0.956124,977,0.14999999,25.039560317993164,-0.7988293
-0.66,19560,0.9561238,978,0.14999999,25.071258544921875,-0.7724172
-0.66,19580,0.95612377,979,0.14999999,25.089314937591553,-0.6050585
-0.66,19600,0.9561236,980,0.14999999,25.122400760650635,-1.0172251
-0.66,19620,0.95612365,981,0.14999999,25.14385175704956,-0.71447355
-0.66,19640,0.9561238,982,0.14999999,25.172449827194214,-0.5801965
-0.66,19660,0.95612407,983,0.14999999,25.200462818145752,-0.5260703
-0.66,19680,0.95612425,984,0.14999999,25.217571258544922,-0.6757291
-0.66,19700,0.9561242,985,0.14999999,25.239135026931763,-0.636245
-0.66,19720,0.95612437,986,0.14999999,25.261245012283325,-0.4488627
-0.66,19740,0.9561243,987,0.14999999,25.286247730255127,-0.73360527
-0.66,19760,0.9561245,988,0.14999999,25.315683364868164,-0.70383966
-0.66,19780,0.95612454,989,0.14999999,25.344325304031372,-0.52468944
-0.66,19800,0.9561246,990,0.14999999,25.367151260375977,-0.53609097
-0.66,19820,0.9561248,991,0.14999999,25.392913103103638,-0.77820617
-0.66,19840,0.9561248,992,0.14999999,25.420222997665405,-0.4432366
-0.66,19860,0.95612454,993,0.14999999,25.449001789093018,-0.6609572
-0.66,19880,0.9561244,994,0.14999999,25.471075296401978,-0.5700492
-0.66,19900,0.9561247,995,0.14999999,25.499486446380615,-0.6166701
-0.66,19920,0.95612454,996,0.14999999,25.522889852523804,-0.7375641
-0.66,19940,0.9561245,997,0.14999999,25.554206609725952,-0.4290334
-0.66,19960,0.9561248,998,0.14999999,25.573543787002563,-0.6087384
-0.66,19980,0.95612496,999,0.14999999,25.5944926738739,-0.8275536
-0.66,20000,0.9561245,1000,0.14999999,25.613425970077515,-0.49334317
-0.66,20020,0.95612466,1001,0.14999999,25.647451639175415,-0.9399346
-0.66,20040,0.9561245,1002,0.14999999,25.671226263046265,-0.70075125
-0.66,20060,0.9561248,1003,0.14999999,25.690601587295532,-0.6927853
-0.66,20080,0.9561248,1004,0.14999999,25.711304426193237,-0.64812183
-0.66,20100,0.9561247,1005,0.14999999,25.738179445266724,-0.72141653
-0.66,20120,0.9561249,1006,0.14999999,25.75888752937317,-0.38547936
-0.66,20140,0.95612466,1007,0.14999999,25.780102014541626,-0.75987244
-0.66,20160,0.9561248,1008,0.14999999,25.798557996749878,-0.6135812
-0.66,20180,0.9561247,1009,0.14999999,25.820852041244507,-0.63863355
-0.66,20200,0.9561248,1010,0.14999999,25.839169025421143,-0.88514125
-0.66,20220,0.9561246,1011,0.14999999,25.862287044525146,-0.7668866
-0.66,20240,0.9561245,1012,0.14999999,25.886099100112915,-0.899924
-0.66,20260,0.9561246,1013,0.14999999,25.90405559539795,-0.7127383
-0.66,20280,0.95612437,1014,0.14999999,25.92849564552307,-0.3547485
-0.66,20300,0.95612454,1015,0.14999999,25.952792167663574,-0.62633234
-0.66,20320,0.95612454,1016,0.14999999,25.972259283065796,-0.6247653
-0.66,20340,0.9561248,1017,0.14999999,25.998499393463135,-0.865164
-0.66,20360,0.95612466,1018,0.14999999,26.01554846763611,-0.71155375
-0.66,20380,0.95612484,1019,0.14999999,26.03479313850403,-0.78352493
-0.66,20400,0.95612484,1020,0.14999999,26.05691385269165,-0.7252313
-0.66,20420,0.95612484,1021,0.14999999,26.076910495758057,-0.6631237
-0.66,20440,0.9561249,1022,0.14999999,26.0971839427948,-0.6836769
-0.66,20460,0.9561252,1023,0.14999999,26.118314504623413,-0.93208957
-0.66,20480,0.9561251,1024,0.14999999,26.14857816696167,-0.65036035
-0.66,20500,0.95612514,1025,0.14999999,26.179175853729248,-0.62746966
-0.66,20520,0.9561249,1026,0.14999999,26.201602458953857,-0.6627738
-0.66,20540,0.9561251,1027,0.14999999,26.22006869316101,-0.6683293
-0.66,20560,0.9561251,1028,0.14999999,26.243734121322632,-0.7478343
-0.66,20580,0.956125,1029,0.14999999,26.26460099220276,-0.6852404
-0.66,20600,0.9561249,1030,0.14999999,26.29059910774231,-0.6031483
-0.66,20620,0.9561245,1031,0.14999999,26.313220500946045,-0.4107371
-0.66,20640,0.95612425,1032,0.14999999,26.32983136177063,-0.79848844
-0.66,20660,0.9561243,1033,0.14999999,26.359185457229614,-0.7445477
-0.66,20680,0.95612425,1034,0.14999999,26.38140869140625,-0.62325925
-0.66,20700,0.95612395,1035,0.14999999,26.400938034057617,-0.62167037
-0.66,20720,0.956124,1036,0.14999999,26.42495846748352,-0.763067
-0.66,20740,0.9561239,1037,0.14999999,26.446834087371826,-0.92759615
-0.66,20760,0.95612395,1038,0.14999999,26.467552423477173,-0.47169608
-0.66,20780,0.95612425,1039,0.14999999,26.493999004364014,-0.48264182
-0.66,20800,0.9561242,1040,0.14999999,26.514150857925415,-0.85284555
-0.66,20820,0.9561241,1041,0.14999999,26.537853240966797,-0.6378628
-0.66,20840,0.95612395,1042,0.14999999,26.56273078918457,-0.60226476
-0.66,20860,0.9561238,1043,0.14999999,26.582650899887085,-0.59982765
-0.66,20880,0.956124,1044,0.14999999,26.60967469215393,-0.6985522
-0.66,20900,0.956124,1045,0.14999999,26.63785409927368,-0.7287267
-0.66,20920,0.95612425,1046,0.14999999,26.65669870376587,-0.80626595
-0.66,20940,0.95612454,1047,0.14999999,26.68288493156433,-0.8197528
-0.66,20960,0.95612454,1048,0.14999999,26.708728313446045,-0.603402
-0.66,20980,0.95612437,1049,0.14999999,26.72917938232422,-0.5353256
-0.66,21000,0.95612425,1050,0.14999999,26.75244641304016,-0.5695821
-0.66,21020,0.95612437,1051,0.14999999,26.775632619857788,-0.7093478
-0.66,21040,0.9561245,1052,0.14999999,26.800126552581787,-0.7289919
-0.66,21060,0.9561245,1053,0.14999999,26.826578378677368,-0.5715353
-0.66,21080,0.9561243,1054,0.14999999,26.856109619140625,-0.58344674
-0.66,21100,0.95612437,1055,0.14999999,26.87238836288452,-0.6120982
-0.66,21120,0.9561243,1056,0.14999999,26.896944999694824,-0.8263907
-0.66,21140,0.95612425,1057,0.14999999,26.920193195343018,-0.63411134
-0.66,21160,0.9561241,1058,0.14999999,26.95287799835205,-0.5667646
-0.66,21180,0.9561241,1059,0.14999999,27.00224232673645,-0.4757181
-0.66,21200,0.95612437,1060,0.14999999,27.036338567733765,-0.55977106
-0.66,21220,0.95612454,1061,0.14999999,27.075753211975098,-0.447216
-0.66,21240,0.95612437,1062,0.14999999,27.114044904708862,-0.7007334
-0.66,21260,0.9561244,1063,0.14999999,27.154125213623047,-0.29265222
-0.66,21280,0.9561242,1064,0.14999999,27.194545030593872,-0.85300237
-0.66,21300,0.9561239,1065,0.14999999,27.22923517227173,-0.55289906
-0.66,21320,0.9561238,1066,0.14999999,27.253591537475586,-0.70229757
-0.66,21340,0.956124,1067,0.14999999,27.274617433547974,-0.5870381
-0.66,21360,0.9561243,1068,0.14999999,27.294288635253906,-0.3957949
-0.66,21380,0.9561239,1069,0.14999999,27.319976568222046,-0.80338967
-0.66,21400,0.9561238,1070,0.14999999,27.33838152885437,-0.443244
-0.66,21420,0.956124,1071,0.14999999,27.367016077041626,-0.4833948
-0.66,21440,0.95612437,1072,0.14999999,27.396067142486572,-0.4830855
-0.66,21460,0.9561243,1073,0.14999999,27.414154052734375,-0.7308909
-0.66,21480,0.956124,1074,0.14999999,27.435140371322632,-0.63566846
-0.66,21500,0.9561242,1075,0.14999999,27.456151008605957,-0.45220834
-0.66,21520,0.9561241,1076,0.14999999,27.477709770202637,-0.8341465
-0.66,21540,0.9561242,1077,0.14999999,27.501148223876953,-0.8049067
-0.66,21560,0.9561244,1078,0.14999999,27.525145530700684,-0.6018088
-0.66,21580,0.9561245,1079,0.14999999,27.547696352005005,-0.82914996
-0.66,21600,0.95612454,1080,0.14999999,27.573379039764404,-0.75053966
-0.66,21620,0.9561247,1081,0.14999999,27.605295658111572,-0.34679577
-0.66,21640,0.95612454,1082,0.14999999,27.635042905807495,-0.4621262
-0.66,21660,0.95612437,1083,0.14999999,27.6532940864563,-0.9835707
-0.66,21680,0.9561245,1084,0.14999999,27.672708988189697,-0.6311394
-0.66,21700,0.95612466,1085,0.14999999,27.69149684906006,-0.54520446
-0.66,21720,0.95612437,1086,0.14999999,27.712517738342285,-0.7555793
-0.66,21740,0.95612454,1087,0.14999999,27.731510400772095,-0.34481964
-0.66,21760,0.9561241,1088,0.14999999,27.754682064056396,-0.65525293
-0.66,21780,0.9561242,1089,0.14999999,27.772130489349365,-0.6242364
-0.66,21800,0.956124,1090,0.14999999,27.792359113693237,-0.52441937
-0.66,21820,0.95612395,1091,0.14999999,27.809370040893555,-0.62794244
-0.66,21840,0.956124,1092,0.14999999,27.834624767303467,-0.7466952
-0.66,21860,0.95612395,1093,0.14999999,27.858627319335938,-0.74693185
-0.66,21880,0.956124,1094,0.14999999,27.88281798362732,-0.7465896
-0.66,21900,0.95612425,1095,0.14999999,27.90915012359619,-0.5672503
-0.66,21920,0.9561242,1096,0.14999999,27.931583642959595,-0.50780565
-0.66,21940,0.95612425,1097,0.14999999,27.949145317077637,-0.5465897
-0.66,21960,0.9561245,1098,0.14999999,27.96785831451416,-0.5500091
-0.66,21980,0.9561244,1099,0.14999999,27.985899925231934,-0.84696734
-0.66,22000,0.95612425,1100,0.14999999,28.006165742874146,-0.9114872
-0.66,22020,0.9561242,1101,0.14999999,28.032768487930298,-0.82539254
-0.66,22040,0.95612425,1102,0.14999999,28.0527606010437,-0.31940857
-0.66,22060,0.9561242,1103,0.14999999,28.070188760757446,-0.55166566
-0.66,22080,0.9561241,1104,0.14999999,28.0908420085907,-0.6116674
-0.66,22100,0.95612395,1105,0.14999999,28.119136571884155,-0.66348755
-0.66,22120,0.9561241,1106,0.14999999,28.148966073989868,-0.5924608
-0.66,22140,0.9561242,1107,0.14999999,28.17160940170288,-0.7428424
-0.66,22160,0.9561243,1108,0.14999999,28.19387936592102,-0.42920408
-0.66,22180,0.9561241,1109,0.14999999,28.212157249450684,-0.1684744
-0.66,22200,0.9561234,1110,0.14999999,28.230935096740723,-0.48515922
-0.66,22220,0.95612323,1111,0.14999999,28.2570219039917,-0.40485492
-0.66,22240,0.95612365,1112,0.14999999,28.275436878204346,-0.6062941
-0.66,22260,0.9561236,1113,0.14999999,28.29705548286438,-0.61716247
-0.66,22280,0.9561236,1114,0.14999999,28.32021474838257,-0.6548478
-0.66,22300,0.95612365,1115,0.14999999,28.35111665725708,-0.48736352
-0.66,22320,0.9561236,1116,0.14999999,28.377014875411987,-0.32195726
-0.66,22340,0.95612353,1117,0.14999999,28.397615432739258,-0.81419164
-0.66,22360,0.9561235,1118,0.14999999,28.4233181476593,-0.551351
-0.66,22380,0.95612365,1119,0.14999999,28.446662664413452,-0.6460594
-0.66,22400,0.95612365,1120,0.14999999,28.463709354400635,-0.75088
-0.66,22420,0.9561238,1121,0.14999999,28.48621892929077,-0.7127592
-0.66,22440,0.95612365,1122,0.14999999,28.50778889656067,-0.5411501
-0.66,22460,0.9561236,1123,0.14999999,28.530564308166504,-0.5985898
-0.66,22480,0.95612353,1124,0.14999999,28.55424952507019,-0.6199329
-0.66,22500,0.9561235,1125,0.14999999,28.581378936767578,-0.82621574
