Iteration,ReturnMean,TimestepsSoFar,LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,TimeElapsed
1491,0.9561215,29820,-0.68,0.14999999,-0.7045395,42.72863817214966
1492,0.95612127,29840,-0.68,0.14999999,-0.49050122,42.77089595794678
1493,0.9561214,29860,-0.68,0.14999999,-0.7025006,42.79945230484009
1494,0.9561214,29880,-0.68,0.14999999,-0.5966718,42.82910776138306
1495,0.9561213,29900,-0.68,0.14999999,-0.7185551,42.85920023918152
1496,0.95612144,29920,-0.68,0.14999999,-0.9098185,42.88830232620239
1497,0.9561214,29940,-0.68,0.14999999,-0.75554186,42.915305614471436
1498,0.95612144,29960,-0.68,0.14999999,-0.4074894,42.93943929672241
1499,0.95612115,29980,-0.68,0.14999999,-0.7919536,42.964680910110474
1500,0.9561211,30000,-0.68,0.14999999,-0.8721713,42.992475509643555
1501,0.9561212,30020,-0.68,0.14999999,-0.66325176,43.01783275604248
1502,0.956121,30040,-0.68,0.14999999,-0.55078685,43.04465961456299
1503,0.95612127,30060,-0.68,0.14999999,-0.6000421,43.07154941558838
1504,0.95612127,30080,-0.68,0.14999999,-0.8062304,43.095072746276855
1505,0.95612144,30100,-0.68,0.14999999,-0.48807925,43.12008881568909
1506,0.9561211,30120,-0.68,0.14999999,-0.55921155,43.142937660217285
1507,0.956121,30140,-0.68,0.14999999,-0.80361634,43.162753105163574
1508,0.95612097,30160,-0.68,0.14999999,-0.89861745,43.18199872970581
1509,0.956121,30180,-0.68,0.14999999,-0.81745434,43.202210664749146
1510,0.9561208,30200,-0.68,0.14999999,-0.9623033,43.24618053436279
1511,0.95612067,30220,-0.68,0.14999999,-0.6496631,43.27972102165222
1512,0.95612055,30240,-0.68,0.14999999,-0.56145847,43.31286978721619
1513,0.95612067,30260,-0.68,0.14999999,-0.9785887,43.34325385093689
1514,0.95612055,30280,-0.68,0.14999999,-0.75038534,43.38140249252319
1515,0.9561206,30300,-0.68,0.14999999,-0.54876876,43.4272186756134
1516,0.9561207,30320,-0.68,0.14999999,-0.6506764,43.46982455253601
1517,0.95612067,30340,-0.68,0.14999999,-0.8144839,43.50142860412598
1518,0.9561205,30360,-0.68,0.14999999,-0.7846384,43.52470064163208
1519,0.9561206,30380,-0.68,0.14999999,-0.6194651,43.55013656616211
1520,0.95612043,30400,-0.68,0.14999999,-0.61342955,43.581767082214355
1521,0.9561205,30420,-0.68,0.14999999,-0.7507826,43.6128249168396
1522,0.9561206,30440,-0.68,0.14999999,-0.36886927,43.65073013305664
1523,0.95612025,30460,-0.68,0.14999999,-0.8929067,43.6791410446167
1524,0.9561201,30480,-0.68,0.14999999,-0.7004685,43.706101179122925
1525,0.9561202,30500,-0.68,0.14999999,-0.83214545,43.73048734664917
1526,0.9561199,30520,-0.68,0.14999999,-0.71658945,43.755074977874756
1527,0.9561199,30540,-0.68,0.14999999,-0.6367473,43.78777265548706
1528,0.95611995,30560,-0.68,0.14999999,-0.41206983,43.81397247314453
1529,0.9561203,30580,-0.68,0.14999999,-0.49453402,43.84165930747986
1530,0.9561202,30600,-0.68,0.14999999,-0.89151394,43.86971926689148
1531,0.95612025,30620,-0.68,0.14999999,-0.6376727,43.90970730781555
1532,0.9561202,30640,-0.68,0.14999999,-0.7388385,43.94609808921814
1533,0.95612013,30660,-0.68,0.14999999,-0.5334826,43.98138070106506
1534,0.9561201,30680,-0.68,0.14999999,-0.5831816,44.01168203353882
1535,0.95611995,30700,-0.68,0.14999999,-0.49852234,44.03844428062439
1536,0.95612,30720,-0.68,0.14999999,-0.60227185,44.07180047035217
1537,0.95612013,30740,-0.68,0.14999999,-0.64548993,44.1020610332489
1538,0.9561201,30760,-0.68,0.14999999,-0.7535073,44.133341789245605
1539,0.9561199,30780,-0.68,0.14999999,-0.71185166,44.16169309616089
1540,0.95611984,30800,-0.68,0.14999999,-0.53902733,44.19205045700073
1541,0.9561199,30820,-0.68,0.14999999,-0.74765414,44.23435401916504
1542,0.95612,30840,-0.68,0.14999999,-0.6736345,44.275397300720215
1543,0.9561199,30860,-0.68,0.14999999,-0.7812191,44.296785831451416
1544,0.95611984,30880,-0.68,0.14999999,-0.5011846,44.330612659454346
1545,0.95611966,30900,-0.68,0.14999999,-0.64255404,44.36577391624451
1546,0.9561196,30920,-0.68,0.14999999,-0.7099456,44.42062044143677
1547,0.95611954,30940,-0.68,0.14999999,-0.7109159,44.46406054496765
1548,0.95611954,30960,-0.68,0.14999999,-0.6849481,44.5030996799469
1549,0.95611954,30980,-0.68,0.14999999,-0.8594045,44.533475399017334
1550,0.9561196,31000,-0.68,0.14999999,-0.5754719,44.563698053359985
1551,0.9561195,31020,-0.68,0.14999999,-0.77168065,44.59460258483887
1552,0.9561195,31040,-0.68,0.14999999,-0.9683007,44.64210844039917
1553,0.9561191,31060,-0.68,0.14999999,-0.2758299,44.68171000480652
1554,0.95611864,31080,-0.68,0.14999999,-0.7441815,44.71275782585144
1555,0.9561186,31100,-0.68,0.14999999,-0.73108745,44.74386119842529
1556,0.9561187,31120,-0.68,0.14999999,-0.74207884,44.77362561225891
1557,0.9561186,31140,-0.68,0.14999999,-0.68032134,44.8057177066803
1558,0.95611876,31160,-0.68,0.14999999,-0.8315949,44.84555435180664
1559,0.9561188,31180,-0.68,0.14999999,-0.83447486,44.883399963378906
1560,0.9561189,31200,-0.68,0.14999999,-0.5096476,44.91715145111084
1561,0.9561185,31220,-0.68,0.14999999,-0.28601116,44.957194805145264
1562,0.9561183,31240,-0.68,0.14999999,-1.0267954,44.98688316345215
1563,0.9561181,31260,-0.68,0.14999999,-0.5913817,45.01643490791321
1564,0.95611805,31280,-0.68,0.14999999,-0.41941363,45.053157567977905
1565,0.95611817,31300,-0.68,0.14999999,-0.82973135,45.0864634513855
1566,0.9561183,31320,-0.68,0.14999999,-0.769354,45.116355895996094
1567,0.9561182,31340,-0.68,0.14999999,-0.76620454,45.14469861984253
1568,0.95611835,31360,-0.68,0.14999999,-0.7030451,45.20158004760742
1569,0.95611846,31380,-0.68,0.14999999,-0.71942854,45.24462080001831
1570,0.95611846,31400,-0.68,0.14999999,-0.6664667,45.284379959106445
1571,0.95611864,31420,-0.68,0.14999999,-0.5126212,45.31523370742798
1572,0.9561186,31440,-0.68,0.14999999,-0.5899468,45.35071778297424
1573,0.9561186,31460,-0.68,0.14999999,-0.5151311,45.38065195083618
1574,0.95611864,31480,-0.68,0.14999999,-0.74351454,45.41132974624634
1575,0.9561187,31500,-0.68,0.14999999,-0.737714,45.442546129226685
1576,0.95611864,31520,-0.68,0.14999999,-0.59029865,45.482661962509155
1577,0.95611817,31540,-0.68,0.14999999,-0.6366675,45.521219968795776
1578,0.9561181,31560,-0.68,0.14999999,-0.8755011,45.570032835006714
1579,0.95611817,31580,-0.68,0.14999999,-0.54626304,45.60809874534607
1580,0.95611835,31600,-0.68,0.14999999,-0.7809141,45.65588974952698
1581,0.9561184,31620,-0.68,0.14999999,-0.58983594,45.69838738441467
1582,0.9561184,31640,-0.68,0.14999999,-0.89756644,45.733020305633545
1583,0.9561185,31660,-0.68,0.14999999,-0.7382428,45.76712942123413
1584,0.95611835,31680,-0.68,0.14999999,-0.6090841,45.80244326591492
1585,0.9561183,31700,-0.68,0.14999999,-0.7443258,45.84433436393738
1586,0.9561184,31720,-0.68,0.14999999,-0.9921974,45.88853597640991
1587,0.9561184,31740,-0.68,0.14999999,-0.49037886,45.93522667884827
1588,0.95611846,31760,-0.68,0.14999999,-0.6609472,45.97658324241638
1589,0.9561185,31780,-0.68,0.14999999,-0.636885,46.00817346572876
1590,0.9561186,31800,-0.68,0.14999999,-0.8717902,46.03539991378784
1591,0.9561187,31820,-0.68,0.14999999,-0.84082264,46.06491279602051
1592,0.9561187,31840,-0.68,0.14999999,-0.5513301,46.09398365020752
1593,0.95611876,31860,-0.68,0.14999999,-0.5400004,46.12384915351868
1594,0.9561186,31880,-0.68,0.14999999,-0.5212519,46.15637683868408
1595,0.9561185,31900,-0.68,0.14999999,-0.69377875,46.1947124004364
1596,0.95611835,31920,-0.68,0.14999999,-0.71073407,46.2313768863678
1597,0.9561183,31940,-0.68,0.14999999,-0.79779613,46.26266264915466
1598,0.9561182,31960,-0.68,0.14999999,-0.54384923,46.29447388648987
1599,0.9561181,31980,-0.68,0.14999999,-0.5623106,46.33942651748657
1600,0.95611835,32000,-0.68,0.14999999,-0.32493216,46.37727189064026
1601,0.9561182,32020,-0.68,0.14999999,-0.8274953,46.4099977016449
1602,0.9561183,32040,-0.68,0.14999999,-0.7162852,46.44395852088928
1603,0.9561185,32060,-0.68,0.14999999,-0.77863234,46.47591733932495
1604,0.95611846,32080,-0.68,0.14999999,-0.706969,46.50908803939819
1605,0.9561184,32100,-0.68,0.14999999,-0.50724554,46.54249548912048
1606,0.9561184,32120,-0.68,0.14999999,-0.51946425,46.57774591445923
1607,0.9561183,32140,-0.68,0.14999999,-0.516821,46.60646080970764
1608,0.9561184,32160,-0.68,0.14999999,-0.5927658,46.64002275466919
1609,0.9561186,32180,-0.68,0.14999999,-0.8543131,46.67720031738281
1610,0.9561187,32200,-0.68,0.14999999,-0.80091804,46.71450066566467
1611,0.95611864,32220,-0.68,0.14999999,-0.52480745,46.74780631065369
1612,0.9561187,32240,-0.68,0.14999999,-0.62569547,46.77883744239807
1613,0.9561189,32260,-0.68,0.14999999,-0.79118097,46.8102912902832
1614,0.956119,32280,-0.68,0.14999999,-0.8139243,46.84207057952881
1615,0.95611906,32300,-0.68,0.14999999,-0.9151894,46.87404227256775
1616,0.95611906,32320,-0.68,0.14999999,-0.42416754,46.904090881347656
1617,0.9561189,32340,-0.68,0.14999999,-0.48159435,46.95376920700073
1618,0.9561188,32360,-0.68,0.14999999,-0.6384283,46.9890878200531
1619,0.95611864,32380,-0.68,0.14999999,-0.80560577,47.046733379364014
1620,0.9561185,32400,-0.68,0.14999999,-0.6190183,47.09864616394043
1621,0.9561185,32420,-0.68,0.14999999,-0.76977307,47.14469313621521
1622,0.9561184,32440,-0.68,0.14999999,-0.74988437,47.19568204879761
1623,0.9561185,32460,-0.68,0.14999999,-0.6480771,47.23155760765076
1624,0.9561186,32480,-0.68,0.14999999,-0.7473269,47.255929946899414
1625,0.95611864,32500,-0.68,0.14999999,-0.407937,47.278812885284424
1626,0.9561184,32520,-0.68,0.14999999,-0.620551,47.303563356399536
1627,0.95611817,32540,-0.68,0.14999999,-0.84034646,47.33467650413513
1628,0.956118,32560,-0.68,0.14999999,-0.70751303,47.3644335269928
1629,0.9561181,32580,-0.68,0.14999999,-0.79588085,47.39349102973938
1630,0.95611805,32600,-0.68,0.14999999,-0.8768195,47.42307138442993
1631,0.9561179,32620,-0.68,0.14999999,-0.80527675,47.447171449661255
1632,0.956118,32640,-0.68,0.14999999,-0.5938387,47.46798086166382
1633,0.9561179,32660,-0.68,0.14999999,-0.71781635,47.49415063858032
1634,0.95611805,32680,-0.68,0.14999999,-0.80089766,47.52652335166931
1635,0.956118,32700,-0.68,0.14999999,-0.6527002,47.5765426158905
1636,0.95611817,32720,-0.68,0.14999999,-0.68991417,47.603657245635986
1637,0.9561182,32740,-0.68,0.14999999,-0.62286735,47.633328676223755
1638,0.95611835,32760,-0.68,0.14999999,-0.7054268,47.661906003952026
1639,0.95611817,32780,-0.68,0.14999999,-0.6445105,47.69012928009033
1640,0.95611817,32800,-0.68,0.14999999,-0.4174304,47.72091484069824
1641,0.95611835,32820,-0.68,0.14999999,-0.5235951,47.749839067459106
1642,0.95611817,32840,-0.68,0.14999999,-0.5940589,47.78212571144104
1643,0.95611805,32860,-0.68,0.14999999,-0.87004614,47.81339645385742
1644,0.9561178,32880,-0.68,0.14999999,-0.42001963,47.844945669174194
1645,0.95611805,32900,-0.68,0.14999999,-0.65612924,47.876317262649536
1646,0.95611817,32920,-0.68,0.14999999,-0.6482132,47.905590772628784
1647,0.956118,32940,-0.68,0.14999999,-0.5310782,47.93708324432373
1648,0.9561179,32960,-0.68,0.14999999,-0.45492247,47.96398162841797
1649,0.9561181,32980,-0.68,0.14999999,-0.52363545,48.00262427330017
1650,0.956118,33000,-0.68,0.14999999,-0.66096663,48.03907608985901
1651,0.956118,33020,-0.68,0.14999999,-0.71510345,48.06335139274597
1652,0.9561179,33040,-0.68,0.14999999,-0.7435046,48.085289478302
1653,0.956118,33060,-0.68,0.14999999,-0.6406121,48.135375022888184
1654,0.95611817,33080,-0.68,0.14999999,-0.6564101,48.17320013046265
1655,0.9561181,33100,-0.68,0.14999999,-0.7354969,48.20780873298645
1656,0.9561182,33120,-0.68,0.14999999,-0.79172456,48.256425857543945
1657,0.9561183,33140,-0.68,0.14999999,-0.62758285,48.28966689109802
1658,0.95611835,33160,-0.68,0.14999999,-0.7414916,48.31872081756592
1659,0.9561184,33180,-0.68,0.14999999,-0.71798706,48.34040689468384
1660,0.95611846,33200,-0.68,0.14999999,-0.63105655,48.37447667121887
1661,0.9561185,33220,-0.68,0.14999999,-0.6263871,48.40992593765259
1662,0.9561186,33240,-0.68,0.14999999,-0.710962,48.44073128700256
1663,0.9561187,33260,-0.68,0.14999999,-0.9835865,48.47369170188904
1664,0.9561186,33280,-0.68,0.14999999,-0.7048402,48.49933886528015
1665,0.95611864,33300,-0.68,0.14999999,-0.72822165,48.523679971694946
1666,0.9561187,33320,-0.68,0.14999999,-0.75738764,48.56139612197876
1667,0.9561188,33340,-0.68,0.14999999,-0.6281861,48.592326641082764
1668,0.95611894,33360,-0.68,0.14999999,-0.551771,48.614428997039795
1669,0.95611906,33380,-0.68,0.14999999,-0.6194037,48.6411817073822
1670,0.9561192,33400,-0.68,0.14999999,-0.6811734,48.66694712638855
1671,0.9561191,33420,-0.68,0.14999999,-0.5522512,48.70214319229126
1672,0.956119,33440,-0.68,0.14999999,-0.56395864,48.72970747947693
1673,0.9561188,33460,-0.68,0.14999999,-0.8077023,48.77777981758118
1674,0.9561186,33480,-0.68,0.14999999,-0.48504353,48.817978620529175
1675,0.95611846,33500,-0.68,0.14999999,-0.5216804,48.851197481155396
1676,0.95611835,33520,-0.68,0.14999999,-0.7219525,48.8769268989563
1677,0.95611846,33540,-0.68,0.14999999,-0.94499856,48.9117226600647
1678,0.9561183,33560,-0.68,0.14999999,-1.0676146,48.94429850578308
1679,0.95611817,33580,-0.68,0.14999999,-0.53759795,48.976967334747314
1680,0.95611835,33600,-0.68,0.14999999,-0.621948,49.00684642791748
1681,0.9561183,33620,-0.68,0.14999999,-0.7111976,49.03760242462158
1682,0.9561183,33640,-0.68,0.14999999,-0.5050936,49.061808586120605
1683,0.95611835,33660,-0.68,0.14999999,-0.7800324,49.09319448471069
1684,0.95611846,33680,-0.68,0.14999999,-0.5808261,49.11390280723572
1685,0.9561183,33700,-0.68,0.14999999,-0.82594764,49.15522623062134
1686,0.9561181,33720,-0.68,0.14999999,-0.8362075,49.186068296432495
1687,0.9561182,33740,-0.68,0.14999999,-0.80389446,49.22117877006531
1688,0.95611805,33760,-0.68,0.14999999,-0.5406893,49.2593457698822
1689,0.9561177,33780,-0.68,0.14999999,-0.86496717,49.287437438964844
1690,0.9561177,33800,-0.68,0.14999999,-0.62549716,49.31722855567932
1691,0.9561178,33820,-0.68,0.14999999,-0.59276354,49.349064111709595
1692,0.956118,33840,-0.68,0.14999999,-0.37390438,49.38094758987427
1693,0.95611787,33860,-0.68,0.14999999,-0.758452,49.41178894042969
1694,0.95611787,33880,-0.68,0.14999999,-0.9214333,49.44735789299011
1695,0.9561179,33900,-0.68,0.14999999,-0.94534934,49.47499442100525
1696,0.9561179,33920,-0.68,0.14999999,-0.6999144,49.506920337677
1697,0.95611805,33940,-0.68,0.14999999,-0.77630264,49.542675495147705
1698,0.9561181,33960,-0.68,0.14999999,-0.78093827,49.57606768608093
1699,0.9561182,33980,-0.68,0.14999999,-0.6306309,49.6085991859436
1700,0.9561183,34000,-0.68,0.14999999,-0.5930686,49.64252758026123
1701,0.9561183,34020,-0.68,0.14999999,-0.604539,49.67268133163452
1702,0.9561184,34040,-0.68,0.14999999,-0.81322956,49.7134907245636
1703,0.9561184,34060,-0.68,0.14999999,-0.56114364,49.7505841255188
1704,0.95611835,34080,-0.68,0.14999999,-0.65391046,49.78486084938049
1705,0.9561184,34100,-0.68,0.14999999,-0.43364078,49.81906294822693
1706,0.9561185,34120,-0.68,0.14999999,-0.8849385,49.849069595336914
1707,0.9561184,34140,-0.68,0.14999999,-0.72056824,49.876909255981445
1708,0.9561186,34160,-0.68,0.14999999,-0.80754197,49.90732002258301
1709,0.95611864,34180,-0.68,0.14999999,-0.8044597,49.94113278388977
1710,0.95611835,34200,-0.68,0.14999999,-0.6166301,49.98748159408569
1711,0.95611835,34220,-0.68,0.14999999,-0.6301189,50.02885293960571
1712,0.9561183,34240,-0.68,0.14999999,-0.7220146,50.07399535179138
1713,0.9561182,34260,-0.68,0.14999999,-0.73800963,50.109012603759766
1714,0.9561182,34280,-0.68,0.14999999,-0.5402003,50.1534321308136
1715,0.95611817,34300,-0.68,0.14999999,-0.66378224,50.18994855880737
1716,0.95611817,34320,-0.68,0.14999999,-0.6444752,50.21787619590759
1717,0.9561181,34340,-0.68,0.14999999,-0.66871524,50.2460412979126
1718,0.9561182,34360,-0.68,0.14999999,-0.6289372,50.2760546207428
1719,0.95611817,34380,-0.68,0.14999999,-0.9868878,50.31386399269104
1720,0.956118,34400,-0.68,0.14999999,-0.5664925,50.343064069747925
1721,0.95611817,34420,-0.68,0.14999999,-0.452825,50.38334560394287
1722,0.9561182,34440,-0.68,0.14999999,-0.5921105,50.417786836624146
1723,0.9561183,34460,-0.68,0.14999999,-0.37362212,50.46133232116699
1724,0.9561184,34480,-0.68,0.14999999,-0.6683477,50.49937844276428
1725,0.9561183,34500,-0.68,0.14999999,-0.7877207,50.53382587432861
1726,0.95611835,34520,-0.68,0.14999999,-0.8142644,50.584924936294556
1727,0.95611835,34540,-0.68,0.14999999,-0.44273055,50.62803411483765
1728,0.9561183,34560,-0.68,0.14999999,-0.64738095,50.67716360092163
1729,0.9561183,34580,-0.68,0.14999999,-0.5643229,50.719125747680664
1730,0.95611835,34600,-0.68,0.14999999,-0.6510751,50.76931619644165
1731,0.95611835,34620,-0.68,0.14999999,-0.7863486,50.812785625457764
1732,0.9561183,34640,-0.68,0.14999999,-0.7514763,50.85725164413452
1733,0.9561183,34660,-0.68,0.14999999,-0.86177015,50.92216944694519
1734,0.9561179,34680,-0.68,0.14999999,-0.60429126,50.97778272628784
1735,0.95611787,34700,-0.68,0.14999999,-0.9630301,51.02013659477234
1736,0.9561178,34720,-0.68,0.14999999,-0.77769744,51.057857513427734
1737,0.9561179,34740,-0.68,0.14999999,-0.81991816,51.11297130584717
1738,0.95611805,34760,-0.68,0.14999999,-0.7476933,51.17113757133484
1739,0.95611805,34780,-0.68,0.14999999,-0.57589346,51.207311153411865
1740,0.95611805,34800,-0.68,0.14999999,-0.8699726,51.26548933982849
1741,0.95611805,34820,-0.68,0.14999999,-0.623665,51.308980226516724
1742,0.95611805,34840,-0.68,0.14999999,-0.6868043,51.35693097114563
1743,0.9561182,34860,-0.68,0.14999999,-0.66550547,51.38937711715698
1744,0.9561181,34880,-0.68,0.14999999,-0.5636285,51.422327756881714
1745,0.9561179,34900,-0.68,0.14999999,-0.67535925,51.444613218307495
1746,0.95611787,34920,-0.68,0.14999999,-0.72116274,51.46461057662964
1747,0.9561179,34940,-0.68,0.14999999,-0.6114052,51.48739004135132
1748,0.95611805,34960,-0.68,0.14999999,-0.6331926,51.50685739517212
1749,0.9561181,34980,-0.68,0.14999999,-0.76846653,51.526947259902954
1750,0.9561181,35000,-0.68,0.14999999,-0.78865904,51.58069610595703
1751,0.95611805,35020,-0.68,0.14999999,-0.5110018,51.624518632888794
1752,0.95611817,35040,-0.68,0.14999999,-0.4865576,51.65761876106262
1753,0.95611835,35060,-0.68,0.14999999,-0.82906735,51.68929481506348
1754,0.9561183,35080,-0.68,0.14999999,-0.7461119,51.72330331802368
1755,0.9561183,35100,-0.68,0.14999999,-0.67213833,51.76037621498108
1756,0.9561182,35120,-0.68,0.14999999,-0.7213299,51.801403522491455
1757,0.9561181,35140,-0.68,0.14999999,-0.5871679,51.836352586746216
1758,0.9561181,35160,-0.68,0.14999999,-0.5827102,51.888426542282104
1759,0.95611805,35180,-0.68,0.14999999,-0.413531,51.93313503265381
1760,0.9561178,35200,-0.68,0.14999999,-0.5823185,51.982924699783325
1761,0.9561178,35220,-0.68,0.14999999,-0.75338084,52.02400612831116
1762,0.95611787,35240,-0.68,0.14999999,-0.97412694,52.072309494018555
1763,0.956118,35260,-0.68,0.14999999,-0.74582464,52.11281728744507
1764,0.95611817,35280,-0.68,0.14999999,-0.6586292,52.14832139015198
1765,0.9561182,35300,-0.68,0.14999999,-0.52014875,52.177388429641724
1766,0.9561184,35320,-0.68,0.14999999,-0.6887062,52.2111382484436
1767,0.95611846,35340,-0.68,0.14999999,-0.69921017,52.24076056480408
1768,0.9561183,35360,-0.68,0.14999999,-0.55814886,52.275673389434814
1769,0.9561184,35380,-0.68,0.14999999,-0.6901151,52.30910587310791
1770,0.9561184,35400,-0.68,0.14999999,-0.817394,52.3418071269989
1771,0.9561184,35420,-0.68,0.14999999,-0.7613744,52.36593270301819
1772,0.9561184,35440,-0.68,0.14999999,-0.76800543,52.402604818344116
1773,0.95611835,35460,-0.68,0.14999999,-0.68558013,52.436163663864136
1774,0.95611835,35480,-0.68,0.14999999,-0.5808263,52.48344135284424
1775,0.9561182,35500,-0.68,0.14999999,-0.44392878,52.51391911506653
1776,0.9561182,35520,-0.68,0.14999999,-0.7614567,52.53610157966614
1777,0.95611787,35540,-0.68,0.14999999,-0.6849815,52.560585737228394
1778,0.956118,35560,-0.68,0.14999999,-0.29339707,52.5842649936676
1779,0.9561178,35580,-0.68,0.14999999,-0.58866954,52.607847690582275
1780,0.9561179,35600,-0.68,0.14999999,-0.7920672,52.635372161865234
1781,0.95611787,35620,-0.68,0.14999999,-0.6074231,52.66226625442505
1782,0.9561177,35640,-0.68,0.14999999,-0.6941448,52.692296266555786
1783,0.9561177,35660,-0.68,0.14999999,-0.7424681,52.71961450576782
1784,0.9561177,35680,-0.68,0.14999999,-0.6198023,52.74982953071594
1785,0.95611787,35700,-0.68,0.14999999,-0.8255928,52.778873443603516
1786,0.95611787,35720,-0.68,0.14999999,-0.56566566,52.80693745613098
1787,0.9561178,35740,-0.68,0.14999999,-0.7752485,52.83891749382019
1788,0.95611775,35760,-0.68,0.14999999,-0.74936986,52.86510396003723
1789,0.9561178,35780,-0.68,0.14999999,-0.8578323,52.900269746780396
1790,0.9561178,35800,-0.68,0.14999999,-0.5464597,52.94415092468262
1791,0.9561179,35820,-0.68,0.14999999,-0.6174241,52.97449207305908
1792,0.95611775,35840,-0.68,0.14999999,-0.60349935,53.0024037361145
1793,0.95611787,35860,-0.68,0.14999999,-0.7498117,53.023510694503784
1794,0.9561179,35880,-0.68,0.14999999,-0.6623304,53.07706332206726
1795,0.9561179,35900,-0.68,0.14999999,-0.8270707,53.120485067367554
1796,0.95611787,35920,-0.68,0.14999999,-0.76692057,53.154317140579224
1797,0.95611775,35940,-0.68,0.14999999,-0.6938083,53.1838219165802
1798,0.95611763,35960,-0.68,0.14999999,-0.69129026,53.21160101890564
1799,0.9561178,35980,-0.68,0.14999999,-0.7938817,53.24546217918396
1800,0.95611775,36000,-0.68,0.14999999,-0.829098,53.289607763290405
1801,0.95611787,36020,-0.68,0.14999999,-0.6890695,53.32213377952576
1802,0.95611805,36040,-0.68,0.14999999,-0.7743785,53.35851049423218
1803,0.9561181,36060,-0.68,0.14999999,-0.58350766,53.391170501708984
1804,0.95611805,36080,-0.68,0.14999999,-0.6199124,53.43111729621887
1805,0.9561183,36100,-0.68,0.14999999,-0.5730492,53.46641683578491
1806,0.95611787,36120,-0.68,0.14999999,-0.55373335,53.49998092651367
1807,0.9561179,36140,-0.68,0.14999999,-0.7230224,53.53663873672485
1808,0.9561178,36160,-0.68,0.14999999,-0.79247516,53.574437618255615
1809,0.95611787,36180,-0.68,0.14999999,-0.70775515,53.60860776901245
1810,0.9561178,36200,-0.68,0.14999999,-0.5484378,53.64420938491821
1811,0.956118,36220,-0.68,0.14999999,-0.71745694,53.679177045822144
1812,0.956118,36240,-0.68,0.14999999,-0.68941796,53.71097493171692
1813,0.95611805,36260,-0.68,0.14999999,-0.6895378,53.745975732803345
1814,0.9561181,36280,-0.68,0.14999999,-0.7171991,53.7812225818634
1815,0.9561181,36300,-0.68,0.14999999,-0.6664528,53.823970794677734
1816,0.95611817,36320,-0.68,0.14999999,-0.572605,53.86108684539795
1817,0.9561182,36340,-0.68,0.14999999,-0.6565631,53.90847444534302
1818,0.9561182,36360,-0.68,0.14999999,-0.63288736,53.93657851219177
1819,0.9561182,36380,-0.68,0.14999999,-0.348736,53.9673752784729
1820,0.95611835,36400,-0.68,0.14999999,-0.62360007,54.013423919677734
1821,0.9561182,36420,-0.68,0.14999999,-0.7267631,54.04360866546631
1822,0.9561183,36440,-0.68,0.14999999,-0.5552198,54.076109409332275
1823,0.95611835,36460,-0.68,0.14999999,-0.7902897,54.11118841171265
1824,0.9561184,36480,-0.68,0.14999999,-0.93530476,54.14555048942566
1825,0.9561182,36500,-0.68,0.14999999,-0.62200475,54.18267607688904
1826,0.95611817,36520,-0.68,0.14999999,-0.83918846,54.21467041969299
1827,0.9561182,36540,-0.68,0.14999999,-0.8011708,54.24754476547241
1828,0.95611835,36560,-0.68,0.14999999,-0.71481466,54.27926731109619
1829,0.95611835,36580,-0.68,0.14999999,-0.7625,54.31063175201416
1830,0.9561184,36600,-0.68,0.14999999,-0.6159648,54.34354567527771
1831,0.95611835,36620,-0.68,0.14999999,-0.6255293,54.37383413314819
1832,0.9561184,36640,-0.68,0.14999999,-1.0164528,54.403773069381714
1833,0.95611846,36660,-0.68,0.14999999,-0.6846694,54.43244194984436
1834,0.95611835,36680,-0.68,0.14999999,-0.5609531,54.46197175979614
1835,0.9561184,36700,-0.68,0.14999999,-0.84546524,54.49274206161499
1836,0.9561184,36720,-0.68,0.14999999,-0.7862071,54.52751660346985
1837,0.95611846,36740,-0.68,0.14999999,-0.69399154,54.56239914894104
1838,0.9561186,36760,-0.68,0.14999999,-0.84367627,54.59129095077515
1839,0.9561185,36780,-0.68,0.14999999,-0.40239716,54.620283365249634
1840,0.95611846,36800,-0.68,0.14999999,-0.5820086,54.66832685470581
1841,0.9561186,36820,-0.68,0.14999999,-0.49319053,54.719897985458374
1842,0.9561187,36840,-0.68,0.14999999,-0.5868757,54.764214754104614
1843,0.95611864,36860,-0.68,0.14999999,-0.63123673,54.79864978790283
1844,0.95611876,36880,-0.68,0.14999999,-0.7587394,54.83410429954529
1845,0.9561186,36900,-0.68,0.14999999,-0.81460613,54.8700487613678
1846,0.9561186,36920,-0.68,0.14999999,-0.7758498,54.923304319381714
1847,0.95611864,36940,-0.68,0.14999999,-0.53013706,54.96618390083313
1848,0.95611864,36960,-0.68,0.14999999,-0.61786145,55.00804686546326
1849,0.95611864,36980,-0.68,0.14999999,-0.6882314,55.05085015296936
1850,0.95611876,37000,-0.68,0.14999999,-0.66853297,55.112106800079346
1851,0.95611876,37020,-0.68,0.14999999,-0.61022836,55.15689039230347
1852,0.9561189,37040,-0.68,0.14999999,-0.80351007,55.19480037689209
1853,0.956119,37060,-0.68,0.14999999,-0.7751084,55.23712348937988
1854,0.95611906,37080,-0.68,0.14999999,-0.6715462,55.27355670928955
1855,0.9561191,37100,-0.68,0.14999999,-0.6058419,55.326520681381226
1856,0.95611906,37120,-0.68,0.14999999,-0.7333218,55.37009263038635
1857,0.9561191,37140,-0.68,0.14999999,-0.515658,55.413559675216675
1858,0.9561193,37160,-0.68,0.14999999,-0.83137923,55.44581389427185
