TimestepsSoFar,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,Iteration,TimeElapsed,ReturnMean
22520,-0.75,-0.76333797,0.14999999,1126,38.26770329475403,0.9561067
22540,-0.75,-0.90907407,0.14999999,1127,38.29538035392761,0.9561069
22560,-0.75,-0.5237106,0.14999999,1128,38.32182765007019,0.9561066
22580,-0.75,-0.9803811,0.14999999,1129,38.345083713531494,0.95610636
22600,-0.75,-0.72513664,0.14999999,1130,38.36658191680908,0.9561063
22620,-0.75,-0.75776833,0.14999999,1131,38.38833665847778,0.9561065
22640,-0.75,-0.96487784,0.14999999,1132,38.41390562057495,0.95610654
22660,-0.75,-0.8795655,0.14999999,1133,38.449042558670044,0.9561064
22680,-0.75,-0.7467287,0.14999999,1134,38.482133626937866,0.95610654
22700,-0.75,-0.8256623,0.14999999,1135,38.513487339019775,0.95610654
22720,-0.75,-0.5108447,0.14999999,1136,38.542943716049194,0.9561066
22740,-0.75,-0.6083238,0.14999999,1137,38.57249116897583,0.95610696
22760,-0.75,-0.6925283,0.14999999,1138,38.61324715614319,0.956107
22780,-0.75,-0.6618717,0.14999999,1139,38.645761013031006,0.95610696
22800,-0.75,-0.7167825,0.14999999,1140,38.6821870803833,0.95610726
22820,-0.75,-0.78989863,0.14999999,1141,38.7235894203186,0.9561072
22840,-0.75,-0.7688757,0.14999999,1142,38.76490306854248,0.95610726
22860,-0.75,-0.67742,0.14999999,1143,38.79190373420715,0.956107
22880,-0.75,-0.6386277,0.14999999,1144,38.8185613155365,0.95610696
22900,-0.75,-0.78045315,0.14999999,1145,38.848334074020386,0.9561069
22920,-0.75,-0.4735798,0.14999999,1146,38.8844518661499,0.9561071
22940,-0.75,-0.45030951,0.14999999,1147,38.91233444213867,0.95610714
22960,-0.75,-0.6675647,0.14999999,1148,38.93747138977051,0.95610744
22980,-0.75,-0.67589015,0.14999999,1149,38.973450660705566,0.9561072
23000,-0.75,-0.4913615,0.14999999,1150,38.999889612197876,0.9561069
23020,-0.75,-0.4357544,0.14999999,1151,39.03094267845154,0.9561071
23040,-0.75,-0.7814281,0.14999999,1152,39.06604266166687,0.95610714
23060,-0.75,-0.793822,0.14999999,1153,39.09372425079346,0.9561072
23080,-0.75,-0.9324146,0.14999999,1154,39.12426400184631,0.95610696
23100,-0.75,-0.6605848,0.14999999,1155,39.156697273254395,0.9561069
23120,-0.75,-0.8627937,0.14999999,1156,39.18704104423523,0.9561067
23140,-0.75,-0.9117231,0.14999999,1157,39.216649532318115,0.9561068
23160,-0.75,-0.6224119,0.14999999,1158,39.243937253952026,0.95610696
23180,-0.75,-0.66203475,0.14999999,1159,39.268176317214966,0.9561074
23200,-0.75,-0.7426073,0.14999999,1160,39.29822897911072,0.9561073
23220,-0.75,-0.7084404,0.14999999,1161,39.33133053779602,0.95610726
23240,-0.75,-1.1820538,0.14999999,1162,39.36794996261597,0.95610744
23260,-0.75,-0.8236687,0.14999999,1163,39.399296283721924,0.9561067
23280,-0.75,-0.89208263,0.14999999,1164,39.430136919021606,0.9561068
23300,-0.75,-0.7886076,0.14999999,1165,39.46305441856384,0.95610654
23320,-0.75,-0.8051123,0.14999999,1166,39.48826360702515,0.9561064
23340,-0.75,-0.7955452,0.14999999,1167,39.51744270324707,0.95610636
23360,-0.75,-0.55272484,0.14999999,1168,39.548773765563965,0.9561063
23380,-0.75,-0.7971034,0.14999999,1169,39.577489137649536,0.95610625
23400,-0.75,-0.8253917,0.14999999,1170,39.604920387268066,0.95610625
23420,-0.75,-0.7780151,0.14999999,1171,39.634753704071045,0.9561062
23440,-0.75,-0.5492993,0.14999999,1172,39.66651487350464,0.95610625
23460,-0.75,-0.8753477,0.14999999,1173,39.69914627075195,0.9561063
23480,-0.75,-0.73620445,0.14999999,1174,39.73999285697937,0.95610636
23500,-0.75,-0.9408216,0.14999999,1175,39.77953219413757,0.9561064
23520,-0.75,-0.6662517,0.14999999,1176,39.81705665588379,0.95610636
23540,-0.75,-0.50353026,0.14999999,1177,39.852038860321045,0.95610636
23560,-0.75,-0.87528026,0.14999999,1178,39.88430309295654,0.9561063
23580,-0.75,-0.73574317,0.14999999,1179,39.92065191268921,0.95610625
23600,-0.75,-0.7765809,0.14999999,1180,39.99264216423035,0.9561062
23620,-0.75,-0.8905021,0.14999999,1181,40.02344512939453,0.95610636
23640,-0.75,-0.64946616,0.14999999,1182,40.05418515205383,0.9561061
23660,-0.75,-0.677284,0.14999999,1183,40.084184408187866,0.95610607
23680,-0.75,-0.80867386,0.14999999,1184,40.122228384017944,0.95610625
23700,-0.75,-1.1925216,0.14999999,1185,40.156646728515625,0.9561062
23720,-0.75,-0.8435668,0.14999999,1186,40.179163217544556,0.95610595
23740,-0.75,-0.92971057,0.14999999,1187,40.20148015022278,0.9561061
23760,-0.75,-0.69765073,0.14999999,1188,40.22110891342163,0.95610607
23780,-0.75,-0.61180764,0.14999999,1189,40.258291482925415,0.956106
23800,-0.75,-0.88445437,0.14999999,1190,40.28780937194824,0.9561059
23820,-0.75,-0.8200792,0.14999999,1191,40.317342042922974,0.95610607
23840,-0.75,-0.8405088,0.14999999,1192,40.35106658935547,0.956106
23860,-0.75,-0.79334575,0.14999999,1193,40.38500094413757,0.9561058
23880,-0.75,-0.78944224,0.14999999,1194,40.43125629425049,0.9561059
23900,-0.75,-0.77163535,0.14999999,1195,40.47265291213989,0.95610553
23920,-0.75,-0.78879446,0.14999999,1196,40.501620292663574,0.95610553
23940,-0.75,-0.7577154,0.14999999,1197,40.53166103363037,0.9561056
23960,-0.75,-0.85829514,0.14999999,1198,40.56549263000488,0.9561057
23980,-0.75,-0.9079565,0.14999999,1199,40.60744333267212,0.95610577
24000,-0.75,-0.9315824,0.14999999,1200,40.64634394645691,0.95610595
24020,-0.75,-0.8717508,0.14999999,1201,40.686283349990845,0.9561059
24040,-0.75,-0.79789156,0.14999999,1202,40.73589253425598,0.9561059
24060,-0.75,-0.92369956,0.14999999,1203,40.784069538116455,0.956106
24080,-0.75,-0.6642278,0.14999999,1204,40.82579946517944,0.9561059
24100,-0.75,-0.7247467,0.14999999,1205,40.865938901901245,0.9561061
24120,-0.75,-0.7754986,0.14999999,1206,40.90755558013916,0.9561061
24140,-0.75,-0.778416,0.14999999,1207,40.95494747161865,0.95610625
24160,-0.75,-0.6409669,0.14999999,1208,41.00449514389038,0.95610625
24180,-0.75,-0.8699863,0.14999999,1209,41.046375036239624,0.95610636
24200,-0.75,-0.6714928,0.14999999,1210,41.08692264556885,0.95610666
24220,-0.75,-0.6616809,0.14999999,1211,41.116286516189575,0.9561069
24240,-0.75,-0.9531845,0.14999999,1212,41.145463943481445,0.9561071
24260,-0.75,-1.0553526,0.14999999,1213,41.179338455200195,0.95610714
24280,-0.75,-0.6032929,0.14999999,1214,41.218189001083374,0.9561068
24300,-0.75,-0.84646547,0.14999999,1215,41.27268075942993,0.95610625
24320,-0.75,-0.8985121,0.14999999,1216,41.303895235061646,0.9561063
24340,-0.75,-0.7013928,0.14999999,1217,41.34381675720215,0.95610625
24360,-0.75,-0.63202554,0.14999999,1218,41.374290466308594,0.9561064
24380,-0.75,-0.48338777,0.14999999,1219,41.412009477615356,0.95610565
24400,-0.75,-0.68266267,0.14999999,1220,41.443196535110474,0.9561057
24420,-0.75,-0.76661444,0.14999999,1221,41.47824573516846,0.95610577
24440,-0.75,-0.7050686,0.14999999,1222,41.51281452178955,0.95610595
24460,-0.75,-0.6820421,0.14999999,1223,41.547967195510864,0.95610607
24480,-0.75,-0.6799872,0.14999999,1224,41.58362340927124,0.9561061
24500,-0.75,-0.7452653,0.14999999,1225,41.62832045555115,0.9561061
24520,-0.75,-0.80891144,0.14999999,1226,41.680537939071655,0.9561059
24540,-0.75,-0.61290383,0.14999999,1227,41.73179531097412,0.9561058
24560,-0.75,-0.8639487,0.14999999,1228,41.77326560020447,0.956106
24580,-0.75,-0.6484288,0.14999999,1229,41.81502366065979,0.95610607
24600,-0.75,-0.7080861,0.14999999,1230,41.84459352493286,0.9561062
24620,-0.75,-0.8008009,0.14999999,1231,41.88634991645813,0.95610625
24640,-0.75,-0.72931945,0.14999999,1232,41.9275324344635,0.9561063
24660,-0.75,-0.71336025,0.14999999,1233,41.9591326713562,0.95610654
24680,-0.75,-0.63343966,0.14999999,1234,41.98996925354004,0.9561067
24700,-0.75,-0.5587606,0.14999999,1235,42.018758058547974,0.9561069
24720,-0.75,-0.69664806,0.14999999,1236,42.05308818817139,0.95610684
24740,-0.75,-0.60295886,0.14999999,1237,42.085978984832764,0.9561068
24760,-0.75,-0.81134176,0.14999999,1238,42.11934781074524,0.95610684
24780,-0.75,-0.5147761,0.14999999,1239,42.15104842185974,0.9561067
24800,-0.75,-0.5543903,0.14999999,1240,42.1812698841095,0.9561068
24820,-0.75,-0.71134424,0.14999999,1241,42.21193504333496,0.956107
24840,-0.75,-0.71446633,0.14999999,1242,42.23566150665283,0.9561072
24860,-0.75,-0.56964153,0.14999999,1243,42.27567458152771,0.9561073
24880,-0.75,-0.79470843,0.14999999,1244,42.306238889694214,0.9561075
24900,-0.75,-0.5414187,0.14999999,1245,42.336076736450195,0.95610726
24920,-0.75,-0.76589584,0.14999999,1246,42.36853551864624,0.9561073
24940,-0.75,-0.7565601,0.14999999,1247,42.401084184646606,0.95610744
24960,-0.75,-0.95964414,0.14999999,1248,42.43085026741028,0.9561075
24980,-0.75,-0.9799817,0.14999999,1249,42.461612939834595,0.95610744
25000,-0.75,-0.77951825,0.14999999,1250,42.493507862091064,0.9561072
25020,-0.75,-0.557368,0.14999999,1251,42.52307724952698,0.9561074
25040,-0.75,-0.48544636,0.14999999,1252,42.55257606506348,0.95610744
25060,-0.75,-0.5436765,0.14999999,1253,42.5836079120636,0.9561075
25080,-0.75,-0.666817,0.14999999,1254,42.61434459686279,0.9561074
25100,-0.75,-0.57731724,0.14999999,1255,42.64378476142883,0.9561074
25120,-0.75,-0.8164286,0.14999999,1256,42.673914194107056,0.95610696
25140,-0.75,-0.7799447,0.14999999,1257,42.70296502113342,0.956107
25160,-0.75,-0.860555,0.14999999,1258,42.73247504234314,0.9561069
25180,-0.75,-0.78604805,0.14999999,1259,42.76195001602173,0.95610666
25200,-0.75,-0.65550923,0.14999999,1260,42.79200315475464,0.9561067
25220,-0.75,-0.86548024,0.14999999,1261,42.82967686653137,0.9561066
25240,-0.75,-0.8068113,0.14999999,1262,42.86229228973389,0.95610654
25260,-0.75,-0.82971555,0.14999999,1263,42.88845944404602,0.95610666
25280,-0.75,-1.0144899,0.14999999,1264,42.9274377822876,0.95610684
25300,-0.75,-0.8623378,0.14999999,1265,42.964977741241455,0.9561068
25320,-0.75,-0.69308525,0.14999999,1266,42.9957389831543,0.95610696
25340,-0.75,-0.6451553,0.14999999,1267,43.025059938430786,0.9561071
25360,-0.75,-0.71479195,0.14999999,1268,43.05526876449585,0.95610696
25380,-0.75,-0.72845906,0.14999999,1269,43.08438587188721,0.9561067
25400,-0.75,-0.5531054,0.14999999,1270,43.10775971412659,0.9561069
25420,-0.75,-0.8317487,0.14999999,1271,43.134584188461304,0.9561067
25440,-0.75,-0.74803644,0.14999999,1272,43.16214418411255,0.9561065
25460,-0.75,-0.683117,0.14999999,1273,43.19230365753174,0.9561065
25480,-0.75,-0.9192702,0.14999999,1274,43.22256135940552,0.95610625
25500,-0.75,-0.83102256,0.14999999,1275,43.25565481185913,0.9561062
25520,-0.75,-0.75676453,0.14999999,1276,43.28788948059082,0.9561061
25540,-0.75,-0.6591337,0.14999999,1277,43.35683250427246,0.9561064
25560,-0.75,-0.7525106,0.14999999,1278,43.43033242225647,0.9561065
25580,-0.75,-0.91125214,0.14999999,1279,43.49257302284241,0.9561066
25600,-0.75,-0.95207584,0.14999999,1280,43.54508566856384,0.95610654
25620,-0.75,-0.7968062,0.14999999,1281,43.58856010437012,0.95610654
25640,-0.75,-0.6958483,0.14999999,1282,43.621718883514404,0.95610666
25660,-0.75,-0.66137743,0.14999999,1283,43.65140128135681,0.9561067
25680,-0.75,-1.0423265,0.14999999,1284,43.68384075164795,0.9561064
25700,-0.75,-0.76000357,0.14999999,1285,43.71363353729248,0.95610636
25720,-0.75,-0.52658784,0.14999999,1286,43.74233365058899,0.95610654
25740,-0.75,-0.72050464,0.14999999,1287,43.771748781204224,0.95610636
25760,-0.75,-0.93807286,0.14999999,1288,43.801056146621704,0.95610636
25780,-0.75,-0.78352857,0.14999999,1289,43.830129623413086,0.9561064
25800,-0.75,-0.9618421,0.14999999,1290,43.85881161689758,0.95610636
25820,-0.75,-0.8724853,0.14999999,1291,43.89031481742859,0.95610595
25840,-0.75,-0.6122922,0.14999999,1292,43.918710470199585,0.956106
25860,-0.75,-0.8915531,0.14999999,1293,43.94811987876892,0.9561058
25880,-0.75,-1.037249,0.14999999,1294,43.97671341896057,0.956106
25900,-0.75,-0.54992026,0.14999999,1295,44.00541687011719,0.9561059
25920,-0.75,-0.68841666,0.14999999,1296,44.03405714035034,0.9561058
25940,-0.75,-0.52590144,0.14999999,1297,44.062989473342896,0.95610553
25960,-0.75,-0.87175703,0.14999999,1298,44.09280824661255,0.95610565
25980,-0.75,-0.8320509,0.14999999,1299,44.12158393859863,0.95610565
26000,-0.75,-0.7127315,0.14999999,1300,44.15147686004639,0.9561056
26020,-0.75,-0.5657345,0.14999999,1301,44.18045091629028,0.95610553
26040,-0.75,-1.0508412,0.14999999,1302,44.20966839790344,0.95610553
26060,-0.75,-0.76617384,0.14999999,1303,44.23940658569336,0.95610535
26080,-0.75,-0.9207566,0.14999999,1304,44.270588397979736,0.95610553
26100,-0.75,-0.7555296,0.14999999,1305,44.30122518539429,0.9561056
26120,-0.75,-0.6504938,0.14999999,1306,44.332398653030396,0.95610535
26140,-0.75,-0.8208469,0.14999999,1307,44.36305093765259,0.9561055
26160,-0.75,-0.8202424,0.14999999,1308,44.39375638961792,0.9561053
26180,-0.75,-0.6353562,0.14999999,1309,44.42369985580444,0.9561054
26200,-0.75,-0.60096586,0.14999999,1310,44.45617651939392,0.9561056
26220,-0.75,-0.7676927,0.14999999,1311,44.49488282203674,0.95610553
26240,-0.75,-0.8000851,0.14999999,1312,44.535614013671875,0.9561055
26260,-0.75,-0.6270382,0.14999999,1313,44.57366108894348,0.9561055
26280,-0.75,-0.8728095,0.14999999,1314,44.60353660583496,0.9561056
26300,-0.75,-0.41533458,0.14999999,1315,44.63308882713318,0.95610553
26320,-0.75,-0.7059413,0.14999999,1316,44.66251277923584,0.9561057
26340,-0.75,-0.8476529,0.14999999,1317,44.692140340805054,0.95610565
26360,-0.75,-0.7124217,0.14999999,1318,44.7224497795105,0.95610565
26380,-0.75,-0.6817412,0.14999999,1319,44.753241539001465,0.95610595
26400,-0.75,-0.92615044,0.14999999,1320,44.780811071395874,0.9561061
26420,-0.75,-1.0074358,0.14999999,1321,44.8100152015686,0.95610607
26440,-0.75,-0.6913062,0.14999999,1322,44.84008502960205,0.95610577
26460,-0.75,-0.6813627,0.14999999,1323,44.8703248500824,0.9561058
26480,-0.75,-0.692328,0.14999999,1324,44.901485204696655,0.95610607
26500,-0.75,-0.6943465,0.14999999,1325,44.931135177612305,0.95610607
26520,-0.75,-0.7229348,0.14999999,1326,44.960283041000366,0.9561061
26540,-0.75,-0.37930486,0.14999999,1327,44.99114489555359,0.95610636
26560,-0.75,-0.51551926,0.14999999,1328,45.020612478256226,0.9561064
26580,-0.75,-0.8427332,0.14999999,1329,45.049938678741455,0.9561066
26600,-0.75,-0.7320221,0.14999999,1330,45.08003115653992,0.95610666
26620,-0.75,-0.62317795,0.14999999,1331,45.11051368713379,0.9561066
26640,-0.75,-0.79646647,0.14999999,1332,45.14010310173035,0.95610666
26660,-0.75,-0.9249552,0.14999999,1333,45.171435832977295,0.95610654
26680,-0.75,-0.8621546,0.14999999,1334,45.200111627578735,0.95610654
26700,-0.75,-0.747924,0.14999999,1335,45.228583574295044,0.9561064
26720,-0.75,-0.66465586,0.14999999,1336,45.25746273994446,0.9561064
26740,-0.75,-1.0612262,0.14999999,1337,45.2855544090271,0.95610636
26760,-0.75,-0.8579836,0.14999999,1338,45.31075668334961,0.95610607
26780,-0.75,-0.53039813,0.14999999,1339,45.33884263038635,0.956106
26800,-0.75,-0.7738762,0.14999999,1340,45.366339445114136,0.9561057
26820,-0.75,-0.6852711,0.14999999,1341,45.39330792427063,0.95610565
26840,-0.75,-0.5148241,0.14999999,1342,45.42081689834595,0.95610565
26860,-0.75,-0.5810881,0.14999999,1343,45.448646783828735,0.9561054
26880,-0.75,-0.61166596,0.14999999,1344,45.47513389587402,0.95610553
26900,-0.75,-0.78556836,0.14999999,1345,45.498302936553955,0.95610553
26920,-0.75,-0.78933656,0.14999999,1346,45.52289295196533,0.9561056
26940,-0.75,-0.7153557,0.14999999,1347,45.55002522468567,0.9561056
26960,-0.75,-0.6918938,0.14999999,1348,45.57180213928223,0.95610577
26980,-0.75,-0.7234408,0.14999999,1349,45.60185790061951,0.95610553
27000,-0.75,-0.70008636,0.14999999,1350,45.64452028274536,0.9561056
27020,-0.75,-0.8015817,0.14999999,1351,45.671470642089844,0.9561055
27040,-0.75,-0.97675455,0.14999999,1352,45.69275188446045,0.95610523
27060,-0.75,-0.86800873,0.14999999,1353,45.72306561470032,0.95610505
27080,-0.75,-0.41823146,0.14999999,1354,45.752573013305664,0.9561052
27100,-0.75,-0.81262296,0.14999999,1355,45.797051668167114,0.9561051
27120,-0.75,-0.66732156,0.14999999,1356,45.8414421081543,0.9561051
27140,-0.75,-0.7150131,0.14999999,1357,45.89232134819031,0.95610523
27160,-0.75,-0.58680505,0.14999999,1358,45.9482798576355,0.95610523
27180,-0.75,-0.60469484,0.14999999,1359,46.009299993515015,0.95610535
27200,-0.75,-0.9007722,0.14999999,1360,46.06692624092102,0.9561053
27220,-0.75,-0.6784251,0.14999999,1361,46.11701464653015,0.9561053
27240,-0.75,-0.75112176,0.14999999,1362,46.172285318374634,0.95610523
27260,-0.75,-0.6259143,0.14999999,1363,46.21656036376953,0.9561052
27280,-0.75,-0.7353401,0.14999999,1364,46.26628255844116,0.95610535
27300,-0.75,-0.66185045,0.14999999,1365,46.341134548187256,0.9561055
27320,-0.75,-0.49558124,0.14999999,1366,46.40217304229736,0.9561053
27340,-0.75,-0.6879212,0.14999999,1367,46.46039128303528,0.9561054
27360,-0.75,-0.59496415,0.14999999,1368,46.52217435836792,0.95610535
27380,-0.75,-0.67947054,0.14999999,1369,46.57574391365051,0.95610505
27400,-0.75,-0.5983839,0.14999999,1370,46.626954317092896,0.95610493
27420,-0.75,-0.7715834,0.14999999,1371,46.678884983062744,0.95610505
27440,-0.75,-0.607842,0.14999999,1372,46.729628801345825,0.9561051
27460,-0.75,-0.8392892,0.14999999,1373,46.782347202301025,0.95610535
27480,-0.75,-0.5811259,0.14999999,1374,46.826844930648804,0.9561054
27500,-0.75,-1.0967494,0.14999999,1375,46.868900537490845,0.9561053
27520,-0.75,-0.58311254,0.14999999,1376,46.906721353530884,0.95610523
27540,-0.75,-0.66957986,0.14999999,1377,46.94240999221802,0.95610523
27560,-0.75,-0.8438006,0.14999999,1378,46.97723722457886,0.9561053
27580,-0.75,-0.98789376,0.14999999,1379,47.0070743560791,0.9561053
27600,-0.75,-0.8958465,0.14999999,1380,47.04191756248474,0.9561053
27620,-0.75,-0.7290395,0.14999999,1381,47.07206177711487,0.95610535
27640,-0.75,-0.57814467,0.14999999,1382,47.102110624313354,0.95610505
27660,-0.75,-0.86440694,0.14999999,1383,47.13880276679993,0.9561048
27680,-0.75,-0.85553706,0.14999999,1384,47.167272329330444,0.9561048
27700,-0.75,-0.6771128,0.14999999,1385,47.195621490478516,0.95610476
27720,-0.75,-0.46542418,0.14999999,1386,47.22134733200073,0.9561048
27740,-0.75,-0.8332899,0.14999999,1387,47.25116276741028,0.9561049
27760,-0.75,-1.1560049,0.14999999,1388,47.28627371788025,0.95610476
27780,-0.75,-0.70372367,0.14999999,1389,47.316744327545166,0.9561046
27800,-0.75,-0.7176895,0.14999999,1390,47.35110545158386,0.95610476
27820,-0.75,-0.6670416,0.14999999,1391,47.38481664657593,0.9561049
27840,-0.75,-0.73646677,0.14999999,1392,47.4190092086792,0.95610505
27860,-0.75,-0.6101837,0.14999999,1393,47.44998645782471,0.95610505
27880,-0.75,-0.7695959,0.14999999,1394,47.481019496917725,0.95610523
27900,-0.75,-0.8031799,0.14999999,1395,47.51154828071594,0.9561052
27920,-0.75,-0.9724269,0.14999999,1396,47.54444241523743,0.95610505
27940,-0.75,-0.6447739,0.14999999,1397,47.57627320289612,0.956105
27960,-0.75,-0.7758125,0.14999999,1398,47.607741832733154,0.956105
27980,-0.75,-0.8073998,0.14999999,1399,47.638821840286255,0.95610493
28000,-0.75,-0.680202,0.14999999,1400,47.68154239654541,0.95610493
28020,-0.75,-0.97225285,0.14999999,1401,47.72560667991638,0.95610505
28040,-0.75,-0.9711913,0.14999999,1402,47.77914810180664,0.9561052
28060,-0.75,-0.72476953,0.14999999,1403,47.81600570678711,0.9561052
28080,-0.75,-0.49557722,0.14999999,1404,47.84649085998535,0.9561053
28100,-0.75,-0.7500651,0.14999999,1405,47.87748861312866,0.9561054
28120,-0.75,-0.90587044,0.14999999,1406,47.907536029815674,0.9561054
28140,-0.75,-0.7554145,0.14999999,1407,47.93744158744812,0.9561052
28160,-0.75,-0.62219286,0.14999999,1408,47.968334674835205,0.9561053
28180,-0.75,-0.76584816,0.14999999,1409,47.99882745742798,0.9561055
28200,-0.75,-0.6424466,0.14999999,1410,48.030139207839966,0.9561054
28220,-0.75,-0.61015075,0.14999999,1411,48.06804537773132,0.9561054
28240,-0.75,-0.72445095,0.14999999,1412,48.11994290351868,0.9561052
28260,-0.75,-0.76395035,0.14999999,1413,48.17446231842041,0.9561051
28280,-0.75,-0.8178439,0.14999999,1414,48.232375621795654,0.956105
28300,-0.75,-0.69306964,0.14999999,1415,48.29375433921814,0.956105
28320,-0.75,-0.8168371,0.14999999,1416,48.35023641586304,0.9561049
28340,-0.75,-0.8925799,0.14999999,1417,48.4087119102478,0.9561048
28360,-0.75,-0.81559443,0.14999999,1418,48.45439338684082,0.9561048
28380,-0.75,-0.9151518,0.14999999,1419,48.49291133880615,0.95610476
28400,-0.75,-0.5259402,0.14999999,1420,48.53160738945007,0.9561049
28420,-0.75,-0.8536958,0.14999999,1421,48.57320833206177,0.95610476
28440,-0.75,-0.78184736,0.14999999,1422,48.6045708656311,0.95610464
28460,-0.75,-0.83247477,0.14999999,1423,48.63731408119202,0.95610446
28480,-0.75,-0.5197287,0.14999999,1424,48.6654908657074,0.9561046
28500,-0.75,-0.5733471,0.14999999,1425,48.69656324386597,0.9561047
28520,-0.75,-0.8627154,0.14999999,1426,48.73215985298157,0.9561049
28540,-0.75,-0.87111133,0.14999999,1427,48.76644563674927,0.9561048
28560,-0.75,-0.8596506,0.14999999,1428,48.802282094955444,0.95610476
28580,-0.75,-0.7426926,0.14999999,1429,48.83219838142395,0.95610476
28600,-0.75,-0.7476471,0.14999999,1430,48.862872838974,0.95610464
28620,-0.75,-0.60641885,0.14999999,1431,48.89223885536194,0.9561047
28640,-0.75,-0.868665,0.14999999,1432,48.92262935638428,0.956105
28660,-0.75,-0.7608739,0.14999999,1433,48.95293879508972,0.95610493
28680,-0.75,-0.6403321,0.14999999,1434,48.98165321350098,0.95610476
28700,-0.75,-0.7099161,0.14999999,1435,49.01146459579468,0.9561047
28720,-0.75,-0.7311434,0.14999999,1436,49.03985619544983,0.9561048
28740,-0.75,-0.7333623,0.14999999,1437,49.069435358047485,0.9561046
28760,-0.75,-1.0305941,0.14999999,1438,49.09866428375244,0.9561046
28780,-0.75,-0.7458138,0.14999999,1439,49.12783432006836,0.9561042
28800,-0.75,-0.6948648,0.14999999,1440,49.15752458572388,0.9561042
28820,-0.75,-0.7926505,0.14999999,1441,49.18677568435669,0.95610416
28840,-0.75,-0.8022283,0.14999999,1442,49.23047089576721,0.9561042
28860,-0.75,-0.7896449,0.14999999,1443,49.27160167694092,0.9561043
28880,-0.75,-0.70283914,0.14999999,1444,49.313660621643066,0.9561042
28900,-0.75,-0.8735581,0.14999999,1445,49.34515976905823,0.9561045
28920,-0.75,-0.72975874,0.14999999,1446,49.383257150650024,0.9561045
28940,-0.75,-0.7376607,0.14999999,1447,49.41575622558594,0.95610464
28960,-0.75,-0.71823716,0.14999999,1448,49.45235896110535,0.95610493
28980,-0.75,-0.71717435,0.14999999,1449,49.48575496673584,0.95610505
29000,-0.75,-0.6037278,0.14999999,1450,49.52308773994446,0.9561051
29020,-0.75,-0.71682173,0.14999999,1451,49.55959129333496,0.9561052
29040,-0.75,-0.7649705,0.14999999,1452,49.59294772148132,0.9561051
29060,-0.75,-0.95758504,0.14999999,1453,49.62770390510559,0.9561053
29080,-0.75,-0.8619352,0.14999999,1454,49.65751600265503,0.95610523
29100,-0.75,-0.6392116,0.14999999,1455,49.689963579177856,0.9561053
29120,-0.75,-0.6465614,0.14999999,1456,49.72714829444885,0.9561052
29140,-0.75,-1.018068,0.14999999,1457,49.758671045303345,0.9561051
29160,-0.75,-0.6458476,0.14999999,1458,49.796021938323975,0.95610523
29180,-0.75,-0.7887771,0.14999999,1459,49.826157093048096,0.9561054
29200,-0.75,-0.7086775,0.14999999,1460,49.856181621551514,0.95610553
29220,-0.75,-0.8344915,0.14999999,1461,49.88710951805115,0.9561053
29240,-0.75,-0.73613244,0.14999999,1462,49.91981101036072,0.9561052
29260,-0.75,-0.9404392,0.14999999,1463,49.952489614486694,0.9561052
29280,-0.75,-0.6368834,0.14999999,1464,49.9827082157135,0.95610505
29300,-0.75,-0.81295735,0.14999999,1465,50.01429867744446,0.9561052
29320,-0.75,-0.8416536,0.14999999,1466,50.048595666885376,0.95610523
29340,-0.75,-0.76848906,0.14999999,1467,50.08232283592224,0.9561051
29360,-0.75,-0.9514912,0.14999999,1468,50.11550235748291,0.9561052
29380,-0.75,-0.87755513,0.14999999,1469,50.15140700340271,0.9561051
29400,-0.75,-0.48763663,0.14999999,1470,50.19022583961487,0.95610523
29420,-0.75,-0.6765841,0.14999999,1471,50.223448276519775,0.9561054
29440,-0.75,-0.47088802,0.14999999,1472,50.26547837257385,0.95610553
29460,-0.75,-0.9496585,0.14999999,1473,50.299625873565674,0.9561057
29480,-0.75,-0.82634044,0.14999999,1474,50.343466997146606,0.9561057
29500,-0.75,-0.52335685,0.14999999,1475,50.379225730895996,0.95610565
29520,-0.75,-0.7635934,0.14999999,1476,50.41379642486572,0.95610577
29540,-0.75,-0.8494546,0.14999999,1477,50.44764304161072,0.9561056
29560,-0.75,-0.78056645,0.14999999,1478,50.47723984718323,0.9561057
29580,-0.75,-0.5925126,0.14999999,1479,50.50885581970215,0.9561057
29600,-0.75,-0.76665723,0.14999999,1480,50.5424063205719,0.9561058
29620,-0.75,-0.7338671,0.14999999,1481,50.57818412780762,0.95610577
29640,-0.75,-0.79068357,0.14999999,1482,50.612006187438965,0.95610577
29660,-0.75,-0.9042738,0.14999999,1483,50.64124846458435,0.9561058
29680,-0.75,-0.548538,0.14999999,1484,50.67100715637207,0.95610553
29700,-0.75,-0.8414521,0.14999999,1485,50.70068120956421,0.95610565
29720,-0.75,-0.9655089,0.14999999,1486,50.72969603538513,0.95610553
29740,-0.75,-0.6356224,0.14999999,1487,50.759116411209106,0.95610553
29760,-0.75,-0.4637388,0.14999999,1488,50.78743624687195,0.9561054
29780,-0.75,-0.700693,0.14999999,1489,50.822129249572754,0.9561052
29800,-0.75,-0.73180497,0.14999999,1490,50.86039161682129,0.9561053
29820,-0.75,-0.7745395,0.14999999,1491,50.89575719833374,0.9561053
29840,-0.75,-0.5605012,0.14999999,1492,50.927719831466675,0.9561051
