DenMISEMeanLog,TimeElapsed,IWMean,Bound,IWFirstEpisode,LQGsigma,LQGmu01,MISE,SqrtESSClassic,ReturnMin,ReturnMean,DenMISELogLast,ExplorationBonus,ReturnLastEpisode,IWLastEpisode,DenMISELogFirst,ReturnMax,Iteration,ReturnAbsMax,ReturnStepMax,LQGmu1,IWNorm1,target_sum_log_mean,IWMin,URet,IWNorm2,TimestepsSoFar,IWMax
8.839703,1585.3266243934631,1.0173094,20.455362,,0.11,-0.05151515,17.647488,8.891297,,16.76845,9.563112,2.8078744,17.37606,12.197641,8.571245,17.426445,795,17.426445,1.0,-0.5151515,808.761,-256.14,,19.162714773435862,90.96096,15900,14.15726
8.853244,1588.0506255626678,1.0660133,20.448637,,0.11,-0.061616164,18.519056,12.937427,,16.769247,19.608397,1.9295806,17.404198,5.8004556,8.569988,17.426445,796,17.426445,1.0,-0.61616164,848.54663,-360.17014,,19.19248537827111,65.58852,15920,6.968354
8.8534565,1590.5519251823425,1.019157,20.46512,,0.11,-0.05151515,17.679518,8.96107,,16.76997,8.959304,2.7856019,17.344444,11.862045,8.568732,17.426445,797,17.426445,1.0,-0.5151515,812.2682,-255.4682,,19.12949339012367,90.644104,15940,13.944512
8.864875,1593.2660083770752,1.0675352,20.46839,,0.11,-0.061616164,18.545649,12.981539,,16.770748,17.95132,1.9227413,17.390575,6.679124,8.567478,17.426445,798,17.426445,1.0,-0.61616164,851.89307,-359.23608,,19.178392439201215,65.62343,15960,6.9252124
8.87011,1595.9014627933502,1.0227412,20.507412,,0.11,-0.05151515,17.74232,9.026214,,16.771517,12.98409,2.765092,17.384327,13.156121,8.566226,17.426445,799,17.426445,1.0,-0.5151515,817.1702,-254.79445,,19.169688517596228,90.533005,15980,13.739102
8.870257,1598.5692846775055,1.0688503,20.484327,,0.11,-0.061616164,18.568396,13.025768,,16.772251,8.970033,1.9159319,17.360191,6.5270967,8.564976,17.426445,800,17.426445,1.0,-0.61616164,855.0802,-358.31525,,19.145271412878923,65.64528,16000,6.8828106
8.87129,1601.0984427928925,1.0488564,20.456787,,0.11,-0.05757576,18.218096,11.146993,,16.772945,9.631239,2.2386904,17.328226,9.357966,8.563726,17.426445,801,17.426445,1.0,-0.57575756,840.1339,-312.2421,,19.11309708888534,75.36866,16020,9.576367
8.869053,1603.7984235286713,1.0515902,20.493504,,0.11,-0.05757576,18.265646,11.200378,,16.773695,7.0327983,2.2278574,17.374912,9.224327,8.562478,17.426445,802,17.426445,1.0,-0.57575756,843.37537,-311.84122,,19.15750312503893,75.29883,16040,9.475045
8.86834,1606.8571951389313,1.053571,20.516745,,0.11,-0.05757576,18.300035,11.255886,,16.774435,8.247529,2.2167094,17.368229,8.60099,8.561233,17.426445,803,17.426445,1.0,-0.57575756,846.01746,-311.43994,,19.153956394379048,75.162224,16060,9.376087
8.876699,1609.7780938148499,1.0560218,20.548548,,0.11,-0.05757576,18.342459,11.309254,,16.77516,15.540543,2.2060888,17.356165,8.947548,8.559988,17.426445,804,17.426445,1.0,-0.57575756,849.04156,-311.03052,,19.14309189144089,75.07494,16080,9.279414
8.884409,1612.3231990337372,1.0522448,20.472841,,0.11,-0.05757576,18.276852,11.360439,,16.775898,15.029835,2.1959894,17.368727,3.9123254,8.558744,17.426445,805,17.426445,1.0,-0.57575756,847.05707,-310.6238,,19.155143672001387,74.562,16100,9.184948
8.885168,1615.021734237671,1.0437804,20.532154,,0.11,-0.05555556,18.12448,10.360868,,16.776619,9.447905,2.4076746,17.358744,10.493306,8.557504,17.426445,806,17.426445,1.0,-0.5555556,841.28705,-289.60797,,19.14287076307871,81.19851,16120,12.304287
8.884756,1617.5593168735504,1.0471224,20.57578,,0.11,-0.05555556,18.182178,10.421025,,16.777317,8.5134735,2.3936028,17.339407,10.793277,8.556263,17.426445,807,17.426445,1.0,-0.5555556,845.0277,-289.23563,,19.123807418241316,81.08873,16140,12.13431
8.887882,1620.2632265090942,1.0508357,20.627201,,0.11,-0.05555556,18.24697,10.478811,,16.77807,11.367654,2.3802314,17.386383,11.065947,8.555025,17.426445,808,17.426445,1.0,-0.5555556,849.07526,-288.86063,,19.17177296445986,81.027824,16160,11.969369
8.8880625,1622.8464679718018,1.059651,20.559687,,0.11,-0.05757576,18.40514,11.57561,,16.778782,8.987797,2.1545472,17.353964,8.024853,8.553788,17.426445,809,17.426445,1.0,-0.57575756,857.2577,-309.03033,,19.138912916634535,74.057236,16180,8.861026
8.900713,1625.5586297512054,1.055164,20.473297,,0.11,-0.05757576,18.327288,11.620828,,16.779537,19.07746,2.1460092,17.390049,3.0921721,8.552553,17.426445,810,17.426445,1.0,-0.57575756,854.68286,-308.62384,,19.177899942393637,73.5475,16200,8.775855
8.915329,1628.1192240715027,1.056045,20.47854,,0.11,-0.05757576,18.342802,11.675871,,16.780294,20.703274,2.135739,17.39241,7.341461,8.551319,17.426445,811,17.426445,1.0,-0.57575756,856.4526,-308.21533,,19.180371362572966,73.35235,16220,8.692514
8.91853,1630.8194029331207,1.0580021,20.502943,,0.11,-0.05757576,18.376781,11.727625,,16.781017,11.462784,2.1261613,17.367826,8.173365,8.550087,17.426445,812,17.426445,1.0,-0.57575756,859.0977,-307.81903,,19.15301809278976,73.254196,16240,8.610938
8.930372,1633.4773609638214,0.9921913,20.423416,2.3055887e-20,0.11,-0.005050505,14.118439,3.954501,,16.781752,18.491398,6.304978,17.378567,,8.548856,17.426445,813,17.426445,1.0,-0.05050505,806.65155,-219.9521,,19.165750078056075,203.98315,16260,61.955284
8.843233,1636.459323644638,1.0536847,20.419634,,0.11,-0.05757576,18.301826,11.772203,,16.780886,-61.964005,2.1178074,16.076746,,8.5476265,17.426445,814,17.426445,1.0,-0.57575756,857.69934,-307.8131,,17.726457525167987,72.85801,16280,8.541569
8.756413,1639.046669960022,0.9726781,20.413464,,0.11,-0.019191919,16.240696,5.974328,,16.781101,-61.96523,4.172767,16.957005,2.1813437e-16,8.546399,17.426445,815,17.426445,1.0,-0.1919192,792.73267,-152.58865,,18.735202638724427,132.68985,16300,31.037405
8.702955,1642.0897448062897,0.98437095,20.90955,,0.11,-0.039393943,16.993183,6.3650084,,16.781565,-34.82561,3.9163666,17.158854,25.8181,8.545173,17.426445,816,17.426445,1.0,-0.3939394,803.2467,-172.53183,,18.935501708410275,126.19727,16320,26.800453
8.700832,1644.8526892662048,0.96109486,20.494898,,0.11,-0.039393943,16.591356,6.3854675,,16.781925,6.9951344,3.9035408,17.075718,0.0005289641,8.543948,17.426445,817,17.426445,1.0,-0.3939394,785.2145,-172.32133,,18.854175529594563,122.96899,16340,25.980026
8.713987,1647.5554707050323,0.9804254,20.666075,,0.11,-0.04141414,16.94241,6.693447,,16.782524,19.511742,3.723666,17.271965,25.385849,8.542725,17.426445,818,17.426445,1.0,-0.41414142,801.988,-181.5823,,19.055025886366995,119.81689,16360,25.519596
8.717796,1650.173888206482,0.9808575,20.618597,,0.11,-0.04141414,16.947393,6.7886186,,16.782986,11.862828,3.671203,17.160152,17.496109,8.541503,17.426445,819,17.426445,1.0,-0.41414142,803.32227,-181.34262,,18.940676067363253,118.33369,16380,24.777786
8.725073,1652.8592875003815,0.9891402,20.717936,,0.11,-0.04141414,17.091291,6.8715415,,16.78362,14.7134905,3.6266434,17.302683,23.504574,8.540283,17.426445,820,17.426445,1.0,-0.41414142,811.095,-181.0997,,19.08712427860006,118.03683,16400,24.07953
8.729745,1655.5576684474945,0.9933737,20.745539,,0.11,-0.04141414,17.165442,6.9603896,,16.78427,12.580669,3.5800972,17.316708,20.09205,8.539064,17.426445,821,17.426445,1.0,-0.41414142,815.5598,-180.86012,,19.100880618521323,117.17158,16420,23.421135
8.734628,1658.1630170345306,0.99293935,20.693214,,0.11,-0.04141414,17.158964,7.050185,,16.784931,12.759613,3.5342493,17.329187,16.006563,8.537847,17.426445,822,17.426445,1.0,-0.41414142,816.19617,-180.6212,,19.113791841751585,115.76946,16440,22.79926
8.737196,1660.8620908260345,0.99603,20.703276,,0.11,-0.04141414,17.212145,7.1367607,,16.785519,10.863937,3.49113,17.268024,18.508781,8.536631,17.426445,823,17.426445,1.0,-0.41414142,819.73267,-180.38498,,19.048988186385426,114.8606,16460,22.21096
8.743593,1663.435595035553,1.0030477,20.786703,,0.11,-0.04141414,17.333385,7.2143993,,16.786116,14.022207,3.4533172,17.277184,21.487564,8.535417,17.426445,824,17.426445,1.0,-0.41414142,826.51135,-180.14534,,19.05911392204792,114.564125,16480,21.653574
8.752989,1666.3656256198883,0.9875121,20.499605,,0.11,-0.04141414,17.065176,7.2535653,,16.786785,16.500826,3.4344296,17.338924,2.7940457,8.534204,17.426445,825,17.426445,1.0,-0.41414142,814.6975,-179.90573,,19.12366701921919,112.31683,16500,21.124714
8.754877,1668.9997038841248,0.9934251,20.564278,,0.11,-0.04141414,17.166817,7.3319807,,16.787354,10.333766,3.3974602,17.255981,19.87817,8.532992,17.426445,826,17.426445,1.0,-0.41414142,820.5691,-179.6718,,19.037353668416337,111.91643,16520,20.622257
8.763226,1671.8198335170746,0.99947983,20.63391,,0.11,-0.04141414,17.271744,7.40843,,16.787962,15.673818,3.3621657,17.29051,19.882132,8.531782,17.426445,827,17.426445,1.0,-0.41414142,826.5698,-179.43198,,19.073801848260963,111.571526,16540,20.144314
8.770349,1674.6409091949463,0.9994405,20.59625,,0.11,-0.04141414,17.271317,7.4908633,,16.78857,14.671439,3.3249342,17.291763,14.738106,8.530574,17.426445,828,17.426445,1.0,-0.41414142,827.53674,-179.19429,,19.07472960144612,110.47282,16560,19.689085
8.772836,1677.6437933444977,1.0047073,20.654144,,0.11,-0.04141414,17.362507,7.56611,,16.789171,10.839935,3.2916377,17.286343,18.836882,8.5293665,17.426445,829,17.426445,1.0,-0.41414142,832.90234,-178.96153,,19.069755734829503,110.0833,16580,19.254974
8.77213,1680.224987745285,1.0097197,20.708654,,0.11,-0.04141414,17.4493,7.640522,,16.78977,8.1906595,3.259353,17.286863,18.51662,8.528161,17.426445,830,17.426445,1.0,-0.41414142,838.0674,-178.73253,,19.069863432409154,109.68719,16600,18.840601
8.781216,1682.9713761806488,1.0130633,20.73301,,0.11,-0.04141414,17.50609,7.7167826,,16.7903,16.321068,3.2269185,17.23055,17.018988,8.5269575,17.426445,831,17.426445,1.0,-0.41414142,841.8556,-178.4944,,19.011651633100932,109.09412,16620,18.444607
8.791765,1685.54989695549,1.0113976,20.671406,,0.11,-0.04141414,17.47678,7.7942467,,16.790844,17.553017,3.1946256,17.242798,12.689118,8.525755,17.426445,832,17.426445,1.0,-0.41414142,841.4828,-178.2557,,19.024877725771727,107.96204,16640,18.065825
8.789665,1688.2969763278961,1.0157737,20.717964,,0.11,-0.04141414,17.5528,7.8662486,,16.791452,7.037917,3.165165,17.296932,17.41881,8.524553,17.426445,833,17.426445,1.0,-0.41414142,846.1394,-178.02985,,19.078076628316094,107.56581,16660,17.703157
8.797087,1690.9268860816956,1.0165958,20.702303,,0.11,-0.04141414,17.567513,7.941918,,16.79207,14.972535,3.1347907,17.307158,14.345987,8.523354,17.426445,834,17.426445,1.0,-0.41414142,847.8409,-177.79523,,19.091371655654626,106.75518,16680,17.35555
8.801178,1693.656536102295,1.0039431,20.469051,,0.11,-0.04141414,17.348913,7.978664,,16.792658,12.203584,3.1201382,17.283113,2.878859,8.522156,17.426445,835,17.426445,1.0,-0.41414142,838.2925,-177.5664,,19.067719139976962,105.06677,16700,17.022137
8.809658,1696.467975616455,1.00817,20.514925,,0.11,-0.04141414,17.422123,8.048628,,16.793251,15.892872,3.0928023,17.287338,16.544365,8.520959,17.426445,836,17.426445,1.0,-0.41414142,842.8301,-177.33163,,19.07132661717818,104.71723,16720,16.702038
8.819035,1699.2198340892792,0.96164125,20.40401,,0.11,-0.087878786,16.617426,6.5734963,,16.793863,16.657501,3.7865849,17.305342,,8.519763,17.426445,837,17.426445,1.0,-0.8787879,804.89374,-763.90784,,19.089417646929263,122.4453,16740,21.55219
8.785722,1701.8464770317078,0.8141282,20.396791,,0.11,-0.02929293,13.876466,3.8172004,,16.7945,-19.049597,6.5203257,17.328558,3.8334697e-20,8.518569,17.426445,838,17.426445,1.0,-0.2929293,682.23944,-141.67493,,19.114770022509887,178.72769,16760,77.56085
8.779008,1704.615235567093,1.0023259,20.388685,,0.11,-0.04141414,17.321404,8.11392,,16.795076,3.3605454,3.0672822,17.277996,,8.517376,17.426445,839,17.426445,1.0,-0.41414142,840.9514,-176.8675,,19.066787431072054,103.64304,16780,16.43366
8.77825,1707.2209815979004,0.9490276,20.445103,,0.11,-0.033333335,16.29697,5.9993215,,16.795572,8.147164,4.1481323,17.212055,22.754969,8.516185,17.426445,840,17.426445,1.0,-0.33333334,797.18317,-147.87143,,18.991620279621767,132.87889,16800,27.472584
8.769047,1710.0924785137177,0.9634936,20.387753,,0.11,-0.087878786,16.649376,6.6564374,,16.796038,1.100652,3.7383773,17.187016,,8.514996,17.426445,841,17.426445,1.0,-0.8787879,810.2981,-761.2292,,18.962756729624488,121.7315,16820,21.111584
8.693227,1712.9736337661743,1.0335288,20.615398,,0.11,-0.05151515,17.92686,9.255057,,16.796528,-55.024536,2.6885383,17.207094,13.9149685,8.513807,17.426445,842,17.426445,1.0,-0.5151515,870.23126,-242.55623,,18.992161829172716,94.02765,16840,13.925867
8.683972,1715.9449412822723,1.0212283,20.397161,,0.11,-0.05151515,17.713531,9.271355,,16.797129,0.8633509,2.6836293,17.304127,8.732551e-29,8.51262,17.426445,843,17.426445,1.0,-0.5151515,860.89545,-242.34412,,19.092274034262598,92.85541,16860,13.715564
8.685026,1718.5623934268951,1.0423535,20.352192,,0.11,-0.073737375,18.0863,10.979868,,16.797815,9.557876,2.2658913,17.375576,3.9554108e-14,8.511435,17.426445,844,17.426445,1.0,-0.7373737,879.7464,-505.93994,,19.161396953928666,80.12359,16880,10.145279
8.667001,1721.3319540023804,1.045139,20.61368,,0.11,-0.053535353,18.13728,10.045831,,16.798447,-6.5847807,2.4764,17.333172,13.760184,8.51025,17.426445,845,17.426445,1.0,-0.53535354,883.14246,-258.989,,19.117553923913885,87.91134,16900,14.1748295
8.6621275,1723.971575498581,1.0346377,20.42596,,0.11,-0.053535353,17.95506,10.067502,,16.799082,4.5035243,2.4709013,17.335804,0.16122174,8.509068,17.426445,846,17.426445,1.0,-0.53535354,875.30347,-258.67972,,19.121781605137443,86.94346,16920,13.957468
8.667427,1726.9818048477173,1.0378404,20.466003,,0.11,-0.053535353,18.010595,10.130343,,16.799732,13.119792,2.4554071,17.349125,11.551094,8.507886,17.426445,847,17.426445,1.0,-0.53535354,879.0508,-258.35593,,19.133265908193767,86.77403,16940,13.747163
8.670843,1729.7303853034973,1.0553213,20.409554,,0.11,-0.05757576,18.330004,11.960493,,16.800425,11.532221,2.0795493,17.386578,8.4668045,8.506706,17.426445,848,17.426445,1.0,-0.57575756,894.9125,-296.39557,,19.172012112095242,74.82237,16960,8.688189
8.672104,1732.3672075271606,1.0307783,20.494528,,0.11,-0.05151515,17.879744,9.511593,,16.801094,9.689564,2.6147838,17.369476,12.628515,8.5055275,17.426445,849,17.426445,1.0,-0.5151515,875.1308,-240.57663,,19.155238578659432,92.00675,16980,13.092588
8.680588,1735.1794843673706,1.066043,20.389215,,0.11,-0.061616164,18.519636,13.301967,,16.801802,15.857043,1.8695792,17.40143,5.168985,8.504351,17.426445,850,17.426445,1.0,-0.61616164,906.1366,-339.31213,,19.18880440168069,68.1205,17000,7.0252485
8.686104,1737.7982470989227,1.0589253,20.456867,,0.11,-0.05757576,18.392796,12.047744,,16.802465,13.310978,2.0640714,17.366434,8.08699,8.503175,17.426445,851,17.426445,1.0,-0.57575756,901.14545,-295.30145,,19.1514049745172,74.79786,17020,8.610621
8.695956,1740.5807566642761,1.0558038,20.39414,,0.11,-0.05757576,18.338501,12.096346,,16.80311,17.025707,2.05564,17.352386,3.8679404,8.502001,17.426445,852,17.426445,1.0,-0.57575756,899.54486,-294.9333,,19.1395977800347,74.365005,17040,8.534387
8.701721,1743.237431526184,1.0579184,20.422144,,0.11,-0.05757576,18.374935,12.145347,,16.803738,13.560451,2.0472093,17.339117,8.248774,8.500828,17.426445,853,17.426445,1.0,-0.57575756,902.4044,-294.56915,,19.124583033285163,74.30042,17060,8.459662
8.700193,1746.305725812912,1.0406917,20.464527,,0.11,-0.053535353,18.06018,10.340606,,16.804375,7.341259,2.4043465,17.34627,12.459339,8.499656,17.426445,854,17.426445,1.0,-0.53535354,888.75073,-256.12738,,19.13046131484713,85.94765,17080,13.323791
8.704631,1749.3159291744232,1.0560337,20.376936,,0.11,-0.05757576,18.342342,12.219014,,16.80506,12.458113,2.034594,17.390284,6.7401743,8.498486,17.426445,855,17.426445,1.0,-0.57575756,902.9088,-293.85406,,19.176279443847438,73.89375,17100,8.364881
8.710091,1752.117482662201,1.057995,20.402847,,0.11,-0.05757576,18.37648,12.267807,,16.805725,13.325622,2.0263665,17.376873,8.021318,8.497316,17.426445,856,17.426445,1.0,-0.57575756,905.64374,-293.49277,,19.16362090952845,73.82279,17120,8.293526
8.709932,1754.7487034797668,1.0592245,20.415934,,0.11,-0.05757576,18.398062,12.318631,,16.806416,8.520898,2.0178714,17.395418,7.376833,8.496149,17.426445,857,17.426445,1.0,-0.57575756,907.75543,-293.13803,,19.181776465177872,73.68964,17140,8.22354
8.712403,1758.0499868392944,1.0498306,20.414915,,0.11,-0.05555556,18.228788,11.369767,,16.807074,10.773105,2.1861274,17.37107,10.091352,8.494983,17.426445,858,17.426445,1.0,-0.5555556,900.75464,-273.15942,,19.157242957780927,79.22366,17160,10.768647
8.703534,1760.7947487831116,1.0527979,20.456524,,0.11,-0.05555556,18.2806,11.422327,,16.80775,1.047945,2.1759233,17.38877,9.803224,8.493818,17.426445,859,17.426445,1.0,-0.5555556,904.3534,-272.83755,,19.173161076749388,79.17418,17180,10.647564
8.711014,1764.723471403122,1.0554148,20.491974,,0.11,-0.05555556,18.326334,11.475803,,16.808428,15.087047,2.1656396,17.390865,9.487944,8.492655,17.426445,860,17.426445,1.0,-0.5555556,907.6567,-272.50015,,19.177553444560118,79.09309,17200,10.529445
8.717065,1768.7784612178802,1.0550393,20.474337,,0.11,-0.05555556,18.31997,11.535087,,16.809095,13.868607,2.154367,17.38367,6.891484,8.491492,17.426445,861,17.426445,1.0,-0.5555556,908.38885,-272.16528,,19.170504854358544,78.75007,17220,10.414179
8.723515,1773.0681746006012,1.0581158,20.518515,,0.11,-0.05555556,18.373634,11.585338,,16.809765,14.225509,2.1448803,17.385822,9.796763,8.490332,17.426445,862,17.426445,1.0,-0.5555556,912.0959,-271.83038,,19.172326737746282,78.72847,17240,10.301674
8.733309,1777.2482573986053,1.0584123,20.513187,,0.11,-0.05555556,18.379133,11.643341,,16.810457,17.121618,2.1340542,17.40627,7.3888445,8.489172,17.426445,863,17.426445,1.0,-0.5555556,913.4098,-271.49326,,19.193755832919905,78.44911,17260,10.191822
8.742169,1780.9019260406494,1.061357,20.55536,,0.11,-0.05555556,18.430525,11.693085,,16.811125,16.33396,2.1248355,17.388012,9.61935,8.488014,17.426445,864,17.426445,1.0,-0.5555556,917.0125,-271.1575,,19.173520716463997,78.42349,17280,10.084537
8.753815,1783.9194762706757,1.0635058,20.583202,,0.11,-0.05555556,18.468027,11.745713,,16.811787,18.75791,2.1151755,17.383917,8.921424,8.486857,17.426445,865,17.426445,1.0,-0.5555556,919.9325,-270.81982,,19.171391102145225,78.3207,17300,9.979722
8.762306,1787.1012153625488,1.0561866,20.451792,,0.11,-0.05555556,18.340925,11.768917,,16.812431,16.045868,2.1108663,17.369486,0.69822836,8.4857025,17.426445,866,17.426445,1.0,-0.5555556,914.6576,-270.48898,,19.15504760967617,77.71808,17320,9.877306
8.762694,1790.6704359054565,1.0592117,20.345423,,0.11,-0.05757576,18.39879,12.760996,,16.813036,9.04764,1.9466332,17.336914,5.289006,8.484549,17.426445,867,17.426445,1.0,-0.57575756,918.33655,-289.58856,,19.121071699983883,71.96433,17340,7.6621094
8.772901,1794.0155272483826,1.0523046,20.369694,,0.11,-0.05555556,18.273754,11.851179,,16.813719,17.565489,2.0959392,17.405745,7.0778365,8.483396,17.426445,868,17.426445,1.0,-0.5555556,913.4004,-269.8321,,19.19281871557303,77.07253,17360,9.731691
8.780723,1796.9727029800415,1.0621439,20.382048,,0.11,-0.05757576,18.449705,12.853682,,16.814312,15.519573,1.9323431,17.328373,6.6102552,8.482244,17.426445,869,17.426445,1.0,-0.57575756,923.0031,-288.87955,,19.112103609646727,71.808464,17380,7.562941
8.791148,1800.6490077972412,1.063834,20.40449,,0.11,-0.05757576,18.479082,12.899141,,16.814953,17.792065,1.925407,17.3737,7.367749,8.481094,17.426445,870,17.426445,1.0,-0.57575756,925.5355,-288.52475,,19.160932253355625,71.75172,17400,7.5063186
8.789319,1804.6918151378632,1.063938,20.398863,,0.11,-0.05757576,18.480879,12.948218,,16.81559,7.136567,1.917984,17.368881,5.9728537,8.479945,17.426445,871,17.426445,1.0,-0.57575756,926.69006,-288.18326,,19.15493208451649,71.568924,17420,7.4506607
8.795595,1808.667471408844,1.0646541,20.404284,,0.11,-0.05757576,18.493484,12.996056,,16.816252,14.201984,1.9107995,17.39349,6.4698887,8.478798,17.426445,872,17.426445,1.0,-0.57575756,928.37836,-287.83435,,19.18005090502534,71.435394,17440,7.3959513
8.798137,1812.7158811092377,1.0627301,20.363853,,0.11,-0.05757576,18.459995,13.042593,,16.816872,10.951293,1.9038577,17.35675,4.137764,8.477652,17.426445,873,17.426445,1.0,-0.57575756,927.7633,-287.49045,,19.142010115860472,71.13335,17460,7.3421545
8.799817,1817.7015805244446,1.0639204,20.37773,,0.11,-0.05757576,18.4807,13.088685,,16.81751,10.207191,1.8970301,17.374258,6.80262,8.476506,17.426445,874,17.426445,1.0,-0.57575756,929.86646,-287.14764,,19.160551544405063,71.04353,17480,7.2892637
8.803041,1822.0585396289825,1.0643073,20.3773,,0.11,-0.05757576,18.48728,13.136381,,16.81812,11.559336,1.8900198,17.350266,6.0799503,8.475363,17.426445,875,17.426445,1.0,-0.57575756,931.2689,-286.8042,,19.1350330470512,70.89235,17500,7.2372437
8.809838,1826.4107987880707,1.0613188,20.319304,,0.11,-0.05757576,18.435326,13.1776495,,16.818739,14.6959305,1.8839786,17.361818,3.0923963,8.474221,17.426445,876,17.426445,1.0,-0.57575756,929.7152,-286.45874,,19.148436083429196,70.55243,17520,7.1860747
8.822034,1830.9272453784943,1.0627946,20.338535,,0.11,-0.05757576,18.461004,13.222047,,16.819374,19.448015,1.877531,17.375692,6.9443026,8.47308,17.426445,877,17.426445,1.0,-0.57575756,932.07086,-286.10773,,19.1632721510749,70.49369,17540,7.135744
8.827317,1835.2211182117462,1.0635273,20.344519,,0.11,-0.05757576,18.473671,13.26843,,16.819992,13.399461,1.870847,17.362398,6.2775683,8.471941,17.426445,878,17.426445,1.0,-0.57575756,933.777,-285.76453,,19.149335764978325,70.37585,17560,7.086225
8.838546,1840.4887108802795,1.0650537,20.36485,,0.11,-0.05757576,18.500254,13.31206,,16.82063,18.637133,1.8645949,17.37924,6.9511137,8.470802,17.426445,879,17.426445,1.0,-0.57575756,936.1822,-285.41602,,19.165559764465893,70.32587,17580,7.0374928
8.84775,1844.5067296028137,1.0658225,20.371569,,0.11,-0.05757576,18.513485,13.357848,,16.821234,16.87528,1.8580838,17.353346,6.271812,8.469666,17.426445,880,17.426445,1.0,-0.57575756,937.9238,-285.0704,,19.13963268905972,70.21519,17600,6.9895425
8.850768,1848.3384988307953,1.0622088,20.303724,,0.11,-0.05757576,18.45075,13.39382,,16.821875,11.443422,1.8529743,17.386225,2.3878055,8.46853,17.426445,881,17.426445,1.0,-0.57575756,935.80597,-284.73285,,19.17322580468061,69.86849,17620,6.9423423
8.859407,1851.585518836975,1.0622482,20.297947,,0.11,-0.05757576,18.451525,13.440479,,16.822514,16.411129,1.8464231,17.384993,5.5454745,8.467395,17.426445,882,17.426445,1.0,-0.57575756,936.9029,-284.38947,,19.17292943898948,69.70755,17640,6.8958817
8.861188,1854.6286935806274,1.0610199,20.270124,,0.11,-0.05757576,18.43009,13.486277,,16.823112,10.371531,1.840035,17.350681,4.3947496,8.466262,17.426445,883,17.426445,1.0,-0.57575756,936.88055,-284.054,,19.134606984135665,69.46918,17660,6.850144
8.867193,1857.6544978618622,1.0617033,20.275925,,0.11,-0.05757576,18.442154,13.531483,,16.823763,14.112398,1.8337704,17.398916,6.040269,8.46513,17.426445,884,17.426445,1.0,-0.57575756,938.5457,-283.71466,,19.185807431799443,69.36015,17680,6.805112
8.869772,1861.5159425735474,1.061485,20.265766,,0.11,-0.05757576,18.438343,13.577621,,16.824379,11.08933,1.8274221,17.367622,5.220164,8.464,17.426445,885,17.426445,1.0,-0.57575756,939.4143,-283.37967,,19.153949952305034,69.18843,17700,6.760762
8.880703,1864.4668416976929,1.0586752,20.211681,,0.11,-0.05757576,18.389633,13.616801,,16.825031,18.496967,1.822048,17.403158,2.8908267,8.46287,17.426445,886,17.426445,1.0,-0.57575756,937.9862,-283.03775,,19.19068768245426,68.884476,17720,6.7170863
8.890218,1867.263781785965,1.0089502,20.19695,,0.11,-0.013131313,16.306404,6.376709,,16.825644,17.262539,3.8905463,17.36784,,8.461742,17.426445,887,17.426445,1.0,-0.13131313,894.93884,-169.27364,,19.1548865870661,140.34494,17740,41.65779
8.858561,1870.1929585933685,1.03339,20.187614,,0.11,-0.073737375,17.930777,10.992067,,16.826168,-19.21841,2.256837,17.29057,3.065766e-28,8.460615,17.426445,888,17.426445,1.0,-0.7373737,917.6503,-481.4329,,19.07279714744032,83.48296,17760,10.547394
8.77883,1873.119573354721,1.0574322,20.165668,,0.11,-0.061616164,18.369562,13.81084,,16.826452,-62.05214,1.7961057,17.080666,2.2128498e-37,8.45949,17.426445,889,17.426445,1.0,-0.61616164,940.05725,-324.07242,,18.86179199168554,68.06663,17780,6.9420843
8.785832,1875.9858350753784,0.9356329,20.154232,,0.11,-0.033333335,16.067148,6.0689116,,16.82703,14.956997,4.087085,17.339054,,8.458365,17.426445,890,17.426445,1.0,-0.33333334,832.71326,-141.67326,,19.1276970907215,137.20966,17800,28.186022
8.779783,1878.9739286899567,1.057087,20.176203,,0.11,-0.05757576,18.361868,13.670345,,16.827608,3.4717894,1.8143349,17.34257,5.428453,8.457243,17.426445,891,17.426445,1.0,-0.57575756,941.8645,-281.61417,,19.12855742991169,68.89837,17820,6.693209
8.773828,1882.1147072315216,1.0002197,20.310188,,0.11,-0.04141414,17.284803,8.197643,,16.828112,3.4120862,3.025384,17.275715,10.312012,8.4561205,17.426445,892,17.426445,1.0,-0.41414142,892.196,-167.02878,,19.05998153834758,108.83566,17840,17.135727
8.775843,1885.204713344574,1.0582587,20.190681,,0.11,-0.05757576,18.38227,13.713395,,16.828726,10.580911,1.8084108,17.377983,6.352572,8.455001,17.426445,893,17.426445,1.0,-0.57575756,945.025,-280.9834,,19.16392531253125,68.91255,17860,6.6582193
8.776308,1888.0360295772552,1.0052629,20.138239,,0.11,-0.07777778,17.428055,9.149892,,16.82928,9.134433,2.7101836,17.32373,4.0268125e-37,8.453881,17.426445,894,17.426445,1.0,-0.7777778,898.70496,-541.2473,,19.10676113962688,98.22028,17880,14.303815
8.786902,1891.1665997505188,1.053766,20.109114,,0.11,-0.05757576,18.304253,13.738635,,16.829903,18.259295,1.8048611,17.388145,1.274174,8.452764,17.426445,895,17.426445,1.0,-0.57575756,943.1206,-280.33194,,19.174918893591972,68.64733,17900,6.6237407
