ReturnMean,IWMin,IWNorm1,ReturnStepMax,ReturnMax,LQGsigma,IWMean,LQGmu1,URet,Iteration,DenMISELogFirst,Bound,ExplorationBonus,ReturnLastEpisode,target_sum_log_mean,SqrtESSClassic,ReturnMin,TimeElapsed,DenMISEMeanLog,IWNorm2,IWMax,ReturnAbsMax,MISE,TimestepsSoFar,IWFirstEpisode,LQGmu01,DenMISELogLast,IWLastEpisode
13.262612,,283.10382,0.99986255,15.897554,0.11,1.011085,-0.05050505,16.002681223487727,280,9.617144,15.094269,0.9143622,14.422195,0.48089784,14.452868,,358.27501702308655,14.8912525,19.588072,1.4971917,15.897554,14.179907,5600,7.921925e-21,-0.005050505,18.646597,1.3626652
13.261272,,284.2104,0.99986255,15.897554,0.11,1.0114249,-0.05050505,14.290586095883677,281,9.613579,15.090349,0.91159624,12.885774,0.533923,14.488975,,359.7700800895691,14.891676,19.615631,1.4945469,15.897554,14.178753,5620,7.950201e-21,-0.005050505,14.999836,1.4639131
13.26412,,285.31635,0.99986255,15.897554,0.11,1.0117601,-0.05050505,15.587391930358583,282,9.610026,15.092557,0.9088528,14.064432,0.55981684,14.524979,,361.2783057689667,14.865347,19.64315,1.4919308,15.897554,14.183704,5640,7.978486e-21,-0.005050505,7.456218,1.4619627
13.256993,,285.17416,0.99986255,15.897554,0.11,1.0076826,-0.05050505,12.422413044284482,283,9.606486,15.032114,0.9076384,11.247198,0.61132693,14.53671,,362.76230549812317,14.871821,19.617517,1.4893422,15.897554,14.1244755,5660,8.00678e-21,-0.005050505,16.686272,0.21243626
13.260102,,286.2531,0.99986255,15.897554,0.11,1.0079335,-0.05050505,15.68864142413994,284,9.602959,15.03354,0.9049188,14.140085,0.67607164,14.572712,,364.2748749256134,14.885119,19.643091,1.4867792,15.897554,14.128621,5680,8.035082e-21,-0.005050505,18.641596,1.429358
13.264351,,287.36475,0.99986255,15.897554,0.11,1.0082973,-0.05050505,16.01985184880099,285,9.599444,15.038279,0.90222853,14.470943,0.7292851,14.608495,,366.1964273452759,14.887175,19.671072,1.4842447,15.897554,14.13605,5700,8.063362e-21,-0.005050505,15.463139,1.4604952
13.268166,,288.47076,0.99986255,15.897554,0.11,1.008639,-0.05050505,15.933749197248423,286,9.595942,15.042105,0.89955837,14.355078,0.7930539,14.6442,,367.8502359390259,14.900159,19.698635,1.4817357,15.897554,14.142547,5720,8.0916795e-21,-0.005050505,18.59309,1.45361
13.270251,,289.5882,0.99986255,15.897554,0.11,1.0090181,-0.05050505,15.355461675795885,287,9.592451,15.043988,0.89691275,13.866793,0.8581025,14.67976,,369.64193201065063,14.914753,19.72704,1.4792536,15.897554,14.147076,5740,8.119942e-21,-0.005050505,19.081015,1.4637623
13.272188,,290.70477,0.99986255,15.897554,0.11,1.0093915,-0.05050505,15.321610043736746,288,9.588973,15.045627,0.8942882,13.828188,0.9051192,14.715221,,371.5737235546112,14.911674,19.755379,1.4767954,15.897554,14.151339,5760,8.14824e-21,-0.005050505,14.019251,1.4617801
13.274208,,291.74542,0.99986255,15.897554,0.11,1.0094998,-0.05050505,15.365705508917566,289,9.585506,15.043741,0.89166963,13.855896,0.9708634,14.750827,,373.2997317314148,14.927856,19.778242,1.4743637,15.897554,14.152072,5780,8.176544e-21,-0.005050505,19.579788,1.3846021
13.279083,,292.76587,0.99986255,15.897554,0.11,1.0095375,-0.05050505,16.252483537507324,290,9.582052,15.04482,0.88907105,14.68815,1.0244547,14.786355,,375.0019028186798,14.932283,19.799732,1.4719557,15.897554,14.155748,5800,8.204821e-21,-0.005050505,16.202827,1.362751
13.281125,,293.87482,0.99986255,15.897554,0.11,1.0098791,-0.05050505,15.37549675911377,291,9.57861,15.046307,0.8865061,13.8732605,1.0823038,14.821562,,377.119309425354,14.941094,19.82752,1.4695725,15.897554,14.159801,5820,8.233132e-21,-0.005050505,17.487268,1.4495318
13.28414,,294.98447,0.99986255,15.897554,0.11,1.0102208,-0.05050505,15.69897960034669,292,9.575179,15.049249,0.8839611,14.16149,1.1365639,14.856674,,378.8874068260193,14.946657,19.85535,1.4672129,15.897554,14.165288,5840,8.2614155e-21,-0.005050505,16.555355,1.4490094
13.286626,,296.06018,0.99986255,15.897554,0.11,1.0104443,-0.05050505,15.526378353435621,293,9.571761,15.049808,0.8814289,14.012469,1.1951852,14.891812,,380.6009294986725,14.956995,19.880735,1.4648767,15.897554,14.168379,5860,8.2897e-21,-0.005050505,17.966255,1.4139212
13.286615,,297.00925,0.99986255,15.897554,0.11,1.0102355,-0.05050505,14.731401499499668,294,9.568354,15.041134,0.8789119,13.283583,1.245849,14.926933,,382.43488121032715,14.960028,19.89754,1.4625638,15.897554,14.162222,5880,8.31802e-21,-0.005050505,15.838847,1.2858893
13.291115,,297.9598,0.99986255,15.897554,0.11,1.0100332,-0.05050505,16.185471245272026,295,9.564958,15.038395,0.87641406,14.61414,1.2913064,14.961965,,384.2875280380249,14.958177,19.914484,1.4602737,15.897554,14.161981,5900,8.346308e-21,-0.005050505,14.404809,1.2853069
13.290507,,298.969,0.99986255,15.897554,0.11,1.0100304,-0.05050505,14.554783931378823,296,9.561574,15.031749,0.87393314,13.111246,1.3239969,14.996944,,386.25618290901184,14.943734,19.935328,1.458007,15.897554,14.157816,5920,8.374597e-21,-0.005050505,10.673686,1.3418474
13.294597,,300.04724,0.99986255,15.897554,0.11,1.0102601,-0.05050505,16.07187124725283,297,9.558201,15.034827,0.87147844,14.504616,1.3795277,15.031705,,388.1742799282074,14.952287,19.960958,1.4557631,15.897554,14.163349,5940,8.402885e-21,-0.005050505,17.473562,1.4092393
13.294222,,301.1482,0.99986255,15.897554,0.11,1.0105644,-0.05050505,14.608137497303614,298,9.55484,15.032646,0.8690467,13.183292,1.4442708,15.066299,,390.0759723186493,14.97031,19.9882,1.4535394,15.897554,14.163599,5960,8.4311725e-21,-0.005050505,20.314901,1.430618
13.2967415,,302.15552,0.99986255,15.897554,0.11,1.0105536,-0.05050505,15.559737332427648,299,9.55149,15.030214,0.8666219,14.04736,1.5126688,15.101006,,391.6981999874115,14.992537,20.008966,1.4513383,15.897554,14.163592,5980,8.459458e-21,-0.005050505,21.6057,1.3358604
13.297962,,315.43964,0.99986255,15.897554,0.11,1.0514655,-0.030303031,15.083302637653052,300,9.548151,15.029772,1.8747524,13.662994,4.909708,6.9771543,,393.7615065574646,14.9902115,45.210358,10.08258,15.897554,13.15502,6000,4.3374815e-09,-0.0030303032,14.285345,3.842271
13.296836,,316.9082,0.99986255,15.897554,0.11,1.0528512,-0.030303031,14.328423065160703,301,9.544823,15.034619,1.8446226,12.959034,4.930287,7.0876527,,395.52863216400146,14.970943,44.712715,9.787248,15.897554,13.189997,6020,4.3519424e-09,-0.0030303032,9.148159,7.0704293
13.291507,,320.0619,0.99986255,15.897554,0.11,1.0598075,-0.030303031,12.951722029031387,302,9.541507,15.078506,1.8185391,11.687562,4.964071,7.1858115,,397.19400238990784,14.964504,44.540813,9.510529,15.897554,13.259968,6040,4.3663926e-09,-0.0030303032,12.982008,8.5928
13.285845,,323.7493,0.99986255,15.897554,0.11,1.0684795,-0.030303031,12.804225580787591,303,9.5382,15.142254,1.7951603,11.575812,4.996292,7.2758665,,398.9467918872833,14.956615,44.496323,9.250698,15.897554,13.347094,6060,4.380858e-09,-0.0030303032,12.524132,9.05276
13.280752,,327.20865,0.99986255,15.897554,0.11,1.0763443,-0.030303031,13.00621126846137,304,9.534905,15.202492,1.7724047,11.737757,5.0067067,7.365723,,400.83736062049866,14.927314,44.423153,9.00626,15.897554,13.430087,6080,4.3953206e-09,-0.0030303032,5.9891357,8.785573
13.276193,,329.18762,0.99986255,15.897554,0.11,1.0793036,-0.030303031,13.167652164104709,305,9.531622,15.207509,1.7480463,11.890174,5.036831,7.464773,,402.96704053878784,14.918632,44.098812,8.775893,15.897554,13.459463,6100,4.409772e-09,-0.0030303032,12.212254,7.2587266
13.27484,,331.43414,0.99986255,15.897554,0.11,1.0831181,-0.030303031,14.241324649655004,306,9.528348,15.247908,1.7251945,12.861879,5.059586,7.5600314,,405.04554986953735,14.90278,43.840313,8.558411,15.897554,13.522713,6120,4.4242374e-09,-0.0030303032,9.99663,7.4145036
13.269983,,334.4702,0.99986255,15.897554,0.11,1.0894796,-0.030303031,13.06037804864394,307,9.525085,15.294304,1.7048087,11.783888,5.0840597,7.646787,,406.7299294471741,14.888615,43.739967,8.352768,15.897554,13.589496,6140,4.4386907e-09,-0.0030303032,10.4798975,8.1107645
13.264774,,334.12485,0.99986255,15.897554,0.11,1.084821,-0.030303031,12.894522636920556,308,9.521833,15.207939,1.6830436,11.665796,5.1173587,7.742,,408.41350746154785,14.885336,43.157433,8.158015,15.897554,13.524896,6160,4.453149e-09,-0.0030303032,13.797265,4.677727
13.2609415,,336.8124,0.99986255,15.897554,0.11,1.0900078,-0.030303031,13.38176643809906,309,9.518592,15.249318,1.6636963,12.080198,5.157305,7.828331,,410.2813124656677,14.887381,43.024803,7.9733076,15.897554,13.585622,6180,4.467603e-09,-0.0030303032,15.440718,7.5381126
13.25876,,339.27112,0.99986255,15.897554,0.11,1.0944229,-0.030303031,13.930632294123859,310,9.515361,15.293594,1.6447693,12.584892,5.2044344,7.9146895,,412.0993158817291,14.896997,42.866005,7.7979035,15.897554,13.648825,6200,4.482062e-09,-0.0030303032,17.786263,7.251227
13.258495,,339.51538,0.99986255,15.897554,0.11,1.0916893,-0.030303031,14.57861433498949,311,9.51214,15.256234,1.625103,13.176393,5.2219825,8.006716,,413.81963562965393,14.878501,42.403828,7.631102,15.897554,13.631131,6220,4.496524e-09,-0.0030303032,9.057886,4.9727516
13.256169,,339.69305,0.99986255,15.897554,0.11,1.0887598,-0.030303031,13.869218870329137,312,9.50893,15.206402,1.6062012,12.532715,5.2512636,8.0971575,,415.40268445014954,14.872094,41.952137,7.4722853,15.897554,13.600201,6240,4.5109814e-09,-0.0030303032,12.795622,4.768932
13.253526,,340.8236,0.99986255,15.897554,0.11,1.0888933,-0.030303031,13.775728682248298,313,9.505731,15.19353,1.5880241,12.428765,5.2917085,8.186034,,417.4823651313782,14.876563,41.634766,7.320899,15.897554,13.605506,6260,4.5254422e-09,-0.0030303032,16.189531,5.58932
13.25546,,337.84048,0.99986255,15.897554,0.11,1.0759251,-0.030303031,15.388813975425588,314,9.502541,15.030484,1.5764369,13.860714,5.322649,8.242387,,419.080326795578,14.876219,40.988186,7.176439,15.897554,13.454047,6280,4.5398973e-09,-0.0030303032,14.687133,1.3770552
13.251448,,338.78683,0.99986255,15.897554,0.11,1.0755137,-0.030303031,13.275276271792528,315,9.499361,15.004221,1.5591916,11.991905,5.3611183,8.329711,,420.7705030441284,14.879385,40.6721,7.0384326,15.897554,13.445029,6300,4.554355e-09,-0.0030303032,15.803944,5.1370277
13.254039,,318.04218,0.99986255,15.897554,0.11,1.0064626,-0.05050505,15.597635037327326,316,9.496191,14.951424,0.85027796,14.070059,2.0055017,15.267542,,422.40071535110474,14.844507,20.831263,1.5204182,15.897554,14.101146,6320,8.940424e-21,-0.005050505,3.7889683,1.3548809
13.2610655,,318.13245,0.99986255,15.897554,0.11,1.0035723,-0.05050505,17.17052230639959,317,9.4930315,14.911464,0.8487666,15.481709,2.0453343,15.287733,,424.07243967056274,14.846337,20.809654,1.5179262,15.897554,14.062697,6340,8.968742e-21,-0.005050505,15.419229,0.455314
13.267351,,318.5772,0.99986255,15.897554,0.11,1.0018151,-0.05050505,16.912898693756738,318,9.4898815,14.887932,0.84675974,15.259568,2.078095,15.316991,,425.78585958480835,14.839534,20.798943,1.5154557,15.897554,14.041172,6360,8.9970125e-21,-0.005050505,12.6794195,0.80554736
13.271234,,319.6889,0.99986255,15.897554,0.11,1.0021596,-0.05050505,16.07248806133617,319,9.486742,14.89268,0.8444793,14.505995,2.1201737,15.351386,,427.4209852218628,14.840407,20.824759,1.5130123,15.897554,14.048201,6380,9.025337e-21,-0.005050505,15.11697,1.4685247
13.275772,,284.05975,0.99986255,15.897554,0.11,0.8876867,-0.07070707,16.318483358562812,320,9.483612,14.903802,1.8214476,14.723928,-6.775224,7.114162,,429.296040058136,14.844907,39.928772,12.285954,15.897554,13.082355,6400,5.108069e-37,-0.0070707067,16.278326,4.8150887
13.276549,,322.03372,0.99986255,15.897554,0.11,1.0032203,-0.05050505,15.008394668228494,321,9.480493,14.901973,0.840574,13.524774,2.2081883,15.408809,,431.26266384124756,14.847528,20.899326,1.5145137,15.897554,14.0613985,6420,9.081908e-21,-0.005050505,15.8049,1.4988217
13.279443,,322.81772,0.99986255,15.897554,0.11,1.0025395,-0.05050505,15.761885608912403,322,9.477382,14.890854,0.83836854,14.2083235,2.2505963,15.442424,,433.2649474143982,14.850286,20.904602,1.5120949,15.897554,14.052485,6440,9.110188e-21,-0.005050505,15.732783,1.1397607
13.281893,,323.94186,0.99986255,15.897554,0.11,1.002916,-0.05050505,15.580411607610348,323,9.474281,14.894111,0.8361495,14.070994,2.2799752,15.476495,,435.0917971134186,14.839454,20.931217,1.5097029,15.897554,14.057961,6460,9.1384854e-21,-0.005050505,11.349883,1.4771067
13.283962,,325.0841,0.99986255,15.897554,0.11,1.003346,-0.05050505,15.489199103971146,324,9.4711895,14.897591,0.8339512,13.952412,2.3288622,15.510393,,436.8137652873993,14.848345,20.959114,1.5073321,15.897554,14.06364,6480,9.166766e-21,-0.005050505,17.717798,1.4940481
13.285717,,326.21777,0.99986255,15.897554,0.11,1.003747,-0.05050505,15.388186783162045,325,9.468108,14.900238,0.8317666,13.853808,2.3782532,15.544248,,438.4157786369324,14.858007,20.986399,1.5049822,15.897554,14.068471,6500,9.195064e-21,-0.005050505,17.985865,1.4845235
13.28627,,327.31165,0.99986255,15.897554,0.11,1.0040234,-0.05050505,14.97771931234489,326,9.465036,14.899449,0.82958895,13.466133,2.426876,15.578178,,440.10957431793213,14.867231,21.010906,1.502656,15.897554,14.06986,6520,9.223379e-21,-0.005050505,17.862043,1.4436823
13.289683,,328.41455,0.99986255,15.897554,0.11,1.0043259,-0.05050505,15.975951176398166,327,9.461973,14.903207,0.8274284,14.40279,2.477585,15.611996,,441.943861246109,14.878769,21.03604,1.5003476,15.897554,14.075778,6540,9.25164e-21,-0.005050505,18.636225,1.4513798
13.292903,,329.5376,0.99986255,15.897554,0.11,1.0046878,-0.05050505,15.900783932414551,328,9.45892,14.907575,0.82528776,14.345953,2.515969,15.645642,,443.85094118118286,14.87818,21.06258,1.4980628,15.897554,14.082287,6560,9.279953e-21,-0.005050505,14.682041,1.470411
13.293571,,330.63718,0.99986255,15.897554,0.11,1.0049763,-0.05050505,14.966206186185131,329,9.455875,14.907224,0.82315737,13.512375,2.5744257,15.679298,,445.4553289413452,14.897954,21.087498,1.4957988,15.897554,14.084066,6580,9.308245e-21,-0.005050505,21.379555,1.4458482
13.29362,,331.71216,0.99986255,15.897554,0.11,1.0051883,-0.05050505,14.737213769872822,330,9.452841,14.904999,0.82103777,13.309949,2.6129005,15.712953,,447.1408610343933,14.898037,21.110746,1.4935551,15.897554,14.083961,6600,9.336517e-21,-0.005050505,14.920402,1.4200212
13.297967,,332.82645,0.99986255,15.897554,0.11,1.005518,-0.05050505,16.309923018911892,331,9.449815,14.910648,0.8189403,14.732225,2.657694,15.746386,,449.05818033218384,14.904589,21.136688,1.4913319,15.897554,14.091708,6620,9.364839e-21,-0.005050505,17.062544,1.45805
13.301065,,333.77667,0.99986255,15.897554,0.11,1.0053514,-0.05050505,15.881735397536097,332,9.446798,14.9073925,0.81684715,14.326658,2.7133753,15.779936,,450.7984230518341,14.922622,21.151966,1.4891262,15.897554,14.090546,6640,9.3931036e-21,-0.005050505,20.88695,1.2929342
13.300517,,334.87747,0.99986255,15.897554,0.11,1.005638,-0.05050505,14.54227781302668,333,9.44379,14.905408,0.8147759,13.118679,2.7610567,15.81326,,452.53629517555237,14.932555,21.177004,1.4869437,15.897554,14.090632,6660,9.4214175e-21,-0.005050505,18.225554,1.4414895
13.300454,,336.02356,0.99986255,15.897554,0.11,1.0060586,-0.05050505,14.720607022022108,334,9.440792,14.90595,0.8127295,13.279143,2.8069367,15.846304,,454.9919490814209,14.9408245,21.20517,1.4856737,15.897554,14.09322,6680,9.449708e-21,-0.005050505,17.689072,1.4856737
13.298944,,336.87976,0.99986255,15.897554,0.11,1.0056112,-0.05050505,14.19363852327994,335,9.437803,14.893275,0.8106951,12.79496,2.8587985,15.879304,,457.55579686164856,14.955953,21.215021,1.4835216,15.897554,14.082581,6700,9.477976e-21,-0.005050505,20.002571,1.1949091
13.301184,,337.9943,0.99986255,15.897554,0.11,1.0059354,-0.05050505,15.584092834672719,336,9.434822,14.8959465,0.808669,14.051134,2.8993433,15.912339,,459.4593782424927,14.9594,21.241018,1.4813895,15.897554,14.087277,6720,9.5062924e-21,-0.005050505,16.109617,1.4509425
13.308775,,300.5554,0.99986255,15.897554,0.11,0.8918558,-0.07070707,17.571937161750323,337,9.43185,14.948458,1.7780248,15.859581,-5.661402,7.234082,,461.11677622795105,14.962103,41.547134,12.353264,15.897554,13.170433,6740,5.3794543e-37,-0.0070707067,15.865269,11.262002
13.314857,,308.80386,0.99986255,15.897554,0.11,0.9136209,-0.07070707,17.040900749421777,338,9.428887,15.280295,1.769475,15.364275,-5.604765,7.2659774,,462.7578206062317,14.949946,42.499977,12.369207,15.897554,13.51082,6760,5.3954018e-37,-0.0070707067,10.966845,12.369207
13.318267,,309.18384,0.99986255,15.897554,0.11,0.91204673,-0.07070707,16.070925196380138,339,9.425933,15.219512,1.7394754,14.47156,-5.5370727,7.38819,,464.49317955970764,14.952171,41.84839,11.967834,15.897554,13.480037,6780,5.411356e-37,-0.0070707067,15.796479,4.694929
13.321984,,305.77274,0.99986255,15.897554,0.11,0.89933157,-0.07070707,16.14432550101584,340,9.422988,15.010897,1.7221828,14.582011,-5.47814,7.4592566,,466.2372450828552,14.951465,40.992386,11.593838,15.897554,13.288713,6800,5.4273155e-37,-0.0070707067,14.8062725,0.7361993
13.324353,,342.7188,0.99986255,15.897554,0.11,1.0050405,-0.05050505,15.668316044669437,341,9.420051,14.878185,0.802755,14.129589,3.0648785,15.995988,,468.71707797050476,14.954735,21.425299,1.494601,15.897554,14.07543,6820,9.647747e-21,-0.005050505,16.172916,1.3259451
13.327794,,343.73962,0.99986255,15.897554,0.11,1.0050867,-0.05050505,16.054124726646506,342,9.417123,14.878782,0.8007633,14.501027,3.1068728,16.029123,,471.0980772972107,14.961075,21.444693,1.4924417,15.897554,14.078019,6840,9.6760535e-21,-0.005050505,17.119167,1.360437
13.3278475,,344.7016,0.99986255,15.897554,0.11,1.0049609,-0.05050505,14.783397730450364,343,9.414203,14.872516,0.79878604,13.346121,3.1540513,16.062164,,473.13164949417114,14.972941,21.46047,1.4903026,15.897554,14.0737295,6860,9.704331e-21,-0.005050505,19.026552,1.3001155
13.328928,,345.78665,0.99986255,15.897554,0.11,1.0051937,-0.05050505,15.213094965156683,344,9.411292,14.872525,0.79682744,13.699265,3.193316,16.095022,,475.36603236198425,14.976841,21.484074,1.4881808,15.897554,14.075698,6880,9.732618e-21,-0.005050505,16.30962,1.4213028
13.333288,,309.41275,0.99986255,15.897554,0.11,0.89684856,-0.07070707,16.43133051629388,345,9.408389,14.9268875,1.6819453,14.832896,-5.162735,7.621946,,477.36422777175903,14.980913,40.594982,11.3608465,15.897554,13.244943,6900,5.5071505e-37,-0.0070707067,16.37722,3.517953
13.3373375,,347.9715,0.99986255,15.897554,0.11,1.005698,-0.05050505,16.321395057760455,346,9.405495,14.879949,0.79342866,14.734625,3.2720027,16.150738,,479.0871796607971,14.986369,21.545238,1.4898393,15.897554,14.08652,6920,9.789216e-21,-0.005050505,16.977444,1.1981246
13.337007,,349.11816,0.99986255,15.897554,0.11,1.0061042,-0.05050505,14.65836363464672,347,9.402609,14.880355,0.7915166,13.222751,3.3139184,16.183167,,480.8644552230835,14.99341,21.57292,1.4877409,15.897554,14.088839,6940,9.817487e-21,-0.005050505,17.42402,1.4811296
13.338396,,350.19244,0.99986255,15.897554,0.11,1.0063001,-0.05050505,15.32227069130931,348,9.399731,14.880424,0.78960323,13.820131,3.3481615,16.215805,,482.4588842391968,14.993125,21.595749,1.4856566,15.897554,14.09082,6960,9.845803e-21,-0.005050505,14.888298,1.4079349
13.33878,,351.1325,0.99986255,15.897554,0.11,1.0061103,-0.05050505,14.941558024529524,349,9.396861,14.87391,0.78770036,13.472726,3.3772063,16.248411,,484.0979483127594,14.988131,21.610268,1.4835923,15.897554,14.086209,6980,9.874088e-21,-0.005050505,13.243923,1.2724763
13.339579,,352.25427,0.99986255,15.897554,0.11,1.0064408,-0.05050505,15.11176652334873,350,9.394,14.875044,0.7858202,13.618288,3.4216585,16.280733,,485.7772147655487,14.998357,21.636265,1.481545,15.897554,14.089224,7000,9.902378e-21,-0.005050505,18.562252,1.4523491
13.341903,,353.33386,0.99986255,15.897554,0.11,1.0066491,-0.05050505,15.67867113039274,351,9.391147,14.876694,0.7839449,14.155583,3.461865,16.313133,,487.4544253349304,15.0046215,21.659472,1.4795175,15.897554,14.092749,7020,9.930674e-21,-0.005050505,17.191135,1.4092312
13.344662,,354.46036,0.99986255,15.897554,0.11,1.0069896,-0.05050505,15.901336645982733,352,9.388302,14.880878,0.78209025,14.3127365,3.4930587,16.345285,,489.253449678421,15.001974,21.685785,1.477504,15.897554,14.098788,7040,9.958975e-21,-0.005050505,14.067001,1.4550498
13.341465,,355.30536,0.99986255,15.897554,0.11,1.0065308,-0.05050505,13.556752117074627,353,9.385466,14.866667,0.7802532,12.216396,3.5362847,16.37725,,491.0436453819275,15.012164,21.695055,1.4755073,15.897554,14.086413,7060,9.987241e-21,-0.005050505,18.592567,1.1726694
13.343029,,356.35028,0.99986255,15.897554,0.11,1.0066392,-0.05050505,15.42094124348333,354,9.382636,14.865928,0.7784103,13.894811,3.5768356,16.409512,,492.663569688797,15.019425,21.71608,1.4735273,15.897554,14.087518,7080,1.00155505e-20,-0.005050505,17.576221,1.3703645
13.343998,,357.4823,0.99986255,15.897554,0.11,1.0069923,-0.05050505,15.179858054271493,355,9.379815,14.867767,0.77659225,13.686849,3.6185637,16.441425,,494.49914145469666,15.027879,21.74278,1.471564,15.897554,14.091175,7100,1.0043863e-20,-0.005050505,18.014355,1.4562241
13.345552,,358.60712,0.99986255,15.897554,0.11,1.0073234,-0.05050505,15.379529408397255,356,9.377003,14.870174,0.7747842,13.897558,3.6554558,16.473305,,496.39762020111084,15.031701,21.768986,1.4696175,15.897554,14.09539,7120,1.00721405e-20,-0.005050505,16.382013,1.4481114
13.347492,,359.7194,0.99986255,15.897554,0.11,1.0076174,-0.05050505,15.544172526321523,357,9.374198,14.872646,0.77298546,14.038036,3.6725945,16.50516,,498.4079096317291,15.015981,21.79436,1.4676874,15.897554,14.099661,7140,1.01004205e-20,-0.005050505,9.412939,1.4347649
13.351475,,360.77094,0.99986255,15.897554,0.11,1.00774,-0.05050505,16.398368313149593,358,9.371401,14.875537,0.77118963,14.773265,3.7123363,16.537123,,500.672833442688,15.023173,21.815823,1.4657738,15.897554,14.104347,7160,1.0128741e-20,-0.005050505,17.583105,1.3731432
13.355271,,361.76685,0.99986255,15.897554,0.11,1.0077071,-0.05050505,16.294094928987928,359,9.368611,14.875899,0.7694029,14.714664,3.7257645,16.569069,,502.60980439186096,15.00435,21.833868,1.463874,15.897554,14.106497,7180,1.0157025e-20,-0.005050505,8.258273,1.3162653
13.3586235,,362.84344,0.99986255,15.897554,0.11,1.0078984,-0.05050505,16.144478112050614,360,9.365829,14.878966,0.76763254,14.561829,3.7643225,16.600836,,504.27399802207947,15.010672,21.85694,1.4619906,15.897554,14.111334,7200,1.018531e-20,-0.005050505,17.273453,1.3954723
13.362126,,363.80463,0.99986255,15.897554,0.11,1.0077691,-0.05050505,16.222500976753516,361,9.363055,14.877569,0.7658695,14.62297,3.777832,16.632616,,506.3130247592926,14.992366,21.872965,1.4601207,15.897554,14.1117,7220,1.02135965e-20,-0.005050505,8.395048,1.2790085
13.362722,,364.9315,0.99986255,15.897554,0.11,1.008098,-0.05050505,15.04488243743589,362,9.36029,14.878722,0.7641296,13.578749,3.8125474,16.66406,,508.4430389404297,14.99511,21.899313,1.458267,15.897554,14.114593,7240,1.0241882e-20,-0.005050505,15.97808,1.4430919
13.364401,,366.037,0.99986255,15.897554,0.11,1.0083663,-0.05050505,15.53315255461365,363,9.357531,14.880606,0.7623967,13.971292,3.8493161,16.695524,,510.4743037223816,15.000127,21.924257,1.4564297,15.897554,14.118209,7260,1.0270208e-20,-0.005050505,16.808214,1.4209368
13.368577,,366.90707,0.99986255,15.897554,0.11,1.0079864,-0.05050505,16.488124740977035,364,9.354779,14.876417,0.7606777,14.884886,3.8622744,16.726847,,512.254537820816,14.982006,21.93522,1.4546057,15.897554,14.11574,7280,1.0298494e-20,-0.005050505,8.396773,1.184601
13.369935,,368.01825,0.99986255,15.897554,0.11,1.0082692,-0.05050505,15.415239019822359,365,9.3520355,14.878098,0.758967,13.864099,3.8925471,16.758158,,514.0950560569763,14.980866,21.960543,1.4527951,15.897554,14.11913,7300,1.032678e-20,-0.005050505,14.558434,1.4237869
13.369998,,369.15457,0.99986255,15.897554,0.11,1.0086191,-0.05050505,14.853614137300237,366,9.3493,14.878864,0.75727147,13.393175,3.9228609,16.789293,,515.9516806602478,14.979894,21.9875,1.4510007,15.897554,14.1215925,7320,1.0355063e-20,-0.005050505,14.617083,1.4480658
13.373007,,370.10672,0.99986255,15.897554,0.11,1.0084652,-0.05050505,16.05288542347469,367,9.346572,14.876617,0.75557315,14.473981,3.9423316,16.820662,,517.7306244373322,14.968622,22.003101,1.4492195,15.897554,14.121044,7340,1.0383345e-20,-0.005050505,10.8349695,1.2631773
