ReturnMax,URet,LQGmu1,IWFirstEpisode,ReturnStepMax,TimeElapsed,target_sum_log_mean,Iteration,IWNorm1,ReturnAbsMax,TimestepsSoFar,LQGsigma,IWMax,Bound,IWMin,LQGmu01,ReturnMean,SqrtESSClassic,ReturnMin,MISE,DenMISELogLast,IWNorm2,IWLastEpisode,ExplorationBonus,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode
17.393232,18.164940654069827,-0.3939394,,0.9999969,403.57206773757935,-7172.861,298,160.53096,17.393232,5960,0.11,51.305527,62.42076,,-0.039393943,10.153615,1.8969626,,9.308874,-60.959137,84.62526,,53.111885,0.5386945,-18.43535,8.775056,16.397936
17.393232,19.060145400733393,1.0,,0.9999969,405.09555220603943,-3892.067,299,68.297,17.393232,5980,0.11,34.001133,62.239307,,0.1,10.177439,1.6184354,,0.091237046,17.454567,42.199398,,62.14807,0.22841805,-18.316978,8.771706,17.276741
17.393232,1.2179641169973938,-0.47474748,,0.9999969,406.75173258781433,-8454.526,300,260.83722,17.393232,6000,0.11,67.989075,62.12326,,-0.04747475,10.14751,2.1333373,,15.053884,-60.965824,122.26722,,47.069378,0.8694574,-18.461739,8.768367,1.1987056
17.393232,18.172191990140266,0.09090909,7.6819217e-34,0.9999969,408.3647840023041,-2135.022,301,259.9117,17.393232,6020,0.11,99.70167,61.995876,,0.00909091,10.168266,1.8500779,,7.810096,-60.969154,140.48691,,54.18578,0.86349404,-18.603632,8.7650385,16.395275
17.393232,11.151105320163191,0.13131313,,0.9999969,410.001868724823,-1896.3617,302,169.53458,17.393232,6040,0.11,60.16798,61.90026,,0.013131313,10.168463,1.7595259,,5.020275,-60.97247,96.35242,,56.879986,0.56137276,-18.744677,8.761722,10.227505
17.393232,9.819653822528808,0.05050505,2.5869358e-07,0.9999969,411.7207474708557,-2381.9336,303,152.04358,17.393232,6060,0.11,50.32912,61.756004,,0.005050505,10.164408,1.7481042,,4.598929,9.535184,86.976265,4.960384e-36,57.157074,0.501794,-18.652937,8.758416,8.939982
17.393232,10.041249533305496,-0.27272728,,0.9999969,413.7871904373169,-5494.338,304,161.27219,17.393232,6080,0.11,54.976223,61.66833,,-0.02727273,10.161027,1.8957427,,9.0493555,0.012846097,85.07072,,52.618977,0.5305006,-18.59329,8.755121,9.136581
17.393232,18.257351362858177,-0.17171717,,0.9999969,415.36725211143494,-4305.816,305,97.11609,17.393232,6100,0.11,50.757683,64.042404,,-0.017171716,10.181801,1.695187,,5.294675,-43.227707,57.289307,50.757683,58.747726,0.3184134,-18.67571,8.751837,16.496954
17.393232,18.59701549780858,0.43434343,,0.9999969,417.2739951610565,-1077.8889,306,196.35983,17.393232,6120,0.11,74.84185,61.4086,,0.043434344,10.203539,1.7544185,,4.737101,4.2209554,111.92303,,56.671497,0.6416988,-18.603157,8.748564,16.83373
17.393232,8.33947925306616,-0.93939394,,0.9999969,418.8632433414459,-17703.346,307,253.94748,17.393232,6140,0.11,71.081924,61.331566,,-0.093939394,10.195091,2.1078236,,14.238698,-60.98889,120.47852,,47.09287,0.82719046,-18.742575,8.745301,7.6101017
17.393232,18.402380541872866,-1.0,,0.9999969,420.47016429901123,-19148.418,308,243.43732,17.393232,6160,0.11,76.49818,61.527184,,-0.1,10.215969,2.0671754,,13.586313,-60.99214,117.76326,,47.94087,0.7903809,-18.880524,8.742049,16.625502
17.393232,19.01345686728953,-0.05050505,1.9067176e-20,0.9999969,422.3296685218811,-3112.727,309,336.0747,17.393232,6180,0.11,87.34946,61.17432,,-0.005050505,10.238652,2.167394,,15.524241,13.719346,155.05936,,45.650078,1.0876204,-18.775904,8.738808,17.22516
17.393232,19.011815919262734,0.5151515,,0.9999969,423.99770855903625,-1140.6399,310,187.99983,17.393232,6200,0.11,75.73309,60.982967,,0.05151515,10.261184,1.7348522,,4.043255,3.397071,108.366486,,56.939713,0.6064511,-18.70444,8.735577,17.223288
17.393232,7.515414064727482,-0.07070707,1.0827403e-36,0.9999969,426.3466112613678,-3281.7424,311,221.08319,17.393232,6220,0.11,73.32495,60.80651,,-0.0070707067,10.250254,1.9836481,,11.088501,-61.001835,111.45283,,49.71801,0.71087843,-18.841875,8.732356,6.8618813
17.393232,15.635315190395287,0.61616164,,0.9999969,428.1539394855499,-1381.0582,312,240.28888,17.393232,6240,0.11,101.89155,60.514942,,0.061616164,10.262507,1.7539434,,4.3758035,-61.005047,136.99922,,56.139137,0.7701567,-18.978119,8.729146,14.07353
17.393232,6.436724074696529,0.53535354,,0.9999969,429.98238015174866,-1170.7672,313,317.6988,17.393232,6260,0.11,102.25581,60.4017,,0.053535353,10.248516,1.8270559,,6.595222,-61.008244,173.88564,,53.806477,1.0150121,-19.113388,8.725945,5.8831105
17.393232,7.150873394450362,-0.53535354,,0.9999969,431.86706018447876,-9290.404,314,214.7302,17.393232,6280,0.11,78.17036,60.30864,,-0.053535353,10.2366,2.0258021,,11.858306,5.207148,105.99762,,48.450333,0.6838541,-19.036287,8.722756,6.5066977
17.393232,18.455381644939063,0.959596,,0.9999969,433.68008375167847,-3529.347,315,102.90211,17.393232,6300,0.11,44.644447,60.17113,,0.0959596,10.257049,1.6360794,,0.2749734,-61.014614,62.895546,,59.896156,0.32667336,-19.17071,8.719576,16.67793
17.393232,2.2265885693534146,1.0,,0.9999969,435.3987522125244,-3911.7903,316,66.42529,17.393232,6320,0.11,32.26293,60.044415,,0.1,10.231331,1.6317384,,0.08401346,-61.017784,40.708298,,59.9604,0.21020663,-19.30532,8.716407,2.1305075
17.393232,0.4733819885181918,-0.61616164,,0.9999969,437.01813101768494,-10822.929,317,397.1289,17.393232,6340,0.11,72.86696,59.9268,,-0.061616164,10.200438,2.5572498,,21.727463,11.4732485,155.29532,,38.199337,1.2527726,-19.21074,8.713247,0.43787333
17.393232,18.20993020211234,-0.67676765,,0.9999969,438.5922541618347,-11945.801,318,116.194305,17.393232,6360,0.11,60.036034,60.89207,,-0.06767677,10.220034,1.7880106,,6.34456,-61.024094,64.985245,,54.547512,0.3653909,-19.341763,8.710097,16.432251
17.406986,19.194510175439426,0.1919192,,0.9999969,440.36635398864746,-1602.7096,319,175.51767,17.406986,6380,0.11,62.93895,59.72587,,0.019191919,10.242564,1.7747624,,4.8139853,12.438027,98.89643,,54.911884,0.55021214,-19.24418,8.706958,17.406986
17.406986,12.401326150211714,-0.85858583,,0.9999969,441.9215590953827,-15719.276,320,92.877914,17.406986,6400,0.11,32.601532,59.6289,,-0.08585858,10.24626,1.781744,,5.017715,-61.030365,52.12753,,54.611183,0.29024348,-19.376303,8.703828,11.425169
17.406986,18.549379171690543,0.3131313,,0.9999969,443.5679693222046,-1213.8129,321,539.6601,17.406986,6420,0.11,153.51382,59.47873,,0.031313132,10.266594,2.124978,,13.759918,-61.03348,253.96033,,45.71881,1.681184,-19.508318,8.700707,16.773708
17.406986,11.708739711079065,-0.23232323,,0.9999969,445.2847492694855,-4952.2646,322,458.81598,17.406986,6440,0.11,80.61323,59.39649,,-0.023232324,10.268224,2.7420115,,24.02082,-61.036594,167.32825,,35.375668,1.4248943,-19.635939,8.6975975,10.791618
17.406986,18.115996433006224,0.65656567,,0.9999969,447.09593439102173,-1527.3374,323,153.1984,17.406986,6460,0.11,64.04085,59.060078,,0.065656565,10.287102,1.7108513,,2.4507003,-61.039696,89.54513,,56.60938,0.47429845,-19.763166,8.694496,16.365671
17.406986,6.106400512525855,-0.01010101,0.15053625,0.9999969,448.6632430553436,-2800.961,324,192.24454,17.406986,6480,0.11,72.7766,58.85796,,-0.001010101,10.27263,1.8582296,,6.8188357,-61.042786,103.45575,,52.039124,0.5933473,-19.892298,8.691405,5.5981755
17.406986,11.757864363641971,-0.85858583,,0.9999969,450.30935978889465,-15635.92,325,86.4498,17.406986,6500,0.11,30.049496,58.621307,,-0.08585858,10.273605,1.7872424,,4.5985484,-61.045868,48.370495,,54.02276,0.26599938,-20.020313,8.688788,10.589738
17.406986,18.588401147963822,0.43434343,,0.9999969,451.8962872028351,-1090.2017,326,173.31192,17.406986,6520,0.11,64.064514,58.50841,,0.043434344,10.293655,1.7661513,,3.9244292,-61.04894,98.129715,,54.58398,0.53163165,-20.148445,8.685716,16.809961
17.406986,10.647347633734745,-0.27272728,,0.9999969,453.56793451309204,-5405.6797,327,142.40233,17.406986,6540,0.11,49.17736,58.397247,,-0.02727273,10.292248,1.8885611,,7.4293194,-61.052002,75.40255,,50.967926,0.43548113,-20.275084,8.682653,9.833092
17.406986,18.309371362316718,0.35353535,,0.9999969,455.2059769630432,-1139.9331,328,138.07506,17.406986,6560,0.11,60.340828,58.135216,,0.035353538,10.311313,1.7542253,,3.347955,-61.055058,78.70999,,54.787262,0.42096055,-20.401201,8.6796,16.545652
17.406986,9.016481691943275,0.21212122,,0.9999969,456.95466566085815,-1499.4745,329,263.48367,17.406986,6580,0.11,81.01523,58.027752,,0.021212121,10.304994,1.8788269,,6.951712,-61.0581,140.2384,,51.07604,0.80086225,-20.526617,8.676556,8.232553
17.406986,9.47679006096872,0.23232323,,0.9999969,458.6010444164276,-1422.0619,330,71.49445,17.406986,6600,0.11,64.83187,88.881516,,0.023232324,10.2999,1.1011792,,1.8679564,-8.575913,64.925354,64.83187,87.01356,0.21664986,-20.491241,8.673521,8.623955
17.406986,9.458635403542903,0.23232323,,0.9999969,460.4753580093384,-1417.7137,331,142.77675,17.406986,6620,0.11,81.78,69.55559,,0.023232324,10.2948,1.4531295,,3.7165344,12.772483,98.25466,81.78,65.83905,0.4313497,-20.393154,8.670495,8.611883
17.406986,9.487144036516122,0.23232323,,0.9999969,462.4509048461914,-1413.3799,332,177.01355,17.406986,6640,0.11,65.7759,58.212036,,0.023232324,10.289812,1.7817749,,4.5978146,17.087193,99.346756,57.781643,53.614223,0.5331733,-20.28209,8.667479,8.638707
17.406986,9.43986273971875,0.6969697,,0.9999969,464.16825437545776,-1722.723,333,192.97733,17.406986,6660,0.11,79.68948,57.605118,,0.06969697,10.284718,1.738263,,2.7314115,14.588107,111.017334,,54.873707,0.57951146,-20.178892,8.664471,8.593559
17.406986,5.361184923498809,0.1919192,,0.9999969,466.1781680583954,-1565.6161,334,153.28015,17.406986,6680,0.11,55.027367,57.496666,,0.019191919,10.268604,1.7808487,,4.015408,-61.073185,86.0714,,53.48126,0.4589226,-20.30273,8.661472,4.902889
17.406986,9.374831066850463,-0.030303031,1.0558839e-08,0.9999969,468.0296847820282,-2912.4688,335,345.83862,17.406986,6700,0.11,92.88512,57.35843,,-0.0030303032,10.263368,2.152483,,13.176997,-61.07617,160.66962,,44.18143,1.0323541,-20.426142,8.658483,8.513981
17.406986,14.074889510368207,-0.85858583,,0.9999969,469.85521602630615,-15572.86,336,82.52419,17.406986,6720,0.11,28.437256,57.21892,,-0.08585858,10.270606,1.7925787,,4.2459893,-31.568722,46.03658,,52.97293,0.24560772,-20.459501,8.655502,12.695589
17.406986,18.668245785855515,-0.13131313,,0.9999969,471.4706287384033,-3792.5571,337,148.45789,17.406986,6740,0.11,49.033077,56.93241,,-0.013131313,10.290243,1.903469,,7.1195884,-61.082127,77.99333,,49.812824,0.44052786,-20.582306,8.652531,16.888557
17.406986,19.03442297164976,0.2929293,,0.9999969,473.44829869270325,-1231.2191,338,86.69685,17.406986,6760,0.11,35.80984,56.82484,,0.02929293,10.310834,1.7308866,,2.1264038,-23.263256,50.08812,,54.698437,0.25649956,-20.591955,8.649568,17.249737
17.406986,9.29599045536706,0.9191919,,0.9999969,475.63427329063416,-3227.632,339,280.33838,17.406986,6780,0.11,111.46826,56.72397,,0.09191919,10.3054085,1.7030171,,1.2124599,-61.088043,164.61278,,55.51151,0.82695687,-20.713634,8.646613,8.47152
17.406986,1.73270773083431,-0.09090909,,0.9999969,477.42327666282654,-3427.6575,340,199.28076,17.406986,6800,0.11,67.87634,56.54409,,-0.00909091,10.279854,1.9930165,,9.179744,-61.09099,99.98952,,47.364346,0.5861199,-20.833185,8.643668,1.6167126
17.406986,15.538500153549222,1.0,,0.9999969,479.24847960472107,-3979.802,341,67.68347,17.406986,6820,0.11,31.590067,56.453,,0.1,10.290618,1.672052,,0.07950772,-61.093925,40.479286,,56.373493,0.19848526,-20.952576,8.640731,13.950834
17.406986,0.9414704757519985,0.43434343,,0.9999969,481.040034532547,-1094.2404,342,155.46715,17.406986,6840,0.11,56.170345,56.36194,,0.043434344,10.263207,1.7756624,,3.3555253,-61.09685,87.55445,,53.006413,0.4545823,-21.072317,8.637803,0.91601
17.406986,7.6412145840795045,-0.47474748,,0.9999969,482.819447517395,-8249.085,343,246.67194,17.406986,6860,0.11,63.196674,56.26037,,-0.04747475,10.253464,2.145345,,12.451941,-61.099773,114.98008,,43.80843,0.71916014,-21.190687,8.634883,6.9211645
17.406986,18.512563591398788,0.09090909,8.775239e-34,0.9999969,484.56829142570496,-2083.1282,344,238.08527,17.406986,6880,0.11,85.59329,56.116074,,0.00909091,10.272309,1.8823646,,6.259901,-61.102684,126.48201,,49.85617,0.69210833,-21.307665,8.631971,16.736109
17.406986,12.719224153995453,0.959596,,0.9999969,486.4161033630371,-3587.0254,345,102.28998,17.406986,6900,0.11,42.826553,56.008774,,0.0959596,10.2764225,1.6805998,,0.24809785,-61.105587,60.86516,,55.760677,0.2964927,-21.424086,8.629069,11.691458
17.406986,1.2564989832285747,0.8181818,,0.9999969,488.0860958099365,-2433.9685,346,1241.4216,17.406986,6920,0.11,337.98126,55.85353,,0.081818186,10.2501135,2.0748653,,10.753804,-61.108482,598.31433,,45.099728,3.5879238,-21.54085,8.626175,1.1735004
17.406986,3.1419576087682994,0.7979798,,0.9999969,490.0800049304962,-2292.5896,347,153.92433,17.406986,6940,0.11,71.52487,57.47476,,0.079797976,10.228775,1.6674632,,1.4369767,1.0647748,92.310486,0.0047150687,56.03778,0.44358596,-21.47101,8.623289,2.8456573
17.406986,3.7205534954754835,0.5151515,,0.9999969,491.7568016052246,-1165.1022,348,175.17831,17.406986,6960,0.11,67.91892,55.679775,,0.05151515,10.209096,1.7833042,,3.3574755,11.598472,98.23244,,52.3223,0.50338596,-21.377672,8.620411,3.3804703
17.406986,7.081204254008172,0.1919192,,0.9999969,493.6208584308624,-1609.7097,349,140.0149,17.406986,6980,0.11,49.365555,55.54578,,0.019191919,10.198257,1.7905611,,3.5102391,-43.467323,78.1961,,52.03554,0.4011888,-21.442484,8.617541,6.426734
17.406986,9.493637884614696,0.5959596,,0.9999969,495.63126134872437,-1339.9526,350,299.9834,17.406986,7000,0.11,112.524635,55.46646,,0.05959596,10.193781,1.8434215,,4.9953055,-61.118713,162.73186,,50.471157,0.8570954,-21.55762,8.61468,8.631071
17.406986,6.568311132929852,0.61616164,,0.9999969,497.6369218826294,-1398.7,351,203.77469,17.406986,7020,0.11,86.37871,56.14196,,0.061616164,10.181808,1.7581387,,3.2980154,-61.12283,115.90365,1.0294454e-19,52.843945,0.58055466,-21.671,8.611827,5.991611
17.406986,6.240678438401876,0.41414142,,0.9999969,499.3131003379822,-1098.8671,352,138.3863,17.406986,7040,0.11,57.635963,55.296787,,0.04141414,10.169018,1.7732829,,2.9786196,10.101265,78.03961,,52.31817,0.3931429,-21.582064,8.608982,5.6795254
17.406986,8.109860028713861,0.45454547,,0.9999969,500.9376530647278,-1097.1243,353,159.76149,17.406986,7060,0.11,58.289173,55.12744,,0.045454547,10.161085,1.7860193,,3.2559898,-17.356539,89.45116,0.04494525,51.871452,0.45258212,-21.571873,8.606146,7.3687086
17.406986,7.9047034063895545,1.0,,0.9999969,502.62204027175903,-3949.6335,354,65.62076,17.406986,7080,0.11,30.012192,55.035755,,0.1,10.152715,1.6832244,,0.07429792,15.015685,38.98515,,54.961456,0.18536937,-21.470142,8.603316,7.1979284
17.406986,0.5710543102071617,0.2929293,,0.9999969,504.35188126564026,-1277.144,355,83.92896,17.406986,7100,0.11,34.00791,54.91535,,0.02929293,10.125678,1.7445214,,1.959809,-61.13416,48.110023,,52.955544,0.23641962,-21.584177,8.600495,0.55497676
17.406986,8.72546904842958,0.65656567,,0.9999969,506.0991687774658,-1535.4972,356,145.76764,17.406986,7120,0.11,58.904766,54.820343,,0.065656565,10.119454,1.7503184,,2.1143699,-61.136974,83.28064,,52.705975,0.40945965,-21.697443,8.597683,7.9097857
17.406986,5.783382031430479,-0.3939394,,0.9999969,507.8633482456207,-7228.237,357,173.54623,17.406986,7140,0.11,52.43322,54.739483,,-0.039393943,10.105897,1.9879853,,8.399631,-61.13978,87.29755,,46.33985,0.48612392,-21.809647,8.594877,5.279352
17.406986,18.358314059688425,0.3939394,,0.9999969,509.82236337661743,-1108.8102,358,362.71826,17.406986,7160,0.11,117.31482,54.599358,,0.039393943,10.123994,1.9642301,,7.764623,-61.142574,184.6618,,46.834736,1.0131795,-21.921026,8.59208,16.584675
17.406986,9.100849189929841,-0.53535354,,0.9999969,512.1558945178986,-9476.556,359,204.08704,17.406986,7180,0.11,71.23835,54.51651,,-0.053535353,10.11901,2.0571077,,9.858679,-61.145363,99.21067,,44.657833,0.5684876,-22.03056,8.589291,8.334808
17.406986,18.586080478700598,-0.27272728,,0.9999969,514.2754642963409,-5536.789,360,139.95123,17.406986,7200,0.11,47.062508,54.440136,,-0.02727273,10.1375885,1.918839,,6.630868,-61.148148,72.93537,,47.80927,0.3887534,-22.140505,8.58651,16.807274
17.406986,19.08356898195117,0.17171717,,0.9999969,516.1964874267578,-1701.5171,361,351.20868,17.406986,7220,0.11,89.6472,54.330563,,0.017171716,10.157433,2.0027232,,8.587277,-4.743026,175.36557,,45.743286,0.9728772,-22.094059,8.583735,17.301086
17.406986,9.975097600024224,0.6969697,,0.9999969,518.2366304397583,-1709.3049,362,176.39954,17.406986,7240,0.11,69.90146,54.25593,,0.06969697,10.154526,1.7607304,,2.297658,-61.153687,100.18543,,51.958275,0.48729154,-22.202307,8.580969,9.105455
17.406986,5.436285654287155,-0.17171717,,0.9999969,520.0569295883179,-4351.85,363,112.07155,17.406986,7260,0.11,51.717537,54.18711,,-0.017171716,10.140236,1.8626926,,5.1406794,-61.156445,60.16642,,49.046432,0.30873704,-22.311123,8.578211,4.967127
17.406986,17.82217840070543,-0.13131313,,0.9999969,521.9638864994049,-3921.6587,364,141.3044,17.406986,7280,0.11,46.007965,54.10322,,-0.013131313,10.156538,1.907484,,6.274338,-61.159195,74.07894,,47.828884,0.38819888,-22.419777,8.5754595,16.074293
17.406986,17.725394531952713,0.1919192,,0.9999969,523.7193887233734,-1604.3505,365,129.30035,17.406986,7300,0.11,45.142494,54.024128,,0.019191919,10.17253,1.7890674,,3.0993953,10.652507,72.27249,,50.924732,0.35424754,-22.330894,8.572716,15.993906
17.406986,9.779792400904967,0.35353535,,0.9999969,525.6368043422699,-1143.2301,366,135.81796,17.406986,7320,0.11,56.869495,53.935143,,0.035353538,10.169095,1.7845557,,2.951455,-58.133907,76.10744,,50.98369,0.37108734,-22.43053,8.56998,8.914767
17.406986,8.840437112318867,0.57575756,,0.9999969,527.3420243263245,-1269.956,367,374.07358,17.406986,7340,0.11,111.660995,53.789703,,0.05757576,10.163325,1.9094568,,6.2059145,-5.1706924,195.90575,,47.58379,1.019274,-22.385263,8.567251,8.05175
17.406986,6.69658949790721,1.0,,0.9999969,529.326406955719,-3949.013,368,64.05038,17.406986,7360,0.11,28.760778,53.66048,,0.1,10.15229,1.6931239,,0.069800064,-33.631824,37.829704,,53.59068,0.17404994,-22.41609,8.56453,6.1025267
17.406986,0.5732077546584802,0.27272728,,0.9999969,531.3896074295044,-1324.1216,369,434.06592,17.406986,7380,0.11,113.66379,53.43431,,0.02727273,10.126256,2.0830057,,9.933413,-53.299267,208.38441,,43.5009,1.1763304,-22.502037,8.561817,0.54551613
17.406986,8.786791070140543,0.030303031,0.8940899,0.9999969,533.0753436088562,-2542.3896,370,232.52086,17.406986,7400,0.11,71.61927,53.36792,,0.0030303032,10.120387,1.9085046,,5.953787,-61.175545,121.83406,,47.414135,0.6284348,-22.60644,8.559111,7.9549255
17.406986,9.966193981353925,0.47474748,,0.9999969,534.8205876350403,-1108.3403,371,343.1374,17.406986,7420,0.11,120.78914,53.298637,,0.04747475,10.117556,1.92982,,6.471441,-20.103287,177.80798,,46.827198,0.9248986,-22.60082,8.558825,9.070154
17.406986,7.87564296894703,-0.05050505,2.2888685e-20,0.9999969,536.5605158805847,-3174.6187,372,299.005,17.406986,7440,0.11,78.73129,53.211292,,-0.005050505,10.109648,2.1615353,,11.460174,-61.17637,138.32993,,41.751118,0.8037769,-22.704979,8.556133,7.1756516
17.406986,14.9662315393048,0.75757575,,0.9999969,538.3690271377563,-2038.9633,373,324.5234,17.406986,7460,0.11,112.59677,53.124023,,0.07575758,10.118624,1.8127817,,3.4073582,-61.18362,179.01958,,49.716667,0.87003595,-22.808825,8.553449,13.457784
17.406986,4.665435928697956,-0.7171717,,0.9999969,540.3066604137421,-12916.321,374,255.9591,17.406986,7480,0.11,74.85663,53.0568,,-0.07171717,10.103014,2.185284,,11.869984,-61.1863,117.12854,,41.186817,0.6843826,-22.912045,8.550772,4.280408
17.406986,18.388111898788054,-0.33333334,,0.9999969,542.1886014938354,-6324.9634,375,297.1471,17.406986,7500,0.11,59.66224,53.001404,,-0.033333335,10.120361,2.2838902,,13.645391,-61.18897,130.10568,,39.35601,0.79239225,-23.015074,8.548101,16.608181
17.406986,19.131657560189424,-0.07070707,1.3052672e-36,0.9999969,544.147120475769,-3342.8232,376,196.54272,17.406986,7520,0.11,63.19113,52.879166,,-0.0070707067,10.139577,2.006869,,8.150197,-2.8212924,97.935,,44.72897,0.52272004,-22.962063,8.545438,17.345377
17.406986,18.449440602137077,0.2929293,,0.9999969,545.985280752182,-1261.4991,377,81.336945,17.406986,7540,0.11,32.95775,52.76559,,0.02929293,10.156999,1.7585413,,1.7880836,-13.356593,46.252506,,50.97751,0.21574786,-22.937925,8.542782,16.7075
17.406986,9.280261053092001,1.0,,0.9999969,547.8884315490723,-3963.88,378,62.04671,17.406986,7560,0.11,27.400837,52.669273,,0.1,10.152509,1.7019316,,0.06586321,-61.057594,36.456642,,52.60341,0.16414474,-23.040863,8.5401325,8.459947
17.406986,0.7171032950477032,0.41414142,,0.9999969,549.9414639472961,-1098.813,379,127.29718,17.406986,7580,0.11,53.068794,52.51636,,0.04141414,10.127529,1.789145,,2.5432107,-61.199577,71.14973,,49.973152,0.33587646,-23.143759,8.537491,0.68529576
17.406986,7.807474464845228,-0.5959596,,0.9999969,551.7293174266815,-10541.846,380,402.2531,17.406986,7600,0.11,74.869125,52.463062,,-0.05959596,10.119489,2.6189349,,18.36848,-61.202213,153.59416,,34.09458,1.0585608,-23.2457,8.534856,7.071954
17.406986,18.534521094352232,0.25252524,,0.9999969,553.6402471065521,-1383.1542,381,565.16064,17.406986,7620,0.11,125.12835,52.391247,,0.025252525,10.136911,2.241042,,12.599822,-61.20484,252.18657,,39.791424,1.4833612,-23.345366,8.5322275,16.757591
17.406986,10.58567987190318,-0.93939394,,0.9999969,555.3802464008331,-17848.162,382,380.52188,17.406986,7640,0.11,71.20812,52.32476,,-0.093939394,10.135815,2.5318718,,17.150215,-61.207462,150.29271,,35.174545,0.9961306,-23.443687,8.529607,9.717976
17.406986,18.538818207654167,0.11111111,,0.9999969,557.1954030990601,-2008.3217,383,214.64073,17.406986,7660,0.11,87.88787,52.183453,,0.011111111,10.153108,1.8866749,,5.0417275,-61.210075,113.76668,,47.141724,0.5604197,-23.542484,8.526992,16.759106
17.406986,13.965664967338416,0.09090909,9.772025e-34,0.9999969,558.9901921749115,-2123.3008,384,212.66351,17.406986,7680,0.11,76.48366,52.199863,,0.00909091,10.1601095,1.8822563,,5.009045,-61.212685,112.98329,,47.19082,0.55381125,-23.641825,8.5243845,12.841811
17.406986,9.927312388869892,0.07070707,3.3372947e-18,0.9999969,560.689738035202,-2243.1487,385,30.583286,17.406986,7700,0.11,19.973982,61.126698,,0.0070707067,10.157195,1.4685671,,0.7210251,15.551704,20.825256,19.973982,60.405674,0.07943711,-23.541279,8.521784,9.037994
17.406986,9.942104760728594,0.07070707,3.345963e-18,0.9999969,562.4074811935425,-2237.2905,386,215.61258,17.406986,7720,0.11,186.02704,81.93274,,0.0070707067,10.154329,1.1524534,,5.057796,12.909135,187.09006,186.02704,76.87495,0.5585818,-23.449236,8.51919,9.051044
17.406986,9.95497237606332,0.07070707,3.354628e-18,0.9999969,564.4562752246857,-2231.4763,387,280.9798,17.406986,7740,0.11,126.4476,63.0781,,0.0070707067,10.151511,1.566009,,6.577619,7.865373,179.42412,126.4476,56.50048,0.72604597,-23.369686,8.5166025,9.063559
17.406986,9.929621726789858,0.07070707,3.3633027e-18,0.9999969,566.3598353862762,-2225.6897,388,283.66205,17.406986,7760,0.11,95.553444,53.621735,,0.0070707067,10.148646,1.8800795,,6.62044,9.618802,150.87769,65.04686,47.001293,0.73108774,-23.285595,8.514022,9.0402355
17.406986,9.92314511692311,0.93939394,,0.9999969,568.3493492603302,-3469.6155,389,487.63495,17.406986,7780,0.11,183.16846,51.748676,,0.093939394,10.145781,1.7501737,,1.3236716,4.708375,278.62088,,50.425003,1.2535603,-23.214493,8.511448,9.033683
17.406986,1.6050335523180874,0.9191919,,0.9999969,570.1122932434082,-3280.1692,390,248.46992,17.406986,7800,0.11,96.48034,52.196194,,0.09191919,10.123626,1.7194918,,0.9372657,-61.228188,144.50195,,51.258926,0.63710237,-23.311825,8.508881,1.505348
17.406986,1.4155557671268633,-1.0,,0.9999969,571.8411145210266,-19384.264,391,271.65283,17.406986,7820,0.11,77.78262,51.633457,,-0.1,10.101034,2.2179089,,11.944489,15.319918,122.48151,,39.68897,0.69476426,-23.2141,8.506319,1.2905117
17.406986,18.070281254478566,-0.85858583,,0.9999969,573.688319683075,-15909.701,392,92.01968,17.406986,7840,0.11,30.547342,51.553658,,-0.08585858,10.116826,1.8509902,,4.0579076,-61.233303,49.713757,,47.49575,0.23474407,-23.31197,8.503765,16.291334
17.406986,18.97998665724769,0.1919192,,0.9999969,576.0858631134033,-1610.4087,393,126.040924,17.406986,7860,0.11,43.255695,51.435097,,0.019191919,10.134827,1.8055599,,2.8062773,11.871985,69.80711,,48.62882,0.32071483,-23.224411,8.501218,17.191402
17.406986,14.123382196274331,1.0,,0.9999969,578.2560636997223,-4040.663,394,61.21981,17.406986,7880,0.11,26.630238,51.352543,,0.1,10.142092,1.709699,,0.062376797,-61.23839,35.80736,,51.290165,0.15538023,-23.322655,8.498676,12.997083
17.406986,0.6698977709707576,0.6969697,,0.9999969,581.6677911281586,-1763.3679,395,166.5686,17.406986,7900,0.11,63.929115,51.233006,,0.06969697,10.118068,1.7784783,,1.9888406,-61.24093,93.657936,,49.244164,0.42169267,-23.420792,8.496141,0.652432
17.406986,4.986541729994766,-0.3939394,,0.9999969,584.8071312904358,-7189.407,396,169.08302,17.406986,7920,0.11,50.32101,51.094414,,-0.039393943,10.103915,2.0007923,,7.3772144,-60.866398,84.50803,,43.717197,0.42697734,-23.516872,8.493612,4.5137725
17.406986,18.26745161439719,-0.21212122,,0.9999969,587.3200182914734,-4796.982,397,544.1015,17.406986,7940,0.11,73.86284,51.023373,,-0.021212121,10.120012,3.1220863,,23.042467,-61.24598,174.27498,,27.980906,1.3705328,-23.613401,8.491091,16.494648
17.406986,18.942048414485864,0.01010101,78.3308,0.9999969,589.0875144004822,-2686.7568,398,238.59729,17.406986,7960,0.11,78.3308,50.937866,,0.001010101,10.137722,1.947362,,6.134189,6.1230383,122.52334,,44.803677,0.5994907,-23.537975,8.488575,17.168457
