IWMean,LQGmu01,DenMISEMeanLog,Iteration,SqrtESSClassic,URet,Bound,LQGmu1,TimeElapsed,IWNorm1,DenMISELogLast,ExplorationBonus,target_sum_log_mean,LQGsigma,ReturnMean,DenMISELogFirst,IWNorm2,IWLastEpisode,ReturnMin,ReturnAbsMax,IWMin,IWMax,ReturnLastEpisode,MISE,ReturnStepMax,ReturnMax,TimestepsSoFar,IWFirstEpisode
0.89768773,-0.08585858,9.167805,191,1.7941666,19.091746875927992,34.938366,-0.85858583,228.8018398284912,171.45836,11.049233,19.405144,-6613.673,0.11,13.384729,9.222848,95.56435,60.276413,,17.40803,,60.99932,17.303488,15.533221,0.9999999,17.40803,3820,
1.1355242,-0.079797976,9.184819,192,2.6199281,19.08664191689054,32.971397,-0.7979798,230.21030735969543,218.02063,12.639192,13.288937,-5833.703,0.11,13.405117,9.217626,83.21626,21.490557,,17.40803,,42.711243,17.299158,19.682459,0.9999999,17.40803,3840,
0.83011925,-0.089898996,9.19426,193,1.5201046,19.06040930617624,37.24512,-0.8989899,231.82646489143372,160.21301,10.95285,22.903725,-7065.489,0.11,13.4251585,9.212431,105.39604,100.77153,,17.40803,,100.77153,17.273111,14.341396,0.9999999,17.40803,3860,
0.8646923,-0.1,9.219224,194,2.0075026,19.11817087920359,32.210052,-1.0,233.12530255317688,167.7503,14.318877,17.342972,-8414.779,0.11,13.44529,9.207263,83.56169,1.2529181e-15,,17.40803,,50.626286,17.330555,14.867082,0.9999999,17.40803,3880,
1.1259391,-0.08585858,9.216451,195,2.4857213,19.08151089478495,33.482544,-0.85858583,234.44872188568115,219.55814,8.891401,14.006421,-6477.7217,0.11,13.465019,9.202122,88.327736,41.1877,,17.40803,,42.207443,17.292545,19.476124,0.9999999,17.40803,3900,
0.98311764,-0.1,9.224581,196,2.2271545,18.975998686159304,32.534546,-1.0,236.05517840385437,192.69106,10.7726145,15.63253,-8328.836,0.11,13.484012,9.197007,86.51894,52.747437,,17.40803,,52.747437,17.187336,16.902016,0.9999999,17.40803,3920,
1.1101143,-0.08585858,9.212133,197,2.7014008,19.091919001553606,32.09213,-0.85858583,237.38313460350037,218.69254,6.872057,12.88815,-6411.93,0.11,13.503415,9.191917,80.95524,30.800245,,17.40803,,35.053123,17.306767,19.203978,0.9999999,17.40803,3940,
1.038057,-0.1,9.219274,198,2.455433,18.95903688692267,32.02213,-1.0,238.77494549751282,205.53528,10.589849,14.1791935,-8244.668,0.11,13.521951,9.186854,83.70633,42.659058,,17.40803,,42.659058,17.173584,17.842936,0.9999999,17.40803,3960,
0.88432884,-0.039393943,9.20714,199,2.1374419,19.055339772641485,31.537909,-0.3939394,240.14550375938416,175.98145,6.843742,16.288658,-2005.4529,0.11,13.540788,9.181816,82.33274,,,17.40803,,62.75417,17.270197,15.24925,0.9999999,17.40803,3980,
1.1160907,-0.08585858,9.181216,200,2.8935251,18.979667723914293,31.33551,-0.85858583,241.77737522125244,223.21812,4.2091722,12.032403,-6315.7524,0.11,13.559037,9.176804,77.144005,0.0001393347,,17.40803,,30.35084,17.190844,19.303106,0.9999999,17.40803,4000,
1.2900852,-0.05151515,8.973721,201,3.2666223,19.047407709244027,33.03199,-0.5151515,243.12231135368347,259.30713,-32.57603,10.658122,-2850.8704,0.11,13.577464,9.171817,79.38081,31.368273,,17.40803,,31.368273,17.263065,22.373867,0.9999999,17.40803,4020,
0.8981864,-0.089898996,8.984701,202,2.120468,19.04179762723002,31.92997,-0.8989899,244.51327919960022,181.43365,10.971098,16.419046,-6751.1846,0.11,13.595664,9.166854,85.56303,64.32793,,17.40803,,64.32793,17.25367,15.510924,0.9999999,17.40803,4040,
1.2101437,-0.061616164,8.892382,203,3.0534723,19.11620670276698,32.417686,-0.61616164,246.04243421554565,245.65916,-9.580349,11.402121,-3673.2654,0.11,13.614056,9.161916,80.4524,38.09852,,17.40803,,38.09852,17.32939,21.015568,0.9999999,17.40803,4060,
1.0180181,-0.07777778,8.876417,204,2.578987,19.043257903182884,31.149723,-0.7777778,247.73186588287354,207.67569,5.4945226,13.499898,-5267.3013,0.11,13.631917,9.1570015,80.52608,0.073180296,,17.40803,,37.149673,17.25761,17.649824,0.9999999,17.40803,4080,
1.3060931,-0.065656565,8.832806,205,3.6822684,19.165559502453,32.142082,-0.65656567,249.2330780029297,267.74908,-0.014168444,9.455057,-4008.8616,0.11,13.650201,9.152111,72.71308,24.221989,,17.40803,,25.60526,17.38018,22.687023,0.9999999,17.40803,4100,
1.0175956,-0.1,8.845983,206,2.672037,19.132082113797715,30.521656,-1.0,250.7179250717163,209.62471,11.297478,13.029782,-7926.8096,0.11,13.66814,9.147245,78.45128,5.406359e-16,,17.40803,,36.515377,17.345705,17.491873,0.9999999,17.40803,4120,
1.0440851,-0.07777778,8.793813,207,2.8030355,19.10273965047589,30.523619,-0.7777778,252.37905859947205,216.12563,-1.9070866,12.420841,-5190.9507,0.11,13.685776,9.142403,77.10413,1.3352299,,17.40803,,31.888485,17.318636,18.102777,0.9999999,17.40803,4140,
1.1512717,-0.05151515,8.807447,208,3.3067262,18.971681356161778,30.49561,-0.5151515,253.78646302223206,239.46452,11.6466255,10.52886,-2756.9397,0.11,13.702592,9.137584,72.417404,,,17.40803,,28.07568,17.183498,19.96675,0.9999999,17.40803,4160,
1.1039385,-0.06969697,8.810599,209,3.1279283,19.125546030380217,30.288462,-0.6969697,255.2495813369751,230.72313,9.368811,11.130709,-4315.932,0.11,13.719988,9.132787,73.76228,1.2948961,,17.40803,,31.819109,17.338257,19.157753,0.9999999,17.40803,4180,
1.0409752,-0.1,8.762415,210,2.8647823,19.121132282097967,30.046318,-1.0,256.6837227344513,218.6048,-1.3570452,12.153126,-7777.024,0.11,13.737207,9.128014,76.30765,,,17.40803,,31.619543,17.335852,17.893192,0.9999999,17.40803,4200,
1.182858,-0.07777778,8.759841,211,3.1504495,19.12065785105998,31.55936,-0.7777778,258.36602878570557,249.58304,8.236739,11.05114,-5092.772,0.11,13.754258,9.123263,79.221405,28.055365,,17.40803,,28.09735,17.334858,20.50822,0.9999999,17.40803,4220,
1.1480967,-0.06363636,8.791989,212,3.5483217,19.00148126783001,29.756683,-0.6363636,259.8890736103058,243.39648,15.4550705,9.811979,-3695.3225,0.11,13.77057,9.118535,68.59482,1.2877957e-33,,17.40803,,25.981241,17.212585,19.944704,0.9999999,17.40803,4240,
1.1747221,-0.07777778,8.82254,213,3.3229833,19.138679990111132,30.84593,-0.7777778,261.3890483379364,250.21579,15.197839,10.47735,-5044.9062,0.11,13.78738,9.11383,75.29854,24.950245,,17.40803,,25.030514,17.351025,20.36858,0.9999999,17.40803,4260,
1.0690205,-0.08585858,8.837933,214,3.1445956,19.16491025179036,29.5544,-0.85858583,263.14241194725037,228.77039,11.997731,11.0717125,-5903.839,0.11,13.804154,9.109145,72.750336,3.7830707e-11,,17.40803,,26.719044,17.37738,18.482687,0.9999999,17.40803,4280,
1.1565208,-0.07777778,8.849527,215,3.4759965,19.124400784881665,30.068958,-0.7777778,264.6333341598511,248.65198,11.313091,10.016137,-4997.8813,0.11,13.820587,9.104484,71.53401,21.570122,,17.40803,,22.598783,17.337246,20.05282,0.9999999,17.40803,4300,
1.0261408,-0.031313132,8.854232,216,2.9191823,19.12462588511948,29.549412,-0.3131313,266.12038254737854,221.64641,9.758728,11.926648,-1417.3342,0.11,13.836872,9.099843,75.92757,,,17.40803,,35.1718,17.338083,17.622763,0.9999999,17.40803,4320,
1.1467417,-0.061616164,8.627787,217,3.387468,19.03025329411791,30.175625,-0.61616164,267.5719382762909,248.84296,-40.256046,10.2779,-3437.4397,0.11,13.852597,9.095224,73.45987,31.476994,,17.40803,,31.476994,17.249168,19.897724,0.9999999,17.40803,4340,
1.0064367,-0.039393943,8.519023,218,2.3787706,18.978201055481374,31.979855,-0.3939394,269.16853642463684,219.4032,-15.178509,14.636157,-1839.4214,0.11,13.867931,9.090627,92.233864,57.093273,,17.40803,,57.093273,17.19528,17.343697,0.9999999,17.40803,4360,
1.1060135,-0.05959596,8.520341,219,3.1988091,19.1058898219969,30.06631,-0.5959596,270.6282088756561,242.21696,8.8774395,10.8840685,-3239.6775,0.11,13.883692,9.08605,75.72098,32.329765,,17.40803,,33.512135,17.319498,19.182243,0.9999999,17.40803,4380,
1.122341,-0.045454547,8.472629,220,2.8768632,19.013461186649643,31.546333,-0.45454547,272.09492802619934,246.91504,-2.0295033,12.102091,-2194.5083,0.11,13.89891,9.081494,85.827866,38.09246,,17.40803,,38.293488,17.231482,19.444242,0.9999999,17.40803,4400,
1.1366552,-0.053535353,8.468589,221,3.3229234,19.154327091123598,30.193518,-0.53535354,273.824280500412,251.20079,7.5241966,10.477539,-2742.8987,0.11,13.914605,9.076959,75.59632,23.747124,,17.40803,,32.302277,17.367714,19.715979,0.9999999,17.40803,4420,
1.1354009,-0.045454547,8.467274,222,3.0738637,19.094684248140997,30.99534,-0.45454547,275.39125752449036,252.05899,8.092053,11.326481,-2174.6763,0.11,13.92991,9.072444,82.0007,33.057804,,17.40803,,33.057804,17.31236,19.66886,0.9999999,17.40803,4440,
1.1476588,-0.053535353,8.490791,223,3.4990826,19.152864957766795,29.859554,-0.53535354,276.7379593849182,255.92792,13.636885,9.950053,-2718.2046,0.11,13.94532,9.067949,73.14143,26.590496,,17.40803,,28.435738,17.366344,19.909502,0.9999999,17.40803,4460,
1.1025492,-0.045454547,8.500751,224,3.2632675,19.0887442516597,29.767288,-0.45454547,278.08958673477173,246.97101,10.621909,10.669079,-2155.1458,0.11,13.960314,9.063476,75.68212,20.214075,,17.40803,,29.030478,17.303888,19.09821,0.9999999,17.40803,4480,
1.1499627,-0.07777778,8.513239,225,3.6313014,19.168187264597865,29.526695,-0.7777778,279.7882046699524,258.7416,11.258854,9.587764,-4778.661,0.11,13.975518,9.059021,71.253136,9.192506e-28,,17.40803,,21.400465,17.381533,19.938932,0.9999999,17.40803,4500,
1.1935737,-0.053535353,8.504986,226,3.7628336,19.13918067841157,29.960526,-0.53535354,281.36669516563416,269.74765,6.54297,9.252617,-2681.9788,0.11,13.990462,9.054586,71.68737,24.029877,,17.40803,,25.55733,17.352873,20.707909,0.9999999,17.40803,4520,
1.143211,-0.07777778,8.485416,227,3.7798629,19.115277896836492,29.031752,-0.7777778,282.89903235435486,259.5089,3.914534,9.210932,-4736.721,0.11,14.005162,9.050172,68.65564,19.329193,,17.40803,,19.715485,17.32745,19.82082,0.9999999,17.40803,4540,
1.1258082,-0.05959596,8.472633,228,3.4671907,19.152995930134345,29.57108,-0.5959596,284.6839442253113,256.68427,5.4690256,10.041576,-3111.826,0.11,14.019905,9.045775,74.03235,29.432995,,17.40803,,29.432995,17.36645,19.529503,0.9999999,17.40803,4560,
1.0141052,-0.1,8.497128,229,3.0430684,19.140605344840846,28.874826,-1.0,286.1349608898163,232.2301,14.002635,11.441103,-7143.3193,0.11,14.034457,9.041399,76.31445,3.004286e-16,,17.40803,,29.96809,17.352303,17.433723,0.9999999,17.40803,4580,
1.2093843,-0.06767677,8.490335,230,3.9170384,19.17539564344,29.88904,-0.67676765,287.41065096855164,278.1584,6.970238,8.888363,-3746.5862,0.11,14.049041,9.037042,71.01242,21.496265,,17.40803,,23.239979,17.388477,21.000677,0.9999999,17.40803,4600,
0.8863273,-0.039393943,8.520985,231,2.5601544,18.99793029654625,28.87423,-0.3939394,288.82708764076233,204.74161,15.40394,13.599203,-1737.9545,0.11,14.062717,9.032703,79.97237,,,17.40803,,46.77984,17.208559,15.275025,0.9999999,17.40803,4620,
1.1615627,-0.061616164,8.496935,232,3.9168422,19.14642687879022,29.045143,-0.61616164,290.50665640830994,269.48254,3.1068912,8.888808,-3215.787,0.11,14.076929,9.028384,68.80097,20.119287,,17.40803,,24.360214,17.359661,20.156336,0.9999999,17.40803,4640,
1.1102645,-0.045454547,8.454768,233,3.4673176,19.102783417957923,29.273872,-0.45454547,291.9785187244415,258.69165,-1.449881,10.041208,-2073.2263,0.11,14.090835,9.024083,74.60858,25.995132,,17.40803,,26.541395,17.316868,19.232664,0.9999999,17.40803,4660,
1.1660959,-0.061616164,8.477224,234,4.0724974,19.16671408385819,28.786907,-0.61616164,293.39765214920044,272.86642,13.64519,8.549068,-3188.3374,0.11,14.104893,9.0198,67.002235,20.020306,,17.40803,,22.235462,17.38055,20.237839,0.9999999,17.40803,4680,
1.1656635,-0.05151515,8.442436,235,4.0690603,19.097042429726308,28.77745,-0.5151515,295.28555488586426,273.9309,0.17261,8.55629,-2442.2146,0.11,14.118545,9.015536,67.320435,8.583805,,17.40803,,21.531143,17.313028,20.22116,0.9999999,17.40803,4700,
1.1370896,-0.07777778,8.427489,236,3.9185967,19.1437261562242,28.600586,-0.7777778,296.73542642593384,268.35315,4.786458,8.884829,-4557.0635,0.11,14.13228,9.01129,68.48195,1.0709559e-12,,17.40803,,18.856905,17.360561,19.715757,0.9999999,17.40803,4720,
1.1309692,-0.05959596,8.386238,237,3.9055462,19.117689583062855,28.539192,-0.5959596,298.1923336982727,268.0397,-1.4483232,8.914517,-2993.9731,0.11,14.145793,9.007061,68.63053,1.4070835,,17.40803,,23.924177,17.334597,19.624674,0.9999999,17.40803,4740,
1.1220767,-0.053535353,8.406901,238,3.971068,19.115770997307276,28.233492,-0.53535354,299.6574261188507,267.05426,13.210757,8.767429,-2547.4731,0.11,14.159169,9.002851,67.249985,8.367999e-18,,17.40803,,23.131124,17.329367,19.466063,0.9999999,17.40803,4760,
