IWMin,IWMax,ReturnMean,MISE,TimestepsSoFar,DenMISELogFirst,ReturnMax,DenMISEMeanLog,URet,ReturnStepMax,LQGmu01,target_sum_log_mean,ReturnAbsMax,IWMean,IWFirstEpisode,LQGsigma,ReturnLastEpisode,DenMISELogLast,ReturnMin,Bound,LQGmu1,TimeElapsed,IWLastEpisode,Iteration
,4.093815,16.159803,17.826485,4560,-35.73323,17.16207,11.212246,18.44192312938643,0.99999756,-0.018684007,-222.11256,17.16207,1.0667058,,0.07287211,16.681562,22.75022,,17.826485,-0.18684007,137.29051327705383,3.1933112,228
,3.9408298,16.16216,17.852196,4580,-35.737606,17.16207,11.274022,18.45963082046767,0.99999756,-0.018717118,-225.66531,17.16207,1.0680946,,0.07223993,16.699549,25.296309,,17.852196,-0.18717118,138.1517939567566,3.2268577,229
,3.6673627,16.16553,17.847809,4600,-35.741966,17.16207,11.329536,18.707445301811067,0.99999756,-0.018791217,-226.21423,17.16207,1.0673889,,0.07210992,16.936678,23.978577,,17.847809,-0.18791217,139.10057139396667,2.8268893,230
,3.560209,16.168152,17.7478,4620,-35.746304,17.16207,11.403973,18.533726245814027,0.99999756,-0.01886769,-232.04568,17.16207,1.0610652,,0.07123751,16.77162,28.46057,,17.7478,-0.1886769,140.0605103969574,1.2513156,231
,12.617415,16.170517,18.607271,4640,-35.75062,17.16207,11.450634,18.480334167820892,0.99999756,-0.019722229,-360.13522,17.16207,1.1102524,,0.05915605,16.716923,22.172241,,18.607271,-0.19722228,141.01511025428772,1.2283143,232
,12.061549,16.173292,18.390846,4660,-35.754925,17.16207,11.5158205,18.584200491973235,0.99999756,-0.019682545,-359.8805,17.16207,1.0973898,,0.058998693,16.81676,26.543053,,18.390846,-0.19682544,141.85130429267883,4.13761,233
,13.918605,16.176216,18.857939,4680,-35.759205,17.16207,11.586161,18.6255842330778,0.99999756,-0.019771928,-375.57703,17.16207,1.1249835,,0.057826664,16.857536,27.890469,,18.857939,-0.19771928,142.68245458602905,12.260585,234
,19.736685,16.179039,18.731054,4700,-35.76347,17.16207,11.641334,18.60761230655602,0.99999756,-0.019928357,-422.83215,17.16207,1.1176857,,0.05478786,16.839405,24.442482,,18.731054,-0.19928357,143.60433959960938,2.573647,235
,18.061827,16.181545,18.028143,4720,-35.76772,17.16207,11.692662,18.534485051621758,0.99999756,-0.019898294,-419.26633,17.16207,1.0757531,,0.054854404,16.770601,23.660036,,18.028143,-0.19898292,144.48042583465576,1.4635363,236
,16.53364,16.18328,17.38467,4740,-35.771946,17.16207,11.745616,18.34834223010906,0.99999756,-0.019860975,-415.10873,17.16207,1.0374157,,0.054951373,16.593111,24.186182,,17.38467,-0.19860975,145.4375307559967,0.7424795,237
,14.863773,16.185524,17.254858,4760,-35.776157,17.16207,11.806427,18.474843754393824,0.99999756,-0.019841935,-407.43884,17.16207,1.0296668,,0.055292804,16.71694,26.198126,,17.254858,-0.19841935,146.35207986831665,6.2653074,238
,13.942731,16.188309,17.698725,4780,-35.78035,17.16207,11.886443,18.617964703488845,0.99999756,-0.019837145,-404.42227,17.16207,1.0558015,,0.055361714,16.850962,30.91516,,17.698725,-0.19837144,147.22381281852722,13.942731,239
,13.399057,16.190706,17.692299,4800,-35.784523,17.16207,11.971816,18.528390907817176,0.99999756,-0.019775478,-404.1909,17.16207,1.0555787,,0.055187114,16.763975,32.335197,,17.692299,-0.19775479,148.1142418384552,8.103659,240
,13.333563,16.192915,17.904797,4820,-35.78868,17.16207,12.037973,18.484470977032373,0.99999756,-0.01990666,-407.4895,17.16207,1.0680815,,0.055018097,16.72327,27.873657,,17.904797,-0.1990666,149.02320647239685,11.759536,241
,12.800135,16.195158,18.070692,4840,-35.792824,17.16207,12.1089525,18.500273704841465,0.99999756,-0.019889606,-406.47748,17.16207,1.0780852,,0.05494739,16.735352,29.161701,,18.070692,-0.19889607,149.9191861152649,10.465094,242
,12.303032,16.197065,18.281359,4860,-35.796947,17.16207,12.186847,18.41937513962393,0.99999756,-0.019852458,-405.31244,17.16207,1.09101,,0.054862995,16.658678,30.973568,,18.281359,-0.19852458,150.8472592830658,10.998369,243
,13.436806,16.199617,18.683958,4880,-35.801052,17.16207,12.256743,18.587007073943518,0.99999756,-0.01989628,-419.0782,17.16207,1.1149169,,0.05395461,16.819824,29.164536,,18.683958,-0.1989628,151.76867032051086,12.544132,244
,14.944365,16.202433,19.119102,4900,-35.805145,17.16207,12.32727,18.65637612730096,0.99999756,-0.020020284,-423.66223,17.16207,1.140158,,0.053714298,16.889399,29.436947,,19.119102,-0.20020284,152.6842098236084,14.944365,245
,14.09369,16.204113,18.81446,4920,-35.809216,17.16207,12.39269,18.372589067933227,0.99999756,-0.02001046,-423.46344,17.16207,1.1222197,,0.053605437,16.615883,28.29775,,18.81446,-0.2001046,153.54841876029968,4.980735,246
,12.713465,16.206121,18.385086,4940,-35.813274,17.16207,12.484025,18.459350091811732,0.99999756,-0.0199627,-422.39728,17.16207,1.0968013,,0.053503353,16.700264,34.847042,,18.385086,-0.199627,154.53130412101746,2.5089986,247
,14.012313,16.20831,18.204163,4960,-35.817314,17.16207,12.536112,18.50448722139853,0.99999756,-0.020016193,-441.6037,17.16207,1.0860426,,0.052358862,16.748695,25.31959,,18.204163,-0.20016193,155.4269664287567,4.23666,248
,13.212501,16.21023,18.40999,4980,-35.82134,17.16207,12.609248,18.445746666951557,0.99999756,-0.019984623,-440.09702,17.16207,1.0986384,,0.05230102,16.686098,30.676807,,18.40999,-0.19984622,156.2899878025055,11.886449,249
,12.7930565,16.21184,18.614918,5000,-35.825348,17.16207,12.684654,18.370053011066112,0.99999756,-0.01993919,-439.38336,17.16207,1.1114134,,0.05218424,16.61308,31.37755,,18.614918,-0.19939189,157.18103337287903,11.687778,250
,12.293016,16.214165,18.208641,5020,-35.829338,17.16207,12.742769,18.555685302673965,0.99999756,-0.019894125,-437.84772,17.16207,1.0872648,,0.052115742,16.795086,27.175188,,18.208641,-0.19894125,158.32994866371155,2.2118747,251
,12.350784,16.21709,17.926752,5040,-35.833313,17.16207,12.795597,18.72073314789815,0.99999756,-0.019884707,-442.98834,17.16207,1.0703807,,0.051719666,16.952042,25.98193,,17.926752,-0.19884707,159.45530152320862,3.063378,252
,14.08732,16.2192,18.217505,5060,-35.837276,17.16207,12.865991,18.51327626190955,0.99999756,-0.01991923,-469.86517,17.16207,1.0879557,,0.050250452,16.750359,30.547916,,18.217505,-0.1991923,160.6733968257904,12.534972,253
,12.974111,16.22167,17.989288,5080,-35.84122,17.16207,12.925464,18.615069721947016,0.99999756,-0.019917361,-462.2542,17.16207,1.0741255,,0.05053493,16.84666,27.899574,,17.989288,-0.19917361,161.87007117271423,5.1601243,254
,12.297495,16.224081,17.764357,5100,-35.84515,17.16207,12.984996,18.600368650711083,0.99999756,-0.019899413,-458.87247,17.16207,1.060621,,0.05059036,16.8365,28.046051,,17.764357,-0.19899413,162.85667324066162,4.5364037,255
,11.476549,16.226458,17.850956,5120,-35.849064,17.16207,13.051666,18.598722143287,0.99999756,-0.019895423,-452.61728,17.16207,1.065568,,0.05081225,16.832352,30.004564,,17.850956,-0.19895422,163.83372163772583,8.4830265,256
,10.868908,16.22878,17.804235,5140,-35.852962,17.16207,13.115925,18.586699503015556,0.99999756,-0.019860573,-448.3801,17.16207,1.0627314,,0.050898943,16.823689,29.512873,,17.804235,-0.19860573,164.88870072364807,6.383155,257
,10.673616,16.23083,18.055431,5160,-35.856846,17.16207,13.190979,18.51960255591992,0.99999756,-0.019834727,-446.0469,17.16207,1.0777673,,0.05089547,16.75688,32.428436,,18.055431,-0.19834727,166.081120967865,10.673616,258
,10.407725,16.233389,18.278164,5180,-35.860714,17.16207,13.265161,18.666192411196416,0.99999756,-0.019818468,-444.85504,17.16207,1.0907687,,0.050842386,16.894127,32.33734,,18.278164,-0.19818467,167.26647233963013,10.145323,259
,10.348579,16.23605,18.2279,5200,-35.864567,17.16207,13.324374,18.69671356774222,0.99999756,-0.019882176,-450.77792,17.16207,1.0874269,,0.05050045,16.925354,28.581541,,18.2279,-0.19882175,168.3830738067627,6.1094418,260
,9.923074,16.238562,18.262236,5220,-35.868404,17.16207,13.387656,18.66227288827792,0.99999756,-0.019906761,-449.4702,17.16207,1.0891787,,0.05049852,16.89131,29.764908,,18.262236,-0.19906761,169.3332920074463,7.4442825,261
,9.617461,16.239996,17.834013,5240,-35.87223,17.16207,13.463396,18.372073666813456,0.99999756,-0.019895831,-447.40405,17.16207,1.0636675,,0.050499037,16.614466,33.153824,,17.834013,-0.19895831,170.41880130767822,0.08767368,262
,9.307492,16.241661,17.864967,5260,-35.87604,17.16207,13.525964,18.439074746686977,0.99999756,-0.019896878,-445.58487,17.16207,1.0656437,,0.050500013,16.67826,29.865114,,17.864967,-0.19896878,171.40519785881042,6.938053,263
,9.006243,16.243904,17.910053,5280,-35.879833,17.16207,13.588249,18.599522842793764,0.99999756,-0.019912265,-443.97693,17.16207,1.0681741,,0.050505973,16.833887,29.914198,,17.910053,-0.19912265,172.54892873764038,6.9888024,264
,8.739378,16.24577,18.057396,5300,-35.883614,17.16207,13.657301,18.50383105434396,0.99999756,-0.019905617,-442.07004,17.16207,1.0770319,,0.0505043,16.737867,31.8283,,18.057396,-0.19905618,173.47705149650574,8.525801,265
,8.502189,16.247828,17.990938,5320,-35.887383,17.16207,13.711646,18.557834208466293,0.99999756,-0.01994028,-440.89145,17.16207,1.072935,,0.05050996,16.793587,28.046062,,17.990938,-0.1994028,174.49558353424072,5.232445,266
,8.223835,16.24918,17.818014,5340,-35.891132,17.16207,13.764692,18.365090430077995,0.99999756,-0.019920127,-437.94476,17.16207,1.0627843,,0.05055196,16.60925,27.811302,,17.818014,-0.19920127,175.53471541404724,3.3022337,267
,7.9628816,16.250896,17.734623,5360,-35.89487,17.16207,13.820011,18.471408436203877,0.99999756,-0.019907733,-435.16995,17.16207,1.0578914,,0.050594244,16.708572,28.53649,,17.734623,-0.19907732,176.5032663345337,4.398519,268
,7.674205,16.252748,17.850533,5380,-35.898598,17.16207,13.887699,18.5109228237955,0.9999976,-0.019888466,-431.11105,17.16207,1.0648652,,0.050699852,16.749199,31.978647,,17.850533,-0.19888467,177.5819525718689,7.2961626,269
,7.5955977,16.254448,17.863647,5400,-35.90231,17.16207,13.954559,18.47153528170999,0.9999976,-0.019843062,-428.49698,17.16207,1.0658337,,0.050699938,16.711845,31.883327,,17.863647,-0.19843061,178.6137285232544,5.8162646,270
,7.4325066,16.255589,17.599981,5420,-35.906006,17.16207,13.99842,18.313360866100705,0.9999976,-0.019831402,-426.5034,17.16207,1.0501741,,0.05070492,16.56296,25.782907,,17.599981,-0.19831401,179.7874083518982,1.036236,271
,7.2014694,16.2573,17.509197,5440,-35.909687,17.16207,14.051995,18.483497493512345,0.9999985,-0.019797916,-422.20337,17.16207,1.0448622,,0.05081517,16.721327,28.528418,,17.509197,-0.19797915,180.80227422714233,3.6126065,272
,7.0606184,16.259369,17.598475,5460,-35.913357,17.16207,14.115793,18.590798164254483,0.9999985,-0.01978219,-420.22528,17.16207,1.0501412,,0.050815642,16.821894,31.43123,,17.598475,-0.19782189,181.794100522995,6.294222,273
,7.6375237,16.261219,17.76203,5480,-35.917015,17.16207,14.188326,18.53358766074358,0.9999985,-0.019803662,-422.9177,17.16207,1.0598513,,0.05059434,16.766857,33.946655,,17.76203,-0.19803661,182.806640625,7.6375237,274
,7.507736,16.262909,17.912636,5500,-35.92066,17.16207,14.263514,18.484659948732283,0.9999985,-0.019785253,-422.4987,17.16207,1.0689493,,0.050504733,16.725506,34.812317,,17.912636,-0.19785254,183.94379329681396,7.395542,275
,7.418938,16.264563,17.702066,5520,-35.924286,17.16207,14.309973,18.482412847436716,0.9999985,-0.01976142,-421.75684,17.16207,1.0564653,,0.05042976,16.7195,27.024483,,17.702066,-0.19761421,184.99940967559814,1.3823855,276
,64.57206,16.266823,18.296461,5540,-35.927902,17.16207,14.3763275,18.659841235183336,0.9999985,-0.01799424,-531.50665,17.16207,1.0996759,,0.0436579,16.890497,32.64082,,18.296461,-0.1799424,186.00286865234375,0.07809185,277
,30.526243,16.268234,18.438335,5560,-35.931507,17.16207,14.42974,18.414183981765028,0.9999985,-0.01960983,-568.1619,17.16207,1.101304,,0.043561798,16.659473,29.178926,,18.438335,-0.1960983,187.20090699195862,2.0209997,278
,27.848162,16.270393,18.942919,5580,-35.935097,17.16207,14.50064,18.639923928982434,0.9999985,-0.019595895,-566.6897,17.16207,1.1309167,,0.043523926,16.870749,34.129963,,18.942919,-0.19595894,188.60207653045654,20.412113,279
,101.65938,16.272566,21.192108,5600,-35.938675,17.16207,14.573785,18.647090090324085,0.9999985,-0.01907312,-806.8126,17.16207,1.2651005,,0.036353458,16.878353,34.87094,,21.192108,-0.1907312,189.69615530967712,61.495335,280
,73.514694,16.27371,19.202597,5620,-35.94224,17.16207,14.640591,18.348732468452056,0.9999985,-0.019076208,-797.11646,17.16207,1.146941,,0.03650115,16.594341,33.180496,,19.202597,-0.19076207,190.79350566864014,19.136385,281
,57.33614,16.275457,17.186974,5640,-35.945793,17.16207,14.695591,18.52941078918923,0.9999985,-0.01907753,-786.8794,17.16207,1.0266018,,0.0366634,16.76647,30.069763,,17.186974,-0.19077529,191.82162618637085,0.9115825,282
,436.6817,16.276329,39.36565,5660,-35.949333,17.16207,14.769314,18.263636557759252,0.9999985,-0.017595954,-745.4207,17.16207,2.377456,,0.036562104,16.521942,35.57925,,39.36565,-0.17595954,192.83344197273254,436.6817,283
,143.00768,16.277575,26.051218,5680,-35.952858,17.16207,14.852721,18.387172101353976,0.9999985,-0.017906979,-758.24115,17.16207,1.5691491,,0.036391508,16.630188,37.796986,,26.051218,-0.17906979,193.83748126029968,103.08121,284
