ReturnMin,SqrtESSClassic,target_sum_log_mean,ReturnMax,IWFirstEpisode,IWNorm1,ExplorationBonus,DenMISELogLast,ReturnStepMax,IWMax,ReturnLastEpisode,Iteration,LQGmu01,TimestepsSoFar,ReturnAbsMax,LQGsigma,IWMin,IWNorm2,DenMISELogFirst,IWLastEpisode,LQGmu1,Bound,DenMISEMeanLog,URet,MISE,IWMean,TimeElapsed,ReturnMean
,7.9492745,-4919.648,17.414906,,731.2505,4.3815084,14.745006,0.99999976,16.693424,17.288742,731,-0.045454547,14620,17.414906,0.11,,91.989586,8.214911,13.794112,-0.45454547,21.705439,-8.670905,19.072162973993482,17.32393,1.0003426,1481.5686938762665,12.894709
,7.3722305,-5107.3213,17.414906,,720.3623,4.7244606,15.854949,0.99999976,19.659496,17.338648,732,-0.04747475,14640,17.414906,0.11,,97.71294,8.213544,16.209166,-0.47474748,21.77325,-8.63741,19.123599639605878,17.04879,0.98410153,1484.1663043498993,12.90078
,7.4544683,-5100.325,17.414906,,725.83746,4.67234,17.902758,0.99999976,19.171474,17.354029,733,-0.04747475,14660,17.414906,0.11,,97.369446,8.212179,17.282051,-0.47474748,21.827982,-8.601235,19.140311247632326,17.155642,0.9902285,1486.5972208976746,12.906855
,7.5423245,-5093.361,17.414906,,727.51416,4.6179147,9.057807,0.99999976,18.708303,17.34091,734,-0.04747475,14680,17.414906,0.11,,96.45755,8.210815,13.375744,-0.47474748,21.79005,-8.577199,19.12415276395345,17.172136,0.99116373,1489.53231716156,12.912897
,7.628815,-5086.4087,17.414906,,728.4538,4.56556,13.6998005,0.99999976,18.268183,17.303284,735,-0.04747475,14700,17.414906,0.11,,95.487144,8.209455,12.390424,-0.47474748,21.736113,-8.546915,19.087421871837204,17.170553,0.9910936,1492.2941150665283,12.91887
,7.708871,-5079.477,17.414906,,732.98975,4.518147,12.940149,0.99999976,17.849392,17.341827,736,-0.04747475,14720,17.414906,0.11,,95.08393,8.208095,15.727416,-0.47474748,21.772505,-8.517744,19.12748059869396,17.254358,0.99591,1494.8397114276886,12.924879
,7.7873034,-5072.554,17.414906,,737.54663,4.472641,19.679241,0.99999976,17.450434,17.372437,737,-0.04747475,14740,17.414906,0.11,,94.711426,8.206737,15.628883,-0.47474748,21.811708,-8.479499,19.158983835932037,17.339067,1.0007417,1497.3340122699738,12.930915
,8.400078,-4872.8237,17.414906,,743.764,4.1463675,13.608905,0.99999976,14.971083,17.322355,738,-0.045454547,14760,17.414906,0.11,,88.54251,8.205381,11.295766,-0.45454547,21.601044,-8.449577,19.106066134754418,17.454676,1.0078102,1500.0740468502045,12.936865
,8.468602,-4866.207,17.414906,,748.10913,4.112817,14.264275,0.99999976,14.693309,17.319206,739,-0.045454547,14780,17.414906,0.11,,88.33915,8.204027,13.805628,-0.45454547,21.645676,-8.41884,19.102924451174935,17.53286,1.0123262,1502.6967904567719,12.942794
,7.9688883,-5051.9277,17.414906,,737.3035,4.370724,12.099234,0.99999976,16.660152,17.3433,740,-0.04747475,14800,17.414906,0.11,,92.52276,8.202675,14.464062,-0.47474748,21.634073,-8.391106,19.128103834441465,17.26335,0.9963561,1505.9572899341583,12.948741
,8.59038,-4853.035,17.414906,,750.26074,4.0545135,11.423695,0.99999976,14.237428,17.329525,741,-0.045454547,14820,17.414906,0.11,,87.33732,8.201324,13.605207,-0.45454547,21.590622,-8.364381,19.113619717985756,17.536108,1.0124977,1508.6728637218475,12.954653
,8.65479,-4846.4746,17.414906,,754.948,4.024339,12.617645,0.99999976,13.98788,17.322323,742,-0.045454547,14840,17.414906,0.11,,87.22892,8.199976,13.8258915,-0.45454547,21.646248,-8.336094,19.106090965023437,17.621908,1.0174501,1512.4333441257477,12.960539
,8.719015,-4839.9287,17.414906,,759.43396,3.9946957,14.260124,0.99999976,13.747569,17.315603,743,-0.045454547,14860,17.414906,0.11,,87.10088,8.198628,13.582676,-0.45454547,21.69736,-8.305666,19.09938218209388,17.702663,1.0221183,1516.5359573364258,12.9664
,8.785392,-4833.401,17.414906,,763.07715,3.9645143,14.197881,0.99999976,13.515987,17.28327,744,-0.045454547,14880,17.414906,0.11,,86.8575,8.197284,12.693899,-0.45454547,21.727552,-8.275398,19.06789040078832,17.763039,1.0256413,1520.344190120697,12.972202
,8.854161,-4826.889,17.414906,,762.2554,3.9337223,15.68125,0.99999976,13.292667,17.34113,745,-0.045454547,14900,17.414906,0.11,,86.09007,8.195941,8.157798,-0.45454547,21.654037,-8.243216,19.126908522875166,17.720316,1.0231615,1524.3988015651703,12.978067
,8.922463,-4820.3975,17.414906,,764.4446,3.9036093,13.690415,0.99999976,13.077189,17.30887,746,-0.045454547,14920,17.414906,0.11,,85.67641,8.194599,10.984648,-0.45454547,21.650822,-8.21379,19.0925812661834,17.747213,1.0247246,1529.6157848834991,12.983873
,8.988035,-4813.919,17.414906,,767.4668,3.8751307,16.302631,0.99999976,12.869119,17.333132,747,-0.045454547,14940,17.414906,0.11,,85.3876,8.193259,11.711389,-0.45454547,21.668861,-8.180945,19.11771560004247,17.79373,1.0273987,1534.4199278354645,12.989696
,9.053334,-4807.4644,17.414906,,766.19275,3.8471806,12.27043,0.99999976,12.668103,17.314833,748,-0.045454547,14960,17.414906,0.11,,84.631004,8.191922,7.336156,-0.45454547,21.587563,-8.153575,19.098350258779142,17.740381,1.0243219,1538.6327710151672,12.995478
,9.119735,-4801.0215,17.414906,,768.1188,3.8191693,15.987862,0.99999976,12.473784,17.286346,749,-0.045454547,14980,17.414906,0.11,,84.226,8.190586,10.358888,-0.45454547,21.57993,-8.12132,19.070043349259702,17.76076,1.0255257,1541.1260423660278,13.001206
,9.181463,-4794.597,17.414906,,771.6145,3.7934923,14.499328,0.99999976,12.285831,17.342667,750,-0.045454547,15000,17.414906,0.11,,84.040474,8.189252,11.826487,-0.45454547,21.611652,-8.091131,19.127206775039816,17.818161,1.0288193,1543.7130711078644,13.006995
,7.8123612,-6212.4707,17.414906,,738.9338,4.458295,14.142098,0.99999976,16.695827,17.282078,751,-0.05959596,15020,17.414906,0.11,,94.585205,8.18792,6.68447e-17,-0.5959596,21.532845,-8.061495,19.064727584771155,17.074549,0.98393315,1546.949767112732,13.012688
,9.255465,-4781.8076,17.414906,,772.02954,3.763162,12.325921,0.99999976,12.120056,17.37332,752,-0.045454547,15040,17.414906,0.11,,83.413376,8.186588,6.6000195,-0.45454547,21.543901,-8.034413,19.15771843463167,17.780739,1.026635,1550.6113529205322,13.018486
,7.8894377,-6195.948,17.414906,,743.5377,4.414739,9.923935,0.99999976,16.376211,17.393093,753,-0.05959596,15060,17.414906,0.11,,94.244705,8.18526,14.36821,-0.5959596,21.550802,-8.010538,19.1795777865328,17.136063,0.9874339,1556.5174734592438,13.024295
,8.615543,-4957.854,17.414906,,763.11584,4.042671,12.397748,0.99999976,14.520548,17.374592,754,-0.04747475,15080,17.414906,0.11,,88.57432,8.183932,13.2281475,-0.47474748,21.580265,-7.983498,19.160583065257224,17.537594,1.01209,1562.7458384037018,13.030065
,2.271694,-1756.3503,17.414906,,1066.3325,15.3320875,10.499699,0.99999976,239.38477,17.343891,755,0.07171717,15100,17.414906,0.11,,469.39975,8.182607,,0.7171717,21.532745,-7.959007,19.129171047342453,6.2006583,1.4123609,1569.2155859470367,13.03578
,1.813383,-1675.1239,17.414906,,394.34106,19.20709,-61.890083,0.99999976,150.04951,5.284925,756,0.06969697,15120,17.414906,0.11,,217.46155,8.181284,,0.6969697,21.633833,-8.030015,5.730358756779381,2.4267428,0.52161515,1572.7910027503967,13.025526
,6.50044,-3916.7292,17.414906,,711.37573,5.35807,16.888424,0.99999976,21.635347,4.7129984,757,-0.035353538,15140,17.414906,0.11,,109.43501,8.179961,,-0.35353535,21.526894,-7.9977784,5.178712237663488,16.168823,0.93973017,1576.1893253326416,13.014546
,2.5884376,-2879.5574,17.414906,,362.37845,13.455921,-61.892727,0.99999976,86.786026,16.495977,758,-0.021212121,15160,17.414906,0.11,,139.99892,8.178641,,-0.21212122,21.500902,-8.068971,18.268669007019348,8.044981,0.47807184,1578.8073172569275,13.019138
,4.574888,-3290.0452,17.414906,,627.123,7.6132593,-0.49137184,0.99999976,46.155403,16.906113,759,-0.02727273,15180,17.414906,0.11,,137.0794,8.177323,46.155403,-0.27272728,21.675358,-8.059696,18.669242216170176,14.062098,0.826249,1585.167982339859,13.024259
,2.8248825,-1369.9161,17.414906,,773.3016,12.32965,0.82109773,0.99999976,107.58998,16.97617,760,0.011111111,15200,17.414906,0.11,,273.74646,8.176006,,0.11111111,21.478582,-8.04826,18.74769453594036,9.148932,1.0175021,1589.80264377594,13.029459
,1.6283253,-3221.4355,17.414906,,145.45401,21.389957,-61.896675,0.99999976,63.081875,9.457566,761,0.0979798,15220,17.414906,0.11,,89.32736,8.174691,,0.97979796,21.476917,-8.119073,10.349660358436491,0.0869605,0.19113536,1593.515587568283,13.024766
,4.828029,-10641.851,17.414906,,630.21185,7.2140846,-61.897987,0.99999976,33.661366,0.80197406,762,-0.093939394,15240,17.414906,0.11,,130.5319,8.173378,,-0.93939394,21.462152,-8.190718,0.8370267321364918,14.248068,0.8270497,1596.2021024227142,13.008725
,2.7751024,-1644.4764,17.414906,1.3166558,735.0943,12.55082,-61.8993,0.99999976,106.44783,16.285053,763,0.0030303032,15260,17.414906,0.11,,264.88907,8.172067,,0.030303031,21.455034,-8.261354,18.061967675810884,8.904214,0.96342635,1599.4421241283417,13.01302
,4.8934445,-9743.001,17.414906,,634.29236,7.117647,-17.17175,0.99999976,32.319054,17.216984,764,-0.087878786,15280,17.414906,0.11,,129.62083,8.172482,24.66681,-0.8787879,21.45948,-8.273138,19.004732104530085,14.341833,0.8302256,1602.9515178203583,13.018521
,3.6470976,-3152.45,17.414906,,535.22766,9.550008,-61.901917,0.99999976,53.419617,16.759008,765,-0.025252525,15300,17.414906,0.11,,146.75441,8.171173,,-0.25252524,21.428078,-8.343479,18.5382944044118,11.878069,0.699644,1606.6485266685486,13.023412
,3.9892635,-8620.542,17.414906,,563.9891,8.730887,-18.821947,0.99999976,47.84751,17.245619,766,-0.079797976,15320,17.414906,0.11,,141.37674,8.169867,22.683186,-0.7979798,21.475016,-8.357573,19.030495741365375,12.744128,0.7362782,1609.6816718578339,13.028923
,7.8630567,-5557.3926,17.414906,,749.9645,4.429551,-58.29026,0.99999976,18.004215,17.200613,767,-0.053535353,15340,17.414906,0.11,,95.378235,8.168562,6.925938e-05,-0.53535354,21.386272,-8.42304,18.98300277547087,16.95672,0.9777894,1612.7269487380981,13.034362
,3.5687008,-2618.784,17.414906,,537.8655,9.759802,8.205256,0.99999976,54.289474,17.303633,768,-0.017171716,15360,17.414906,0.11,,150.71745,8.167259,,-0.17171717,21.377197,-8.401424,19.088920660848167,11.617396,0.7003457,1615.4639813899994,13.039922
,6.5861564,-3892.3198,17.414906,,725.8783,5.2883363,-22.569199,0.99999976,21.36755,17.16648,769,-0.035353538,15380,17.414906,0.11,,110.21273,8.165958,19.14544,-0.35353535,21.528366,-8.420261,18.941674935161426,16.24003,0.94392496,1619.0499176979065,13.045288
,3.8086975,-3132.7185,17.414906,,558.87714,9.144809,1.0497601,0.99999976,50.25804,16.949747,770,-0.025252525,15400,17.414906,0.11,,146.73708,8.164659,46.912693,-0.25252524,21.465895,-8.408049,18.724145315857903,12.321086,0.72581446,1623.513799905777,13.050358
,5.140084,-3416.256,17.414906,,661.76044,6.7761173,8.281611,0.99999976,32.767498,17.164894,771,-0.02929293,15420,17.414906,0.11,,128.74507,8.163361,30.834661,-0.2929293,21.433977,-8.38678,18.942908257332167,14.65786,0.85831445,1627.255138874054,13.055696
,5.2504005,-3411.8096,17.414906,,672.43494,6.633744,12.982792,0.99999976,31.472431,17.15668,772,-0.02929293,15440,17.414906,0.11,,128.07307,8.162065,30.583298,-0.2929293,21.511984,-8.359298,18.936657038765155,14.878241,0.87102973,1630.7438535690308,13.0610075
,6.6706147,-3872.1377,17.414906,,727.7569,5.2213798,18.87939,0.99999976,20.892406,17.181526,773,-0.035353538,15460,17.414906,0.11,,109.09892,8.16077,15.795899,-0.35353535,21.418816,-8.324245,18.96225554921985,16.197435,0.94147074,1633.7354009151459,13.066338
,2.535105,-2054.6543,17.414906,1.9200883e-36,388.1715,13.739001,7.7707524,0.99999976,90.597,17.114542,774,-0.0070707067,15480,17.414906,0.11,,153.11852,8.159477,2.7256395e-33,-0.07070707,21.374609,-8.303536,18.892190984743824,7.6356072,0.5015136,1636.7046673297882,13.071568
,2.5193613,-2255.5796,17.414906,,380.54822,13.824858,-27.421217,0.99999976,81.8663,15.9393,775,-0.011111111,15500,17.414906,0.11,,151.04948,8.158186,77.08566,-0.11111111,21.653772,-8.328873,17.587644081203656,7.828915,0.49102995,1640.03342294693,13.075269
,3.5484579,-2148.7236,17.414906,,581.7245,9.815478,9.887569,0.99999976,56.255905,15.552364,776,-0.00909091,15520,17.414906,0.11,,163.93727,8.156897,51.41951,-0.09090909,21.399605,-8.306075,17.227649961045174,11.584127,0.74964494,1642.9523401260376,13.078461
,3.693156,-2145.9395,17.414906,,602.1129,9.430907,10.633486,0.99999976,52.5209,15.305105,777,-0.00909091,15540,17.414906,0.11,,163.03479,8.155608,52.261986,-0.09090909,21.397017,-8.282049,16.956881595499308,11.966109,0.7749201,1645.781879901886,13.0813265
,2.007435,-1076.7683,17.414906,,432.62634,17.350405,9.586076,0.99999976,128.20409,16.133707,778,0.045454547,15560,17.414906,0.11,,215.512,8.154323,,0.45454547,21.37318,-8.2593975,17.86388833825576,4.022776,0.556075,1648.651254415512,13.08525
,9.36154,-4717.6597,17.414906,,793.6206,3.7205217,-61.92005,0.99999976,12.210154,7.41949,779,-0.045454547,15580,17.414906,0.11,,84.77458,8.153038,,-0.45454547,21.364338,-8.328895,8.127228058042268,17.643816,1.0187684,1652.0206859111786,13.077976
,4.134999,-8503.57,17.414906,,581.7772,8.423173,-61.921337,0.99999976,45.857582,16.782526,780,-0.079797976,15600,17.414906,0.11,,140.69586,8.151755,,-0.7979798,21.3331,-8.397586,18.5592257147103,12.909927,0.7458682,1655.2624487876892,13.082725
,7.937785,-5478.0396,17.414906,,767.24255,4.3878503,-9.127715,0.99999976,17.911564,17.314344,781,-0.053535353,15620,17.414906,0.11,,96.657005,8.150474,16.018383,-0.53535354,21.423723,-8.398865,19.100333430453638,17.035873,0.98238486,1658.003663778305,13.088143
,4.6268916,-7718.4375,17.414906,,629.74335,7.5276914,10.468129,0.99999976,42.96181,17.334772,782,-0.073737375,15640,17.414906,0.11,,136.10506,8.149195,41.458237,-0.7373737,21.491976,-8.37477,19.122570579429013,13.964284,0.8052984,1661.922253370285,13.093574
,7.967834,-6089.4106,17.414906,,769.1067,4.371302,10.9679575,0.99999976,16.65626,17.369354,783,-0.05959596,15660,17.414906,0.11,,96.52644,8.147916,10.425896,-0.5959596,21.417706,-8.350334,19.154393770802365,17.046404,0.9822563,1665.8805668354034,13.099035
,5.2445054,-7213.875,17.414906,,672.85364,6.6412005,12.062674,0.99999976,34.65153,17.37286,784,-0.06969697,15680,17.414906,0.11,,128.29688,8.14664,31.38114,-0.6969697,21.530897,-8.324328,19.160608748808365,14.889696,0.85823166,1669.1850361824036,13.1044855
,8.04285,-6073.8687,17.414906,,772.3493,4.330531,12.482621,0.99999976,16.350805,17.368778,785,-0.05959596,15700,17.414906,0.11,,96.02931,8.145365,13.30799,-0.5959596,21.405437,-8.298019,19.1560621749924,17.074907,0.98388445,1672.2702062129974,13.109918
,5.3456984,-7195.495,17.414906,,685.7522,6.515484,10.85569,0.99999976,33.269135,17.352312,786,-0.06969697,15720,17.414906,0.11,,128.28113,8.144093,31.825293,-0.6969697,21.65213,-8.273681,19.1370876330908,15.136646,0.8724583,1675.4205718040466,13.115315
,1.6401525,-3197.5376,17.414906,,140.37766,21.235716,14.553794,0.99999976,60.24331,17.374063,787,0.0979798,15740,17.414906,0.11,,85.58817,8.14282,,0.97979796,21.316599,-8.244853,19.160904436218964,0.080883004,0.1783706,1678.6082792282104,13.120727
,5.3688097,-3376.1543,17.414906,,683.72644,6.4874363,-61.93154,0.99999976,30.860254,2.6073232,788,-0.02929293,15760,17.414906,0.11,,127.351585,8.141551,,-0.2929293,21.309296,-8.314031,2.684944411932891,14.821859,0.86767316,1681.8716204166412,13.107385
,2.3351126,-1771.2203,17.414906,0.2612105,450.11313,14.9156885,-61.932808,0.99999976,109.283966,16.140839,789,-0.001010101,15780,17.414906,0.11,,192.75864,8.140283,,-0.01010101,21.28788,-8.382172,17.909893580696824,6.3721905,0.5704856,1684.9488360881805,13.111229
,1.2722993,-1943.0068,17.414906,3.4723924e-20,238.25217,27.375486,-40.07748,0.99999976,184.91325,14.943611,790,-0.005050505,15800,17.414906,0.11,,187.2611,8.139347,184.91325,-0.05050505,31.841019,-8.42287,16.47782138207707,4.4655333,0.30158502,1687.9961354732513,13.113549
,1.529868,-1940.5348,17.414906,3.4767797e-20,241.06047,22.766546,8.7339945,0.99999976,150.03033,12.861984,791,-0.005050505,15820,17.414906,0.11,,157.56946,8.1380825,38.696213,-0.05050505,27.178715,-8.402094,14.26984382495498,4.4121675,0.30475408,1690.786191701889,13.113232
,1.8756717,-1938.0641,17.414906,3.4811857e-20,316.7637,18.569246,11.53045,0.99999976,126.27028,13.742292,792,-0.005050505,15840,17.414906,0.11,,168.88014,8.136819,102.1637,-0.05050505,24.254873,-8.377826,15.258157419595506,5.6856275,0.39995417,1693.6093502044678,13.114026
,2.1133673,-1935.606,17.414906,3.4855708e-20,324.88013,16.480719,7.577047,0.99999976,109.044624,14.023973,793,-0.005050505,15860,17.414906,0.11,,153.72629,8.135557,39.387634,-0.05050505,22.28909,-8.358488,15.522036497860082,5.808371,0.4096849,1696.6933517456055,13.115172
,2.2479973,-1933.1488,17.414906,3.4899745e-20,432.1914,15.493707,10.455466,0.99999976,133.67603,13.615758,794,-0.005050505,15880,17.414906,0.11,,192.2562,8.134296,133.67603,-0.05050505,23.111595,-8.335558,15.050810699905323,7.6178885,0.54432166,1699.3802282810211,13.115803
,2.4935997,-1930.6969,17.414906,3.494371e-20,489.4132,13.967684,11.598886,0.99999976,114.55767,14.245379,795,-0.005050505,15900,17.414906,0.11,,196.26776,8.133038,97.8476,-0.05050505,22.615139,-8.311089,15.788875587566036,8.647454,0.6156141,1702.323518037796,13.117225
,2.7021348,-1928.2429,17.414906,3.498759e-20,543.8501,12.889738,18.05647,0.99999976,100.25525,14.039044,796,-0.005050505,15920,17.414906,0.11,,201.26683,8.131781,97.30147,-0.05050505,22.486012,-8.278482,15.538240508122227,9.596274,0.6832288,1705.5046458244324,13.118382
,2.9115326,-1925.8109,17.414906,3.503166e-20,572.95996,11.962707,5.7177024,0.99999976,89.152534,13.228565,797,-0.005050505,15940,17.414906,0.11,,196.78981,8.130526,74.47258,-0.05050505,21.983562,-8.261354,14.698691713793199,10.020855,0.7188958,1708.8280591964722,13.118521
,3.1055582,-1923.3716,17.414906,3.507552e-20,590.131,11.215315,16.77967,0.99999976,80.28386,14.316067,798,-0.005050505,15960,17.414906,0.11,,190.02412,8.1292715,60.89052,-0.05050505,21.55286,-8.230362,15.86847249259691,10.337544,0.7395125,1711.8578753471375,13.120022
,3.274926,-1920.9467,17.414906,3.5119436e-20,621.52783,10.635298,9.797013,0.99999976,73.0365,13.771023,799,-0.005050505,15980,17.414906,0.11,,189.78378,8.128019,72.4246,-0.05050505,21.490889,-8.20816,15.301291941650476,10.855591,0.77788216,1715.1035282611847,13.120836
,1.7388214,-2705.89,17.414906,,562.98254,20.0307,8.840286,0.99999976,197.11151,14.265431,800,0.089898996,16000,17.414906,0.11,,323.7725,8.126768,,0.8989899,21.26614,-8.187159,15.782692150178026,1.2354388,0.7037282,1718.4071485996246,13.122266
,2.4454477,-1027.6567,17.414906,,694.2202,14.242714,-61.947903,0.99999976,132.09383,2.2203224,801,0.033333335,16020,17.414906,0.11,,283.88266,8.125519,,0.33333334,21.243296,-8.254732,2.3958674503490056,7.0005817,0.8666919,1722.0280346870422,13.108656
,8.102397,-6056.962,17.414906,,782.9732,4.2987046,-61.94915,0.99999976,16.363848,7.7214336,802,-0.05959596,16040,17.414906,0.11,,96.634766,8.124271,,-0.5959596,21.241714,-8.321919,8.516571899196851,16.94301,0.9762758,1725.6305141448975,13.101939
,2.8063018,-1531.311,17.414906,4.8835153e-07,778.33563,12.411284,-61.950397,0.99999976,113.37203,16.812054,803,0.005050505,16060,17.414906,0.11,,277.35278,8.123025,,0.05050505,21.224974,-8.388743,18.59014574157666,8.813689,0.9692847,1728.7139027118683,13.106559
,5.3783493,-7176.056,17.414906,,682.56226,6.4759297,-61.95164,0.99999976,32.64877,11.872341,804,-0.06969697,16080,17.414906,0.11,,126.90924,8.12178,,-0.6969697,21.204931,-8.45547,12.923972972788706,14.729001,0.848958,1731.521945476532,13.105024
,2.3506498,-1293.4562,17.414906,,573.78973,14.817099,-61.952885,0.99999976,113.70499,16.865509,805,0.013131313,16100,17.414906,0.11,,244.09834,8.120538,,0.13131313,21.201744,-8.522128,18.64513393550321,6.3846455,0.71278226,1734.4289238452911,13.109695
,2.2471995,-1142.6289,17.414906,,668.1487,15.4992075,-61.954124,0.99999976,158.8028,11.044092,806,0.04949495,16120,17.414906,0.11,,297.32504,8.119296,,0.4949495,21.194332,-8.588828,12.003500892203023,5.6951237,0.8289686,1737.522289276123,13.107134
,2.616133,-1130.8425,17.414906,,731.3458,13.313471,-61.955364,0.99999976,115.2378,6.973246,807,0.021212121,16140,17.414906,0.11,,279.55225,8.118056,,0.21212122,21.19012,-8.655245,7.647180258685644,7.8766494,0.90625256,1740.7155194282532,13.099532
,1.0316397,-1100.4873,17.414906,,329.0318,33.761604,-45.579884,0.99999976,318.89627,8.591763,808,0.023232324,16160,17.414906,0.11,,318.9406,8.116817,318.89627,0.23232323,37.260693,-8.701127,9.44759604235452,3.4990883,0.40721756,1743.5590779781342,13.093953
,1.2610956,-1099.1144,17.414906,,989.6393,27.61869,3.6065414,0.99999976,750.5904,8.597587,809,0.023232324,16180,17.414906,0.11,,784.7456,8.1155815,750.5904,0.23232323,38.134655,-8.686722,9.443262075424531,10.515965,1.2232871,1746.7170090675354,13.088395
,1.6709687,-1097.734,17.414906,,968.3753,20.844084,13.146943,0.99999976,389.832,8.613434,810,0.023232324,16200,17.414906,0.11,,579.5293,8.114346,389.79205,0.23232323,31.12935,-8.659868,9.459359490414371,10.285267,1.195525,1750.0953886508942,13.0828705
,1.9757402,-1096.3523,17.414906,,947.10876,17.62874,17.122736,0.99999976,263.5059,8.615252,811,0.023232324,16220,17.414906,0.11,,479.36908,8.1131115,263.5059,0.23232323,27.679375,-8.62808,9.462001915663578,10.050634,1.1678283,1753.0009365081787,13.077361
,2.2311003,-1094.9855,17.414906,,930.1505,15.611047,8.273112,0.99999976,199.13016,8.597326,812,0.023232324,16240,17.414906,0.11,,416.90213,8.111879,198.45316,0.23232323,25.467184,-8.607236,9.443358850499639,9.856137,1.1455055,1755.9444675445557,13.071843
,2.45664,-1093.6145,17.414906,,903.4208,14.177825,14.6261015,0.99999976,160.1109,8.631145,813,0.023232324,16260,17.414906,0.11,,367.74652,8.110649,145.48666,0.23232323,23.743694,-8.578619,9.479804275936404,9.565869,1.1112187,1759.1619837284088,13.066382
,2.5584292,-1092.2507,17.414906,,797.447,13.613748,13.010605,0.99999976,133.93161,8.55593,814,0.023232324,16280,17.414906,0.11,,311.694,8.10942,33.089188,0.23232323,22.044975,-8.552071,9.397826060402526,8.431229,0.9796646,1762.1258499622345,13.06084
,4.6334968,-11346.932,17.414906,,648.1926,7.51696,12.961493,0.99999976,36.582615,8.53615,815,-0.1,16300,17.414906,0.11,,139.89276,8.1081915,,-1.0,21.189268,-8.525779,9.375709018969063,13.672308,0.7953284,1765.3136458396912,13.055289
,1.651412,-3288.5889,17.414906,,136.55798,21.090927,-61.966457,0.99999976,58.021767,16.724995,816,0.0979798,16320,17.414906,0.11,,82.69165,8.106966,,0.97979796,21.166573,-8.591537,18.50413155298446,0.075645395,0.16735047,1768.1668746471405,13.059786
,9.37319,-4687.528,17.414906,,822.5337,3.7158973,-61.96768,0.99999976,12.60766,5.6892996,817,-0.045454547,16340,17.414906,0.11,,87.75387,8.105741,,-0.45454547,21.15194,-8.657894,5.907353025925015,17.436043,1.0067732,1771.0641882419586,13.050764
,2.5277393,-1669.9896,17.414906,115.007576,625.2611,13.7790365,-61.968906,0.99999976,115.08377,16.38562,818,0.001010101,16360,17.414906,0.11,,247.35982,8.104518,,0.01010101,21.147276,-8.723067,18.162066716959504,7.3682394,0.7643779,1773.9558758735657,13.054841
,2.0370831,-1023.96405,17.414906,,420.31104,17.097883,-61.970127,0.99999976,115.84041,12.184109,819,0.037373737,16380,17.414906,0.11,,206.32985,8.234847,,0.37373737,21.121025,-8.78842,13.321448948282047,4.023143,0.5132003,1776.8408579826355,13.053779
,2.6259365,-2325.8708,17.414906,,397.24036,13.263767,-61.971348,0.99999976,91.10976,7.907338,820,-0.013131313,16400,17.414906,0.11,,151.2757,8.233626,,-0.13131313,21.116106,-8.853907,8.675927544805562,7.852339,0.48443946,1779.5111575126648,13.047502
,7.9804897,-5455.0938,17.414906,,792.9624,4.3643703,-61.972565,0.99999976,18.381287,15.785252,821,-0.053535353,16420,17.414906,0.11,,99.362625,8.232408,,-0.53535354,21.113646,-8.919251,17.501267047864108,16.749275,0.96584946,1782.761037349701,13.050836
,6.7822657,-3811.1292,17.414906,,779.99414,5.135424,-47.324432,0.99999976,21.62924,17.101166,822,-0.035353538,16440,17.414906,0.11,,115.00495,8.231191,19.43774,-0.35353535,21.457785,-8.96602,18.882591517659037,16.322361,0.94889796,1785.6520736217499,13.055764
,7.945209,-5046.05,17.414906,,798.97656,4.38375,1.2095354,0.99999976,19.278162,17.29883,823,-0.04949495,16460,17.414906,0.11,,100.5608,8.229975,19.154064,-0.4949495,21.20963,-8.953731,19.08007073695152,16.82588,0.97080994,1788.7555575370789,13.06092
,8.904348,-4481.537,17.414906,,820.12805,3.9115508,7.556923,0.99999976,13.628661,17.260862,824,-0.043434344,16480,17.414906,0.11,,92.10422,8.228761,10.306641,-0.43434343,21.133907,-8.933736,19.043190411385172,17.222357,0.995301,1792.5271153450012,13.066017
,8.087719,-5428.737,17.414906,,800.66785,4.306506,15.904279,0.99999976,17.975906,17.369274,825,-0.053535353,16500,17.414906,0.11,,98.997986,8.227548,16.909283,-0.53535354,21.136948,-8.903643,19.15523627023075,16.830442,0.9705065,1797.0265877246857,13.071234
,6.7989182,-3792.693,17.414906,,768.42487,5.122846,8.972307,0.99999976,21.176695,17.299183,826,-0.035353538,16520,17.414906,0.11,,113.02164,8.2263365,0.0001986709,-0.35353535,21.125267,-8.882046,19.082538060338244,16.00242,0.9302964,1800.5870819091797,13.076351
,8.83866,-4831.52,17.414906,,829.46497,3.9406211,11.486032,0.99999976,14.991714,17.325489,827,-0.04747475,16540,17.414906,0.11,,93.8451,8.225126,14.640883,-0.47474748,21.319262,-8.857512,19.109421172601063,17.378641,1.0029806,1805.0193347930908,13.08149
,2.0003788,-1491.0139,17.414906,,564.94696,17.411608,11.731289,0.99999976,164.22685,17.267654,828,0.06363636,16560,17.414906,0.11,,282.41998,8.223918,,0.6363636,21.102552,-8.83265,19.05036835029628,3.6909451,0.6823031,1808.4049649238586,13.086545
,2.4988818,-1151.5464,17.414906,,677.4448,13.938159,-61.98226,0.99999976,135.20906,6.148707,829,0.019191919,16580,17.414906,0.11,,271.09918,8.222711,,0.1919192,21.10218,-8.897206,6.6940838193391,7.1640215,0.81718314,1811.7116644382477,13.0781765
