LQGmu01,ReturnMin,LQGmu1,IWMean,IWMin,ReturnLastEpisode,DenMISELogFirst,ReturnStepMax,TimestepsSoFar,LQGsigma,IWLastEpisode,DenMISELogLast,ReturnMean,TimeElapsed,ReturnMax,Bound,ReturnAbsMax,DenMISEMeanLog,URet,IWFirstEpisode,target_sum_log_mean,MISE,Iteration,IWMax
0.0026960217,,0.026953753,1.0644287,,9.230641,17.834526,0.9999986,6780,0.11,6.5077105,14.454205,14.922823,212.74733352661133,16.8856,9.862161,16.8856,14.778578,10.140106403752727,5.2467577e-33,-40.59392,9.862161,339,14.23493
0.0026762018,,0.02675569,1.0568559,,9.195146,17.831581,0.9999986,6800,0.11,3.733879,15.376995,14.905977,213.722158908844,16.8856,9.793249,16.8856,14.780496,10.095409740898067,6.588645e-33,-40.28681,9.793249,340,14.483373
0.0026608105,,0.026601886,1.0765771,,9.325708,17.828644,0.9999986,6820,0.11,13.575269,8.495108,14.889611,214.66680526733398,16.8856,9.9796715,16.8856,14.762199,10.240904300022722,7.866707e-33,-40.029102,9.9796715,341,14.536191
0.0026437473,,0.026431374,1.0713254,,9.1712055,17.825716,0.9999986,6840,0.11,4.807252,11.58499,14.872891,215.6905312538147,16.8856,9.931163,16.8856,14.753101,10.074594959032778,9.569834e-33,-39.755424,9.931163,342,14.6460085
0.0026242307,,0.026236346,1.0619448,,9.13378,17.822796,0.9999986,6860,0.11,3.2590775,14.3486395,14.856159,216.72299027442932,16.8856,9.844798,16.8856,14.752098,10.033351615136363,1.1966047e-32,-39.45985,9.844798,343,14.839186
0.0026016145,,0.026010334,1.0480914,,9.095583,17.819885,0.9999986,6880,0.11,1.6255226,14.522397,14.839414,217.7439317703247,16.8856,9.717857,16.8856,14.751578,9.989349995840648,1.5489468e-32,-39.14677,9.717857,344,15.135499
0.002575502,,0.025749382,1.0434868,,9.200567,17.816982,0.9999986,6900,0.11,4.7718616,13.677853,14.82307,218.74699234962463,16.8856,9.676973,16.8856,14.748576,10.102994041122729,2.084638e-32,-38.811817,9.676973,345,15.544038
0.0025461307,,0.025455862,1.0435063,,9.147072,17.814087,0.9999986,6920,0.11,6.503337,13.474743,14.806664,219.86841678619385,16.8856,9.67795,16.8856,14.74499,10.047367500214003,2.908555e-32,-38.457233,9.67795,346,16.048199
0.0025093514,,0.0250883,1.0378591,,9.115202,17.811201,0.9999986,6940,0.11,4.548438,15.97904,14.790263,220.93275117874146,16.8856,9.627606,16.8856,14.748641,10.01371392604983,4.4062145e-32,-38.0498,9.627606,347,16.80458
0.002466972,,0.024664765,1.0417045,,9.150243,17.808323,0.9999986,6960,0.11,8.313667,18.672707,14.774056,222.0536105632782,16.8856,9.665059,16.8856,14.7599945,10.048388576938867,7.0980675e-32,-37.599487,9.665059,348,17.726236
0.002415509,,0.024150439,1.0469674,,9.16383,17.805454,0.9999986,6980,0.11,9.303916,9.36525,14.75798,223.27816891670227,16.8856,9.716639,16.8856,14.744625,10.065929015592378,1.2632067e-31,-37.120144,9.716639,349,18.934464
0.0029379872,,0.029371506,0.99169606,,9.152019,17.802593,0.9999986,7000,0.11,5.3231173,15.459826,14.741964,224.3968369960785,16.8856,9.136894,16.8856,14.746768,10.05252648592852,3.3962677e-34,-40.503838,9.136894,350,5.333234
0.0028838178,,0.02883027,0.9946645,,9.59272,17.79974,0.9999986,7020,0.11,5.120554,9.688059,14.727294,225.63566303253174,16.8856,9.175835,16.8856,14.732315,10.542780603960608,6.3570803e-34,-39.978806,9.175835,351,5.487133
0.0028367143,,0.02835961,0.99974555,,9.245209,17.796896,0.9999986,7040,0.11,4.9462132,12.733769,14.7117195,226.7275960445404,16.8856,9.22902,16.8856,14.726605,10.158778916556535,1.0948074e-33,-39.499046,9.22902,352,5.896808
0.0028055555,,0.028048264,1.0067662,,9.155535,17.794058,0.9999986,7060,0.11,6.3028116,14.601967,14.695979,227.63479900360107,16.8856,9.296403,16.8856,14.726236,10.060996756148876,1.5685622e-33,-39.127052,9.296403,353,6.3028116
0.0027759538,,0.027752483,1.0122906,,9.247875,17.79123,0.9999986,7080,0.11,5.365578,19.776703,14.68059,228.65609097480774,16.8856,9.351207,16.8856,14.740504,10.157783059478072,2.2060106e-33,-38.754234,9.351207,354,6.780527
0.0027481802,,0.027474958,1.0185112,,9.161469,17.788408,0.9999986,7100,0.11,5.768449,18.928946,14.665043,229.89799118041992,16.8856,9.41073,16.8856,14.75232,10.05980629899603,3.0364051e-33,-38.39884,9.41073,355,7.2491317
0.0027166617,,0.027160006,1.0163137,,9.200174,17.785595,0.9999986,7120,0.11,2.5532436,16.746428,14.649693,231.22020316123962,16.8856,9.393855,16.8856,14.7579565,10.110583932634471,4.3584517e-33,-38.029408,9.393855,356,7.8094764
0.0026805997,,0.02679964,1.0126879,,9.145171,17.782791,0.9999986,7140,0.11,2.112553,14.313018,14.634274,232.8917956352234,16.8856,9.364029,16.8856,14.756741,10.04672769906839,6.581662e-33,-37.640377,9.364029,357,8.48691
0.0026546577,,0.0265404,1.0248013,,9.695172,17.779993,0.9999986,7160,0.11,8.627699,9.6315565,14.620478,234.3330135345459,16.8856,9.489798,16.8856,14.74244,10.656265213123472,8.854499e-33,-37.330906,9.489798,358,8.92871
0.0026290333,,0.02628434,1.0302113,,9.308254,17.777205,0.9999986,7180,0.11,5.9782615,14.026277,14.6056795,235.57203722000122,16.8856,9.544092,16.8856,14.740499,10.222325426733397,1.1862876e-32,-37.014492,9.544092,359,9.359136
0.0026002696,,0.025996894,1.0277456,,9.132463,17.774422,0.9999986,7200,0.11,3.0726767,15.071852,14.590476,236.65851998329163,16.8856,9.523932,16.8856,14.741482,10.028777960622456,1.6457537e-32,-36.67891,9.523932,360,9.863399
0.0025688861,,0.025683269,1.0290328,,9.316055,17.771648,0.9999986,7220,0.11,4.6184664,8.139093,14.575866,237.6982762813568,16.8856,9.540672,16.8856,14.723251,10.249163110899708,2.3498914e-32,-36.347267,9.540672,361,10.428421
0.0025324577,,0.02531922,1.0275012,,9.137445,17.768883,0.9999986,7240,0.11,3.697311,16.682747,14.5608425,238.75610184669495,16.8856,9.52995,16.8856,14.728724,10.033347796209062,3.5478206e-32,-35.963127,9.52995,362,11.11798
0.0024942711,,0.02493759,1.0329297,,9.225975,17.766123,0.9999986,7260,0.11,6.680946,16.878538,14.546146,240.09752869606018,16.8856,9.584444,16.8856,14.7347,10.142912422803175,5.4570374e-32,-35.569168,9.584444,363,11.841384
0.0024435497,,0.024430683,1.027851,,9.12393,17.763372,0.9999986,7280,0.11,2.8459597,17.632483,14.531249,241.36802768707275,16.8856,9.542912,16.8856,14.742733,10.019787144960494,9.641475e-32,-35.10019,9.542912,364,12.895483
0.0023547977,,0.02354367,1.0220847,,9.194588,17.76063,0.9999986,7300,0.11,3.008594,15.371998,14.516628,242.5194730758667,16.8856,9.501153,16.8856,14.74451,10.09588889660244,2.591853e-31,-34.407066,9.501153,365,15.02833
-0.005208941,,-0.052042812,0.0058070435,,9.100017,17.757893,0.9999986,7320,0.11,1.06638166e-35,16.562792,14.501829,243.69010472297668,16.8856,0.089283966,16.8856,14.749513,9.99578817929863,1.3751565e-05,-17.007029,0.089283966,366,0.66619825
-0.005207155,,-0.052025,1.009749,,12.678108,17.755165,0.9999986,7340,0.11,368.45828,8.321345,14.4968605,244.84366917610168,16.8856,12.817286,16.8856,14.729293,14.070550212675325,1.3678503e-05,-16.919264,12.817286,367,368.45828
-0.005196987,,-0.051923603,0.99742955,,14.275421,17.752443,0.9999986,7360,0.11,176.42442,8.297358,14.496259,246.07912468910217,16.8856,13.4264765,16.8856,14.711004,15.78777783849006,1.310008e-05,-16.821634,13.4264765,368,188.55853
-0.00513343,,-0.051289707,1.0094175,,14.237507,17.74973,0.9999986,7380,0.11,117.594635,11.732497,14.495557,247.2814803123474,16.8856,13.78234,16.8856,14.702426,15.812364027745717,9.837694e-06,-16.63992,13.78234,369,143.39935
-0.0051118387,,-0.05107435,1.0177888,,13.645617,17.747023,0.9999986,7400,0.11,96.150635,15.443487,14.493259,248.52367329597473,16.8856,13.893965,16.8856,14.704079,15.140879301907738,8.934389e-06,-16.51078,13.893965,370,108.3441
-0.005084292,,-0.050799586,1.0182073,,13.529122,17.744324,0.9999986,7420,0.11,74.85855,12.281335,14.490661,249.74638843536377,16.8856,13.867838,16.8856,14.697303,15.014676680958264,7.89077e-06,-16.383856,13.867838,371,88.94083
-0.0050657648,,-0.05061479,1.0246668,,14.231013,17.741632,0.9999986,7440,0.11,65.54096,8.834231,14.489962,251.00527262687683,16.8856,14.062542,16.8856,14.681347,15.771363481998653,7.2619864e-06,-16.279938,14.062542,372,74.68955
-0.0050538657,,-0.050496098,1.034393,,13.515443,17.738949,0.9999986,7460,0.11,58.555435,10.268239,14.4873495,252.12415289878845,16.8856,14.164934,16.8856,14.669374,14.973145250372099,6.8903128e-06,-16.18206,14.164934,373,63.874817
-0.0050381394,,-0.050339237,1.0294101,,14.408287,17.73627,0.9999986,7480,0.11,46.246918,8.393842,14.487138,253.27690148353577,16.8856,14.183905,16.8856,14.652506,15.990255595677603,6.421357e-06,-16.08545,14.183905,374,56.416656
-0.0050287205,,-0.05024528,1.044295,,12.388973,17.7336,0.9999986,7500,0.11,48.808624,16.23061,14.4815445,254.42963576316833,16.8856,14.209312,16.8856,14.656632,13.711692598035313,6.161828e-06,-15.976685,14.209312,375,50.072414
-0.005016504,,-0.05012342,1.0373516,,14.166747,17.730938,0.9999986,7520,0.11,36.495255,14.695516,14.480706,255.58896398544312,16.8856,14.16825,16.8856,14.656707,15.709511683425589,5.8354317e-06,-15.869805,14.16825,376,45.360725
-0.005003878,,-0.049997475,1.0378306,,14.21777,17.728281,0.9999986,7540,0.11,35.542164,12.571654,14.480009,256.7005338668823,16.8856,14.225977,16.8856,14.651146,15.763915252949262,5.5149685e-06,-15.768829,14.225977,377,41.588284
-0.0049809376,,-0.049768634,1.0177085,,15.32715,17.725632,0.9999986,7560,0.11,23.739424,12.25061,14.48225,257.78183031082153,16.8856,14.04471,16.8856,14.644776,16.990369968581774,4.9645014e-06,-15.657583,14.04471,378,39.236004
-0.0049656993,,-0.049616624,1.029609,,13.632973,17.72299,0.9999986,7580,0.11,33.897854,14.41679,14.480009,258.8867139816284,16.8856,14.191197,16.8856,14.644116,15.106617725230677,4.6324576e-06,-15.550217,14.191197,379,36.676235
-0.004949968,,-0.049459685,1.0320244,,14.242055,17.720356,0.9999986,7600,0.11,28.412209,14.430464,14.4793825,260.0139784812927,16.8856,14.255649,16.8856,14.643532,15.813331039581094,4.311642e-06,-15.443419,14.255649,380,34.522743
-0.0049278517,,-0.049239058,1.0275707,,13.381004,17.717728,0.9999986,7620,0.11,23.542667,13.799289,14.4765,261.3686716556549,16.8856,14.160743,16.8856,14.641308,14.843113508442878,3.8922362e-06,-15.331983,14.160743,381,33.041412
-0.0049037244,,-0.048998363,1.0305198,,13.020678,17.715105,0.9999986,7640,0.11,25.011543,13.067669,14.47269,262.5315148830414,16.8856,14.144746,16.8856,14.637175,14.444730792928672,3.4785455e-06,-15.221061,14.144746,382,31.834581
-0.0048664203,,-0.048626207,1.0280962,,14.289851,17.712492,0.9999986,7660,0.11,21.082067,13.836886,14.472213,263.7402639389038,16.8856,14.129988,16.8856,14.635083,15.833081107844544,2.916635e-06,-15.094885,14.129988,383,31.451757
-0.00484369,,-0.04839943,1.042885,,13.515558,17.709885,0.9999986,7680,0.11,27.790352,10.944286,14.46972,265.0238494873047,16.8856,14.311721,16.8856,14.625468,14.965780260591844,2.6208404e-06,-14.993352,14.311721,384,30.294174
-0.004820802,,-0.048171077,1.0476849,,12.89119,17.707283,0.9999986,7700,0.11,22.970802,15.021534,14.46562,266.39715695381165,16.8856,14.323012,16.8856,14.626534,14.303582074289258,2.3521714e-06,-14.882501,14.323012,385,29.25172
-0.0047909594,,-0.047873337,1.0457954,,13.43572,17.704689,0.9999986,7720,0.11,19.14995,12.952385,14.462952,267.66998958587646,16.8856,14.277677,16.8856,14.62225,14.88460823196097,2.039764e-06,-14.771267,14.277677,386,28.620113
-0.004738698,,-0.047351893,1.0424076,,13.819184,17.7021,0.9999986,7740,0.11,17.094316,13.735797,14.461288,268.8727023601532,16.8856,14.222482,16.8856,14.62001,15.312666373629785,1.5831888e-06,-14.637361,14.222482,387,29.005848
-0.00468086,,-0.046774786,1.05224,,13.220769,17.69952,0.9999986,7760,0.11,22.565876,13.648049,14.458092,270.08904004096985,16.8856,14.315068,16.8856,14.61755,14.618475961313177,1.1923669e-06,-14.501137,14.315068,388,29.495432
-0.0042358926,,-0.042333856,1.0179085,,13.993004,17.696947,0.9999986,7780,0.11,19.833897,16.94144,14.456896,271.3163709640503,16.8856,13.726118,16.8856,14.623594,15.505721742029063,1.1996696e-07,-14.095477,13.726118,389,45.291824
-0.004248787,,-0.042462576,0.9801711,,14.143478,17.69438,0.9999986,7800,0.11,6.3235707,17.825386,14.456092,272.45652770996094,16.8856,13.243755,16.8856,14.631779,15.687881830955888,1.2887674e-07,-14.015365,13.243755,390,40.254387
-0.0042613028,,-0.0425875,0.9768343,,13.803743,17.691818,0.9999986,7820,0.11,16.953753,14.579698,14.454424,273.6396346092224,16.8856,13.225234,16.8856,14.631533,15.315322956251297,1.3814712e-07,-13.941349,13.225234,391,36.207966
-0.0042737615,,-0.042711873,0.97821987,,14.189993,17.689264,0.9999986,7840,0.11,17.258087,11.167062,14.453749,274.90711975097656,16.8856,13.284744,16.8856,14.622579,15.690857281187263,1.4801854e-07,-13.876485,13.284744,392,32.878246
-0.004290438,,-0.042878337,1.0159541,,12.96114,17.686716,0.9999986,7860,0.11,29.990433,6.8942895,14.449952,276.1363546848297,16.8856,13.761634,16.8856,14.602806,14.352697984064815,1.6216784e-07,-13.823825,13.761634,393,29.990433
-0.0043079443,,-0.043053076,1.023688,,12.7349415,17.684175,0.9999986,7880,0.11,19.188908,16.53887,14.445599,277.33583068847656,16.8856,13.83972,16.8856,14.607707,14.107459018604063,1.7840776e-07,-13.7488575,13.83972,394,27.494259
-0.004328126,,-0.043254532,1.0338888,,14.11271,17.68164,0.9999986,7900,0.11,19.303991,12.969392,14.4447565,278.4273986816406,16.8856,14.019297,16.8856,14.603567,15.660126405876717,1.9901287e-07,-13.685131,14.019297,395,25.29467
-0.0043468466,,-0.04344138,1.020413,,14.874104,17.679111,0.9999986,7920,0.11,9.6672,9.418689,14.44584,279.4524886608124,16.8856,13.879305,16.8856,14.590512,16.495733358695624,2.2021659e-07,-13.631984,13.879305,396,23.41526
-0.0043670754,,-0.043643292,1.0258329,,13.685396,17.67659,0.9999986,7940,0.11,15.853716,13.117393,14.443925,280.8848078250885,16.8856,13.967446,16.8856,14.586808,15.165032997109082,2.4553842e-07,-13.569759,13.967446,397,21.732105
-0.004387747,,-0.043849617,1.025659,,14.109378,17.674074,0.9999986,7960,0.11,13.178435,14.879163,14.443085,282.22267746925354,16.8856,13.991773,16.8856,14.5875635,15.615283170815326,2.7430636e-07,-13.504566,13.991773,398,20.2323
-0.0041609253,,-0.04158549,1.0513045,,12.478743,17.671564,0.9999986,7980,0.11,44.532143,12.22949,14.438161,283.56814551353455,16.8856,14.158256,16.8856,14.5816765,13.818927905024932,8.211528e-08,-13.313853,14.158256,399,44.532143
-0.004195074,,-0.0419264,1.0232127,,15.4117155,17.669062,0.9999986,8000,0.11,5.3828344,11.479188,14.440595,284.8866958618164,16.8856,13.835645,16.8856,14.573997,17.0644856681652,9.903653e-08,-13.262185,13.835645,400,36.869045
-0.0042313207,,-0.04228822,1.030564,,13.394339,17.666565,0.9999986,8020,0.11,16.923302,14.823357,14.437984,286.22128772735596,16.8856,13.95782,16.8856,14.574632,14.864052366265785,1.2067218e-07,-13.201581,13.95782,401,30.843925
-0.0042982963,,-0.04295678,1.0459621,,12.8924265,17.664074,0.9999986,8040,0.11,18.640913,11.392243,14.43414,287.4872224330902,16.8856,14.175745,16.8856,14.566749,14.309313782807905,1.7295139e-07,-13.166976,14.175745,402,24.060661
-0.0043523367,,-0.04349618,1.0342437,,13.620892,17.66159,0.9999986,8060,0.11,8.526386,17.01051,14.432123,288.7307884693146,16.8856,14.05019,16.8856,14.572889,15.079161646370139,2.3067828e-07,-13.117367,14.05019,403,19.634052
-0.0044569974,,-0.04454078,1.0376512,,13.533539,17.659111,0.9999986,8080,0.11,13.152709,14.018026,14.429898,289.9988708496094,16.8856,14.147333,16.8856,14.571565,14.99705801724721,3.9909133e-07,-13.110778,14.147333,404,14.323595
-0.00461973,,-0.0461648,1.0248727,,14.99728,17.65664,0.9999986,8100,0.11,9.23146,5.7753253,14.431299,291.4082865715027,16.8856,14.078026,16.8856,14.549906,16.633270076400684,9.169288e-07,-13.183936,14.078026,405,11.690744
-0.004517036,,-0.04513997,1.0297582,,13.398266,17.654173,0.9999986,8120,0.11,11.695183,16.965414,14.428754,292.61941027641296,16.8856,14.088711,16.8856,14.555886,14.866020176288957,5.461105e-07,-13.022069,14.088711,406,12.540735
-0.004402687,,-0.04399872,1.0400498,,12.000016,17.651712,0.9999986,8140,0.11,15.225257,11.751369,14.422787,293.7158901691437,16.8856,14.1159935,16.8856,14.549039,13.308812326278844,3.032683e-07,-12.875924,14.1159935,407,15.225257
-0.0042628963,,-0.042603422,1.0440655,,14.4513645,17.64926,0.9999986,8160,0.11,10.3201065,11.511262,14.422857,294.9163911342621,16.8856,14.111801,16.8856,14.541663,16.000632902348585,1.4538571e-07,-12.731202,14.111801,408,21.469088
-0.004344341,,-0.04341637,1.026407,,14.708106,17.64681,0.9999986,8180,0.11,5.347474,17.366646,14.423556,296.14907026290894,16.8856,13.94302,16.8856,14.548644,16.313255277025778,2.2446447e-07,-12.697195,13.94302,409,16.411139
-0.0044036065,,-0.0440079,1.0147824,,14.05572,17.64437,0.9999986,8200,0.11,6.0197163,12.1556015,14.422659,297.30334544181824,16.8856,13.830757,16.8856,14.542843,15.596217402802688,3.069725e-07,-12.66776,13.830757,410,13.527748
-0.004447775,,-0.044448737,1.0049427,,14.26228,17.641933,0.9999986,8220,0.11,5.615832,16.919636,14.422268,298.47829127311707,16.8856,13.733368,16.8856,14.5486355,15.81594723159437,3.8709453e-07,-12.620072,13.733368,411,11.812273
-0.004544189,,-0.04541095,1.0095658,,12.462789,17.639503,0.9999986,8240,0.11,9.963004,14.806914,14.417511,299.5973515510559,16.8856,13.8235855,16.8856,14.54925,13.807959432508264,6.365479e-07,-12.616168,13.8235855,412,10.2840395
-0.0024222538,,-0.024217853,0.6524155,,13.242408,17.63708,0.9999986,8260,0.11,2.899961,15.51886,14.414665,300.78462195396423,16.8856,8.189038,16.8856,14.551596,14.692168252617163,1.7770634e-12,-13.196783,8.189038,413,163.4157
-0.0024301151,,-0.024296418,0.54178894,,11.848821,17.63466,0.9999986,8280,0.11,4.60438,13.374275,14.408468,302.01807713508606,16.8856,6.8079762,16.8856,14.54775,13.122974288454232,1.8816164e-12,-13.117975,6.8079762,414,117.62267
-0.0024383205,,-0.024378425,0.8197485,,11.302248,17.632248,0.9999986,8300,0.11,144.5556,12.901185,14.400984,303.2414801120758,16.8856,9.872253,16.8856,14.5425825,12.521313813531235,1.9969775e-12,-13.03193,9.872253,415,144.5556
-0.0024462936,,-0.024458107,0.71522576,,13.544904,17.62984,0.9999986,8320,0.11,13.277426,10.371733,14.398926,304.5328052043915,16.8856,8.712569,16.8856,14.531945,15.005084608627827,2.1158568e-12,-12.958507,8.712569,416,107.47707
-0.0024537893,,-0.024533018,0.77066106,,12.363221,17.62744,0.9999986,8340,0.11,59.440014,14.119679,14.394044,305.8683559894562,16.8856,9.4536495,16.8856,14.53016,13.688609964416882,2.2342616e-12,-12.873547,9.4536495,417,85.61174
-0.002462453,,-0.024619604,0.8727239,,11.369494,17.625046,0.9999986,8360,0.11,75.11077,8.063566,14.386807,307.2372422218323,16.8856,10.574359,16.8856,14.514041,12.562982849645094,2.3783365e-12,-12.801395,10.574359,418,75.11077
-0.0024720991,,-0.024716008,0.9311543,,12.111796,17.622656,0.9999986,8380,0.11,60.317356,10.172651,14.381379,308.48271584510803,16.8856,11.315478,16.8856,14.503267,13.436627202733975,2.5488054e-12,-12.723852,11.315478,419,63.6281
-0.0024827356,,-0.024822308,0.9782699,,11.288179,17.620272,0.9999986,8400,0.11,54.812523,13.028716,14.374014,309.7540452480316,16.8856,11.803764,16.8856,14.499487,12.481903976072685,2.7500135e-12,-12.638902,11.803764,420,55.174187
-0.0024925435,,-0.024920322,0.936888,,13.44623,17.617893,0.9999986,8420,0.11,16.77883,13.52499,14.371811,311.0340838432312,16.8856,11.387551,16.8856,14.497019,14.906932536380179,2.9498726e-12,-12.557197,11.387551,421,48.713852
-0.002501826,,-0.025013095,0.896755,,13.888103,17.61552,0.9999986,8440,0.11,11.242793,16.710453,14.370665,312.3677568435669,16.8856,10.972346,16.8856,14.50203,15.392874820289752,3.1525212e-12,-12.470036,10.972346,422,43.61396
-0.0025104347,,-0.025099128,0.9048884,,12.324039,17.613153,0.9999986,8460,0.11,27.041927,6.694493,14.365827,313.84013867378235,16.8856,11.10238,16.8856,14.483261,13.654211675130536,3.353218e-12,-12.4058275,11.10238,423,39.48928
-0.0025187081,,-0.02518181,0.90134716,,13.696764,17.610792,0.9999986,8480,0.11,19.945469,17.211412,14.364248,315.6795039176941,16.8856,11.1478615,16.8856,14.489408,15.209967073853154,3.5581982e-12,-12.31833,11.1478615,424,36.08115
-0.0025290512,,-0.025285171,0.9339297,,10.833291,17.608437,0.9999986,8500,0.11,32.685944,13.164235,14.35594,317.3525004386902,16.8856,11.4538355,16.8856,14.486002,11.95506477441014,3.8295755e-12,-12.237047,11.4538355,425,33.18377
-0.0025384875,,-0.025379477,0.94473267,,11.518129,17.606087,0.9999986,8520,0.11,23.855259,17.415085,14.349279,318.85270833969116,16.8856,11.56714,16.8856,14.492668,12.7240472984505,4.0956483e-12,-12.148183,11.56714,426,30.734636
-0.0025508958,,-0.025503485,0.96743953,,11.802577,17.603743,0.9999986,8540,0.11,27.190027,6.7043214,14.343314,320.45791506767273,16.8856,11.839322,16.8856,14.474247,13.069663919903093,4.4700003e-12,-12.080921,11.839322,427,28.59954
-0.0025629015,,-0.025623463,0.98517907,,11.738194,17.601402,0.9999986,8560,0.11,25.22214,16.626053,14.337228,322.25228810310364,16.8856,12.0482025,16.8856,14.479148,12.991108542294032,4.8644543e-12,-11.991664,12.0482025,428,26.738008
-0.0025740115,,-0.025734488,0.9703773,,13.062411,17.59907,0.9999986,8580,0.11,10.777838,15.177939,14.334256,323.89380264282227,16.8856,11.907579,16.8856,14.480694,14.46596882861887,5.2607025e-12,-11.909401,11.907579,429,25.112837
-0.002585406,,-0.025848359,0.9867428,,12.651224,17.59674,0.9999986,8600,0.11,22.48071,16.23708,14.330341,325.4239945411682,16.8856,12.147078,16.8856,14.484666,13.974692129348039,5.699644e-12,-11.823112,12.147078,430,23.709536
-0.0025981234,,-0.02597545,1.0026983,,12.400705,17.594418,0.9999986,8620,0.11,21.786037,9.809988,14.325864,326.9029173851013,16.8856,12.366147,16.8856,14.473746,13.74846519033963,6.2303773e-12,-11.750798,12.366147,431,22.442322
-0.002610027,,-0.026094403,1.0057956,,12.726593,17.5921,0.9999986,8640,0.11,16.166603,12.038121,14.322163,328.3664789199829,16.8856,12.435534,16.8856,14.468073,14.066646927464761,6.771904e-12,-11.675482,12.435534,432,21.303478
-0.0026269366,,-0.026263384,1.0120752,,12.061527,17.589788,0.9999986,8660,0.11,16.078684,15.914907,14.316942,329.9384787082672,16.8856,12.520532,16.8856,14.471389,13.285174645905077,7.613973e-12,-11.586014,12.520532,433,20.234924
-0.0026421899,,-0.02641581,1.0066738,,13.058044,17.587482,0.9999986,8680,0.11,11.235504,18.084656,14.314041,331.4077079296112,16.8856,12.488755,16.8856,14.479706,14.46851814469614,8.462999e-12,-11.495026,12.488755,434,19.268751
-0.002657555,,-0.026569355,1.019143,,12.214603,17.58518,0.9999986,8700,0.11,17.98719,13.703842,14.309216,333.0684320926666,16.8856,12.652414,16.8856,14.477902,13.53836652912878,9.411869e-12,-11.413537,12.652414,435,18.380445
-0.0026719214,,-0.026712919,1.0247753,,12.518994,17.582884,0.9999986,8720,0.11,14.843318,13.20393,14.305109,334.5818898677826,16.8856,12.741536,16.8856,14.47499,13.883414681614653,1.0394609e-11,-11.335336,12.741536,436,17.636663
-0.0026857308,,-0.026850918,1.0050584,,13.166372,17.580593,0.9999986,8740,0.11,3.270392,16.517752,14.302503,335.92669892311096,16.8856,12.516557,16.8856,14.479689,14.57965866379822,1.1434855e-11,-11.25416,12.516557,437,16.989668
-0.0027033414,,-0.027026897,1.0080116,,10.823186,17.578308,0.9999986,8760,0.11,11.888218,13.96574,14.2945595,337.3006100654602,16.8856,12.525763,16.8856,14.4784975,11.911139294891795,1.2902417e-11,-11.172415,12.525763,438,16.382866
-0.0027199031,,-0.027192393,1.01201,,13.451708,17.576027,0.9999986,8780,0.11,12.496527,8.940556,14.29264,338.66820764541626,16.8856,12.621991,16.8856,14.465873,14.899587620320936,1.4452281e-11,-11.103868,12.621991,439,15.812388
-0.00273544,,-0.027347649,1.012729,,13.678011,17.573751,0.9999986,8800,0.11,10.659914,8.941506,14.291244,340.0731258392334,16.8856,12.676276,16.8856,14.453316,15.139121804936792,1.607368e-11,-11.037292,12.676276,440,15.276162
-0.0027505336,,-0.027498469,0.99493533,,13.94267,17.571482,0.9999986,8820,0.11,2.0192966,12.229668,14.290453,341.45475149154663,16.8856,12.475551,16.8856,14.4482765,15.443622532611208,1.78203e-11,-10.968003,12.475551,441,14.789229
-0.002766514,,-0.027658151,1.0044698,,13.223213,17.569216,0.9999986,8840,0.11,13.348016,16.753857,14.288038,342.7182424068451,16.8856,12.631631,16.8856,14.453455,14.65629131668289,1.9869557e-11,-10.883842,12.631631,442,14.428875
-0.0027815409,,-0.027808309,1.0138596,,11.573893,17.566957,0.9999986,8860,0.11,13.305312,11.507395,14.281911,344.241623878479,16.8856,12.73402,16.8856,14.446792,12.825581397337208,2.2009373e-11,-10.813102,12.73402,443,14.07808
-0.002795804,,-0.027950829,1.0168242,,13.144246,17.564701,0.9999986,8880,0.11,10.27451,16.235254,14.279348,345.6492612361908,16.8856,12.798221,16.8856,14.450827,14.591496723754371,2.4251491e-11,-10.733548,12.798221,444,13.738146
-0.0028129185,,-0.028121846,1.0134958,,10.574268,17.562452,0.9999986,8900,0.11,6.8435297,10.173813,14.271023,347.1197431087494,16.8856,12.740439,16.8856,14.441231,11.620696118603309,2.722646e-11,-10.666472,12.740439,445,13.42277
-0.0028312728,,-0.02830524,1.0218824,,12.009695,17.560207,0.9999986,8920,0.11,11.998678,17.521051,14.265952,348.63381838798523,16.8856,12.847925,16.8856,14.448145,13.330121358282396,3.08094e-11,-10.581308,12.847925,446,13.121162
-0.0028496587,,-0.028488953,1.0297089,,12.9808035,17.557968,0.9999986,8940,0.11,11.754927,15.762994,14.263078,350.07379484176636,16.8856,12.974039,16.8856,14.451113,14.373296534187036,3.486052e-11,-10.500861,12.974039,447,12.827458
-0.0028692167,,-0.028684374,1.037397,,12.326874,17.555733,0.9999986,8960,0.11,11.494907,8.871689,14.258757,351.6913616657257,16.8856,13.081246,16.8856,14.438705,13.652435720295985,3.9737238e-11,-10.435588,13.081246,448,12.543558
-0.0028887417,,-0.028879466,1.0445384,,12.851458,17.553503,0.9999986,8980,0.11,11.247394,14.395957,14.255621,353.10930490493774,16.8856,13.194353,16.8856,14.438672,14.253465390559397,4.5270863e-11,-10.358805,13.194353,449,12.265263
