IWMax,URet,DenMISELogLast,LQGmu1,ReturnMax,IWNorm1,DenMISEMeanLog,IWFirstEpisode,DenMISELogFirst,SqrtESSClassic,ReturnMean,TimestepsSoFar,Bound,target_sum_log_mean,TimeElapsed,IWLastEpisode,ReturnLastEpisode,IWMean,MISE,IWMin,ReturnMin,ReturnAbsMax,IWNorm2,ExplorationBonus,LQGsigma,Iteration,LQGmu01,ReturnStepMax
0.07408389,12.731913502303074,-14.351994,0.12089212,16.388582,0.16980301,-14.351708,2.917322e-10,-14.352004,2.0649471,11.151803,3420,15.882415,-26.961006,54.985252380371094,1.6156073e-05,11.398857,0.000993,0.009288742,,,16.388582,0.082231164,15.873126,0.7899829,171,0.012089212,0.99998564
0.076787725,10.38989741405195,-14.357627,0.119519986,16.388582,0.17466177,-14.357535,2.9600092e-10,-14.357835,2.0588322,11.141961,3440,15.929775,-26.918394,55.5351345539093,0.0005393512,9.459049,0.0010154753,0.00950413,,,16.388582,0.084835365,15.920271,0.78907156,172,0.011951999,0.99998564
0.07954782,11.331196373458134,-14.36351,0.118159935,16.388582,0.17931601,-14.363328,2.9984787e-10,-14.363632,2.0494187,11.137049,3460,16.003103,-26.881418,56.09535837173462,0.00027304253,10.292067,0.0010365086,0.009707259,,,16.388582,0.08749604,15.993396,0.7881314,173,0.011815994,0.99998564
0.082489856,9.806339418610653,-14.362004,0.11657578,16.388582,0.21138015,-14.369043,3.0558112e-10,-14.369396,2.239176,11.12428,3480,14.649359,-26.815783,56.65959310531616,0.027527696,8.915206,0.0012148283,0.011311859,,,16.388582,0.09440086,14.638047,0.787201,174,0.011657578,0.99998564
0.08544798,11.240935689880262,-14.375124,0.11500665,16.388582,0.2161258,-14.374768,3.1100372e-10,-14.375127,2.2243826,11.119412,3500,14.746905,-26.804115,57.21485614776611,3.1086379e-06,10.272447,0.0012350044,0.011506597,,,16.388582,0.09716215,14.735398,0.78625566,175,0.011500665,0.99998564
0.088410705,10.043670016609896,-14.380716,0.11345811,16.388582,0.2210701,-14.380462,3.160809e-10,-14.380824,2.2122962,11.108293,3520,14.827612,-26.76897,57.83261513710022,0.00024698456,9.162355,0.00125608,0.011709609,,,16.388582,0.09992789,14.815903,0.78529805,176,0.011345811,0.99998564
0.09135968,11.063863900834908,-14.38621,0.11193601,16.388582,0.2263629,-14.386123,3.2082095e-10,-14.38649,2.2044878,11.10195,3540,14.880312,-26.729944,58.394070863723755,0.00066997734,9.985618,0.0012788863,0.011931592,,,16.388582,0.10268276,14.868381,0.7843357,177,0.011193601,0.99998564
0.09512088,10.333983241162374,-14.38831,0.11034006,16.388582,0.24701756,-14.391727,3.211001e-10,-14.392124,2.3026326,11.09235,3560,14.247607,-26.678097,58.941981077194214,0.014600064,9.393128,0.001387739,0.01295922,,,16.388582,0.10727616,14.234648,0.78289706,178,0.011034006,0.99998564
0.0977857,9.48969985094578,-14.391057,0.10882293,16.388582,0.26277417,-14.397287,3.27299e-10,-14.397726,2.3812842,11.07864,3580,13.778162,-26.62469,59.51770234107971,0.011212634,8.638367,0.0014680118,0.013672302,,,16.388582,0.110349774,13.76449,0.7820973,179,0.010882293,0.99998564
0.10047486,10.87425492128053,-14.403258,0.107307,16.388582,0.26683593,-14.402854,3.3305042e-10,-14.403297,2.3652866,11.072252,3600,13.871404,-26.601175,60.08177137374878,7.6202545e-05,9.928878,0.0014824218,0.013817066,,,16.388582,0.11281336,13.857587,0.781259,180,0.010730701,0.99998564
0.103348,11.122917135902837,-14.408057,0.10577406,16.388582,0.27305302,-14.408384,3.3751665e-10,-14.408837,2.364203,11.066847,3620,13.878018,-26.561922,60.68232870101929,0.0018889048,10.093949,0.00150858,0.014079256,,,16.388582,0.11549475,13.863939,0.78029615,181,0.010577406,0.99998564
0.106261045,9.96495761486312,-14.4140415,0.10425606,16.388582,0.27832037,-14.413885,3.4121328e-10,-14.414347,2.3542302,11.055884,3640,13.93695,-26.529335,61.27264213562012,0.00075555145,9.071412,0.0015292328,0.01428138,,,16.388582,0.118221395,13.922668,0.77928483,182,0.010425607,0.99998564
0.1093935,11.191910495423123,-14.41812,0.10274264,16.388582,0.28915802,-14.41935,3.4315362e-10,-14.4198265,2.38319,11.051197,3660,13.768278,-26.488026,61.89746713638306,0.005895877,10.198209,0.0015800983,0.014794428,,,16.388582,0.12133235,13.753484,0.7781326,183,0.010274264,0.99998564
0.112601005,13.571857492563735,-14.425252,0.10125198,16.388582,0.29440504,-14.424794,3.4403508e-10,-14.425276,2.3666565,11.057493,3680,13.864557,-26.483349,62.52456998825073,1.0031945e-05,12.209736,0.0016000274,0.014991469,,,16.388582,0.124397025,13.8495655,0.77691936,184,0.010125198,0.99998564
0.116348974,11.78898637592345,-14.429196,0.099866055,16.388582,0.30488104,-14.4302,3.4051112e-10,-14.4306965,2.379542,11.055326,3700,13.790047,-26.450104,63.150723695755005,0.00406811,10.656553,0.0016480054,0.015478464,,,16.388582,0.12812592,13.774569,0.775413,185,0.0099866055,0.99998564
0.120197624,10.3912460186569,-14.434588,0.09853806,16.388582,0.31626737,-14.4355755,3.3581563e-10,-14.436087,2.3960495,11.046503,3720,13.69565,-26.418037,63.75882840156555,0.0045222505,9.414378,0.0017003622,0.015980503,,,16.388582,0.13199534,13.679669,0.77385926,186,0.009853806,0.99998564
0.123991705,9.776393726266438,-14.440249,0.09723259,16.388582,0.32482588,-14.440925,3.3115266e-10,-14.441449,2.3928356,11.035068,3740,13.714373,-26.392035,64.32678198814392,0.0017827019,8.907759,0.0017370366,0.016330194,,,16.388582,0.13574935,13.698043,0.7723362,187,0.009723259,0.99998564
0.12792945,10.892294897389554,-14.446405,0.095999815,16.388582,0.33281037,-14.44625,3.2513559e-10,-14.446782,2.3829722,11.0290165,3760,13.771395,-26.37162,64.89736890792847,0.0009456588,9.897716,0.0017702677,0.016654378,,,16.388582,0.13966188,13.754741,0.7707537,188,0.009599982,0.99998564
0.1320309,10.43314834692693,-14.45205,0.094840296,16.388582,0.34026808,-14.45155,3.1784986e-10,-14.452087,2.36695,11.020829,3780,13.864794,-26.367222,65.49856495857239,6.5473796e-05,9.481636,0.00180036,0.016946062,,,16.388582,0.14375803,13.847848,0.76911336,189,0.009484029,0.99998564
0.13645177,12.375559131921472,-14.456721,0.09382911,16.388582,0.35029542,-14.456817,3.0832342e-10,-14.457364,2.363245,11.021955,3800,13.886937,-26.347477,66.23928499221802,0.0019181311,11.234542,0.00184366,0.017379092,,,16.388582,0.14822645,13.869558,0.7673689,190,0.009382911,0.99998564
0.1410707,16.355154121892742,-14.462466,0.09290713,16.388582,0.35897422,-14.462057,2.9782843e-10,-14.462614,2.3477259,11.041284,3820,13.978967,-26.34469,66.99836993217468,9.998864e-05,14.713894,0.0018794459,0.017725548,,,16.388582,0.15290296,13.961241,0.76558334,191,0.009290713,0.99998564
0.14588729,11.915762138678422,-14.467712,0.092073396,16.388582,0.36822647,-14.467273,2.8659858e-10,-14.467835,2.33354,11.039498,3840,14.064208,-26.337814,67.81232953071594,0.00027345426,10.698561,0.0019178462,0.018095003,,,16.388582,0.15779737,14.046113,0.76376796,192,0.00920734,0.99998564
0.1508984,10.758259106578448,-14.472998,0.09131767,16.388582,0.3776366,-14.472459,2.748936e-10,-14.473031,2.318171,11.033229,3860,14.157701,-26.340464,68.44590640068054,5.4136843e-05,9.829438,0.0019566664,0.018466048,,,16.388582,0.16290283,14.139235,0.7619317,193,0.009131767,0.99998564
0.15590817,9.603135509120621,-14.47695,0.090549186,16.388582,0.38893303,-14.477613,2.6394442e-10,-14.478199,2.3148832,11.021331,3880,14.178234,-26.32463,69.04976773262024,0.0020249363,8.725288,0.0020048092,0.018917898,,,16.388582,0.16801411,14.159316,0.76013494,194,0.009054919,0.99998564
0.16112515,11.953040619252329,-14.483337,0.08985549,16.388582,0.39858273,-14.482747,2.5264368e-10,-14.48334,2.2994864,11.02052,3900,14.273416,-26.346607,69.65558981895447,1.6114149e-06,10.863306,0.0020440137,0.01929222,,,16.388582,0.17333555,14.254124,0.7583197,195,0.008985549,0.99998564
0.16654527,11.509102507595022,-14.488333,0.089233235,16.388582,0.40884417,-14.487855,2.4116947e-10,-14.488455,2.28565,11.018111,3920,14.3601055,-26.34385,70.28440451622009,0.00023536928,10.548225,0.0020859397,0.019692848,,,16.388582,0.17887436,14.340413,0.75649446,196,0.008923324,0.99998564
0.17217712,14.246631724953854,-14.493535,0.0886761,16.388582,0.41925806,-14.492936,2.2963839e-10,-14.493545,2.2707121,11.027498,3940,14.454845,-26.361242,70.88572931289673,5.2166292e-06,12.867297,0.0021282134,0.020094845,,,16.388582,0.18463726,14.434751,0.75466186,197,0.00886761,0.99998564
0.17802165,10.470970138181098,-14.498588,0.08817935,16.388582,0.43006942,-14.497991,2.1816832e-10,-14.498608,2.2561133,11.019888,3960,14.548667,-26.370897,71.49317073822021,2.6845546e-05,9.520626,0.0021720678,0.020511052,,,16.388582,0.19062404,14.528156,0.7528261,198,0.008817935,0.99998564
0.1840802,10.70976209583178,-14.503635,0.08773672,16.388582,0.44123268,-14.50302,2.0686239e-10,-14.503645,2.2416415,11.013454,3980,14.642886,-26.385801,72.11828851699829,1.0508285e-05,9.739735,0.0022172495,0.020939207,,,16.388582,0.19683464,14.621947,0.7509906,199,0.008773672,0.99998564
0.19088866,13.175147887460295,-14.498473,0.08899454,16.388582,0.49353996,-14.507977,1.9068545e-10,-14.508657,2.377536,11.01781,4000,13.80994,-26.360806,72.99728417396545,0.038009997,11.88459,0.0024676996,0.023749502,,,16.388582,0.20758463,13.786191,0.74950844,200,0.008899454,0.99998564
0.19812457,10.07066490412629,-14.512174,0.09010494,16.388582,0.5111678,-14.512947,1.7528712e-10,-14.513645,2.3774388,11.008639,4020,13.81118,-26.349876,73.70805478096008,0.0035678546,9.174422,0.0025431234,0.02442544,,,16.388582,0.21500778,13.786755,0.7478883,201,0.009010494,0.99998564
0.20562929,12.15399556681759,-14.518424,0.09111962,16.388582,0.526131,-14.517899,1.6096545e-10,-14.518608,2.362184,11.008948,4040,13.900766,-26.35516,74.47021269798279,0.0001667168,11.071166,0.0026046084,0.024978261,,,16.388582,0.22273073,13.875788,0.7462088,202,0.009111962,0.99998564
0.21329254,10.633123672128345,-14.521828,0.09208236,16.388582,0.5478445,-14.5228195,1.4778544e-10,-14.523546,2.3742077,11.002316,4060,13.831362,-26.343195,75.18502807617188,0.006574811,9.662402,0.0026987416,0.025845988,,,16.388582,0.23074836,13.805516,0.7445193,203,0.009208236,0.99998564
0.22125888,13.180271465139718,-14.528405,0.0929344,16.388582,0.56375015,-14.527724,1.3562615e-10,-14.5284605,2.3586168,11.006363,4080,13.923207,-26.353874,75.83304953575134,7.7908524e-05,11.827932,0.0027634809,0.026432974,,,16.388582,0.23901728,13.896774,0.7427758,204,0.00929344,0.99998564
0.22953305,14.507759510713761,-14.533345,0.09367394,16.388582,0.5801743,-14.532605,1.2447346e-10,-14.53335,2.3429399,11.016898,4100,14.0168,-26.387636,76.6207799911499,7.708013e-07,13.1659565,0.0028301186,0.027040016,,,16.388582,0.24762665,13.989759,0.7409886,205,0.009367394,0.99998564
0.23810981,10.28081656708946,-14.538077,0.09429714,16.388582,0.5973385,-14.53746,1.14309354e-10,-14.538217,2.3282483,11.008988,4120,14.105715,-26.394972,77.5182454586029,0.00018989715,9.387352,0.0028997012,0.027677994,,,16.388582,0.25656134,14.078037,0.73916876,206,0.009429715,0.99998564
0.2469741,10.018262849565842,-14.5427,0.09480246,16.388582,0.6155474,-14.542292,1.0510123e-10,-14.543059,2.315848,10.999794,4140,14.181777,-26.39573,78.33135151863098,0.00074273616,9.105859,0.002973659,0.028359469,,,16.388582,0.26579782,14.153418,0.7373287,207,0.009480246,0.99998564
0.2561112,10.625397919433848,-14.547768,0.09522067,16.388582,0.6336744,-14.547098,9.673223e-11,-14.547878,2.301642,10.99348,4160,14.26981,-26.40254,79.14940428733826,0.00021328387,9.686595,0.0030465114,0.02903432,,,16.388582,0.27531406,14.240775,0.73548186,208,0.009522067,0.99998564
0.26552,10.182448086863015,-14.551258,0.09547133,16.388582,0.6555018,-14.551877,8.930551e-11,-14.552674,2.2990537,10.985086,4180,14.286679,-26.395508,79.81787133216858,0.0035188065,9.239146,0.0031363722,0.029871512,,,16.388582,0.28511807,14.256807,0.7336262,209,0.009547133,0.99998564
0.2751868,10.445076586441383,-14.557432,0.09567511,16.388582,0.6742666,-14.556639,8.250529e-11,-14.557448,2.284418,10.978037,4200,14.378713,-26.414017,80.45501351356506,1.6814693e-05,9.504445,0.0032107932,0.030567542,,,16.388582,0.295159,14.3481455,0.7317793,210,0.009567511,0.99998564
0.28509974,12.939699249008804,-14.561901,0.09585554,16.388582,0.69369805,-14.561376,7.6245565e-11,-14.562199,2.2710843,10.98139,4220,14.463676,-26.418385,81.10525441169739,0.0003368437,11.685705,0.003287668,0.03129077,,,16.388582,0.30544797,14.432385,0.7299466,211,0.009585555,0.99998564
0.29521996,10.017948799922287,-14.564591,0.09587187,16.388582,0.71992147,-14.566083,7.074963e-11,-14.566927,2.2782328,10.972549,4240,14.419402,-26.407759,81.82419919967651,0.006913835,9.107334,0.003395856,0.032301087,,,16.388582,0.31599995,14.387101,0.72812647,212,0.009587187,0.99998564
0.30557638,10.58379231898299,-14.5709,0.09593146,16.388582,0.7417896,-14.570772,6.5578015e-11,-14.571632,2.2703688,10.96624,4260,14.470054,-26.403229,82.65297293663025,0.0020937782,9.628688,0.0034825802,0.033119492,,,16.388582,0.32672647,14.436934,0.7263282,213,0.009593147,0.99998564
0.31615803,10.826528927640028,-14.575276,0.09602112,16.388582,0.76517546,-14.575439,6.074376e-11,-14.576317,2.2658916,10.960878,4280,14.49946,-26.396973,83.3823344707489,0.0032750093,9.818539,0.0035755862,0.0339997,,,16.388582,0.3376929,14.465461,0.72455275,214,0.009602113,0.99998564
0.32699257,11.675975555540585,-14.580809,0.09609609,16.388582,0.7859832,-14.580089,5.627531e-11,-14.580978,2.252771,10.959414,4300,14.584465,-26.401756,84.08595132827759,0.00031711994,10.6459675,0.0036557359,0.03475491,,,16.388582,0.3488962,14.54971,0.72279155,215,0.009609609,0.99998564
0.33809388,10.067050225632247,-14.585618,0.09615396,16.388582,0.80683434,-14.584716,5.2144226e-11,-14.585619,2.2389338,10.950834,4320,14.675135,-26.443972,84.84012818336487,1.007359e-07,9.10634,0.003735344,0.0355037,,,16.388582,0.36036542,14.639631,0.72104234,216,0.009615396,0.99998564
0.3494651,9.510424701582478,-14.590205,0.09619713,16.388582,0.8280564,-14.589322,4.832156e-11,-14.590238,2.2253368,10.940182,4340,14.765343,-26.4656,85.72337770462036,8.722224e-06,8.6394415,0.003815928,0.036262088,,,16.388582,0.37210384,14.72908,0.7193053,217,0.009619713,0.99998564
0.36108446,10.141668183119357,-14.594444,0.09621499,16.388582,0.8503206,-14.5939045,4.480493e-11,-14.594835,2.2138715,10.932154,4360,14.842419,-26.466824,86.44254732131958,0.0007364559,9.1898155,0.0039005526,0.037058726,,,16.388582,0.3840876,14.80536,0.7175833,218,0.009621499,0.99998564
0.37494278,10.330521243696543,-14.57521,0.09694334,16.388582,1.0128618,-14.598356,4.0194684e-11,-14.599412,2.4040322,10.925188,4380,13.678087,-26.452332,87.10321187973022,0.13676783,9.406734,0.00462494,0.043842375,,,16.388582,0.4213179,13.634245,0.71560454,219,0.009694334,0.99998564
0.38923833,10.218680343423568,-14.603966,0.097579055,16.388582,1.0415696,-14.602897,3.6084268e-11,-14.603968,2.3882399,10.917663,4400,13.769246,-26.492382,87.80666828155518,9.480231e-07,9.2697735,0.0047344067,0.04484463,,,16.388582,0.43612438,13.724401,0.71361494,220,0.009757905,0.99998564
0.40396795,14.000088206669918,-14.608405,0.09813044,16.388582,1.0713047,-14.607413,3.2420962e-11,-14.608503,2.3730145,10.926075,4420,13.858345,-26.510267,88.5015287399292,0.00012849427,12.776735,0.0048475326,0.045885984,,,16.388582,0.4514531,13.812459,0.7116215,221,0.009813044,0.99998564
0.41914743,9.43711927528617,-14.612991,0.09860565,16.388582,1.1018062,-14.611911,2.915418e-11,-14.613018,2.3577728,10.915553,4440,13.948699,-26.541721,89.15226483345032,6.45573e-06,8.590141,0.0049630906,0.046950653,,,16.388582,0.467308,13.901749,0.7096281,222,0.009860565,0.99998564
0.434748,12.632608984866607,-14.617212,0.09902321,16.388582,1.1333188,-14.616388,2.6235321e-11,-14.617512,2.3433135,10.918223,4460,14.035581,-26.556726,89.83035111427307,0.00024636445,11.511213,0.0050821463,0.048052303,,,16.388582,0.48363942,13.987529,0.7076423,223,0.009902321,0.99998564
0.45055524,11.416211625144907,-14.62,0.09945736,16.388582,1.1711684,-14.620834,2.3606441e-11,-14.621986,2.3413932,10.915754,4480,14.048433,-26.557468,90.50110530853271,0.0064183483,10.364942,0.0052284305,0.049433462,,,16.388582,0.5002015,13.999,0.70569134,224,0.009945736,0.99998564
0.46681836,10.326028384157379,-14.62568,0.0998071,16.388582,1.2054794,-14.625267,2.1274638e-11,-14.626441,2.3305244,10.90894,4500,14.114917,-26.56342,91.072913646698,0.0019430564,9.382521,0.005357686,0.050629992,,,16.388582,0.5172567,14.064287,0.7037475,225,0.00998071,0.99998564
0.4847042,10.185496809968896,-14.616835,0.09984017,16.388582,1.3112059,-14.6296215,1.9220035e-11,-14.630876,2.4247885,10.901596,4520,13.572289,-26.553251,91.7357726097107,0.06966211,9.249159,0.005801796,0.054754585,,,16.388582,0.5407506,13.517535,0.70168996,226,0.009984017,0.99998564
0.50305223,13.578731678644465,-14.635242,0.09988227,16.388582,1.3498784,-14.634017,1.7352895e-11,-14.63529,2.4092474,10.907194,4540,13.660842,-26.579407,92.63546824455261,2.0343878e-05,12.172774,0.005946601,0.056110617,,,16.388582,0.5602905,13.604732,0.6996506,227,0.009988227,0.99998564
0.5218071,10.940758496357184,-14.639111,0.09995319,16.388582,1.3902125,-14.63839,1.565167e-11,-14.639686,2.396009,10.902973,4560,13.737425,-26.58817,93.5559344291687,0.0011758973,9.944773,0.006097423,0.057523925,,,16.388582,0.5802201,13.679901,0.6976339,228,0.009995319,0.99998564
0.54089373,10.364306988117768,-14.639873,0.10006938,16.388582,1.4461906,-14.642726,1.4100783e-11,-14.644062,2.4076285,10.896519,4580,13.673443,-26.585865,94.3649685382843,0.01650817,9.42488,0.006315243,0.059563182,,,16.388582,0.60067016,13.613879,0.69564605,229,0.010006938,0.99998564
0.56040215,10.76591558384951,-14.647224,0.100154266,16.388582,1.4899259,-14.647058,1.27154e-11,-14.648419,2.3978772,10.891952,4600,13.730332,-26.59051,94.95871782302856,0.0033174367,9.846203,0.0064779385,0.06109017,,,16.388582,0.621352,13.669242,0.6936814,230,0.010015427,0.99998564
0.58071446,12.46550370763579,-14.630277,0.10078816,16.388582,1.6493635,-14.651277,1.1214561e-11,-14.652758,2.524491,10.89429,4620,13.051994,-26.585907,95.68222737312317,0.119041905,11.432005,0.007140102,0.068321824,,,16.388582,0.653345,12.983672,0.6916478,231,0.010078817,0.99998564
0.6016356,12.532204126234943,-14.656749,0.10132972,16.388582,1.6938279,-14.65557,9.903217e-12,-14.657078,2.5087168,10.896355,4640,13.135129,-26.604874,96.3835220336914,0.0005206893,11.373294,0.0073009823,0.06981858,,,16.388582,0.675177,13.0653105,0.6896143,232,0.010132972,0.99998564
0.62299013,10.519972375634712,-14.659696,0.10181487,16.388582,1.7435889,-14.659839,8.755725e-12,-14.661379,2.4996696,10.890681,4660,13.184116,-26.614079,97.11158752441406,0.0049962224,9.574554,0.007483214,0.07151788,,,16.388582,0.69752777,13.112598,0.68759924,233,0.010181488,0.99998564
0.6444385,10.912898344542699,-14.6615925,0.102323405,16.388582,1.8028725,-14.66408,7.740103e-12,-14.665662,2.503737,10.886652,4680,13.164909,-26.618984,97.8772029876709,0.014693413,9.947565,0.0077045835,0.073612265,,,16.388582,0.7200726,13.091297,0.6856229,234,0.010232341,0.99998564
0.6665554,11.471283556525908,-14.669813,0.10274863,16.388582,1.84911,-14.668316,6.850971e-12,-14.669926,2.4879196,10.88493,4700,13.249665,-26.643803,98.58793616294861,0.00013400173,10.48201,0.0078685535,0.075138435,,,16.388582,0.74323547,13.174527,0.6836489,235,0.010274864,0.99998564
0.68933076,11.722476490232003,-14.674156,0.10310249,16.388582,1.8965509,-14.672537,6.071083e-12,-14.674172,2.4722357,10.883702,4720,13.334809,-26.680595,99.4720299243927,7.589463e-06,10.595033,0.008036233,0.07670328,,,16.388582,0.76714003,13.258106,0.6816813,236,0.010310249,0.99998564
0.712747,10.619849299480808,-14.678388,0.1033961,16.388582,1.9452205,-14.676737,5.3856416e-12,-14.678401,2.4568536,10.878438,4740,13.419421,-26.717976,100.29238843917847,6.303315e-06,9.636031,0.008207682,0.07830722,,,16.388582,0.7917527,13.341114,0.6797232,237,0.01033961,0.99998564
0.73677665,11.280190673912342,-14.682318,0.10363828,16.388582,1.9955045,-14.68092,4.782539e-12,-14.682611,2.4423778,10.875543,4760,13.500153,-26.736788,101.15026688575745,0.0004946076,10.189477,0.008384473,0.07996625,,,16.388582,0.8170335,13.420186,0.67777854,238,0.010363827,0.99998564
0.7635306,10.101059148319088,-14.659669,0.10385025,16.388582,2.20376,-14.684971,4.2058375e-12,-14.686804,2.5656028,10.868508,4780,12.863313,-26.734598,101.91909265518188,0.15337442,9.194382,0.009220753,0.08769371,,,16.388582,0.8589638,12.775619,0.67567945,239,0.010385025,0.99998564
0.7965969,9.779188098045072,-14.635997,0.10421994,16.388582,2.6407375,-14.688888,3.5729286e-12,-14.690979,2.7339277,10.860301,4800,12.092705,-26.739542,102.73450040817261,0.366164,8.898602,0.011003073,0.103666134,,,16.388582,0.9659135,11.989038,0.6731291,240,0.010421994,0.99998564
0.8302317,10.626980777368855,-14.692856,0.10459633,16.388582,2.7339406,-14.692998,3.034168e-12,-14.695137,2.7207446,10.85535,4820,12.153958,-26.762396,103.49826669692993,0.005643882,9.6671295,0.011344152,0.10682895,,,16.388582,1.0048501,12.04713,0.67061824,241,0.010459634,0.99998564
0.8619889,11.206398465743142,-14.691717,0.10530575,16.388582,2.8414803,-14.697069,2.5583173e-12,-14.699278,2.7254035,10.852541,4840,12.1370945,-26.782032,104.26466798782349,0.02431297,10.175802,0.011741654,0.110558815,,,16.388582,1.0425906,12.026536,0.66821796,242,0.010530575,0.99998564
0.901606,9.979668915278866,-14.678115,0.10499509,16.388582,3.0891724,-14.701049,2.2061814e-12,-14.703402,2.8161976,10.845285,4860,11.758314,-26.786442,104.9962067604065,0.14731261,9.089513,0.0127126435,0.11951344,,,16.388582,1.0969303,11.638801,0.66565233,243,0.010499509,0.99998564
0.9416267,10.423470258318794,-14.700779,0.10479835,16.388582,3.221394,-14.705087,1.8953472e-12,-14.707509,2.8198957,10.839814,4880,11.747667,-26.799397,105.76811456680298,0.027396563,9.510142,0.013202434,0.12412968,,,16.388582,1.1423806,11.623538,0.66312665,244,0.010479835,0.99998564
0.98018235,11.223071227070125,-14.702979,0.105061255,16.388582,3.353823,-14.709099,1.6035487e-12,-14.711598,2.824923,10.837032,4900,11.731597,-26.81738,106.74142980575562,0.029736107,10.158486,0.013689072,0.1287438,,,16.388582,1.1872263,11.602853,0.66065145,245,0.010506126,0.99998564
1.0200578,10.62974775836603,-14.714214,0.10522403,16.388582,3.4628654,-14.713119,1.3604573e-12,-14.715672,2.8086562,10.832027,4920,11.8024,-26.843058,107.63310217857361,0.0037914726,9.605673,0.014076688,0.13234824,,,16.388582,1.232926,11.670052,0.6582027,246,0.010522403,0.99998564
1.1296978,10.06876356705416,-14.580558,0.10696429,16.388582,4.6077595,-14.716567,1.2306776e-12,-14.719728,2.74797,10.8251915,4940,12.10177,-26.827803,108.63564538955688,1.1296978,9.1433325,0.018654896,0.17399706,,,16.388582,1.6767865,11.927773,0.65758276,247,0.010696429,0.99998564
1.1701659,10.922976378085151,-14.723579,0.108723074,16.388582,4.6613693,-14.720543,1.1091621e-12,-14.723769,2.7292664,10.821748,4960,12.184589,-26.851194,109.37337112426758,0.00017234738,9.971128,0.018795844,0.17507578,,,16.388582,1.7079202,12.009514,0.6569362,248,0.010872307,0.99998564
1.2105056,10.511952032543673,-14.713821,0.110503554,16.388582,4.7794685,-14.724448,9.946714e-13,-14.727794,2.7469792,10.816686,4980,12.1107,-26.853773,110.26427483558655,0.066595905,9.561439,0.019194653,0.17862414,,,16.388582,1.7398998,11.9320755,0.6562471,249,0.011050356,0.99998564
1.2524426,9.893105367047134,-14.709131,0.11235754,16.388582,4.9592276,-14.728304,8.822155e-13,-14.731801,2.791785,10.809423,5000,11.924787,-26.85901,111.15665054321289,0.12684628,9.001246,0.01983691,0.18421003,,,16.388582,1.7763644,11.740577,0.6554577,250,0.011235754,0.99998564
1.2936852,11.201405767814546,-14.735554,0.114229776,16.388582,5.011653,-14.73223,7.784693e-13,-14.735793,2.7728636,10.806753,5020,12.005875,-26.891127,112.0240170955658,0.0003493606,10.139172,0.019966744,0.18518373,,,16.388582,1.8073925,11.820691,0.6546264,251,0.011422978,0.99998564
1.334101,11.712224345738402,-14.739547,0.116120815,16.388582,5.060401,-14.736139,6.830222e-13,-14.73977,2.7541935,10.805958,5040,12.086836,-26.929567,112.78384041786194,0.0001619778,10.606162,0.020080956,0.18601497,,,16.388582,1.837344,11.900821,0.65374744,252,0.011612082,0.99998564
1.3722752,10.432023401485656,-14.731046,0.117998034,16.388582,5.148408,-14.7399845,5.9806283e-13,-14.74373,2.7598507,10.800727,5060,12.064746,-26.948023,113.57379460334778,0.04527811,9.482629,0.02034944,0.1883205,,,16.388582,1.8654661,11.876426,0.652856,253,0.011799804,0.99998564
1.4093992,10.443804648722832,-14.747141,0.11989298,16.388582,5.187278,-14.743863,5.2020394e-13,-14.747675,2.7418916,10.795606,5080,12.142992,-26.986086,114.33167958259583,0.000871815,9.499903,0.020422354,0.18877739,,,16.388582,1.891861,11.954215,0.6519052,254,0.011989298,0.99998564
1.4455353,9.564499486199336,-14.751138,0.12180447,16.388582,5.2234077,-14.7477255,4.4897617e-13,-14.751604,2.724353,10.78743,5100,12.220303,-27.027382,115.12173962593079,0.0011250954,8.710879,0.020483952,0.18912871,,,16.388582,1.917302,12.031174,0.6508809,255,0.012180447,0.99998564
1.4801145,10.147254562762754,-14.750019,0.123714246,16.388582,5.269542,-14.751554,3.8498897e-13,-14.755518,2.7142692,10.781347,5120,12.265714,-27.062057,115.83784818649292,0.014591447,9.230009,0.02058415,0.18984257,,,16.388582,1.9414221,12.075871,0.64979297,256,0.012371425,0.99998564
1.514206,9.780272941041146,-14.757376,0.12562321,16.388582,5.308036,-14.755379,3.2677328e-13,-14.759417,2.7006335,10.774021,5140,12.32711,-27.104137,116.45301127433777,0.007958649,8.898712,0.020653836,0.1902676,,,16.388582,1.965478,12.136843,0.6485936,257,0.0125623215,0.99998564
1.5445365,10.369509259009009,-14.710396,0.12758237,16.388582,5.5673757,-14.758993,2.7630776e-13,-14.7633,2.7843652,10.768757,5160,11.9706335,-27.136162,117.20561742782593,0.23912087,9.415913,0.021578975,0.19877069,,,16.388582,1.9995135,11.771863,0.6474022,258,0.012758237,0.99998564
1.5722189,10.07478544369648,-14.720531,0.12958175,16.388582,5.795574,-14.762614,2.317143e-13,-14.767168,2.8581755,10.762533,5180,11.673722,-27.173601,117.92669296264648,0.21995008,9.156856,0.022376735,0.20585956,,,16.388582,2.027718,11.467863,0.6461551,259,0.0129581755,0.99998564
1.598,10.507274448419235,-14.769126,0.13156435,16.388582,5.8004827,-14.766393,1.9264791e-13,-14.771022,2.8401396,10.757991,5200,11.745725,-27.232483,118.59682369232178,0.0028358363,9.58154,0.02230955,0.20503704,,,16.388582,2.042323,11.540688,0.644817,260,0.013156435,0.99998564
