LQGsigma,IWNorm2,DenMISELogFirst,TimestepsSoFar,LQGmu1,ReturnAbsMax,URet,LQGmu01,IWFirstEpisode,MISE,target_sum_log_mean,IWMax,SqrtESSClassic,DenMISEMeanLog,Bound,ReturnMin,ReturnMean,TimeElapsed,Iteration,ExplorationBonus,ReturnLastEpisode,DenMISELogLast,IWLastEpisode,ReturnStepMax,ReturnMax,IWNorm1,IWMin,IWMean
0.11,137.30731,8.9494295,5980,-0.01010101,17.406273,11.679981629631591,-0.001010101,0.11630078,8.572233,-1391.2845,93.56909,1.7509474,-14.201717,51.904312,,11.762619,376.70328164100647,299,43.332077,10.601869,17.63788,70.62575,0.9999989,17.406273,240.41788,,0.80407315
0.11,109.08502,8.94648,6000,-0.01010101,17.406273,11.262996607359895,-0.001010101,0.11664434,7.229172,-1386.5996,71.505165,1.8659736,-14.116232,47.890083,,11.757679,379.1344430446625,300,40.66091,10.280809,11.728073,12.091217,0.9999989,17.406273,203.54977,,0.6784992
0.11,87.05894,8.943541,6020,0.5959596,17.406273,11.748567754035433,0.05959596,,3.061569,-1458.2496,59.824337,1.799979,-14.042289,45.213276,,11.7540655,381.88702297210693,301,42.151707,10.669794,8.518621,,0.9999989,17.406273,156.70425,,0.5206121
0.11,72.23302,8.940225,6040,-1.0,17.406273,6.57028322071727,-0.1,,8.504123,-13895.79,37.738544,2.0681973,-14.199393,45.1893,,11.734999,384.0907220840454,302,36.685177,5.9961433,-60.97247,,0.9999989,17.406273,149.39212,,0.4946759
0.11,71.35312,8.936918,6060,-0.93939394,17.406273,18.290738408532288,-0.093939394,,8.373817,-12644.232,45.97327,2.0641506,-14.35552,45.130917,,11.7507715,386.41078305244446,303,36.7571,16.514156,-60.975777,,0.9999989,17.406273,147.28358,,0.48608443
0.11,95.58601,8.933623,6080,-0.5555556,17.406273,18.955879031210277,-0.05555556,,12.794186,-6310.1865,55.819824,2.3470223,-14.296335,45.121185,,11.768597,388.84906554222107,304,32.327,17.169376,4.173829,,0.9999989,17.406273,224.3425,,0.73796874
0.11,54.827236,8.93034,6100,-0.1919192,17.406273,19.033948328874764,-0.019191919,,5.78838,-2497.7593,33.008217,1.9304394,-14.218214,45.091446,,11.786554,390.82969999313354,305,39.303066,17.246,9.836266,,0.9999989,17.406273,105.84065,,0.34701854
0.11,89.64416,8.927066,6120,-0.41414142,17.406273,19.038648526186492,-0.04141414,,10.051683,-4551.72,80.19096,1.9867622,-14.24663,48.240547,,11.804436,392.95240116119385,306,38.18886,17.25807,-22.247005,80.19096,0.9999989,17.406273,178.10162,,0.5820314
0.11,2.585994e-08,8.923803,6140,0.7777778,17.406273,18.847951696393974,0.07777778,,5.878267e-10,-2603.1042,1.905544e-08,1.682755,-14.179977,45.088078,,11.821587,395.405127286911,307,45.088078,17.06977,6.670203,,0.9999989,17.406273,4.3515943e-08,,1.4174574e-10
0.11,2.5944189e-08,8.920551,6160,0.7777778,17.406273,4.733981738869387,0.07777778,,5.8782706e-10,-2597.6814,1.911751e-08,1.682755,-14.335203,45.088078,,11.797382,397.7868683338165,308,45.088078,4.366717,-60.99214,,0.9999989,17.406273,4.3657714e-08,,1.4174582e-10
0.11,154.22551,8.91731,6180,0.7777778,17.406273,3.937298593860561,0.07777778,,1.785836,-2589.2183,154.22551,1.0,-14.2518425,77.65802,,11.770782,400.17595314979553,309,75.872185,3.5780287,12.422276,154.22551,0.9999989,17.406273,154.22551,,0.49911168
0.11,2.1859162e-18,8.914079,6200,0.83838385,17.406273,3.91439450095419,0.08383839,,2.7025357e-20,-3075.4084,2.179154e-18,1.0756392,-14.158975,70.536835,,11.744305,402.16096568107605,310,70.536835,3.5624745,15.129982,2.179154e-18,0.9999989,17.406273,2.3512572e-18,,7.5837e-21
0.11,310.99997,8.910858,6220,0.83838385,17.406273,2.9983058224319414,0.08383839,,2.7398648,-3065.508,310.99997,1.0,-14.123361,78.61205,,11.715351,404.2663559913635,311,75.872185,2.739865,-2.0839353,310.99997,0.9999989,17.406273,310.99997,,0.9999999
0.11,2.0402242e-08,8.907648,6240,0.8787879,17.406273,2.981180222990359,0.087878786,,2.0980075e-10,-3415.5063,2.000424e-08,1.1770498,-14.049238,64.459625,,11.686529,406.3519399166107,312,64.459625,2.722942,9.307891,2.000424e-08,0.9999989,17.406273,2.4014454e-08,,7.69694e-11
0.11,313.00006,8.9044485,6260,0.8787879,17.406273,2.3172347760518908,0.087878786,,2.11616,-3404.5378,313.00006,1.0,-13.969591,77.98834,,11.655952,408.31735587120056,313,75.872185,2.1161594,11.878587,313.00006,0.9999989,17.406273,313.00006,,1.0000002
0.11,4.022582e-09,8.901258,6280,0.9191919,17.406273,2.3880873593803447,0.09191919,,2.7440317e-11,-3777.1807,4.022295e-09,1.0118673,-13.894383,74.982346,,11.625758,410.7840473651886,314,74.982346,2.1748092,9.950833,4.8023863e-11,0.9999989,17.406273,4.0703187e-09,,1.2962798e-11
0.11,314.99982,8.898079,6300,0.9191919,17.406273,1.6411505606003287,0.09191919,,1.4917428,-3765.1326,314.99982,1.0,-13.814472,77.36393,,11.593587,413.03186798095703,315,75.872185,1.4917437,12.276214,314.99982,0.9999989,17.406273,314.99982,,0.9999994
0.11,26.749071,8.894909,6320,0.85858583,17.406273,1.6611375576831855,0.08585858,,0.20737177,-3191.5034,26.587326,1.1239287,-13.776125,67.7136,,11.561687,415.1974334716797,316,67.506226,1.5136474,-1.3915612,8.188742e-15,0.9999989,17.406273,30.064047,,0.09513939
0.11,2.536099e-10,8.891749,6340,0.959596,17.406273,2.885355416878977,0.0959596,,1.3761117e-12,-4147.776,2.5016653e-10,1.1506501,-13.6983,65.93854,,11.533504,417.350887298584,317,65.93854,2.6270757,11.800316,,0.9999989,17.406273,2.9181627e-10,,9.205561e-13
0.11,12610.313,8.888599,6360,0.93939394,17.406273,1.102572520690336,0.093939394,,40.25927,-3928.974,12610.313,1.0000049,-13.6693535,116.13108,,11.500427,419.6412739753723,318,75.87181,1.0152289,-3.4938474,12610.313,0.9999989,17.406273,12610.375,,39.655266
0.11,3.4830504e-17,8.88546,6380,1.0,17.406273,1.202440984131901,0.1,,1.1089536e-19,-4551.735,3.4830504e-17,1.0003947,-13.585316,75.84225,,11.467804,421.8287513256073,319,75.84225,1.0938251,10.431083,1.3428848e-20,0.9999989,17.406273,3.4844252e-17,,1.0922863e-19
0.11,1671.4707,8.88233,6400,0.97979796,17.406273,0.36855231491176,0.0979798,,1.7955765,-4319.8535,1671.4707,1.0,-13.522034,77.66776,,11.433042,424.0416421890259,320,75.872185,0.34375983,7.663951,1671.4707,0.9999989,17.406273,1671.4707,,5.2233458
0.11,7.367175,8.87921,6420,0.959596,17.406273,0.3102256558230325,0.0959596,,0.025094483,-4096.022,7.3476954,1.0743611,-13.447542,70.64584,,11.398278,426.33217692375183,321,70.62075,0.27420494,9.559516,0.0037977821,0.9999989,17.406273,7.9150066,,0.02465734
0.11,130.6488,8.8761,6440,0.959596,17.406273,0.952883325572325,0.0959596,,0.37402666,-4083.244,130.44885,1.0579714,-13.366425,72.088806,,11.365559,428.3802206516266,322,71.71478,0.86259544,13.646761,130.44885,0.9999989,17.406273,138.22269,,0.429263
0.11,162.32188,8.872999,6460,1.0,17.406273,0.7781475897442669,0.1,,0.1857735,-4495.3403,153.81364,1.2670907,-13.305127,60.06482,,11.332564,430.6949234008789,323,59.879047,0.70821786,7.0670004,6.388595e-07,0.9999989,17.406273,205.67654,,0.6367695
0.11,31.763617,8.869907,6480,0.8989899,17.406273,0.23295065244398072,0.089898996,,0.19393244,-3472.7734,29.40951,1.3098642,-13.231813,58.117638,,11.298252,432.8812093734741,324,57.923706,0.21559975,10.908805,,0.9999989,17.406273,41.60602,,0.12841365
0.11,282.01398,8.866826,6500,0.8989899,17.406273,1.829326798114121,0.089898996,,1.6091347,-3462.0608,280.47406,1.1322973,-13.18351,68.61644,,11.268582,434.9449825286865,325,67.0073,1.6554043,3.3413045,280.47406,0.9999989,17.406273,319.32367,,0.98253435
0.11,1.5899999,8.863754,6520,0.7979798,17.406273,1.8985612235724787,0.079797976,,0.022844879,-2614.9766,1.4614301,1.3130739,-13.103547,57.804962,,11.23929,436.65169978141785,326,57.782116,1.7192788,13.14529,,0.9999989,17.406273,2.0877874,,0.006404256
0.11,321.04874,8.860691,6540,0.7979798,17.406273,3.629157483548884,0.079797976,,3.2552028,-2606.9512,321.0448,1.0064867,-13.055527,78.638405,,11.214987,438.39000725746155,327,75.3832,3.2924025,3.5902717,321.0448,0.9999989,17.406273,323.13126,,0.98816895
0.11,229.77649,8.857637,6560,0.7979798,17.406273,3.6342733104580986,0.079797976,,3.2935739,-2598.957,162.49298,1.4232544,-12.986246,56.602516,,11.190889,440.29083585739136,328,53.30894,3.3108923,9.977196,162.4523,0.9999989,17.406273,327.0304,,0.9970439
0.11,264.99393,8.854593,6580,0.97979796,17.406273,3.5748979812062753,0.0979798,,0.3507158,-4205.7695,237.88797,1.3501663,-12.895515,56.54541,,11.166766,442.09649300575256,329,56.194695,3.2543638,17.051537,,0.9999989,17.406273,357.7859,,1.0874951
0.11,153.9589,8.851559,6600,0.7777778,17.406273,0.5395695175905023,0.07777778,,2.3700793,-2439.2708,109.23999,1.423601,-12.863539,55.66604,,11.134447,443.6804687976837,330,53.29596,0.5014537,-2.2022338,,0.9999989,17.406273,219.17604,,0.66416985
0.11,223.90372,8.848533,6620,0.8787879,17.406273,3.767336114363827,0.087878786,,2.0529335,-3222.6975,163.8111,1.4157017,-12.866669,55.64627,,11.11112,445.4752631187439,331,53.593338,3.4132042,-13.47557,,0.9999989,17.406273,316.9809,,0.9576462
0.11,142.38747,8.845516,6640,0.85858583,17.406273,2.4697840189055658,0.08585858,,1.1647037,-3041.8477,140.9847,1.1961108,-12.808152,64.59711,,11.084459,447.08830285072327,332,63.432404,2.2597132,6.776519,140.9847,0.9999989,17.406273,170.31119,,0.5129855
0.11,450.756,8.842508,6660,0.93939394,17.406273,2.5491751170025663,0.093939394,,2.1267562,-3755.6392,323.5625,1.5070444,-12.734806,52.471775,,11.0581255,448.8113214969635,333,50.34502,2.3151822,12.173797,4.185173e-32,0.9999989,17.406273,679.3093,,2.039968
0.11,185.72499,8.83951,6680,1.0,17.406273,1.2470293276239914,0.1,,0.19993907,-4355.8887,165.68025,1.4650265,-12.665143,51.98889,,11.028443,450.4430673122406,334,51.78895,1.1444227,10.066596,1.4397971e-22,0.9999989,17.406273,272.09204,,0.81464684
0.11,187.20256,8.836521,6700,0.85858583,17.406273,0.14254530320108572,0.08585858,,1.957105,-3015.5234,157.17708,1.5249246,-12.589002,51.711815,,10.995912,452.3005247116089,335,49.75471,0.1303254,13.147035,,0.9999989,17.406273,285.4698,,0.8521486
0.11,140.00089,8.83354,6720,0.959596,17.406273,2.605851743538134,0.0959596,,0.47631583,-3918.3833,110.6534,1.4838384,-12.5804,51.608692,,10.970212,453.9672131538391,336,51.132378,2.3608408,-9.429701,,0.9999989,17.406273,207.7387,,0.6182699
