IWMin,LQGsigma,ReturnStepMax,IWMax,IWMean,ReturnLastEpisode,TimestepsSoFar,IWLastEpisode,DenMISEMeanLog,ReturnMean,ReturnMin,MISE,URet,Iteration,ReturnAbsMax,DenMISELogFirst,Bound,DenMISELogLast,LQGmu1,target_sum_log_mean,ReturnMax,IWFirstEpisode,LQGmu01,TimeElapsed
,0.11,0.99999917,9.129593,0.9734526,17.059973,9200,2.0516946,14.821507,16.41009,,16.601526,18.837250094552314,460,17.237288,17.598152,16.601526,17.328503,-0.39105773,-41.06582,17.237288,,-0.041281335,348.40717101097107
,0.11,0.99999917,8.693725,0.9780834,16.945778,9220,4.717419,14.822153,16.411251,,16.679989,18.72015418717535,461,17.237288,17.59598,16.679989,15.148682,-0.39193645,-41.209488,17.237288,,-0.04138494,349.6700007915497
,0.11,0.99999917,8.261141,0.984614,16.926113,9240,5.485344,14.8091345,16.412365,,16.79049,18.700003883275294,462,17.237288,17.593813,16.79049,8.832221,-0.3928884,-41.388554,17.237288,,-0.041497264,351.0241348743439
,0.11,0.99999917,7.8529725,0.9841257,17.200392,9260,2.3051152,14.817994,16.414066,,16.783566,18.982480992697834,463,17.237288,17.591652,16.783566,18.930508,-0.39384302,-41.54806,17.237288,,-0.041610006,352.3736369609833
,0.11,0.99999917,7.415359,0.9929517,17.009256,9280,6.2843432,14.816376,16.41535,,16.934265,18.78555729891181,464,17.237288,17.589495,16.934265,14.085424,-0.39498603,-41.772907,17.237288,,-0.041745134,353.6086711883545
,0.11,0.99999917,6.9554505,0.99959856,17.041412,9300,5.3308086,14.816295,16.416697,,17.048393,18.817459568675158,465,17.237288,17.587341,17.048393,14.788308,-0.39631072,-42.051506,17.237288,,-0.04190191,354.9178991317749
,0.11,0.99999917,6.4799786,1.0041472,16.942442,9320,4.3724675,14.818714,16.417826,,17.125938,18.71537062073108,466,17.237288,17.585194,17.125938,15.947408,-0.39781106,-42.381035,17.237288,,-0.042079713,356.3559501171112
,0.11,0.99999917,5.972916,1.0087513,16.919378,9340,4.3201547,14.821091,16.4189,,17.20441,18.692666941393863,467,17.237288,17.58305,17.20441,15.926779,-0.399575,-42.79029,17.237288,,-0.042289067,357.7255790233612
,0.11,0.99999917,5.50707,1.0089927,17.084429,9360,2.387694,14.817636,16.42032,,17.209986,18.861415139133832,468,17.237288,17.58091,17.209986,13.197951,-0.40146616,-43.24463,17.237288,,-0.042513914,359.0367000102997
,0.11,0.99999917,4.893327,1.0147794,17.133726,9380,4.492691,14.815734,16.421843,,17.311363,18.911777775264127,469,17.237288,17.578775,17.311363,13.919536,-0.4043308,-43.99182,17.237288,,-0.042855263,360.31593585014343
,0.11,0.99999917,4.1638823,1.0145916,17.079819,9400,2.2096062,14.820821,16.423243,,17.310692,18.85843395879014,470,17.237288,17.576645,17.310692,17.194502,-0.408123,-45.016006,17.237288,,-0.04330859,361.6691744327545
,0.11,0.99999917,3.65302,1.0156869,17.097086,9420,3.2374735,14.825265,16.424671,,17.331606,18.875673394949665,471,17.237288,17.57452,17.331606,16.901255,-0.41123024,-45.830025,17.237288,,-0.043681283,362.9829030036926
,0.11,0.99999917,4.3563514,1.013646,17.098032,9440,3.1108537,14.828592,16.4261,,17.29424,18.876499033894387,472,17.237288,17.5724,17.29424,16.382189,-0.40673208,-44.327267,17.237288,,-0.043142125,364.3616359233856
,0.11,0.99999917,3.191083,1.0127596,16.95326,9460,2.5541205,14.836231,16.427214,,17.2862,18.728187595870935,473,17.237288,17.570284,17.2862,18.43102,-0.41923693,-48.001987,17.237288,,-0.04464688,365.6723611354828
,0.11,0.99999917,3.303267,1.0159799,17.017166,9480,3.2531867,14.829765,16.428457,,17.338158,18.79181208309931,474,17.237288,17.56817,17.338158,11.760075,-0.4149965,-46.579544,17.237288,,-0.04413454,367.068039894104
,0.11,0.99999917,10.783256,0.95534897,17.121548,9500,0.6786948,14.827506,16.429918,,16.283194,18.90006080513634,475,17.237288,17.566063,16.283194,13.743269,-0.38123956,-36.35791,17.237288,,-0.040129352,368.4914388656616
,0.11,0.99999917,10.314369,0.97154546,17.031063,9520,10.262328,14.82217,16.431181,,16.559555,18.807211404130246,476,17.237288,17.563961,16.559555,12.335905,-0.38203552,-36.483818,17.237288,,-0.040222377,369.9131712913513
,0.11,0.99999917,9.854212,0.9794962,16.880558,9540,6.607192,14.828141,16.432121,,16.693432,18.651145899101373,477,17.237288,17.561863,16.693432,17.702322,-0.38289046,-36.616432,17.237288,,-0.040322352,371.17993092536926
,0.11,0.99999917,9.42017,0.97890365,17.049557,9560,2.5823922,14.827107,16.433414,,16.684042,18.824105541888496,478,17.237288,17.559769,16.684042,14.357296,-0.38374463,-36.757526,17.237288,,-0.04042232,372.6193058490753
,0.11,0.99999917,9.00973,0.9782231,16.96739,9580,2.4091854,14.8278675,16.434528,,16.672724,18.743008004128352,479,17.237288,17.557678,16.672724,15.215852,-0.3845993,-36.896793,17.237288,,-0.040522423,373.97944355010986
,0.11,0.99999917,8.620839,0.9745573,17.129232,9600,0.8539646,14.82891,16.435976,,16.611055,18.90941495671392,480,17.237288,17.555592,16.611055,15.353386,-0.38545528,-37.037956,17.237288,,-0.040622752,375.3660395145416
,0.11,0.99999917,8.250481,0.97516745,16.943848,9620,2.7757044,14.837398,16.437033,,16.621538,18.7191633475037,481,17.237288,17.55351,16.621538,18.939528,-0.38631752,-37.17063,17.237288,,-0.04072389,376.75735807418823
,0.11,0.99999917,7.869361,0.9835803,16.894749,9640,6.274743,14.836932,16.43798,,16.763706,18.668728240531646,482,17.237288,17.551434,16.763706,14.641029,-0.38729218,-37.342976,17.237288,,-0.040838316,378.10125851631165
,0.11,0.99999917,7.4971185,0.98694694,17.05041,9660,3.9427395,14.838028,16.439249,,16.821955,18.827861536372758,483,17.237288,17.549362,16.821955,15.385616,-0.38830927,-37.526775,17.237288,,-0.040957827,379.39671516418457
,0.11,0.99999917,7.140523,0.9877229,16.915552,9680,2.6567945,14.829004,16.440233,,16.835289,18.688321705027146,484,17.237288,17.547293,16.835289,10.486086,-0.3893407,-37.725266,17.237288,,-0.041079137,380.84501552581787
,0.11,0.99999917,6.7851977,0.9922013,16.9451,9700,4.2916927,14.830621,16.441275,,16.911592,18.719025715710305,485,17.237288,17.545229,16.911592,15.62791,-0.3904427,-37.93221,17.237288,,-0.04120887,382.3918387889862
,0.11,0.99999917,6.417079,0.9980797,17.01048,9720,4.8560576,14.832182,16.442446,,17.012396,18.78585263046709,486,17.237288,17.543169,17.012396,15.599962,-0.39167926,-38.177612,17.237288,,-0.0413546,383.9153413772583
,0.11,0.99999917,6.064176,0.99733853,17.049868,9740,1.7441757,14.837774,16.443693,,17.000748,18.826601578047722,487,17.237288,17.541115,17.000748,17.559437,-0.39293584,-38.426464,17.237288,,-0.041502863,385.3128378391266
,0.11,0.99999917,5.723526,0.99766815,17.09134,9760,2.1645014,14.840166,16.44502,,17.007553,18.869864084505164,488,17.237288,17.539062,17.007553,16.010202,-0.39422303,-38.686363,17.237288,,-0.041654915,386.7022616863251
,0.11,0.99999917,5.3879757,0.9997811,16.980991,9780,2.9267836,14.843259,16.446115,,17.044199,18.756532909407923,489,17.237288,17.537016,17.044199,16.357073,-0.3955744,-38.962955,17.237288,,-0.041814744,388.35505199432373
,0.11,0.99999917,5.06778,0.9999564,17.149977,9800,1.9559939,14.837975,16.447552,,17.048637,18.930287337230904,490,17.237288,17.534973,17.048637,12.256575,-0.39695722,-39.2573,17.237288,,-0.041978493,389.82821226119995
,0.11,0.99999917,4.775663,1.0030199,17.128538,9820,3.2248702,14.839341,16.44894,,17.102524,18.908768427759036,491,17.237288,17.532934,17.102524,15.511919,-0.39846185,-39.578617,17.237288,,-0.042156912,391.36476039886475
,0.11,0.99999917,4.4843183,1.0041143,17.083475,9840,2.281518,14.822027,16.45023,,17.122501,18.859631017621417,492,17.237288,17.5309,17.122501,6.3199096,-0.40003517,-39.93861,17.237288,,-0.042343743,392.8460695743561
,0.11,0.99999917,4.1922717,1.0055307,16.99059,9860,2.3832417,14.831535,16.451324,,17.147577,18.766909032976503,493,17.237288,17.52887,17.147577,19.507181,-0.40169293,-40.29544,17.237288,,-0.04254091,394.93797421455383
,0.11,0.99999917,3.8741424,1.009231,17.022076,9880,3.3531234,14.834748,16.45248,,17.211851,18.798032210624992,494,17.237288,17.526842,17.211851,16.415325,-0.40361413,-40.733364,17.237288,,-0.042769786,396.1979298591614
,0.11,0.99999917,3.4708087,1.0133641,17.047451,9900,3.389415,14.843329,16.453684,,17.284166,18.824496073033828,495,17.237288,17.52482,17.284166,19.075619,-0.40625533,-41.37357,17.237288,,-0.04308512,397.91232776641846
,0.11,0.99999917,3.1659448,1.0156119,17.018208,9920,2.7594643,14.84425,16.45482,,17.324766,18.79397028700574,496,17.237288,17.522802,17.324766,15.28815,-0.4098068,-42.28522,17.237288,,-0.04351041,399.5761122703552
,0.11,0.99999917,2.9472134,1.0166662,16.991976,9940,2.655063,14.8223505,16.455902,,17.34636,18.765299789873552,497,17.237288,17.520788,17.34636,3.9458988,-0.41567644,-43.89322,17.237288,,-0.04421654,401.13088512420654
,0.11,0.99999917,3.0952435,1.0169951,17.066328,9960,3.0497186,14.8309355,16.457127,,17.348526,18.84364688594458,498,17.237288,17.518778,17.348526,19.082355,-0.4105672,-42.284298,17.237288,,-0.04360166,403.02653193473816
,0.11,0.99999917,2.950169,1.0170953,17.022097,9980,2.8335345,14.826389,16.45826,,17.352484,18.798765433776843,499,17.237288,17.516773,17.352484,12.54871,-0.41417035,-43.213512,17.237288,,-0.04403497,404.5539319515228
,0.11,0.99999917,3.6647022,1.0137199,17.065195,10000,2.8030558,14.832807,16.459473,,17.288332,18.843449966246393,500,17.237288,17.51477,17.288332,18.018797,-0.4044326,-40.28904,17.237288,,-0.04286741,405.9769959449768
,0.11,0.99999917,3.1076174,1.0174967,17.088572,10020,3.084338,14.819821,16.46073,,17.356585,18.864022073032636,501,17.237288,17.512772,17.356585,8.316202,-0.40972048,-41.703865,17.237288,,-0.043500055,407.49558568000793
,0.11,0.99999917,4.232218,1.0080256,17.063623,10040,1.5272002,14.815437,16.46193,,17.188812,18.841712370722075,502,17.237288,17.510778,17.188812,12.602037,-0.40035197,-38.92294,17.237288,,-0.042381395,408.88395714759827
,0.11,0.99999917,3.8971062,1.010585,17.108637,10060,2.8139892,14.824246,16.463215,,17.2342,18.887598359300384,503,17.237288,17.50879,17.2342,19.240183,-0.40242118,-39.391823,17.237288,,-0.042627614,410.55629563331604
,0.11,0.99999917,3.52742,1.0128723,17.216911,10080,2.6753757,14.826262,16.464712,,17.275743,18.998935560080994,504,17.237288,17.506802,17.275743,15.8318205,-0.40486324,-39.972816,17.237288,,-0.04291882,411.9788570404053
,0.11,0.99999917,3.1956916,1.0145802,17.074244,10100,2.4225507,14.830827,16.46592,,17.307032,18.85337011174521,505,17.237288,17.50482,17.307032,17.120237,-0.40791,-40.72273,17.237288,,-0.04328308,413.51262307167053
,0.11,0.99999917,2.8547208,1.0169647,17.034258,10120,2.835113,14.8191185,16.467043,,17.352324,18.810351214668746,506,17.237288,17.502842,17.352324,8.894131,-0.41511983,-42.675156,17.237288,,-0.0441494,415.3076922893524
,0.11,0.99999917,2.9191566,1.0155195,17.153225,10140,2.0901983,14.81268,16.468395,,17.326115,18.930763627203024,507,17.237288,17.500868,17.326115,11.539472,-0.4121479,-41.72064,17.237288,,-0.043791566,416.7778661251068
,0.11,0.99999917,2.8820345,1.0161817,17.063026,10160,2.8554478,14.816492,16.469564,,17.341408,18.84198420868933,508,17.237288,17.498898,17.341408,16.735008,-0.41822642,-43.332794,17.237288,,-0.044524595,418.84057331085205
,0.11,0.99999917,3.366215,1.011205,17.12027,10180,2.7081697,14.82056,16.470842,,17.261644,18.900415050609443,509,17.237288,17.496931,17.261644,16.87336,-0.42606983,-45.453484,17.237288,,-0.045477096,420.4048562049866
,0.11,0.99999917,2.9922523,1.0150911,17.03358,10200,2.9664788,14.827876,16.471949,,17.32526,18.810527935282625,510,17.237288,17.494968,17.32526,18.541624,-0.42203337,-44.172943,17.237288,,-0.044985957,421.82530784606934
,0.11,0.99999917,296.5421,0.77798665,17.0986,10220,1.1135863e-06,14.827141,16.473173,,13.114692,18.87835585370902,511,17.237288,17.49301,13.114692,14.438563,-0.2667316,-5.7729006,17.237288,1.1347971e-29,-0.02732737,423.4503526687622
,0.11,0.99999917,337.2301,1.2171937,16.993979,10240,337.2301,14.827856,16.47419,,20.603226,18.766073801497576,512,17.237288,17.491055,20.603226,15.542123,-0.26654175,-5.6856766,17.237288,1.3003369e-29,-0.027306948,424.8245222568512
,0.11,0.99999917,232.37221,1.3097695,16.883402,10260,232.37221,14.826568,16.474987,,22.137043,18.6524855791708,513,17.237288,17.489103,22.137043,14.160628,-0.26587972,-5.517647,17.237288,2.0794548e-29,-0.02723575,426.32183814048767
,0.11,0.99999917,158.75844,1.0055205,16.734064,10280,6.8480864,14.817862,16.47549,,16.98586,18.498979953499283,514,17.237288,17.487156,16.98586,10.218398,-0.2653975,-5.3973627,17.237288,2.92736e-29,-0.0271839,427.92043018341064
,0.11,0.99999917,120.548515,1.0171837,17.026524,10300,98.05451,14.807953,16.476562,,17.20319,18.800245194194005,515,17.237288,17.485212,17.20319,9.806727,-0.26499072,-5.286797,17.237288,3.905975e-29,-0.027140182,429.53718090057373
,0.11,0.99999917,96.63094,1.0187811,16.798933,10320,77.09551,14.800961,16.477186,,17.208012,18.561558109457174,516,17.237288,17.483273,17.208012,11.260143,-0.2643737,-5.1375575,17.237288,6.040007e-29,-0.027073877,430.850031375885
,0.11,0.99999917,80.90373,0.99822044,16.70955,10340,52.827377,14.790502,16.477636,,16.838446,18.475056039792296,517,17.237288,17.481335,16.838446,9.439367,-0.2640041,-5.0369143,17.237288,7.845147e-29,-0.027034178,432.43637561798096
,0.11,0.99999917,69.19146,0.9882533,16.872017,10360,46.10099,14.785626,16.478397,,16.666552,18.64383669953558,518,17.237288,17.479403,16.666552,12.320401,-0.26342037,-4.8942456,17.237288,1.1837495e-28,-0.026971484,433.8840546607971
,0.11,0.99999917,60.55603,1.0166967,16.857922,10380,59.229626,14.783783,16.47913,,17.141714,18.628615306773664,519,17.237288,17.477474,17.141714,13.884982,-0.2627329,-4.731222,17.237288,1.9193346e-28,-0.026897678,435.6965546607971
,0.11,0.99999917,54.145477,1.0385756,16.877087,10400,53.662716,14.772847,16.479895,,17.509018,18.646393864534048,520,17.237288,17.47555,17.509018,9.123834,-0.26203305,-4.5767326,17.237288,3.1359436e-28,-0.026822573,437.50773215293884
,0.11,0.99999917,48.98237,1.0408672,16.816248,10420,41.499657,14.760191,16.48054,,17.541664,18.58463457883557,521,17.237288,17.473629,17.541664,8.180249,-0.2615003,-4.4542356,17.237288,4.5562485e-28,-0.02676542,439.19790506362915
,0.11,0.99999917,44.74841,1.0214596,16.872835,10440,26.85523,14.7489395,16.481293,,17.21362,18.63258801178203,522,17.237288,17.47171,17.21362,8.882795,-0.2611156,-4.357139,17.237288,5.968048e-28,-0.026724162,440.81142139434814
,0.11,0.99999917,41.199406,1.0291958,16.667162,10460,36.74955,14.742622,16.481647,,17.329346,18.430498461338946,523,17.237288,17.469797,17.329346,11.455519,-0.26078317,-4.2638783,17.237288,7.5358923e-28,-0.026688512,442.48760771751404
,0.11,0.99999917,38.17706,1.0370595,16.787825,10480,34.780636,14.745529,16.482231,,17.457016,18.555637190045715,524,17.237288,17.467886,17.457016,16.266838,-0.26047403,-4.1659546,17.237288,9.360841e-28,-0.026655372,444.1462743282318
,0.11,0.99999917,35.614063,1.0500774,16.733334,10500,35.614063,14.751925,16.48271,,17.668018,18.49928956076427,525,17.237288,17.46598,17.668018,18.094818,-0.2601369,-4.0603266,17.237288,1.1853361e-27,-0.026619235,445.94931411743164
,0.11,0.99999917,33.49041,1.060185,16.923424,10520,32.86608,14.746777,16.483547,,17.842922,18.693904525311414,526,17.237288,17.464077,17.842922,12.021782,-0.25974008,-3.957034,17.237288,1.5640619e-27,-0.026576702,447.79094195365906
,0.11,0.99999917,31.706842,1.053158,16.760822,10540,23.24317,14.740907,16.484074,,17.720451,18.52121995076082,527,17.237288,17.462177,17.720451,11.619706,-0.25941306,-3.8673418,17.237288,1.965706e-27,-0.026541669,449.47961354255676
,0.11,0.99999917,30.099903,1.033581,16.750633,10560,14.620987,14.740667,16.48458,,17.387892,18.516092775763813,528,17.237288,17.460281,17.387892,14.585326,-0.25911424,-3.7780225,17.237288,2.4221986e-27,-0.026509656,450.9842154979706
,0.11,0.99999917,28.649853,1.001603,16.544058,10580,5.9034815,14.735916,16.484692,,16.845781,18.29961056085397,529,17.237288,17.45839,16.845781,12.216201,-0.2588294,-3.697635,17.237288,2.9553803e-27,-0.026479146,452.4598398208618
,0.11,0.99999917,27.33564,1.0119123,16.980457,10600,26.194931,14.731198,16.485626,,17.026062,18.754132112758004,530,17.237288,17.456501,17.026062,12.254782,-0.25855544,-3.616515,17.237288,3.5784395e-27,-0.026449801,454.04514932632446
,0.11,0.99999917,26.136414,1.0174954,16.822407,10620,23.125523,14.722466,16.48626,,17.118807,18.590028241722887,531,17.237288,17.454617,17.118807,10.101806,-0.25829872,-3.542907,17.237288,4.280724e-27,-0.026422312,455.4950439929962
,0.11,0.99999917,25.034882,1.0177844,16.683203,10640,19.621136,14.719207,16.48663,,17.117514,18.44111121762965,532,17.237288,17.452736,17.117514,12.990337,-0.25806743,-3.4686642,17.237288,5.031204e-27,-0.026397549,456.96932911872864
,0.11,0.99999917,24.02629,0.9899536,16.800175,10660,3.618765,14.700604,16.487219,,16.648386,18.56249932560247,533,17.237288,17.450857,16.648386,4.804364,-0.2578392,-3.413788,17.237288,5.8999165e-27,-0.026373118,458.5449917316437
,0.11,0.99999917,23.095196,0.99004877,16.572453,10680,17.184723,14.687919,16.487377,,16.641247,18.32544760838691,534,17.237288,17.448982,16.641247,7.9522343,-0.25762758,-3.353016,17.237288,6.839403e-27,-0.026350467,460.0794835090637
,0.11,0.99999917,22.23913,1.0007893,16.779354,10700,21.980854,14.687328,16.487923,,16.819681,18.545652903059686,535,17.237288,17.447111,16.819681,14.398392,-0.25741005,-3.2790635,17.237288,7.959948e-27,-0.026327183,461.4121928215027
,0.11,0.99999917,21.451468,1.0091165,16.661736,10720,20.339128,14.69069,16.488249,,16.95326,18.423751447840793,536,17.237288,17.445244,16.95326,16.504726,-0.25717732,-3.1992445,17.237288,9.360346e-27,-0.026302276,463.02953267097473
,0.11,0.99999917,20.71652,1.0152178,16.532593,10740,19.017801,14.691155,16.488333,,17.04554,18.28577781482848,537,17.237288,17.44338,17.04554,14.946186,-0.25696185,-3.125582,17.237288,1.0876224e-26,-0.026279222,464.5433871746063
,0.11,0.99999917,20.035126,1.0221323,16.921452,10760,18.87353,14.691995,16.489136,,17.165493,18.692912506015755,538,17.237288,17.44152,17.165493,15.1420145,-0.2567372,-3.0504382,17.237288,1.27162244e-26,-0.026255185,466.00484013557434
,0.11,0.99999917,19.404253,1.0264457,16.930172,10780,17.041222,14.685977,16.489954,,17.241426,18.70167119293234,539,17.237288,17.439663,17.241426,11.441198,-0.25648978,-2.9791086,17.237288,1.5099853e-26,-0.026228718,467.4620888233185
,0.11,0.99999917,18.812,1.033523,16.738434,10800,18.34955,14.690454,16.490414,,17.357496,18.502680207438924,540,17.237288,17.437809,17.357496,17.09028,-0.25625193,-2.8990545,17.237288,1.7810649e-26,-0.026203278,468.8790283203125
,0.11,0.99999917,18.260431,1.037339,16.830683,10820,16.110172,14.6736965,16.491043,,17.42183,18.59744628088059,541,17.237288,17.435959,17.42183,5.6066384,-0.25599316,-2.8375518,17.237288,2.130924e-26,-0.026175603,470.3115038871765
,0.11,0.99999917,17.824148,1.0446583,16.760063,10840,17.824148,14.672125,16.491539,,17.542818,18.523326708214263,542,17.237288,17.434113,17.542818,13.79673,-0.25574124,-2.762168,17.237288,2.5371269e-26,-0.02614867,471.7563967704773
,0.11,0.99999917,17.36936,1.0233536,17.04292,10860,1.9379388,14.678786,16.492554,,17.185143,18.819236644433857,543,17.237288,17.43227,17.185143,18.258041,-0.25547674,-2.6810498,17.237288,3.0465913e-26,-0.026120383,473.27438950538635
,0.11,0.99999917,16.93617,1.0285603,16.688686,10880,15.722887,14.678519,16.492916,,17.268814,18.45136581589434,544,17.237288,17.43043,17.268814,14.522316,-0.25522196,-2.6049008,17.237288,3.6334625e-26,-0.026093148,474.81356382369995
,0.11,0.99999917,16.531494,1.0321045,16.99443,10900,14.370347,14.680826,16.493835,,17.332947,18.769210951250344,545,17.237288,17.428593,17.332947,15.919474,-0.25494596,-2.5234501,17.237288,4.395987e-26,-0.026063649,476.32991886138916
,0.11,0.99999917,16.1503,1.0373418,16.735226,10920,15.062192,14.672848,16.494276,,17.418434,18.498629705271078,546,17.237288,17.42676,17.418434,10.304331,-0.2546571,-2.4506452,17.237288,5.364627e-26,-0.026032776,477.7830100059509
,0.11,0.99999917,15.797059,1.0378684,16.984785,10940,12.117802,14.664667,16.495174,,17.43064,18.75775765730917,547,17.237288,17.42493,17.43064,10.1725235,-0.2543285,-2.3728154,17.237288,6.725337e-26,-0.025997663,479.18334579467773
,0.11,0.99999917,15.469696,1.0388309,16.971888,10960,12.014824,14.666785,16.496044,,17.449606,18.74353919294508,548,17.237288,17.423103,17.449606,15.799545,-0.2539549,-2.278388,17.237288,8.691421e-26,-0.025957754,480.5648875236511
,0.11,0.99999917,15.16804,1.0396286,17.025755,10980,11.573721,14.665445,16.49701,,17.466526,18.79925768226261,549,17.237288,17.42128,17.466526,13.903319,-0.25352198,-2.1791267,17.237288,1.1691392e-25,-0.025911514,482.1509864330292
,0.11,0.99999917,14.9832945,1.0451779,16.910467,11000,14.144897,14.6636915,16.49776,,17.561232,18.679105378381895,550,17.237288,17.41946,17.561232,13.671365,-0.25309095,-2.0808842,17.237288,1.5699695e-25,-0.025865486,483.5843303203583
,0.11,0.99999917,14.8208,1.0271796,16.9566,11020,0.91044265,14.65662,16.498592,,17.25768,18.72937269421713,551,17.237288,17.417645,17.25768,10.73316,-0.252635,-1.9898795,17.237288,2.1433087e-25,-0.025816811,485.00540566444397
,0.11,0.99999917,14.695636,1.0272636,16.97797,11040,10.174245,14.655495,16.499462,,17.26073,18.751546978576428,552,17.237288,17.41583,17.26073,14.017919,-0.25209644,-1.8771021,17.237288,3.0928347e-25,-0.025759328,486.39617919921875
,0.11,0.99999917,14.607426,1.0189264,17.01873,11060,5.248883,14.65703,16.500402,,17.120737,18.794750739265684,553,17.237288,17.41402,17.120737,15.488187,-0.25146362,-1.7499776,17.237288,4.753578e-25,-0.025691807,487.84408926963806
,0.11,0.99999917,14.593251,1.0154096,17.10133,11080,7.282947,14.65383,16.501486,,17.06293,18.87761581697787,554,17.237288,17.412214,17.06293,12.873372,-0.25062707,-1.5986947,17.237288,8.373462e-25,-0.025602581,489.5065612792969
,0.11,0.99999917,14.554474,1.0229021,16.768436,11100,13.631157,14.655013,16.501966,,17.18524,18.531036558432355,555,17.237288,17.41041,17.18524,15.304209,-0.24981055,-1.4464972,17.237288,1.4529436e-24,-0.025515532,491.00670886039734
,0.11,0.99999917,14.517986,1.0278091,17.05994,11120,12.008959,14.664122,16.502972,,17.270452,18.836648580080425,556,17.237288,17.40861,17.270452,19.706009,-0.24894306,-1.2809964,17.237288,2.604638e-24,-0.02542309,492.63000106811523
,0.11,0.99999917,14.44767,1.0208087,16.840229,11140,5.4619837,14.660254,16.503576,,17.150543,18.61037172106644,557,17.237288,17.406813,17.150543,12.490831,-0.24812397,-1.1384035,17.237288,4.51272e-24,-0.025335848,494.2335524559021
,0.11,0.99999917,14.413527,1.023647,17.028412,11160,10.197977,14.662951,16.504517,,17.199253,18.802011799113107,558,17.237288,17.40502,17.199253,16.153152,-0.24713622,-0.9663831,17.237288,8.7337394e-24,-0.025230687,495.85475897789
,0.11,0.99999917,14.333584,1.0174892,16.606304,11180,5.4955435,14.663407,16.5047,,17.09097,18.366813905995024,559,17.237288,17.403229,17.09097,14.903105,-0.24622801,-0.81073797,17.237288,1.5996845e-23,-0.025134044,497.7191171646118
,0.11,0.99999917,14.207859,1.0239934,16.719082,11200,12.334587,14.668897,16.505081,,17.195919,18.48069806774796,560,17.237288,17.401442,17.195919,17.72706,-0.24542859,-0.66504496,17.237288,2.721207e-23,-0.025049016,499.41392636299133
,0.11,0.99999917,14.122321,1.0223197,16.851768,11220,7.028076,14.673276,16.5057,,17.165194,18.62101541877265,561,17.237288,17.399658,17.165194,17.110811,-0.244398,-0.49224675,17.237288,5.3826334e-23,-0.024939446,501.1501495838165
,0.11,0.99999917,14.042118,1.0084625,16.803036,11240,0.34345904,14.682964,16.506227,,16.928947,18.56593756398087,562,17.237288,17.397877,16.928947,20.1052,-0.24329357,-0.31230086,17.237288,1.1146068e-22,-0.024822094,502.90886878967285
,0.11,0.99999917,13.938131,1.0118879,16.845516,11260,10.159323,14.68826,16.50683,,16.984615,18.609547335748356,563,17.237288,17.3961,16.984615,17.663452,-0.24237785,-0.15744707,17.237288,2.0340287e-22,-0.024724841,504.8499894142151
,0.11,0.99999917,13.799546,1.0069208,16.5298,11280,5.1796784,14.688575,16.506872,,16.89637,18.287578351480835,564,17.237288,17.394323,16.89637,14.860884,-0.24154669,-0.021411978,17.237288,3.5054086e-22,-0.024636613,506.46779465675354
,0.11,0.99999917,13.644007,1.0137581,17.005955,11300,11.497889,14.695019,16.507755,,17.013165,18.77923870414146,565,17.237288,17.392553,17.013165,18.329876,-0.2407412,0.11738365,17.237288,5.9308234e-22,-0.024551138,508.4940388202667
,0.11,0.99999917,13.464642,1.0160432,16.855461,11320,9.031392,14.692255,16.50837,,17.050478,18.619913054265812,566,17.237288,17.390785,17.050478,13.124758,-0.24002124,0.23433608,17.237288,9.477718e-22,-0.024474781,511.38258242607117
,0.11,0.99999917,13.268539,1.0183614,16.82057,11340,8.936649,14.693067,16.50892,,17.088108,18.585635883611527,567,17.237288,17.389019,17.088108,15.143961,-0.2393796,0.3439394,17.237288,1.4379535e-21,-0.024406742,513.8924469947815
,0.11,0.99999917,13.065571,1.0136088,16.795656,11360,4.7203536,14.696626,16.509426,,17.006737,18.55997685981038,568,17.237288,17.387257,17.006737,16.702734,-0.23877451,0.4496521,17.237288,2.1285328e-21,-0.024342602,516.4383792877197
,0.11,0.99999917,12.870567,1.0093278,17.01446,11380,4.441989,14.690582,16.510313,,16.934757,18.789607683559975,569,17.237288,17.385498,16.934757,11.250683,-0.23808391,0.55506015,17.237288,3.325509e-21,-0.024269423,518.7221434116364
,0.11,0.99999917,12.678655,1.0134963,16.806856,11400,9.089509,14.694291,16.510834,,17.002848,18.57061866593398,570,17.237288,17.383741,17.002848,16.801947,-0.23730786,0.6803816,17.237288,5.481081e-21,-0.024187224,521.1983880996704
,0.11,0.99999917,12.4833765,1.0198815,16.853693,11420,10.383307,14.694743,16.511433,,17.108885,18.622580170673388,571,17.237288,17.381989,17.108885,14.94546,-0.23647317,0.80805147,17.237288,9.363553e-21,-0.02409884,523.0075953006744
,0.11,0.99999917,12.296593,1.0232519,16.814976,11440,8.511794,14.70023,16.511965,,17.163103,18.581929309499166,572,17.237288,17.38024,17.163103,17.820307,-0.23550092,0.95461226,17.237288,1.7425485e-20,-0.023995938,525.0664448738098
,0.11,0.99999917,12.205171,1.0311723,16.773973,11460,11.348198,14.700334,16.51242,,17.293077,18.54134707657948,573,17.237288,17.378492,17.293077,14.74195,-0.23453107,1.093795,17.237288,3.22946e-20,-0.023893347,526.7167248725891
,0.11,0.99999917,12.204134,1.037483,16.865082,11480,10.2013035,14.698933,16.513035,,17.39723,18.631630139316343,574,17.237288,17.376749,17.39723,13.872717,-0.233403,1.2467546,17.237288,6.595604e-20,-0.023774074,529.1033544540405
