SqrtESSClassic,DenMISELogFirst,DenMISELogLast,ReturnAbsMax,LQGmu01,IWFirstEpisode,ReturnStepMax,URet,TimeElapsed,ReturnMean,target_sum_log_mean,IWMean,IWNorm1,MISE,DenMISEMeanLog,Iteration,IWLastEpisode,Bound,LQGsigma,TimestepsSoFar,ReturnLastEpisode,IWMax,LQGmu1,ReturnMin,ExplorationBonus,ReturnMax,IWMin,IWNorm2
3.322052,15.278378,-0.7870762,17.204996,0.0070705875,,0.9999998,9.486944756800305,388.1747989654541,12.011314,-136.18977,0.7622848,225.6363,6.991348,-11.981207,296,,185.19804,0.11,5920,8.63958,26.551218,0.07058947,,178.2067,17.204996,,67.92076
3.3864558,15.275005,-7.591278,17.204996,-0.0010101006,4.1530335e-16,0.9999998,9.923575857796259,389.7822599411011,12.001287,-231.84695,0.88864607,263.9279,9.9640255,-11.967306,297,,185.07663,0.11,5940,9.033327,28.903402,-0.010100666,,175.11261,17.204996,,77.93632
3.392418,15.271644,4.7242823,17.204996,-0.02120894,1.0359649e-12,0.9999998,13.07986379513956,391.37043833732605,12.00064,-773.1469,0.59828794,178.28981,9.971557,-11.911771,298,,185.07043,0.11,5960,11.808157,26.487434,-0.20899595,,175.09888,17.204996,,52.555378
3.4322639,15.268293,-1.8477693,17.204996,0.0030302936,1.4706078e-33,0.9999998,17.996347420049354,392.94326162338257,12.01485,-168.26338,1.2529813,374.64142,11.655707,-11.879499,299,1.3530355e-27,185.01195,0.11,5980,16.249184,36.879807,0.030293757,,173.35625,17.204996,,109.15286
3.3974602,15.264955,0.063682474,17.204996,0.0050504617,,0.9999998,10.544139011075167,394.5973961353302,12.006906,-147.73135,1.1201924,336.05774,10.332598,-11.8390465,300,0.35291785,185.75734,0.11,6000,9.631855,36.808247,0.050462145,,175.42474,17.204996,,98.9144
3.4697802,15.261627,9.964456,17.204996,0.009090657,,0.9999998,9.979778044072312,396.17997431755066,11.997207,-128.44757,1.4562838,438.34143,13.292912,-11.766375,301,4.25559e-06,185.34735,0.11,6020,9.087361,46.80746,0.09065947,,172.05444,17.204996,,126.33118
3.3218136,15.25831,13.876613,17.204996,0.011110653,,0.9999998,9.926490350947352,397.79012846946716,11.987409,-127.90885,0.7173966,216.65378,6.5220776,-11.680215,302,0.0714465,186.53879,0.11,6040,9.03794,24.097656,0.110656105,,180.01671,17.204996,,65.221535
3.4039066,15.255004,13.879561,17.204996,-0.06757363,,0.9999998,9.885056216820427,399.39257311820984,11.977547,-1218.8003,0.58706576,177.88092,9.930358,-11.596859,303,,185.89615,0.11,6060,8.999601,25.828098,-0.58941406,,175.96579,17.204996,,52.257874
3.347883,15.25171,-60.543552,17.204996,0.027265966,,0.9999998,18.519301672022795,401.03804326057434,11.993234,-236.36415,0.76902753,233.78436,6.714754,-11.759269,304,,185.92017,0.11,6080,16.746496,29.952433,0.26616073,,179.20541,17.204996,,69.830505
3.321728,15.2484255,-60.982353,17.204996,0.09966799,,0.9999998,9.829544064240116,402.74424719810486,11.983305,-461.54395,0.6173345,188.28702,5.2715254,-11.921489,305,,186.18478,0.11,6100,8.964907,21.079535,0.7615942,,180.91325,17.204996,,56.683453
3.345708,15.245152,17.487152,17.204996,0.015150354,,0.9999998,9.405940039272298,404.4244906902313,11.972131,-141.95418,0.71964926,220.21268,6.4322658,-11.826682,306,,186.34308,0.11,6120,8.563986,26.426601,0.15036625,,179.91081,17.204996,,65.81946
3.5545883,15.241889,3.1170783,17.204996,-0.0070705875,0.17072079,0.9999998,9.731060023197598,405.8978545665741,11.961984,-374.5987,1.0841573,332.8363,16.192722,-11.778986,307,,185.8078,0.11,6140,8.857024,36.6332,-0.07058947,,169.61508,17.204996,,93.63568
3.5333881,15.239193,0.09185519,17.204996,-0.09966799,,0.9999998,15.729057142085747,407.3712418079376,11.969191,-1255.8605,0.8880243,273.51147,15.059014,-11.740307,308,,185.96945,0.11,6160,14.181822,25.613712,-0.7615942,,170.91043,17.204996,,77.40771
3.4190185,15.235951,-6.376164,17.204996,-0.035338815,,0.9999998,18.71808537701362,408.9981565475464,11.985284,-1041.6906,0.5407753,167.09956,9.140227,-11.723402,309,0.00035951688,186.05429,0.11,6180,16.941776,22.962654,-0.3395071,,176.91406,17.204996,,48.873547
3.412548,15.23272,12.652186,17.204996,0.0010101006,4.5369883e-24,0.9999998,18.865054388430753,410.4438569545746,12.001743,-195.21465,0.8274826,256.5196,8.43014,-11.646286,310,,185.96625,0.11,6200,17.087925,25.574902,0.010100666,,177.5361,17.204996,,75.16952
3.386768,15.2295,3.0457923,17.204996,0.027265966,,0.9999998,12.31092477671824,411.92837834358215,11.999169,-236.7729,0.7201903,223.97919,6.2882404,-11.599685,311,,185.46402,0.11,6220,11.201309,27.893799,0.26616073,,179.17578,17.204996,,66.133606
3.3829868,15.22629,4.1133046,17.204996,0.015150354,,0.9999998,9.637654797049194,413.4117465019226,11.988834,-142.28577,0.67668164,211.12466,6.0481358,-11.550283,312,1.9825348e-14,185.71234,0.11,6240,8.774598,24.802776,0.15036625,,179.6642,17.204996,,62.407772
3.4505205,15.22309,12.691698,17.204996,-0.02120894,1.0875057e-12,0.9999998,9.828271963459262,414.92178297042847,11.979116,-773.59,0.5687287,178.01207,9.477171,-11.473922,313,,185.90706,0.11,6260,8.946981,25.549744,-0.20899595,,176.42989,17.204996,,51.589916
3.4075894,15.2199,-41.192425,17.204996,0.0313029,,0.9999998,18.026174953869273,416.5651903152466,11.9928,-268.0262,0.79548365,249.78186,6.9088564,-11.569977,314,,185.84668,0.11,6280,16.275608,29.370031,0.30328307,,178.93782,17.204996,,73.30163
3.4151144,15.216721,-60.547874,17.204996,0.037356343,,0.9999998,9.677633444005947,418.2079429626465,11.982732,-309.5689,0.6616507,208.41998,5.7125854,-11.726188,315,3.6653237e-06,184.5402,0.11,6300,8.821688,22.753872,0.3572564,,178.82762,17.204996,,61.028698
3.491254,15.213551,13.645492,17.204996,-0.055498466,,0.9999998,9.544491277610268,419.9689962863922,11.972313,-1197.0249,0.56021637,177.02837,9.515296,-11.64702,316,,184.72034,0.11,6320,8.690369,24.880293,-0.5046724,,175.20505,17.204996,,50.706238
3.4666967,15.210391,-61.020943,17.204996,0.0010101006,4.639427e-24,0.9999998,18.442883259985962,421.62389278411865,11.987135,-196.62303,0.781875,247.85437,7.9799843,-11.804194,317,,184.70512,0.11,6340,16.670845,24.159256,0.010100666,,176.72514,17.204996,,71.495834
3.737885,15.207242,-42.563,17.204996,-0.017170029,0.0001117624,0.9999998,15.325048882253144,423.29678988456726,11.993184,-665.6047,1.256312,399.50723,20.679314,-11.90168,318,,184.84116,0.11,6360,13.910593,36.86131,-0.17004903,,164.16183,17.204996,,106.880554
3.4734235,15.2041025,-4.898249,17.204996,-0.02120894,1.1083543e-12,0.9999998,17.283630898486248,424.9532811641693,12.004449,-772.0748,0.51873463,165.47635,8.645425,-11.879083,319,1.6236164e-10,185.58386,0.11,6380,15.586761,23.600508,-0.20899595,,176.93843,17.204996,,47.640705
3.4869912,15.200973,11.971177,17.204996,0.017170029,,0.9999998,18.59718075602495,426.7822103500366,12.019541,-154.5321,0.88842857,284.29715,7.9146485,-11.806083,320,,184.44066,0.11,6400,16.833975,29.434174,0.17004903,,176.52602,17.204996,,81.53079
3.484913,15.197852,-55.973537,17.204996,0.0010101006,4.697967e-24,0.9999998,9.981079197546503,428.48985981941223,12.010463,-195.44981,0.7344028,235.74329,7.5006943,-11.944116,321,,184.40775,0.11,6420,9.105374,22.731674,0.010100666,,176.90706,17.204996,,67.64682
3.4960873,15.194742,5.467049,17.204996,-0.043407045,,0.9999998,10.879419801240443,430.16561126708984,12.003871,-1120.1371,0.46743992,150.51566,7.93377,-11.89093,322,,184.54987,0.11,6440,9.887659,19.637535,-0.40894473,,176.61609,17.204996,,43.0526
3.573535,15.191641,-41.660557,17.204996,0.0030302936,1.5877665e-33,0.9999998,18.379434171895284,432.0466363430023,12.018136,-167.33638,1.2219427,394.68747,11.40307,-11.984767,323,,184.45953,0.11,6460,16.611496,35.390804,0.030293757,,173.05646,17.204996,,110.44735
3.5487819,15.18855,-33.464966,17.204996,0.0050504617,,0.9999998,10.624053484026087,433.8177173137665,12.011022,-147.12497,1.1124328,360.42825,10.24594,-12.050543,324,0.00037938723,184.77904,0.11,6480,9.713149,35.382317,0.050462145,,174.5331,17.204996,,101.563934
3.4828649,15.185469,6.023541,17.204996,0.011110653,,0.9999998,10.021300935194441,435.5992841720581,12.002129,-128.24998,0.7475353,242.94897,6.789714,-11.99472,325,1.5132266e-14,184.90027,0.11,6500,9.120958,24.016531,0.110656105,,178.11055,17.204996,,69.7555
3.5283296,15.182396,14.599425,17.204996,-0.057512216,,0.9999998,9.88552014947276,438.4439914226532,11.992925,-1190.3909,0.5352669,174.49701,9.083431,-11.913981,326,,185.16919,0.11,6520,9.001234,22.31902,-0.5195751,,176.08575,17.204996,,49.455982
3.5374177,15.179334,-61.052002,17.204996,0.01918956,,0.9999998,18.373572160617442,441.2123193740845,12.007026,-169.60512,1.0692887,349.6574,9.473665,-12.0657015,327,,185.37619,0.11,6540,16.604301,38.594788,0.18959707,,175.90253,17.204996,,98.84538
3.5047083,15.17628,-61.055058,17.204996,0.02120894,,0.9999998,10.004095366843465,444.216171503067,11.998253,-185.4898,0.86404234,283.40588,7.627671,-12.214973,328,3.8375802e-13,185.44318,0.11,6560,9.129623,33.797592,0.20899595,,177.8155,17.204996,,80.86433
3.8414998,15.173236,12.022719,17.204996,-0.0050504617,8.8235625e-05,0.9999998,9.68741940164985,447.10944747924805,11.988591,-317.4762,1.5804503,519.96814,22.84606,-12.1418,329,,185.31924,0.11,6580,8.819512,53.82386,-0.050462145,,162.47319,17.204996,,135.3555
3.657662,15.170201,-15.914654,17.204996,-0.09966799,,0.9999998,14.141679118199253,450.00338888168335,11.990937,-1245.7754,0.8653216,285.55612,14.673235,-12.151705,330,,185.57161,0.11,6600,12.762707,25.336267,-0.7615942,,170.89838,17.204996,,78.07067
3.4710944,15.167175,-14.861124,17.204996,0.037356343,,0.9999998,18.420977388183353,452.92410254478455,12.005018,-312.43863,0.632362,209.31183,5.459991,-12.160372,331,,185.81664,0.11,6620,16.651665,22.298876,0.3572564,,180.35664,17.204996,,60.301395
3.4663346,15.164159,-61.067177,17.204996,0.09966799,,0.9999998,9.682922549527097,455.79201340675354,11.995464,-462.8014,0.62301177,206.8399,5.3210807,-12.308835,332,2.4164181e-37,186.198,0.11,6640,8.8334,21.462189,0.7615942,,180.87692,17.204996,,59.671074
3.5552711,15.161151,13.143918,17.204996,-0.057512216,,0.9999998,9.414269509521423,458.6889169216156,11.985179,-1198.3806,0.5117371,170.40846,8.683271,-12.233574,333,,185.30086,0.11,6660,8.570094,21.337433,-0.5195751,,176.61758,17.204996,,47.931213
3.5280435,15.158153,-61.073185,17.204996,0.0070705875,,0.9999998,18.37492861438224,461.85400795936584,11.999016,-135.59471,0.7842066,261.92502,7.1801906,-12.381287,334,,185.42786,0.11,6680,16.606731,27.419659,0.07058947,,178.24767,17.204996,,74.24087
3.630561,15.155163,-50.510445,17.204996,0.009090657,,0.9999998,10.526196539110572,464.6890707015991,11.991925,-129.22969,1.3806398,462.5143,12.591035,-12.495815,335,9.611894e-06,186.06458,0.11,6700,9.623848,44.80863,0.09065947,,173.47354,17.204996,,127.39472
3.550641,15.152183,12.706037,17.204996,-0.045423266,,0.9999998,9.92898867085935,467.61253356933594,11.983141,-1137.3586,0.45731413,153.65755,7.7656503,-12.419874,336,,185.4084,0.11,6720,9.040521,18.523102,-0.42562822,,177.64275,17.204996,,43.276
3.539594,15.149211,-61.065758,17.204996,0.0313029,,0.9999998,18.414387974251113,470.0494122505188,11.996979,-269.55563,0.8126432,273.86075,7.0588646,-12.565853,337,,185.521,0.11,6740,16.646143,28.781137,0.30328307,,178.46213,17.204996,,77.37067
3.508973,15.146248,-61.085087,17.204996,0.037356343,,0.9999998,9.73252539153241,472.0426461696625,11.987762,-311.34705,0.5966565,201.66989,5.151216,-12.710025,338,5.2817126e-28,185.4376,0.11,6760,8.882097,21.146755,0.3572564,,180.28639,17.204996,,57.472626
3.584192,15.143293,12.250121,17.204996,-0.057512216,,0.9999998,9.482805900710993,474.0381324291229,11.977872,-1202.1326,0.48420522,164.14557,8.214792,-12.637622,339,,184.97853,0.11,6780,8.63468,20.036274,-0.5195751,,176.76373,17.204996,,45.797092
3.5663736,15.140348,-61.09099,17.204996,-0.045423266,,0.9999998,18.28477940897875,475.8195858001709,11.991224,-1140.7358,0.43412957,147.60405,7.370913,-12.781671,340,,185.27962,0.11,6800,16.517721,17.55628,-0.42562822,,177.9087,17.204996,,41.387714
3.7347403,15.137411,8.732597,17.204996,-0.0070705875,0.1895224,0.9999998,18.971652834546866,477.6514928340912,12.006475,-373.43698,1.0269716,350.19733,15.303468,-12.720257,341,1.4200155e-34,185.44147,0.11,6820,17.192083,35.73443,-0.07058947,,170.138,17.204996,,93.76752
3.6132936,15.135038,-4.3279424,17.204996,-0.02120894,1.1876059e-12,0.9999998,17.064689392384967,479.4532766342163,12.016479,-770.92615,0.5706887,195.17554,9.521946,-12.695738,342,3.7600752e-17,185.63614,0.11,6840,15.427136,24.198364,-0.20899595,,176.1142,17.204996,,54.015965
3.547765,15.132119,10.212804,17.204996,0.027265966,,0.9999998,18.14849360761937,481.2983727455139,12.029263,-237.45367,0.6830463,234.28488,5.9664555,-12.630232,343,,185.5956,0.11,6860,16.401466,27.776123,0.26616073,,179.62914,17.204996,,66.037315
3.5866847,15.129208,-61.037823,17.204996,0.017170029,,0.9999998,9.702185482387247,483.0917868614197,12.020011,-155.97093,0.83252895,286.38995,7.4222264,-12.771921,344,3.1834461e-12,185.361,0.11,6880,8.847401,28.672157,0.17004903,,177.93877,17.204996,,79.8481
3.65376,15.126305,10.1635,17.204996,0.0030302936,1.6949725e-33,0.9999998,9.751113785830636,484.83535504341125,12.0109005,-169.65869,1.1308615,390.14722,10.564387,-12.7059965,345,,185.49028,0.11,6900,8.876769,34.042923,0.030293757,,174.92589,17.204996,,106.779655
3.5758116,15.12341,-3.2117321,17.204996,0.0313029,,0.9999998,10.00554526784953,486.51260137557983,12.002512,-268.88376,0.7469414,258.4417,6.48778,-12.678305,346,,185.4857,0.11,6920,9.108074,26.814795,0.30328307,,178.99792,17.204996,,72.27498
3.5789714,15.120524,-2.0124896,17.204996,0.013130557,,0.9999998,9.554694314479496,488.2911288738251,11.992996,-134.3475,0.6662167,231.17719,5.9717555,-12.648353,347,,185.0699,0.11,6940,8.700716,22.96261,0.13056354,,179.09814,17.204996,,64.59319
4.123285,15.117647,8.92337,17.204996,-0.013130557,6.653909,0.9999998,9.837554270846677,490.3342037200928,11.984265,-550.44916,1.83943,640.12164,29.573128,-12.587369,348,,185.25244,0.11,6960,8.954852,61.36803,-0.13056354,,155.6793,17.204996,,155.24556
3.6504173,15.133718,1.3272445,17.204996,-0.035338815,,0.9999998,17.418446797261275,492.394385099411,11.994943,-1043.4264,0.5456976,190.44847,9.218447,-12.545353,349,,185.31659,0.11,6980,15.710396,23.170357,-0.3395071,,176.09814,17.204996,,52.1717
3.6776025,15.1308565,12.286389,17.204996,-0.07762132,,0.9999998,18.46179320526328,494.49265599250793,12.00837,-1233.9457,0.6005398,210.18893,10.144668,-12.47573,350,7.3904164e-13,185.19131,0.11,7000,16.694576,26.605207,-0.65142936,,175.04665,17.204996,,57.153793
3.6148853,15.128003,7.0570135,17.204996,0.011110653,,0.9999998,18.87076053415296,496.6801002025604,12.022859,-129.69801,0.7602387,266.84378,6.8990064,-12.421252,351,,185.2369,0.11,7020,17.093845,24.068441,0.110656105,,178.33789,17.204996,,73.81805
3.5824983,15.125158,-61.103844,17.204996,0.09966799,,0.9999998,10.28440687831043,499.44524598121643,12.015387,-461.2587,0.61648136,217.00143,5.266148,-12.560291,352,,185.47243,0.11,7040,9.392465,21.373379,0.7615942,,180.20628,17.204996,,60.572655
3.5984,15.122321,0.2685486,17.204996,0.09966799,,0.9999998,9.447946267524781,503.47196793556213,12.005718,-459.9551,0.58905125,207.93509,5.032021,-12.525072,353,0.2604142,184.69661,0.11,7060,8.602438,20.207136,0.7615942,,179.66458,17.204996,,57.785427
3.6327503,15.119493,18.548897,17.204996,0.011110653,,0.9999998,9.377087193808356,507.4228343963623,11.99592,-130.09448,0.71872175,254.42749,6.522683,-12.438486,354,,184.74033,0.11,7080,8.5371,22.716461,0.110656105,,178.21764,17.204996,,70.037155
3.6428127,15.116672,5.6156034,17.204996,0.0070705875,,0.9999998,9.868155104727737,511.0108458995819,11.987432,-136.9688,0.75372463,267.57224,6.899806,-12.38847,355,1.25346995e-08,184.87599,0.11,7100,8.982586,26.915125,0.07058947,,177.97618,17.204996,,73.452095
3.9289463,15.113858,14.395753,17.204996,-0.017170029,0.00012270204,0.9999998,9.927745142031158,514.0385856628418,11.979147,-671.0868,1.2060322,429.34744,19.855011,-12.313978,356,,185.10196,0.11,7120,9.038438,36.025074,-0.17004903,,165.24695,17.204996,,109.278015
3.9320436,15.111053,-10.080707,17.204996,-0.0050504617,9.389651e-05,0.9999998,17.37030220272968,517.7688329219818,11.989453,-323.1851,1.3752829,490.97598,19.859638,-12.307267,357,0.05702071,185.20818,0.11,7140,15.65855,48.98865,-0.050462145,,165.34854,17.204996,,124.86535
3.678444,15.108257,0.89996636,17.204996,0.02120894,,0.9999998,17.254159300806204,519.6121220588684,11.999517,-184.71046,0.89109737,319.01285,7.86578,-12.269484,358,,184.86116,0.11,7160,15.591949,33.44005,0.20899595,,176.99538,17.204996,,86.724945
3.6652317,15.105468,-23.735525,17.204996,0.023228144,,0.9999998,9.780762583347393,521.82666015625,11.990917,-200.8719,0.8015534,287.7577,7.0508018,-12.301799,359,0.032113448,184.93213,0.11,7180,8.912249,28.159315,0.22823171,,177.88133,17.204996,,78.51009
3.9392633,15.102686,13.103801,17.204996,-0.0030302936,1.3160371e-09,0.9999998,9.637712894904778,523.8294160366058,11.981986,-275.99835,1.4387168,517.93805,19.304335,-12.231838,360,,185.04184,0.11,7200,8.775909,41.902954,-0.030293757,,165.7375,17.204996,,131.48094
3.7152765,15.099912,-17.606823,17.204996,-0.02120894,1.2300651e-12,0.9999998,13.331838139790044,525.5206532478333,11.982035,-779.2997,0.53982395,194.87645,9.005018,-12.245683,361,,184.97842,0.11,7220,11.999575,23.274868,-0.20899595,,175.9734,17.204996,,52.452744
3.6766102,15.097146,6.534589,17.204996,-0.043407045,,0.9999998,18.03735418801972,527.2813563346863,11.993949,-1128.2949,0.41661948,150.81625,7.069718,-12.1951,362,1.6275503e-22,185.13992,0.11,7240,16.295145,18.563316,-0.40894473,,178.0702,17.204996,,41.020462
3.87415,15.094387,12.915474,17.204996,-0.09966799,,0.9999998,18.604071246784105,529.1012346744537,12.0072775,-1253.0416,0.8918553,323.74347,15.106406,-12.127543,363,2.981277e-06,184.3302,0.11,7260,16.831684,25.86248,-0.7615942,,169.2238,17.204996,,83.56503
3.6896005,15.091636,15.940392,17.204996,0.015150354,,0.9999998,18.946353031280093,530.792064666748,12.021448,-143.09311,0.7180671,261.37643,6.4284935,-12.050797,364,,184.36127,0.11,7280,17.165398,26.279303,0.15036625,,177.93277,17.204996,,70.84139
3.7594101,15.088893,-61.161938,17.204996,-0.025247157,7.986425e-23,0.9999998,10.120784996764307,532.7191064357758,12.013828,-869.09485,0.5135243,187.43637,8.61479,-12.186166,365,,183.48317,0.11,7300,9.240138,20.584631,-0.24729091,,174.86838,17.204996,,49.85792
3.766621,15.086157,-53.121784,17.204996,-0.035338815,,0.9999998,18.020970710585548,535.5339498519897,12.025463,-1039.0061,0.5282168,193.32735,8.920417,-12.299364,366,6.157156e-16,183.69295,0.11,7320,16.271885,22.354828,-0.3395071,,174.77254,17.204996,,51.326466
3.971403,15.083428,13.375607,17.204996,-0.0050504617,9.652657e-05,0.9999998,18.593873734273384,538.2082221508026,12.038538,-320.07812,1.2360158,453.6178,17.858324,-12.230714,367,3.0862654e-28,183.84517,0.11,7340,16.82448,43.666565,-0.050462145,,165.98685,17.204996,,114.22105
3.7308528,15.080708,-19.112604,17.204996,0.029284552,,0.9999998,16.935921739209135,541.4049451351166,12.047512,-253.05186,0.78962755,290.58295,6.873549,-12.248892,368,,183.80312,0.11,7360,15.34136,27.589737,0.28482866,,176.92957,17.204996,,77.88647
3.8111162,15.077993,-24.32784,17.204996,0.0030302936,1.7788655e-33,0.9999998,9.652701842569735,543.3947823047638,12.03869,-169.50578,1.1232641,414.48444,10.474351,-12.28225,369,,183.91287,0.11,7380,8.791415,33.14095,0.030293757,,173.43852,17.204996,,108.75671
3.7625177,15.075287,-8.867853,17.204996,0.0010101006,5.3105532e-24,0.9999998,10.011702706092853,545.390896320343,12.030783,-196.47449,0.8015231,296.56354,8.150497,-12.272796,370,3.2433552e-05,184.06712,0.11,7400,9.113326,24.44441,0.010100666,,175.91663,17.204996,,78.8205
3.7221618,15.072588,12.72393,17.204996,0.015150354,,0.9999998,10.367177146549412,547.6308007240295,12.02376,-143.45198,0.68239063,253.16692,6.1090026,-12.20601,371,,184.17308,0.11,7420,9.425242,24.981125,0.15036625,,178.06407,17.204996,,68.0161
3.777315,15.069897,-1.6629052,17.204996,-0.02120894,1.267544e-12,0.9999998,9.807359768457973,549.9046981334686,12.015441,-770.461,0.5150583,191.60168,8.588913,-12.178561,372,,184.28935,0.11,7440,8.929418,22.334648,-0.20899595,,175.70044,17.204996,,50.724308
3.977804,15.067212,-33.1572,17.204996,-0.0030302936,1.3635612e-09,0.9999998,17.767176282599266,552.568133354187,12.02621,-271.40277,1.2969904,483.7774,17.385378,-12.236127,373,2.2983091e-05,184.45427,0.11,7460,16.032038,38.555054,-0.030293757,,167.0689,17.204996,,121.61922
3.74236,15.064534,-8.145014,17.204996,0.0070705875,,0.9999998,16.0962249110809,554.7588555812836,12.032923,-135.42589,0.7301373,273.07135,6.6811414,-12.224524,374,5.839201e-32,184.49876,0.11,7480,14.536691,26.357311,0.07058947,,177.81763,17.204996,,72.96768
3.7853599,15.061864,12.568007,17.204996,-0.055498466,,0.9999998,9.953919802397898,557.4500184059143,12.025003,-1181.1938,0.51129806,191.73677,8.69072,-12.159175,375,,184.72328,0.11,7500,9.063411,21.447702,-0.5046724,,176.03256,17.204996,,50.65219
3.8145838,15.059201,-50.711304,17.204996,0.01918956,,0.9999998,18.384686486523464,560.1452586650848,12.037213,-170.24048,1.0530354,395.94128,9.336041,-12.263028,376,,184.25278,0.11,7520,16.615849,37.58502,0.18959707,,174.91673,17.204996,,103.79672
3.7577283,15.056545,-61.194286,17.204996,0.029284552,,0.9999998,10.057773505330763,562.0515804290771,12.029641,-253.58095,0.7480009,281.99634,6.5113006,-12.392769,377,1.1680792e-31,184.31055,0.11,7540,9.182431,26.293242,0.28482866,,177.79924,17.204996,,75.044365
3.7761369,15.053896,10.801775,17.204996,0.02120894,,0.9999998,9.610728225004118,564.3161888122559,12.020969,-185.5284,0.80804926,305.44263,7.1330695,-12.332123,378,0.03641093,184.30003,0.11,7560,8.751463,31.08145,0.20899595,,177.16696,17.204996,,80.887596
3.741249,15.051254,15.166639,17.204996,0.09966799,,0.9999998,9.660388286959227,566.3900752067566,12.01246,-461.75104,0.6144998,232.89543,5.249268,-12.260128,379,4.109268e-25,184.30472,0.11,7580,8.795852,20.520771,0.7615942,,179.05545,17.204996,,62.250713
3.9049969,15.048619,12.726684,17.204996,0.009090657,,0.9999998,9.380385700361444,568.6564474105835,12.003325,-129.6804,1.3794129,524.1769,12.567001,-12.195417,380,,184.34032,0.11,7600,8.541851,44.45481,0.09065947,,171.77332,17.204996,,134.23235
3.7889376,15.045991,-8.49055,17.204996,0.017170029,,0.9999998,9.891591526153531,570.326075553894,11.995452,-154.29214,0.81947017,312.21814,7.303698,-12.184847,381,1.7648145e-17,184.5714,0.11,7620,9.003218,28.620033,0.17004903,,177.2677,17.204996,,82.40256
3.7612925,15.043369,8.245637,17.204996,0.037356343,,0.9999998,9.780249296525275,572.6181542873383,11.987358,-308.54388,0.66370565,253.53557,5.7284813,-12.131892,382,2.001631e-37,184.53328,0.11,7640,8.903513,23.24337,0.3572564,,178.8048,17.204996,,67.4065
3.830467,15.040755,9.611346,17.204996,-0.02120894,1.3050242e-12,0.9999998,9.50542249689774,575.6504940986633,11.978659,-780.5666,0.49852425,190.93478,8.312109,-12.076036,383,,184.11751,0.11,7660,8.65583,21.69266,-0.20899595,,175.8054,17.204996,,49.846348
4.081853,15.038148,-61.212685,17.204996,-0.017170029,0.00013235255,0.9999998,17.98186109048359,577.7196350097656,11.989746,-669.701,1.1564442,444.0746,19.017239,-12.205322,384,6.769507e-18,184.21071,0.11,7680,16.235994,34.6778,-0.17004903,,165.19347,17.204996,,108.7924
3.9093144,15.035547,15.202706,17.204996,-0.07962903,,0.9999998,18.015984974587166,580.77427983284,12.000888,-1241.9482,0.68157196,262.4052,11.53902,-12.13382,385,,184.24776,0.11,7700,16.279778,28.538198,-0.66290593,,172.70874,17.204996,,67.12308
3.8415508,15.032953,0.693589,17.204996,0.01918956,,0.9999998,18.690458984577706,583.1484978199005,12.013622,-168.6204,0.94062084,363.07965,8.339595,-12.101449,386,,184.32297,0.11,7720,16.916157,34.083107,0.18959707,,175.98337,17.204996,,94.513824
3.9388976,15.030366,-61.220467,17.204996,-0.0010101006,5.3040965e-16,0.9999998,10.012309525685941,585.5919797420502,12.006192,-232.73999,1.093337,423.12146,12.503639,-12.228594,387,,184.35992,0.11,7740,9.1381645,34.057243,-0.010100666,,171.85628,17.204996,,107.42129
3.8490272,15.027785,-1.7667885,17.204996,-0.055498466,,0.9999998,10.536664340116019,587.789000749588,11.999937,-1192.2051,0.49516565,192.12427,8.414287,-12.201482,388,,184.51027,0.11,7760,9.579247,20.977879,-0.5046724,,176.09598,17.204996,,49.91502
4.02522,15.025211,-23.024101,17.204996,-0.0030302936,1.4220501e-09,0.9999998,18.442771423691106,589.7259230613708,12.011949,-273.4626,1.1989548,466.3934,16.093056,-12.230619,389,1.1642685e-28,184.69778,0.11,7780,16.672024,36.41352,-0.030293757,,168.60474,17.204996,,115.867805
3.8823483,15.022644,-10.217475,17.204996,0.0030302936,1.8800895e-33,0.9999998,16.766223482647234,591.9298222064972,12.020026,-169.0379,1.0576112,412.46838,9.858022,-12.225051,390,4.896872e-22,184.89198,0.11,7800,15.162043,32.1301,0.030293757,,175.03397,17.204996,,106.24198
3.8037117,15.020083,9.688105,17.204996,0.013130557,,0.9999998,10.156710568339667,593.6817107200623,12.012944,-134.08968,0.68988967,269.74686,6.1832204,-12.168948,391,,185.06471,0.11,7820,9.251053,24.015776,0.13056354,,178.88148,17.204996,,70.91675
4.067629,15.017529,6.417684,17.204996,-0.0050504617,0.000103101935,0.9999998,9.852406000055037,595.5271456241608,12.005185,-319.7362,1.2071382,473.19818,17.469135,-12.12236,392,,184.95813,0.11,7840,8.971799,41.19642,-0.050462145,,167.489,17.204996,,116.33269
3.937791,15.014981,-0.12652835,17.204996,0.0050504617,,0.9999998,14.14653992510671,597.439332485199,12.007079,-148.01562,1.2516322,491.89145,11.549919,-12.091412,393,2.8820436e-20,184.78195,0.11,7860,12.74988,38.530262,0.050462145,,173.23203,17.204996,,124.91558
3.8444476,15.01244,10.981754,17.204996,0.0070705875,,0.9999998,10.013558338343543,599.3600463867188,11.999752,-134.85655,0.73886,291.11084,6.755867,-12.0323305,394,0.015067126,184.41959,0.11,7880,9.119999,25.90353,0.07058947,,177.66371,17.204996,,75.72241
