IWMean,LQGmu01,TimestepsSoFar,ReturnLastEpisode,MISE,Bound,IWFirstEpisode,URet,DenMISELogLast,SqrtESSClassic,IWNorm2,LQGsigma,TimeElapsed,IWMin,DenMISELogFirst,ReturnMean,ReturnMax,ExplorationBonus,ReturnMin,IWMax,target_sum_log_mean,ReturnStepMax,LQGmu1,DenMISEMeanLog,Iteration,ReturnAbsMax,IWNorm1,IWLastEpisode
0.4181158,-0.017171716,5940,6.701802,6.987021,41.34266,,7.361902987901788,13.089045,1.7885914,69.42915,0.11,460.7681362628937,,9.114597,10.211805,17.393932,34.355637,,49.803005,-4304.758,0.9999993,-0.17171717,-13.864242,297,17.393932,124.18039,
0.32840532,0.0030303032,5960,15.753706,2.9955463,41.281265,0.51475,17.474691964727807,-60.959137,1.6044785,60.994762,0.11,462.49325823783875,,9.111236,10.230403,17.393932,38.28572,,42.254044,-2526.1963,0.9999993,0.030303031,-14.024309,298,17.393932,97.864784,
0.7894672,0.031313132,5980,9.933607,6.475948,41.26285,,10.861377094117497,-7.71834,1.765294,133.7175,0.11,464.2998824119568,,9.1096115,10.22941,17.393932,34.786903,,98.32228,-1257.1721,0.9999993,0.3131313,-14.005525,299,17.393932,236.05069,
0.7848027,0.04747475,6000,8.203983,5.5800724,41.24923,,9.00308844560065,-44.040634,1.7210864,136.79778,0.11,466.2333290576935,,9.106273,10.222659,17.393932,35.669155,,87.76559,-1165.1848,0.9999993,0.47474748,-14.10662,300,17.393932,235.4408,
1.0142998,0.013131313,6020,7.0868096,9.069865,41.083176,,7.7780553126245024,-18.58117,1.9170262,159.2593,0.11,468.0124363899231,,9.102945,10.212241,17.393932,32.01331,,97.62399,-1900.1475,0.9999993,0.13131313,-14.122489,301,17.393932,305.30423,
0.6393302,0.017171716,6040,8.809713,5.6480465,40.88366,,9.688315876913073,-60.97247,1.7411674,110.88981,0.11,469.8603096008301,,9.099628,10.207597,17.393932,35.23561,,74.51709,-1699.9304,0.9999993,0.17171717,-14.277958,302,17.393932,193.07773,3.6487765e-07
1.1681029,-0.06969697,6060,8.828722,20.26564,40.839897,,9.697647431053673,9.358352,2.981003,118.73023,0.11,471.7429792881012,,9.096322,10.203046,17.393932,20.574257,,51.7425,-12219.162,0.9999993,-0.6969697,-14.20133,303,17.393932,353.93518,
1.052995,0.043434344,6080,16.864899,7.783363,40.77098,,18.64252561267867,-60.97907,1.8586617,172.22633,0.11,473.58012223243713,,9.093028,10.224959,17.393932,32.987617,,99.806694,-1138.7274,0.9999993,0.43434343,-14.354875,304,17.393932,320.11047,
0.7486257,0.0070707067,6100,8.627052,6.7858686,40.573647,1.8911814e-18,9.37765246798297,-60.982353,1.8140821,125.86577,0.11,475.3448712825775,,9.089744,10.219721,17.393932,33.787777,,74.74691,-2224.9856,0.9999993,0.07070707,-14.508011,305,17.393932,228.33084,
0.50914836,0.011111111,6120,8.956602,4.5769167,40.54944,,9.846151589109791,-60.985626,1.7033796,91.46487,0.11,477.28663778305054,,9.086471,10.215593,17.393932,35.972523,,75.80419,-1982.6356,0.9999993,0.11111111,-14.660953,306,17.393932,155.7994,1.267311e-06
0.4364149,0.02727273,6140,8.9781685,3.6771293,40.52539,,9.86227133158337,5.617292,1.662385,80.59467,0.11,479.2606153488159,,9.083207,10.211562,17.393932,36.848263,,71.408394,-1326.7037,0.9999993,0.27272728,-14.596622,307,17.393932,133.97937,
0.66693306,0.005050505,6160,8.473086,6.0989413,40.387802,1.8756123e-07,9.304304129678213,-5.995761,1.7859215,115.01927,0.11,481.0755376815796,,9.079955,10.205918,17.393932,34.28886,,75.81475,-2333.2493,0.9999993,0.05050505,-14.57062,308,17.393932,205.41539,
1.2120969,-0.045454547,6180,9.061699,20.973055,40.367706,,9.958267316794236,-13.439045,3.1564634,118.65747,0.11,482.9261701107025,,9.076714,10.202215,17.393932,19.39465,,49.79607,-7874.5605,0.9999993,-0.45454547,-14.56823,309,17.393932,374.53796,
0.8213688,-0.0030303032,6200,16.85844,10.051627,40.349064,6.9724204e-09,18.635603169874777,-60.998615,2.0199683,126.053635,0.11,484.8766293525696,,9.073483,10.223687,17.393932,30.297438,,79.91612,-2900.1157,0.9999993,-0.030303031,-14.717534,310,17.393932,254.62433,
0.7885337,0.04141414,6220,16.250502,5.935688,40.22703,,17.925374570606493,-61.001835,1.7841617,137.45053,0.11,486.6816773414612,,9.070262,10.243066,17.393932,34.291344,,82.8291,-1135.0299,0.9999993,0.41414142,-14.867159,311,17.393932,245.23398,
0.37183377,0.039393943,6240,7.7020063,2.8503613,40.540524,,8.440109329612188,-61.005047,1.6227794,71.48978,0.11,488.5934228897095,,9.067052,10.234921,17.393932,37.690163,,60.7505,-1135.7546,0.9999993,0.3939394,-15.015979,312,17.393932,116.01214,1.0485063e-16
0.7676648,0.08585858,6260,7.6836367,1.826125,40.172,,8.4384503596668,13.294813,1.5945498,150.68773,0.11,490.3989996910095,,9.063852,10.22677,17.393932,38.345875,,104.27919,-2871.4744,0.9999993,0.85858583,-14.927605,313,17.393932,240.27908,
0.57620853,-0.081818186,6280,2.7878392,9.972832,40.05961,,3.032310998681206,-61.011436,2.031659,89.055046,0.11,492.31023836135864,,9.060662,10.20308,17.393932,30.086779,,50.90602,-14686.278,0.9999993,-0.8181818,-15.07541,314,17.393932,180.92947,
0.9825268,-0.033333335,6300,16.401484,16.871462,40.031784,,18.180555098258775,-61.014614,2.63847,117.30129,0.11,494.241263628006,,9.057483,10.222757,17.393932,23.16032,,55.759064,-6118.7534,0.9999993,-0.33333334,-15.222704,315,17.393932,309.49594,
0.5738468,-0.07575758,6320,17.301748,9.940709,43.75593,,19.08598688672771,-13.327935,1.8065715,100.37555,0.11,496.2270460128784,,9.054313,10.245159,17.393932,33.815224,,92.04318,-13309.869,0.9999993,-0.75757575,-15.216958,316,17.393932,181.3356,92.04318
0.493175,-0.07575758,6340,17.28991,8.544185,40.077515,,19.073937974395925,-23.177837,1.9367286,80.72193,0.11,498.05998182296753,,9.051153,10.267383,17.393932,31.53333,,71.50639,-13268.164,0.9999993,-0.75757575,-15.2435465,317,17.393932,156.33647,2.0455609e-29
0.37021908,-0.017171716,6360,17.341827,6.1862354,39.985344,,19.12790497908363,8.963586,1.8063629,65.17498,0.11,499.95209860801697,,9.048004,10.289629,17.393932,33.799107,,45.666733,-4164.2485,0.9999993,-0.17171717,-15.169105,318,17.393932,117.72967,
1.01431,-0.02727273,6380,17.327887,17.269737,39.96326,,19.11537019552245,-16.530432,2.6895547,120.30426,0.11,501.7274754047394,,9.044865,10.311692,17.393932,22.693523,,49.896374,-5280.499,0.9999993,-0.27272728,-15.175402,319,17.393932,323.56488,
0.64561784,-0.05555556,6400,17.00919,11.1909,39.933178,,18.782762450750365,6.6156507,2.1229203,97.3177,0.11,504.04745292663574,,9.041735,10.332622,17.393932,28.742277,,59.3705,-9362.143,0.9999993,-0.5555556,-15.107458,320,17.393932,206.59772,
0.5345293,0.05959596,6420,17.162378,3.124851,39.902344,,18.9423323970425,-8.20576,1.6586158,103.45007,0.11,506.38277888298035,,9.038614,10.353898,17.393932,36.777493,,75.16358,-1412.7385,0.9999993,0.5959596,-15.087185,321,17.393932,171.58392,
0.17627805,0.06969697,6440,6.7846923,0.81408274,39.84897,,7.385582954718996,-61.036594,1.5622426,36.333366,0.11,508.3710997104645,,9.035503,10.3428135,17.393932,39.034885,,32.727116,-1818.227,0.9999993,0.6969697,-15.231469,322,17.393932,56.761536,
0.6509696,0.06969697,6460,4.699228,3.0465162,49.6209,,5.156924542360144,-7.374164,1.3089657,160.63307,0.11,510.2099027633667,,9.032403,10.325341,17.393932,46.574383,,157.10312,-1812.6052,0.9999993,0.6969697,-15.209707,323,17.393932,210.26318,157.10312
0.6219257,0.04949495,6480,4.6666884,4.254547,39.80225,,5.123104431982389,13.444889,1.7145028,117.52908,0.11,512.1279499530792,,9.029312,10.307877,17.393932,35.547703,,79.63949,-1178.2231,0.9999993,0.4949495,-15.122632,324,17.393932,201.50394,
0.8722627,-0.0070707067,6500,6.740307,13.295998,39.62198,8.070405e-37,7.417257533859782,-17.428585,2.3144083,122.4872,0.11,514.0783171653748,,9.02623,10.296899,17.393932,26.325983,,68.620865,-3220.9697,0.9999993,-0.07070707,-15.1310625,325,17.393932,283.48538,
0.6527621,0.053535353,6520,14.067816,4.2476172,39.516678,,15.65975883430119,-61.04894,1.7270542,123.21584,0.11,515.9286684989929,,9.023158,10.308467,17.393932,35.269062,,80.42279,-1244.582,0.9999993,0.53535354,-15.272497,326,17.393932,212.80045,
1.086501,-0.04747475,6540,6.7574244,18.808397,39.467545,,7.404359300800391,-61.052002,2.9475636,120.53542,0.11,517.7571089267731,,9.020095,10.297606,17.393932,20.659147,,55.64432,-8109.728,0.9999993,-0.47474748,-15.41374,327,17.393932,355.28583,
0.81261826,0.06969697,6560,16.759485,3.7967975,39.387844,,18.535918654595925,-61.055058,1.7104526,155.82939,0.11,519.6627941131592,,9.017041,10.317307,17.393932,35.591045,,108.49092,-1801.09,0.9999993,0.6969697,-15.552812,328,17.393932,266.5388,
0.8489272,-0.0959596,6580,5.430408,14.606062,39.360138,,5.89465868674589,-61.0581,2.458565,113.601654,0.11,521.5979573726654,,9.013997,10.302454,17.393932,24.754074,,59.79633,-17758.744,0.9999993,-0.959596,-15.691977,329,17.393932,279.29706,
1.4455903,0.021212121,6600,16.454536,12.5445175,39.30079,,18.23120300417798,-61.061134,2.2739446,209.78735,0.11,523.6629855632782,,9.0109625,10.321096,17.393932,26.75627,,108.03004,-1493.5264,0.9999993,0.21212122,-15.830075,330,17.393932,477.0448,
0.42476812,-0.087878786,6620,14.731586,7.3338923,39.186638,,16.085795466547175,-61.06416,1.9095718,73.62816,0.11,525.6742560863495,,9.0079365,10.334421,17.393932,31.852747,,51.20635,-15787.856,0.9999993,-0.8787879,-15.965894,331,17.393932,140.59825,
0.9957555,-0.011111111,6640,16.776634,15.831331,39.156036,,18.556424665383172,-61.067177,2.6070218,126.807846,0.11,527.7871203422546,,9.00492,10.353826,17.393932,23.324703,,56.216274,-3554.1287,0.99999934,-0.11111111,-16.103539,332,17.393932,330.59082,
1.2711955,-0.06767677,6660,17.225945,22.039936,39.739304,,19.00494546394626,-58.72642,3.4346411,123.24667,0.11,529.7560477256775,,9.001913,10.374462,17.393932,17.699368,,48.231247,-11506.45,0.99999934,-0.67676765,-16.231743,333,17.393932,423.3081,42.725952
0.61626947,0.023232324,6680,16.977139,5.2983203,39.066578,,18.757303969456633,-61.073185,1.7997378,114.36888,0.11,531.6490869522095,,8.998915,10.394232,17.393932,33.768257,,66.27548,-1416.5643,0.99999934,0.23232323,-16.365372,334,17.393932,205.834,
0.928878,0.06767677,6700,9.855061,4.547329,38.93556,,10.73583293413578,-61.07617,1.7667993,176.12308,0.11,533.5613389015198,,8.995925,10.392622,17.393932,34.38823,,108.65172,-1710.5579,0.99999934,0.67676765,-16.500134,335,17.393932,311.17413,
0.33270106,-0.017171716,6720,5.202856,5.55907,38.91317,,5.695632161324555,-61.079155,1.8210733,61.385532,0.11,535.5076897144318,,8.992944,10.377176,17.393932,33.3541,,42.190018,-4128.1494,0.99999934,-0.17171717,-16.63336,336,17.393932,111.78755,
1.464547,0.07171717,6740,16.267868,6.467017,38.859886,,18.030059870463518,-61.082127,1.874594,263.28494,0.11,537.4264984130859,,8.989972,10.394656,17.393932,32.392868,,165.82275,-1900.4017,0.99999934,0.7171717,-16.767279,337,17.393932,493.55237,
0.5921505,0.08585858,6760,4.9914474,1.4116743,38.821182,,5.434651615890185,-61.085087,1.6227628,123.33711,0.11,539.3983502388,,8.987009,10.37867,17.393932,37.409508,,84.46711,-2803.5342,0.99999934,0.85858583,-16.897713,338,17.393932,200.14688,
0.57382065,-0.021212121,6780,2.5503368,9.646612,38.772003,,2.801517753004545,5.375295,2.0837524,93.35332,0.11,541.4405982494354,,8.9840555,10.355577,17.393932,29.12539,,57.085815,-4590.766,0.99999934,-0.21212122,-16.83338,339,17.393932,194.5252,
0.83425915,0.05757576,6800,15.847579,5.0897827,38.725914,,17.590136133897456,-61.09099,1.8038193,157.24863,0.11,543.4488444328308,,8.98111,10.37173,17.393932,33.63613,,107.07001,-1334.3843,0.99999934,0.57575756,-16.964903,340,17.393932,283.6481,
0.5996917,0.05555556,6820,6.4021893,3.7600906,39.162415,,6.991760229764626,-61.093925,1.7133611,119.353035,0.11,545.3043792247772,,8.978173,10.360089,17.393932,35.402325,,83.867035,-1280.5465,0.99999934,0.5555556,-17.095062,341,17.393932,204.49486,
1.0395628,0.035353538,6840,6.3171544,8.24309,38.658485,,6.93915711617424,13.321836,1.9937435,178.32307,0.11,547.2776010036469,,8.9752445,10.348268,17.393932,30.415394,,97.43291,-1157.6677,0.99999934,0.35353535,-17.007444,342,17.393932,355.5305,
1.3085229,0.025252525,6860,7.823371,11.1076,38.592033,,8.601521090080967,-9.337337,2.2057605,203.47784,0.11,549.15083527565,,8.972324,10.340907,17.393932,27.484434,,112.468315,-1360.7098,0.99999934,0.25252524,-16.985298,343,17.393932,448.82336,
0.8742198,0.00909091,6880,8.508937,7.9381804,38.576485,6.2619617e-34,9.349020272337144,3.079907,1.9781685,152.02527,0.11,551.0937309265137,,8.969414,10.335581,17.393932,30.638304,,84.84414,-2055.3538,0.99999934,0.09090909,-16.9265,344,17.393932,300.7316,
0.79323685,0.02929293,6900,9.014756,6.6043315,38.52479,,9.903512173835816,0.6949843,1.8982003,144.17168,0.11,552.9887166023254,,8.966511,10.331753,17.393932,31.92046,,85.11482,-1251.1614,0.99999934,0.2929293,-16.87603,345,17.393932,273.66672,
0.49973294,0.015151516,6920,8.357813,4.4356647,38.507286,,9.17954086643886,-13.607949,1.777878,97.255035,0.11,555.0207138061523,,8.963616,10.326048,17.393932,34.07162,,65.30605,-1730.7554,0.99999934,0.15151516,-16.867397,346,17.393932,172.9076,
0.60334677,0.06969697,6940,8.85358,2.8202102,38.479103,,9.727890888482275,2.303814,1.6982863,123.27799,0.11,556.9184029102325,,8.960731,10.321804,17.393932,35.658894,,86.02767,-1799.6348,0.99999934,0.6969697,-16.81369,347,17.393932,209.36133,
0.79065645,0.043434344,6960,4.976099,5.844227,38.42039,,5.449406187974821,-61.114246,1.8585029,148.04843,0.11,558.8407928943634,,8.957852,10.306443,17.393932,32.576164,,85.98166,-1113.0096,0.99999934,0.43434343,-16.942284,348,17.393932,275.14844,
0.542291,0.045454547,6980,7.172699,3.8778486,43.01382,,7.896256717305004,-36.639507,1.5465779,122.37311,0.11,560.8102343082428,,8.954984,10.297464,17.393932,39.13597,,114.6157,-1119.4047,0.99999934,0.45454547,-16.99954,349,17.393932,189.25955,114.6157
0.4397434,0.05959596,7000,7.214393,2.5685437,38.376823,,7.925697786158224,15.293203,1.6898558,91.07889,0.11,562.8535554409027,,8.952122,10.288655,17.393932,35.80828,,66.40214,-1383.1818,0.99999934,0.5959596,-16.908728,350,17.393932,153.91019,
0.605392,0.04141414,7020,5.906594,4.557216,38.356277,,6.483294032725112,0.36403203,1.789839,118.72162,0.11,564.9749462604523,,8.949269,10.276171,17.393932,33.79906,,71.54957,-1102.4854,0.99999934,0.41414142,-16.861195,351,17.393932,212.49258,
0.77263075,0.013131313,7040,7.460539,6.9090214,38.30249,,8.205882054988964,-12.949732,1.9264832,141.17229,0.11,567.0583391189575,,8.9464245,10.268172,17.393932,31.393467,,85.85007,-1827.2969,0.99999934,0.13131313,-16.851345,352,17.393932,271.96603,
0.8693355,0.073737375,7060,8.837541,3.640685,38.220795,,9.716930295097276,-44.87869,1.7484951,175.50832,0.11,568.9474849700928,,8.943587,10.264119,17.393932,34.58011,,112.258606,-2002.4199,0.99999934,0.7373737,-16.931583,353,17.393932,306.87543,
0.29173028,-0.017171716,7080,4.3723283,4.8745074,38.13165,,4.775366467513081,-61.13134,1.8175757,56.81883,0.11,570.9016423225403,,8.940759,10.247476,17.393932,33.25714,,39.17547,-4183.0557,0.99999934,-0.17171717,-17.057098,354,17.393932,103.27252,
0.98731947,0.037373737,7100,15.761614,7.7313366,38.106403,,17.496346137727233,-61.13416,1.9895151,176.17279,0.11,572.8156771659851,,8.937938,10.263009,17.393932,30.375067,,116.60353,-1116.3378,0.99999934,0.37373737,-17.183283,355,17.393932,350.4984,
0.46568462,-0.1,7120,8.1096735,8.005016,38.09527,,8.879106106499364,-61.136974,2.0078259,82.56878,0.11,574.7266094684601,,8.935124,10.256959,17.393932,30.09025,,62.49521,-18871.54,0.99999934,-1.0,-17.307072,356,17.393932,165.78372,
1.0045623,-0.02727273,7140,16.63528,17.10244,38.025352,,18.412564004141938,-61.13978,2.886805,124.23032,0.11,576.6827139854431,,8.93232,10.274826,17.393932,20.922915,,48.25639,-5301.553,0.99999934,-0.27272728,-17.431412,357,17.393932,358.62872,
0.8634099,-0.093939394,7160,17.16661,14.859127,38.15104,,18.951993548008698,-20.980831,2.5925226,119.22779,0.11,578.6115348339081,,8.9295225,10.294076,17.393932,23.291914,,66.49054,-17290.533,0.99999934,-0.93939394,-17.44147,358,17.393932,309.10074,66.49054
0.5377958,0.053535353,7180,17.223114,3.499537,37.984997,,19.007094190164363,-51.254715,1.7505728,110.28887,0.11,580.7730603218079,,8.926733,10.313377,17.393932,34.48546,,70.87567,-1219.8496,0.99999934,0.53535354,-17.536173,359,17.393932,193.0687,
0.9223687,-0.001010101,7200,11.077242,10.098918,37.957016,0.119302,11.943532347850974,-61.148148,2.1664743,153.2687,0.11,582.8632967472076,,8.923951,10.3155,17.393932,27.858099,,87.709946,-2699.2927,0.99999934,-0.01010101,-17.658712,360,17.393932,332.05273,
0.67139333,0.06363636,7220,11.556257,3.6219208,37.905342,,12.821239706079382,-61.15092,1.7599894,137.71275,0.11,584.9017918109894,,8.921509,10.318937,17.393932,34.28342,,89.29353,-1525.3507,0.99999934,0.6363636,-17.779623,361,17.393932,242.37299,
0.96269935,-0.04141414,7240,5.564243,16.61923,37.878963,,6.085642956086177,-61.153687,2.837435,122.8212,0.11,586.8563685417175,,8.918742,10.305802,17.393932,21.259733,,59.340725,-7164.1753,0.99999934,-0.41414142,-17.900517,362,17.393932,348.49716,
0.946475,-0.061616164,7260,16.592367,16.412174,37.866295,,18.366536531872608,-61.156445,2.8110132,122.22299,0.11,588.8291354179382,,8.915984,10.323121,17.393932,21.454123,,59.336594,-10446.191,0.99999934,-0.61616164,-18.019924,363,17.393932,343.57043,
0.9123478,-0.04949495,7280,17.335777,15.801157,38.067062,,19.118181960430732,-7.6602335,2.707843,122.64175,0.11,590.7435777187347,,8.913233,10.342385,17.393932,22.265907,,59.33286,-8357.454,0.99999934,-0.4949495,-17.991747,364,17.393932,332.0946,59.33286
0.8113331,-0.05555556,7300,17.294947,14.045719,37.75368,,19.079385838472852,6.229138,2.5424957,116.47477,0.11,592.6650838851929,,8.910489,10.361434,17.393932,23.707962,,58.84017,-9329.722,0.99999934,-0.5555556,-17.925768,365,17.393932,296.1366,58.84017
0.6738158,-0.005050505,7320,17.35426,9.7336855,37.721073,1.610328e-20,19.140207362457023,11.209537,2.1531935,114.535255,0.11,594.6090304851532,,8.907753,10.380541,17.393932,27.987387,,68.224525,-2986.6873,0.99999934,-0.05050505,-17.846804,366,17.393932,246.61658,
0.51733375,0.023232324,7340,16.851128,4.447862,37.663155,,18.600065638389765,-61.1674,1.8138386,104.67386,0.11,596.5860118865967,,8.905025,10.398171,17.393932,33.215294,,60.659374,-1385.2743,0.99999934,0.23232323,-17.965853,367,17.393932,189.86148,
0.7039736,-0.037373737,7360,8.686259,12.107395,37.61446,,9.531954419612465,-56.08278,2.3613906,109.70751,0.11,598.6604948043823,,8.902304,10.393518,17.393932,25.507065,,66.00746,-6496.247,0.99999934,-0.37373737,-18.070833,368,17.393932,259.0623,
0.63180536,-0.0030303032,7380,16.74659,7.7347784,37.443024,8.29668e-09,18.521405820504064,-61.17284,2.0269513,115.01814,0.11,600.6386725902557,,8.8995905,10.410736,17.393932,29.708246,,72.37075,-2806.7434,0.99999934,-0.030303031,-18.188553,369,17.393932,233.13617,
0.8844628,-0.0070707067,7400,14.675587,13.384377,37.397163,9.184823e-37,16.217376859244347,-48.113186,2.5070906,130.53027,0.11,602.6261847019196,,8.896884,10.422263,17.393932,24.012787,,64.634415,-3124.2656,0.99999934,-0.07070707,-18.270536,370,17.393932,327.25122,64.634415
0.26818013,-0.017171716,7420,14.901587,4.480838,37.38541,,16.50523308832265,13.212652,1.8291485,54.394066,0.11,605.1342973709106,,8.894185,10.434336,17.393932,32.90457,,36.965935,-4049.584,0.99999934,-0.17171717,-18.186136,371,17.393932,99.49483,2.1819812e-19
0.70546323,0.06767677,7440,16.058598,3.4542663,37.336704,,17.792997375085122,-3.3070865,1.7759207,147.77254,0.11,607.4754741191864,,8.891493,10.449455,17.393932,33.88244,,91.08682,-1694.3777,0.99999934,0.67676765,-18.148129,372,17.393932,262.4323,
0.49221513,0.06969697,7460,5.384582,2.2988694,37.24015,,5.877325422732621,-61.18362,1.721681,106.63778,0.11,609.6458687782288,,8.888808,10.435877,17.393932,34.94128,,74.062386,-1786.6394,0.99999934,0.6969697,-18.264475,373,17.393932,183.59624,
0.95422167,-0.07171717,7480,4.719868,16.544632,37.122383,,5.182607488167374,16.74171,2.9227202,122.10506,0.11,611.8528227806091,,8.886131,10.420593,17.393932,20.577751,,58.264107,-12183.607,0.99999934,-0.7171717,-18.172329,374,17.393932,356.8789,
0.48693156,-0.021212121,7500,16.650696,8.18765,37.08385,,18.430626959367284,-61.18897,2.0808384,87.75277,0.11,614.1072096824646,,8.883461,10.437207,17.393932,28.8962,,52.73999,-4481.523,0.99999934,-0.21212122,-18.287289,375,17.393932,182.59933,
1.1549076,-0.065656565,7520,17.332748,20.031984,37.565224,,19.118359229756365,-15.836203,3.4285553,126.655464,0.11,616.4011995792389,,8.880797,10.455545,17.393932,17.533241,,51.502403,-10971.688,0.99999934,-0.65656567,-18.2822,376,17.393932,434.24527,50.6147
0.97949916,-0.011111111,7540,17.188694,15.591807,37.070305,,18.972068828164463,-37.846516,2.7981057,131.97185,0.11,618.6034922599792,,8.878141,10.473406,17.393932,21.478498,,54.53737,-3458.6035,0.99999934,-0.11111111,-18.333818,377,17.393932,369.27118,
1.0562954,-0.04949495,7560,17.287895,18.293192,37.753803,,19.069515279904618,-36.828857,3.0874963,129.3215,0.11,620.9485328197479,,8.875492,10.491434,17.393932,19.460611,,52.92137,-8170.1006,0.99999934,-0.4949495,-18.38295,378,17.393932,399.27966,52.92137
0.67766064,0.073737375,7580,17.022524,2.838291,37.01763,,18.801680120781903,-28.662628,1.7574967,146.13591,0.11,623.3550765514374,,8.87285,10.508667,17.393932,34.17934,,91.44594,-1987.3379,0.99999934,0.7373737,-18.410063,379,17.393932,256.83337,
0.45809624,0.053535353,7600,5.0516357,2.9810169,37.00116,,5.460538549833424,-61.202213,1.7652966,98.61038,0.11,625.7124538421631,,8.870215,10.494306,17.393932,34.02014,,62.65245,-1215.0857,0.99999934,0.53535354,-18.523687,380,17.393932,174.07657,
0.44347236,0.001010101,7620,6.34853,4.3324037,36.925735,53.62036,6.98253655138999,-15.556088,1.8421328,91.72138,0.11,627.9859111309052,,8.867587,10.483424,17.393932,32.59333,,53.830276,-2492.6501,0.99999934,0.01010101,-18.517397,381,17.393932,168.96297,
0.24089554,-0.017171716,7640,9.7678385,4.024962,36.905983,,10.801671331731272,-61.207462,1.8255788,50.407078,0.11,630.2292084693909,,8.996639,10.481551,17.393932,32.88102,,34.3864,-4030.926,0.99999934,-0.17171717,-18.630674,382,17.393932,92.022095,
0.4471283,0.09191919,7660,16.205639,0.6193517,36.864853,,17.949122933133964,0.81694084,1.6557252,103.42908,0.11,632.4298660755157,,8.994025,10.496496,17.393932,36.245502,,91.19643,-3286.7837,0.99999934,0.9191919,-18.581898,383,17.393932,171.25014,
0.3737963,-0.087878786,7680,1.7387471,6.4528604,36.855816,,1.861134436415596,-61.212685,1.9734377,72.73489,0.11,634.648695230484,,8.991418,10.47369,17.393932,30.402954,,50.642414,-15468.94,0.99999934,-0.8787879,-18.694437,384,17.393932,143.53778,
0.9738638,0.07777778,7700,16.37164,3.547301,36.80969,,18.151637493763204,-61.215286,1.8033621,207.9103,0.11,636.9856820106506,,8.988817,10.489009,17.393932,33.262386,,124.40325,-2225.5361,0.99999934,0.7777778,-18.806547,385,17.393932,374.93756,
0.39985278,0.019191919,7720,5.5321455,3.4855926,36.748375,,5.931074404431312,-61.21788,1.8029149,85.607574,0.11,639.0888288021088,,8.986223,10.476167,17.393932,33.262783,,63.105614,-1527.7704,0.99999934,0.1919192,-18.916803,386,17.393932,154.34317,
0.69471604,0.045454547,7740,8.4508095,4.982184,36.704235,,9.312393319492134,-61.220467,1.890037,142.2486,0.11,641.1599938869476,,8.983636,10.470934,17.393932,31.722052,,95.77441,-1111.3195,0.99999934,0.45454547,-19.027714,387,17.393932,268.8551,
0.8259883,-0.033333335,7760,7.2452087,14.182725,36.67945,,7.950597783543712,-17.965797,2.6644666,120.28053,0.11,643.3771181106567,,8.981055,10.46262,17.393932,22.496725,,57.0598,-5911.7134,0.99999934,-0.33333334,-19.025913,388,17.393932,320.48346,
0.5529641,0.06363636,7780,16.534071,2.982405,36.63971,,18.30208070523878,-61.22562,1.7805275,120.8086,0.11,645.5615518093109,,8.978481,10.478229,17.393932,33.657303,,77.13898,-1515.8947,0.99999934,0.6363636,-19.134956,389,17.393932,215.10303,
0.64405024,0.05757576,7800,5.9194517,3.927777,36.619804,,6.4500956134256135,-61.228188,1.832672,137.05649,0.11,647.5886266231537,,8.975913,10.466539,17.393932,32.692028,,92.6209,-1314.8325,0.99999934,0.57575756,-19.24414,390,17.393932,251.1796,
0.9993743,-0.02727273,7820,5.985369,17.013842,36.610435,,6.575132274948299,15.568862,3.0566444,127.83801,0.11,649.5583181381226,,8.973352,10.455078,17.393932,19.596596,,46.511196,-5175.169,0.99999934,-0.27272728,-19.156153,391,17.393932,390.75534,
0.6409872,0.013131313,7840,16.474398,5.732054,36.513184,,18.241754424507903,-61.233303,1.9455405,129.15022,0.11,651.6139569282532,,8.9707985,10.470434,17.393932,30.781128,,76.86015,-1785.7308,0.99999934,0.13131313,-19.263613,392,17.393932,251.267,
0.9682594,0.07171717,7860,9.485404,4.2769938,36.426945,,10.374675794315833,-61.23585,1.8622761,204.3338,0.11,653.626885175705,,8.96825,10.467928,17.393932,32.149952,,128.83142,-1878.5505,0.99999934,0.7171717,-19.371447,393,17.393932,380.52594,
0.86664253,0.031313132,7880,4.7473536,7.107838,36.372837,,5.188772303208918,-61.23839,2.045388,166.94005,0.11,655.6808042526245,,8.96571,10.453407,17.393932,29.265,,97.35763,-1181.7759,0.99999934,0.3131313,-19.478075,394,17.393932,341.45715,
0.9614908,-0.04141414,7900,8.015693,16.589003,36.35149,,8.82329305878574,-61.24093,3.0281878,125.41788,0.11,657.7326276302338,,8.963175,10.447236,17.393932,19.762487,,53.888664,-7022.95,0.99999934,-0.41414142,-19.584333,395,17.393932,379.78888,
1.182072,0.061616164,7920,16.78296,6.683991,36.30487,,18.558859994315974,-61.243458,2.019886,231.74602,0.11,659.8073394298553,,8.960646,10.463236,17.393932,29.620878,,128.43219,-1435.8799,0.99999934,0.61616164,-19.689749,396,17.393932,468.10052,
0.59375244,0.011111111,7940,6.33842,5.3355365,36.25297,,6.895460910128097,-61.24598,1.9347377,121.835495,0.11,661.9238860607147,,8.958124,10.452846,17.393932,30.917435,,78.617584,-1886.4675,0.99999934,0.11111111,-19.794321,397,17.393932,235.71973,
