MountainCar_std0_higher,MountainCar_mu0_higher,ActionIn1,AvgEpLen,TimeElapsed,MountainCar_mu1_higher,NumTrajectories,MountainCar_std1_higher,MinEpLen,Iteration,Regret/t,ReturnMean,ReturnLastEpisode,GridSize,Regret
0.14999999,0.15789473,9.894067,459.54693675889325,3547.3048543930054,10.0,2024,1.5,175,2024,2.78391942752445,2.2160805724755512,3.813075497607528,400,5634.652921309487
0.14999999,0.05263158,10.547901,459.81333333333333,3550.8922803401947,10.0,2025,1.5,175,2025,2.7856279325417446,2.2143720674582568,-1.243642087545494,400,5640.896563397033
0.14999999,0.15789473,9.964106,459.84748272458046,3554.152650117874,10.0,2026,1.5,175,2026,2.786543285727119,2.2134567142728825,0.3598665138899687,400,5645.536696883143
0.14999999,0.15789473,10.341748,459.85643808584115,3556.6456689834595,10.0,2027,1.5,175,2027,2.787396782707526,2.212603217292475,0.48341833498729536,400,5650.0532785481555
0.14999999,0.15789473,7.4146686,459.8722879684418,3559.731534719467,10.0,2028,1.5,175,2028,2.78818279769675,2.2118172023032514,0.6185648191463246,400,5654.434713729009
0.14999999,0.05263158,8.825413,459.8403154263184,3562.7424664497375,10.0,2029,1.5,175,2029,2.7884001567765173,2.211599843223484,1.7707956294556113,400,5657.6639180995535
0.14999999,-0.05263158,10.144207,459.74532019704435,3565.1592359542847,10.0,2030,1.5,175,2030,2.786313894921706,2.213686105078296,6.446711408491265,400,5656.2172066910625
0.14999999,-0.05263158,8.44729,459.77991137370753,3568.032705307007,10.0,2031,1.5,175,2031,2.787195560728648,2.2128044392713533,0.4230228511789954,400,5660.794183839884
0.14999999,0.15789473,9.985764,459.7116141732283,3570.901165485382,10.0,2032,1.5,175,2032,2.786449252308844,2.213550747691157,3.7293031483118884,400,5662.0648806915715
0.14999999,0.05263158,10.500139,459.65568125922283,3574.2885982990265,10.0,2033,1.5,175,2033,2.786106149854431,2.2138938501455705,2.911078037513919,400,5664.1538026540575
0.14999999,0.15789473,9.565965,459.6234021632252,3577.9075195789337,10.0,2034,1.5,175,2034,2.786320950703431,2.2136790492965703,1.7769889232785627,400,5667.376813730779
0.14999999,0.2631579,10.093018,459.64373464373466,3580.7655930519104,10.0,2035,1.5,175,2035,2.7872862788219046,2.2127137211780967,0.24923632820228953,400,5672.127577402576
0.14999999,-0.15789473,9.262496,459.5805500982318,3583.1773221492767,10.0,2036,1.5,175,2036,2.7867357660968533,2.213264233903148,3.3335576293829123,400,5673.794019773193
0.14999999,-0.05263158,8.64235,459.5076092292587,3586.2302050590515,10.0,2037,1.5,175,2037,2.7857595758776768,2.2142404241223246,4.201763710364991,400,5674.592256062828
0.14999999,0.2631579,9.364078,459.54808635917567,3589.5264575481415,10.0,2038,1.5,175,2038,2.7866653077268264,2.213334692273175,0.36835891555519445,400,5679.2238971472725
0.14999999,0.05263158,12.891652,459.56792545365374,3592.308435201645,10.0,2039,1.5,175,2039,2.787447909931157,2.2125520900688445,0.6176087976439296,400,5683.606288349629
0.14999999,-0.15789473,10.234976,459.5299019607843,3594.428730249405,10.0,2040,1.5,175,2040,2.7875206946462106,2.212479305353791,2.064071271359009,400,5686.5422170782695
0.14999999,0.05263158,9.778057,459.5820676139148,3597.671717405319,10.0,2041,1.5,175,2041,2.788447000585615,2.2115529994143865,0.321888883029414,400,5691.22032819524
0.14999999,-0.05263158,8.82337,459.52595494613126,3600.091877937317,10.0,2042,1.5,175,2042,2.788079867884997,2.2119201321150044,2.9612379740752877,400,5693.259090221164
0.14999999,0.05263158,12.033751,459.4175232501224,3603.2135825157166,10.0,2043,1.5,175,2043,2.7847923361960287,2.2152076638039726,8.928347372677694,400,5689.330742848487
0.14999999,0.05263158,12.329387,459.3400195694716,3606.3929302692413,10.0,2044,1.5,175,2044,2.7836214207947525,2.216378579205249,4.608558744013058,400,5689.722184104474
0.14999999,-0.36842105,8.3036585,459.278728606357,3609.638382911682,10.0,2045,1.5,175,2045,2.783339286776819,2.2166607132231824,2.793342645879406,400,5691.928841458594
0.14999999,0.15789473,11.963175,459.3015640273705,3612.55845618248,10.0,2046,1.5,175,2046,2.784189806348302,2.2158101936516994,0.47649766996900444,400,5696.4523437886255
0.14999999,-0.05263158,11.471452,459.266731802638,3615.4372453689575,10.0,2047,1.5,175,2047,2.7843181856816166,2.2156818143183847,1.9530176983563028,400,5699.499326090269
0.14999999,0.05263158,11.165031,459.19873046875,3618.0617604255676,10.0,2048,1.5,175,2048,2.7836037093988404,2.216396290601161,3.678929241444122,400,5700.820396848825
0.14999999,0.2631579,11.192312,459.13323572474377,3620.6866405010223,10.0,2049,1.5,175,2049,2.7830708099656682,2.216929190034333,3.308307229170893,400,5702.512089619654
