GridSize,Regret/t,ReturnLastEpisode,Iteration,AvgEpLen,ActionIn1,MinEpLen,MountainCar_std1_higher,MountainCar_mu1_higher,ReturnMean,NumTrajectories,MountainCar_mu0_higher,Regret,MountainCar_std0_higher,TimeElapsed
400,2.88565367574352,-0.008221444558994758,2052,447.962962962963,7.331613,182,1.5,10.0,2.1143463242564824,2052,-0.05263158,5921.3613426257025,0.14999999,3570.181075334549
400,2.8862174660433113,0.9568848387844564,2053,447.96444227959086,10.169338,182,1.5,10.0,2.113782533956691,2053,-0.05263158,5925.404457786918,0.14999999,3573.2148265838623
400,2.88534835771144,3.8989310476197736,2054,447.873417721519,8.925382,182,1.5,10.0,2.114651642288562,2054,-0.8947368,5926.505526739298,0.14999999,3575.5963702201843
400,2.8861451589547023,0.47722508738453095,2055,447.81995133819953,8.283904,182,1.5,10.0,2.1138548410453,2055,-0.8947368,5931.028301651913,0.14999999,3578.266677379608
400,2.8861785403821543,2.0452226262041866,2056,447.784046692607,9.573103,182,1.5,10.0,2.113821459617848,2056,-0.05263158,5933.983079025709,0.14999999,3580.919858932495
400,2.8871019016364983,0.21446735943191064,2057,447.76130286825475,7.288408,182,1.5,10.0,2.112898098363504,2057,-0.8947368,5938.768611666277,0.14999999,3583.6150891780853
400,2.887419833186098,1.458594969287174,2058,447.7463556851312,12.562214,182,1.5,10.0,2.1125801668139044,2058,-0.15789473,5942.31001669699,0.14999999,3586.1479275226593
400,2.8879798165433592,0.9595744342130491,2059,447.75036425449247,12.101305,182,1.5,10.0,2.112020183456643,2059,-0.05263158,5946.350442262777,0.14999999,3588.8859236240387
400,2.887992788707773,2.0852975247646404,2060,447.7135922330097,12.136214,182,1.5,10.0,2.1120072112922292,2060,-0.05263158,5949.265144738012,0.14999999,3592.453418970108
400,2.888658772182379,0.7394152701294567,2061,447.72489082969435,10.648277,182,1.5,10.0,2.1113412278176233,2061,-0.05263158,5953.525729467883,0.14999999,3595.430105447769
400,2.8876044228645097,4.285409521263786,2062,447.6576139670223,9.473109,182,1.5,10.0,2.1123955771354925,2062,-0.05263158,5954.240319946619,0.14999999,3598.318827390671
400,2.8884328666877503,0.4033159697904401,2063,447.70237518177413,10.532505,182,1.5,10.0,2.111567133312252,2063,-0.05263158,5958.837003976829,0.14999999,3601.2117595672607
400,2.889707888291694,-0.5200774572273582,2064,447.7262596899225,9.921219,182,1.5,10.0,2.110292111708308,2064,-0.8947368,5964.357081434056,0.14999999,3603.9099218845367
400,2.8901351604984846,1.2279750046851696,2065,447.710411622276,9.448219,182,1.5,10.0,2.1098648395015176,2065,-0.05263158,5968.129106429371,0.14999999,3606.8049805164337
400,2.889258622220019,3.9207929228114846,2066,447.6461761858664,10.216558,182,1.5,10.0,2.1107413777799833,2066,0.05263158,5969.2083135065595,0.14999999,3609.2951962947845
400,2.8893074265071585,2.009862916263005,2067,447.61538461538464,9.315443,182,1.5,10.0,2.1106925734928437,2067,-0.05263158,5972.1984505902965,0.14999999,3611.5105187892914
400,2.888171389465748,4.4600171751299085,2068,447.5464216634429,12.930184,182,1.5,10.0,2.1118286105342543,2068,-0.05263158,5972.738433415167,0.14999999,3614.19447016716
400,2.8895690019702975,-0.7798316613786742,2069,447.5379410343161,10.780943,182,1.5,10.0,2.1104309980297047,2069,-0.8947368,5978.5182650765455,0.14999999,3617.129697084427
400,2.8897144134159936,1.8094293054387902,2070,447.5111111111111,9.924728,182,1.5,10.0,2.1102855865840087,2070,0.05263158,5981.708835771106,0.14999999,3620.1453852653503
400,2.8905152326611487,0.45178892986749214,2071,447.54707870593916,9.865518,182,1.5,10.0,2.1094847673388535,2071,-0.15789473,5986.257046841239,0.14999999,3623.1273663043976
400,2.8886041548417474,6.069238009137724,2072,447.4527027027027,9.767438,182,1.5,10.0,2.111395845158255,2072,-0.8947368,5985.187808832101,0.14999999,3625.507884502411
400,2.886787266423672,5.8778055358288555,2073,447.3574529667149,10.433583,182,1.5,10.0,2.11321273357633,2073,-0.8947368,5984.310003296272,0.14999999,3627.9727849960327
400,2.8884658581176854,-1.3681864398078518,2074,447.480231436837,6.8605165,182,1.5,10.0,2.111534141882317,2074,-0.8947368,5990.67818973608,0.14999999,3631.202377796173
400,2.8891847230651733,0.6198893758454165,2075,447.50602409638554,7.501726,182,1.5,10.0,2.110815276934829,2075,-0.15789473,5995.058300360234,0.14999999,3633.950204849243
400,2.888874093537895,2.7556821755645786,2076,447.46050096339115,9.304276,182,1.5,10.0,2.111125906462107,2076,-0.05263158,5997.30261818467,0.14999999,3636.685710668564
400,2.889467025577902,0.8796060593674012,2077,447.4612421762157,8.193389,182,1.5,10.0,2.1105329744221004,2077,-0.05263158,6001.423012125302,0.14999999,3639.8286125659943
400,2.8900895344230615,0.8169595941811446,2078,447.4624639076035,7.9087176,182,1.5,10.0,2.1099104655769407,2078,-0.05263158,6005.606052531121,0.14999999,3642.9217405319214
400,2.8904428098428596,1.3754508678168502,2079,447.44252044252045,10.928967,182,1.5,10.0,2.1095571901571426,2079,-0.15789473,6009.230601663305,0.14999999,3645.837750196457
400,2.891431279011558,0.053541319263667536,2080,447.5076923076923,12.386045,182,1.5,10.0,2.108568720988444,2080,-0.05263158,6014.177060344041,0.14999999,3649.2487444877625
400,2.8914736023646825,2.0204938231363205,2081,447.4752522825565,10.637213,182,1.5,10.0,2.1085263976353197,2081,-0.15789473,6017.156566520905,0.14999999,3652.580863714218
400,2.8909884015946536,3.1187144008352137,2082,447.4221902017291,10.660598,182,1.5,10.0,2.1090115984053486,2082,-0.05263158,6019.037852120069,0.14999999,3655.586191892624
400,2.8916794359756546,0.6695869827810751,2083,447.4450312049928,10.998242,182,1.5,10.0,2.1083205640243476,2083,-0.15789473,6023.368265137288,0.14999999,3658.190391778946
400,2.891905142321853,1.6379485385464354,2084,447.42274472168907,8.195646,182,1.5,10.0,2.1080948576781493,2084,-0.05263158,6026.730316598741,0.14999999,3661.276836872101
400,2.8924823474635617,0.9046221372153574,2085,447.42446043165467,8.797102,182,1.5,10.0,2.1075176525364405,2085,-0.05263158,6030.825694461526,0.14999999,3664.40412569046
400,2.8933556719151485,0.2857628465265144,2086,447.4860977948226,8.90125,182,1.5,10.0,2.1066443280848537,2086,-0.05263158,6035.539931615,0.14999999,3667.279973268509
400,2.8933915981667533,2.031666240986113,2087,447.4542405366555,9.440799,182,1.5,10.0,2.106608401833249,2087,-0.15789473,6038.508265374014,0.14999999,3670.165144443512
400,2.894199380775327,0.4199583151315158,2088,447.4894636015326,10.228468,182,1.5,10.0,2.1058006192246754,2088,-0.15789473,6043.0883070588825,0.14999999,3673.0021979808807
400,2.893126993158078,4.346018351657543,2089,447.42316898037336,10.171324,182,1.5,10.0,2.106873006841924,2089,-0.05263158,6043.742288707225,0.14999999,3676.079490661621
400,2.8934701293816234,1.3897182996324962,2090,447.411004784689,9.656065,182,1.5,10.0,2.106529870618379,2090,-0.05263158,6047.352570407593,0.14999999,3679.4713037014008
400,2.89274197411704,3.6291025288619156,2091,447.3228120516499,7.9750614,182,1.5,10.0,2.1072580258829623,2091,-0.8947368,6048.723467878731,0.14999999,3681.920790910721
400,2.8943515054466946,-1.2598815157541623,2092,447.3647227533461,10.04804,182,1.5,10.0,2.1056484945533076,2092,-0.8947368,6054.983349394485,0.14999999,3684.9034259319305
400,2.8958451425472695,-1.0205339569499337,2093,447.50931677018633,7.9033985,182,1.5,10.0,2.1041548574527327,2093,-0.8947368,6061.003883351435,0.14999999,3688.0434193611145
400,2.895868066282086,2.056152556747175,2094,447.4785100286533,10.945896,182,1.5,10.0,2.104131933717916,2094,-0.05263158,6063.947730794688,0.14999999,3691.0551352500916
400,2.896723040954032,0.31295999599142965,2095,447.51599045346063,6.718948,182,1.5,8.947369,2.1032769590459703,2095,-0.36842105,6068.634770798697,0.14999999,3694.123855829239
400,2.8976964160393046,0.06308278031442077,2096,447.64694656488547,10.096143,182,1.5,10.0,2.1023035839606976,2096,-0.05263158,6073.571688018383,0.14999999,3697.149838447571
400,2.8982554665613702,0.9299746391892185,2097,447.6523605150215,7.513691,182,1.5,10.0,2.1017445334386315,2097,-0.15789473,6077.641713379194,0.14999999,3700.0457830429077
400,2.898303466918148,2.0010397849189157,2098,447.62297426120114,9.247677,182,1.5,10.0,2.1016965330818542,2098,-0.05263158,6080.640673594275,0.14999999,3703.2295982837677
400,2.899284714572145,0.0420577073416816,2099,447.69318723201525,10.689104,182,1.5,10.0,2.100715285427857,2099,-0.15789473,6085.598615886933,0.14999999,3706.376298904419
400,2.900089099008601,0.4115079688709013,2100,447.72238095238095,6.9180007,182,1.5,10.0,2.0999109009914014,2100,-0.05263158,6090.187107918062,0.14999999,3709.2158155441284
400,2.9010869869963543,0.003348238721711791,2101,447.86101856258927,10.876157,182,1.5,10.0,2.098913013003648,2101,-0.05263158,6095.18375967934,0.14999999,3712.2901339530945
400,2.9012487432485883,1.7589013708077925,2102,447.8287345385347,8.789155,182,1.5,10.0,2.098751256751414,2102,-0.15789473,6098.424858308533,0.14999999,3715.3333847522736
400,2.900800029898589,3.0423954317997435,2103,447.7784117926771,9.779975,182,1.5,10.0,2.099199970101413,2103,-0.05263158,6100.382462876733,0.14999999,3717.737968683243
400,2.9005090784660355,2.711361784194942,2104,447.71958174904944,10.417753,182,1.5,10.0,2.0994909215339668,2104,-0.8947368,6102.671101092538,0.14999999,3720.7995681762695
400,2.899606089447885,4.000282804740412,2105,447.65700712589074,11.483461,182,1.5,10.0,2.1003939105521168,2105,-0.15789473,6103.670818287798,0.14999999,3723.513386487961
400,2.900480447782298,0.25899525827956815,2106,447.72174738841403,8.724827,182,1.5,10.0,2.0995195522177044,2106,-0.05263158,6108.411823029519,0.14999999,3726.7793333530426
400,2.9006067005721436,1.8335049240118053,2107,447.66635026103467,9.687168,182,1.5,10.0,2.0993932994278586,2107,-0.8947368,6111.578318105507,0.14999999,3729.566342353821
400,2.901668020895736,-0.1378699427047536,2108,447.6537001897533,11.42004,182,1.5,10.0,2.098331979104266,2108,-0.8947368,6116.716188048212,0.14999999,3732.2575085163116
400,2.900152438128053,5.2946960361482995,2109,447.57894736842104,11.658253,182,1.5,10.0,2.0998475618719494,2109,0.05263158,6116.421492012063,0.14999999,3735.0797443389893
400,2.9006895691026777,0.9665012054129807,2110,447.58293838862556,11.13266,182,1.5,10.0,2.0993104308973245,2110,0.05263158,6120.45499080665,0.14999999,3737.795658349991
400,2.9015065217775056,0.37472333433566085,2111,447.6063477025107,9.810118,182,1.5,10.0,2.0984934782224967,2111,-0.15789473,6125.0802674723145,0.14999999,3741.0067517757416
400,2.902317825366272,0.38502029874900706,2112,447.6529356060606,7.0908027,182,1.5,10.0,2.0976821746337304,2112,-0.15789473,6129.695247173566,0.14999999,3744.556165933609
400,2.9010958474459,4.679721520379808,2113,447.58163748225275,12.569926,182,1.5,10.0,2.0989041525541023,2113,-0.15789473,6130.015525653186,0.14999999,3747.250241279602
400,2.9000808248497663,4.244661920780353,2114,447.5170293282876,9.460131,182,1.5,10.0,2.099919175150236,2114,-0.05263158,6130.770863732406,0.14999999,3750.2918362617493
400,2.895025800968462,12.791294684108163,2115,447.39479905437355,9.264491,182,1.5,10.0,2.1049741990315396,2115,-0.8947368,6122.979569048298,0.14999999,3753.230235338211
400,2.8917489103804814,9.038874683199854,2116,447.29536862003783,12.030162,182,1.5,10.0,2.108251089619521,2116,-0.15789473,6118.940694365098,0.14999999,3755.9285843372345
400,2.8925638895752206,0.3829401343560274,2117,447.31648559282,9.723978,182,1.5,10.0,2.1074361104247816,2117,-0.05263158,6123.557754230742,0.14999999,3759.0155189037323
400,2.892550008544705,2.1368361330571037,2118,447.2804532577904,11.333176,182,1.5,10.0,2.1074499914552973,2118,-0.05263158,6126.420918097685,0.14999999,3761.6533448696136
400,2.892887575313987,1.3921460073460405,2119,447.2680509674375,9.973916,182,1.5,10.0,2.107112424686015,2119,-0.05263158,6130.028772090339,0.14999999,3764.605933189392
400,2.8872409058838486,14.07805161657987,2120,447.1424528301887,12.562288,181,1.5,10.0,2.1127590941161536,2120,-0.8947368,6120.950720473759,0.14999999,3767.1340045928955
400,2.886490120371676,3.7051751654341163,2121,447.0848656294201,9.821636,181,1.5,10.0,2.1135098796283263,2121,-0.05263158,6122.245545308325,0.14999999,3770.280178308487
400,2.886753333449998,1.5549717274286599,2122,447.062205466541,9.720231,181,1.5,10.0,2.1132466665500043,2122,-0.15789473,6125.690573580896,0.14999999,3773.4807558059692
400,2.885575322572966,4.614163758490026,2123,446.9929345266133,12.107443,181,1.5,10.0,2.1144246774270363,2123,-0.15789473,6126.076409822406,0.14999999,3776.3031437397003
400,2.885859711662445,1.5103822513726795,2124,446.97457627118644,14.036171,181,1.5,10.0,2.114140288337557,2124,-0.15789473,6129.566027571033,0.14999999,3778.994701385498
400,2.8842271466347373,5.583340972216302,2125,446.88235294117646,9.048336,181,1.5,10.0,2.115772853365265,2125,-0.8947368,6128.982686598817,0.14999999,3781.847949028015
400,2.8845705343338546,1.3857306050424303,2126,446.8706491063029,11.452267,181,1.5,10.0,2.1154294656661476,2126,0.05263158,6132.596955993775,0.14999999,3785.234803199768
400,2.8851683921777878,0.8437858316197793,2127,446.86741889985893,11.155207,181,1.5,10.0,2.1148316078222145,2127,-0.15789473,6136.753170162155,0.14999999,3788.449962615967
400,2.885985421912207,0.376192332977183,2128,446.84492481203006,10.29133,181,1.5,10.0,2.114014578087795,2128,-0.8947368,6141.376977829177,0.14999999,3791.6224942207336
400,2.8868339043762954,0.30759541204386204,2129,446.90183184593707,10.724443,181,1.5,10.0,2.113166095623707,2129,-0.15789473,6146.069382417133,0.14999999,3794.77113366127
400,2.8878345275900257,-0.018161349621982854,2130,447.16103286384975,6.643604,181,1.5,10.0,2.1121654724099765,2130,-0.05263158,6151.087543766755,0.14999999,3798.6008892059326
400,2.8877091539110737,2.3793367822566927,2131,447.10558423275455,9.068036,181,1.5,10.0,2.1122908460889285,2131,-0.8947368,6153.708206984498,0.14999999,3801.675443172455
400,2.888300590254504,0.8513485618960899,2132,447.10694183864916,11.802533,181,1.5,10.0,2.111699409745498,2132,-0.05263158,6157.856858422602,0.14999999,3804.9544792175293
400,2.886327422349096,6.320466551980571,2133,447.02437880918893,10.680758,181,1.5,10.0,2.113672577650906,2133,-0.15789473,6156.536391870622,0.14999999,3807.911854982376
400,2.8869050415881214,0.8810331215703944,2134,447.03139643861294,10.161931,181,1.5,10.0,2.1130949584118803,2134,-0.15789473,6160.655358749052,0.14999999,3811.3064181804657
400,2.8870292897218266,1.847825192952099,2135,447.00515222482437,7.5449524,181,1.5,10.0,2.1129707102781756,2135,-0.15789473,6163.8075335561,0.14999999,3814.0933406352997
400,2.8858422975272204,4.648386037956696,2136,446.9180711610487,8.001641,181,1.5,10.0,2.114157702472782,2136,-0.8947368,6164.159147518143,0.14999999,3816.9555032253265
400,2.8859749075207164,1.8307701463717387,2137,446.8886289190454,8.627626,181,1.5,10.0,2.1140250924792854,2137,-0.05263158,6167.328377371771,0.14999999,3820.015151500702
400,2.8841515301369984,6.012405938867714,2138,446.800748362956,7.584129,181,1.5,10.0,2.1158484698630033,2138,-0.8947368,6166.315971432903,0.14999999,3822.9036762714386
400,2.8853540405136515,-0.45632122579738543,2139,446.78214118747076,7.6199064,181,1.5,10.0,2.1146459594863507,2139,-0.8947368,6171.7722926587,0.14999999,3825.907661676407
400,2.885152255139439,2.5464666603002692,2140,446.74205607476637,10.488483,181,1.5,10.0,2.1148477448605627,2140,0.05263158,6174.2258259984,0.14999999,3828.716590642929
400,2.883817246326298,4.973101613796054,2141,446.6539000467071,9.333714,181,1.5,10.0,2.116182753673704,2141,-0.8947368,6174.252724384604,0.14999999,3831.894198179245
400,2.884641194147714,0.3512865202010559,2142,446.67133520074697,6.7909455,181,1.5,10.0,2.115358805852288,2142,-0.15789473,6178.901437864403,0.14999999,3835.180450439453
400,2.885869367254632,-0.5166161622724698,2143,446.67802146523564,10.819063,181,1.5,10.0,2.11413063274537,2143,-0.8947368,6184.418054026676,0.14999999,3838.9048256874084
400,2.884265474503608,5.552876690940019,2144,446.58768656716416,8.132241,181,1.5,10.0,2.1157345254963937,2144,-0.8947368,6183.865177335736,0.14999999,3842.2337424755096
400,2.8857153976745424,-0.9943506761574852,2145,446.84522144522145,9.638111,181,1.5,10.0,2.11428460232546,2145,0.05263158,6189.859528011893,0.14999999,3845.410220384598
400,2.8870184351441157,-0.6820338073788128,2146,446.97017707362534,8.032471,181,1.5,10.0,2.1129815648558865,2146,-0.8947368,6195.541561819272,0.14999999,3848.32292842865
400,2.887320553565827,1.4643333134421779,2147,446.9133674895203,6.9314814,181,1.5,10.0,2.1126794464341754,2147,-0.8947368,6199.07722850583,0.14999999,3851.070887327194
400,2.887584180679788,1.5464084056455079,2148,446.89385474860336,9.718977,181,1.5,10.0,2.1124158193202143,2148,0.05263158,6202.530820100184,0.14999999,3853.681879043579
400,2.887555358368192,2.1743549669401716,2149,446.86086551884597,11.843375,181,1.5,10.0,2.1124446416318103,2149,-0.05263158,6205.3564651332445,0.14999999,3856.5832397937775
400,2.8892607253885623,-1.5540944521642612,2150,446.9939534883721,9.428102,181,1.5,10.0,2.11073927461144,2150,-0.8947368,6211.910559585409,0.14999999,3859.8778603076935
400,2.889674548695656,1.2206053410530886,2151,446.97350069735006,10.116771,181,1.5,10.0,2.110325451304346,2151,-0.15789473,6215.689954244356,0.14999999,3863.132667541504
400,2.8879014674207406,5.925996354922433,2152,446.8842936802974,7.767331,181,1.5,10.0,2.112098532579261,2152,-0.8947368,6214.763957889434,0.14999999,3866.4838547706604
400,2.8882441138065627,1.374380863904309,2153,446.87273571760335,8.611556,181,1.5,10.0,2.1117558861934396,2153,-0.05263158,6218.389577025529,0.14999999,3869.5176723003387
400,2.8887866137020266,0.943211111363917,2154,446.87418755803157,11.293674,181,1.5,10.0,2.111213386297975,2154,-0.15789473,6222.446365914166,0.14999999,3872.405106782913
400,2.890259307172408,-1.0624410423734474,2155,446.968909512761,9.691008,181,1.5,10.0,2.1097406928275944,2155,-0.8947368,6228.508806956539,0.14999999,3876.0084450244904
400,2.889824161931801,3.0479138315771257,2156,446.92068645640074,12.378443,181,1.5,10.0,2.1101758380682014,2156,-0.05263158,6230.460893124962,0.14999999,3878.8450660705566
400,2.891464274217018,-1.4275463611458117,2157,447.1687528975429,6.514874,181,1.5,10.0,2.108535725782984,2157,-0.8947368,6236.888439486108,0.14999999,3882.4180977344513
400,2.8893798221548965,6.606783275841002,2158,447.0820203892493,10.72246,181,1.5,10.0,2.1106201778451052,2158,-0.05263158,6235.281656210267,0.14999999,3885.170924425125
400,2.8903342912325667,0.04992143915556841,2159,447.20194534506714,9.703868,181,1.5,10.0,2.1096657087674355,2159,-0.15789473,6240.231734771111,0.14999999,3888.713145971298
400,2.8922646685500357,-2.059949296966016,2160,447.34814814814814,9.563799,181,1.5,10.0,2.1077353314499665,2160,-0.8947368,6247.291684068077,0.14999999,3891.593706846237
400,2.8924850543948217,1.63148152086825,2161,447.3271633503008,9.576331,181,1.5,10.0,2.1075149456051805,2161,0.05263158,6250.660202547209,0.14999999,3894.513892889023
400,2.892265382065576,2.5824465214339023,2162,447.28723404255317,8.431049,181,1.5,10.0,2.107734617934426,2162,-0.05263158,6253.077756025776,0.14999999,3897.980236530304
400,2.8926813462178473,1.208004156571205,2163,447.2810910772076,9.229992,181,1.5,10.0,2.1073186537821544,2163,-0.05263158,6256.869751869204,0.14999999,3901.134969472885
400,2.893194617528479,0.9965995375759322,2164,447.2828096118299,12.191611,181,1.5,10.0,2.1068053824715234,2164,-0.15789473,6260.873152331628,0.14999999,3904.2674372196198
400,2.8941295358729864,0.0827071666123429,2165,447.2933025404157,9.292828,181,1.5,10.0,2.105870464127016,2165,-0.15789473,6265.790445165016,0.14999999,3907.395042181015
400,2.8950196572049487,0.17786765909665786,2166,447.36657433056325,10.2990885,181,1.5,10.0,2.1049803427950535,2166,-0.15789473,6270.612577505919,0.14999999,3910.6414239406586
400,2.893384707170392,5.647917067679007,2167,447.2764190124596,9.180576,181,1.5,10.0,2.10661529282961,2167,-0.8947368,6269.96466043824,0.14999999,3913.487519979477
400,2.894361543388558,-0.011165628154619772,2168,447.3551660516605,11.508613,181,1.5,10.0,2.105638456611444,2168,-0.15789473,6274.975826066394,0.14999999,3916.542172908783
400,2.8934361797400374,4.112752210252329,2169,447.293683725219,8.605389,181,1.5,10.0,2.1065638202599644,2169,-0.05263158,6275.863073856141,0.14999999,3919.4409923553467
400,2.8942276456163603,0.38908286863952,2170,447.3258064516129,10.621915,181,1.5,10.0,2.105772354383642,2170,0.15789473,6280.473990987502,0.14999999,3922.184674501419
400,2.8952699926907366,-0.15716314408764448,2171,447.5232611699678,8.299035,181,1.5,10.0,2.1047300073092656,2171,-0.05263158,6285.631154131589,0.14999999,3925.928430557251
400,2.8932615676731945,6.467029145410603,2172,447.439226519337,9.544968,181,1.5,10.0,2.1067384323268077,2172,-0.05263158,6284.164124986179,0.14999999,3928.6892161369324
400,2.893621529879524,1.3245405579734142,2173,447.42982052462037,8.243314,181,1.5,10.0,2.1063784701204784,2173,-0.15789473,6287.839584428205,0.14999999,3931.6496226787567
400,2.894422677694997,0.3646831192806303,2174,447.46228150873964,9.541525,181,1.5,10.0,2.1055773223050047,2174,-0.15789473,6292.474901308924,0.14999999,3934.5787930488586
400,2.8945691698253415,1.7869569388060782,2175,447.4032183908046,9.150896,181,1.5,10.0,2.1054308301746603,2175,-0.8947368,6295.687944370118,0.14999999,3937.8724343776703
400,2.891920950625813,7.867955808349393,2176,447.31295955882354,10.539779,181,1.5,10.0,2.108079049374189,2176,-0.05263158,6292.819988561769,0.14999999,3941.1359436511993
400,2.8908242703629736,4.495551981574804,2177,447.24666972898484,12.110479,181,1.5,10.0,2.109175729637028,2177,-0.05263158,6293.324436580194,0.14999999,3943.9385595321655
400,2.890856517650842,2.0389411366593824,2178,447.2176308539945,10.255203,181,1.5,10.0,2.1091434823491597,2178,-0.15789473,6296.285495443534,0.14999999,3946.5891664028168
400,2.891220098919023,1.3168998989831682,2179,447.1679669573199,8.9445915,181,1.5,10.0,2.108779901080979,2179,-0.8947368,6299.968595544551,0.14999999,3950.229496717453
400,2.8922240073173495,-0.07974040727087876,2180,447.3165137614679,9.681512,181,1.5,10.0,2.1077759926826527,2180,-0.05263158,6305.048335951822,0.14999999,3953.0907077789307
400,2.892897511677618,0.6388629829367904,2181,447.3351673544246,11.595467,181,1.5,10.0,2.107102488322384,2181,-0.15789473,6309.409472968885,0.14999999,3956.2712512016296
400,2.8929134673170216,2.0722872831434613,2182,447.3052245646196,11.29898,181,1.5,10.0,2.1070865326829806,2182,-0.15789473,6312.337185685741,0.14999999,3958.8463463783264
400,2.890956234880557,6.379724941485772,2183,447.2244617498855,11.759075,181,1.5,10.0,2.1090437651194454,2183,-0.15789473,6310.9574607442555,0.14999999,3961.920249938965
400,2.8902737946290427,3.5994932744257477,2184,447.1680402930403,9.023708,181,1.5,10.0,2.109726205370959,2184,-0.05263158,6312.357967469829,0.14999999,3964.4669971466064
400,2.8912684588083386,-0.06361502639056685,2185,447.4196796338673,7.4366403,181,1.5,10.0,2.108731541191663,2185,-0.05263158,6317.42158249622,0.14999999,3968.3063032627106
400,2.891310591136131,2.016630272638484,2186,447.3906678865508,9.284563,181,1.5,10.0,2.1086894088638712,2186,-0.15789473,6320.404952223582,0.14999999,3971.4043238162994
400,2.892208547859002,0.14485805594476142,2187,447.36488340192045,7.785673,181,1.5,10.0,2.107791452141,2187,-0.8947368,6325.260094167637,0.14999999,3974.4949910640717
400,2.8918668236853096,2.855483944180225,2188,447.32038391224864,10.25876,181,1.5,10.0,2.1081331763146927,2188,-0.05263158,6327.404610223457,0.14999999,3977.808567047119
400,2.8927981375871386,0.06948704521086205,2189,447.4170854271357,9.208398,181,1.5,10.0,2.1072018624128637,2189,-0.05263158,6332.335123178246,0.14999999,3981.5013110637665
400,2.893424768198479,0.7348808235777572,2190,447.43013698630136,10.562428,181,1.5,10.0,2.106575231801523,2190,-0.05263158,6336.600242354669,0.14999999,3984.660821199417
400,2.8939561311067656,0.9423590997458415,2191,447.43496120492927,9.000641,181,1.5,10.0,2.1060438688932366,2191,-0.05263158,6340.657883254923,0.14999999,3987.4620654582977
400,2.892913555916477,4.391368686006117,2192,447.36815693430657,12.634765,181,1.5,10.0,2.1070864440835253,2192,-0.05263158,6341.266514568917,0.14999999,3990.1920852661133
400,2.8929334706604948,2.0634134104523656,2193,447.3378932968536,10.523006,181,1.5,10.0,2.1070665293395074,2193,-0.05263158,6344.203101158465,0.14999999,3993.406259059906
400,2.894481207401979,-1.288667881476847,2194,447.40610756608936,8.890762,181,1.5,10.0,2.105518792598023,2194,-0.8947368,6350.491769039942,0.14999999,3996.470369577408
400,2.8946470645626023,1.7414623250301609,2195,447.3808656036446,10.869474,181,1.5,10.0,2.1053529354374,2195,-0.05263158,6353.750306714912,0.14999999,3999.320498943329
400,2.895520816665195,0.18659331814440985,2196,447.45173041894355,8.532728,181,1.5,10.0,2.1044791833348073,2196,-0.15789473,6358.5637133967675,0.14999999,4002.1595232486725
400,2.8951651272221826,2.8859288896327593,2197,447.40600819299044,9.418198,181,1.5,10.0,2.1048348727778197,2197,-0.15789473,6360.677784507135,0.14999999,4005.402332544327
400,2.8940797137234733,4.490573742940696,2198,447.3407643312102,11.558366,181,1.5,10.0,2.105920286276529,2198,-0.05263158,6361.187210764194,0.14999999,4008.4674022197723
400,2.8943599450544166,1.489691589531168,2199,447.2869486130059,7.3954124,181,1.5,10.0,2.105640054945585,2199,-0.8947368,6364.697519174662,0.14999999,4011.962028026581
400,2.8933310332750883,4.369245969467404,2200,447.2236363636364,10.794561,181,1.5,10.0,2.1066689667249134,2200,-0.15789473,6365.328273205195,0.14999999,4014.9303443431854
400,2.8942693165396247,0.04150750148043346,2201,447.323489323035,9.159289,181,1.5,10.0,2.1057306834603775,2201,-0.05263158,6370.286765703714,0.14999999,4017.9249556064606
400,2.8948335258688904,0.8633417404171668,2202,447.32742960944597,11.424963,181,1.5,10.0,2.1051664741311114,2202,-0.05263158,6374.423423963297,0.14999999,4021.236576318741
400,2.8918522071289843,8.67301165814481,2203,447.2337721289151,11.866326,181,1.5,10.0,2.108147792871018,2203,-0.15789473,6370.750412305152,0.14999999,4023.939666032791
400,2.8926132890390455,0.4307232630963652,2204,447.2686025408348,9.791526,181,1.5,10.0,2.1073867109609568,2204,-0.15789473,6375.319689042056,0.14999999,4026.8824496269226
400,2.8922404336592527,2.9295328234039153,2205,447.2190476190476,9.055967,181,1.5,10.0,2.1077595663407496,2205,-0.15789473,6377.390156218652,0.14999999,4029.889844417572
400,2.886984690619217,13.7019287126599,2206,447.09927470534905,10.1797905,181,1.5,10.0,2.1130153093807853,2206,-0.8947368,6368.6882275059925,0.14999999,4032.4487171173096
400,2.8852504186534835,5.940553537754368,2207,447.0108744902583,11.661119,181,1.5,10.0,2.1147495813465187,2207,-0.8947368,6367.747673968238,0.14999999,4035.550232887268
400,2.885609563965509,1.3217567323937296,2208,447.00090579710144,7.409286,181,1.5,10.0,2.1143904360344927,2208,-0.05263158,6371.425917235844,0.14999999,4038.494119644165
400,2.88617572803245,0.8637340121618291,2209,447.0086011770032,10.734616,181,1.5,10.0,2.113824271967552,2209,0.05263158,6375.562183223682,0.14999999,4042.3360662460327
400,2.8867398354449536,0.8671468903345713,2210,447.01674208144794,10.629001,181,1.5,10.0,2.1132601645550486,2210,0.05263158,6379.695036333347,0.14999999,4045.4178376197815
400,2.8857214307535437,4.364952937262131,2211,446.9534147444595,10.44296,181,1.5,10.0,2.1142785692464585,2211,-0.15789473,6380.330083396085,0.14999999,4048.209862470627
