Delta,ReturnStepMax,ReturnMax,ReturnMin,Regret/t,DenMISELogFirst,Regret,TimeElapsed,IWMax,ReturnAbsMax,MountainCar_std0_higher,IWMean,AvgEpLen,DenMISEMeanLog,ActionIn1,IWLastEpisode,IWFirstEpisode,IWMin,MountainCar_std1_higher,NumTrajectories,NumTrainableParams,MountainCar_mu1_higher,ReturnLastEpisode,MountainCar_mu0_higher,TimestepsSoFar,Iteration,ReturnMean,GridSize,Bound,DenMISELogLast,MinEpLen
3.606214e-11,142.57661,7.9661455,-14.283435,6.173116,-4.090791,22359.027,11277.351438999176,293.7331,14.283435,0.14999999,1.194402,923.8575372722253,-3.801918,-4.608204,5.843515e-07,,,0.14999999,3622,,-4.6666665,-1.9639493,-0.06666667,3346212,3622,-1.1731162,256,47.583946,-3.9281242,246
3.6042235e-11,142.57661,7.9661455,-14.283435,6.1727962,-4.0910673,22364.041,11281.929044485092,408.3811,14.283435,0.14999999,0.80600667,923.8782776704388,-3.8017964,0.7939389,,4.6268746e-05,,0.14999999,3623,,0.6666667,-0.01423692,0.33333334,3347211,3623,-1.1727962,256,47.561478,-3.532112,246
3.602235e-11,142.57661,7.9661455,-14.283435,6.172641,-4.0913434,22369.65,11286.681314468384,274.5348,14.283435,0.14999999,0.9056871,923.8990066225166,-3.8024123,4.79996,,,,0.14999999,3624,,4.6666665,-0.60949695,0.06666667,3348210,3624,-1.1726408,256,47.555138,-5.8207245,246
3.6002475e-11,142.57661,7.9661455,-14.283435,6.1723623,-4.0916195,22374.812,11291.08676815033,1058.5021,14.283435,0.14999999,1.2254292,923.919724137931,-3.8023846,9.001675,,,,0.14999999,3625,,8.666667,-0.16186598,0.73333335,3349209,3625,-1.1723621,256,47.545578,-3.5904467,246
3.5982623e-11,142.57661,7.9661455,-14.283435,6.172352,-4.091895,22380.95,11295.452590465546,358.8396,14.283435,0.14999999,0.8945382,923.9404302261445,-3.8021812,-5.9811196,,,,0.14999999,3626,,-7.3333335,-1.1359645,1.0,3350208,3626,-1.172352,256,47.519463,-3.2213025,246
3.596278e-11,142.57661,7.9661455,-14.283435,6.1739407,-4.0921707,22392.883,11300.175423383713,349.24927,14.283435,0.14999999,1.1812719,923.9611248966088,-3.8024275,6.3674917,,,,0.14999999,3627,,6.0,-6.935238,0.6,3351207,3627,-1.1739409,256,47.377243,-4.565605,246
3.594296e-11,142.57661,7.9661455,-14.283435,6.173929,-4.092447,22399.016,11304.923401355743,540.3661,14.283435,0.14999999,1.3567716,923.9818081587651,-3.8023434,-8.764852,,,,0.14999999,3628,,-8.666667,-1.1319826,-0.2,3352206,3628,-1.1739293,256,47.326782,-3.6471062,246
3.5923153e-11,142.57661,7.9661455,-14.283435,6.1736164,-4.092722,22404.055,11309.360235214233,580.99146,14.283435,0.14999999,1.3305528,924.0024800220447,-3.8027,-8.362941,494.42496,,,0.14999999,3629,,-8.666667,-0.039087724,0.2,3353205,3629,-1.1736166,256,47.317223,-5.4091578,246
3.5903364e-11,142.57661,7.9661455,-14.283435,6.17332,-4.0929976,22409.152,11313.9389462471,396.51947,14.283435,0.14999999,0.9720919,924.0231404958678,-3.802468,-7.988278,2.5488453e-26,,,0.14999999,3630,,-7.3333335,-0.09668021,-1.0,3354204,3630,-1.1733199,256,47.313866,-3.2448142,246
3.588359e-11,142.57661,7.9661455,-14.283435,6.1734014,-4.093273,22415.621,11318.368126630783,358.59824,14.283435,0.14999999,0.826438,924.0437895896447,-3.8023674,-0.58861154,,0.032261573,,0.14999999,3631,,-0.6666667,-1.4684709,0.46666667,3355203,3631,-1.1734014,256,47.199966,-3.3810115,246
3.5863836e-11,142.57661,7.9661455,-14.283435,6.1730976,-4.0935397,22420.691,11322.7108066082,515.55725,14.283435,0.14999999,0.7040374,924.0644273127754,-3.8023317,7.422559,,,,0.14999999,3632,,8.666667,-0.07055909,-1.0,3356202,3632,-1.1730976,256,47.198406,-3.4752939,246
3.5844095e-11,142.57661,7.9661455,-14.283435,6.1713223,-4.093815,22420.414,11326.6027739048,504.2384,14.283435,0.14999999,1.11915,923.8799889898156,-3.8023186,-0.96002626,,3.6640988e-05,,0.14999999,3633,,-0.6666667,5.2755866,-0.6,3356456,3633,-1.1713225,256,47.11479,-3.4369256,246
3.5824368e-11,142.57661,7.9661455,-14.283435,6.17105,-4.09409,22425.596,11331.148694515228,438.06546,14.283435,0.14999999,1.1394407,923.900660429279,-3.8022356,0.3223073,3.9473707e-17,7.7402325e-09,,0.14999999,3634,,0.6666667,-0.18169628,-0.6,3357455,3634,-1.1710502,256,47.072754,-3.5875998,246
3.580466e-11,142.57661,7.9661455,-14.283435,6.17091,-4.094365,22431.258,11335.44304394722,247.92644,14.283435,0.14999999,0.9462929,923.9213204951857,-3.8021107,-4.3862066,,,,0.14999999,3635,,-4.6666665,-0.6618396,0.2,3358454,3635,-1.1709101,256,47.022903,-3.4592907,246
3.578497e-11,142.57661,7.9661455,-14.283435,6.170669,-4.0946403,22436.553,11340.071661233902,314.03564,14.283435,0.14999999,0.9769793,923.9419691969197,-3.8021035,-1.6415137,,2.1838414e-31,,0.14999999,3636,,-2.0,-0.29441422,0.06666667,3359453,3636,-1.1706691,256,47.006382,-3.7006931,246
3.5765294e-11,142.57661,7.9661455,-14.283435,6.1706333,-4.0949154,22442.594,11344.644119262695,439.79175,14.283435,0.14999999,1.0178977,923.9626065438548,-3.8021207,8.666482,,,,0.14999999,3637,,8.666667,-1.0405818,-0.33333334,3360452,3637,-1.1706333,256,46.97973,-3.8197541,246
3.5745632e-11,142.57661,7.9661455,-14.283435,6.1699347,-4.09519,22446.223,11348.775271892548,272.81757,14.283435,0.14999999,0.8605289,923.823254535459,-3.8023841,2.0502372,,,,0.14999999,3638,,2.0,1.3711252,0.06666667,3360869,3638,-1.1699346,256,46.955032,-4.751846,246
3.5725988e-11,142.57661,7.9661455,-14.283435,6.169626,-4.095465,22451.27,11353.29680967331,597.3546,14.283435,0.14999999,1.1392945,923.8439131629568,-3.8024123,6.83154,,,,0.14999999,3639,,6.0,-0.048559647,1.0,3361868,3639,-1.1696264,256,46.85776,-3.7523687,246
3.570636e-11,142.57661,7.9661455,-14.283435,6.1714544,-4.09574,22464.094,11357.799334049225,272.30276,14.283435,0.14999999,1.0626827,923.8645604395605,-3.8024852,6.3011856,1.0376404e-11,,,0.14999999,3640,,6.0,-7.8227935,-0.06666667,3362867,3640,-1.1714543,256,46.850853,-4.145539,246
3.5686752e-11,142.57661,7.9661455,-14.283435,6.171101,-4.0960145,22468.98,11362.183459758759,299.31488,14.283435,0.14999999,0.8172309,923.7931886844274,-3.8025258,-3.674572,,,,0.14999999,3641,,-4.6666665,0.11437397,0.6,3363531,3641,-1.1711012,256,46.84033,-3.9912844,246
3.5667157e-11,142.57661,7.9661455,-14.283435,6.1715064,-4.096289,22476.625,11366.638116121292,322.75443,14.283435,0.14999999,0.88165,923.8138385502472,-3.8025403,5.110742,,,,0.14999999,3642,,4.6666665,-2.6469226,0.8666667,3364530,3642,-1.1715063,256,46.786316,-3.6588025,246
3.564758e-11,142.57661,7.9661455,-14.283435,6.171827,-4.096564,22483.965,11371.191242218018,290.9267,14.283435,0.14999999,0.9463448,923.8344770793302,-3.8025076,4.9360375,10.884586,,,0.14999999,3643,,4.6666665,-2.3398986,0.46666667,3365529,3643,-1.171827,256,46.77208,-3.5496192,246
3.5628014e-11,142.57661,7.9661455,-14.283435,6.171558,-4.096838,22489.156,11375.534384727478,322.25018,14.283435,0.14999999,0.8130132,923.8551042810099,-3.802497,-5.950396,,,,0.14999999,3644,,-6.0,-0.19151819,-0.06666667,3366528,3644,-1.171558,256,46.771782,-3.689347,246
3.560847e-11,142.57661,7.9661455,-14.283435,6.1712375,-4.0971127,22494.16,11379.895999908447,398.975,14.283435,0.14999999,0.8853718,923.8757201646091,-3.8025196,-4.824403,1.2295452e-07,,,0.14999999,3645,,-6.0,-0.0025494169,1.0,3367527,3645,-1.1712373,256,46.75441,-3.6816041,246
3.558894e-11,142.57661,7.9661455,-14.283435,6.1734877,-4.097387,22508.535,11384.380698919296,319.77518,14.283435,0.14999999,0.8032348,923.8963247394405,-3.803292,-8.132299,,,,0.14999999,3646,,-8.666667,-9.375528,0.73333335,3368526,3646,-1.1734875,256,46.754932,-6.475729,246
3.5569426e-11,142.57661,7.9661455,-14.283435,6.173523,-4.097661,22514.838,11388.88744020462,305.77304,14.283435,0.14999999,1.0954255,923.9169180148067,-3.8034344,1.8880403,,,,0.14999999,3647,,2.0,-1.3017513,-0.33333334,3369525,3647,-1.1735227,256,46.75167,-4.1113434,246
3.5549928e-11,142.57661,7.9661455,-14.283435,6.1732254,-4.097935,22519.926,11393.441767930984,296.9533,14.283435,0.14999999,0.8355668,923.9375,-3.803401,-2.549041,,5.2671323e-33,,0.14999999,3648,,-2.0,-0.08832725,-0.33333334,3370524,3648,-1.1732253,256,46.717037,-3.7512867,246
3.5530443e-11,142.57661,7.9661455,-14.283435,6.1731443,-4.0982094,22525.805,11397.895810842514,702.34906,14.283435,0.14999999,1.006042,923.9580707043026,-3.8034508,9.606614,,,,0.14999999,3649,,8.666667,-0.8777371,1.0,3371523,3649,-1.1731443,256,46.639847,-3.8063562,246
3.551098e-11,142.57661,7.9661455,-14.283435,6.173373,-4.098483,22532.812,11402.348414897919,280.7548,14.283435,0.14999999,0.80714947,923.9786301369863,-3.803933,-5.15994,,,,0.14999999,3650,,-4.6666665,-2.0095303,-0.6,3372522,3650,-1.1733735,256,46.610214,-5.5184894,246
3.549153e-11,142.57661,7.9661455,-14.283435,6.173172,-4.0987573,22538.252,11406.796013593674,291.97473,14.283435,0.14999999,1.29464,923.9991783073131,-3.8039758,5.8640685,,,,0.14999999,3651,,6.0,-0.438384,-0.33333334,3373521,3651,-1.1731721,256,46.59961,-3.7511282,246
3.5472097e-11,142.57661,7.9661455,-14.283435,6.172833,-4.099031,22543.188,11411.02604675293,254.9273,14.283435,0.14999999,0.79146636,923.9058050383352,-3.8039403,-1.5235977,,5.0673446e-32,,0.14999999,3652,,-2.0,0.06471445,0.33333334,3374104,3652,-1.1728331,256,46.51525,-3.9403715,246
3.5452676e-11,142.57661,7.9661455,-14.283435,6.172628,-4.0993047,22548.61,11415.534935235977,312.35718,14.283435,0.14999999,0.85170525,923.9263618943335,-3.8039885,2.459071,,,,0.14999999,3653,,2.0,-0.42262468,0.33333334,3375103,3653,-1.1726278,256,46.50689,-3.7567341,246
3.5433274e-11,142.57661,7.9661455,-14.283435,6.172389,-4.0995784,22553.91,11420.041152000427,297.65533,14.283435,0.14999999,1.0730518,923.9469074986316,-3.8040233,4.088804,,,,0.14999999,3654,,4.6666665,-0.30052826,-0.6,3376102,3654,-1.172389,256,46.502018,-3.7670581,246
3.541389e-11,142.57661,7.9661455,-14.283435,6.172193,-4.099852,22559.365,11424.718545675278,278.3174,14.283435,0.14999999,0.7927409,923.9674418604651,-3.8039322,-5.8320465,,,,0.14999999,3655,,-6.0,-0.4558591,0.33333334,3377101,3655,-1.172193,256,46.483475,-3.5231178,246
3.5394517e-11,142.57661,7.9661455,-14.283435,6.1719327,-4.100126,22564.586,11429.50641798973,272.80936,14.283435,0.14999999,0.794128,923.987964989059,-3.8040223,-6.08398,0.102605,,,0.14999999,3656,,-6.0,-0.2200493,-0.33333334,3378100,3656,-1.1719327,256,46.42667,-3.90959,246
3.537516e-11,142.57661,7.9661455,-14.283435,6.171688,-4.1003995,22569.863,11434.389041662216,439.3097,14.283435,0.14999999,0.8336422,924.0084768936287,-3.8039846,8.119946,,,,0.14999999,3657,,8.666667,-0.27900067,-0.6,3379099,3657,-1.1716883,256,46.381813,-3.4503486,246
3.5355822e-11,142.57661,7.9661455,-14.283435,6.171079,-4.1006727,22573.807,11438.921025037766,343.09912,14.283435,0.14999999,1.0984087,923.8663203936577,-3.8039289,1.1571698,,4.5764295e-07,,0.14999999,3658,,0.6666667,1.0573227,0.6,3379503,3658,-1.171079,256,46.34696,-3.40719,246
3.53365e-11,142.57661,7.9661455,-14.283435,6.171,-4.100946,22579.69,11443.899833917618,247.43207,14.283435,0.14999999,1.1541631,923.8868543317847,-3.8038933,6.7586365,,,,0.14999999,3659,,7.3333335,-0.88178426,-0.6,3380502,3659,-1.171,256,46.27702,-3.743827,246
3.5317197e-11,142.57661,7.9661455,-14.283435,6.170781,-4.101219,22585.059,11449.945642709732,703.10065,14.283435,0.14999999,1.4932305,923.803825136612,-3.8037376,-3.755606,,,,0.14999999,3660,,-4.6666665,-0.37067378,1.0,3381122,3660,-1.1707813,256,46.27294,-3.3715777,246
3.5297903e-11,142.57661,7.9661455,-14.283435,6.171187,-4.1014924,22592.715,11455.26141500473,321.69794,14.283435,0.14999999,1.0747361,923.8243649276154,-3.803587,6.56102,,,,0.14999999,3661,,6.0,-2.6558506,0.33333334,3382121,3661,-1.1711869,256,46.271023,-3.6700919,246
3.5278627e-11,142.57661,7.9661455,-14.283435,6.171238,-4.1017656,22599.072,11460.203264951706,197.62839,14.283435,0.14999999,0.783837,923.8448935008192,-3.8035562,-8.125164,,,,0.14999999,3662,,-7.3333335,-1.3569609,-0.6,3383120,3662,-1.1712377,256,46.21939,-3.744172,246
3.525937e-11,142.57661,7.9661455,-14.283435,6.1711926,-4.102039,22605.078,11465.422094345093,221.87991,14.283435,0.14999999,0.51238585,923.8654108654108,-3.8035822,-0.28191024,,9.014391e-07,,0.14999999,3663,,-0.6666667,-1.0059226,0.8666667,3384119,3663,-1.1711925,256,46.159008,-3.6692176,246
3.5240123e-11,142.57661,7.9661455,-14.283435,6.1711674,-4.1023116,22611.158,11470.174806833267,565.1054,14.283435,0.14999999,1.2941453,923.8859170305677,-3.803621,8.978146,,,,0.14999999,3664,,8.666667,-1.0796362,0.2,3385118,3664,-1.1711676,256,46.14016,-3.453619,246
3.5220896e-11,142.57661,7.9661455,-14.283435,6.1710057,-4.1025844,22616.736,11475.715738773346,226.66504,14.283435,0.14999999,1.1286755,923.906412005457,-3.803482,-7.1104417,,,,0.14999999,3665,,-7.3333335,-0.57822126,0.2,3386117,3665,-1.1710058,256,46.080696,-3.5516777,246
3.5201685e-11,142.57661,7.9661455,-14.283435,6.1707654,-4.102857,22622.025,11480.980446338654,260.32098,14.283435,0.14999999,1.0301018,923.9268957992363,-3.8034132,8.177714,,,,0.14999999,3666,,7.3333335,-0.2890274,0.8666667,3387116,3666,-1.1707653,256,46.02078,-3.6581357,246
3.518249e-11,142.57661,7.9661455,-14.283435,6.1714272,-4.10313,22630.623,11485.802399635315,318.03693,14.283435,0.14999999,1.0491135,923.9473684210526,-3.8033624,4.763987,,,,0.14999999,3667,,6.0,-3.5981421,-0.8666667,3388115,3667,-1.1714272,256,45.82596,-3.6259863,246
3.5163306e-11,142.57661,7.9661455,-14.283435,6.1718216,-4.1034026,22638.24,11491.069206237793,377.87256,14.283435,0.14999999,0.9655045,923.9574700109051,-3.8037589,-9.164995,,,,0.14999999,3668,,-8.666667,-2.617187,-0.6,3389076,3668,-1.1718214,256,45.74597,-5.277168,246
3.514414e-11,142.57661,7.9661455,-14.283435,6.1716843,-4.1036754,22643.91,11496.31821346283,508.05774,14.283435,0.14999999,1.001847,923.9779231398201,-3.803661,3.0125418,,,,0.14999999,3669,,2.0,-0.6680494,1.0,3390075,3669,-1.1716841,256,45.720337,-3.3890057,246
3.512499e-11,142.57661,7.9661455,-14.283435,6.1734905,-4.1039476,22656.71,11501.275115251541,320.58435,14.283435,0.14999999,0.78671277,923.9983651226158,-3.8039362,-2.686266,,,,0.14999999,3670,,-2.0,-7.8016086,-0.8666667,3391074,3670,-1.1734906,256,45.702713,-4.7834864,246
3.510586e-11,142.57661,7.9661455,-14.283435,6.1732874,-4.1042204,22662.137,11506.218304157257,282.70135,14.283435,0.14999999,0.97557926,924.018795968401,-3.8039768,4.34241,,,,0.14999999,3671,,4.6666665,-0.42750064,-0.2,3392073,3671,-1.1732873,256,45.673515,-3.7197037,246
3.5086743e-11,142.57661,7.9661455,-14.283435,6.1730566,-4.1044927,22667.463,11510.997099399567,425.43777,14.283435,0.14999999,1.2269396,923.9711328976035,-3.803978,8.8443,,,,0.14999999,3672,,8.666667,-0.3250158,-0.06666667,3392822,3672,-1.1730564,256,45.656693,-3.7659729,246
3.5067636e-11,142.57661,7.9661455,-14.283435,6.1727066,-4.104765,22672.352,11515.908721923828,425.46475,14.283435,0.14999999,1.3823653,923.880206915328,-3.8038127,-1.3084087,,2.517803e-09,,0.14999999,3673,,-0.6666667,0.11210633,-0.8666667,3393412,3673,-1.1727064,256,45.638145,-3.3887029,246
3.504855e-11,142.57661,7.9661455,-14.283435,6.1728888,-4.105037,22679.195,11521.205161094666,223.27269,14.283435,0.14999999,0.8655758,923.9006532389766,-3.8042712,7.0633683,,,,0.14999999,3674,,7.3333335,-1.8433263,0.06666667,3394411,3674,-1.172889,256,45.60466,-5.8281655,246
3.502948e-11,142.57661,7.9661455,-14.283435,6.1724916,-4.1053095,22683.906,11526.51042842865,263.6117,14.283435,0.14999999,0.8558154,923.8048979591837,-3.8041646,4.023863,,,,0.14999999,3675,,4.6666665,0.28768197,-0.8666667,3394983,3675,-1.1724916,256,45.583256,-3.2650828,246
3.501042e-11,142.57661,7.9661455,-14.283435,6.1723967,-4.1055813,22689.73,11531.76614356041,206.29921,14.283435,0.14999999,0.87110054,923.7233405875952,-3.8041708,6.814849,,,,0.14999999,3676,,7.3333335,-0.82350785,-0.33333334,3395607,3676,-1.1723967,256,45.515194,-3.6668208,246
3.499138e-11,142.57661,7.9661455,-14.283435,6.1719103,-4.1058536,22694.113,11537.424431562424,227.63173,14.283435,0.14999999,0.98950016,923.5942344302421,-3.8040817,7.405715,2.632466e-06,,,0.14999999,3677,,7.3333335,0.61675376,0.46666667,3396056,3677,-1.17191,256,45.435295,-3.336899,246
3.4972355e-11,142.57661,7.9661455,-14.283435,6.1717267,-4.1061254,22699.611,11543.811970472336,225.85716,14.283435,0.14999999,0.9020449,923.6147362697118,-3.8039584,-7.380946,,,,0.14999999,3678,,-7.3333335,-0.498357,-0.06666667,3397055,3678,-1.1717268,256,45.430817,-3.3258462,246
3.495335e-11,142.57661,7.9661455,-14.283435,6.17141,-4.106397,22704.617,11551.030490398407,252.04468,14.283435,0.14999999,1.1670066,923.6352269638488,-3.8039134,-6.922045,0.107760794,,,0.14999999,3679,,-7.3333335,-0.006241298,0.6,3398054,3679,-1.1714101,256,45.4116,-3.526864,246
3.4934354e-11,142.57661,7.9661455,-14.283435,6.1713104,-4.106669,22710.422,11558.514200925827,265.8796,14.283435,0.14999999,0.9018961,923.6557065217391,-3.8038337,-1.7811731,,1.4057192e-31,,0.14999999,3680,,-2.0,-0.80528384,-0.06666667,3399053,3680,-1.1713105,256,45.372158,-3.6569102,246
3.4915376e-11,142.57661,7.9661455,-14.283435,6.170994,-4.1069407,22715.428,11563.442753076553,277.76468,14.283435,0.14999999,0.98161274,923.6761749524586,-3.8038158,-4.369903,,,,0.14999999,3681,,-4.6666665,-0.004443121,0.33333334,3400052,3681,-1.1709936,256,45.367416,-3.6180832,246
3.4896416e-11,142.57661,7.9661455,-14.283435,6.170857,-4.107212,22721.096,11568.711452960968,298.51215,14.283435,0.14999999,0.9500357,923.6966322650733,-3.8038344,1.3900403,,,,0.14999999,3682,,2.0,-0.6684237,-0.8666667,3401051,3682,-1.1708571,256,45.36721,-3.8360887,246
3.4877465e-11,142.57661,7.9661455,-14.283435,6.1707306,-4.107484,22726.8,11575.227678775787,732.19714,14.283435,0.14999999,1.187928,923.7170784686397,-3.8038454,1.6678579,4.7248403e-37,1.1925883e-12,,0.14999999,3683,,0.6666667,-0.706053,1.0,3402050,3683,-1.1707308,256,45.33676,-3.77885,246
3.4858533e-11,142.57661,7.9661455,-14.283435,6.171456,-4.107755,22735.645,11580.894966840744,294.9933,14.283435,0.14999999,1.131852,923.7375135722041,-3.8037825,1.8824048,7.452318e-24,,,0.14999999,3684,,2.0,-3.8419402,-0.06666667,3403049,3684,-1.1714559,256,45.336136,-3.7047796,246
3.4839614e-11,142.57661,7.9661455,-14.283435,6.1711936,-4.1080265,22740.848,11585.728166341782,241.35652,14.283435,0.14999999,1.1126659,923.7579375848032,-3.803745,-5.091001,,,,0.14999999,3685,,-4.6666665,-0.2050617,-0.2,3404048,3685,-1.1711936,256,45.308968,-3.7718773,246
3.4820716e-11,142.57661,7.9661455,-14.283435,6.170951,-4.108298,22746.125,11591.16222691536,276.78986,14.283435,0.14999999,1.0340053,923.7783505154639,-3.803711,4.918442,,,,0.14999999,3686,,4.6666665,-0.27528244,0.2,3405047,3686,-1.1709507,256,45.221767,-3.7686336,246
3.4801828e-11,142.57661,7.9661455,-14.283435,6.170681,-4.108569,22751.3,11595.947032690048,293.3401,14.283435,0.14999999,1.0047703,923.7987523732031,-3.8036618,-6.9222045,,,,0.14999999,3687,,-6.0,-0.1776646,-0.8666667,3406046,3687,-1.1706812,256,45.18568,-3.640645,246
3.4782958e-11,142.57661,7.9661455,-14.283435,6.1708827,-4.1088405,22758.215,11601.897788524628,300.83847,14.283435,0.14999999,1.0587623,923.8191431670282,-3.8036792,5.825121,,,,0.14999999,3688,,6.0,-1.9141583,0.06666667,3407045,3688,-1.1708828,256,45.18509,-3.8484824,246
3.4764105e-11,142.57661,7.9661455,-14.283435,6.1703863,-4.109112,22762.555,11608.442805051804,395.2498,14.283435,0.14999999,1.1640532,923.7020872865276,-3.8035975,-8.346642,,,,0.14999999,3689,,-8.666667,0.66149503,0.46666667,3407537,3689,-1.1703862,256,45.182858,-3.5372684,246
3.4745262e-11,142.57661,7.9661455,-14.283435,6.1702113,-4.1093826,22768.078,11615.169714689255,291.25024,14.283435,0.14999999,0.81693923,923.7224932249322,-3.8036294,-5.6657896,,,,0.14999999,3690,,-6.0,-0.5242194,0.06666667,3408536,3690,-1.1702112,256,45.169567,-4.057909,246
3.4726437e-11,142.57661,7.9661455,-14.283435,6.1700125,-4.1096535,22773.516,11620.747591733932,289.40985,14.283435,0.14999999,0.97471243,923.7428881062043,-3.8036768,-5.5813203,2.959492e-31,,,0.14999999,3691,,-4.6666665,-0.437494,-0.8666667,3409535,3691,-1.1700126,256,45.128635,-3.7778456,246
3.470763e-11,142.57661,7.9661455,-14.283435,6.1702957,-4.1099243,22780.732,11625.61345076561,236.14523,14.283435,0.14999999,0.91456425,923.7632719393283,-3.803782,-7.6764374,,,,0.14999999,3692,,-7.3333335,-2.216141,-0.33333334,3410534,3692,-1.1702958,256,45.11477,-4.1471853,246
3.4688835e-11,142.57661,7.9661455,-14.283435,6.1700716,-4.110195,22786.074,11630.521547794342,287.4696,14.283435,0.14999999,1.185563,923.7836447332792,-3.8037043,5.412125,,,,0.14999999,3693,,6.0,-0.34164363,-0.46666667,3411533,3693,-1.1700716,256,45.06053,-3.4176037,246
3.467006e-11,142.57661,7.9661455,-14.283435,6.1699204,-4.110466,22791.688,11636.448413610458,244.58951,14.283435,0.14999999,0.8120671,923.7590687601516,-3.8036115,6.6740246,4.0535318e-17,,,0.14999999,3694,,6.0,-0.61242014,0.8666667,3412366,3694,-1.1699206,256,45.04941,-3.6210997,246
3.4651296e-11,142.57661,7.9661455,-14.283435,6.170455,-4.110737,22799.832,11641.836275100708,378.09552,14.283435,0.14999999,0.5655807,923.7794316644114,-3.8036304,-0.4350974,,1.3480722e-15,,0.14999999,3695,,0.6666667,-3.1458056,-1.0,3413365,3695,-1.1704552,256,45.03097,-3.672247,246
3.4632547e-11,142.57661,7.9661455,-14.283435,6.170741,-4.111007,22807.059,11646.83844590187,348.76947,14.283435,0.14999999,1.0839115,923.7997835497836,-3.8038614,-1.4873078,,2.0870437e-37,,0.14999999,3696,,-2.0,-2.2266243,0.8666667,3414364,3696,-1.170741,256,45.017353,-4.2069936,246
3.461381e-11,142.57661,7.9661455,-14.283435,6.171012,-4.111278,22814.23,11652.740346431732,280.94,14.283435,0.14999999,1.2270583,923.8201244252097,-3.8038547,9.136276,,,,0.14999999,3697,,8.666667,-2.1718693,0.46666667,3415363,3697,-1.1710118,256,45.010643,-3.8325124,246
3.4595098e-11,142.57661,7.9661455,-14.283435,6.1712008,-4.1115484,22821.102,11658.993499994278,402.24667,14.283435,0.14999999,0.9401922,923.8404542996215,-3.8036602,-9.67429,,,,0.14999999,3698,,-8.666667,-1.8702954,-0.8666667,3416362,3698,-1.171201,256,45.00437,-3.289267,246
3.4576394e-11,142.57661,7.9661455,-14.283435,6.171359,-4.111819,22827.855,11664.287197351456,264.93802,14.283435,0.14999999,1.0159198,923.8607731819411,-3.803717,1.3543532,,,,0.14999999,3699,,2.0,-1.7557459,-0.46666667,3417361,3699,-1.1713588,256,44.931816,-3.9296684,246
3.4557707e-11,142.57661,7.9661455,-14.283435,6.1711407,-4.112089,22833.22,11669.617650985718,357.07077,14.283435,0.14999999,1.2570112,923.8810810810811,-3.8036718,-8.909406,,,,0.14999999,3700,,-8.666667,-0.36373594,-0.06666667,3418360,3700,-1.1711408,256,44.922592,-3.634464,246
3.453903e-11,142.57661,7.9661455,-14.283435,6.1708403,-4.112359,22838.28,11675.04630279541,260.18646,14.283435,0.14999999,0.62611854,923.9013780059444,-3.803679,7.767965,,,,0.14999999,3701,,8.666667,-0.0590817,-0.73333335,3419359,3701,-1.1708401,256,44.91308,-4.055969,246
3.4520376e-11,142.57661,7.9661455,-14.283435,6.1707954,-4.1126294,22844.285,11679.86853981018,278.73657,14.283435,0.14999999,0.999269,923.7974068071313,-3.8036394,-2.7514653,,3.176678e-34,,0.14999999,3702,,-2.0,-1.0053986,-0.46666667,3419898,3702,-1.1707956,256,44.900776,-3.2688613,246
3.450173e-11,142.57661,7.9661455,-14.283435,6.17068,-4.1128993,22850.03,11685.661562681198,346.83554,14.283435,0.14999999,0.9025101,923.8177153659195,-3.8036385,6.5624843,,,,0.14999999,3703,,7.3333335,-0.74465704,-1.0,3420897,3703,-1.1706803,256,44.8394,-3.780428,246
3.4483107e-11,142.57661,7.9661455,-14.283435,6.1708064,-4.1131697,22856.666,11691.751625061035,197.61104,14.283435,0.14999999,0.813074,923.7383909287257,-3.8036904,-3.3600879,,,,0.14999999,3704,,-4.6666665,-1.6369137,0.73333335,3421527,3704,-1.1708063,256,44.821243,-3.8766718,246
3.4464497e-11,142.57661,7.9661455,-14.283435,6.172562,-4.1134396,22869.342,11699.228568077087,252.34868,14.283435,0.14999999,0.9133623,923.7587044534413,-3.8042173,5.0675178,,,,0.14999999,3705,,4.6666665,-7.67549,0.73333335,3422526,3705,-1.172562,256,44.7747,-5.5597677,246
3.4445898e-11,142.57661,7.9661455,-14.283435,6.1725626,-4.1137094,22875.518,11704.380155801773,290.59686,14.283435,0.14999999,0.8815578,923.7790070156503,-3.804175,-6.3096905,,,,0.14999999,3706,,-6.0,-1.1749895,-0.46666667,3423525,3706,-1.1725626,256,44.756073,-3.54325,246
3.442732e-11,142.57661,7.9661455,-14.283435,6.1723247,-4.113979,22880.809,11711.733815193176,447.23816,14.283435,0.14999999,1.260185,923.7992986242244,-3.8041604,-8.626995,,,,0.14999999,3707,,-8.666667,-0.29094967,-0.33333334,3424524,3707,-1.1723248,256,44.716244,-3.616301,246
3.440875e-11,142.57661,7.9661455,-14.283435,6.172036,-4.1142488,22885.91,11718.282363653183,266.56244,14.283435,0.14999999,0.8652272,923.8195792880259,-3.803927,2.8039265,,,,0.14999999,3708,,2.0,-0.10202456,0.46666667,3425523,3708,-1.1720362,256,44.695835,-3.1654496,246
