DenMISELogFirst,MountainCar_std1_higher,ActionIn1,ReturnStepMax,Regret/t,DenMISEMeanLog,ReturnMax,MountainCar_mu1_higher,IWLastEpisode,AvgEpLen,NumTrainableParams,TimeElapsed,MountainCar_mu0_higher,IWFirstEpisode,IWMax,MinEpLen,Delta,ReturnAbsMax,MountainCar_std0_higher,DenMISELogLast,GridSize,TimestepsSoFar,NumTrajectories,Iteration,ReturnLastEpisode,ReturnMean,ReturnMin,IWMean,IWMin,Regret,Bound
-2.168419,0.14999999,0.34805053,98.75118,6.0026865,-2.203831,6.329948,,,867.4588235294118,,43.57225060462952,0.5,0.00020916057,78.49865,258,6.472474e-07,9.1978655,0.14999999,-1.8175725,25,73734,85,85,-0.6343848,-1.0026863,-9.1978655,0.94035214,,510.22833,60.210243
-2.1801124,0.14999999,-4.784103,98.75118,6.0055943,-2.2204752,6.329948,-5.0,,868.9883720930233,,44.12035155296326,0.5,,84.69878,258,6.3228265e-07,9.1978655,0.14999999,-3.312033,25,74733,86,86,-1.2527652,-1.0055941,-9.1978655,1.0047408,,516.4811,60.060806
-2.1916733,0.14999999,6.0642643,98.75118,5.9964294,-2.2276752,6.329948,5.0,,870.4827586206897,,44.796881675720215,0.5,,85.000404,258,6.1783095e-07,9.1978655,0.14999999,-2.5578732,25,75732,87,87,-0.20827377,-0.99642944,-9.1978655,1.0393361,,521.68933,59.834126
-2.2031019,0.14999999,4.120843,98.75118,6.018101,-2.2613611,6.329948,5.0,7.0102066e-14,871.9431818181819,,45.32638072967529,-0.5,,71.69903,258,6.0386907e-07,9.1978655,0.14999999,-4.9397902,25,76731,88,88,-2.9035347,-1.0181011,-9.1978655,1.1855093,,529.5929,59.84266
-2.2144015,0.14999999,4.238023,98.75118,6.018218,-2.2733347,6.329948,5.0,14.076382,871.8314606741573,,45.751747131347656,-1.0,,62.053173,258,5.903753e-07,9.1978655,0.14999999,-3.276174,25,77593,89,89,-1.0285223,-1.0182183,-9.1978655,0.9574029,,535.6214,59.852318
-2.2255747,0.14999999,-5.998544,98.75118,6.022295,-2.2823582,6.329948,-5.0,,867.6111111111111,,46.059504985809326,-1.0,,89.99919,258,5.773287e-07,9.1978655,0.14999999,-2.8640044,25,78085,90,90,-1.385102,-1.0222948,-9.1978655,1.0065224,,542.00653,58.57861
-2.2366247,0.14999999,-4.173457,98.75118,6.0343533,-2.2833757,6.329948,-5.0,,869.054945054945,,46.69260382652283,1.0,,87.511,258,5.647098e-07,9.1978655,0.14999999,-2.0801196,25,79084,91,91,-2.1196208,-1.0343533,-9.1978655,0.96279985,,549.12616,58.171654
-2.2475538,0.14999999,5.931428,98.75118,6.0522614,-2.287787,6.329948,5.0,,870.4673913043479,,47.17589592933655,1.0,,81.21659,258,5.5250035e-07,9.1978655,0.14999999,-2.3696206,25,80083,92,92,-2.6818943,-1.0522612,-9.1978655,1.2491094,,556.80804,57.259377
-2.2583647,0.14999999,9.611687,98.75118,6.1155005,-2.2908092,6.329948,10.0,,871.8494623655914,,47.79080772399902,-0.5,,44.170464,258,5.4068244e-07,9.1978655,0.14999999,-2.519284,25,81082,93,93,-6.9335155,-1.1155005,-9.1978655,1.4333342,,568.7416,45.67052
-2.26906,0.14999999,-10.683941,98.75118,6.083208,-2.274789,6.329948,-10.0,,866.5,,48.10996460914612,-0.5,,36.078518,258,5.292397e-07,9.1978655,0.14999999,-1.0210329,25,81451,94,94,1.9200132,-1.0832078,-9.1978655,1.2683669,,571.82153,44.01146
-2.279642,0.14999999,10.697633,98.75118,6.0827827,-2.274253,6.329948,10.0,,867.8947368421053,,48.784512996673584,0.5,,31.330439,258,5.181564e-07,9.1978655,0.14999999,-2.3376102,25,82450,95,95,-1.0428355,-1.082783,-9.1978655,0.6709229,,577.8644,43.97169
-2.2901134,0.14999999,-9.995326,98.75118,6.0863233,-2.275096,6.329948,-10.0,,869.2604166666666,,49.38057351112366,0.5,,51.91565,258,5.0741784e-07,9.1978655,0.14999999,-1.9720725,25,83449,96,96,-1.4226567,-1.0863233,-9.1978655,1.2104186,,584.28705,43.595257
-2.300476,0.14999999,4.824603,98.75118,6.075126,-2.26549,6.329948,5.0,,870.5979381443299,,49.963958978652954,,,41.390842,258,4.9700947e-07,9.1978655,0.14999999,-1.3627765,25,84448,97,97,-0.00020827666,-1.0751262,-9.1978655,0.83042735,,589.28723,43.276234
-2.3107326,0.14999999,-4.922163,98.75118,6.064508,-2.2651062,6.329948,-5.0,,870.1326530612245,,50.47510480880737,,,47.727287,258,4.8691817e-07,9.1978655,0.14999999,-1.9290519,25,85273,98,98,-0.034547444,-1.064508,-9.1978655,1.1378834,,594.3218,43.24184
-2.320885,0.14999999,-0.4522763,98.75118,6.05447,-2.2640865,6.329948,,,871.4343434343434,,51.066645860672,-0.5,9.054841,43.318745,258,4.7713115e-07,9.1978655,0.14999999,-2.123089,25,86272,99,99,-0.0707473,-1.0544701,-9.1978655,0.7216749,,599.3925,42.821716
-2.2434163,0.14999999,-5.5989137,98.75118,6.0499144,-2.2613735,6.329948,-5.0,,872.71,,51.68327188491821,-0.5,,49.530437,258,4.6763623e-07,9.1978655,0.14999999,-1.6320337,25,87271,100,100,-0.5988964,-1.0499144,-9.1978655,1.0410479,,604.99146,42.787434
-2.2533667,0.14999999,-4.5376253,98.75118,6.0430593,-2.26725,6.329948,-5.0,8.3492336e-07,873.960396039604,,52.230315923690796,0.5,,49.896564,258,4.584219e-07,9.1978655,0.14999999,-2.714332,25,88270,101,101,-0.35757428,-1.0430595,-9.1978655,0.860552,,610.349,42.75574
-2.2632189,0.14999999,5.1265564,98.75118,6.0407267,-2.2630746,6.329948,5.0,,875.1862745098039,,52.69328045845032,-0.5,,41.55395,258,4.4947728e-07,9.1978655,0.14999999,-1.5852252,25,89269,102,102,-0.80513924,-1.0407269,-9.1978655,1.0135112,,616.1542,42.56667
-2.2729752,0.14999999,0.22659346,98.75118,6.0309114,-2.2769458,6.329948,,,874.4466019417475,,53.13724493980408,0.5,0.00023221376,49.45216,258,4.40792e-07,9.1978655,0.14999999,-3.5832174,25,90068,103,103,-0.029746685,-1.0309116,-9.1978655,0.9737176,,621.1839,42.589462
-2.2826347,0.14999999,5.018839,98.75118,6.0243464,-2.2790675,6.329948,5.0,,875.6442307692307,,53.82678532600403,0.5,,51.081535,258,4.32356e-07,9.1978655,0.14999999,-2.3011365,25,91067,104,104,-0.34810856,-1.0243461,-9.1978655,0.75500894,,626.532,42.271126
-2.2922041,0.14999999,4.0632105,98.75118,6.018729,-2.3049378,6.329948,5.0,3.8335487e-17,876.8190476190476,,54.566060066223145,-1.0,,51.972122,258,4.2415985e-07,9.1978655,0.14999999,-4.639761,25,92066,105,105,-0.4345541,-1.0187291,-9.1978655,1.0380683,,631.96655,42.273853
-2.301683,0.14999999,-6.3535585,98.75118,6.022776,-2.3045585,6.329948,-5.0,,877.9716981132076,,55.18874168395996,-1.0,,52.999657,258,4.161946e-07,9.1978655,0.14999999,-2.1507628,25,93065,106,106,-1.4477177,-1.0227761,-9.1978655,1.0038437,,638.41425,41.021164
-2.3110726,0.14999999,-3.8105474,98.75118,6.031798,-2.322002,6.329948,-5.0,,879.1028037383178,,55.64322304725647,1.0,,51.9467,258,4.084516e-07,9.1978655,0.14999999,-3.9906642,25,94064,107,107,-1.988096,-1.0317978,-9.1978655,0.88146025,,645.40234,40.81336
-2.320375,0.14999999,-8.789908,98.75118,6.088983,-2.3257236,6.329948,-10.0,,880.2129629629629,,56.080907106399536,1.0,,53.989937,258,4.0092266e-07,9.1978655,0.14999999,-2.4584415,25,95063,108,108,-7.2077856,-1.0889829,-9.1978655,1.0111607,,657.61017,38.56761
-2.3295918,0.14999999,9.288321,98.75118,6.1020527,-2.3589232,6.329948,10.0,,881.302752293578,,56.712079763412476,-0.5,,35.099255,258,3.936001e-07,9.1978655,0.14999999,-5.77183,25,96062,109,109,-2.513611,-1.1020529,-9.1978655,1.2510924,,665.1238,38.04794
-2.3387241,0.14999999,6.0725007,98.75118,6.034594,-2.352807,6.329948,5.0,,875.6454545454545,,57.04323601722717,1.0,,54.946636,258,3.8647622e-07,9.1978655,0.14999999,-1.8178275,25,96321,110,110,6.3184276,-1.0345939,-9.1978655,1.1720293,,663.80536,38.02735
-2.347774,0.14999999,-10.352249,98.75118,6.0531716,-2.3603554,6.329948,-10.0,,876.7567567567568,,57.52686071395874,-0.5,,30.786913,258,3.7954405e-07,9.1978655,0.14999999,-3.172283,25,97320,111,111,-3.0967243,-1.0531718,-9.1978655,1.2467932,,671.90204,35.694298
-2.3567426,0.14999999,4.9669952,98.75118,6.047613,-2.3497367,6.329948,5.0,,877.8482142857143,,58.1072473526001,,,34.488415,258,3.727967e-07,9.1978655,0.14999999,-1.2978843,25,98319,112,112,-0.4306379,-1.0476134,-9.1978655,1.187693,,677.3327,35.657898
-2.3656316,0.14999999,-5.1738067,98.75118,6.038724,-2.3475704,6.329948,-5.0,,878.9203539823009,,58.724374771118164,,,36.68832,258,3.6622777e-07,9.1978655,0.14999999,-2.1545987,25,99318,113,113,-0.04309372,-1.0387238,-9.1978655,1.0711323,,682.3758,35.638218
-2.3744423,0.14999999,-9.490205,98.75118,6.0299506,-2.3426647,6.329948,-10.0,,879.9736842105264,,59.31520199775696,0.5,,39.529953,258,3.598309e-07,9.1978655,0.14999999,-1.7385325,25,100317,114,114,-0.038569096,-1.0299506,-9.1978655,0.92722106,,687.41437,35.584038
-2.383176,0.14999999,10.453543,98.75118,6.022847,-2.3475573,6.329948,10.0,,881.008695652174,,59.83454394340515,0.5,,38.199913,258,3.5360017e-07,9.1978655,0.14999999,-2.7339714,25,101316,115,115,-0.21303964,-1.022847,-9.1978655,0.8932613,,692.62744,35.4883
-2.391834,0.14999999,-9.881345,98.75118,6.027994,-2.3520505,6.329948,-10.0,,882.0258620689655,,60.49355983734131,,,32.814663,258,3.4752992e-07,9.1978655,0.14999999,-2.6826346,25,102315,116,116,-1.6199443,-1.0279944,-9.1978655,1.1523637,,699.2473,35.47656
-2.4004178,0.14999999,-5.5482244,98.75118,6.020863,-2.3460584,6.329948,-5.0,,883.025641025641,,61.152241945266724,-0.5,,38.654865,258,3.416146e-07,9.1978655,0.14999999,-1.6982872,25,103314,117,117,-0.19362964,-1.020863,-9.1978655,1.028198,,704.441,35.29077
-2.4089284,0.14999999,0.010791898,98.75118,6.0176897,-2.3393788,6.329948,,,884.0084745762712,,61.833739042282104,-0.5,9.88821,38.84529,258,3.3584908e-07,9.1978655,0.14999999,-1.4586854,25,104313,118,118,-0.64640343,-1.0176897,-9.1978655,0.89282906,,710.0874,35.227627
-2.3368955,0.14999999,4.3158064,98.75118,6.0107126,-2.3546338,6.329948,5.0,,884.9747899159664,,62.50498628616333,-0.5,,32.32004,258,3.3022823e-07,9.1978655,0.14999999,-3.9578426,25,105312,119,119,-0.18741211,-1.0107126,-9.1978655,0.73986995,,715.2748,35.214626
-2.3452637,0.14999999,0.63411295,98.75118,6.0085845,-2.3526444,6.329948,,,884.95,,63.11200976371765,0.5,0.00024962178,38.925385,258,3.2474742e-07,9.1978655,0.14999999,-1.7985815,25,106194,120,120,-0.7553639,-1.0085846,-9.1978655,0.94440216,,721.03015,35.162308
-2.3535604,0.14999999,-4.6459794,98.75118,6.0095954,-2.3482535,6.329948,-5.0,,885.8925619834711,,63.7846896648407,0.5,,39.96044,258,3.194018e-07,9.1978655,0.14999999,-1.6501167,25,107193,121,121,-1.1308857,-1.0095954,-9.1978655,0.9170371,,727.161,35.177303
-2.361791,0.14999999,5.531018,98.75118,6.0031714,-2.3491476,6.329948,5.0,,886.8196721311475,,64.25926947593689,0.5,,40.021034,258,3.141872e-07,9.1978655,0.14999999,-2.273916,25,108192,122,122,-0.22586228,-1.0031713,-9.1978655,0.8547092,,732.3869,34.847214
-2.369954,0.14999999,9.154718,98.75118,6.009423,-2.3499122,6.329948,10.0,,887.7317073170732,,64.88861417770386,-0.5,,29.959959,258,3.0909925e-07,9.1978655,0.14999999,-2.2071931,25,109191,123,123,-1.7721021,-1.0094228,-9.1978655,1.2618736,,739.159,34.689327
-2.3780515,0.14999999,3.7543154,98.75118,5.9946785,-2.3523448,6.329948,5.0,,883.8225806451613,,65.30363273620605,-1.0,,40.963505,258,3.0413386e-07,9.1978655,0.14999999,-2.8122988,25,109594,124,124,0.8188595,-0.9946786,-9.1978655,1.0115721,,743.34015,34.656483
-2.3860836,0.14999999,-1.2492856,98.75118,6.001705,-2.351647,6.329948,,,880.584,,65.74915313720703,-1.0,0.00010765801,41.654263,258,2.992872e-07,9.1978655,0.14999999,-2.1673894,25,110073,125,125,-1.8730139,-1.0017053,-9.1978655,0.9425617,,750.21313,34.07709
-2.3940508,0.14999999,2.705741,98.75118,6.0148907,-2.3549776,6.329948,2.0,,881.5238095238095,,66.49649930000305,0.6,,8.831798e-14,258,2.0698488e-07,9.1978655,0.14999999,-2.5989783,36,111072,126,126,-2.6630957,-1.0148909,-9.1978655,7.084896e-16,,757.8763,2.5235975e+19
-2.401956,0.14999999,-2.5600383,98.75118,6.03009,-2.3782897,6.329948,-2.0,,882.4488188976378,,71.29953122138977,-0.6,5.873804e-33,2.9908934e-10,258,2.0373817e-07,9.1978655,0.14999999,-4.319526,36,112071,127,127,-2.9451342,-1.0300897,-9.1978655,2.8545241e-12,,765.8214,2.516936e+19
-2.4097993,0.14999999,-0.71986854,98.75118,6.0281277,-2.3903546,6.329948,-2.0,3.0687106e-23,883.359375,,71.82005262374878,1.0,,1.6945242e-13,258,2.0056716e-07,9.1978655,0.14999999,-2.92654,36,113070,128,128,-0.77898514,-1.0281279,-9.1978655,1.3242981e-15,,771.60034,5.235279e+18
-2.4175813,0.14999999,1.0509979,98.75118,6.064271,-2.409269,6.329948,2.0,,884.2558139534884,,72.50325059890747,-1.0,,2.0626124e-13,258,1.9746963e-07,9.1978655,0.14999999,-3.834184,36,114069,129,129,-5.690556,-1.0642707,-9.1978655,1.6007685e-15,,782.2909,5.2379206e+18
-2.4253035,0.14999999,-5.9920993,98.75118,6.072963,-2.4222627,6.329948,-6.0,,884.5461538461539,,73.1304292678833,-0.2,,3.680675e-05,258,1.9444334e-07,9.1978655,0.14999999,-3.102291,36,114991,130,130,-2.1942842,-1.0729632,-9.1978655,2.976934e-07,,789.4852,326799650000.0
-2.4329662,0.14999999,5.7667665,98.75118,6.0648475,-2.4456518,6.329948,6.0,,885.4198473282443,,73.7487440109253,-0.2,,0.0016825858,258,1.9148608e-07,9.1978655,0.14999999,-4.490062,36,115990,131,131,-0.009810382,-1.0648475,-9.1978655,1.2844263e-05,,794.495,326961630000.0
-2.4405708,0.14999999,-4.9901056,98.75118,6.058408,-2.4590619,6.329948,-6.0,,886.280303030303,,74.42545700073242,1.0,,1.8190442e-06,258,1.8859575e-07,9.1978655,0.14999999,-3.219602,36,116989,132,132,-0.21481556,-1.0584079,-9.1978655,1.6867165e-08,,799.70984,163484840000.0
-2.4481182,0.14999999,6.6515594,98.75118,6.078124,-2.4714599,6.329948,6.0,,887.1278195488721,,75.05861258506775,1.0,,0.0040210644,258,1.8577038e-07,9.1978655,0.14999999,-3.1117952,36,117988,133,133,-3.6806467,-1.0781239,-9.1978655,3.159485e-05,,808.3905,163564520000.0
-2.4556088,0.14999999,-7.0380864,98.75118,6.090048,-2.496431,6.329948,-6.0,,887.9626865671642,,75.77445769309998,-1.0,,0.019270025,258,1.8300804e-07,9.1978655,0.14999999,-4.821324,36,118987,134,134,-2.6759465,-1.0900481,-9.1978655,0.00014380939,,816.0664,95084104.0
-2.4630437,0.14999999,4.985524,98.75118,6.0919447,-2.5202541,6.329948,6.0,,888.7851851851852,,76.34712147712708,-1.0,,0.0027407943,258,1.8030686e-07,9.1978655,0.14999999,-4.716443,36,119986,135,135,-1.3461382,-1.0919449,-9.1978655,2.1013617e-05,,822.4126,95129660.0
-2.470424,0.14999999,-1.7742196,98.75118,6.0959673,-2.5308592,6.329948,-2.0,,886.3014705882352,,76.71011590957642,0.2,1.7014636e-33,0.00010000991,258,1.7766503e-07,9.1978655,0.14999999,-2.966259,36,120537,136,136,-1.6390158,-1.0959675,-9.1978655,7.520476e-07,,829.0516,67298800.0
-2.4777498,0.14999999,1.9710999,98.75118,6.088065,-2.5480075,6.329948,2.0,,887.1240875912408,,77.34908843040466,-0.2,,2.6358688e-05,258,1.7508086e-07,9.1978655,0.14999999,-3.8838096,36,121536,137,137,-0.0133610545,-1.0880653,-9.1978655,1.9263027e-07,,834.06494,67330510.0
-2.4850228,0.14999999,-2.8725307,98.75118,6.08062,-2.5611074,6.329948,-2.0,,887.9347826086956,,78.09234881401062,-1.0,2.8604526e-37,3.7510393,258,1.7255263e-07,9.1978655,0.14999999,-3.3594344,36,122535,138,138,-0.060579035,-1.0806197,-9.1978655,0.027181445,,839.1255,2220.4958
-2.492243,0.14999999,-5.7983623,98.75118,6.083826,-2.5719578,6.329948,-6.0,,888.7338129496403,,78.92951369285583,0.2,,408.40195,258,1.7007879e-07,9.1978655,0.14999999,-3.099715,36,123534,139,139,-1.5263331,-1.0838263,-9.1978655,2.9381487,,845.65186,2221.5193
-2.4994113,0.14999999,6.2322464,98.75118,6.07675,-2.5720782,6.329948,6.0,,889.5214285714286,,79.6135847568512,0.2,,2.2248962,258,1.6765776e-07,9.1978655,0.14999999,-2.9631174,36,124533,140,140,-0.09308273,-1.0767496,-9.1978655,0.02106643,,850.74493,2222.526
-2.5065289,0.14999999,3.1772223,98.75118,6.0698953,-2.5820959,6.329948,2.0,,890.2978723404256,,80.27421593666077,1.0,,217.52415,258,1.6528809e-07,9.1978655,0.14999999,-3.0090663,36,125532,141,141,-0.11029236,-1.0698953,-9.1978655,1.5427245,,855.8552,2219.038
-2.513596,0.14999999,2.068469,98.75118,6.0908747,-2.5937424,6.329948,2.0,0.0005862527,891.0633802816901,,80.92658758163452,0.2,,9.491587,258,1.6296828e-07,9.1978655,0.14999999,-4.172607,36,126531,142,142,-4.0489416,-1.0908744,-9.1978655,0.06705431,,864.9042,1573.0176
-2.5206137,0.14999999,-1.1877558,98.75118,6.0836296,-2.6037717,6.329948,-2.0,,891.8181818181819,,81.6704683303833,0.6,2.1688485e-38,0.6465477,258,1.6069696e-07,9.1978655,0.14999999,-3.096413,36,127530,143,143,-0.054895867,-1.0836298,-9.1978655,0.0073320167,,869.9591,1573.7023
-2.5275824,0.14999999,-2.4106195,98.75118,6.0917645,-2.6150587,6.329948,-2.0,1.9640619e-07,892.5625,,82.55883812904358,-0.2,1.212601e-31,41.682327,258,1.5847283e-07,9.1978655,0.14999999,-3.239885,36,128529,144,144,-2.255016,-1.0917646,-9.1978655,0.31873795,,877.2141,1574.4026
-2.5345027,0.14999999,1.26331,98.75118,6.0856824,-2.6252081,6.329948,2.0,,893.2965517241379,,83.34872651100159,-0.6,,2.226528,258,1.5629453e-07,9.1978655,0.14999999,-3.3732827,36,129528,145,145,-0.20987456,-1.0856825,-9.1978655,0.02680559,,882.42395,1575.0902
-2.5413756,0.14999999,5.056959,98.75118,6.0860205,-2.635552,6.329948,6.0,,894.0205479452055,,84.05428719520569,-0.6,,22.910414,258,1.5416083e-07,9.1978655,0.14999999,-3.1654196,36,130527,146,146,-1.1350335,-1.0860205,-9.1978655,0.18863095,,888.55896,1575.7295
-2.5482016,0.14999999,-5.284298,98.75118,6.086628,-2.6501038,6.329948,-6.0,,893.4965986394558,,84.72115564346313,0.6,,11.798107,258,1.5207053e-07,9.1978655,0.14999999,-3.9551125,36,131344,147,147,-1.1753427,-1.0866282,-9.1978655,0.10177241,,894.7344,1576.2035
-2.5549812,0.14999999,-6.259677,98.75118,6.088897,-2.659522,6.329948,-6.0,2.6776324e-13,894.2094594594595,,85.51260924339294,-0.6,,102.740555,258,1.5002249e-07,9.1978655,0.14999999,-3.1458619,36,132343,148,148,-1.422417,-1.0888971,-9.1978655,0.69426733,,901.15674,1576.247
-2.5617154,0.14999999,6.5785723,98.75118,6.0851192,-2.6730497,6.329948,6.0,,894.9127516778524,,86.1242344379425,0.6,,647.2737,258,1.4801552e-07,9.1978655,0.14999999,-4.205783,36,133342,149,149,-0.5259743,-1.085119,-9.1978655,4.3655224,,906.68274,1566.23
-2.5684042,0.14999999,-1.9288007,98.75118,6.1072226,-2.687158,6.329948,-2.0,,895.6066666666667,,86.72228217124939,0.2,1.8766216e-33,115.99368,258,1.4604855e-07,9.1978655,0.14999999,-5.489868,36,134341,150,150,-4.4006705,-1.1072227,-9.1978655,0.77899593,,916.0834,63.70326
-2.575049,0.14999999,2.2938163,98.75118,6.0999203,-2.6902337,6.329948,2.0,,896.2913907284768,,87.34988307952881,0.2,,136.14767,258,1.4412053e-07,9.1978655,0.14999999,-2.733399,36,135340,151,151,-0.004538705,-1.0999202,-9.1978655,0.96379775,,921.08795,63.696213
-2.5816495,0.14999999,1.6334411,98.75118,6.0940647,-2.690493,6.329948,2.0,0.6816613,896.9671052631579,,88.0015561580658,-0.2,,132.64726,258,1.4223045e-07,9.1978655,0.14999999,-2.4360106,36,136339,152,152,-0.20987839,-1.0940646,-9.1978655,0.92681605,,926.29785,63.691307
-2.588207,0.14999999,5.703486,98.75118,6.0882835,-2.6921046,6.329948,6.0,,897.6339869281046,,88.6716980934143,0.2,,144.47485,258,1.403773e-07,9.1978655,0.14999999,-2.6207135,36,137338,153,153,-0.20955274,-1.0882834,-9.1978655,0.9516733,,931.5073,63.70132
-2.5947216,0.14999999,-5.880242,99.34609,6.079031,-2.710569,6.329948,-6.0,,895.4415584415584,,89.12696266174316,0.2,,145.24226,258,1.3856015e-07,9.1978655,0.14999999,-5.211155,36,137898,154,154,0.33655033,-1.0790312,-9.1978655,1.7021528,,936.1708,63.722412
-2.6011941,0.14999999,5.918159,99.34609,6.0722566,-2.7078645,6.329948,6.0,,896.1096774193549,,89.77791571617126,-0.2,,132.69388,258,1.3677804e-07,9.1978655,0.14999999,-2.5296817,36,138897,155,155,-0.028962353,-1.0722567,-9.1978655,1.081894,,941.19977,63.72068
-2.607625,0.14999999,-6.276934,99.34609,6.062686,-2.7099102,6.329948,-6.0,,893.6153846153846,,90.31844639778137,-0.2,,31.453272,258,1.3503009e-07,9.1978655,0.14999999,-2.8555179,36,139404,156,156,0.42078117,-1.0626858,-9.1978655,0.44039795,,945.779,63.737785
-2.6140149,0.14999999,-2.019637,99.34609,6.056594,-2.7122674,6.329948,-2.0,,894.2866242038217,,91.08993124961853,-0.2,1.3220731e-31,135.07143,258,1.3331542e-07,9.1978655,0.14999999,-2.493205,36,140403,157,157,-0.10621937,-1.0565938,-9.1978655,1.2097945,,950.88525,63.6853
-2.620364,0.14999999,-6.6109486,99.34609,6.050788,-2.717018,6.329948,-6.0,,894.9493670886076,,91.76266169548035,-1.0,,93.201454,258,1.3163326e-07,9.1978655,0.14999999,-3.4116857,36,141402,158,158,-0.13927428,-1.050788,-9.1978655,0.5921593,,956.02454,63.15752
-2.6266732,0.14999999,5.1282787,99.34609,6.051446,-2.724914,6.329948,6.0,,895.6037735849056,,92.48594665527344,-0.6,,107.13456,258,1.299827e-07,9.1978655,0.14999999,-3.4416077,36,142401,159,159,-1.1554515,-1.0514462,-9.1978655,0.800098,,962.17993,63.077995
-2.632943,0.14999999,1.2852978,99.34609,6.0447183,-2.72903,6.329948,2.0,,892.55,,92.9204831123352,-0.6,,118.642975,258,1.2836298e-07,9.1978655,0.14999999,-3.0247152,36,142808,160,160,0.025019241,-1.0447184,-9.1978655,0.82272065,,967.1549,63.06379
-2.6391733,0.14999999,-2.1254456,99.34609,6.047119,-2.7354848,6.329948,-2.0,,893.2111801242236,,93.67126750946045,-0.6,7.4463446e-33,148.08374,258,1.2677337e-07,9.1978655,0.14999999,-3.405461,36,143807,161,161,-1.4312263,-1.0471189,-9.1978655,1.2368988,,973.5862,63.006214
-2.6453652,0.14999999,-3.0550265,99.34609,6.0422425,-2.7402372,6.329948,-2.0,0.0038436945,893.8641975308642,,94.2655713558197,-1.0,3.3579116e-37,103.09374,258,1.2521309e-07,9.1978655,0.14999999,-3.4536257,36,144806,162,162,-0.25714877,-1.0422425,-9.1978655,0.6494368,,978.84326,63.046257
-2.6515193,0.14999999,-6.4297934,99.34609,6.0542593,-2.764651,6.329948,-6.0,,894.5092024539878,,94.85848331451416,-0.6,,107.70887,258,1.2368146e-07,9.1978655,0.14999999,-6.2282214,36,145805,163,163,-3.0009594,-1.0542593,-9.1978655,1.4785756,,986.84424,62.67348
-2.6576355,0.14999999,-5.2012563,99.34609,6.052861,-2.766242,6.329948,-6.0,3.162957e-13,895.1463414634146,,95.4669942855835,0.6,,151.2941,258,1.2217775e-07,9.1978655,0.14999999,-3.2148316,36,146804,164,164,-0.8249616,-1.0528611,-9.1978655,1.0096718,,992.6692,62.656776
-2.6637144,0.14999999,2.9053698,99.34609,6.057885,-2.7680116,6.329948,2.0,,895.7757575757576,,95.97558856010437,0.6,,64.86406,258,1.2070127e-07,9.1978655,0.14999999,-2.7993605,36,147803,165,165,-1.8818678,-1.0578854,-9.1978655,0.50664157,,999.5511,62.630943
-2.669757,0.14999999,5.405775,99.34609,6.0640497,-2.7760923,6.329948,6.0,,896.3975903614457,,96.4919068813324,-1.0,,156.10019,258,1.1925142e-07,9.1978655,0.14999999,-3.5544112,36,148802,166,166,-2.0811672,-1.0640497,-9.1978655,1.6231639,,1006.63226,62.619816
-2.675763,0.14999999,-1.4736471,99.34609,6.0608754,-2.77488,6.329948,-2.0,,894.0119760479042,,96.93305730819702,0.6,2.5328565e-38,110.15506,258,1.1782755e-07,9.1978655,0.14999999,-2.8147256,36,149300,167,167,-0.5339531,-1.0608754,-9.1978655,0.66576916,,1012.1662,62.610897
-2.681733,0.14999999,0.5882616,99.34609,6.062903,-2.7768955,6.329948,2.0,,894.6369047619048,,97.72032952308655,-1.0,,162.99422,258,1.16429e-07,9.1978655,0.14999999,-2.6291513,36,150299,168,168,-1.4014679,-1.0629029,-9.1978655,1.6496,,1018.5677,61.51685
-2.6876676,0.14999999,6.8084893,99.34609,6.0745735,-2.7863803,6.329948,6.0,,895.2544378698225,,98.58049964904785,0.6,,136.97545,258,1.1505522e-07,9.1978655,0.14999999,-4.624776,36,151298,169,169,-3.0351884,-1.0745733,-9.1978655,0.9534251,,1026.6029,61.483936
-2.6935675,0.14999999,-4.8902392,99.34609,6.0796185,-2.7885897,6.329948,-6.0,,895.864705882353,,99.21977281570435,1.0,,146.48482,258,1.13705624e-07,9.1978655,0.14999999,-2.8934307,36,152297,170,170,-1.9322495,-1.0796183,-9.1978655,0.9817794,,1033.5352,61.108498
-2.6994326,0.14999999,7.384487,99.34609,6.093387,-2.7939866,6.329948,6.0,,896.46783625731,,99.8041090965271,1.0,,130.98184,258,1.1237963e-07,9.1978655,0.14999999,-3.451454,36,153296,171,171,-3.4340687,-1.093387,-9.1978655,0.9390266,,1041.9692,60.46453
-2.7052634,0.14999999,2.7145593,156.16803,6.170498,-2.8276641,6.329948,2.0,,897.0639534883721,,100.53692531585693,1.0,,149.90155,258,1.1107668e-07,14.356425,0.14999999,-8.323946,36,154295,172,172,-14.356425,-1.1704978,-14.356425,1.3807281,,1061.3256,95.68836
