MountainCar_std1_higher,IWMean,ReturnMean,AvgEpLen,Delta,ReturnMin,Bound,NumTrajectories,DenMISEMeanLog,ReturnMax,IWFirstEpisode,MinEpLen,GridSize,MountainCar_std0_higher,TimeElapsed,MountainCar_mu1_higher,IWMin,ReturnStepMax,IWLastEpisode,NumTrainableParams,Iteration,Regret/t,ActionIn1,IWMax,DenMISELogFirst,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,DenMISELogLast,Regret,MountainCar_mu0_higher
0.14999999,1.0231936,-1.1551518,922.8344451182535,4.946201e-11,-13.250481,38.89771,3298,-3.7770855,8.42407,,244,225,0.14999999,8875.323823690414,7.142857,,146.9515,1.3662742e-16,,3298,6.155152,7.3942723,232.2343,-4.494101,-5.6040998,13.250481,3043508,-3.3549204,20299.691,0.2857143
0.14999999,0.93897104,-1.1548424,922.857532585632,4.943203e-11,-13.250481,38.89279,3299,-3.7769933,8.42407,,244,225,0.14999999,8879.364221811295,-4.285714,,146.9515,,,3299,6.1548424,-5.1145253,305.3428,-4.494404,-0.1339856,13.250481,3044507,-3.4784915,20304.824,-1.0
0.14999999,1.0924355,-1.154988,922.880606060606,4.9402076e-11,-13.250481,38.884598,3300,-3.7769463,8.42407,,244,225,0.14999999,8883.447823047638,-5.714286,,146.9515,1.3131374e-22,,3300,6.1549883,-6.245748,211.8536,-4.494707,-1.635569,13.250481,3045506,-3.5408714,20311.46,-0.42857143
0.14999999,0.8324725,-1.1547801,922.9036655558922,4.9372145e-11,-13.250481,38.877403,3301,-3.7768295,8.42407,,244,225,0.14999999,8887.418189048767,5.714286,,146.9515,,,3301,6.1547804,4.9508605,211.86887,-4.49501,-0.46853763,13.250481,3046505,-3.4623551,20316.93,-0.5714286
0.14999999,0.9989317,-1.1545112,922.7707450030284,4.934225e-11,-13.250481,38.87269,3302,-3.7767375,8.42407,,244,225,0.14999999,8891.134464740753,-2.857143,,146.9515,,,3302,6.1545115,-2.461414,277.71622,-4.495313,-0.26670647,13.250481,3046989,-3.2956386,20322.195,0.42857143
0.14999999,0.97351235,-1.1543075,922.7938237965486,4.9312374e-11,-13.250481,38.869247,3303,-3.776647,8.42407,,244,225,0.14999999,8895.203048944473,2.857143,,146.9515,,,3303,6.1543074,3.2047803,245.20082,-4.495616,-0.48167366,13.250481,3047988,-3.455994,20327.678,0.42857143
0.14999999,1.066681,-1.154207,922.8168886198547,4.928253e-11,-13.250481,38.84688,3304,-3.7765641,8.42407,,244,225,0.14999999,8899.308885335922,-10.0,,146.9515,,,3304,6.154207,-9.219965,327.1526,-4.4959183,-0.8227104,13.250481,3048987,-3.457351,20333.5,0.85714287
0.14999999,0.88497806,-1.1546316,922.8399394856278,4.9252713e-11,-13.250481,38.777657,3305,-3.7765489,8.42407,,244,225,0.14999999,8903.392120599747,10.0,,146.9515,,,3305,6.1546316,11.007589,285.21533,-4.496221,-2.5571759,13.250481,3049986,-3.7555602,20341.057,0.5714286
0.14999999,1.236124,-1.1549321,922.8629764065336,4.922292e-11,-13.250481,38.75134,3306,-3.7778857,8.42407,,244,225,0.14999999,8907.452220916748,2.857143,,146.9515,,,3306,6.154932,2.9104805,246.20125,-4.496524,-2.1484308,13.250481,3050985,-8.057777,20348.205,
0.14999999,0.953687,-1.1545849,922.8859993952223,4.9193153e-11,-13.250481,38.746693,3307,-3.7777433,8.42407,,244,225,0.14999999,8911.601429224014,-2.857143,,146.9515,,,3307,6.154585,-2.5397732,244.15533,-4.496826,-0.006604915,13.250481,3051984,-3.5135238,20353.213,
0.14999999,1.1275027,-1.1542435,922.9090084643288,4.9163416e-11,-13.250481,38.74614,3308,-3.7776685,8.42407,,244,225,0.14999999,8915.59169626236,4.285714,,146.9515,,,3308,6.1542435,3.969141,225.71957,-4.4971285,-0.024851136,13.250481,3052983,-3.4635258,20358.238,-0.42857143
0.14999999,0.7294277,-1.153935,922.9320036264733,4.9133708e-11,-13.250481,38.709137,3309,-3.7775378,8.42407,,244,225,0.14999999,8919.760179519653,-10.0,,146.9515,,,3309,6.153935,-10.819793,264.53873,-4.497431,-0.13338009,13.250481,3053982,-3.4526796,20363.371,-0.5714286
0.14999999,0.92594796,-1.1539052,922.9549848942598,4.9104023e-11,-13.250481,38.661896,3310,-3.7776668,8.42407,,244,225,0.14999999,8923.952732801437,-8.571428,,146.9515,1.41051975e-33,,3310,6.153905,-7.982643,283.1378,-4.4977326,-1.0553467,13.250481,3054981,-3.916004,20369.426,0.42857143
0.14999999,1.2449661,-1.1537092,922.9779522802779,4.907437e-11,-13.250481,38.658936,3311,-3.777504,8.42407,,244,225,0.14999999,8927.926117420197,-5.714286,,146.9515,,,3311,6.1537094,-5.3385725,206.13303,-4.498035,-0.50510365,13.250481,3055980,-3.1476274,20374.932,0.42857143
0.14999999,0.9735841,-1.1535064,923.0009057971015,4.9044737e-11,-13.250481,38.64088,3312,-3.777314,8.42407,,244,225,0.14999999,8932.128620147705,5.714286,,146.9515,,,3312,6.1535063,5.92724,208.26006,-4.498337,-0.48211,13.250481,3056979,-3.3727221,20380.414,0.42857143
0.14999999,0.9796827,-1.153225,923.0238454572894,4.9015132e-11,-13.250481,38.59869,3313,-3.7771819,8.42407,,244,225,0.14999999,8936.21287727356,7.142857,,146.9515,2.5943316e-34,,3313,6.153225,5.483839,357.25266,-4.4986386,-0.22099386,13.250481,3057978,-3.2991972,20385.635,-1.0
0.14999999,0.92204416,-1.1535493,922.8829209414605,4.898556e-11,-13.250481,38.583073,3314,-3.7780676,8.42407,,244,225,0.14999999,8940.031902551651,-8.571428,,146.9515,,,3314,6.153549,-7.918602,311.48572,-4.4989405,-2.2281387,13.250481,3058434,-6.661482,20392.863,0.71428573
0.14999999,1.0771773,-1.1536399,922.9058823529411,4.8956002e-11,-13.250481,38.579388,3315,-3.7779818,8.42407,,244,225,0.14999999,8944.236003160477,4.285714,,146.9515,,,3315,6.15364,3.3104274,376.29224,-4.4992423,-1.4541148,13.250481,3059433,-3.3960764,20399.316,-1.0
0.14999999,1.0686604,-1.1538904,922.8745476477684,4.8926484e-11,-13.250481,38.57645,3316,-3.7779486,8.42407,,244,225,0.14999999,8948.250995874405,4.285714,,146.9515,1.089564e-22,,3316,6.1538906,4.934629,240.04019,-4.4995437,-1.9841495,13.250481,3060252,-3.7140257,20406.3,0.5714286
0.14999999,0.95173097,-1.1538544,922.8974977389207,4.889699e-11,-13.250481,38.55567,3317,-3.7778726,8.42407,,244,225,0.14999999,8952.194312810898,-5.714286,,146.9515,,,3317,6.1538544,-5.169662,199.23112,-4.4998455,-1.0343615,13.250481,3061251,-3.5782063,20412.336,0.71428573
0.14999999,1.2506793,-1.154019,922.9204339963834,4.8867518e-11,-13.250481,38.54523,3318,-3.777847,8.42407,,244,225,0.14999999,8956.32441163063,10.0,,146.9515,,,3318,6.154019,9.519747,244.46207,-4.500147,-1.6998008,13.250481,3062250,-3.6286254,20419.035,-0.42857143
0.14999999,0.6754411,-1.1534017,922.7637842723711,4.883808e-11,-13.250481,38.46806,3319,-3.7777398,8.42407,,244,225,0.14999999,8960.160524606705,-7.142857,,146.9515,,,3319,6.153402,-8.051752,405.7245,-4.500448,0.8943977,13.250481,3062653,-3.638446,20423.14,-1.0
0.14999999,0.9001063,-1.1537408,922.7867469879518,4.8808662e-11,-13.250481,38.468384,3320,-3.777949,8.42407,,244,225,0.14999999,8964.200864553452,8.571428,,146.9515,,,3320,6.153741,8.357727,319.9939,-4.5007496,-2.2788806,13.250481,3063652,-4.1329074,20430.42,-0.2857143
0.14999999,0.94674766,-1.1534323,922.7109304426377,4.877927e-11,-13.250481,38.454086,3321,-3.7779894,8.42407,,244,225,0.14999999,8968.236603975296,10.0,,146.9515,1.2393347e-19,,3321,6.1534324,9.075587,381.45233,-4.5010505,-0.12909111,13.250481,3064323,-3.797078,20435.549,-1.0
0.14999999,0.919047,-1.1515127,922.5114388922336,4.8749907e-11,-13.250481,38.432384,3322,-3.777951,8.42407,,244,225,0.14999999,8971.974694013596,5.714286,,146.9515,,,3322,6.1515126,6.41309,231.52544,-4.501352,5.2231474,13.250481,3064583,-3.5584943,20435.324,0.71428573
0.14999999,0.9123912,-1.1517386,922.53445681613,4.8720573e-11,-13.250481,38.354813,3323,-3.7778976,8.42407,,244,225,0.14999999,8975.95927810669,-8.571428,,146.9515,,,3323,6.1517386,-9.054318,259.291,-4.5016527,-1.9023702,13.250481,3065582,-3.5017953,20442.227,
0.14999999,0.8162905,-1.1514369,922.5574608904934,4.869126e-11,-13.250481,38.34903,3324,-3.778316,8.42407,4.685676e-22,244,225,0.14999999,8980.059527158737,-1.4285715,,146.9515,,,3324,6.151437,-2.4282289,310.28436,-4.5019536,-0.14908567,13.250481,3066581,-5.0628443,20447.377,-1.0
0.14999999,0.9666872,-1.1516839,922.5804511278195,4.8661977e-11,-13.250481,38.344475,3325,-3.7783544,8.42407,,244,225,0.14999999,8984.093284368515,-2.857143,,146.9515,1.2905877e-20,,3325,6.151684,-3.4293761,277.76218,-4.5022545,-1.9725676,13.250481,3067580,-3.7062774,20454.35,-0.5714286
0.14999999,0.85871404,-1.1516061,922.6034275405893,4.863272e-11,-13.250481,38.33043,3326,-3.778256,8.42407,1.33154655e-33,244,225,0.14999999,8988.145536899567,1.4285715,,146.9515,,,3326,6.151606,0.41662502,319.76053,-4.502555,-0.8923188,13.250481,3068579,-3.396312,20460.242,-1.0
0.14999999,0.90272415,-1.1519349,922.6263901412684,4.860349e-11,-13.250481,38.328915,3327,-3.7783623,8.42407,,244,225,0.14999999,8992.3392598629,7.142857,,146.9515,,,3327,6.1519346,6.78156,227.36195,-4.502856,-2.245602,13.250481,3069578,-3.9664505,20467.488,-0.42857143
0.14999999,1.0203551,-1.1513394,922.4858774038462,4.8574287e-11,-13.250481,38.29334,3328,-3.7782493,8.42407,,244,225,0.14999999,8996.128457784653,-7.142857,,146.9515,,,3328,6.1513395,-6.7833776,246.25597,-4.503156,0.82980186,13.250481,3070033,-3.2908838,20471.658,0.71428573
0.14999999,0.6192599,-1.1513665,922.508861519976,4.8545105e-11,-13.250481,38.276855,3329,-3.7783434,8.42407,3.5529413,244,225,0.14999999,9000.238420724869,,,146.9515,,,3329,6.151366,-0.75432825,269.27243,-4.5034566,-1.2415258,13.250481,3071032,-4.0965295,20477.898,-0.42857143
0.14999999,1.1345404,-1.1512575,922.5318318318318,4.8515955e-11,-13.250481,38.27227,3330,-3.7785697,8.42407,,244,225,0.14999999,9004.502890348434,2.857143,,146.9515,,,3330,6.1512575,1.9029067,279.29242,-4.5026903,-0.7884586,13.250481,3072031,-4.13506,20483.688,-0.85714287
0.14999999,1.0908892,-1.151407,922.5547883518462,4.848683e-11,-13.250481,38.247368,3331,-3.7784483,8.42407,,244,225,0.14999999,9008.739076375961,8.571428,,146.9515,,,3331,6.1514072,7.9115663,263.60492,-4.5029907,-1.6493604,13.250481,3073030,-3.484243,20490.336,-0.71428573
0.14999999,1.130942,-1.1514481,922.53031212485,4.8457727e-11,-13.250481,38.236057,3332,-3.7785196,8.42407,,244,225,0.14999999,9012.697682619095,-4.285714,,146.9515,,,3332,6.1514482,-4.422443,188.98935,-4.5032907,-1.2884287,13.250481,3073871,-4.08505,20496.625,
0.14999999,1.0086266,-1.1511031,922.5532553255325,4.8428653e-11,-13.250481,38.229305,3333,-3.778411,8.42407,6.9123205e-27,244,225,0.14999999,9016.901408910751,1.4285715,,146.9515,,,3333,6.151103,1.8796576,228.28317,-4.5035906,-0.0016263726,13.250481,3074870,-3.5267687,20501.627,0.5714286
0.14999999,0.974954,-1.15098,922.5761847630474,4.8399607e-11,-13.250481,38.205048,3334,-3.7783084,8.42407,,244,225,0.14999999,9020.962186574936,4.285714,,146.9515,,,3334,6.15098,4.661503,215.75502,-4.5038905,-0.740417,13.250481,3075869,-3.4263105,20507.367,0.14285715
0.14999999,1.1053954,-1.150693,922.5991004497752,4.837059e-11,-13.250481,38.19244,3335,-3.778261,8.42407,,244,225,0.14999999,9025.019369840622,8.571428,,146.9515,,,3335,6.150693,8.266201,291.9388,-4.5041904,-0.19452849,13.250481,3076868,-3.5749614,20512.562,
0.14999999,1.0691382,-1.1499636,922.4481414868105,4.8341595e-11,-13.250481,38.19108,3336,-3.77802,8.42407,,244,225,0.14999999,9028.890253543854,-8.571428,,146.9515,,,3336,6.1499634,-8.94363,353.726,-4.5044904,1.2830036,13.250481,3077287,-3.0608578,20516.28,-0.2857143
0.14999999,1.04799,-1.1497242,922.471081810009,4.8312625e-11,-13.250481,38.181488,3337,-3.777867,8.42407,,244,225,0.14999999,9032.944089651108,2.857143,,146.9515,,,3337,6.149724,4.230792,509.70706,-4.5047903,-0.35097066,13.250481,3078286,-3.3102279,20521.629,1.0
0.14999999,0.8810854,-1.1508782,922.4940083882565,4.828368e-11,-13.250481,38.163387,3338,-3.7779737,8.42407,4.253422e-14,244,225,0.14999999,9036.93421959877,-1.4285715,,146.9515,,,3338,6.150878,-1.8857448,219.12518,-4.5050898,-5.001572,13.250481,3079285,-4.1395736,20531.63,-0.42857143
0.14999999,0.9741182,-1.1506927,922.5169212339024,4.8254765e-11,-13.250481,38.156116,3339,-3.7779057,8.42407,1.2083472e-25,244,225,0.14999999,9040.999428033829,1.4285715,,146.9515,,,3339,6.150693,1.3438226,225.4857,-4.505389,-0.53186303,13.250481,3080284,-3.4198408,20537.164,-0.42857143
0.14999999,0.9806467,-1.1503932,922.5398203592814,4.8225875e-11,-13.250481,38.116016,3340,-3.7777808,8.42407,,244,225,0.14999999,9045.067949056625,-10.0,,146.9515,,,3340,6.1503935,-9.618157,277.34818,-4.5056887,-0.15042798,13.250481,3081283,-3.318463,20542.312,0.42857143
0.14999999,0.9655083,-1.1500877,922.5627057767135,4.8197012e-11,-13.250481,38.11495,3341,-3.7779307,8.42407,8.838586e-22,244,225,0.14999999,9049.190500974655,-1.4285715,,146.9515,,,3341,6.150088,-0.5338539,326.72528,-4.505988,-0.12936999,13.250481,3082282,-4.231279,20547.443,1.0
0.14999999,1.1973915,-1.150349,922.5855774985039,4.816817e-11,-13.250481,38.11248,3342,-3.7779498,8.42407,,244,225,0.14999999,9053.320097923279,5.714286,,146.9515,,,3342,6.150349,6.790988,461.83057,-4.5062876,-2.0231452,13.250481,3083281,-3.7845721,20554.467,1.0
0.14999999,1.1738774,-1.1522634,922.6084355369429,4.8139357e-11,-13.250481,38.09871,3343,-3.7779946,8.42407,,244,225,0.14999999,9057.51454281807,4.285714,,146.9515,3.8757477e-18,,3343,6.1522636,5.0834193,267.5154,-4.5065866,-7.550565,13.250481,3084280,-4.0752845,20567.016,0.85714287
0.14999999,0.77041507,-1.1530585,922.6312799043062,4.811057e-11,-13.250481,38.087986,3344,-3.777897,8.42407,,244,225,0.14999999,9061.54839849472,-4.285714,,146.9515,,,3344,6.1530585,-4.639907,216.41808,-4.5068855,-3.810998,13.250481,3085279,-3.594938,20575.828,-0.2857143
0.14999999,1.1147298,-1.1527885,922.654110612855,4.8081806e-11,-13.250481,38.07039,3345,-3.7778547,8.42407,,244,225,0.14999999,9065.788170337677,4.285714,,146.9515,,,3345,6.1527886,4.336332,215.15257,-4.5071845,-0.24989031,13.250481,3086278,-3.394125,20581.078,-0.14285715
0.14999999,0.9796084,-1.152463,922.6769276748356,4.8053075e-11,-13.250481,38.015385,3346,-3.7777214,8.42407,,244,225,0.14999999,9069.97258067131,5.714286,,146.9515,2.5843666e-33,,3346,6.152463,4.9762793,228.49466,-4.5074835,-0.0636113,13.250481,3087277,-3.4267375,20586.14,-1.0
0.14999999,1.1220336,-1.1524265,922.6570062742754,4.802436e-11,-13.250481,38.005272,3347,-3.7776017,8.42407,,244,225,0.14999999,9073.873435020447,-4.285714,,146.9515,,,3347,6.1524267,-3.6179552,177.19847,-4.5077825,-1.0300504,13.250481,3088133,-3.3402135,20592.172,0.2857143
0.14999999,0.759879,-1.1524228,922.6798088410992,4.7995677e-11,-13.250481,37.981117,3348,-3.7774897,8.42407,,244,225,0.14999999,9077.931354284286,7.142857,,146.9515,,,3348,6.152423,7.3286767,192.95609,-4.508081,-1.1403346,13.250481,3089132,-3.505807,20598.312,-0.14285715
0.14999999,1.0661479,-1.1515507,922.5234398327859,4.7967023e-11,-13.250481,37.97313,3349,-3.7775874,8.42407,,244,225,0.14999999,9081.785876750946,7.142857,,146.9515,0.0017337119,,3349,6.151551,7.6974664,253.50056,-4.50838,1.7682625,13.250481,3089531,-3.8546946,20601.543,0.71428573
0.14999999,1.0451639,-1.1516937,922.5462686567164,4.7938386e-11,-13.250481,37.971848,3350,-3.7774653,8.42407,,244,225,0.14999999,9085.95318722725,-8.571428,,146.9515,,,3350,6.151694,-9.456873,328.35553,-4.5086784,-1.6305002,13.250481,3090530,-3.415935,20608.174,-0.85714287
0.14999999,1.2631677,-1.1518707,922.5690838555655,4.790978e-11,-13.250481,37.96168,3351,-3.7773361,8.42407,,244,225,0.14999999,9090.088191509247,-2.857143,,146.9515,,,3351,6.1518707,-3.9868312,286.33752,-4.508977,-1.7450162,13.250481,3091529,-3.3637543,20614.918,-0.85714287
0.14999999,1.1605239,-1.1522558,922.5918854415274,4.78812e-11,-13.250481,37.953987,3352,-3.7774673,8.42407,,244,225,0.14999999,9094.13073015213,-7.142857,,146.9515,,,3352,6.152256,-7.7770824,229.6409,-4.509275,-2.4426522,13.250481,3092528,-4.447127,20622.361,-0.42857143
0.14999999,1.1476319,-1.1521027,922.614673426782,4.7852642e-11,-13.250481,37.940857,3353,-3.7774,8.42407,0.20486112,244,225,0.14999999,9098.263368844986,,,146.9515,,,3353,6.1521025,0.48210895,285.6224,-4.5095735,-0.63900846,13.250481,3093527,-3.688605,20628.0,0.5714286
0.14999999,0.90273654,-1.1521114,922.6374478234943,4.7824113e-11,-13.250481,37.906593,3354,-3.7773805,8.42407,147.27934,244,225,0.14999999,9102.401621580124,,,146.9515,0.0024997639,,3354,6.1521115,0.050671652,264.0062,-4.5098104,-1.1812376,13.250481,3094526,-3.824989,20634.182,-0.14285715
0.14999999,1.086155,-1.1517808,922.6602086438152,4.7795608e-11,-13.250481,37.8815,3355,-3.7775614,8.42407,,244,225,0.14999999,9106.624203681946,10.0,,146.9515,,,3355,6.151781,8.9101925,234.32988,-4.467134,-0.04290545,13.250481,3095525,-4.263497,20639.225,-0.71428573
0.14999999,1.0981599,-1.1508021,922.4812276519666,4.7767127e-11,-13.250481,37.853844,3356,-3.7776504,8.42407,,244,225,0.14999999,9110.348690509796,2.857143,,146.9515,,,3356,6.150802,2.0596843,260.36392,-4.467432,2.1328616,13.250481,3095847,-4.1385956,20642.092,-0.5714286
0.14999999,1.0494004,-1.1508298,922.5040214477211,4.7738674e-11,-13.250481,37.836216,3357,-3.777522,8.42407,5.3688465e-14,244,225,0.14999999,9114.488745212555,-1.4285715,,146.9515,,,3357,6.15083,-0.9915954,226.75044,-4.4677296,-1.2437431,13.250481,3096846,-3.4233255,20648.336,0.42857143
0.14999999,1.1527001,-1.150676,922.5268016676594,4.7710245e-11,-13.250481,37.834274,3358,-3.777392,8.42407,,244,225,0.14999999,9118.678301334381,-5.714286,,146.9515,,,3358,6.150676,-6.583374,344.5484,-4.4680276,-0.63443696,13.250481,3097845,-3.3722646,20653.97,-1.0
0.14999999,0.9043519,-1.1508231,922.5495683239059,4.7681845e-11,-13.250481,37.834423,3359,-3.7772393,8.42407,,244,225,0.14999999,9122.798375844955,-10.0,,146.9515,,,3359,6.150823,-9.887205,267.86566,-4.4683256,-1.6448386,13.250481,3098844,-3.3828573,20660.615,
0.14999999,0.71787167,-1.1505269,922.5723214285714,4.7653465e-11,-13.250481,37.833153,3360,-3.777292,8.42407,,244,225,0.14999999,9126.97613811493,8.571428,,146.9515,,,3360,6.150527,9.762221,244.0657,-4.468623,-0.1558606,13.250481,3099843,-3.8362353,20665.77,0.71428573
0.14999999,0.99268085,-1.1520977,922.5950609937519,4.7625112e-11,-13.250481,37.786987,3361,-3.7777028,8.42407,,244,225,0.14999999,9130.966066122055,7.142857,,146.9515,8.012793e-30,,3361,6.1520977,7.4158754,219.3579,-4.4689207,-6.4295177,13.250481,3100842,-4.8639865,20677.2,0.14285715
0.14999999,0.98893523,-1.1520034,922.6177870315289,4.7596788e-11,-13.250481,37.70501,3362,-3.7775848,8.42407,,244,225,0.14999999,9135.044981479645,4.285714,,146.9515,,,3362,6.1520033,3.8262925,216.05214,-4.4692183,-0.8354677,13.250481,3101841,-3.3531878,20683.035,-0.5714286
0.14999999,0.9159214,-1.1517926,922.5129348795718,4.756848e-11,-13.250481,37.697613,3363,-3.7774966,8.42407,,244,225,0.14999999,9138.917323350906,-8.571428,,146.9515,,,3363,6.1517925,-9.306238,329.94153,-4.4695153,-0.44312245,13.250481,3102411,-3.4550657,20688.479,-0.5714286
0.14999999,0.94770133,-1.1518135,922.5356718192628,4.7540204e-11,-13.250481,37.695477,3364,-3.7773793,8.42407,,244,225,0.14999999,9143.063051462173,8.571428,,146.9515,,,3364,6.1518135,9.029139,249.28401,-4.469813,-1.2221243,13.250481,3103410,-3.279255,20694.701,0.2857143
0.14999999,1.187923,-1.1516865,922.5583952451709,4.751195e-11,-13.250481,37.685123,3365,-3.7772706,8.42407,,244,225,0.14999999,9147.105471134186,-7.142857,,146.9515,,,3365,6.1516867,-6.5624547,236.77576,-4.47011,-0.724673,13.250481,3104409,-3.3468163,20700.426,0.42857143
0.14999999,0.8305966,-1.151516,922.5811051693405,4.748373e-11,-13.250481,37.654194,3366,-3.7771,8.42407,,244,225,0.14999999,9151.29732465744,7.142857,,146.9515,,,3366,6.151516,6.3364654,211.29672,-4.470407,-0.5772611,13.250481,3105408,-3.3662739,20706.002,-0.85714287
0.14999999,0.7393845,-1.1515265,922.4674784674785,4.7455526e-11,-13.250481,37.635303,3367,-3.7770977,8.42407,,244,225,0.14999999,9155.158515691757,-4.285714,,146.9515,,,3367,6.1515265,-3.5994296,252.39911,-4.470704,-1.1867499,13.250481,3105948,-3.5856285,20712.19,1.0
0.14999999,0.881262,-1.1520786,922.4902019002375,4.7427354e-11,-13.250481,37.61257,3368,-3.7771692,8.42407,,244,225,0.14999999,9159.278717756271,-2.857143,,146.9515,2.630153e-28,,3368,6.1520786,-2.7131324,235.30278,-4.471001,-3.011294,13.250481,3106947,-3.742708,20720.201,0.14285715
0.14999999,1.0696852,-1.1517868,922.5129118432769,4.73992e-11,-13.250481,37.59753,3369,-3.7771995,8.42407,,244,225,0.14999999,9163.42949128151,10.0,,146.9515,,,3369,6.151787,10.163221,220.80327,-4.471298,-0.16916567,13.250481,3107946,-3.7438874,20725.37,0.14285715
0.14999999,1.0794703,-1.151408,922.4124629080119,4.7371072e-11,-13.250481,37.595993,3370,-3.7771015,8.42407,5.2653886e-24,244,225,0.14999999,9167.350860834122,1.4285715,,146.9515,,,3370,6.151408,1.6550297,212.5967,-4.471595,0.12536839,13.250481,3108530,-3.489901,20730.244,0.14285715
0.14999999,1.2597742,-1.1511039,922.4351824384455,4.734297e-11,-13.250481,37.59435,3371,-3.776948,8.42407,,244,225,0.14999999,9171.514264583588,2.857143,,146.9515,1.9424515e-17,,3371,6.151104,2.855908,257.04413,-4.4718914,-0.1267238,13.250481,3109529,-3.3186781,20735.371,0.14285715
0.14999999,1.0922073,-1.1507651,922.4578884934757,4.7314895e-11,-13.250481,37.57921,3372,-3.7767453,8.42407,1.695288e-12,244,225,0.14999999,9175.862375974655,-1.4285715,,146.9515,,,3372,6.150765,-1.528163,215.80873,-4.472188,-0.008367484,13.250481,3110528,-3.3309498,20740.379,-0.14285715
0.14999999,1.0197368,-1.150429,922.4805810850875,4.7286845e-11,-13.250481,37.53812,3373,-3.7765892,8.42407,,244,225,0.14999999,9180.001171588898,-10.0,,146.9515,,,3373,6.150429,-10.204511,264.97934,-4.4724846,-0.017315397,13.250481,3111527,-3.3211675,20745.396,-0.42857143
0.14999999,0.99986047,-1.1501349,922.5032602252519,4.725882e-11,-13.250481,37.538074,3374,-3.7765398,8.42407,,244,225,0.14999999,9184.306001663208,4.285714,,146.9515,,,3374,6.150135,3.4035752,218.3772,-4.472781,-0.15848982,13.250481,3112526,-3.598926,20750.555,-0.85714287
0.14999999,1.0114601,-1.1500688,922.5259259259259,4.1533717e-11,-13.250481,37.619865,3375,-3.77647,8.42407,,244,225,0.14999999,9188.535759449005,-4.285714,,146.9515,,,3375,6.1500688,-4.9327226,226.53322,-4.4730773,-0.9266133,13.250481,3113525,-3.522997,20756.482,-0.5714286
0.14999999,0.9686314,-1.1499205,922.5485781990521,4.1509112e-11,-13.250481,71.08817,3376,-3.7763848,8.42407,,244,256,0.14999999,9192.657793045044,-4.6666665,,146.9515,8.913923e-15,,3376,6.1499205,-3.775914,560.10754,-4.473374,-0.64934444,13.250481,3114524,-3.4827394,20762.13,0.73333335
0.14999999,1.0369695,-1.1504252,922.571217056559,4.148454e-11,-13.250481,69.998505,3377,-3.7765021,8.42407,,244,256,0.14999999,10074.481171369553,-4.6666665,,146.9515,3.814708e-06,,3377,6.150425,-4.585591,521.0952,-4.47367,-2.8545935,13.250481,3115523,-4.104117,20769.986,-0.06666667
0.14999999,0.91004854,-1.1500976,922.5938425103611,4.1459985e-11,-13.250481,69.96041,3378,-3.7766514,8.42407,,244,256,0.14999999,10078.767900943756,4.6666665,,146.9515,,,3378,6.150098,4.7041793,506.4483,-4.473966,-0.043908972,13.250481,3116522,-4.2791724,20775.03,0.06666667
0.14999999,0.7841171,-1.1497436,922.5421722403078,4.1435445e-11,-13.250481,69.88472,3379,-3.776821,8.42407,,244,256,0.14999999,10083.108990907669,4.6666665,,146.9515,1.7241584e-07,,3379,6.1497436,3.484594,569.2745,-4.4742618,0.04660737,13.250481,3117270,-4.236666,20779.984,-1.0
0.14999999,1.017143,-1.149803,922.5647928994083,4.1410934e-11,-13.250481,69.68345,3380,-3.7767892,8.42407,,244,256,0.14999999,10087.3292491436,4.6666665,,146.9515,0.73016596,,3380,6.149803,3.942605,458.1446,-4.474558,-1.3509992,13.250481,3118269,-3.4222348,20786.334,-0.46666667
0.14999999,0.92827314,-1.1496305,922.4605146406388,4.1386443e-11,-13.250481,69.59445,3381,-3.776792,8.42407,,244,256,0.14999999,10091.482843399048,-4.6666665,,146.9515,,,3381,6.1496305,-5.184868,499.51917,-4.4748535,-0.56678367,13.250481,3118839,-3.7742734,20791.9,-0.46666667
0.14999999,0.9016312,-1.1494756,922.4831460674158,4.136197e-11,-13.250481,69.5188,3382,-3.7769198,8.42407,,244,256,0.14999999,10095.921675920486,-4.6666665,,146.9515,3.1895578,,3382,6.1494756,-5.608712,697.87695,-4.475149,-0.62539893,13.250481,3119838,-4.0995865,20797.527,-1.0
0.14999999,1.1184173,-1.1496708,922.5057641146911,4.1337517e-11,-13.250481,69.17976,3383,-3.7770863,8.42407,,244,256,0.14999999,10100.325777292252,4.6666665,,146.9515,,,3383,6.1496706,5.266846,511.8633,-4.475445,-1.8099602,13.250481,3120837,-4.195437,20804.336,0.46666667
0.14999999,1.198804,-1.1495657,922.5283687943263,4.1313092e-11,-13.250481,68.87717,3384,-3.7772126,8.42407,,244,256,0.14999999,10104.587379217148,-4.6666665,,146.9515,,,3384,6.1495657,-4.258399,521.1949,-4.4757404,-0.79413295,13.250481,3121836,-4.288784,20810.13,0.33333334
0.14999999,0.8197789,-1.1493775,922.5509601181684,4.1288684e-11,-13.250481,67.09206,3385,-3.7772658,8.42407,,244,256,0.14999999,10108.927431106567,4.6666665,,146.9515,,,3385,6.1493773,5.9657736,669.3385,-4.476036,-0.51201546,13.250481,3122835,-4.1077814,20815.643,1.0
