Regret,IWMean,ReturnMean,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,DenMISELogFirst,DenMISELogLast,IWMin,ReturnAbsMax,TimeElapsed,Bound,IWLastEpisode,Regret/t,Iteration,TimestepsSoFar,ReturnMin,LQGmu1_higher,IWFirstEpisode,Delta,IWMax,LQGmu1_actor,LQGsigma_higher,ReturnMax
11287.652,1.1858022,12.733751,19.21865,0.7831434,17.378937,-4.8141737,-1.0667903,,17.42954,9396.796699285507,55.020336,,4.6662483,2419,48380,,-0.3877551,,2.0778289e-10,134.27411,-0.38781655,0.00013791275,17.42954
11287.789,0.9339656,12.735624,19.21865,0.7842062,17.26585,-4.814587,3.1968138,,17.42954,9402.00310254097,55.015617,,4.6643753,2420,48400,,0.3877551,,2.076112e-10,196.24393,0.3876435,0.00041894216,17.42954
11297.449,1.087882,12.733561,19.21865,0.7847723,7.73652,-4.8150005,2.2487786,,17.42954,9407.221002101898,54.985996,,4.666439,2421,48420,,0.67346936,,2.0743973e-10,265.7991,0.6735589,0.00013791275,17.42954
11309.879,1.041941,12.730356,19.21865,0.78547025,4.9740396,-4.8154135,2.4244576,,17.42954,9412.582969903946,54.985516,,4.6696434,2422,48440,,0.5102041,,2.0726848e-10,246.9229,0.511442,0.001272634,17.42954
11320.555,1.0053687,12.727877,19.21865,0.7850932,6.7231226,-4.815826,-0.13620931,,17.42954,9417.440587043762,54.983063,,4.672123,2423,48460,,-0.06122449,,2.0709742e-10,170.22502,-0.06565103,0.011743626,17.42954
11323.02,0.77785236,12.728786,19.21865,0.7842278,14.930858,-4.816239,-1.2939546,,17.42954,9422.869005203247,54.98285,,4.671213,2424,48480,,-0.63265306,,2.0692657e-10,180.35664,-0.6328696,0.00041894216,17.42954
11322.996,0.9045628,12.730723,19.21865,0.7846213,17.428028,-4.8166513,1.9775848,,17.42954,9427.674843549728,54.98113,,4.669276,2425,48500,,-0.26530612,,2.0675595e-10,168.47545,-0.2652626,0.00041894216,17.42954
11323.43,1.2203611,12.732469,19.21865,0.7857855,16.96424,-4.8170633,3.7236562,,17.42954,9432.608547449112,55.143795,134.0399,4.667531,2426,48520,,-0.26530612,,2.0658554e-10,151.75717,-0.26534024,4.539993e-05,17.42954
11323.668,0.92725474,12.734295,19.21865,0.78714716,17.163774,-4.817476,3.9043648,,17.42954,9437.927839279175,54.977707,,4.6657047,2427,48540,,0.59183675,,2.0641533e-10,250.33965,0.5708657,0.011743626,17.42954
11334.93,1.0518538,12.731577,19.21865,0.78572404,6.1375594,-4.8178873,-2.5671194,,17.42954,9443.183784484863,54.973812,,4.6684227,2428,48560,,-0.79591835,,2.0624533e-10,78.9868,-0.80553746,0.035673995,17.42954
11334.977,1.0845307,12.7334795,19.21865,0.7847121,17.351355,-4.8182993,-1.7145363,,17.42954,9448.095757722855,54.99003,134.90709,4.66652,2429,48580,,-0.79591835,,2.0607556e-10,135.79794,-0.80577344,0.011743626,17.42954
11335.031,1.0043216,12.735378,19.21865,0.7837244,17.348898,-4.818711,-1.6811386,,17.42954,9453.220030069351,54.973747,,4.6646214,2430,48600,,-0.30612245,,2.0590597e-10,154.89198,-0.30568248,0.00041894216,17.42954
11335.285,1.0196565,12.737192,19.21865,0.7839459,17.144264,-4.8191223,1.3385407,,17.42954,9458.69174695015,54.94289,,4.6628075,2431,48620,,0.9591837,,2.0573662e-10,307.92154,0.958262,0.003865921,17.42954
11351.941,0.9732054,12.732262,19.21865,0.7836025,0.7441587,-4.819534,-0.031270765,,17.42954,9463.8909637928,54.942333,,4.667738,2432,48640,,-0.9183673,,2.0556747e-10,147.24176,-0.90349454,0.011743626,17.42954
11352.057,1.0288544,12.734132,19.21865,0.7824325,17.283829,-4.819945,-2.019804,,17.42954,9469.493726015091,54.930485,2.2518074e-15,4.665868,2433,48660,,-0.59183675,,2.0539852e-10,81.52031,-0.6198194,0.035673995,17.42954
11352.0625,1.1377892,12.736046,19.21865,0.78136134,17.39093,-4.8203554,-1.8448974,,17.42954,9474.763258218765,54.967216,118.306274,4.663954,2434,48680,,-0.63265306,,2.0522978e-10,127.7514,-0.64422834,0.011743626,17.42954
11352.086,0.95998347,12.737952,19.21865,0.7803694,17.379805,-4.8207664,-1.7537067,,17.42954,9480.355283498764,54.95194,46.162567,4.6620474,2435,48700,,-0.67346936,,2.0506123e-10,84.70375,-0.6545008,0.035673995,17.42954
11352.072,0.66964835,12.739871,19.21865,0.77920365,17.412947,-4.821177,-2.0118103,,17.42954,9486.004544258118,54.929153,,4.6601286,2436,48720,,1.0,,2.0489291e-10,308.10895,0.99551827,0.003865921,17.42954
11369.395,0.8957792,12.734676,19.21865,0.77806693,0.08142637,-4.8215876,-1.6386051,,17.42954,9491.562946081161,54.909225,,4.6653233,2437,48740,,-0.877551,,2.0472478e-10,162.50314,-0.87801653,0.00041894216,17.42954
11369.484,1.1580745,12.736552,19.21865,0.7782097,17.309229,-4.8219976,1.2456324,,17.42954,9497.247144699097,54.91472,29.48066,4.6634474,2438,48760,,-0.877551,,2.0455687e-10,132.18733,-0.8756749,0.003865921,17.42954
11369.578,1.1488857,12.738425,19.21865,0.77799016,17.304386,-4.8224077,0.10485168,,17.42954,9502.23888540268,54.90881,,4.6615744,2439,48780,,0.30612245,,2.0438917e-10,114.12047,0.3174235,0.035673995,17.42954
11378.793,0.9352146,12.73656,19.21865,0.77683014,8.187289,-4.822818,-2.1864505,,17.42954,9507.61925292015,54.909126,,4.6634398,2440,48800,,-0.30612245,,2.0422168e-10,156.27684,-0.3073286,0.001272634,17.42954
11378.992,1.1516227,12.738388,19.21865,0.77658904,17.199282,-4.8232274,0.27072188,,17.42954,9512.893253087997,54.90646,,4.6616116,2441,48820,,-0.5102041,,2.0405438e-10,134.2549,-0.5017851,0.003865921,17.42954
11379.016,0.77122444,12.740289,19.21865,0.77563894,17.37812,-4.823637,-1.6723921,,17.42954,9517.97909116745,54.90408,,4.659711,2442,48840,,0.42857143,,2.038873e-10,243.93552,0.4382584,0.011743626,17.42954
11389.057,0.91332155,12.738086,19.21865,0.77431214,7.3559184,-4.8240466,-2.2169187,,17.42954,9522.924447774887,54.8944,3.2962737,4.661914,2443,48860,,-0.020408163,26.497257,2.0372043e-10,72.92911,-1.194123,1.0,17.42954
11389.258,0.93077034,12.73991,19.21865,0.7719098,17.19803,-4.813668,-5.007576,,17.42954,9528.110143184662,55.32202,110.65593,4.6600895,2444,48880,,-1.0,,2.0355374e-10,126.088394,-1.2664068,0.10836801,17.42954
11389.463,0.9100627,12.741733,19.21865,0.7693668,17.197153,-4.814077,-5.3690653,,17.42954,9533.966274261475,56.444965,187.49966,4.658267,2445,48900,,-1.0,2.1596112e-07,2.0338725e-10,194.32912,-1.4230163,0.32919297,17.42954
11389.678,0.95612526,12.743549,19.21865,0.76666,17.183,-4.814486,-5.750574,,17.42954,9539.539667129517,55.694256,166.85434,4.6564503,2446,48920,,-1.0,2.1604929e-07,2.0322098e-10,180.09462,-0.62724555,0.32919297,17.42954
11389.684,0.9003573,12.74545,19.21865,0.7659311,17.397781,-4.8148947,-0.9606179,,17.42954,9544.764355659485,55.239742,0.97258914,4.6545496,2447,48940,,-1.0,5.4205017,2.0305492e-10,260.1238,-0.3990872,1.0,17.42954
11389.805,0.9517292,12.747302,19.21865,0.7647747,17.277443,-4.8130903,-1.9526194,,17.42954,9549.786528348923,54.967613,150.28818,4.6526976,2448,48960,,-0.3877551,,2.0288907e-10,151.53134,-0.38600302,0.011743626,17.42954
11389.949,0.8588864,12.749142,19.21865,0.76444316,17.252407,-4.813499,0.019994356,,17.42954,9554.913130283356,54.873272,,4.650858,2449,48980,,0.5510204,,2.027234e-10,326.29712,0.5509736,4.539993e-05,17.42954
11401.012,1.0624753,12.746526,19.21865,0.7653039,6.3407364,-4.813907,3.058373,,17.42954,9559.977288722992,54.853115,,4.653474,2450,49000,,0.10204082,,2.0255797e-10,273.50607,0.10201622,4.539993e-05,17.42954
11409.398,1.0701468,12.745002,19.21865,0.7664117,9.009898,-4.8143153,3.4703474,,17.42954,9564.865418672562,54.811775,,4.654998,2451,49020,,0.14285715,,2.0239271e-10,273.54898,0.14291541,4.539993e-05,17.42954
11417.883,1.0739381,12.743442,19.21865,0.76734835,8.918693,-4.814723,3.043982,,17.42954,9570.374900817871,54.769775,,4.656558,2452,49040,,-0.46938777,,2.0222765e-10,145.57812,-0.46960974,0.00013791275,17.42954
11417.959,0.82563573,12.745308,19.21865,0.76792824,17.322855,-4.8151307,2.1394024,,17.42954,9575.59634757042,54.7405,,4.6546917,2453,49060,,0.877551,,2.020628e-10,295.48813,0.8769728,0.00041894216,17.42954
11433.254,1.1185678,12.740972,19.21865,0.7677314,2.1024349,-4.8155384,0.48677078,,17.42954,9581.264336585999,54.73768,,4.659028,2454,49080,,-0.59183675,,2.0189815e-10,136.80515,-0.59474593,0.001272634,17.42954
11433.25,1.0566268,12.742871,19.21865,0.7672558,17.4076,-4.815946,-0.49782443,,17.42954,9586.743174791336,54.69862,,4.6571283,2455,49100,,-0.9591837,,2.0173371e-10,148.62817,-0.95945686,0.00013791275,17.42954
11433.41,0.7976325,12.744702,19.21865,0.7677158,17.236814,-4.8163533,1.8655113,,17.42954,9591.796298503876,54.688183,,4.6552973,2456,49120,,-0.5510204,,2.0156947e-10,229.01366,-0.55093217,4.539993e-05,17.42954
11433.422,1.0771136,12.7465925,19.21865,0.7684938,17.391426,-4.81676,2.9062283,,17.42954,9596.758393526077,54.68857,128.91469,4.653407,2457,49140,,-0.5510204,,2.0140542e-10,143.48608,-0.55115557,0.00013791275,17.42954
11433.453,1.1956574,12.748473,19.21865,0.7692558,17.368433,-4.8171673,2.5884335,,17.42954,9602.27455663681,54.683167,,4.6515265,2458,49160,,0.5102041,,2.0124157e-10,225.74347,0.514475,0.011743626,17.42954
11444.156,0.9531973,12.746011,19.21865,0.7684671,6.6947923,-4.817574,-1.3340913,,17.42954,9607.44877076149,54.68333,,4.653989,2459,49180,,-0.14285715,,2.0107793e-10,167.25047,-0.1422057,0.00041894216,17.42954
11445.148,1.0332099,12.7475,19.21865,0.7685148,16.410505,-4.8179803,0.9532231,,17.42954,9612.64921784401,54.681976,3.0380093e-07,4.652499,2460,49200,,-0.3469388,,2.009145e-10,77.449905,-0.35094213,0.035673995,17.42954
11445.357,1.1484615,12.749306,19.21865,0.7678883,17.19005,-4.818387,-0.7985471,,17.42954,9618.57063126564,54.96605,134.15347,4.650694,2461,49220,,-0.3469388,,2.0075125e-10,135.86687,-0.34822425,0.003865921,17.42954
11445.48,1.0453496,12.751145,19.21865,0.76775056,17.279211,-4.8187933,0.3012747,,17.42954,9623.953181505203,54.66889,,4.6488543,2462,49240,,-1.0,,2.005882e-10,149.75809,-1.0050079,0.003865921,17.42954
11445.682,0.824859,12.752951,19.21865,0.767035,17.196356,-4.819199,-1.0182828,,17.42954,9629.789111852646,54.662888,,4.647049,2463,49260,,-0.5102041,,2.0042536e-10,147.37958,-0.49245754,0.011743626,17.42954
11445.713,1.0162272,12.754824,19.21865,0.7657889,17.367126,-4.8196054,-2.1160216,,17.42954,9635.018453598022,54.82019,75.2877,4.645176,2464,49280,,-0.46938777,,2.0026272e-10,77.95149,-0.4335747,0.035673995,17.42954
11445.797,1.1610312,12.756675,19.21865,0.7650659,17.31933,-4.820011,-1.0242462,,17.42954,9639.815348863602,54.662415,,4.643325,2465,49300,,0.3469388,,2.0010027e-10,224.11824,0.34649828,0.00041894216,17.42954
11455.184,1.1824002,12.75475,19.21865,0.7652078,8.0115385,-4.8204165,0.98756087,,17.42954,9644.588214874268,54.650177,,4.6452494,2466,49320,,-0.10204082,,1.9993801e-10,145.81635,-0.104184754,0.003865921,17.42954
11456.693,0.9017009,12.756022,19.21865,0.76484525,15.892817,-4.820822,-0.28783202,,17.42954,9650.431591510773,54.649094,,4.643977,2467,49340,,-0.020408163,,1.9977595e-10,208.50717,-0.019665608,0.00041894216,17.42954
11462.887,1.0738777,12.755394,19.21865,0.7647122,11.205389,-4.821227,0.5544537,,17.42954,9656.043807268143,54.679028,151.87386,4.6446056,2468,49360,,-0.020408163,,1.996141e-10,192.6617,-0.021689491,0.001272634,17.42954
11468.148,1.1455262,12.755143,19.21865,0.76444393,12.134956,-4.8216324,0.05475368,,17.42954,9661.546150922775,54.636845,,4.6448565,2469,49380,,0.8367347,,1.9945243e-10,273.80646,0.83258957,0.011743626,17.42954
11482.758,1.0430746,12.75111,19.21865,0.76357293,2.7932584,-4.822037,-1.4950348,,17.42954,9667.511623859406,54.621685,,4.6488895,2470,49400,,0.2244898,,1.9929097e-10,228.31256,0.22201957,0.003865921,17.42954
11491.5,0.9317551,12.749453,19.21865,0.76296425,8.65586,-4.822442,-0.7514393,,17.42954,9673.096735477448,54.610916,,4.650547,2471,49420,,0.46938777,,1.9912968e-10,223.6933,0.4695225,0.001272634,17.42954
11501.805,1.1647933,12.747167,19.21865,0.76341665,7.09752,-4.822847,1.9751902,,17.42954,9678.370772123337,54.611084,,4.652833,2472,49440,,-0.06122449,,1.9896862e-10,151.91232,-0.061058473,0.00013791275,17.42954
11504.986,0.98352677,12.747761,19.21865,0.7641017,14.217706,-4.8232512,2.3183901,,17.42954,9683.50904417038,54.609436,,4.652239,2473,49460,,0.63265306,,1.9880773e-10,265.06528,0.6325569,0.00041894216,17.42954
11516.922,1.2331021,12.744817,19.21865,0.764728,5.461624,-4.8236556,2.362723,,17.42954,9689.240033864975,54.607082,,4.655183,2474,49480,,0.10204082,,1.9864704e-10,208.3255,0.101018116,0.003865921,17.42954
11525.3125,1.0828376,12.743308,19.21865,0.7645401,9.011744,-4.8240595,0.10269886,,17.42954,9694.5193400383,54.59166,,4.6566916,2475,49500,,-0.42857143,,1.9848656e-10,140.5878,-0.42496625,0.003865921,17.42954
11525.395,1.170708,12.745155,19.21865,0.76397663,17.317404,-4.8244634,-0.69464415,,17.42954,9699.442775964737,54.5892,,4.6548443,2476,49520,,0.5510204,,1.9832627e-10,127.81696,0.53990847,0.035673995,17.42954
11536.348,0.962662,12.742613,19.21865,0.76280385,6.4506364,-4.8248672,-2.2954252,,17.42954,9704.255507230759,54.589375,,4.657387,2477,49540,,0.020408163,,1.9816616e-10,229.37561,0.020508321,0.001272634,17.42954
11544.582,0.9136489,12.741169,19.21865,0.7634625,9.161607,-4.825271,2.45843,,17.42954,9709.72995018959,54.58403,,4.6588306,2478,49560,,-0.18367347,,1.9800625e-10,168.07858,-0.18372212,0.00013791275,17.42954
11545.41,1.1881561,12.742714,19.21865,0.76458293,16.570856,-4.8256745,3.64535,,17.42954,9714.709469556808,54.568928,,4.6572857,2479,49580,,-0.63265306,,1.9784654e-10,121.14712,-0.6486468,0.011743626,17.42954
11545.406,1.0522592,12.744595,19.21865,0.76357967,17.405766,-4.826078,-1.8937135,,17.42954,9719.744329929352,54.54492,,4.655405,2480,49600,,-0.020408163,,1.9768702e-10,190.8651,-0.017940607,0.003865921,17.42954
11551.27,1.1322767,12.744107,19.21865,0.7630529,11.5347595,-4.826481,-0.5705498,,17.42954,9724.89514374733,54.542088,,4.6558924,2481,49620,,0.9183673,,1.9752769e-10,384.51562,0.91836405,4.539993e-05,17.42954
11567.246,0.9183133,12.739547,19.21865,0.7640897,1.4258567,-4.826884,3.2707963,,17.42954,9730.451923847198,54.541718,,4.660453,2482,49640,,-0.2244898,,1.9736855e-10,166.05919,-0.22305493,0.001272634,17.42954
11567.773,1.0193536,12.741211,19.21865,0.76378006,16.873013,-4.8272867,0.095142424,,17.42954,9735.793691396713,54.580925,30.65818,4.6587887,2483,49660,,-0.2244898,,1.9720961e-10,148.39894,-0.22013247,0.011743626,17.42954
11568.266,1.2309753,12.7428875,19.21865,0.7630653,16.907156,-4.827689,-1.0114735,,17.42954,9740.975900650024,54.531055,,4.657112,2484,49680,,-0.14285715,,1.9705086e-10,132.11487,-0.1504633,0.003865921,17.42954
11569.416,1.0577303,12.744299,19.21865,0.76224405,16.251104,-4.8280916,-1.486241,,17.42954,9746.489910364151,54.51554,,4.6557007,2485,49700,,-0.67346936,,1.968923e-10,145.87665,-0.67319924,0.00013791275,17.42954
11569.443,1.1460996,12.7461605,19.21865,0.76271886,17.370277,-4.828494,1.9071954,,17.42954,9752.070932149887,54.811783,114.86628,4.653839,2486,49720,,-0.67346936,,1.9673392e-10,134.8395,-0.6733699,0.00041894216,17.42954
11569.457,1.1306413,12.748027,19.21865,0.7636078,17.388618,-4.8288965,2.847482,,17.42954,9758.08822774887,54.507114,,4.651973,2487,49740,,-0.5510204,,1.9657574e-10,135.12991,-0.5512705,0.00041894216,17.42954
11569.482,1.0748166,12.7498865,19.21865,0.76416785,17.373713,-4.8292985,2.0464063,,17.42954,9764.250710487366,54.501537,,4.650113,2488,49760,,0.71428573,,1.9641776e-10,246.61107,0.7140821,0.00041894216,17.42954
11582.418,0.9395265,12.746556,19.21865,0.7645476,4.4620695,-4.8297,1.6700943,,17.42954,9770.098957538605,54.450092,,4.6534433,2489,49780,,-0.18367347,,1.9625995e-10,87.38891,-0.1352252,0.035673995,17.42954
11583.717,1.0014467,12.747905,19.21865,0.7636196,16.104322,-4.830102,-1.4783542,,17.42954,9775.847653388977,54.641117,120.62522,4.652095,2490,49800,,-0.14285715,,1.9610236e-10,149.49683,-0.13093668,0.011743626,17.42954
11584.633,0.9256579,12.749404,19.21865,0.76253974,16.483355,-4.8305035,-1.91255,,17.42954,9781.542353153229,54.44166,,4.6505957,2491,49820,,-1.0,,1.9594491e-10,161.29004,-0.99985766,0.00013791275,17.42954
11584.836,1.2091423,12.75119,19.21865,0.7631637,17.198812,-4.830905,2.4096215,,17.42954,9786.940725564957,54.429665,,4.6488094,2492,49840,,-0.877551,,1.957877e-10,127.28102,-0.8769678,0.001272634,17.42954
11584.932,0.99574393,12.7530155,19.21865,0.76337904,17.302029,-4.831306,1.1140596,,17.42954,9792.334162950516,54.417763,,4.646984,2493,49860,,-0.9591837,,1.9563066e-10,152.2088,-0.9643377,0.003865921,17.42954
11585.094,0.8495076,12.754813,19.21865,0.76264423,17.234781,-4.831707,-1.0470047,,17.42954,9797.453170537949,54.41823,,4.6451864,2494,49880,,0.5510204,,1.954738e-10,239.04428,0.55112565,0.00013791275,17.42954
11596.158,1.0814127,12.752241,19.21865,0.76317376,6.3392105,-4.832108,2.2620037,,17.42954,9802.571102380753,54.41283,,4.6477585,2495,49900,,-1.0,,1.9531715e-10,143.89499,-0.9844057,0.011743626,17.42954
11596.344,1.1571681,12.754028,19.21865,0.7621313,17.212965,-4.8325086,-1.9015903,,17.42954,9808.600899934769,54.485615,22.663338,4.6459713,2496,49920,,-0.9591837,,1.951607e-10,127.3942,-0.97854203,0.011743626,17.42954
11596.523,1.0423814,12.755818,19.21865,0.76110727,17.221056,-4.832909,-1.9333543,,17.42954,9813.810053825378,54.40828,,4.6441813,2497,49940,,-0.75510204,,1.950044e-10,143.49799,-0.7556392,0.003865921,17.42954
11596.5625,0.92854077,12.757661,19.21865,0.7613036,17.359526,-4.8333097,1.2255532,,17.42954,9819.026692390442,54.400604,,4.6423388,2498,49960,,0.46938777,,1.948483e-10,252.20638,0.46928832,0.00013791275,17.42954
11606.863,1.0481449,12.755396,19.21865,0.761903,7.0995216,-4.8337097,2.3613653,,17.42954,9824.367849111557,54.399323,,4.6446037,2499,49980,,-0.71428573,,1.946924e-10,142.1987,-0.7141277,0.00013791275,17.42954
11606.895,0.6659176,12.757242,19.21865,0.7625888,17.369865,-4.83411,2.445797,,17.42954,9829.908377408981,54.398,,4.6427574,2500,50000,,-0.06122449,,1.9453666e-10,216.80437,-0.060328797,0.003865921,17.42954
11609.9375,1.1147137,12.757881,19.21865,0.76228905,14.356604,-4.83451,0.36200884,,17.42954,9835.385340452194,54.39349,,4.6421185,2501,50020,,0.3469388,,1.9438114e-10,228.66895,0.34521112,0.001272634,17.42954
11619.32,0.8828272,12.755987,19.21865,0.76186943,8.019645,-4.8349094,-0.3709326,,17.42954,9840.486615657806,54.388157,,4.6440125,2502,50040,,-0.8367347,,1.9422579e-10,169.35443,-0.8365183,0.00041894216,17.42954
11619.391,0.9307134,12.757814,19.21865,0.7623394,17.326567,-4.835309,2.0724583,,17.42954,9845.933850288391,54.369507,,4.642185,2503,50060,,-0.63265306,,1.9407062e-10,161.19739,-0.6328365,0.00013791275,17.42954
11619.414,1.0928743,12.759658,19.21865,0.7628714,17.377506,-4.8357086,2.1826792,,17.42954,9851.62395644188,54.340637,1.2607443,4.6403418,2504,50080,,-0.63265306,,1.9391563e-10,70.63787,-0.65148294,0.035673995,17.42954
11619.434,1.0180849,12.761503,19.21865,0.7618207,17.38059,-4.8361077,-1.953109,,17.42954,9857.43300819397,54.340065,,4.6384964,2505,50100,,0.71428573,,1.9376084e-10,274.21713,0.71480006,0.001272634,17.42954
11632.379,0.8650825,12.758188,19.21865,0.7618032,4.4527297,-4.836507,0.7290888,,17.42954,9863.541856050491,54.333496,,4.6418114,2506,50120,,-0.3469388,,1.9360624e-10,171.70152,-0.34689564,0.00013791275,17.42954
11632.578,0.7799824,12.759961,19.21865,0.7628745,17.20514,-4.836906,3.600633,,17.42954,9869.050705909729,54.324665,,4.6400385,2507,50140,,0.79591835,2.1576778e-13,1.9345182e-10,150.61517,0.7598536,0.035673995,17.42954
11646.127,0.9387885,12.756409,19.21865,0.76181847,3.8478312,-4.8373046,-1.6567626,,17.42954,9874.741256713867,54.31595,,4.643591,2508,50160,,-0.26530612,,1.9329757e-10,140.48119,-0.2627846,0.011743626,17.42954
11646.602,1.0535426,12.758069,19.21865,0.7613704,16.923277,-4.837703,-0.2876445,,17.42954,9880.320402860641,54.303528,,4.6419306,2509,50180,,-0.3469388,,1.9314353e-10,176.31937,-0.34694165,4.539993e-05,17.42954
11646.801,0.7194545,12.75984,19.21865,0.76266,17.203842,-4.838102,3.9747248,,17.42954,9885.331307172775,54.296135,,4.6401596,2510,50200,,0.020408163,,1.9298965e-10,232.22577,0.022771237,0.011743626,17.42954
11655.059,0.6862714,12.758399,19.21865,0.7619435,9.140709,-4.8385,-0.7384109,,17.42954,9890.601462602615,54.277214,,4.6416006,2511,50220,,-0.8367347,,1.9283598e-10,169.37349,-0.8381941,0.001272634,17.42954
11655.137,1.1661417,12.760217,19.21865,0.7614847,17.32452,-4.838898,-0.064958416,,17.42954,9895.698480129242,54.270927,,4.639783,2512,50240,,0.75510204,,1.9268247e-10,274.76083,0.7551923,0.00013791275,17.42954
11668.623,1.172103,12.756696,19.21865,0.76217663,3.9121294,-4.8392963,2.3773675,,17.42954,9901.35114622116,54.266266,,4.643304,2513,50260,,0.42857143,,1.9252915e-10,232.2755,0.42777726,0.001272634,17.42954
11678.584,1.0262076,12.75458,19.21865,0.7620757,7.438562,-4.839694,0.37129027,,17.42954,9906.64827990532,54.266365,,4.64542,2514,50280,,-0.877551,,1.9237602e-10,179.40576,-0.87756866,4.539993e-05,17.42954
11678.684,1.042487,12.756389,19.21865,0.76332337,17.30166,-4.840092,3.9035995,,17.42954,9912.24526810646,54.261116,,4.643611,2515,50300,,-0.10204082,,1.9222307e-10,79.51169,-0.050205786,0.035673995,17.42954
11682.766,0.9507959,12.756611,19.21865,0.7622359,13.316854,-4.8404894,-2.0075598,,17.42954,9917.740567922592,54.258793,,4.6433887,2516,50320,,-0.5510204,,1.9207029e-10,159.25438,-0.5562797,0.003865921,17.42954
11682.809,1.0732998,12.758439,19.21865,0.76145345,17.360546,-4.840887,-1.1388725,,17.42954,9923.074493646622,54.245186,,4.6415606,2517,50340,,-0.3469388,,1.919177e-10,143.0509,-0.3453983,0.001272634,17.42954
11683.006,0.856971,12.760204,19.21865,0.7612493,17.200699,-4.8412843,0.19583005,,17.42954,9928.473497152328,54.2423,,4.6397953,2518,50360,,-0.5102041,,1.917653e-10,171.33072,-0.5101708,0.00013791275,17.42954
11683.027,1.0896047,12.762036,19.21865,0.762359,17.377272,-4.841681,3.7176387,,17.42954,9933.401812791824,54.2405,,4.6379633,2519,50380,,-0.18367347,,1.916131e-10,148.07922,-0.18373208,0.001272634,17.42954
11683.818,1.2393688,12.763564,19.21865,0.7634599,16.610706,-4.842078,3.4703598,,17.42954,9938.597538232803,54.62108,118.80755,4.6364355,2520,50400,,-0.18367347,,1.9146104e-10,154.90704,-0.18371183,4.539993e-05,17.42954
11684.467,1.2459586,12.765145,19.21865,0.7647596,16.75001,-4.842475,3.8326151,,17.42954,9944.151559352875,54.211395,,4.6348543,2521,50420,,-0.26530612,,1.9130919e-10,124.4906,-0.27190894,0.003865921,17.42954
11684.77,0.9651789,12.766864,19.21865,0.7640663,17.099554,-4.842871,-1.2078367,,17.42954,9949.496538639069,54.206055,,4.633136,2522,50440,,0.18367347,,1.911575e-10,214.73175,0.20994937,0.011743626,17.42954
11693.465,0.9503459,12.765253,19.21865,0.7627705,8.703332,-4.843268,-2.4475625,,17.42954,9955.064938306808,54.202423,3.73341e-37,4.6347466,2523,50460,,-0.26530612,,1.91006e-10,79.872086,-0.20362413,0.035673995,17.42954
11694.098,1.0234456,12.766838,19.21865,0.761603,16.7647,-4.843664,-2.1280918,,17.42954,9960.949682950974,54.190273,,4.6331615,2524,50480,,-0.75510204,,1.9085468e-10,146.68591,-0.7550559,0.00041894216,17.42954
11694.125,1.0855567,12.768663,19.21865,0.76269823,17.3731,-4.8440604,3.5202756,,17.42954,9966.560253620148,54.168495,,4.631336,2525,50500,,-0.46938777,,1.9070354e-10,140.61395,-0.4695981,0.00041894216,17.42954
11694.195,0.9781925,12.770469,19.21865,0.7632959,17.328926,-4.844456,2.2063365,,17.42954,9971.88638138771,54.16625,,4.629531,2526,50520,,0.71428573,,1.9055259e-10,257.99997,0.7227282,0.011743626,17.42954
11707.25,1.3320789,12.767136,19.21865,0.76211727,4.3489647,-4.844852,-2.1621253,,17.42954,9977.51079416275,54.166557,,4.632864,2527,50540,,0.79591835,,1.9040179e-10,277.74176,0.7958813,0.00013791275,17.42954
11721.3125,1.1273679,12.763405,19.21865,0.7631486,3.3375201,-4.8452477,3.0851212,,17.42954,9982.318533420563,54.166786,,4.636595,2528,50560,,-0.79591835,,1.9025118e-10,162.28508,-0.7959463,4.539993e-05,17.42954
11721.377,0.9187861,12.765212,19.21865,0.7644333,17.333933,-4.845643,3.914832,,17.42954,9987.137100219727,54.16587,,4.6347876,2529,50580,,-0.59183675,,1.9010077e-10,201.79742,-0.5918432,4.539993e-05,17.42954
11721.383,0.9643433,12.767042,19.21865,0.7656054,17.39568,-4.8460383,3.8409753,,17.42954,9992.24742102623,54.157814,,4.6329575,2530,50600,,0.877551,4.809475e-06,1.899505e-10,158.86673,0.8435232,0.035673995,17.42954
11736.154,0.93796474,12.763036,19.21865,0.7645157,2.6264067,-4.8464336,-1.942822,,17.42954,9997.354457378387,54.151615,,4.636964,2531,50620,,0.10204082,,1.8980044e-10,217.31702,0.09099279,0.011743626,17.42954
11744.527,0.9837584,12.761561,19.21865,0.7633041,9.029269,-4.8468285,-2.2208025,,17.42954,10002.849951267242,54.233017,72.75086,4.638438,2532,50640,,0.06122449,,1.8965056e-10,116.143616,0.06555465,0.035673995,17.42954
11752.861,1.0104697,12.760102,19.21865,0.762493,9.065527,-4.8472233,-1.2634463,,17.42954,10008.0822660923,54.151104,,4.6398973,2533,50660,,-0.2244898,,1.8950083e-10,188.57724,-0.22449772,4.539993e-05,17.42954
11753.311,1.0544763,12.761755,19.21865,0.76372373,16.949396,-4.847618,3.9004328,,17.42954,10013.518008470535,54.14955,,4.6382446,2534,50680,,0.3469388,,1.8935128e-10,233.58667,0.35296533,0.003865921,17.42954
