Delta,DenMISEMeanLog,IWFirstEpisode,IWMin,Regret,ReturnMean,DenMISELogFirst,LQGmu1_actor,ReturnMax,LQGsigma_higher,TimeElapsed,Iteration,ReturnLastEpisode,IWMax,ReturnAbsMax,LQGmu1_higher,IWMean,IWLastEpisode,ReturnStepMax,ReturnMin,Regret/t,DenMISELogLast,TimestepsSoFar,Bound
1.5903445e-10,0.8143706,,,12473.461,12.888803,-2.0186014,-0.34833992,17.43669,0.001272634,11744.406017780304,2765,17.403591,164.39249,17.43669,-0.3469388,0.9088357,,19.225935,,4.511197,-1.999002,55300,52.565437
1.5891949e-10,0.8140818,,,12473.586,12.890388,-2.018963,-0.55104476,17.43669,4.539993e-05,11756.417426586151,2766,17.268494,150.03128,17.43669,-0.5510204,1.1856661,,19.225935,,4.509612,0.12405463,55320,52.554577
1.5880465e-10,0.815297,4.8394438e-33,,12473.594,12.892015,-2.0193245,-0.44092283,17.43669,0.011743626,11763.46529841423,2767,17.397133,155.87764,17.43669,-0.42857143,0.9189167,1.475222e-24,19.225935,,4.507984,4.017558,55340,52.55345
1.5868992e-10,0.8142621,6.457531e-05,,12473.617,12.893635,-2.019686,-0.4522393,17.43669,0.035673995,11770.628025531769,2768,17.375465,76.04625,17.43669,-0.46938777,1.0631044,57.341415,19.225935,,4.506365,-1.9529655,55360,52.710228
1.585753e-10,0.8132665,0.014553257,,12473.699,12.895232,-2.0200472,-0.3676571,17.43669,0.035673995,11778.727132320404,2769,17.316368,76.630264,17.43669,-0.42857143,1.0526947,66.14436,19.225935,,4.5047674,-1.997527,55380,52.6233
1.5846083e-10,0.81228787,,,12473.891,12.8967905,-2.020403,-0.63255805,17.43669,0.00041894216,11787.642868757248,2770,17.212402,171.07266,17.43669,-0.63265306,0.76926965,,19.225935,,4.503209,-1.9431329,55400,52.545086
1.5834649e-10,0.812926,,,12473.898,12.898412,-2.0207639,0.79466325,17.43669,0.011743626,11795.761276960373,2771,17.388172,266.90356,17.43669,0.79591835,0.74496263,,19.225935,,4.501588,2.8240771,55420,52.50974
1.5823226e-10,0.81239676,,,12487.945,12.89497,-2.0211246,-0.7044549,17.43669,0.003865921,11806.37142586708,2772,3.3551586,177.24132,17.43669,-0.71428573,0.8097569,,19.225935,,4.5050297,-0.3806458,55440,52.480312
1.5811816e-10,0.8113563,,,12487.965,12.896586,-2.0214853,-0.7140582,17.43669,0.011743626,11814.900456666946,2773,17.381128,154.8724,17.43669,-0.71428573,0.95806557,154.8724,19.225935,,4.503413,-1.8674812,55460,52.987335
1.5800418e-10,0.81181455,,,12487.965,12.89821,-2.0218458,-0.96834624,17.43669,0.011743626,11824.210904359818,2774,17.394653,125.08707,17.43669,-0.9591837,1.1546608,,19.225935,,4.50179,2.140062,55480,52.480164
1.5789031e-10,0.8110158,,,12488.137,12.899771,-2.0222063,-0.71486986,17.43669,0.00041894216,11831.565498828888,2775,17.231037,134.26283,17.43669,-0.71428573,1.1109357,,19.225935,,4.500229,-1.5430316,55500,52.43989
1.5777658e-10,0.81118923,,,12488.16,12.901382,-2.0225666,-0.8774858,17.43669,4.539993e-05,11842.35118174553,2776,17.375147,142.83865,17.43669,-0.877551,1.2272443,,19.225935,,4.498617,1.1986408,55520,52.43364
1.5766298e-10,0.81222534,,,12488.266,12.902966,-2.0229268,0.38815,17.43669,0.00041894216,11851.546521663666,2777,17.298244,240.65092,17.43669,0.3877551,1.0266966,,19.225935,,4.497034,3.4890378,55540,52.42769
1.575495e-10,0.8122977,1.3298428,,12497.934,12.901104,-2.0232868,1.3075025,17.43669,1.0,11859.393604278564,2778,7.732942,372.6107,17.43669,1.0,1.0872983,0.12003167,19.225935,,4.4988956,1.013881,55560,52.41124
1.5743612e-10,0.80987823,,,12515.332,12.8964615,-2.023168,-0.46942344,17.43669,0.00013791275,11871.552554607391,2779,,147.82115,17.43669,-0.46938777,0.9168861,,19.225935,,4.503538,-5.969764,55580,52.397995
1.5732289e-10,0.8109415,,,12515.383,12.898064,-2.0235279,-0.42896944,17.43669,0.00041894216,11881.53379869461,2780,17.352722,130.45625,17.43669,-0.42857143,1.1488563,,19.225935,,4.501936,3.86294,55600,52.389565
1.5720975e-10,0.8112665,,,12515.426,12.899667,-2.0238876,-0.91807467,17.43669,0.00013791275,11901.544468641281,2781,17.35335,152.25308,17.43669,-0.9183673,0.96885216,,19.225935,,4.500333,1.582873,55620,52.38907
1.5709675e-10,0.81159353,,,12515.551,12.90124,-2.0242472,-0.06135228,17.43669,0.00041894216,11910.55551290512,2782,17.275377,173.03723,17.43669,-0.06122449,0.99977,,19.225935,,4.4987593,1.7677739,55640,52.366608
1.5698388e-10,0.812161,,,12518.375,12.901841,-2.0246065,-0.83685327,17.43669,0.00013791275,11917.403523683548,2783,14.577326,159.31598,17.43669,-0.8367347,0.9132033,,19.225935,,4.4981585,2.4092472,55660,52.359734
1.5687113e-10,0.8127736,,,12518.445,12.903431,-2.0249658,-0.3051446,17.43669,0.001272634,11926.361099243164,2784,17.32718,151.77301,17.43669,-0.30612245,1.0058095,,19.225935,,4.4965687,2.6197896,55680,52.350494
1.567585e-10,0.8126695,,,12518.805,12.904918,-2.0253248,-0.75620264,17.43669,0.001272634,11934.936437606812,2785,17.043425,171.51349,17.43669,-0.75510204,0.84356415,,19.225935,,4.495082,0.5351411,55700,52.349415
1.5664597e-10,0.8124293,2.3448196e-05,,12518.84,12.906518,-2.0256839,-0.34553298,17.43669,0.011743626,11942.328613519669,2786,17.364683,123.40959,17.43669,-0.3469388,1.1829798,,19.225935,,4.4934816,0.31395915,55720,52.34958
1.5653359e-10,0.81224173,,,12519.066,12.90805,-2.0260427,-0.34672493,17.43669,0.001272634,11950.778819084167,2787,17.175024,154.91531,17.43669,-0.3469388,0.9780468,150.35771,19.225935,,4.49195,0.12459324,55740,52.454346
1.5642132e-10,0.81270266,0.052024905,,12519.254,12.909593,-2.0264015,-0.17058437,17.43669,0.035673995,11962.986877918243,2788,17.210247,75.337616,17.43669,-0.14285715,1.128658,1.0684491e-07,19.225935,,4.490407,2.1371279,55760,52.344482
1.5630916e-10,0.811764,,,12520.066,12.910912,-2.0267415,0.1007585,17.43669,0.001272634,11973.387953996658,2789,16.585423,230.22748,17.43669,0.10204082,0.9218972,,19.225935,,4.489088,-1.9257939,55780,52.332905
1.5619714e-10,0.81138676,,,12528.457,12.909513,-2.0270998,0.22229731,17.43669,0.011743626,11979.85784292221,2790,9.01222,227.92227,17.43669,0.2244898,0.94092923,3.0741237e-23,19.225935,,4.490486,-0.14210802,55800,52.32804
1.5608523e-10,0.8108116,,,12537.203,12.907989,-2.0274582,-0.26531288,17.43669,4.539993e-05,11986.855303525925,2791,8.6547365,158.39926,17.43669,-0.26530612,1.1591607,,19.225935,,4.492011,-0.7121836,55820,52.3155
1.5597344e-10,0.81202275,,,12537.699,12.90942,-2.0278165,-0.3879675,17.43669,0.00041894216,11994.41260433197,2792,16.900558,171.22209,17.43669,-0.3877551,0.84497803,,19.225935,,4.4905796,4.061651,55840,52.295147
1.5586177e-10,0.812408,,,12537.832,12.91098,-2.0281746,0.83886087,17.43669,0.011743626,12001.900628566742,2793,17.266277,276.19077,17.43669,0.8367347,0.83343875,,19.225935,,4.4890194,2.0573795,55860,52.28002
1.5575022e-10,0.8117691,,,12552.535,12.907324,-2.0285325,0.06131913,17.43669,4.539993e-05,12019.201807022095,2794,2.697822,267.78442,17.43669,0.06122449,1.1081246,,19.225935,,4.492676,-0.7843665,55880,52.271786
1.5563878e-10,0.8123929,,,12560.867,12.905951,-2.0288904,0.591928,17.43669,0.00013791275,12029.687747716904,2795,9.070419,258.1747,17.43669,0.59183675,1.1237882,,19.225935,,4.494049,2.4912736,55900,52.258926
1.555275e-10,0.81298757,0.53536457,,12572.352,12.90345,-2.0292482,-0.2678384,17.43669,0.003865921,12037.625829219818,2796,5.914576,154.40683,17.43669,-0.26530612,0.97638935,,19.225935,,4.4965496,2.38834,55920,52.255028
1.5541629e-10,0.8125391,,,12572.637,12.904957,-2.0294142,-0.63290143,17.43669,0.00013791275,12048.11753487587,2797,17.115265,152.48863,17.43669,-0.63265306,0.96899784,,19.225935,,4.495043,-0.40095854,55940,52.25466
1.5530521e-10,0.81288916,3.6472204,,12572.652,12.906557,-2.0297718,0.2418437,17.43669,0.10836801,12055.879307031631,2798,17.385649,38.943302,17.43669,-0.06122449,1.0125434,5.288947e-07,19.225935,,4.4934425,1.8412097,55960,52.24332
1.5519426e-10,0.8117209,,,12581.477,12.905009,-2.0288265,-0.5919293,17.43669,0.00013791275,12063.163796424866,2799,8.572137,134.74257,17.43669,-0.59183675,1.1127573,,19.225935,,4.4949903,-2.466796,55980,52.23828
1.5508343e-10,0.8125281,,,12581.543,12.906591,-2.0291836,0.4291335,17.43669,0.003865921,12071.624681472778,2800,17.334307,233.19804,17.43669,0.42857143,1.1483165,,19.225935,,4.493408,2.9791598,56000,52.2229
1.5497272e-10,0.81253576,,,12591.516,12.904635,-2.0295408,0.15665762,17.43669,0.011743626,12083.905716896057,2801,7.4279804,206.18729,17.43669,0.18367347,1.1413975,,19.225935,,4.495364,0.71309793,56020,52.21778
1.5486212e-10,0.8114214,,,12600.035,12.9032,-2.0298977,0.14062451,17.43669,0.011743626,12096.375629425049,2802,8.88121,227.7339,17.43669,0.14285715,0.9443211,192.53516,19.225935,,4.4967995,-2.4252563,56040,52.496284
1.5475164e-10,0.8108584,6.095345,,12608.512,12.901779,-2.0302544,-0.4422084,17.43669,0.10836801,12105.824928283691,2803,8.924606,27.344778,17.43669,-0.46938777,1.0343984,9.644789e-07,19.225935,,4.4982204,-0.68831277,56060,52.218178
1.5464129e-10,0.8098855,,,12608.555,12.903368,-2.028439,-0.75513875,17.43669,4.539993e-05,12114.505682468414,2804,17.3523,184.29935,17.43669,-0.75510204,0.9968235,,19.225935,,4.4966316,-1.949488,56080,52.2061
1.5453104e-10,0.8109079,,,12608.617,12.904949,-2.0287955,-0.83737993,17.43669,0.00041894216,12124.781009674072,2805,17.34068,156.94087,17.43669,-0.8367347,0.9534036,,19.225935,,4.4950504,3.708107,56100,52.18557
1.5442092e-10,0.8109358,,,12608.684,12.906527,-2.029152,-0.8361571,17.43669,0.001272634,12133.109550952911,2806,17.33334,158.5687,17.43669,-0.8367347,0.9220295,106.444275,19.225935,,4.493473,0.9515841,56120,52.352814
1.5431091e-10,0.81100744,,,12608.746,12.908107,-2.0295084,-0.918302,17.43669,0.00041894216,12143.285654783249,2807,17.33924,138.072,17.43669,-0.9183673,1.0699546,,19.225935,,4.491893,1.1052462,56140,52.165516
1.5420103e-10,0.81195575,,,12608.867,12.909662,-2.0298645,0.8775793,17.43669,4.539993e-05,12156.003784656525,2808,17.276077,373.68753,17.43669,0.877551,1.0717374,,19.225935,,4.4903374,3.4215324,56160,52.14425
1.5409125e-10,0.81279045,,,12624.172,12.905812,-2.0302205,-0.6804992,17.43669,0.011743626,12164.157657623291,2809,2.0927465,148.67595,17.43669,-0.67346936,0.9231384,,19.225935,,4.4941874,3.1388073,56180,52.142796
1.539816e-10,0.8119753,,,12624.18,12.90741,-2.0305765,-0.9606465,17.43669,0.001272634,12172.314672708511,2810,17.396051,132.78572,17.43669,-0.9591837,1.1362411,,19.225935,,4.49259,-1.3871752,56200,52.131744
1.5387205e-10,0.8118363,,,12624.352,12.908946,-2.0309322,-0.058670945,17.43669,0.003865921,12178.24759888649,2811,17.22841,191.4596,17.43669,-0.06122449,0.8166686,,19.225935,,4.4910536,0.3027805,56220,52.12578
1.5376264e-10,0.8112872,,,12626.887,12.909642,-2.031288,-0.18385728,17.43669,0.00013791275,12184.80600476265,2812,14.864819,144.0612,17.43669,-0.18367347,1.1067073,,19.225935,,4.4903574,-0.5348895,56240,52.104534
1.5365333e-10,0.8118575,,,12627.637,12.910972,-2.0316434,-0.79952854,17.43669,0.003865921,12193.83435845375,2813,16.65005,138.01408,17.43669,-0.79591835,1.0774368,,19.225935,,4.489028,2.330006,56260,52.104324
1.5354414e-10,0.8113482,,,12627.6875,12.912548,-2.0319989,-0.99992514,17.43669,0.00013791275,12200.664316177368,2814,17.34634,150.13626,17.43669,-1.0,1.0039,,19.225935,,4.4874516,-0.6819884,56280,52.101955
1.5343507e-10,0.8121581,,,12627.891,12.914071,-2.032354,0.26189786,17.43669,0.011743626,12208.191549539566,2815,17.20027,214.55324,17.43669,0.26530612,1.1081454,,19.225935,,4.4859285,3.1050417,56300,52.091152
1.5332613e-10,0.8115007,,,12636.809,12.912497,-2.0327094,0.30633715,17.43669,0.00013791275,12215.624400138855,2816,8.480161,230.12958,17.43669,0.30612245,1.0865185,,19.225935,,4.487503,-1.1207175,56320,52.08114
1.5321727e-10,0.81182826,,,12645.957,12.910843,-2.0330644,0.30583632,17.43669,0.00041894216,12222.556894779205,2817,8.25025,230.63402,17.43669,0.30612245,0.94411755,155.91919,19.225935,,4.4891567,1.6781878,56340,52.098263
1.5310855e-10,0.81199974,,,12655.105,12.909188,-2.0334194,-0.877601,17.43669,0.00013791275,12231.301446199417,2818,8.253041,141.41641,17.43669,-0.877551,1.0504736,,19.225935,,4.4908113,1.3737348,56360,52.080124
1.5299995e-10,0.81305426,,,12655.203,12.910747,-2.0337741,0.14342171,17.43669,0.00041894216,12238.85416841507,2819,17.300585,217.38127,17.43669,0.14285715,1.160658,,19.225935,,4.489253,3.7514813,56380,52.069237
1.5289146e-10,0.8130972,,,12663.6875,12.90933,-2.034129,-0.6731678,17.43669,0.00013791275,12245.422716140747,2820,8.917373,134.60713,17.43669,-0.67346936,1.1201423,,19.225935,,4.4906693,0.80561405,56400,52.067696
1.5278308e-10,0.81344956,,,12663.703,12.910916,-2.0344834,-0.67351854,17.43669,0.00041894216,12252.042500972748,2821,17.384861,153.98361,17.43669,-0.67346936,0.9663465,133.36137,19.225935,,4.4890833,1.7067457,56420,52.288612
1.5267482e-10,0.8143789,,,12663.715,12.912504,-2.0348377,0.30449694,17.43669,0.001272634,12258.752922534943,2822,17.388605,226.18954,17.43669,0.30612245,1.1393275,,19.225935,,4.4874954,3.485164,56440,52.062244
1.5256671e-10,0.8140201,,,12672.855,12.910855,-2.035192,-0.5101578,17.43669,4.539993e-05,12265.343497753143,2823,8.260485,192.11275,17.43669,-0.5102041,0.9652522,,19.225935,,4.4891443,-0.3076623,56460,52.05777
1.5245867e-10,0.8149744,,,12672.906,12.912426,-2.0355463,0.18382727,17.43669,0.00013791275,12269.624457359314,2824,17.345116,215.76068,17.43669,0.18367347,1.2059007,,19.225935,,4.4875736,3.5684958,56480,52.04471
1.5235076e-10,0.8154824,,,12681.512,12.91097,-2.0359004,0.55101377,17.43669,4.539993e-05,12274.259507417679,2825,8.796985,314.62213,17.43669,0.5510204,1.0304241,,19.225935,,4.48903,2.0779524,56500,52.04412
1.5224295e-10,0.8164015,6.0952713e-13,,12692.57,12.908644,-2.0362542,-0.17257957,17.43669,0.011743626,12279.589739322662,2826,6.340333,141.70032,17.43669,-0.18367347,1.0455292,,19.225935,,4.491356,3.427254,56520,52.03428
1.5213528e-10,0.8154884,27.955484,,12693.496,12.909906,-2.036608,-0.25859368,17.43669,0.10836801,12285.126412630081,2827,16.475311,30.067305,17.43669,-0.26530612,1.04201,15.364263,19.225935,,4.490093,-1.7948402,56540,52.031685
1.5202771e-10,0.81472147,,,12693.902,12.911349,-2.0271215,0.59736526,17.43669,0.003865921,12290.761455059052,2828,16.993809,261.98392,17.43669,0.59183675,1.0236224,,19.225935,,4.4886503,-1.3931015,56560,52.020878
1.5192025e-10,0.813844,,,12705.445,12.908855,-2.027475,-0.101945646,17.43669,0.00013791275,12297.597043275833,2829,5.855701,160.70078,17.43669,-0.10204082,1.0022234,,19.225935,,4.491144,-1.6611391,56580,52.020523
1.518129e-10,0.81453484,,,12707.02,12.909887,-2.0278285,0.7140771,17.43669,0.011743626,12303.277827739716,2830,15.826958,257.13568,17.43669,0.71428573,1.1206218,,19.225935,,4.4901123,2.7860863,56600,52.001102
1.5170566e-10,0.81480354,,,12719.953,12.906904,-2.0281818,-0.020489043,17.43669,4.539993e-05,12308.45976805687,2831,4.462135,261.85077,17.43669,-0.020408163,0.75556487,,19.225935,,4.4930954,1.4872612,56620,51.99627
1.5159855e-10,0.8153831,,,12725.16,12.906652,-2.028535,0.5497004,17.43669,0.003865921,12314.229296684265,2832,12.196199,258.10284,17.43669,0.5510204,0.9581966,,19.225935,,4.493347,2.726619,56640,51.983902
1.5149154e-10,0.81499827,,,12736.207,12.904339,-2.028888,0.018925436,17.43669,0.001272634,12320.252081394196,2833,6.3534956,203.75938,17.43669,0.020408163,1.2634603,,19.225935,,4.495661,-0.21010888,56660,51.975708
1.5138464e-10,0.81474835,,,12744.426,12.903025,-2.0292408,-0.59137267,17.43669,0.00041894216,12326.487011909485,2834,9.181182,142.3607,17.43669,-0.59183675,1.0368253,,19.225935,,4.496975,-0.12548558,56680,51.972343
1.5127787e-10,0.8149488,5.740502e-31,,12744.398,12.904621,-2.0295937,-0.7345375,17.43669,0.035673995,12332.8678855896,2835,17.427597,80.835175,17.43669,-0.71428573,1.0341201,0.007578987,19.225935,,4.4953785,1.3611981,56700,51.970512
1.5117121e-10,0.8139571,,,12744.43,12.906195,-2.0299463,0.6326344,17.43669,4.539993e-05,12339.145349025726,2836,17.370039,328.36023,17.43669,0.63265306,0.9691162,,19.225935,,4.493805,-2.0237443,56720,51.970505
1.5106465e-10,0.81481785,,,12756.371,12.90357,-2.030299,-0.08087859,17.43669,0.011743626,12344.89543557167,2837,5.4607315,185.20357,17.43669,-0.06122449,0.7753545,,19.225935,,4.4964294,3.3317595,56740,51.968334
1.5095822e-10,0.81368554,,,12759.16,12.904172,-2.0306513,0.8775836,17.43669,0.00041894216,12350.778477191925,2838,14.607018,302.38812,17.43669,0.877551,1.2133462,,19.225935,,4.4958277,-2.1628704,56760,51.965275
1.5085189e-10,0.81455106,,,12774.469,12.900362,-2.0310037,0.75502455,17.43669,0.00013791275,12356.8012008667,2839,2.092677,275.65488,17.43669,0.75510204,0.9848791,,19.225935,,4.4996376,3.0991437,56780,51.960285
1.5074567e-10,0.81513757,,,12787.953,12.8972,-2.0313559,-0.83249575,17.43669,0.003865921,12363.212875366211,2840,3.9144356,179.4565,17.43669,-0.8367347,0.78827375,,19.225935,,4.5028,2.5258431,56800,51.959724
1.5063957e-10,0.81438977,,,12788.016,12.898762,-2.031708,-0.8513309,17.43669,0.011743626,12370.072409152985,2841,17.335335,177.11475,17.43669,-0.8367347,0.74367076,93.9612,19.225935,,4.501238,-1.0825214,56820,52.23042
1.5053357e-10,0.8132491,,,12788.113,12.900312,-2.03206,-0.87112796,17.43669,0.035673995,12376.779139757156,2842,17.306,89.05983,17.43669,-0.8367347,0.8746437,89.05983,19.225935,,4.499687,-2.158617,56840,52.06923
1.504277e-10,0.8124522,,,12788.211,12.90186,-2.0324116,-0.8787249,17.43669,0.003865921,12382.818819761276,2843,17.302729,145.23409,17.43669,-0.877551,1.0498277,97.17628,19.225935,,4.4981394,-1.3201271,56860,52.379044
1.5032194e-10,0.8122711,,,12788.3125,12.903405,-2.0327632,0.3469441,17.43669,0.00041894216,12388.73569726944,2844,17.296587,227.2321,17.43669,0.3469388,1.102841,,19.225935,,4.4965944,0.2658551,56880,51.95803
1.5021627e-10,0.8132332,,,12797.703,12.901686,-2.033115,-0.14318942,17.43669,0.00013791275,12394.684230327606,2845,8.008724,181.47476,17.43669,-0.14285715,0.823489,,19.225935,,4.498314,3.4750087,56900,51.952095
1.5011073e-10,0.8133453,,,12798.68,12.902923,-2.0334663,-0.1426745,17.43669,0.00041894216,12401.674518823624,2846,16.423683,184.96431,17.43669,-0.14285715,0.7741795,184.96431,19.225935,,4.497077,1.3241668,56920,52.339153
1.500053e-10,0.81371176,,,12799.797,12.904111,-2.0338175,-0.14272943,17.43669,0.001272634,12408.080966472626,2847,16.286013,147.43898,17.43669,-0.14285715,1.097386,38.16016,19.225935,,4.4958887,2.0956376,56940,51.98777
1.4989997e-10,0.8143072,,,12801.035,12.905254,-2.0341687,0.3103597,17.43669,0.003865921,12413.883361816406,2848,16.160112,235.48328,17.43669,0.30612245,1.0168505,,19.225935,,4.4947453,2.4316406,56960,51.943604
1.4979476e-10,0.8135518,,,12810.207,12.903612,-2.03452,-0.89602697,17.43669,0.035673995,12419.893592834473,2849,8.227664,74.69411,17.43669,-0.9591837,1.0163497,,19.225935,,4.4963875,-1.3275663,56980,51.94261
1.4968966e-10,0.8125427,,,12810.32,12.90515,-2.0348709,-0.8771679,17.43669,0.011743626,12425.51555800438,2850,17.288675,143.90727,17.43669,-0.877551,1.0153241,78.2798,19.225935,,4.494849,-2.0723803,57000,52.31526
1.4958468e-10,0.8127287,,,12810.414,12.906693,-2.0352216,-0.877466,17.43669,0.00041894216,12430.96138048172,2851,17.30504,164.3591,17.43669,-0.877551,0.92161864,163.75002,19.225935,,4.493306,1.3423082,57020,52.493225
1.4947979e-10,0.81352246,,,12810.512,12.908236,-2.0355723,-0.34735224,17.43669,0.00013791275,12436.217942476273,2852,17.30186,145.41162,17.43669,-0.3469388,1.052894,,19.225935,,4.491764,3.1697307,57040,51.93866
1.4937503e-10,0.8137396,,,12810.602,12.909779,-2.0359228,0.10400621,17.43669,0.003865921,12442.596860170364,2853,17.309853,261.10504,17.43669,0.10204082,0.5838069,,19.225935,,4.490221,1.3998499,57060,51.909115
1.4927036e-10,0.81311285,,,12818.996,12.90841,-2.0362732,0.22442211,17.43669,4.539993e-05,12448.747176885605,2854,9.0061655,297.44434,17.43669,0.2244898,0.92589873,,19.225935,,4.4915895,-0.5486452,57080,51.90554
1.4916582e-10,0.81378406,,,12827.75,12.906918,-2.0366237,0.26465946,17.43669,0.00041894216,12454.982977867126,2855,8.646094,240.07465,17.43669,0.26530612,0.92069346,,19.225935,,4.493082,2.840223,57100,51.902267
1.4906136e-10,0.81366307,,,12836.68,12.905364,-2.036974,0.7149369,17.43669,0.00041894216,12461.456837415695,2856,8.466921,268.31845,17.43669,0.71428573,0.86685354,,19.225935,,4.4946356,0.56850636,57120,51.90293
1.4895704e-10,0.8134651,,,12849.633,12.902404,-2.037324,-0.55108994,17.43669,0.00041894216,12467.404282331467,2857,4.450948,142.5329,17.43669,-0.5510204,1.051445,,19.225935,,4.497596,0.40532804,57140,51.901577
1.4885282e-10,0.81437045,,,12849.637,12.9039755,-2.037674,-0.5510687,17.43669,4.539993e-05,12473.067867517471,2858,17.39287,146.22675,17.43669,-0.5510204,1.2054027,93.81244,19.225935,,4.496024,3.3660522,57160,52.082657
1.487487e-10,0.81545985,,,12849.645,12.905545,-2.0380237,-0.3061493,17.43669,4.539993e-05,12478.872322320938,2859,17.394537,182.60825,17.43669,-0.30612245,1.001518,,19.225935,,4.4944544,3.7495255,57180,51.899834
1.4864471e-10,0.8164969,,,12849.852,12.907045,-2.0383735,-0.59308404,17.43669,0.001272634,12485.09330701828,2860,17.194948,145.42784,17.43669,-0.59183675,1.0215107,,19.225935,,4.4929543,3.8066595,57200,51.898895
1.4854082e-10,0.81633186,0.5404611,,12849.852,12.908615,-2.038723,-0.26665595,17.43669,0.003865921,12492.518649101257,2861,17.397306,149.16812,17.43669,-0.26530612,1.0175899,,19.225935,,4.4913845,0.33940247,57220,51.897415
1.4843703e-10,0.816134,,,12850.223,12.910055,-2.0388837,0.1840254,17.43669,0.00041894216,12498.696403503418,2862,17.0298,233.42,17.43669,0.18367347,0.8160834,,19.225935,,4.4899445,0.2493378,57240,51.89752
1.4833335e-10,0.8161668,,,12858.824,12.908619,-2.039233,-0.18385807,17.43669,0.00041894216,12505.383333683014,2863,8.796321,143.82399,17.43669,-0.18367347,1.0784756,,19.225935,,4.4913807,1.111784,57260,51.88828
1.4822979e-10,0.8167194,,,12859.484,12.909956,-2.0395823,-0.6311625,17.43669,0.001272634,12511.68418598175,2864,16.738255,142.19571,17.43669,-0.63265306,1.0713373,,19.225935,,4.4900436,2.3387353,57280,51.881943
1.4812633e-10,0.81653535,,,12859.496,12.91152,-2.0399313,0.4473484,17.43669,0.011743626,12517.875890016556,2865,17.390425,233.0891,17.43669,0.46938777,0.8485467,,19.225935,,4.4884796,0.23552178,57300,51.860886
1.4802298e-10,0.81527126,,,12869.613,12.909555,-2.0402803,0.42593482,17.43669,0.011743626,12524.049576282501,2866,7.2826247,239.49083,17.43669,0.42857143,0.8394655,131.80798,19.225935,,4.490444,-2.6340902,57320,52.020027
1.4791973e-10,0.81464183,,,12879.5625,12.907652,-2.0406291,0.6325035,17.43669,0.00013791275,12530.105036735535,2867,7.452883,286.31213,17.43669,0.63265306,0.69528514,,19.225935,,4.4923477,-0.81143624,57340,51.86003
1.478166e-10,0.81488734,,,12891.5,12.905055,-2.0409777,0.6929191,17.43669,0.035673995,12536.676143884659,2868,5.4622393,140.10677,17.43669,0.67346936,1.0794346,0.9169712,19.225935,,4.4949446,1.8417323,57360,51.86087
1.4771358e-10,0.81370974,,,12904.164,12.902207,-2.0413265,0.33997414,17.43669,0.003865921,12542.362842082977,2869,4.733174,230.00188,17.43669,0.3469388,1.1547928,,19.225935,,4.4977922,-2.6295114,57380,51.843174
1.4761066e-10,0.81284046,,,12913.512,12.900518,-2.0416749,-0.020394694,17.43669,0.00013791275,12547.590765953064,2870,8.052316,198.48705,17.43669,-0.020408163,1.0325705,,19.225935,,4.499481,-1.8055604,57400,51.839943
1.4750784e-10,0.81378216,,,12918.324,12.900409,-2.0420234,0.92637396,17.43669,0.011743626,12553.410949707031,2871,12.587804,298.6756,17.43669,0.9183673,1.1770247,,19.225935,,4.499591,3.5109665,57420,51.81542
1.4740514e-10,0.8127677,,,12934.434,12.896367,-2.0423715,-0.016725287,17.43669,0.011743626,12559.840256214142,2872,1.2913247,187.2786,17.43669,-0.020408163,1.0330307,,19.225935,,4.5036325,-2.236708,57440,51.815712
1.4730255e-10,0.8121158,,,12939.754,12.896083,-2.0427196,-0.10194528,17.43669,0.00041894216,12566.626780986786,2873,12.078447,156.95883,17.43669,-0.10204082,1.0562156,,19.225935,,4.5039167,-1.0710847,57460,51.81534
1.4720006e-10,0.81281585,,,12941.777,12.896945,-2.0430677,-0.42812523,17.43669,0.00041894216,12573.483440637589,2874,15.377539,128.77989,17.43669,-0.42857143,1.1584512,,19.225935,,4.5030546,2.7865884,57480,51.810333
1.4709767e-10,0.81310385,2.3757808,,12941.805,12.898502,-2.0434155,-2.4248576,17.43669,1.0,12579.728060722351,2875,17.37155,228.57825,17.43669,-1.0,0.8927915,0.07563009,19.225935,,4.5014973,1.4994423,57500,51.806313
1.4699539e-10,0.8102511,,,12944.977,12.898965,-2.0429373,-0.22447427,17.43669,4.539993e-05,12585.808685779572,2876,14.225601,187.87305,17.43669,-0.2244898,0.98116434,,19.225935,,4.5010347,-7.2744985,57520,51.80081
1.4689323e-10,0.8112965,,,12945.418,12.900376,-2.043285,1.0073364,17.43669,0.011743626,12591.661804437637,2877,16.96268,327.5077,17.43669,1.0,0.8061143,,19.225935,,4.4996233,3.8636506,57540,51.79326
1.4679116e-10,0.8101707,,,12962.816,12.895894,-2.0436325,-0.38769287,17.43669,4.539993e-05,12597.818456888199,2878,,150.38008,17.43669,-0.3877551,1.1709962,,19.225935,,4.5041056,-2.2154543,57560,51.79348
1.466892e-10,0.8111481,,,12962.941,12.897414,-2.04398,-0.30602115,17.43669,0.00013791275,12604.11418390274,2879,17.27196,161.2862,17.43669,-0.30612245,0.9085391,,19.225935,,4.5025854,3.479271,57580,51.792862
1.4658737e-10,0.8117851,22.394058,,12963.23,12.898878,-2.0443273,-0.2749779,17.43669,0.011743626,12610.156640052795,2880,17.1139,142.37509,17.43669,-0.30612245,1.0395436,2.164501,19.225935,,4.5011215,2.753279,57600,51.77394
