LQGmu1_higher,ReturnMean,Iteration,TimeElapsed,Delta,IWFirstEpisode,ReturnMax,TimestepsSoFar,ReturnLastEpisode,IWLastEpisode,LQGmu1_actor,DenMISEMeanLog,ReturnMin,Bound,ReturnAbsMax,ReturnStepMax,Regret/t,IWMin,DenMISELogFirst,DenMISELogLast,Regret,IWMean,IWMax,LQGsigma_higher
-0.2244898,12.749069,2317,8876.762768268585,2.264798e-10,,17.439795,46340,15.7641535,,-0.22454101,0.82327104,,55.95033,17.439795,19.227406,4.6509304,,-5.9179416,2.2215443,10776.207,1.0061,191.91425,4.539993e-05
-0.020408163,12.750864,2318,8882.566804647446,2.2628441e-10,,17.439795,46360,16.90866,,-0.011403062,0.8244088,,55.94615,17.439795,19.227406,4.6491356,,-5.918373,3.4885623,10776.697,0.9137092,189.64383,0.003865921
-0.020408163,12.749492,2319,8887.910806655884,2.2608929e-10,,17.439795,46380,9.571085,191.48407,-0.024711471,0.8231339,,56.297054,17.439795,19.227406,4.650508,,-5.9188046,-2.0232956,10784.525,1.0010618,198.62717,0.011743626
-0.79591835,12.748859,2320,8892.925213336945,2.2589444e-10,,17.439795,46400,11.28049,,-0.8068039,0.822261,,55.944157,17.439795,19.227406,4.65114,,-5.9192357,-1.1767337,10790.646,1.0315555,149.78845,0.003865921
-0.79591835,12.750831,2321,8897.687113761902,2.256998e-10,,17.439795,46420,17.32316,128.70157,-0.7992716,0.8211514,,56.266716,17.439795,19.227406,4.649169,,-5.919667,-1.7615911,10790.721,1.1532812,129.30193,0.011743626
-1.0,12.752805,2322,8903.134124994278,2.2550545e-10,,17.439795,46440,17.334827,2.87879e-06,-1.0311604,0.8205719,,55.938774,17.439795,19.227406,4.647195,,-5.9200974,-0.65758413,10790.789,0.88569033,163.06543,0.035673995
0.06122449,12.754718,2323,8908.546599388123,2.2531134e-10,,17.439795,46460,17.197748,,0.06124406,0.81883764,,55.889816,17.439795,19.227406,4.645282,,-5.920528,-3.0798054,10790.99,0.8856999,233.66243,0.003865921
0.06122449,12.753133,2324,8913.995078802109,2.2511751e-10,,17.439795,46480,9.073071,271.32187,0.06117384,0.81988126,,56.153275,17.439795,19.227406,4.646867,,-5.9209585,3.38486,10799.316,1.0624998,280.74945,4.539993e-05
-0.3877551,12.751549,2325,8919.670315265656,2.2492389e-10,,17.439795,46500,9.070581,,-0.3869468,0.8208996,,55.887997,17.439795,19.227406,4.648451,,-5.9213886,3.176157,10807.648,1.1050929,141.40488,0.001272634
-0.42857143,12.753475,2326,8924.627300977707,2.2473053e-10,,17.439795,46520,17.231567,,-0.43106663,0.8209379,,55.88438,17.439795,19.227406,4.6465244,,-5.9218187,0.82659644,10807.814,0.9953307,146.41513,0.001272634
0.020408163,12.755427,2327,8930.265192270279,2.2453742e-10,,17.439795,46540,17.295843,,0.020527795,0.82040167,,55.87211,17.439795,19.227406,4.6445723,,-5.9222484,-0.40481913,10807.922,1.1568118,214.88907,0.00013791275
0.46938777,12.753875,2328,8935.57464647293,2.2434457e-10,,17.439795,46560,9.137916,,0.46468046,0.8210935,,55.85824,17.439795,19.227406,4.646125,,-5.922678,2.3137636,10816.18,1.0450792,243.71205,0.003865921
-0.26530612,12.751463,2329,8940.318197011948,2.2415196e-10,,17.439795,46580,7.1387043,,-0.25150853,0.82013845,,55.845627,17.439795,19.227406,4.6485367,,-5.9231076,-1.413143,10826.441,0.78190184,96.86844,0.035673995
-0.63265306,12.7533,2330,8944.966559410095,2.2395957e-10,,17.439795,46600,17.031086,,-0.63263565,0.81873935,,55.83413,17.439795,19.227406,4.6467,,-5.923537,-2.214266,10826.8125,1.1292474,161.55197,4.539993e-05
-0.59183675,12.755292,2331,8949.755599737167,2.2376746e-10,,17.439795,46620,17.39869,1.2288335e-24,-0.5968467,0.8201475,,55.82868,17.439795,19.227406,4.6447077,,-5.923966,4.004677,10826.8125,0.90161175,153.05954,0.003865921
-0.59183675,12.757273,2332,8955.090596199036,2.2357559e-10,,17.439795,46640,17.373343,91.60184,-0.60003555,0.81928223,,55.921265,17.439795,19.227406,4.642727,,-5.9243946,-1.0829433,10826.84,1.2106569,124.81704,0.011743626
-0.30612245,12.759266,2333,8960.26798081398,2.2338398e-10,2.6294922e-27,17.439795,46660,17.406313,0.40223384,-0.30098876,0.8183841,,55.80067,17.439795,19.227406,4.6407337,,-5.9248233,-1.4639436,10826.832,0.8994464,33.546715,0.10836801
-0.46938777,12.761125,2334,8965.050855875015,2.2319259e-10,,17.439795,46680,17.098576,,-0.46952403,0.81745857,,55.792435,17.439795,19.227406,4.638875,,-5.925252,-1.2389213,10827.133,1.2746081,122.71727,0.00013791275
0.9591837,12.763087,2335,8970.185013532639,2.2300146e-10,,17.439795,46700,17.343801,,0.9591069,0.81838614,,55.778713,17.439795,19.227406,4.6369123,,-5.9256806,2.7361498,10827.191,0.96357924,270.39493,0.001272634
0.2244898,12.7579365,2336,8975.676444292068,2.2281059e-10,,17.439795,46720,0.7294094,3.583441e-11,0.178292,0.8190241,,55.76583,17.439795,19.227406,4.642063,,-5.9261084,2.3785772,10843.859,0.99704105,46.67119,0.10836801
-0.8367347,12.756248,2337,8981.484554052353,2.2261992e-10,,17.439795,46740,8.815234,,-0.8008278,0.81802547,,55.762608,17.439795,19.227406,4.643751,,-5.9265366,-1.5080501,10852.447,1.0803332,75.72009,0.035673995
0.14285715,12.758214,2338,8987.13900756836,2.2242955e-10,,17.439795,46760,17.350979,,0.14284955,0.81729674,,55.75896,17.439795,19.227406,4.6417856,,-5.9269643,-0.95694005,10852.494,1.3791066,237.23605,4.539993e-05
-0.5510204,12.756574,2339,8992.526089668274,2.2223938e-10,,17.439795,46780,8.918863,,-0.56175125,0.81866366,,55.759197,17.439795,19.227406,4.643426,,-5.927392,3.6957872,10860.973,0.9180074,163.57419,0.003865921
-0.5510204,12.758538,2340,8997.93891620636,2.2204949e-10,,17.439795,46800,17.35573,117.96811,-0.5469263,0.81756026,,56.00042,17.439795,19.227406,4.6414614,,-5.9278193,-1.6623875,10861.02,1.2536602,119.33762,0.011743626
0.18367347,12.760508,2341,9002.8837454319,2.2185981e-10,,17.439795,46820,17.36724,,0.18730885,0.81693125,,55.75624,17.439795,19.227406,4.639492,,-5.9282465,-0.88711005,10861.051,1.174249,217.30324,0.003865921
0.3469388,12.75881,2342,9008.414646625519,2.2167039e-10,,17.439795,46840,8.78522,,0.34698027,0.81617194,,55.717598,17.439795,19.227406,4.6411896,,-5.9286737,-1.098558,10869.668,0.88455486,226.34761,0.00013791275
0.26530612,12.756783,2343,9014.321315050125,2.2148121e-10,,17.439795,46860,8.008495,,0.2653601,0.81714046,,55.701694,17.439795,19.227406,4.643217,,-5.9291005,3.2271235,10879.059,1.0812538,280.73538,4.539993e-05
-0.59183675,12.754951,2344,9019.610760211945,2.2129228e-10,,17.439795,46880,8.46354,,-0.5919043,0.8181388,,55.688583,17.439795,19.227406,4.645049,,-5.9295273,3.1218655,10887.994,1.2410761,145.08112,4.539993e-05
-0.71428573,12.756929,2345,9025.487703800201,2.2110358e-10,,17.439795,46900,17.396185,,-0.71438926,0.81933475,,55.683956,17.439795,19.227406,4.64307,,-5.929954,3.413565,10888.0,0.9186089,204.41754,4.539993e-05
-0.71428573,12.7589035,2346,9030.96477508545,2.2091513e-10,,17.439795,46920,17.386776,137.86221,-0.7141883,0.8201148,,55.970993,17.439795,19.227406,4.641096,,-5.9303803,2.761909,10888.012,1.0866286,144.93909,0.00013791275
-0.9183673,12.760866,2347,9035.998327970505,2.2072691e-10,,17.439795,46940,17.366226,4.829574e-08,-0.90074354,0.82102007,,55.67154,17.439795,19.227406,4.6391335,,-5.9308066,2.8812635,10888.049,0.9377922,82.11425,0.035673995
0.9183673,12.7627945,2348,9040.269060611725,2.2053895e-10,,17.439795,46960,17.28818,,0.922882,0.81976205,,55.67038,17.439795,19.227406,4.637205,,-5.9312325,-2.0625136,10888.158,0.9812829,304.9486,0.003865921
-0.71428573,12.757936,2349,9044.959757328033,2.203512e-10,,17.439795,46980,1.3501179,,-0.7178843,0.81871086,,55.67074,17.439795,19.227406,4.642064,,-5.9316583,-1.592124,10904.207,1.1235077,138.57448,0.003865921
-0.14285715,12.759896,2350,9049.65803360939,2.201637e-10,,17.439795,47000,17.36498,,-0.14287052,0.81812114,,55.650444,17.439795,19.227406,4.6401033,,-5.932084,-0.66847515,10904.244,1.020594,159.64374,0.00013791275
-1.0,12.7614765,2351,9054.47821521759,2.1997647e-10,,17.439795,47020,16.475761,,-1.0002059,0.81945366,,55.650993,17.439795,19.227406,4.638523,,-5.9325094,3.9530478,10905.168,0.9072582,165.74963,0.00013791275
0.46938777,12.763364,2352,9059.151928424835,2.1978944e-10,,17.439795,47040,17.199974,,0.469654,0.8199219,,55.636063,17.439795,19.227406,4.636636,,-5.9329348,2.0311673,10905.369,1.0591892,227.12389,0.00013791275
1.0,12.760955,2353,9063.909447431564,2.1960268e-10,5.4845877,17.439795,47060,7.0963955,0.083254136,2.594036,0.8201896,,55.635845,17.439795,19.227406,4.639045,,-5.9333596,1.4262854,10915.672,1.1760962,318.503,1.0
-0.30612245,12.755534,2354,9068.941270828247,2.1941617e-10,,17.439795,47080,,,-0.30488932,0.8165395,,55.620956,17.439795,19.227406,4.6444654,,-5.9314566,-7.9175563,10933.07,1.2648093,122.38278,0.001272634
-0.877551,12.757408,2355,9074.335929393768,2.1922987e-10,,17.439795,47100,17.166748,,-0.8775548,0.8165169,,55.6156,17.439795,19.227406,4.6425915,,-5.931881,0.5209762,10933.305,0.9808795,193.024,4.539993e-05
0.3877551,12.759337,2356,9079.433475732803,2.1904378e-10,,17.439795,47120,17.304167,,0.38811317,0.81780136,,55.61285,17.439795,19.227406,4.640662,,-5.932306,3.8941903,10933.398,1.017196,237.61554,0.00041894216
0.59183675,12.757204,2357,9084.58114361763,2.1885796e-10,,17.439795,47140,7.7332025,,0.5908139,0.8179268,,55.60173,17.439795,19.227406,4.6427956,,-5.93273,1.1271385,10943.07,0.9821359,259.16022,0.003865921
0.14285715,12.754308,2358,9089.94653058052,2.1867237e-10,,17.439795,47160,5.9265733,,0.1426194,0.817532,,55.59704,17.439795,19.227406,4.645692,,-5.933154,-0.05959406,10954.541,0.8841287,236.46243,0.00041894216
-1.0,12.752683,2359,9094.903025388718,2.18487e-10,0.0011293724,17.439795,47180,8.919462,5.4316776e-25,-1.069629,0.8177984,,55.59561,17.439795,19.227406,4.647317,,-5.933578,1.5889555,10963.02,1.060283,154.83134,0.10836801
-0.14285715,12.754566,2360,9099.585863828659,2.183019e-10,,17.439795,47200,17.196783,,-0.14281756,0.8158783,,55.577164,17.439795,19.227406,4.6454334,,-5.9340014,-3.7582822,10963.225,1.208866,164.12102,4.539993e-05
-0.59183675,12.75604,2361,9105.013436079025,2.1811701e-10,,17.439795,47220,16.233782,,-0.59179527,0.8172074,,55.568928,17.439795,19.227406,4.64396,,-5.9344254,3.779062,10964.389,0.9868071,153.46536,0.00013791275
0.63265306,12.758008,2362,9110.282202243805,2.1793237e-10,,17.439795,47240,17.405193,,0.63368195,0.8184871,,55.56611,17.439795,19.227406,4.6419916,,-5.934849,3.8705015,10964.387,1.1167859,255.69757,0.00041894216
-0.06122449,12.754914,2363,9115.445583820343,2.1774794e-10,,17.439795,47260,5.448654,,-0.060412858,0.8181412,,55.565712,17.439795,19.227406,4.6450853,,-5.9352717,-0.07665682,10976.336,1.1167661,161.98465,0.001272634
-0.3469388,12.755628,2364,9120.470217704773,2.1756377e-10,,17.439795,47280,14.442649,,-0.34640542,0.81812364,,55.53419,17.439795,19.227406,4.644372,,-5.935695,0.6836956,10979.293,0.8392867,174.05035,0.00041894216
0.3877551,12.757533,2365,9125.64992904663,2.1737982e-10,,17.439795,47300,17.260002,,0.4039161,0.81814975,,55.519142,17.439795,19.227406,4.6424665,,-5.9361176,1.0567908,10979.434,1.2246627,210.0207,0.011743626
-0.75510204,12.755361,2366,9130.36973619461,2.171961e-10,,17.439795,47320,7.619245,,-0.75514835,0.8168689,,55.485397,17.439795,19.227406,4.644639,,-5.9365406,-2.4030786,10989.215,1.0649185,145.59729,0.00013791275
0.42857143,12.757314,2367,9135.019040346146,2.1701263e-10,,17.439795,47340,17.37705,,0.42838627,0.818038,,55.473816,17.439795,19.227406,4.642686,,-5.936963,3.5428474,10989.238,0.9881286,243.13947,0.00013791275
-0.26530612,12.755066,2368,9139.747483253479,2.1682937e-10,,17.439795,47360,7.4338145,,-0.26524332,0.8184446,,55.452393,17.439795,19.227406,4.6449337,,-5.9373856,1.8255191,10999.203,1.042976,147.99084,0.00013791275
0.18367347,12.756897,2369,9144.815523147583,2.1664634e-10,,17.439795,47380,17.09457,,0.18367326,0.8195631,,55.445934,17.439795,19.227406,4.6431026,,-5.9378076,3.4443724,10999.508,0.8701613,298.88644,4.539993e-05
1.0,12.755226,2370,9150.021726608276,2.1646356e-10,,17.439795,47400,8.7975,,1.0000478,0.8206191,,55.442207,17.439795,19.227406,4.6447735,,-5.93823,3.4986887,11008.113,0.8134942,396.9546,4.539993e-05
-0.2244898,12.749846,2371,9155.443224668503,2.1628101e-10,,17.439795,47420,,,-0.22461575,0.82138306,,55.439774,17.439795,19.227406,4.650153,,-5.9386516,2.869533,11025.512,1.0054516,155.66743,0.00013791275
-0.2244898,12.751608,2372,9160.968497037888,2.1609868e-10,,17.439795,47440,16.92701,69.74052,-0.22485176,0.822113,,55.499577,17.439795,19.227406,4.6483917,,-5.9390736,2.5688589,11025.986,1.0681217,148.6707,0.00041894216
1.0,12.753371,2373,9166.429033041,2.159166e-10,,17.439795,47460,16.935526,,1.0001466,0.82244045,,55.432938,17.439795,19.227406,4.6466284,,-5.9394946,1.5536014,11026.449,0.7887491,307.74527,0.00013791275
-1.0,12.747999,2374,9172.062241315842,2.1573474e-10,,17.439795,47480,,,-1.0008812,0.8227362,,55.408897,17.439795,19.227406,4.6520004,,-5.939916,1.7680558,11043.848,0.81988704,178.4975,0.00041894216
-1.0,12.749873,2375,9177.569290161133,2.155531e-10,,17.439795,47500,17.198397,152.2109,-1.0026488,0.8225096,,55.466118,17.439795,19.227406,4.6501265,,-5.940337,0.4827394,11044.051,0.88887745,170.33139,0.001272634
-1.0,12.751744,2376,9183.043806791306,2.1537169e-10,,17.439795,47520,17.196356,138.71126,-1.0024644,0.82188517,,55.677967,17.439795,19.227406,4.6482553,,-5.940758,-0.5305094,11044.254,1.0168098,156.0097,0.003865921
1.0,12.753615,2377,9188.816952228546,2.1519052e-10,,17.439795,47540,17.198784,,0.9992689,0.82137156,,55.403156,17.439795,19.227406,4.6463842,,-5.9411793,-0.39351672,11044.457,1.1171012,320.40033,0.00041894216
-0.3877551,12.748257,2378,9194.197145462036,2.1500957e-10,,17.439795,47560,0.01330815,,-0.3879615,0.82111204,,55.40207,17.439795,19.227406,4.651743,,-5.9416,0.13411115,11061.844,1.0812951,145.97128,0.00013791275
-0.42857143,12.750186,2379,9199.73155117035,2.1482885e-10,,17.439795,47580,17.337994,1.2410447e-23,-0.43254158,0.82171845,,55.398613,17.439795,19.227406,4.6498137,,-5.94202,2.2068825,11061.904,0.9994999,153.39761,0.003865921
-0.67346936,12.752121,2380,9205.197710990906,2.1464835e-10,,17.439795,47600,17.355509,,-0.6664669,0.82100505,,55.39786,17.439795,19.227406,4.6478786,,-5.9424405,-0.85581267,11061.951,0.89126635,151.27686,0.011743626
0.5102041,12.754075,2381,9210.691701173782,2.144681e-10,,17.439795,47620,17.40402,,0.51549363,0.8200301,,55.379097,17.439795,19.227406,4.6459246,,-5.9428606,-1.376135,11061.945,0.899915,239.87553,0.011743626
0.75510204,12.751528,2382,9216.008443593979,2.1428807e-10,,17.439795,47640,6.6852403,8.345658e-09,0.700102,0.8189851,,55.378136,17.439795,19.227406,4.648472,,-5.94328,-1.540524,11072.662,1.013208,145.35602,0.035673995
0.9591837,12.748125,2383,9221.106264591217,2.1410825e-10,,17.439795,47660,4.642073,,0.9590933,0.8175694,,55.374325,17.439795,19.227406,4.6518745,,-5.9437,-2.5530567,11085.418,1.0228896,377.6535,4.539993e-05
-0.3469388,12.743084,2384,9226.557923793793,2.1392867e-10,,17.439795,47680,0.72964776,,-0.3449877,0.81814873,,55.352192,17.439795,19.227406,4.6569157,,-5.9441195,2.2326012,11102.086,1.0807567,143.28336,0.003865921
-0.9183673,12.744964,2385,9230.996454000473,2.1374931e-10,,17.439795,47700,17.227041,,-0.91830885,0.81776744,,55.344986,17.439795,19.227406,4.655036,,-5.944539,-0.1497404,11102.262,1.0521803,179.38455,4.539993e-05
0.18367347,12.7468605,2386,9235.964792966843,2.1357018e-10,,17.439795,47720,17.270634,,0.18377374,0.8188724,,55.339153,17.439795,19.227406,4.653139,,-5.944958,3.4342585,11102.389,1.1155373,219.76118,0.00013791275
-0.14285715,12.745206,2387,9240.588379144669,2.1339126e-10,,17.439795,47740,8.797164,,-0.1512692,0.8195987,,55.332542,17.439795,19.227406,4.6547937,,-5.9453773,2.4721599,11110.994,0.9364336,159.55196,0.011743626
-0.9183673,12.746794,2388,9245.49070572853,2.1321259e-10,,17.439795,47760,16.535551,,-0.91822225,0.81852216,,55.332798,17.439795,19.227406,4.653206,,-5.945796,-1.6702181,11111.855,1.1842465,131.56015,0.00041894216
-0.5510204,12.748686,2389,9250.657796859741,2.1303412e-10,,17.439795,47780,17.266516,9.157246e-24,-0.5525029,0.81928813,,55.33232,17.439795,19.227406,4.651314,,-5.9462147,2.4862454,11111.988,1.2131711,66.707436,0.035673995
-0.06122449,12.750629,2390,9255.949361801147,2.128559e-10,,17.439795,47800,17.394226,,-0.061589133,0.81905365,,55.320854,17.439795,19.227406,4.64937,,-5.9466333,0.055937864,11111.996,0.75345135,194.24704,0.011743626
-0.06122449,12.751478,2391,9261.171660900116,2.1267788e-10,,17.439795,47820,14.781446,157.59705,-0.06184807,0.8191957,,55.315643,17.439795,19.227406,4.6485214,,-5.9470515,1.4200097,11114.613,1.1420096,158.36505,0.00041894216
1.0,12.752218,2392,9266.343645811081,2.125001e-10,,17.439795,47840,14.522843,,1.0002408,0.8193269,,55.31428,17.439795,19.227406,4.6477814,,-5.9474697,1.0137081,11117.494,1.299453,320.87784,0.001272634
-0.79591835,12.746889,2393,9271.999591827393,2.1232253e-10,,17.439795,47860,,,-0.796129,0.8196549,,55.30764,17.439795,19.227406,4.6531105,,-5.947888,1.3627524,11134.893,0.70920944,189.89069,0.00013791275
0.26530612,12.748812,2394,9277.47025346756,2.1214519e-10,,17.439795,47880,17.34749,,0.27536827,0.8199611,,55.25139,17.439795,19.227406,4.651188,,-5.9483056,1.855741,11134.943,0.7516592,237.1147,0.011743626
-0.877551,12.747002,2395,9283.034151792526,2.1196805e-10,,17.439795,47900,8.4142685,,-0.8768547,0.81858027,,55.249146,17.439795,19.227406,4.652998,,-5.9487233,-2.218226,11143.932,1.1027447,141.94797,0.00041894216
-0.877551,12.748898,2396,9288.64246892929,2.1179117e-10,,17.439795,47920,17.2912,109.79171,-0.8761488,0.8186467,,55.361,17.439795,19.227406,4.651102,,-5.9491405,0.89946526,11144.039,0.82504046,156.76541,0.001272634
-0.71428573,12.750793,2397,9293.759660243988,2.1161449e-10,,17.439795,47940,17.29317,,-0.7148579,0.81825906,,55.244514,17.439795,19.227406,4.649206,,-5.949558,0.07646467,11144.148,1.0379289,147.13222,0.00041894216
0.10204082,12.752726,2398,9298.962652683258,2.1143802e-10,,17.439795,47960,17.381777,,0.10207407,0.8184052,,55.231255,17.439795,19.227406,4.647274,,-5.949975,1.1502265,11144.164,0.83449376,301.6046,4.539993e-05
-0.18367347,12.751165,2399,9304.496948242188,2.112618e-10,,17.439795,47980,9.00979,,-0.18930596,0.8193577,,55.219616,17.439795,19.227406,4.648834,,-5.950392,3.3101616,11152.553,1.0783463,152.14001,0.003865921
-0.18367347,12.752835,2400,9309.91905283928,2.1108579e-10,,17.439795,48000,16.761017,94.41369,-0.18197633,0.8185645,,55.216568,17.439795,19.227406,4.6471643,,-5.9508085,-1.1371979,11153.195,1.0659107,138.74208,0.011743626
0.06122449,12.754399,2401,9315.195380449295,2.1090998e-10,,17.439795,48020,16.505089,,0.0582851,0.8181787,,55.214355,17.439795,19.227406,4.6456003,,-5.9512253,-0.15490998,11154.086,1.1112661,206.78938,0.011743626
0.79591835,12.752866,2402,9320.83040857315,2.107344e-10,,17.439795,48040,9.073723,,0.79597074,0.8174729,,55.21334,17.439795,19.227406,4.647134,,-5.9516416,-0.9575814,11162.416,0.6941568,283.4724,0.00013791275
0.59183675,12.748947,2403,9325.90330195427,2.1055906e-10,,17.439795,48060,3.3362234,,0.5907476,0.818197,,55.178474,17.439795,19.227406,4.6510525,,-5.952058,2.88625,11176.479,1.0099169,252.121,0.00041894216
-0.5102041,12.74611,2404,9331.511938333511,2.1038392e-10,,17.439795,48080,5.9272866,,-0.5102471,0.81779647,,55.160522,17.439795,19.227406,4.6538897,,-5.952474,-0.12397984,11187.949,1.1371231,134.74,0.00041894216
0.67346936,12.748033,2405,9336.289500951767,2.10209e-10,,17.439795,48100,17.368813,,0.68113875,0.8190125,,55.158257,17.439795,19.227406,4.651967,,-5.95289,3.6257377,11187.982,1.0582954,264.46848,0.003865921
-0.63265306,12.744762,2406,9342.114490270615,2.100343e-10,,17.439795,48120,4.8805494,,-0.6358317,0.8178274,,55.151215,17.439795,19.227406,4.655237,,-5.9533052,-2.054726,11200.5,1.1657796,131.56253,0.003865921
0.2244898,12.746695,2407,9347.554840564728,2.0985981e-10,,17.439795,48140,17.394695,,0.22488077,0.8173442,,55.147854,17.439795,19.227406,4.653305,,-5.953721,-0.49126834,11200.508,1.1337354,216.59378,0.00041894216
-0.9591837,12.74499,2408,9352.665099859238,2.0968557e-10,,17.439795,48160,8.644218,,-0.9591301,0.81750864,,55.139946,17.439795,19.227406,4.6550093,,-5.9541364,1.1126577,11209.262,0.8566128,173.82907,0.00013791275
-0.79591835,12.746856,2409,9358.073789596558,2.0951152e-10,,17.439795,48180,17.240587,,-0.8103234,0.8184621,,55.12553,17.439795,19.227406,4.653144,,-5.9545517,3.278408,11209.422,1.1630994,125.74861,0.011743626
-0.9183673,12.748766,2410,9363.090910434723,2.093377e-10,,17.439795,48200,17.347786,8.793108e-17,-0.8884547,0.8174245,,55.100075,17.439795,19.227406,4.6512337,,-5.9549665,-1.826514,11209.475,1.0942875,134.54419,0.011743626
-0.877551,12.75065,2411,9368.316556692123,2.0916406e-10,,17.439795,48220,17.292843,156.27252,-0.8966885,0.81630415,,55.90977,17.439795,19.227406,4.649349,,-5.9553814,-1.9571275,11209.58,0.9383883,156.27252,0.011743626
-0.877551,12.752531,2412,9373.835887670517,2.0899067e-10,,17.439795,48240,17.287037,78.24897,-0.8273692,0.815067,,55.171215,17.439795,19.227406,4.6474686,,-5.9557962,-2.0893934,11209.695,1.0112661,78.24897,0.035673995
-0.79591835,12.754432,2413,9379.597237348557,2.088175e-10,,17.439795,48260,17.337677,37.229027,-0.7547695,0.8140713,,55.25789,17.439795,19.227406,4.645568,,-5.9562106,-1.59132,11209.756,1.1346266,71.75566,0.035673995
-0.42857143,12.7563505,2414,9384.996197223663,2.0864453e-10,,17.439795,48280,17.387642,,-0.42846403,0.8144398,,55.094284,17.439795,19.227406,4.643649,,-5.956625,1.5782627,11209.768,0.9980518,153.37933,0.00013791275
-0.3877551,12.758266,2415,9390.669887542725,2.0847177e-10,,17.439795,48300,17.382996,5.674942e-24,-0.388045,0.8152198,,55.09346,17.439795,19.227406,4.641733,,-5.9570394,2.7200193,11209.787,0.8658792,171.00081,0.003865921
-0.3877551,12.76013,2416,9396.205127954483,2.0829921e-10,,17.439795,48320,17.260736,124.308784,-0.3875267,0.8155638,,55.48757,17.439795,19.227406,4.6398697,,-5.9574533,1.7966236,11209.924,1.1223197,139.5873,0.00041894216
-0.5102041,12.761995,2417,9401.988968849182,2.081269e-10,,17.439795,48340,17.266554,,-0.51012677,0.81614774,,55.08104,17.439795,19.227406,4.6380043,,-5.957867,2.1245809,11210.059,1.0613788,181.0212,4.539993e-05
-0.67346936,12.763912,2418,9407.490644931793,2.0795479e-10,,17.439795,48360,17.398664,1.2470737e-05,-0.65413225,0.8171566,,55.05397,17.439795,19.227406,4.6360874,,-5.9582806,3.2240067,11210.059,0.82745874,85.567825,0.035673995
-0.26530612,12.765833,2419,9412.260660171509,2.0778289e-10,,17.439795,48380,17.409927,,-0.26588747,0.81584245,,55.03691,17.439795,19.227406,4.6341667,,-5.958694,-2.1839206,11210.047,1.1228564,137.74965,0.00041894216
-0.26530612,12.767632,2420,9417.400247335434,2.076112e-10,,17.439795,48400,17.1193,86.88035,-0.2648192,0.8160347,,55.181175,17.439795,19.227406,4.632368,,-5.9591074,1.1788579,11210.332,1.0299137,152.68764,0.001272634
0.9591837,12.769377,2421,9422.186171531677,2.0743973e-10,,17.439795,48420,16.993017,,0.9600974,0.81627214,,55.035652,17.439795,19.227406,4.630623,,-5.9595203,1.3806037,11210.736,0.7419857,281.74963,0.003865921
-0.9591837,12.7644,2422,9427.353884220123,2.0726848e-10,,17.439795,48440,0.71210253,,-0.95920014,0.8158112,,55.034172,17.439795,19.227406,4.6356,,-5.9599333,-0.019314522,11227.426,0.83415896,219.30392,4.539993e-05
-0.877551,12.766246,2423,9432.839363098145,2.0709742e-10,1.5431816e-06,17.439795,48460,17.239727,0.06670581,-0.8115566,0.81693196,,55.028725,17.439795,19.227406,4.633754,,-5.960346,3.726909,11227.586,1.0264341,33.848984,0.10836801
0.5102041,12.76813,2424,9437.860258102417,2.0692657e-10,,17.439795,48480,17.333166,,0.51020795,0.8158502,,55.028423,17.439795,19.227406,4.6318693,,-5.960759,-1.8284453,11227.65,0.6301387,350.96863,4.539993e-05
1.0,12.765642,2425,9443.169676065445,2.0675595e-10,,17.439795,48500,6.7346015,,1.0012952,0.81673104,,55.02677,17.439795,19.227406,4.6343575,,-5.961171,3.35274,11238.318,0.8459645,312.3214,0.003865921
-0.14285715,12.76038,2426,9448.180455207825,2.0658554e-10,,17.439795,48520,,,-0.14297217,0.8161665,,55.027195,17.439795,19.227406,4.63962,,-5.9615836,-0.37227958,11255.717,0.74299544,189.78577,0.00041894216
-0.75510204,12.761922,2427,9452.76410651207,2.0641533e-10,,17.439795,48540,16.500397,,-0.75468355,0.81681275,,55.019905,17.439795,19.227406,4.6380777,,-5.9619956,2.6563191,11256.617,1.0087082,150.96066,0.00041894216
0.06122449,12.763806,2428,9457.919187784195,2.0624533e-10,,17.439795,48560,17.338665,,0.054374702,0.8170457,,55.005432,17.439795,19.227406,4.6361933,,-5.9624076,1.3937012,11256.678,1.1542817,108.47654,0.035673995
0.71428573,12.762289,2429,9463.300335645676,2.0607556e-10,,17.439795,48580,9.077734,,0.71005756,0.8160669,,55.004066,17.439795,19.227406,4.6377106,,-5.9628196,-1.7005237,11264.998,1.1659834,254.1813,0.011743626
-0.67346936,12.758894,2430,9468.407113313675,2.0590597e-10,,17.439795,48600,4.514253,,-0.67342085,0.81517863,,54.97563,17.439795,19.227406,4.6411057,,-5.963231,-1.4693487,11277.887,0.87436604,208.15184,4.539993e-05
-0.2244898,12.760798,2431,9473.806022882462,2.0573662e-10,,17.439795,48620,17.390192,,-0.22520696,0.8161937,,54.96565,17.439795,19.227406,4.639201,,-5.9636426,3.4380531,11277.896,1.0013444,155.30399,0.001272634
-0.75510204,12.762444,2432,9479.479133367538,2.0556747e-10,,17.439795,48640,16.760252,,-0.7542474,0.8162235,,54.953465,17.439795,19.227406,4.637556,,-5.9640536,0.90610576,11278.539,0.7727008,181.56755,0.001272634
