DenMISELogLast,IWLastEpisode,MountainCar_std0_higher,TimestepsSoFar,AvgEpLen,ReturnLastEpisode,DenMISEMeanLog,Regret,IWMax,MountainCar_std1_higher,BoundBonus,ReturnMean,MountainCar_mu0_higher,NumTrainableParams,ReturnMax,MinEpLen,ReturnAbsMax,MountainCar_mu1_higher,DenMISELogFirst,IWFirstEpisode,IWMin,NumTrajectories,Iteration,Delta,Bound,ReturnMin,IWMean,ActionIn1,Regret/t,BoundMISE,GridSize,ReturnStepMax,TimeElapsed
-3.8776932,2.9113784e-07,0.14999999,1764482,496.4777715250422,99.20564,-4.002242,-216739.33,33.783333,1.5,174.28328,65.98462,0.46666667,,99.368256,98,153.94362,13.333333,-4.943985,4.768944e-25,,3554,3554,3.745532e-11,248.09256,-153.94362,0.9956055,14.309525,-60.98462,73.80928,256,153.94362,8978.44174170494
-3.8926313,8.7144614e-26,0.14999999,1765096,496.51082981715894,89.949875,-4.002213,-216824.28,64.87352,1.5,165.30185,65.991356,-1.0,,99.368256,98,153.94362,20.0,-4.9442663,,,3555,3555,3.743425e-11,248.06851,-153.94362,0.93675524,18.868706,-60.991356,82.76667,256,153.94362,8981.762534856796
-3.978037,1.4143021e-33,0.14999999,1765276,496.421822272216,88.87125,-4.002227,-216908.16,52.87607,1.5,233.98732,65.997795,0.2,,99.368256,98,153.94362,5.3333335,-4.9445477,1.0737496e-05,,3556,3556,3.74132e-11,248.07103,-153.94362,1.0085946,7.5939693,-60.997795,14.083705,256,153.94362,8984.716176986694
-4.502926,0.00014784044,0.14999999,1766275,496.56311498453755,-13.53144,-4.002364,-216889.62,38.71321,1.5,184.29393,65.97543,0.6,,99.368256,98,153.94362,14.666667,-4.944829,3.154283e-31,,3557,3557,3.7392166e-11,247.97571,-153.94362,0.99506915,14.801268,-60.975433,63.68178,256,153.94362,8988.054832458496
-3.826336,12.7237625,0.14999999,1766448,496.47217537942663,95.08677,-4.0023165,-216979.7,25.586807,1.5,156.91899,65.98361,0.33333334,,99.368256,98,153.94362,14.666667,-4.94511,7.973776e-27,,3558,3558,3.737115e-11,247.97324,-153.94362,0.9706015,15.1744795,-60.983612,91.05424,256,153.94362,8991.084149122238
-3.5806663,7.554277e-11,0.14999999,1766616,496.3798819893228,96.56286,-4.0022073,-217071.27,23.888668,1.5,152.75002,65.99221,-0.6,,99.368256,98,153.94362,9.333333,-4.9453907,4.6884154e-09,,3559,3559,3.735015e-11,247.93907,-153.94362,1.0371206,7.777821,-60.99221,95.18906,256,153.94362,8994.219434261322
-3.5338612,8.6085095e-09,0.14999999,1767021,496.35421348314605,93.76212,-4.002066,-217160.03,22.595615,1.5,148.98698,66.00001,-0.2,,99.368256,98,153.94362,17.333334,-4.945672,8.831098e-31,,3560,3560,3.732917e-11,247.93011,-153.94362,1.0374182,17.15694,-61.000008,98.94314,256,153.94362,8997.394406080246
-3.486497,1.0398423e-17,0.14999999,1767209,496.26762145464755,96.89313,-4.001911,-217251.92,87.44852,1.5,295.82785,66.00868,0.8666667,,99.368256,98,153.94362,9.333333,-4.945953,7.8208435e-24,,3561,3561,3.730821e-11,247.86594,-153.94362,0.94382656,8.927034,-61.008682,-47.961914,256,153.94362,9000.385560035706
-4.7770185,1.0280896e-30,0.14999999,1768208,496.40875912408757,-37.869057,-4.002145,-217209.05,44.298393,1.5,162.11467,65.97952,-1.0,,99.368256,98,153.94362,8.0,-4.9462333,8.513245e-10,,3562,3562,3.7287264e-11,247.85483,-153.94362,1.0248631,4.4789963,-60.979523,85.74016,256,153.94362,9003.784387588501
-3.861545,19.172407,0.14999999,1768685,496.4033118158855,90.965744,-4.002101,-217295.02,28.17276,1.5,162.87508,65.986534,-0.73333335,,99.368256,98,153.94362,6.6666665,-4.946514,3.0322177e-05,,3563,3563,3.7266336e-11,248.0528,-153.94362,1.0508705,3.9790673,-60.986534,85.17771,256,153.94362,9006.94786953926
-3.9410188,8.2591896e-07,0.14999999,1769684,496.5443322109989,-10.265788,-4.0020695,-217279.75,100.379425,1.5,248.4728,65.96514,0.06666667,,99.368256,98,153.94362,,-4.946795,0.8636449,,3564,3564,3.724543e-11,247.82118,-153.94362,0.9918944,-1.7314091,-60.96514,-0.6516185,256,153.94362,9010.40258860588
-5.52714,,0.14999999,1770683,496.6852734922861,-0.023005577,-4.002501,-217274.72,36.50549,1.5,148.19461,65.946625,-0.06666667,,99.368256,98,153.94362,20.0,-4.946833,,,3565,3565,3.7224536e-11,247.81146,-153.94362,1.0545138,20.163494,-60.946625,99.616844,256,153.94362,9013.938832521439
-3.9544754,23.99278,0.14999999,1771045,496.6475042063937,89.047226,-4.0024743,-217358.77,39.997826,1.5,157.68327,65.9531,-0.6,,99.368256,98,153.94362,20.0,-4.9471135,,,3566,3566,3.720366e-11,248.25311,-153.94362,0.9863737,17.531284,-60.953102,90.56985,256,153.94362,9017.061838626862
-3.5537767,20.667942,0.14999999,1771307,496.5817213344547,91.54021,-4.002352,-217445.31,25.378262,1.5,158.8808,65.96028,-0.46666667,,99.368256,98,153.94362,17.333334,-4.947394,1.7047081e-30,,3567,3567,3.7182805e-11,248.215,-153.94362,0.9507157,18.83434,-60.96028,89.3342,256,153.94362,9020.075338363647
-3.7224681,3.393822e-14,0.14999999,1771522,496.50280269058294,93.45878,-4.0022883,-217533.78,26.21371,1.5,158.45296,65.96799,0.46666667,,99.368256,98,153.94362,17.333334,-4.9476743,1.6967027e-37,,3568,3568,3.7161964e-11,247.80383,-153.94362,0.96601784,18.011404,-60.967987,89.35087,256,153.94362,9023.081745147705
-3.526014,7.716647e-09,0.14999999,1771763,496.431213224993,93.046585,-4.002164,-217621.81,27.062696,1.5,164.19576,65.97557,-0.73333335,,99.368256,98,153.94362,18.666666,-4.9479547,2.0312537e-36,,3569,3569,3.7141144e-11,247.78307,-153.94362,0.91595834,18.58922,-60.97557,83.58731,256,153.94362,9026.367693424225
-3.6908848,1.5747976e-18,0.14999999,1771946,496.34341736694677,88.75218,-4.0021024,-217705.58,32.36597,1.5,175.88211,65.98196,0.06666667,,99.368256,98,153.94362,8.0,-4.9482346,3.4402035e-08,,3570,3570,3.7120335e-11,247.77066,-153.94362,0.920013,7.701701,-60.981956,71.88856,256,153.94362,9029.391207933426
-3.9117098,2.0466286e-08,0.14999999,1772271,496.29543545225425,98.86874,-4.002099,-217799.44,23.530497,1.5,150.81564,65.991165,0.2,,99.368256,98,153.94362,17.333334,-4.9485145,8.837319e-34,,3571,3571,3.709955e-11,247.75035,-153.94362,1.0174375,18.844007,-60.991165,96.93471,256,153.94362,9032.527615308762
-3.6376557,,0.14999999,1772594,496.2469204927212,92.06429,-4.0019917,-217886.5,70.61777,1.5,207.45277,65.99846,-1.0,,99.368256,98,153.94362,4.0,-4.948795,0.00014981427,,3572,3572,3.707878e-11,247.74628,-153.94362,0.9411718,4.50261,-60.99846,40.2935,256,153.94362,9035.73638868332
-3.8599577,0.00044287572,0.14999999,1773593,496.38762944304506,-9.403876,-4.0019703,-217872.1,24.382282,1.5,158.14905,65.977356,-0.46666667,,99.368256,98,153.94362,12.0,-4.9490747,1.4016723e-14,,3573,3573,3.7058027e-11,247.71039,-153.94362,0.94255364,13.345091,-60.977356,89.56135,256,153.94362,9039.19091463089
-3.5350633,12.8995,0.14999999,1773779,496.3007834359261,96.67292,-4.001857,-217963.78,23.339727,1.5,150.41396,65.98595,-0.33333334,,99.368256,98,153.94362,14.666667,-4.949354,8.036274e-22,,3574,3574,3.7037293e-11,247.74773,-153.94362,1.0175986,13.20452,-60.985947,97.33377,256,153.94362,9042.279479026794
-3.5352614,17.302143,0.14999999,1774102,496.2523076923077,92.65679,-4.001721,-218051.44,24.975248,1.5,157.35522,65.99341,-0.73333335,,99.368256,98,153.94362,14.666667,-4.949634,6.142566e-23,,3575,3575,3.7016577e-11,247.79398,-153.94362,0.9768698,13.026681,-60.99341,90.43876,256,153.94362,9045.338392496109
-3.5460417,2.6115925e-09,0.14999999,1774354,496.1840044742729,91.73747,-4.001601,-218138.17,31.663269,1.5,168.45085,66.00061,-0.06666667,,99.368256,98,153.94362,6.6666665,-4.949914,4.2548454e-05,,3576,3576,3.699588e-11,247.5938,-153.94362,0.9916451,7.2025447,-61.00061,79.142944,256,153.94362,9048.492355585098
-3.8050926,0.1743155,0.14999999,1774749,496.1557170813531,99.02535,-4.0015492,-218232.19,23.197779,1.5,148.30023,66.009834,0.06666667,,99.368256,98,153.94362,12.0,-4.9501934,1.6024018e-16,,3577,3577,3.6975194e-11,247.5777,-153.94362,1.0292152,13.383311,-61.009834,99.277466,256,153.94362,9051.624387264252
-3.4737601,6.675512e-06,0.14999999,1775063,496.1048071548351,97.62222,-4.0013943,-218324.81,24.04269,1.5,151.67267,66.01868,-0.73333335,,99.368256,98,153.94362,13.333333,-4.950473,3.9419194e-19,,3578,3578,3.695453e-11,247.48769,-153.94362,1.033922,12.495114,-61.018677,95.81502,256,153.94362,9054.845793247223
-3.518087,0.0006157537,0.14999999,1775315,496.0366024029058,94.04416,-4.001249,-218413.86,40.937916,1.5,162.19423,66.026505,-0.8666667,,99.368256,98,153.94362,20.0,-4.9507523,,,3579,3579,3.6933883e-11,247.4861,-153.94362,0.95262456,19.613626,-61.026505,85.29187,256,153.94362,9057.97227692604
-3.961119,3.793645e-13,0.14999999,1775493,495.9477653631285,88.11571,-4.0012517,-218496.97,25.260065,1.5,155.8992,66.03267,0.33333334,,99.368256,98,153.94362,18.666666,-4.9510317,,,3580,3580,3.691325e-11,247.47461,-153.94362,0.9723312,18.978935,-61.03267,91.5754,256,153.94362,9061.099092006683
-3.5724068,1.8817236e-05,0.14999999,1775922,495.92907009215304,92.68336,-4.001141,-218584.66,36.266033,1.5,182.92125,66.040115,0.33333334,,99.368256,98,153.94362,10.666667,-4.951311,1.9764994e-16,,3581,3581,3.6892638e-11,247.41336,-153.94362,0.99647063,10.343678,-61.040115,64.49211,256,153.94362,9064.420951843262
-3.7669933,11.130493,0.14999999,1776355,495.9115019542155,97.77428,-4.0010777,-218677.44,40.569614,1.5,198.1026,66.04898,0.2,,99.368256,98,153.94362,8.0,-4.95159,1.565255e-09,,3582,3582,3.687204e-11,247.5537,-153.94362,0.9342639,8.728838,-61.04898,49.4511,256,153.94362,9067.588216781616
-4.183184,1.405059e-13,0.14999999,1777354,496.0519118057494,-7.8507323,-4.001147,-218664.6,24.407757,1.5,153.22061,66.02835,-0.33333334,,99.368256,98,153.94362,18.666666,-4.9518695,2.668639e-35,,3583,3583,3.685146e-11,247.38834,-153.94362,0.9998172,19.72759,-61.02835,94.16772,256,153.94362,9070.93268918991
-3.6233933,6.398998e-05,0.14999999,1777613,495.9857700892857,94.084076,-4.0010424,-218753.66,28.064758,1.5,161.27835,66.03618,0.6,,99.368256,98,153.94362,18.666666,-4.9521484,,,3584,3584,3.68309e-11,247.36993,-153.94362,0.97441214,15.325042,-61.03618,86.09159,256,153.94362,9074.038494586945
-3.8203595,26.935461,0.14999999,1777787,495.8959553695955,95.18653,-4.000999,-218843.84,28.96006,1.5,161.58633,66.04431,0.46666667,,99.368256,98,153.94362,14.666667,-4.9524274,7.5005835e-29,,3585,3585,3.6810357e-11,247.35104,-153.94362,0.99131024,15.425009,-61.04431,85.7647,256,153.94362,9077.071271896362
-3.5226042,12.827684,0.14999999,1778399,495.9283324037925,95.397064,-4.000869,-218934.25,22.695526,1.5,148.42935,66.0525,0.06666667,,99.368256,98,153.94362,14.666667,-4.9527063,8.610348e-24,,3586,3586,3.6789828e-11,247.56583,-153.94362,1.0275042,15.49724,-61.052498,99.13648,256,153.94362,9080.27767419815
-3.4496584,3.4601692e-23,0.14999999,1778625,495.8530805687204,97.112976,-4.000707,-219026.36,95.89322,1.5,248.40596,66.06116,-0.2,,99.368256,98,153.94362,,-4.9529853,39.490833,,3587,3587,3.676932e-11,247.33574,-153.94362,0.97096854,-2.03505,-61.061157,-1.0702255,256,153.94362,9083.402045488358
-5.4450526,3.781601e-10,0.14999999,1779624,495.9933110367893,-4.705028,-4.00112,-219016.66,23.975876,1.5,152.25815,66.041435,-0.33333334,,99.368256,98,153.94362,9.333333,-4.9423146,1.177863e-08,,3588,3588,3.6748826e-11,247.33723,-153.94362,1.0031269,7.5891557,-61.041435,95.07909,256,153.94362,9086.889028549194
-3.5445743,20.464039,0.14999999,1780136,495.9977709668431,95.66174,-4.0009923,-219107.31,24.691988,1.5,152.77948,66.04968,-0.6,,99.368256,98,153.94362,8.0,-4.942593,1.2712135e-06,,3589,3589,3.672835e-11,247.51309,-153.94362,1.0674636,7.427655,-61.049683,94.73361,256,153.94362,9090.10931134224
-3.5492797,17.453579,0.14999999,1780471,495.95292479108633,93.42032,-4.0008483,-219195.75,23.880856,1.5,149.84169,66.05731,-0.73333335,,99.368256,98,153.94362,9.333333,-4.942872,9.005544e-10,,3590,3590,3.670789e-11,247.2637,-153.94362,1.0816113,8.222803,-61.057312,97.42201,256,153.94362,9093.28075170517
-3.5307446,3.6080358e-14,0.14999999,1781455,496.08883319409637,84.46848,-4.000695,-219275.22,36.110065,1.5,149.0262,66.06244,-0.2,,99.368256,98,153.94362,20.0,-4.9431505,,,3591,3591,3.668745e-11,247.23483,-153.94362,1.0441985,19.743402,-61.06244,98.208626,256,153.94362,9096.761605501175
-3.6083565,4.3323834e-15,0.14999999,1781612,495.9944320712695,94.741646,-4.000575,-219364.95,41.55172,1.5,159.51773,66.07042,-1.0,,99.368256,98,153.94362,10.666667,-4.943429,5.2109022e-15,,3592,3592,3.6667024e-11,247.1731,-153.94362,0.9880467,9.476141,-61.07042,87.655365,256,153.94362,9099.787827014923
-3.5115051,0.00025015153,0.14999999,1781867,495.9273587531311,94.73244,-4.000442,-219454.69,22.370935,1.5,144.93228,66.0784,-0.2,,99.368256,98,153.94362,14.666667,-4.943707,3.8777956e-22,,3593,3593,3.664662e-11,247.16235,-153.94362,1.0622739,14.338478,-61.0784,102.230064,256,153.94362,9102.89569401741
-3.4469728,7.826964e-16,0.14999999,1782091,495.8516972732332,96.37609,-4.0002713,-219546.06,185.17963,1.5,260.76978,66.08683,1.0,,99.368256,98,153.94362,20.0,-4.9439855,,,3594,3594,3.6626226e-11,247.14351,-153.94362,1.1345583,20.953653,-61.08683,-13.626267,256,153.94362,9105.971668481827
-6.545105,7.164834e-30,0.14999999,1783090,495.99165507649514,-122.238144,-4.0009465,-219418.81,24.094486,1.5,154.71844,66.03444,-0.46666667,,99.368256,98,153.94362,13.333333,-4.9442635,4.794114e-18,,3595,3595,3.6605854e-11,247.10457,-153.94362,0.9729064,13.364265,-61.03444,92.38612,256,153.94362,9109.270817279816
-3.527033,4.3076785e-31,0.14999999,1783417,495.94466073414907,95.69198,-4.000821,-219509.5,80.273636,1.5,284.95093,66.04269,0.8666667,,99.368256,98,153.94362,2.6666667,-4.944542,4.2975047e-15,,3596,3596,3.65855e-11,247.10092,-153.94362,0.87652624,2.8478603,-61.042686,-37.850006,256,153.94362,9112.33516383171
-5.0404387,1.4707631e-28,0.14999999,1784416,496.0845148735057,-61.368668,-4.001146,-219443.14,62.103466,1.5,246.9685,66.00727,-0.73333335,,99.368256,98,153.94362,1.3333334,-4.94482,2.5978222,,3597,3597,3.6565157e-11,247.10217,-153.94362,0.9499203,0.9058845,-61.00727,0.13366798,256,153.94362,9115.668436527252
-4.414971,2.0844846e-08,0.14999999,1785415,496.2242912729294,-6.137545,-4.001276,-219432.02,67.26456,1.5,256.2936,65.98722,0.46666667,,99.368256,98,153.94362,1.3333334,-4.944376,3.1619008e-06,,3598,3598,3.6544844e-11,247.1005,-153.94362,0.95659953,1.6492697,-60.98722,-9.193122,256,153.94362,9119.153527021408
-4.5524416,6.706471e-14,0.14999999,1786414,496.36398999722144,-6.661859,-4.0014434,-219420.34,62.619717,1.5,250.49083,65.96703,0.73333335,,99.368256,98,153.94362,13.333333,-4.944654,3.888445e-30,,3599,3599,3.6524537e-11,247.09781,-153.94362,1.0113817,14.738458,-60.967033,-3.3930283,256,153.94362,9122.451625347137
-3.9501193,3.8565912,0.14999999,1786672,496.29777777777775,93.98348,-4.0014257,-219509.34,24.71973,1.5,154.65114,65.974815,0.33333334,,99.368256,98,153.94362,16.0,-4.9449315,5.642198e-31,,3600,3600,3.6504248e-11,247.16713,-153.94362,0.977678,15.1770935,-60.974815,92.51599,256,153.94362,9125.477885246277
-3.563898,14.860188,0.14999999,1786844,496.20772007775616,96.79773,-4.001311,-219601.12,27.160004,1.5,158.66415,65.983376,0.33333334,,99.368256,98,153.94362,13.333333,-4.9452095,5.1132913e-23,,3601,3601,3.6483976e-11,247.19005,-153.94362,0.98318803,16.1928,-60.983376,88.525894,256,153.94362,9128.593052148819
-3.5569658,4.0851992e-17,0.14999999,1787005,496.11465852304275,95.730576,-4.001193,-219691.84,39.060196,1.5,155.77911,65.99163,-1.0,,99.368256,98,153.94362,17.333334,-4.945487,4.8177246e-34,,3602,3602,3.646372e-11,247.06256,-153.94362,1.0324551,13.862322,-60.99163,91.28345,256,153.94362,9131.795787334442
-3.77708,17.991222,0.14999999,1787324,496.0655009714127,87.0577,-4.0011234,-219773.9,38.667713,1.5,152.92676,65.997475,-1.0,,99.368256,98,153.94362,13.333333,-4.9457645,1.3595069e-21,,3603,3603,3.6443484e-11,247.16617,-153.94362,1.0519278,12.723528,-60.997475,94.2394,256,153.94362,9134.852482318878
-3.579958,2.8637091e-35,0.14999999,1787815,496.06409544950054,87.14571,-4.000992,-219856.06,151.51863,1.5,312.77744,66.00335,1.0,,99.368256,98,153.94362,16.0,-4.946042,,,3604,3604,3.6423264e-11,247.01044,-153.94362,1.040874,17.856283,-61.00335,-65.767006,256,153.94362,9138.01976108551
-4.61719,1.2866525e-24,0.14999999,1788814,496.2036061026352,-69.468666,-4.0011544,-219781.6,49.044853,1.5,219.5729,65.96577,-0.06666667,,99.368256,98,153.94362,4.0,-4.9463196,0.060312547,,3605,3605,3.6403058e-11,246.99791,-153.94362,1.0020448,5.338825,-60.965767,27.425,256,153.94362,9141.376087903976
-3.8102584,25.124155,0.14999999,1789459,496.244869661675,98.34951,-4.0011015,-219874.94,33.82105,1.5,176.91438,65.97475,-0.33333334,,99.368256,98,153.94362,5.3333335,-4.94658,0.02221936,,3606,3606,3.6382872e-11,247.49165,-153.94362,0.98306465,3.4193118,-60.974747,70.57727,256,153.94362,9144.624002218246
-4.141548,4.3638512e-10,0.14999999,1790366,496.3587468810646,97.540054,-4.0011463,-219967.48,23.998684,1.5,150.64363,65.9835,-0.73333335,,99.368256,98,153.94362,13.333333,-4.9468513,3.9276598e-19,,3607,3607,3.63627e-11,246.99033,-153.94362,1.0396849,12.726613,-60.983498,96.3467,256,153.94362,9147.943640232086
-3.5320613,14.866853,0.14999999,1790660,496.3026607538803,94.81671,-4.0010056,-220057.31,24.043,1.5,152.04716,65.99149,-0.46666667,,99.368256,98,153.94362,14.666667,-4.9471283,7.4982357e-22,,3608,3608,3.6342547e-11,246.92511,-153.94362,1.0006633,15.260806,-60.991493,94.877945,256,153.94362,9151.089694976807
-3.4524019,10.304204,0.14999999,1790922,496.23773898586865,96.94162,-4.000854,-220149.25,22.563272,1.5,147.77866,66.00007,-0.2,,99.368256,98,153.94362,17.333334,-4.9474053,8.846406e-31,,3609,3609,3.6322407e-11,247.06854,-153.94362,1.0409682,15.891248,-61.00007,99.28989,256,153.94362,9154.352882623672
-3.440259,13.219843,0.14999999,1791150,496.1634349030471,97.06497,-4.0006876,-220241.31,22.045444,1.5,144.28586,66.008675,-0.06666667,,99.368256,98,153.94362,14.666667,-4.9476824,8.573317e-23,,3610,3610,3.6302288e-11,247.20325,-153.94362,1.0661469,15.19949,-61.008675,102.9174,256,153.94362,9157.382775783539
-3.4347417,0.10508445,0.14999999,1791669,496.16975906950984,95.716324,-4.0005126,-220332.03,35.990948,1.5,147.46222,66.0169,0.06666667,,99.368256,98,153.94362,20.0,-4.9479594,,,3611,3611,3.6282186e-11,246.85938,-153.94362,1.0506568,18.780863,-61.0169,99.39716,256,153.94362,9160.685515642166
-3.616939,4.9868045,0.14999999,1792002,496.12458471760795,90.20344,-4.0003934,-220417.22,24.589497,1.5,153.57542,66.02359,0.33333334,,99.368256,98,153.94362,16.0,-4.9482365,5.6608676e-31,,3612,3612,3.6262097e-11,246.8389,-153.94362,0.98547554,18.7509,-61.02359,93.263466,256,153.94362,9163.864061117172
-3.6120858,25.292202,0.14999999,1792165,496.032383061168,94.18876,-4.00029,-220506.4,26.220636,1.5,157.24399,66.03139,0.46666667,,99.368256,98,153.94362,18.666666,-4.9485135,,,3613,3613,3.6242027e-11,247.30338,-153.94362,0.9706662,19.8871,-61.031387,90.059395,256,153.94362,9166.901866197586
-3.6853611,26.175465,0.14999999,1792572,496.00774764803543,93.654236,-4.0002117,-220595.06,44.054146,1.5,163.118,66.03903,0.46666667,,99.368256,98,153.94362,20.0,-4.94879,,,3614,3614,3.6221973e-11,246.83992,-153.94362,0.9039163,21.559097,-61.039032,83.721924,256,153.94362,9170.084785223007
-4.307635,1.0791579e-27,0.14999999,1792740,495.91701244813277,96.23501,-4.0003242,-220686.31,65.40042,1.5,257.64145,66.047386,0.46666667,,99.368256,98,153.94362,4.0,-4.9490666,5.266054e-08,,3615,3615,3.6201937e-11,246.84203,-153.94362,1.0035566,7.4339857,-61.047386,-10.799424,256,153.94362,9173.146927118301
-4.55021,0.0011974374,0.14999999,1793739,496.05613938053096,-13.766072,-4.0004764,-220667.53,23.32948,1.5,151.98166,66.025314,-0.06666667,,99.368256,98,153.94362,10.666667,-4.949343,2.1154896e-12,,3616,3616,3.6181915e-11,246.84084,-153.94362,0.9815161,8.653851,-61.025314,94.85918,256,153.94362,9176.556492567062
-3.5514138,1.5945375e-14,0.14999999,1794302,496.07464749792643,98.21523,-4.0003586,-220760.75,40.53196,1.5,158.39293,66.03421,-0.73333335,,99.368256,98,153.94362,20.0,-4.94962,,,3617,3617,3.616191e-11,246.82703,-153.94362,0.9745494,17.938406,-61.03421,88.4341,256,153.94362,9179.773520469666
-3.6343837,1.2343386e-07,0.14999999,1794553,496.0069098949696,90.48736,-4.000264,-220846.25,23.87498,1.5,148.91269,66.04098,-0.73333335,,99.368256,98,153.94362,9.333333,-4.9498963,9.0690283e-10,,3618,3618,3.6141926e-11,246.79414,-153.94362,1.0868424,8.978576,-61.040977,97.881454,256,153.94362,9182.868019104004
-3.5270133,20.89855,0.14999999,1794920,495.97126277977344,95.2158,-4.00011,-220936.47,24.244827,1.5,153.8557,66.04904,-0.46666667,,99.368256,98,153.94362,9.333333,-4.9501724,1.1101422e-08,,3619,3619,3.6121953e-11,246.90315,-153.94362,0.99786884,8.840374,-61.04904,93.047455,256,153.94362,9186.038463830948
-3.5279472,3.4667795,0.14999999,1795431,495.97541436464087,95.01488,-3.9999812,-221026.47,24.884563,1.5,151.30106,66.05704,-0.2,,99.368256,98,153.94362,8.0,-4.950449,1.5668196e-06,,3620,3620,3.6101996e-11,246.73209,-153.94362,1.0223883,10.292779,-61.057037,95.43104,256,153.94362,9189.27237868309
-3.5290854,0.029990938,0.14999999,1795880,495.962441314554,97.481186,-3.999845,-221118.97,22.170952,1.5,144.06474,66.06572,-0.2,,99.368256,98,153.94362,16.0,-4.950725,2.7637286e-26,,3621,3621,3.608206e-11,246.72054,-153.94362,1.0708823,17.41742,-61.06572,102.65579,256,153.94362,9192.5296292305
-3.4679916,0.018081516,0.14999999,1796035,495.8683048039757,97.45514,-3.999679,-221211.4,27.337646,1.5,165.82701,66.07438,-0.73333335,,99.368256,98,153.94362,17.333334,-4.951001,1.3980396e-31,,3622,3622,3.606214e-11,246.71085,-153.94362,0.8814666,15.962976,-61.07438,80.883835,256,153.94362,9195.574458122253
-3.5944414,0.13125692,0.14999999,1796323,495.81093016836877,92.88418,-3.9996006,-221299.3,22.259659,1.5,146.90958,66.08178,-0.06666667,,99.368256,98,153.94362,17.333334,-4.9512773,1.9556273e-31,,3623,3623,3.6042235e-11,246.6671,-153.94362,1.0419936,17.348757,-61.08178,99.75752,256,153.94362,9198.568082332611
-3.4579186,0.0006693269,0.14999999,1796546,495.73565121412804,95.16408,-3.9994395,-221389.47,24.013937,1.5,151.65591,66.089806,-0.2,,99.368256,98,153.94362,10.666667,-4.9515533,9.627975e-12,,3624,3624,3.602235e-11,246.59631,-153.94362,0.9804981,9.828089,-61.089806,94.94039,256,153.94362,9201.746812820435
-3.5218008,0.001945465,0.14999999,1797178,495.7732413793103,97.966545,-3.9993138,-221482.44,42.067028,1.5,201.63347,66.0986,-0.46666667,,99.368256,98,153.94362,4.0,-4.951829,0.5307026,,3625,3625,3.6002475e-11,246.56316,-153.94362,0.94539315,3.3551977,-61.098602,44.92969,256,153.94362,9205.084597349167
-4.156644,39.72003,0.14999999,1797981,495.8579702151131,97.806786,-3.9993722,-221575.23,44.076126,1.5,207.80742,66.107346,-0.2,,99.368256,98,153.94362,4.0,-4.9519587,0.27543545,,3626,3626,3.5982623e-11,246.89578,-153.94362,0.929056,6.0285935,-61.107346,39.08837,256,153.94362,9208.469715595245
-3.7057743,8.6918676e-15,0.14999999,1798515,495.8684863523573,98.56165,-3.9993122,-221668.8,32.871597,1.5,170.27644,66.116295,0.6,,99.368256,98,153.94362,16.0,-4.9521585,2.248763e-35,,3627,3627,3.596278e-11,246.5669,-153.94362,0.98683935,16.565756,-61.116295,76.29045,256,153.94362,9211.686494588852
-4.237815,1.0788583e-18,0.14999999,1798711,495.78583241455345,90.99966,-3.999382,-221754.8,34.409885,1.5,178.12509,66.12315,-0.2,,99.368256,98,153.94362,5.3333335,-4.952434,0.010845682,,3628,3628,3.594296e-11,246.54454,-153.94362,0.97501516,7.0513115,-61.123154,68.41945,256,153.94362,9214.775670051575
-3.6009724,14.575955,0.14999999,1799203,495.7847891981262,98.3143,-3.9992797,-221848.11,24.029837,1.5,148.90741,66.13202,-0.33333334,,99.368256,98,153.94362,8.0,-4.952707,3.236056e-06,,3629,3629,3.5923153e-11,246.54361,-153.94362,1.0645845,6.2410026,-61.13202,97.63619,256,153.94362,9217.98582482338
-3.621899,21.718662,0.14999999,1799655,495.77272727272725,97.26449,-3.9991581,-221940.38,26.928629,1.5,157.8114,66.1406,-0.46666667,,99.368256,98,153.94362,6.6666665,-4.952982,0.00037347974,,3630,3630,3.5903364e-11,246.43076,-153.94362,1.0670974,9.476718,-61.140602,88.61935,256,153.94362,9221.135830640793
-3.5269213,15.375938,0.14999999,1800062,495.74827871109886,96.507416,-3.9990106,-222031.88,24.088247,1.5,155.69606,66.148964,-0.46666667,,99.368256,98,153.94362,10.666667,-4.9532576,1.8584974e-11,,3631,3631,3.588359e-11,246.67206,-153.94362,0.96050286,12.065855,-61.148964,90.97599,256,153.94362,9224.30020070076
-3.5375552,15.689223,0.14999999,1800325,495.6841960352423,97.30776,-3.998895,-222124.19,23.034979,1.5,148.83615,66.15754,-0.2,,99.368256,98,153.94362,13.333333,-4.9535327,2.5109959e-18,,3632,3632,3.5863836e-11,246.71326,-153.94362,1.0133224,15.6418495,-61.15754,97.8771,256,153.94362,9227.393977880478
-3.4851224,23.039549,0.14999999,1800514,495.59977979631157,97.125145,-3.9987495,-222216.31,23.180027,1.5,148.67685,66.16606,-0.33333334,,99.368256,98,153.94362,16.0,-4.9538083,5.712838e-26,,3633,3633,3.5844095e-11,246.66422,-153.94362,1.0282303,16.46123,-61.16606,97.98737,256,153.94362,9230.609818696976
-3.5522892,23.140175,0.14999999,1800736,495.5244909190974,94.170685,-3.9986193,-222305.47,25.28466,1.5,157.18153,66.17377,-0.46666667,,99.368256,98,153.94362,17.333334,-4.9540834,1.7161525e-30,,3634,3634,3.5824368e-11,246.69629,-153.94362,0.9526566,17.63579,-61.173767,89.514755,256,153.94362,9233.888343811035
