DenMISELogFirst,Regret/t,MountainCar_std0_higher,Delta,ReturnStepMax,ReturnMean,BoundBonus,IWLastEpisode,ReturnMin,NumTrainableParams,IWMax,MountainCar_mu1_higher,ReturnMax,MinEpLen,Iteration,AvgEpLen,TimeElapsed,BoundMISE,IWMean,ActionIn1,NumTrajectories,Regret,IWMin,DenMISELogLast,ReturnAbsMax,Bound,MountainCar_std1_higher,ReturnLastEpisode,MountainCar_mu0_higher,DenMISEMeanLog,TimestepsSoFar,IWFirstEpisode,GridSize
-5.527928,-64.436485,0.14999999,2.1715178e-11,138.04404,69.436485,120.20525,1.13506135e-10,-138.04404,,33.23766,20.0,99.35369,108,4394,474.3404642694584,11822.696109771729,95.8413,1.0158165,18.33953,4394,-283133.9,,-3.457616,138.04404,216.04655,1.5,97.85881,,-3.9646513,2084252,,289
-5.5281553,-64.44226,0.14999999,2.1705299e-11,138.04404,69.44226,139.93774,1.4501824,-138.04404,,34.93291,16.25,99.35369,108,4395,474.285779294653,11826.318535804749,76.13252,1.0507671,15.638903,4395,-283223.75,,-3.464229,138.04404,216.07027,1.5,94.870026,0.625,-3.9645345,2084486,6.448377e-34,289
-5.528383,-64.44776,0.14999999,2.1695425e-11,138.04404,69.44776,113.1834,3.2964022e-25,-138.04404,,32.142406,20.0,99.35369,108,4396,474.2204276615105,11829.962059497833,102.79475,1.1422285,19.543215,4396,-283312.38,,-4.1837635,138.04404,215.97815,1.5,93.62631,-0.875,-3.964574,2084673,,289
-5.52861,-64.4528,0.14999999,2.1685558e-11,138.04404,69.4528,119.11626,1.3017553e-08,-138.04404,,22.086143,15.0,99.35369,108,4397,474.1610188765067,11833.637714624405,96.85381,1.006901,13.160523,4397,-283398.94,,-3.7698479,138.04404,215.97006,1.5,91.55962,-0.125,-3.9644969,2084886,6.365093e-25,289
-5.5288377,-64.458786,0.14999999,2.1675696e-11,138.04404,69.458786,116.500465,16.838356,-138.04404,,21.460583,13.75,99.35369,108,4398,474.15711687130516,11837.357674598694,99.46552,1.0279852,11.308757,4398,-283489.75,,-3.4348893,138.04404,215.96599,1.5,95.81904,,-3.9643757,2085343,3.904456e-21,289
-5.529065,-64.46526,0.14999999,2.1665843e-11,138.04404,69.46526,118.465195,3.8242297e-06,-138.04404,,22.555952,18.75,99.35369,108,4399,474.1191179813594,11841.1154692173,97.49058,1.0388426,21.622692,4399,-283582.7,,-3.4392614,138.04404,215.95578,1.5,97.92852,0.375,-3.9642496,2085650,,289
-5.529292,-64.47134,0.14999999,2.1655996e-11,138.04404,69.47134,122.029274,31.78408,-138.04404,,37.270878,20.0,99.35369,101,4400,474.0343181818182,11844.778886318207,94.23813,1.0236286,20.554752,4400,-283673.88,,-4.1232967,138.04404,216.2674,1.5,96.18062,0.5,-3.9642766,2085751,,289
-5.5295196,-64.47644,0.14999999,2.1646157e-11,138.04404,69.47644,222.07529,4.356907e-25,-138.04404,,74.10315,3.75,99.35369,101,4401,473.9636446262213,11848.45348072052,-6.1493306,0.97104293,5.003674,4401,-283760.8,,-3.6638637,138.04404,215.92595,1.5,91.90936,0.375,-3.9642043,2085914,0.003150223,289
-5.529746,-64.458176,0.14999999,2.1636321e-11,138.04404,69.458176,124.27521,3.5799775e-22,-138.04404,,40.242317,20.0,99.35369,101,4402,474.08291685597453,11852.53906750679,91.62242,1.0366379,21.743277,4402,-283744.88,,-4.667382,138.04404,215.89763,1.5,-10.93448,0.625,-3.9643717,2086913,,289
-5.529973,-64.46249,0.14999999,2.1626494e-11,138.04404,69.46249,118.9377,5.8501754e-23,-138.04404,,22.29287,10.0,99.35369,101,4403,474.0152168975698,11856.248642921448,96.940704,1.010626,10.844159,4403,-283828.34,,-4.322853,138.04404,215.8784,1.5,88.48737,-0.375,-3.9644454,2087089,3.692003e-12,289
-5.5302005,-64.46904,0.14999999,2.1616675e-11,138.04404,69.46904,120.650345,16.780813,-138.04404,,22.239794,11.25,99.35369,101,4404,473.9782016348774,11860.021185159683,95.34642,0.9802406,8.206945,4404,-283921.66,,-3.4534035,138.04404,215.99677,1.5,98.29496,-0.125,-3.964327,2087400,2.6666933e-14,289
-5.5304275,-64.47567,0.14999999,2.1606862e-11,138.04404,69.47567,127.45527,20.84112,-138.04404,,27.846874,7.5,99.35369,101,4405,473.96685584563,11863.821090459824,88.7244,1.0763459,4.6228056,4405,-284015.3,,-3.5410805,138.04404,216.17967,1.5,98.64587,,-3.9642363,2087824,1.9001382e-06,289
-5.5306544,-64.45946,0.14999999,2.1597054e-11,138.04404,69.45946,115.18032,8.240933e-34,-138.04404,,46.864544,20.0,99.35369,101,4406,474.0860190649115,11867.882556438446,100.68275,1.131226,17.884275,4406,-284008.38,,-4.321525,138.04404,215.86307,1.5,-1.9289794,-1.0,-3.9643004,2088823,,289
-5.5308814,-64.46347,0.14999999,2.1587255e-11,138.04404,69.46347,158.60146,5.067178e-29,-138.04404,,43.23858,15.0,99.35369,101,4407,474.01883367370095,11871.548554897308,57.250042,0.99045306,15.376483,4407,-284090.5,,-4.0139956,138.04404,215.8515,1.5,87.123024,0.625,-3.9642818,2089001,9.001537e-30,289
-5.5311084,-64.46939,0.14999999,2.1577462e-11,138.04404,69.46939,281.1439,5.821549e-11,-138.04404,,171.6502,5.0,99.35369,101,4408,473.95077132486387,11875.272882461548,-65.29032,0.9953529,4.3010926,4408,-284181.06,,-3.7600453,138.04404,215.85358,1.5,95.55376,1.0,-3.9642384,2089175,5.6200782e-14,289
-5.531335,-64.440704,0.14999999,2.1567675e-11,138.04404,69.440704,202.54692,0.001295867,-138.04404,,57.687187,7.5,99.35369,101,4409,474.06985711045587,11879.271584749222,13.280439,1.0278327,7.8454423,4409,-284119.06,,-5.147512,138.04404,215.82736,1.5,-56.984722,0.375,-3.9645102,2090174,2.0245603e-08,289
-5.531562,-64.42163,0.14999999,2.1557894e-11,138.04404,69.42163,121.60162,5.1136475e-21,-138.04404,,35.77811,20.0,99.35369,101,4410,474.18888888888887,11883.313593149185,94.223976,1.0100384,18.473787,4410,-284099.4,,-4.566484,138.04404,215.82559,1.5,-14.651149,-0.375,-3.9646409,2091173,,289
-5.5317883,-64.42669,0.14999999,2.1548121e-11,138.04404,69.42669,131.1394,6.783708e-08,-138.04404,,42.53345,12.5,99.35369,101,4411,474.1328496939469,11886.981763362885,84.66166,0.9424191,9.100429,4411,-284186.12,,-3.5128603,138.04404,215.80106,1.5,91.70949,-1.0,-3.9645374,2091400,1.3309274e-25,289
-5.5320153,-64.43198,0.14999999,2.1538354e-11,138.04404,69.43198,131.97565,15.380898,-138.04404,,40.29718,8.75,99.35369,101,4412,474.0827289211242,11890.667952299118,83.973946,0.96466935,7.7990303,4412,-284273.88,,-3.6074193,138.04404,215.94958,1.5,92.73703,-1.0,-3.9644697,2091653,8.63327e-17,289
-5.532242,-64.436775,0.14999999,2.1528593e-11,138.04404,69.436775,121.225044,1.971387e-08,-138.04404,,23.010805,8.75,99.35369,101,4413,474.03263086335824,11894.368295907974,94.53396,0.99318755,9.645509,4413,-284359.5,,-4.273613,138.04404,215.759,1.5,90.638916,-0.125,-3.9645486,2091906,9.997289e-09,289
-5.5324683,-64.442955,0.14999999,2.1518839e-11,138.04404,69.442955,126.97379,4.8613134e-07,-138.04404,,24.891209,17.5,99.35369,101,4414,474.0092886270956,11898.075245857239,88.77394,0.9822866,15.983191,4414,-284451.22,,-3.4476686,138.04404,215.74774,1.5,96.72407,-0.875,-3.9644337,2092277,,289
-5.532695,-64.44829,0.14999999,2.1509091e-11,138.04404,69.44829,184.3643,8.1610834e-22,-138.04404,,52.374413,11.25,99.35369,101,4415,473.958550396376,11901.822648525238,31.384874,0.9594845,12.892467,4415,-284539.2,,-3.593793,138.04404,215.74918,1.5,92.95949,0.5,-3.9643526,2092527,1.3771312e-17,289
-5.5329213,-64.42383,0.14999999,2.1499353e-11,138.04404,69.42383,122.14166,2.4871586e-14,-138.04404,,23.62253,8.75,99.35369,101,4416,474.07744565217394,11905.819717884064,93.59658,1.0009176,9.039273,4416,-284495.62,,-4.700264,138.04404,215.73825,1.5,-38.567635,-0.5,-3.9645298,2093526,2.2589457e-10,289
-5.533148,-64.429665,0.14999999,2.1489619e-11,138.04404,69.429665,271.8188,1.969314e-29,-138.04404,,254.97374,,99.35369,101,4417,474.0550147158705,11909.638547420502,-56.086647,1.0305787,-0.573869,4417,-284585.8,,-3.454374,138.04404,215.73215,1.5,95.18878,1.0,-3.9644144,2093901,4.5543788e-10,289
-5.5333743,-64.401375,0.14999999,2.147989e-11,138.04404,69.401375,124.42404,,-138.04404,,23.828106,17.5,99.35369,101,4418,474.1738343141693,11913.670180559158,91.30857,0.96934414,15.060093,4418,-284525.28,,-6.5841665,138.04404,215.7326,1.5,-55.503075,-0.375,-3.9650037,2094900,2.6363126e-34,289
-5.5336003,-64.406784,0.14999999,2.1470171e-11,138.04404,69.406784,123.28252,10.237824,-138.04404,,23.008884,13.75,99.35369,101,4419,474.15048653541527,11917.46160197258,92.427124,0.96042746,14.845257,4419,-284613.6,,-3.502731,138.04404,215.70964,1.5,93.3059,-0.25,-3.964906,2095271,2.5170627e-21,289
-5.533827,-64.41278,0.14999999,2.1460457e-11,138.04404,69.41278,120.702545,17.00862,-138.04404,,22.7249,16.25,99.35369,101,4420,474.09434389140273,11921.187445878983,94.991585,0.99668014,14.6327915,4420,-284704.5,,-3.480154,138.04404,215.69412,1.5,95.89815,-0.25,-3.9648058,2095497,2.6015233e-29,289
-5.534053,-64.41926,0.14999999,2.145075e-11,138.04404,69.41926,130.63028,6.1250134e-09,-138.04404,,41.830345,10.0,99.35369,101,4421,474.0314408504863,11924.866975069046,85.0139,0.95800006,9.495736,4421,-284797.53,,-3.4338424,138.04404,215.64418,1.5,98.047874,-1.0,-3.9646873,2095693,2.0014509e-19,289
-5.5342793,-64.423004,0.14999999,2.1441049e-11,138.04404,69.423004,124.45701,6.7736473e-16,-138.04404,,23.775845,15.0,99.35369,101,4422,474.065355042967,11928.730808973312,91.18737,0.9551826,16.746988,4422,-284878.53,,-3.7198412,138.04404,215.64438,1.5,85.992874,0.25,-3.964641,2096317,5.472668e-26,289
-5.5345054,-64.428986,0.14999999,2.1431355e-11,138.04404,69.428986,124.68312,13.547741,-138.04404,,23.083347,17.5,99.35369,101,4423,474.01107845353835,11932.48125576973,91.00396,0.95357037,17.294317,4423,-284969.4,,-3.4966545,138.04404,215.68707,1.5,95.859535,0.125,-3.9645452,2096551,6.411487e-34,289
-5.5347314,-64.43537,0.14999999,2.1421667e-11,138.04404,69.43537,126.39127,9.66261e-13,-138.04404,,39.157913,16.25,99.35369,101,4424,473.96767631103074,11936.233056545258,89.24761,0.9971482,15.04364,4424,-285062.1,,-3.4874814,138.04404,215.63889,1.5,97.68622,-1.0,-3.9644492,2096833,3.973497e-37,289
-5.5349574,-64.44048,0.14999999,2.1411985e-11,138.04404,69.44048,214.60747,1.0246731e-27,-138.04404,,70.66331,1.25,99.35369,101,4425,473.90146892655366,11939.962819337845,1.0050511,1.0422001,1.8501223,4425,-285149.12,,-3.5730345,138.04404,215.61252,1.5,92.04332,,-3.9643617,2097014,26.757925,289
-5.5291543,-64.42477,0.14999999,2.1402312e-11,138.04404,69.42477,141.12091,2.8077707e-07,-138.04404,,31.508047,6.25,99.35369,101,4426,474.02010845006777,11943.980104207993,74.47848,0.9928949,6.228707,4426,-285144.0,,-4.574157,138.04404,215.5994,1.5,-0.1337453,-0.75,-3.9644902,2098013,1.2984721e-08,289
-5.5293803,-64.430275,0.14999999,2.1392643e-11,138.04404,69.430275,122.61646,13.867895,-138.04404,,24.136204,8.75,99.35369,101,4427,473.98825389654394,11947.73722410202,92.998535,1.0313606,9.848361,4427,-285232.8,,-3.678425,138.04404,215.61499,1.5,93.83647,-0.75,-3.9644282,2098346,5.5832417e-13,289
-5.5296063,-64.43565,0.14999999,2.138298e-11,138.04404,69.43565,122.261635,2.5134666e-12,-138.04404,,22.986448,17.5,99.35369,101,4428,473.96318879855465,11951.476825475693,93.33919,0.9821471,15.61243,4428,-285321.06,,-3.4628975,138.04404,215.60083,1.5,93.21513,0.25,-3.9643078,2098709,1.4035148e-34,289
-5.529832,-64.44203,0.14999999,2.1373327e-11,138.04404,69.44203,119.14848,21.139256,-138.04404,,22.247845,15.0,99.35369,101,4429,473.89342966809664,11955.199517965317,96.48137,1.0027634,16.451893,4429,-285413.75,,-3.4666038,138.04404,215.62985,1.5,97.696106,0.125,-3.9642003,2098874,2.4767585e-25,289
-5.530058,-64.44762,0.14999999,2.1363678e-11,138.04404,69.44762,124.08635,22.184742,-138.04404,,24.09552,16.25,99.35369,101,4430,473.8410835214447,11958.888274669647,91.52475,0.9746181,15.750074,4430,-285502.94,,-3.5125585,138.04404,215.6111,1.5,94.16419,0.375,-3.9640982,2099116,4.3000933e-31,289
-5.5302835,-64.45358,0.14999999,2.1354037e-11,138.04404,69.45358,119.95295,1.3442436e-06,-138.04404,,22.387945,11.25,99.35369,101,4431,473.7711577522004,11962.596451044083,95.61157,0.99615943,9.114366,4431,-285593.8,,-3.574565,138.04404,215.56451,1.5,95.90502,-0.375,-3.964015,2099280,4.2666646e-15,289
-5.5305095,-64.45985,0.14999999,2.1344402e-11,138.04404,69.45985,128.3382,3.6817823e-06,-138.04404,,25.174444,16.25,99.35369,101,4432,473.7809115523466,11966.403025388718,87.20084,0.9496482,15.91058,4432,-285686.03,,-3.4645257,138.04404,215.53903,1.5,97.20124,-0.75,-3.9639034,2099797,2.5656443e-33,289
-5.530735,-64.46563,0.14999999,2.1334772e-11,138.04404,69.46563,121.4215,1.6071382e-07,-138.04404,,23.104889,8.75,99.35369,101,4433,473.71509136025264,11970.0535364151,94.06679,0.9817403,8.617856,4433,-285776.12,,-3.5738196,138.04404,215.48828,1.5,95.08893,-0.25,-3.9638278,2099979,5.6502087e-09,289
-5.5309606,-64.47189,0.14999999,2.1325152e-11,138.04404,69.47189,231.47423,1.9224754e-12,-138.04404,,180.19495,,99.35369,101,4434,473.7185385656292,11973.861107587814,-16.022898,0.9791736,-1.9365181,4434,-285868.38,,-3.4800372,138.04404,215.45132,1.5,97.25444,-1.0,-3.9637232,2100468,8.731633e-07,289
-5.531186,-64.45169,0.14999999,2.1315534e-11,138.04404,69.45169,127.071846,,-138.04404,,25.614006,15.0,99.35369,101,4435,473.8369785794814,11977.812059402466,88.35948,0.95491344,14.438771,4435,-285843.25,,-5.519917,138.04404,215.43134,1.5,-20.093014,0.375,-3.9640806,2101467,5.9930325e-27,289
-5.531411,-64.45776,0.14999999,2.1305926e-11,138.04404,69.45776,125.86371,5.7102192e-05,-138.04404,,24.343967,15.0,99.35369,101,4436,473.7835888187556,11981.521406888962,89.51992,0.9490864,14.777324,4436,-285934.66,,-3.512179,138.04404,215.38364,1.5,96.40052,-0.5,-3.9639895,2101704,1.4412834e-26,289
-5.5316367,-64.46308,0.14999999,2.1296324e-11,138.04404,69.46308,122.48282,0.23100238,-138.04404,,23.489931,11.25,99.35369,101,4437,473.74171737660583,11985.25285577774,92.88082,1.007227,10.111914,4437,-286022.7,,-3.545559,138.04404,215.36365,1.5,93.04469,-0.75,-3.963906,2101992,1.4956938e-18,289
-5.5318623,-64.46858,0.14999999,2.1286726e-11,138.04404,69.46858,122.0578,2.025639e-07,-138.04404,,25.15284,10.0,99.35369,101,4438,473.6922036953583,11988.976139068604,93.28504,1.0335943,7.9681716,4438,-286111.56,,-3.5079594,138.04404,215.34283,1.5,93.864105,0.125,-3.9638033,2102246,8.985683e-12,289
-5.5320873,-64.47505,0.14999999,2.1277138e-11,138.04404,69.47505,123.35608,22.09681,-138.04404,,25.401905,7.5,99.35369,101,4439,473.7150259067358,11992.84436583519,92.08227,1.0260856,8.5014515,4439,-286204.75,,-3.5270069,138.04404,215.43835,1.5,98.19082,-0.125,-3.963698,2102821,2.1574263e-06,289
-5.532313,-64.48131,0.14999999,2.1267555e-11,138.04404,69.48131,121.99354,20.449905,-138.04404,,23.498283,8.75,99.35369,101,4440,473.6851351351351,11996.594313383102,93.583305,0.98434246,10.386443,4440,-286297.0,,-3.487196,138.04404,215.57684,1.5,97.2569,-0.375,-3.9635851,2103162,1.5995281e-09,289
-5.532538,-64.487305,0.14999999,2.1257976e-11,138.04404,69.487305,118.215775,18.003178,-138.04404,,22.171799,10.0,99.35369,101,4441,473.65638369736547,12000.382364988327,97.39985,1.0060016,12.476004,4441,-286388.12,,-3.4432669,138.04404,215.61563,1.5,96.093056,-0.25,-3.9634707,2103508,1.309583e-11,289
-5.532763,-64.49316,0.14999999,2.1248408e-11,138.04404,69.49316,119.041565,14.809945,-138.04404,,21.860836,13.75,99.35369,101,4442,473.6222422332283,12004.124595165253,96.32888,0.9968032,13.220486,4442,-286478.6,,-3.4655948,138.04404,215.37045,1.5,95.48479,-0.125,-3.9633572,2103830,4.443187e-21,289
-5.532988,-64.49932,0.14999999,2.1238844e-11,138.04404,69.49932,123.655556,5.191346e-07,-138.04404,,40.249187,20.0,99.35369,101,4443,473.5845149673644,12007.870365858078,91.68427,1.0374675,20.9501,4443,-286570.5,,-3.4170692,138.04404,215.33983,1.5,96.92784,0.625,-3.963235,2104136,,289
-5.533213,-64.504,0.14999999,2.1229286e-11,138.04404,69.504,128.44778,3.8888585e-16,-138.04404,,25.068317,16.25,99.35369,101,4444,473.516201620162,12011.574411153793,86.86618,0.93477964,16.928946,4444,-286655.75,,-3.837748,138.04404,215.31396,1.5,90.21837,-0.625,-3.9631982,2104306,7.30982e-32,289
-5.533438,-64.50987,0.14999999,2.1219734e-11,138.04404,69.50987,122.80986,3.9250774,-138.04404,,35.43851,20.0,99.35369,101,4445,473.459842519685,12015.287100315094,92.56277,0.98602253,20.04872,4445,-286746.38,,-3.4960654,138.04404,215.37262,1.5,95.65726,-0.25,-3.963109,2104529,,289
-5.5336633,-64.5156,0.14999999,2.121019e-11,138.04404,69.5156,117.33196,7.45865e-06,-138.04404,,22.323105,12.5,99.35369,101,4446,473.42060278902386,12019.047688961029,97.97433,1.0160471,10.98497,4446,-286836.38,,-3.7224271,138.04404,215.30629,1.5,94.97725,0.125,-3.9630585,2104828,5.9996704e-18,289
-5.533888,-64.52168,0.14999999,2.1200652e-11,138.04404,69.52168,120.557396,0.017537912,-138.04404,,22.67653,16.25,99.35369,101,4447,473.4049921295255,12022.858412027359,94.623634,0.98706776,16.179388,4447,-286927.94,,-3.7455244,138.04404,215.18103,1.5,96.537506,0.125,-3.963008,2105232,1.7863492e-29,289
-5.534113,-64.52712,0.14999999,2.1191122e-11,138.04404,69.52712,126.11356,9.193085e-13,-138.04404,,25.190168,10.0,99.35369,101,4448,473.357464028777,12026.64879822731,89.04228,0.98633164,8.626628,4448,-287016.62,,-3.460817,138.04404,215.15585,1.5,93.70892,-0.875,-3.9628968,2105494,2.2808359e-17,289
-5.5343375,-64.53015,0.14999999,2.1181596e-11,138.04404,69.53015,122.80826,3.6487558e-07,-138.04404,,37.328415,18.75,99.35369,101,4449,473.39896605978873,12030.586708307266,92.331215,1.0347915,19.164701,4449,-287094.66,,-3.8960338,138.04404,215.13947,1.5,83.026215,-1.0,-3.962885,2106152,,289
-5.5345626,-64.53562,0.14999999,2.1172076e-11,138.04404,69.53562,114.41601,33.590935,-138.04404,,46.678654,20.0,99.35369,101,4450,473.3175280898876,12034.2912940979,100.764946,1.1317793,18.401287,4450,-287183.5,,-3.8940332,138.04404,215.18095,1.5,93.85873,-1.0,-3.9628618,2106263,,289
-5.534787,-64.54128,0.14999999,2.1162565e-11,138.04404,69.54128,122.171,5.4108737e-06,-138.04404,,36.267426,20.0,99.35369,101,4451,473.23657605032577,12037.989175081253,92.963356,0.98672175,19.879824,4451,-287273.25,,-3.5710204,138.04404,215.13435,1.5,94.74239,-0.125,-3.962746,2106376,,289
-5.535012,-64.54654,0.14999999,2.1153058e-11,138.04404,69.54654,130.58511,1.4642551e-17,-138.04404,,39.889755,8.75,99.35369,101,4452,473.2122641509434,12041.735391139984,84.54426,0.9711859,10.015426,4452,-287361.2,,-3.6854804,138.04404,215.12936,1.5,92.93505,-1.0,-3.9626863,2106741,8.6591616e-17,289
-5.5352364,-64.55019,0.14999999,2.1143559e-11,138.04404,69.55019,128.8013,41.38048,-138.04404,,42.32051,11.25,99.35369,101,4453,473.1634852908152,12045.45484161377,86.75241,0.9698837,7.6786647,4453,-287442.0,,-5.4917135,138.04404,215.55371,1.5,85.79177,-1.0,-3.963037,2106997,2.3149988e-22,289
-5.535461,-64.55182,0.14999999,2.1134067e-11,138.04404,69.55182,121.208,8.567018e-13,-138.04404,,22.807777,17.5,99.35369,101,4454,473.259317467445,12049.50302195549,93.88665,0.9899739,15.765142,4454,-287513.8,,-3.9571908,138.04404,215.09465,1.5,76.815704,-0.25,-3.9630423,2107897,9.346754e-34,289
-5.5356855,-64.55807,0.14999999,2.112458e-11,138.04404,69.55807,123.14102,17.599455,-138.04404,,23.562412,15.0,99.35369,101,4455,473.2047138047138,12053.13280749321,92.16664,0.96831095,13.384819,4455,-287606.2,,-3.500573,138.04404,215.30766,1.5,97.37467,-0.375,-3.9629407,2108127,1.02555005e-25,289
-5.5359097,-64.56429,0.14999999,2.11151e-11,138.04404,69.56429,123.01148,16.25735,-138.04404,,23.062681,12.5,99.35369,101,4456,473.1582136445242,12056.863993167877,92.20343,0.96197903,11.90231,4456,-287698.5,,-3.5070477,138.04404,215.2149,1.5,97.31972,-0.375,-3.9628456,2108393,2.475322e-18,289
-5.5361342,-64.569916,0.14999999,2.1105624e-11,138.04404,69.569916,199.34218,1.297561e-08,-138.04404,,59.68503,2.5,99.35369,101,4457,473.13708772717075,12060.68600153923,15.74475,1.0595763,1.0342237,4457,-287788.12,,-3.4785633,138.04404,215.08693,1.5,94.63461,-0.375,-3.9627464,2108772,0.72496676,289
-5.5361958,-64.55397,0.14999999,2.1096156e-11,138.04404,69.55397,120.839355,4.1443304e-38,-138.04404,,36.95709,20.0,99.35369,101,4458,473.2550471063257,12064.732908964157,94.21962,1.023595,18.382608,4458,-287781.6,,-4.5666714,138.04404,215.05898,1.5,-1.5439651,0.5,-3.9628701,2109771,,289
-5.5364203,-64.55888,0.14999999,2.1086697e-11,138.04404,69.55888,129.04564,28.199291,-138.04404,,29.479832,17.5,99.35369,101,4459,473.20587575689615,12068.575723171234,86.09971,1.0686812,17.162416,4459,-287868.06,,-3.7266846,138.04404,215.14536,1.5,91.48993,0.625,-3.9628122,2110025,2.3322022e-38,289
-5.5366445,-64.56379,0.14999999,2.107724e-11,138.04404,69.56379,117.107445,4.735318e-17,-138.04404,,22.058027,10.0,99.35369,101,4460,473.14080717488787,12072.319181203842,97.92698,1.0356153,7.537198,4460,-287954.5,,-3.9517097,138.04404,215.03442,1.5,91.43182,-0.5,-3.9627953,2110208,5.2457507e-13,289
-5.5368686,-64.569496,0.14999999,2.1067792e-11,138.04404,69.569496,156.05392,0.00013699254,-138.04404,,39.992916,5.0,99.35369,101,4461,473.09459762385114,12076.032927751541,58.9687,0.98457,6.5146904,4461,-288044.53,,-3.5585132,138.04404,215.02263,1.5,95.03128,-0.125,-3.9626966,2110475,0.012573943,289
-5.53709,-64.57592,0.14999999,2.1058351e-11,138.04404,69.57592,141.11707,19.62473,-138.04404,,31.388382,6.25,99.35369,101,4462,473.09905871806365,12079.890469789505,74.150314,0.8999785,6.9445996,4462,-288137.75,,-3.65891,138.04404,215.26738,1.5,98.20176,-0.375,-3.9626324,2110968,3.73863e-05,289
-5.537314,-64.58185,0.14999999,2.1048914e-11,138.04404,69.58185,129.14777,4.9500556,-138.04404,,26.798254,7.5,99.35369,101,4463,473.10844723280303,12083.740469455719,85.93681,1.0026506,5.843683,4463,-288228.78,,-3.630678,138.04404,215.08458,1.5,96.04847,-0.75,-3.96258,2111483,1.2146487e-10,289
-5.537538,-64.58706,0.14999999,2.1039486e-11,138.04404,69.58706,141.78014,29.036064,-138.04404,,31.64388,6.25,99.35369,101,4464,473.1402329749104,12087.594000577927,73.2773,0.9435103,5.1341286,4464,-288316.62,,-3.7451613,138.04404,215.05743,1.5,92.85834,-0.625,-3.9625301,2112098,3.720593e-07,289
-5.537762,-64.59176,0.14999999,2.1030061e-11,138.04404,69.59176,154.37059,21.435081,-138.04404,,38.64777,5.0,99.35369,101,4465,473.17088465845467,12091.663845062256,60.680782,1.0540038,1.1958954,4465,-288402.22,,-3.8168843,138.04404,215.05138,1.5,90.57665,-0.875,-3.9625108,2112708,1.2387225e-08,289
-5.537986,-64.572334,0.14999999,2.1020645e-11,138.04404,69.572334,244.8409,2.257437e-26,-138.04404,,93.91336,2.5,99.35369,101,4466,473.2886251679355,12095.742331027985,-29.81721,0.959374,1.3373015,4466,-288380.03,,-4.5518656,138.04404,215.02368,1.5,-17.186396,0.75,-3.9626322,2113707,8.761453e-07,289
-5.53821,-64.55293,0.14999999,2.1011234e-11,138.04404,69.55293,127.89055,2.1884295e-11,-138.04404,,27.756271,11.25,99.35369,101,4467,473.40631296171927,12099.812489748001,87.13431,0.9889107,9.63494,4467,-288357.94,,-4.856029,138.04404,215.02486,1.5,-17.070759,0.25,-3.9628413,2114706,2.2981833e-15,289
-5.5384336,-64.55921,0.14999999,2.100183e-11,138.04404,69.55921,200.74818,8.611695e-09,-138.04404,,67.56715,17.5,99.35369,101,4468,473.3744404655327,12103.563979387283,14.266028,1.0351534,17.058573,4468,-288450.56,,-3.939769,138.04404,215.0142,1.5,97.6162,0.875,-3.9628398,2115037,,289
-5.5386577,-64.52885,0.14999999,2.0992432e-11,138.04404,69.52885,125.972786,1.5924007e-33,-138.04404,,40.27115,15.0,99.35369,101,4469,473.4920563884538,12107.680243492126,88.96357,0.9924591,14.491715,4469,-288379.4,,-4.6244626,138.04404,214.93636,1.5,-66.17657,-1.0,-3.9629807,2116036,5.5534045e-33,289
-5.5388813,-64.53264,0.14999999,2.098304e-11,138.04404,69.53264,277.194,,-138.04404,,179.81454,7.5,99.35369,101,4470,473.44362416107384,12111.410381317139,-62.259285,0.9204129,8.371797,4470,-288460.9,,-3.9187639,138.04404,214.93472,1.5,86.499245,1.0,-3.9629724,2116293,9.7647265e-18,289
-5.539105,-64.49972,0.14999999,2.0973657e-11,138.04404,69.49972,128.09514,1.8811582e-07,-138.04404,,28.522804,8.75,99.35369,101,4471,473.561171997316,12115.46962094307,86.81167,1.081011,5.318491,4471,-288378.25,,-5.5483017,138.04404,214.9068,1.5,-77.65247,0.125,-3.9633477,2117292,3.912106e-09,289
-5.5393286,-64.48409,0.14999999,2.0964277e-11,138.04404,69.48409,122.78039,2.5494753e-09,-138.04404,,23.533037,15.0,99.35369,101,4472,473.6786672629696,12119.476387500763,92.08967,0.96457636,13.896443,4472,-288372.88,,-3.8926942,138.04404,214.87006,1.5,-0.39370257,0.25,-3.9633143,2118291,5.500379e-26,289
-5.539552,-64.49023,0.14999999,2.0954903e-11,138.04404,69.49023,129.81108,26.07065,-138.04404,,28.244904,13.75,99.35369,101,4473,473.6114464565169,12123.23509645462,85.08941,0.9598887,13.848298,4473,-288464.78,,-3.6306803,138.04404,214.90048,1.5,96.90071,0.375,-3.9632478,2118464,4.2011078e-23,289
-5.539776,-64.49623,0.14999999,2.0945539e-11,138.04404,69.49623,121.67163,0.0027878052,-138.04404,,22.651367,12.5,99.35369,101,4474,473.5614662494412,12127.027812719345,93.153885,0.96455276,12.502958,4474,-288556.12,,-3.6878593,138.04404,214.82552,1.5,96.363075,-0.25,-3.9631953,2118714,8.791628e-18,289
