DenMISELogFirst,ReturnMax,IWMean,DenMISEMeanLog,AvgEpLen,Delta,ReturnLastEpisode,GridSize,MountainCar_std0_higher,IWLastEpisode,MountainCar_mu0_higher,Regret,ReturnMean,MountainCar_std1_higher,TimestepsSoFar,ReturnAbsMax,Iteration,DenMISELogLast,ActionIn1,ReturnStepMax,Bound,NumTrajectories,TimeElapsed,BoundMISE,NumTrainableParams,MinEpLen,BoundBonus,ReturnMin,IWMin,IWMax,MountainCar_mu1_higher,IWFirstEpisode,Regret/t
-4.2655444,99.02983,1.0702477,-4.0222726,556.390243902439,6.954733e-07,91.00005,25,0.14999999,,0.5,-4037.333,54.235767,1.5,45624,99.02983,82,-4.000436,1.2201933,99.02983,680.20685,82,27.13331699371338,-17.248539,,112,697.4554,-94.09865,,72.77362,,4.594117e-11,-49.235767
-4.2776656,99.02983,0.8545965,-4.0222144,561.722891566265,6.788158e-07,-7.971936,25,0.14999999,1.7078571e-07,0.5,-4024.3613,53.486282,1.5,46623,99.02983,83,-3.8314009,11.340169,99.02983,672.3496,83,27.680258750915527,24.89227,,112,647.45734,-94.09865,,30.992622,10.0,2.3211644e-20,-48.486282
-4.289642,99.02983,0.697871,-4.0292535,566.9285714285714,6.627497e-07,-30.216724,25,0.14999999,1.8434613e-07,0.5,-3989.1445,52.489815,1.5,47622,99.02983,84,-4.3726044,22.283245,99.02983,670.9698,84,28.230359077453613,65.93896,,112,605.0308,-94.09865,,26.960384,20.0,,-47.489815
-4.3014765,99.02983,1.0030819,-4.038811,562.1882352941177,6.472474e-07,90.28962,25,0.14999999,2.7748278e-36,-0.5,-4074.4336,52.934513,1.5,47786,99.02983,85,-4.482735,1.3217473,99.02983,657.5158,85,28.422133445739746,92.88949,,112,564.62634,-94.09865,,21.681686,5.0,0.22122173,-47.934513
-4.310573,99.02983,0.8449592,-4.045715,567.2674418604652,6.3228265e-07,-6.139266,25,0.14999999,1.3008224e-15,-0.5,-4063.295,52.247616,1.5,48785,99.02983,86,-4.5583267,13.755417,99.02983,645.0463,86,29.136670112609863,79.95671,,112,565.0896,-94.09865,,45.493835,15.0,2.4890493e-20,-47.247616
-4.322134,99.02983,1.5982398,-4.03991,564.1264367816092,6.1783095e-07,94.6132,25,0.14999999,0.29792467,-0.5,-4152.9077,52.73457,1.5,49079,99.02983,87,-3.2753196,7.0688868,99.02983,612.80786,87,29.503106594085693,152.04063,,112,460.7672,-94.09865,,32.282944,10.0,1.950621e-08,-47.73457
-4.333563,99.02983,0.30453244,-4.031792,561.5568181818181,6.0386907e-07,96.22985,25,0.14999999,9.462675e-10,0.5,-4244.1377,53.228836,1.5,49417,99.02983,88,-3.743451,5.0122604,99.02983,582.2189,88,29.8924822807312,-2.5731459,,112,584.792,-94.09865,,11.410496,5.0,2.8419053e-13,-48.228836
-4.3448625,99.02983,0.5320164,-4.0420456,566.4719101123595,5.903753e-07,-19.20129,25,0.14999999,6.3522976e-10,0.5,-4219.9365,52.415016,1.5,50416,99.02983,89,-4.2417626,15.366481,99.02983,579.0007,89,30.65268039703369,12.555158,,112,566.4455,-94.09865,,13.9530525,15.0,3.2045775e-32,-47.415016
-4.3560357,99.02983,0.959354,-4.0487924,563.1777777777778,5.773287e-07,93.238556,25,0.14999999,0.009501059,,-4308.175,52.86861,1.5,50686,99.02983,90,-4.1597853,17.282091,99.02983,553.47754,90,31.0048611164093,91.620766,,112,461.85678,-94.09865,,30.854427,15.0,7.5153524e-24,-47.86861
-4.3670855,99.02983,0.7014694,-4.0524263,561.6043956043956,5.647098e-07,96.29938,25,0.14999999,4.3003362e-10,-1.0,-4399.474,53.34587,1.5,51106,99.02983,91,-4.2610435,15.016996,99.02983,542.0314,91,31.455775260925293,62.398823,,112,479.63254,-94.09865,,31.460922,15.0,1.364302e-21,-48.34587
-4.3780146,99.02983,0.9387758,-4.056357,559.3478260869565,5.5250035e-07,90.55809,25,0.14999999,8.582086e-23,0.5,-4485.032,53.75035,1.5,51460,99.02983,92,-4.0403247,18.279163,99.02983,533.6716,92,31.845842361450195,87.11013,,112,446.56146,-94.09865,,33.5013,20.0,,-48.75035
-4.3888254,99.02983,0.8274433,-4.0578437,556.7204301075269,5.4068244e-07,93.84197,25,0.14999999,9.652211e-34,-1.0,-4573.8745,54.181446,1.5,51775,99.02983,93,-4.0459285,4.8563547,99.02983,525.724,93,32.22387218475342,45.36714,,112,480.35687,-94.09865,,30.839573,5.0,0.012505401,-49.181446
-4.3993864,99.02983,0.83109176,-4.0574207,558.468085106383,5.292397e-07,85.225716,25,0.14999999,1.1957022e-06,,-4654.1,54.511703,1.5,52496,99.02983,94,-3.760377,8.094241,99.02983,524.2686,94,32.816166162490845,60.772636,,112,463.49597,-94.09865,,23.713991,5.0,7.039146e-05,-49.511703
-4.4099674,99.02983,1.4791385,-4.0586433,557.5473684210526,5.181564e-07,98.34128,25,0.14999999,1.13115455e-07,-0.5,-4747.4414,54.97307,1.5,52967,99.02983,95,-3.9574575,1.5571632,99.02983,512.1726,95,33.28981947898865,-8.219437,,112,520.392,-94.09865,,42.665565,,42.665565,-49.97307
-4.0494885,99.02983,1.0426003,-4.0620503,562.1458333333334,5.0741784e-07,-8.794899,25,0.14999999,9.950039,-0.5,-4733.6465,54.30882,1.5,53966,99.02983,96,-4.6778183,5.619199,99.02983,510.7617,96,33.85547924041748,79.946754,,112,430.81494,-94.09865,,19.093681,5.0,0.17194551,-49.30882
-4.0580616,99.02983,1.3450572,-4.0606546,560.5670103092783,4.9700947e-07,95.261536,25,0.14999999,1.1816287,-0.5,-4823.9077,54.731007,1.5,54375,99.02983,97,-3.9117947,9.478112,99.02983,507.70905,97,34.15886473655701,128.114,,112,379.59503,-94.09865,,26.246254,10.0,1.4979168e-08,-49.731007
-4.0683184,99.02983,0.26208383,-4.0540514,561.1632653061224,4.8691817e-07,96.43547,25,0.14999999,2.0961932e-09,-0.5,-4915.3433,55.156563,1.5,54994,99.02983,98,-3.6501536,19.731026,99.02983,506.2837,98,34.55526876449585,24.18883,,112,482.09485,-94.09865,,16.869844,20.0,3.7688113e-37,-50.156563
-4.0784707,99.02983,0.7095919,-4.066379,557.3131313131313,4.7713115e-07,93.74292,25,0.14999999,0.01870749,-0.5,-5004.0864,55.546326,1.5,55174,99.02983,99,-4.527688,13.115369,99.02983,498.8659,99,34.75883913040161,67.13871,,112,431.7272,-94.09865,,33.946976,15.0,1.9734819e-20,-50.546326
-4.088521,99.02983,0.88872415,-4.062045,555.42,4.6763623e-07,94.133255,25,0.14999999,1.19122745e-07,0.5,-5093.2197,55.932198,1.5,55542,99.02983,100,-3.2853394,14.543653,99.02983,481.6805,100,35.03929829597473,49.65111,,112,432.0294,-94.09865,,36.619823,15.0,2.4799545e-32,-50.932198
-4.098471,99.02983,0.7616222,-4.05753,552.5445544554456,4.584219e-07,95.767784,25,0.14999999,0.049598217,1.0,-5183.9873,56.326607,1.5,55807,99.02983,101,-3.4235525,17.929432,99.02983,474.2568,101,35.28555178642273,-51.38902,,112,525.6458,-94.09865,,51.748768,15.0,,-51.326607
-4.1083236,99.02983,0.96469563,-4.070409,549.2156862745098,4.4947728e-07,87.10768,25,0.14999999,5.7803372e-06,,-5266.0947,56.62838,1.5,56020,99.02983,102,-5.025954,15.49718,99.02983,473.23923,102,35.501166582107544,92.33386,,112,380.90536,-94.09865,,25.971481,15.0,5.866352e-24,-51.62838
-4.1180797,99.02983,1.0211996,-4.066479,546.4466019417475,4.40792e-07,96.22819,25,0.14999999,0.00012625544,0.5,-5357.323,57.012848,1.5,56284,99.02983,103,-3.568602,10.332595,99.02983,472.72964,103,35.7366943359375,6.312148,,112,466.4175,-94.09865,,42.002098,10.0,1.9787889e-20,-52.012848
-4.1277413,99.02983,0.92785513,-4.068099,545.0576923076923,4.32356e-07,97.34782,25,0.14999999,3.0725218e-09,0.5,-5449.671,57.40068,1.5,56686,99.02983,104,-4.1462936,1.3429973,99.02983,471.82867,104,36.04916453361511,-12.240788,,112,484.06946,-94.09865,,43.285385,,4.0027138e-11,-52.40068
-4.137311,99.02983,1.4326459,-4.0667543,549.3809523809524,4.2415985e-07,-6.5857506,25,0.14999999,3.862202e-09,,-5438.0854,56.79129,1.5,57685,99.02983,105,-3.7353544,8.586003,99.02983,471.54623,105,36.59933352470398,140.13025,,112,331.416,-94.09865,,24.225998,10.0,4.6781806e-12,-51.79129
-4.1467896,99.02983,0.89594036,-4.0602384,547.5283018867924,4.161946e-07,98.89966,25,0.14999999,1.0055449e-11,-1.0,-5531.9854,57.18854,1.5,58038,99.02983,106,-3.7209551,15.531722,99.02983,471.58752,106,36.879114627838135,80.2361,,112,391.35144,-94.09865,,36.346424,15.0,1.0945552e-21,-52.18854
-4.1561794,99.02983,1.0317817,-4.0631824,544.1401869158879,4.084516e-07,88.86413,25,0.14999999,0.003852662,-1.0,-5615.8496,57.484577,1.5,58223,99.02983,107,-4.178531,11.781763,99.02983,468.73392,107,37.09046530723572,88.23478,,112,380.49915,-94.09865,,30.33078,10.0,8.55924e-10,-52.484577
-4.165482,99.02983,1.0194011,-4.067578,548.3518518518518,4.0092266e-07,-12.404498,25,0.14999999,7.400575e-20,,-5598.445,56.837452,1.5,59222,99.02983,108,-4.476776,0.07506437,99.02983,465.13644,108,37.63833403587341,-0.34936178,,112,465.4858,-94.09865,,43.300167,,0.009639839,-51.837452
-4.174609,99.02983,1.3482529,-4.065901,552.4862385321101,3.936001e-07,-0.8942961,25,0.14999999,1.6627995e-38,,-5592.5503,56.3078,1.5,60221,99.02983,109,-3.8046548,18.87073,99.02983,459.31042,109,38.24226450920105,129.07973,,112,330.2307,-94.09865,,23.437977,20.0,,-51.3078
-4.1837416,99.02983,1.3273344,-4.0590615,549.5727272727273,3.8647622e-07,92.44632,25,0.14999999,4.692916e-09,-0.5,-5679.9966,56.636333,1.5,60453,99.02983,110,-3.5781884,8.2063,99.02983,455.5864,110,38.48383855819702,123.781136,,112,331.80527,-94.09865,,23.27399,10.0,1.6985151e-08,-51.636333
-4.1927915,99.02983,0.87887436,-4.059126,550.0900900900901,3.7954405e-07,90.05219,25,0.14999999,2.6408238e-25,0.5,-5765.049,56.937378,1.5,61060,99.02983,111,-4.3076024,19.924679,99.02983,455.77176,111,38.87766742706299,81.682274,,112,374.08948,-94.09865,,29.61456,20.0,,-51.937378
-4.2017603,99.02983,1.1048762,-4.0543857,547.2589285714286,3.727967e-07,92.93797,25,0.14999999,4.353482e-26,-0.5,-5852.987,57.258812,1.5,61293,99.02983,112,-3.347944,2.946602,99.02983,451.72586,112,39.13009762763977,87.34051,,112,364.38535,-94.09865,,22.930737,5.0,0.20022653,-52.258812
-4.2088633,99.02983,0.8323005,-4.0539103,551.2566371681415,3.6622777e-07,-5.5801725,25,0.14999999,0.052581936,-1.0,-5842.4067,56.702713,1.5,62292,99.02983,113,-4.0463557,5.451905,99.02983,443.38303,113,39.70148491859436,50.333897,,112,393.04913,-94.09865,,25.379108,5.0,0.010445785,-51.702713
-4.2175813,99.02983,1.196739,-4.058066,549.359649122807,3.598309e-07,94.215416,25,0.14999999,6.3973445e-18,-1.0,-5931.622,57.031773,1.5,62627,99.02983,114,-4.2956614,18.421824,99.02983,442.6287,114,39.9767062664032,109.322685,,112,333.306,-94.09865,,28.497648,20.0,2.2665438e-38,-52.031773
-4.226315,99.02983,0.9767862,-4.0534334,546.1826086956522,3.5360017e-07,85.54624,25,0.14999999,5.8118998e-36,-1.0,-6012.1685,57.279724,1.5,62811,99.02983,115,-3.6075132,-0.7955345,99.02983,440.90955,115,40.18546009063721,-16.471447,,112,457.38098,-94.09865,,52.312813,,1.8393021,-52.279724
-4.2191057,99.02983,1.1010506,-4.0604677,550.0862068965517,3.4752992e-07,-24.814697,25,0.14999999,,1.0,-5982.3535,56.572014,1.5,63810,99.02983,116,-4.715406,7.316768,99.02983,439.71558,116,40.73695993423462,-90.901115,,112,530.6167,-94.09865,,48.851444,5.0,1.6333562e-26,-51.572014
-4.2276893,99.02983,1.41206,-4.0595746,553.9230769230769,3.416146e-07,-60.435352,25,0.14999999,2.4202118e-09,,-5916.918,55.57195,1.5,64809,99.02983,117,-3.919176,11.016009,99.02983,436.84088,117,41.31713652610779,138.2284,,112,298.6125,-94.09865,,21.93192,10.0,5.120679e-12,-50.57195
-4.2362,99.02983,0.6551874,-4.05347,552.1101694915254,3.3584908e-07,97.60345,25,0.14999999,1.9230956e-06,0.5,-6009.5215,55.928146,1.5,65149,99.02983,118,-3.6745577,6.0247693,99.02983,435.27103,118,41.607463121414185,-9.763052,,112,445.0341,-94.09865,,48.910553,5.0,2.5782534e-13,-50.928146
-4.244639,99.02983,0.6855873,-4.0534177,555.8655462184873,3.3022823e-07,-10.363566,25,0.14999999,0.3536252,,-5994.158,55.37108,1.5,66148,99.02983,119,-3.632036,7.1413918,99.02983,434.4266,119,42.196834087371826,49.39352,,112,385.03308,-94.09865,,22.331804,5.0,6.0299513e-05,-50.37108
-4.2530065,99.02983,1.0341876,-4.055791,554.5083333333333,3.2474742e-07,98.661125,25,0.14999999,4.8219692e-05,,-6087.8193,55.731827,1.5,66541,99.02983,120,-3.9966733,14.455282,99.02983,432.85553,120,42.51034164428711,99.10202,,112,333.7535,-94.09865,,27.588171,15.0,6.779591e-24,-50.731827
-4.2613053,99.02983,0.8102389,-4.052191,551.8347107438017,3.194018e-07,96.618706,25,0.14999999,9.486881e-27,1.0,-6179.4385,56.06974,1.5,66772,99.02983,121,-3.5920882,0.39890617,99.02983,429.44293,121,42.7453339099884,-43.809658,,112,473.2526,-94.09865,,55.099884,,2.9480994e-24,-51.06974
-4.269536,99.02983,0.6919189,-4.0559225,555.5,3.141872e-07,-56.637432,25,0.14999999,,-0.5,-6117.801,55.14591,1.5,67771,99.02983,122,-4.193685,15.909975,99.02983,428.73154,122,43.32165551185608,62.249416,,112,366.48212,-94.09865,,31.032639,15.0,2.38897e-20,-50.14591
-4.2776995,99.02983,0.35580692,-4.058938,553.3252032520326,3.0909925e-07,92.7033,25,0.14999999,2.4468346,-0.5,-6205.504,55.451252,1.5,68059,99.02983,123,-4.080278,19.778008,99.02983,428.31393,123,43.60395526885986,33.02445,,112,395.2895,-94.09865,,17.062248,20.0,4.6466228e-37,-50.451252
-4.2857966,99.02983,1.3416419,-4.0646043,550.3387096774194,3.0413386e-07,95.02749,25,0.14999999,0.01013137,,-6295.5312,55.770412,1.5,68242,99.02983,124,-4.104901,19.846624,99.02983,426.07007,124,43.82531428337097,127.76238,,112,298.30768,-94.09865,,21.909943,20.0,,-50.770412
-4.2938285,99.02983,0.89697546,-4.056276,547.192,2.992872e-07,95.74718,25,0.14999999,0.0007879663,0.5,-6386.2783,56.090225,1.5,68399,99.02983,125,-3.2920036,14.674101,99.02983,425.44815,125,44.05413889884949,58.370296,,112,367.07785,-94.09865,,32.96245,15.0,3.045141e-32,-51.090225
-4.301797,99.02983,0.3966427,-4.0544233,546.2460317460317,2.0698488e-07,97.15198,36,0.14999999,2.7225453e-05,0.6,-6478.4307,56.416115,1.5,68827,99.02983,126,-3.6656897,5.596823,99.02983,1041.3889,126,44.389039278030396,-7.329375,,112,1048.7183,-94.09865,,12.471117,8.0,3.3773149e-19,-51.416115
-4.309702,99.02983,1.877395,-4.0567822,549.8110236220473,2.0373817e-07,-12.806757,36,0.14999999,0.0005748377,0.6,-6460.624,55.871056,1.5,69826,99.02983,127,-3.743797,12.331467,99.02983,995.65125,127,48.200117111206055,-15.927585,,112,1011.57886,-94.09865,,75.31833,12.0,8.931125e-27,-50.871056
-4.3175454,99.02983,1.2013918,-4.0538864,553.3203125,2.0056716e-07,-35.47054,36,0.14999999,8.322025e-12,-0.2,-6420.1533,55.157448,1.5,70825,99.02983,128,-4.3023224,4.91529,99.02983,987.1927,128,48.84749722480774,77.87535,,112,909.3173,-94.09865,,40.405582,4.0,0.043715417,-50.157448
-4.324986,99.02983,1.4517812,-4.0493217,556.7751937984497,1.9746963e-07,-2.7132552,36,0.14999999,0.6486053,-0.6,-6412.4404,54.70884,1.5,71824,99.02983,129,-3.5438585,8.274003,99.02983,966.37854,129,49.464447021484375,134.11263,,112,832.2659,-94.09865,,36.353683,8.0,6.680789e-05,-49.70884
-4.3327074,99.02983,0.41980973,-4.0429544,555.9076923076923,1.9444334e-07,96.686134,36,0.14999999,1.7552962e-05,0.2,-6504.126,55.03174,1.5,72268,99.02983,130,-3.5625217,5.381574,99.02983,937.5235,130,49.83297920227051,1.9971217,,112,935.52637,-94.09865,,15.747921,4.0,7.67641e-07,-50.03174
-4.34037,99.02983,0.97356814,-4.0458417,559.2900763358779,1.9148608e-07,-3.739612,36,0.14999999,1.2496348e-10,0.2,-6495.3867,54.583103,1.5,73267,99.02983,131,-3.8314536,15.36578,99.02983,925.8334,131,50.42037487030029,93.14138,,112,832.692,-94.09865,,19.834993,16.0,1.396975e-29,-49.583103
-4.347975,99.02983,0.95613456,-4.043196,556.2954545454545,1.8859575e-07,97.59474,36,0.14999999,1.3209927,-0.2,-6587.9814,54.90895,1.5,73431,99.02983,132,-3.630335,16.762295,99.02983,923.6332,132,50.657323360443115,90.80923,,112,832.824,-94.09865,,59.738903,16.0,8.138656e-25,-49.90895
-4.355522,99.02983,1.0945157,-4.0438414,553.8345864661654,1.8577038e-07,96.45317,36,0.14999999,0.0007520089,-0.6,-6679.4346,55.221313,1.5,73660,99.02983,133,-3.9988496,13.183792,99.02983,908.3001,133,50.93158149719238,74.89873,,112,833.40137,-94.09865,,35.761875,12.0,1.8071357e-12,-50.221313
-4.363013,99.02983,1.1897427,-4.0391674,551.8955223880597,1.8300804e-07,95.46198,36,0.14999999,1.9222502e-06,0.2,-6769.8965,55.521614,1.5,73954,99.02983,134,-3.4279706,6.415319,99.02983,848.0762,134,51.22530674934387,92.32636,,112,755.7498,-94.09865,,45.76387,8.0,2.5441097e-11,-50.521614
-4.3704476,99.02983,1.7232759,-4.03548,555.2074074074075,1.8030686e-07,-7.5714455,36,0.14999999,0.031296868,-0.2,-6757.325,55.05426,1.5,74953,99.02983,135,-3.6513052,8.933338,99.02983,839.0291,135,51.81883931159973,166.0083,,112,673.0208,-94.09865,,36.222126,8.0,1.4819277e-06,-50.05426
-4.3778276,99.02983,0.97786015,-4.029461,556.0294117647059,1.7766503e-07,97.78151,36,0.14999999,5.18532,-0.2,-6850.1064,55.36843,1.5,75620,99.02983,136,-3.813964,13.573945,99.02983,766.7514,136,52.32893753051758,94.4244,,112,672.327,-94.09865,,27.270844,12.0,3.916807e-14,-50.36843
-4.385154,99.02983,0.9176657,-4.026917,554.1751824817518,1.7508086e-07,95.819275,36,0.14999999,0.756868,0.2,-6940.926,55.663692,1.5,75922,99.02983,137,-3.6184604,13.361388,99.02983,761.8896,137,52.63614082336426,87.48303,,112,674.40656,-94.09865,,24.793549,12.0,6.8242375e-19,-50.663692
-4.3924265,99.02983,1.2966747,-4.0251794,553.6666666666666,1.7255263e-07,97.777115,36,0.14999999,0.00030278153,-0.6,-7033.7026,55.96886,1.5,76406,99.02983,138,-3.664551,4.33126,99.02983,648.54297,138,53.00486946105957,119.939186,,112,528.60376,-94.09865,,29.430973,8.0,7.146888e-05,-50.96886
-4.3996463,99.02983,1.6061709,-4.0262303,553.6330935251799,1.7007879e-07,91.46887,36,0.14999999,0.012562693,-0.2,-7120.172,56.22426,1.5,76955,99.02983,139,-4.391836,7.747214,99.02983,634.2841,139,53.42336344718933,154.54942,,112,479.73468,-94.09865,,28.651506,8.0,1.5258373e-06,-51.22426
-4.406815,99.02983,1.0915124,-4.0187354,556.6785714285714,1.6765776e-07,96.28104,36,0.14999999,1.4155529e-05,-0.2,-7211.452,56.510372,1.5,77935,99.02983,140,-3.4862766,16.263954,99.02983,633.1506,140,54.0354483127594,104.10238,,112,529.0482,-94.09865,,43.50545,16.0,8.631918e-25,-51.510372
-4.4139323,99.02983,1.0152742,-4.018889,555.5673758865248,1.6528809e-07,95.92455,36,0.14999999,0.03670244,0.2,-7302.377,56.78991,1.5,78335,99.02983,141,-4.0662756,20.438293,99.02983,626.5496,141,54.401660680770874,97.44801,,112,529.1016,-94.09865,,22.939709,16.0,1.5036143e-29,-51.78991
-4.4209995,99.02983,1.032536,-4.016781,552.7323943661971,1.6296828e-07,96.10118,36,0.14999999,7.728777e-26,-0.2,-7393.4785,57.06675,1.5,78488,99.02983,142,-3.696077,4.709243,99.02983,606.2317,142,54.64735674858093,58.633976,,112,547.5977,-94.09865,,32.94254,4.0,0.048480175,-52.06675
-4.4276757,99.02983,0.94448316,-4.0141153,555.8531468531469,1.6069696e-07,-0.31944242,36,0.14999999,0.00030071478,0.6,-7388.159,56.665447,1.5,79487,99.02983,143,-3.5921404,1.434205,99.02983,597.92566,143,55.27412247657776,-16.110567,,112,614.03625,-94.09865,,50.86442,4.0,1.1913095e-14,-51.665447
-4.434644,99.02983,0.9436677,-4.0189037,558.9305555555555,1.5847283e-07,-38.84398,36,0.14999999,1.1466707e-32,-0.6,-7344.3154,56.00219,1.5,80486,99.02983,144,-4.5545382,11.940224,99.02983,596.69684,144,55.951945066452026,66.780075,,112,529.91675,-94.09865,,30.309202,12.0,1.9559298e-12,-51.00219
-4.441565,99.02983,0.67960995,-4.0195446,556.3655172413793,1.5629453e-07,96.30329,36,0.14999999,2.7527218,-0.6,-7435.6187,56.28013,1.5,80673,99.02983,145,-4.0006948,17.125263,99.02983,594.2538,145,56.2220983505249,62.23792,,112,532.01587,-94.09865,,37.971832,16.0,4.2164243e-23,-51.28013
-4.4484377,99.02983,1.3775759,-4.023513,554.5479452054794,1.5416083e-07,94.93005,36,0.14999999,4.758242e-17,-0.6,-7525.549,56.544853,1.5,80964,99.02983,146,-4.238486,-0.29724723,99.02983,584.05963,146,56.51982641220093,51.905254,,112,532.15436,-94.09865,,43.988842,4.0,2.350852,-51.544853
-4.43929,99.02983,0.7338853,-4.0252085,557.5714285714286,1.5207053e-07,-10.101106,36,0.14999999,3.0599902e-38,0.6,-7510.4473,56.091476,1.5,81963,99.02983,147,-4.5539865,18.442205,99.02983,580.4777,147,57.16983437538147,47.781757,,112,532.696,-94.09865,,31.011671,16.0,2.1765658e-37,-51.091476
-4.4460697,99.02983,1.0211726,-4.0314884,555.5337837837837,1.5002249e-07,92.48881,36,0.14999999,1.0809894e-08,-0.2,-7597.9355,56.337402,1.5,82219,99.02983,148,-4.6475983,10.604476,99.02983,579.76306,148,57.47424387931824,98.662056,,112,481.101,-94.09865,,23.941399,12.0,4.1934335e-14,-51.337402
-4.452804,99.02983,0.5563968,-4.0282235,555.2147651006711,1.4801552e-07,95.33784,36,0.14999999,1.6485679e-18,1.0,-7688.2734,56.59915,1.5,82727,99.02983,149,-3.5302043,15.366937,99.02983,579.34143,149,57.921273946762085,-26.527153,,112,605.8686,-94.09865,,31.166252,12.0,1.1867507e-37,-51.59915
-4.4594927,99.02983,0.99435914,-4.0323925,558.1733333333333,1.4604855e-07,-82.83837,36,0.14999999,2.1555956e-10,0.2,-7600.4355,55.66957,1.5,83726,99.02983,150,-4.179497,9.125208,99.02983,577.52795,150,58.59159016609192,68.035736,,112,509.49225,-94.09865,,37.446236,8.0,2.8017947e-11,-50.66957
-4.4661374,99.02983,0.3693983,-4.0307417,557.1059602649007,1.4412053e-07,98.16329,36,0.14999999,0.41241702,0.6,-7693.5986,55.950985,1.5,84123,99.02983,151,-3.7292418,9.090682,99.02983,568.4764,151,58.95947980880737,-7.4460626,,112,575.9224,-94.09865,,13.450399,8.0,3.9805575e-19,-50.950985
-4.4727383,99.02983,1.405526,-4.0363197,560.0131578947369,1.4223045e-07,-27.989109,36,0.14999999,2.8145878e-13,-0.2,-7660.6094,55.398746,1.5,85122,99.02983,152,-4.243749,0.36323705,99.02983,568.611,152,59.61645579338074,-1.4676949,,112,570.07874,-94.09865,,53.079044,,1.2956879,-50.398746
-4.4708076,99.02983,0.98875874,-4.0347543,562.8823529411765,1.403773e-07,-0.8384636,36,0.14999999,1.1788736e-28,-1.0,-7654.7715,55.031185,1.5,86121,99.02983,153,-4.047007,17.501461,99.02983,567.1167,153,60.23979902267456,87.65411,,112,479.46255,-94.09865,,56.02841,16.0,1.671365e-24,-50.031185
-4.477322,99.02983,1.181844,-4.036549,560.012987012987,1.3856015e-07,94.71244,36,0.14999999,,1.0,-7744.4844,55.28886,1.5,86242,99.02983,154,-4.1920466,17.982668,99.02983,564.3839,154,60.518450021743774,-22.725685,,112,587.1096,-94.09865,,86.095955,16.0,,-50.28886
-4.4837947,99.02983,0.7969967,-4.0398817,562.8451612903226,1.3677804e-07,-85.80951,36,0.14999999,2.3749762e-28,0.6,-7653.674,54.37854,1.5,87241,99.02983,155,-4.5579333,0.34568098,99.02983,564.386,155,61.192822217941284,-14.4292965,,112,578.8153,-94.09865,,40.528324,,3.1978798e-13,-49.37854
-4.4902253,99.02983,0.8026488,-4.04055,565.6410256410256,1.3503009e-07,-3.3921282,36,0.14999999,3.3604705e-13,0.2,-7645.2812,54.008213,1.5,88240,99.02983,156,-3.8848243,15.597983,99.02983,559.86127,156,61.87161684036255,76.41435,,112,483.44693,-94.09865,,23.104673,12.0,7.5802986e-19,-49.008213
