ReturnLastEpisode,Regret,ReturnMean,NumTrajectories,MountainCar_std1_higher,GridSize,AvgEpLen,MountainCar_mu0_higher,MountainCar_std0_higher,Regret/t,ActionIn1,Iteration,TimeElapsed,MinEpLen,MountainCar_mu1_higher
1.404049194511628,-117.45039924416598,1.311820601479794,165,1.5,25,415.1090909090909,-0.5,0.14999999,-0.7118206014797938,6.620363,165,40.19308400154114,187,10.0
-0.38833143345931437,-116.46206781070667,1.3015787217512451,166,1.5,25,415.62048192771084,-0.5,0.14999999,-0.701578721751245,7.725545,166,40.61499619483948,187,10.0
1.0578426935319427,-116.91991050423862,1.3001192245762792,167,1.5,25,415.5329341317365,-0.5,0.14999999,-0.7001192245762792,9.645708,167,41.19597578048706,187,10.0
0.5039468114761847,-116.8238573157148,1.295380103069731,168,1.5,25,415.67261904761904,-0.5,0.14999999,-0.695380103069731,9.904315,168,41.78975176811218,187,10.0
-0.6907899930506821,-115.53306732266412,1.2836276172938705,169,1.5,25,416.1715976331361,-0.5,0.14999999,-0.6836276172938706,9.93524,169,42.477131366729736,187,10.0
0.2830114480045667,-115.21607877066869,1.277741639827463,170,1.5,25,416.6588235294118,-0.5,0.14999999,-0.6777416398274628,7.4772525,170,42.840102195739746,187,10.0
-0.24826701743442448,-114.36781175323426,1.2688176125920134,171,1.5,25,417.14619883040933,-0.5,0.14999999,-0.6688176125920132,8.191097,171,43.34835481643677,187,10.0
6.234452612396472,-120.00226436563074,1.297687583521109,172,1.5,25,416.22093023255815,-0.5,0.14999999,-0.6976875835211089,8.6550455,172,43.572999715805054,187,10.0
4.470048797432477,-123.87231316306321,1.3160249315784,173,1.5,25,415.5491329479769,-0.5,0.14999999,-0.7160249315784001,9.498045,173,43.745659828186035,187,10.0
-0.7775418275292095,-122.494771335534,1.3039929387099656,174,1.5,25,416.0344827586207,-0.5,0.14999999,-0.7039929387099655,9.444877,174,44.00623893737793,187,10.0
0.6886247459882927,-122.5833960815223,1.3004765490372705,175,1.5,25,416.16,-0.5,0.14999999,-0.7004765490372703,9.555525,175,44.25936985015869,187,10.0
